
[00:00:00.000 --> 00:00:03.000]   Well, good morning, Church.
[00:10:00.200 --> 00:10:05.840]   And Peter's example is proof that when you're willing to share the gospel, you're not just
[00:10:05.840 --> 00:10:07.840]   doing it in your own power.
[00:10:07.840 --> 00:10:12.580]   But the Holy Spirit comes upon you and empowers you and guides you and gives you the confidence
[00:10:12.580 --> 00:10:16.820]   and the words to speak in those moments.
[00:10:16.820 --> 00:10:22.840]   Despite of all of Peter's shortcomings, through the Holy Spirit, he was empowered to share
[00:10:22.840 --> 00:10:24.680]   the gospel.
[00:10:24.680 --> 00:10:29.840]   And that's why I believe every single person, including you, yes, you and me and every single
[00:10:29.840 --> 00:10:36.360]   person who decides to be brave, who decides to let the Holy Spirit work through them,
[00:10:36.360 --> 00:10:42.040]   can also share the gospel in those moments of opportunity.
[00:10:42.040 --> 00:10:45.440]   So you've recognized the moment.
[00:10:45.440 --> 00:10:48.740]   You know that there's an opportunity that needs to be seized.
[00:10:48.740 --> 00:10:50.280]   Now what?
[00:10:50.280 --> 00:10:51.800]   What do you actually say?
[00:10:51.800 --> 00:10:54.400]   Well, step two is this, church.
[00:10:54.400 --> 00:11:00.540]   When you open your mouth, you declare the life, death, and the resurrection of Jesus.
[00:11:00.540 --> 00:11:05.320]   These three things, the life, death, and resurrection of Jesus, are crucial components when it comes
[00:11:05.320 --> 00:11:07.460]   to presenting the gospel.
[00:11:07.460 --> 00:11:10.520]   And I'm going to get a little bit theological but also a bit practical here.
[00:11:10.520 --> 00:11:12.600]   So please stay with me, church.
[00:11:12.600 --> 00:11:14.400]   Listen again to Peter's words.
[00:11:14.400 --> 00:11:18.520]   Firstly, verse 22, he declares who Jesus is.
[00:11:18.520 --> 00:11:20.640]   Fellow Israelites, listen to this.
[00:11:20.640 --> 00:11:28.920]   Jesus of Nazareth, a man accredited by God to you by miracles, wonders, and signs which
[00:11:28.920 --> 00:11:32.760]   God did among you through him.
[00:11:32.760 --> 00:11:37.560]   What Peter's doing here is Peter's acknowledging Jesus' existence as a real person.
[00:11:37.560 --> 00:11:39.720]   He's saying, "You knew this man.
[00:11:39.720 --> 00:11:40.720]   You've seen him.
[00:11:40.720 --> 00:11:41.720]   You've seen him.
[00:11:41.720 --> 00:11:42.720]   He lived among you.
[00:11:42.720 --> 00:11:43.720]   He breathed the same air.
[00:11:43.720 --> 00:11:44.720]   He ate the same food.
[00:11:44.720 --> 00:11:45.720]   He slept.
[00:11:45.720 --> 00:11:47.440]   He was functioning among you.
[00:11:47.440 --> 00:11:49.200]   You've seen him with your own eyes."
[00:11:49.200 --> 00:11:54.520]   Jesus from Nazareth, that's how people identified themselves back in the day.
[00:11:54.520 --> 00:11:59.240]   But at the same time, Jesus wasn't just an ordinary man, right?
[00:11:59.240 --> 00:12:02.800]   He performed signs and wonders and miracles.
[00:12:02.800 --> 00:12:07.080]   And when we read through the gospels, we see Jesus was indeed able to do things that no
[00:12:07.080 --> 00:12:09.200]   other person could do.
[00:12:09.200 --> 00:12:11.640]   He gives sight to the blind.
[00:12:11.640 --> 00:12:13.960]   He makes the lame walk again.
[00:12:13.960 --> 00:12:16.040]   He approaches lepers to make them clean.
[00:12:16.040 --> 00:12:17.480]   He gives voice to the mute.
[00:12:17.480 --> 00:12:19.680]   He casts out evil spirits.
[00:12:19.680 --> 00:12:23.760]   And yes, he even raises the dead back to life.
[00:12:23.760 --> 00:12:28.880]   And Peter's saying here, "All these miracles are proof that even though Jesus was a man
[00:12:28.880 --> 00:12:32.480]   that lived among us, he wasn't an ordinary man.
[00:12:32.480 --> 00:12:38.600]   Rather, a man who was so filled with the power of presence of God, it was as if God himself
[00:12:38.600 --> 00:12:40.760]   was living amongst us."
[00:12:40.760 --> 00:12:45.480]   Jesus says this in John 15, 9, about John 5, 19, sorry, about himself.
[00:12:45.480 --> 00:12:50.480]   "Very truly I tell you, the Son can do nothing by himself.
[00:12:50.480 --> 00:12:56.760]   He can only do what he sees his Father doing, because whatever the Father does, the Son
[00:12:56.760 --> 00:13:00.120]   does also."
[00:13:00.120 --> 00:13:04.760]   What Peter's trying to do and what we need to understand is that, yes, these miracles
[00:13:04.760 --> 00:13:10.200]   that Jesus performed in the course of his life and his ministry are proof that Jesus
[00:13:10.200 --> 00:13:16.680]   was uniquely God's Son sent by him to this earth.
[00:13:16.680 --> 00:13:19.160]   So how do we declare Jesus with our lives today?
[00:13:19.160 --> 00:13:21.800]   Well, there's a few different ways.
[00:13:21.800 --> 00:13:25.480]   Firstly, we need to learn how to actually talk about him.
[00:13:25.480 --> 00:13:30.440]   This means we need to read our Bibles, spend time in God's Word, especially spend time
[00:13:30.440 --> 00:13:38.160]   in the Gospels, fall in love with the stories of Jesus, practice telling stories about the
[00:13:38.160 --> 00:13:43.120]   things that he did, because they are truly amazing.
[00:13:43.120 --> 00:13:47.760]   As followers of Jesus, talking about him should be like talking about your best friend, your
[00:13:47.760 --> 00:13:52.800]   spouse, your partner, your child, someone that you admire deeply.
[00:13:52.800 --> 00:13:58.320]   Also learn and practice how to talk and share stories about Jesus.
[00:13:58.320 --> 00:14:00.840]   But we can't just talk about it, church.
[00:14:00.840 --> 00:14:05.040]   We also need to live our lives as Jesus lived.
[00:14:05.040 --> 00:14:07.840]   Let me say something very clear at this point.
[00:14:07.840 --> 00:14:13.160]   Preaching the Gospel has to be done with more than just our words.
[00:14:13.160 --> 00:14:18.760]   Now I know, most of us aren't going around doing supernatural miracles on the daily,
[00:14:18.760 --> 00:14:24.080]   we don't do those kind of things, but we all have giftings and talents, things we're good
[00:14:24.080 --> 00:14:30.440]   at, which we can use towards proclaiming who Jesus is.
[00:14:30.440 --> 00:14:35.080]   We can use these things to love and serve people in the same way that we see Jesus did
[00:14:35.080 --> 00:14:37.080]   in the Gospels.
[00:14:37.080 --> 00:14:43.120]   How are you, church, using these God-given gifts and abilities to reach out to those
[00:14:43.120 --> 00:14:51.480]   who are hurting, to feed the hungry, to seek justice for those who are lost in darkness?
[00:14:51.480 --> 00:14:55.920]   The way we live should reflect who Jesus is.
[00:14:55.920 --> 00:14:59.460]   This is how we become the hands and feet of Christ today.
[00:14:59.460 --> 00:15:05.000]   Along with our words, our actions point people towards Jesus.
[00:15:05.000 --> 00:15:08.440]   And when we do this, it's like we're replicating the miracles of Jesus.
[00:15:08.440 --> 00:15:10.400]   It's like these people are so different.
[00:15:10.400 --> 00:15:13.520]   Why is this person helping me?
[00:15:13.520 --> 00:15:19.760]   Doing these things, it's like doing the miracles that Jesus did while He was here on this earth.
[00:15:19.760 --> 00:15:24.280]   And this is what a life empowered by the Gospel looks like.
[00:15:24.280 --> 00:15:29.760]   So yes, Jesus lived a powerful life while He was on this earth, and He's called us to
[00:15:29.760 --> 00:15:31.920]   do the same.
[00:15:31.920 --> 00:15:38.160]   But one of the most astonishing things about Jesus is that even in death, even in His death,
[00:15:38.160 --> 00:15:40.200]   there was great power.
[00:15:40.200 --> 00:15:43.200]   Let's read on to see what Peter says.
[00:15:43.200 --> 00:15:50.000]   This man was handed over to you by God's deliberate plan and foreknowledge, and you, with the
[00:15:50.000 --> 00:15:56.200]   help of wicked men, put Him to death by nailing Him to the cross.
[00:15:56.200 --> 00:15:59.880]   Peter's talking about sin and death here.
[00:15:59.880 --> 00:16:06.040]   The death of Jesus is probably the most tragic and unjust event in the entire course of history
[00:16:06.040 --> 00:16:07.820]   of the world.
[00:16:07.820 --> 00:16:12.760]   As we have discovered, we've just said Jesus was sent by God on this earth to teach us,
[00:16:12.760 --> 00:16:15.880]   to guide us, to love us, to save us.
[00:16:15.880 --> 00:16:20.480]   But we also see that while Jesus was on this earth, He was often despised.
[00:16:20.480 --> 00:16:26.600]   He was often rejected by the very ones who He was called to love.
[00:16:26.600 --> 00:16:34.280]   Nevertheless, Jesus comes, full well knowing that sinful human beings would be the ones
[00:16:34.280 --> 00:16:40.600]   who execute Him through the brutal method of crucifixion.
[00:16:40.600 --> 00:16:43.360]   Yet He came to love.
[00:16:43.360 --> 00:16:44.700]   But here's the amazing thing.
[00:16:44.700 --> 00:16:50.160]   At the same time, even though we crucified Jesus on the cross, His death becomes the
[00:16:50.160 --> 00:16:53.240]   ultimate sign of victory.
[00:16:53.240 --> 00:16:55.920]   This is one of the paradoxes of Jesus' death.
[00:16:55.920 --> 00:16:58.240]   In the commentary I found it said it like this.
[00:16:58.240 --> 00:17:03.200]   It was engineered and carried out by human beings, whilst at the same time it was the
[00:17:03.200 --> 00:17:08.360]   climax of God's plan of salvation.
[00:17:08.360 --> 00:17:12.420]   And this is why if you read stories about Jesus, He was able to talk about His death
[00:17:12.420 --> 00:17:14.560]   so freely.
[00:17:14.560 --> 00:17:19.740]   This is why Jesus continued His journey to the cross despite all the pain and humiliation
[00:17:19.740 --> 00:17:22.640]   that He felt along the way.
[00:17:22.640 --> 00:17:27.240]   This is why even while He was on the cross about to die, He was able to minister to the
[00:17:27.240 --> 00:17:28.800]   women around Him.
[00:17:28.800 --> 00:17:34.560]   He was able to talk to the thief crying out for rescue, even though He Himself was about
[00:17:34.560 --> 00:17:36.300]   to die.
[00:17:36.300 --> 00:17:41.060]   This is why His last words on the cross were, "It is finished."
[00:17:41.060 --> 00:17:45.760]   Because He knew that through His death, the greatest rescue mission in the world had been
[00:17:45.760 --> 00:17:46.760]   accomplished.
[00:17:46.760 --> 00:17:55.120]   Yes, church, sin and death are very much part of the gospel story.
[00:17:55.120 --> 00:17:58.720]   And when we see the way Jesus lived, when we see the way Jesus talked, He was never
[00:17:58.720 --> 00:18:05.800]   afraid to talk about the different ways that we as human beings have messed up and sinned.
[00:18:05.800 --> 00:18:09.560]   He was never afraid to point out the effects of sin.
[00:18:09.560 --> 00:18:11.200]   Scripture is very clear.
[00:18:11.200 --> 00:18:15.280]   All have sinned and fallen short of the glory of God.
[00:18:15.280 --> 00:18:19.200]   And the wages of those sin is death.
[00:18:19.200 --> 00:18:20.780]   So this is what this means for us.
[00:18:20.780 --> 00:18:27.560]   The gospel means that we have to embrace those who are lost in sin, not being afraid of the
[00:18:27.560 --> 00:18:30.360]   messiness that might come with it.
[00:18:30.360 --> 00:18:35.040]   This means again, speaking up against systems of cruelty and injustice.
[00:18:35.040 --> 00:18:38.800]   This means standing with the weak and the vulnerable and the oppressed because this
[00:18:38.800 --> 00:18:42.880]   is exactly what Jesus did in His life.
[00:18:42.880 --> 00:18:48.000]   All this too is part of proclaiming the gospel.
[00:18:48.000 --> 00:18:52.840]   But church, this does not mean that we go around bashing and condemning people for their
[00:18:52.840 --> 00:18:56.440]   sin, threatening them with the punishment of hell.
[00:18:56.440 --> 00:19:04.080]   Yes, sin is serious and it needs to be dealt with, but it's not done by Christians judging,
[00:19:04.080 --> 00:19:08.240]   pointing fingers, acting haughty and holier than thou.
[00:19:08.240 --> 00:19:14.120]   In fact, I would say this, one of the best ways to talk about sin is to share and be
[00:19:14.120 --> 00:19:17.880]   honest about your own struggles.
[00:19:17.880 --> 00:19:24.120]   Because we as Christians, we have a tendency maybe to perhaps that we are above these things,
[00:19:24.120 --> 00:19:28.840]   that we don't have any issues, pretend like we're immune to the life's challenges and
[00:19:28.840 --> 00:19:31.240]   the things that are happening around us.
[00:19:31.240 --> 00:19:35.680]   And it can give up the impression that we have it all figured out, but if we're just
[00:19:35.680 --> 00:19:41.560]   honest with ourselves for just one second, this is clearly not the case.
[00:19:41.560 --> 00:19:47.320]   So when you speak about the gospel, speak also about your own brokenness.
[00:19:47.320 --> 00:19:52.120]   Acknowledge that the gospel is something you need just as much as anyone else.
[00:19:52.120 --> 00:19:56.480]   And hopefully you'll find, you know, as we approach the conversation from this perspective,
[00:19:56.480 --> 00:20:02.280]   right, of this is what the gospel has done for me, rather than you're a sin that needs
[00:20:02.280 --> 00:20:07.600]   to hear about Jesus, I think you'll find that people are a lot more open to hearing you
[00:20:07.600 --> 00:20:09.680]   out.
[00:20:09.680 --> 00:20:13.360]   And yes, these things are going to be hard to talk about.
[00:20:13.360 --> 00:20:17.080]   It's going to take courage to be open and to be vulnerable.
[00:20:17.080 --> 00:20:22.560]   It's going to be a risk, but it's a risk worth taking because people need to know that sin
[00:20:22.560 --> 00:20:25.220]   and death are not the end.
[00:20:25.220 --> 00:20:30.480]   We need people to know that the gospel is actually a triumphant message of love and
[00:20:30.480 --> 00:20:32.840]   hope.
[00:20:32.840 --> 00:20:34.560]   So let's be honest.
[00:20:34.560 --> 00:20:35.880]   Let's be vulnerable.
[00:20:35.880 --> 00:20:40.160]   But let's also proclaim that because we can be open and honest about these things, we
[00:20:40.160 --> 00:20:43.240]   don't need to be a slave to sin and death.
[00:20:43.240 --> 00:20:50.080]   And we're not afraid of these things because in the gospel, death actually becomes a victory.
[00:20:50.080 --> 00:20:56.760]   Jesus is alive and we can do and say and act to these things and love people in this way
[00:20:56.760 --> 00:21:01.400]   because we have the hope of resurrection.
[00:21:01.400 --> 00:21:05.200]   Listen to these powerful and triumphant words Peter continues with.
[00:21:05.200 --> 00:21:10.460]   But God raised him, that's Jesus from the dead, freeing him from the agony of death
[00:21:10.460 --> 00:21:15.880]   because it was impossible for death to keep its hold on him.
[00:21:15.880 --> 00:21:20.960]   If the death of Jesus is one of the most tragic and unjust things, the resurrection from Jesus
[00:21:20.960 --> 00:21:26.640]   is one of the most mysterious and yet wonderful truths about our Christian faith.
[00:21:26.640 --> 00:21:30.880]   Yes, church, Jesus died on the cross.
[00:21:30.880 --> 00:21:35.320]   But the reason we have hope, the reason we know that he wasn't just an ordinary man is
[00:21:35.320 --> 00:21:43.320]   that what Peter has just said here, it was impossible for death to keep its hold on him.
[00:21:43.320 --> 00:21:45.000]   You have to understand this, right?
[00:21:45.000 --> 00:21:48.440]   Nobody is supposed to be able to escape death.
[00:21:48.440 --> 00:21:49.760]   Nobody.
[00:21:49.760 --> 00:21:53.860]   Death is like a prison that once you go in, there's no coming back.
[00:21:53.860 --> 00:21:59.980]   Dead people do not generally escape death and come back to life.
[00:21:59.980 --> 00:22:06.780]   The reason why we as a church, we as followers of Jesus can confront this thing of sin and
[00:22:06.780 --> 00:22:13.820]   even death is because, like I said, we have the reassurance of the resurrection.
[00:22:13.820 --> 00:22:20.900]   The key to the gospel message is the declaration that as his followers, we too can share with
[00:22:20.900 --> 00:22:24.800]   Jesus in his resurrection.
[00:22:24.800 --> 00:22:26.260]   Peter really wants to drive this home.
[00:22:26.260 --> 00:22:31.440]   And if you continue to read in Acts chapter 2, he goes into Psalm 16 and a few other Psalms
[00:22:31.440 --> 00:22:37.300]   written by King David and he points out that King David himself, right, he was the archetype
[00:22:37.300 --> 00:22:39.260]   leader of Israel back then.
[00:22:39.260 --> 00:22:46.260]   But King David himself once prophesied about who Jesus is and what he would do.
[00:22:46.260 --> 00:22:51.100]   Peter explains to his audience that these Psalms that King David writes about future
[00:22:51.100 --> 00:22:57.260]   resurrection wasn't about himself, but it was actually a prophecy about Jesus's coming
[00:22:57.260 --> 00:22:59.700]   and his resurrection.
[00:22:59.700 --> 00:23:01.900]   And this was to be the ultimate sign.
[00:23:01.900 --> 00:23:07.580]   The ultimate sign that would let all of Israel know that their Savior had returned, that
[00:23:07.580 --> 00:23:14.100]   the wait was finally over, would be the resurrection of Jesus.
