
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:02:44.120 --> 00:02:45.480]   but it doesn't actually reach you.
[00:02:45.480 --> 00:02:49.560]   Or if you were a fish and it was Red Sea crossing day,
[00:02:49.560 --> 00:02:50.920]   and you wake up that morning
[00:02:50.920 --> 00:02:52.400]   and you're going to your buddy Bob's house
[00:02:52.400 --> 00:02:54.000]   or Nemo's house, more appropriate,
[00:02:54.000 --> 00:02:55.360]   and you're trying to swim over.
[00:02:55.360 --> 00:02:56.600]   And all of a sudden you get to this part
[00:02:56.600 --> 00:02:58.080]   and you're like, "Whoa, humans.
[00:02:58.080 --> 00:02:59.040]   "What am I seeing?
[00:02:59.040 --> 00:03:00.880]   "A bunch of dudes walking and ladies walking
[00:03:00.880 --> 00:03:01.800]   "and carrying things."
[00:03:01.800 --> 00:03:02.920]   I'm curious if they would have been like,
[00:03:02.920 --> 00:03:04.080]   what is happening?
[00:03:04.080 --> 00:03:06.000]   Regardless, I think just, I know it's silly,
[00:03:06.000 --> 00:03:08.740]   but like the Red Sea splitting is a crazy concept.
[00:03:08.740 --> 00:03:10.360]   It's like a miracle.
[00:03:10.360 --> 00:03:12.040]   It's like the miracle of miracles.
[00:03:12.040 --> 00:03:14.740]   If you were to list out like the best miracles,
[00:03:14.740 --> 00:03:18.300]   like a top three, the Red Sea's up there.
[00:03:18.300 --> 00:03:21.580]   Like if I could go back and see any miracle
[00:03:21.580 --> 00:03:22.940]   that would have happened in the past,
[00:03:22.940 --> 00:03:24.300]   I feel like that's the one,
[00:03:24.300 --> 00:03:25.300]   I would have been like, "Sign me up,
[00:03:25.300 --> 00:03:26.840]   "get me a ticket, front row seats.
[00:03:26.840 --> 00:03:29.220]   "I wanna see what really happened."
[00:03:29.220 --> 00:03:30.140]   It's a really cool thing,
[00:03:30.140 --> 00:03:32.820]   but I think what we have to take away from the Red Sea
[00:03:32.820 --> 00:03:34.740]   and these miracle concepts is that it shows us
[00:03:34.740 --> 00:03:36.680]   something that's really, really clear.
[00:03:36.680 --> 00:03:41.600]   God has no limit in his capability
[00:03:41.600 --> 00:03:43.560]   to provide for his people.
[00:03:43.560 --> 00:03:47.420]   Like if he's gonna part a sea, what will he not do?
[00:03:47.420 --> 00:03:52.300]   Like he's just so willing, so capable.
[00:03:52.300 --> 00:03:55.500]   He has so much of an ability to provide for his people
[00:03:55.500 --> 00:03:57.140]   that he parted the sea for them.
[00:03:57.140 --> 00:03:59.620]   It's really the miracle of miracles.
[00:03:59.620 --> 00:04:01.940]   And I bring that up because the entire story of Exodus
[00:04:01.940 --> 00:04:04.100]   has been quite filled with miracles,
[00:04:04.100 --> 00:04:06.840]   whether it's the sea turning, the Nile turning to blood,
[00:04:06.840 --> 00:04:09.300]   or the sun going dark for a day,
[00:04:09.300 --> 00:04:11.380]   or the livestock, or the frogs, or the flies,
[00:04:11.380 --> 00:04:13.420]   or the gnats, or the boils, or the, you just name it.
[00:04:13.420 --> 00:04:14.460]   It's just miracle after miracle,
[00:04:14.460 --> 00:04:15.760]   after miracle, after miracle.
[00:04:15.760 --> 00:04:17.260]   It's a bunch of miracles happening.
[00:04:17.260 --> 00:04:18.780]   And it makes me wonder,
[00:04:18.780 --> 00:04:21.560]   what exactly are all these miracles about?
[00:04:21.560 --> 00:04:23.960]   What do miracles actually do?
[00:04:23.960 --> 00:04:27.420]   And so I wrote a pretty little definition here.
[00:04:27.420 --> 00:04:30.820]   It says this, miracles are the inbreaking of the divine,
[00:04:30.820 --> 00:04:33.260]   working and providing what we could not
[00:04:33.260 --> 00:04:35.220]   naturally achieve ourselves.
[00:04:35.220 --> 00:04:37.300]   So just sit on that for a minute.
[00:04:37.300 --> 00:04:40.580]   Miracles are the inbreaking of the divine.
[00:04:40.580 --> 00:04:43.780]   So something that is done by God,
[00:04:43.780 --> 00:04:45.780]   and it's only working, or a key word here,
[00:04:45.780 --> 00:04:49.220]   providing what we could not naturally
[00:04:49.220 --> 00:04:51.340]   achieve or do on our own.
[00:04:51.340 --> 00:04:53.280]   So many miracles are based around
[00:04:53.280 --> 00:04:55.260]   the idea of God's provision, right?
[00:04:55.260 --> 00:04:57.380]   Like the Red Sea, the people were,
[00:04:57.380 --> 00:04:59.420]   hey, been freed from Egypt, they're on their way,
[00:04:59.420 --> 00:05:00.820]   and then they had this giant obstacle,
[00:05:00.820 --> 00:05:03.780]   and they need someone to provide them a way over,
[00:05:03.780 --> 00:05:05.660]   or provide some direction,
[00:05:05.660 --> 00:05:07.580]   and God shows up and parts the Red Sea.
[00:05:07.580 --> 00:05:08.420]   It's about his provision.
[00:05:08.420 --> 00:05:10.500]   He literally provided a way
[00:05:10.500 --> 00:05:12.500]   when there was an impossible situation
[00:05:12.500 --> 00:05:13.700]   in front of his people.
[00:05:13.700 --> 00:05:15.940]   He's never unable to provide.
[00:05:15.940 --> 00:05:17.500]   I feel like that's what we get from that.
[00:05:17.500 --> 00:05:20.820]   No matter what happens, God will provide for his people.
[00:05:20.820 --> 00:05:22.160]   It's who he is, it's what he does,
[00:05:22.160 --> 00:05:24.560]   it's part of his name, it's just who God is.
[00:05:24.560 --> 00:05:25.580]   But the thing is this,
[00:05:25.580 --> 00:05:29.320]   miracles are just one of the ways that he provides.
[00:05:29.320 --> 00:05:32.660]   It might be the most recognizable.
[00:05:32.660 --> 00:05:33.660]   Like when we think of a miracle,
[00:05:33.660 --> 00:05:35.580]   we think of the supernatural, we think of the big thing,
[00:05:35.580 --> 00:05:37.560]   it might be the most recognizable way,
[00:05:37.560 --> 00:05:39.780]   but it's only one way that God
[00:05:39.780 --> 00:05:41.440]   actually provides for his people.
[00:05:41.440 --> 00:05:44.560]   God provides all the time for his people.
[00:05:44.560 --> 00:05:46.280]   And so if miracles are just one way,
[00:05:46.280 --> 00:05:47.900]   that must mean that there are other ways
[00:05:47.900 --> 00:05:49.220]   in which God provides.
[00:05:49.220 --> 00:05:52.120]   And I think it's very important that we today
[00:05:52.120 --> 00:05:54.760]   wrap our heads around what are some of the other ways
[00:05:54.760 --> 00:05:56.320]   that God provides for his people
[00:05:56.320 --> 00:06:01.320]   beyond just the obvious supernatural miracle.
[00:06:01.320 --> 00:06:03.220]   Is there another way that God chooses
[00:06:03.220 --> 00:06:05.440]   to emphatically declare to the world
[00:06:05.440 --> 00:06:08.700]   that I am God, that I provide for my people,
[00:06:08.700 --> 00:06:11.400]   and to declare to us that I provide for you.
[00:06:11.400 --> 00:06:13.480]   Are there other ways in which that happens?
[00:06:13.480 --> 00:06:18.160]   And if there are, we've got to be able to recognize it.
[00:06:18.160 --> 00:06:19.000]   So that's the key.
[00:06:19.000 --> 00:06:20.800]   If there are other ways in which God
[00:06:20.800 --> 00:06:23.680]   does provide for you and for me in our journey,
[00:06:23.680 --> 00:06:25.800]   then we've got to be able to recognize it.
[00:06:25.800 --> 00:06:27.800]   But if we don't realize that it's there,
[00:06:27.800 --> 00:06:30.320]   we might miss it, only worshiping the God
[00:06:30.320 --> 00:06:31.580]   of the supernatural.
[00:06:31.580 --> 00:06:34.800]   So as we continue our Exodus story today,
[00:06:34.800 --> 00:06:36.280]   that's what we're gonna focus on.
[00:06:36.280 --> 00:06:37.840]   We're gonna be looking at the challenges
[00:06:37.840 --> 00:06:40.920]   that the people faced when they departed from the Red Sea
[00:06:40.920 --> 00:06:42.520]   and in that journey.
[00:06:42.520 --> 00:06:44.920]   And it's important that we really pay attention
[00:06:44.920 --> 00:06:46.040]   and grab hold of these truths,
[00:06:46.040 --> 00:06:48.960]   because similar to how God shows us
[00:06:48.960 --> 00:06:51.260]   that there's multiple ways that he provided
[00:06:51.260 --> 00:06:54.420]   for the people of Israel, beyond just the miracle,
[00:06:54.420 --> 00:06:57.700]   God also has multiple ways in which he's gonna provide
[00:06:57.700 --> 00:07:01.420]   for you and me as we too go through our Exodus,
[00:07:01.420 --> 00:07:04.680]   as we walk away from slavery, are set free,
[00:07:04.680 --> 00:07:07.400]   and walk into his promise, into his freedom.
[00:07:07.400 --> 00:07:09.920]   He has multiple ways of providing,
[00:07:09.920 --> 00:07:12.960]   and we've got to be able to recognize that as well.
[00:07:12.960 --> 00:07:17.440]   So when we look at Exodus chapter 15 through chapter 17,
[00:07:17.440 --> 00:07:19.000]   we are given a series of stories.
[00:07:19.000 --> 00:07:20.460]   We're only gonna focus on two of them.
[00:07:20.460 --> 00:07:23.120]   Two stories, two moments, two locations
[00:07:23.120 --> 00:07:27.360]   in which God provides in a way that is different
[00:07:27.360 --> 00:07:30.000]   from the big miracle.
[00:07:30.000 --> 00:07:34.240]   So for a way to frame these two accounts,
[00:07:34.240 --> 00:07:36.740]   and in order to best provide you a great introduction
[00:07:36.740 --> 00:07:38.480]   into what these stories are all about,
[00:07:38.480 --> 00:07:40.280]   let's take a look at the film today.
[00:07:40.280 --> 00:07:50.600]   - Israel have just witnessed
[00:07:50.600 --> 00:07:52.800]   one of the most incredible miracles recorded
[00:07:52.800 --> 00:07:55.560]   for us in scripture, with the parting of the Red Sea,
[00:07:55.560 --> 00:07:58.280]   and the subsequent removal of the threat against them
[00:07:58.280 --> 00:08:00.180]   by Egypt's army.
[00:08:00.180 --> 00:08:03.280]   But as is so often the case in our journey to freedom,
[00:08:03.280 --> 00:08:06.220]   dramatic moments of God's power are often followed
[00:08:06.220 --> 00:08:09.800]   by the seemingly difficult normality of daily life.
[00:08:09.800 --> 00:08:12.400]   Israel have a long journey ahead,
[00:08:12.400 --> 00:08:14.140]   and their days are now consumed
[00:08:14.140 --> 00:08:16.180]   with the tough and tedious work
[00:08:16.180 --> 00:08:18.240]   of walking through the desert of Shur,
[00:08:18.240 --> 00:08:21.160]   one of the most hostile lands on earth.
[00:08:21.160 --> 00:08:22.900]   They find themselves stretched daily
[00:08:22.900 --> 00:08:25.120]   to their physical and emotional limits,
[00:08:25.120 --> 00:08:28.200]   and their water and their food supplies quickly run out.
[00:08:28.200 --> 00:08:33.800]   This is not the sort of place you would wanna be
[00:08:33.800 --> 00:08:35.620]   without food and water.
[00:08:35.620 --> 00:08:37.600]   Across this series, I've spent hours
[00:08:37.600 --> 00:08:39.400]   walking through deserts like this
[00:08:39.400 --> 00:08:41.760]   to get a sense of what it would have been like for Israel
[00:08:41.760 --> 00:08:43.160]   in those first few weeks
[00:08:43.160 --> 00:08:45.240]   as they journeyed towards the promised land.
[00:08:45.240 --> 00:08:48.300]   And I can tell you, it is unbearably hot.
[00:08:48.300 --> 00:08:50.960]   It is sort of stark and barren.
[00:08:50.960 --> 00:08:52.560]   There's a wind blowing right now
[00:08:52.560 --> 00:08:54.880]   that's putting sand in my eyes all the time.
[00:08:54.880 --> 00:08:55.760]   You might be able to hear
[00:08:55.760 --> 00:08:57.920]   some of the wild dogs in this area.
[00:08:57.920 --> 00:08:59.480]   I mean, this is not the place
[00:08:59.480 --> 00:09:01.560]   you wanna spend a lot of time in.
[00:09:01.560 --> 00:09:03.600]   I mean, for me, I can escape easy.
[00:09:03.600 --> 00:09:06.580]   I can go over there to the van that's air conditioned
[00:09:06.580 --> 00:09:07.860]   and get out of the heat.
[00:09:07.860 --> 00:09:10.300]   But the Israelites, this was their life,
[00:09:10.300 --> 00:09:12.460]   week in and week out.
[00:09:12.460 --> 00:09:14.560]   They were carrying all of their possessions
[00:09:14.560 --> 00:09:15.620]   on their shoulders.
[00:09:15.620 --> 00:09:19.140]   They were walking daily, young and old alike.
[00:09:19.140 --> 00:09:21.740]   I mean, every day would have felt like a moment
[00:09:21.740 --> 00:09:24.180]   of a fight for survival.
[00:09:24.180 --> 00:09:26.420]   You know, the parting of the Red Sea
[00:09:26.420 --> 00:09:27.820]   in this kind of environment
[00:09:27.820 --> 00:09:30.820]   would have felt a long time ago indeed.
[00:09:31.280 --> 00:09:34.040]   (dramatic music)
[00:09:34.040 --> 00:09:36.880]   (water splashing)
[00:09:36.880 --> 00:09:41.880]   the Red Sea. (dramatic music)
[00:09:41.880 --> 00:09:44.720]   (water splashing)
[00:09:44.720 --> 00:09:49.980]   (dramatic music)
[00:09:49.980 --> 00:10:07.780]   But God is about to change Israel's thinking
[00:10:07.780 --> 00:10:09.240]   when it comes to their understanding
[00:10:09.240 --> 00:10:11.400]   of His care and provision for them.
[00:10:11.400 --> 00:10:14.420]   And it all starts with something as simple as this,
[00:10:14.420 --> 00:10:16.560]   a well dug here at Elam,
[00:10:16.560 --> 00:10:19.460]   right in the heart of the desert itself.
[00:10:19.460 --> 00:10:22.460]   You see, Exodus chapter 15 gives us the story
[00:10:22.460 --> 00:10:24.980]   of Israel being desperately in need of water.
[00:10:24.980 --> 00:10:27.540]   And they suddenly come across this oasis,
[00:10:27.540 --> 00:10:30.660]   some 12 wells and 70 palm trees.
[00:10:30.660 --> 00:10:31.940]   And to be honest, being here,
[00:10:31.940 --> 00:10:35.060]   I can really sense how overjoyed Israel would have been
[00:10:35.060 --> 00:10:38.540]   to finally find the relief of this natural water source.
[00:10:38.540 --> 00:10:41.760]   I mean, it's a natural spring at the right time
[00:10:41.760 --> 00:10:43.760]   and in the right place.
[00:10:43.760 --> 00:10:46.320]   All of which teaches us something quite critical
[00:10:46.320 --> 00:10:48.840]   about God's provision in all of our journeys
[00:10:48.840 --> 00:10:50.440]   from slavery to freedom.
[00:10:50.440 --> 00:10:52.480]   You see, the greatest miracles of God
[00:10:52.480 --> 00:10:56.680]   are often found in the most natural of circumstances.
[00:10:56.680 --> 00:10:59.640]   Yes, He is the God who parts the Red Seas,
[00:10:59.640 --> 00:11:01.720]   but He's also the God who comes
[00:11:01.720 --> 00:11:05.800]   and holds all of the world's natural processes in His hands.
[00:11:05.800 --> 00:11:09.180]   I mean, the rain that falls and collects in pools like this,
[00:11:09.180 --> 00:11:11.460]   the air that we breathe every day,
[00:11:11.460 --> 00:11:14.900]   all of them are provisions of God's blessings.
[00:11:14.900 --> 00:11:16.540]   You see, the provision of God
[00:11:16.540 --> 00:11:18.460]   is quite literally everywhere.
[00:11:18.460 --> 00:11:20.540]   And the question that God was asking Israel
[00:11:20.540 --> 00:11:24.060]   in this moment was this, do you actually see it?
[00:11:34.700 --> 00:11:38.120]   Sometimes the provisions of God are far closer to us
[00:11:38.120 --> 00:11:40.200]   than we ever would have expected.
[00:11:40.200 --> 00:11:43.440]   Soon after, Israel has been provided the water
[00:11:43.440 --> 00:11:45.160]   at the wells of Elam.
[00:11:45.160 --> 00:11:48.140]   They then come here and are attacked by the Amalekites
[00:11:48.140 --> 00:11:50.660]   right in the Valley of Rephidim.
[00:11:50.660 --> 00:11:53.920]   Now, Moses scrambles up to the side of the hill here
[00:11:53.920 --> 00:11:55.800]   and he looks down on the valley.
[00:11:55.800 --> 00:11:57.080]   And the Bible tells us that
[00:11:57.080 --> 00:11:59.520]   if he holds the staff of God in the air,
[00:11:59.520 --> 00:12:01.760]   well then the Israelites are having victory.
[00:12:01.760 --> 00:12:05.420]   But if his arms drop, the Amalekites have the victory.
[00:12:05.420 --> 00:12:07.780]   Well, for Moses, you can imagine the pressure
[00:12:07.780 --> 00:12:08.860]   this put him under.
[00:12:08.860 --> 00:12:10.740]   I mean, I've just tried to do this myself.
[00:12:10.740 --> 00:12:12.460]   If I hold my arms in the air,
[00:12:12.460 --> 00:12:14.420]   I can probably do it for about three minutes
[00:12:14.420 --> 00:12:16.940]   before they start to ache and they get a bit heavy.
[00:12:16.940 --> 00:12:18.900]   Well, the same thing happens for Moses,
[00:12:18.900 --> 00:12:20.460]   his arms get tired.
[00:12:20.460 --> 00:12:23.820]   And so he calls on two of his friends, Aaron and Hur,
[00:12:23.820 --> 00:12:27.260]   who come alongside of him, hold his arms up
[00:12:27.260 --> 00:12:30.540]   and keep his arms high until sunset.
[00:12:30.540 --> 00:12:33.660]   And a victory comes for the Israelites.
[00:12:33.660 --> 00:12:36.440]   Now, you've probably heard that story before,
[00:12:36.440 --> 00:12:37.980]   but I wonder whether you've ever stopped
[00:12:37.980 --> 00:12:41.560]   to understand how really strange it is.
[00:12:41.560 --> 00:12:43.280]   I mean, think of it this way.
[00:12:43.280 --> 00:12:45.360]   The Bible tells us that actually the Israelites
[00:12:45.360 --> 00:12:47.560]   were highly outnumbered by the Amalekites.
[00:12:47.560 --> 00:12:49.320]   This was not a fair fight.
[00:12:49.320 --> 00:12:52.440]   And God gives them a miracle in their victory.
[00:12:52.440 --> 00:12:53.480]   And I've always wondered,
[00:12:53.480 --> 00:12:55.220]   why didn't God extend that miracle
[00:12:55.220 --> 00:12:57.920]   just a little bit more to Moses' arms?
[00:12:57.920 --> 00:13:00.420]   Why didn't he give him a supernatural ability
[00:13:00.420 --> 00:13:02.160]   to hold his arms in the air?
[00:13:02.160 --> 00:13:03.680]   Well, God doesn't.
[00:13:03.680 --> 00:13:06.120]   And instead, he has to call on his friends
[00:13:06.120 --> 00:13:07.860]   to help him achieve the very thing
[00:13:07.860 --> 00:13:09.960]   that God had called him to do.
[00:13:09.960 --> 00:13:12.760]   Without Aaron and Hur by his side,
[00:13:12.760 --> 00:13:15.600]   perhaps the victory would never have occurred.
[00:13:15.600 --> 00:13:17.360]   And I think all of this tells us something
[00:13:17.360 --> 00:13:20.360]   really interesting about God's provision
[00:13:20.360 --> 00:13:23.240]   in any of our journeys in Exodus,
[00:13:23.240 --> 00:13:26.560]   that so often His greatest power is seen
[00:13:26.560 --> 00:13:29.600]   when actually He brings the community around us.
[00:13:29.600 --> 00:13:32.140]   It's when we're working together as a team
[00:13:32.140 --> 00:13:34.540]   that we can achieve things far greater
[00:13:34.540 --> 00:13:37.120]   than we ever would have been able to on our own.
[00:13:37.120 --> 00:13:43.640]   In these early moments of the Exodus,
[00:13:43.640 --> 00:13:46.280]   we see God's people learning to put their trust
[00:13:46.280 --> 00:13:47.660]   in God's provision,
[00:13:47.660 --> 00:13:50.160]   even at times when they don't appreciate it.
[00:13:50.160 --> 00:13:51.720]   Whether that provision comes to them
[00:13:51.720 --> 00:13:54.140]   through supernatural, miraculous ways,
[00:13:54.140 --> 00:13:57.020]   or through the natural processes of the creative world,
[00:13:57.020 --> 00:14:00.380]   or even in the community that God's placed around them.
[00:14:00.380 --> 00:14:04.100]   And I wanna say this to you about your own Exodus journey.
[00:14:04.100 --> 00:14:06.780]   I want you to know that God is at work
[00:14:06.780 --> 00:14:09.260]   always providing for your freedom.
[00:14:09.260 --> 00:14:12.660]   And my prayer is that He would open your eyes today
[00:14:12.660 --> 00:14:13.820]   so you can see it.
[00:14:13.820 --> 00:14:22.300]   - And so the Elam story takes place
[00:14:22.300 --> 00:14:25.100]   off the back of one of the greatest miracles
[00:14:25.180 --> 00:14:26.220]   we've talked about.
[00:14:26.220 --> 00:14:29.020]   Let me set the scene for us a little bit.
[00:14:29.020 --> 00:14:31.500]   The people have experienced the sea parting
[00:14:31.500 --> 00:14:34.420]   and they're going to be walking through the desert.
[00:14:34.420 --> 00:14:36.620]   You get the first, I think in Exodus 15,
[00:14:36.620 --> 00:14:38.900]   you have the first ever worship song that's recorded.
[00:14:38.900 --> 00:14:40.580]   'Cause they've just seen God at work
[00:14:40.580 --> 00:14:43.100]   in such a crazy way providing for them.
[00:14:43.100 --> 00:14:46.660]   They sing a song praising God for rescuing them,
[00:14:46.660 --> 00:14:48.540]   freeing them, destroying the Egyptians,
[00:14:48.540 --> 00:14:50.440]   and just liberating them into freedom.
[00:14:50.440 --> 00:14:53.260]   And just not shortly after that,
[00:14:54.180 --> 00:14:58.860]   they're taken off of that mountaintop place.
[00:14:58.860 --> 00:15:00.980]   And they're brought into a reality
[00:15:00.980 --> 00:15:03.860]   that I feel like most of us are regularly sitting in.
[00:15:03.860 --> 00:15:05.980]   It's the reality of the everyday life.
[00:15:05.980 --> 00:15:07.340]   So they're no longer at the place
[00:15:07.340 --> 00:15:09.140]   where it's like big miracle, whabam,
[00:15:09.140 --> 00:15:10.700]   God is for us, God is here.
[00:15:10.700 --> 00:15:12.620]   Now they're having to do the nothing fancy,
[00:15:12.620 --> 00:15:16.580]   the nothing big, the ordinary, the pretty simple stuff.
[00:15:16.580 --> 00:15:18.420]   They've been liberated and they've already had the time
[00:15:18.420 --> 00:15:20.780]   of being able to focus on the hyper,
[00:15:20.780 --> 00:15:24.260]   hyper spiritual, supernatural stuff.
[00:15:24.260 --> 00:15:26.260]   They've seen it and now God's put them
[00:15:26.260 --> 00:15:31.260]   in the boring, everyday, ordinary, no fancy miracle time.
[00:15:31.260 --> 00:15:35.260]   And their job is this, they are migrating out of Egypt.
[00:15:35.260 --> 00:15:37.680]   So if you're migrating, they've got maybe some backpacks,
[00:15:37.680 --> 00:15:39.780]   some donkeys, some horses, some carts,
[00:15:39.780 --> 00:15:41.380]   they've got all their stuff,
[00:15:41.380 --> 00:15:43.420]   and they're going to go into the desert.
[00:15:43.420 --> 00:15:45.100]   So they're carrying things, walking,
[00:15:45.100 --> 00:15:47.120]   they're tired, they're hungry, they're annoyed,
[00:15:47.120 --> 00:15:48.680]   they're with people so they're definitely annoyed,
[00:15:48.680 --> 00:15:50.740]   they're frustrated, they're sweaty.
[00:15:50.740 --> 00:15:54.720]   It's daily life, it's what we normally go through
[00:15:54.720 --> 00:15:57.020]   pretty much every single day of our life, right?
[00:15:57.020 --> 00:15:58.860]   Just the normal stuff.
[00:15:58.860 --> 00:16:02.160]   It's not a stage that's set for the supernatural
[00:16:02.160 --> 00:16:04.900]   breaking in for liberation, it's the stage that's set
[00:16:04.900 --> 00:16:08.480]   for meeting the basic necessities of humanity,
[00:16:08.480 --> 00:16:14.140]   of substance, of bread and of water, just the basic stuff.
[00:16:14.140 --> 00:16:15.340]   The text tells us that they've traveled
[00:16:15.340 --> 00:16:17.020]   for about three days now, which doesn't seem
[00:16:17.020 --> 00:16:18.180]   like a very long time.
[00:16:18.180 --> 00:16:21.060]   And in those three days, their water supply
[00:16:21.060 --> 00:16:21.900]   is starting to run low.
[00:16:21.900 --> 00:16:23.280]   This is important because you're in a desert,
[00:16:23.280 --> 00:16:25.380]   it's hot and you need to drink.
[00:16:25.380 --> 00:16:27.100]   So the people are starting to freak out a little bit
[00:16:27.100 --> 00:16:29.340]   and they get to this area and the place,
[00:16:29.340 --> 00:16:31.220]   they don't have a name for it, but they get there
[00:16:31.220 --> 00:16:33.120]   and they're thinking, okay, maybe we can rest here
[00:16:33.120 --> 00:16:35.820]   and get refreshed and replenished,
[00:16:35.820 --> 00:16:39.100]   but the water that they find is bitter.
[00:16:39.100 --> 00:16:40.900]   So then they can't stay there, no one's gonna stay
[00:16:40.900 --> 00:16:43.360]   and build and replenish their animals
[00:16:43.360 --> 00:16:45.520]   and take care of themselves with bitter water.
[00:16:45.520 --> 00:16:47.620]   So they actually name the place, the Hebrew word
[00:16:47.620 --> 00:16:49.540]   for bitter, which is more mora.
[00:16:49.540 --> 00:16:53.020]   So they leave that area and they keep going
