
[00:00:00.000 --> 00:00:02.000]  好,大家聖誕快樂呀
[00:04:03.000 --> 00:04:05.000]  《約翰福音》一章十四節裏這樣說
[00:04:05.000 --> 00:04:08.000]  道成肉身住在我們中間
[00:04:08.000 --> 00:04:13.000]  充充滿滿地有恩典有真理
[00:04:13.000 --> 00:04:16.000]  耶穌道成肉身住在我們中間
[00:04:16.000 --> 00:04:20.000]  充充滿滿地有恩典有真理
[00:04:20.000 --> 00:04:22.000]  這段經文是整本聖經裏面
[00:04:22.000 --> 00:04:24.000]  最矛盾的一段經文
[00:04:24.000 --> 00:04:27.000]  亦都是最矛盾的真理
[00:04:27.000 --> 00:04:29.000]  什麼是道成肉身呢
[00:04:29.000 --> 00:04:30.000]  道成肉身即是說
[00:04:30.000 --> 00:04:34.000]  創世者成為被造之物
[00:04:34.000 --> 00:04:38.000]  永恆的神進入到有限的時間裏面
[00:04:38.000 --> 00:04:42.000]  無限的神進入到有限的身體裏面
[00:04:42.000 --> 00:04:46.000]  全能的上帝成為脆弱的人
[00:04:46.000 --> 00:04:51.000]  完全聖潔的主住在罪的世界裏面
[00:04:51.000 --> 00:04:54.000]  這個是絕對的矛盾
[00:04:54.000 --> 00:04:56.000]  這個在世人我們的知識
[00:04:56.000 --> 00:04:58.000]  我們的性情來講
[00:04:58.000 --> 00:04:59.000]  我們的理性來講
[00:04:59.000 --> 00:05:01.000]  這個是沒有可能的
[00:05:01.000 --> 00:05:06.000]  但是天父上帝就是要透過這個不可能
[00:05:06.000 --> 00:05:11.000]  去處理去解決人類不可能處理的問題
[00:05:11.000 --> 00:05:13.000]  上帝之所以這樣做
[00:05:13.000 --> 00:05:17.000]  是因為他知道人類的矛盾不是表面的問題
[00:05:17.000 --> 00:05:20.000]  人類的矛盾是深層的問題
[00:05:20.000 --> 00:05:23.000]  我們的矛盾是源於我們受造
[00:05:23.000 --> 00:05:24.000]  我們被上帝創造
[00:05:24.000 --> 00:05:26.000]  我們應該是和神一起
[00:05:26.000 --> 00:05:29.000]  但是我們和神分離了
[00:05:29.000 --> 00:05:32.000]  因為罪的緣故我們和神隔絕了
[00:05:32.000 --> 00:05:34.000]  我們本身應該是與神同行
[00:05:34.000 --> 00:05:36.000]  但是我們走去自己的道路
[00:05:36.000 --> 00:05:38.000]  我們渴望完美
[00:05:38.000 --> 00:05:39.000]  但是我們的生命
[00:05:39.000 --> 00:05:42.000]  我們本身根本一點都不完美
[00:05:42.000 --> 00:05:43.000]  我們渴望有永恆
[00:05:43.000 --> 00:05:48.000]  但是我們只能夠活在短暫的生命裏面
[00:05:48.000 --> 00:05:50.000]  所以上帝的解決方法
[00:05:50.000 --> 00:05:52.000]  是他親自下來
[00:05:52.000 --> 00:05:55.000]  是他親自進入到我們的矛盾裏面
[00:05:55.000 --> 00:05:58.000]  是他親自去經歷我們的痛苦
[00:05:58.000 --> 00:06:02.000]  是他去承擔我們的重擔
[00:06:02.000 --> 00:06:05.000]  當耶穌到誠肉身
[00:06:05.000 --> 00:06:07.000]  他經歷了所有的矛盾
[00:06:07.000 --> 00:06:09.000]  詩歌我們有唱
[00:06:09.000 --> 00:06:10.000]  平時我們經常都會說
[00:06:10.000 --> 00:06:12.000]  萬王之王萬主之主
[00:06:12.000 --> 00:06:13.000]  我們聖誕的訊息就是
[00:06:13.000 --> 00:06:17.000]  他要在污糟邋遢的馬槽裏面出生
[00:06:17.000 --> 00:06:19.000]  他是生命的主
[00:06:19.000 --> 00:06:21.000]  他是永活的神
[00:06:21.000 --> 00:06:23.000]  但是他選擇來到世界上
[00:06:23.000 --> 00:06:25.000]  去經歷這些的辛勞病死
[00:06:25.000 --> 00:06:27.000]  一切的苦難
[00:06:27.000 --> 00:06:28.000]  他是愛的化身
[00:06:28.000 --> 00:06:30.000]  他是和平之君
[00:06:30.000 --> 00:06:32.000]  但是他也會為義去發怒
[00:06:32.000 --> 00:06:34.000]  他帶來了紛爭
[00:06:34.000 --> 00:06:39.000]  帶來了一些的衝突在地上
[00:06:39.000 --> 00:06:43.000]  最深的矛盾是在十字架上
[00:06:43.000 --> 00:06:44.000]  他沒有罪
[00:06:44.000 --> 00:06:48.000]  但是他為有罪的死
[00:06:48.000 --> 00:06:50.000]  他被咒詛
[00:06:50.000 --> 00:06:55.000]  他是為了去除去這一切的咒詛
[00:06:55.000 --> 00:06:57.000]  他被離棄
[00:06:57.000 --> 00:07:01.000]  是為了我們每一個都不會被離棄
[00:07:01.000 --> 00:07:04.000]  永遠不被離棄
[00:07:04.000 --> 00:07:08.000]  當我們面對種種矛盾和痛苦的時候
[00:07:08.000 --> 00:07:10.000]  我們要記住
[00:07:10.000 --> 00:07:13.000]  耶穌已經進入了這些矛盾裏面
[00:07:13.000 --> 00:07:18.000]  耶穌他已經進入了我們的生命裏面
[00:07:18.000 --> 00:07:20.000]  他不是一個遙遠的神
[00:07:20.000 --> 00:07:21.000]  他不是一個高高在上
[00:07:21.000 --> 00:07:24.000]  坐在上面然後看著我們受苦的神
[00:07:24.000 --> 00:07:27.000]  他是進入到我們的痛苦
[00:07:27.000 --> 00:07:30.000]  他親自去經歷這些苦難
[00:07:30.000 --> 00:07:32.000]  掙扎
[00:07:32.000 --> 00:07:36.000]  他親自去經歷這些矛盾
[00:07:36.000 --> 00:07:39.000]  在希伯來書裏面四章十五節
[00:07:39.000 --> 00:07:41.000]  因我們的大祭司耶穌
[00:07:41.000 --> 00:07:44.000]  他並非不能體恤我們的軟弱
[00:07:44.000 --> 00:07:47.000]  他也曾凡事受過試探
[00:07:47.000 --> 00:07:48.000]  與我們一樣
[00:07:48.000 --> 00:07:52.000]  只是他沒有犯罪
[00:07:52.000 --> 00:07:54.000]  當你感到矛盾的時候
[00:07:54.000 --> 00:07:55.000]  耶穌知道
[00:07:55.000 --> 00:07:57.000]  當你感到傷痛的時候
[00:07:57.000 --> 00:07:59.000]  耶穌體會到
[00:07:59.000 --> 00:08:02.000]  當你感覺沒有希望的時候
[00:08:02.000 --> 00:08:04.000]  耶穌他明白
[00:08:04.000 --> 00:08:07.000]  耶穌經歷過這一切
[00:08:07.000 --> 00:08:10.000]  但耶穌不是只是來經歷這一切
[00:08:10.000 --> 00:08:13.000]  耶穌他是要來解決我們這些矛盾
[00:08:13.000 --> 00:08:16.000]  解決我們這些問題
[00:08:16.000 --> 00:08:18.000]  在楊廣福音十四章六節
[00:08:18.000 --> 00:08:22.000]  耶穌說我就是道路真理生命
[00:08:22.000 --> 00:08:28.000]  若不藉著我沒有人能去到乎那裡
[00:08:28.000 --> 00:08:31.000]  這不是一句宗教的口號
[00:08:31.000 --> 00:08:36.000]  這是一句很實在很實際的宣告
[00:08:36.000 --> 00:08:38.000]  這裡所宣告的是
[00:08:38.000 --> 00:08:41.000]  在人類所有的矛盾和掙扎之中
[00:08:41.000 --> 00:08:45.000]  耶穌是唯一的出路
[00:08:45.000 --> 00:08:50.000]  在人類一切的矛盾和掙扎和痛苦之中
[00:08:50.000 --> 00:08:52.000]  耶穌是唯一的出路
[00:08:52.000 --> 00:08:54.000]  當我們不知如何走前面的路的時候
[00:08:54.000 --> 00:08:57.000]  耶穌說我就是道路
[00:08:57.000 --> 00:09:02.000]  當我們被世界的謊言和假象包圍著的時候
[00:09:02.000 --> 00:09:04.000]  耶穌說我就是真理
[00:09:04.000 --> 00:09:07.000]  當我們覺得絕望我們被死亡威脅的時候
[00:09:07.000 --> 00:09:11.000]  耶穌說我就是生命
[00:09:11.000 --> 00:09:13.000]  不是說我們一信耶穌
[00:09:13.000 --> 00:09:16.000]  然後全部的矛盾就消失
[00:09:16.000 --> 00:09:21.000]  而是在耶穌裡面我們找到處理矛盾的方法
[00:09:21.000 --> 00:09:27.000]  我們見到超越矛盾的盼望
[00:09:27.000 --> 00:09:32.000]  那我們如何可以很實際地去經歷這裡所說的真理呢
[00:09:32.000 --> 00:09:36.000]  首先第一
[00:09:36.000 --> 00:09:40.000]  我們在矛盾當中尋找耶穌
[00:09:40.000 --> 00:09:43.000]  我們不需要去逃離逃避那些矛盾
[00:09:43.000 --> 00:09:47.000]  我們是帶著那些矛盾去到耶穌的面前
[00:09:47.000 --> 00:09:52.000]  耶穌知道耶穌明白耶穌體恤耶穌會幫助你
[00:09:52.000 --> 00:09:59.000]  上帝的愛正正就是在這些矛盾當中讓我們能夠見得到
[00:09:59.000 --> 00:10:06.000]  第二讓耶穌成為你的道路真理生命
[00:10:06.000 --> 00:10:12.000]  不要再靠自己嘗試去解決你自己所有的問題
[00:10:12.000 --> 00:10:14.000]  讓耶穌幫助你
[00:10:14.000 --> 00:10:18.000]  讓耶穌去引導你的人生
[00:10:18.000 --> 00:10:23.000]  祂的道路可能不是你預期的道路
[00:10:23.000 --> 00:10:27.000]  但是耶穌為你預備的會是最好的路
[00:10:27.000 --> 00:10:33.000]  第三將耶穌帶到其他人的矛盾裡面
[00:10:33.000 --> 00:10:35.000]  上帝給了我們一份禮物
[00:10:35.000 --> 00:10:37.000]  一份很寶貴的禮物
[00:10:37.000 --> 00:10:39.000]  就是耶穌祂自己
[00:10:39.000 --> 00:10:42.000]  但是上帝也容讓我們將這一份禮物
[00:10:42.000 --> 00:10:47.000]  送給我們身邊受痛苦傷害
[00:10:47.000 --> 00:10:50.000]  患難給我們身邊
[00:10:50.000 --> 00:10:54.000]  他正在經歷失望傷痛矛盾的人
[00:10:54.000 --> 00:10:57.000]  這個是上帝給我們的禮物
[00:10:57.000 --> 00:11:03.000]  這個也是上帝讓我們能夠豐豐富富地將它送給其他人的禮物
[00:11:03.000 --> 00:11:05.000]  所以弟兄姊妹
[00:11:05.000 --> 00:11:11.000]  2025年的聖誕節可能不是我們心目中最理想的聖誕節
[00:11:11.000 --> 00:11:15.000]  我們的社會我們的生命裡面
[00:11:15.000 --> 00:11:20.000]  我們見到很多的東西可能是充滿著矛盾和挑戰的
[00:11:20.000 --> 00:11:22.000]  但是感謝主
[00:11:22.000 --> 00:11:25.000]  因為正正是這些矛盾
[00:11:25.000 --> 00:11:28.000]  聖誕節變得特別有意義
[00:11:28.000 --> 00:11:30.000]  我們真正能夠體會明白到
[00:11:30.000 --> 00:11:36.000]  聖誕節耶穌度成肉身的原因
[00:11:36.000 --> 00:11:42.000]  所以聖誕節我們慶祝的不是一個完美的世界
[00:11:42.000 --> 00:11:46.000]  聖誕節我們要去慶祝的是一個愛我們的上帝
[00:11:46.000 --> 00:11:50.000]  願意進入到我們不完美的世界裡面
[00:11:50.000 --> 00:11:55.000]  為我們承擔一切的痛苦
[00:11:55.000 --> 00:11:59.000]  所以今天當我們要去慶祝聖誕節的時候
[00:11:59.000 --> 00:12:01.000]  我們需要記住
[00:12:01.000 --> 00:12:04.000]  耶穌度成肉身
[00:12:04.000 --> 00:12:08.000]  就是在我們的矛盾當中讓我們見得到盼望
[00:12:08.000 --> 00:12:09.000]  祂是道路
[00:12:09.000 --> 00:12:12.000]  所以會引領我們走出困惑
[00:12:12.000 --> 00:12:13.000]  祂是真理
[00:12:13.000 --> 00:12:16.000]  所以會勝過一切的謊言
[00:12:16.000 --> 00:12:21.000]  祂的生命會超越一切的死亡
[00:12:21.000 --> 00:12:25.000]  矛盾並沒有說這樣就結束
[00:12:25.000 --> 00:12:27.000]  但是在耶穌裡面
[00:12:27.000 --> 00:12:30.000]  我們有超越了矛盾的盼望
[00:12:30.000 --> 00:12:33.000]  這個就是聖誕的真正意義
[00:12:33.000 --> 00:12:37.000]  這個就是我們今天為什麼要慶祝的原因
[00:12:37.000 --> 00:12:41.000]  我們一起祈禱
[00:12:41.000 --> 00:12:45.000]  主啊我們感謝祢
[00:12:45.000 --> 00:12:48.000]  因為祢進入到我們的矛盾
[00:12:48.000 --> 00:12:51.000]  我們的痛苦裡面
[00:12:51.000 --> 00:12:54.000]  因為祢降貴
[00:12:54.000 --> 00:12:59.000]  讓我們可以經歷祢
[00:12:59.000 --> 00:13:01.000]  祢不是遙遠看著我們
[00:13:01.000 --> 00:13:05.000]  而是祢選擇進入到我們的世界
[00:13:05.000 --> 00:13:07.000]  進入到我們的生命當中
[00:13:07.000 --> 00:13:11.000]  成為我們的拯救成為我們的幫助
[00:13:11.000 --> 00:13:15.000]  主啊求祢幫助我們
[00:13:15.000 --> 00:13:22.000]  幫助我們能夠有在祢當中的真正的平安喜樂
[00:13:22.000 --> 00:13:27.000]  幫助我們去明白聖誕真正的意義
[00:13:27.000 --> 00:13:28.000]  就是讓我們見得到
[00:13:28.000 --> 00:13:31.000]  祢去經歷這份矛盾所帶來
[00:13:31.000 --> 00:13:33.000]  對我們的明白
[00:13:33.000 --> 00:13:34.000]  對我們的體恤
[00:13:34.000 --> 00:13:40.000]  讓我們能夠走出這一切的矛盾
[00:13:40.000 --> 00:13:43.000]  求祢幫助我們在矛盾當中經歷祢的痛災
[00:13:43.000 --> 00:13:47.000]  幫助我們在掙扎當中經歷祢的愛
[00:13:47.000 --> 00:13:53.000]  幫助我們在失望絕望當中經歷祢的盼望
[00:13:53.000 --> 00:13:58.000]  幫助我們能夠可以這樣去盡情去慶祝聖誕節
[00:13:58.000 --> 00:14:03.000]  因為我們所慶祝的不單只是一個節日
[00:14:03.000 --> 00:14:06.000]  我們所慶祝的是祢的恩典
[00:14:06.000 --> 00:14:12.000]  是祢給我們每一個充充足足豐富的恩典
[00:14:12.000 --> 00:14:14.000]  我們能夠這樣去慶祝
[00:14:14.000 --> 00:14:17.000]  是因為我們知道這份恩典是能夠順出去
[00:14:17.000 --> 00:14:23.000]  是能夠將這份恩典盼望帶到這個這麼有需要的世界裡面
[00:14:23.000 --> 00:14:25.000]  所以主耶穌我們感謝多謝祢
[00:14:25.000 --> 00:14:29.000]  給我們一個這麼有意義的聖誕
[00:14:29.000 --> 00:14:32.000]  讓我們繼續與祢同行
[00:14:32.000 --> 00:14:36.000]  讓我們繼續去面對一切的矛盾挑戰的時候
[00:14:36.000 --> 00:14:42.000]  我們知道沒錯祢是那個帶領得勝的上帝
[00:14:42.000 --> 00:14:46.000]  我們祈禱在奉教主耶穌基督得勝的名字祈求
[00:14:46.000 --> 00:14:47.000]  Amen
[00:14:47.000 --> 00:14:50.000]  邀請大家一起起來吧
[00:14:50.000 --> 00:14:55.000]  這個也是一個時候我們用一個滿有信心
[00:14:55.000 --> 00:14:59.000]  滿有盼望
[00:14:59.000 --> 00:15:02.000]  滿有喜樂滿有平安
[00:15:02.000 --> 00:15:08.000]  我們在永恆的上帝當中去經歷這一切
[00:15:08.000 --> 00:15:14.000]  讓我們在當中去見得到耶穌就是那個道路
[00:15:14.000 --> 00:15:16.000]  就是那個真理
[00:15:16.000 --> 00:15:18.000]  就是那個生命
[00:15:18.000 --> 00:15:23.000]  連這個道路真理生命今天也都帶到我們每一位當中
[00:15:23.000 --> 00:15:25.000]  讓我們一起敬拜
[00:15:25.000 --> 00:15:27.000]  感謝您的光臨
[00:15:27.000 --> 00:15:31.000]  感鼓你來上頭

