
[00:00:00.000 --> 00:00:03.800]  今日我們講題是「同心合意敬拜」
[00:01:45.600 --> 00:01:49.000]  我們靠著耶穌這位天上的祭司
[00:01:49.000 --> 00:01:52.000]  他的血洗淨了我們的罪
[00:01:52.000 --> 00:01:55.200]  使我們能夠坦然無懼地
[00:01:55.200 --> 00:01:59.200]  進入到上帝的同在裏面
[00:01:59.200 --> 00:02:03.400]  耶穌打開了一條又新又活的道路給我們
[00:02:03.400 --> 00:02:06.800]  這裡所說的是從耶穌的身體經過
[00:02:06.800 --> 00:02:10.800]  意思是我們能夠進入神的同在去敬拜
[00:02:10.800 --> 00:02:15.000]  是透過耶穌的死去成就
[00:02:15.000 --> 00:02:18.200]  這個是戰勝死亡的凱歌
[00:02:18.200 --> 00:02:22.000]  這個是戰勝黑暗的敬拜
[00:02:22.000 --> 00:02:25.800]  就好像上星期Enoch的分享
[00:02:25.800 --> 00:02:28.200]  唱新歌一樣
[00:02:28.200 --> 00:02:31.400]  我們面對眼前的困難的時候
[00:02:31.400 --> 00:02:33.200]  因為上帝的信實
[00:02:33.200 --> 00:02:37.400]  和他對他子民的不變的應許
[00:02:37.400 --> 00:02:39.800]  敬拜是我們毫不動搖
[00:02:39.800 --> 00:02:44.600]  堅守所宣認指望的回應
[00:02:44.600 --> 00:02:48.200]  經文說既然我們有耶穌這個偉大的祭司
[00:02:48.200 --> 00:02:52.200]  我們就應該誠心和充足的信心
[00:02:52.200 --> 00:02:54.400]  以蒙潔淨無愧的良心
[00:02:54.400 --> 00:02:57.000]  和清水潔淨了的身體
[00:02:57.000 --> 00:03:01.400]  說的是身體、良心、信心
[00:03:01.400 --> 00:03:02.400]  這裡所說的
[00:03:02.400 --> 00:03:06.600]  就是說我們需要用我們的身心靈
[00:03:06.600 --> 00:03:09.000]  用我們的全人去親近神
[00:03:09.000 --> 00:03:13.800]  用我們的全人去敬拜神
[00:03:13.800 --> 00:03:15.800]  我為大家這樣去解釋
[00:03:15.800 --> 00:03:17.600]  去拆解這段經文
[00:03:17.600 --> 00:03:20.600]  其實是希望大家可以看到一件事
[00:03:20.600 --> 00:03:22.400]  我們每一個人
[00:03:22.400 --> 00:03:24.800]  都是在罪和軟弱的當中
[00:03:24.800 --> 00:03:28.400]  領受著同一樣的恩典
[00:03:28.400 --> 00:03:29.600]  當我們認知到
[00:03:29.600 --> 00:03:34.400]  我們每一個人都需要同樣的一份恩典的時候
[00:03:34.400 --> 00:03:36.000]  我們才能夠同樣地
[00:03:36.000 --> 00:03:38.200]  用最謙卑的心
[00:03:38.200 --> 00:03:41.600]  去到上帝面前去敬拜祂
[00:03:41.600 --> 00:03:43.000]  所以
[00:03:43.000 --> 00:03:47.400]  恩典是敬拜的起始點
[00:03:47.400 --> 00:03:48.800]  第二點
[00:03:48.800 --> 00:03:52.600]  敬拜成就了彼此的合一
[00:03:52.600 --> 00:03:54.200]  21節裡面說到
[00:03:54.200 --> 00:03:59.600]  耶穌是那位治理神家的祭司
[00:03:59.600 --> 00:04:02.800]  什麼是神的家
[00:04:02.800 --> 00:04:06.000]  2011年的夏天
[00:04:06.000 --> 00:04:08.600]  我第一次去到Define
[00:04:08.600 --> 00:04:10.400]  當時當然不是元朗
[00:04:10.400 --> 00:04:11.800]  也不是灣仔
[00:04:11.800 --> 00:04:13.000]  當時的Define
[00:04:13.000 --> 00:04:16.200]  仍然在中上環一個商業大廈的二樓
[00:04:16.200 --> 00:04:17.800]  我去到那裡
[00:04:17.800 --> 00:04:20.000]  我認識到什麼叫神的家
[00:04:20.000 --> 00:04:21.800]  我在一個好像這裡大概這麼大
[00:04:21.800 --> 00:04:24.200]  或者大一點的空間裡面
[00:04:24.200 --> 00:04:26.400]  那裡有不同的種族
[00:04:26.400 --> 00:04:28.600]  不同膚色的人
[00:04:28.600 --> 00:04:30.400]  那裡有外國人
[00:04:30.400 --> 00:04:31.200]  這裡也有一個
[00:04:31.200 --> 00:04:32.200]  晚一點有更多
[00:04:32.200 --> 00:04:33.800]  也有我這種港產
[00:04:33.800 --> 00:04:36.200]  這裡有很多
[00:04:36.200 --> 00:04:37.400]  那裡有銀行家
[00:04:37.400 --> 00:04:38.400]  有CEO
[00:04:38.400 --> 00:04:41.600]  那裡有菲律賓的女傭
[00:04:41.600 --> 00:04:45.200]  那裡有非洲或者其他國家的難民
[00:04:45.200 --> 00:04:46.000]  那裡有運動員
[00:04:46.000 --> 00:04:46.800]  全職的運動員
[00:04:46.800 --> 00:04:49.000]  那裡有拿著拐杖
[00:04:49.000 --> 00:04:51.000]  也挖苦你的人
[00:04:51.000 --> 00:04:51.600]  那裡有男的
[00:04:51.600 --> 00:04:52.200]  有女的
[00:04:52.200 --> 00:04:52.600]  有老的
[00:04:52.600 --> 00:04:54.400]  有亂的
[00:04:54.400 --> 00:04:56.400]  其實正正好像我們現在
[00:04:56.400 --> 00:04:59.200]  普羅藤教會元朗這裡一樣
[00:04:59.200 --> 00:05:00.200]  我見到那裡是神的家
[00:05:00.200 --> 00:05:02.400]  是因為我見到他們全部人
[00:05:02.400 --> 00:05:04.600]  他們雖然很不同
[00:05:04.600 --> 00:05:07.000]  但他們在這裡只是在做一樣東西
[00:05:07.000 --> 00:05:08.800]  他們同心合二
[00:05:08.800 --> 00:05:13.200]  異口但同聲同心地去敬拜
[00:05:13.200 --> 00:05:15.000]  神的家
[00:05:15.000 --> 00:05:17.200]  神的家在上帝的面前
[00:05:17.200 --> 00:05:19.600]  我們每一個都是罪人
[00:05:19.600 --> 00:05:21.400]  但罪沒有分大小
[00:05:21.400 --> 00:05:23.800]  也沒有分多少
[00:05:23.800 --> 00:05:25.400]  任何人只要謙卑
[00:05:25.400 --> 00:05:26.600]  去到主的面前
[00:05:26.600 --> 00:05:27.800]  去到主的根前
[00:05:27.800 --> 00:05:29.400]  承認自己的罪
[00:05:29.400 --> 00:05:32.600]  耶穌的救恩也沒有分大小
[00:05:32.600 --> 00:05:34.600]  因為耶穌的救恩是大到和多到
[00:05:34.600 --> 00:05:37.200]  我們沒有辦法可以數算
[00:05:37.200 --> 00:05:38.400]  弟子們這裡要留心
[00:05:38.400 --> 00:05:40.200]  這一點很重要
[00:05:40.200 --> 00:05:42.400]  剛剛說這一點很重要
[00:05:42.400 --> 00:05:43.400]  神的家
[00:05:43.400 --> 00:05:45.400]  是耶穌用祂自己的血
[00:05:45.400 --> 00:05:49.000]  去拆毀了人和神的鴻溝
[00:05:49.000 --> 00:05:51.000]  耶穌也用祂自己的身體
[00:05:51.000 --> 00:05:52.600]  去拆毀了我們之間
[00:05:52.600 --> 00:05:56.600]  人和人之間的每一步的高牆
[00:05:56.600 --> 00:05:59.000]  在神的家裡面
[00:05:59.000 --> 00:06:01.200]  我們是懷著同一份救恩
[00:06:01.200 --> 00:06:04.800]  當我們都馴服在主的根前去敬拜祂的時候
[00:06:04.800 --> 00:06:07.400]  我們都變成一樣了
[00:06:07.400 --> 00:06:10.000]  我們都沒有分彼此
[00:06:10.000 --> 00:06:12.400]  我們都沒有分高低
[00:06:12.400 --> 00:06:15.800]  因為我們領受的是同一份救恩
[00:06:15.800 --> 00:06:17.200]  只有這樣的敬拜
[00:06:17.200 --> 00:06:21.600]  我們才能夠做到剛才二十節裡面所說
[00:06:21.600 --> 00:06:23.600]  我們彼此相顧
[00:06:23.600 --> 00:06:25.600]  激發愛心
[00:06:25.600 --> 00:06:27.200]  勉勵行善
[00:06:27.200 --> 00:06:28.000]  只有這樣的敬拜
[00:06:28.000 --> 00:06:31.600]  我們才能夠成為上帝要我們成為的那個
[00:06:31.600 --> 00:06:33.800]  合心 合神心意
[00:06:33.800 --> 00:06:38.600]  同樣同心合意敬拜上帝的教會
[00:06:38.600 --> 00:06:40.400]  我再說一次
[00:06:40.400 --> 00:06:41.600]  只有這樣的敬拜
[00:06:41.600 --> 00:06:44.400]  我們才能夠成為上帝要我們成為那個
[00:06:44.400 --> 00:06:49.200]  同心合意敬拜上帝的教會
[00:06:49.200 --> 00:06:53.000]  敬拜成就了彼此的合一
[00:06:53.000 --> 00:06:55.000]  第三點
[00:06:55.000 --> 00:06:57.800]  合一敬拜是呼召
[00:06:57.800 --> 00:07:00.200]  也是一個使命
[00:07:00.200 --> 00:07:01.800]  二十節裡面說到
[00:07:01.800 --> 00:07:03.000]  不可停止聚會
[00:07:03.000 --> 00:07:06.000]  好像那些人習慣了停止一樣
[00:07:06.000 --> 00:07:07.400]  都要彼此勸勉
[00:07:07.400 --> 00:07:09.200]  既然知道那日子臨近
[00:07:09.200 --> 00:07:12.200]  就更當如此
[00:07:12.200 --> 00:07:15.200]  這段經文很多時候會用來
[00:07:15.200 --> 00:07:18.400]  抓人回教會或者回團契
[00:07:18.400 --> 00:07:19.400]  可能你收到電話
[00:07:19.400 --> 00:07:21.600]  喂 你要回來了
[00:07:21.600 --> 00:07:24.200]  不可停止聚會
[00:07:24.200 --> 00:07:25.600]  你還不回來
[00:07:25.600 --> 00:07:27.600]  耶穌快要回來了
[00:07:27.600 --> 00:07:30.600]  不知道大家有沒有收過這些恐嚇電話
[00:07:30.600 --> 00:07:31.600]  電話響了 看著打給你
[00:07:31.600 --> 00:07:32.200]  叫你回教會
[00:07:32.200 --> 00:07:35.600]  你跟他說 我現在在教會了
[00:07:35.600 --> 00:07:38.400]  大家不要誤會
[00:07:38.400 --> 00:07:39.600]  叫大家回教會
[00:07:39.600 --> 00:07:41.000]  鼓勵弟兄姊妹回教會
[00:07:41.000 --> 00:07:42.200]  絕對是一件好事
[00:07:42.200 --> 00:07:44.600]  我相信絕對是出於好意
[00:07:44.600 --> 00:07:47.000]  但當我們用這節經文
[00:07:47.000 --> 00:07:48.600]  去勸人回教會的時候
[00:07:48.600 --> 00:07:52.200]  我們首先要了解這段經文的背景
[00:07:52.200 --> 00:07:54.200]  希伯來書寫作的時間
[00:07:54.200 --> 00:07:56.600]  大概是主後七十年
[00:07:56.600 --> 00:08:00.000]  他寫給的對象是在羅馬生活的基督徒
[00:08:00.000 --> 00:08:04.000]  他們當時正面臨羅馬政權的迫迫
[00:08:04.000 --> 00:08:07.400]  那些基督徒正面臨政權對他們的迫害
[00:08:07.400 --> 00:08:08.400]  停止聚會
[00:08:08.400 --> 00:08:09.600]  不是像我們現在這樣
[00:08:09.600 --> 00:08:12.200]  因為要上班上學或各種原因
[00:08:12.200 --> 00:08:15.200]  而是因為純粹教會的聚會
[00:08:15.200 --> 00:08:17.000]  純粹團體的聚會
[00:08:17.000 --> 00:08:19.800]  他們都可能會帶來生命危險
[00:08:19.800 --> 00:08:24.200]  所以當作者勸信徒要堅持聚會的時候
[00:08:24.200 --> 00:08:25.400]  其實他是在說
[00:08:25.400 --> 00:08:29.200]  大家都要為主和為彼此
[00:08:29.200 --> 00:08:32.000]  擺上自己的生命
[00:08:32.000 --> 00:08:33.600]  更重要的一件事
[00:08:33.600 --> 00:08:38.200]  正是經文當中提到的那日子臨近
[00:08:38.200 --> 00:08:40.200]  臨近這個詞在新約當中
[00:08:40.200 --> 00:08:45.600]  通常一般都是應用去敘述未來的來臨
[00:08:45.600 --> 00:08:47.000]  即是末世的來臨
[00:08:47.000 --> 00:08:49.600]  以及交障的日子
[00:08:49.600 --> 00:08:54.400]  但經文不單止是提醒我們要去警醒我們自己
[00:08:54.400 --> 00:08:57.400]  這裡更加是要說到我們要彼此勸勉
[00:08:57.400 --> 00:08:58.800]  彼此關顧
[00:08:58.800 --> 00:09:00.200]  這裡所說的是
[00:09:00.200 --> 00:09:01.400]  不可停止聚會
[00:09:01.400 --> 00:09:04.400]  不只是為了你自己
[00:09:04.400 --> 00:09:06.200]  不可停止聚會
[00:09:06.200 --> 00:09:09.800]  亦都為了別人
[00:09:09.800 --> 00:09:11.600]  沒錯,我們要持守
[00:09:11.600 --> 00:09:14.600]  我們要持守堅持著我們的虔誠
[00:09:14.600 --> 00:09:17.600]  崇拜、聚會、團契
[00:09:17.600 --> 00:09:20.000]  努力去過一個虔誠的生活
[00:09:20.000 --> 00:09:22.600]  但一個真正虔誠的生命
[00:09:22.600 --> 00:09:25.000]  永遠不是一個自我中心的生命
[00:09:25.000 --> 00:09:27.400]  不會只向著自己
[00:09:27.400 --> 00:09:29.200]  一個真正虔誠的生命
[00:09:29.200 --> 00:09:31.400]  永遠是基督中心
[00:09:31.400 --> 00:09:33.000]  永遠是向著基督
[00:09:33.000 --> 00:09:35.200]  永遠是為了基督
[00:09:35.200 --> 00:09:38.800]  當我們都成為那個向著基督的生命
[00:09:38.800 --> 00:09:43.200]  我們就可以好像《使徒行傳》第二章所說
[00:09:43.200 --> 00:09:48.000]  我們就會好像那些早期教會的信徒
[00:09:48.000 --> 00:09:50.400]  信的人都聚在一起
[00:09:50.400 --> 00:09:51.600]  凡物公用
[00:09:51.600 --> 00:09:53.800]  又賣了田產和家業
[00:09:53.800 --> 00:09:57.000]  照每一個人所需要的分給他們
[00:09:57.000 --> 00:10:03.600]  他們天天同心合意行切地在聖殿裡敬拜
[00:10:03.600 --> 00:10:07.800]  且在家中抹餅、傳著歡喜坦誠的心用飯
[00:10:07.800 --> 00:10:09.600]  讚美神
[00:10:09.600 --> 00:10:11.200]  得全體百姓的喜愛
[00:10:11.200 --> 00:10:16.800]  主將得救的人天天加給他們
[00:10:16.800 --> 00:10:21.000]  一個合神心意的群體
[00:10:21.000 --> 00:10:23.400]  一間合神心意的教會
[00:10:23.400 --> 00:10:26.200]  就是置所有任何個人的利益
[00:10:26.200 --> 00:10:27.400]  外在的壓力
[00:10:27.400 --> 00:10:30.200]  生活的困難和挑戰於不顧
[00:10:30.200 --> 00:10:31.800]  他們彼此相顧
[00:10:31.800 --> 00:10:32.800]  激發愛心
[00:10:32.800 --> 00:10:34.200]  勉勵行善
[00:10:34.200 --> 00:10:39.600]  他們天天同心合意行切地在聖殿裡敬拜
[00:10:39.600 --> 00:10:42.000]  他們讚美神
[00:10:42.000 --> 00:10:46.000]  主將得救的人天天加給他們
[00:10:46.000 --> 00:10:49.600]  主將得救的人天天加給他們
[00:10:49.600 --> 00:10:51.600]  聽姐妹
[00:10:51.600 --> 00:10:55.600]  這就是我們不可停止聚會的原因
[00:10:55.600 --> 00:10:58.200]  這也是我們不可停止聚會的同時
[00:10:58.200 --> 00:11:02.200]  我們要合一敬拜的原因
[00:11:02.200 --> 00:11:04.200]  當我們知道那日子臨近
[00:11:04.200 --> 00:11:07.800]  教會、返教會也不是為了自己
[00:11:07.800 --> 00:11:10.200]  你去敬拜也不是為了自己
[00:11:10.200 --> 00:11:14.600]  為什麼剛才說合一敬拜是呼召
[00:11:14.600 --> 00:11:16.600]  也是一個使命
[00:11:16.600 --> 00:11:22.000]  合一敬拜是上帝呼召我們彼此之間
[00:11:22.000 --> 00:11:25.400]  當中的一種服事
[00:11:25.400 --> 00:11:27.800]  上帝呼召我們彼此服事
[00:11:27.800 --> 00:11:29.400]  這是一個合一敬拜
[00:11:29.400 --> 00:11:31.600]  當我們聚集合一敬拜的時候
[00:11:31.600 --> 00:11:35.600]  是讓正在面對生活的困難
[00:11:35.600 --> 00:11:37.600]  他們正在面對傷痛
[00:11:37.600 --> 00:11:41.800]  他們正處於信心軟弱的時候
[00:11:41.800 --> 00:11:43.200]  那些朋友
[00:11:43.200 --> 00:11:46.000]  他們能夠處身在敬拜當中
[00:11:46.000 --> 00:11:47.800]  他們能夠被這一份
[00:11:47.800 --> 00:11:49.000]  因為主的緣故
[00:11:49.000 --> 00:11:52.800]  因為主的恩典所帶來的合一
[00:11:52.800 --> 00:11:57.600]  所帶來的沒有分你我彼此的信心所包圍住
[00:11:57.600 --> 00:12:02.600]  因此他們能夠再一次打開他們的破碎的心
[00:12:02.600 --> 00:12:04.400]  他們再一次能夠在他們的軟弱當中
[00:12:04.400 --> 00:12:07.000]  看到有一群滿有信心的人一起
[00:12:07.000 --> 00:12:09.000]  異口同聲去敬拜的時候
[00:12:09.000 --> 00:12:14.000]  讓聖靈在他們的生命裡面再一次工作
[00:12:14.000 --> 00:12:17.200]  合一敬拜是上帝給每一個基督徒
[00:12:17.200 --> 00:12:21.600]  作宣教的使命
[00:12:21.600 --> 00:12:25.800]  十四年前一個仍然在做消防
[00:12:25.800 --> 00:12:29.200]  手刮起剪 吃飯不用給錢的那些
[00:12:29.200 --> 00:12:32.400]  迷失青年 我叫他做一個迷失青年
[00:12:32.400 --> 00:12:38.800]  當時因為剛剛信主的前度女朋友
[00:12:38.800 --> 00:12:40.400]  她很誠意拳拳的
[00:12:40.400 --> 00:12:44.400]  正值媽媽有情緒病的困擾
[00:12:44.400 --> 00:12:48.800]  抱著一個做乖兒子和好男朋友的精神
[00:12:48.800 --> 00:12:50.000]  我就陪了
[00:12:50.000 --> 00:12:52.400]  是的 沒錯 說的是我
[00:12:52.400 --> 00:12:56.400]  我就陪了他們去紅館舉行的大型福音
[00:12:56.400 --> 00:13:01.400]  大型的敬拜報道會
[00:13:01.400 --> 00:13:03.400]  大型福音報道會
[00:13:03.400 --> 00:13:06.400]  當然之後發現其實是他們兩個
[00:13:06.400 --> 00:13:08.400]  去陪同一個迷失青年
[00:13:08.400 --> 00:13:10.400]  他們想著陪我去
[00:13:10.400 --> 00:13:13.400]  Anyway 大家明白吧
[00:13:13.400 --> 00:13:15.400]  我打算陪他們 以為他們有需要
[00:13:15.400 --> 00:13:17.000]  但他們看到我需要
[00:13:17.000 --> 00:13:18.400]  所以就一起去了
[00:13:18.400 --> 00:13:20.400]  Anyway 大家都有需要
[00:13:20.400 --> 00:13:22.000]  一個打算只是給面子派對
[00:13:22.000 --> 00:13:25.400]  一個打算是沒有什麼期望的下午
[00:13:25.400 --> 00:13:27.400]  結果千千紅館
[00:13:27.400 --> 00:13:32.400]  千千萬萬的敬拜的人圍住了我
[00:13:32.400 --> 00:13:35.400]  我聽完一個很震撼的見證
[00:13:35.400 --> 00:13:39.400]  然後敬拜的聲音再一次響起
[00:13:39.400 --> 00:13:42.400]  歌詞一直上的時候
[00:13:42.400 --> 00:13:45.400]  我的眼淚就一直下
[00:13:45.400 --> 00:13:51.400]  那次是我第一次參加敬拜
[00:13:51.400 --> 00:13:54.400]  那是我第一次經歷勝利的感動
[00:13:54.400 --> 00:13:57.400]  我的信仰歷程就是這樣開始
[00:13:57.400 --> 00:13:59.400]  之後我就嘗試回教會
[00:13:59.400 --> 00:14:01.400]  不知道大家記不記得第一次
[00:14:01.400 --> 00:14:05.400]  身處敬拜的景象
[00:14:05.400 --> 00:14:07.400]  我很深印象 我跟大家分享一下
[00:14:07.400 --> 00:14:09.400]  第一次我去到一間教會去敬拜
[00:14:09.400 --> 00:14:12.400]  大部份時間我都不是看著螢幕
[00:14:12.400 --> 00:14:14.400]  大部份時間我都不是很唱
[00:14:14.400 --> 00:14:15.400]  因為都不會唱
[00:14:15.400 --> 00:14:17.400]  你想想第一次回到教會
[00:14:17.400 --> 00:14:18.400]  我做什麼呢
[00:14:18.400 --> 00:14:21.400]  我周圍觀察一下大家
[00:14:21.400 --> 00:14:23.400]  正常吧 人之常情
[00:14:23.400 --> 00:14:25.400]  但我心裏想
[00:14:25.400 --> 00:14:28.400]  他們在搞什麼
[00:14:28.400 --> 00:14:31.400]  用不著這麼投入吧
[00:14:31.400 --> 00:14:33.400]  然後我想
[00:14:33.400 --> 00:14:36.400]  嘩 不用哭成這樣吧
[00:14:36.400 --> 00:14:38.400]  然後又 嘩
[00:14:38.400 --> 00:14:39.400]  大哥 唱就唱吧
[00:14:39.400 --> 00:14:43.400]  你對著誰笑
[00:14:43.400 --> 00:14:46.400]  大家有沒有見過這樣的景象
[00:14:46.400 --> 00:14:49.400]  我心裏覺得很奇怪
[00:14:49.400 --> 00:14:53.400]  我奇怪在不止覺得這些人奇怪
[00:14:53.400 --> 00:14:57.400]  我奇怪在我心裏很羨慕他們
[00:14:57.400 --> 00:14:59.400]  我很羨慕這班奇怪的人
[00:14:59.400 --> 00:15:01.400]  好像剛才那首歌
[00:15:01.400 --> 00:15:03.400]  世界都以我為乖
[00:15:03.400 --> 00:15:06.400]  我羨慕這班奇怪的人
[00:15:06.400 --> 00:15:08.400]  但我很想成為他們
[00:15:08.400 --> 00:15:13.400]  我很想同樣地去敬拜他們的神
[00:15:13.400 --> 00:15:18.400]  我大仔早兩天剛回到小學
[00:15:18.400 --> 00:15:23.400]  去年我們去了不同的小學周圍面試
[00:15:23.400 --> 00:15:25.400]  那時候還沒有peppa peppa
[00:15:25.400 --> 00:15:26.400]  所以我都很忐忑
[00:15:26.400 --> 00:15:28.400]  所以大家真的要去
[00:15:28.400 --> 00:15:31.400]  很多廣告 為什麼
[00:15:31.400 --> 00:15:33.400]  我收了很多錢
[00:15:33.400 --> 00:15:35.400]  Anyway
[00:15:35.400 --> 00:15:38.400]  因為神很正
[00:15:38.400 --> 00:15:41.400]  OK 去面試
[00:15:41.400 --> 00:15:43.400]  周圍去面試 不同的面試
[00:15:43.400 --> 00:15:48.400]  我們去了一間很著重音樂的基督教學校
[00:15:48.400 --> 00:15:52.400]  一個十多分鐘老師和家長之間的會面
[00:15:52.400 --> 00:15:56.400]  我們談到育兒的家籍
[00:15:56.400 --> 00:15:59.400]  老師知道我是教會的牧師
[00:15:59.400 --> 00:16:02.400]  但他應該不知道我在哪間教會
[00:16:02.400 --> 00:16:04.400]  會面完結之前
[00:16:04.400 --> 00:16:06.400]  他說我們一起去祈禱
[00:16:06.400 --> 00:16:07.400]  他為我們祈禱
[00:16:07.400 --> 00:16:09.400]  在祈禱當中
[00:16:09.400 --> 00:16:11.400]  我記得他說他見到一個異象
[00:16:11.400 --> 00:16:12.400]  在祈禱當中一直說
[00:16:12.400 --> 00:16:13.400]  他說他見到一個異象
[00:16:13.400 --> 00:16:14.400]  他見到一個影像
[00:16:14.400 --> 00:16:17.400]  他見到我們教會
[00:16:17.400 --> 00:16:19.400]  他們見到我們教會的人
[00:16:19.400 --> 00:16:22.400]  全心全意地在敬拜
[00:16:22.400 --> 00:16:25.400]  每一個人都很享受聖靈的同在
[00:16:25.400 --> 00:16:28.400]  大家都很合一地去敬拜
[00:16:28.400 --> 00:16:31.400]  然後有很多很多的人
[00:16:31.400 --> 00:16:33.400]  因為見到我們的敬拜
[00:16:33.400 --> 00:16:35.400]  他們都一齊來到教會
[00:16:35.400 --> 00:16:37.400]  他們都一齊來到敬拜
[00:16:37.400 --> 00:16:40.400]  然後見到的景象是有很多很多年輕的人
[00:16:40.400 --> 00:16:42.400]  因為這樣來到教會
[00:16:42.400 --> 00:16:45.400]  因為這樣信了耶穌
[00:16:45.400 --> 00:16:46.400]  頂尖我絕對相信
[00:16:46.400 --> 00:16:49.400]  這個是我們教會的異象
[00:16:49.400 --> 00:16:51.400]  這個是上帝給我們要在這裡
[00:16:51.400 --> 00:16:53.400]  在這裡建立教會
[00:16:53.400 --> 00:16:56.400]  在這裡敬拜的一個異象
[00:16:56.400 --> 00:16:58.400]  這個時代
[00:16:58.400 --> 00:16:59.400]  這個時代的使命
[00:16:59.400 --> 00:17:02.400]  只有這個時代的我們
[00:17:02.400 --> 00:17:05.400]  一班願意全心獻上自己
[00:17:05.400 --> 00:17:07.400]  同心合意敬拜的人
[00:17:07.400 --> 00:17:10.400]  才能夠成就
[00:17:10.400 --> 00:17:14.400]  可不可以大家一聲Amen
[00:17:14.400 --> 00:17:17.400]  上帝將這個異象給了我們
[00:17:17.400 --> 00:17:18.400]  但我們首先
[00:17:18.400 --> 00:17:22.400]  我們首先所敬拜的是那個獨一上帝
[00:17:22.400 --> 00:17:24.400]  其實不用做很多其他東西
[00:17:24.400 --> 00:17:25.400]  我們回來
[00:17:25.400 --> 00:17:26.400]  清心一意
[00:17:26.400 --> 00:17:27.400]  我們全心同心
[00:17:27.400 --> 00:17:30.400]  異口同聲地敬拜我們的上帝
[00:17:30.400 --> 00:17:31.400]  這個就是使命
[00:17:31.400 --> 00:17:32.400]  這個就是上帝的事工
[00:17:32.400 --> 00:17:35.400]  要在這裡呈現
[00:17:35.400 --> 00:17:38.400]  最後我想用潘博華
[00:17:38.400 --> 00:17:42.400]  在團契生活的一段說話
[00:17:42.400 --> 00:17:43.400]  去鼓勵大家
[00:17:43.400 --> 00:17:47.400]  我們一起看看這段文字
[00:17:47.400 --> 00:17:55.400]  在共同歌唱中所聽到的是教會的聲音
[00:17:55.400 --> 00:17:57.400]  唱歌的不是我
[00:17:57.400 --> 00:17:59.400]  乃是教會
[00:17:59.400 --> 00:18:02.400]  我不過是教會的一個肢體
[00:18:02.400 --> 00:18:04.400]  得忘參與罷了
[00:18:04.400 --> 00:18:08.400]  所以一切共同歌唱若是得宜
[00:18:08.400 --> 00:18:12.400]  就必開拓我們在靈性上的視野
[00:18:12.400 --> 00:18:14.400]  叫我們認識到
[00:18:14.400 --> 00:18:17.400]  我們自己那個小小的團契或者教會
[00:18:17.400 --> 00:18:20.400]  不過是世上大公教會的其中一個肢體
[00:18:20.400 --> 00:18:24.400]  同時我們也都願意並且快樂地
[00:18:24.400 --> 00:18:27.400]  將我們或好或差的歌聲
