
[00:00:00.000 --> 00:00:02.880]  謝謝 Ivan,我們給 Ivan 一點掌聲吧
[00:03:54.480 --> 00:03:57.880]  經常都會帶我們去做人生反思的活動
[00:03:57.880 --> 00:03:59.280]  畫一條生命線出來
[00:03:59.280 --> 00:04:00.880]  由甚麼高低發生了甚麼
[00:04:00.880 --> 00:04:02.080]  怎樣影響你的人生
[00:04:02.080 --> 00:04:04.080]  我做了很多很多這樣的exercise
[00:04:04.080 --> 00:04:05.880]  所以去到我十八歲的時候
[00:04:05.880 --> 00:04:07.880]  我對於我自己的生命
[00:04:07.880 --> 00:04:11.280]  都有少少的自我的認知或者察覺
[00:04:11.280 --> 00:04:12.680]  我對我自己
[00:04:12.680 --> 00:04:14.680]  即是有少少自知之明
[00:04:14.680 --> 00:04:19.080]  講到我小時候沒有了我媽媽的時候
[00:04:19.080 --> 00:04:21.680]  這件事怎樣來影響我的人生
[00:04:21.680 --> 00:04:23.480]  怎樣在我人生裏面
[00:04:23.480 --> 00:04:26.280]  經常都會覺得好像有一個很空虛的感覺
[00:04:26.280 --> 00:04:27.480]  好像有個洞在裏面
[00:04:27.480 --> 00:04:30.280]  好像我經常都會經歷很多的孤單
[00:04:30.280 --> 00:04:32.080]  經歷很多的迷惘
[00:04:32.080 --> 00:04:34.880]  亦都知道在我人生裏面
[00:04:34.880 --> 00:04:36.680]  其實我很想在我高高低低
[00:04:36.680 --> 00:04:37.680]  在風浪的時候
[00:04:37.680 --> 00:04:40.080]  如果可以有我媽媽在我身邊就好了
[00:04:40.080 --> 00:04:42.280]  我就是這樣一路講一路講一路講
[00:04:42.280 --> 00:04:44.080]  去到看著那個鐘
[00:04:44.080 --> 00:04:46.880]  最後幾秒倒數的時候
[00:04:46.880 --> 00:04:48.480]  我再講這一句
[00:04:48.480 --> 00:04:53.080]  如果可以給三歲的我一份最好的禮物
[00:04:53.080 --> 00:04:55.680]  我相信一定會是我媽媽
[00:04:55.880 --> 00:04:58.480]  嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟
[00:04:58.480 --> 00:05:00.080]  那個鐘響
[00:05:00.080 --> 00:05:01.680]  我看那個女的後冠
[00:05:01.680 --> 00:05:07.080]  我看到她的眼淚在眼裏流淌下流淌下流淌下流淌下這樣
[00:05:07.080 --> 00:05:09.080]  這個是我十八歲的時候
[00:05:09.080 --> 00:05:11.480]  我和別人去講的故事
[00:05:11.480 --> 00:05:14.280]  但後來我發現當過了幾年之後
[00:05:14.280 --> 00:05:17.680]  當我坐在那個輔導員的房間那張椅子的時候
[00:05:17.680 --> 00:05:20.480]  這個仍然是我繼續講的故事
[00:05:20.480 --> 00:05:23.680]  可能很多弟兄姊妹你回來一段時間
[00:05:23.680 --> 00:05:24.680]  你知道我的故事
[00:05:24.680 --> 00:05:26.080]  我大約都講過
[00:05:26.080 --> 00:05:28.080]  在我讀大學或者我讀神學院的時候
[00:05:28.080 --> 00:05:30.280]  我經歷很多很多那些掙扎
[00:05:30.280 --> 00:05:32.480]  經歷了甚至一些抑鬱的情況
[00:05:32.480 --> 00:05:35.680]  那段時間其實我是很積極地在見輔導
[00:05:35.680 --> 00:05:37.680]  但每一次去到輔導員的房間的時候
[00:05:37.680 --> 00:05:38.880]  我就會坐下來
[00:05:38.880 --> 00:05:41.680]  我就會經常想講我自己的故事
[00:05:41.680 --> 00:05:43.280]  我發現我會有種的
[00:05:43.280 --> 00:05:44.880]  有種的裏面有種的
[00:05:44.880 --> 00:05:47.280]  有種的衝動或者一種攪動
[00:05:47.280 --> 00:05:48.680]  就是我好想
[00:05:48.680 --> 00:05:51.880]  我好想將我生命裏面現在面對的那些問題
[00:05:51.880 --> 00:05:53.680]  和我過去小時候所發生的事
[00:05:53.680 --> 00:05:55.680]  我好想將那些東西連在一起
[00:05:55.680 --> 00:05:57.680]  然後我發現我好想
[00:05:57.680 --> 00:06:00.680]  讓人去聽到我裏面的那些痛楚
[00:06:00.680 --> 00:06:03.480]  我好想讓人聽到在我裏面那種的迷茫
[00:06:03.480 --> 00:06:05.480]  我好想有人可以去認同我
[00:06:05.480 --> 00:06:06.280]  啊是啊
[00:06:06.280 --> 00:06:08.080]  昌明其實你都幾慘的
[00:06:08.080 --> 00:06:10.080]  啊小時候沒有了媽媽之後
[00:06:10.080 --> 00:06:12.680]  那種好想讓人去安慰的感覺
[00:06:12.680 --> 00:06:15.080]  在我裏面非常非常之強烈
[00:06:15.080 --> 00:06:17.080]  我發現每一次當我要坐在那裏
[00:06:17.080 --> 00:06:18.680]  和我輔導員聊天的時候
[00:06:18.680 --> 00:06:20.080]  我只想告訴他知道
[00:06:20.080 --> 00:06:21.280]  是啊因為我真的很慘
[00:06:21.280 --> 00:06:24.880]  所以我現在才弄成這樣
[00:06:24.880 --> 00:06:27.680]  我發現每一次當我坐在那張椅子裏
[00:06:27.680 --> 00:06:30.480]  我和這個輔導員聊天的時候
[00:06:30.480 --> 00:06:32.280]  我心裏面都有一種的衝動
[00:06:32.280 --> 00:06:33.880]  或者我心裏面的一種感覺就是
[00:06:33.880 --> 00:06:36.680]  我想讓人知道我是一個受害者
[00:06:36.680 --> 00:06:39.280]  我是一個受害者在我生命裏面
[00:06:39.280 --> 00:06:41.280]  如果有人可以認同就好了
[00:06:41.280 --> 00:06:44.080]  如果有人都可以這樣看見就好了
[00:06:44.080 --> 00:06:47.480]  我不單止自己覺得自己是一個受害者
[00:06:47.480 --> 00:06:51.880]  我希望人人都可以看見我是一個受害者
[00:06:51.880 --> 00:06:53.280]  後來我明白
[00:06:53.280 --> 00:06:57.280]  我這種的心情並不是只有我自己獨有
[00:06:57.280 --> 00:07:01.280]  心理學家他會去做了很多的研究
[00:07:01.280 --> 00:07:04.080]  他們稱這一種的心態
[00:07:04.080 --> 00:07:08.280]  或者稱這一種的思想
[00:07:08.280 --> 00:07:10.480]  稱之為受害者的心態
[00:07:10.480 --> 00:07:15.280]  受害者的心態是一種我們能夠學習到的心理反應
[00:07:15.280 --> 00:07:18.880]  這種是根源於我們那種我們學回來的無力感
[00:07:18.880 --> 00:07:20.880]  我們稱之為Learned Helplessness
[00:07:20.880 --> 00:07:22.880]  一種學回來的無助感
[00:07:22.880 --> 00:07:25.880]  當一個人他感到他自己覺得
[00:07:25.880 --> 00:07:28.080]  他在一個受害的循環裏面
[00:07:28.080 --> 00:07:31.280]  阻礙了他們自己向前邁進的能力的時候
[00:07:31.280 --> 00:07:34.280]  他們就會有這種感覺有這種的心態
[00:07:34.280 --> 00:07:36.080]  這個心態不是性格來的
[00:07:36.080 --> 00:07:37.480]  不是一個人格的特質
[00:07:37.480 --> 00:07:40.480]  而是通過特定的經歷特定的環境裏面
[00:07:40.480 --> 00:07:42.080]  我們慢慢去發展出來
[00:07:42.080 --> 00:07:44.680]  我們學習得到的一種的心態
[00:07:44.680 --> 00:07:46.880]  這種受害者的心態的特徵就是
[00:07:46.880 --> 00:07:48.880]  那些人會持續去相信
[00:07:48.880 --> 00:07:51.280]  自己對這個負面的情況是無能為力
[00:07:51.280 --> 00:07:52.280]  我改變不了的
[00:07:52.280 --> 00:07:53.880]  我媽媽死了我也不想的
[00:07:53.880 --> 00:07:55.680]  我改變不了這個情況
[00:07:55.680 --> 00:07:57.080]  而且這些困難
[00:07:57.080 --> 00:07:59.280]  我生命現在面對的掙扎困難
[00:07:59.280 --> 00:08:00.880]  都是因為外在的東西
[00:08:00.880 --> 00:08:04.680]  那人家就是我媽媽死了
[00:08:04.680 --> 00:08:06.080]  一些外在的東西
[00:08:06.080 --> 00:08:08.480]  以致到我內在有這樣的反應
[00:08:08.480 --> 00:08:10.280]  以致到我內在有這樣的創傷
[00:08:10.280 --> 00:08:12.680]  以致到我內在的這樣的掙扎
[00:08:12.680 --> 00:08:17.680]  而且任何我想希望得到改變的努力
[00:08:17.680 --> 00:08:19.280]  最後都會徒勞無功
[00:08:19.280 --> 00:08:20.680]  我媽媽都不在了
[00:08:20.680 --> 00:08:21.480]  我可以怎樣
[00:08:21.480 --> 00:08:22.480]  變回一個媽媽出來
[00:08:22.480 --> 00:08:27.080]  我發現我被困在這種受害者的心態裏面
[00:08:27.080 --> 00:08:28.480]  心理學家他說
[00:08:28.480 --> 00:08:31.480]  有三種基本的信念
[00:08:31.480 --> 00:08:34.680]  是會令到維持到這種受害者的心態
[00:08:34.680 --> 00:08:35.680]  我們來看看
[00:08:35.680 --> 00:08:36.680]  第一種是
[00:08:36.680 --> 00:08:37.880]  有些不幸的事
[00:08:37.880 --> 00:08:39.680]  那些不如意的事發生了
[00:08:39.680 --> 00:08:42.080]  並且無論自己的行為是怎樣都好
[00:08:42.080 --> 00:08:44.280]  我改變不了這件事會繼續發生
[00:08:44.280 --> 00:08:45.880]  第二個信念就是
[00:08:45.880 --> 00:08:48.080]  這件事我生命裏面經歷的事
[00:08:48.080 --> 00:08:49.880]  是因為其他人的緣故
[00:08:49.880 --> 00:08:51.680]  是因為外面的環境
[00:08:51.680 --> 00:08:52.680]  不關我的事
[00:08:52.680 --> 00:08:54.080]  我不需要負責
[00:08:54.080 --> 00:08:55.680]  不是我的問題
[00:08:55.680 --> 00:08:56.880]  第三樣就是
[00:08:56.880 --> 00:09:00.480]  任何我想嘗試帶來變化的努力
[00:09:00.480 --> 00:09:01.880]  最後都會失敗
[00:09:01.880 --> 00:09:03.680]  所以試來都是無謂
[00:09:03.680 --> 00:09:05.280]  我永遠都是這樣
[00:09:05.280 --> 00:09:06.680]  我繼續都是這樣
[00:09:06.680 --> 00:09:08.280]  我也試過
[00:09:08.280 --> 00:09:09.880]  給大家一些例子
[00:09:09.880 --> 00:09:11.080]  不知道有沒有人試過
[00:09:11.080 --> 00:09:13.280]  無論你多努力都好
[00:09:13.280 --> 00:09:15.680]  你覺得老闆都不會稱讚我
[00:09:15.680 --> 00:09:17.880]  老闆都只會看到我有什麼做得不好
[00:09:17.880 --> 00:09:20.080]  就算我加多少T都沒有用
[00:09:20.080 --> 00:09:24.280]  現在我的職業生涯
[00:09:24.280 --> 00:09:26.080]  還陷入了一個困境裏面
[00:09:26.080 --> 00:09:26.680]  不上不下
[00:09:26.680 --> 00:09:27.880]  升職一定不輪到我
[00:09:27.880 --> 00:09:29.880]  因為老闆永遠都不會賞識我
[00:09:29.880 --> 00:09:30.880]  那你不就找一份工作
[00:09:30.880 --> 00:09:32.080]  不行不行不行
[00:09:32.080 --> 00:09:33.680]  找一份工作不行不行
[00:09:33.680 --> 00:09:35.080]  我可能找不到工作
[00:09:35.080 --> 00:09:37.880]  然後就困在那裏
[00:09:37.880 --> 00:09:39.480]  或者可能我們試過
[00:09:39.480 --> 00:09:40.880]  在一些關係裏面
[00:09:40.880 --> 00:09:42.280]  我們經歷過被拒絕
[00:09:42.280 --> 00:09:44.080]  我們經歷過被傷害
[00:09:44.080 --> 00:09:46.480]  然後我們就不敢再去
[00:09:46.480 --> 00:09:47.480]  開始一些
[00:09:47.480 --> 00:09:49.880]  跟其他人開始一些新的關係
[00:09:49.880 --> 00:09:51.680]  不一定只是男女朋友
[00:09:51.680 --> 00:09:52.680]  浪漫的關係
[00:09:52.680 --> 00:09:54.880]  一些普通正常的社交關係都是
[00:09:54.880 --> 00:09:55.680]  不行的
[00:09:55.680 --> 00:09:56.680]  那些人又會看到我
[00:09:56.680 --> 00:09:57.680]  這個不好那個不好
[00:09:57.680 --> 00:09:58.880]  那些人不會肯跟我做朋友
[00:09:58.880 --> 00:10:03.280]  那些人不會肯跟我交心
[00:10:03.280 --> 00:10:05.080]  我們很多時候
[00:10:05.080 --> 00:10:07.080]  可能都會有一種
[00:10:07.080 --> 00:10:08.880]  受害者的心態
[00:10:08.880 --> 00:10:10.680]  一種受害者的思維的模式
[00:10:10.680 --> 00:10:12.680]  我們會覺得我們在一個困境裏面
[00:10:12.680 --> 00:10:13.880]  是不會有出路的
[00:10:13.880 --> 00:10:15.480]  而且這個困境不關我的事
[00:10:15.480 --> 00:10:17.080]  不是我一手造成的
[00:10:17.080 --> 00:10:18.680]  是因為別人做過的事
[00:10:18.680 --> 00:10:20.880]  搞到我現在這樣
[00:10:20.880 --> 00:10:25.480]  當我們去看回約瑟的故事的時候
[00:10:25.480 --> 00:10:27.280]  我們反而可以發現
[00:10:27.280 --> 00:10:28.880]  約瑟他是一個
[00:10:28.880 --> 00:10:31.480]  完完全全的一個受害者
[00:10:31.480 --> 00:10:32.480]  我們看到約瑟
[00:10:32.480 --> 00:10:34.280]  他小時候十幾歲的時候
[00:10:34.280 --> 00:10:37.680]  就被自己的親哥哥背叛出賣了
[00:10:37.680 --> 00:10:39.480]  可能這件事會令他意識到
[00:10:39.480 --> 00:10:41.080]  身邊裏面那些最親的人
[00:10:41.080 --> 00:10:42.280]  就算是他家人
[00:10:42.280 --> 00:10:44.280]  其實可能都信不過的
[00:10:44.280 --> 00:10:47.280]  然後他就被賣了成為一個奴隸
[00:10:47.280 --> 00:10:49.280]  他失去了自己的自由
[00:10:49.280 --> 00:10:51.080]  他沒有能力去掌握
[00:10:51.080 --> 00:10:53.080]  去掌控他自己的處境
[00:10:53.080 --> 00:10:55.280]  而且在他做奴隸的時候
[00:10:55.280 --> 00:10:56.680]  雖然他的人是正直
[00:10:56.680 --> 00:10:57.680]  雖然他沒有做錯
[00:10:57.680 --> 00:11:00.080]  但是他的老闆娘竟然去冤枉他
[00:11:00.080 --> 00:11:01.280]  冤枉他
[00:11:01.280 --> 00:11:03.080]  冤枉他說他強姦了他
[00:11:03.080 --> 00:11:04.480]  然後因為這樣
[00:11:04.480 --> 00:11:05.680]  因為被人冤枉的緣故
[00:11:05.680 --> 00:11:06.880]  他要被人扔了進去
[00:11:06.880 --> 00:11:08.880]  去坐牢坐一個冤獄
[00:11:08.880 --> 00:11:10.880]  在冤獄裏面
[00:11:10.880 --> 00:11:12.880]  在監獄裏面打算遇到一個
[00:11:12.880 --> 00:11:14.880]  遇到一個人
[00:11:14.880 --> 00:11:17.480]  這個人是幫法老打工的
[00:11:17.480 --> 00:11:18.880]  他有一個夢
[00:11:18.880 --> 00:11:20.280]  我幫他解了夢之後
[00:11:20.280 --> 00:11:23.280]  這個人應該三天之後就會放監出去
[00:11:23.280 --> 00:11:24.680]  機會來了
[00:11:24.680 --> 00:11:25.280]  飛雲
[00:11:25.280 --> 00:11:26.080]  你放監的時候
[00:11:26.080 --> 00:11:28.280]  你記得跟法老提一提我
[00:11:28.280 --> 00:11:29.480]  我無辜的
[00:11:29.480 --> 00:11:31.880]  我真的不關我的事
[00:11:31.880 --> 00:11:33.880]  但是聖經裏面說
[00:11:33.880 --> 00:11:35.480]  這個酒精一離開了
[00:11:35.480 --> 00:11:37.280]  這個人一離開了監獄之後
[00:11:37.280 --> 00:11:39.680]  他馬上忘記了約瑟
[00:11:39.680 --> 00:11:43.680]  約瑟繼續在那個地方孤零零
[00:11:43.680 --> 00:11:46.080]  當《創世紀》41章一開始的時候
[00:11:46.080 --> 00:11:47.680]  第一句說話是這樣說
[00:11:47.680 --> 00:11:50.880]  他說過了兩年
[00:11:50.880 --> 00:11:55.080]  英文說after two full years
[00:11:55.080 --> 00:11:56.680]  兩年的時間
[00:11:56.680 --> 00:11:59.880]  約瑟可能問了自己這個問題幾百次
[00:11:59.880 --> 00:12:02.280]  我的朋友酒精
[00:12:02.280 --> 00:12:04.680]  不知道今天他會不會跟法老提起一個名字
[00:12:04.680 --> 00:12:06.280]  是不是今天他有空
[00:12:06.280 --> 00:12:07.480]  終於可以見到法老
[00:12:07.480 --> 00:12:10.080]  可以提一下小弟的名字
[00:12:10.080 --> 00:12:12.480]  但是到那一天結束的時候
[00:12:12.480 --> 00:12:14.880]  一樣都是音訊全無
[00:12:14.880 --> 00:12:16.080]  沒有人來探望他
[00:12:16.080 --> 00:12:17.680]  沒有任何的消息
[00:12:17.680 --> 00:12:20.880]  剩下來的只得失望
[00:12:20.880 --> 00:12:22.480]  如果我是約瑟的話
[00:12:22.480 --> 00:12:24.680]  我在想
[00:12:24.680 --> 00:12:27.080]  在這個監獄裏面兩年之後
[00:12:27.080 --> 00:12:28.880]  經歷過這些所有事情之後
[00:12:28.880 --> 00:12:32.280]  我不太肯定我是否還可以信得過人
[00:12:32.280 --> 00:12:34.080]  我更加不肯定
[00:12:34.080 --> 00:12:37.480]  我是否真的可以信得過上帝
[00:12:37.480 --> 00:12:39.880]  我可能會變成一個很憤世嫉俗
[00:12:39.880 --> 00:12:43.880]  我可能會變成一個很常批評人
[00:12:43.880 --> 00:12:46.280]  常去論斷人的一個人
[00:12:46.280 --> 00:12:49.480]  我可能會凡事都覺得我身邊的人
[00:12:49.480 --> 00:12:50.280]  都是壞人
[00:12:50.280 --> 00:12:51.880]  凡事都作最壞的打算
[00:12:51.880 --> 00:12:53.280]  看著那些人的時候
[00:12:53.280 --> 00:12:56.280]  我可能會覺得其實神都拋棄了我
[00:12:56.280 --> 00:12:58.480]  其實我也不用那麼努力去捉緊他
[00:12:58.480 --> 00:13:00.480]  其實我拋棄他也不要緊
[00:13:00.480 --> 00:13:01.680]  他也先拋棄了我
[00:13:01.680 --> 00:13:03.880]  他先拋棄我不是我先拋棄他
[00:13:03.880 --> 00:13:05.280]  他也不在了
[00:13:05.280 --> 00:13:07.280]  那我為何還要那麼努力去做那些事情呢
[00:13:07.280 --> 00:13:09.880]  你看我連那麼努力不去騷擾別人的老婆
[00:13:09.880 --> 00:13:11.080]  我最後也弄成這樣
[00:13:11.080 --> 00:13:13.480]  也要坐兩年在那裏
[00:13:13.480 --> 00:13:16.280]  我可能也會有這樣的感受
[00:13:16.280 --> 00:13:19.280]  或者我可能會繼續回教會
[00:13:19.280 --> 00:13:20.280]  繼續侍奉
[00:13:20.280 --> 00:13:21.680]  繼續奉獻
[00:13:21.680 --> 00:13:23.680]  但其實我裏面的信心
[00:13:23.680 --> 00:13:25.680]  已經徹徹底底地死亡
[00:13:25.680 --> 00:13:26.880]  我裏面和神的關係
[00:13:26.880 --> 00:13:29.880]  已經徹徹底底地完結了
[00:13:29.880 --> 00:13:31.080]  又或者我可能
[00:13:31.080 --> 00:13:34.880]  只能夠接受到一個微小軟弱的上帝
[00:13:34.880 --> 00:13:36.880]  哦是的,神愛我的
[00:13:36.880 --> 00:13:39.280]  不過似乎他沒有什麼能力去幫到我
[00:13:39.280 --> 00:13:41.280]  他愛我,他也不來教我
[00:13:41.280 --> 00:13:43.480]  他也不來帶我出監獄裏面
[00:13:43.480 --> 00:13:45.080]  我繼續在那裏做奴隸
[00:13:45.080 --> 00:13:47.080]  我繼續在那裏做監犯
[00:13:47.080 --> 00:13:50.280]  唉,看來我是一個監犯
[00:13:50.280 --> 00:13:52.280]  我一輩子都會是一個監犯
[00:13:52.280 --> 00:13:55.080]  沒有希望了
[00:13:55.080 --> 00:13:57.680]  這種叫做學會了無助感
[00:13:57.680 --> 00:14:00.280]  這種學回來的無助感
[00:14:00.280 --> 00:14:01.680]  這種學回來的無助感
[00:14:01.680 --> 00:14:03.280]  會慢慢去改變我們
[00:14:03.280 --> 00:14:05.480]  會慢慢塑造我們的觀點
[00:14:05.480 --> 00:14:07.080]  塑造我們的看法
[00:14:07.080 --> 00:14:09.680]  他會令到我們時時刻刻都視自己
[00:14:09.680 --> 00:14:11.080]  為一個受害者
[00:14:11.080 --> 00:14:13.680]  或者我們好像一個囚犯
[00:14:13.680 --> 00:14:15.280]  我們可能會視自己
[00:14:15.280 --> 00:14:18.080]  是一個功能失調的家庭受害者
[00:14:18.080 --> 00:14:20.080]  或者我上一次金融風暴
[00:14:20.080 --> 00:14:21.480]  現在經濟這麼疲弱
[00:14:21.480 --> 00:14:22.480]  中美貿易戰爭
[00:14:22.480 --> 00:14:23.880]  唉,我又是受害者了
[00:14:23.880 --> 00:14:24.880]  我工都沒有了
[00:14:24.880 --> 00:14:26.080]  薪水又減了
[00:14:26.080 --> 00:14:28.680]  可能我們會在身體上
[00:14:28.680 --> 00:14:31.080]  或者心靈上受過一些虐待
[00:14:31.080 --> 00:14:32.080]  或者一些折磨
[00:14:32.080 --> 00:14:33.680]  我們覺得我們好像一個囚犯
[00:14:33.680 --> 00:14:35.280]  我們像一個受害者
[00:14:35.280 --> 00:14:38.080]  事實上這種受害者的心態
[00:14:38.080 --> 00:14:42.480]  他會變成一座情感的心靈的監獄
[00:14:42.480 --> 00:14:46.280]  雖然那座外在物質的監獄
[00:14:46.280 --> 00:14:49.080]  是會限制在外在裏面
[00:14:49.080 --> 00:14:50.680]  限制某些人他們的活動
[00:14:50.680 --> 00:14:51.680]  他們的自由
[00:14:51.680 --> 00:14:53.680]  但是心靈的這種
[00:14:53.680 --> 00:14:54.680]  心靈的監獄
[00:14:54.680 --> 00:14:56.080]  這個受害者的心態
[00:14:56.080 --> 00:14:59.480]  他會在我們內在裏面去限制著我們
[00:14:59.480 --> 00:15:02.080]  即使後來我們的情況有些變化
[00:15:02.080 --> 00:15:05.480]  即使我們可以離開那個外在的監獄
[00:15:05.480 --> 00:15:08.680]  可能我們仍然都會被困在我們的過去
[00:15:08.680 --> 00:15:12.680]  我們仍然會被困在我們自己的受傷裏面
[00:15:12.680 --> 00:15:15.680]  令到我們不能夠得到醫治
[00:15:15.680 --> 00:15:18.280]  不能夠可以有一個新的機會
[00:15:18.280 --> 00:15:20.480]  有一個新的開始
[00:15:20.480 --> 00:15:22.480]  在我二十幾歲的時候
[00:15:22.480 --> 00:15:24.680]  坐在那個輔導員的房間裏面的時候
[00:15:24.680 --> 00:15:26.080]  我就是這樣
[00:15:26.080 --> 00:15:27.480]  每當我在那裏
[00:15:27.480 --> 00:15:29.080]  看著我現在面對的困境
