
[00:00:00.000 --> 00:00:02.000]   Have a seat.
[00:01:51.500 --> 00:01:54.200]   And so God shows up and he asks them a critical question,
[00:01:54.200 --> 00:01:56.200]   out of this travesty of idolatry.
[00:01:56.200 --> 00:01:59.200]   He says, "Do you want my presence with you or not?"
[00:01:59.200 --> 00:02:02.500]   And last week we wrestled with that question for ourselves.
[00:02:02.500 --> 00:02:04.800]   Do we really want God's presence?
[00:02:04.800 --> 00:02:08.800]   Do we want his promises more than we want his presence in our lives?
[00:02:08.800 --> 00:02:12.500]   And so Israel are brought to a crossroads where they have to make a decision.
[00:02:12.500 --> 00:02:14.800]   Are we going to go forward with God's presence,
[00:02:14.800 --> 00:02:17.800]   or will we walk into the promises but leave God behind?
[00:02:17.800 --> 00:02:22.000]   And Moses, on behalf of all of Israel, stands up in front of the people,
[00:02:22.000 --> 00:02:23.700]   and he says to God out loud,
[00:02:23.700 --> 00:02:27.900]   he says, "If you do not go with us, we will not move from this place."
[00:02:27.900 --> 00:02:31.300]   In other words, it is you or it is nothing.
[00:02:31.300 --> 00:02:33.400]   That we have nothing to offer this world,
[00:02:33.400 --> 00:02:36.800]   we have nothing that differentiates us from everybody else in this world,
[00:02:36.800 --> 00:02:37.800]   unless you go with us.
[00:02:37.800 --> 00:02:42.300]   Your presence, your forgiveness, your power, your grace, your love,
[00:02:42.300 --> 00:02:43.500]   is what this world needs.
[00:02:43.500 --> 00:02:46.300]   The world doesn't need us as a people, Moses is saying.
[00:02:46.300 --> 00:02:47.300]   The world needs you.
[00:02:47.300 --> 00:02:48.300]   And if you're with us,
[00:02:48.300 --> 00:02:51.500]   then we can be that hands and feet that you've called us to be.
[00:02:51.500 --> 00:02:54.800]   And we saw last week that that's the cry of our heart as the church too.
[00:02:54.800 --> 00:02:57.200]   That we have nothing to offer Hong Kong,
[00:02:57.200 --> 00:02:59.700]   we've got nothing to offer our families that don't know Jesus.
[00:02:59.700 --> 00:03:01.700]   We've got nothing unless God is with us.
[00:03:01.700 --> 00:03:05.300]   It is His presence, His power, His grace, His love,
[00:03:05.300 --> 00:03:10.500]   that transforms us into a people that can then offer the world something,
[00:03:10.500 --> 00:03:12.500]   founded in the person of Jesus.
[00:03:12.500 --> 00:03:13.500]   Amen?
[00:03:13.500 --> 00:03:20.500]   And so Israel, they depart from Mount Sinai with this hope on their hearts,
[00:03:20.500 --> 00:03:23.300]   that God indeed is going to go with them.
[00:03:23.300 --> 00:03:24.900]   And if God is going to go with them,
[00:03:24.900 --> 00:03:26.900]   not only would they receive the promises,
[00:03:26.900 --> 00:03:31.300]   but they will be shaped into a community that can reveal His heart
[00:03:31.300 --> 00:03:34.500]   to the many, many people that so desperately need it.
[00:03:34.500 --> 00:03:38.100]   What's interesting for the readers of the book of Exodus
[00:03:38.100 --> 00:03:44.100]   is that the rest of the story of Exodus actually exists outside of its pages.
[00:03:44.100 --> 00:03:47.700]   In fact, as we saw last week in chapter 33,
[00:03:47.700 --> 00:03:49.500]   where God challenged them with His presence,
[00:03:49.500 --> 00:03:52.900]   from chapter 34 to 40, the remaining chapters of the book,
[00:03:52.900 --> 00:03:57.300]   God reemphasizes to them about the stone tablets that God had given Moses,
[00:03:57.300 --> 00:03:59.100]   about the construction of the tabernacle,
[00:03:59.100 --> 00:04:00.900]   about His sense of glory amongst them.
[00:04:00.900 --> 00:04:04.700]   There's no other story, if you will, that happens in the book of Exodus.
[00:04:04.700 --> 00:04:09.300]   That story is picked up now in the book of Numbers and in Deuteronomy.
[00:04:09.300 --> 00:04:13.300]   And in two weeks' time, when we finish our series on November 26,
[00:04:13.300 --> 00:04:14.700]   we'll look at the book of Deuteronomy.
[00:04:14.700 --> 00:04:17.900]   Today, we're going to look briefly at the book of Numbers.
[00:04:17.900 --> 00:04:22.500]   Because Numbers picks up exactly from where Exodus finishes off.
[00:04:22.500 --> 00:04:26.300]   And in Numbers, we begin to see the journey that moves forward for Israel.
[00:04:26.300 --> 00:04:30.300]   They leave Mount Sinai and they travel up towards the promised land,
[00:04:30.300 --> 00:04:36.300]   but they find themselves camping in a place that the Bible describes as Kadesh Barnea.
[00:04:36.300 --> 00:04:42.100]   And Kadesh Barnea is the next significant turning point in their story.
[00:04:42.100 --> 00:04:45.100]   Now, to help you to understand all of this geography,
[00:04:45.100 --> 00:04:48.900]   let me bring back the map that I showed you right at the beginning of our series.
[00:04:48.900 --> 00:04:53.100]   If you were with us some 20-something weeks ago, you would have remembered this map.
[00:04:53.100 --> 00:04:57.700]   Now, back then, I actually explained to you that there are actually two ways
[00:04:57.700 --> 00:05:02.700]   of understanding Israel's journey that they took from slavery into Sinai
[00:05:02.700 --> 00:05:03.900]   and then towards the promised land.
[00:05:03.900 --> 00:05:05.500]   Two routes, if you will.
[00:05:05.500 --> 00:05:10.100]   What's known as the traditional route and what's known as the modern-day route.
[00:05:10.100 --> 00:05:14.500]   The traditional route has Israel starting up here in the land of Goshen.
[00:05:14.500 --> 00:05:19.300]   They then come down here and they cross over here where the Suez Canal is today.
[00:05:19.300 --> 00:05:21.500]   By the way, this is a modern-day map, okay?
[00:05:21.500 --> 00:05:22.900]   They cross over here.
[00:05:22.900 --> 00:05:25.900]   They then come down here and they stay at Mount Sinai,
[00:05:25.900 --> 00:05:29.100]   which is here around St. Catharines on the Sinai Peninsula.
[00:05:29.100 --> 00:05:32.900]   And then they go from there up towards the promised land, which is up over here.
[00:05:32.900 --> 00:05:34.900]   That's the traditional route.
[00:05:34.900 --> 00:05:38.100]   The modern-day route sees them up here again in Goshen.
[00:05:38.100 --> 00:05:41.700]   They cross into the land of Egypt, still go down here,
[00:05:41.700 --> 00:05:44.500]   but they come over here to this place called Neuba Beach
[00:05:44.500 --> 00:05:47.300]   and they cross over the Red Sea at this point.
[00:05:47.300 --> 00:05:51.500]   And then Mount Sinai is somewhere here in modern-day Saudi Arabia.
[00:05:51.500 --> 00:05:54.500]   And then from there, they journey up to the promised land.
[00:05:54.500 --> 00:05:59.500]   Now, which one of those you believe, well, it depends on how you read the Bible.
[00:05:59.500 --> 00:06:01.300]   It depends on archaeological evidence.
[00:06:01.300 --> 00:06:03.700]   If you were to ask me, I would say that actually,
[00:06:03.700 --> 00:06:07.700]   I think Mount Sinai is more likely to be here around in Saudi Arabia.
[00:06:07.700 --> 00:06:09.500]   But at the end of the day, it probably doesn't really matter.
[00:06:09.500 --> 00:06:13.700]   What really matters is what's the message that Exodus is trying to bring us.
[00:06:13.700 --> 00:06:17.700]   And it's this message of a people of freedom trying to get towards that promised land.
[00:06:17.700 --> 00:06:21.100]   Now, whether you go with the traditional route or the modern-day route,
[00:06:21.100 --> 00:06:25.500]   both are in agreement of where Israel goes next from Mount Sinai.
[00:06:25.500 --> 00:06:28.300]   Whether they're starting here or whether they're starting there,
[00:06:28.300 --> 00:06:33.500]   they journey up to this place right here, which is known as Kadesh Barnea.
[00:06:33.500 --> 00:06:38.300]   So this land here, if you go to the next map, guys, you'll see it on there.
[00:06:38.300 --> 00:06:39.900]   Boom, there you go.
[00:06:39.900 --> 00:06:42.700]   This area here, biblically, is known as Kadesh Barnea.
[00:06:42.700 --> 00:06:46.300]   Now, obviously, in modern days, that has a bit of the modern-day Jordan,
[00:06:46.300 --> 00:06:47.500]   a bit of modern-day Israel.
[00:06:47.500 --> 00:06:51.900]   In those days, the promised land was up here in this area.
[00:06:51.900 --> 00:06:56.700]   And so they camp here, and it's here where they famously send in the spies
[00:06:56.700 --> 00:07:00.300]   to go up to the promised land to spy what's up in the promised land
[00:07:00.300 --> 00:07:03.500]   and bring a report back down to them.
[00:07:03.500 --> 00:07:07.500]   That is something that we actually talked a lot with you guys about in 2021.
[00:07:07.500 --> 00:07:09.100]   If you've been a part of the Vine for a while,
[00:07:09.100 --> 00:07:12.300]   we did a whole sermon series in 2021 called "A Different Spirit,"
[00:07:12.300 --> 00:07:16.700]   where we looked at this exact story of the 12 spies going to the promised land
[00:07:16.700 --> 00:07:18.700]   and then coming back with that report.
[00:07:18.700 --> 00:07:21.500]   So today, I'm not going to go into a huge amount of detail on that story.
[00:07:21.500 --> 00:07:25.900]   What I want to do is take you to what that story has implications for,
[00:07:25.900 --> 00:07:29.900]   for both Israel and for us, to understand that story,
[00:07:29.900 --> 00:07:34.300]   to get an idea of what God does in the whole movement of the 12 spies
[00:07:34.300 --> 00:07:37.700]   to the promised land and returning back to Kadesh Barnea.
[00:07:37.700 --> 00:07:41.200]   I actually want to take you now to modern-day Jordan,
[00:07:41.200 --> 00:07:44.600]   and I want to show you the geography of Kadesh Barnea,
[00:07:44.600 --> 00:07:49.400]   because when you actually see where Israel ended up being for 40 years,
[00:07:49.400 --> 00:07:53.600]   then you'll begin to understand what God needs to say to them and to us.
[00:07:53.600 --> 00:07:55.100]   Let's take a look at this.
[00:07:55.100 --> 00:08:03.600]   The laws of geometry teach us that the shortest distance between two points
[00:08:03.600 --> 00:08:05.800]   is actually a straight line.
[00:08:05.800 --> 00:08:08.000]   But as we've seen in the Exodus narrative,
[00:08:08.000 --> 00:08:11.700]   Israel's journey from their slavery in Egypt to their freedom in the promised land
[00:08:11.700 --> 00:08:13.300]   has been anything but.
[00:08:13.300 --> 00:08:15.900]   I mean, much like this canyon around me right now,
[00:08:15.900 --> 00:08:18.400]   it's been a journey of a lot of twists and turns,
[00:08:18.400 --> 00:08:22.200]   where God has come and brought them on different routes and different pathways,
[00:08:22.200 --> 00:08:25.000]   and, you know, it's led them to kind of even wondering,
[00:08:25.000 --> 00:08:30.200]   are they going backwards more than they're actually going forwards?
[00:08:30.200 --> 00:08:32.300]   But move forward they must.
[00:08:32.300 --> 00:08:35.800]   At this point in the Exodus narrative, Israel has left Egypt,
[00:08:35.800 --> 00:08:40.600]   and they're working their way up the stark but beautiful land of modern-day Jordan,
[00:08:40.600 --> 00:08:43.700]   which is actually why I've come to Jordan today myself,
[00:08:43.700 --> 00:08:45.800]   to visit one of the seven wonders of the world
[00:08:45.800 --> 00:08:50.000]   and perhaps the most amazing archaeological site I have ever laid eyes on,
[00:08:50.000 --> 00:08:52.200]   the lost city of Petra.
[00:08:58.800 --> 00:09:02.400]   Known as the Rose City from the color of rocks from which it is carved,
[00:09:02.400 --> 00:09:06.100]   Petra was founded by the Nabateans in the 4th century BC
[00:09:06.100 --> 00:09:08.900]   as a critical city strategically positioned
[00:09:08.900 --> 00:09:12.000]   on some of the most important trading routes at the time.
[00:09:12.000 --> 00:09:14.200]   By the time of Jesus in the 1st century,
[00:09:14.200 --> 00:09:18.200]   it had flourished to a thriving city of around about 20,000 people.
[00:09:18.200 --> 00:09:21.000]   Today, only a few of the original structures remain,
[00:09:21.000 --> 00:09:25.500]   but they stand testament to the wonder of both natural and human achievement,
[00:09:25.500 --> 00:09:30.000]   and they point towards the breathtaking beauty that can be found in this land.
[00:09:30.000 --> 00:09:41.700]   Of course, Petra as a city didn't even exist at the time that Israel moved through this land,
[00:09:41.700 --> 00:09:45.900]   but it's actually just up over the mountains here where Israel did make their passage,
[00:09:45.900 --> 00:09:49.500]   and just a short hike from here, I can actually take us to a place
[00:09:49.500 --> 00:09:53.500]   where we can see something that was very critical to the Exodus journey.
[00:09:54.500 --> 00:09:58.500]   Petra, the Rose City
[00:09:58.500 --> 00:10:03.000]   So I've come up here on this mountain just up out of Petra,
[00:10:03.000 --> 00:10:07.500]   and it's pretty glary up here, but I've come here for a very particular purpose.
[00:10:07.500 --> 00:10:11.400]   The valley right here below me is known as Wadi Arabah.
[00:10:11.400 --> 00:10:14.700]   In the Exodus story, it was called Kadesh Barnea.
[00:10:14.700 --> 00:10:18.200]   Now, this was the place that Israel came and settled in
[00:10:18.200 --> 00:10:20.600]   as they sent the spies out to the Promised Land,
[00:10:20.600 --> 00:10:24.500]   which is about roughly about a hundred miles northwest of here.
[00:10:24.500 --> 00:10:27.500]   You know, being up here today gives me a bit of a thrill
[00:10:27.500 --> 00:10:30.500]   because I can almost imagine the Israelites settled down there,
[00:10:30.500 --> 00:10:32.000]   hundreds of thousands of them,
[00:10:32.000 --> 00:10:35.700]   and their emotions would have been kind of that sense of exhaustion
[00:10:35.700 --> 00:10:38.800]   after that arduous journey that they've taken up from Egypt,
[00:10:38.800 --> 00:10:41.100]   but also a sense of excitement.
[00:10:41.100 --> 00:10:44.500]   You know, the Promised Land, that land flowing with milk and honey,
[00:10:44.500 --> 00:10:47.500]   it's just now almost within their reach.
[00:10:48.400 --> 00:10:53.400]   Petra, the Rose City
[00:10:53.400 --> 00:11:00.100]   So the mountain that I was just standing at near Petra is right there behind me,
[00:11:00.100 --> 00:11:03.400]   and I've just come down here now to the valley floor itself,
[00:11:03.400 --> 00:11:08.200]   and this really is incredibly hot, incredibly dry and arid,
[00:11:08.200 --> 00:11:12.400]   but standing here right now, I can see the mass expanse of land
[00:11:12.400 --> 00:11:15.400]   that Israel had as they encamped here,
[00:11:15.400 --> 00:11:19.400]   and I can understand why it was a great place to send out those spies
[00:11:19.400 --> 00:11:23.400]   to the Promised Land just north up here in this direction.
[00:11:23.400 --> 00:11:27.900]   Now, the narrative of the spies going into the Promised Land
[00:11:27.900 --> 00:11:30.700]   is found in Numbers chapters 13 and 14.
[00:11:30.700 --> 00:11:31.900]   We know the story well.
[00:11:31.900 --> 00:11:34.400]   Moses sends out the twelve spies to the land,
[00:11:34.400 --> 00:11:36.900]   and the twelve spies come back with a report.
[00:11:36.900 --> 00:11:40.400]   And first of all, they say, "Hey, the land is exactly as God said.
[00:11:40.400 --> 00:11:42.200]   It's filled with all of His promises.
[00:11:42.200 --> 00:11:43.700]   It flows with milk and honey.
[00:11:43.700 --> 00:11:44.700]   Here is the fruit."
[00:11:44.700 --> 00:11:48.200]   They bring some of the fruit back to show Moses and the rest of Israel.
[00:11:48.200 --> 00:11:50.400]   But there's a second side of the report.
[00:11:50.400 --> 00:11:56.400]   They also say the land is filled with giants, with fortified cities, with massive armies,
[00:11:56.400 --> 00:11:59.200]   and because of that, they're filled with fear.
[00:11:59.200 --> 00:12:01.900]   Right at the start of Numbers 14, they cry out with this.
[00:12:01.900 --> 00:12:08.200]   They say, "Why have we come all this way to die right here in this desert?
[00:12:08.200 --> 00:12:12.400]   Surely it would have been better for us to have gone right back there to Egypt."
[00:12:12.400 --> 00:12:16.200]   And they actually say, "We would rather have slavery in Egypt
[00:12:16.200 --> 00:12:20.600]   than come and die in this place, in this desert."
[00:12:20.600 --> 00:12:26.100]   They're so filled with fear that they no longer see with faith, but they see with sight.
[00:12:26.100 --> 00:12:30.100]   And that sight tells them to go backwards rather than forwards.
[00:12:30.100 --> 00:12:41.600]   So it would be right here, like literally in this place.
[00:12:41.600 --> 00:12:45.100]   That Israel would end up wandering for 40 years.
[00:12:45.100 --> 00:12:48.600]   One year for every day that the spies were in the promised land
[00:12:48.600 --> 00:12:52.600]   as judgment for their fear and their lack of faith and trust.
[00:12:52.600 --> 00:12:56.100]   You see, God wanted a whole generation of Israel to pass away
[00:12:56.100 --> 00:13:00.300]   before the new generation would freshly encounter God's promises.
[00:13:00.300 --> 00:13:03.600]   Much like Moses, as he stood before that burning bush,
[00:13:03.600 --> 00:13:06.100]   how he was commanded to remove his sandals
[00:13:06.100 --> 00:13:10.600]   so that nothing impure would touch the holiness of God's presence.
[00:13:10.600 --> 00:13:14.100]   So God now wants to remove a whole generation
[00:13:14.100 --> 00:13:18.600]   so that nothing unholy in his eyes would enter into his promises.
[00:13:18.600 --> 00:13:24.100]   And this begins to set up for us something that is super critical about the Exodus narrative.
[00:13:24.100 --> 00:13:30.600]   You see, our journey to freedom is a journey that God does in and through us.
[00:13:30.600 --> 00:13:33.600]   But it's not a journey where we're silent participants.
[00:13:33.600 --> 00:13:36.600]   We actually get to partner with Him in that journey.
[00:13:36.600 --> 00:13:43.100]   God looks at us and wants us to have faith and courage and hope in His promises.
[00:13:43.100 --> 00:13:45.600]   Sure, it's God that does the miracles.
[00:13:45.600 --> 00:13:47.600]   It's God that moves in power.
[00:13:47.600 --> 00:13:51.600]   But we are to trust and have faith in that work in our lives.
[00:13:51.600 --> 00:13:54.600]   I mean, this is something that Moses has faced throughout his journey.
[00:13:54.600 --> 00:13:56.600]   And it's a call that's going to come on Joshua
[00:13:56.600 --> 00:14:00.600]   as in 40 years, he's about to take Israel into the promised land.
[00:14:00.600 --> 00:14:04.100]   It's the call to be strong and courageous.
[00:14:04.100 --> 00:14:09.600]   And it's a call that God also places on you in your journey of deliverance with Him.
[00:14:09.600 --> 00:14:14.600]   To be strong and courageous, not within yourself with your own abilities and your strengths
[00:14:14.600 --> 00:14:16.600]   and the things that you think you do well.
[00:14:16.600 --> 00:14:20.600]   But actually to find that strength and courage in a God that fights battles for you.
[00:14:20.600 --> 00:14:27.600]   In a God who actually can do the miracles, who can move the mountains, who can remove the giants.
[00:14:27.600 --> 00:14:30.600]   And so right here in the desert of Kardesh-Banir,
[00:14:30.600 --> 00:14:34.100]   we learn something so significant for our Exodus journey.
[00:14:34.100 --> 00:14:41.100]   That it's actually a place where we come to recognize that the strength isn't in us, it's always in God.
[00:14:41.100 --> 00:14:45.100]   And so can I encourage each one of us to lean into the reality
[00:14:45.100 --> 00:14:51.100]   that in our Exodus, it's strength and courage that is the call upon us.
[00:14:51.600 --> 00:14:54.100]   (soft music)
[00:14:54.100 --> 00:15:06.100]   In our Exodus, it is strength and courage that is the call upon us.
[00:15:06.100 --> 00:15:13.600]   I can't think of any better phrase to begin to draw this series to a close around than that.
[00:15:13.600 --> 00:15:16.600]   Because you see this journey over the last 25 weeks in the book of Exodus,
[00:15:16.600 --> 00:15:19.600]   it's not a journey just so that you can understand a little bit about that book
[00:15:19.600 --> 00:15:24.100]   and maybe see a little bit about what God did for a bunch of people many, many years ago.
[00:15:24.100 --> 00:15:27.600]   It's actually a story for you and a story about you.
[00:15:27.600 --> 00:15:32.100]   It's a story about your next steps and how you're now to live your life.
[00:15:32.100 --> 00:15:35.600]   And as we draw the series to a close, my heart for us as a community
[00:15:35.600 --> 00:15:40.600]   is that we would now begin to live the story of Exodus out in our daily lives.
[00:15:40.600 --> 00:15:45.600]   That strength and courage would be how we live our lives.
[00:15:45.600 --> 00:15:47.600]   It's interesting as the spies went into the Promised Land,
[00:15:47.600 --> 00:15:51.600]   they come back with this report of giants and fortified city.
[00:15:51.600 --> 00:15:55.600]   They are the two ways that they sum up the challenges that are ahead of them
[00:15:55.600 --> 00:15:58.600]   in the Promised Land that God has for them.
[00:15:58.600 --> 00:16:01.600]   And you need to understand that there are challenges ahead for you
[00:16:01.600 --> 00:16:04.600]   for how God wants you to live your life as a Christian.
[00:16:04.600 --> 00:16:07.600]   Challenges ahead for how you're gonna live with your family,
[00:16:07.600 --> 00:16:10.600]   how you're gonna live with your career, how you're gonna raise your children,
[00:16:10.600 --> 00:16:13.600]   how you're gonna see your marriage flourish.
[00:16:13.600 --> 00:16:15.600]   Challenges are ahead of all of us.
[00:16:15.600 --> 00:16:17.600]   The issue is not whether there are challenges ahead.
[00:16:17.600 --> 00:16:22.600]   The issue is how are we gonna respond to the giants and the fortified cities
[00:16:22.600 --> 00:16:24.600]   when they come.
[00:16:24.600 --> 00:16:28.600]   And I wanna show you how Israel responds because there's something here
[00:16:28.600 --> 00:16:33.600]   that I think we need to grasp as we bring the series to a close this month.
[00:16:33.600 --> 00:16:37.600]   Let me read Numbers 14 verses 1 to 4.
[00:16:37.600 --> 00:16:41.600]   "That night all the people of the community," this is Israel,
[00:16:41.600 --> 00:16:43.600]   "raised their voices and wept aloud.
[00:16:43.600 --> 00:16:45.600]   All the Israelites grumbled against Moses and Aaron,
[00:16:45.600 --> 00:16:49.600]   and the whole assembly said to them, 'If only we had died in Egypt
[00:16:49.600 --> 00:16:51.600]   or in this desert.
[00:16:51.600 --> 00:16:55.600]   Why is the Lord bringing us to a land only to let us fall by the sword?
[00:16:55.600 --> 00:16:57.600]   Our wives and our children will be taken as plunder.
[00:16:57.600 --> 00:17:01.600]   Wouldn't it have been better for us to go back to Egypt?'
[00:17:01.600 --> 00:17:05.600]   And they said to each other, 'May we choose a leader and go back to Egypt.'"
[00:17:05.600 --> 00:17:08.600]   I wonder if this reminds you of anything.
[00:17:08.600 --> 00:17:12.600]   This is exactly the same thing that Israel said when their backs were
[00:17:12.600 --> 00:17:16.600]   against the Red Sea and they saw the armies of Egypt charging after them
[00:17:16.600 --> 00:17:20.600]   and they turned to Moses and said, "Why have you led us here to die?
[00:17:20.600 --> 00:17:24.600]   We would rather go back to Egypt than go forward here because we're trapped.
[00:17:24.600 --> 00:17:26.600]   We don't think there's any way to go."
[00:17:26.600 --> 00:17:30.600]   And now so many years later, as God has done so much in them,
[00:17:30.600 --> 00:17:32.600]   they're still saying the same thing.
[00:17:32.600 --> 00:17:34.600]   Haven't you seen the giants?
[00:17:34.600 --> 00:17:36.600]   Haven't you seen the fortified cities?
[00:17:36.600 --> 00:17:38.600]   Don't you see all the obstacles that are ahead of us?
[00:17:38.600 --> 00:17:41.600]   It would have been better for us to remain in our slavery.
[00:17:41.600 --> 00:17:44.600]   At least we understood it. At least it was known to us.
[00:17:44.600 --> 00:17:48.600]   Yes, we were suffering, but it was a suffering we had become comfortable with.
[00:17:48.600 --> 00:17:50.600]   We're not comfortable with the uncertainty of a future.
[00:17:50.600 --> 00:17:54.600]   We'd rather take the comfort of slavery.
[00:17:54.600 --> 00:17:58.600]   It's amazing what fear does to us.
[00:17:58.600 --> 00:18:07.600]   Fear will always cause you to choose decisions designed for your comfort
[00:18:07.600 --> 00:18:12.600]   rather than decisions that are designed for your freedom.
[00:18:12.600 --> 00:18:14.600]   Oh, come on church.
[00:18:14.600 --> 00:18:17.600]   Fear will always cause you to make decisions designed for your comfort,
[00:18:17.600 --> 00:18:21.600]   not necessarily decisions that are designed for your freedom.
[00:18:21.600 --> 00:18:24.600]   Israel would rather hold on to what was known and comfortable to them,
[00:18:24.600 --> 00:18:26.600]   even if that meant slavery,
[00:18:26.600 --> 00:18:29.600]   than move forward to what was unknown and uncomfortable for them,
[00:18:29.600 --> 00:18:32.600]   even though that was their freedom.
[00:18:32.600 --> 00:18:39.600]   And you have not been saved by Jesus for a safe, comfortable, easy life.
[00:18:39.600 --> 00:18:42.600]   If you carry the name of Christ with you,
[00:18:42.600 --> 00:18:45.600]   if you say you are a Christian,
[00:18:45.600 --> 00:18:50.600]   that means that you are the bravest, most boldest, most courageous person that there is.
[00:18:50.600 --> 00:18:53.600]   It means that God has saved you for a mission and a purpose.
[00:18:53.600 --> 00:18:56.600]   And that mission and the purpose is to reveal his heart of justice,
[00:18:56.600 --> 00:18:59.600]   his heart of love, his heart of grace in this world,
[00:18:59.600 --> 00:19:03.600]   and Paul writing to the church to help them to soberly understand this call,
[00:19:03.600 --> 00:19:08.600]   would say to them, "If anybody is in Christ Jesus, they will be persecuted."
[00:19:08.600 --> 00:19:11.600]   And he says it with a smile.
[00:19:11.600 --> 00:19:13.600]   He says, "It's going to be hard. It's going to be tough.
[00:19:13.600 --> 00:19:15.600]   There's going to be giants and fortified cities,
[00:19:15.600 --> 00:19:18.600]   and the call is to be strong and courageous,
[00:19:18.600 --> 00:19:21.600]   because if you're strong and courageous, you'll face the giants,
[00:19:21.600 --> 00:19:23.600]   you'll face the fortified cities,
[00:19:23.600 --> 00:19:25.600]   and we'll see this thing called my kingdom move forward.
[00:19:25.600 --> 00:19:28.600]   But if you're weak, and if you hold off of those things,
[00:19:28.600 --> 00:19:30.600]   and if you would rather have comfort and safety,
[00:19:30.600 --> 00:19:34.600]   well, you can have comfort and safety without me," God says.
[00:19:34.600 --> 00:19:39.600]   "But if you want me, then strap yourself in for adventure,
[00:19:39.600 --> 00:19:44.600]   because what I need my church to be doing is to be my hands and feet in this world."
[00:19:44.600 --> 00:19:48.600]   It's going to take strength and courage for you to live as God has called you to live.
[00:19:48.600 --> 00:19:53.600]   And one of the things we have to ask ourselves is when we get too comfortable and too easy,
[00:19:53.600 --> 00:19:56.600]   we have to ask ourselves whether we are still living out of the missional purposes
[00:19:56.600 --> 00:20:01.600]   that God has for us, or whether we've decided to stay in Kadesh-Baniya
[00:20:01.600 --> 00:20:04.600]   rather than move forward to the promised land.
[00:20:04.600 --> 00:20:08.600]   It's interesting, in Kadesh-Baniya, there were no giants or fortified cities.
[00:20:08.600 --> 00:20:12.600]   And you saw it in the film, there was nothing there.
[00:20:12.600 --> 00:20:15.600]   And when nothing's there, it's easy.
[00:20:15.600 --> 00:20:22.600]   It's dry, it's barren, it's hot, but at least there's no giants or fortified cities.
[00:20:22.600 --> 00:20:25.600]   The giants and fortified cities were in the place of God's promises,
[00:20:25.600 --> 00:20:27.600]   and that was where He needed His people to be.
[00:20:27.600 --> 00:20:30.600]   And it was going to take strength and courage for them to move forward in that way.
[00:20:30.600 --> 00:20:33.600]   And you need to understand that that's the life that God has called you to do.
[00:20:33.600 --> 00:20:38.600]   It will take strength and courage for you to fight for the gospel.
[00:20:38.600 --> 00:20:40.600]   It will take strength and courage for you to fight for the gospel.
[00:20:40.600 --> 00:20:45.600]   You're going to have to fight against the giants of a mind and the fortified cities of a heart.
