
[00:00:00.000 --> 00:00:02.720]  謝謝Yanis,我們給Yanis掌聲
[00:02:43.720 --> 00:02:45.720]  找最多的股東去相信這隻股票
[00:02:45.720 --> 00:02:48.720]  將來會賺錢,也將來會幫他們賺到很多錢
[00:02:48.720 --> 00:02:51.720]  即是創業板,如果你認知的創業板
[00:02:51.720 --> 00:02:53.720]  即是代表你不知道它行不行
[00:02:53.720 --> 00:02:55.720]  將來你才會知道
[00:02:55.720 --> 00:02:59.720]  我千辛萬苦,用盡我所有能力排除萬難
[00:02:59.720 --> 00:03:02.720]  面乾碎濕地去跟那些潛在股東說
[00:03:02.720 --> 00:03:05.720]  這隻東西行的,這隻東西行的
[00:03:05.720 --> 00:03:07.720]  這隻東西將來會幫你賺錢的
[00:03:07.720 --> 00:03:10.720]  當然最終我幫他們賺了不少
[00:03:10.720 --> 00:03:12.720]  在這隻股票上面
[00:03:12.720 --> 00:03:14.720]  但說什麼都好
[00:03:14.720 --> 00:03:17.720]  在背後我傳遞一個信息
[00:03:17.720 --> 00:03:20.720]  在傳遞一個理念給他們是什麼呢
[00:03:20.720 --> 00:03:22.720]  很簡單,一句說話
[00:03:22.720 --> 00:03:24.720]  不要問,只要信
[00:03:24.720 --> 00:03:26.720]  不要問,只要信
[00:03:26.720 --> 00:03:28.720]  因為你根本不會知道這隻股票行不行
[00:03:28.720 --> 00:03:31.720]  想不想到市都未肯定
[00:03:31.720 --> 00:03:34.720]  大股東不會知,主席不會知
[00:03:34.720 --> 00:03:37.720]  CFO,CEO他自己都不會知
[00:03:37.720 --> 00:03:39.720]  當然我也不會知
[00:03:39.720 --> 00:03:41.720]  大家只要一個問題
[00:03:41.720 --> 00:03:43.720]  你信,還是不信
[00:03:43.720 --> 00:03:48.720]  當我回想我當年去到教會
[00:03:48.720 --> 00:03:50.720]  我決定,想做一個決定
[00:03:50.720 --> 00:03:52.720]  我是不是真的信主呢
[00:03:52.720 --> 00:03:55.720]  我是不是真的去作一個祈禱
[00:03:55.720 --> 00:03:57.720]  去說我去跟隨耶穌呢
[00:03:57.720 --> 00:04:00.720]  原來在當刻其實我也不多不少
[00:04:00.720 --> 00:04:02.720]  抱著一個同樣的信念
[00:04:02.720 --> 00:04:04.720]  因為我不知道將來會怎樣
[00:04:04.720 --> 00:04:06.720]  我也不知道信了主會怎樣
[00:04:06.720 --> 00:04:09.720]  就是在於我信,還是不信
[00:04:09.720 --> 00:04:12.720]  當然過了一段時間
[00:04:12.720 --> 00:04:16.720]  信了主之後,對這個信仰有了一定的認識
[00:04:16.720 --> 00:04:21.720]  基督教信仰並不是只是說信,還是不信
[00:04:21.720 --> 00:04:24.720]  這個講道系列由復活節開始
[00:04:24.720 --> 00:04:26.720]  我們一年四個禮拜
[00:04:26.720 --> 00:04:29.720]  我們去說復活的盼望
[00:04:29.720 --> 00:04:31.720]  在復活節主日裡面
[00:04:31.720 --> 00:04:32.720]  我們的信息裡面說到
[00:04:32.720 --> 00:04:36.720]  一個看似看起來很微小的事情
[00:04:36.720 --> 00:04:39.720]  或者一樣東西會帶來很巨大的改變
[00:04:39.720 --> 00:04:41.720]  我們從一個在墳墓,空墳墓裡面
[00:04:41.720 --> 00:04:43.720]  摺好的那個果頭根
[00:04:43.720 --> 00:04:47.720]  本身包著耶穌的屍體的果頭根
[00:04:47.720 --> 00:04:51.720]  揭示了上帝是要藉著死和復活
[00:04:51.720 --> 00:04:55.720]  來帶來將來,現在,現在的新景象
[00:04:55.720 --> 00:04:58.720]  將來和現在的新景象
[00:04:58.720 --> 00:05:00.720]  這個復活的盼望是扭轉了
[00:05:00.720 --> 00:05:04.720]  我們生活的價值觀和我們的態度
[00:05:04.720 --> 00:05:07.720]  前一個星期,柏西出文跟我們說到
[00:05:07.720 --> 00:05:10.720]  我們面對我們身體疾病健康的問題
[00:05:10.720 --> 00:05:12.720]  老化死亡的威脅
[00:05:12.720 --> 00:05:16.720]  我們知道復活的大能使我們的靈魂和身體
[00:05:16.720 --> 00:05:18.720]  將來都會復活過來
[00:05:18.720 --> 00:05:20.720]  不單止是這樣
[00:05:20.720 --> 00:05:22.720]  復活的盼望使我們從
[00:05:22.720 --> 00:05:24.720]  縱使在我們身體裡面有些地方
[00:05:24.720 --> 00:05:26.720]  健康上面,好像已經死亡了
[00:05:26.720 --> 00:05:28.720]  不能夠逆轉的一些健康狀態
[00:05:28.720 --> 00:05:31.720]  我們都能夠因為有著對未來
[00:05:31.720 --> 00:05:33.720]  將來那個根深的盼望
[00:05:33.720 --> 00:05:36.720]  現在可以活得不一樣
[00:05:36.720 --> 00:05:38.720]  上星期柏西專去說到
[00:05:38.720 --> 00:05:40.720]  在關係上面
[00:05:40.720 --> 00:05:43.720]  在關係上面復活的盼望使我們不只
[00:05:43.720 --> 00:05:48.720]  我們不能夠好像以往一樣的方式去面對
[00:05:48.720 --> 00:05:50.720]  好像死亡了的關係
[00:05:50.720 --> 00:05:52.720]  我們可以不需要這樣去面對
[00:05:52.720 --> 00:05:54.720]  那個看似死亡的關係
[00:05:54.720 --> 00:05:57.720]  復活的耶穌進入到那個locked了
[00:05:57.720 --> 00:06:00.720]  鎖了,關在房間裡面
[00:06:00.720 --> 00:06:04.720]  進來賜給我們每一個人的平安
[00:06:04.720 --> 00:06:09.720]  他這份平安是帶來了人和人之間的復活
[00:06:09.720 --> 00:06:12.720]  我們本身的生命
[00:06:12.720 --> 00:06:15.720]  是應該可以得到那份自由和釋放
[00:06:15.720 --> 00:06:18.720]  我們不再因為一段破碎了的關係
[00:06:18.720 --> 00:06:20.720]  導致我們將我們自己
[00:06:20.720 --> 00:06:25.720]  緊緊地困在那個孤單和黑暗的房間裡
[00:06:25.720 --> 00:06:27.720]  這個星期
[00:06:27.720 --> 00:06:31.720]  我們去轉向另一種我們可能會經歷的死亡
[00:06:31.720 --> 00:06:34.720]  信的死亡
[00:06:34.720 --> 00:06:37.720]  信也會死亡嗎?
[00:06:37.720 --> 00:06:38.720]  中國人有句俗語說
[00:06:38.720 --> 00:06:41.720]  信則有,不信則無
[00:06:41.720 --> 00:06:44.720]  說宗教信仰,信則有,不信則無
[00:06:44.720 --> 00:06:47.720]  那究竟這一句話能不能夠應用在
[00:06:47.720 --> 00:06:51.720]  我們的基督教信仰裡面呢?
[00:06:51.720 --> 00:06:54.720]  能不能夠呢?大家覺得
[00:06:54.720 --> 00:06:57.720]  其實是yes,or no
[00:06:57.720 --> 00:07:00.720]  yes是什麼?no是什麼?no很簡單
[00:07:00.720 --> 00:07:04.720]  為什麼不能夠應用?因為基督的真理是絕對的
[00:07:04.720 --> 00:07:06.720]  神的存在和神的律法
[00:07:06.720 --> 00:07:10.720]  是不會因為人的主觀看法而改變的
[00:07:10.720 --> 00:07:12.720]  那yes是什麼呢?
[00:07:12.720 --> 00:07:14.720]  yes的原因是
[00:07:14.720 --> 00:07:20.720]  人如果不信,他就不能夠和神建立關係
[00:07:20.720 --> 00:07:24.720]  人如果不信,他就不能夠得到那份救恩
[00:07:24.720 --> 00:07:28.720]  人如果不信,他的信是死的
[00:07:28.720 --> 00:07:29.720]  他的信仍然是死的時候
[00:07:29.720 --> 00:07:32.720]  我們前幾個星期所說的復活的盼望帶來的一切
[00:07:32.720 --> 00:07:36.720]  都不會和這個生命有任何的關係
[00:07:36.720 --> 00:07:39.720]  我不知道大家的信仰層次是怎樣
[00:07:39.720 --> 00:07:43.720]  即是那個屬靈狀態是什麼情況
[00:07:43.720 --> 00:07:49.720]  相信大家在生活上可能有不同的經歷
[00:07:49.720 --> 00:07:52.720]  在你的健康,身體健康上
[00:07:52.720 --> 00:07:56.720]  在一些關係上,在工作上
[00:07:56.720 --> 00:08:00.720]  甚至在過去教會的生活中
[00:08:00.720 --> 00:08:04.720]  可能都有不同的經歷
[00:08:04.720 --> 00:08:07.720]  你可能面對過,或者你現在還在面對的是
[00:08:07.720 --> 00:08:12.720]  失望,各種的失敗
[00:08:12.720 --> 00:08:15.720]  可能是一些壓倒性
[00:08:15.720 --> 00:08:20.720]  讓你覺得應付不到的挑戰
[00:08:20.720 --> 00:08:22.720]  可能面對這一切的時候
[00:08:22.720 --> 00:08:25.720]  你的信心會變得薄弱
[00:08:25.720 --> 00:08:29.720]  你和神的關係可能會變得遙遠
[00:08:29.720 --> 00:08:34.720]  甚至可以說是毫無生氣
[00:08:34.720 --> 00:08:37.720]  正如復活節的時候我們所說
[00:08:37.720 --> 00:08:43.720]  罪被描述為覆蓋著我們那塊很沉重的果頭根
[00:08:43.720 --> 00:08:45.720]  那塊果頭根蓋著我們的時候
[00:08:45.720 --> 00:08:49.720]  令我們好像在垂死裡掙扎一樣
[00:08:49.720 --> 00:08:53.720]  我們說的信,在我們裡面的信
[00:08:53.720 --> 00:08:57.720]  其實本身那個信是我們屬靈生命的基石
[00:08:57.720 --> 00:09:00.720]  但是當它處於一個垂死的狀態的時候
[00:09:00.720 --> 00:09:02.720]  或者它好像死了一樣
[00:09:02.720 --> 00:09:04.720]  那個信好像死了一樣
[00:09:04.720 --> 00:09:07.720]  那怎麼辦呢?
[00:09:07.720 --> 00:09:09.720]  我們在主裡面的信
[00:09:09.720 --> 00:09:13.720]  原來同樣都需要這一份復活的盼望
[00:09:13.720 --> 00:09:16.720]  讓我們可以重新地活過來
[00:09:16.720 --> 00:09:19.720]  今天我們繼續看《約翰福音》
[00:09:19.720 --> 00:09:21.720]  在耶穌復活的故事裡面
[00:09:21.720 --> 00:09:23.720]  在經文裡面我們很想探索
[00:09:23.720 --> 00:09:24.720]  和你們一起探索
[00:09:24.720 --> 00:09:27.720]  信和不信的關係
[00:09:27.720 --> 00:09:29.720]  我們回到20章那裡
[00:09:29.720 --> 00:09:32.720]  連貫著我們過去幾個星期所說的福音故事
[00:09:32.720 --> 00:09:36.720]  耶穌復活的故事第24節
[00:09:36.720 --> 00:09:39.720]  那十二個使徒裡面有一個叫做
[00:09:39.720 --> 00:09:43.720]  底土賣的多瑪
[00:09:43.720 --> 00:09:44.720]  耶穌來的時候
[00:09:44.720 --> 00:09:48.720]  祂沒有和祂的其他門徒一起
[00:09:48.720 --> 00:09:51.720]  他們的門徒就和多瑪說
[00:09:51.720 --> 00:09:54.720]  我們已經見到主了
[00:09:54.720 --> 00:09:56.720]  多瑪卻回應和他們說
[00:09:56.720 --> 00:09:59.720]  除非我親眼看到祂手上的釘痕
[00:09:59.720 --> 00:10:03.720]  用我的手指探入釘痕那裡
[00:10:03.720 --> 00:10:06.720]  用我的手探入祂的肋旁
[00:10:06.720 --> 00:10:08.720]  否則我絕對不相信
[00:10:08.720 --> 00:10:10.720]  過了八天門徒又在那間屋裡面
[00:10:10.720 --> 00:10:12.720]  多瑪這次和他們一起
[00:10:12.720 --> 00:10:14.720]  門都仍然是關著的
[00:10:14.720 --> 00:10:15.720]  耶穌同樣進來
[00:10:15.720 --> 00:10:17.720]  站在那裡跟祂說
[00:10:17.720 --> 00:10:20.720]  願祢們平安
[00:10:20.720 --> 00:10:22.720]  然後祂和多瑪說
[00:10:22.720 --> 00:10:25.720]  將祢的手指伸過來
[00:10:25.720 --> 00:10:27.720]  看看我的手
[00:10:27.720 --> 00:10:29.720]  將祢的手伸進來
[00:10:29.720 --> 00:10:31.720]  探入我的肋旁
[00:10:31.720 --> 00:10:33.720]  不要疑惑
[00:10:33.720 --> 00:10:37.720]  總要相信
[00:10:37.720 --> 00:10:40.720]  底土賣的多瑪
[00:10:40.720 --> 00:10:43.720]  在希臘語文裡面是說Dedimus
[00:10:43.720 --> 00:10:45.720]  Dedimus的意思是Twin
[00:10:45.720 --> 00:10:47.720]  是雙胞胎的意思
[00:10:47.720 --> 00:10:51.720]  聖經描述他為一個多疑的多瑪
[00:10:51.720 --> 00:10:53.720]  因為他一時一樣
[00:10:53.720 --> 00:10:55.720]  他一時相信一時不相信
[00:10:55.720 --> 00:10:57.720]  當門徒很興奮地跟他說
[00:10:57.720 --> 00:10:59.720]  你看看耶穌在我們面前
[00:10:59.720 --> 00:11:01.720]  復活的耶穌在我們面前
[00:11:01.720 --> 00:11:04.720]  但是多瑪不相信
[00:11:04.720 --> 00:11:07.720]  縱使多瑪曾經經歷過
[00:11:07.720 --> 00:11:08.720]  和耶穌一起的時候
[00:11:08.720 --> 00:11:10.720]  看到耶穌怎樣拉撒路
[00:11:10.720 --> 00:11:12.720]  在死裡面復活
[00:11:12.720 --> 00:11:13.720]  但是當他看到
[00:11:13.720 --> 00:11:15.720]  他們一直所跟隨的領袖
[00:11:15.720 --> 00:11:18.720]  所有人本身都寄予厚望
[00:11:18.720 --> 00:11:21.720]  他將來會成為幫猶太人
[00:11:21.720 --> 00:11:24.720]  在羅馬的強權管治下
[00:11:24.720 --> 00:11:26.720]  釋放出來的人
[00:11:26.720 --> 00:11:27.720]  但是這個耶穌
[00:11:27.720 --> 00:11:30.720]  他已經被釘死在十字架上
[00:11:30.720 --> 00:11:32.720]  那種悲傷
[00:11:32.720 --> 00:11:33.720]  那種絕望
[00:11:33.720 --> 00:11:35.720]  多瑪可能還沒能夠回復過你
[00:11:35.720 --> 00:11:36.720]  你跟我說
[00:11:36.720 --> 00:11:38.720]  你看到他復活
[00:11:38.720 --> 00:11:39.720]  站在你面前
[00:11:39.720 --> 00:11:42.720]  多瑪說我怎樣相信
[00:11:42.720 --> 00:11:43.720]  他不單止
[00:11:43.720 --> 00:11:45.720]  他說他要親眼看到耶穌
[00:11:45.720 --> 00:11:47.720]  眼見都未為真
[00:11:47.720 --> 00:11:49.720]  他要親手這樣碰到
[00:11:49.720 --> 00:11:51.720]  耶穌手上的釘痕
[00:11:51.720 --> 00:11:53.720]  他要親手去摸到
[00:11:53.720 --> 00:11:56.720]  耶穌身上立旁的傷痕
[00:11:56.720 --> 00:11:57.720]  他才相信
[00:11:57.720 --> 00:11:59.720]  這是他們幾天前
[00:11:59.720 --> 00:12:01.720]  親眼看到他活生生
[00:12:01.720 --> 00:12:06.720]  釘死在羅馬所設立的十字架上
[00:12:06.720 --> 00:12:11.720]  他要這樣親眼見到
[00:12:11.720 --> 00:12:12.720]  親手摸到
[00:12:12.720 --> 00:12:13.720]  他才能夠相信
[00:12:13.720 --> 00:12:16.720]  耶穌基督復活
[00:12:16.720 --> 00:12:17.720]  相信這個故事對大家來說
[00:12:17.720 --> 00:12:19.720]  都不是很陌生
[00:12:19.720 --> 00:12:22.720]  但很多時候我們很自然會覺得
[00:12:22.720 --> 00:12:24.720]  我們可能會看不起這個小門徒
[00:12:24.720 --> 00:12:26.720]  在眾門徒之中
[00:12:26.720 --> 00:12:28.720]  一個小信的門徒
[00:12:28.720 --> 00:12:30.720]  一個多疑的多瑪
[00:12:30.720 --> 00:12:32.720]  一個多疑的多瑪
[00:12:32.720 --> 00:12:34.720]  是信心軟弱的代表
[00:12:34.720 --> 00:12:35.720]  這個多疑的多瑪
[00:12:35.720 --> 00:12:37.720]  是門徒中可能最不值得學習的
[00:12:37.720 --> 00:12:40.720]  一個小信的門徒
[00:12:41.720 --> 00:12:44.720]  但實際上未必是這樣
[00:12:44.720 --> 00:12:47.720]  他在眾門徒當中
[00:12:47.720 --> 00:12:50.720]  一個最小信的多瑪
[00:12:50.720 --> 00:12:55.720]  他可能是原來反映最多最多的人的狀態
[00:12:55.720 --> 00:12:57.720]  可能也反映我們當我們面對生活
[00:12:57.720 --> 00:12:58.720]  每一個挑戰
[00:12:58.720 --> 00:12:59.720]  每一個失望
[00:12:59.720 --> 00:13:00.720]  每一個失敗的時候
[00:13:00.720 --> 00:13:02.720]  我們的狀態
[00:13:02.720 --> 00:13:05.720]  疑惑
[00:13:05.720 --> 00:13:07.720]  我們滿有疑惑
[00:13:07.720 --> 00:13:09.720]  我們對每一件事都充滿疑惑
[00:13:09.720 --> 00:13:11.720]  上帝的工作是不是這樣呢?
[00:13:11.720 --> 00:13:13.720]  為什麼要在我生命中這樣發生呢?
[00:13:13.720 --> 00:13:15.720]  我們充滿的是疑惑
[00:13:15.720 --> 00:13:17.720]  上帝是不是愛我呢?
[00:13:17.720 --> 00:13:18.720]  牧師所說的一切
[00:13:18.720 --> 00:13:19.720]  聖經所說的一切
[00:13:19.720 --> 00:13:21.720]  我聽到的一切
[00:13:21.720 --> 00:13:23.720]  是不是真的呢?
[00:13:23.720 --> 00:13:24.720]  疑惑
[00:13:24.720 --> 00:13:26.720]  耶穌說
[00:13:26.720 --> 00:13:27.720]  不要疑惑
[00:13:27.720 --> 00:13:29.720]  總要信
[00:13:29.720 --> 00:13:32.720]  但我們首先要搞清楚這兩個形容詞
[00:13:32.720 --> 00:13:34.720]  疑惑和信
[00:13:34.720 --> 00:13:37.720]  信的原文是Pistos
[00:13:37.720 --> 00:13:41.720]  疑惑的原文原來是Apistos
[00:13:41.720 --> 00:13:43.720]  我連了十次
[00:13:43.720 --> 00:13:45.720]  Pistos和Apistos
[00:13:45.720 --> 00:13:49.720]  Apistos原來是Pistos的相反
[00:13:49.720 --> 00:13:51.720]  即是信的相反
[00:13:51.720 --> 00:13:55.720]  信的相反不應該形容為疑惑
[00:13:55.720 --> 00:13:58.720]  信的相反應該形容為不信
[00:13:58.720 --> 00:13:59.720]  才是更加正確
[00:13:59.720 --> 00:14:03.720]  這是信與不信的關係
[00:14:03.720 --> 00:14:05.720]  這個位置非常重要
[00:14:05.720 --> 00:14:07.720]  這個信與不信的重新理解
[00:14:07.720 --> 00:14:09.720]  聖經原文的解釋
[00:14:09.720 --> 00:14:12.720]  幫助到我重新了解基督教信仰
[00:14:12.720 --> 00:14:14.720]  對於我來說是什麼意義
[00:14:14.720 --> 00:14:17.720]  對於大家來說是什麼意義
[00:14:17.720 --> 00:14:19.720]  耶穌不是說
[00:14:19.720 --> 00:14:22.720]  我們的信仰是不要問只要信
[00:14:22.720 --> 00:14:23.720]  不像你買了IPO
[00:14:23.720 --> 00:14:24.720]  不知道能否上市
[00:14:24.720 --> 00:14:26.720]  能否賺錢
[00:14:26.720 --> 00:14:29.720]  從來不是說不要問只要信
[00:14:29.720 --> 00:14:31.720]  耶穌不是說你有疑惑是錯的
[00:14:31.720 --> 00:14:33.720]  相反
[00:14:33.720 --> 00:14:35.720]  很多時候
[00:14:35.720 --> 00:14:37.720]  人的信仰是藉著
[00:14:37.720 --> 00:14:40.720]  我們對生命或生活當中
[00:14:40.720 --> 00:14:43.720]  種種事情的疑惑而開始
[00:14:43.720 --> 00:14:44.720]  原來很多時候
[00:14:44.720 --> 00:14:48.720]  我們的信仰是藉著那種疑惑而開始
[00:14:48.720 --> 00:14:50.720]  人生是不是就是這樣
[00:14:50.720 --> 00:14:52.720]  我死了會去哪裏
[00:14:52.720 --> 00:14:54.720]  如果大家有去Alpha的時候
[00:14:54.720 --> 00:14:55.720]  你有印象
[00:14:55.720 --> 00:14:57.720]  第一課第一個星期
[00:14:57.720 --> 00:14:59.720]  我們就會討論這個問題
[00:14:59.720 --> 00:15:00.720]  人生是不是就是這樣
[00:15:00.720 --> 00:15:02.720]  死了會去哪裏
[00:15:02.720 --> 00:15:04.720]  原來這些問題這些疑惑
[00:15:04.720 --> 00:15:05.720]  很值得我們討論
[00:15:05.720 --> 00:15:08.720]  因為這個原來是我們基督教信仰
[00:15:08.720 --> 00:15:11.720]  最好的起始點
[00:15:11.720 --> 00:15:12.720]  所以為什麼啟發我們每一次
[00:15:12.720 --> 00:15:14.720]  第一個星期是第一條問題
[00:15:14.720 --> 00:15:17.720]  我們就討論這個問題
[00:15:17.720 --> 00:15:18.720]  不只是說啟發
[00:15:18.720 --> 00:15:21.720]  對一些未信或初信的朋友
[00:15:21.720 --> 00:15:25.720]  一些回了教會後一段日子的弟兄姊妹
[00:15:25.720 --> 00:15:29.720]  其實疑惑都可以幫助我們成長
[00:15:29.720 --> 00:15:32.720]  我們的宿命生命是不是就是這樣
[00:15:32.720 --> 00:15:37.720]  我們有沒有好好使用上帝給我們的每一個恩賜
[00:15:37.720 --> 00:15:38.720]  我們每天的工作
[00:15:38.720 --> 00:15:40.720]  我們的生活
[00:15:40.720 --> 00:15:44.720]  對上帝的國度究竟有什麼貢獻
[00:15:44.720 --> 00:15:45.720]  社會上各種問題
[00:15:45.720 --> 00:15:46.720]  貧窮
[00:15:46.720 --> 00:15:47.720]  疾病
[00:15:47.720 --> 00:15:48.720]  不公
[00:15:48.720 --> 00:15:49.720]  歧視
[00:15:49.720 --> 00:15:52.720]  人為制度當中產生的欺壓
[00:15:52.720 --> 00:15:54.720]  上帝是不是掩眼不顧
[00:15:54.720 --> 00:15:55.720]  作為耶穌的教會
[00:15:55.720 --> 00:15:58.720]  我們能夠在當中做些什麼
[00:15:58.720 --> 00:16:00.720]  作為耶穌的教會
[00:16:00.720 --> 00:16:03.720]  我們如何帶來一份影響呢
[00:16:03.720 --> 00:16:05.720]  這一切的疑惑
[00:16:05.720 --> 00:16:11.720]  其實是幫助我們更加能夠尋求神的心意
[00:16:11.720 --> 00:16:15.720]  使我們的宿命生命可以成長
[00:16:15.720 --> 00:16:17.720]  使我們能夠going as a big people
[00:16:17.720 --> 00:16:20.720]  我們教會的倚仗
[00:16:20.720 --> 00:16:23.720]  我們能夠更加學像耶穌
[00:16:23.720 --> 00:16:26.720]  成為成熟的信徒
[00:16:26.720 --> 00:16:30.720]  所以信的相反不是疑惑
[00:16:30.720 --> 00:16:32.720]  疑惑是可以幫助我們成長的
[00:16:32.720 --> 00:16:35.720]  信的相反是不信
[00:16:35.720 --> 00:16:39.720]  不信就是拒絕相信的人
[00:16:39.720 --> 00:16:40.720]  拒絕相信的人
[00:16:40.720 --> 00:16:43.720]  最終就是把耶穌釘死在十字架上
[00:16:43.720 --> 00:16:45.720]  拒絕相信的人
[00:16:45.720 --> 00:16:49.720]  他們活得不再有那份復活的盼望
[00:16:49.720 --> 00:16:52.720]  活得好像死人一樣
[00:16:52.720 --> 00:16:53.720]  拒絕相信的人
[00:16:53.720 --> 00:16:59.720]  最終就是在那個罪的果頭根底下死亡的人
[00:16:59.720 --> 00:17:02.720]  所以疑惑是可以的
[00:17:02.720 --> 00:17:04.720]  但是你不要不信
[00:17:04.720 --> 00:17:07.720]  總要相信
[00:17:07.720 --> 00:17:10.720]  當多瑪親眼見到耶穌在他前面的時候
[00:17:10.720 --> 00:17:11.720]  多瑪如何回應呢
[00:17:11.720 --> 00:17:14.720]  剛才我們看了28節那裡
[00:17:14.720 --> 00:17:17.720]  多瑪說我的主我的神
[00:17:17.720 --> 00:17:19.720]  多瑪第一時間的回應
[00:17:19.720 --> 00:17:23.720]  他說我的主我的神
[00:17:23.720 --> 00:17:26.720]  這裡是聖經當中第一處
[00:17:26.720 --> 00:17:29.720]  耶穌被稱為神的地方
[00:17:29.720 --> 00:17:31.720]  多兒的多瑪
[00:17:31.720 --> 00:17:36.720]  反而是第一個去宣認耶穌是神的人
[00:17:36.720 --> 00:17:41.720]  頂智妹我鼓勵大家多點問神問題
[00:17:41.720 --> 00:17:43.720]  多點問神問題
[00:17:43.720 --> 00:17:44.720]  當你得到一些東西
[00:17:44.720 --> 00:17:48.720]  甚至可能你失去了一些東西
[00:17:48.720 --> 00:17:50.720]  你去問神
[00:17:50.720 --> 00:17:52.720]  為什麼要給我呢
[00:17:52.720 --> 00:17:55.720]  為什麼你又要拿走
[00:17:55.720 --> 00:17:58.720]  你想我明白些什麼呢
[00:17:58.720 --> 00:18:01.720]  你想我去作一個怎樣的回應呢
[00:18:01.720 --> 00:18:04.720]  當我們習慣將這份疑惑
[00:18:04.720 --> 00:18:08.720]  轉為正面的求問的時候
[00:18:08.720 --> 00:18:11.720]  你會一直在信上面的道路走
[00:18:11.720 --> 00:18:17.720]  而不會掉進不信的漩渦裡
[00:18:17.720 --> 00:18:19.720]  在這個復活故事最後
[00:18:19.720 --> 00:18:22.720]  耶穌怎樣回應多瑪的凝訊呢
[00:18:22.720 --> 00:18:24.720]  29節
[00:18:24.720 --> 00:18:25.720]  耶穌對多瑪說
