
[00:00:00.000 --> 00:00:03.200]   Amen, amen, amen.
[00:01:27.360 --> 00:01:29.200]   has a doctorate and master's from Oxford,
[00:01:29.200 --> 00:01:31.600]   as well as a bachelor's degree in psychology
[00:01:31.600 --> 00:01:33.840]   from the University of Haifa.
[00:01:33.840 --> 00:01:36.640]   But I think more than any of that,
[00:01:36.640 --> 00:01:40.080]   she is a pastoral prophetic voice in a time
[00:01:40.080 --> 00:01:42.840]   on behalf of her own people,
[00:01:42.840 --> 00:01:45.280]   in a time where her people are facing
[00:01:45.280 --> 00:01:49.960]   such horrendous oppression.
[00:01:49.960 --> 00:01:52.880]   And for her to take some time to come out of that
[00:01:52.880 --> 00:01:55.360]   and come here and just be present with us
[00:01:55.360 --> 00:01:59.240]   over this weekend is a profound gift for us.
[00:01:59.240 --> 00:02:01.160]   And it's important that we open our hearts
[00:02:01.160 --> 00:02:03.960]   to what is happening around the world.
[00:02:03.960 --> 00:02:05.560]   But the thing that's so beautiful about Lama,
[00:02:05.560 --> 00:02:10.560]   despite just what her people are facing at this time,
[00:02:10.560 --> 00:02:14.600]   the gift of hope that sits within her is truly profound.
[00:02:14.600 --> 00:02:16.920]   And so I'm gonna shut up
[00:02:16.920 --> 00:02:20.000]   because I'm just so excited that we can welcome her.
[00:02:20.000 --> 00:02:22.400]   So can we put our hands together as Lama comes?
[00:02:22.920 --> 00:02:25.680]   (congregation applauding)
[00:02:25.680 --> 00:02:28.520]   And we're gonna pray for you.
[00:02:28.520 --> 00:02:31.840]   Let's stretch out our hands.
[00:02:31.840 --> 00:02:32.920]   Actually, why don't we stand?
[00:02:32.920 --> 00:02:34.880]   I think that would be the honorable thing to do.
[00:02:34.880 --> 00:02:38.320]   Why don't we stretch out our hands and pray for Lama?
[00:02:38.320 --> 00:02:41.720]   Her name is spelt like the island Lama,
[00:02:41.720 --> 00:02:42.880]   just want you to know.
[00:02:42.880 --> 00:02:46.000]   She was very excited when she discovered that, weren't you?
[00:02:46.000 --> 00:02:47.800]   You were very excited about that, okay.
[00:02:47.800 --> 00:02:49.800]   Father, just thank you so much for Lama
[00:02:49.800 --> 00:02:54.800]   and for just what she represents, Lord.
[00:02:54.800 --> 00:02:58.000]   We thank you for her people.
[00:02:58.000 --> 00:03:02.320]   And we know that they're going through a horrendous time.
[00:03:02.320 --> 00:03:06.680]   Lord, we lift them before you now.
[00:03:06.680 --> 00:03:10.080]   Father, we stand in solidarity.
[00:03:10.080 --> 00:03:14.560]   We pray that you would move our hearts and our lips.
[00:03:16.440 --> 00:03:20.320]   And Father, as we sit under this teaching this afternoon,
[00:03:20.320 --> 00:03:23.760]   we pray that you would speak to us personally.
[00:03:23.760 --> 00:03:27.400]   Lord, each one of us has a journey and a story.
[00:03:27.400 --> 00:03:31.360]   And so as Lama shares from hers and from her people,
[00:03:31.360 --> 00:03:34.120]   Lord, would we connect ours to it
[00:03:34.120 --> 00:03:37.080]   and feel that incredibly profound thing that happens
[00:03:37.080 --> 00:03:39.240]   in the body of Christ around the world,
[00:03:39.240 --> 00:03:42.520]   unity and solidarity together as we hear from you.
[00:03:42.520 --> 00:03:44.320]   We thank you for this in Jesus' name.
[00:03:44.320 --> 00:03:46.560]   Everyone says, amen, amen.
[00:03:46.560 --> 00:03:51.560]   - Good afternoon.
[00:03:51.560 --> 00:03:58.960]   I'm just so grateful this afternoon for the Vine,
[00:03:58.960 --> 00:04:01.480]   for everyone here, for this weekend,
[00:04:01.480 --> 00:04:04.560]   for Pastor Andrew and all of the team at the Vine.
[00:04:04.560 --> 00:04:06.800]   I've been, I was just sharing with the team
[00:04:06.800 --> 00:04:08.600]   that I've never been prayed for
[00:04:08.600 --> 00:04:11.440]   as much as I have been in this weekend.
[00:04:11.440 --> 00:04:14.160]   And I just feel covered by the Holy Spirit
[00:04:14.160 --> 00:04:16.040]   and I know that there's a lot of work
[00:04:16.040 --> 00:04:17.920]   that has been done in that.
[00:04:17.920 --> 00:04:20.160]   I've just, yeah, just your hospitality,
[00:04:20.160 --> 00:04:23.520]   your warmth has touched me very, very much.
[00:04:23.520 --> 00:04:25.520]   So thank you, thank you for your heart.
[00:04:25.520 --> 00:04:32.480]   I don't know if you know, but today, the 21st of September,
[00:04:32.480 --> 00:04:36.400]   is the United Nations International Day of Peace.
[00:04:36.400 --> 00:04:39.040]   So it's a day that the global organizations
[00:04:39.040 --> 00:04:42.280]   have set aside for the pursuit of peace.
[00:04:42.320 --> 00:04:47.320]   And for us as Palestinians, especially at a time like this,
[00:04:47.320 --> 00:04:50.520]   it's difficult to talk and think about peace.
[00:04:50.520 --> 00:04:54.080]   For us in the land, peace and justice
[00:04:54.080 --> 00:04:56.080]   feel like a distant dream,
[00:04:56.080 --> 00:05:01.680]   not realistic goals that can be achieved anytime soon.
[00:05:01.680 --> 00:05:06.320]   The famous Palestinian poet, Mahmoud Darwish,
[00:05:06.320 --> 00:05:09.160]   talks about, he has a saying.
[00:05:09.160 --> 00:05:14.160]   In Arabic, he says, (speaking in foreign language)
[00:05:14.160 --> 00:05:20.000]   Meaning, peace for a land that has been made for peace,
[00:05:20.000 --> 00:05:22.440]   but has never seen peace.
[00:05:22.440 --> 00:05:23.560]   This is our heart.
[00:05:23.560 --> 00:05:27.680]   For almost two years, our region has been embroiled
[00:05:27.680 --> 00:05:29.680]   in violence we couldn't have imagined.
[00:05:29.680 --> 00:05:32.840]   I'm sure you've followed the news.
[00:05:32.840 --> 00:05:37.440]   1,200 Israelis killed on October 7th, 2023,
[00:05:37.440 --> 00:05:41.240]   around 600 of which were civilians, non-combatants.
[00:05:41.240 --> 00:05:45.320]   Hundreds wounded and taken hostage into Gaza,
[00:05:45.320 --> 00:05:47.640]   many of whom are still waiting to be released.
[00:05:47.640 --> 00:05:51.040]   Their families have such deep pain
[00:05:51.040 --> 00:05:53.080]   waiting for them to return.
[00:05:53.080 --> 00:05:54.840]   Many communities have been torn apart
[00:05:54.840 --> 00:05:56.720]   by the violence that day.
[00:05:56.720 --> 00:06:01.520]   In the Gaza Strip, the destruction is unbelievable.
[00:06:01.520 --> 00:06:05.000]   Since that day, over 60,000 Palestinians
[00:06:05.000 --> 00:06:08.080]   in the Gaza Strip have been killed by Israel.
[00:06:08.080 --> 00:06:12.280]   Tens of thousands wounded, hundreds arrested
[00:06:12.280 --> 00:06:16.560]   and tortured in detention centers.
[00:06:16.560 --> 00:06:19.320]   Entire families were wiped out from the civil registry.
[00:06:19.320 --> 00:06:23.520]   Homes and schools and hospitals and universities
[00:06:23.520 --> 00:06:26.360]   and churches and mosques have been bombed.
[00:06:26.360 --> 00:06:29.200]   By one estimate, Israel has dropped
[00:06:29.200 --> 00:06:33.320]   over 70,000 tons of munitions on Gaza.
[00:06:33.320 --> 00:06:35.840]   Keep in mind that the Gaza Strip is tiny
[00:06:35.840 --> 00:06:37.280]   and it's very, very dense.
[00:06:37.280 --> 00:06:39.680]   It's almost as dense as Hong Kong.
[00:06:39.680 --> 00:06:43.480]   People's entire lives have been turned upside down.
[00:06:43.480 --> 00:06:48.400]   And this, of course, comes after decades of siege,
[00:06:48.400 --> 00:06:53.120]   of occupation, of systemic supremacy across the land.
[00:06:53.120 --> 00:06:56.960]   In the last two years, you've probably only heard
[00:06:56.960 --> 00:06:58.880]   about Gaza, but in the West Bank,
[00:06:58.880 --> 00:07:00.880]   on the other side of the land,
[00:07:00.880 --> 00:07:05.000]   where places like Bethlehem, Ramallah and Jericho are.
[00:07:05.000 --> 00:07:08.680]   So there, Israel also continues to occupy the West Bank,
[00:07:08.680 --> 00:07:12.720]   building illegal settlements across the land,
[00:07:12.720 --> 00:07:16.200]   basically fracturing communities, dividing communities.
[00:07:16.200 --> 00:07:18.960]   I don't know if we, yeah.
[00:07:18.960 --> 00:07:22.600]   So you can see in the map just the number
[00:07:22.600 --> 00:07:25.520]   of settlements that are built and you can see how that,
[00:07:25.520 --> 00:07:28.400]   there's no way to move from Ramallah to Bethlehem
[00:07:28.400 --> 00:07:31.720]   without passing many checkpoints.
[00:07:31.720 --> 00:07:35.800]   And of course, these settlers are not just simply there
[00:07:35.800 --> 00:07:37.720]   and like being good neighbors,
[00:07:37.720 --> 00:07:40.640]   just on land that's not theirs.
[00:07:40.640 --> 00:07:42.960]   They're also violent towards Palestinians.
[00:07:42.960 --> 00:07:46.720]   So scenes of settlers coming to attack people
[00:07:46.720 --> 00:07:48.880]   in their homes have just become routine
[00:07:48.880 --> 00:07:50.200]   in the past few months.
[00:07:50.200 --> 00:07:53.320]   So there's much to talk about when it comes
[00:07:53.320 --> 00:07:55.000]   to Israel and Palestine.
[00:07:55.000 --> 00:07:57.120]   We can talk about the histories of the region,
[00:07:57.120 --> 00:07:59.440]   the different starting points of narratives,
[00:07:59.440 --> 00:08:01.800]   the intricacies of current events,
[00:08:01.800 --> 00:08:03.880]   and the future visions that seem possible
[00:08:03.880 --> 00:08:05.680]   or impossible at the moment.
[00:08:05.680 --> 00:08:07.640]   And entire books have been written about that.
[00:08:07.640 --> 00:08:10.480]   I'm not gonna try to do that.
[00:08:10.480 --> 00:08:12.560]   But in the time I have with you this morning,
[00:08:12.560 --> 00:08:15.200]   I want to offer a different perspective on that.
[00:08:15.200 --> 00:08:20.200]   I want to ask how can followers of Christ
[00:08:20.200 --> 00:08:22.880]   respond to these realities I've just described to you?
[00:08:22.880 --> 00:08:26.080]   How can we respond to realities of violence
[00:08:26.080 --> 00:08:28.840]   and oppression as followers of Christ?
[00:08:28.840 --> 00:08:30.680]   Are there certain themes in scripture
[00:08:30.680 --> 00:08:33.160]   that we can draw upon that can offer us
[00:08:33.160 --> 00:08:34.800]   a way into this question?
[00:08:34.800 --> 00:08:37.880]   This afternoon, I want to suggest this idea
[00:08:37.880 --> 00:08:41.480]   of bearing witness as a tool for faithfully pursuing
[00:08:41.480 --> 00:08:45.520]   justice and peace, specifically in the case of my homeland.
[00:08:45.520 --> 00:08:48.080]   To bear witness is different
[00:08:48.080 --> 00:08:50.640]   than just watching something happen.
[00:08:50.640 --> 00:08:53.560]   It's to give an account, a testimony.
[00:08:53.560 --> 00:08:55.960]   It goes beyond simply seeing something,
[00:08:55.960 --> 00:09:00.360]   happen, it's acting on the experience of seeing something.
[00:09:00.360 --> 00:09:04.240]   It's demonstrating a type of embodied solidarity.
[00:09:04.240 --> 00:09:07.480]   And I think this is what our faith calls us to do.
[00:09:07.480 --> 00:09:10.440]   And to examine this, I want to look into the story of Rispa.
[00:09:10.440 --> 00:09:13.000]   I don't know how many of you know who Rispa is.
[00:09:13.000 --> 00:09:15.360]   But she's not a biblical character
[00:09:15.360 --> 00:09:16.680]   that we talk about often.
[00:09:16.680 --> 00:09:19.560]   Her story kind of is obscure in the Bible.
[00:09:19.560 --> 00:09:24.040]   And sometimes it's described as tragic, as harrowing.
[00:09:24.040 --> 00:09:27.760]   I find it to be a story of bravery, of courage.
[00:09:27.760 --> 00:09:31.320]   I actually find it to be a deeply Palestinian story,
[00:09:31.320 --> 00:09:34.000]   one that connects so profoundly with the realities
[00:09:34.000 --> 00:09:35.600]   that we see on the ground today.
[00:09:35.600 --> 00:09:40.160]   So I'll want to read from 2 Samuel.
[00:09:40.160 --> 00:09:45.760]   If you open your Bibles, I didn't give the team the text.
[00:09:45.760 --> 00:09:50.760]   So 2 Samuel chapter 21 from verse one.
[00:09:53.960 --> 00:09:55.640]   It says, "During the reign of David,
[00:09:55.640 --> 00:09:58.360]   "there was a famine for three successive years.
[00:09:58.360 --> 00:10:01.440]   "So David sought the face of the Lord.
[00:10:01.440 --> 00:10:03.380]   "The Lord said, 'It is on account of Saul
[00:10:03.380 --> 00:10:05.060]   "'and his blood-stained house.
[00:10:05.060 --> 00:10:08.560]   "'It's because he put the Gibeonites to death.'
[00:10:08.560 --> 00:10:11.060]   "The king summoned the Gibeonites and spoke to them.
[00:10:11.060 --> 00:10:12.920]   "Now the Gibeonites were not a part of Israel,
[00:10:12.920 --> 00:10:14.580]   "but were survivors of the Amorites.
[00:10:14.580 --> 00:10:16.480]   "The Israelites had sworn to spare them.
[00:10:16.480 --> 00:10:18.540]   "But Saul and his zeal for Israel and Judah
[00:10:18.540 --> 00:10:20.380]   "had tried to annihilate them.
[00:10:20.380 --> 00:10:23.160]   "David asked the Gibeonites, 'What shall I do for you?
[00:10:23.160 --> 00:10:24.360]   "'How shall I make atonement
[00:10:24.360 --> 00:10:27.340]   "'so that you will bless the Lord's inheritance?'
[00:10:27.340 --> 00:10:28.720]   "The Gibeonites answered him,
[00:10:28.720 --> 00:10:31.320]   "'We have no right to demand silver or gold
[00:10:31.320 --> 00:10:32.420]   "'from Saul or his family,
[00:10:32.420 --> 00:10:35.820]   "'nor do we have the right to put anyone in Israel to death.
[00:10:35.820 --> 00:10:38.800]   "'What do you want me to do for you?' David asked.
[00:10:38.800 --> 00:10:41.760]   "They answered the king, 'As for the man who destroyed us
[00:10:41.760 --> 00:10:45.080]   "'and plotted against us, that we have been decimated
[00:10:45.080 --> 00:10:47.180]   "'and have no place anywhere in Israel,
[00:10:47.180 --> 00:10:49.620]   "'let seven of his male descendants be given to us
[00:10:49.620 --> 00:10:52.480]   "'to be killed and their bodies exposed before the Lord
[00:10:52.480 --> 00:10:55.820]   "'at Gibeah of Saul, the Lord's chosen one.'
[00:10:55.820 --> 00:10:59.220]   "So the king said, 'I will give them to you.'
[00:10:59.220 --> 00:11:01.540]   "The king spared Mephibosheth, son of Jonathan,
[00:11:01.540 --> 00:11:03.640]   "the son of Saul, because of the oath before the Lord
[00:11:03.640 --> 00:11:06.240]   "between David and Jonathan, son of Saul.
[00:11:06.240 --> 00:11:08.740]   "But the king took Armoni and Mephibosheth,
[00:11:08.740 --> 00:11:11.300]   "the two sons of Aiah's daughter Rispa,
[00:11:11.300 --> 00:11:12.580]   "whom she had born to Saul,
[00:11:12.580 --> 00:11:15.540]   "together with the five sons of Saul's daughter Merab,
[00:11:15.540 --> 00:11:17.960]   "who had born, she had born to Adriel,
[00:11:17.960 --> 00:11:21.420]   "son of Barzillai, the Mehalothite.
[00:11:21.420 --> 00:11:23.180]   "He handed them over to the Gibeonites,
[00:11:23.180 --> 00:11:24.960]   "who killed them and exposed their bodies
[00:11:24.960 --> 00:11:27.120]   "on a hill before the Lord.
[00:11:27.120 --> 00:11:29.780]   "All seven of them fell together.
[00:11:29.780 --> 00:11:31.660]   "They were put to death during the first days
[00:11:31.660 --> 00:11:35.060]   "of the harvest, just as the barley harvest was beginning."
[00:11:35.060 --> 00:11:37.060]   This is where I want you to pay attention.
[00:11:37.060 --> 00:11:39.780]   "Rispa, daughter of Aiah, took sackcloth
[00:11:39.780 --> 00:11:42.900]   "and spread it out for herself on a rock.
[00:11:42.900 --> 00:11:44.300]   "From the beginning of the harvest
[00:11:44.300 --> 00:11:46.900]   "till the rain poured down from the heavens on the bodies,
[00:11:46.900 --> 00:11:49.900]   "she did not let the birds touch them by day
[00:11:49.900 --> 00:11:52.400]   "or the wild animals by night.
[00:11:52.400 --> 00:11:54.780]   "When David was told what Aiah's daughter Rispa,
[00:11:54.780 --> 00:11:56.200]   "Saul's concubine, had done,
[00:11:56.200 --> 00:11:58.780]   "he went and took the bones of Saul and his son Jonathan
[00:11:58.780 --> 00:12:01.420]   "from the citizens of Jebuskelad."
[00:12:01.420 --> 00:12:04.120]   I'll go down to the end of the passage.
[00:12:04.120 --> 00:12:07.540]   "They buried the bones of Saul and his son Jonathan
[00:12:07.540 --> 00:12:10.180]   "in the tomb of Saul's father Kish,
[00:12:10.180 --> 00:12:11.580]   "at Zila and Benjamin,
[00:12:11.580 --> 00:12:14.060]   "and did everything the king commanded.
[00:12:14.060 --> 00:12:16.640]   "After that, God answered the prayer
[00:12:16.640 --> 00:12:19.540]   "in behalf of the land."
[00:12:19.540 --> 00:12:20.380]   Let's pray.
[00:12:20.380 --> 00:12:26.080]   Lord, speak to us.
[00:12:26.080 --> 00:12:29.500]   Through your word, your word is holy,
[00:12:29.500 --> 00:12:31.460]   your word is powerful.
[00:12:31.460 --> 00:12:32.720]   Lord, speak to us.
[00:12:32.720 --> 00:12:35.900]   In Jesus' name we pray, amen.
[00:12:35.900 --> 00:12:41.500]   I'll give a bit of context to the passage.
[00:12:41.500 --> 00:12:43.780]   To understand the story of Rispa,
[00:12:43.780 --> 00:12:46.660]   we need to go back to the days of Joshua.
[00:12:46.660 --> 00:12:49.580]   During Joshua's time, a peace treaty was made
[00:12:49.580 --> 00:12:51.620]   between the Israelites and a people group
[00:12:51.620 --> 00:12:53.860]   called the Gibeonites,
[00:12:53.860 --> 00:12:56.060]   vowing not to cause them harm.
[00:12:56.060 --> 00:12:58.940]   Yet it seemed that King Saul, during his reign,
[00:12:58.940 --> 00:12:59.900]   killed many Gibeonites.
[00:12:59.900 --> 00:13:02.860]   We're not told this in the Bible, but we can assume.
[00:13:02.860 --> 00:13:05.180]   And this violation of the treaty
[00:13:05.180 --> 00:13:06.900]   brought about a famine to the land,
[00:13:06.900 --> 00:13:09.300]   three-year famine to the land.
[00:13:09.300 --> 00:13:12.060]   This was during the reign of King David.
[00:13:12.060 --> 00:13:14.100]   So King David, he wants to remedy the situation,
[00:13:14.100 --> 00:13:15.980]   he wants to end the famine.
[00:13:15.980 --> 00:13:18.140]   He sends after the Gibeonites and asks them,
[00:13:18.140 --> 00:13:21.340]   what can I do for you, how can I remedy the situation?
[00:13:21.340 --> 00:13:24.420]   The Gibeonites ask for seven descendants of King Saul
[00:13:24.420 --> 00:13:26.820]   to kill as retribution.
[00:13:26.820 --> 00:13:29.380]   King David complies with this request
[00:13:29.380 --> 00:13:31.780]   and hands over seven young men,
[00:13:31.780 --> 00:13:35.900]   two of them the sons of Rispa, daughters, sorry,
[00:13:35.900 --> 00:13:38.220]   yeah, two of them the sons of Rispa,
[00:13:38.220 --> 00:13:41.460]   and five the sons of Saul's daughter, Merab.
[00:13:41.460 --> 00:13:44.380]   The text tells us that these seven young men
[00:13:44.380 --> 00:13:46.380]   are killed publicly.
[00:13:46.380 --> 00:13:48.700]   Some people might say lynched.
[00:13:48.700 --> 00:13:51.900]   And their bodies are taken up the hill and exposed,
[00:13:51.900 --> 00:13:53.580]   left to the elements.
[00:13:53.580 --> 00:13:55.500]   The bodies are not buried properly,
[00:13:55.500 --> 00:13:59.180]   in violation of religious and cultural norms of the time.
[00:13:59.180 --> 00:14:01.500]   And this is where Rispa comes in.
[00:14:01.500 --> 00:14:04.740]   She stages a protest.
[00:14:04.740 --> 00:14:07.060]   She does an extraordinary thing.
[00:14:07.060 --> 00:14:11.420]   She's a concubine, she's a sort of a lower status wife,
[00:14:11.420 --> 00:14:15.140]   but she takes sackcloth as a sign of mourning,
[00:14:15.140 --> 00:14:19.780]   spreads it out on a rock, on the hill where the bodies lay,
[00:14:19.780 --> 00:14:21.380]   and she refuses to move.
[00:14:21.380 --> 00:14:26.980]   The text is quite poetic in how it describes her actions.
[00:14:26.980 --> 00:14:31.060]   It says, "From the beginning of the harvest
[00:14:31.060 --> 00:14:33.260]   "till the rain poured down from the heavens,
[00:14:33.260 --> 00:14:36.420]   "she did not let the birds touch them by day,
[00:14:36.420 --> 00:14:39.580]   "or the wild animals by night."
[00:14:39.580 --> 00:14:43.540]   Theologian Wilda Gaffney describes this as follows.
[00:14:43.540 --> 00:14:45.900]   She says, "Rispa fights with winged,
[00:14:45.900 --> 00:14:48.420]   "clawed, and toothed scavengers night and day,
[00:14:48.420 --> 00:14:51.460]   "sleeping, eating, toileting, protecting,
[00:14:51.460 --> 00:14:54.300]   "and bearing witness."
[00:14:54.300 --> 00:14:56.740]   Bearing witness.
[00:14:56.740 --> 00:14:59.980]   What an extraordinary act of courage.
[00:14:59.980 --> 00:15:02.540]   She stood guard over those bodies.
[00:15:02.540 --> 00:15:06.020]   A woman on her own, despite the significant threat
[00:15:06.020 --> 00:15:08.340]   that puts her in, right?
[00:15:09.180 --> 00:15:12.740]   We can also imagine how heartbreaking that was for Rispa,
[00:15:12.740 --> 00:15:16.020]   to be sitting there with the injustice that was done to her
[00:15:16.020 --> 00:15:19.780]   day and night, not knowing whether her actions
[00:15:19.780 --> 00:15:21.020]   will bear any fruit.
[00:15:21.020 --> 00:15:26.380]   And the King David, his heart is convicted with this.
[00:15:26.380 --> 00:15:29.420]   And when he hears what Rispa has done,
[00:15:29.420 --> 00:15:33.060]   he makes arrangements for the bones to be buried properly,
[00:15:33.060 --> 00:15:36.620]   to be collected and buried with proper dignity.
[00:15:36.620 --> 00:15:40.140]   And the story, I don't know if you paid attention to this,
[00:15:40.140 --> 00:15:42.460]   the story ends with, "After that,
[00:15:42.460 --> 00:15:44.660]   "only after the bodies are buried,
[00:15:44.660 --> 00:15:48.060]   "God answered prayer on behalf of the land."
[00:15:48.060 --> 00:15:50.620]   So the blessing doesn't come with the killing,
[00:15:50.620 --> 00:15:51.820]   comes with the healing.
[00:15:51.820 --> 00:15:55.180]   As I mentioned in the beginning,
[00:15:55.180 --> 00:15:58.900]   I see the story of Rispa's sons unfolding in Palestine today.
[00:15:58.900 --> 00:16:04.260]   For over a year now, or for over almost two years now,
[00:16:04.260 --> 00:16:07.140]   Palestinians in Gaza have told us that to die whole
[00:16:07.140 --> 00:16:10.020]   is a luxury not afforded to many.
[00:16:10.020 --> 00:16:15.580]   To be buried and grieved has become a privilege
[00:16:15.580 --> 00:16:17.060]   most people do not have.
[00:16:17.060 --> 00:16:20.700]   A young lady by the name of Mariam Khatib,
[00:16:20.700 --> 00:16:23.340]   she's from Gaza, she says, "No one dies complete.
[00:16:23.340 --> 00:16:27.540]   "After a missile strike, everyone searches in the debris
[00:16:27.540 --> 00:16:29.500]   "to put their loved ones back together.
[00:16:29.500 --> 00:16:32.740]   "To be a good mother in the rest of the world
[00:16:32.740 --> 00:16:36.060]   "is to feed your children good food and keep them warm.
[00:16:36.060 --> 00:16:37.460]   "But to be a good mother in Gaza
[00:16:37.460 --> 00:16:39.260]   "is to bury your children whole."
[00:16:39.260 --> 00:16:44.060]   Mariam went on to describe how her friend, Bouthaina,
[00:16:44.060 --> 00:16:46.020]   a young woman, a smart young woman
[00:16:46.020 --> 00:16:47.980]   with a dream to go to medical school,
[00:16:47.980 --> 00:16:50.060]   was killed by the army.
[00:16:50.060 --> 00:16:52.780]   Mariam wrote, "I didn't get to cry for her.
[00:16:52.780 --> 00:16:55.380]   "I didn't get to walk in her funeral.
[00:16:55.380 --> 00:16:57.180]   "I didn't get to put her body in a grave
[00:16:57.180 --> 00:17:00.740]   "and visit it every day and lay a rose."
[00:17:00.740 --> 00:17:02.420]   So as Palestinians, we're very familiar
[00:17:02.420 --> 00:17:04.700]   with the heartbreak of Rizpa's story.
[00:17:04.700 --> 00:17:09.140]   The horrors of Rizpa's story are represented today
[00:17:09.140 --> 00:17:11.020]   across the land.
[00:17:11.020 --> 00:17:13.140]   The bodies of the seven young men on the hill
[00:17:13.140 --> 00:17:16.500]   are reflected in the bodies buried under the rubble in Gaza,
[00:17:16.500 --> 00:17:21.300]   reflected in the bodies of children killed in the West Bank.
[00:17:21.300 --> 00:17:24.820]   What Rizpa did is bear witness.
[00:17:24.820 --> 00:17:26.860]   She bore witness to injustice
[00:17:26.860 --> 00:17:29.860]   and ultimately brought about healing to the land.
[00:17:29.860 --> 00:17:33.140]   I want to reflect on this text in three points.
[00:17:33.140 --> 00:17:36.100]   In each, I'll connect what we see in Rizpa's story
[00:17:36.100 --> 00:17:37.740]   to the realities in my homeland,
[00:17:37.740 --> 00:17:41.380]   and hopefully that will also give you some idea
[00:17:41.380 --> 00:17:46.380]   on how you can pray for peace in our land and in yours.
[00:17:46.380 --> 00:17:51.820]   First, Rizpa bore witness against erasure,
[00:17:51.820 --> 00:17:53.940]   the erasure of her sons as human beings
[00:17:53.940 --> 00:17:55.340]   made in the image of God.
[00:17:55.340 --> 00:17:59.180]   The way those bodies were left on the hill
[00:17:59.180 --> 00:18:02.300]   was meant to strip the young men of their humanity.
[00:18:02.300 --> 00:18:06.180]   In Arabic, we say, "Ikram al-mayyad dafno,"
[00:18:06.180 --> 00:18:09.260]   meaning to give the dead dignity is to bury them.
[00:18:09.260 --> 00:18:12.060]   The refusal to bury the young men
[00:18:12.060 --> 00:18:14.420]   was the ultimate sign of humiliation,
[00:18:14.420 --> 00:18:16.420]   that they are not even considered worthy
[00:18:16.420 --> 00:18:18.500]   of a proper burial.
[00:18:18.500 --> 00:18:20.740]   Their lives were considered expendable,
[00:18:20.740 --> 00:18:22.500]   pawns in a political game.
[00:18:22.500 --> 00:18:27.900]   Through her vigil, Rizpa fought against that erasure.
[00:18:27.900 --> 00:18:30.820]   She fought against the attempt to erase her children,
[00:18:30.820 --> 00:18:33.060]   to dismiss what was done to them.
[00:18:33.060 --> 00:18:35.940]   She insisted on being recognized.
[00:18:35.940 --> 00:18:37.700]   She insisted that these young men's lives
[00:18:37.700 --> 00:18:39.780]   were worthy of grief,
[00:18:39.780 --> 00:18:41.980]   that they needed to be treated with dignity,
[00:18:41.980 --> 00:18:44.100]   even in their deaths.
[00:18:44.100 --> 00:18:47.100]   Throughout the last decades,
[00:18:47.100 --> 00:18:50.180]   as Palestinians, we've been erased from public discourse.
[00:18:50.180 --> 00:18:52.340]   Our lives considered expendable.
[00:18:52.340 --> 00:18:56.060]   Daily reports of Palestinians killed,
[00:18:56.060 --> 00:18:58.020]   they remain under the radar,
[00:18:58.020 --> 00:19:00.820]   or when it's reported, it's just numbers, right?
[00:19:00.820 --> 00:19:03.900]   Statistics, nameless and faceless.
[00:19:03.900 --> 00:19:06.700]   The numbers, even the numbers of our dead
[00:19:06.700 --> 00:19:09.660]   are regularly doubted, the perpetrator rarely named.
