
[00:00:00.000 --> 00:00:02.800]  剛才Fan也提及到
[00:02:59.840 --> 00:03:01.680]  Amen
[00:03:01.680 --> 00:03:02.640]  上星期二
[00:03:02.640 --> 00:03:06.080]  我有機會跟一班義工
[00:03:06.080 --> 00:03:08.520]  去天水圍一間小學
[00:03:08.520 --> 00:03:10.400]  天水圍青年會小學
[00:03:10.400 --> 00:03:14.240]  跟一班小五的學生去上聖經班
[00:03:14.240 --> 00:03:16.200]  我發覺真的很棒
[00:03:16.200 --> 00:03:18.480]  所以如果大家有興趣了解多一點
[00:03:18.480 --> 00:03:19.880]  想去做義工
[00:03:19.880 --> 00:03:20.920]  想一起服侍
[00:03:20.920 --> 00:03:22.000]  完成崇拜之後
[00:03:22.000 --> 00:03:22.960]  記得來找我
[00:03:22.960 --> 00:03:24.720]  或者和你已經知道
[00:03:24.720 --> 00:03:25.880]  一起服侍的弟兄姊妹
[00:03:25.880 --> 00:03:27.880]  我們有十多個弟兄姊妹
[00:03:27.880 --> 00:03:30.280]  逢星期一、二早上
[00:03:30.280 --> 00:03:31.880]  會進去學校陪小朋友
[00:03:31.880 --> 00:03:32.880]  一年
[00:03:32.880 --> 00:03:35.360]  有一年時間讓我們陪著小朋友
[00:03:35.360 --> 00:03:36.480]  還答應了我們
[00:03:36.480 --> 00:03:38.560]  如果可以的話可以跟著他
[00:03:38.560 --> 00:03:39.400]  六年級
[00:03:39.400 --> 00:03:40.680]  有兩年時間
[00:03:40.680 --> 00:03:42.200]  讓我們去接觸生命
[00:03:42.200 --> 00:03:42.920]  改變生命
[00:03:42.920 --> 00:03:43.840]  甚至家庭
[00:03:43.840 --> 00:03:45.600]  所以是很好的事
[00:03:45.600 --> 00:03:47.040]  上星期二
[00:03:47.040 --> 00:03:49.080]  我上課之前
[00:03:49.080 --> 00:03:52.160]  有機會和學校的福音幹事聊了兩句
[00:03:52.160 --> 00:03:54.560]  他說其實我們這些有小朋友的
[00:03:54.560 --> 00:03:57.800]  其實是有一個好處的
[00:03:57.800 --> 00:04:01.920]  就是我們更加容易去明白天父的愛
[00:04:01.920 --> 00:04:03.840]  我這個是絕對認同的
[00:04:03.840 --> 00:04:07.640]  我除了認同我們能夠去體驗做父母
[00:04:07.640 --> 00:04:11.320]  對孩子那份無私的愛
[00:04:11.320 --> 00:04:13.040]  無條件的愛之餘
[00:04:13.040 --> 00:04:14.600]  更加能夠體會到
[00:04:14.600 --> 00:04:16.960]  做父母真的挺不容易
[00:04:16.960 --> 00:04:17.600]  是嗎?
[00:04:17.600 --> 00:04:18.760]  大家同不同意嗎?
[00:04:18.760 --> 00:04:20.040]  有沒有做父母覺得
[00:04:20.040 --> 00:04:21.760]  是 挺容易的
[00:04:21.760 --> 00:04:22.520]  挺好玩的
[00:04:22.520 --> 00:04:23.920]  生多十個八個
[00:04:23.920 --> 00:04:25.240]  (笑)
[00:04:25.240 --> 00:04:27.000]  一點都不容易
[00:04:27.000 --> 00:04:27.840]  但對我來說
[00:04:27.840 --> 00:04:30.800]  我又多了一種益處
[00:04:30.800 --> 00:04:34.200]  就是在我去講道的時候
[00:04:34.200 --> 00:04:35.760]  多了很多講道例子
[00:04:35.760 --> 00:04:36.920]  你看到我們經常說的
[00:04:36.920 --> 00:04:37.880]  「囝囝女女」
[00:04:37.880 --> 00:04:39.440]  都挺多生活的例子可以拿來說
[00:04:39.440 --> 00:04:42.160]  今天又再說一個
[00:04:42.160 --> 00:04:44.480]  大家有沒有留意到小朋友
[00:04:44.480 --> 00:04:46.520]  很多時候如果是男生的
[00:04:46.520 --> 00:04:48.360]  兄弟的就會穿兄弟裝
[00:04:48.360 --> 00:04:50.560]  姐妹的就會穿姐妹裝
[00:04:50.560 --> 00:04:52.040]  我給大家看看例子
[00:04:52.040 --> 00:04:54.560]  (笑)
[00:04:54.560 --> 00:04:57.600]  兄弟裝
[00:04:57.600 --> 00:04:59.760]  姐妹裝這個不得了
[00:04:59.760 --> 00:05:01.360]  如果大家在英文崇拜
[00:05:01.360 --> 00:05:03.840]  你應該不會看不到這三個姐妹裝
[00:05:03.840 --> 00:05:05.440]  每個星期行常出現
[00:05:05.440 --> 00:05:06.560]  我問了他們父母
[00:05:06.560 --> 00:05:08.280]  拿了他們的批准
[00:05:08.280 --> 00:05:09.680]  大家可能覺得
[00:05:09.680 --> 00:05:10.880]  很可愛
[00:05:10.880 --> 00:05:12.000]  很甜蜜
[00:05:12.000 --> 00:05:13.240]  但大家有沒有想過
[00:05:13.240 --> 00:05:16.480]  其實背後的原因是什麼?
[00:05:16.480 --> 00:05:17.360]  聽到了
[00:05:17.360 --> 00:05:18.640]  我都寫下了
[00:05:18.640 --> 00:05:21.080]  但不是因為怕他們走失
[00:05:21.080 --> 00:05:22.480]  是因為什麼?
[00:05:22.480 --> 00:05:24.520]  是因為在他們的心目中
[00:05:24.520 --> 00:05:26.720]  很多事情都是不公平的
[00:05:26.720 --> 00:05:29.360]  這個世界是不公平的
[00:05:29.360 --> 00:05:30.680]  我可以肯定
[00:05:30.680 --> 00:05:33.760]  亦都保證跟大家說
[00:05:33.760 --> 00:05:34.880]  我絕對沒有教過他們
[00:05:34.880 --> 00:05:36.880]  但這件事是他們與生俱來的
[00:05:36.880 --> 00:05:38.600]  你不需要教他們
[00:05:38.600 --> 00:05:41.640]  他們兩三歲已經懂得不斷叫不公平
[00:05:41.640 --> 00:05:42.640]  是不是?
[00:05:42.640 --> 00:05:44.000]  應該這樣說
[00:05:44.000 --> 00:05:46.920]  當他們還不知道什麼叫真正公平的時候
[00:05:46.920 --> 00:05:49.760]  他們已經不斷地叫不公平
[00:05:49.760 --> 00:05:50.360]  是不是?
[00:05:50.360 --> 00:05:52.040]  我看到父母都笑
[00:05:52.040 --> 00:05:52.960]  很可愛
[00:05:52.960 --> 00:05:54.440]  很奇妙
[00:05:54.440 --> 00:05:56.000]  試幻想一下
[00:05:56.000 --> 00:05:57.520]  有兩個小朋友
[00:05:57.520 --> 00:05:59.800]  你一個給他喝五顆糖
[00:05:59.800 --> 00:06:02.120]  另一個你給他一顆糖
[00:06:02.120 --> 00:06:04.600]  大家相安無事
[00:06:04.600 --> 00:06:06.040]  我相信你過一天
[00:06:06.040 --> 00:06:08.960]  如果這樣的話,飯都不用吃了
[00:06:08.960 --> 00:06:11.840]  如果只有一顆糖的人說
[00:06:11.840 --> 00:06:12.720]  哎呀,真是好
[00:06:12.720 --> 00:06:13.840]  他喝五顆糖,我喝一顆
[00:06:13.840 --> 00:06:16.200]  真是很開心
[00:06:16.200 --> 00:06:17.200]  大家先不要開心
[00:06:17.200 --> 00:06:19.000]  我建議你先帶他去看醫生
[00:06:19.000 --> 00:06:21.320]  不可能這樣發生的
[00:06:21.320 --> 00:06:22.480]  當他們在成長的時候
[00:06:22.480 --> 00:06:26.720]  他們會越來越懂得去爭取所謂的公平
[00:06:26.720 --> 00:06:30.080]  世界的主流亦都會不斷灌輸他
[00:06:30.080 --> 00:06:33.880]  什麼是世人眼中的公平
[00:06:33.880 --> 00:06:37.000]  但正如我們上一個講道系列所說
[00:06:37.000 --> 00:06:39.480]  本身帶有罪性的人
[00:06:39.480 --> 00:06:42.800]  如果不依照上帝神的準則
[00:06:42.800 --> 00:06:44.520]  去衡量公平的時候
[00:06:44.520 --> 00:06:48.040]  只會不斷地因為我們的自私、自利、自我
[00:06:48.040 --> 00:06:53.920]  導致很多不公平和不公義的情況產生
[00:06:53.920 --> 00:06:55.400]  今天的比喻我們要看的是
[00:06:55.400 --> 00:06:57.400]  耶穌向門徒所說
[00:06:57.400 --> 00:07:00.320]  這是世人眼中的不公平
[00:07:00.320 --> 00:07:03.880]  這個故事是在說世人眼中的不公平
[00:07:03.880 --> 00:07:08.840]  但卻在展示神國道的價值
[00:07:08.840 --> 00:07:10.040]  我們先看經文
[00:07:10.040 --> 00:07:12.600]  《馬太福音》20章
[00:07:12.600 --> 00:07:13.880]  1到8節開始
[00:07:13.880 --> 00:07:15.400]  第一節已經說到
[00:07:15.400 --> 00:07:20.600]  因為天國好比一家主人清早
[00:07:20.600 --> 00:07:24.760]  去僱人進到葡萄園做工
[00:07:24.760 --> 00:07:26.920]  耶穌所說的這個比喻
[00:07:26.920 --> 00:07:31.120]  就是要門徒知道什麼是天國價值
[00:07:31.120 --> 00:07:34.320]  這個故事是說一個當時很典型的
[00:07:34.320 --> 00:07:36.720]  農奸社會的某一個清臣
[00:07:36.720 --> 00:07:40.440]  葡萄園的主人和第一批最早來到的
[00:07:40.440 --> 00:07:42.760]  在市場上的工人說好了
[00:07:42.760 --> 00:07:45.360]  他們一天的工資是一個銀幣
[00:07:45.360 --> 00:07:48.360]  請他們進去園內工作
[00:07:48.360 --> 00:07:50.560]  第二批工人大概在九點鐘
[00:07:50.560 --> 00:07:52.520]  早上九點鐘就來到
[00:07:52.520 --> 00:07:54.000]  園主也出到去
[00:07:54.000 --> 00:07:56.960]  請他們進去葡萄園工作
[00:07:56.960 --> 00:07:58.760]  之後園主分別在十二點
[00:07:58.760 --> 00:08:00.840]  三點都去到市場
[00:08:00.840 --> 00:08:04.920]  又將那些人請到葡萄園去開工
[00:08:04.920 --> 00:08:07.280]  到大概五點鐘的時候
[00:08:07.280 --> 00:08:08.600]  園主再出到市場
[00:08:08.600 --> 00:08:10.160]  他看到還有人站在那裡
[00:08:10.160 --> 00:08:10.960]  然後他問
[00:08:10.960 --> 00:08:11.880]  你們站在那裡做什麼
[00:08:11.880 --> 00:08:13.360]  站在那裡一整天
[00:08:13.360 --> 00:08:15.480]  好像無所事事
[00:08:15.480 --> 00:08:18.120]  接著那些五點鐘來到的工人
[00:08:18.120 --> 00:08:19.560]  看到他們在那裡的工人
[00:08:19.560 --> 00:08:21.080]  他說我們在那裡一天
[00:08:21.080 --> 00:08:23.080]  都沒有人請我們工作
[00:08:23.080 --> 00:08:25.400]  要知道當時沒有人請他們工作
[00:08:25.400 --> 00:08:26.720]  他們沒有工作
[00:08:26.720 --> 00:08:29.240]  其實可能代表他們那晚是沒有飯吃
[00:08:29.240 --> 00:08:30.480]  是沒有飯吃的
[00:08:30.480 --> 00:08:33.360]  所以園主也將那些工人
[00:08:33.360 --> 00:08:37.320]  請到葡萄園裡面去工作
[00:08:37.320 --> 00:08:39.000]  到大概六點鐘
[00:08:39.000 --> 00:08:40.440]  黃昏的時間
[00:08:40.440 --> 00:08:41.680]  工作完成了
[00:08:41.680 --> 00:08:44.120]  園主就開始發工資
[00:08:44.120 --> 00:08:45.600]  發工資是最開心的
[00:08:45.600 --> 00:08:46.880]  最期待
[00:08:46.880 --> 00:08:50.120]  最令人有盼望的時候
[00:08:50.120 --> 00:08:51.400]  大家都會感覺到
[00:08:51.400 --> 00:08:53.640]  故事繼續
[00:08:53.640 --> 00:08:55.680]  最先來到的那批工人
[00:08:55.680 --> 00:08:57.640]  即是一清早來到的那批工人
[00:08:57.640 --> 00:08:58.880]  做了一天的那批工人
[00:08:58.880 --> 00:09:01.640]  他們每人得到一個銀幣
[00:09:01.640 --> 00:09:02.400]  如此累退
[00:09:02.400 --> 00:09:05.520]  去到最後五點鐘開工的那批人
[00:09:05.520 --> 00:09:09.320]  最終他們只得到大概一個小時的工資
[00:09:09.320 --> 00:09:10.880]  那些辛苦了一整天
[00:09:10.880 --> 00:09:13.960]  熱到大汗淋濕汗
[00:09:13.960 --> 00:09:15.440]  得到多一點的工資
[00:09:15.440 --> 00:09:17.880]  那些在黃昏清涼
[00:09:17.880 --> 00:09:20.960]  在涼風之下才來工作一個小時的那些人
[00:09:20.960 --> 00:09:24.000]  那些工人得到少一點的工資
[00:09:24.000 --> 00:09:26.080]  很合理
[00:09:26.080 --> 00:09:26.720]  是吧
[00:09:26.720 --> 00:09:27.880]  大家都很滿足
[00:09:27.880 --> 00:09:29.480]  大家有飯吃
[00:09:29.480 --> 00:09:31.840]  大團圓結局
[00:09:31.840 --> 00:09:34.040]  天國是很公平的
[00:09:34.040 --> 00:09:35.280]  好像有人開始在看聖經
[00:09:35.280 --> 00:09:35.720]  在查
[00:09:35.720 --> 00:09:36.920]  好像不是這樣說的
[00:09:36.920 --> 00:09:37.880]  沒錯
[00:09:37.880 --> 00:09:40.600]  聖經並不是這樣說的
[00:09:40.600 --> 00:09:43.760]  這是很符合世界原則的故事
[00:09:43.760 --> 00:09:44.960]  但是
[00:09:44.960 --> 00:09:48.160]  聖經的記載是剛剛相反的
[00:09:48.160 --> 00:09:49.200]  是令人很困惑的
[00:09:49.200 --> 00:09:52.120]  因為它是打破了常規
[00:09:52.120 --> 00:09:55.880]  因為它是衝擊著主流思想的故事
[00:09:55.880 --> 00:09:57.720]  聖經是這樣說的
[00:09:57.720 --> 00:10:00.120]  那天大約六點鐘
[00:10:00.120 --> 00:10:01.440]  工作都做完了
[00:10:01.440 --> 00:10:04.000]  原主要開始發工資了
[00:10:04.000 --> 00:10:06.040]  最後被聘請的那批工人
[00:10:06.040 --> 00:10:08.800]  即是五點鐘才被聘請的那批工人
[00:10:08.800 --> 00:10:11.560]  他們首先得到他們的工錢
[00:10:11.560 --> 00:10:14.400]  他們各人得到一個銀幣
[00:10:14.400 --> 00:10:17.360]  而最早那批清晨已經來到的那批工人
[00:10:17.360 --> 00:10:19.760]  最後才可以排到最後才發工資
[00:10:19.760 --> 00:10:23.240]  而他們每人都只有一個銀幣
[00:10:23.240 --> 00:10:25.080]  每個人的時間、工時不同
[00:10:25.080 --> 00:10:27.160]  但是他們發工資的數量
[00:10:27.160 --> 00:10:29.800]  即是那份工資是一樣的
[00:10:29.800 --> 00:10:31.600]  工作時間最長的那批
[00:10:31.600 --> 00:10:33.480]  他們對這個安排非常滿意
[00:10:33.480 --> 00:10:34.600]  聖經這樣說
[00:10:34.600 --> 00:10:35.720]  他們領了工錢
[00:10:35.720 --> 00:10:37.840]  就麻煩那家的主人說
[00:10:37.840 --> 00:10:41.480]  我整天勞苦受熱
[00:10:41.480 --> 00:10:43.880]  那些後來做了一個小時的工作的人
[00:10:43.880 --> 00:10:48.680]  你竟然待他們和我們一樣
[00:10:48.680 --> 00:10:51.280]  如果你是第一批工人
[00:10:51.280 --> 00:10:53.240]  你自己做了一整天
[00:10:53.240 --> 00:10:55.720]  廣東話說做到像一隻雞一樣
[00:10:55.720 --> 00:10:57.880]  做到像一隻狗一樣
[00:10:57.880 --> 00:11:00.080]  看著最後那批工人
[00:11:00.080 --> 00:11:01.560]  最後一個小時才來
[00:11:01.560 --> 00:11:05.280]  他們一邊去欣賞著那個美麗又浪漫的落霞
[00:11:05.280 --> 00:11:08.360]  一邊輕輕鬆鬆的在那裡蹬子豐
[00:11:08.360 --> 00:11:11.240]  剪兩下樹枝就下班了
[00:11:11.240 --> 00:11:15.080]  你要知道清晨可能是六點鐘
[00:11:15.080 --> 00:11:16.440]  你算一下數一數手指
[00:11:16.440 --> 00:11:18.440]  加上午餐時間
[00:11:18.440 --> 00:11:20.080]  都應該有十一個小時
[00:11:20.080 --> 00:11:24.040]  他們應該得到十一個銀幣才對
[00:11:24.040 --> 00:11:25.480]  換作是你,你也會起哄
[00:11:25.480 --> 00:11:26.200]  你也會不滿意
[00:11:26.200 --> 00:11:28.040]  你也會要抗議
[00:11:28.040 --> 00:11:31.160]  因為這件事實在是很不公平
[00:11:31.160 --> 00:11:35.560]  但是耶穌說天國就是這樣
[00:11:35.560 --> 00:11:39.000]  那我們服侍的上帝是不是公平的呢
[00:11:39.000 --> 00:11:39.760]  大家看看這些字
[00:11:39.760 --> 00:11:41.240]  我覺得很Alpha的感覺
[00:11:41.240 --> 00:11:43.560]  如果大家星期三有想啟發的時候
[00:11:43.560 --> 00:11:44.800]  我在啟發那裡拿靈感
[00:11:44.800 --> 00:11:46.000]  就是彈一個問題出來
[00:11:46.000 --> 00:11:48.720]  給大家思考一下
[00:11:48.720 --> 00:11:52.080]  大家感不感受到這個故事的張力
[00:11:52.080 --> 00:11:54.200]  耶穌正是要用這個張力
[00:11:54.200 --> 00:11:56.600]  去讓門徒知道天國的價值
[00:11:56.600 --> 00:12:00.160]  和世界的價值是很不一樣的
[00:12:00.160 --> 00:12:01.760]  葡萄園的主人說
[00:12:01.760 --> 00:12:03.960]  朋友啊,我沒有虧待你
[00:12:03.960 --> 00:12:06.960]  你跟我說定的不是一個銀幣嗎
[00:12:06.960 --> 00:12:08.560]  拿你的錢走吧
[00:12:08.560 --> 00:12:12.360]  我樂意給後來的和給你的一樣
[00:12:12.360 --> 00:12:13.960]  難道我自己的事
[00:12:13.960 --> 00:12:16.560]  我不可以隨我意思去做嗎
[00:12:16.560 --> 00:12:20.160]  因為我做好人,你就眼紅了嗎
[00:12:20.160 --> 00:12:22.560]  原主這番話不是說我們現今世代
[00:12:22.560 --> 00:12:24.760]  所擁抱的主流價值
[00:12:24.760 --> 00:12:25.560]  是什麼
[00:12:25.560 --> 00:12:27.560]  就是我們所擁抱的價值
[00:12:27.560 --> 00:12:30.360]  是誰大誰惡誰正確
[00:12:30.360 --> 00:12:30.960]  是不是
[00:12:30.960 --> 00:12:31.960]  或者說錢是我的
[00:12:31.960 --> 00:12:33.360]  我要給誰就給誰
[00:12:33.360 --> 00:12:35.360]  我要給多少就給多少
[00:12:35.360 --> 00:12:38.360]  哇,這個葡萄園土豪
[00:12:38.360 --> 00:12:41.360]  不知道會不會在這裡出現
[00:12:41.360 --> 00:12:42.760]  他們這番話
[00:12:42.760 --> 00:12:44.360]  就是說原主這番話
[00:12:44.360 --> 00:12:47.960]  其實是要提醒第一批來到的
[00:12:47.960 --> 00:12:49.960]  那批被聘請的工人
[00:12:49.960 --> 00:12:53.760]  他說其實你們已經得到你們應得的了
[00:12:53.760 --> 00:12:56.160]  你們這個是我們最初獻給你們的
[00:12:56.160 --> 00:12:58.760]  你們這個是我們最初協議好的
[00:12:58.760 --> 00:13:00.960]  由始至終都沒有改變過的
[00:13:00.960 --> 00:13:03.760]  而且葡萄園的主人是絕對有權
[00:13:03.760 --> 00:13:09.160]  按他自己的意願去支付多少的工價
[00:13:09.160 --> 00:13:12.560]  這個比喻要凸顯一樣東西
[00:13:12.560 --> 00:13:14.560]  世界的期望
[00:13:14.560 --> 00:13:17.160]  世界對犧牲和付出
[00:13:17.160 --> 00:13:20.160]  去換來獎賞的期望
[00:13:20.160 --> 00:13:23.160]  這個期望帶來了一個敵意的比較
[00:13:23.160 --> 00:13:25.960]  這個期望帶來了不知足
[00:13:25.960 --> 00:13:30.360]  這個期望帶來了嫉妒和貪婪
[00:13:30.360 --> 00:13:31.360]  在第十五節那裡
[00:13:31.360 --> 00:13:33.960]  你看到一個詞叫做眼紅
[00:13:33.960 --> 00:13:37.360]  希臘原文是說邪惡的眼睛
[00:13:37.360 --> 00:13:40.760]  邪惡的眼睛是仇敵用來蒙蔽人的眼睛
[00:13:40.760 --> 00:13:44.160]  令到人見不到上帝的恩典
[00:13:44.160 --> 00:13:46.360]  天告的價值是叫第一批工人
[00:13:46.360 --> 00:13:48.760]  能夠對上帝見得到
[00:13:48.760 --> 00:13:50.960]  對後面那批沒有飯開
[00:13:50.960 --> 00:13:54.960]  沒有工作那批人的恩典
[00:13:54.960 --> 00:14:01.560]  而不是用邪惡的眼睛去質疑上帝的信神
[00:14:01.560 --> 00:14:03.560]  不是用邪惡的眼睛去質疑
[00:14:03.560 --> 00:14:08.160]  上帝對每一個人充足的供應
[00:14:08.160 --> 00:14:09.960]  十六節那裡說
[00:14:09.960 --> 00:14:12.960]  耶穌說這樣在後的將要在前
[00:14:12.960 --> 00:14:16.160]  在前的將要在後
[00:14:16.160 --> 00:14:18.560]  這個說話是要說出天國的價值
[00:14:18.560 --> 00:14:23.560]  是要將世界的價值反轉再反轉
[00:14:23.560 --> 00:14:28.160]  我們可以在這個比喻裡學到一個很實用的教導
[00:14:28.160 --> 00:14:31.760]  但如果我們想更加清楚了解這個比喻
[00:14:31.760 --> 00:14:35.560]  要帶出關於耶穌在這裡所說的天國價值
[00:14:35.560 --> 00:14:37.360]  來到這裡是不足夠的
[00:14:37.360 --> 00:14:39.960]  我們需要看前文後理
[00:14:39.960 --> 00:14:45.560]  然後才可以更加理解當中的精髓
[00:14:45.560 --> 00:14:48.960]  二十章的第一節說
[00:14:48.960 --> 00:14:51.360]  天國好比
[00:14:51.360 --> 00:14:52.360]  因為天國好比
[00:14:52.360 --> 00:14:56.360]  這個因為第一節的第一個字
[00:14:56.360 --> 00:14:57.160]  那兩個字
[00:14:57.160 --> 00:15:01.160]  因為正在解答前面的問題
[00:15:01.160 --> 00:15:05.160]  就是要解答十九章那裡的其中一個問題
[00:15:05.160 --> 00:15:08.560]  十九章後半部是說一個青年才主
[00:15:08.560 --> 00:15:12.960]  問耶穌怎樣才可以得到永生
[00:15:12.960 --> 00:15:17.360]  耶穌叫那個自問已經是遵守了誡命的年輕人
[00:15:17.360 --> 00:15:20.160]  去變賣他的所有一切給貧窮人
[00:15:20.160 --> 00:15:23.160]  然後再去跟隨他
[00:15:23.160 --> 00:15:24.360]  結果他怎樣?
[00:15:24.360 --> 00:15:25.360]  如果大家有印象
[00:15:25.360 --> 00:15:27.760]  結果他就悠悠瘦瘦地走了
[00:15:27.760 --> 00:15:31.560]  因為他的產業很多
[00:15:31.560 --> 00:15:34.360]  馬太福音十九章二十三、二十六節那裡說到
[00:15:34.360 --> 00:15:36.760]  然後耶穌和門徒說
[00:15:36.760 --> 00:15:39.760]  有錢的人進入到天國
[00:15:39.760 --> 00:15:43.760]  比下台要穿過針眼更難
[00:15:43.760 --> 00:15:46.560]  對當時的猶太人來說
[00:15:46.560 --> 00:15:48.960]  守誡命是主流
[00:15:48.960 --> 00:15:50.160]  剛才說的那個才主
[00:15:50.160 --> 00:15:52.160]  他在說我守了一切的誡命
[00:15:52.160 --> 00:15:53.160]  對猶太人來說
[00:15:53.160 --> 00:15:54.360]  這個是主流
[00:15:54.360 --> 00:15:56.360]  他們從小到大都會知道要怎樣做
[00:15:56.360 --> 00:16:00.160]  但是將所有的一切變賣給貧窮的人
[00:16:00.160 --> 00:16:02.560]  絕對不會是當時的主流
[00:16:02.560 --> 00:16:06.360]  也不會是我們現在主流會做的事
[00:16:06.360 --> 00:16:08.360]  門徒向耶穌表示
[00:16:08.360 --> 00:16:09.960]  這樣實在太難了
[00:16:09.960 --> 00:16:11.560]  如果這樣的話
[00:16:11.560 --> 00:16:14.360]  有誰可以進到天國?
[00:16:14.360 --> 00:16:16.360]  耶穌怎樣回答?
[00:16:16.360 --> 00:16:19.160]  他說:在人者是不能
[00:16:19.160 --> 00:16:22.160]  在神凡事都能
[00:16:22.160 --> 00:16:23.360]  在人者是不能
[00:16:23.360 --> 00:16:26.160]  在神凡事都能
[00:16:26.160 --> 00:16:26.960]  大家要留意
[00:16:26.960 --> 00:16:30.360]  整個聖經的敘事的關鍵就在這裡
