
[00:00:00.000 --> 00:00:03.000]   >>
[00:03:52.780 --> 00:03:53.820]   with which you are called.
[00:03:53.820 --> 00:03:54.840]   What word or words
[00:03:54.840 --> 00:03:55.880]   do you focus on
[00:03:55.880 --> 00:03:56.920]   when you hear
[00:03:56.920 --> 00:03:59.960]   these verses?
[00:03:59.960 --> 00:04:00.980]   My eyes get drawn
[00:04:00.980 --> 00:04:04.020]   to the word worthy.
[00:04:04.020 --> 00:04:07.060]   Walk worthy, live worthy.
[00:04:07.060 --> 00:04:08.100]   And lately I found myself
[00:04:08.100 --> 00:04:09.100]   measuring myself
[00:04:09.100 --> 00:04:10.100]   and asking myself
[00:04:10.100 --> 00:04:11.140]   am I living a life
[00:04:11.140 --> 00:04:12.140]   worthy of the calling
[00:04:12.140 --> 00:04:13.160]   I have received?
[00:04:13.160 --> 00:04:14.200]   Am I living a life
[00:04:14.200 --> 00:04:15.200]   worthy of the calling
[00:04:15.200 --> 00:04:16.200]   I have received?
[00:04:16.660 --> 00:04:17.660]   And I'm asking myself
[00:04:17.660 --> 00:04:18.700]   am I living a life
[00:04:18.700 --> 00:04:21.720]   that is worthy enough?
[00:04:21.720 --> 00:04:22.760]   At times I've felt guilty
[00:04:22.760 --> 00:04:23.800]   because I feel like
[00:04:23.800 --> 00:04:25.840]   I've not been doing enough.
[00:04:25.840 --> 00:04:27.860]   That there are expectations
[00:04:27.860 --> 00:04:29.900]   I'm not fulfilling.
[00:04:29.900 --> 00:04:30.940]   I've wrestled with
[00:04:30.940 --> 00:04:31.980]   whether my life
[00:04:31.980 --> 00:04:33.000]   is turning out
[00:04:33.000 --> 00:04:34.040]   the way
[00:04:34.040 --> 00:04:36.080]   God intended it to.
[00:04:36.080 --> 00:04:37.120]   I wonder if there's
[00:04:37.120 --> 00:04:38.140]   anyone here this morning
[00:04:38.140 --> 00:04:39.180]   that's asked
[00:04:39.180 --> 00:04:41.220]   a similar question.
[00:04:41.220 --> 00:04:42.240]   Is my life
[00:04:42.240 --> 00:04:43.280]   turning out
[00:04:43.280 --> 00:04:44.320]   the way
[00:04:44.360 --> 00:04:46.360]   I intended it to?
[00:04:46.360 --> 00:04:47.380]   Recently on one of my
[00:04:47.380 --> 00:04:49.400]   bus commutes to school
[00:04:49.400 --> 00:04:50.420]   and as you know
[00:04:50.420 --> 00:04:51.440]   if you've heard me
[00:04:51.440 --> 00:04:52.480]   preach before
[00:04:52.480 --> 00:04:53.500]   there's always something
[00:04:53.500 --> 00:04:54.540]   from my bus commutes
[00:04:54.540 --> 00:04:55.580]   to school.
[00:04:55.580 --> 00:04:56.600]   I felt God
[00:04:56.600 --> 00:04:57.620]   shift my focus
[00:04:57.620 --> 00:04:59.640]   in the verse
[00:04:59.640 --> 00:05:00.660]   away from the word
[00:05:00.660 --> 00:05:01.680]   worthy
[00:05:01.680 --> 00:05:02.720]   to the words
[00:05:02.720 --> 00:05:04.740]   walk and live.
[00:05:04.740 --> 00:05:05.760]   God reminded me
[00:05:05.760 --> 00:05:06.780]   in a profound way
[00:05:06.780 --> 00:05:07.800]   that our worthiness
[00:05:07.800 --> 00:05:08.820]   has nothing to do
[00:05:08.820 --> 00:05:11.860]   with us.
[00:05:11.860 --> 00:05:12.880]   We cannot do
[00:05:12.880 --> 00:05:13.900]   anything
[00:05:13.920 --> 00:05:14.920]   to walk
[00:05:14.920 --> 00:05:15.940]   more worthy
[00:05:15.940 --> 00:05:16.960]   or live
[00:05:16.960 --> 00:05:18.980]   more worthy.
[00:05:18.980 --> 00:05:20.000]   We have
[00:05:20.000 --> 00:05:21.020]   been made
[00:05:21.020 --> 00:05:22.040]   worthy
[00:05:22.040 --> 00:05:23.060]   through an
[00:05:23.060 --> 00:05:24.080]   act of
[00:05:24.080 --> 00:05:25.100]   grace.
[00:05:25.100 --> 00:05:26.120]   An undeserved
[00:05:26.120 --> 00:05:27.140]   lavish
[00:05:27.140 --> 00:05:28.160]   gift
[00:05:28.160 --> 00:05:29.200]   of love.
[00:05:29.200 --> 00:05:30.220]   I'll say it
[00:05:30.220 --> 00:05:31.240]   again,
[00:05:31.240 --> 00:05:32.260]   our worthiness
[00:05:32.260 --> 00:05:33.300]   has nothing
[00:05:33.300 --> 00:05:34.320]   to do
[00:05:34.320 --> 00:05:35.340]   with us.
[00:05:35.340 --> 00:05:36.360]   It has
[00:05:36.360 --> 00:05:37.400]   everything to do
[00:05:37.400 --> 00:05:38.420]   with a precious
[00:05:38.420 --> 00:05:39.440]   gift of a
[00:05:39.440 --> 00:05:40.460]   son
[00:05:40.460 --> 00:05:41.480]   whose perfection
[00:05:41.480 --> 00:05:42.500]   and goodness
[00:05:42.540 --> 00:05:43.540]   covers us
[00:05:43.540 --> 00:05:44.560]   as we walk
[00:05:44.560 --> 00:05:45.580]   out
[00:05:45.580 --> 00:05:46.600]   our
[00:05:46.600 --> 00:05:47.620]   sanctification
[00:05:47.620 --> 00:05:48.640]   journey.
[00:05:48.640 --> 00:05:49.680]   Paul spends
[00:05:49.680 --> 00:05:50.700]   the first
[00:05:50.700 --> 00:05:51.740]   half
[00:05:51.740 --> 00:05:52.780]   of his
[00:05:52.780 --> 00:05:53.800]   letter
[00:05:53.800 --> 00:05:54.820]   going into
[00:05:54.820 --> 00:05:55.840]   extravagant
[00:05:55.840 --> 00:05:56.880]   detail
[00:05:56.880 --> 00:05:57.920]   of the
[00:05:57.920 --> 00:05:58.940]   wondrous
[00:05:58.940 --> 00:05:59.980]   things God
[00:05:59.980 --> 00:06:01.020]   has done
[00:06:01.020 --> 00:06:02.040]   for us.
[00:06:02.040 --> 00:06:03.080]   He chose
[00:06:03.080 --> 00:06:04.120]   us.
[00:06:04.120 --> 00:06:05.160]   In love
[00:06:05.160 --> 00:06:06.180]   he adopted
[00:06:06.180 --> 00:06:07.220]   us.
[00:06:07.220 --> 00:06:08.260]   All of this
[00:06:08.260 --> 00:06:09.280]   freely given
[00:06:09.280 --> 00:06:10.320]   by God's
[00:06:10.320 --> 00:06:11.360]   extravagant
[00:06:11.360 --> 00:06:12.400]   grace.
[00:06:12.420 --> 00:06:13.420]   Our eyes
[00:06:13.420 --> 00:06:14.460]   might be
[00:06:14.460 --> 00:06:15.500]   drawn to
[00:06:15.500 --> 00:06:16.520]   this word
[00:06:16.520 --> 00:06:17.560]   worthy and
[00:06:17.560 --> 00:06:18.600]   for some
[00:06:18.600 --> 00:06:19.640]   of us it
[00:06:19.640 --> 00:06:20.660]   may have
[00:06:20.660 --> 00:06:21.700]   made you
[00:06:21.700 --> 00:06:22.740]   feel
[00:06:22.740 --> 00:06:23.760]   disqualified.
[00:06:23.760 --> 00:06:24.800]   But this is
[00:06:24.800 --> 00:06:25.840]   not what
[00:06:25.840 --> 00:06:26.880]   this verse
[00:06:26.880 --> 00:06:27.900]   is about.
[00:06:27.900 --> 00:06:28.900]   It is not
[00:06:28.900 --> 00:06:29.940]   what Paul
[00:06:29.940 --> 00:06:30.940]   was trying
[00:06:30.940 --> 00:06:31.980]   to convey.
[00:06:31.980 --> 00:06:33.020]   Commentators
[00:06:33.020 --> 00:06:34.020]   believe that
[00:06:34.020 --> 00:06:35.040]   Paul was
[00:06:35.040 --> 00:06:36.040]   under house
[00:06:36.040 --> 00:06:37.080]   arrest in
[00:06:37.080 --> 00:06:38.120]   Rome when
[00:06:38.120 --> 00:06:39.160]   he wrote
[00:06:39.160 --> 00:06:40.180]   this letter.
[00:06:40.180 --> 00:06:41.220]   He was
[00:06:41.220 --> 00:06:42.260]   unable to
[00:06:42.280 --> 00:06:43.280]   use their
[00:06:43.280 --> 00:06:44.320]   freedom
[00:06:44.320 --> 00:06:45.360]   to walk
[00:06:45.360 --> 00:06:46.400]   and live
[00:06:46.400 --> 00:06:47.420]   worthy of
[00:06:47.420 --> 00:06:48.460]   the calling
[00:06:48.460 --> 00:06:49.500]   they had
[00:06:49.500 --> 00:06:50.520]   received.
[00:06:50.520 --> 00:06:51.560]   To walk and
[00:06:51.560 --> 00:06:52.600]   live in the
[00:06:52.600 --> 00:06:53.640]   calling of
[00:06:53.640 --> 00:06:54.660]   God has
[00:06:54.660 --> 00:06:55.700]   nothing to
[00:06:55.700 --> 00:06:56.740]   do with
[00:06:56.740 --> 00:06:57.760]   our worthiness.
[00:06:57.760 --> 00:06:58.780]   The calling
[00:06:58.780 --> 00:06:59.800]   is worthy.
[00:06:59.800 --> 00:07:00.800]   Our primary
[00:07:00.800 --> 00:07:01.840]   calling is to
[00:07:01.840 --> 00:07:02.880]   be in a
[00:07:02.880 --> 00:07:03.900]   personal
[00:07:03.900 --> 00:07:04.940]   relationship with
[00:07:04.940 --> 00:07:05.980]   God.
[00:07:05.980 --> 00:07:07.020]   To be a
[00:07:07.020 --> 00:07:08.020]   son or
[00:07:08.020 --> 00:07:09.040]   a daughter
[00:07:09.040 --> 00:07:10.080]   of God.
[00:07:10.080 --> 00:07:11.120]   If we
[00:07:11.120 --> 00:07:12.160]   have received
[00:07:12.180 --> 00:07:13.180]   this
[00:07:13.180 --> 00:07:14.220]   calling,
[00:07:14.220 --> 00:07:15.260]   we have
[00:07:15.260 --> 00:07:16.280]   been made
[00:07:16.280 --> 00:07:17.320]   worthy.
[00:07:17.320 --> 00:07:18.360]   So Paul's
[00:07:18.360 --> 00:07:19.400]   focus was not
[00:07:19.400 --> 00:07:20.420]   to call the
[00:07:20.420 --> 00:07:21.460]   people to
[00:07:21.460 --> 00:07:22.500]   worthiness.
[00:07:22.500 --> 00:07:23.500]   This had
[00:07:23.500 --> 00:07:24.520]   already been
[00:07:24.520 --> 00:07:25.560]   achieved by
[00:07:25.560 --> 00:07:26.600]   them receiving
[00:07:26.600 --> 00:07:27.640]   and responding
[00:07:27.640 --> 00:07:28.660]   to God's
[00:07:28.660 --> 00:07:29.700]   call to be
[00:07:29.700 --> 00:07:30.740]   in relationship
[00:07:30.740 --> 00:07:31.780]   with him.
[00:07:31.780 --> 00:07:32.780]   Paul was
[00:07:32.780 --> 00:07:33.800]   urging them,
[00:07:33.800 --> 00:07:34.840]   beseeching
[00:07:34.840 --> 00:07:35.880]   them.
[00:07:35.880 --> 00:07:36.900]   This word
[00:07:36.900 --> 00:07:37.940]   means to
[00:07:37.940 --> 00:07:38.980]   ask someone
[00:07:38.980 --> 00:07:40.020]   urgently or
[00:07:40.020 --> 00:07:41.040]   fervently to
[00:07:41.040 --> 00:07:42.080]   do something.
[00:07:42.120 --> 00:07:43.120]   He was
[00:07:43.120 --> 00:07:44.140]   imploring
[00:07:44.140 --> 00:07:45.180]   them to
[00:07:45.180 --> 00:07:46.180]   walk in
[00:07:46.180 --> 00:07:47.220]   it, live
[00:07:47.220 --> 00:07:48.260]   it out,
[00:07:48.260 --> 00:07:49.280]   do something
[00:07:49.280 --> 00:07:50.320]   with it.
[00:07:50.320 --> 00:07:51.360]   Under house
[00:07:51.360 --> 00:07:52.360]   arrest, Paul
[00:07:52.360 --> 00:07:53.400]   was well
[00:07:53.400 --> 00:07:54.420]   aware that
[00:07:54.420 --> 00:07:55.460]   his ability
[00:07:55.460 --> 00:07:56.500]   to walk and
[00:07:56.500 --> 00:07:57.600]   live out his
[00:07:57.600 --> 00:07:58.600]   calling had
[00:07:58.600 --> 00:07:59.640]   been somewhat
[00:07:59.640 --> 00:08:00.640]   limited.
[00:08:00.640 --> 00:08:01.440]   His imprisonment
[00:08:01.440 --> 00:08:02.360]   had opened
[00:08:02.360 --> 00:08:03.500]   his eyes to
[00:08:03.500 --> 00:08:04.440]   how necessary
[00:08:04.440 --> 00:08:05.440]   it was to
[00:08:05.440 --> 00:08:06.540]   live out his
[00:08:06.540 --> 00:08:07.580]   calling.
[00:08:07.580 --> 00:08:08.600]   He was
[00:08:08.600 --> 00:08:09.600]   imploring them
[00:08:09.600 --> 00:08:10.680]   to walk in
[00:08:10.680 --> 00:08:11.880]   it, live
[00:08:11.920 --> 00:08:12.920]   it out, do
[00:08:12.920 --> 00:08:13.840]   something with
[00:08:13.840 --> 00:08:14.840]   it.
[00:08:14.840 --> 00:08:15.840]   How necessary
[00:08:15.840 --> 00:08:16.880]   it was that
[00:08:16.880 --> 00:08:17.920]   God's people
[00:08:17.920 --> 00:08:18.940]   did not waste
[00:08:18.940 --> 00:08:19.980]   their freedom,
[00:08:19.980 --> 00:08:20.720]   their opportunity
[00:08:20.720 --> 00:08:21.760]   to do something
[00:08:21.760 --> 00:08:22.780]   with this
[00:08:22.780 --> 00:08:23.820]   incredible gift,
[00:08:23.820 --> 00:08:24.860]   this incredible
[00:08:24.860 --> 00:08:25.880]   calling they
[00:08:25.880 --> 00:08:26.920]   had received.
[00:08:26.920 --> 00:08:27.960]   So in
[00:08:27.960 --> 00:08:29.000]   summation of
[00:08:29.000 --> 00:08:30.000]   this first
[00:08:30.000 --> 00:08:31.020]   verse, the
[00:08:31.020 --> 00:08:32.060]   calling is
[00:08:32.060 --> 00:08:33.100]   worthy.
[00:08:33.100 --> 00:08:34.100]   The calling is
[00:08:34.100 --> 00:08:35.140]   worthy of our
[00:08:35.140 --> 00:08:36.160]   attention.
[00:08:36.160 --> 00:08:37.200]   You do not
[00:08:37.200 --> 00:08:38.240]   have to be
[00:08:38.240 --> 00:08:39.280]   worthy.
[00:08:39.280 --> 00:08:40.300]   In fact, you
[00:08:40.300 --> 00:08:41.340]   cannot ever
[00:08:41.380 --> 00:08:42.380]   be worthy of
[00:08:42.380 --> 00:08:43.400]   the calling of
[00:08:43.400 --> 00:08:44.440]   God.
[00:08:44.440 --> 00:08:45.440]   You cannot
[00:08:45.440 --> 00:08:46.480]   be worthy of
[00:08:46.480 --> 00:08:47.520]   the calling of
[00:08:47.520 --> 00:08:48.540]   God.
[00:08:48.540 --> 00:08:49.540]   You cannot
[00:08:49.540 --> 00:08:50.580]   be worthy of
[00:08:50.580 --> 00:08:51.620]   the calling of
[00:08:51.620 --> 00:08:52.620]   God.
[00:08:52.620 --> 00:08:53.620]   You cannot
[00:08:53.620 --> 00:08:54.660]   be worthy of
[00:08:54.660 --> 00:08:55.660]   the calling of
[00:08:55.660 --> 00:08:56.660]   God.
[00:08:56.660 --> 00:08:57.660]   You cannot
[00:08:57.660 --> 00:08:58.660]   be worthy of
[00:08:58.660 --> 00:08:59.660]   the calling of
[00:08:59.660 --> 00:09:00.660]   God.
[00:09:00.660 --> 00:09:01.700]   You cannot
[00:09:01.700 --> 00:09:02.720]   be worthy of
[00:09:02.720 --> 00:09:03.760]   the calling of
[00:09:03.760 --> 00:09:04.760]   God.
[00:09:04.760 --> 00:09:05.760]   You cannot
[00:09:05.760 --> 00:09:06.800]   be worthy of
[00:09:06.800 --> 00:09:07.840]   the calling of
[00:09:07.840 --> 00:09:08.840]   God.
[00:09:08.840 --> 00:09:09.840]   You cannot
[00:09:09.840 --> 00:09:10.840]   be worthy of
[00:09:10.860 --> 00:09:11.860]   the calling of
[00:09:11.860 --> 00:09:12.900]   God.
[00:09:12.900 --> 00:09:13.940]   You cannot
[00:09:13.940 --> 00:09:14.980]   be worthy of
[00:09:14.980 --> 00:09:16.000]   the calling of
[00:09:16.000 --> 00:09:17.040]   God.
[00:09:17.040 --> 00:09:18.080]   You cannot
[00:09:18.080 --> 00:09:19.100]   be worthy of
[00:09:19.100 --> 00:09:20.140]   the calling of
[00:09:20.140 --> 00:09:21.180]   God.
[00:09:21.180 --> 00:09:22.220]   You cannot
[00:09:22.220 --> 00:09:23.240]   be worthy of
[00:09:23.240 --> 00:09:24.280]   the calling of
[00:09:24.280 --> 00:09:25.240]   God.
[00:09:25.240 --> 00:09:26.240]   You cannot
[00:09:26.240 --> 00:09:27.280]   be worthy of
[00:09:27.280 --> 00:09:28.280]   the calling of
[00:09:28.280 --> 00:09:29.280]   God.
[00:09:29.280 --> 00:09:30.280]   You cannot
[00:09:30.280 --> 00:09:31.320]   be worthy of
[00:09:31.320 --> 00:09:32.320]   the calling of
[00:09:32.320 --> 00:09:33.320]   God.
[00:09:33.320 --> 00:09:34.320]   You cannot
[00:09:34.320 --> 00:09:35.360]   be worthy of
[00:09:35.360 --> 00:09:36.360]   the calling of
[00:09:36.360 --> 00:09:37.360]   God.
[00:09:37.360 --> 00:09:38.360]   You cannot
[00:09:38.360 --> 00:09:39.360]   be worthy of
[00:09:39.360 --> 00:09:40.360]   the calling of
[00:09:40.400 --> 00:09:41.400]   God.
[00:09:41.400 --> 00:09:42.440]   You cannot
[00:09:42.440 --> 00:09:43.460]   be worthy of
[00:09:43.460 --> 00:09:44.500]   the calling of
[00:09:44.500 --> 00:09:45.540]   God.
[00:09:45.540 --> 00:09:46.580]   You cannot
[00:09:46.580 --> 00:09:47.600]   be worthy of
[00:09:47.600 --> 00:09:48.640]   the calling of
[00:09:48.640 --> 00:09:49.680]   God.
[00:09:49.680 --> 00:09:50.680]   You cannot
[00:09:50.680 --> 00:09:51.680]   be worthy of
[00:09:51.680 --> 00:09:52.720]   the calling of
[00:09:52.720 --> 00:09:53.720]   God.
[00:09:53.720 --> 00:09:54.720]   You cannot
[00:09:54.720 --> 00:09:55.740]   be worthy of
[00:09:55.740 --> 00:09:56.740]   the calling of
[00:09:56.740 --> 00:09:57.780]   God.
[00:09:57.780 --> 00:09:58.780]   You cannot
[00:09:58.780 --> 00:09:59.780]   be worthy of
[00:09:59.780 --> 00:10:00.820]   the calling of
[00:10:00.820 --> 00:10:01.820]   God.
[00:10:01.820 --> 00:10:02.820]   You cannot
[00:10:02.820 --> 00:10:03.860]   be worthy of
[00:10:03.860 --> 00:10:04.860]   the calling of
[00:10:04.860 --> 00:10:05.860]   God.
[00:10:05.860 --> 00:10:06.860]   You cannot
[00:10:06.860 --> 00:10:07.900]   be worthy of
[00:10:07.900 --> 00:10:08.900]   the calling of
[00:10:08.900 --> 00:10:09.900]   God.
[00:10:09.920 --> 00:10:10.920]   You cannot
[00:10:10.920 --> 00:10:11.960]   be worthy of
[00:10:11.960 --> 00:10:13.000]   the calling of
[00:10:13.000 --> 00:10:14.040]   God.
[00:10:14.040 --> 00:10:15.060]   You cannot
[00:10:15.060 --> 00:10:16.100]   be worthy of
[00:10:16.100 --> 00:10:17.140]   the calling of
[00:10:17.140 --> 00:10:18.160]   God.
[00:10:18.160 --> 00:10:19.140]   You cannot
[00:10:19.140 --> 00:10:20.180]   be worthy of
[00:10:20.180 --> 00:10:21.200]   the calling of
[00:10:21.200 --> 00:10:22.200]   God.
[00:10:22.200 --> 00:10:23.200]   You cannot
[00:10:23.200 --> 00:10:24.240]   be worthy of
[00:10:24.240 --> 00:10:25.280]   the calling of
[00:10:25.280 --> 00:10:26.280]   God.
[00:10:26.280 --> 00:10:27.280]   You cannot
[00:10:27.280 --> 00:10:28.320]   be worthy of
[00:10:28.320 --> 00:10:29.340]   the calling of
[00:10:29.340 --> 00:10:30.340]   God.
[00:10:30.340 --> 00:10:31.340]   You cannot
[00:10:31.340 --> 00:10:32.380]   be worthy of
[00:10:32.380 --> 00:10:33.380]   the calling of
[00:10:33.380 --> 00:10:34.380]   God.
[00:10:34.380 --> 00:10:35.380]   You cannot
[00:10:35.380 --> 00:10:36.420]   be worthy of
[00:10:36.420 --> 00:10:37.420]   the calling of
[00:10:37.420 --> 00:10:38.420]   God.
[00:10:38.420 --> 00:10:39.420]   You cannot
[00:10:39.460 --> 00:10:40.460]   be worthy of
[00:10:40.460 --> 00:10:41.500]   the calling of
[00:10:41.500 --> 00:10:42.520]   God.
[00:10:42.520 --> 00:10:43.520]   You cannot
[00:10:43.520 --> 00:10:44.520]   be worthy of
[00:10:44.520 --> 00:10:45.560]   the calling of
[00:10:45.560 --> 00:10:46.560]   God.
[00:10:46.560 --> 00:10:47.560]   You cannot
[00:10:47.560 --> 00:10:48.600]   be worthy of
[00:10:48.600 --> 00:10:49.640]   the calling of
[00:10:49.640 --> 00:10:50.660]   God.
[00:10:50.660 --> 00:10:51.700]   You cannot
[00:10:51.700 --> 00:10:52.740]   be worthy of
[00:10:52.740 --> 00:10:53.780]   the calling of
[00:10:53.780 --> 00:10:54.780]   God.
[00:10:54.780 --> 00:10:55.780]   You cannot
[00:10:55.780 --> 00:10:56.800]   be worthy of
[00:10:56.800 --> 00:10:57.840]   the calling of
[00:10:57.840 --> 00:10:58.840]   God.
[00:10:58.840 --> 00:10:59.840]   You cannot
[00:10:59.840 --> 00:11:00.880]   be worthy of
[00:11:00.880 --> 00:11:01.880]   the calling of
[00:11:01.880 --> 00:11:02.880]   God.
[00:11:02.880 --> 00:11:03.920]   You cannot
[00:11:03.920 --> 00:11:04.920]   be worthy of
[00:11:04.920 --> 00:11:05.920]   the calling of
[00:11:05.920 --> 00:11:06.920]   God.
[00:11:06.920 --> 00:11:07.920]   You cannot
[00:11:07.920 --> 00:11:08.960]   be worthy of
[00:11:08.980 --> 00:11:09.980]   the calling of
[00:11:09.980 --> 00:11:11.020]   God.
[00:11:11.020 --> 00:11:12.060]   You cannot
[00:11:12.060 --> 00:11:13.100]   be worthy of
[00:11:13.100 --> 00:11:14.120]   the calling of
[00:11:14.120 --> 00:11:15.160]   God.
[00:11:15.160 --> 00:11:16.200]   You cannot
[00:11:16.200 --> 00:11:17.220]   be worthy of
