
[00:00:00.000 --> 00:00:05.000]  眨眼現在已經是二月了,時間是不是過得很快?
[00:06:33.000 --> 00:06:37.000]  縱使有人會對宗教自由的發展有憂慮
[00:06:37.000 --> 00:06:39.000]  會擔心會不會越來越收緊
[00:06:39.000 --> 00:06:42.000]  會不會自由的空間越來越少
[00:06:42.000 --> 00:06:44.000]  但說到底
[00:06:44.000 --> 00:06:47.000]  對於我們現在當下大部分的人來說
[00:06:47.000 --> 00:06:50.000]  這也是一個對將來
[00:06:50.000 --> 00:06:56.000]  未來有可能或遠或近會發生的一些憂慮
[00:06:56.000 --> 00:07:00.000]  相比起一些其他地方
[00:07:00.000 --> 00:07:02.000]  其他國家有遠有近
[00:07:02.000 --> 00:07:04.000]  或者其他地方
[00:07:04.000 --> 00:07:06.000]  我要小心說這些
[00:07:06.000 --> 00:07:10.000]  那些迫害可能是更加實在
[00:07:10.000 --> 00:07:13.000]  但對於我們來說反而是一個挑戰
[00:07:13.000 --> 00:07:15.000]  其他人在其他地方
[00:07:15.000 --> 00:07:18.000]  他在經歷一些實實在在的迫害
[00:07:18.000 --> 00:07:19.000]  對於引用這段經文來說
[00:07:19.000 --> 00:07:20.000]  更加入心
[00:07:20.000 --> 00:07:22.000]  但對於我們來說好像還有一段距離
[00:07:22.000 --> 00:07:24.000]  我們怎樣去理解呢
[00:07:24.000 --> 00:07:26.000]  會不會真的不關我的事呢
[00:07:26.000 --> 00:07:28.000]  有人會拿起一個白幅
[00:07:28.000 --> 00:07:29.000]  然後
[00:07:29.000 --> 00:07:31.000]  白幅
[00:07:31.000 --> 00:07:32.000]  第一個是什麼
[00:07:32.000 --> 00:07:33.000]  心靈貧窮
[00:07:33.000 --> 00:07:34.000]  ok 我take
[00:07:34.000 --> 00:07:35.000]  哀動
[00:07:35.000 --> 00:07:36.000]  take
[00:07:36.000 --> 00:07:37.000]  謙和都ok
[00:07:37.000 --> 00:07:38.000]  take
[00:07:38.000 --> 00:07:40.000]  連敏人都會
[00:07:40.000 --> 00:07:42.000]  締造和平有點困難
[00:07:42.000 --> 00:07:43.000]  ok 都take
[00:07:43.000 --> 00:07:45.000]  畏異受迫害
[00:07:45.000 --> 00:07:47.000]  先放在一邊
[00:07:47.000 --> 00:07:50.000]  永遠都可能在一個waiting list那裏
[00:07:50.000 --> 00:07:54.000]  看看將來有沒有機會去受迫害才再說
[00:07:54.000 --> 00:07:56.000]  另一個想法
[00:07:56.000 --> 00:07:59.000]  看到畏異受迫害就有福了
[00:07:59.000 --> 00:08:00.000]  有些人會很積極地
[00:08:00.000 --> 00:08:02.000]  沒錯這個就是我的目標
[00:08:02.000 --> 00:08:04.000]  這樣做就有福了
[00:08:04.000 --> 00:08:06.000]  但有些人不知為何會想在一邊
[00:08:06.000 --> 00:08:09.000]  他去尋求的是去被迫害
[00:08:09.000 --> 00:08:11.000]  經常都會覺得自己是一個受害者
[00:08:11.000 --> 00:08:12.000]  我首先不要這麼變態
[00:08:12.000 --> 00:08:14.000]  說別人自己去尋求迫害
[00:08:14.000 --> 00:08:21.000]  但的確有些人會很慣常地認為自己是一個受迫害的人
[00:08:21.000 --> 00:08:24.000]  如果好像自己去受到迫害
[00:08:24.000 --> 00:08:27.000]  我就更加虔誠更加有福
[00:08:27.000 --> 00:08:29.000]  我舉一個例子
[00:08:29.000 --> 00:08:31.000]  如有類同純粹巧合
[00:08:31.000 --> 00:08:33.000]  有些姐妹或者弟兄
[00:08:33.000 --> 00:08:34.000]  小心一點
[00:08:34.000 --> 00:08:36.000]  因為上班的關係
[00:08:36.000 --> 00:08:39.000]  上不到禮拜日的教會
[00:08:39.000 --> 00:08:41.000]  然後就說他老闆逼迫我
[00:08:41.000 --> 00:08:43.000]  他老闆不讓我上教會
[00:08:43.000 --> 00:08:45.000]  這個不是迫害
[00:08:45.000 --> 00:08:47.000]  簡單來說
[00:08:47.000 --> 00:08:52.000]  迫害不是我們要尋求的東西
[00:08:52.000 --> 00:08:56.000]  義才是我們要去尋求的東西
[00:08:56.000 --> 00:08:59.000]  義是一個可以主動去尋求的地方
[00:08:59.000 --> 00:09:01.000]  迫害是被動的
[00:09:01.000 --> 00:09:04.000]  所以我們不需要覺得自己要成為一個受害者
[00:09:04.000 --> 00:09:05.000]  所以我就是義
[00:09:05.000 --> 00:09:07.000]  我們要成為一個義的人
[00:09:07.000 --> 00:09:09.000]  讓上帝去工作
[00:09:09.000 --> 00:09:11.000]  我是否需要被迫害還是OK
[00:09:11.000 --> 00:09:12.000]  上帝會有分寸
[00:09:12.000 --> 00:09:14.000]  但是今天我要說的是
[00:09:14.000 --> 00:09:18.000]  我們要準備好我們自己
[00:09:18.000 --> 00:09:21.000]  當然我們也不是說要去
[00:09:21.000 --> 00:09:24.000]  我們要避免去一個叫做
[00:09:24.000 --> 00:09:28.000]  過度的去成為一個受害者
[00:09:28.000 --> 00:09:30.000]  但是的確我們不可以忽視在一個
[00:09:30.000 --> 00:09:31.000]  屬靈的世界裏面
[00:09:31.000 --> 00:09:35.000]  的確是會有很強的勢力
[00:09:35.000 --> 00:09:39.000]  去想壓迫著每一個跟隨耶穌的人
[00:09:39.000 --> 00:09:41.000]  說了兩個比較極端的例子
[00:09:41.000 --> 00:09:43.000]  其實還有很多不同的看法
[00:09:43.000 --> 00:09:47.000]  這裡不可以一一去描述
[00:09:47.000 --> 00:09:49.000]  所以我們要理解這段經文
[00:09:49.000 --> 00:09:50.000]  首先我們要知道
[00:09:50.000 --> 00:09:53.000]  看看究竟為二受迫害
[00:09:53.000 --> 00:09:55.000]  對當時的門徒來說
[00:09:55.000 --> 00:09:57.000]  耶穌在說什麼呢
[00:09:57.000 --> 00:10:02.000]  而這個字是一個最核心的地方
[00:10:02.000 --> 00:10:03.000]  但當我們看之前
[00:10:03.000 --> 00:10:06.000]  我們要去了解當時的猶太社群
[00:10:06.000 --> 00:10:08.000]  當時的猶太社群
[00:10:08.000 --> 00:10:10.000]  對於他們見到耶穌的言行來說
[00:10:10.000 --> 00:10:12.000]  耶穌絕對是一個非常激進
[00:10:12.000 --> 00:10:15.000]  反傳統抗文化的一個人
[00:10:15.000 --> 00:10:17.000]  他在安息日去醫病
[00:10:17.000 --> 00:10:21.000]  他在當中去跟一些罪人去吃飯
[00:10:21.000 --> 00:10:25.000]  他公然去譴責一些宗教領袖
[00:10:25.000 --> 00:10:27.000]  他以愛成為唯一的出發點
[00:10:27.000 --> 00:10:30.000]  去做上帝看為二的事
[00:10:30.000 --> 00:10:32.000]  耶穌自己以身作則
[00:10:32.000 --> 00:10:35.000]  示範什麼是一個對radical calling
[00:10:35.000 --> 00:10:38.000]  一個徹底的呼召的回應
[00:10:38.000 --> 00:10:40.000]  而在聖經裡面
[00:10:40.000 --> 00:10:42.000]  二這個字,righteousness這個字
[00:10:42.000 --> 00:10:44.000]  解釋是和人和神
[00:10:44.000 --> 00:10:46.000]  人和自己
[00:10:46.000 --> 00:10:47.000]  人和其他人
[00:10:47.000 --> 00:10:50.000]  和人和所有受造之物的關係
[00:10:50.000 --> 00:10:53.000]  的復和的一個正確的關係
[00:10:53.000 --> 00:10:55.000]  上帝的教導不單止是
[00:10:55.000 --> 00:10:57.000]  我們需要禁食祈禱
[00:10:57.000 --> 00:11:00.000]  上帝也教導我們要行公義
[00:11:00.000 --> 00:11:01.000]  好憐憫
[00:11:01.000 --> 00:11:03.000]  跟隨耶穌的人
[00:11:03.000 --> 00:11:04.000]  耶穌教導我們
[00:11:04.000 --> 00:11:06.000]  我們需要慷慨去
[00:11:06.000 --> 00:11:09.000]  服侍一些對待一些貧窮人
[00:11:09.000 --> 00:11:11.000]  我們需要饒恕其他人
[00:11:11.000 --> 00:11:13.000]  因為我們都被饒恕
[00:11:13.000 --> 00:11:14.000]  我們需要
[00:11:14.000 --> 00:11:17.000]  甚至乎是愛你的仇敵
[00:11:17.000 --> 00:11:20.000]  這個就是二的意思
[00:11:20.000 --> 00:11:22.000]  但我們都要知道
[00:11:22.000 --> 00:11:23.000]  真正公義長存
[00:11:23.000 --> 00:11:26.000]  並不會在我們這裡發生
[00:11:26.000 --> 00:11:29.000]  因為真正的公義長存的世界
[00:11:29.000 --> 00:11:30.000]  是那個新天新地
[00:11:30.000 --> 00:11:31.000]  耶穌再來
[00:11:31.000 --> 00:11:34.000]  才會完全地去呈現
[00:11:34.000 --> 00:11:36.000]  不過與此同時
[00:11:36.000 --> 00:11:37.000]  耶穌是叫我們
[00:11:37.000 --> 00:11:38.000]  仍然在地上的人
[00:11:38.000 --> 00:11:40.000]  都要這樣去做
[00:11:40.000 --> 00:11:42.000]  所以我想說的是
[00:11:42.000 --> 00:11:44.000]  當你在現今的世界
[00:11:44.000 --> 00:11:47.000]  要站在二那邊的時候
[00:11:47.000 --> 00:11:48.000]  你要站在二那邊的時候
[00:11:48.000 --> 00:11:50.000]  因為罪的緣故
[00:11:50.000 --> 00:11:52.000]  總會有不義跟你去對抗
[00:11:52.000 --> 00:11:55.000]  總會有一種對立
[00:11:55.000 --> 00:11:57.000]  這個是必然存在的
[00:11:57.000 --> 00:11:59.000]  因為世界的罪
[00:11:59.000 --> 00:12:00.000]  耶穌的二
[00:12:00.000 --> 00:12:03.000]  永遠是會有一個對立在這裡
[00:12:03.000 --> 00:12:07.000]  前兩星期說到一至四福
[00:12:07.000 --> 00:12:09.000]  一至四福是一個中向的
[00:12:09.000 --> 00:12:11.000]  人與神的關係
[00:12:11.000 --> 00:12:13.000]  上星期Andrew所說的
[00:12:13.000 --> 00:12:17.000]  五至七福是一個橫向的
[00:12:17.000 --> 00:12:19.000]  一個橫向的關係
[00:12:19.000 --> 00:12:21.000]  是人與人之間的關係
[00:12:21.000 --> 00:12:25.000]  當我們今天去說第八福的時候
[00:12:25.000 --> 00:12:28.000]  是中向還是橫向呢
[00:12:28.000 --> 00:12:31.000]  為二受逼迫的人有福了
[00:12:31.000 --> 00:12:34.000]  因為天國是他們的
[00:12:34.000 --> 00:12:36.000]  這個福是中向
[00:12:36.000 --> 00:12:38.000]  但同時也是橫向
[00:12:38.000 --> 00:12:42.000]  中向和橫向是說人與神
[00:12:42.000 --> 00:12:44.000]  人與人之間
[00:12:44.000 --> 00:12:47.000]  同時間這樣去復和
[00:12:47.000 --> 00:12:49.000]  這個是什麼呢
[00:12:49.000 --> 00:12:51.000]  十字死光是不是
[00:12:51.000 --> 00:12:52.000]  這些跟小朋友先說
[00:12:52.000 --> 00:12:54.000]  大人都會笑的
[00:12:54.000 --> 00:12:55.000]  多謝你
[00:12:55.000 --> 00:12:56.000]  這個沒錯
[00:12:56.000 --> 00:12:58.000]  的確是十字架
[00:12:58.000 --> 00:13:01.000]  這個說的是一個十字架的救恩
[00:13:01.000 --> 00:13:03.000]  耶穌在第十一節說
[00:13:03.000 --> 00:13:06.000]  人若因他的緣故被辱罵
[00:13:06.000 --> 00:13:07.000]  被迫害
[00:13:07.000 --> 00:13:08.000]  被毀謗
[00:13:08.000 --> 00:13:11.000]  那就有福了
[00:13:11.000 --> 00:13:12.000]  因為你為了耶穌
[00:13:12.000 --> 00:13:14.000]  為了你的信仰
[00:13:14.000 --> 00:13:18.000]  為了你從十架所得來的救恩
[00:13:18.000 --> 00:13:20.000]  你堅持去行公義
[00:13:20.000 --> 00:13:21.000]  好憐憫
[00:13:21.000 --> 00:13:24.000]  去到一個被迫害的階段
[00:13:24.000 --> 00:13:25.000]  你都堅持
[00:13:25.000 --> 00:13:27.000]  那你就有福了
[00:13:27.000 --> 00:13:29.000]  天國就是你的了
[00:13:29.000 --> 00:13:32.000]  因為你活出了天國的價值
[00:13:32.000 --> 00:13:37.000]  所以天國是你們的
[00:13:37.000 --> 00:13:39.000]  上星期Pastor Andrew給了我們一個很好的訊息
[00:13:39.000 --> 00:13:40.000]  他說
[00:13:40.000 --> 00:13:44.000]  他從一段經文第七福第九節說
[00:13:44.000 --> 00:13:45.000]  締造和平的人有福了
[00:13:45.000 --> 00:13:49.000]  因為他們必稱為神的兒子
[00:13:49.000 --> 00:13:51.000]  或者神的兒女
[00:13:51.000 --> 00:13:52.000]  我們被鼓勵
[00:13:52.000 --> 00:13:55.000]  但同時我相信大家都感受到被挑戰
[00:13:55.000 --> 00:13:58.000]  要進入一個破碎的關係當中
[00:13:58.000 --> 00:14:04.000]  當耶穌這樣叫我們進入破碎的關係裏面
[00:14:04.000 --> 00:14:09.000]  他是要我們成為他所稱為能夠締造和平的人
[00:14:09.000 --> 00:14:10.000]  但你有沒有想過
[00:14:10.000 --> 00:14:15.000]  當你很勇敢地走入一個關係
[00:14:15.000 --> 00:14:16.000]  一個衝突
[00:14:16.000 --> 00:14:18.000]  一個有衝突的關係裏面的時候
[00:14:18.000 --> 00:14:22.000]  你企圖或者意圖去締造和平
[00:14:22.000 --> 00:14:26.000]  但最終你會成為一個被逼迫的人
[00:14:26.000 --> 00:14:29.000]  挑戰就在這裏
[00:14:29.000 --> 00:14:33.000]  不是說我們進入一個有問題的關係裏面
[00:14:33.000 --> 00:14:37.000]  我們必然第一時間可以成為締造和平者
[00:14:37.000 --> 00:14:40.000]  反而我們可能會有一個逼迫在裏面
[00:14:40.000 --> 00:14:43.000]  所以這段經文和今天的經文是息息相關的
[00:14:43.000 --> 00:14:44.000]  沒錯
[00:14:44.000 --> 00:14:49.000]  縱使我們是跟從神的教導吩咐去走
[00:14:49.000 --> 00:14:55.000]  嘗試去締造和平去盡心盡意地為義去出力
[00:14:55.000 --> 00:14:58.000]  但亦都可能因為自己還有罪的緣故
[00:14:58.000 --> 00:15:00.000]  其他人的罪的緣故
[00:15:00.000 --> 00:15:03.000]  社會上的罪的緣故
[00:15:03.000 --> 00:15:08.000]  而為到義去受迫害
[00:15:08.000 --> 00:15:14.000]  《約翰福音》十五章記載了耶穌這樣說
[00:15:14.000 --> 00:15:18.000]  十五章第十八節
[00:15:18.000 --> 00:15:21.000]  他說世人若恨你們
[00:15:21.000 --> 00:15:27.000]  你們要知道他們在恨你們以前已經恨我了
[00:15:27.000 --> 00:15:31.000]  你們若屬世界 世界會愛屬自己的
[00:15:31.000 --> 00:15:33.000]  只因你們不屬世界
[00:15:33.000 --> 00:15:36.000]  而是我從世界中揀選了你們
[00:15:36.000 --> 00:15:40.000]  所以世界就恨你們
[00:15:40.000 --> 00:15:45.000]  所以百福是充滿著挑戰的
[00:15:45.000 --> 00:15:48.000]  但感謝神 像剛剛那段經文所說
[00:15:48.000 --> 00:15:52.000]  你已經被揀選 你已經被揀選
[00:15:52.000 --> 00:15:55.000]  在百福裡面我們可以看到
[00:15:55.000 --> 00:15:57.000]  零零碎碎有兩幅
[00:15:57.000 --> 00:16:01.000]  裡面耶穌所說的人所得著的是一樣的
[00:16:01.000 --> 00:16:03.000]  就是頭尾那兩個幅
[00:16:03.000 --> 00:16:05.000]  我們看一看經文
[00:16:05.000 --> 00:16:07.000]  在這裡所說
[00:16:07.000 --> 00:16:10.000]  心靈貧窮的人有福了 因為天國是他們的
[00:16:10.000 --> 00:16:14.000]  為義受迫害的人有福了 因為天國是他們的
[00:16:14.000 --> 00:16:17.000]  我們必須要看一看
[00:16:17.000 --> 00:16:21.000]  心靈貧窮和為義受迫害兩者的關係
[00:16:21.000 --> 00:16:24.000]  能夠擁有天國的人
[00:16:24.000 --> 00:16:28.000]  是能夠為義而去到一個受迫害的程度
[00:16:28.000 --> 00:16:31.000]  能夠為義而受到迫害的程度
[00:16:31.000 --> 00:16:33.000]  人必須要心靈貧窮
[00:16:33.000 --> 00:16:35.000]  大家記不記得我的意思
[00:16:35.000 --> 00:16:38.000]  心裡面要經常有一份渴慕神
[00:16:38.000 --> 00:16:41.000]  經常覺得自己很缺乏神
[00:16:41.000 --> 00:16:44.000]  我是很需要神 這樣天國
[00:16:44.000 --> 00:16:47.000]  第一依著經文就說天國就是我們的
[00:16:47.000 --> 00:16:51.000]  但當我們有著這份渴慕
[00:16:51.000 --> 00:16:53.000]  這樣去擁有天國的時候
[00:16:53.000 --> 00:16:58.000]  我們就能夠去有為義受迫害的那一份信
[00:16:58.000 --> 00:17:01.000]  所以我們經常都會強調
[00:17:01.000 --> 00:17:03.000]  我們的信仰不是在說規條
[00:17:03.000 --> 00:17:05.000]  我們的信仰是在說關係
[00:17:05.000 --> 00:17:07.000]  我們在說和神的關係
[00:17:07.000 --> 00:17:10.000]  剛才說的義是在說神和人的關係
[00:17:10.000 --> 00:17:14.000]  人和自己 人和這個世界的關係
[00:17:14.000 --> 00:17:17.000]  這是我們信仰的核心
[00:17:17.000 --> 00:17:19.000]  規條只是去規管一些
[00:17:19.000 --> 00:17:23.000]  他未能夠用他的心去跟隨的人
[00:17:23.000 --> 00:17:25.000]  天國是屬於我們
[00:17:25.000 --> 00:17:27.000]  當我們裡面有一份渴慕的時候
[00:17:27.000 --> 00:17:31.000]  我們就能夠進入到這個白福裡
[00:17:31.000 --> 00:17:34.000]  剛剛說到締造和平
[00:17:34.000 --> 00:17:36.000]  和為義受迫害的關係
[00:17:36.000 --> 00:17:38.000]  耶穌有另一段經文
[00:17:38.000 --> 00:17:41.000]  他們和這段關係又是非常之有關
[00:17:41.000 --> 00:17:44.000]  他這段經文是在說
[00:17:44.000 --> 00:17:46.000]  門徒的代價和賞賜
[00:17:46.000 --> 00:17:47.000]  我們一起看看
[00:17:47.000 --> 00:17:49.000]  我們回到《馬太福音》
[00:17:49.000 --> 00:17:53.000]  第十章
[00:17:53.000 --> 00:18:00.000]  第三十四字那裡
[00:18:00.000 --> 00:18:04.000]  你們不要以為我來是帶給地上和平
[00:18:04.000 --> 00:18:07.000]  我來並不是帶來和平
[00:18:07.000 --> 00:18:09.000]  而是刀劍
[00:18:09.000 --> 00:18:12.000]  因為我來是叫人與父對立
[00:18:12.000 --> 00:18:14.000]  女兒和母親對立
[00:18:14.000 --> 00:18:17.000]  媳婦和婆婆對立
[00:18:17.000 --> 00:18:19.000]  人是仇敵
[00:18:19.000 --> 00:18:22.000]  人的仇敵就是自己家裡的人
[00:18:22.000 --> 00:18:26.000]  愛父母勝過愛我的不配作我的門徒
[00:18:26.000 --> 00:18:29.000]  愛兒女勝過愛我的不配作我的門徒
[00:18:29.000 --> 00:18:31.000]  不配自己的十家跟從我的
[00:18:31.000 --> 00:18:33.000]  不配作我的門徒
[00:18:33.000 --> 00:18:36.000]  得著性命的要喪失性命
[00:18:36.000 --> 00:18:40.000]  為我喪失性命的要得著性命
[00:18:40.000 --> 00:18:46.000]  另一段非常大挑戰的經文
[00:18:46.000 --> 00:18:50.000]  當我們被呼召成為和平締造者的時候
[00:18:50.000 --> 00:18:51.000]  但耶穌這裡說
[00:18:51.000 --> 00:18:53.000]  我不是來帶來和平
[00:18:53.000 --> 00:18:54.000]  我來帶來刀劍
[00:18:54.000 --> 00:18:57.000]  我來帶來對立
[00:18:57.000 --> 00:18:59.000]  為什麼呢?
[00:18:59.000 --> 00:19:03.000]  耶穌引用的是在尼加書七章六節那裡
[00:19:03.000 --> 00:19:08.000]  那裡說的是以色列人的腐敗和犯罪
[00:19:08.000 --> 00:19:12.000]  上帝在尼加書前一章第六第八節
[00:19:12.000 --> 00:19:13.000]  大家都認識一段經文
[00:19:13.000 --> 00:19:15.000]  剛剛我也說過一點
[00:19:15.000 --> 00:19:16.000]  祂叫人行公義
[00:19:16.000 --> 00:19:17.000]  好憐憫
[00:19:17.000 --> 00:19:21.000]  全謙卑的心與神同行
[00:19:21.000 --> 00:19:23.000]  但是當時的人
[00:19:23.000 --> 00:19:25.000]  祂是行不義
