
[00:00:00.000 --> 00:00:04.000]  不知道你覺得在敬拜中
[00:04:45.000 --> 00:04:50.000]  拯救他們,但同樣地他們又一次又一次地離棄神,去背叛神
[00:04:50.000 --> 00:04:54.000]  在《善師記》裏面,特別我們會見到這個惡性的循環
[00:04:54.000 --> 00:04:58.000]  如果你有留意這些叫做「事司」的領袖的話
[00:04:58.000 --> 00:05:02.000]  在聖經裏面提到,他們的質素其實是每況愈下
[00:05:02.000 --> 00:05:05.000]  由一開始我們有迦勒,我們有俄陀列
[00:05:05.000 --> 00:05:07.000]  這些很敬畏神的領袖
[00:05:07.000 --> 00:05:09.000]  然後我們開始見到基甸都會
[00:05:09.000 --> 00:05:11.000]  我們經常說基甸求印證的故事
[00:05:11.000 --> 00:05:13.000]  但你知不知道他求印證是因為
[00:05:13.000 --> 00:05:16.000]  其實他沒有什麼信心,他不太信得過神
[00:05:16.000 --> 00:05:21.000]  接下來我們會再見到很多一個叫耶佛他的領袖
[00:05:21.000 --> 00:05:24.000]  他學了外邦人那些偶像,拜偶像的習俗
[00:05:24.000 --> 00:05:26.000]  所以當他去敬拜神的時候
[00:05:26.000 --> 00:05:28.000]  他說我需不需要將我的女兒獻祭
[00:05:28.000 --> 00:05:31.000]  他最後是將自己的女兒獻祭
[00:05:31.000 --> 00:05:34.000]  來讓神燒死了他的獻祭
[00:05:34.000 --> 00:05:38.000]  直到最後一個是事司,在《善師記》裏面參算
[00:05:38.000 --> 00:05:41.000]  大家都知道他出名是好色的,是嗎?
[00:05:41.000 --> 00:05:44.000]  一個貪圖女色,道德敗壞的人
[00:05:44.000 --> 00:05:47.000]  當一個地方裏面有這麼不堪的領袖的時候
[00:05:47.000 --> 00:05:51.000]  我們就會知道那個地方的人都是活在黑暗裏面
[00:05:51.000 --> 00:05:55.000]  但神沒有放棄過他的子民
[00:05:55.000 --> 00:05:59.000]  剛才Francesco說神沒有放棄過
[00:05:59.000 --> 00:06:03.000]  而且這樣在當中神成就了他救嬰的計劃
[00:06:03.000 --> 00:06:06.000]  在那個黑暗的世代,當去到那個適合的時候
[00:06:06.000 --> 00:06:10.000]  他就會揀選,他就會興起一些合他心意
[00:06:10.000 --> 00:06:12.000]  和他同行的領袖
[00:06:12.000 --> 00:06:16.000]  我今天要說的這個人叫做薩姆爾,叫做Samuel
[00:06:16.000 --> 00:06:20.000]  我來到元朗之後,也認識了很多個Samuel在我們中間
[00:06:20.000 --> 00:06:24.000]  我今天要說的Samuel是聖經裏面其中一個最偉大的領袖
[00:06:24.000 --> 00:06:27.000]  他是以色列裏面最後一個的事司
[00:06:27.000 --> 00:06:29.000]  事司是什麼東東呢?
[00:06:29.000 --> 00:06:31.000]  他是一個政治、軍事的領袖
[00:06:31.000 --> 00:06:33.000]  他帶領著以色列人去打聖仗
[00:06:33.000 --> 00:06:37.000]  但同時他是一個先知,他是一個祭司
[00:06:37.000 --> 00:06:42.000]  他是一個屬靈的領袖,他帶領以色列人去跟隨神
[00:06:42.000 --> 00:06:48.000]  聖經的作者將薩姆爾小時候的事跡寫在聖經裏面
[00:06:48.000 --> 00:06:50.000]  今天我們會一起來看看
[00:06:50.000 --> 00:06:52.000]  還有我們會求聖靈來引導我們
[00:06:52.000 --> 00:06:55.000]  去開我們的眼睛,讓我們看得到
[00:06:55.000 --> 00:06:58.000]  怎樣可以興起好似薩姆爾的一代
[00:06:58.000 --> 00:07:00.000]  我們一起祈禱好不好?
[00:07:00.000 --> 00:07:05.000]  天父你在最艱難、最黑暗的時間
[00:07:05.000 --> 00:07:11.000]  你會興起那些勇敢的,那些愛你、忠誠跟隨你
[00:07:11.000 --> 00:07:17.000]  懂得去愛人,懂得去為一個城市的沙羅去貢獻的一班領袖
[00:07:17.000 --> 00:07:22.000]  主我們很想見到你在這間教會,你在這個城市裏再一次來做這件事
[00:07:22.000 --> 00:07:25.000]  所以主今天我們向你打開我們的心
[00:07:25.000 --> 00:07:27.000]  我們來求你告訴我們
[00:07:27.000 --> 00:07:30.000]  我們怎樣可以興起愛你的一代
[00:07:30.000 --> 00:07:33.000]  多謝你我們這樣禱告在奉耶穌名下
[00:07:33.000 --> 00:07:34.000]  Amen
[00:07:34.000 --> 00:07:37.000]  好,我們來重溫一下薩姆爾的背景
[00:07:37.000 --> 00:07:39.000]  薩姆爾的爸爸有兩個老婆
[00:07:39.000 --> 00:07:42.000]  有一個老婆生了孩子,另一個老婆生不到孩子
[00:07:42.000 --> 00:07:45.000]  但偏偏爸爸就愛生不到孩子的老婆
[00:07:45.000 --> 00:07:48.000]  我經常說舊約是可以用來拍很多韓劇的
[00:07:48.000 --> 00:07:49.000]  就是這樣
[00:07:49.000 --> 00:07:52.000]  這個生不到孩子的媽媽叫做Hanna
[00:07:52.000 --> 00:07:56.000]  她就去祈禱,祈禱之後就懷孕了
[00:07:56.000 --> 00:07:57.000]  懷孕之後就生了孩子
[00:07:57.000 --> 00:08:00.000]  生完孩子就叫她做薩姆爾
[00:08:00.000 --> 00:08:02.000]  薩姆爾這個名字的意思是說
[00:08:02.000 --> 00:08:05.000]  被神聽到,或者蒙神誰聽
[00:08:05.000 --> 00:08:07.000]  薩姆爾的名字本身的意思就是
[00:08:07.000 --> 00:08:09.000]  Heard by God
[00:08:09.000 --> 00:08:11.000]  我們在下一張slide上會看得到
[00:08:11.000 --> 00:08:14.000]  她的名字的意思就是神聽了你的禱告
[00:08:14.000 --> 00:08:17.000]  我們一起來看看一段經文
[00:08:17.000 --> 00:08:20.000]  在薩姆爾記上的第一章
[00:08:20.000 --> 00:08:22.000]  她說Hanna沒有上去
[00:08:22.000 --> 00:08:25.000]  因為她的丈夫說等孩子斷了奶
[00:08:25.000 --> 00:08:28.000]  我們就帶她上去朝見耶和華
[00:08:28.000 --> 00:08:30.000]  讓她永遠住在那裡
[00:08:30.000 --> 00:08:32.000]  Hanna的媽媽就說
[00:08:32.000 --> 00:08:34.000]  我求你讓我在這個地方裡
[00:08:34.000 --> 00:08:36.000]  我向你去發誓,我去主佢氣勢
[00:08:36.000 --> 00:08:38.000]  從前你在這裡站著
[00:08:38.000 --> 00:08:40.000]  祈求耶和華的那個婦人就是我
[00:08:40.000 --> 00:08:42.000]  我祈求要得到這個孩子
[00:08:42.000 --> 00:08:44.000]  耶和華已經將她賜給我
[00:08:44.000 --> 00:08:47.000]  所以我要將這個孩子奉獻給耶和華
[00:08:47.000 --> 00:08:50.000]  使她終生歸給耶和華
[00:08:50.000 --> 00:08:54.000]  這個孩子就在那裡去敬拜耶和華
[00:08:54.000 --> 00:08:58.000]  薩姆爾的故事是從奉獻開始
[00:08:58.000 --> 00:09:01.000]  這個小朋友的故事是從奉獻開始
[00:09:01.000 --> 00:09:03.000]  不是她自己奉獻她自己
[00:09:03.000 --> 00:09:06.000]  而是她的父母將她奉獻給神
[00:09:06.000 --> 00:09:08.000]  這種奉獻不是說了就算
[00:09:08.000 --> 00:09:09.000]  說兩句
[00:09:09.000 --> 00:09:11.000]  或者不是只有一個鷹鞋奉獻
[00:09:11.000 --> 00:09:13.000]  例如我們今天會這樣
[00:09:13.000 --> 00:09:15.000]  有一點象徵式的祈禱
[00:09:15.000 --> 00:09:17.000]  她的母親將她留在聖殿裡
[00:09:17.000 --> 00:09:19.000]  讓她在那裡成長
[00:09:19.000 --> 00:09:21.000]  她餘下薩姆爾餘下的人生
[00:09:21.000 --> 00:09:24.000]  她的時間,她的精力就奉獻給神
[00:09:24.000 --> 00:09:29.000]  她在神的殿,或者當時在會幕裡長大
[00:09:29.000 --> 00:09:32.000]  奉獻一個人成為活祭
[00:09:32.000 --> 00:09:34.000]  這個保羅也有說
[00:09:34.000 --> 00:09:38.000]  其實是在說要奉獻她的時間
[00:09:38.000 --> 00:09:40.000]  以至她可以用她的時間
[00:09:40.000 --> 00:09:43.000]  來榮耀神,來侍奉神
[00:09:43.000 --> 00:09:46.000]  謝謝Justine
[00:09:46.000 --> 00:09:48.000]  說到奉獻和時間
[00:09:48.000 --> 00:09:51.000]  我這個退休的年輕教會教師
[00:09:51.000 --> 00:09:54.000]  這麼多年來都有些東西可以見到
[00:09:54.000 --> 00:09:57.000]  在不同的場景,不同的教會裡
[00:09:57.000 --> 00:10:01.000]  以下說的內容如有類同,是實屬巧合
[00:10:01.000 --> 00:10:04.000]  我見到很多時候我們做基督徒的父母
[00:10:04.000 --> 00:10:06.000]  我們是那些最反對
[00:10:06.000 --> 00:10:09.000]  我們的子女留在教會裡的一班人
[00:10:09.000 --> 00:10:11.000]  我們會覺得,哎呀,回來了就行了
[00:10:11.000 --> 00:10:14.000]  回了崇拜,回了一個多小時
[00:10:14.000 --> 00:10:17.000]  但聖經的故事又聽了
[00:10:17.000 --> 00:10:20.000]  詩歌又唱了,金句又背了
[00:10:20.000 --> 00:10:22.000]  然後我們就會期望他們
[00:10:22.000 --> 00:10:25.000]  哇,你每個星期回一個多小時教會
[00:10:25.000 --> 00:10:27.000]  你應該會有很超然的品格
[00:10:27.000 --> 00:10:29.000]  你又會很聽教聽話
[00:10:29.000 --> 00:10:32.000]  最好就是更加努力讀書,明列前茅
[00:10:32.000 --> 00:10:34.000]  大家明白了吧
[00:10:34.000 --> 00:10:36.000]  不過不要花那麼多時間在教會裡
[00:10:36.000 --> 00:10:39.000]  因為你還要補習,又要彈琴
[00:10:39.000 --> 00:10:42.000]  還有公文數,誅心算,outwork bound
[00:10:42.000 --> 00:10:44.000]  什麼什麼的比賽
[00:10:44.000 --> 00:10:46.000]  因為這些東西才可以寫在履歷表裡
[00:10:46.000 --> 00:10:47.000]  你知不知道?
[00:10:47.000 --> 00:10:49.000]  回教會你花十個小時也好
[00:10:49.000 --> 00:10:51.000]  你寫不到履歷表裡的,各位
[00:10:51.000 --> 00:10:54.000]  沒有portfolio會問你有沒有回過多少教會
[00:10:54.000 --> 00:10:56.000]  可能教會學校有,不知道
[00:10:56.000 --> 00:10:58.000]  考試測驗更加不用說
[00:10:58.000 --> 00:11:01.000]  校會立刻不見了,他們會消失了
[00:11:01.000 --> 00:11:05.000]  我想問我們在傳送一個什麼訊息給下一代
[00:11:05.000 --> 00:11:08.000]  為什麼考試就不用回教會
[00:11:08.000 --> 00:11:11.000]  群體敬拜,團契的生活是optional
[00:11:11.000 --> 00:11:13.000]  即是可有可無的
[00:11:13.000 --> 00:11:17.000]  為什麼人生裡有其他東西的重要性
[00:11:17.000 --> 00:11:20.000]  是比敬拜可以更加高
[00:11:20.000 --> 00:11:25.000]  時間是反映我們人生的優先次序
[00:11:25.000 --> 00:11:29.000]  奉獻是由時間開始的頂姐妹
[00:11:29.000 --> 00:11:34.000]  而且時間是門徒訓練一個基本盤
[00:11:34.000 --> 00:11:36.000]  你想你的子女或我們的子女
[00:11:36.000 --> 00:11:39.000]  在什麼環境裡成長呢?
[00:11:39.000 --> 00:11:42.000]  你想他們的童年青少年的時間在哪裡度過呢?
[00:11:42.000 --> 00:11:43.000]  是不是補習社?
[00:11:43.000 --> 00:11:45.000]  然後我們告訴他們成績才最重要
[00:11:45.000 --> 00:11:48.000]  讀書才最重要,找到一份好工作才最重要
[00:11:48.000 --> 00:11:52.000]  正所謂近朱者赤,近物者黑
[00:11:52.000 --> 00:11:58.000]  這裡說的近字,說近不是指實際上的距離
[00:11:58.000 --> 00:12:02.000]  這種近是指一種親近,是指關係上的親近
[00:12:02.000 --> 00:12:08.000]  關係上的親近就正是要花時間相處
[00:12:08.000 --> 00:12:12.000]  對人產生好感,欣賞,然後你會接納那個人的價值觀
[00:12:12.000 --> 00:12:15.000]  生命影響生命就是這樣一件事
[00:12:15.000 --> 00:12:17.000]  有時候我們覺得年輕人在教會裡
[00:12:17.000 --> 00:12:20.000]  一個小時,半個小時他們聽完道,上完主一學
[00:12:20.000 --> 00:12:23.000]  自然就會很乖,學到東西
[00:12:23.000 --> 00:12:27.000]  但是這種單向傳遞知識的學習模式
[00:12:27.000 --> 00:12:31.000]  跟耶穌的門徒訓練根本不一樣
[00:12:31.000 --> 00:12:33.000]  不是說這件事沒有價值
[00:12:33.000 --> 00:12:35.000]  不是說單向的傳遞沒有價值
[00:12:35.000 --> 00:12:38.000]  而是我說的不足夠
[00:12:38.000 --> 00:12:41.000]  耶穌的門徒訓練是生命影響生命
[00:12:41.000 --> 00:12:44.000]  先決條件就是花時間在一起
[00:12:44.000 --> 00:12:49.000]  耶穌的門徒跟祂那三年多的時間是花時間在一起
[00:12:49.000 --> 00:12:54.000]  撒慕爾的人生是由他的媽媽將時間奉獻給神開始
[00:12:54.000 --> 00:12:56.000]  但是這樣的奉獻是否足夠呢?
[00:12:56.000 --> 00:12:59.000]  時間的奉獻只是建立關係的基礎
[00:12:59.000 --> 00:13:03.000]  但不是就這樣扔下他在聖殿裡,在教會裡就可以
[00:13:03.000 --> 00:13:09.000]  他怎樣在聖殿或教會裡度過的時間也是非常重要
[00:13:09.000 --> 00:13:12.000]  在撒慕爾記第三章第一節說
[00:13:12.000 --> 00:13:17.000]  這個孩子撒慕爾在以利面前侍奉耶和華
[00:13:17.000 --> 00:13:20.000]  撒慕爾是在會幕裡長大的
[00:13:20.000 --> 00:13:24.000]  他作為一個祭司的助手,一個學徒
[00:13:24.000 --> 00:13:29.000]  他有很多很多的機會去參與在會幕裡的獻祭
[00:13:29.000 --> 00:13:31.000]  不同的侍奉工作
[00:13:31.000 --> 00:13:34.000]  他有一個機會在會幕裡侍奉神
[00:13:34.000 --> 00:13:37.000]  如果時間是關係的基礎的話
[00:13:37.000 --> 00:13:40.000]  侍奉就是成長的踏腳石
[00:13:40.000 --> 00:13:43.000]  在我們人生裡有很多關乎到品格
[00:13:43.000 --> 00:13:46.000]  關乎到自我發現,自我成長的功課
[00:13:46.000 --> 00:13:49.000]  都是在侍奉裡學到的
[00:13:49.000 --> 00:13:54.000]  年輕人今天回教會的時間是怎樣過呢?
[00:13:54.000 --> 00:13:57.000]  是否只是不斷安排一些節目
[00:13:57.000 --> 00:14:00.000]  不斷安排一些程式,想很多東西給他們玩
[00:14:00.000 --> 00:14:04.000]  我們有沒有給下一代有機會去參與侍奉呢?
[00:14:04.000 --> 00:14:07.000]  這個是我繼續會去問我自己的問題
[00:14:07.000 --> 00:14:08.000]  我繼續會去問我們
[00:14:08.000 --> 00:14:10.000]  也邀請大家繼續來問我們
[00:14:10.000 --> 00:14:12.000]  作為教會的領袖的問題
[00:14:12.000 --> 00:14:14.000]  我們是在當我們說
[00:14:14.000 --> 00:14:17.000]  接下來要開始一些青少年的侍奉的時候
[00:14:17.000 --> 00:14:20.000]  我們只是想著怎樣去娛樂他們
[00:14:20.000 --> 00:14:22.000]  還是我們想著怎樣去興起他們
[00:14:22.000 --> 00:14:25.000]  我們邀請大家和我們一起來看看
[00:14:25.000 --> 00:14:27.000]  究竟我們只是有些機會
[00:14:27.000 --> 00:14:28.000]  或者我們會不會給他們侍奉
[00:14:28.000 --> 00:14:30.000]  即是你收下奉獻吧
[00:14:30.000 --> 00:14:33.000]  你會彈琴,你彈一下吧
[00:14:33.000 --> 00:14:35.000]  我不知道我們夠不夠膽
[00:14:35.000 --> 00:14:39.000]  去給年輕人做一些有帶領性的東西
[00:14:39.000 --> 00:14:42.000]  在我十八九歲的時候
[00:14:42.000 --> 00:14:44.000]  在我小時候的教會裡
[00:14:44.000 --> 00:14:47.000]  因為他們要每個團契找一個人進去
[00:14:47.000 --> 00:14:48.000]  籌組下令會
[00:14:48.000 --> 00:14:52.000]  我十八九歲的時候就成為了教會下令會的籌委
[00:14:52.000 --> 00:14:55.000]  當時真的有一群看著我長大的叔叔、伯母
[00:14:55.000 --> 00:14:57.000]  他們給了我很多機會
[00:14:57.000 --> 00:14:58.000]  聽了我很多意見
[00:14:58.000 --> 00:15:00.000]  我在那裡學習
[00:15:00.000 --> 00:15:02.000]  怎樣去侍奉,怎樣去帶領
[00:15:02.000 --> 00:15:04.000]  因為有人給我機會
[00:15:04.000 --> 00:15:07.000]  所以我可以一次又一次
[00:15:07.000 --> 00:15:10.000]  當我大約二十歲的時候
[00:15:10.000 --> 00:15:11.000]  在灣仔
[00:15:11.000 --> 00:15:13.000]  竟然我們做Alpha的時候
[00:15:13.000 --> 00:15:15.000]  他們找我,給我機會去做講員
[00:15:15.000 --> 00:15:18.000]  因為我有機會在灣仔的Alpha裡面去做講員
[00:15:18.000 --> 00:15:20.000]  那時候Ivan也在
[00:15:20.000 --> 00:15:21.000]  因為這樣的緣故
[00:15:21.000 --> 00:15:22.000]  後來Alpha找我的時候
[00:15:22.000 --> 00:15:24.000]  我才說好啊好啊,我幫你拍這套
[00:15:24.000 --> 00:15:27.000]  因為我在教會也做過,我懂得做
[00:15:27.000 --> 00:15:28.000]  因為我們有這樣的機會
[00:15:28.000 --> 00:15:30.000]  來侍奉我們的生命
[00:15:30.000 --> 00:15:31.000]  才會成長
[00:15:31.000 --> 00:15:33.000]  我們侍奉的能力,我們的品格
[00:15:33.000 --> 00:15:35.000]  才有機會去被磨練
[00:15:35.000 --> 00:15:38.000]  我們有沒有一個空間
[00:15:38.000 --> 00:15:40.000]  這樣去給下一代,給年輕人
[00:15:40.000 --> 00:15:43.000]  來磨練他們,讓他們去參與
[00:15:43.000 --> 00:15:44.000]  在教會裡面
[00:15:44.000 --> 00:15:47.000]  我們從來都不是用人來建立侍奉
[00:15:47.000 --> 00:15:49.000]  我們永遠都是要用侍奉來建立人
[00:15:49.000 --> 00:15:51.000]  讓我再說一次
[00:15:51.000 --> 00:15:54.000]  在教會裡面我們不是用人來建立侍奉
[00:15:54.000 --> 00:15:57.000]  我們是用侍奉來建立人
[00:15:57.000 --> 00:15:58.000]  我們建立人的能力
[00:15:58.000 --> 00:16:01.000]  也建立他們的品格
[00:16:01.000 --> 00:16:06.000]  我有一個在新加坡的教會的朋友
[00:16:06.000 --> 00:16:09.000]  他們的牧師經常都這樣說
[00:16:09.000 --> 00:16:12.000]  他說下一代不是我們的替代
[00:16:12.000 --> 00:16:13.000]  不是來代替我們的
[00:16:13.000 --> 00:16:16.000]  下一代是來增援,是來支援我們
[00:16:16.000 --> 00:16:19.000]  他是我們的 Reinforcement
[00:16:19.000 --> 00:16:21.000]  什麼叫做門徒訓練
[00:16:21.000 --> 00:16:23.000]  什麼可以帶領年輕人
[00:16:23.000 --> 00:16:25.000]  來給他們機會呢
[00:16:25.000 --> 00:16:28.000]  門徒訓練可以歸納為幾句話的話
[00:16:28.000 --> 00:16:30.000]  就在現在的螢光幕上
[00:16:30.000 --> 00:16:32.000]  第一件事就是我做的時候
[00:16:32.000 --> 00:16:33.000]  我叫他去參與
[00:16:33.000 --> 00:16:34.000]  然後我們討論一下
[00:16:34.000 --> 00:16:36.000]  我們可以一起做得更好
[00:16:36.000 --> 00:16:37.000]  第二件事就是
[00:16:37.000 --> 00:16:39.000]  我做的時候他去觀察
[00:16:39.000 --> 00:16:40.000]  第二個步驟就是
[00:16:40.000 --> 00:16:41.000]  當我去做的時候
[00:16:41.000 --> 00:16:42.000]  我讓他去參與
[00:16:42.000 --> 00:16:43.000]  然後我們再來Debrief一下
[00:16:43.000 --> 00:16:44.000]  我們來討論一下
[00:16:44.000 --> 00:16:46.000]  然後就是當他去做
[00:16:46.000 --> 00:16:47.000]  我交給他做的時候
[00:16:47.000 --> 00:16:49.000]  我從旁去協助他
[00:16:49.000 --> 00:16:50.000]  然後我們再來Debrief一下
[00:16:50.000 --> 00:16:52.000]  我們可以怎樣去做
[00:16:52.000 --> 00:16:53.000]  然後就是他做
[00:16:53.000 --> 00:16:55.000]  我只是去觀察
[00:16:55.000 --> 00:16:57.000]  因為他已經學會了
[00:16:57.000 --> 00:16:59.000]  到最後就是他去做
[00:16:59.000 --> 00:17:01.000]  其他人去觀察
[00:17:01.000 --> 00:17:03.000]  我們再一次來開始這個循環
[00:17:03.000 --> 00:17:04.000]  今天弟兄姊妹
[00:17:04.000 --> 00:17:06.000]  如果你要參與一些侍奉的時候
[00:17:06.000 --> 00:17:09.000]  你可以帶什麼人在你身邊
[00:17:09.000 --> 00:17:11.000]  跟你一起去成為你的下一代
[00:17:11.000 --> 00:17:15.000]  或者去成為下一個你要去興起的人呢
[00:17:15.000 --> 00:17:18.000]  時間是建立關係的基礎
[00:17:18.000 --> 00:17:20.000]  侍奉是校正我們生命的焦點
[00:17:20.000 --> 00:17:23.000]  目的那個成長的踏腳石
[00:17:23.000 --> 00:17:24.000]  但是不是
[00:17:24.000 --> 00:17:25.000]  放了時間在教會
[00:17:25.000 --> 00:17:26.000]  是不是我們去侍奉
[00:17:26.000 --> 00:17:28.000]  這樣就足夠呢
[00:17:28.000 --> 00:17:30.000]  我們繼續來看看薩姆爾的相
[00:17:30.000 --> 00:17:31.000]  那裡說
[00:17:31.000 --> 00:17:34.000]  那裡說那個孩子薩姆爾在伊利面前侍奉耶和華
[00:17:34.000 --> 00:17:35.000]  在那些日子裡面
[00:17:35.000 --> 00:17:37.000]  耶和華的言語稀少
[00:17:37.000 --> 00:17:38.000]  不常有異象
[00:17:38.000 --> 00:17:41.000]  那時候伊利在自己的地方睡覺
[00:17:41.000 --> 00:17:42.000]  他的眼目開始昏花
[00:17:42.000 --> 00:17:44.000]  不能夠看見
[00:17:44.000 --> 00:17:45.000]  神的燈還沒熄滅
[00:17:45.000 --> 00:17:48.000]  薩姆爾睡在耶和華的殿裡面
