
[00:00:00.000 --> 00:00:03.200]  我想問大家多不多做夢?
[00:01:56.300 --> 00:02:01.300]  他總括了人類為何會很想他的夢得到解釋
[00:02:01.300 --> 00:02:04.300]  一連串,我付了錢,因為很長
[00:02:04.300 --> 00:02:09.300]  我總括了幾點跟大家去講解
[00:02:09.300 --> 00:02:12.300]  首先,人為何會很想他的夢得到解釋
[00:02:12.300 --> 00:02:14.300]  第一,趨吉避凶
[00:02:14.300 --> 00:02:16.300]  是可以尋找機會
[00:02:16.300 --> 00:02:22.300]  人希望可以預先知道危險,然後避開一些不好的事情
[00:02:22.300 --> 00:02:26.300]  人亦希望可以預測和把握一些好的機會
[00:02:26.300 --> 00:02:29.300]  掌握生命當中的一些轉捩點
[00:02:29.300 --> 00:02:31.300]  第二,心理的需要
[00:02:31.300 --> 00:02:34.300]  是一個減輕一些不安全感
[00:02:34.300 --> 00:02:38.300]  人對未來會感到憂慮
[00:02:38.300 --> 00:02:42.300]  想減低一些對未知的恐懼
[00:02:42.300 --> 00:02:45.300]  想尋求一些心理上的平安
[00:02:45.300 --> 00:02:48.300]  人亦想確定自己的前路
[00:02:48.300 --> 00:02:53.300]  原來這是人類想控制慾望的一個表現
[00:02:53.300 --> 00:02:56.300]  第三,一個傳統的影響
[00:02:56.300 --> 00:02:58.300]  例如我們中國的傳統
[00:02:58.300 --> 00:03:00.300]  我們都很重視預兆
[00:03:00.300 --> 00:03:03.300]  有吉夢,有凶夢
[00:03:03.300 --> 00:03:07.300]  相信夢境是和將來有關係
[00:03:07.300 --> 00:03:14.300]  你呢?你會否也會因著上面那幾個原因
[00:03:14.300 --> 00:03:18.300]  導致你也很想去理解或明白到
[00:03:18.300 --> 00:03:21.300]  你發的那個夢究竟是什麼意思
[00:03:21.300 --> 00:03:23.300]  不用擔心,我們都是人
[00:03:23.300 --> 00:03:26.300]  有這些想法是正常的
[00:03:26.300 --> 00:03:32.300]  但當然,作為基督徒的你,基督徒的我們
[00:03:32.300 --> 00:03:37.300]  可能會和一般未有信仰的人的想法有些不同
[00:03:37.300 --> 00:03:40.300]  你可能會問,究竟這個夢
[00:03:40.300 --> 00:03:45.300]  上帝,神想和我們說些什麼?會不會?
[00:03:45.300 --> 00:03:48.300]  可能你會問,究竟上帝會不會想透過這個夢
[00:03:48.300 --> 00:03:50.300]  和我們說些什麼呢?
[00:03:50.300 --> 00:03:54.300]  在中世紀,基督教新教改教
[00:03:54.300 --> 00:03:56.300]  我們說改教加先鋒
[00:03:56.300 --> 00:03:58.300]  馬丁路德他這樣說
[00:03:58.300 --> 00:04:01.300]  他說夢可能來自神
[00:04:01.300 --> 00:04:03.300]  可能來自魔鬼
[00:04:03.300 --> 00:04:07.300]  也可能來自人心,即是自己
[00:04:07.300 --> 00:04:12.300]  他連同加爾文和早期的神學家奧古斯丁
[00:04:12.300 --> 00:04:16.300]  其實他們一直都認為神是絕對有主權的
[00:04:16.300 --> 00:04:20.300]  他絕對有主權是透過夢在人的生命中工作
[00:04:20.300 --> 00:04:24.300]  但是人是要很謹慎去分辨
[00:04:24.300 --> 00:04:27.300]  不能夠迷信和過度去解夢
[00:04:27.300 --> 00:04:30.300]  他們說要以聖經為最高的權威
[00:04:30.300 --> 00:04:34.300]  以聖經教導為首要的準則
[00:04:34.300 --> 00:04:37.300]  我們明白到,沒錯
[00:04:37.300 --> 00:04:42.300]  我們可以嘗試去理解究竟是不是神和我們說話的夢
[00:04:42.300 --> 00:04:44.300]  聖經是最重要的準則
[00:04:44.300 --> 00:04:46.300]  究竟聖經怎樣說?
[00:04:46.300 --> 00:04:49.300]  當然我們進去聖經看看怎樣說
[00:04:49.300 --> 00:04:53.300]  去到聖經裏面,約伯記33章裏面這樣說
[00:04:53.300 --> 00:04:56.300]  這是一個很重要的教導
[00:04:56.300 --> 00:04:59.300]  大家要用心留心聽
[00:04:59.300 --> 00:05:02.300]  神說一次兩次,人卻不理會
[00:05:02.300 --> 00:05:06.300]  世人在床上沉睡安眠的時候
[00:05:06.300 --> 00:05:11.300]  在夢中的夜間,夜中和夜間的意象裏面
[00:05:11.300 --> 00:05:15.300]  神就開通世人的耳朵,將警告印在他們的心上
[00:05:15.300 --> 00:05:19.300]  好叫人轉離自己的行為,叫壯士遠離驕傲
[00:05:19.300 --> 00:05:25.300]  阻攔人不陷入地府,不讓他命喪刀下
[00:05:25.300 --> 00:05:28.300]  在聖經裏面,在經文裏面很清楚告訴我們
[00:05:28.300 --> 00:05:31.300]  神是多麼愛世人
[00:05:31.300 --> 00:05:34.300]  我們在白日裏面自作主張嗎?
[00:05:34.300 --> 00:05:38.300]  我們做一切神所不起願的事情嗎?
[00:05:38.300 --> 00:05:42.300]  我們一次兩次三次四次不聽神說
[00:05:42.300 --> 00:05:45.300]  去明知故犯嗎?
[00:05:45.300 --> 00:05:47.300]  神是不會放棄我們
[00:05:47.300 --> 00:05:52.300]  神甚至乎在夢中裏面,在夜間的意象裏面
[00:05:52.300 --> 00:05:55.300]  都想提醒我們,拯救我們
[00:05:55.300 --> 00:06:00.300]  以免我們步向地獄,邁向死亡
[00:06:00.300 --> 00:06:03.300]  何時我可以很肯定地跟你說
[00:06:03.300 --> 00:06:08.300]  你的夢是神跟你說話
[00:06:08.300 --> 00:06:10.300]  何時我可以很有信心地跟大家說
[00:06:10.300 --> 00:06:14.300]  沒錯,這個夢是神跟你說話
[00:06:14.300 --> 00:06:17.300]  就是如果這個夢讓你更加想親近神
[00:06:17.300 --> 00:06:19.300]  更加想去依靠祂
[00:06:19.300 --> 00:06:21.300]  如果這個夢會令你更加想悔改
[00:06:21.300 --> 00:06:23.300]  不做得罪神的事
[00:06:23.300 --> 00:06:27.300]  如果這個夢會令你更加想尋求去看望
[00:06:27.300 --> 00:06:31.300]  得到神的指引,幫助和帶領的時候
[00:06:31.300 --> 00:06:33.300]  我可以很肯定地告訴你
[00:06:33.300 --> 00:06:38.300]  這個夢是神跟你說話
[00:06:38.300 --> 00:06:40.300]  唯有當我們在一個處境裏面
[00:06:40.300 --> 00:06:44.300]  我們知道我們不明白,我們謙卑我們自己
[00:06:44.300 --> 00:06:46.300]  縱使是一個夢
[00:06:46.300 --> 00:06:49.300]  原來這個夢能夠引領你去到神當中的時候
[00:06:49.300 --> 00:06:52.300]  神正正是跟你說話
[00:06:52.300 --> 00:06:56.300]  上星期June說到約瑟
[00:06:56.300 --> 00:06:59.300]  我們在約瑟的故事裏面看到第39章
[00:06:59.300 --> 00:07:04.300]  說到他被護衛長波提弗的老婆誣蔑
[00:07:04.300 --> 00:07:06.300]  他就要坐牢
[00:07:06.300 --> 00:07:09.300]  今天我們的經文正正是看看
[00:07:09.300 --> 00:07:13.300]  約瑟在這個監牢裏面怎樣為人解夢
[00:07:13.300 --> 00:07:16.300]  我們進入今天的經文
[00:07:16.300 --> 00:07:19.300]  第40章裏面第一節開始
[00:07:19.300 --> 00:07:25.300]  過去幾個星期我們看約瑟的故事
[00:07:25.300 --> 00:07:29.300]  尤其是說他進了監牢之後一段時間
[00:07:29.300 --> 00:07:33.300]  埃及王司酒長和司善長
[00:07:33.300 --> 00:07:35.300]  以前的日本叫做酒政
[00:07:35.300 --> 00:07:39.300]  司酒長和司善長得罪了他們的主埃及王
[00:07:39.300 --> 00:07:43.300]  法老就對司酒長和司善長兩個官員法老
[00:07:43.300 --> 00:07:48.300]  將他們關在護衛長府內的監獄裏面
[00:07:48.300 --> 00:07:50.300]  就是約瑟被囚的地方
[00:07:50.300 --> 00:07:52.300]  護衛長將他們交給約瑟
[00:07:52.300 --> 00:07:54.300]  約瑟就侍候他們
[00:07:54.300 --> 00:07:56.300]  他們被關了一段日子之後
[00:07:56.300 --> 00:07:58.300]  關在監獄裏面的兩個人
[00:07:58.300 --> 00:08:00.300]  就是埃及王的司酒長和司善長
[00:08:00.300 --> 00:08:03.300]  在同一個晚上做了一個夢
[00:08:03.300 --> 00:08:04.300]  各自做了一個夢
[00:08:04.300 --> 00:08:06.300]  每個夢都有自己的解釋
[00:08:06.300 --> 00:08:09.300]  到了早晨約瑟來到他們那裏
[00:08:09.300 --> 00:08:11.300]  看到他們覺得他們很憂愁
[00:08:11.300 --> 00:08:14.300]  他們就問一同關在那裏的兩個人
[00:08:14.300 --> 00:08:17.300]  他的主人府裏面的兩個官員
[00:08:17.300 --> 00:08:21.300]  你們今天為甚麼面帶愁容呢
[00:08:21.300 --> 00:08:23.300]  他們跟約瑟說
[00:08:23.300 --> 00:08:25.300]  我們各做了一個夢
[00:08:25.300 --> 00:08:27.300]  卻沒有人能夠講解
[00:08:27.300 --> 00:08:28.300]  約瑟跟他們說
[00:08:28.300 --> 00:08:31.300]  解夢不是出於神嗎
[00:08:31.300 --> 00:08:35.300]  請你將你的夢告訴我
[00:08:35.300 --> 00:08:38.300]  不知道大家還記不記得
[00:08:38.300 --> 00:08:41.300]  在這個港島系列的第一個星期
[00:08:41.300 --> 00:08:44.300]  我們在創世紀37章裏面
[00:08:44.300 --> 00:08:45.300]  約瑟故事的開頭
[00:08:45.300 --> 00:08:48.300]  那裏說到約瑟跟他的哥哥
[00:08:48.300 --> 00:08:50.300]  分享了兩個夢
[00:08:50.300 --> 00:08:53.300]  一個夢說他看到和菌
[00:08:53.300 --> 00:08:56.300]  就是他的哥哥全部向他一國下拜
[00:08:56.300 --> 00:08:58.300]  第二個夢是說
[00:08:58.300 --> 00:09:00.300]  連日月星辰都向他下拜
[00:09:00.300 --> 00:09:01.300]  大家有印象嗎
[00:09:01.300 --> 00:09:02.300]  他這兩個夢
[00:09:02.300 --> 00:09:07.300]  但這兩個夢間接導致他被埋到埃及
[00:09:07.300 --> 00:09:12.300]  這兩個夢間接導致他落得今天要坐牢
[00:09:12.300 --> 00:09:14.300]  在坐牢裏面的這個境地
[00:09:14.300 --> 00:09:16.300]  一看的時候你會覺得
[00:09:16.300 --> 00:09:19.300]  為甚麼會有人這麼固執
[00:09:19.300 --> 00:09:20.300]  這麼固執
[00:09:20.300 --> 00:09:23.300]  是不怕死還是有這次癮呢
[00:09:23.300 --> 00:09:24.300]  這麼喜歡解夢
[00:09:24.300 --> 00:09:25.300]  自己為自己解夢
[00:09:25.300 --> 00:09:28.300]  搞到廣東話很離譜
[00:09:28.300 --> 00:09:30.300]  已經很大件事
[00:09:30.300 --> 00:09:31.300]  現在在監牢裏面
[00:09:31.300 --> 00:09:33.300]  他還敢說和那兩個人
[00:09:33.300 --> 00:09:40.300]  是本身在法老身邊的那兩個高官眾神去解夢
[00:09:40.300 --> 00:09:43.300]  約瑟對施酒長和施前長
[00:09:43.300 --> 00:09:45.300]  他說了一句很重要的
[00:09:45.300 --> 00:09:48.300]  他說解夢不是出於神嗎
[00:09:48.300 --> 00:09:50.300]  解夢甚麼不是出於神呢
[00:09:50.300 --> 00:09:55.300]  其實是表示約瑟完全明白解夢的道理
[00:09:55.300 --> 00:09:56.300]  他明白解夢的道理
[00:09:56.300 --> 00:10:01.300]  不是剛才我們好朋友AI所說的那一連串的道理
[00:10:01.300 --> 00:10:02.300]  他明白甚麼道理
[00:10:02.300 --> 00:10:08.300]  約瑟明白到不單止神有一個解夢的能力
[00:10:08.300 --> 00:10:09.300]  約瑟所明白到的是
[00:10:09.300 --> 00:10:12.300]  神是那位全知全能的神
[00:10:12.300 --> 00:10:15.300]  他明白到神是那位讓人
[00:10:15.300 --> 00:10:18.300]  全心讓人去歸正的神
[00:10:18.300 --> 00:10:19.300]  神是那位信實
[00:10:19.300 --> 00:10:21.300]  亦都是不會放棄人的神
[00:10:21.300 --> 00:10:23.300]  神是那位無論在甚麼情況下
[00:10:23.300 --> 00:10:27.300]  他都是值得信靠的神
[00:10:27.300 --> 00:10:28.300]  在這個故事裏面的重點
[00:10:28.300 --> 00:10:32.300]  不是說約瑟有來自神的解夢的能力
[00:10:32.300 --> 00:10:35.300]  在這個故事的重點是說約瑟
[00:10:35.300 --> 00:10:37.300]  無論在甚麼處境當中
[00:10:37.300 --> 00:10:42.300]  他都有全心相信和倚靠神的心智
[00:10:42.300 --> 00:10:44.300]  這個故事的重點是
[00:10:44.300 --> 00:10:47.300]  縱使約瑟的處境和他所期望
[00:10:47.300 --> 00:10:50.300]  很早期他做夢他對生命有期望
[00:10:50.300 --> 00:10:52.300]  但仍然是南轅北轍的時候
[00:10:52.300 --> 00:10:54.300]  他的期望和他現實的狀態
[00:10:54.300 --> 00:10:56.300]  差天共地的時候
[00:10:56.300 --> 00:10:58.300]  他仍然能夠相信
[00:10:58.300 --> 00:11:02.300]  神是擁有一切主權和權能
[00:11:02.300 --> 00:11:07.300]  他仍然能夠相信神的心意是好的
[00:11:07.300 --> 00:11:09.300]  我想分享一個我自己
[00:11:09.300 --> 00:11:12.300]  和夢相關的一個經歷
[00:11:12.300 --> 00:11:15.300]  話說在…剛才說洗禮受浸
[00:11:15.300 --> 00:11:17.300]  在我受浸無久的時候
[00:11:17.300 --> 00:11:18.300]  帶我回Divine Church
[00:11:18.300 --> 00:11:20.300]  那時候在灣仔的一位朋友
[00:11:20.300 --> 00:11:22.300]  他有感動
[00:11:22.300 --> 00:11:26.300]  他有感動希望我得著方言禱告的恩賜
[00:11:26.300 --> 00:11:29.300]  我們平時好像很少在這裡提
[00:11:29.300 --> 00:11:33.300]  他希望我得著這個方言禱告的恩賜
[00:11:33.300 --> 00:11:35.300]  在一次聚會當中他帶我去
[00:11:35.300 --> 00:11:37.300]  當時仍然是Divine Church的
[00:11:37.300 --> 00:11:39.300]  Senior Pastor John Snellgo
[00:11:39.300 --> 00:11:41.300]  大家都可能見過他
[00:11:41.300 --> 00:11:43.300]  帶我去John Snellgo那裡
[00:11:43.300 --> 00:11:50.300]  邀請他為我得著這個恩賜祈禱
[00:11:50.300 --> 00:11:54.300]  John就按手在我當中祈禱
[00:11:54.300 --> 00:11:57.300]  當時其實我還不太知道什麼是方言
[00:11:57.300 --> 00:12:01.300]  偶爾在一些祈禱會裡面聽到有類似的聲音
[00:12:01.300 --> 00:12:04.300]  在某些會友或是姐妹裡面
[00:12:04.300 --> 00:12:07.300]  他按手在我頭上祈禱
[00:12:07.300 --> 00:12:10.300]  我記得我循例都張開雙手
[00:12:10.300 --> 00:12:12.300]  大家都會這樣去領受
[00:12:12.300 --> 00:12:13.300]  當他在那裡祈禱
[00:12:13.300 --> 00:12:15.300]  他按感動為我祈禱的時候
[00:12:15.300 --> 00:12:19.300]  然後開始很奇妙的事情發生
[00:12:19.300 --> 00:12:22.300]  他一直在祈禱
[00:12:22.300 --> 00:12:25.300]  很奇妙的事情發生就是
[00:12:25.300 --> 00:12:28.300]  我完全沒有感覺
[00:12:28.300 --> 00:12:30.300]  我完全沒有感動
[00:12:30.300 --> 00:12:33.300]  不是說天會打開然後夾子會下來嗎
[00:12:33.300 --> 00:12:35.300]  我也有看過一段聖經
[00:12:35.300 --> 00:12:37.300]  我祈禱
[00:12:37.300 --> 00:12:39.300]  沒什麼的
[00:12:39.300 --> 00:12:41.300]  我當然沒有質疑John
[00:12:41.300 --> 00:12:44.300]  不過過了一段時間之後
[00:12:44.300 --> 00:12:47.300]  不久我發了一個夢
[00:12:47.300 --> 00:12:51.300]  我看到他在我前面搭著兩個弟兄
[00:12:51.300 --> 00:12:53.300]  為那兩個弟兄祈禱
[00:12:53.300 --> 00:12:54.300]  我不是用廣東話
[00:12:54.300 --> 00:12:55.300]  更加不是用英文
[00:12:55.300 --> 00:12:57.300]  我是用一個很奇怪
[00:12:57.300 --> 00:13:01.300]  但是似曾相識的語言為他們祈禱
[00:13:01.300 --> 00:13:03.300]  然後我就醒了
[00:13:03.300 --> 00:13:05.300]  醒了之後我張開眼睛
[00:13:05.300 --> 00:13:08.300]  我在想這是什麼呢
[00:13:08.300 --> 00:13:10.300]  很奇怪
[00:13:10.300 --> 00:13:13.300]  我嘗試用那個語言
[00:13:13.300 --> 00:13:14.300]  我已經醒了
[00:13:14.300 --> 00:13:15.300]  用那個語言去祈禱
[00:13:15.300 --> 00:13:17.300]  開始動了舌頭
[00:13:17.300 --> 00:13:19.300]  然後我心想
[00:13:19.300 --> 00:13:21.300]  什麼事啊
[00:13:21.300 --> 00:13:24.300]  那一刻我自己也很害怕
[00:13:24.300 --> 00:13:25.300]  然後我就想
[00:13:25.300 --> 00:13:27.300]  糟了究竟是什麼呢
[00:13:27.300 --> 00:13:29.300]  糟了開始想
[00:13:29.300 --> 00:13:31.300]  我可能走貨入魔
[00:13:31.300 --> 00:13:32.300]  可能回教會太多
[00:13:32.300 --> 00:13:34.300]  走貨入魔也不一定
[00:13:34.300 --> 00:13:36.300]  我整個早上就不斷在想
[00:13:36.300 --> 00:13:37.300]  究竟那些是什麼呢
[00:13:37.300 --> 00:13:40.300]  當時我還在金鐘工作
[00:13:40.300 --> 00:13:41.300]  在金庸
[00:13:41.300 --> 00:13:42.300]  我記得在午餐的時候
[00:13:42.300 --> 00:13:43.300]  在銅鑼灣一間日本餐廳
[00:13:43.300 --> 00:13:44.300]  自己吃飯的時候
[00:13:44.300 --> 00:13:45.300]  就鼓起勇氣
[00:13:45.300 --> 00:13:47.300]  好 我發個訊息給一個
[00:13:47.300 --> 00:13:48.300]  屬靈的前輩
[00:13:48.300 --> 00:13:50.300]  告訴他我的夢和經歷
[00:13:50.300 --> 00:13:52.300]  然後他的回覆就說
[00:13:52.300 --> 00:13:54.300]  不用怕
[00:13:54.300 --> 00:13:55.300]  你首先打開聖經
[00:13:55.300 --> 00:13:57.300]  看一看哥林多前書
[00:13:57.300 --> 00:14:00.300]  十二章到十四章
[00:14:00.300 --> 00:14:03.300]  第一時間當然拿起手機
[00:14:03.300 --> 00:14:05.300]  看看那個聖經
[00:14:05.300 --> 00:14:07.300]  在那三章聖經裏面
[00:14:07.300 --> 00:14:08.300]  原來保羅已經很清楚
[00:14:08.300 --> 00:14:11.300]  告訴大家什麼是方言的恩賜
[00:14:11.300 --> 00:14:14.300]  什麼是屬靈的恩賜
[00:14:14.300 --> 00:14:16.300]  藉著聖經的帶領
[00:14:16.300 --> 00:14:18.300]  聖經的引導
[00:14:18.300 --> 00:14:20.300]  我知道那個夢是出於神的
[00:14:20.300 --> 00:14:21.300]  我更加知道
[00:14:21.300 --> 00:14:25.300]  我能夠放膽去運用這個恩賜
[00:14:25.300 --> 00:14:27.300]  藉著這個從夢而來
[00:14:27.300 --> 00:14:29.300]  領受的屬靈恩賜
[00:14:29.300 --> 00:14:32.300]  我更加能夠和神有更緊密的關係
[00:14:32.300 --> 00:14:33.300]  當我在方言祈禱裏面
[00:14:33.300 --> 00:14:35.300]  我不知道怎樣禱告的時候
[00:14:35.300 --> 00:14:37.300]  原來聖靈用說不出的嘆息
[00:14:37.300 --> 00:14:40.300]  透過方言的禱告
[00:14:40.300 --> 00:14:41.300]  信心的禱告
[00:14:41.300 --> 00:14:43.300]  我和神的關係越來越近
[00:14:43.300 --> 00:14:44.300]  也透過這個屬靈的恩賜
[00:14:44.300 --> 00:14:47.300]  我更加能夠在各方面去服侍人
[00:14:47.300 --> 00:14:50.300]  所以如果大家對於屬靈的恩賜
[00:14:50.300 --> 00:14:52.300]  和聖靈的工作
[00:14:52.300 --> 00:14:53.300]  有興趣知道更多的時候
[00:14:53.300 --> 00:14:55.300]  三月二十五日
[00:14:55.300 --> 00:14:58.300]  星期三開始啟發課程
[00:14:58.300 --> 00:15:00.300]  記得要參與
[00:15:00.300 --> 00:15:01.300]  無論我們做十三個禮拜
[00:15:01.300 --> 00:15:02.300]  十個禮拜
[00:15:02.300 --> 00:15:05.300]  還是濃縮到八個禮拜的啟發也好
[00:15:05.300 --> 00:15:07.300]  我們都會有一整天
[00:15:07.300 --> 00:15:09.300]  有一整天三個session去講聖靈
[00:15:09.300 --> 00:15:10.300]  是誰的聖靈
[00:15:10.300 --> 00:15:11.300]  有什麼工作
[00:15:11.300 --> 00:15:13.300]  和我們怎樣領受聖靈
[00:15:13.300 --> 00:15:14.300]  好不好
[00:15:14.300 --> 00:15:16.300]  這個不是即日式廣告
[00:15:16.300 --> 00:15:18.300]  這個簡直就是廣告
[00:15:18.300 --> 00:15:21.300]  你想參加的可以參加
[00:15:21.300 --> 00:15:23.300]  你想你的朋友
[00:15:23.300 --> 00:15:24.300]  你所愛的人
[00:15:24.300 --> 00:15:26.300]  或者不是很愛的人也好
[00:15:26.300 --> 00:15:27.300]  認識神的時候
[00:15:27.300 --> 00:15:29.300]  他們就更加可愛
[00:15:29.300 --> 00:15:30.300]  讓他們來參加教法
[00:15:30.300 --> 00:15:31.300]  參加啟發
[00:15:31.300 --> 00:15:34.300]  尤其是我們在說我們的意象
[00:15:34.300 --> 00:15:38.300]  今年我們很希望可以接觸一個generation
[00:15:38.300 --> 00:15:40.300]  他們需要一個家的時候
[00:15:40.300 --> 00:15:43.300]  邀請他們參加我們的啟發
[00:15:43.300 --> 00:15:44.300]  先回到經文
[00:15:44.300 --> 00:15:46.300]  不然我就lost了
[00:15:46.300 --> 00:15:47.300]  只顧著買廣告
[00:15:47.300 --> 00:15:51.300]  我們繼續看經文第四十章
[00:15:51.300 --> 00:15:53.300]  由第九節開始
[00:15:53.300 --> 00:15:58.300]  究竟約瑟怎樣和這兩位解夢
[00:15:58.300 --> 00:16:00.300]  施酒長就將夢告訴約瑟
[00:16:00.300 --> 00:16:01.300]  對他說
[00:16:01.300 --> 00:16:03.300]  在我的夢裡面
[00:16:03.300 --> 00:16:04.300]  你說阿堅
[00:16:04.300 --> 00:16:06.300]  有一棵葡萄樹在我面前
[00:16:06.300 --> 00:16:07.300]  樹上有三枝枝子
[00:16:07.300 --> 00:16:08.300]  枝子發了芽
[00:16:08.300 --> 00:16:09.300]  開了花
[00:16:09.300 --> 00:16:11.300]  結出串串成熟的葡萄
[00:16:11.300 --> 00:16:13.300]  葡萄的杯在我手上
[00:16:13.300 --> 00:16:15.300]  我就拿葡萄擠在葡萄杯裡面
[00:16:15.300 --> 00:16:18.300]  將杯遞到法老手中
[00:16:18.300 --> 00:16:19.300]  約瑟對他說
[00:16:19.300 --> 00:16:21.300]  夢的解釋是這樣的
[00:16:21.300 --> 00:16:22.300]  三斤枝子就是三天
[00:16:22.300 --> 00:16:23.300]  三天之內
[00:16:23.300 --> 00:16:24.300]  法老要讓你抬起頭來
[00:16:24.300 --> 00:16:27.300]  叫你官服完職
[00:16:27.300 --> 00:16:30.300]  你仍要遞杯到法老的手中
[00:16:30.300 --> 00:16:35.300]  像先前作他的酒師像一樣
[00:16:35.300 --> 00:16:37.300]  但你得福的時候
[00:16:37.300 --> 00:16:38.300]  請你記得我
[00:16:38.300 --> 00:16:40.300]  向我施慈愛
[00:16:40.300 --> 00:16:41.300]  在法老面前提起我
[00:16:41.300 --> 00:16:43.300]  救我出監牢
[00:16:43.300 --> 00:16:46.300]  我實在是從希伯來人之地
[00:16:46.300 --> 00:16:47.300]  被拐來的
[00:16:47.300 --> 00:16:49.300]  我在這裡什麼都沒做過
[00:16:49.300 --> 00:16:53.300]  好叫他們將我關在牢裡
[00:16:53.300 --> 00:16:55.300]  施酒長看到這個夢解得好
[00:16:55.300 --> 00:16:56.300]  就和約瑟說
[00:16:56.300 --> 00:16:57.300]  我的夢
[00:16:57.300 --> 00:16:58.300]  在夢裡面
[00:16:58.300 --> 00:16:59.300]  看啊
[00:16:59.300 --> 00:17:02.300]  我頭上頂著三個裝餅的男子
[00:17:02.300 --> 00:17:04.300]  最上那個男子
[00:17:04.300 --> 00:17:07.300]  有為法老敲的各樣食物
[00:17:07.300 --> 00:17:12.300]  有鳥飛來吃掉我頭頂上的男子的食物
[00:17:12.300 --> 00:17:13.300]  約瑟就說
[00:17:13.300 --> 00:17:15.300]  夢的解釋是這樣的
[00:17:15.300 --> 00:17:16.300]  三個男子就是三天
[00:17:16.300 --> 00:17:17.300]  三天之內
[00:17:17.300 --> 00:17:19.300]  法老要讓你的頭抬起來
[00:17:19.300 --> 00:17:20.300]  伸手而出
[00:17:20.300 --> 00:17:22.300]  將你掛在木架上
[00:17:22.300 --> 00:17:25.300]  必有鳥飛來吃掉你身上的肉
[00:17:25.300 --> 00:17:26.300]  到了三天之後
[00:17:26.300 --> 00:17:28.300]  正是法老的生日
[00:17:28.300 --> 00:17:31.300]  他為眾神擺設宴席
[00:17:31.300 --> 00:17:33.300]  使得施酒長和施善長
[00:17:33.300 --> 00:17:36.300]  從眾神當中抬起頭來
[00:17:36.300 --> 00:17:38.300]  讓施酒長的官服完整
[00:17:38.300 --> 00:17:40.300]  迎夠帝杯到法老手中
[00:17:40.300 --> 00:17:42.300]  卻把施善長掛起來
[00:17:42.300 --> 00:17:44.300]  正如約瑟向他們解釋所說
[00:17:44.300 --> 00:17:47.300]  然而施酒長忘記約瑟
[00:17:47.300 --> 00:17:50.300]  竟然忘了他
[00:17:50.300 --> 00:17:54.300]  我們看到整個故事
[00:17:54.300 --> 00:17:56.300]  約瑟他以神之名
[00:17:56.300 --> 00:17:58.300]  剛才我們看到他說
[00:17:58.300 --> 00:18:00.300]  解夢不是出於神嗎
[00:18:00.300 --> 00:18:02.300]  他剛才所說的一切
[00:18:02.300 --> 00:18:04.300]  他都是以神之名去說的
[00:18:04.300 --> 00:18:07.300]  他為以神之名去解夢
[00:18:07.300 --> 00:18:08.300]  亦在三天之後
[00:18:08.300 --> 00:18:10.300]  真的如約瑟所說
