
[00:00:00.000 --> 00:00:01.000]   (audience applauding)
[00:01:23.400 --> 00:01:24.800]   and we've been looking at it, yes,
[00:01:24.800 --> 00:01:27.480]   in terms of what the scriptures tell us about Egypt
[00:01:27.480 --> 00:01:30.560]   and about Israel and the slavery that they're going through.
[00:01:30.560 --> 00:01:33.240]   But more than that, we've been focusing on stepping back
[00:01:33.240 --> 00:01:35.300]   and saying, what about our slavery?
[00:01:35.300 --> 00:01:36.280]   What about our brokenness?
[00:01:36.280 --> 00:01:38.680]   What about the stuff that we're dealing with?
[00:01:38.680 --> 00:01:41.640]   And how do these two things create and come together?
[00:01:41.640 --> 00:01:45.400]   And we've been seeing for Israel, so also for us,
[00:01:45.400 --> 00:01:48.800]   that slavery is a total thing.
[00:01:48.800 --> 00:01:50.400]   Slavery is completely holistic.
[00:01:50.400 --> 00:01:53.000]   We saw in week two how slavery
[00:01:53.000 --> 00:01:54.760]   was not just physical for the Israelites,
[00:01:54.760 --> 00:01:57.960]   but it was physical, emotional, social, spiritual.
[00:01:57.960 --> 00:01:59.520]   And it's the same for us,
[00:01:59.520 --> 00:02:00.800]   that our slavery to sin
[00:02:00.800 --> 00:02:03.180]   doesn't just impact our spiritual lives,
[00:02:03.180 --> 00:02:05.720]   it impacts everything that we are, everything that we do,
[00:02:05.720 --> 00:02:08.960]   the totality of who we are, our relationships,
[00:02:08.960 --> 00:02:10.740]   what we do in our workplaces,
[00:02:10.740 --> 00:02:12.480]   how we are in our city and our neighborhoods.
[00:02:12.480 --> 00:02:14.920]   All of that is impacted by the realities
[00:02:14.920 --> 00:02:16.280]   of the slavery of our sin.
[00:02:16.280 --> 00:02:17.420]   And over the last four weeks,
[00:02:17.420 --> 00:02:19.160]   we've seen some pretty tough stuff.
[00:02:20.080 --> 00:02:23.000]   Just last week, we saw Moses fall
[00:02:23.000 --> 00:02:26.800]   into a place of disruption and disorientation,
[00:02:26.800 --> 00:02:29.960]   having worn for far too long the wrong identities,
[00:02:29.960 --> 00:02:32.680]   the wrong clothes of who he truly was,
[00:02:32.680 --> 00:02:34.560]   wrestling with the reality of,
[00:02:34.560 --> 00:02:38.620]   am I an Egyptian or am I a Hebrew?
[00:02:38.620 --> 00:02:42.720]   Am I an oppressor or am I a part of the oppressed?
[00:02:42.720 --> 00:02:44.380]   And we saw last week that God comes
[00:02:44.380 --> 00:02:46.520]   and begins to stir something in his heart.
[00:02:46.520 --> 00:02:48.600]   And all of our journeys from slavery to freedom
[00:02:48.600 --> 00:02:51.240]   starts because God begins to burn something,
[00:02:51.240 --> 00:02:54.080]   turn something, do something in our hearts.
[00:02:54.080 --> 00:02:56.080]   And Moses' heart begins to change
[00:02:56.080 --> 00:02:58.040]   and he looks out on his people.
[00:02:58.040 --> 00:03:01.180]   And although he had been looking out on them for 40 years,
[00:03:01.180 --> 00:03:02.680]   on this particular day, he looks out
[00:03:02.680 --> 00:03:05.480]   and something changes, he sees them differently.
[00:03:05.480 --> 00:03:06.600]   And because he sees them differently,
[00:03:06.600 --> 00:03:08.160]   he decides he wants to react.
[00:03:08.160 --> 00:03:09.760]   But we saw last week how he reacts.
[00:03:09.760 --> 00:03:11.960]   He ends up murdering an Egyptian
[00:03:11.960 --> 00:03:14.020]   who's abusing one of his people.
[00:03:14.020 --> 00:03:16.760]   And we look at this and we can see
[00:03:16.760 --> 00:03:21.040]   Moses has the right heart, but he has the wrong method.
[00:03:21.040 --> 00:03:23.480]   He has the right kind of desire,
[00:03:23.480 --> 00:03:25.360]   but he has the wrong idea on how to put that together
[00:03:25.360 --> 00:03:28.460]   because slavery to sin has so immersed him
[00:03:28.460 --> 00:03:30.560]   that his identities are so broken
[00:03:30.560 --> 00:03:33.040]   that he doesn't know how to react and respond
[00:03:33.040 --> 00:03:35.040]   to what it is that God is doing in him.
[00:03:35.040 --> 00:03:39.280]   And in this rightful heart to wanna be a deliverer,
[00:03:39.280 --> 00:03:42.320]   he ends up committing the sin of murder.
[00:03:42.320 --> 00:03:45.620]   And we saw last week that Pharaoh finds out about this
[00:03:45.620 --> 00:03:48.760]   and Pharaoh is so angry, so upset.
[00:03:48.760 --> 00:03:51.000]   We might think, well, why?
[00:03:51.000 --> 00:03:54.240]   It's because Moses had been adopted into Pharaoh's family.
[00:03:54.240 --> 00:03:56.680]   This wasn't just a tiff between two leaders
[00:03:56.680 --> 00:03:58.600]   of different nations.
[00:03:58.600 --> 00:04:01.640]   This was a brokenness within a family.
[00:04:01.640 --> 00:04:04.220]   And the very one who was hoping to raise Moses
[00:04:04.220 --> 00:04:08.280]   to take over as Pharaoh, now that one wants to kill Moses.
[00:04:08.280 --> 00:04:09.860]   And Moses is so broken by this,
[00:04:09.860 --> 00:04:12.200]   he's so torn up by all of this,
[00:04:12.200 --> 00:04:15.200]   that in fear of his life, he flees from Egypt
[00:04:15.200 --> 00:04:17.120]   and he goes all the way over as far as he can
[00:04:17.120 --> 00:04:19.320]   through the desert to a place called Midian.
[00:04:19.320 --> 00:04:20.840]   And we're gonna talk a little bit more next week
[00:04:20.840 --> 00:04:22.440]   as we come to the burning bush.
[00:04:22.440 --> 00:04:25.200]   I can't wait to come to the burning bush next week.
[00:04:25.200 --> 00:04:27.440]   We're gonna look all about Midian then,
[00:04:27.440 --> 00:04:31.440]   but in Midian, Moses finds himself disjointed,
[00:04:31.440 --> 00:04:35.800]   disorientated, he's a wreck of a man.
[00:04:35.800 --> 00:04:37.320]   He's dealing with all this stuff
[00:04:37.320 --> 00:04:39.000]   that's happening in his identity.
[00:04:39.000 --> 00:04:41.300]   And it's almost as if we're traveling
[00:04:41.300 --> 00:04:44.360]   through the first two chapters of this movement of Exodus
[00:04:44.360 --> 00:04:48.020]   and we can see how completely oppressive slavery is.
[00:04:48.020 --> 00:04:52.680]   And that oppression is so deep that Moses flees
[00:04:52.680 --> 00:04:56.280]   and finds himself completely turned upside down.
[00:04:56.280 --> 00:05:03.680]   And he realizes something that we all have to realize
[00:05:03.680 --> 00:05:05.420]   in our own journeys of Exodus.
[00:05:05.420 --> 00:05:08.560]   And that's that we can't save ourselves.
[00:05:09.840 --> 00:05:14.260]   We're not the ones who are able to free us from our sin.
[00:05:14.260 --> 00:05:18.120]   We're not the ones that can free our people.
[00:05:18.120 --> 00:05:21.040]   We come to this realization that actually
[00:05:21.040 --> 00:05:22.480]   we need something outside of ourselves,
[00:05:22.480 --> 00:05:24.600]   something bigger than us, something more powerful than us
[00:05:24.600 --> 00:05:27.360]   to step in and change the situation that we cannot change.
[00:05:27.360 --> 00:05:29.600]   And when we try to change it like Moses did,
[00:05:29.600 --> 00:05:32.100]   we only often fall more and more into sin.
[00:05:32.100 --> 00:05:37.440]   Our own human effort can never create salvation for us.
[00:05:37.440 --> 00:05:39.480]   And so Moses sitting at this well in Midian,
[00:05:39.480 --> 00:05:41.800]   the wreck of a man, realizes that there has
[00:05:41.800 --> 00:05:43.600]   to be something more.
[00:05:43.600 --> 00:05:45.960]   There has to be something outside of himself
[00:05:45.960 --> 00:05:50.200]   and he's longing for a promise.
[00:05:50.200 --> 00:05:55.200]   He's longing to get a promise that God will come through.
[00:05:55.200 --> 00:05:59.960]   And I sense in this room this morning,
[00:05:59.960 --> 00:06:02.240]   and for those that are joining us online,
[00:06:02.240 --> 00:06:06.000]   there's a lot of people here who are longing for a promise.
[00:06:06.000 --> 00:06:08.040]   Oh God, speak to me.
[00:06:08.040 --> 00:06:10.640]   God, say something to me.
[00:06:10.640 --> 00:06:13.840]   Give me a promise that everything's gonna be okay.
[00:06:13.840 --> 00:06:20.440]   And you have to understand that the journey of Exodus
[00:06:20.440 --> 00:06:23.800]   always begins with the coming of a promise.
[00:06:23.800 --> 00:06:28.440]   The beginning of Exodus always begins
[00:06:28.440 --> 00:06:30.060]   with a coming of a promise.
[00:06:30.060 --> 00:06:36.080]   And as bad as slavery has been, a promise now comes.
[00:06:37.160 --> 00:06:39.220]   And when God brings a promise,
[00:06:39.220 --> 00:06:42.960]   just like I said a few moments ago,
[00:06:42.960 --> 00:06:45.400]   nothing can hold it back.
[00:06:45.400 --> 00:06:51.320]   And I wanna show you the beauty of the coming of a promise.
[00:06:51.320 --> 00:06:54.720]   This is the last part of Exodus chapter two.
[00:06:54.720 --> 00:06:58.120]   During that long period, remember Moses is writing,
[00:06:58.120 --> 00:07:01.680]   during that long period, the king of Egypt, Pharaoh, died.
[00:07:01.680 --> 00:07:04.380]   The Israelites groaned in their slavery and cried out.
[00:07:04.380 --> 00:07:07.280]   And their cry to help because of their slavery
[00:07:07.280 --> 00:07:08.900]   went up to God.
[00:07:08.900 --> 00:07:12.440]   God heard their groaning and he remembered his covenant
[00:07:12.440 --> 00:07:14.240]   with Abraham, with Isaac, and with Jacob.
[00:07:14.240 --> 00:07:16.360]   And so God looked on the Israelites
[00:07:16.360 --> 00:07:18.580]   and was concerned about them.
[00:07:18.580 --> 00:07:21.600]   Just a few verses in the Bible here,
[00:07:21.600 --> 00:07:24.160]   but this is a turning point in everything
[00:07:24.160 --> 00:07:26.200]   that is about to happen next in Exodus.
[00:07:26.200 --> 00:07:28.960]   And I want you to see how cheeky Moses is
[00:07:28.960 --> 00:07:30.000]   right at the start here.
[00:07:30.000 --> 00:07:33.880]   He once again skips over 40 years of his life.
[00:07:33.880 --> 00:07:36.440]   He starts with during that long period,
[00:07:36.440 --> 00:07:37.720]   and then he basically just goes through it.
[00:07:37.720 --> 00:07:40.760]   Remember last week we saw that Moses basically skips
[00:07:40.760 --> 00:07:42.760]   from when he's a baby in the waters of the Nile
[00:07:42.760 --> 00:07:44.020]   to when he kills the Egyptian.
[00:07:44.020 --> 00:07:45.960]   He just basically skips over 40 years of his life.
[00:07:45.960 --> 00:07:48.280]   He does it again right here.
[00:07:48.280 --> 00:07:51.840]   It's almost like he's saying, man, Midian was rough.
[00:07:51.840 --> 00:07:52.680]   Midian was tough.
[00:07:52.680 --> 00:07:55.640]   We're just gonna skip over all of that stuff.
[00:07:55.640 --> 00:07:59.480]   So basically now Moses is like 80 years old
[00:07:59.480 --> 00:08:01.160]   as he's writing this.
[00:08:01.160 --> 00:08:03.640]   And Pharaoh has died.
[00:08:03.640 --> 00:08:06.120]   And you can almost get a sense as Moses is writing this
[00:08:06.120 --> 00:08:11.120]   that Israel themselves may have risen up in hope.
[00:08:11.120 --> 00:08:12.760]   Pharaoh's died.
[00:08:12.760 --> 00:08:14.320]   Maybe the next person that comes in
[00:08:14.320 --> 00:08:15.520]   will be more benevolent.
[00:08:15.520 --> 00:08:18.240]   Maybe the next person that comes in might free us.
[00:08:18.240 --> 00:08:20.840]   And before we get carried away
[00:08:20.840 --> 00:08:23.240]   that when there's a change in authority,
[00:08:23.240 --> 00:08:27.160]   we think that there's gonna be a change in slavery.
[00:08:27.160 --> 00:08:29.160]   Notice what it says here.
[00:08:29.160 --> 00:08:31.760]   It says the Israelites groaned in their slavery
[00:08:31.760 --> 00:08:33.800]   and they cried out.
[00:08:33.800 --> 00:08:36.040]   In other words, there was no change here.
[00:08:36.040 --> 00:08:38.520]   The slavery has continued.
[00:08:38.520 --> 00:08:39.980]   And I want you to get your head around this.
[00:08:39.980 --> 00:08:42.600]   Moses has left Egypt.
[00:08:42.600 --> 00:08:47.440]   He's in Midian and he's actually started a new life there.
[00:08:47.440 --> 00:08:48.860]   He's free.
[00:08:48.860 --> 00:08:51.540]   He gets married.
[00:08:51.540 --> 00:08:53.600]   He starts having kids.
[00:08:53.600 --> 00:08:56.040]   This guy's living the life.
[00:08:56.040 --> 00:08:58.520]   He learns to become a shepherd.
[00:08:58.520 --> 00:09:00.920]   All the while for 40 years,
[00:09:00.920 --> 00:09:03.120]   his people are still suffering.
[00:09:03.120 --> 00:09:05.520]   His people are still locked in slavery.
[00:09:05.520 --> 00:09:09.480]   His people are still bound by oppression and injustice.
[00:09:09.480 --> 00:09:12.960]   And Moses is over here and his people are here.
[00:09:12.960 --> 00:09:16.180]   No doubt Moses skips over those 40 years.
[00:09:16.180 --> 00:09:18.600]   Because he wants us to understand
[00:09:18.600 --> 00:09:21.600]   that despite this kind of conflict
[00:09:21.600 --> 00:09:24.280]   between Moses seemingly living a life here
[00:09:24.280 --> 00:09:25.880]   and his people still in slavery,
[00:09:25.880 --> 00:09:29.160]   God has not given up on them.
[00:09:29.680 --> 00:09:30.520]   - Right.
[00:09:30.520 --> 00:09:35.160]   - And the people need a promise more than ever before.
[00:09:35.160 --> 00:09:38.560]   It says here that they are groaning and crying out.
[00:09:38.560 --> 00:09:40.240]   These two words, very important,
[00:09:40.240 --> 00:09:41.720]   could not be more different.
[00:09:41.720 --> 00:09:43.740]   The word for groaning, the Hebrew word,
[00:09:43.740 --> 00:09:45.700]   it literally means to sigh.
[00:09:45.700 --> 00:09:49.820]   I wonder if any of you have ever done that
[00:09:49.820 --> 00:09:51.260]   about something in your life.
[00:09:51.260 --> 00:09:57.400]   To groan, it means two things in the Hebrew.
[00:09:57.400 --> 00:10:00.680]   It means something that was personal and private
[00:10:00.680 --> 00:10:03.760]   and something that was done off the back of great pain.
[00:10:03.760 --> 00:10:07.480]   That classic, (groans)
[00:10:07.480 --> 00:10:08.840]   is exactly what it means here.
[00:10:08.840 --> 00:10:10.400]   And it's something that's personal and private,
[00:10:10.400 --> 00:10:12.020]   which is really interesting because Moses,
[00:10:12.020 --> 00:10:13.680]   in describing the slavery of his people
[00:10:13.680 --> 00:10:15.280]   and the pain that they're under at this time,
[00:10:15.280 --> 00:10:16.860]   he starts with the individual
[00:10:16.860 --> 00:10:18.800]   and the personal and the private.
[00:10:18.800 --> 00:10:20.480]   He starts with the reality that slavery
[00:10:20.480 --> 00:10:23.820]   was actually hurting them personally.
[00:10:24.760 --> 00:10:27.920]   A few years ago, I was playing golf, about 15 years ago,
[00:10:27.920 --> 00:10:31.760]   and I'm on the 15th tee, and my game's going great.
[00:10:31.760 --> 00:10:33.240]   And I've got my driver in my hand,
[00:10:33.240 --> 00:10:34.280]   I'm looking down the fairway,
[00:10:34.280 --> 00:10:37.720]   and I'm thinking this is gonna go long and straight.
[00:10:37.720 --> 00:10:38.560]   If you ever play golf with me,
[00:10:38.560 --> 00:10:39.800]   you know that that's not how I play golf.
[00:10:39.800 --> 00:10:41.320]   But anyway, just roll with it.
[00:10:41.320 --> 00:10:45.700]   And as I go back like this,
[00:10:45.700 --> 00:10:47.280]   I do something with the lower back.
[00:10:47.280 --> 00:10:48.160]   I don't know what I did.
[00:10:48.160 --> 00:10:50.640]   I've done that motion many, many times in my life.
[00:10:50.640 --> 00:10:52.560]   Something tweaked in my lower back.
[00:10:52.560 --> 00:10:54.220]   I literally had to go on the ground,
[00:10:54.220 --> 00:10:55.080]   and I had to lie there.
[00:10:55.080 --> 00:10:56.500]   I couldn't finish the round.
[00:10:56.500 --> 00:10:57.440]   For about two weeks,
[00:10:57.440 --> 00:11:00.800]   I had the most excruciating pain in my lower back.
[00:11:00.800 --> 00:11:03.920]   And since that day, for 15 years,
[00:11:03.920 --> 00:11:07.500]   every day I still have a dull pain in my back.
[00:11:07.500 --> 00:11:13.760]   I groan a lot about my pain in my back.
[00:11:13.760 --> 00:11:14.660]   Almost constantly.
[00:11:14.660 --> 00:11:16.120]   You guys probably won't know this,
[00:11:16.120 --> 00:11:20.180]   but in private, on my own, I'm like,
[00:11:23.040 --> 00:11:25.180]   I want you to resonate with this.
[00:11:25.180 --> 00:11:28.500]   What is it in your life that you groan about,
[00:11:28.500 --> 00:11:32.220]   that you find so hard to shake,
[00:11:32.220 --> 00:11:34.700]   and that you have almost kind of given into
[00:11:34.700 --> 00:11:36.860]   with that eternal sigh?
[00:11:36.860 --> 00:11:41.020]   Now, this word is then contrasted
[00:11:41.020 --> 00:11:43.660]   with this other word, cry out.
[00:11:43.660 --> 00:11:47.220]   Now, you could not get a whole completely different idea
[00:11:47.220 --> 00:11:48.580]   in the Hebrew than this groaning,
[00:11:48.580 --> 00:11:51.100]   which was private and individual,
[00:11:51.100 --> 00:11:53.660]   and ugh, and a cry out,
[00:11:53.660 --> 00:11:57.460]   which was public and communal and loud.
[00:11:57.460 --> 00:12:00.980]   In fact, that word literally can be translated shriek.
[00:12:00.980 --> 00:12:03.900]   So there's this personal reality
[00:12:03.900 --> 00:12:05.520]   for the Israelites in their slavery,
[00:12:05.520 --> 00:12:06.600]   where they're feeling something,
[00:12:06.600 --> 00:12:09.480]   and it's like, ugh, this burden of this pain.
[00:12:09.480 --> 00:12:12.820]   And yet together, they are coming together,
[00:12:12.820 --> 00:12:17.820]   and they have not given up crying out for change.
[00:12:17.820 --> 00:12:18.680]   Now, this is really important.
[00:12:18.680 --> 00:12:20.880]   You see this because this is the reality
[00:12:20.880 --> 00:12:22.120]   for Israel right here.
[00:12:22.120 --> 00:12:23.360]   They are shrieking.
[00:12:23.360 --> 00:12:24.800]   They are crying out.
[00:12:24.800 --> 00:12:26.320]   They're asking God to step in
[00:12:26.320 --> 00:12:27.800]   and change things and do things.
[00:12:27.800 --> 00:12:28.800]   They are asking.
[00:12:28.800 --> 00:12:32.640]   The word literally means to call out in hope of response.
[00:12:32.640 --> 00:12:35.720]   So they're not just going like, ah, life sucks.
[00:12:35.720 --> 00:12:37.840]   They're actually going, this is not right.
[00:12:37.840 --> 00:12:39.560]   This is not how I want things to be.
[00:12:39.560 --> 00:12:41.400]   This shouldn't be the people of God.
[00:12:41.400 --> 00:12:42.840]   We're crying out, God.
[00:12:42.840 --> 00:12:46.160]   We're asking you, God, to step in, to do something.
[00:12:46.160 --> 00:12:48.520]   We will not give in privately.
[00:12:48.520 --> 00:12:50.440]   We're groaning publicly.
[00:12:50.440 --> 00:12:52.280]   We're joining our voices together
[00:12:52.280 --> 00:12:54.800]   and saying the world should be a different place.
[00:12:54.800 --> 00:12:56.520]   We shouldn't be under this oppression.
[00:12:56.520 --> 00:12:58.880]   We shouldn't be facing what it is that we're facing.
[00:12:58.880 --> 00:13:02.480]   We will cry out.
[00:13:02.480 --> 00:13:05.600]   Now, this is shocking
[00:13:05.600 --> 00:13:09.880]   because Israel has been in slavery,
[00:13:09.880 --> 00:13:12.720]   by this time, for 100 years.
[00:13:12.720 --> 00:13:17.840]   This is not like me when I pray something for God
[00:13:17.840 --> 00:13:21.440]   and after a month, he doesn't answer and I just give up.
[00:13:21.440 --> 00:13:24.640]   This is 100 years of slavery.
[00:13:24.640 --> 00:13:27.480]   This is probably already four generations of Israelites
[00:13:27.480 --> 00:13:29.880]   that have come and gone in that time.
[00:13:29.880 --> 00:13:34.880]   And even after 100 years, they have not given up.
[00:13:34.880 --> 00:13:36.600]   Even after 100 years,
[00:13:36.600 --> 00:13:39.800]   they are still crying out in their slavery,
[00:13:39.800 --> 00:13:42.720]   asking God to come through.
[00:13:42.720 --> 00:13:44.520]   And the reality for all of us
[00:13:44.520 --> 00:13:46.080]   is that this should shake us up.
[00:13:46.080 --> 00:13:48.240]   This should change our thinking
[00:13:48.240 --> 00:13:52.320]   because it's so easy for us to get comfortable in our sin.
[00:13:52.320 --> 00:13:54.720]   And when we get comfortable in our sin,
[00:13:54.720 --> 00:13:59.000]   we silence the voice that should be crying out for change.
[00:13:59.000 --> 00:14:07.160]   Have you silenced a voice in you
[00:14:07.160 --> 00:14:10.560]   that should be crying out for change?
[00:14:11.880 --> 00:14:14.120]   One of the realities is that
[00:14:14.120 --> 00:14:17.480]   we become comfortable in our sin.
[00:14:17.480 --> 00:14:19.040]   As we become comfortable in our sin,
[00:14:19.040 --> 00:14:22.040]   we become comfortable in how things are.
[00:14:22.040 --> 00:14:24.480]   And that voice that was once inside of us
[00:14:24.480 --> 00:14:26.440]   has now come down.
[00:14:26.440 --> 00:14:30.880]   And that urgent desire that we've had before,
[00:14:30.880 --> 00:14:33.200]   to be holy before God, to walk with him,
[00:14:33.200 --> 00:14:35.840]   to do as much as we can has gone.
[00:14:35.840 --> 00:14:37.800]   And the reality is this.
[00:14:37.800 --> 00:14:42.800]   Some of us have silenced the cry of our soul for freedom.
[00:14:42.800 --> 00:14:45.960]   Come on, church.
[00:14:45.960 --> 00:14:49.800]   I need you to lean into this a little bit.
[00:14:49.800 --> 00:14:52.800]   'Cause I think this is really important for all of us here.
[00:14:52.800 --> 00:14:59.200]   Some of us have silenced the cry of our soul
[00:14:59.200 --> 00:15:00.800]   for liberation from our sin.
[00:15:00.800 --> 00:15:06.560]   And Israel are crying, shrieking,
[00:15:06.560 --> 00:15:10.080]   asking, pounding, believing,
[00:15:10.080 --> 00:15:12.520]   shouting as loud as they can all together
[00:15:12.520 --> 00:15:14.880]   for God to step in and do something.
[00:15:14.880 --> 00:15:16.480]   And I believe for some of you in this room,
[00:15:16.480 --> 00:15:18.280]   you need to rediscover your voice.
[00:15:18.280 --> 00:15:20.120]   You need to rediscover your cry.
[00:15:20.120 --> 00:15:22.040]   You need to draw a line in the sand and say,
[00:15:22.040 --> 00:15:23.440]   enough is enough.
[00:15:23.440 --> 00:15:24.600]   I'm gonna stand up.
[00:15:24.600 --> 00:15:25.640]   I'm gonna take a stand.
[00:15:25.640 --> 00:15:26.560]   I'm gonna ask God.
[00:15:26.560 --> 00:15:27.560]   I'm not gonna suppress it.
[00:15:27.560 --> 00:15:29.520]   Yes, maybe I haven't seen the freedom.
[00:15:29.520 --> 00:15:31.560]   Yes, maybe it seems like God has been distant.
[00:15:31.560 --> 00:15:33.560]   Yes, maybe the promise hasn't come through.
[00:15:33.560 --> 00:15:35.240]   It feels like God hasn't answered.
[00:15:35.240 --> 00:15:38.520]   He hasn't seen, but I will not silence my voice of hope.
[00:15:38.520 --> 00:15:40.520]   I will not silence my voice of prayer.
[00:15:40.520 --> 00:15:43.080]   I will not give in to the reality of my sin,
[00:15:43.080 --> 00:15:45.760]   but I will take a stand and say, enough is enough.
[00:15:45.760 --> 00:15:47.960]   I will cry out.
[00:15:47.960 --> 00:15:53.560]   Some of you need to start crying out again.
[00:15:53.560 --> 00:15:59.040]   And we can see in the text here
[00:15:59.040 --> 00:16:02.680]   that Israel has remembered their God.
[00:16:02.680 --> 00:16:04.880]   The question in the text though
[00:16:04.880 --> 00:16:07.600]   is has God remembered them?
[00:16:07.600 --> 00:16:12.560]   Is God present with his people when they cry out?
[00:16:12.560 --> 00:16:15.080]   Does God draw near to us when we have a voice
[00:16:15.080 --> 00:16:17.400]   in our soul that says, I want more freedom?
[00:16:17.400 --> 00:16:19.880]   I want you to see what happens in the text.
[00:16:19.880 --> 00:16:22.360]   Just a very small thing that Moses writes here.
[00:16:22.360 --> 00:16:25.200]   He says, the king has died.
[00:16:25.200 --> 00:16:26.880]   The Israelites groaned in their slave and cried out,
[00:16:26.880 --> 00:16:29.880]   and their cry for help because of their slavery
[00:16:29.880 --> 00:16:31.640]   went up to God.
[00:16:31.640 --> 00:16:33.720]   This was not some random cry.
[00:16:33.720 --> 00:16:36.200]   This was not just lots of words in a vacuum.
[00:16:36.200 --> 00:16:37.840]   These words went up to God,
[00:16:37.840 --> 00:16:40.160]   and this is the first introduction
[00:16:40.160 --> 00:16:41.600]   to a personal reality of God.
[00:16:41.600 --> 00:16:43.560]   God's been mentioned in the Exodus so far,
[00:16:43.560 --> 00:16:46.640]   but this is the first time where God is about to step in
[00:16:46.640 --> 00:16:49.360]   and actually introduce himself, show us who he is.
[00:16:49.360 --> 00:16:51.360]   And like we say, next week we're gonna see
[00:16:51.360 --> 00:16:53.200]   the personal intimacy of that God
[00:16:53.200 --> 00:16:54.680]   as he meets Moses in Midian,
[00:16:54.680 --> 00:16:58.040]   but in this moment, God begins to express himself
[00:16:58.040 --> 00:17:00.280]   through his heart, through his soul,
[00:17:00.280 --> 00:17:02.440]   through his character, through his emotions,
[00:17:02.440 --> 00:17:05.560]   through who he is, and mostly through his promise
[00:17:05.560 --> 00:17:08.040]   and his promise for his people.
[00:17:08.040 --> 00:17:10.920]   And it's this idea of God's character
[00:17:10.920 --> 00:17:13.560]   that is now going to define the rest of the Exodus journey.
[00:17:13.560 --> 00:17:16.040]   In fact, from this point forward,
[00:17:16.040 --> 00:17:18.680]   all the way through the next 38 chapters or so,
[00:17:18.680 --> 00:17:21.840]   God always refers back to this moment right here.
[00:17:21.840 --> 00:17:24.680]   He always comes back and says, this is who I am.
[00:17:24.680 --> 00:17:26.920]   I am the God of Abraham, Isaac, and Jacob.
[00:17:26.920 --> 00:17:28.720]   I am this, I am that.
[00:17:28.720 --> 00:17:30.160]   You need to know my character.
[00:17:30.160 --> 00:17:31.240]   You need to know my heart,
[00:17:31.240 --> 00:17:34.280]   because you are a people who are shaped by my character.
[00:17:34.280 --> 00:17:36.720]   And when we're shaped by the character of God,
[00:17:36.720 --> 00:17:39.880]   God's promises become our promises.
[00:17:39.880 --> 00:17:41.240]   God's word becomes our word.
[00:17:41.240 --> 00:17:43.720]   God's work and mission becomes our mission.
[00:17:43.720 --> 00:17:46.200]   When he says, pray that heaven will come to earth,
[00:17:46.200 --> 00:17:48.000]   God was looking at the church.
[00:17:48.000 --> 00:17:54.400]   And we align ourselves to the character of God.
[00:17:54.400 --> 00:17:55.840]   That's the thing that enables us
[00:17:55.840 --> 00:17:58.480]   to journey into freedom from our Exodus.
[00:17:58.480 --> 00:17:59.840]   And we're gonna see a lot of that as we go,
[00:17:59.840 --> 00:18:02.960]   but today I wanna open up this idea
[00:18:02.960 --> 00:18:04.800]   of the character of God with you.
[00:18:04.800 --> 00:18:07.880]   I want you to see why God acts on behalf of his people.
[00:18:07.880 --> 00:18:09.760]   What is it inside of him?
[00:18:09.760 --> 00:18:12.360]   What is it about his compassion
