
[00:00:00.000 --> 00:00:01.240]   - Thank you, Carla.
[00:06:51.860 --> 00:06:57.300]   I was in the business world longer than I've been a pastor.
[00:06:57.300 --> 00:06:59.980]   Actually, I was a businessman almost as long
[00:06:59.980 --> 00:07:01.320]   as I've been a Christian.
[00:07:01.320 --> 00:07:06.140]   I love Jesse's talk on faith and the workplace.
[00:07:06.140 --> 00:07:07.860]   If you haven't heard it yet,
[00:07:07.860 --> 00:07:11.240]   I recommend you check it online.
[00:07:11.240 --> 00:07:13.100]   Now the trouble with being a pastor,
[00:07:13.100 --> 00:07:18.060]   most of my time these days is spent mainly with Christians.
[00:07:18.060 --> 00:07:21.340]   The famous inventor, Thomas Edison says this,
[00:07:21.340 --> 00:07:26.340]   "We often miss opportunity because it is dressed in overalls
[00:07:26.340 --> 00:07:29.860]   and looks like work."
[00:07:29.860 --> 00:07:34.860]   Now my first tip is this, fly your flag early.
[00:07:35.140 --> 00:07:39.980]   It is more difficult to do it later on.
[00:07:39.980 --> 00:07:42.460]   Now I'm gonna be honest with you.
[00:07:42.460 --> 00:07:44.260]   I used to cheat a little bit.
[00:07:44.260 --> 00:07:49.240]   I used to have a small cross on my jacket.
[00:07:49.240 --> 00:07:52.340]   Now that's not for everyone,
[00:07:52.340 --> 00:07:55.460]   but I wanna suggest a few quick ways
[00:07:55.460 --> 00:07:58.500]   that business people can fly their flag.
[00:07:58.500 --> 00:08:01.820]   To give you some practical ways you could do this
[00:08:01.820 --> 00:08:05.340]   in the office without making your colleagues feel
[00:08:05.340 --> 00:08:08.040]   they're getting bashed over their head with the Bible.
[00:08:08.040 --> 00:08:11.220]   Try a conversation.
[00:08:11.220 --> 00:08:14.960]   What did you do at the weekend?
[00:08:14.960 --> 00:08:19.060]   It gives you a chance to say something
[00:08:19.060 --> 00:08:21.100]   about being with Christian friends
[00:08:21.100 --> 00:08:25.180]   or a church event without being over religious.
[00:08:25.180 --> 00:08:29.020]   When someone is sick or has a problem,
[00:08:30.540 --> 00:08:32.460]   how can I pray for you?
[00:08:32.460 --> 00:08:34.300]   No one says no to prayer.
[00:08:34.300 --> 00:08:39.180]   And I had everyone from the tea lady to senior management
[00:08:39.180 --> 00:08:42.580]   asking for prayer for all sorts of things.
[00:08:42.580 --> 00:08:44.380]   Be an encourager.
[00:08:44.380 --> 00:08:47.420]   Don't get drawn into office politics,
[00:08:47.420 --> 00:08:50.100]   backbiting or negative talk.
[00:08:50.100 --> 00:08:55.100]   People will soon notice a difference in you and ask you why.
[00:08:55.100 --> 00:08:58.080]   Again, be gracious in sharing.
[00:08:59.200 --> 00:09:03.540]   Delay in flying your flag could lead to compromise.
[00:09:03.540 --> 00:09:05.380]   And then the realisation,
[00:09:05.380 --> 00:09:08.980]   oh, I didn't realise you were one of them.
[00:09:08.980 --> 00:09:12.740]   Secondly, make a connection.
[00:09:12.740 --> 00:09:15.920]   Find some common ground.
[00:09:15.920 --> 00:09:21.440]   People like to talk about things they are interested in.
[00:09:21.440 --> 00:09:23.900]   If we show an interest in the things
[00:09:23.900 --> 00:09:25.760]   that they are interested in,
[00:09:25.760 --> 00:09:29.120]   they may be more interested in what we have to say.
[00:09:29.120 --> 00:09:31.560]   When I was in sales,
[00:09:31.560 --> 00:09:34.240]   the first thing I did was look at someone's office,
[00:09:34.240 --> 00:09:37.980]   their desk, their bookshelf for clues.
[00:09:37.980 --> 00:09:41.840]   People like to talk about their hobbies, their families.
[00:09:41.840 --> 00:09:45.380]   Invite them out for a coffee or a better still happy hour
[00:09:45.380 --> 00:09:50.380]   to get to know them rather than just WhatsApping them
[00:09:50.380 --> 00:09:52.780]   with the latest church invitation.
[00:09:52.780 --> 00:09:55.440]   If I take someone out for lunch,
[00:09:55.440 --> 00:09:59.860]   I always start a conversation with the waiter or waitress.
[00:09:59.860 --> 00:10:04.300]   Learn a few simple words of Chinese, Tagalog, Nepalese.
[00:10:04.300 --> 00:10:06.460]   I particularly like Nepalese.
[00:10:06.460 --> 00:10:08.980]   I go into a restaurant, I go, "Namaste."
[00:10:08.980 --> 00:10:10.900]   Oh, "Namaste."
[00:10:10.900 --> 00:10:12.860]   And then I go, "Jai Masi," which is,
[00:10:12.860 --> 00:10:15.580]   they say, "Oh, that's a Christian greeting."
[00:10:15.580 --> 00:10:17.860]   I said, "Jai, are you a Christian?"
[00:10:17.860 --> 00:10:21.820]   'Cause we have a lot of Nepalese Christians at our church.
[00:10:22.900 --> 00:10:27.900]   The person who you are with is by this time engaged.
[00:10:27.900 --> 00:10:33.260]   I'd love to go on, but I wanna emphasise thirdly,
[00:10:33.260 --> 00:10:36.480]   look for opportunities.
[00:10:36.480 --> 00:10:40.820]   The Holy Spirit will give you windows.
[00:10:40.820 --> 00:10:46.120]   20 years ago, one of my team at work knocked on my door
[00:10:46.120 --> 00:10:48.320]   and asked me a question.
[00:10:48.320 --> 00:10:51.840]   I didn't know at the time she was thinking of leaving.
[00:10:51.840 --> 00:10:53.920]   She said, "How have you been able to stay
[00:10:53.920 --> 00:10:57.320]   at the same company for 25 years?"
[00:10:57.320 --> 00:11:00.960]   I gave an answer I would not normally recommend.
[00:11:00.960 --> 00:11:03.880]   I just said, "Jesus."
[00:11:03.880 --> 00:11:07.000]   And that prompted an hour or so of conversation
[00:11:07.000 --> 00:11:10.440]   at the end of which she prayed a prayer to receive Christ.
[00:11:10.440 --> 00:11:14.280]   And I prayed with her to be filled with the Holy Spirit.
[00:11:14.280 --> 00:11:15.880]   She came to the Vine.
[00:11:15.880 --> 00:11:17.320]   Her name is Wendy Lee.
[00:11:17.320 --> 00:11:19.800]   She is still very much part of the Vine.
[00:11:19.800 --> 00:11:22.440]   I baptised her in Repulse Bay,
[00:11:22.440 --> 00:11:24.040]   married her in Union Church
[00:11:24.040 --> 00:11:26.680]   and dedicated her son here at the Vine.
[00:11:26.680 --> 00:11:31.480]   I find aeroplane journeys a great opportunity.
[00:11:31.480 --> 00:11:32.800]   Do you remember aeroplanes?
[00:11:32.800 --> 00:11:33.640]   Yeah.
[00:11:33.640 --> 00:11:39.080]   You have a person's company for maybe 12 hours.
[00:11:39.080 --> 00:11:42.760]   I let it slip around takeoff that I'm a pastor
[00:11:42.760 --> 00:11:45.180]   or maybe I'm on my way to a Christian conference
[00:11:45.180 --> 00:11:46.560]   or mission trip.
[00:11:46.560 --> 00:11:51.560]   The result is either a long and interesting conversation.
[00:11:51.560 --> 00:11:55.280]   Otherwise, they soon pretend to fall asleep
[00:11:55.280 --> 00:11:57.320]   and ignore me for 12 hours.
[00:11:57.320 --> 00:12:01.800]   Fourthly, know your story.
[00:12:01.800 --> 00:12:05.240]   No story is better than yours.
[00:12:05.240 --> 00:12:07.840]   People can argue about theology
[00:12:07.840 --> 00:12:10.960]   but not your personal experience.
[00:12:10.960 --> 00:12:14.560]   What I mean is this, what I was like before I met Christ,
[00:12:14.560 --> 00:12:18.000]   how I met Christ and the difference He has made.
[00:12:18.000 --> 00:12:22.800]   In mission trip preparation, we do a one minute testimony.
[00:12:22.800 --> 00:12:26.200]   Find a friend somewhere and practise.
[00:12:26.200 --> 00:12:29.000]   We could call it the elevator pitch.
[00:12:29.000 --> 00:12:33.760]   But sometimes we don't need to say anything
[00:12:33.760 --> 00:12:37.440]   as A is for actions.
[00:12:37.440 --> 00:12:42.200]   Actions speak louder than words is a popular idiom.
[00:12:42.200 --> 00:12:44.760]   People say, "I don't believe what you say,
[00:12:44.760 --> 00:12:46.320]   "I believe what you do."
[00:12:46.320 --> 00:12:48.280]   All talk, no action.
[00:12:48.280 --> 00:12:51.000]   There is a danger when our words and actions
[00:12:51.000 --> 00:12:54.360]   don't match up, are inconsistent.
[00:12:54.360 --> 00:12:57.120]   The reality of our media driven age
[00:12:57.120 --> 00:13:01.520]   is where people are saying seems to have such a big impact.
[00:13:01.520 --> 00:13:05.360]   And oftentimes it's those who are keyboard warriors
[00:13:05.360 --> 00:13:09.200]   who are shaping the narrative of our cities and culture.
[00:13:09.200 --> 00:13:12.160]   I think there is a good reminder for all of us
[00:13:12.160 --> 00:13:16.440]   to live less online and more in the real world.
[00:13:16.440 --> 00:13:19.560]   To be more of a Christian in our everyday moments
[00:13:19.560 --> 00:13:21.840]   than pretending to be one online.
[00:13:21.840 --> 00:13:27.040]   There's a common Christian expression, go the extra mile.
[00:13:27.040 --> 00:13:30.080]   Jesus talked about it in Matthew 5:41.
[00:13:30.080 --> 00:13:31.840]   Jackie Pullinger says this,
[00:13:31.840 --> 00:13:36.040]   "God wants us to have soft hearts and hard feet."
[00:13:36.040 --> 00:13:40.740]   The trouble is so many of us have hard hearts and soft feet.
[00:13:41.800 --> 00:13:44.760]   We can be the extra mile people.
[00:13:44.760 --> 00:13:50.100]   And that follows very nicely into L is for life.
[00:13:50.100 --> 00:13:53.480]   People are put off Christianity,
[00:13:53.480 --> 00:13:57.040]   not by the person of Christ, but by his followers.
[00:13:57.040 --> 00:13:59.160]   That is so sad.
[00:13:59.160 --> 00:14:02.240]   Gandhi said this, "I like your Christ.
[00:14:02.240 --> 00:14:04.580]   "I do not like your Christians.
[00:14:04.580 --> 00:14:07.720]   "Your Christians are so unlike your Christ."
[00:14:09.420 --> 00:14:13.060]   But on the other hand, let me tell you about Joanna Chow.
[00:14:13.060 --> 00:14:16.500]   Joanna Chow at the time was our Vine administrator.
[00:14:16.500 --> 00:14:20.660]   More than 10 years ago was diagnosed with serious cancer.
[00:14:20.660 --> 00:14:23.260]   I wish I could report that she had been radically healed.
[00:14:23.260 --> 00:14:27.420]   And I know she had and has many struggles.
[00:14:27.420 --> 00:14:30.180]   But the way she has conducted herself
[00:14:30.180 --> 00:14:33.060]   has led to many of her family members
[00:14:33.060 --> 00:14:35.020]   to give their life to Jesus.
[00:14:35.020 --> 00:14:38.260]   And I know she is praying for the rest.
[00:14:39.260 --> 00:14:42.000]   The famous American evangelist D.L. Mooney says,
[00:14:42.000 --> 00:14:46.920]   "Out of a hundred people, one will read the Bible.
[00:14:46.920 --> 00:14:49.740]   "The other 99 will read the Christian."
[00:14:49.740 --> 00:14:55.580]   Our witness, our witness, our love, our actions,
[00:14:55.580 --> 00:15:01.100]   our words must be always with love.
[00:15:01.100 --> 00:15:04.180]   We cannot give what we haven't received.
[00:15:04.180 --> 00:15:06.180]   We receive to give away.
[00:15:06.180 --> 00:15:08.140]   We're not to be like the Dead Sea,
[00:15:08.140 --> 00:15:09.940]   which feeds nothing.
[00:15:09.940 --> 00:15:12.300]   But the River Jordan bringing life,
[00:15:12.300 --> 00:15:14.660]   it reflects our river model vision.
[00:15:14.660 --> 00:15:21.540]   Those we witness to can never be notches on our belts
[00:15:21.540 --> 00:15:25.740]   or KPIs on our scorecards when they respond.
[00:15:25.740 --> 00:15:27.500]   Paul says that without love,
[00:15:27.500 --> 00:15:31.860]   our witness is a noisy gong, a clanging cymbal.
[00:15:31.860 --> 00:15:34.220]   Ask God to pour out His love.
[00:15:34.220 --> 00:15:39.220]   Romans 5:5, "For those in Jerusalem, Judea, Samaria,
[00:15:39.220 --> 00:15:41.180]   "and the ends of the earth."
[00:15:41.180 --> 00:15:44.380]   After all, loving people is important,
[00:15:44.380 --> 00:15:47.140]   regardless of whether they end up
[00:15:47.140 --> 00:15:48.860]   saying the sinner's prayer or not.
[00:15:48.860 --> 00:15:52.140]   There is great value in loving people,
[00:15:52.140 --> 00:15:55.100]   regardless of the surface result.
[00:15:55.100 --> 00:16:01.140]   W plus A plus L plus L leads to E, evangelism.
[00:16:01.820 --> 00:16:05.500]   And I repeat, evangelism is one beggar
[00:16:05.500 --> 00:16:10.020]   telling another beggar where to find bread.
[00:16:10.020 --> 00:16:13.140]   And I'm gonna give you all an opportunity
[00:16:13.140 --> 00:16:16.820]   to put this into practise in a simple way.
[00:16:16.820 --> 00:16:19.860]   I wanna introduce the alpha opportunity,
[00:16:19.860 --> 00:16:24.420]   one beggar telling another beggar where to find bread.
[00:16:24.420 --> 00:16:26.940]   And my aim is this, for everyone
[00:16:26.940 --> 00:16:30.060]   who calls the Vyandale Home Church
[00:16:30.060 --> 00:16:35.060]   to invite at least one friend to Online Alpha.
[00:16:35.060 --> 00:16:38.660]   And I want you right now in your mind,
[00:16:38.660 --> 00:16:42.500]   or maybe write it down, think of that friend.
[00:16:42.500 --> 00:16:45.660]   And we pray in Jesus' Name, all of us,
[00:16:45.660 --> 00:16:47.980]   prayers across the city, across the world,
[00:16:47.980 --> 00:16:49.620]   for that one friend.
[00:16:49.620 --> 00:16:52.660]   We pray, Lord, that You'll give us the grace
[00:16:52.660 --> 00:16:57.660]   and the opportunity to invite them to Online Alpha.
[00:16:57.660 --> 00:16:59.860]   And so I've reached half time.
[00:16:59.860 --> 00:17:03.220]   At this stage, I wanna recommend a stage
[00:17:03.220 --> 00:17:08.220]   of going even further, the Spiritual Foundation Toolkit.
[00:17:08.220 --> 00:17:12.140]   It starts off with learning how to prepare
[00:17:12.140 --> 00:17:13.620]   your story and testimony.
[00:17:13.620 --> 00:17:16.720]   It follows some resources in how to start conversations
[00:17:16.720 --> 00:17:17.900]   about your faith.
[00:17:17.900 --> 00:17:19.680]   And there are some simple resources
[00:17:19.680 --> 00:17:22.660]   that you can help share with friends
[00:17:22.660 --> 00:17:25.020]   and a section on going deeper,
[00:17:25.020 --> 00:17:26.900]   a section on how to run Alpha
[00:17:26.900 --> 00:17:29.540]   and deal with difficult questions.
[00:17:29.700 --> 00:17:34.700]   But as we move into the second half today,
[00:17:34.700 --> 00:17:38.660]   you, particularly those of you that know me well,
[00:17:38.660 --> 00:17:42.780]   would not expect me to give a talk on evangelism
[00:17:42.780 --> 00:17:47.140]   without at least offering some sort of challenge.
[00:17:47.140 --> 00:17:49.300]   So what I wanna do is attempt to give you
[00:17:49.300 --> 00:17:51.220]   one of the best biblical examples
[00:17:51.220 --> 00:17:53.980]   on how to make a connection,
[00:17:53.980 --> 00:17:58.220]   but to use it to issue you with a personal challenge.
[00:17:58.220 --> 00:18:02.340]   And the connection point is in six short words.
[00:18:02.340 --> 00:18:05.180]   Will you give me a drink?
[00:18:05.180 --> 00:18:07.820]   Now I might be in trouble if I started going to stop
[00:18:07.820 --> 00:18:10.020]   to strangers in Hong Kong saying that,
[00:18:10.020 --> 00:18:11.780]   will you give me a drink?
[00:18:11.780 --> 00:18:14.900]   But in this instance, it led to one of history's
[00:18:14.900 --> 00:18:18.300]   most well-known conversion stories,
[00:18:18.300 --> 00:18:22.720]   which ended up with the words, come see a man.
[00:18:22.720 --> 00:18:27.720]   Those words were uttered almost 2000 years ago by a woman.
[00:18:28.320 --> 00:18:30.120]   She said, come and see a man
[00:18:30.120 --> 00:18:32.640]   who told me everything I ever did.
[00:18:32.640 --> 00:18:34.200]   Could this be the Lord?
[00:18:34.200 --> 00:18:36.240]   Could this be the Messiah?
[00:18:36.240 --> 00:18:38.800]   John 4, 29.
[00:18:38.800 --> 00:18:40.760]   She was not just any woman.
[00:18:40.760 --> 00:18:44.160]   We know her today as the woman at the well.
[00:18:44.160 --> 00:18:46.220]   We have no idea of a name,
[00:18:46.220 --> 00:18:51.480]   but what we do know is firstly, she was an outcast.
[00:18:51.480 --> 00:18:53.800]   The Samaritans were hated by the Jews
[00:18:53.800 --> 00:18:56.440]   regarded as half breeds, pigs.
[00:18:56.440 --> 00:19:00.400]   What we also know is secondly, she had a questionable past.
[00:19:00.400 --> 00:19:02.240]   She had had five husbands
[00:19:02.240 --> 00:19:05.680]   and was living with a man, not a husband.
[00:19:05.680 --> 00:19:07.600]   What we also know is thirdly,
[00:19:07.600 --> 00:19:11.680]   she had her own ideas about how to worship God.
[00:19:11.680 --> 00:19:15.520]   In fact, for her, it wasn't about how, but where.
[00:19:15.520 --> 00:19:18.320]   Samaritans believed that God had to be worshipped
[00:19:18.320 --> 00:19:20.640]   on a particular mountain.
[00:19:20.640 --> 00:19:22.760]   Now I know that many of us here today
[00:19:22.760 --> 00:19:25.520]   may have felt like that in our lives,
[00:19:25.520 --> 00:19:27.560]   believing that to worship God,
[00:19:27.560 --> 00:19:30.600]   we had to go to this church, go to this place of worship,
[00:19:30.600 --> 00:19:34.200]   or behave in this way, even dress the right way.
[00:19:34.200 --> 00:19:38.280]   We can maybe all identify with a Samaritan woman,
[00:19:38.280 --> 00:19:44.520]   but this lady met a man, not just any man,
[00:19:44.520 --> 00:19:48.080]   not like the men who had abused her,
[00:19:48.080 --> 00:19:50.220]   seen her as an object for lust.
[00:19:50.220 --> 00:19:54.160]   This man's name was Jesus.
[00:19:54.160 --> 00:19:57.720]   He had taken a detour just to be there in Sychar
[00:19:57.720 --> 00:19:59.720]   at the well to meet her.
[00:19:59.720 --> 00:20:03.440]   We read that Jesus had to go through Samaria,
[00:20:03.440 --> 00:20:07.840]   but Jewish people would actually take a long detour
[00:20:07.840 --> 00:20:10.240]   to avoid going through Samaria.
[00:20:10.240 --> 00:20:12.400]   Such was their hatred of each other.
[00:20:12.400 --> 00:20:15.200]   So why did he have to go?
[00:20:15.200 --> 00:20:19.180]   He had to go because this woman was important to him.
[00:20:20.560 --> 00:20:25.560]   And I need to tell you that Jesus is here on Vine Church
[00:20:25.560 --> 00:20:30.200]   everywhere today, specifically to meet you.
[00:20:30.200 --> 00:20:33.020]   He is here because you are important to him.
[00:20:33.020 --> 00:20:35.960]   Now back to the well,
[00:20:35.960 --> 00:20:39.200]   Jesus' disciples had gone out to buy lunch.
[00:20:39.200 --> 00:20:42.480]   We read that Jesus was tired.
[00:20:42.480 --> 00:20:47.480]   He was fully human and sat down by a well.
[00:20:47.960 --> 00:20:51.560]   We read when a Samaritan woman came to draw water,
[00:20:51.560 --> 00:20:56.560]   Jesus said to her, "Will you give me a drink?
[00:20:56.560 --> 00:20:59.120]   Will you give me a drink?"
[00:20:59.120 --> 00:21:00.360]   Now this was wrong.
[00:21:00.360 --> 00:21:05.880]   Jesus, a Jewish man, talking to a Samaritan,
[00:21:05.880 --> 00:21:09.280]   talking to a woman, talking to a woman with a past
[00:21:09.280 --> 00:21:10.960]   who was probably there at midday
[00:21:10.960 --> 00:21:13.980]   to avoid being seen by the village gossips.
[00:21:13.980 --> 00:21:17.320]   But you know, it was not about a drink he needed.
[00:21:17.320 --> 00:21:20.320]   It was all about what she needed.
[00:21:20.320 --> 00:21:22.320]   That was the connection point.
[00:21:22.320 --> 00:21:26.000]   That was my Nepalese waitress conversation.
[00:21:26.000 --> 00:21:28.320]   That was my time with Wendy Lee.
[00:21:28.320 --> 00:21:33.460]   And we witnessed a most bizarre conversation
[00:21:33.460 --> 00:21:36.500]   about a drink that Jesus didn't really want
[00:21:36.500 --> 00:21:39.360]   from a woman who didn't think he should be asking her,
[00:21:39.360 --> 00:21:41.840]   leading to a discussion which interplays
[00:21:41.840 --> 00:21:43.960]   between the water from the well
[00:21:43.960 --> 00:21:46.620]   and this thing called living water.
[00:21:47.540 --> 00:21:50.300]   Jesus said, she said to Jesus,
[00:21:50.300 --> 00:21:53.340]   "I don't know what this living water is,
[00:21:53.340 --> 00:21:57.700]   but it sounds like I should have some."
[00:21:57.700 --> 00:22:01.100]   Here at Jacob's well, after five husbands
[00:22:01.100 --> 00:22:04.180]   and living with a man, after a tragedy,
[00:22:04.180 --> 00:22:06.820]   a lifetime of tragedy and emptiness,
[00:22:06.820 --> 00:22:08.740]   disappointment and discouragement,
[00:22:08.740 --> 00:22:11.240]   sinfulness and spiritual thirst,
[00:22:11.240 --> 00:22:13.660]   she finally met a man.
[00:22:14.580 --> 00:22:19.580]   Not a man who took from her, but a man who gave to her.
[00:22:19.580 --> 00:22:22.380]   And what did he give to her?
[00:22:22.380 --> 00:22:27.380]   Life, eternal life, living water.
[00:22:27.380 --> 00:22:31.140]   Jesus said, if she drank the water from the well,
[00:22:31.140 --> 00:22:34.380]   she would be thirsty again in no time,
[00:22:34.380 --> 00:22:36.340]   especially in the midday humidity.
[00:22:36.340 --> 00:22:38.020]   I can understand that.
[00:22:38.020 --> 00:22:42.240]   Then Jesus said, if she drank this living water,
[00:22:42.240 --> 00:22:44.820]   she would never go thirsty again.
[00:22:44.820 --> 00:22:48.880]   No wonder she ran to the city and proclaimed to the men,
[00:22:48.880 --> 00:22:50.660]   the women wouldn't listen to her,
[00:22:50.660 --> 00:22:53.700]   "Come and see a man."
