
[00:00:00.000 --> 00:00:01.320]  謝謝Francesca
[00:01:25.120 --> 00:01:28.120]  可能幫你搬椅子,很主動地
[00:01:28.120 --> 00:01:31.080]  你可能也會很有感受
[00:01:31.080 --> 00:01:37.720]  有沒有人會覺得
[00:01:37.720 --> 00:01:39.480]  還有一樣我想說的
[00:01:39.480 --> 00:01:41.680]  應該有五樣
[00:01:41.680 --> 00:01:42.400]  無論如何
[00:01:42.400 --> 00:01:45.520]  可能那不是我的戀愛語言
[00:01:45.520 --> 00:01:46.480]  大家心水清
[00:01:46.480 --> 00:01:47.800]  可能都知道我在說甚麼
[00:01:47.800 --> 00:01:50.640]  其實每個人都有不同的喜好
[00:01:50.640 --> 00:01:51.880]  其實不是
[00:01:51.880 --> 00:01:55.000]  應該說每個人都有不同的需要
[00:01:55.000 --> 00:01:57.000]  這是一份需要
[00:01:57.000 --> 00:01:58.320]  剛剛說
[00:01:58.320 --> 00:01:59.600]  如果你心水清
[00:01:59.600 --> 00:02:00.320]  可能你猜得到
[00:02:00.320 --> 00:02:01.120]  剛才我所說的
[00:02:01.120 --> 00:02:04.960]  其實是一個愛的表達和接受
[00:02:04.960 --> 00:02:06.880]  是一個表達和接受
[00:02:06.880 --> 00:02:08.320]  今天教授Chadman不在
[00:02:08.320 --> 00:02:10.640]  你看到我們的萬能教授
[00:02:10.640 --> 00:02:12.640]  今天還出去港島
[00:02:12.640 --> 00:02:15.720]  他受邀請去了另一間教會去港島
[00:02:15.720 --> 00:02:19.400]  但我今天帶了另一位Chadman給大家
[00:02:19.400 --> 00:02:21.160]  他叫Gary Chadman
[00:02:21.160 --> 00:02:23.280]  他也是一位牧者
[00:02:23.280 --> 00:02:24.840]  在美國的一位牧者
[00:02:24.840 --> 00:02:27.520]  也是一位婚姻輔導員
[00:02:27.520 --> 00:02:29.000]  也是一位作者
[00:02:29.000 --> 00:02:30.560]  你們看到
[00:02:30.560 --> 00:02:31.840]  他有一個理論
[00:02:31.840 --> 00:02:33.600]  叫做Five Love Languages
[00:02:33.600 --> 00:02:36.400]  五種愛的語言
[00:02:36.400 --> 00:02:38.600]  有多少人都了解過這東西
[00:02:38.600 --> 00:02:39.240]  有吧
[00:02:39.240 --> 00:02:40.920]  做過測試吧
[00:02:40.920 --> 00:02:42.960]  大家很容易在網上找到測試
[00:02:42.960 --> 00:02:46.640]  了解自己的愛的語言
[00:02:46.640 --> 00:02:48.520]  愛的語言有五種
[00:02:48.520 --> 00:02:50.840]  有Receiving gifts
[00:02:50.840 --> 00:02:51.960]  接收禮物
[00:02:51.960 --> 00:02:53.680]  肯定的言語
[00:02:53.680 --> 00:02:55.160]  服務的行動
[00:02:55.160 --> 00:02:55.960]  剛才說了
[00:02:55.960 --> 00:02:58.920]  精心的時刻和身體接觸
[00:02:58.920 --> 00:03:00.680]  剛才提到精心時刻
[00:03:00.680 --> 00:03:05.800]  你會否特別喜歡有另一個人
[00:03:05.800 --> 00:03:07.720]  真的只有你們兩個人的時間
[00:03:07.720 --> 00:03:08.880]  沒有騷擾
[00:03:08.880 --> 00:03:10.760]  他很專心聽你說話
[00:03:10.760 --> 00:03:12.520]  很專心陪伴你
[00:03:12.520 --> 00:03:15.000]  我看到剛才Francesca分享的
[00:03:15.000 --> 00:03:17.800]  就是和神有一個很好的Quality Time
[00:03:17.800 --> 00:03:18.280]  是吧
[00:03:18.280 --> 00:03:19.400]  這些都是很好的東西
[00:03:19.400 --> 00:03:21.520]  但是
[00:03:21.520 --> 00:03:24.800]  很多時候我們未必察覺到
[00:03:24.800 --> 00:03:27.840]  幾星期前我弄傷了頸部
[00:03:27.840 --> 00:03:29.160]  是舊患
[00:03:29.160 --> 00:03:31.040]  但動也動不了
[00:03:31.040 --> 00:03:32.200]  很痛很辛苦
[00:03:32.200 --> 00:03:33.600]  我幾乎不能下床
[00:03:33.600 --> 00:03:34.320]  我正在想
[00:03:34.320 --> 00:03:35.400]  因為是舊患
[00:03:35.400 --> 00:03:35.960]  我知道
[00:03:35.960 --> 00:03:36.800]  其實可能
[00:03:36.800 --> 00:03:37.800]  不知道怎樣可以康復
[00:03:37.800 --> 00:03:38.800]  舊患的東西
[00:03:38.800 --> 00:03:39.440]  但我在想
[00:03:39.440 --> 00:03:40.720]  我需要去看醫生嗎
[00:03:40.720 --> 00:03:42.040]  還有去哪裡看醫生呢
[00:03:42.040 --> 00:03:43.600]  因為真的很痛
[00:03:43.600 --> 00:03:45.720]  還在我在想的時候
[00:03:45.720 --> 00:03:46.320]  Michie
[00:03:46.320 --> 00:03:47.320]  我太太
[00:03:47.320 --> 00:03:48.640]  她已經幫我找了一個
[00:03:48.640 --> 00:03:49.760]  口碑很好
[00:03:49.760 --> 00:03:52.880]  但超級難預約的物理治療
[00:03:52.880 --> 00:03:54.160]  預約了
[00:03:54.160 --> 00:03:56.360]  我只要去就可以了
[00:03:56.360 --> 00:03:58.200]  然後我發覺
[00:03:58.200 --> 00:03:59.840]  我好被愛
[00:03:59.840 --> 00:04:01.520]  好Feel Love
[00:04:01.520 --> 00:04:02.400]  原來
[00:04:02.400 --> 00:04:06.000]  這個叫做服務的行動
[00:04:06.000 --> 00:04:06.960]  服務的行動
[00:04:06.960 --> 00:04:08.960]  原來是我的一個很重要的
[00:04:08.960 --> 00:04:11.440]  一個Love Language
[00:04:11.440 --> 00:04:12.560]  我在當中能夠去
[00:04:12.560 --> 00:04:15.880]  真的很具體地去見到愛
[00:04:15.880 --> 00:04:17.280]  有時候愛很虛無
[00:04:17.280 --> 00:04:18.160]  但當原來
[00:04:18.160 --> 00:04:19.280]  藉著這樣
[00:04:19.280 --> 00:04:20.040]  我可以見到
[00:04:20.040 --> 00:04:21.040]  可以感受到
[00:04:21.040 --> 00:04:23.440]  什麼是愛
[00:04:23.440 --> 00:04:24.960]  另外給多一個例子
[00:04:24.960 --> 00:04:26.960]  認識有一個全職的媽媽
[00:04:26.960 --> 00:04:28.320]  不是全職工作
[00:04:28.320 --> 00:04:29.560]  又是媽媽
[00:04:29.560 --> 00:04:31.000]  兩個全職
[00:04:31.000 --> 00:04:32.000]  她很忙
[00:04:32.000 --> 00:04:33.880]  她
[00:04:33.880 --> 00:04:35.680]  很愛她的兒子
[00:04:35.680 --> 00:04:36.560]  她也很愛她的兒子
[00:04:36.560 --> 00:04:37.720]  但她真的很忙
[00:04:37.720 --> 00:04:38.520]  她可以做的就是
[00:04:38.520 --> 00:04:39.880]  用她覺得的方法
[00:04:39.880 --> 00:04:41.200]  去給她的兒子
[00:04:41.200 --> 00:04:42.200]  買禮物
[00:04:42.200 --> 00:04:43.120]  她可以做的事
[00:04:43.120 --> 00:04:45.080]  下班去買一份禮物才回去
[00:04:45.080 --> 00:04:46.240]  她收了很多禮物
[00:04:46.240 --> 00:04:47.200]  從小到大很開心
[00:04:47.200 --> 00:04:48.880]  見到她收禮物很開心
[00:04:48.880 --> 00:04:49.680]  我也很滿足
[00:04:49.680 --> 00:04:50.680]  很愛她
[00:04:50.680 --> 00:04:52.160]  但當她長大後
[00:04:52.160 --> 00:04:54.560]  原來她發覺她沒有被愛
[00:04:54.560 --> 00:04:57.360]  小朋友說她不覺得媽媽愛她
[00:04:57.360 --> 00:04:58.400]  然後媽媽覺得
[00:04:58.400 --> 00:05:01.080]  其實我盡了很大的能力
[00:05:01.080 --> 00:05:03.560]  原來小朋友的愛語言
[00:05:03.560 --> 00:05:05.200]  是Quality Time
[00:05:05.200 --> 00:05:06.240]  她需要陪同
[00:05:06.240 --> 00:05:08.240]  她需要媽媽不做任何事
[00:05:08.240 --> 00:05:09.120]  在她旁邊
[00:05:09.120 --> 00:05:11.120]  只是不要按電話
[00:05:11.120 --> 00:05:12.880]  不要做其他事
[00:05:12.880 --> 00:05:14.240]  那個Quality Time
[00:05:14.240 --> 00:05:16.800]  小朋友是很Feel Love
[00:05:16.800 --> 00:05:17.960]  所以我們去了解
[00:05:17.960 --> 00:05:21.760]  愛是非常非常重要的一件事
[00:05:21.760 --> 00:05:24.080]  因為愛是一種感覺
[00:05:24.080 --> 00:05:25.280]  但這個感覺
[00:05:25.280 --> 00:05:27.760]  是佔了愛的三分之一
[00:05:27.760 --> 00:05:29.240]  愛還包含什麼呢
[00:05:29.240 --> 00:05:32.280]  愛還包含 Commitment
[00:05:32.280 --> 00:05:33.720]  一個承諾
[00:05:33.720 --> 00:05:36.760]  愛還包含 Intimacy
[00:05:36.760 --> 00:05:38.920]  親密的關係
[00:05:38.920 --> 00:05:41.240]  愛是一個關係
[00:05:41.240 --> 00:05:45.560]  是一個關乎感受
[00:05:45.560 --> 00:05:47.920]  關乎承諾
[00:05:47.920 --> 00:05:52.840]  亦是關乎一個親密的關係
[00:05:52.840 --> 00:05:54.720]  我們這次五個星期的講道
[00:05:54.720 --> 00:05:56.800]  叫做Fresh Encounter
[00:05:56.800 --> 00:05:58.560]  一個新的相遇
[00:05:58.560 --> 00:06:01.120]  其實就是希望幫助大家去加深
[00:06:01.120 --> 00:06:05.880]  加強和上帝之間的緊密關係
[00:06:05.880 --> 00:06:08.200]  當中亦是關乎感覺
[00:06:08.200 --> 00:06:11.600]  亦是關乎承諾
[00:06:11.600 --> 00:06:13.240]  因為我們真正要去建立的
[00:06:13.240 --> 00:06:15.600]  是和神之間的愛
[00:06:15.600 --> 00:06:17.240]  那個新的 Encounter
[00:06:17.240 --> 00:06:19.240]  其實我們要重新認識
[00:06:19.240 --> 00:06:20.760]  知道 明白到
[00:06:20.760 --> 00:06:24.440]  上帝對我們的愛
[00:06:24.440 --> 00:06:26.640]  耶穌總括了一切的誡命
[00:06:26.640 --> 00:06:27.800]  我們在聖經見到
[00:06:27.800 --> 00:06:29.520]  祂叫我們愛神
[00:06:29.520 --> 00:06:32.080]  和愛人如己
[00:06:32.080 --> 00:06:33.840]  大家都很容易就Amen
[00:06:33.840 --> 00:06:35.600]  二口同聲Amen
[00:06:35.600 --> 00:06:37.720]  然後怎樣
[00:06:37.720 --> 00:06:41.080]  愛很虛無
[00:06:41.080 --> 00:06:44.680]  可能我們有時不懂得愛
[00:06:44.680 --> 00:06:47.040]  可能有時我們會懷疑
[00:06:47.040 --> 00:06:48.440]  其實神是否真的愛我們
[00:06:48.440 --> 00:06:49.920]  當我們有很多不同的事情
[00:06:49.920 --> 00:06:51.720]  發生在我們生命的時候
[00:06:51.720 --> 00:06:53.360]  我們會有一個問題
[00:06:53.360 --> 00:06:55.360]  神是否真的愛我們
[00:06:55.360 --> 00:06:57.240]  祂怎樣愛我們
[00:06:57.240 --> 00:06:59.560]  為何我感受不到
[00:06:59.560 --> 00:07:02.120]  所以我們了解愛很重要
[00:07:02.120 --> 00:07:05.480]  《約翰一書》四章十九節
[00:07:05.480 --> 00:07:09.800]  我們愛 因為神先愛我們
[00:07:09.800 --> 00:07:12.800]  這個先後次序很重要
[00:07:12.800 --> 00:07:13.760]  告訴我們
[00:07:13.760 --> 00:07:17.160]  我們首先要明白 理解
[00:07:17.160 --> 00:07:18.960]  看到 感受到
[00:07:18.960 --> 00:07:22.640]  上帝對我們的愛的重要性
[00:07:22.640 --> 00:07:26.480]  我們再看十六十八節
[00:07:26.480 --> 00:07:28.120]  在經文見到
[00:07:28.120 --> 00:07:32.280]  我們知道並深信神是愛我們的
[00:07:32.280 --> 00:07:34.160]  神就是愛
[00:07:34.160 --> 00:07:35.840]  住在愛的裡面
[00:07:35.840 --> 00:07:37.960]  就是住在神的裡面
[00:07:37.960 --> 00:07:41.040]  神也住在我們的裡面
[00:07:41.040 --> 00:07:45.200]  由此 愛在我們裡面得以圓滿
[00:07:45.200 --> 00:07:46.480]  我們可以在審判的日子
[00:07:46.480 --> 00:07:47.760]  坦然無懼
[00:07:47.760 --> 00:07:49.640]  因為基督怎樣
[00:07:49.640 --> 00:07:52.480]  我們在世界上就是怎樣
[00:07:52.480 --> 00:07:54.720]  在愛裡面無懼怕
[00:07:54.720 --> 00:07:57.680]  圓滿的愛 Perfect love
[00:07:57.680 --> 00:08:03.040]  將恐懼驅趕出去
[00:08:03.040 --> 00:08:07.520]  當我們去做基督教婚姻輔導的時候
[00:08:07.520 --> 00:08:09.440]  我們是讓一對夫婦
[00:08:09.440 --> 00:08:11.040]  當做基督教婚姻輔導的時候
[00:08:11.040 --> 00:08:15.040]  是讓他們見到彼此之間的愛
[00:08:15.040 --> 00:08:17.080]  因為神就是愛
[00:08:17.080 --> 00:08:20.160]  當他們當中見到愛
[00:08:20.160 --> 00:08:24.240]  神就在裡面可以有空間去工作
[00:08:24.240 --> 00:08:27.280]  但是要見到愛有一樣東西是非常重要
[00:08:27.280 --> 00:08:30.800]  或者可以說是最重要的一樣東西
[00:08:30.800 --> 00:08:33.000]  就是溝通
[00:08:33.000 --> 00:08:35.160]  溝通
[00:08:35.160 --> 00:08:36.360]  兩個個體
[00:08:36.360 --> 00:08:38.480]  當他們走在一起的時候
[00:08:38.480 --> 00:08:43.040]  其實你要感受到或者見到彼此之間的愛
[00:08:43.040 --> 00:08:46.600]  是必須要藉著一個溝通
[00:08:46.600 --> 00:08:50.240]  人與人之間是這樣
[00:08:50.240 --> 00:08:52.360]  人與神之間都是這樣
[00:08:52.360 --> 00:08:54.320]  都是要有一個溝通
[00:08:54.320 --> 00:08:57.080]  所以我們今天講到的主題
[00:08:57.080 --> 00:08:58.400]  禱告
[00:08:58.400 --> 00:09:00.120]  禱告就是人與神
[00:09:00.120 --> 00:09:04.760]  神與人之間的溝通方法
[00:09:04.760 --> 00:09:07.720]  耶穌親自在地上教導他的門徒
[00:09:07.720 --> 00:09:09.520]  教導人如何溝通
[00:09:09.520 --> 00:09:12.360]  如何藉著禱告去溝通
[00:09:12.360 --> 00:09:14.400]  當我準備今天的經文的時候
[00:09:14.400 --> 00:09:15.960]  其實我本身也在想
[00:09:15.960 --> 00:09:19.760]  不如跟大家一起去看《主禱文》
[00:09:19.760 --> 00:09:20.920]  《主禱文》很好
[00:09:20.920 --> 00:09:25.720]  耶穌就是很明確地教導我們如何祈禱
[00:09:25.720 --> 00:09:27.160]  但是我又想
[00:09:27.160 --> 00:09:29.440]  我們是不是應該要重新學習
[00:09:29.440 --> 00:09:31.840]  如何聆聽神的話
[00:09:31.840 --> 00:09:33.280]  如何在禱告當中去聆聽
[00:09:33.280 --> 00:09:36.400]  因為很多時候我們都是一覽而慮地去講
[00:09:36.400 --> 00:09:38.840]  但是當我們在祈禱溝通的時候
[00:09:38.840 --> 00:09:42.320]  其實應該是相向的
[00:09:42.320 --> 00:09:44.480]  但是我在祈禱的時候
[00:09:44.480 --> 00:09:46.360]  聖靈告訴我
[00:09:46.360 --> 00:09:50.440]  其實大家不需要再上一個信徒ABC班
[00:09:50.440 --> 00:09:51.800]  《主禱文》
[00:09:51.800 --> 00:09:52.960]  當然我們可以再進深
[00:09:52.960 --> 00:09:54.000]  重新去認識
[00:09:54.000 --> 00:09:55.720]  裡面又可以很豐富
[00:09:55.720 --> 00:09:58.520]  但是其實我們不需要再去
[00:09:58.520 --> 00:10:00.760]  上信徒ABC班
[00:10:00.760 --> 00:10:04.400]  我們不需要再去提醒大家
[00:10:04.400 --> 00:10:06.160]  祈禱有多重要
[00:10:06.160 --> 00:10:07.960]  因為大家都知道的
[00:10:07.960 --> 00:10:09.680]  大家都在做的
[00:10:09.680 --> 00:10:11.920]  大家都在禁食祈禱的
[00:10:11.920 --> 00:10:13.520]  是不是
[00:10:13.520 --> 00:10:14.880]  未必是吧
[00:10:14.880 --> 00:10:16.120]  給大家一個提示
[00:10:16.120 --> 00:10:18.200]  不,都是想鼓勵大家
[00:10:18.200 --> 00:10:22.080]  好像在假設大家都在禁食祈禱
[00:10:22.080 --> 00:10:24.200]  但是我剛才Francesca所說
[00:10:24.200 --> 00:10:25.920]  未參與的不要緊
[00:10:25.920 --> 00:10:27.480]  Never too late
[00:10:27.480 --> 00:10:28.600]  不會太遲
[00:10:28.600 --> 00:10:30.080]  上帝都是喜悅
[00:10:30.080 --> 00:10:32.440]  上帝都是喜悅
[00:10:32.440 --> 00:10:35.080]  我們怎樣藉著祈禱
[00:10:35.080 --> 00:10:37.240]  去跟神有新的相遇
[00:10:37.240 --> 00:10:38.720]  怎樣能夠藉著禱告
[00:10:38.720 --> 00:10:42.880]  去更新我們跟神之間的親密關係
[00:10:42.880 --> 00:10:45.400]  這個是我們今天要說的
[00:10:45.400 --> 00:10:46.960]  聖靈給我的領受是
[00:10:46.960 --> 00:10:49.400]  我們是要在祈禱裡面
[00:10:49.400 --> 00:10:52.880]  我們是跟神溝通的時間
[00:10:52.880 --> 00:10:54.720]  這個過程當中
[00:10:54.720 --> 00:10:56.680]  去明白
[00:10:56.680 --> 00:10:57.760]  去知道
[00:10:57.760 --> 00:10:58.880]  去感受到
[00:10:58.880 --> 00:11:01.080]  神對我們的愛
[00:11:01.080 --> 00:11:02.760]  這個是我們今天要知道的
[00:11:02.760 --> 00:11:03.640]  祈禱裡面
[00:11:03.640 --> 00:11:05.760]  是讓我們去見到
[00:11:05.760 --> 00:11:06.640]  知道
[00:11:06.640 --> 00:11:09.240]  感受到神的愛
[00:11:09.240 --> 00:11:11.120]  在禱告裡面
[00:11:11.120 --> 00:11:12.280]  如果沒有愛
[00:11:12.280 --> 00:11:13.920]  是冰冷的
[00:11:13.920 --> 00:11:15.440]  是死的
[00:11:15.440 --> 00:11:17.160]  在禱告裡面如果沒有愛
[00:11:17.160 --> 00:11:20.360]  其實是一個沒有生命的宗教活動
[00:11:20.360 --> 00:11:22.040]  在禱告裡面如果沒有愛
[00:11:22.040 --> 00:11:23.640]  這個不是一段關係
[00:11:23.640 --> 00:11:26.120]  更加不要說什麼親密關係
[00:11:26.120 --> 00:11:27.000]  所以
[00:11:27.000 --> 00:11:29.000]  我們跟神的新的相遇
[00:11:29.000 --> 00:11:31.920]  是要在愛中禱告
[00:11:31.920 --> 00:11:35.560]  是要在禱告中接受和回應
[00:11:35.560 --> 00:11:37.560]  神的愛
[00:11:37.560 --> 00:11:39.440]  五種愛的語言
[00:11:39.440 --> 00:11:41.480]  不是伴侶之間
[00:11:41.480 --> 00:11:43.680]  夫妻之間的專利
[00:11:43.680 --> 00:11:44.920]  神是愛
[00:11:44.920 --> 00:11:47.880]  今天要跟大家看清楚的是
[00:11:47.880 --> 00:11:50.080]  一個很具體
[00:11:50.080 --> 00:11:51.400]  不是再那麼虛無縹緲
[00:11:51.400 --> 00:11:53.560]  我們很具體知道
[00:11:53.560 --> 00:11:55.480]  神是怎樣愛的
[00:11:55.480 --> 00:11:58.080]  所以今天我們的講道形式會有一點特別
[00:11:58.080 --> 00:11:59.400]  有一點不同
[00:11:59.400 --> 00:12:01.320]  與其說祈禱
[00:12:01.320 --> 00:12:03.320]  不如一起祈禱
[00:12:03.320 --> 00:12:03.920]  是不是
[00:12:03.920 --> 00:12:05.480]  說那麼多
[00:12:05.480 --> 00:12:11.000]  因為愛不能夠用我們的腦袋去明白
[00:12:11.000 --> 00:12:13.240]  愛是要用我們的心去感受
[00:12:13.240 --> 00:12:16.120]  是要我們的心靈和心靈
[00:12:16.120 --> 00:12:19.760]  我們的認知和我們的內心連結
[00:12:19.760 --> 00:12:23.480]  那個才是愛
[00:12:23.480 --> 00:12:28.120]  我們一起去看看這個五神的愛語言
[00:12:28.120 --> 00:12:31.960]  五個神的愛語言
[00:12:31.960 --> 00:12:33.720]  去了解一下神怎樣藉著
[00:12:33.720 --> 00:12:39.040]  這五種愛語言去展示對我們的愛
[00:12:39.040 --> 00:12:42.600]  當我每講完一個愛語言
[00:12:42.600 --> 00:12:43.720]  有五個的時候
[00:12:43.720 --> 00:12:46.160]  我會想大家一起祈禱
[00:12:46.160 --> 00:12:49.160]  我會邀請大家一起進入一個祈禱時間
[00:12:49.160 --> 00:12:49.760]  這樣
[00:12:49.760 --> 00:12:50.840]  好不好
[00:12:50.840 --> 00:12:52.400]  大家準備好了嗎
[00:12:52.400 --> 00:12:54.400]  是不是 愛
[00:12:54.400 --> 00:12:56.080]  不同背景 不同傳統
[00:12:56.080 --> 00:12:58.520]  對愛有不同的理解
[00:12:58.520 --> 00:13:00.320]  可能外國人的愛
[00:13:00.320 --> 00:13:02.480]  與華人的愛那種領受表達不同
[00:13:02.480 --> 00:13:04.480]  我們華人可能比較含蓄
[00:13:04.480 --> 00:13:06.160]  但是
[00:13:06.160 --> 00:13:08.320]  上帝創造我們
[00:13:08.320 --> 00:13:09.120]  人
[00:13:09.120 --> 00:13:10.440]  我們需要愛
[00:13:10.440 --> 00:13:11.560]  無論怎樣也好
[00:13:11.560 --> 00:13:14.120]  神是藉著他的愛
[00:13:14.120 --> 00:13:15.320]  他要去表達
[00:13:15.320 --> 00:13:17.920]  亦都要讓我們明白
[00:13:17.920 --> 00:13:19.400]  以及可以領受
[00:13:19.400 --> 00:13:20.760]  好了
[00:13:20.760 --> 00:13:23.160]  第一個 Receiving gifts
[00:13:23.160 --> 00:13:25.680]  愛的禮物
[00:13:25.680 --> 00:13:28.240]  神給了我們很多禮物
[00:13:28.240 --> 00:13:32.080]  神給了宿命的恩賜
[00:13:32.080 --> 00:13:33.760]  各樣美善的恩賜
[00:13:33.760 --> 00:13:35.920]  以及各樣傳遞的賞賜
[00:13:35.920 --> 00:13:37.480]  我們一切的所需
[00:13:37.480 --> 00:13:40.160]  讓我們能夠剛強仁愛
[00:13:40.160 --> 00:13:42.480]  我們有自制的心
[00:13:42.480 --> 00:13:44.320]  我們能夠有智慧
[00:13:44.320 --> 00:13:45.240]  其實在聖經當中
[00:13:45.240 --> 00:13:47.640]  你會看到更加更加多
[00:13:47.640 --> 00:13:49.440]  數不盡
[00:13:49.440 --> 00:13:50.640]  耶穌給我們的禮物
[00:13:50.640 --> 00:13:53.840]  上帝給我們的禮物
[00:13:53.840 --> 00:13:57.800]  約翰福音三章十六節
[00:13:57.800 --> 00:14:00.240]  這個我們看到是
[00:14:00.240 --> 00:14:01.040]  這份禮物
[00:14:01.040 --> 00:14:03.760]  其實無論你的愛的語言是怎樣也好
[00:14:03.760 --> 00:14:05.680]  其實我們都應該能夠
[00:14:05.680 --> 00:14:07.920]  大大地感受到這份愛
[00:14:07.920 --> 00:14:09.880]  這份禮物
[00:14:09.880 --> 00:14:10.680]  神愛世人
[00:14:10.680 --> 00:14:13.920]  甚至將他獨一的兒子賜給他們
[00:14:13.920 --> 00:14:16.840]  叫一切信他的人不自滅亡
[00:14:16.840 --> 00:14:19.240]  反得永生
[00:14:19.240 --> 00:14:21.600]  一段大家耳熟能詳的經文
[00:14:21.600 --> 00:14:22.640]  但是新的相遇
[00:14:22.640 --> 00:14:26.320]  就是從心而來有新的領受
[00:14:26.320 --> 00:14:28.880]  耶穌他本身自己就是上帝
[00:14:28.880 --> 00:14:31.640]  給我們的禮物
[00:14:31.640 --> 00:14:34.480]  一份當我們仍然在罪裡面的時候
[00:14:34.480 --> 00:14:37.480]  伯伯給我們的一份愛的禮物
[00:14:37.480 --> 00:14:41.520]  是一份以命換命的禮物
[00:14:41.520 --> 00:14:47.200]  是一份捨己的愛的一份禮物
[00:14:47.200 --> 00:14:50.440]  我們說祈禱是雙向的溝通
[00:14:50.440 --> 00:14:51.280]  當你祈禱的時候
[00:14:51.280 --> 00:14:53.760]  你有沒有經常跟父親說
[00:14:53.760 --> 00:14:54.400]  耶穌教我們
[00:14:54.400 --> 00:14:56.280]  父親
[00:14:56.280 --> 00:14:57.200]  我們有沒有說
[00:14:57.200 --> 00:15:01.720]  我很感謝你給我這麼多的禮物
[00:15:01.720 --> 00:15:04.920]  我們有沒有會跟天父表達
[00:15:04.920 --> 00:15:06.320]  我們對他的愛
[00:15:06.320 --> 00:15:07.080]  我們有沒有去
[00:15:07.080 --> 00:15:08.960]  剛才說愛有承諾
[00:15:08.960 --> 00:15:10.440]  有承諾
[00:15:10.440 --> 00:15:11.360]  我們有沒有承諾
[00:15:11.360 --> 00:15:13.760]  在親密的關係裡面
[00:15:13.760 --> 00:15:15.120]  跟上帝說
[00:15:15.120 --> 00:15:18.840]  我把我們的生命都送給你
[00:15:18.840 --> 00:15:22.800]  我把我們的生命都歸還給你
[00:15:22.800 --> 00:15:25.800]  當我們同樣這樣做的時候
[00:15:25.800 --> 00:15:28.240]  原來這就是我們送給上帝的一個
[00:15:28.240 --> 00:15:29.560]  愛的禮物
[00:15:29.560 --> 00:15:31.880]  愛的語言
[00:15:31.880 --> 00:15:33.280]  這是愛
[00:15:33.280 --> 00:15:34.760]  這是我們能夠藉著
[00:15:34.760 --> 00:15:36.560]  將我們化為禮物
[00:15:36.560 --> 00:15:38.960]  送回給上帝
[00:15:38.960 --> 00:15:41.000]  邀請大家可以合上眼睛
[00:15:41.000 --> 00:15:43.880]  但是不要睡著
[00:15:43.880 --> 00:15:47.680]  我們同心祈禱
[00:15:47.680 --> 00:15:51.760]  天父我們感謝祢給了我們這麼多的禮物
[00:15:51.760 --> 00:15:54.800]  感謝祢賜給我們生命
