
[00:00:00.000 --> 00:00:05.160]  好,我很開心看到這麼多朋友
[00:01:41.840 --> 00:01:44.000]  他做針灸的
[00:01:44.000 --> 00:01:45.560]  朋友不是做針灸
[00:01:45.560 --> 00:01:47.320]  是朋友介紹了一位
[00:01:47.320 --> 00:01:49.480]  做針灸的中醫師給他
[00:01:49.480 --> 00:01:51.400]  介紹給他看
[00:01:51.400 --> 00:01:54.280]  但我朋友一聽到說針灸
[00:01:54.280 --> 00:01:56.960]  很害怕
[00:01:56.960 --> 00:01:58.720]  每次都被人針灸,行不行
[00:01:58.720 --> 00:02:03.320]  在這個年代還用這麼古老的方法
[00:02:03.320 --> 00:02:06.920]  總之就是不想嘗試針灸
[00:02:06.920 --> 00:02:09.360]  覺得現代的醫學會穩定很多
[00:02:09.360 --> 00:02:11.960]  現代的醫學會好很多
[00:02:11.960 --> 00:02:16.880]  他心裏面已經有了一個既定的想法
[00:02:16.880 --> 00:02:19.960]  既定的想法就是
[00:02:19.960 --> 00:02:21.320]  真正的醫學
[00:02:21.320 --> 00:02:22.720]  真正能夠去治療人的
[00:02:22.720 --> 00:02:24.720]  一定是西醫,一定是科學的
[00:02:24.720 --> 00:02:27.520]  一定是要有相當高科技的
[00:02:27.520 --> 00:02:30.040]  一定是吃藥
[00:02:30.040 --> 00:02:34.000]  去打針,去做手術
[00:02:34.000 --> 00:02:36.200]  但他自己又很害怕做手術
[00:02:36.200 --> 00:02:40.400]  他繼續去看了幾個不同的西醫專科
[00:02:40.400 --> 00:02:42.600]  去了做物理治療
[00:02:42.600 --> 00:02:45.360]  亦都買了部兩萬多元的機器
[00:02:45.360 --> 00:02:47.120]  倒吊那些,不知道大家知不知道
[00:02:47.120 --> 00:02:48.920]  回家日吊夜吊
[00:02:48.920 --> 00:02:49.720]  吊了很久時間
[00:02:49.720 --> 00:02:53.000]  但都沒有進展
[00:02:53.000 --> 00:02:55.880]  去到有一天他真的受不了
[00:02:55.880 --> 00:02:57.280]  他真的很辛苦
[00:02:57.280 --> 00:03:01.640]  他的男朋友最終就捉了他去看中醫師
[00:03:01.640 --> 00:03:03.200]  他本身都說我不去
[00:03:03.200 --> 00:03:06.160]  針灸他們沒有受過正統的訓練
[00:03:06.160 --> 00:03:09.160]  可能律師對這些拿來是緊張
[00:03:09.160 --> 00:03:10.240]  沒有受過正統的訓練
[00:03:10.240 --> 00:03:13.560]  我還是相信西醫,科學一點比較好
[00:03:13.560 --> 00:03:15.080]  被人捉了去
[00:03:15.080 --> 00:03:15.960]  不去又自可
[00:03:15.960 --> 00:03:17.480]  去到他發現,嘩
[00:03:17.480 --> 00:03:22.040]  這個醫師除了是醫藝精湛之外
[00:03:22.040 --> 00:03:24.040]  醫術精湛之外
[00:03:24.040 --> 00:03:27.880]  他拿了報告給他看
[00:03:27.880 --> 00:03:29.480]  西醫基本上完全明白了
[00:03:29.480 --> 00:03:33.360]  那個醫師明白了報告說什麼
[00:03:33.360 --> 00:03:36.200]  他還分析了很多專業的知識
[00:03:36.200 --> 00:03:39.720]  一些醫學上的原理給我的朋友聽
[00:03:39.720 --> 00:03:40.760]  然後他發覺
[00:03:40.760 --> 00:03:45.280]  原來女兒不只是醫生
[00:03:45.280 --> 00:03:48.440]  她還是一位博士
[00:03:48.440 --> 00:03:51.240]  這個經歷主要是說什麼呢
[00:03:51.240 --> 00:03:52.040]  就是說
[00:03:52.040 --> 00:03:56.600]  其實我朋友給了一個他舊有的想法
[00:03:56.600 --> 00:03:59.240]  一個一直以來覺得是這樣
[00:03:59.240 --> 00:04:00.840]  就是這樣的想法
[00:04:00.840 --> 00:04:02.440]  而阻撓了他
[00:04:02.440 --> 00:04:04.880]  真的有機會得到治療
[00:04:04.880 --> 00:04:06.360]  醫治的機會
[00:04:06.360 --> 00:04:07.080]  阻撓了他
[00:04:07.080 --> 00:04:10.360]  原來有一些醫治的方法
[00:04:10.360 --> 00:04:13.040]  原來更加適合他
[00:04:13.040 --> 00:04:14.280]  他給他的印象
[00:04:14.280 --> 00:04:16.560]  過去的印象蒙蔽了
[00:04:16.560 --> 00:04:19.040]  他不單只差點被人剖腹
[00:04:19.040 --> 00:04:22.480]  他還可能真的損失了一個可以給醫學的機會
[00:04:22.480 --> 00:04:26.080]  現在我想他好了八成九成
[00:04:26.080 --> 00:04:27.680]  在過去兩個星期
[00:04:27.680 --> 00:04:31.000]  我們帶大家去到《市道行傳》裡面
[00:04:31.000 --> 00:04:32.800]  我們看過在當中
[00:04:32.800 --> 00:04:33.800]  早期教會裡面
[00:04:33.800 --> 00:04:34.880]  耶穌的門徒
[00:04:34.880 --> 00:04:38.480]  怎樣去展開他們的未知領域
[00:04:38.480 --> 00:04:41.440]  我們現在這個八個星期的一個講道系列
[00:04:41.440 --> 00:04:42.480]  未知領域
[00:04:42.480 --> 00:04:43.520]  就是在《市道行傳》裡面
[00:04:43.520 --> 00:04:44.560]  我們想去看看
[00:04:44.560 --> 00:04:47.520]  當時那一群耶穌的門徒
[00:04:47.520 --> 00:04:49.160]  剛剛在經歷什麼
[00:04:49.160 --> 00:04:51.160]  他們看到耶穌升天
[00:04:51.160 --> 00:04:52.960]  耶穌叫他們等候聖靈
[00:04:52.960 --> 00:04:54.680]  直到他們被聖靈充滿
[00:04:54.680 --> 00:04:56.560]  說起別國的話
[00:04:56.560 --> 00:04:59.680]  經文形容他們是
[00:04:59.680 --> 00:05:01.840]  在當中十二個使徒
[00:05:01.840 --> 00:05:03.600]  讓他們站起來
[00:05:03.600 --> 00:05:05.320]  大聲宣講
[00:05:05.320 --> 00:05:06.880]  耶穌基督是救主
[00:05:06.880 --> 00:05:09.320]  他這樣去跟當時的
[00:05:09.320 --> 00:05:12.280]  耶路撒冷的人說
[00:05:12.280 --> 00:05:14.760]  他宣講凡求告主名的
[00:05:14.760 --> 00:05:17.680]  都必得救的一個信息
[00:05:17.680 --> 00:05:18.840]  今天我們也要說
[00:05:18.840 --> 00:05:22.400]  當中的猶太人
[00:05:22.400 --> 00:05:25.600]  那些猶太人就好像我剛才所說的那個朋友
[00:05:25.600 --> 00:05:27.360]  我的律師朋友的處境
[00:05:27.360 --> 00:05:30.520]  他其實一直在等候幫助
[00:05:30.520 --> 00:05:32.120]  當時的猶太人
[00:05:32.120 --> 00:05:34.720]  他一直在等候救主
[00:05:34.720 --> 00:05:37.680]  但是當耶穌真正出現的時候
[00:05:37.680 --> 00:05:39.800]  因為他們一直既定的想法
[00:05:39.800 --> 00:05:40.760]  既定的認知
[00:05:40.760 --> 00:05:42.200]  跟他聽到的東西不同
[00:05:42.200 --> 00:05:45.040]  跟他所知道的過去的不同
[00:05:45.040 --> 00:05:47.280]  令他們反而拒絕了耶穌
[00:05:47.280 --> 00:05:49.160]  甚至將祂殺了
[00:05:49.160 --> 00:05:51.560]  釘死在十字架上
[00:05:51.560 --> 00:05:55.520]  而彼得就好像我們剛才所說的那位朋友
[00:05:55.520 --> 00:05:58.280]  他很想幫助他重新去認識
[00:05:58.280 --> 00:05:59.320]  真正的幫助
[00:05:59.320 --> 00:06:00.880]  真正的救主
[00:06:00.880 --> 00:06:03.440]  真正的救贖
[00:06:03.440 --> 00:06:06.400]  當我們今天要去看彼得
[00:06:06.400 --> 00:06:08.560]  當日所宣講的內容之前
[00:06:08.560 --> 00:06:09.840]  我們首先看一看
[00:06:09.840 --> 00:06:14.760]  所宣講的講者彼得他自己
[00:06:14.760 --> 00:06:16.520]  大家都知道四本福音書裡面
[00:06:16.520 --> 00:06:18.560]  記載了很多的事情
[00:06:18.560 --> 00:06:20.600]  但不是每一件事
[00:06:20.600 --> 00:06:24.160]  都在四本福音書裡面同樣地記載
[00:06:24.160 --> 00:06:25.200]  但其中有一件事
[00:06:25.200 --> 00:06:26.520]  四本福音書都有記載
[00:06:26.520 --> 00:06:30.720]  而且是他形他聲地去講述那件事
[00:06:30.720 --> 00:06:33.560]  就是彼得三次不認主
[00:06:33.560 --> 00:06:35.840]  他背棄耶穌
[00:06:35.840 --> 00:06:37.280]  這件事
[00:06:37.280 --> 00:06:39.480]  是指耶穌被捉拿
[00:06:39.480 --> 00:06:40.160]  被審問
[00:06:40.160 --> 00:06:41.160]  被套口水
[00:06:41.160 --> 00:06:41.800]  被拳打
[00:06:41.800 --> 00:06:44.400]  被掌摑
[00:06:44.400 --> 00:06:46.560]  曾經對耶穌說
[00:06:46.560 --> 00:06:49.320]  就算必須跟你同死
[00:06:49.320 --> 00:06:52.440]  也絕不會不認你那個彼得
[00:06:52.440 --> 00:06:54.240]  當一個侍女指出
[00:06:54.240 --> 00:06:56.160]  她就是跟耶穌一黨的時候
[00:06:56.160 --> 00:06:56.960]  她的反應是甚麼
[00:06:56.960 --> 00:06:57.600]  她否認
[00:06:57.600 --> 00:06:58.240]  她說
[00:06:58.240 --> 00:07:00.000]  我不認得他
[00:07:00.000 --> 00:07:01.360]  我不是
[00:07:01.360 --> 00:07:04.440]  我不知道你在說甚麼
[00:07:04.440 --> 00:07:06.120]  在那一刻
[00:07:06.120 --> 00:07:07.640]  雞蹄
[00:07:07.640 --> 00:07:10.400]  路加描述耶穌轉過身來
[00:07:10.400 --> 00:07:13.480]  望著她心外的門徒
[00:07:13.480 --> 00:07:14.880]  去到那個時候
[00:07:14.880 --> 00:07:16.080]  彼得他記得
[00:07:16.080 --> 00:07:18.320]  耶穌曾經說過
[00:07:18.320 --> 00:07:22.040]  他就是會這樣去不認她
[00:07:22.040 --> 00:07:23.160]  那一刻彼得可以做的
[00:07:23.160 --> 00:07:24.920]  他只可以自己一個走出去
[00:07:24.920 --> 00:07:26.800]  然後傷心地在那裡哭
[00:07:26.800 --> 00:07:28.840]  聖經這樣說
[00:07:28.840 --> 00:07:30.440]  我相信當時的彼得
[00:07:30.440 --> 00:07:33.440]  他裡面充滿著自責
[00:07:33.440 --> 00:07:34.760]  他可能會覺得很羞愧
[00:07:34.760 --> 00:07:36.080]  他覺得自己很沒用
[00:07:36.080 --> 00:07:38.640]  他覺得自己很失敗
[00:07:38.640 --> 00:07:40.600]  但今天我們要去看那個經文
[00:07:40.600 --> 00:07:42.160]  我們看到彼得
[00:07:42.160 --> 00:07:45.240]  他在成千上萬的眾人面前
[00:07:45.240 --> 00:07:47.800]  高聲地宣講見證
[00:07:47.800 --> 00:07:49.120]  耶穌是主
[00:07:49.120 --> 00:07:50.120]  是他的主
[00:07:50.120 --> 00:07:52.720]  也是救世主
[00:07:52.720 --> 00:07:56.080]  在《使徒行傳2》22節那裡這樣說
[00:07:56.080 --> 00:07:56.560]  彼得說
[00:07:56.560 --> 00:07:57.600]  以色列人
[00:07:57.600 --> 00:07:59.560]  你們要聽我這些話
[00:07:59.560 --> 00:08:01.520]  拿撒勒人耶穌就是以
[00:08:01.520 --> 00:08:02.400]  異能
[00:08:02.400 --> 00:08:03.160]  歧視
[00:08:03.160 --> 00:08:03.880]  神跡
[00:08:03.880 --> 00:08:06.640]  向你們證明出來的人
[00:08:06.640 --> 00:08:07.680]  這些事
[00:08:07.680 --> 00:08:11.600]  是神藉著他在你們中間施行
[00:08:11.600 --> 00:08:14.120]  正如你們自己知道的
[00:08:14.120 --> 00:08:16.440]  他既按著神確定的旨意
[00:08:16.440 --> 00:08:18.280]  和預知被交予人
[00:08:18.280 --> 00:08:20.560]  人就藉著不法之人的手
[00:08:20.560 --> 00:08:23.320]  將他釘在十字架上
[00:08:23.320 --> 00:08:24.600]  殺了
[00:08:24.600 --> 00:08:27.960]  神卻將死的痛苦解除
[00:08:27.960 --> 00:08:29.800]  使他復活
[00:08:29.800 --> 00:08:34.600]  因為他原不能被死拘禁
[00:08:34.600 --> 00:08:37.240]  一個本身既衝動又懦弱的彼得
[00:08:37.240 --> 00:08:38.640]  脫胎換骨
[00:08:38.640 --> 00:08:40.320]  他作出非常有力
[00:08:40.320 --> 00:08:43.240]  而且滿有信心的宣講
[00:08:43.240 --> 00:08:45.640]  如果當日剛才所說的那個士律在的時候
[00:08:45.640 --> 00:08:47.800]  他會有什麼反應
[00:08:47.800 --> 00:08:49.720]  他可能會很驚訝地說
[00:08:49.720 --> 00:08:51.040]  很久不見
[00:08:51.040 --> 00:08:54.200]  究竟發生過什麼事
[00:08:54.200 --> 00:08:56.600]  大家有聽歌的是不是
[00:08:56.600 --> 00:08:58.480]  其實也不是很久不見
[00:08:58.480 --> 00:09:00.480]  在耶穌被捉拿的那一晚
[00:09:00.480 --> 00:09:01.520]  到五旬節
[00:09:01.520 --> 00:09:02.640]  現在說的這一天
[00:09:02.640 --> 00:09:05.120]  其實只是53天
[00:09:05.120 --> 00:09:08.560]  彼得之所以可以變成一個新人
[00:09:08.560 --> 00:09:10.120]  原因只有一個
[00:09:10.120 --> 00:09:12.800]  他就是被聖靈充滿
[00:09:12.800 --> 00:09:15.280]  我相信這個說法大家不會覺得陌生
[00:09:15.280 --> 00:09:17.880]  也不會反對
[00:09:17.880 --> 00:09:19.800]  聖靈的臨在
[00:09:19.800 --> 00:09:21.800]  彼得被聖靈充滿
[00:09:21.800 --> 00:09:24.840]  令他的說話滿有能力
[00:09:24.840 --> 00:09:26.800]  一個小信的彼得
[00:09:26.800 --> 00:09:28.800]  現在變得滿有信心
[00:09:28.800 --> 00:09:30.560]  彼得他自己
[00:09:30.560 --> 00:09:35.960]  就已經成為一個活生生的見證
[00:09:35.960 --> 00:09:38.920]  很多時候我們在教會說見證
[00:09:38.920 --> 00:09:42.320]  其實都是剛才所說的這個模式
[00:09:42.320 --> 00:09:44.240]  我們會說
[00:09:44.240 --> 00:09:45.720]  以前怎麼壞
[00:09:45.720 --> 00:09:47.480]  信了耶穌
[00:09:47.480 --> 00:09:50.080]  現在怎麼好
[00:09:50.080 --> 00:09:54.200]  我不是說這個模式或者這個說法是有問題
[00:09:54.200 --> 00:09:56.720]  但我看到有不少的見證
[00:09:56.720 --> 00:10:00.760]  那個重點好像放錯了一點
[00:10:00.760 --> 00:10:04.000]  很多時候基督徒會分享很多他以前有多壞
[00:10:04.000 --> 00:10:05.840]  他現在有多好
[00:10:05.840 --> 00:10:08.160]  但是中間重要的部分
[00:10:08.160 --> 00:10:11.480]  就好像少到看不到
[00:10:11.480 --> 00:10:13.280]  但這節目我想說的是
[00:10:13.280 --> 00:10:14.200]  我們要記住
[00:10:14.200 --> 00:10:16.360]  作見證
[00:10:16.360 --> 00:10:19.480]  是作耶穌的見證
[00:10:19.480 --> 00:10:23.960]  耶穌才是每一個見證的主角
[00:10:23.960 --> 00:10:26.640]  所以今天我們想多花一點時間
[00:10:26.640 --> 00:10:30.200]  去看看究竟彼得所宣講的內容是什麼
[00:10:30.200 --> 00:10:32.920]  究竟他講了什麼
[00:10:32.920 --> 00:10:35.360]  彼得這次講到非常重要
[00:10:35.360 --> 00:10:36.800]  這次講到他在哪裡跌倒
[00:10:36.800 --> 00:10:39.040]  在哪裡站起來的時候
[00:10:39.040 --> 00:10:40.280]  但這次講到
[00:10:40.280 --> 00:10:42.920]  也是彼得第一次公開的迎信
[00:10:42.920 --> 00:10:45.640]  公開去作證
[00:10:45.640 --> 00:10:50.200]  耶穌在那個舊處作見證的時候
[00:10:50.200 --> 00:10:52.600]  幾段經文我們不能夠去
[00:10:52.600 --> 00:10:57.440]  全部看到彼得當時所講的所有東西
[00:10:57.440 --> 00:10:59.480]  但是路加
[00:10:59.480 --> 00:11:02.280]  《少林寺傳》是路加寫的第二本書
[00:11:02.280 --> 00:11:05.760]  他記載的一定是很重要的東西
[00:11:05.760 --> 00:11:08.360]  就好像我們教會的IG的highlight
[00:11:08.360 --> 00:11:09.600]  講道highlight一樣
[00:11:09.600 --> 00:11:10.760]  都是最重要的部分
[00:11:10.760 --> 00:11:12.520]  大家有沒有follow我們IG
[00:11:12.520 --> 00:11:13.560]  沒有的話記得follow
[00:11:13.560 --> 00:11:15.880]  遠了崇拜之後
[00:11:15.880 --> 00:11:17.040]  彼得跟群眾說
[00:11:17.040 --> 00:11:17.800]  他說
[00:11:17.800 --> 00:11:19.320]  耶穌就是神
[00:11:19.320 --> 00:11:20.280]  以異能
[00:11:20.280 --> 00:11:21.480]  其事神跡
[00:11:21.480 --> 00:11:24.080]  向你們證明出來的人
[00:11:24.080 --> 00:11:30.160]  這些事是神藉著祂在你們中間施行
[00:11:30.160 --> 00:11:31.800]  首先這裡講明了
[00:11:31.800 --> 00:11:35.800]  耶穌的能力是從神而來的
[00:11:35.800 --> 00:11:39.760]  而且是神要向人證明一些東西
[00:11:39.760 --> 00:11:41.520]  在二十三節那裡他講道
[00:11:41.520 --> 00:11:41.960]  他說
[00:11:41.960 --> 00:11:45.320]  耶穌是按神的旨意教育人
[00:11:45.320 --> 00:11:49.920]  這是耶穌完全順服神的表現
[00:11:49.920 --> 00:11:50.840]  但是接著說
[00:11:50.840 --> 00:11:54.000]  人卻將耶穌釘在十字架上
[00:11:54.000 --> 00:11:58.760]  這卻是人完全不順服神的行為
[00:11:58.760 --> 00:12:01.000]  但縱使這樣發生了
[00:12:01.000 --> 00:12:04.720]  耶穌的死本身看起來好像是徹底的失敗
[00:12:04.720 --> 00:12:07.800]  但是神卻有能力和權柄
[00:12:07.800 --> 00:12:10.240]  去將徹底的失敗
[00:12:10.240 --> 00:12:13.560]  轉為絕對的勝利
[00:12:13.560 --> 00:12:18.360]  這正是神要藉著耶穌給世人看到的事實
[00:12:18.360 --> 00:12:23.640]  神上帝有絕對的能力和權柄扭轉一切
[00:12:23.640 --> 00:12:25.080]  神要讓人看到
[00:12:25.080 --> 00:12:26.800]  祂有絕對的權柄
[00:12:26.800 --> 00:12:29.840]  去將所有看似失敗破壞
[00:12:29.840 --> 00:12:31.680]  差的事物
[00:12:31.680 --> 00:12:36.840]  扭轉成為絕對的勝利
[00:12:36.840 --> 00:12:40.760]  這是世界上最難處理的問題
[00:12:40.760 --> 00:12:44.000]  死亡和滅亡
[00:12:44.000 --> 00:12:47.000]  這是世人無法處理的事情
[00:12:47.000 --> 00:12:51.840]  但神已經藉著耶穌處理好
[00:12:51.840 --> 00:12:55.840]  藉著耶穌的死、復活、升天、聖靈的降臨
[00:12:55.840 --> 00:12:59.280]  這些全部的事其實是顛覆人類的認知
[00:12:59.280 --> 00:13:02.680]  顛覆人類認知的紳士
[00:13:02.680 --> 00:13:06.480]  唯有聖靈的工作
[00:13:06.480 --> 00:13:11.000]  人才能夠去明白和接受
[00:13:11.000 --> 00:13:12.400]  對當時的人來說
[00:13:12.400 --> 00:13:14.440]  亦都是很難接受的
[00:13:14.440 --> 00:13:17.000]  當時在場的是甚麼人
[00:13:17.000 --> 00:13:19.120]  在《士道行傳》第二章五節說
[00:13:19.120 --> 00:13:25.360]  天下各國來的虔誠的猶太人
[00:13:25.360 --> 00:13:27.560]  在他們的認知當中
[00:13:27.560 --> 00:13:31.600]  猶太人幾百年來一直在等候一個王
[00:13:31.600 --> 00:13:33.560]  他們一直在等候一個
[00:13:33.560 --> 00:13:39.240]  上帝應許從大衛而出去復興以色列的一個人
[00:13:39.240 --> 00:13:40.240]  大家聽清楚
[00:13:40.240 --> 00:13:47.400]  他們所等候的是一個會作以色列王的活生生的人
[00:13:47.400 --> 00:13:50.800]  但彼得這裡所說的耶穌
[00:13:50.800 --> 00:13:54.000]  是一個不久之前在眾目睽睽之下
[00:13:54.000 --> 00:13:56.880]  已經被釘死在十字架上
[00:13:56.880 --> 00:13:58.800]  然後有一小部分的人
[00:13:58.800 --> 00:14:01.120]  他說他們見證著耶穌的復活
[00:14:01.120 --> 00:14:03.800]  然後去升天
[00:14:03.800 --> 00:14:05.440]  一個完全的人
[00:14:05.440 --> 00:14:10.240]  和一個完全是神的人
[00:14:10.240 --> 00:14:11.360]  完全的人
[00:14:11.360 --> 00:14:12.480]  完全的神
[00:14:12.480 --> 00:14:13.760]  這個就是尼塞亞
[00:14:13.760 --> 00:14:16.400]  這個就是救主
[00:14:16.400 --> 00:14:19.000]  這個是超越人類
[00:14:19.000 --> 00:14:23.880]  所有限能夠去理解的事情
[00:14:23.880 --> 00:14:28.880]  所以當彼得要去為耶穌作見證的時候
[00:14:28.880 --> 00:14:33.000]  他說他要告訴這群虔誠的猶太人
[00:14:33.000 --> 00:14:37.760]  是聖靈讓他們在他們所熟悉的希伯來聖經當中
[00:14:37.760 --> 00:14:41.560]  有新的體見
[00:14:41.560 --> 00:14:42.720]  經文繼續說
[00:14:42.720 --> 00:14:45.760]  我們看到彼得在這番話中
[00:14:45.760 --> 00:14:49.480]  他提到以色列人的祖先
[00:14:49.480 --> 00:14:51.920]  藉著神的應許的大衛
[00:14:51.920 --> 00:14:55.040]  曾經指出將來在他的後裔裡面
[00:14:55.040 --> 00:14:57.480]  會有一位被神立的救主
[00:14:57.480 --> 00:14:59.840]  來拯救他們的生命
[00:14:59.840 --> 00:15:02.080]  大衛怎麼說呢?
[00:15:02.080 --> 00:15:11.400]  大衛說我看見主在我的面前
[00:15:11.400 --> 00:15:14.480]  祂在我的右邊以至我不動搖
[00:15:14.480 --> 00:15:16.240]  所以我心裡歡喜
[00:15:16.240 --> 00:15:18.040]  我的舌頭快樂
[00:15:18.040 --> 00:15:21.920]  而且我的肉身要安居在指望之中
[00:15:21.920 --> 00:15:25.440]  因祢不將我的靈魂撇在陰間
[00:15:25.440 --> 00:15:28.320]  也不讓祢的聖者見瓦外
[00:15:28.320 --> 00:15:31.280]  祢已將生命的道路指示我
[00:15:31.280 --> 00:15:35.800]  必使我在祢面前充滿快樂
[00:15:35.800 --> 00:15:39.080]  當彼得這樣說完大衛的宣告時
[00:15:39.080 --> 00:15:40.680]  他繼續這樣說
[00:15:40.680 --> 00:15:42.000]  彼得說這個耶穌
[00:15:42.000 --> 00:15:44.840]  神已經使祂復活了
[00:15:44.840 --> 00:15:47.800]  我們都是這件事的見證人
[00:15:47.800 --> 00:15:50.000]  祂既被高舉在神的右邊
[00:15:50.000 --> 00:15:52.440]  又從附受了所應許的聖靈
[00:15:52.440 --> 00:15:56.600]  就把你們所看見所聽見的囂冠下來
[00:15:56.600 --> 00:15:59.720]  大衛並沒有升到天上
[00:15:59.720 --> 00:16:02.760]  但祂自己說主對我主說
[00:16:02.760 --> 00:16:04.280]  你坐在我的右邊
[00:16:04.280 --> 00:16:09.040]  使我使你的仇敵作你的腳燈
[00:16:09.040 --> 00:16:12.080]  故此以色列全家當確實知道
[00:16:12.080 --> 00:16:14.480]  你們釘在十字架上的這位耶穌
[00:16:14.480 --> 00:16:19.360]  神已經立祂為主為基督了
[00:16:19.360 --> 00:16:21.320]  神對大衛的應許
[00:16:21.320 --> 00:16:22.920]  對在場的猶太人來說
[00:16:22.920 --> 00:16:25.400]  其實全部都耳熟能詳
[00:16:25.400 --> 00:16:26.920]  因為這個應許是他們
[00:16:26.920 --> 00:16:31.200]  日日夜夜每天都想祈求發生的事
[00:16:31.200 --> 00:16:34.120]  同樣是猶太人
[00:16:34.120 --> 00:16:37.240]  過去一直有同樣理解的彼得
[00:16:37.240 --> 00:16:40.240]  卻是因為得著了聖靈
[00:16:40.240 --> 00:16:44.200]  他對救恩的看法有了革命性的改變
[00:16:44.200 --> 00:16:46.160]  彼得指出大衛所說的
[00:16:46.160 --> 00:16:48.840]  正是永生的救贖
[00:16:48.840 --> 00:16:50.840]  而人因為有著永生的救贖
[00:16:50.840 --> 00:16:52.320]  和那份盼望
[00:16:52.320 --> 00:16:54.240]  他在在世的時候
[00:16:54.240 --> 00:16:58.400]  能夠活得歡喜快樂
[00:16:58.400 --> 00:17:00.600]  安居在死亡之中
[00:17:00.600 --> 00:17:05.240]  這可能也是我們每一個所追求所尋求的
[00:17:05.240 --> 00:17:07.680]  剛才Jason跟我們去祈禱的時候說到
[00:17:07.680 --> 00:17:09.760]  我們可能正在經歷很多的事情
[00:17:09.760 --> 00:17:11.840]  很多的困難
[00:17:11.840 --> 00:17:14.640]  我們可能一直在等候
[00:17:14.640 --> 00:17:16.200]  我們在等候那份喜樂
[00:17:16.200 --> 00:17:18.480]  可以重新來到我們裡面
[00:17:18.480 --> 00:17:19.920]  我們在等候那份幫助
[00:17:19.920 --> 00:17:21.560]  可能我們純粹在等候
[00:17:21.560 --> 00:17:25.600]  才能夠安居在我們的生活裡面
[00:17:25.600 --> 00:17:29.720]  這個當時猶太人的期望
[00:17:29.720 --> 00:17:32.640]  也可能是今天我們的期望
[00:17:32.640 --> 00:17:35.040]  他們想尋求一個主
[00:17:35.040 --> 00:17:38.720]  我們也需要一個主在我們的生命當中
[00:17:38.720 --> 00:17:43.760]  才能夠得到這份祝福和盼望
[00:17:43.760 --> 00:17:45.040]  在這裡聖經繼續說
[00:17:45.040 --> 00:17:47.200]  眾人聽見了這番說話的時候
[00:17:47.200 --> 00:17:49.320]  他們覺得宅心
[00:17:49.320 --> 00:17:51.640]  就對彼得和其餘的使徒說
[00:17:51.640 --> 00:17:53.200]  諸位弟兄
[00:17:53.200 --> 00:17:56.040]  我們該怎樣做呢?
[00:17:56.040 --> 00:17:59.600]  我們要去了解當時第一身的聽眾
[00:17:59.600 --> 00:18:01.320]  就是坐在那裡或者站在那裡
[00:18:01.320 --> 00:18:03.200]  在聽彼得所說的話的人
[00:18:03.200 --> 00:18:04.360]  有些什麼反應
[00:18:04.360 --> 00:18:06.680]  其實很重要
[00:18:06.680 --> 00:18:08.400]  宅心
[00:18:08.400 --> 00:18:10.640]  如果說得更加貼近原文的話
