
[00:00:00.000 --> 00:00:07.000]  剛才說了我待會結束崇拜會去一個婚禮
[00:02:08.000 --> 00:02:10.000]  和他將來的關係
[00:02:10.000 --> 00:02:12.000]  神跟我說
[00:02:12.000 --> 00:02:15.000]  那個無論在什麼情況環境下
[00:02:15.000 --> 00:02:17.000]  他都在你身邊陪伴著你
[00:02:17.000 --> 00:02:20.000]  就是我為你所預備的
[00:02:20.000 --> 00:02:22.000]  當然說的是Mitchy
[00:02:22.000 --> 00:02:26.000]  無論是怎樣也好
[00:02:26.000 --> 00:02:30.000]  我們都經歷了一段不容易的時間
[00:02:30.000 --> 00:02:34.000]  我們一起了不久
[00:02:34.000 --> 00:02:37.000]  因為我們進入關係的時候
[00:02:37.000 --> 00:02:39.000]  我很肯定這是神的帶領
[00:02:39.000 --> 00:02:41.000]  我很快向他求婚
[00:02:41.000 --> 00:02:44.000]  我們很積極地籌備婚禮
[00:02:44.000 --> 00:02:47.000]  親戚朋友都通知了
[00:02:47.000 --> 00:02:50.000]  不過我發現原來我自己
[00:02:50.000 --> 00:02:53.000]  進入不到婚姻裡面
[00:02:53.000 --> 00:02:56.000]  然後我們一起做了一個很困難的決定
[00:02:56.000 --> 00:02:58.000]  我們叫停了我們的婚禮
[00:02:58.000 --> 00:03:01.000]  這是一個很不容易的事
[00:03:01.000 --> 00:03:02.000]  換成是另一個人繞巴掌把我推開
[00:03:02.000 --> 00:03:04.000]  然後就走了
[00:03:04.000 --> 00:03:06.000]  這是一個很不容易的事
[00:03:06.000 --> 00:03:08.000]  我當時就去尋求不同的協助
[00:03:08.000 --> 00:03:10.000]  找一些熟齡的前輩
[00:03:10.000 --> 00:03:12.000]  為我一起去祈禱
[00:03:12.000 --> 00:03:14.000]  去見諮詢員
[00:03:14.000 --> 00:03:18.000]  然後我發現原來我對婚姻有一種恐懼
[00:03:18.000 --> 00:03:22.000]  原來我很擔心自己不能成為
[00:03:22.000 --> 00:03:25.000]  我自己心目中或神眼中或人眼中
[00:03:25.000 --> 00:03:27.000]  一個合資格
[00:03:27.000 --> 00:03:31.000]  一個能夠負起責任的基督徒丈夫
[00:03:31.000 --> 00:03:34.000]  因為這個恐懼我走不下去
[00:03:34.000 --> 00:03:38.000]  但神是很信實的
[00:03:38.000 --> 00:03:40.000]  神會幫助我們
[00:03:40.000 --> 00:03:42.000]  我想說的是
[00:03:42.000 --> 00:03:47.000]  我知道Bitchy是上帝為我預備的
[00:03:47.000 --> 00:03:50.000]  我也知道神會保守我們的婚姻
[00:03:50.000 --> 00:03:53.000]  但當我在質疑自己的時候
[00:03:53.000 --> 00:03:55.000]  我覺得我這樣的人
[00:03:55.000 --> 00:03:57.000]  我配不配背負三一神的名
[00:03:57.000 --> 00:04:00.000]  進入到一個神聖的婚姻裡面
[00:04:00.000 --> 00:04:03.000]  去建立一個所謂基督的關係
[00:04:03.000 --> 00:04:05.000]  基督的婚姻
[00:04:07.000 --> 00:04:12.000]  今天正是一個訊息去提醒我們
[00:04:12.000 --> 00:04:17.000]  其實很多時候我們看我們自己比上帝更加重
[00:04:17.000 --> 00:04:19.000]  我們看我們自己的工作
[00:04:19.000 --> 00:04:22.000]  可能比上帝的工作更加大
[00:04:22.000 --> 00:04:24.000]  導致我們阻撓了很多
[00:04:24.000 --> 00:04:28.000]  神已經預備給我們每一個人的祝福
[00:04:28.000 --> 00:04:32.000]  每一個人在我們心目中要成就的事情
[00:04:33.000 --> 00:04:37.000]  上星期Deborah為我們展開了
[00:04:37.000 --> 00:04:40.000]  我們這個月將臨期的廣道系列
[00:04:40.000 --> 00:04:42.000]  出人意表的喜樂
[00:04:42.000 --> 00:04:46.000]  天使加巴列向祭司撒加利亞顯現
[00:04:46.000 --> 00:04:50.000]  預言他的年老不育的妻子伊麗莎白
[00:04:50.000 --> 00:04:53.000]  將會為神去生若寒
[00:04:53.000 --> 00:04:59.000]  她的兒子還要為了救世主耶穌
[00:04:59.000 --> 00:05:01.000]  去預備而出生的人
[00:05:02.000 --> 00:05:06.000]  但是一個終身去侍奉神的撒加利亞
[00:05:06.000 --> 00:05:11.000]  她曾經多年渴望有兒女的撒加利亞
[00:05:11.000 --> 00:05:16.000]  卻不能夠再相信神美好的工作再一次發生
[00:05:16.000 --> 00:05:18.000]  如果大家有印象的時候
[00:05:18.000 --> 00:05:21.000]  我們上星期的廣道分享過這個訊息
[00:05:21.000 --> 00:05:24.000]  這個不信的故事和我們今天要讀的經文
[00:05:24.000 --> 00:05:26.000]  正是一個平衡的敘事方式
[00:05:26.000 --> 00:05:29.000]  藉著當中的對比
[00:05:29.000 --> 00:05:32.000]  我們更能夠見到福音書的重要訊息
[00:05:32.000 --> 00:05:34.000]  如何呈現被突出
[00:05:34.000 --> 00:05:36.000]  我們一起看看今天經文
[00:05:36.000 --> 00:05:39.000]  我們去到盧家福音的一章26到38節
[00:05:39.000 --> 00:05:42.000]  我們首先看26到27節
[00:05:42.000 --> 00:05:46.000]  到了第六個月
[00:05:46.000 --> 00:05:51.000]  天使加巴列逢神的差遣往加利利的一座城去
[00:05:51.000 --> 00:05:54.000]  這座城名叫拿撒勒
[00:05:54.000 --> 00:05:56.000]  到一個童女那裡
[00:05:56.000 --> 00:05:58.000]  她已經許配了大維加的一個人
[00:05:58.000 --> 00:05:59.000]  名叫約瑟
[00:05:59.000 --> 00:06:03.000]  童女的名字叫瑪利亞
[00:06:03.000 --> 00:06:06.000]  伊底莎白懷孕六個月的時候
[00:06:06.000 --> 00:06:10.000]  天使加巴列去到加利利的拿撒勒
[00:06:10.000 --> 00:06:14.000]  加利利本身是一個外邦人聚居的地方
[00:06:14.000 --> 00:06:17.000]  拿撒勒是當中一個小鎮
[00:06:17.000 --> 00:06:20.000]  對比起神聖的耶路撒冷聖殿
[00:06:20.000 --> 00:06:23.000]  對比起那個要負起的聖職
[00:06:23.000 --> 00:06:27.000]  在神面前執行重要職責的祭司職
[00:06:27.000 --> 00:06:30.000]  被視為義的撒加利亞
[00:06:30.000 --> 00:06:33.000]  天使今天要宣告的對象
[00:06:33.000 --> 00:06:35.000]  是在神面前
[00:06:35.000 --> 00:06:37.000]  是在人的面前
[00:06:37.000 --> 00:06:39.000]  是蚊比和牛比
[00:06:39.000 --> 00:06:43.000]  是被一個猶太人當時看不起的一個小鎮
[00:06:43.000 --> 00:06:44.000]  拿撒勒
[00:06:44.000 --> 00:06:45.000]  一個普通人的家
[00:06:45.000 --> 00:06:48.000]  一個寂寂無名十幾歲的少女
[00:06:48.000 --> 00:06:50.000]  瑪利亞
[00:06:51.000 --> 00:06:54.000]  大家看不看到那個對比
[00:06:54.000 --> 00:06:58.000]  對比起一個崇高地位的宗教領袖
[00:06:58.000 --> 00:07:01.000]  瑪利亞實在是太渺小
[00:07:01.000 --> 00:07:03.000]  太過卑微
[00:07:03.000 --> 00:07:08.000]  天使兩次講關於降生的宣講
[00:07:08.000 --> 00:07:10.000]  上一次是在神的殿
[00:07:10.000 --> 00:07:13.000]  這次是在普通人的家
[00:07:13.000 --> 00:07:16.000]  上一次是在神聖的耶路撒冷
[00:07:16.000 --> 00:07:18.000]  這次是在小鎮拿撒勒
[00:07:18.000 --> 00:07:22.000]  但更重要的是上一次講的是不信
[00:07:22.000 --> 00:07:26.000]  這次講的是傳言的相信
[00:07:26.000 --> 00:07:29.000]  當日
[00:07:29.000 --> 00:07:34.000]  加帕列一句說話
[00:07:34.000 --> 00:07:36.000]  他跟瑪利亞這樣說
[00:07:36.000 --> 00:07:37.000]  他說28節
[00:07:37.000 --> 00:07:39.000]  蒙大恩的女子
[00:07:39.000 --> 00:07:41.000]  主同你同在
[00:07:41.000 --> 00:07:44.000]  瑪利亞就因為這個說話很驚慌
[00:07:44.000 --> 00:07:47.000]  又反覆思考這個問候
[00:07:47.000 --> 00:07:49.000]  是什麼意思
[00:07:49.000 --> 00:07:51.000]  經文說
[00:07:51.000 --> 00:07:52.000]  瑪利亞感到驚慌
[00:07:52.000 --> 00:07:54.000]  不是因為天使突然間
[00:07:54.000 --> 00:07:55.000]  從墓神的墓室彈出來
[00:07:55.000 --> 00:07:56.000]  然後很害怕
[00:07:56.000 --> 00:07:58.000]  瑪利亞是因為
[00:07:58.000 --> 00:08:01.000]  加帕列的那句問候
[00:08:01.000 --> 00:08:03.000]  為什麼會為了一句問候
[00:08:03.000 --> 00:08:05.000]  驚慌又很疑惑呢
[00:08:05.000 --> 00:08:08.000]  我們看到經文開頭說
[00:08:08.000 --> 00:08:10.000]  蒙大恩
[00:08:10.000 --> 00:08:13.000]  相對於當時的瑪利亞來說
[00:08:13.000 --> 00:08:15.000]  這絕對不是小事
[00:08:16.000 --> 00:08:17.000]  在老家的著作中
[00:08:17.000 --> 00:08:20.000]  蒙大恩這個恩典的字根
[00:08:20.000 --> 00:08:21.000]  是caris
[00:08:21.000 --> 00:08:23.000]  是帶有權能的意思
[00:08:23.000 --> 00:08:25.000]  所以照道理
[00:08:25.000 --> 00:08:27.000]  蒙大恩應該發生在
[00:08:27.000 --> 00:08:29.000]  好像撒加利亞那些
[00:08:29.000 --> 00:08:31.000]  有條件的人身上
[00:08:31.000 --> 00:08:33.000]  而不應該發生在
[00:08:33.000 --> 00:08:36.000]  瑪利亞這個卑微的人身上
[00:08:36.000 --> 00:08:39.000]  最起碼當時的猶太人
[00:08:39.000 --> 00:08:41.000]  和瑪利亞自己都是這樣想的
[00:08:41.000 --> 00:08:44.000]  後面那句
[00:08:44.000 --> 00:08:46.000]  主和你同在
[00:08:46.000 --> 00:08:48.000]  在我們今天
[00:08:48.000 --> 00:08:49.000]  基督徒經常說的
[00:08:49.000 --> 00:08:50.000]  主和你同在
[00:08:50.000 --> 00:08:53.000]  但是這段經文的處境裡面
[00:08:53.000 --> 00:08:55.000]  是要將天使的宣告
[00:08:55.000 --> 00:08:57.000]  連繫到上帝在舊約當中
[00:08:57.000 --> 00:09:00.000]  向以色列人的應許
[00:09:00.000 --> 00:09:03.000]  去到以塞亞書七章十四節
[00:09:03.000 --> 00:09:06.000]  我們看到上帝對以色列人
[00:09:06.000 --> 00:09:08.000]  有一個什麼應許
[00:09:08.000 --> 00:09:09.000]  他說因此
[00:09:09.000 --> 00:09:11.000]  主自己要給你們一個預兆
[00:09:11.000 --> 00:09:14.000]  看啊,必有同類懷孕生子
[00:09:14.000 --> 00:09:15.000]  給他起名叫
[00:09:15.000 --> 00:09:17.000]  以瑪奈里
[00:09:17.000 --> 00:09:19.000]  以瑪奈里
[00:09:19.000 --> 00:09:22.000]  上帝與我們同在
[00:09:22.000 --> 00:09:25.000]  對猶太人來說
[00:09:25.000 --> 00:09:26.000]  對瑪利亞來說
[00:09:26.000 --> 00:09:28.000]  對新舊約的讀者來說
[00:09:28.000 --> 00:09:31.000]  以瑪奈里是代表著上帝的救贖
[00:09:31.000 --> 00:09:34.000]  瑪利亞的驚慌和她的疑惑
[00:09:34.000 --> 00:09:37.000]  沒錯,可能她是受寵若驚
[00:09:37.000 --> 00:09:38.000]  但更加可能是她覺得
[00:09:38.000 --> 00:09:40.000]  自己何德何能去承受
[00:09:40.000 --> 00:09:43.000]  上帝所差派來的天使授予
[00:09:43.000 --> 00:09:44.000]  這麼有份量
[00:09:44.000 --> 00:09:47.000]  這麼重要的一句話
[00:09:47.000 --> 00:09:52.000]  在第一句經文的句子裡
[00:09:52.000 --> 00:09:54.000]  我們不要漏了中間的字
[00:09:54.000 --> 00:09:56.000]  你好
[00:09:56.000 --> 00:09:59.000]  好像一個很簡單的祝福語
[00:09:59.000 --> 00:10:00.000]  中文譯做你好
[00:10:00.000 --> 00:10:01.000]  英文譯做Greetings
[00:10:01.000 --> 00:10:07.000]  但在希臘原文裡
[00:10:07.000 --> 00:10:10.000]  它是願你喜樂
[00:10:10.000 --> 00:10:12.000]  願你喜樂
[00:10:12.000 --> 00:10:14.000]  是帶有Rejoice的意思
[00:10:14.000 --> 00:10:18.000]  我特別希望今天跟大家說說這個字
[00:10:18.000 --> 00:10:21.000]  因為天使向瑪利亞的文案
[00:10:21.000 --> 00:10:24.000]  正是點出了我們這次的講道系列主題
[00:10:24.000 --> 00:10:28.000]  你好,願你喜樂
[00:10:28.000 --> 00:10:32.000]  願你可以得著出人意表的喜樂
[00:10:33.000 --> 00:10:36.000]  這是上帝帶領我們
[00:10:36.000 --> 00:10:39.000]  今天來到章林祈這個系列裡
[00:10:39.000 --> 00:10:42.000]  我們的領受是聖靈很希望
[00:10:42.000 --> 00:10:44.000]  我們可以在這個節期中
[00:10:44.000 --> 00:10:46.000]  去明白和領受到上帝
[00:10:46.000 --> 00:10:49.000]  要帶給我們出人意表的喜樂
[00:10:49.000 --> 00:10:53.000]  所以不要小看一段短短的經文語裡
[00:10:53.000 --> 00:10:55.000]  隱藏著很多的意思
[00:10:55.000 --> 00:10:56.000]  求聖靈繼續帶領我們
[00:10:56.000 --> 00:10:58.000]  可以更加明白祂的話語
[00:10:58.000 --> 00:10:59.000]  我們繼續看下去
[00:10:59.000 --> 00:11:01.000]  天使對她說
[00:11:01.000 --> 00:11:02.000]  瑪利亞,不要害怕
[00:11:02.000 --> 00:11:04.000]  你在神面前已經蒙恩了
[00:11:04.000 --> 00:11:06.000]  你要懷孕生子
[00:11:06.000 --> 00:11:08.000]  要給他起名叫耶穌
[00:11:08.000 --> 00:11:09.000]  他將要為大
[00:11:09.000 --> 00:11:11.000]  稱為至高者的兒子
[00:11:11.000 --> 00:11:15.000]  主神要將祂祖先大位王位給他
[00:11:15.000 --> 00:11:17.000]  他要做雅各加的王
[00:11:17.000 --> 00:11:18.000]  直到永遠
[00:11:18.000 --> 00:11:20.000]  他的國沒有窮盡
[00:11:20.000 --> 00:11:23.000]  天使所說的
[00:11:23.000 --> 00:11:26.000]  正是猶太人等了幾百年的尼塞亞
[00:11:26.000 --> 00:11:29.000]  耶穌希伯來文是說約書亞
[00:11:29.000 --> 00:11:32.000]  意思是耶和華是拯救
[00:11:32.000 --> 00:11:36.000]  耶穌是至高者上帝的兒子
[00:11:36.000 --> 00:11:39.000]  是祖先大位的王
[00:11:39.000 --> 00:11:41.000]  是雅各加的王
[00:11:41.000 --> 00:11:43.000]  他的國是永遠的
[00:11:43.000 --> 00:11:46.000]  他的國是無窮無盡的
[00:11:46.000 --> 00:11:48.000]  天使所說的正是在解答
[00:11:48.000 --> 00:11:52.000]  瑪利亞對自己不配蒙大恩的安慰
[00:11:52.000 --> 00:11:54.000]  問候的疑惑
[00:11:54.000 --> 00:11:58.000]  她是要帶出一個大好的消息
[00:11:58.000 --> 00:12:00.000]  這是世界的盼望
[00:12:00.000 --> 00:12:02.000]  這是對民族的拯救
[00:12:02.000 --> 00:12:09.000]  這是上帝要她多年來成就的救恩救贖
[00:12:09.000 --> 00:12:12.000]  面對天使的預言
[00:12:12.000 --> 00:12:13.000]  降生的宣告
[00:12:13.000 --> 00:12:15.000]  我們要知道
[00:12:15.000 --> 00:12:16.000]  瑪利亞的反應
[00:12:16.000 --> 00:12:19.000]  和上星期所說的撒加利亞不一樣
[00:12:19.000 --> 00:12:22.000]  瑪利亞對天使說
[00:12:22.000 --> 00:12:24.000]  我沒有出嫁
[00:12:24.000 --> 00:12:26.000]  怎會有這件事呢
[00:12:26.000 --> 00:12:28.000]  我們看看英文的翻譯
[00:12:28.000 --> 00:12:29.000]  可能你會更加容易明白
[00:12:29.000 --> 00:12:31.000]  那個分別在哪裡
[00:12:31.000 --> 00:12:33.000]  撒加利亞問的問題是
[00:12:33.000 --> 00:12:38.000]  我怎麼能確定這件事呢
[00:12:38.000 --> 00:12:41.000]  我怎麼能確定你所說的事真的會發生呢
[00:12:41.000 --> 00:12:43.000]  但瑪利亞所問的問題是
[00:12:43.000 --> 00:12:45.000]  這會是怎樣的事呢
[00:12:45.000 --> 00:12:49.000]  你所說的事將會怎樣發生呢
[00:12:49.000 --> 00:12:51.000]  大家看不看得到分別
[00:12:51.000 --> 00:12:52.000]  瑪利亞不是不相信
[00:12:52.000 --> 00:12:57.000]  這個救世主會照著上帝的意思出現
[00:12:57.000 --> 00:12:58.000]  她作為一個猶太人
[00:12:58.000 --> 00:12:59.000]  她從小已經被教導
[00:12:59.000 --> 00:13:02.000]  去祈禱去祈求尼塞亞
[00:13:02.000 --> 00:13:05.000]  誕生降世拯救
[00:13:05.000 --> 00:13:07.000]  她問的問題是顯示出
[00:13:07.000 --> 00:13:09.000]  她只不過不知道這個事情會怎樣
[00:13:09.000 --> 00:13:12.000]  因著上帝所說的事而發生
[00:13:12.000 --> 00:13:13.000]  當大家看見分別的時候
[00:13:13.000 --> 00:13:16.000]  你會看見撒加利亞她的不信
[00:13:16.000 --> 00:13:19.000]  她不相信自己所祈求的事會發生
[00:13:19.000 --> 00:13:22.000]  她連上帝要成就的美意
[00:13:22.000 --> 00:13:25.000]  她都不相信會這樣發生
[00:13:25.000 --> 00:13:28.000]  瑪利亞是相信上帝是信實的
[00:13:28.000 --> 00:13:32.000]  瑪利亞是會見到上帝會實現她自己的應許
[00:13:32.000 --> 00:13:33.000]  只不過在現實層面裏面
[00:13:33.000 --> 00:13:40.000]  她不知道怎樣能夠透過她自己去發生
[00:13:40.000 --> 00:13:44.000]  丁姐妹我相信在你們當中
[00:13:44.000 --> 00:13:47.000]  可能你們都會像上星期的講道所說
[00:13:47.000 --> 00:13:49.000]  她等候了一些事情 祈求了很久
[00:13:49.000 --> 00:13:53.000]  她都仍然沒有發生 導致你失去信心
[00:13:53.000 --> 00:13:57.000]  我希望你們上星期已經得到鼓勵
[00:13:57.000 --> 00:14:03.000]  但今個星期我相信在你們當中
[00:14:03.000 --> 00:14:09.000]  有些人其實你們是相信上帝的事情會發生
[00:14:09.000 --> 00:14:11.000]  只不過你是不知道
[00:14:11.000 --> 00:14:15.000]  她怎樣會透過你自己去成就
[00:14:15.000 --> 00:14:16.000]  可能你會像瑪利亞這樣想
[00:14:16.000 --> 00:14:20.000]  在我身上怎樣可以成就
[00:14:20.000 --> 00:14:24.000]  以我的條件怎樣能夠發生
[00:14:24.000 --> 00:14:25.000]  神啊我不是不相信你
[00:14:25.000 --> 00:14:30.000]  我是信不過我自己
[00:14:30.000 --> 00:14:34.000]  可能在你們當中曾經有領受過上帝的呼召
[00:14:34.000 --> 00:14:36.000]  但可能你會像你剛才所說
[00:14:36.000 --> 00:14:38.000]  很驚慌 很疑惑
[00:14:38.000 --> 00:14:41.000]  神呼召了我在職場上去作見證
[00:14:41.000 --> 00:14:42.000]  去帶人信主
[00:14:42.000 --> 00:14:45.000]  但我在公事裏面只不過是一個小蝦
[00:14:45.000 --> 00:14:49.000]  這件事是怎樣發生的
[00:14:49.000 --> 00:14:52.000]  可能你聽到神曾經叫你在家族裏面
[00:14:52.000 --> 00:14:55.000]  傳福音給你的親戚
[00:14:55.000 --> 00:14:56.000]  領他們信主
[00:14:56.000 --> 00:15:00.000]  讓他們有永生的盼望
[00:15:00.000 --> 00:15:05.000]  但你說我在他們裏面一直沒有死
[00:15:05.000 --> 00:15:08.000]  我清明也是排在最後
[00:15:08.000 --> 00:15:12.000]  大家可能都會有這些習俗
[00:15:12.000 --> 00:15:19.000]  我在當中這件事怎樣能夠透過我去成就
[00:15:19.000 --> 00:15:20.000]  可能你說神啊
[00:15:20.000 --> 00:15:22.000]  你叫我在教會服侍
[00:15:22.000 --> 00:15:24.000]  我說話又不擅長 唱歌又不好聽
[00:15:24.000 --> 00:15:29.000]  我笑起來自己也有點害怕
[00:15:29.000 --> 00:15:33.000]  這件事怎樣發生
[00:15:33.000 --> 00:15:37.000]  但弟姐妹 上帝要使用你們
[00:15:37.000 --> 00:15:42.000]  上帝要使用我們當中的每一個人
[00:15:42.000 --> 00:15:44.000]  就好像瑪利亞一樣
[00:15:44.000 --> 00:15:46.000]  神施行神蹟在瑪利亞身上
[00:15:46.000 --> 00:15:51.000]  讓她懷有耶穌並且生出神的兒子
[00:15:51.000 --> 00:15:57.000]  神今天一樣要在你們的身上施行神蹟
[00:15:57.000 --> 00:16:00.000]  使你們懷著祂的靈
[00:16:00.000 --> 00:16:03.000]  作為上帝的管子
[00:16:03.000 --> 00:16:08.000]  讓你們可以將祂的心意在當中去成就
[00:16:08.000 --> 00:16:12.000]  Amen
[00:16:12.000 --> 00:16:16.000]  接下來我們要看看天使所作的回應
[00:16:16.000 --> 00:16:20.000]  這三句的回應不單止是在跟瑪利亞說
[00:16:20.000 --> 00:16:24.000]  這三句的回應同樣是在跟我們當中每一個
[00:16:24.000 --> 00:16:31.000]  相信上帝會用祂自己的方式去成就祂旨意的我們說
[00:16:31.000 --> 00:16:33.000]  首先第35節
[00:16:33.000 --> 00:16:35.000]  聖靈要臨到你們的身上
[00:16:35.000 --> 00:16:39.000]  至高者的能力要庇蔭你
[00:16:39.000 --> 00:16:44.000]  因此那要出生的聖者要稱為神的兒子
[00:16:44.000 --> 00:16:49.000]  這句話的重點我們要學習的是謙卑
[00:16:49.000 --> 00:16:52.000]  首先如果我們要見到上帝的工作
[00:16:52.000 --> 00:16:54.000]  透過我們的身上去發生的時候
[00:16:54.000 --> 00:16:58.000]  我們絕對不能夠去靠我們自己
[00:16:58.000 --> 00:17:01.000]  我們唯獨是要靠聖靈的幫助
[00:17:01.000 --> 00:17:03.000]  讓聖靈去工作
[00:17:03.000 --> 00:17:07.000]  讓上帝的能力覆蔽著我們身上的意思
[00:17:07.000 --> 00:17:10.000]  是我們需要全心全意謙卑
[00:17:10.000 --> 00:17:13.000]  將主權交回給上帝
[00:17:13.000 --> 00:17:17.000]  將主權交回給主耶穌基督
[00:17:17.000 --> 00:17:22.000]  卑微的瑪利亞被聖告回應我們上一個講道系語
[00:17:22.000 --> 00:17:24.000]  講比喻耶穌的比喻
[00:17:24.000 --> 00:17:29.000]  我和崔文分別去講到謙卑這個主題
[00:17:29.000 --> 00:17:34.000]  今天這裡給了我們一個機會去做一個非常重要的補充
[00:17:34.000 --> 00:17:37.000]  上帝叫人升高降卑
[00:17:37.000 --> 00:17:42.000]  講的不單止是涉及個人的榮譽得失
[00:17:42.000 --> 00:17:44.000]  上帝叫人升高降卑
[00:17:44.000 --> 00:17:48.000]  是強調神要興起卑微的人
[00:17:48.000 --> 00:17:52.000]  去開展上帝的國度
[00:17:52.000 --> 00:17:55.000]  上帝要興起卑微的人
[00:17:55.000 --> 00:17:58.000]  去擴展開展他的國度
[00:17:58.000 --> 00:18:03.000]  在舊約裡面我們見到出生在一個奴隸的摩西
[00:18:03.000 --> 00:18:06.000]  我們見到牧羊人少年大衛
[00:18:06.000 --> 00:18:08.000]  被賣為奴的弱室
[00:18:08.000 --> 00:18:11.000]  猶太孤兒以斯帖
[00:18:11.000 --> 00:18:16.000]  新約見到草根如敷彼得
[00:18:16.000 --> 00:18:19.000]  還有罪人瑞利馬太
[00:18:19.000 --> 00:18:23.000]  還有一隻逼伯基督徒的保羅
[00:18:23.000 --> 00:18:27.000]  他們全部都是因為聖靈臨到他們的身上
[00:18:27.000 --> 00:18:30.000]  上帝的能力庇護著他們
[00:18:30.000 --> 00:18:32.000]  庇蔭著他們
[00:18:32.000 --> 00:18:35.000]  因此他們雖然出生是卑微
[00:18:35.000 --> 00:18:40.000]  但卻被神興起去大大開展他們的國度
[00:18:40.000 --> 00:18:46.000]  當然少不了我們今天所講的經文裡面的主角
[00:18:46.000 --> 00:18:49.000]  新出生的兒子
[00:18:49.000 --> 00:18:52.000]  耶穌的媽媽瑪利亞
[00:18:52.000 --> 00:18:55.000]  第二點見證
[00:18:55.000 --> 00:18:57.000]  三十六節
[00:18:57.000 --> 00:18:59.000]  放且你的親戚伊利沙伯
[00:18:59.000 --> 00:19:03.000]  就是那個素來稱為畢生肉的
[00:19:03.000 --> 00:19:06.000]  在年老的時候也懷了男胎
[00:19:06.000 --> 00:19:10.000]  現在懷孕六個月了
[00:19:10.000 --> 00:19:13.000]  天使提到伊利沙伯懷孕
[00:19:13.000 --> 00:19:16.000]  是用馬利亞身邊所認識的人
[00:19:16.000 --> 00:19:23.000]  作為信心的確據
[00:19:23.000 --> 00:19:26.000]  藉此讓馬利亞見到
[00:19:26.000 --> 00:19:28.000]  上帝是信實
[00:19:28.000 --> 00:19:30.000]  透過見證
[00:19:30.000 --> 00:19:32.000]  可以真真實實見到
[00:19:32.000 --> 00:19:37.000]  上帝的工作的而且確在我們身邊不斷發生
[00:19:37.000 --> 00:19:41.000]  所以沒錯見證是非常重要
[00:19:41.000 --> 00:19:44.000]  上帝為馬利亞準備了一個見證
[00:19:44.000 --> 00:19:49.000]  也為你和我預備了很多見證
