
[00:00:00.000 --> 00:00:04.880]  近年當我有機會認識一些新朋友或者新同事
[00:02:52.880 --> 00:02:54.360]  印上這個印上那個
[00:02:54.360 --> 00:02:55.400]  之後就
[00:02:55.400 --> 00:02:58.480]  如果有時候學生情緒問題
[00:02:58.480 --> 00:02:59.360]  不肯上學的話
[00:02:59.360 --> 00:03:01.320]  我們就要走上去家訪
[00:03:01.320 --> 00:03:03.440]  然後有事的就call進醫院
[00:03:03.440 --> 00:03:06.200]  有時候學生有秩序問題
[00:03:06.200 --> 00:03:07.040]  有操控問題
[00:03:07.040 --> 00:03:08.800]  即使我作為一個輔導員
[00:03:08.800 --> 00:03:10.240]  很有愛心也好
[00:03:10.240 --> 00:03:12.200]  有時候我也要學校去打地鼠
[00:03:12.200 --> 00:03:13.960]  打地鼠就逐個罵
[00:03:13.960 --> 00:03:16.320]  有時候也要捉住他們
[00:03:16.320 --> 00:03:17.960]  有時候也要罵一下他們
[00:03:17.960 --> 00:03:19.160]  教一下人
[00:03:19.680 --> 00:03:21.920]  學生放學之後有不同的事要處理
[00:03:21.920 --> 00:03:23.160]  有不同的文件處理
[00:03:23.160 --> 00:03:24.520]  有不同的referral要做
[00:03:24.520 --> 00:03:26.320]  和不同的部門聯絡
[00:03:26.320 --> 00:03:29.040]  有時候你甚至要和不同社福單位
[00:03:29.040 --> 00:03:31.120]  不同社福機構去溝通
[00:03:31.120 --> 00:03:33.080]  見到對方想推case的時候
[00:03:33.080 --> 00:03:34.560]  你就更加捉住他們
[00:03:34.560 --> 00:03:35.720]  更加和他們理論
[00:03:35.720 --> 00:03:38.160]  更加逼他們要take case
[00:03:38.160 --> 00:03:39.600]  很多很多的事
[00:03:39.600 --> 00:03:40.880]  當你做完所有的事
[00:03:40.880 --> 00:03:42.720]  你預備好第二天的工作
[00:03:42.720 --> 00:03:44.000]  離開的時候
[00:03:44.000 --> 00:03:47.240]  你望一望時鐘已經是七點多了
[00:03:47.240 --> 00:03:48.800]  十二個小時
[00:03:48.800 --> 00:03:52.360]  鄧英姐妹可能這個也是你們的寫照
[00:03:52.360 --> 00:03:53.520]  每天工作很忙
[00:03:53.520 --> 00:03:54.360]  一回去
[00:03:54.360 --> 00:03:56.960]  可能連位置也沒有機會坐
[00:03:56.960 --> 00:03:58.280]  就是這樣
[00:03:58.280 --> 00:03:59.520]  可能當我在罵兒子
[00:03:59.520 --> 00:04:01.400]  或者當我在忙碌
[00:04:01.400 --> 00:04:03.400]  處理不同的事情的時候
[00:04:03.400 --> 00:04:05.240]  我們真的想不起
[00:04:05.240 --> 00:04:06.880]  甚至我們真的沒有想過
[00:04:06.880 --> 00:04:08.840]  什麼照明不照明
[00:04:08.840 --> 00:04:11.280]  因為我們每天都疲於奔命
[00:04:11.280 --> 00:04:13.720]  有時候你累到
[00:04:13.720 --> 00:04:15.360]  你也好像想多一點
[00:04:15.360 --> 00:04:17.280]  你也好像會壓過自己
[00:04:17.280 --> 00:04:20.680]  或者有時候我們都沒有空去
[00:04:20.680 --> 00:04:22.080]  是不是轉麥克風會好一點
[00:04:22.080 --> 00:04:23.080]  OK 好
[00:04:23.080 --> 00:04:23.720]  謝謝
[00:04:23.720 --> 00:04:24.720]  OK
[00:04:24.720 --> 00:04:33.800]  測試
[00:04:33.800 --> 00:04:35.760]  有時候我們都疲於奔命
[00:04:35.760 --> 00:04:38.960]  有時候我們都忙到
[00:04:38.960 --> 00:04:40.920]  根本上我們沒有空再想多一點
[00:04:40.920 --> 00:04:44.920]  或者甚至我們都沒有空間去做
[00:04:44.920 --> 00:04:47.120]  就正如上星期Treadman所說
[00:04:47.120 --> 00:04:48.800]  這些就是我們工作裡面
[00:04:48.800 --> 00:04:51.920]  會面對很多不同的經濟和質疑
[00:04:51.920 --> 00:04:52.960]  叫我們burn out
[00:04:52.960 --> 00:04:55.800]  有時候上班回到一個地步
[00:04:55.800 --> 00:04:57.600]  我們沒有時間去想工作的意義
[00:04:57.600 --> 00:05:00.480]  或者更加覺得沒有意義
[00:05:00.480 --> 00:05:03.080]  但或者有時候是另外一種情況
[00:05:03.080 --> 00:05:05.400]  就是我們在現實面對的處境
[00:05:05.400 --> 00:05:07.560]  我們都面對一些限制
[00:05:07.560 --> 00:05:08.200]  以致
[00:05:08.200 --> 00:05:10.360]  不是我們不想在我們的工作裡面
[00:05:10.360 --> 00:05:11.680]  活出照明
[00:05:11.680 --> 00:05:14.600]  而是我們工作有時候
[00:05:14.600 --> 00:05:17.600]  我們想活出這個照明都很難
[00:05:17.600 --> 00:05:19.840]  話說以前我有一年的時間
[00:05:19.840 --> 00:05:21.720]  我是做宣教士的工作
[00:05:21.720 --> 00:05:24.000]  我去到中亞洲的一個國家
[00:05:24.000 --> 00:05:26.240]  在當地裡面
[00:05:26.240 --> 00:05:27.680]  本身
[00:05:27.680 --> 00:05:30.040]  我想說做一個宣教士最難的
[00:05:30.040 --> 00:05:30.640]  是什麼最難
[00:05:30.640 --> 00:05:31.280]  不是籌錢
[00:05:31.280 --> 00:05:32.920]  最難不是找教會支持
[00:05:32.920 --> 00:05:35.600]  最難的是拿簽證
[00:05:35.600 --> 00:05:39.160]  有時候作為一個二十多歲的小朋友
[00:05:39.160 --> 00:05:42.440]  你怎樣去令到一個國家給你簽證呢
[00:05:42.440 --> 00:05:43.520]  他又不用volunteer
[00:05:43.520 --> 00:05:44.520]  我們不用volunteer
[00:05:44.520 --> 00:05:45.640]  我們不要你
[00:05:45.640 --> 00:05:47.560]  你怎樣令到他們拿到你簽證呢
[00:05:47.560 --> 00:05:49.480]  我那時候得過上司很有智慧
[00:05:49.480 --> 00:05:50.280]  他就說
[00:05:50.280 --> 00:05:52.000]  Ino你知不知道你最強的是什麼
[00:05:52.000 --> 00:05:53.440]  你什麼都不懂都不要緊
[00:05:53.440 --> 00:05:54.760]  你懂得說話的
[00:05:54.760 --> 00:05:57.320]  好你就教你講那種話
[00:05:57.320 --> 00:05:58.640]  他就說你去教中文
[00:05:58.640 --> 00:06:04.000]  就去幫我申請一個中文老師的簽證
[00:06:04.000 --> 00:06:05.800]  但是他不知道
[00:06:05.800 --> 00:06:08.480]  我們的中文不是他們想學的那種中文
[00:06:08.480 --> 00:06:10.480]  我們是講廣東話的
[00:06:10.480 --> 00:06:11.760]  我記得我第一天上課
[00:06:11.760 --> 00:06:13.440]  一進去裡面的時候
[00:06:13.440 --> 00:06:15.160]  我講了不夠三分鐘
[00:06:15.160 --> 00:06:16.880]  我的學生就說
[00:06:16.880 --> 00:06:19.760]  老師不好意思
[00:06:19.760 --> 00:06:23.800]  你真的肯定你是中國人嗎
[00:06:23.800 --> 00:06:26.000]  你講的每一隻字我都聽不懂
[00:06:26.000 --> 00:06:29.240]  我在大學的老師都不是這樣教的
[00:06:29.240 --> 00:06:30.640]  就是這樣
[00:06:30.640 --> 00:06:31.960]  所以你可以想像
[00:06:31.960 --> 00:06:33.200]  上了兩課之後
[00:06:33.200 --> 00:06:34.360]  還有沒有人來上課呢
[00:06:34.360 --> 00:06:35.000]  沒有
[00:06:35.000 --> 00:06:38.240]  所以變成我要去教英文
[00:06:38.240 --> 00:06:39.080]  教英文的時候
[00:06:39.080 --> 00:06:41.240]  你又想像到當你有一些英國的老師
[00:06:41.240 --> 00:06:41.960]  美國的老師
[00:06:41.960 --> 00:06:43.520]  甚至澳洲的老師在的時候
[00:06:43.520 --> 00:06:45.720]  他們怎麼會來上我的英文呢
[00:06:45.720 --> 00:06:46.600]  輾轉之下
[00:06:46.600 --> 00:06:47.480]  我得到上司就說
[00:06:47.480 --> 00:06:48.280]  嗯那好吧
[00:06:48.280 --> 00:06:49.200]  燕樂
[00:06:49.200 --> 00:06:54.000]  你就去這個地方去服侍
[00:06:54.000 --> 00:06:54.960]  又是這個地方
[00:06:54.960 --> 00:06:55.560]  按了沒有
[00:06:55.560 --> 00:06:56.120]  下一段
[00:06:56.120 --> 00:06:56.920]  是的這個地方
[00:06:56.920 --> 00:06:58.840]  這個地方是什麼地方呢
[00:06:58.840 --> 00:07:01.120]  就是一個兒童之家裡面去幫忙
[00:07:01.120 --> 00:07:02.920]  這個地方是一個孫教士
[00:07:02.920 --> 00:07:06.120]  無意之中在這個地方發現
[00:07:06.120 --> 00:07:07.120]  為什麼無意之中發現呢
[00:07:07.120 --> 00:07:09.280]  因為他在一個很深的角落裡面
[00:07:09.280 --> 00:07:10.240]  你不特意去找
[00:07:10.240 --> 00:07:11.680]  你見不到他的
[00:07:11.680 --> 00:07:13.920]  這個地方是一個當地政府營運
[00:07:13.920 --> 00:07:16.400]  專門收容很多身體殘障
[00:07:16.400 --> 00:07:17.600]  小兒麻痺
[00:07:17.600 --> 00:07:20.080]  各樣智力障礙小朋友的地方
[00:07:20.080 --> 00:07:22.480]  原來在中亞這個國家很有趣的
[00:07:22.480 --> 00:07:23.520]  他們的文化認為
[00:07:23.520 --> 00:07:25.680]  如果當一個小朋友一生下來
[00:07:25.680 --> 00:07:27.280]  就是殘障的話
[00:07:27.280 --> 00:07:28.600]  就是說
[00:07:28.600 --> 00:07:31.440]  這個小朋友是一個就坐的小朋友
[00:07:31.440 --> 00:07:34.080]  這個家庭也是一個被就坐的家庭
[00:07:34.080 --> 00:07:36.800]  這條村也是一條被就坐的村
[00:07:36.800 --> 00:07:38.560]  如果你不想這個就坐延續下去
[00:07:38.560 --> 00:07:42.080]  你一定要扔掉或者殺掉
[00:07:42.080 --> 00:07:45.040]  當然父母生了這個小朋友出來
[00:07:45.040 --> 00:07:47.040]  當然不會想殺掉他
[00:07:47.040 --> 00:07:48.680]  但是可以怎樣呢
[00:07:48.680 --> 00:07:51.160]  所以他們就會放在政府的收容所
[00:07:51.160 --> 00:07:52.960]  或政府的這些地方
[00:07:52.960 --> 00:07:54.520]  但是在裡面
[00:07:54.520 --> 00:07:56.560]  其實這些兒童之家
[00:07:56.560 --> 00:07:58.560]  未必會為這些小朋友想很多
[00:07:58.560 --> 00:08:00.720]  如何接受教育、訓練、支援
[00:08:00.720 --> 00:08:02.240]  或者醫療的機會
[00:08:02.240 --> 00:08:03.160]  他只有一個目的
[00:08:03.160 --> 00:08:06.080]  就是要確保這個小朋友繼續生存
[00:08:06.080 --> 00:08:08.400]  所以基本上他們的設置是怎樣呢
[00:08:08.400 --> 00:08:10.120]  一間房30個小朋友
[00:08:10.120 --> 00:08:12.520]  一個小朋友每一天24小時
[00:08:12.520 --> 00:08:15.480]  第二天就有第二天的醫醫接手
[00:08:15.480 --> 00:08:16.560]  就是一個這樣的地方
[00:08:16.560 --> 00:08:18.960]  他們只是確保他們不會餓死
[00:08:18.960 --> 00:08:20.040]  不會冷死
[00:08:20.040 --> 00:08:21.240]  這樣就可以了
[00:08:21.240 --> 00:08:22.280]  孫教士發現這裡
[00:08:22.280 --> 00:08:24.280]  他很想為這些小朋友做一些事情
[00:08:24.280 --> 00:08:26.680]  他很想定期去探望這些小朋友
[00:08:26.680 --> 00:08:29.600]  他很想甚至乎給他們做一些訓練
[00:08:29.600 --> 00:08:31.840]  但是過程都不容易
[00:08:31.840 --> 00:08:35.320]  當他們去接觸這個兒童之家的院長的時候
[00:08:35.320 --> 00:08:35.880]  他說
[00:08:35.880 --> 00:08:37.400]  你們外國人做什麼的
[00:08:37.400 --> 00:08:39.160]  你是否想拐帶他們
[00:08:39.160 --> 00:08:40.480]  拿他們去賣、拿他們去吃
[00:08:40.480 --> 00:08:41.680]  他真的這樣說
[00:08:41.680 --> 00:08:44.960]  所以當時不肯讓孫教士進去
[00:08:44.960 --> 00:08:45.960]  用了很多年的時間
[00:08:45.960 --> 00:08:47.760]  用了三、四年的時間
[00:08:47.760 --> 00:08:49.560]  才建立到一份信任
[00:08:49.560 --> 00:08:52.480]  他們開始歡迎我們進去探訪
[00:08:52.480 --> 00:08:53.800]  即使我們去
[00:08:53.800 --> 00:08:56.200]  其實只是和一些小朋友去玩
[00:08:56.200 --> 00:08:57.880]  甚至乎和他們做一些運動
[00:08:57.880 --> 00:08:58.720]  做一些訓練
[00:08:58.720 --> 00:08:59.880]  去到後期
[00:08:59.880 --> 00:09:01.520]  我們可以去引入一些
[00:09:01.520 --> 00:09:03.360]  做物理治療的方法
[00:09:03.360 --> 00:09:04.960]  去和他們做一些訓練
[00:09:04.960 --> 00:09:05.800]  但是
[00:09:05.800 --> 00:09:07.360]  說一下這個國家
[00:09:07.360 --> 00:09:09.600]  整個國家一個物理治療師都沒有
[00:09:09.600 --> 00:09:10.640]  所以其實可能
[00:09:10.640 --> 00:09:12.280]  我們有時候有些隊伍
[00:09:12.280 --> 00:09:13.960]  每一年
[00:09:13.960 --> 00:09:15.160]  有期兩個星期
[00:09:15.160 --> 00:09:16.320]  就去做一些實驗
[00:09:16.320 --> 00:09:17.520]  去教我們的童工
[00:09:17.520 --> 00:09:19.800]  如何和他們做練習
[00:09:19.800 --> 00:09:23.520]  那裡的兒童從起初的鄙視、拒絕
[00:09:23.520 --> 00:09:24.800]  慢慢改變
[00:09:24.800 --> 00:09:26.040]  開始軟化
[00:09:26.040 --> 00:09:28.560]  他們慢慢都想和我們去學習
[00:09:28.560 --> 00:09:29.360]  但我想說
[00:09:29.360 --> 00:09:30.800]  雖然好像有這些變化
[00:09:30.800 --> 00:09:33.160]  但是當我每一次進去這些地方工作的時候
[00:09:33.160 --> 00:09:34.160]  在這裡的時候
[00:09:34.160 --> 00:09:36.280]  其實我心裡都很大的衝擊
[00:09:36.280 --> 00:09:37.800]  當你看到
[00:09:37.800 --> 00:09:39.680]  他們怎樣對待這些小朋友的時候
[00:09:39.680 --> 00:09:41.880]  他們的方法是我從來沒有想像過
[00:09:41.880 --> 00:09:44.440]  我講不完給你們聽
[00:09:44.440 --> 00:09:45.640]  就好像近來天口慶
[00:09:45.640 --> 00:09:49.240]  如果小朋友在家裡很悶熱
[00:09:49.240 --> 00:09:50.720]  要出去透透氣、放風
[00:09:50.720 --> 00:09:51.720]  很正常
[00:09:51.720 --> 00:09:52.920]  但是一個人
[00:09:52.920 --> 00:09:54.480]  看著三、四十個小朋友
[00:09:54.480 --> 00:09:56.160]  他們怎樣可以看得住他們
[00:09:56.160 --> 00:09:57.800]  就是放在外面
[00:09:57.800 --> 00:10:00.000]  他們在外面弄了一個籠
[00:10:00.000 --> 00:10:03.440]  一個籠可能大概是這個框那麼大的籠
[00:10:03.440 --> 00:10:05.160]  就把所有小朋友都放進去
[00:10:05.160 --> 00:10:06.560]  可能放四、五個小時
[00:10:06.560 --> 00:10:08.160]  就是這樣和他們放風
[00:10:08.160 --> 00:10:10.000]  我最深刻的一次就是
[00:10:10.000 --> 00:10:12.360]  當我有一次進去一個房間
[00:10:12.360 --> 00:10:14.320]  我們和一個小朋友做訓練
[00:10:14.320 --> 00:10:17.960]  但是我發現護士在幫他們打一支針
[00:10:17.960 --> 00:10:19.800]  可能打算是一些維他命
[00:10:19.800 --> 00:10:20.720]  我不知道是什麼
[00:10:20.720 --> 00:10:22.360]  保護他們
[00:10:22.360 --> 00:10:22.920]  我不知道
[00:10:22.920 --> 00:10:25.120]  但是最嚇倒我的是
[00:10:25.120 --> 00:10:26.000]  他打這些針
[00:10:26.000 --> 00:10:29.880]  竟然是三十個小朋友用同一支針筒
[00:10:29.880 --> 00:10:30.800]  那一刻很震驚
[00:10:30.800 --> 00:10:32.600]  那一刻我很生氣
[00:10:32.600 --> 00:10:34.000]  那一刻我很想立刻去阻止他
[00:10:34.000 --> 00:10:35.680]  我說他們都是人
[00:10:35.680 --> 00:10:36.520]  你不可以這樣做
[00:10:36.520 --> 00:10:37.240]  你是護士
[00:10:37.240 --> 00:10:39.320]  你應該知道不可以
[00:10:39.320 --> 00:10:40.320]  但是他們因為省錢
[00:10:40.320 --> 00:10:41.600]  他們就是這樣做
[00:10:41.600 --> 00:10:42.520]  那一刻很想阻止他
[00:10:42.520 --> 00:10:43.600]  我說你不是在幫他們
[00:10:43.600 --> 00:10:45.200]  你是在害他們
[00:10:45.200 --> 00:10:46.560]  但這個時候有一個同工跟我說
[00:10:46.560 --> 00:10:47.680]  他說:Ino
[00:10:47.680 --> 00:10:48.800]  我明白你沮喪
[00:10:48.800 --> 00:10:51.400]  我明白你很想阻止這些事情
[00:10:51.400 --> 00:10:53.320]  但是即使你跟他說
[00:10:53.320 --> 00:10:55.080]  你也不能夠停止他這樣做
[00:10:55.080 --> 00:10:56.440]  他只不過不在你面前做
[00:10:56.440 --> 00:10:58.160]  他後面也繼續做而已
[00:10:58.160 --> 00:11:01.080]  反而你可能破壞了這份關係
[00:11:01.080 --> 00:11:03.080]  可能你不可以再在這裡
[00:11:03.080 --> 00:11:06.080]  再這樣幫這些小朋友
[00:11:06.080 --> 00:11:06.960]  但是做基督徒
[00:11:06.960 --> 00:11:10.280]  不是應該要在黑暗裏面發光嗎
[00:11:10.280 --> 00:11:12.720]  難道我看到他們這樣做
[00:11:12.720 --> 00:11:13.600]  是傷害小朋友
[00:11:13.600 --> 00:11:16.280]  難道我就不去插手嗎
[00:11:16.280 --> 00:11:18.560]  這擺明是一對小朋友不好的行為
[00:11:18.560 --> 00:11:21.080]  難道我讓他繼續發生嗎
[00:11:21.080 --> 00:11:22.280]  我作為宣教授來到這裡
[00:11:22.280 --> 00:11:23.240]  我是要去服侍他們
[00:11:23.240 --> 00:11:25.600]  我們不是要害他們嗎
[00:11:25.600 --> 00:11:28.760]  究竟是不是要這樣做
[00:11:28.760 --> 00:11:29.960]  那時候很無奈
[00:11:29.960 --> 00:11:31.800]  我面對著那時候的現實
[00:11:31.800 --> 00:11:32.600]  那種掙扎
[00:11:32.600 --> 00:11:35.120]  那種處境
[00:11:35.120 --> 00:11:38.320]  我不知道有什麼可以做
[00:11:38.320 --> 00:11:40.360]  但你知道有時候也是
[00:11:40.360 --> 00:11:41.440]  在實踐我們的呼召
[00:11:41.440 --> 00:11:43.280]  在我們召命的時候
[00:11:43.280 --> 00:11:45.160]  我們的處境都會面對一些無奈
[00:11:45.160 --> 00:11:48.360]  有時候面對一些限制
[00:11:48.360 --> 00:11:49.480]  很多時候我們忙到工作
[00:11:49.480 --> 00:11:50.040]  背後沒有工作
[00:11:50.040 --> 00:11:51.360]  是很累
[00:11:51.360 --> 00:11:52.480]  很無力
[00:11:52.480 --> 00:11:54.440]  好像找不到工作去召命
[00:11:54.440 --> 00:11:56.720]  但可能更多的時候
[00:11:56.720 --> 00:11:58.120]  在我們的處境
[00:11:58.120 --> 00:12:01.200]  我們知道有很多事情我們應該做
[00:12:01.200 --> 00:12:05.120]  但奈何有時候有些權力的掙扎
[00:12:05.120 --> 00:12:07.080]  可能背後有一些突擊
[00:12:07.080 --> 00:12:09.720]  甚或乎背後有一些
[00:12:09.720 --> 00:12:12.120]  我們不敢去得罪的事情
[00:12:12.120 --> 00:12:13.440]  或者那些灰色地帶
[00:12:13.440 --> 00:12:15.640]  那些張力
[00:12:15.640 --> 00:12:18.280]  我們在實踐我們的使命上
[00:12:18.280 --> 00:12:19.760]  有時候也帶著很多無奈
[00:12:19.760 --> 00:12:21.960]  很多無力
[00:12:21.960 --> 00:12:23.800]  在工作中去談召命
[00:12:23.800 --> 00:12:26.880]  工作中談使命
[00:12:26.880 --> 00:12:28.120]  真的可以嗎?
[00:12:28.120 --> 00:12:31.200]  真的做到嗎?
[00:12:31.200 --> 00:12:34.400]  原來這不只是我們今天面對的處境
[00:12:34.400 --> 00:12:35.240]  面對的困難
[00:12:35.240 --> 00:12:36.720]  面對的掙扎
[00:12:36.720 --> 00:12:39.800]  在聖經中也有一人
[00:12:39.800 --> 00:12:42.120]  他也面對著這樣的處境
[00:12:42.120 --> 00:12:45.360]  今天我們要看的經文是來自《耳絲帖記》
[00:12:45.360 --> 00:12:46.680]  《耳絲帖記》的故事
[00:12:46.680 --> 00:12:47.480]  可能大家很熟
[00:12:47.480 --> 00:12:48.000]  可能不熟
[00:12:48.000 --> 00:12:48.520]  但不要緊
[00:12:48.520 --> 00:12:49.960]  我再說一次
[00:12:49.960 --> 00:12:52.720]  《耳絲帖記》的故事
[00:12:52.720 --> 00:12:54.080]  發生在波斯的年代
[00:12:54.080 --> 00:12:56.960]  當時是波斯王阿哈徐魯的年間
[00:12:56.960 --> 00:12:58.400]  也是最輝煌的年代
[00:12:58.400 --> 00:13:00.200]  他的國土由東至印度
[00:13:00.200 --> 00:13:01.440]  西至歐洲
[00:13:01.440 --> 00:13:02.720]  一個這麼大的板塊
[00:13:02.720 --> 00:13:04.480]  有130多個省
[00:13:04.480 --> 00:13:08.480]  當中作為猶太人居住的以色列
[00:13:08.480 --> 00:13:10.080]  當然也是其中一員
[00:13:10.080 --> 00:13:12.840]  當年數以千計的猶太人
[00:13:12.840 --> 00:13:15.200]  在尼泊爾革命16年代被擄到
[00:13:15.200 --> 00:13:17.000]  當時的首都
[00:13:17.000 --> 00:13:18.400]  朱山城
[00:13:18.400 --> 00:13:20.720]  當中有很多知識分子
[00:13:20.720 --> 00:13:21.800]  有很多人
[00:13:21.800 --> 00:13:23.880]  他們被擄了過去
[00:13:23.880 --> 00:13:25.360]  想著去改造他們
[00:13:25.360 --> 00:13:26.640]  想著去教育他們
[00:13:26.640 --> 00:13:29.000]  為波斯國效力
[00:13:29.000 --> 00:13:31.000]  在當中包括一個人
[00:13:31.000 --> 00:13:32.440]  他是猶太人
[00:13:32.440 --> 00:13:33.720]  莫底改
[00:13:33.720 --> 00:13:35.400]  和他的姪女
[00:13:35.400 --> 00:13:36.920]  他的叔叔的女兒
[00:13:36.920 --> 00:13:39.440]  當時只有14歲的以絲帖
[00:13:39.440 --> 00:13:41.600]  作為一個被流放的人
[00:13:41.600 --> 00:13:43.480]  作為一個寄人籬下的人
[00:13:43.480 --> 00:13:46.680]  在當地過著過街老鼠的生活
[00:13:46.680 --> 00:13:49.440]  更何況一個14歲的妙齡少女
[00:13:49.440 --> 00:13:51.600]  她的樣子也不差
[00:13:51.600 --> 00:13:54.680]  當時她作為莫底改
[00:13:54.680 --> 00:13:56.400]  怎會不擔心呢
[00:13:56.400 --> 00:14:01.320]  但當時竟然有一次偶然的機會
[00:14:01.320 --> 00:14:03.760]  我想他們做夢也沒有想過
[00:14:03.760 --> 00:14:06.600]  自私貼壽城竟然有機會被選上
[00:14:06.600 --> 00:14:09.600]  和接替早前被廢的皇后
[00:14:09.600 --> 00:14:12.920]  入住一座金碧輝煌的書山皇宮
