
[00:00:00.000 --> 00:00:02.960]  好,大家好嗎?
[00:04:22.200 --> 00:04:24.440]  認真到一個什麼地步呢
[00:04:24.440 --> 00:04:25.960]  我們認真到
[00:04:25.960 --> 00:04:28.360]  我們發明了一件事放在網上
[00:04:28.360 --> 00:04:30.520]  叫做請假攻略
[00:04:30.520 --> 00:04:33.560]  中文那個不在這裡
[00:04:33.560 --> 00:04:38.600]  我們會盡量在這裡計算我們怎樣可以用盡自己的年假
[00:04:38.600 --> 00:04:41.640]  請三天可以放九天
[00:04:41.640 --> 00:04:43.640]  請兩天可以放十天
[00:04:43.640 --> 00:04:45.240]  很精打細算
[00:04:45.240 --> 00:04:48.600]  我們對放假這件事非常認真
[00:04:48.600 --> 00:04:51.480]  因為我們本身都活在很大的壓力裡面
[00:04:51.480 --> 00:04:52.760]  可能那十天八天
[00:04:52.760 --> 00:04:54.360]  那個你不在香港的時間
[00:04:54.360 --> 00:04:55.560]  就是你可以大條道理
[00:04:55.560 --> 00:04:58.200]  老闆對不起,你找不到我了,我關了電話
[00:04:58.200 --> 00:05:02.120]  可能那個就是我們唯一可以放鬆得到的時間
[00:05:02.120 --> 00:05:04.200]  我們用盡了所有的方法
[00:05:04.200 --> 00:05:07.400]  希望去逃離那個壓力的來源
[00:05:07.400 --> 00:05:12.600]  可能我們在香港裡面都聽過有人說burn out這個字
[00:05:12.600 --> 00:05:14.600]  中文我們有時譯做
[00:05:14.600 --> 00:05:18.360]  倦怠、耗盡、嚴盡等等
[00:05:18.360 --> 00:05:25.400]  burn out這個字都算是近十年二十年左右的一個發明出來的字
[00:05:25.400 --> 00:05:28.280]  去形容現代都市人的狀況
[00:05:28.280 --> 00:05:31.560]  意思就是說到身體上面,情感上面
[00:05:31.560 --> 00:05:33.400]  去到一個極度疲憊
[00:05:33.400 --> 00:05:35.800]  對事物變得很粉碎疾足
[00:05:35.800 --> 00:05:37.480]  或者變得很抽離
[00:05:37.480 --> 00:05:39.320]  或者是一種很無能為力
[00:05:39.320 --> 00:05:43.000]  或者是一種缺乏了成就感的感覺
[00:05:43.000 --> 00:05:47.640]  可能這樣讀完一輯的這個定義出來的時候
[00:05:47.640 --> 00:05:49.080]  可能我們這裡都不知道
[00:05:49.080 --> 00:05:50.120]  九成半的人就說
[00:05:50.120 --> 00:05:52.040]  哎呀,我很累,我也要躺平了
[00:05:52.040 --> 00:05:53.640]  我現在很累,我不想上班了
[00:05:53.640 --> 00:05:56.600]  我要放假了,Ivan可不可以分點假給我放
[00:05:56.600 --> 00:05:59.480]  我們可能都馬上很想放假
[00:05:59.480 --> 00:06:02.040]  在我們的勞動人口裡面
[00:06:02.040 --> 00:06:04.280]  有很多人都在經歷一個這樣的情況
[00:06:04.280 --> 00:06:05.960]  一個burn out的情況
[00:06:05.960 --> 00:06:09.640]  但是這種集體的burn out,這種疲憊
[00:06:09.640 --> 00:06:14.680]  這種我們共同一起去經歷的辛酸的辛勞
[00:06:14.680 --> 00:06:17.880]  其實在我們的生命裡面經歷著
[00:06:17.880 --> 00:06:19.640]  橫跨了我們的行業
[00:06:19.640 --> 00:06:21.240]  橫跨了我們的年齡層
[00:06:21.240 --> 00:06:22.360]  橫跨了我們的種族
[00:06:22.360 --> 00:06:23.960]  在整個城市裡面
[00:06:23.960 --> 00:06:26.920]  很多的人都經歷到這種burn out的情況
[00:06:26.920 --> 00:06:31.480]  經歷到這種不能安息,不能休息的情況
[00:06:31.480 --> 00:06:35.160]  但原來這個情況不只是在2025年的香港
[00:06:35.160 --> 00:06:38.200]  不只是在現代的都市人才會經歷得到
[00:06:38.200 --> 00:06:40.120]  原來burn out這個情況
[00:06:40.120 --> 00:06:42.200]  或者這個情況的根源
[00:06:42.200 --> 00:06:44.360]  是一個很古老的問題
[00:06:44.360 --> 00:06:48.440]  我們在我們這個要作管家的系列裡面
[00:06:48.440 --> 00:06:50.280]  我們上個星期說到
[00:06:50.280 --> 00:06:52.840]  工作本身是應該是很美好的,是不是
[00:06:52.840 --> 00:06:55.400]  上帝他是第一位worker
[00:06:55.400 --> 00:06:58.840]  他是第一個首先去工作的那個
[00:06:58.840 --> 00:07:02.280]  他設計工作原本的意思是好的
[00:07:02.280 --> 00:07:03.960]  不是要來懲罰我們的
[00:07:03.960 --> 00:07:06.200]  本來是應該讓我們可以活得有尊嚴
[00:07:06.200 --> 00:07:08.120]  是讓我們當我們來到工作
[00:07:08.120 --> 00:07:10.680]  我們來到耕耘
[00:07:10.680 --> 00:07:13.560]  當我們來到去照料那個伊甸園的時候
[00:07:13.560 --> 00:07:14.920]  當阿瓦這樣做的時候
[00:07:14.920 --> 00:07:18.280]  我們會和上帝是一個夥伴合作的關係裡面
[00:07:18.280 --> 00:07:21.000]  本身是一件很榮耀的事來的
[00:07:21.000 --> 00:07:23.800]  我們上個星期就是在說這件事
[00:07:23.800 --> 00:07:27.080]  但現實我們回到現實這裡
[00:07:27.080 --> 00:07:30.920]  回到這裡我們去看一看我們每一天上班的生活
[00:07:30.920 --> 00:07:34.280]  我們去看一看每一個打工仔的心路歷程
[00:07:34.280 --> 00:07:38.280]  看一看他們面對著那個很核心的張力
[00:07:38.280 --> 00:07:40.520]  我們很難不去問一條問題就是
[00:07:40.520 --> 00:07:42.920]  如果工作是為了我們的興旺
[00:07:42.920 --> 00:07:47.320]  是為了我們活得更加精彩更加美滿而設計出來的話
[00:07:47.320 --> 00:07:51.000]  為什麼工作現在反而經常成為了我們的焦慮
[00:07:51.000 --> 00:07:55.160]  我們挫敗,我們覺得burn out的來源呢
[00:07:55.160 --> 00:07:58.760]  不知道上個星期你一直在聽我們說工作有多美好的時候
[00:07:58.760 --> 00:08:00.840]  你有沒有想過這個問題
[00:08:00.840 --> 00:08:03.480]  為什麼那個明明是我們最有潛力
[00:08:03.480 --> 00:08:05.800]  去達到一些貢獻的地方
[00:08:05.800 --> 00:08:10.200]  那個工作的本身偏偏常常都是令我們覺得
[00:08:10.200 --> 00:08:13.960]  好像在消耗我們的地方
[00:08:13.960 --> 00:08:15.960]  通常問這些問題
[00:08:15.960 --> 00:08:18.280]  我見到這裡很多熟人熟面
[00:08:18.280 --> 00:08:19.880]  大家都回來了很久
[00:08:19.880 --> 00:08:26.040]  我都有將我的講章全部扔給AI
[00:08:26.040 --> 00:08:29.400]  去數一下有時候我講了某一樣東西多少次
[00:08:29.400 --> 00:08:32.920]  你知道當我每一次講人生裡面有什麼煩惱
[00:08:32.920 --> 00:08:34.520]  有什麼奇難雜症
[00:08:34.520 --> 00:08:37.080]  扭曲了的自我形象破損了的關係
[00:08:37.080 --> 00:08:38.360]  那些毀滅性的行為模式
[00:08:38.360 --> 00:08:42.200]  我通常都會帶大家回到聖經裡面那幾頁紙裡面
[00:08:42.200 --> 00:08:43.880]  如果你在這裡聽的話
[00:08:43.880 --> 00:08:45.640]  我問了AI
[00:08:45.640 --> 00:08:47.160]  我在這裡寫這篇講章的時候
[00:08:47.160 --> 00:08:49.160]  我問AI我將我的講章全部扔給他
[00:08:49.160 --> 00:08:50.760]  在這間教會裡面講的
[00:08:50.760 --> 00:08:55.000]  你可不可以告訴我教會裡面講了多少次創世紀第三章
[00:08:55.000 --> 00:08:56.280]  然後AI答錯
[00:08:56.280 --> 00:08:57.720]  你說了七次
[00:08:57.720 --> 00:08:59.160]  這次是第八次
[00:08:59.160 --> 00:09:01.720]  我們再來看一下創世紀第三章
[00:09:01.720 --> 00:09:03.000]  關於墮落的故事
[00:09:03.000 --> 00:09:04.120]  我們再回到這裡
[00:09:04.120 --> 00:09:06.520]  我們知道因為人違背了神
[00:09:06.520 --> 00:09:09.880]  吃了那棵神叫他們不要吃的樹上的果子
[00:09:09.880 --> 00:09:13.800]  我們知道就是因為這樣的緣故墮落發生了
[00:09:13.800 --> 00:09:15.800]  我們已經講過很多次
[00:09:15.800 --> 00:09:18.200]  很多不同的場合看過這段經文
[00:09:18.200 --> 00:09:21.800]  我們討論了很多生命不同的層面
[00:09:21.800 --> 00:09:23.640]  這個墮落怎樣影響我們
[00:09:23.640 --> 00:09:26.920]  今天我們再一次進入這段經文之前
[00:09:26.920 --> 00:09:28.440]  我首先想強調的是
[00:09:28.440 --> 00:09:31.480]  墮落不僅是影響我們個人的生活
[00:09:31.480 --> 00:09:34.840]  不僅是影響我們私生活
[00:09:34.840 --> 00:09:39.560]  其實墮落也會影響我們整個公共社會的生活
[00:09:39.560 --> 00:09:42.520]  特別是在我們工作裡面的生活
[00:09:42.520 --> 00:09:46.360]  所以讓我們再來看一下創世紀第三章
[00:09:46.360 --> 00:09:49.160]  我們今天會看第十六和第十九節
[00:09:49.160 --> 00:09:51.160]  那裡耶和華對女人說
[00:09:51.160 --> 00:09:54.040]  我必多多加增你的苦楚
[00:09:54.040 --> 00:09:56.280]  或者你懷胎的痛苦
[00:09:56.280 --> 00:09:59.320]  你生兒女的時候會多受痛苦
[00:09:59.320 --> 00:10:01.080]  你必戀慕你的丈夫
[00:10:01.080 --> 00:10:02.520]  他必管轄你
[00:10:02.520 --> 00:10:03.880]  然後他又對亞當說
[00:10:03.880 --> 00:10:05.880]  你記聽從你妻子的話
[00:10:05.880 --> 00:10:08.040]  吃了那棵樹上所出的
[00:10:08.040 --> 00:10:10.200]  就是我吩咐你不可以吃的
[00:10:10.200 --> 00:10:12.600]  土地必因你的緣故受咒助
[00:10:12.600 --> 00:10:15.720]  你必終生勞苦才可以從土地得吃的
[00:10:15.720 --> 00:10:19.560]  土地必給你長出荊棘和窒泥出來
[00:10:19.560 --> 00:10:21.000]  就是這個
[00:10:21.000 --> 00:10:23.560]  你必吃田間的五穀菜蔬
[00:10:23.560 --> 00:10:26.760]  你必淚流滿面才有食物可吃
[00:10:26.760 --> 00:10:28.520]  直到你歸了土地
[00:10:28.520 --> 00:10:31.720]  因為你是從土地而出
[00:10:31.720 --> 00:10:35.720]  你本是塵土仍要歸回塵土
[00:10:35.720 --> 00:10:38.680]  先講清楚,事先清明
[00:10:38.680 --> 00:10:40.680]  這段經文說的是
[00:10:40.680 --> 00:10:45.880]  雖然有耕種,有土地,有穀物
[00:10:45.880 --> 00:10:50.120]  這段經文本身不是要說一些關於古代農業的故事
[00:10:50.120 --> 00:10:54.280]  這段經文是說在整個墮落世界裡
[00:10:54.280 --> 00:10:56.600]  所有會勞動的人口
[00:10:56.600 --> 00:11:00.600]  說的是我們這群還在地上的人
[00:11:00.600 --> 00:11:02.920]  這群要打工,要工作的人
[00:11:02.920 --> 00:11:08.040]  我們一個基本的生活模式
[00:11:08.040 --> 00:11:11.800]  上帝所說的荊棘和窒泥
[00:11:11.800 --> 00:11:15.560]  不只是一些像拔一棵東西出來的麻煩植物那麼簡單
[00:11:15.560 --> 00:11:17.560]  這個荊棘窒泥其實是一個比喻
[00:11:17.560 --> 00:11:24.120]  是象徵著我們今天工作的挫折和挫敗
[00:11:24.120 --> 00:11:26.120]  令我們覺得好像徒勞無功
[00:11:26.120 --> 00:11:27.720]  工作事倍功半
[00:11:27.720 --> 00:11:29.080]  令我們很痛苦
[00:11:29.080 --> 00:11:32.680]  一切都是由荊棘和窒泥所代表
[00:11:32.680 --> 00:11:36.120]  當這些東西加在一起到頂點的時候
[00:11:36.120 --> 00:11:38.120]  就是我們現代人所經歷的
[00:11:38.120 --> 00:11:42.520]  所說的那種炎盡和burn out
[00:11:42.520 --> 00:11:44.920]  如果我們要理解這段經文的話
[00:11:44.920 --> 00:11:49.080]  其實最好就是將這段經文和創世紀第一章28節
[00:11:49.080 --> 00:11:51.080]  將它們兩段拍在一起看
[00:11:51.080 --> 00:11:54.520]  那裡說神給了人類最初的祝福
[00:11:54.520 --> 00:11:56.520]  我們有一張slide是有
[00:11:56.520 --> 00:11:58.520]  應該是在這裡
[00:11:58.520 --> 00:12:00.920]  如果你將這兩段經文拍在一起看的話
[00:12:00.920 --> 00:12:04.120]  我們看到神一開始給人最初的祝福很簡單
[00:12:04.120 --> 00:12:05.160]  有兩個部分
[00:12:05.160 --> 00:12:07.160]  第一就是你要生養更多
[00:12:07.160 --> 00:12:09.160]  然後生多點兒子
[00:12:09.160 --> 00:12:12.680]  這個是透過自然的生育來做得到
[00:12:12.680 --> 00:12:15.160]  在家庭裡帶來一些新生命
[00:12:15.160 --> 00:12:16.680]  去展開一個新的一頁
[00:12:16.680 --> 00:12:18.040]  這樣就做得到
[00:12:18.040 --> 00:12:20.280]  當然作為一個爸爸
[00:12:20.280 --> 00:12:22.280]  我必須要在這裡說
[00:12:22.280 --> 00:12:26.760]  就是在生育帶來小朋友的過程裡
[00:12:26.760 --> 00:12:28.360]  媽媽才是最偉大的
[00:12:28.360 --> 00:12:29.960]  思想自有媽媽效
[00:12:29.960 --> 00:12:33.800]  因為媽媽才是懷胎十月面乾碎濕
[00:12:33.800 --> 00:12:35.800]  將寶寶帶來這個世界上
[00:12:35.800 --> 00:12:37.800]  其實我真的覺得很多時候我都是坐在旁邊
[00:12:37.800 --> 00:12:38.520]  哦是嗎
[00:12:38.520 --> 00:12:40.520]  踢你嗎
[00:12:40.520 --> 00:12:42.040]  哎呀痛呀
[00:12:42.040 --> 00:12:43.080]  真可憐
[00:12:43.080 --> 00:12:45.080]  我基本上都是坐在這裡
[00:12:45.080 --> 00:12:47.080]  媽媽才是最偉大的
[00:12:47.080 --> 00:12:49.080]  媽媽才是最偉大的
[00:12:49.080 --> 00:12:51.080]  哎呀媽媽不在這裡
[00:12:51.080 --> 00:12:53.080]  媽媽進去了
[00:12:53.080 --> 00:12:55.080]  哎呀不要緊還有英文崇拜
[00:12:55.080 --> 00:12:57.080]  哎呀好
[00:12:57.080 --> 00:13:00.120]  上帝給了媽媽這種很美好的
[00:13:00.120 --> 00:13:03.080]  賜予生命或者帶來生命一種力量
[00:13:03.080 --> 00:13:06.040]  這種能力在他們的肚子裡
[00:13:06.040 --> 00:13:08.040]  在他們的腹中可以孕育
[00:13:08.040 --> 00:13:11.320]  用十個月的時間去孕育一個新的生命出來
[00:13:11.320 --> 00:13:14.840]  這種能力不單止為了我們人類的物種
[00:13:14.840 --> 00:13:19.960]  繼後香燈可以繼續延綿我們的後代
[00:13:19.960 --> 00:13:24.120]  也實現了神最初的祝福
[00:13:24.120 --> 00:13:26.120]  就是我們要生養眾多
[00:13:26.120 --> 00:13:27.560]  去遍滿地面
[00:13:27.560 --> 00:13:29.880]  透過媽媽有這種能力
[00:13:29.880 --> 00:13:31.160]  自然的能力
[00:13:31.160 --> 00:13:33.160]  命令這個祝福
[00:13:33.160 --> 00:13:34.680]  是這樣達到出來的
[00:13:34.680 --> 00:13:38.680]  但現在我們看到這個帶來生命的老虎
[00:13:38.680 --> 00:13:40.680]  在這裡說
[00:13:40.680 --> 00:13:42.680]  神說我要加增女人
[00:13:42.680 --> 00:13:44.680]  她生小朋友的時候
[00:13:44.680 --> 00:13:46.680]  懷胎的時候那種痛苦
[00:13:46.680 --> 00:13:50.680]  這種痛苦其實就好像我們生命裡其他的方面一樣
[00:13:50.680 --> 00:13:53.480]  就是因為這個本身生育的能力
[00:13:53.480 --> 00:13:57.480]  現在都已經在罪的那個咒咒的那個綑綁底下
[00:13:57.480 --> 00:13:59.480]  以至它變成了
[00:13:59.480 --> 00:14:02.280]  加添了一種的痛苦在這裡
[00:14:02.280 --> 00:14:05.480]  這個痛苦的希伯來的原文是叫做
[00:14:05.480 --> 00:14:07.480]  (英文)
[00:14:07.480 --> 00:14:09.480]  意思通常除了翻譯為痛苦
[00:14:09.480 --> 00:14:11.480]  身體可能是肉身上的痛苦之外
[00:14:11.480 --> 00:14:13.480]  還可以翻譯成為
[00:14:13.480 --> 00:14:15.480]  這種的勞苦啊
[00:14:15.480 --> 00:14:17.480]  很艱辛的勞動啊
[00:14:17.480 --> 00:14:19.480]  就是你要出汗啊
[00:14:19.480 --> 00:14:21.480]  或者有汗出沒糧出啊
[00:14:21.480 --> 00:14:23.480]  或者甚至是說
[00:14:23.480 --> 00:14:25.480]  sorrow 一種憂傷
[00:14:25.480 --> 00:14:27.480]  都是用這個字來表達的
[00:14:27.480 --> 00:14:31.480]  所以說的不只是肉身的痛那一刻那麼簡單
[00:14:31.480 --> 00:14:32.480]  是真的綿乾碎濕
[00:14:32.480 --> 00:14:35.480]  媽媽都要經歷很多心靈上的痛苦
[00:14:35.480 --> 00:14:37.480]  但最關鍵的是
[00:14:37.480 --> 00:14:40.480]  對不起,可不可以回到上一張slide
[00:14:40.480 --> 00:14:42.480]  我們看到痛苦的這個字
[00:14:42.480 --> 00:14:44.480]  這個苦楚的字
[00:14:44.480 --> 00:14:46.480]  原來在後面第17節那裡
[00:14:46.480 --> 00:14:48.480]  都有出現
[00:14:48.480 --> 00:14:49.480]  當神跟阿當說
[00:14:49.480 --> 00:14:51.480]  (英文)
[00:14:51.480 --> 00:14:53.480]  你要終生勞苦的時候
[00:14:53.480 --> 00:14:55.480]  這個終生勞苦這個字
[00:14:55.480 --> 00:14:59.480]  就是跟上面說女人要懷胎受痛苦
[00:14:59.480 --> 00:15:01.480]  是同一個字來的
[00:15:01.480 --> 00:15:03.480]  裡面就是在說原來男人
[00:15:03.480 --> 00:15:05.480]  要在他的工作裡面
[00:15:05.480 --> 00:15:07.480]  去經歷那種痛苦
[00:15:07.480 --> 00:15:09.480]  女人會在她的labor
[00:15:09.480 --> 00:15:11.480]  英文叫做labor
[00:15:11.480 --> 00:15:12.480]  她在她的生育
[00:15:12.480 --> 00:15:14.480]  她要在這個世上
[00:15:14.480 --> 00:15:16.480]  去實踐神的使命
[00:15:16.480 --> 00:15:17.480]  實踐神的祝福的時候
[00:15:17.480 --> 00:15:19.480]  她都要經歷這個痛苦
[00:15:19.480 --> 00:15:21.480]  男人就要在治理這個地的時候
[00:15:21.480 --> 00:15:24.480]  本來治理伊甸園就是阿當的工作
[00:15:24.480 --> 00:15:26.480]  現在當他要治理這個地的時候
[00:15:26.480 --> 00:15:28.480]  但是地因為他犯罪的緣故受到咒詛
[00:15:28.480 --> 00:15:30.480]  現在男人都要
[00:15:30.480 --> 00:15:32.480]  在他實踐他的工作的時候
[00:15:32.480 --> 00:15:34.480]  都要受到這種痛苦
[00:15:34.480 --> 00:15:35.480]  在說的是什麼呢?
[00:15:35.480 --> 00:15:37.480]  聖經作者很刻意地
[00:15:37.480 --> 00:15:39.480]  在這裡用了一個平衡的結構
[00:15:39.480 --> 00:15:41.480]  說到男人和女人在實踐神的
[00:15:41.480 --> 00:15:43.480]  那個原初的那個界面
[00:15:43.480 --> 00:15:44.480]  那個使命裡面
[00:15:44.480 --> 00:15:45.480]  先不用這麼快
[00:15:45.480 --> 00:15:49.480]  在說他在受的那個痛苦裡面的時候
[00:15:49.480 --> 00:15:51.480]  那個裡面原來他們有一份
[00:15:51.480 --> 00:15:52.480]  很深刻的連結在這裡
[00:15:52.480 --> 00:15:53.480]  現在可以出了
[00:15:53.480 --> 00:15:55.480]  就是那份感染了我們
[00:15:55.480 --> 00:15:57.480]  最親密的關係
[00:15:57.480 --> 00:15:58.480]  還有那個可以創造
[00:15:58.480 --> 00:16:00.480]  帶來生命的生育過程裡面
[00:16:00.480 --> 00:16:01.480]  那份的痛苦
[00:16:01.480 --> 00:16:03.480]  還有那個感染了我們
[00:16:03.480 --> 00:16:04.480]  在那裡熬的生活
[00:16:04.480 --> 00:16:05.480]  在土地上工作
[00:16:05.480 --> 00:16:06.480]  那份的痛苦
[00:16:06.480 --> 00:16:08.480]  原來是來自同一個源頭的
[00:16:08.480 --> 00:16:10.480]  原來是來自同一個咒詛的源頭
[00:16:10.480 --> 00:16:12.480]  令到他們要經歷這件事
[00:16:12.480 --> 00:16:14.480]  但是同樣重要的是
[00:16:14.480 --> 00:16:15.480]  這兩個的痛苦
[00:16:15.480 --> 00:16:17.480]  原來都是在墮落之前
[00:16:17.480 --> 00:16:19.480]  是一些美好的事物
[00:16:19.480 --> 00:16:21.480]  只是一些本來很美好的事物
[00:16:21.480 --> 00:16:23.480]  生育是一件很美好的事物
[00:16:23.480 --> 00:16:24.480]  帶來生生命
[00:16:24.480 --> 00:16:25.480]  是神的祝福
[00:16:25.480 --> 00:16:26.480]  是神的命令
[00:16:26.480 --> 00:16:27.480]  在土地上工作
[00:16:27.480 --> 00:16:28.480]  去治理這些
[00:16:28.480 --> 00:16:29.480]  本身是一個很美好的一件事
[00:16:29.480 --> 00:16:31.480]  我們帶著榮耀去做這件事
[00:16:31.480 --> 00:16:33.480]  但是當人犯罪的時候
[00:16:33.480 --> 00:16:35.480]  兩件本來在神的祝福裡面
[00:16:35.480 --> 00:16:36.480]  最初的祝福裡面
[00:16:36.480 --> 00:16:37.480]  很美好的事物
[00:16:37.480 --> 00:16:39.480]  都被扭曲了
[00:16:39.480 --> 00:16:42.480]  所以都加添了一層的痛苦上去
[00:16:42.480 --> 00:16:43.480]  但是咒詛
[00:16:43.480 --> 00:16:47.480]  不只是在生孩子要痛苦這麼簡單
[00:16:47.480 --> 00:16:49.480]  這份的咒詛其實更加的深入
[00:16:49.480 --> 00:16:51.480]  直接影響到我們生命裡面
[00:16:51.480 --> 00:16:53.480]  所有的關係
[00:16:53.480 --> 00:16:54.480]  所有親密的關係
[00:16:54.480 --> 00:16:55.480]  特別是
[00:16:55.480 --> 00:16:56.480]  神跟女人說
[00:16:56.480 --> 00:16:58.480]  你必戀慕你的丈夫
[00:16:58.480 --> 00:17:00.480]  你的丈夫要管轄你
[00:17:00.480 --> 00:17:02.480]  如果我們想知道
[00:17:02.480 --> 00:17:04.480]  戀慕這個字是什麼意思的話
[00:17:04.480 --> 00:17:06.480]  其實很簡單
[00:17:06.480 --> 00:17:08.480]  因為剛才這段經文我們讀的是
[00:17:08.480 --> 00:17:10.480]  三章十六字十七字
[00:17:10.480 --> 00:17:12.480]  但是其實在第四章裡面
[00:17:12.480 --> 00:17:16.480]  我們有同一個句子的結構出現了
[00:17:16.480 --> 00:17:17.480]  我不知道你記不記得
[00:17:17.480 --> 00:17:19.480]  亞當和夏娃生了兩個兒子
[00:17:19.480 --> 00:17:20.480]  一開始一個叫哥仁
[00:17:20.480 --> 00:17:22.480]  一個叫做阿伯
