
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:09:18.080 --> 00:09:21.960]   you stand for the abused, you help the vulnerable,
[00:09:21.960 --> 00:09:24.680]   any time that you liberate the oppressed,
[00:09:24.680 --> 00:09:27.440]   any time that you find yourself being a voice
[00:09:27.440 --> 00:09:31.140]   of peace and collaboration and unity amongst people
[00:09:31.140 --> 00:09:32.560]   that don't like each other,
[00:09:32.560 --> 00:09:36.320]   you're beginning to live as if God's future is now.
[00:09:36.320 --> 00:09:38.280]   You're beginning to stand in such a way
[00:09:38.280 --> 00:09:39.840]   that you say, "Advent matters.
[00:09:39.840 --> 00:09:42.480]   "This longing that I have inside of me
[00:09:42.480 --> 00:09:44.280]   "for the coming of Christ again,
[00:09:44.280 --> 00:09:46.340]   "I can begin to show the world
[00:09:46.340 --> 00:09:48.080]   "what that place will look like."
[00:09:48.080 --> 00:09:49.920]   We can't create it now,
[00:09:49.920 --> 00:09:53.120]   but we can begin to prophetically live in such a way
[00:09:53.120 --> 00:09:54.800]   that people would say, "That's a future
[00:09:54.800 --> 00:09:56.320]   "I wanna be a part of."
[00:09:56.320 --> 00:09:59.280]   Oh, I'm getting excited.
[00:10:00.600 --> 00:10:02.340]   You're not, but I am, that's okay.
[00:10:02.340 --> 00:10:04.920]   That's because we wanna live
[00:10:04.920 --> 00:10:07.640]   on behalf of this grand vision today.
[00:10:07.640 --> 00:10:11.060]   This, my friends, is Advent.
[00:10:11.060 --> 00:10:14.280]   Not only the celebration of a Savior
[00:10:14.280 --> 00:10:17.040]   who stepped into the world as a child,
[00:10:17.040 --> 00:10:21.280]   but also the longing for the future arrival of a Savior
[00:10:21.280 --> 00:10:24.560]   who will step back into the world as a king,
[00:10:24.560 --> 00:10:28.840]   and then living on behalf of both of those realities today.
[00:10:30.200 --> 00:10:31.600]   That is Christmas.
[00:10:31.600 --> 00:10:36.620]   Christmas is so much more than just the reality
[00:10:36.620 --> 00:10:39.060]   of Jesus coming as this child.
[00:10:39.060 --> 00:10:42.580]   Christmas opens up for us a much bigger, wider,
[00:10:42.580 --> 00:10:44.680]   larger, redemptive narrative
[00:10:44.680 --> 00:10:47.320]   that when we celebrate in what has been pulled back
[00:10:47.320 --> 00:10:50.400]   from that curtain, and we know how the movie ends,
[00:10:50.400 --> 00:10:53.240]   and we live on behalf of both the birth
[00:10:53.240 --> 00:10:55.480]   and the return of Christ,
[00:10:55.480 --> 00:10:59.060]   we begin to show the world something different.
[00:11:00.060 --> 00:11:04.940]   Christmas should be the most transformative season
[00:11:04.940 --> 00:11:07.380]   in the life of the church than any season,
[00:11:07.380 --> 00:11:11.820]   because it is Christmas that our story begins
[00:11:11.820 --> 00:11:15.300]   and leads us towards its ultimate culmination.
[00:11:15.300 --> 00:11:19.080]   So it shouldn't surprise us
[00:11:19.080 --> 00:11:20.500]   that when the New Testament writers
[00:11:20.500 --> 00:11:21.980]   are writing about the life and the death
[00:11:21.980 --> 00:11:22.980]   and resurrection of Christ,
[00:11:22.980 --> 00:11:25.500]   and when they're writing the letters to the churches
[00:11:25.500 --> 00:11:28.620]   to encourage them, that there's this growing sense
[00:11:28.620 --> 00:11:31.300]   among the early church that they're desperate
[00:11:31.300 --> 00:11:33.660]   for the story to have its completion,
[00:11:33.660 --> 00:11:35.860]   that they're desperate for Christ to return,
[00:11:35.860 --> 00:11:37.840]   and so the New Testament is filled
[00:11:37.840 --> 00:11:42.540]   with all of these different speeches and ideas
[00:11:42.540 --> 00:11:45.500]   and writings about this return of Christ.
[00:11:45.500 --> 00:11:47.940]   There's a longing in the early church
[00:11:47.940 --> 00:11:49.900]   that Jesus would come back,
[00:11:49.900 --> 00:11:52.540]   because they realize that despite the fact
[00:11:52.540 --> 00:11:54.580]   that Jesus has been here in his life, death,
[00:11:54.580 --> 00:11:57.540]   and resurrection, despite the fact of his ascension
[00:11:57.540 --> 00:11:59.500]   and the sending of the Holy Spirit,
[00:11:59.500 --> 00:12:02.680]   there's still something that's unfinished in the story,
[00:12:02.680 --> 00:12:06.180]   not unfinished in the idea of salvation.
[00:12:06.180 --> 00:12:07.700]   It's important that you get this.
[00:12:07.700 --> 00:12:11.260]   See, salvation has been received to us in its fullness
[00:12:11.260 --> 00:12:13.140]   in the life, death, and resurrection of Jesus.
[00:12:13.140 --> 00:12:16.260]   Sin is conquered, sin has been overcome,
[00:12:16.260 --> 00:12:18.540]   and anybody who gives their life to Jesus
[00:12:18.540 --> 00:12:20.380]   and asks for the forgiveness of their sins
[00:12:20.380 --> 00:12:23.620]   is fully saved by him.
[00:12:23.620 --> 00:12:26.200]   Yet we also realize, don't we,
[00:12:26.200 --> 00:12:29.460]   that there's still an influence of sin on our lives,
[00:12:29.460 --> 00:12:33.220]   still an influence of sin in the world around us.
[00:12:33.220 --> 00:12:36.020]   And you see, the early church felt this.
[00:12:36.020 --> 00:12:39.260]   They saw the profundity and the power of salvation
[00:12:39.260 --> 00:12:41.620]   here in its fullness, and yet they recognized
[00:12:41.620 --> 00:12:44.740]   that there was still so much brokenness,
[00:12:44.740 --> 00:12:48.260]   sometimes within them and a lot of times within their world,
[00:12:48.260 --> 00:12:50.740]   and they therefore cried out,
[00:12:50.740 --> 00:12:53.540]   "Lord, if you could just return
[00:12:53.540 --> 00:12:56.120]   "and do what you have promised that you will do,
[00:12:56.120 --> 00:13:00.040]   "everything will find its rightful place."
[00:13:00.040 --> 00:13:02.720]   This is why right at the end of our scriptures,
[00:13:02.720 --> 00:13:05.200]   literally the very last thing that's written
[00:13:05.200 --> 00:13:08.240]   at the end of the Bible in Revelations chapter 22,
[00:13:08.240 --> 00:13:10.880]   starting in verse 20, it says this.
[00:13:10.880 --> 00:13:13.480]   He who testifies to these things says,
[00:13:13.480 --> 00:13:17.800]   this is Jesus speaking, "Yes, I am coming soon.
[00:13:17.800 --> 00:13:22.280]   "Amen, come, Lord Jesus."
[00:13:22.280 --> 00:13:24.620]   Our Bibles finish on this incredible prayer,
[00:13:24.620 --> 00:13:27.880]   maranatha it is in its original text,
[00:13:27.880 --> 00:13:30.560]   which means come, Lord Jesus.
[00:13:30.560 --> 00:13:32.860]   And if you were here last week,
[00:13:32.860 --> 00:13:34.940]   you'll remember this is not the come, Lord Jesus,
[00:13:34.940 --> 00:13:36.540]   in the sense that right now,
[00:13:36.540 --> 00:13:38.300]   we don't have enough of your presence.
[00:13:38.300 --> 00:13:39.420]   We said last week, right,
[00:13:39.420 --> 00:13:41.780]   that the fullness of the presence of God is in us
[00:13:41.780 --> 00:13:43.860]   as we come to relationship with Christ.
[00:13:43.860 --> 00:13:46.180]   The fullness of the presence of God is in this world
[00:13:46.180 --> 00:13:47.740]   in its omnipotence.
[00:13:47.740 --> 00:13:50.980]   This is not a crying out for more of some sort of momentary
[00:13:50.980 --> 00:13:54.360]   infilling, this maranatha, come, Lord Jesus,
[00:13:54.360 --> 00:13:57.220]   is a crying out for Christ to return,
[00:13:57.220 --> 00:14:01.300]   crying out for that Revelation 21, 22 picture
[00:14:01.300 --> 00:14:03.120]   so that the world would know the shalom
[00:14:03.120 --> 00:14:04.660]   that God has always promised it.
[00:14:04.660 --> 00:14:09.300]   This is the church saying, we are not satisfied.
[00:14:09.300 --> 00:14:11.480]   There is more.
[00:14:11.480 --> 00:14:17.000]   I love this idea because when the New Testament writers
[00:14:17.000 --> 00:14:19.720]   write about this, they understand
[00:14:19.720 --> 00:14:24.720]   that the world is still not quite as God desires it to be.
[00:14:24.720 --> 00:14:28.740]   And this fueled their evangelism.
[00:14:28.740 --> 00:14:31.600]   This fueled their compassion.
[00:14:31.600 --> 00:14:34.960]   This is why they were just and hopeful.
[00:14:34.960 --> 00:14:37.220]   This is why they spoke into all areas
[00:14:37.220 --> 00:14:39.220]   of the Greek Roman society.
[00:14:39.220 --> 00:14:41.540]   This is why the gospel went out from Jerusalem,
[00:14:41.540 --> 00:14:44.000]   Judea, Samaria, and to the ends of the world,
[00:14:44.000 --> 00:14:47.360]   because they realized that they had a role to play,
[00:14:47.360 --> 00:14:49.440]   that because Christ is coming back,
[00:14:49.440 --> 00:14:51.160]   because there is the river of life,
[00:14:51.160 --> 00:14:53.860]   because sin will be gone, because all the nations
[00:14:53.860 --> 00:14:55.500]   will come together and worship God,
[00:14:55.500 --> 00:14:57.960]   there is work to do today.
[00:14:57.960 --> 00:15:00.680]   So if Christmas is anything for us,
[00:15:00.680 --> 00:15:03.080]   if Advent is anything for us,
[00:15:03.080 --> 00:15:05.580]   it should be the most mobilizing season
[00:15:05.580 --> 00:15:07.680]   that the church experiences.
[00:15:07.680 --> 00:15:10.120]   It should light a fire inside of us
[00:15:10.120 --> 00:15:13.480]   to say there's a story that needs to be told to this world
[00:15:13.480 --> 00:15:17.960]   because right now we're sitting between these two bookends.
[00:15:17.960 --> 00:15:20.880]   He's come, He is coming,
[00:15:20.880 --> 00:15:23.840]   and we're in this moment,
[00:15:23.840 --> 00:15:28.780]   which is one of the most precious moments of history,
[00:15:28.780 --> 00:15:34.660]   where we've seen Him, we know Him, and He will come again.
[00:15:34.660 --> 00:15:39.920]   The New Testament and scholars,
[00:15:39.920 --> 00:15:41.280]   as they've studied the scriptures,
[00:15:41.280 --> 00:15:43.720]   they've coined this term that we all live in
[00:15:43.720 --> 00:15:46.520]   as this idea of the now but not yet.
[00:15:46.520 --> 00:15:49.680]   It's an academic term, but it's helpful, I think.
[00:15:49.680 --> 00:15:52.960]   The now but not yet is the season that we're in.
[00:15:52.960 --> 00:15:57.960]   The now but not yet is the longing and the cry of Advent.
[00:15:57.960 --> 00:16:01.280]   Now in the sense that Christ has come,
[00:16:01.280 --> 00:16:03.480]   and as Kyle has shared during our communion time,
[00:16:03.480 --> 00:16:07.060]   was on the cross and said those words, it is finished.
[00:16:07.060 --> 00:16:10.220]   That the wages of sin are death,
[00:16:10.220 --> 00:16:13.240]   but because of Christ and His resurrection,
[00:16:13.240 --> 00:16:16.040]   those wages have been paid for.
[00:16:16.040 --> 00:16:19.000]   We now know the fullness of life in relation to Him.
[00:16:19.000 --> 00:16:22.020]   It is done, that's the now.
[00:16:22.020 --> 00:16:24.820]   But yet there is this not yet.
[00:16:24.820 --> 00:16:26.840]   There is the reality that sin is still at work,
[00:16:26.840 --> 00:16:27.680]   there is this reality
[00:16:27.680 --> 00:16:29.400]   that we still see brokenness in the world.
[00:16:29.400 --> 00:16:31.280]   There is this reality that people still suffer,
[00:16:31.280 --> 00:16:33.040]   that there is still death,
[00:16:33.040 --> 00:16:35.960]   and that longing inside of us for that reality
[00:16:35.960 --> 00:16:38.480]   that we see at the end of Revelation 21 and 22,
[00:16:38.480 --> 00:16:41.280]   and that glorious picture of the return of Christ.
[00:16:41.280 --> 00:16:43.720]   That sits on our hearts together as well.
[00:16:43.720 --> 00:16:46.320]   And so we're in the now, we're in this not yet,
[00:16:46.320 --> 00:16:48.240]   and as we sit in the middle of that,
[00:16:48.240 --> 00:16:50.360]   that's where we find Advent.
[00:16:50.360 --> 00:16:55.860]   That's where the Maranatha cries from our spirit.
[00:16:55.860 --> 00:17:02.040]   Come, Lord Jesus, 'cause I wanna see my family revived.
[00:17:02.040 --> 00:17:05.680]   Come, Lord Jesus, 'cause I wanna see my businesses.
[00:17:05.680 --> 00:17:07.120]   I wanna see the workplace.
[00:17:07.120 --> 00:17:09.440]   I wanna see everybody that I know know you.
[00:17:09.440 --> 00:17:10.800]   Come, Lord Jesus.
[00:17:10.800 --> 00:17:13.240]   This is the crazy thing about the now but not yet.
[00:17:13.240 --> 00:17:15.020]   Christ is coming again.
[00:17:15.020 --> 00:17:18.400]   And because he's coming again,
[00:17:18.400 --> 00:17:21.340]   that should change everything now.
[00:17:21.340 --> 00:17:24.760]   There's so many ways of thinking about this in Scripture,
[00:17:24.760 --> 00:17:26.760]   but I wanna read you one of the passages
[00:17:26.760 --> 00:17:28.360]   that I find most helpful,
[00:17:28.360 --> 00:17:30.360]   particularly when it comes to the idea of Christmas
[00:17:30.360 --> 00:17:33.120]   and Advent, and this is found in Paul's writings
[00:17:33.120 --> 00:17:35.480]   in 1 Corinthians 13.
[00:17:35.480 --> 00:17:37.880]   And if you're just journeying
[00:17:37.880 --> 00:17:40.000]   or beginning your journey of faith here,
[00:17:40.000 --> 00:17:41.920]   maybe this passage is well-known to you
[00:17:41.920 --> 00:17:43.360]   just from the weddings you've attended.
[00:17:43.360 --> 00:17:45.600]   It's often the passage that's read at weddings.
[00:17:45.600 --> 00:17:46.940]   If you've been a Christian here for many years,
[00:17:46.940 --> 00:17:48.040]   you'll know this passage.
[00:17:48.040 --> 00:17:52.260]   The first seven verses are this beautiful chorus about love,
[00:17:52.260 --> 00:17:54.360]   and it's one of the most celebrated sections
[00:17:54.360 --> 00:17:55.800]   of Scripture that we have.
[00:17:55.800 --> 00:17:57.880]   But I wanna read the following verses
[00:17:57.880 --> 00:17:58.960]   after those first seven.
[00:17:58.960 --> 00:18:01.320]   This is verses eight to 13.
[00:18:01.320 --> 00:18:05.060]   And in these verses, we see a slightly different story.
[00:18:05.060 --> 00:18:09.500]   In fact, Paul goes from this glorious idea of what love is
[00:18:09.500 --> 00:18:12.580]   to the reality of the now but not yet time
[00:18:12.580 --> 00:18:13.900]   that we're living in.
[00:18:13.900 --> 00:18:16.180]   And when you read them, it feels a little bit jarring,
[00:18:16.180 --> 00:18:18.340]   but when you open up what Paul's trying to say,
[00:18:18.340 --> 00:18:20.340]   everything begins to fit together.
[00:18:20.340 --> 00:18:22.060]   These verses I'm about to read, if you will,
[00:18:22.060 --> 00:18:24.900]   if you're here and you have an oldest sibling,
[00:18:24.900 --> 00:18:26.660]   and this happens quite a lot in our culture in Asia,
