
[00:00:00.000 --> 00:00:02.520]  前天 剛剛的星期五
[00:02:55.880 --> 00:02:57.240]  不是那杯紅酒
[00:02:57.240 --> 00:02:59.320]  一直連繫著我們的
[00:02:59.320 --> 00:03:00.360]  是那位朋友
[00:03:00.360 --> 00:03:03.240]  在「安息禮」裏面
[00:03:03.240 --> 00:03:05.400]  他未婚妻就揀選了一些
[00:03:05.400 --> 00:03:09.160]  他們手機上的生活片段來播放
[00:03:09.160 --> 00:03:11.880]  全部都是一些大家很開心
[00:03:11.880 --> 00:03:13.880]  笑得很大聲的片段
[00:03:13.880 --> 00:03:16.920]  在那些零碎的生活片段當中
[00:03:16.920 --> 00:03:18.760]  我見到有很多都有我在
[00:03:18.760 --> 00:03:21.400]  我見到我笑得很開心
[00:03:21.400 --> 00:03:23.400]  我見到他也笑得很開心
[00:03:23.400 --> 00:03:27.640]  縱使是一些令人很尷尬的片段
[00:03:27.640 --> 00:03:28.680]  都被人放出來
[00:03:28.680 --> 00:03:32.840]  譬如你會見到有兩個年紀不小的男人
[00:03:32.840 --> 00:03:34.040]  一個拿起支棍
[00:03:34.040 --> 00:03:37.080]  一個拿著摺椅子在扮彈結他
[00:03:37.080 --> 00:03:39.800]  喝多了一點比較放鬆
[00:03:39.800 --> 00:03:41.960]  不知道大家年輕的時候
[00:03:41.960 --> 00:03:43.320]  有沒有做過這些低能的事
[00:03:43.320 --> 00:03:45.560]  我見到是甚麼呢
[00:03:45.560 --> 00:03:48.120]  我見到我自己
[00:03:48.120 --> 00:03:50.520]  我意思是
[00:03:50.520 --> 00:03:54.520]  我見到一個完全沒有任何遮掩
[00:03:54.520 --> 00:03:56.920]  完全沒有任何掩飾的自己
[00:03:56.920 --> 00:04:01.320]  我發現原來在我和這個朋友一起的時候
[00:04:01.320 --> 00:04:03.560]  我做回一個我真正的自己
[00:04:03.560 --> 00:04:08.920]  當你和一個真正交心的朋友一起的時候
[00:04:08.920 --> 00:04:10.360]  你會很自然
[00:04:10.360 --> 00:04:12.920]  真正的自己你可以流露出來
[00:04:12.920 --> 00:04:17.720]  上星期卓文和我們說到
[00:04:17.720 --> 00:04:19.400]  耶穌是我們的王
[00:04:19.720 --> 00:04:21.160]  亦都是我們的朋友
[00:04:21.160 --> 00:04:26.200]  當耶穌真正成為我們交心的朋友的時候
[00:04:26.200 --> 00:04:28.680]  我們會見到一個怎樣的自己呢?
[00:04:28.680 --> 00:04:31.880]  當耶穌是我們真心交心的朋友的時候
[00:04:31.880 --> 00:04:33.480]  我們會透過耶穌
[00:04:33.480 --> 00:04:37.640]  我們能夠呈現一個怎樣真實的自己呢?
[00:04:37.640 --> 00:04:42.200]  下星期會是我們一個新的講道系列
[00:04:42.200 --> 00:04:43.320]  七個星期的講道系列
[00:04:43.320 --> 00:04:47.640]  本身這個星期都是一個一次性的講道
[00:04:48.200 --> 00:04:50.120]  但是天父的安排
[00:04:50.120 --> 00:04:51.560]  聖靈的感動之下
[00:04:51.560 --> 00:04:53.400]  讓到今天成為了
[00:04:53.400 --> 00:04:57.480]  耶穌是我們朋友的二點零訊息
[00:04:57.480 --> 00:04:59.240]  二點零訊息
[00:04:59.240 --> 00:05:01.880]  當我不斷去思考
[00:05:01.880 --> 00:05:05.160]  究竟我是一個耶穌怎樣的朋友的時候
[00:05:05.160 --> 00:05:08.920]  聖靈帶領了我去菲勒比書裏面
[00:05:08.920 --> 00:05:13.480]  菲勒比書是保羅他寫給
[00:05:13.480 --> 00:05:17.320]  當時他在歐洲宣教的第一間教會的一封書信
[00:05:18.280 --> 00:05:22.200]  傳統上學者會將這封書信的中心訊息
[00:05:22.200 --> 00:05:23.800]  定義為喜樂
[00:05:23.800 --> 00:05:25.000]  合一
[00:05:25.000 --> 00:05:28.120]  但是近代的學者會更加會
[00:05:28.120 --> 00:05:29.560]  將它分別定義為
[00:05:29.560 --> 00:05:30.440]  獨人
[00:05:30.440 --> 00:05:31.960]  成性
[00:05:31.960 --> 00:05:33.480]  福音
[00:05:33.480 --> 00:05:34.520]  友誼等等
[00:05:34.520 --> 00:05:37.480]  以上全部主題
[00:05:37.480 --> 00:05:41.080]  都是很有理據
[00:05:41.080 --> 00:05:42.920]  以及有很豐富的神學
[00:05:42.920 --> 00:05:44.760]  不過在當中
[00:05:44.760 --> 00:05:47.320]  當我見到一個很適合我們的主題
[00:05:47.320 --> 00:05:49.080]  我今天很想和大家分享
[00:05:49.080 --> 00:05:50.280]  這個
[00:05:50.280 --> 00:05:52.600]  菲勒比書裏面出來的一個
[00:05:52.600 --> 00:05:54.120]  中心訊息主題
[00:05:54.120 --> 00:05:57.960]  將僕人和友誼放在一起
[00:05:57.960 --> 00:06:00.280]  稱之為僕友
[00:06:00.280 --> 00:06:01.960]  僕友
[00:06:01.960 --> 00:06:03.960]  或者你叫僕友
[00:06:03.960 --> 00:06:05.160]  我們拍照的那些
[00:06:05.160 --> 00:06:06.040]  一群人走在一起
[00:06:06.040 --> 00:06:06.440]  僕友
[00:06:06.440 --> 00:06:06.760]  不是
[00:06:06.760 --> 00:06:07.720]  僕友
[00:06:07.720 --> 00:06:09.480]  僕人和朋友
[00:06:09.480 --> 00:06:14.040]  本來書信大部分都是教導性的書信
[00:06:14.040 --> 00:06:16.520]  很多時候它都會用一個屬靈領袖的角色
[00:06:16.520 --> 00:06:17.800]  去教導
[00:06:17.800 --> 00:06:21.400]  他的身份很多時候甚至乎是一個屬靈父親
[00:06:21.400 --> 00:06:22.840]  去教導教會
[00:06:22.840 --> 00:06:23.960]  要應該怎樣
[00:06:23.960 --> 00:06:25.000]  應該怎樣
[00:06:25.000 --> 00:06:27.400]  但是在菲勒比書當中
[00:06:27.400 --> 00:06:28.760]  他不斷地強調
[00:06:28.760 --> 00:06:29.720]  朋友
[00:06:29.720 --> 00:06:32.360]  那個角色和關係
[00:06:32.360 --> 00:06:35.960]  這種朋友關係不單止是說
[00:06:35.960 --> 00:06:38.680]  菲勒比教會和保羅
[00:06:38.680 --> 00:06:41.560]  他更加是說和耶穌之間
[00:06:41.560 --> 00:06:44.760]  形成的一個僕友關係的鐵三角
[00:06:44.760 --> 00:06:48.600]  保羅在菲勒比書第三章
[00:06:48.600 --> 00:06:49.480]  這樣去講道
[00:06:49.480 --> 00:06:50.600]  讀一讀給大家聽
[00:06:50.600 --> 00:06:53.160]  大家是不是很久沒有見過這種
[00:06:53.160 --> 00:06:56.040]  傳統紅邊聖經
[00:06:56.040 --> 00:06:58.040]  不是因為我分享
[00:06:58.040 --> 00:06:59.960]  因為有朋友離開了
[00:06:59.960 --> 00:07:01.640]  而是我的聖經留在了
[00:07:01.640 --> 00:07:03.000]  我們安息禮拜那裏
[00:07:03.000 --> 00:07:05.480]  有一本傳統的聖經
[00:07:05.480 --> 00:07:09.400]  但是裏面承載著一樣這麼豐富的話語
[00:07:11.000 --> 00:07:12.600]  在第三章這樣說
[00:07:12.600 --> 00:07:17.480]  保羅說我出生後第八日受割禮
[00:07:17.480 --> 00:07:18.920]  我就是以色列族
[00:07:18.920 --> 00:07:21.320]  變雅緬族的支派的人
[00:07:21.320 --> 00:07:23.640]  就是希伯來人所生的希伯來人
[00:07:23.640 --> 00:07:25.240]  就法律來說
[00:07:25.240 --> 00:07:27.400]  就律法來說我是法理錯人
[00:07:27.400 --> 00:07:29.960]  就熱心來說我是迫害教會的人
[00:07:29.960 --> 00:07:31.640]  就律法上的義來說
[00:07:31.640 --> 00:07:33.160]  我是無可指責的
[00:07:33.160 --> 00:07:36.600]  只是我先前以為對我有益的
[00:07:36.600 --> 00:07:39.240]  我現在因為基督的緣故
[00:07:39.240 --> 00:07:40.840]  而當作是有損
[00:07:41.000 --> 00:07:42.120]  不單止是這樣
[00:07:42.120 --> 00:07:44.920]  我已經將萬事當作是有損
[00:07:44.920 --> 00:07:48.200]  因為我以認識我主耶穌基督為自保
[00:07:48.200 --> 00:07:51.800]  我為他已經凋棄萬事
[00:07:51.800 --> 00:07:53.400]  看作糞土
[00:07:53.400 --> 00:07:55.400]  為要贏得基督
[00:07:55.400 --> 00:07:57.560]  並且得以在他裏面
[00:07:57.560 --> 00:08:00.200]  不是有自己因律法而得的義
[00:08:00.200 --> 00:08:02.360]  而是有信基督的義
[00:08:02.360 --> 00:08:03.960]  就是基於信
[00:08:03.960 --> 00:08:05.720]  從上帝而來的義
[00:08:05.720 --> 00:08:08.040]  使我認識基督
[00:08:08.040 --> 00:08:09.880]  知道祂復活的大能
[00:08:09.880 --> 00:08:12.760]  並且知道與祂一同受苦
[00:08:12.760 --> 00:08:14.120]  效法祂的死
[00:08:14.120 --> 00:08:18.120]  或許我也得以從死人中復活
[00:08:18.120 --> 00:08:21.560]  保羅說到
[00:08:21.560 --> 00:08:25.160]  不理他以前是一個怎樣有權威性的
[00:08:25.160 --> 00:08:26.520]  猶太律法師
[00:08:26.520 --> 00:08:30.680]  在猶太人當中他怎樣是無可指責
[00:08:30.680 --> 00:08:34.840]  他只是求一樣東西
[00:08:34.840 --> 00:08:36.600]  他說他求的是
[00:08:36.600 --> 00:08:39.640]  以認識我主耶穌基督為自保
[00:08:39.640 --> 00:08:41.640]  以及要贏得基督
[00:08:41.640 --> 00:08:44.520]  他要不惜一切
[00:08:44.520 --> 00:08:45.960]  贏得這個朋友
[00:08:45.960 --> 00:08:50.520]  去定義要與這個朋友一同受苦
[00:08:50.520 --> 00:08:51.880]  效法他的死
[00:08:51.880 --> 00:08:53.640]  說到這裏
[00:08:53.640 --> 00:08:57.640]  我希望大家可以首先從我們對舊有
[00:08:57.640 --> 00:08:58.760]  對經文的理解
[00:08:58.760 --> 00:09:03.080]  甚至是我們舊有對傳統信仰的理解
[00:09:03.080 --> 00:09:05.640]  效法基督的死
[00:09:05.640 --> 00:09:08.840]  就是一個僕人效法主人去死
[00:09:09.320 --> 00:09:13.000]  那種有絕對的主僕關係
[00:09:13.000 --> 00:09:15.480]  主僕階級的概念
[00:09:15.480 --> 00:09:18.680]  因為今天我們所說的
[00:09:18.680 --> 00:09:23.320]  不單止是主僕上下階級性的關係
[00:09:23.320 --> 00:09:27.880]  亦不只是平起平坐的朋友關係
[00:09:27.880 --> 00:09:31.560]  今天我們要說的是一個新的概念
[00:09:31.560 --> 00:09:34.440]  僕友的關係
[00:09:34.440 --> 00:09:36.840]  僕友的關係
[00:09:37.640 --> 00:09:38.600]  僕友
[00:09:38.600 --> 00:09:42.920]  僕人和朋友這個概念是怎樣來的呢?
[00:09:42.920 --> 00:09:45.240]  我們看看肥立比書第二章
[00:09:45.240 --> 00:09:46.760]  五到十一節
[00:09:46.760 --> 00:09:55.880]  你們要以基督耶穌的心為心
[00:09:55.880 --> 00:09:58.120]  他本有上帝的形象
[00:09:58.120 --> 00:10:00.680]  卻不堅持自己與上帝同等
[00:10:00.680 --> 00:10:01.960]  反倒虛己
[00:10:01.960 --> 00:10:03.720]  取了奴僕的形象
[00:10:03.720 --> 00:10:05.640]  成為了人的樣式
[00:10:05.640 --> 00:10:07.320]  既有人的樣子
[00:10:07.320 --> 00:10:08.680]  就謙卑自己
[00:10:08.680 --> 00:10:09.880]  全心信服
[00:10:09.880 --> 00:10:10.920]  以至於死
[00:10:10.920 --> 00:10:12.520]  且死在十字架上
[00:10:12.520 --> 00:10:15.000]  所以上帝把他升為至高
[00:10:15.000 --> 00:10:18.520]  又賜給他超乎萬民之上的名
[00:10:18.520 --> 00:10:20.280]  使一切在天上的
[00:10:20.280 --> 00:10:21.400]  地上的
[00:10:21.400 --> 00:10:22.760]  或地底下的
[00:10:22.760 --> 00:10:23.960]  因耶穌的名
[00:10:23.960 --> 00:10:25.640]  眾室都要跪下
[00:10:25.640 --> 00:10:27.160]  眾口都要宣認
[00:10:27.160 --> 00:10:28.760]  耶穌基督是主
[00:10:28.760 --> 00:10:30.280]  歸榮耀
[00:10:30.280 --> 00:10:31.800]  給上帝
[00:10:31.800 --> 00:10:37.080]  在經文裏面第七節
[00:10:37.080 --> 00:10:38.040]  我們看到
[00:10:38.040 --> 00:10:40.760]  耶穌取了奴僕的形象
[00:10:40.760 --> 00:10:43.160]  他說本身神是
[00:10:43.160 --> 00:10:45.880]  有神的形象的耶穌
[00:10:45.880 --> 00:10:48.040]  他不堅持與神同等
[00:10:48.040 --> 00:10:49.080]  反倒虛己
[00:10:49.080 --> 00:10:50.840]  他取了奴僕的形象
[00:10:50.840 --> 00:10:53.880]  甚麼是取了奴僕的形象
[00:10:53.880 --> 00:10:55.240]  經文裏面說
[00:10:55.240 --> 00:10:57.080]  原來是成為了人的樣式
[00:10:57.080 --> 00:11:00.360]  即是當耶穌到肉身成為了人
[00:11:00.360 --> 00:11:01.720]  他就變了奴僕
[00:11:01.720 --> 00:11:05.640]  因為人本身一出生就是奴僕
[00:11:06.520 --> 00:11:08.200]  一出生就是罪的奴僕
[00:11:08.200 --> 00:11:08.840]  為甚麼呢?
[00:11:08.840 --> 00:11:10.200]  我們要回到
[00:11:10.200 --> 00:11:11.960]  創世紀第三章說到
[00:11:11.960 --> 00:11:13.960]  追溯人的原罪
[00:11:13.960 --> 00:11:16.120]  人類的始祖亞當夏娃
[00:11:16.120 --> 00:11:17.080]  因為犯了罪
[00:11:17.080 --> 00:11:18.200]  以致我們
[00:11:18.200 --> 00:11:19.800]  每一個出生的時候
[00:11:19.800 --> 00:11:21.240]  我們已經是罪的奴僕
[00:11:21.240 --> 00:11:24.360]  我們被罪捆綁著
[00:11:24.360 --> 00:11:25.560]  我們沒有自由
[00:11:25.560 --> 00:11:28.920]  被迫這樣去做罪的奴隸
[00:11:28.920 --> 00:11:31.640]  但亦因為這樣
[00:11:31.640 --> 00:11:32.680]  耶穌
[00:11:32.680 --> 00:11:34.120]  我們這位好朋友
[00:11:34.120 --> 00:11:35.640]  他在十字架上
[00:11:35.640 --> 00:11:37.960]  將我們的原罪和本罪
[00:11:37.960 --> 00:11:41.560]  本罪即是我們自己犯的罪
[00:11:41.560 --> 00:11:43.400]  我們自己因為我們的行為
[00:11:43.400 --> 00:11:45.000]  我們的決定而犯的所有罪
[00:11:45.000 --> 00:11:46.200]  耶穌的死
[00:11:46.200 --> 00:11:47.720]  一筆勾銷
[00:11:47.720 --> 00:11:49.720]  這個朋友
[00:11:49.720 --> 00:11:51.560]  這個罪不能說的朋友
[00:11:51.560 --> 00:11:53.560]  他頂了我們一切的罪
[00:11:53.560 --> 00:11:55.800]  所以耶穌
[00:11:55.800 --> 00:11:58.440]  和作為耶穌朋友的我們
[00:11:58.440 --> 00:12:02.520]  不再是奴僕
[00:12:04.120 --> 00:12:05.720]  耶穌虛己幹世
[00:12:05.720 --> 00:12:07.640]  祂從來不是在示範給我們看
[00:12:07.640 --> 00:12:09.560]  什麼是沒有自由的奴僕
[00:12:09.560 --> 00:12:11.000]  相反
[00:12:11.000 --> 00:12:13.000]  耶穌是在示範什麼是
[00:12:13.000 --> 00:12:14.520]  自由喜樂的僕人
[00:12:14.520 --> 00:12:17.320]  耶穌幹世是在示範
[00:12:17.320 --> 00:12:19.080]  什麼是自由喜樂的僕人
[00:12:19.080 --> 00:12:21.960]  回看經文裡面
[00:12:21.960 --> 00:12:26.280]  耶穌說祂謙卑順服
[00:12:26.280 --> 00:12:29.560]  這是耶穌的一個屬性
[00:12:29.560 --> 00:12:30.360]  謙卑順服
[00:12:30.360 --> 00:12:31.720]  因為祂清楚知道自己是
[00:12:31.720 --> 00:12:33.800]  滿有權能的上帝兒子
[00:12:34.760 --> 00:12:36.760]  很多人會覺得謙卑順服
[00:12:36.760 --> 00:12:38.280]  就是內弱的表現
[00:12:38.280 --> 00:12:40.280]  自高自大就是
[00:12:40.280 --> 00:12:42.600]  滿有能力有信心的象徵
[00:12:42.600 --> 00:12:45.400]  好像現在世界搞得亂七八糟
[00:12:45.400 --> 00:12:47.400]  有一個詞叫什麼
[00:12:47.400 --> 00:12:48.280]  MAGA
[00:12:48.280 --> 00:12:49.240]  或者MAGA
[00:12:49.240 --> 00:12:49.880]  Whatever
[00:12:49.880 --> 00:12:50.440]  MAGA
[00:12:50.440 --> 00:12:51.800]  M-A-G-A
[00:12:51.800 --> 00:12:52.360]  Right?
[00:12:52.360 --> 00:12:53.160]  不知道是什麼
[00:12:53.160 --> 00:12:55.320]  Make American Great Again
[00:12:55.320 --> 00:12:56.520]  那個「川川」
[00:12:56.520 --> 00:12:58.360]  你跟他說
[00:12:58.360 --> 00:13:00.200]  什麼是謙卑順服
[00:13:00.200 --> 00:13:01.800]  謙卑順服
[00:13:01.800 --> 00:13:02.840]  是什麼來的
[00:13:03.240 --> 00:13:04.920]  扮得不太像
[00:13:04.920 --> 00:13:05.800]  Whatever
[00:13:05.800 --> 00:13:09.080]  謙卑順服是什麼來的
[00:13:09.080 --> 00:13:13.240]  什麼人最能謙卑順服
[00:13:13.240 --> 00:13:17.720]  是真正最有能力和自信的人
[00:13:17.720 --> 00:13:19.560]  而這份能力和自信
[00:13:19.560 --> 00:13:21.560]  是需要從上帝而來的
[00:13:21.560 --> 00:13:26.440]  那一份才能讓人真正的謙卑順服
[00:13:26.440 --> 00:13:29.560]  謙卑順服是耶穌作為人的時候
[00:13:29.560 --> 00:13:31.960]  教導人去作為一個人
[00:13:31.960 --> 00:13:33.160]  必須有的品格
[00:13:33.160 --> 00:13:36.600]  作為一個人必須有的品格
[00:13:36.600 --> 00:13:38.920]  作為耶穌的真正朋友
[00:13:38.920 --> 00:13:41.080]  是需要一同去追求
[00:13:41.080 --> 00:13:43.080]  和耶穌一樣的品格
[00:13:43.080 --> 00:13:47.560]  曾經我和一位未信主的朋友
[00:13:47.560 --> 00:13:48.520]  分享信仰
[00:13:48.520 --> 00:13:49.960]  他問我
[00:13:49.960 --> 00:13:53.640]  你不覺得基督教
[00:13:53.640 --> 00:13:55.640]  或者基督教很恐怖嗎?
[00:13:55.640 --> 00:13:57.640]  他會變成另一個人
[00:13:58.360 --> 00:14:00.360]  他會失去自己
[00:14:00.360 --> 00:14:02.360]  好像某某人
[00:14:02.360 --> 00:14:04.360]  他以前不作聲很安靜
[00:14:04.360 --> 00:14:05.720]  但他信了主之後
[00:14:05.720 --> 00:14:07.720]  他經常捉著人聊天
[00:14:07.720 --> 00:14:09.720]  還要笑口沙沙
[00:14:09.720 --> 00:14:11.320]  你不覺得很恐怖嗎?
[00:14:11.320 --> 00:14:13.320]  想起也有點害怕
[00:14:13.320 --> 00:14:15.800]  然後他問
[00:14:15.800 --> 00:14:18.520]  你們教會是否這樣訓練人去傳教?
[00:14:18.520 --> 00:14:23.400]  我只可以說
[00:14:23.400 --> 00:14:25.720]  我們暫時未能提供這方面的服務
[00:14:27.240 --> 00:14:30.760]  不過聽起來有點像
[00:14:30.760 --> 00:14:34.360]  生命導師或生命課程的成果
[00:14:34.360 --> 00:14:35.720]  不過
[00:14:35.720 --> 00:14:38.440]  就算是基督徒也好
[00:14:38.440 --> 00:14:40.680]  很多時候我們都很容易覺得
[00:14:40.680 --> 00:14:42.680]  比較愛鄉
[00:14:42.680 --> 00:14:44.040]  比較多話題的人
[00:14:44.040 --> 00:14:46.040]  一定有傳科的恩賜
[00:14:46.040 --> 00:14:47.240]  會嗎?
[00:14:47.240 --> 00:14:48.760]  大家會否這樣覺得?
[00:14:48.760 --> 00:14:50.520]  千萬不要誤會
[00:14:50.520 --> 00:14:51.800]  千萬不要搞錯
[00:14:51.800 --> 00:14:53.080]  很多人很多話題
[00:14:53.080 --> 00:14:55.240]  但沒有養分
[00:14:56.840 --> 00:14:57.960]  有時我也是這樣
[00:14:57.960 --> 00:14:59.960]  求主去憐憫幫助我們
[00:14:59.960 --> 00:15:01.960]  比較愛鄉的人
[00:15:01.960 --> 00:15:06.440]  信仰其實不是去改變你的性格
[00:15:06.440 --> 00:15:09.880]  信仰其實是要改變你的品格
[00:15:09.880 --> 00:15:12.840]  性格和品格是兩回事
[00:15:12.840 --> 00:15:15.880]  性格是指一個人的氣質
[00:15:15.880 --> 00:15:17.320]  和行為模式
[00:15:17.320 --> 00:15:20.360]  例如比較愛鄉或內向
[00:15:20.360 --> 00:15:22.760]  例如比較樂觀或悲觀
[00:15:22.760 --> 00:15:26.280]  例如比較性急或可以慢慢來
[00:15:26.760 --> 00:15:28.280]  比較陰澈
[00:15:28.280 --> 00:15:30.280]  不知道你是哪一類的性格
[00:15:30.280 --> 00:15:32.840]  雖然會受到環境的影響
[00:15:32.840 --> 00:15:35.800]  但大致上性格是天生的
[00:15:35.800 --> 00:15:38.120]  如果你有兩個小朋友
[00:15:38.120 --> 00:15:39.880]  同樣這樣教育長大
[00:15:39.880 --> 00:15:40.840]  你會看到兩個性格
[00:15:40.840 --> 00:15:41.880]  為何可以這樣不同
[00:15:41.880 --> 00:15:43.080]  我自己就很清楚
[00:15:43.080 --> 00:15:46.120]  或者你和你的兄弟姐妹都是
[00:15:46.120 --> 00:15:47.560]  否則不會經常打架
[00:15:47.560 --> 00:15:52.680]  性格是上帝創造給我們每一個人
[00:15:52.680 --> 00:15:55.160]  獨特所擁有
[00:15:55.960 --> 00:15:57.320]  詩篇第139篇
[00:15:57.320 --> 00:15:58.840]  十三十四節這樣說
[00:15:58.840 --> 00:16:02.200]  「我的肺腑是上帝你所造的
[00:16:02.200 --> 00:16:03.720]  我在沒有腹的當中
[00:16:03.720 --> 00:16:05.160]  你已經偏激我
[00:16:05.160 --> 00:16:07.320]  我要稱謝你
[00:16:07.320 --> 00:16:10.360]  因為我受造奇妙可畏
[00:16:10.360 --> 00:16:11.960]  你的作為奇妙
[00:16:11.960 --> 00:16:14.120]  這是我心知道的」
[00:16:14.120 --> 00:16:17.480]  當我們說某些人性格開朗
[00:16:17.480 --> 00:16:19.320]  或者性格內向的時候
[00:16:19.320 --> 00:16:22.840]  其實就是他們最自然流露的行為傾向
[00:16:24.040 --> 00:16:29.640]  品格是側重一些道德的價值觀
[00:16:29.640 --> 00:16:32.920]  他們的原則和一些道德的品質
[00:16:32.920 --> 00:16:38.360]  譬如誠實、勇敢、寬容
[00:16:38.360 --> 00:16:39.880]  他有責任感
[00:16:39.880 --> 00:16:41.160]  他能夠有正義感
[00:16:41.160 --> 00:16:43.240]  這些我們經常聽到的
[00:16:43.240 --> 00:16:44.680]  其實是一些品格
[00:16:44.680 --> 00:16:46.920]  品格是後天培養出來的
[00:16:46.920 --> 00:16:48.600]  是反映一個人
[00:16:48.600 --> 00:16:51.160]  當面對一些道德選擇的時候
[00:16:51.160 --> 00:16:52.280]  他會怎樣行動
[00:16:53.720 --> 00:16:54.680]  簡單來說
[00:16:54.680 --> 00:16:55.800]  性格是說
[00:16:55.800 --> 00:16:57.640]  這個人是怎樣的人
[00:16:57.640 --> 00:17:01.000]  看他怎樣和別人交流溝通
[00:17:01.000 --> 00:17:05.240]  品格是這個人善還是惡
[00:17:05.240 --> 00:17:08.360]  性格影響我們怎樣表達自己
[00:17:08.360 --> 00:17:12.120]  品格影響我們怎樣做決定
[00:17:12.120 --> 00:17:13.240]  做選擇
[00:17:13.240 --> 00:17:19.080]  當我們說我們一起去做耶穌的僕友的時候
[00:17:19.080 --> 00:17:21.000]  有兩件事同時間發生
[00:17:21.000 --> 00:17:21.560]  第一
[00:17:22.120 --> 00:17:24.680]  你可以保持你與生俱來的性格
[00:17:24.680 --> 00:17:27.160]  因為已經沒有罪去困鎖你
[00:17:27.160 --> 00:17:28.680]  你可以做回你自己
[00:17:28.680 --> 00:17:32.040]  讓天父所創造的獨特性格
[00:17:32.040 --> 00:17:34.920]  可以很完美、很完全地呈現
