
[00:00:00.000 --> 00:00:03.760]  不過今天很幸運邀請到我們的
[00:11:09.200 --> 00:11:12.040]  「凡是靠行律法清義的
[00:11:12.040 --> 00:11:14.320]  都在奏助之下」
[00:11:14.320 --> 00:11:15.880]  因為經上記著
[00:11:15.880 --> 00:11:18.320]  「凡不常常照著律法書上
[00:11:18.320 --> 00:11:20.040]  所寫的一切去行
[00:11:20.040 --> 00:11:21.840]  都被奏助」
[00:11:21.840 --> 00:11:23.560]  很明顯在神面前
[00:11:23.640 --> 00:11:27.000]  沒有一個人可以靠律法清義
[00:11:27.000 --> 00:11:29.000]  因為經上記著說
[00:11:29.000 --> 00:11:33.400]  「因信清義的人將得生命」
[00:11:33.400 --> 00:11:36.800]  第一種的生命是奏助的生命
[00:11:36.800 --> 00:11:37.520]  為什麼?
[00:11:37.520 --> 00:11:40.560]  因為他們靠律法、規則
[00:11:40.560 --> 00:11:43.280]  靠好行為去清義
[00:11:43.280 --> 00:11:44.480]  清義的意思
[00:11:44.480 --> 00:11:47.080]  就是和神有一個合宜的關係
[00:11:47.080 --> 00:11:48.360]  好的關係
[00:11:48.360 --> 00:11:49.320]  保羅說
[00:11:49.320 --> 00:11:50.840]  如果我們用好行為
[00:11:50.840 --> 00:11:52.520]  用律法去清義
[00:11:52.600 --> 00:11:54.520]  去和神有好的關係
[00:11:54.520 --> 00:11:56.360]  這樣是不正常的
[00:11:56.360 --> 00:11:58.440]  當時猶太人要守的律法
[00:11:58.440 --> 00:12:00.920]  其實是摩西時候的誡命
[00:12:00.920 --> 00:12:02.840]  那時候以色列還未立國
[00:12:02.840 --> 00:12:05.120]  神藉著摩西將以色列人
[00:12:05.120 --> 00:12:07.760]  從埃及人的手上拯救出來
[00:12:07.760 --> 00:12:10.720]  然後在西乃山頒布十誡
[00:12:10.720 --> 00:12:13.880]  邀請以色列人去遵守這些誡命
[00:12:13.880 --> 00:12:15.440]  有一點很重要
[00:12:15.440 --> 00:12:18.240]  就是上帝先拯救以色列人
[00:12:18.240 --> 00:12:20.000]  之後才向以色列人
[00:12:20.000 --> 00:12:22.040]  頒布十誡的誡命
[00:12:22.120 --> 00:12:23.960]  以色列人並不是靠守誡命
[00:12:23.960 --> 00:12:25.840]  去得到拯救
[00:12:25.840 --> 00:12:27.240]  而那些誡命
[00:12:27.240 --> 00:12:29.760]  給了以色列民一個框架
[00:12:29.760 --> 00:12:31.960]  告訴他們有應去之地
[00:12:31.960 --> 00:12:33.560]  他們有相同的根
[00:12:33.560 --> 00:12:36.040]  現在我們一起去遵守這些誡命
[00:12:36.040 --> 00:12:39.560]  讓他們知道自己有屬神子民的身份
[00:12:39.560 --> 00:12:42.240]  以色列民就一直跟著這些律法
[00:12:42.240 --> 00:12:46.200]  一直跟到耶穌時期
[00:12:46.200 --> 00:12:50.200]  但是要靠遵守律法去清義
[00:12:50.200 --> 00:12:51.160]  第一件事
[00:12:51.240 --> 00:12:54.440]  就是要滿足所有的律法
[00:12:54.440 --> 00:12:55.560]  就好像跟別人說
[00:12:55.560 --> 00:12:59.080]  其實我是一個奉公守法的好市民
[00:12:59.080 --> 00:13:01.400]  然後我就去衝紅燈
[00:13:01.400 --> 00:13:04.240]  但我不能跟別人說
[00:13:04.240 --> 00:13:06.480]  我是一個奉公守法的人
[00:13:06.480 --> 00:13:08.240]  因為奉公守法的意思
[00:13:08.240 --> 00:13:12.120]  就是你要遵守所有的法律
[00:13:12.120 --> 00:13:14.400]  但其實哪有可能
[00:13:14.400 --> 00:13:15.800]  我連地上的法律
[00:13:15.800 --> 00:13:17.360]  我都會衝紅燈的時候
[00:13:17.360 --> 00:13:18.840]  你想想上帝的誡命
[00:13:18.920 --> 00:13:21.320]  其實都不容易遵守
[00:13:21.320 --> 00:13:23.480]  就好像第一條誡命
[00:13:23.480 --> 00:13:26.520]  除我以外,你不可有別的神
[00:13:26.520 --> 00:13:28.600]  意思就是我們的優先權
[00:13:28.600 --> 00:13:30.320]  要放神為首位
[00:13:30.320 --> 00:13:33.560]  否則我們就是在拜偶像
[00:13:33.560 --> 00:13:36.000]  就是說我們的心思、意念
[00:13:36.000 --> 00:13:39.680]  無時無刻都不能讓其他東西去佔據
[00:13:39.680 --> 00:13:42.720]  要單單遵守神為首
[00:13:42.720 --> 00:13:45.520]  所以如果我們平時生活的時候
[00:13:45.520 --> 00:13:47.800]  我們經常都想著一定要賺錢
[00:13:47.880 --> 00:13:49.040]  何時可以賺錢?
[00:13:49.040 --> 00:13:50.680]  我的銀碼戶口有多少?
[00:13:50.680 --> 00:13:52.240]  跟朋友吃飯的時候就想著
[00:13:52.240 --> 00:13:54.960]  跟這個朋友吃飯,他對我沒有好處
[00:13:54.960 --> 00:13:56.800]  跟家人吃飯,浪費我的時間
[00:13:56.800 --> 00:13:58.360]  我不能賺錢
[00:13:58.360 --> 00:13:59.840]  如果是這樣的時候
[00:13:59.840 --> 00:14:03.200]  我們就將金錢成為我們生命裡的偶像
[00:14:03.200 --> 00:14:04.920]  我們就不能跟別人說
[00:14:04.920 --> 00:14:08.440]  我是一個沒有拜別的神
[00:14:08.440 --> 00:14:12.040]  因為我已經將金錢當作自己的偶像
[00:14:12.040 --> 00:14:16.880]  但是否真的可以放下身外之物
[00:14:16.960 --> 00:14:20.640]  單單將神放在首位
[00:14:20.640 --> 00:14:22.840]  而每一次都做得到?
[00:14:22.840 --> 00:14:23.920]  除此之外
[00:14:23.920 --> 00:14:26.120]  猶太領袖還在這十誡以外
[00:14:26.120 --> 00:14:30.800]  寫了613條用來解釋這十誡的條例
[00:14:30.800 --> 00:14:32.360]  只有一條守不到的話
[00:14:32.360 --> 00:14:36.240]  你都不能夠憑律法去稱議
[00:14:36.240 --> 00:14:39.840]  所以普通話「凡」是靠律法稱議的
[00:14:39.840 --> 00:14:41.600]  都在奏作之下
[00:14:41.600 --> 00:14:43.640]  因為一定守不到
[00:14:43.640 --> 00:14:45.160]  大家都知道
[00:14:45.240 --> 00:14:48.480]  但為何大家有時候都會去做呢?
[00:14:48.480 --> 00:14:50.400]  為何?
[00:14:50.400 --> 00:14:53.040]  大家都知道不能夠靠律法去稱議
[00:14:53.040 --> 00:14:54.000]  我們都這樣跟別人說
[00:14:54.000 --> 00:14:56.800]  「你不行的,我們不能夠這樣做」
[00:14:56.800 --> 00:14:59.120]  但我們多或少都會這樣做
[00:14:59.120 --> 00:15:03.280]  是因為守律法是好行為
[00:15:03.280 --> 00:15:05.560]  是一些可以眼見的事
[00:15:05.560 --> 00:15:07.640]  是可以量度的事
[00:15:07.640 --> 00:15:08.720]  我可以跟別人說
[00:15:08.720 --> 00:15:10.000]  「我是一個好基督徒」
[00:15:10.000 --> 00:15:12.360]  「因為我今個星期領修了七次」
[00:15:12.360 --> 00:15:13.880]  「我看經看了五次」
[00:15:13.960 --> 00:15:15.880]  「我還看了兩本屬靈的書籍」
[00:15:15.880 --> 00:15:17.360]  「我是一個好的基督徒」
[00:15:17.360 --> 00:15:19.480]  可以量化、看見
[00:15:19.480 --> 00:15:20.600]  我能夠告訴別人
[00:15:20.600 --> 00:15:21.640]  「我是一個好的基督徒」
[00:15:21.640 --> 00:15:23.560]  「因為我做了這些事」
[00:15:23.560 --> 00:15:25.400]  又或者我能夠控制
[00:15:25.400 --> 00:15:28.520]  靠著好行為去控制自己
[00:15:28.520 --> 00:15:32.680]  聖經說我不可以貪戀別人的財物
[00:15:32.680 --> 00:15:34.800]  我不可以妒忌、羨慕
[00:15:34.800 --> 00:15:35.880]  我就去遵守
[00:15:35.880 --> 00:15:37.080]  遵守這個誡命
[00:15:37.080 --> 00:15:39.360]  去規範我自己所做的事
[00:15:39.360 --> 00:15:41.520]  我知道應該怎樣做
[00:15:41.600 --> 00:15:45.880]  雖然我們靠因典進入了神的國
[00:15:45.880 --> 00:15:48.440]  但我們就用了行為去規範自己
[00:15:48.440 --> 00:15:50.080]  我們用了行為去量度
[00:15:50.080 --> 00:15:51.960]  究竟自己和別人
[00:15:51.960 --> 00:15:53.520]  是否一個好的基督徒
[00:15:53.520 --> 00:15:55.840]  就好像我們跌進懸崖
[00:15:55.840 --> 00:15:56.760]  我們有一條繩子
[00:15:56.760 --> 00:15:58.360]  我們就捉住那條繩子
[00:15:58.360 --> 00:16:00.760]  那條繩子是我們眼見的
[00:16:00.760 --> 00:16:02.080]  我們能夠捉住
[00:16:02.080 --> 00:16:03.360]  我們靠著它
[00:16:03.360 --> 00:16:05.160]  去繼續走我們基督徒的路
[00:16:05.160 --> 00:16:06.760]  但我們忘記了
[00:16:06.760 --> 00:16:08.400]  我們不敢去相信
[00:16:08.400 --> 00:16:10.960]  別人說「放手吧」
[00:16:11.040 --> 00:16:12.840]  「很近地上而已」
[00:16:12.840 --> 00:16:14.400]  「很近而已」
[00:16:14.400 --> 00:16:16.720]  但我捉住了那條繩子
[00:16:16.720 --> 00:16:19.880]  那條繩子是我摸得著的東西
[00:16:19.880 --> 00:16:23.640]  所以雖然我們知道是咒咒的時候
[00:16:23.640 --> 00:16:24.880]  我們的生命裏
[00:16:24.880 --> 00:16:27.560]  常常都用一些我們眼見得到的東西
[00:16:27.560 --> 00:16:31.000]  去量度自己、規範別人
