
[00:00:00.000 --> 00:00:01.680]   In Jesus name.
[00:03:15.120 --> 00:03:18.000]   of that intimacy with Christ that we're then able to walk
[00:03:18.000 --> 00:03:21.800]   in healing and good intimacy with one another.
[00:03:21.800 --> 00:03:24.080]   It flows in that way.
[00:03:24.080 --> 00:03:26.000]   That was the word of correction last week,
[00:03:26.000 --> 00:03:30.320]   but there was also a word of invitation for us last week.
[00:03:30.320 --> 00:03:32.480]   And it was an invitation to orientate
[00:03:32.480 --> 00:03:36.000]   all of our lives towards God,
[00:03:36.000 --> 00:03:39.560]   to recognize that church, this moment that we have together,
[00:03:39.560 --> 00:03:41.840]   this incredible 90 minutes that we share on a Sunday
[00:03:41.840 --> 00:03:43.800]   is a wonderful, beautiful God gift,
[00:03:43.800 --> 00:03:45.320]   and we're so grateful for it,
[00:03:45.320 --> 00:03:49.360]   but it's a catalyst into a deeper and greater relationship
[00:03:49.360 --> 00:03:52.040]   with Jesus outside of those 90 minutes,
[00:03:52.040 --> 00:03:54.120]   and that our relationship with God,
[00:03:54.120 --> 00:03:59.120]   our intimacy with Jesus is not dependent on the church.
[00:03:59.120 --> 00:04:01.520]   The church catalyzes that relationship,
[00:04:01.520 --> 00:04:04.160]   but we're not dependent on the church
[00:04:04.160 --> 00:04:05.720]   for the fullness of that relationship.
[00:04:05.720 --> 00:04:08.400]   My heart for you is that you would come in here on a Sunday
[00:04:08.400 --> 00:04:11.240]   and you would encounter incredible intimacy with Jesus,
[00:04:11.240 --> 00:04:14.080]   but my greater heart for you is that you would find yourself
[00:04:14.080 --> 00:04:17.360]   more intimate with Jesus outside of these services
[00:04:17.360 --> 00:04:19.480]   than you are even here in these services,
[00:04:19.480 --> 00:04:23.520]   that it's in your workplaces and your relationships
[00:04:23.520 --> 00:04:25.680]   and your family and you yourself
[00:04:25.680 --> 00:04:26.960]   when you wake up on a Monday morning
[00:04:26.960 --> 00:04:29.160]   and you open God's word, that in those moments
[00:04:29.160 --> 00:04:32.400]   you find the richest of intimacy with Christ,
[00:04:32.400 --> 00:04:34.000]   and that you're not coming into church
[00:04:34.000 --> 00:04:36.560]   so drained and exhausted after a crazy week
[00:04:36.560 --> 00:04:38.600]   seeking an injection of Jesus
[00:04:38.600 --> 00:04:41.120]   to get you through the week ahead,
[00:04:41.120 --> 00:04:43.800]   but instead the whole week has been a living,
[00:04:43.800 --> 00:04:45.440]   embracing faith for you,
[00:04:45.440 --> 00:04:47.880]   and you come into service on a Sunday
[00:04:47.880 --> 00:04:50.680]   with this overflow of the intimacy of Christ
[00:04:50.680 --> 00:04:52.480]   throughout the week, and you can't wait
[00:04:52.480 --> 00:04:55.560]   to be with the people of God in the church of God
[00:04:55.560 --> 00:04:57.360]   experiencing intimacy together.
[00:04:57.360 --> 00:04:59.480]   It's a catalyst to your faith.
[00:04:59.480 --> 00:05:02.520]   Your faith should not be dependent on it.
[00:05:02.520 --> 00:05:03.720]   Are you with me, church?
[00:05:03.720 --> 00:05:08.800]   So there's a correction, but there's an invitation.
[00:05:08.800 --> 00:05:11.200]   And last week I spoke about a biblical definition
[00:05:11.200 --> 00:05:13.040]   of this kind of intimacy.
[00:05:13.040 --> 00:05:16.520]   I wanna start by reading this to you once again.
[00:05:16.520 --> 00:05:18.360]   An orientation of all of life
[00:05:18.360 --> 00:05:20.840]   that pushes beyond just a feeling of God
[00:05:20.840 --> 00:05:23.960]   to an actual real and deep relationship with him
[00:05:23.960 --> 00:05:26.720]   that produces in us the fruit of assurance,
[00:05:26.720 --> 00:05:28.800]   confidence, and joy.
[00:05:28.800 --> 00:05:31.040]   That's what I think God is welcoming
[00:05:31.040 --> 00:05:33.360]   and inviting the vine into this year,
[00:05:33.360 --> 00:05:35.760]   inviting you personally into this year,
[00:05:35.760 --> 00:05:38.520]   an orientation of all of your life
[00:05:38.520 --> 00:05:41.280]   where you're not just existing off of some feeling of him,
[00:05:41.280 --> 00:05:44.640]   but you have a tangible, real daily relationship with him
[00:05:44.640 --> 00:05:48.320]   that creates a fruit in you of confidence and assurance
[00:05:48.320 --> 00:05:51.360]   and joy that you feel the fullness of life.
[00:05:51.360 --> 00:05:54.000]   And I tell you what, Hong Kong right now,
[00:05:54.000 --> 00:05:56.840]   our world right now needs churches
[00:05:56.840 --> 00:05:59.120]   filled with individual Christians
[00:05:59.120 --> 00:06:01.280]   who have assurance in their faith,
[00:06:01.280 --> 00:06:03.840]   confidence in the gifts of the Holy Spirit,
[00:06:03.840 --> 00:06:06.640]   and a joy for life so that they could go
[00:06:06.640 --> 00:06:08.480]   into the workplaces, into the marketplace,
[00:06:08.480 --> 00:06:10.720]   into the corridors of power of that city,
[00:06:10.720 --> 00:06:14.080]   and speak of that assurance and that confidence
[00:06:14.080 --> 00:06:17.280]   and that hope and bring a new narrative to this world.
[00:06:17.280 --> 00:06:18.800]   Surely we need that.
[00:06:18.800 --> 00:06:25.400]   Our intimacy with God produces an overflow in us
[00:06:25.400 --> 00:06:31.360]   towards this world that God so deeply loves.
[00:06:31.360 --> 00:06:35.280]   What I wanna do this week and next week
[00:06:35.280 --> 00:06:38.640]   is share two critical traps
[00:06:38.640 --> 00:06:42.600]   that I think all of us Christians fall into
[00:06:42.600 --> 00:06:46.160]   that have the power to actually restrict our ability
[00:06:46.160 --> 00:06:48.520]   to be intimate with Jesus.
[00:06:48.520 --> 00:06:52.040]   I wanna share two critical things this week, next week,
[00:06:52.040 --> 00:06:54.640]   that are traps that I think we fall into
[00:06:54.640 --> 00:06:57.040]   that restrict our ability to move
[00:06:57.040 --> 00:06:58.480]   into deeper intimacy with him.
[00:06:58.480 --> 00:07:00.280]   And I think if you can open your heart
[00:07:00.280 --> 00:07:02.040]   to these two things that we're talking about
[00:07:02.040 --> 00:07:03.080]   this week and next,
[00:07:03.080 --> 00:07:05.080]   I think it could be a wonderful way
[00:07:05.080 --> 00:07:06.320]   for you to start your new year.
[00:07:06.320 --> 00:07:10.000]   If you can deal with some of this in your own life,
[00:07:10.000 --> 00:07:12.360]   and what I'm teaching you today has come out
[00:07:12.360 --> 00:07:16.800]   of a deep wrestling myself with this very issue.
[00:07:16.800 --> 00:07:18.280]   If we can wrestle with it,
[00:07:18.280 --> 00:07:22.080]   I think you'll set yourself up for a freedom in intimacy
[00:07:22.080 --> 00:07:23.640]   with Jesus in the year ahead
[00:07:23.640 --> 00:07:25.040]   like you've never experienced before.
[00:07:25.040 --> 00:07:27.240]   Two critical traps.
[00:07:27.240 --> 00:07:30.560]   To introduce you to the first one this afternoon,
[00:07:30.560 --> 00:07:32.680]   I wanna tell you a little bit about the story
[00:07:32.680 --> 00:07:34.040]   of Ruth in the Bible.
[00:07:35.080 --> 00:07:37.280]   The book of Ruth in the Old Testament,
[00:07:37.280 --> 00:07:38.560]   one of my favorite books in the Old Testament,
[00:07:38.560 --> 00:07:39.680]   one of my favorite books in the whole Bible.
[00:07:39.680 --> 00:07:42.680]   It's the shortest book actually in the Old Testament.
[00:07:42.680 --> 00:07:43.720]   So it's an easy one to read.
[00:07:43.720 --> 00:07:46.160]   I recommend it in the week ahead.
[00:07:46.160 --> 00:07:49.240]   It's a awesome story about a family.
[00:07:49.240 --> 00:07:50.840]   And I love stories about families
[00:07:50.840 --> 00:07:53.920]   because family is something that's really important to me.
[00:07:53.920 --> 00:07:58.600]   In this story, there is a father, his name is Elimelech,
[00:07:58.600 --> 00:08:02.720]   and he has a wife named Naomi, and they have two sons.
[00:08:02.720 --> 00:08:04.680]   They live in Bethlehem.
[00:08:04.680 --> 00:08:08.360]   Yes, the actual same Bethlehem as the Christmas story.
[00:08:08.360 --> 00:08:10.400]   The name Bethlehem means the house of bread
[00:08:10.400 --> 00:08:13.000]   because Bethlehem was famous for the fields around it
[00:08:13.000 --> 00:08:15.840]   that were filled with corn and they made bread in that land.
[00:08:15.840 --> 00:08:18.560]   But in this story, a famine happens
[00:08:18.560 --> 00:08:20.360]   right at the beginning of the story.
[00:08:20.360 --> 00:08:22.840]   And the famine is so hard that Elimelech decides
[00:08:22.840 --> 00:08:26.560]   to actually uproot his family and move to a new nation
[00:08:26.560 --> 00:08:28.000]   where they can live and survive.
[00:08:28.000 --> 00:08:31.160]   They move to a nation known as Moab.
[00:08:31.160 --> 00:08:33.280]   As they go into Moab, they settle as a family,
[00:08:33.280 --> 00:08:36.920]   and it so happens that his two sons marry Moabite women,
[00:08:36.920 --> 00:08:39.040]   Orpah and Ruth.
[00:08:39.040 --> 00:08:43.160]   Now, as the story goes, as they marry these women,
[00:08:43.160 --> 00:08:46.120]   and a short time after that,
[00:08:46.120 --> 00:08:48.560]   a tragedy happens to the family,
[00:08:48.560 --> 00:08:51.160]   and Elimelech and his two sons die.
[00:08:51.160 --> 00:08:54.840]   And suddenly, Naomi is left as a widow
[00:08:54.840 --> 00:08:57.440]   with two daughters-in-law, two daughters-in-law
[00:08:57.440 --> 00:09:01.120]   that are not from her own bloodline or from her own land.
[00:09:01.120 --> 00:09:02.400]   And around about this time,
[00:09:02.400 --> 00:09:05.400]   Naomi hears that the famine has lifted in Bethlehem
[00:09:05.400 --> 00:09:07.160]   and that she can now return home.
[00:09:07.160 --> 00:09:09.120]   And she says to her daughters-in-law,
[00:09:09.120 --> 00:09:13.320]   "Look, I release you from the family bond, if you will.
[00:09:13.320 --> 00:09:16.360]   "You're better off, your futures are better off
[00:09:16.360 --> 00:09:19.160]   "to remain here in Moab than to come back with me."
[00:09:19.160 --> 00:09:21.840]   And she tries to release her daughters-in-law.
[00:09:21.840 --> 00:09:24.040]   Orpah decides that for her and her journey,
[00:09:24.040 --> 00:09:26.480]   that's the best thing for her to remain in Moab.
[00:09:26.480 --> 00:09:30.160]   But Ruth replies in some of the most beautiful language
[00:09:30.160 --> 00:09:32.080]   and words that we have in the whole of the Bible.
[00:09:32.080 --> 00:09:33.440]   She says, "No."
[00:09:33.440 --> 00:09:36.280]   She's like, "Our family is more than just this bloodline.
[00:09:36.280 --> 00:09:39.580]   "We're connected together, and your land will be my land.
[00:09:39.580 --> 00:09:41.360]   "Your God will be my God."
[00:09:41.360 --> 00:09:44.580]   And so Ruth makes the decision to not leave Naomi,
[00:09:44.580 --> 00:09:46.480]   not only a widow, but on her own,
[00:09:46.480 --> 00:09:50.200]   but instead come back with Naomi and settle in her land,
[00:09:50.200 --> 00:09:52.340]   in the land of Bethlehem.
[00:09:52.340 --> 00:09:55.460]   As they get back to Bethlehem,
[00:09:55.460 --> 00:09:57.640]   the harvest is about to happen,
[00:09:57.640 --> 00:10:00.040]   which is a wonderful thing in that land.
[00:10:00.880 --> 00:10:05.880]   But Naomi and Ruth find themselves on really hard times.
[00:10:05.880 --> 00:10:08.600]   In the patriarchal culture of that day,
[00:10:08.600 --> 00:10:12.760]   without a husband for Naomi or a husband for Ruth,
[00:10:12.760 --> 00:10:16.760]   it meant that they were under an impoverished situation.
[00:10:16.760 --> 00:10:17.720]   In fact, they were so poor,
[00:10:17.720 --> 00:10:20.260]   they were struggling to make ends meet and survive.
[00:10:20.260 --> 00:10:22.640]   And Naomi, in the midst of that poverty,
[00:10:22.640 --> 00:10:25.960]   realizes that there is something that they can do.
[00:10:25.960 --> 00:10:28.820]   She says to Ruth, "I want you to go into the fields
[00:10:28.820 --> 00:10:30.040]   "during the harvest time."
[00:10:30.040 --> 00:10:33.200]   And she says, "I want you to glean in the harvest."
[00:10:33.200 --> 00:10:37.720]   Ruth decides to go and glean in the harvest,
[00:10:37.720 --> 00:10:40.320]   and their story changes at that point.
[00:10:40.320 --> 00:10:43.600]   But it's this idea of gleaning in the harvest
[00:10:43.600 --> 00:10:45.280]   that I actually wanna unpack and talk with you
[00:10:45.280 --> 00:10:46.840]   a little bit more about today.
[00:10:46.840 --> 00:10:50.340]   The concept of gleaning in that time,
[00:10:50.340 --> 00:10:52.720]   about a thousand years before Christ,
[00:10:52.720 --> 00:10:55.520]   it was almost like the Hebrew social welfare structure
[00:10:55.520 --> 00:10:56.800]   of the day, okay?
[00:10:56.800 --> 00:11:00.200]   It was something that was written in the law
[00:11:00.200 --> 00:11:03.000]   so that those who were poor or the impoverished
[00:11:03.000 --> 00:11:05.500]   or the vulnerable or the outcasts of society,
[00:11:05.500 --> 00:11:08.100]   they would be able to come alongside in the harvest
[00:11:08.100 --> 00:11:11.240]   and actually receive something from the harvest.
[00:11:11.240 --> 00:11:13.120]   You can imagine in a town like Bethlehem,
[00:11:13.120 --> 00:11:15.960]   the harvest was significant for that town,
[00:11:15.960 --> 00:11:18.560]   and the landowners were the wealthy people,
[00:11:18.560 --> 00:11:20.520]   and the harvesters were hired to come
[00:11:20.520 --> 00:11:22.200]   and harvest the crop of that land.
[00:11:22.200 --> 00:11:25.560]   Well, gleaning was something that was constructed
[00:11:25.560 --> 00:11:29.320]   to help the poor people also partake in the harvest.
[00:11:29.320 --> 00:11:31.220]   Let me explain how this works.
[00:11:31.220 --> 00:11:34.300]   So the harvesters would take a basket
[00:11:34.300 --> 00:11:37.320]   like this wick of basket I'm about to put on my back.
[00:11:37.320 --> 00:11:40.960]   They would put it on their back just like this.
[00:11:40.960 --> 00:11:43.520]   And what they would do is they would stand
[00:11:43.520 --> 00:11:45.800]   at the beginning of a massive grain field.
[00:11:45.800 --> 00:11:47.560]   Remember, they're harvesting corn.
[00:11:47.560 --> 00:11:49.700]   And they would stand in this massive grain field.
[00:11:49.700 --> 00:11:52.280]   There'd be a whole line of harvesters
[00:11:52.280 --> 00:11:55.680]   all with baskets on their backs.
[00:11:55.680 --> 00:11:58.120]   And what they would do right at the same time,
[00:11:58.120 --> 00:12:00.320]   all of them in one go, they would step forward.
[00:12:00.320 --> 00:12:02.240]   Now, remember, there's a massive field in front of them.
[00:12:02.240 --> 00:12:03.720]   There's a lot of grain to harvest,
[00:12:03.720 --> 00:12:06.600]   and they have a short period of time in daylight to do so.
[00:12:06.600 --> 00:12:08.440]   So this was a fast thing that they would do.
[00:12:08.440 --> 00:12:09.540]   They would step forward.
[00:12:09.540 --> 00:12:11.820]   They would grab the first stalk of grain in front of them.
[00:12:11.820 --> 00:12:13.180]   They would uproot it from the ground.
[00:12:13.180 --> 00:12:15.440]   They would sheaf off all of the leaves from it.
[00:12:15.440 --> 00:12:17.800]   They would manage to get the husk of the corn from it,
[00:12:17.800 --> 00:12:20.560]   and they would throw the husk of the corn into the basket,
[00:12:20.560 --> 00:12:22.800]   drop the stalk, and step forward once again.
[00:12:22.800 --> 00:12:25.000]   Pull up the next stalk, sheaf it all off,
[00:12:25.000 --> 00:12:26.480]   take that husk of corn,
[00:12:26.480 --> 00:12:28.640]   throw it into the back of the basket, move on to the next.
[00:12:28.640 --> 00:12:30.000]   Do you understand that?
[00:12:30.000 --> 00:12:32.860]   And the faster that they could do this, the better it was.
[00:12:32.860 --> 00:12:34.780]   So for those over here, they would be like,
[00:12:34.780 --> 00:12:37.360]   (imitates fast-forwarding)
[00:12:37.360 --> 00:12:38.360]   like this, right?
[00:12:38.360 --> 00:12:41.360]   They were like ninjas when it came to harvesting corn.
[00:12:41.360 --> 00:12:42.360]   It was awesome.
[00:12:42.360 --> 00:12:45.600]   Now, every once in a while, though,
[00:12:45.600 --> 00:12:48.080]   a harvester would sheaf off the corn husk
[00:12:48.080 --> 00:12:50.160]   and throw the corn husk into the basket.
[00:12:50.160 --> 00:12:52.640]   But because of the speed or maybe the movement,
[00:12:52.640 --> 00:12:56.140]   the corn husk would miss the basket and fall on the ground.
[00:12:56.140 --> 00:12:59.480]   Now, when the corn fell on the ground,
[00:12:59.480 --> 00:13:02.760]   by law, the harvester was not allowed
[00:13:02.760 --> 00:13:04.780]   to pick up that grain anymore.
[00:13:04.780 --> 00:13:09.140]   When the corn husk would fall onto the ground,
[00:13:09.140 --> 00:13:12.960]   you had behind the line of harvesters another line.
[00:13:12.960 --> 00:13:14.340]   This was the poor people.
[00:13:14.340 --> 00:13:15.840]   This was Ruth.
[00:13:15.840 --> 00:13:17.640]   And they were behind the harvesters,
[00:13:17.640 --> 00:13:20.200]   and they were desperately watching the harvesters
[00:13:20.200 --> 00:13:23.340]   to see which one is likely to drop some corn on the ground.
[00:13:23.340 --> 00:13:26.860]   Now, you can imagine when a harvester drops a corn
[00:13:26.860 --> 00:13:29.120]   on the ground by mistake and realizes it
[00:13:29.120 --> 00:13:30.640]   and realizes they can't pick it up,
[00:13:30.640 --> 00:13:32.580]   they move on, and suddenly,
[00:13:32.580 --> 00:13:34.480]   you can almost hear all of the gleaners go,
[00:13:34.480 --> 00:13:35.920]   (gasps)
[00:13:35.920 --> 00:13:38.840]   and there's like this fight for that one piece of corn
[00:13:38.840 --> 00:13:39.760]   that's fallen on the ground.
[00:13:39.760 --> 00:13:41.300]   And all the gleaners would run forward,
[00:13:41.300 --> 00:13:44.960]   and somebody would grab that precious bit of corn.
[00:13:44.960 --> 00:13:46.980]   And as soon as they grabbed that corn,
[00:13:46.980 --> 00:13:48.520]   that was their property now,
[00:13:48.520 --> 00:13:49.840]   and they could take that home,
[00:13:49.840 --> 00:13:51.960]   and they could make some bread for themselves
[00:13:51.960 --> 00:13:54.880]   and hopefully survive for another week.
[00:13:54.880 --> 00:13:59.720]   Gleaning was the process of taking the tidbits,
[00:13:59.720 --> 00:14:01.800]   the crumbs of the harvest,
[00:14:01.800 --> 00:14:05.560]   and making a meal out of it so you could actually survive.
[00:14:05.560 --> 00:14:06.800]   Are you following this?
[00:14:06.800 --> 00:14:08.800]   So if you think about it this way,
[00:14:08.800 --> 00:14:13.040]   gleaning was like living off of the leftovers
[00:14:13.040 --> 00:14:15.440]   of the others who were harvesting.
[00:14:15.440 --> 00:14:19.940]   Now, take this back off, put it back over here.
[00:14:19.940 --> 00:14:24.220]   What has this all got to do with us and intimacy?
[00:14:24.220 --> 00:14:29.820]   I wanna put it to you that I think for the majority of us,
[00:14:29.820 --> 00:14:31.660]   when it comes to our intimacy with Jesus
[00:14:31.660 --> 00:14:34.700]   and when it comes to our spiritual life with Him,
[00:14:34.700 --> 00:14:38.060]   our posture is primarily one of gleaning
[00:14:38.060 --> 00:14:39.340]   rather than harvesting.
[00:14:39.340 --> 00:14:42.220]   And what do I mean by that?
[00:14:42.220 --> 00:14:44.740]   What I mean is that I think so often
[00:14:44.740 --> 00:14:45.660]   in the Christian life,
[00:14:45.660 --> 00:14:49.260]   and this is the big trap that we fall into.
[00:14:49.260 --> 00:14:54.260]   We primarily base our intimacy off of the throwaways
[00:14:54.260 --> 00:14:57.060]   of somebody else's intimacy.
[00:14:57.060 --> 00:15:02.620]   I think we so often construct our faith,
[00:15:02.620 --> 00:15:05.740]   our knowledge of Jesus and who Jesus is
[00:15:05.740 --> 00:15:08.860]   off of somebody else who's done the work,
[00:15:08.860 --> 00:15:12.060]   the harvesting of understanding and knowing Jesus,
[00:15:12.060 --> 00:15:15.060]   and we glean from their insight,
[00:15:15.060 --> 00:15:17.620]   and we take the gleaning of their insight,
[00:15:17.620 --> 00:15:19.620]   and we build our own intimacy,
[00:15:19.620 --> 00:15:22.340]   not actually off of the person of Jesus Himself,
[00:15:22.340 --> 00:15:24.140]   but off of the gleaning that's come
[00:15:24.140 --> 00:15:26.840]   from somebody else's relationship with Jesus.
[00:15:26.840 --> 00:15:29.900]   Anyone tracking with this?
[00:15:29.900 --> 00:15:33.220]   This process happens in the spiritual life.
[00:15:33.220 --> 00:15:34.860]   I think it's so easy for us
[00:15:34.860 --> 00:15:37.000]   to glean other people's information.
[00:15:37.000 --> 00:15:40.980]   And we can find ourselves actually beginning to believe
[00:15:40.980 --> 00:15:44.180]   in a Jesus that other people have told us about
[00:15:44.180 --> 00:15:46.100]   rather than a Jesus that we personally
[00:15:46.100 --> 00:15:47.820]   encountered for ourselves.
[00:15:47.820 --> 00:15:51.820]   So in other words, our experience of Jesus
[00:15:51.820 --> 00:15:54.460]   becomes somebody else's experience of Jesus.
[00:15:54.460 --> 00:15:57.660]   Our belief of Jesus is really somebody else's belief
[00:15:57.660 --> 00:15:58.700]   of Jesus.
[00:15:58.700 --> 00:16:01.260]   Our relationship with Jesus has predominantly
[00:16:01.260 --> 00:16:04.220]   been somebody else's relationship with Jesus,
[00:16:04.220 --> 00:16:05.540]   and here's what happens.
[00:16:05.540 --> 00:16:08.620]   When your primary posture in your relationship with Jesus
[00:16:08.620 --> 00:16:12.740]   is to glean from other people's information about Jesus,
[00:16:12.740 --> 00:16:13.900]   here's what you will do.
[00:16:13.900 --> 00:16:16.980]   You will construct a version of Jesus
[00:16:16.980 --> 00:16:20.100]   that I like to call secondhand Jesus.
[00:16:20.100 --> 00:16:24.700]   You're gonna make a secondhand Jesus.
[00:16:24.700 --> 00:16:26.060]   And here's what you need to hear.
[00:16:26.060 --> 00:16:30.100]   The single greatest danger to intimacy with God
[00:16:30.100 --> 00:16:33.160]   is the worship of a secondhand Jesus.
[00:16:33.160 --> 00:16:38.060]   The single greatest danger to a church
[00:16:38.060 --> 00:16:41.500]   is the worship of a secondhand Jesus.
[00:16:41.500 --> 00:16:43.340]   The Jesus somebody else told me about
[00:16:43.340 --> 00:16:45.660]   rather than the one that I actually know.
[00:16:45.660 --> 00:16:47.580]   The Jesus of somebody else's information
[00:16:47.580 --> 00:16:49.800]   rather than the Jesus of my revelation.
[00:16:49.800 --> 00:16:54.300]   The Jesus that has been constructed by something else
[00:16:54.300 --> 00:16:56.620]   that I've managed to glean myself from
[00:16:56.620 --> 00:16:58.340]   and I've aligned myself to,
[00:16:58.340 --> 00:17:01.100]   and the reality is we all do this.
[00:17:01.100 --> 00:17:03.040]   Now, I want you to hear me really carefully.
[00:17:03.040 --> 00:17:03.940]   Can everybody lean in?
[00:17:03.940 --> 00:17:05.540]   Hear me really carefully.
[00:17:05.540 --> 00:17:07.580]   Gleaning is good.
[00:17:08.580 --> 00:17:10.500]   Gleaning is actually an important part
[00:17:10.500 --> 00:17:12.740]   of your relationship with Jesus.
[00:17:12.740 --> 00:17:14.020]   In fact, I tell you what,
[00:17:14.020 --> 00:17:17.220]   God has raised up some incredible men and women in the church
[00:17:17.220 --> 00:17:18.340]   through church history
[00:17:18.340 --> 00:17:23.180]   that have so much to say that you can learn from, grow from.
[00:17:23.180 --> 00:17:24.640]   There is absolutely nothing wrong
[00:17:24.640 --> 00:17:26.520]   with downloading a sermon from some preacher
[00:17:26.520 --> 00:17:27.540]   that you love overseas
[00:17:27.540 --> 00:17:30.160]   and get some insight into God from that.
[00:17:30.160 --> 00:17:31.740]   There is absolutely nothing wrong
