
[00:00:00.000 --> 00:00:00.840]   Amen.
[00:06:50.840 --> 00:06:54.080]   But now in Christ Jesus, you who were once far away
[00:06:54.080 --> 00:06:56.900]   have been brought near by the blood of Christ.
[00:06:56.900 --> 00:07:00.420]   For he himself is our peace, who has made the two groups one
[00:07:00.420 --> 00:07:04.640]   and has destroyed the barrier, the dividing wall of hostility
[00:07:04.640 --> 00:07:06.720]   by setting aside in his flesh the law
[00:07:06.720 --> 00:07:09.400]   with his commandments and regulations.
[00:07:09.400 --> 00:07:13.480]   His purpose was to create in himself one new humanity
[00:07:13.480 --> 00:07:16.280]   out of the two, thus making peace.
[00:07:16.280 --> 00:07:19.240]   And in one body to reconcile both of them to God
[00:07:19.240 --> 00:07:23.600]   through the cross by which he put to death their hostility.
[00:07:23.600 --> 00:07:26.240]   He came and preached peace to you who were far away
[00:07:26.240 --> 00:07:28.820]   and preached to those who were near.
[00:07:28.820 --> 00:07:30.920]   For through him we have both access
[00:07:30.920 --> 00:07:33.640]   to the Father by one spirit.
[00:07:33.640 --> 00:07:36.720]   Consequently, you are no longer foreigners and strangers,
[00:07:36.720 --> 00:07:39.160]   but fellow citizens with God's people,
[00:07:39.160 --> 00:07:41.440]   and also members of his household,
[00:07:41.440 --> 00:07:44.060]   built on the foundation of the apostles and prophets
[00:07:44.060 --> 00:07:48.480]   with Jesus Christ himself as the chief cornerstone.
[00:07:48.480 --> 00:07:51.320]   In him the whole building is joined together
[00:07:51.320 --> 00:07:54.440]   and rises to become a holy temple in the Lord.
[00:07:54.440 --> 00:07:58.200]   And in him you too are being built together
[00:07:58.200 --> 00:08:02.160]   to become a dwelling in which God lives by his spirit.
[00:08:02.160 --> 00:08:05.040]   So let's go back to Paul.
[00:08:05.040 --> 00:08:07.640]   Let's go back to this time in Ephesus.
[00:08:07.640 --> 00:08:10.000]   As we know, it's not an easy situation
[00:08:10.000 --> 00:08:12.520]   that Paul is speaking to when this letter that he wrote
[00:08:12.520 --> 00:08:15.040]   reached the people of Ephesus.
[00:08:15.040 --> 00:08:17.760]   Apart from the culture of the pantheon of gods
[00:08:17.760 --> 00:08:19.840]   that different people worshipped,
[00:08:19.840 --> 00:08:23.000]   there was also the very open and hostile division
[00:08:23.000 --> 00:08:25.920]   between Jews and Gentiles.
[00:08:25.920 --> 00:08:29.360]   The Jewish people stood firm on their faith
[00:08:29.360 --> 00:08:32.680]   in the part of God's history as his chosen people.
[00:08:32.680 --> 00:08:36.160]   And there were a few things that marked them out as such.
[00:08:36.160 --> 00:08:38.840]   And circumcision was one of these main things.
[00:08:38.840 --> 00:08:41.800]   That's the main emphasis of what Paul's trying to say here.
[00:08:41.800 --> 00:08:43.740]   Now the act of circumcision itself, of course,
[00:08:43.740 --> 00:08:45.700]   is rooted in their history.
[00:08:45.700 --> 00:08:50.680]   Given to Abraham by God, Genesis 17,
[00:08:50.680 --> 00:08:53.780]   the point of circumcision was a physical sign
[00:08:53.780 --> 00:08:57.320]   of the covenant that God had given his people.
[00:08:57.320 --> 00:09:00.460]   It was like a physical marking of you are separated
[00:09:00.460 --> 00:09:02.600]   to be a part of God's people.
[00:09:02.600 --> 00:09:05.380]   And so therefore circumcision became one of those things
[00:09:05.380 --> 00:09:09.360]   that was used against non-Jews to keep them separate.
[00:09:09.360 --> 00:09:13.160]   If a Gentile man wanted to enter into the community of God,
[00:09:13.160 --> 00:09:15.040]   the people of God, it was expected
[00:09:15.040 --> 00:09:17.400]   that he would have to be circumcised.
[00:09:17.400 --> 00:09:20.320]   This was the established mindset at the time.
[00:09:20.320 --> 00:09:23.080]   Which is why the point Paul is making here
[00:09:23.080 --> 00:09:24.960]   sounds actually really, really shocking.
[00:09:24.960 --> 00:09:27.560]   It would have sounded really shocking.
[00:09:27.560 --> 00:09:30.040]   Because Paul makes it obvious to the readers,
[00:09:30.040 --> 00:09:31.720]   to the hearers, to the listeners.
[00:09:31.720 --> 00:09:33.920]   It's obvious that circumcision, he says,
[00:09:33.920 --> 00:09:37.860]   no longer carries the importance that it used to.
[00:09:37.860 --> 00:09:39.200]   And one of the reasons he's saying that
[00:09:39.200 --> 00:09:42.380]   is because now it's actually being used to exclude people
[00:09:42.380 --> 00:09:44.560]   from entering into the community
[00:09:44.560 --> 00:09:46.880]   that God has called them to be.
[00:09:46.880 --> 00:09:49.680]   Right, Galatians 5, 6, Paul says this in a different way.
[00:09:49.680 --> 00:09:52.720]   For in Christ Jesus, neither circumcision
[00:09:52.720 --> 00:09:56.600]   nor non-circumcision has any value.
[00:09:56.600 --> 00:09:57.660]   And why is this?
[00:09:57.660 --> 00:10:01.440]   Because Paul tells us circumcision is something
[00:10:01.440 --> 00:10:06.120]   that is done in the body by human hands.
[00:10:06.120 --> 00:10:08.440]   Now when Paul says by human hands,
[00:10:08.440 --> 00:10:09.980]   that's also significant here.
[00:10:09.980 --> 00:10:13.440]   Because against the backdrop of the idol worship of Ephesus,
[00:10:13.440 --> 00:10:15.920]   using the phrase by human hands,
[00:10:15.920 --> 00:10:18.140]   that's the same phrase that people would use
[00:10:18.140 --> 00:10:20.500]   to describe the idols that were being made
[00:10:20.500 --> 00:10:22.060]   by the people in Ephesus at the time.
[00:10:22.060 --> 00:10:26.080]   Those too were made by human hands.
[00:10:26.080 --> 00:10:29.280]   Right, lifeless, powerless objects.
[00:10:29.280 --> 00:10:32.120]   Not made by God, not designed by God,
[00:10:32.120 --> 00:10:36.000]   but only by humans, by their hands.
[00:10:36.000 --> 00:10:38.340]   And so therefore, by talking about circumcision
[00:10:38.340 --> 00:10:40.920]   in the same way, you would say that Paul's talking,
[00:10:40.920 --> 00:10:43.760]   this is circumcision, it's just like these idols.
[00:10:43.760 --> 00:10:46.000]   It's become a little bit irrelevant, right?
[00:10:46.000 --> 00:10:49.280]   It's got no power, it's no longer a critical part
[00:10:49.280 --> 00:10:53.720]   of your identity as God's chosen people.
[00:10:53.720 --> 00:10:56.040]   Now, what has this got to do with us?
[00:10:56.040 --> 00:10:58.720]   I just said circumcision 13 times, okay,
[00:10:58.720 --> 00:11:00.420]   in the past two minutes.
[00:11:00.420 --> 00:11:03.660]   What does this have to do with us?
[00:11:03.660 --> 00:11:06.920]   Well, let me ask you this way.
[00:11:06.920 --> 00:11:09.400]   What practices do we currently hold
[00:11:09.400 --> 00:11:13.940]   to keep people out of community with us?
[00:11:13.940 --> 00:11:16.680]   But yet, actually, this is something that's worthless
[00:11:16.680 --> 00:11:18.040]   in the eyes of God.
[00:11:18.040 --> 00:11:21.880]   We might not have something as physical,
[00:11:21.880 --> 00:11:23.240]   as outward as circumcision,
[00:11:23.240 --> 00:11:25.360]   so it might not be as obvious to us,
[00:11:25.360 --> 00:11:27.720]   but it's something we got to be asking ourselves,
[00:11:27.720 --> 00:11:30.080]   because if there are such barriers,
[00:11:30.080 --> 00:11:32.800]   then we need to name them for what they are,
[00:11:32.800 --> 00:11:34.600]   and name them for the worthless things they are,
[00:11:34.600 --> 00:11:39.440]   because they have no place in the community of God.
[00:11:39.440 --> 00:11:41.320]   Because as we're about to find out,
[00:11:41.320 --> 00:11:44.120]   there ought to be no barriers for those
[00:11:44.120 --> 00:11:47.120]   who want to enter into the community of Christ.
[00:11:47.120 --> 00:11:50.280]   No man-made barriers for those who want to enter
[00:11:50.280 --> 00:11:51.940]   into the community of Christ.
[00:11:51.940 --> 00:11:54.360]   So let's think about it this way, right?
[00:11:54.360 --> 00:11:56.480]   If you're here listening today,
[00:11:56.480 --> 00:11:59.520]   if you would call yourself a follower of Jesus,
[00:11:59.520 --> 00:12:00.960]   think back.
[00:12:00.960 --> 00:12:04.400]   Think back to when, before you became a Christian,
[00:12:04.400 --> 00:12:06.180]   before you came to know Jesus.
[00:12:06.180 --> 00:12:08.920]   What was your life like back then?
[00:12:08.920 --> 00:12:12.440]   Like most people, like myself,
[00:12:12.440 --> 00:12:14.900]   you probably wrestled with a lot of doubt, right?
[00:12:14.900 --> 00:12:18.460]   Questions and challenges as you began to come to grips
[00:12:18.460 --> 00:12:20.500]   with what it means to be a life,
[00:12:20.500 --> 00:12:24.360]   to live a life as a Christian, as a Christ follower.
[00:12:24.360 --> 00:12:26.320]   Right, there's probably already enough obstacles
[00:12:26.320 --> 00:12:28.240]   that you had to overcome without people
[00:12:28.240 --> 00:12:31.080]   putting more barriers up in the way.
[00:12:31.080 --> 00:12:33.540]   In fact, being separated from Christ,
[00:12:33.540 --> 00:12:36.360]   it's a terrible place to be, Paul says.
[00:12:36.360 --> 00:12:39.120]   There's five things that you are at a disadvantage at
[00:12:39.120 --> 00:12:41.520]   before you knew Jesus, okay?
[00:12:41.520 --> 00:12:43.400]   These are, okay, these are the things.
[00:12:43.400 --> 00:12:45.660]   You are separated from Christ,
[00:12:45.660 --> 00:12:49.080]   you are excluded from citizenship,
[00:12:49.080 --> 00:12:52.760]   foreigners to the covenant, without hope, without God.
[00:12:52.760 --> 00:12:56.160]   This is the way Paul is describing the Gentiles, okay?
[00:12:56.160 --> 00:12:58.300]   But it's also relevant to us.
[00:12:58.300 --> 00:12:59.680]   Before you come to know Jesus,
[00:12:59.680 --> 00:13:01.560]   before you are in God's people,
[00:13:01.560 --> 00:13:03.720]   these are the five things that you are
[00:13:03.720 --> 00:13:05.760]   sort of at a disadvantage for.
[00:13:05.760 --> 00:13:07.300]   And they come together to make a point,
[00:13:07.300 --> 00:13:09.400]   so let's talk about it.
[00:13:09.400 --> 00:13:12.560]   Firstly, being separated from Christ, right?
[00:13:12.560 --> 00:13:15.160]   Means you probably didn't even have the idea
[00:13:15.160 --> 00:13:17.760]   that there was a salvation that you needed, right?
[00:13:17.760 --> 00:13:19.480]   That there was a savior out there
[00:13:19.480 --> 00:13:21.560]   that would come to rescue humanity,
[00:13:21.560 --> 00:13:25.360]   that you were a sinner, indeed, of rescuing from your sins.
[00:13:25.360 --> 00:13:26.880]   Right, because like what Pastor Andrew said
[00:13:26.880 --> 00:13:28.160]   last week as well, right,
[00:13:28.160 --> 00:13:30.840]   back then you were spiritually dead, right?
[00:13:30.840 --> 00:13:32.540]   Dead people do not have the ability
[00:13:32.540 --> 00:13:34.200]   to raise themselves from the dead.
[00:13:34.200 --> 00:13:36.960]   Dead people need a savior, need someone to intervene,
[00:13:36.960 --> 00:13:38.640]   to give them the resurrection power
[00:13:38.640 --> 00:13:40.020]   to raise them from the dead.
[00:13:40.020 --> 00:13:41.840]   You cannot save yourself.
[00:13:41.840 --> 00:13:43.340]   You needed rescue.
[00:13:43.340 --> 00:13:47.400]   So that's what it means to be separated from Christ.
[00:13:47.400 --> 00:13:49.000]   Now, because the Gentiles weren't part
[00:13:49.000 --> 00:13:51.920]   of God's original people as well,
[00:13:51.920 --> 00:13:54.760]   they also didn't share in the first covenant,
[00:13:54.760 --> 00:13:56.320]   the blessings and the promises
[00:13:56.320 --> 00:14:00.840]   that God had originally planned for his people, right?
[00:14:00.840 --> 00:14:05.320]   The Abrahamic, the Mosaic, the Davidic covenants,
[00:14:05.320 --> 00:14:06.440]   they weren't a part of that.
[00:14:06.440 --> 00:14:09.360]   They were outsiders, which means back then
[00:14:09.360 --> 00:14:14.360]   they couldn't participate in God's promises.
[00:14:14.360 --> 00:14:17.640]   And therefore, that means they also had no hope
[00:14:17.640 --> 00:14:20.280]   because they had no God.
[00:14:20.280 --> 00:14:23.400]   Well, maybe they had a little bit of fake sense of hope
[00:14:23.400 --> 00:14:26.000]   and a little bit of idea of some gods, right?
[00:14:26.000 --> 00:14:28.280]   As we have discovered, there were so many gods
[00:14:28.280 --> 00:14:29.960]   that people, the Gentiles of Ephesus,
[00:14:29.960 --> 00:14:31.200]   before they came to know Jesus,
[00:14:31.200 --> 00:14:33.920]   were probably worshiping all sorts of different gods
[00:14:33.920 --> 00:14:37.000]   and idols that were a part of the culture.
[00:14:37.000 --> 00:14:39.640]   And in the same way, it probably was for us too.
[00:14:39.640 --> 00:14:41.160]   Before you came to Jesus,
[00:14:41.160 --> 00:14:43.920]   think about the things you used to put your hope in.
[00:14:43.920 --> 00:14:45.880]   Right, think about the things you might use to worship.
[00:14:45.880 --> 00:14:48.600]   Some of us might have come from homes and households
[00:14:48.600 --> 00:14:50.720]   that literally worship idols.
[00:14:50.720 --> 00:14:53.240]   For others, it might be idols of power and prestige
[00:14:53.240 --> 00:14:54.600]   and all these things in culture
[00:14:54.600 --> 00:14:56.960]   that we tend to put our hopes and dreams in.
[00:14:56.960 --> 00:15:00.480]   Whatever it is, this isn't true hope,
[00:15:00.480 --> 00:15:04.080]   and this isn't putting your hope in the true God.
[00:15:04.080 --> 00:15:06.460]   We lack connection to the one true God.
[00:15:06.460 --> 00:15:08.240]   We lack connection to hope,
[00:15:08.240 --> 00:15:11.820]   God who is the source of all life.
[00:15:11.820 --> 00:15:15.440]   So it's not a good picture.
[00:15:15.440 --> 00:15:17.960]   It's pretty clear what Paul's trying to say.
[00:15:17.960 --> 00:15:21.960]   We, like the Gentiles, were once about as far away
[00:15:21.960 --> 00:15:24.620]   from God as one could be.
[00:15:24.620 --> 00:15:28.840]   So let me ask you again, think about it.
[00:15:28.840 --> 00:15:33.840]   Do you remember a time when you were far away from Jesus,
[00:15:33.840 --> 00:15:37.160]   when you did not know him as your savior?
[00:15:37.160 --> 00:15:39.680]   Or perhaps if you're listening right now
[00:15:39.680 --> 00:15:42.240]   and you don't quite know Jesus as your savior yet,
[00:15:42.240 --> 00:15:43.880]   maybe you're sitting here listening,
[00:15:43.880 --> 00:15:45.160]   you're just exploring,
[00:15:45.160 --> 00:15:47.560]   you've heard a little bit about this Christianity thing,
[00:15:47.560 --> 00:15:50.740]   but you're not sure how legit it all is,
[00:15:50.740 --> 00:15:53.080]   and you're wondering, what is this talking about?
[00:15:53.080 --> 00:15:54.980]   What is this hope, what is this God?
[00:15:54.980 --> 00:15:59.640]   Let me say this very clearly, and I say this with love.
[00:15:59.640 --> 00:16:03.400]   At one point, all of us have been separated from Christ.
[00:16:03.400 --> 00:16:05.000]   All of us, right?
[00:16:05.000 --> 00:16:06.320]   And because we were separated,
[00:16:06.320 --> 00:16:08.440]   we weren't part of his promises.
[00:16:08.440 --> 00:16:10.320]   Of course God loves all people,
[00:16:10.320 --> 00:16:14.640]   but there's a certain benefit, there's certain promises,
[00:16:14.640 --> 00:16:17.240]   there's certain function as God's children
[00:16:17.240 --> 00:16:19.500]   that you can only know once you enter
[00:16:19.500 --> 00:16:21.580]   into a relationship with him.
[00:16:21.580 --> 00:16:28.140]   The point is this, being separated from Christ
[00:16:28.140 --> 00:16:30.340]   is not a good place to be.
[00:16:30.340 --> 00:16:33.600]   In fact, being separated from Jesus
[00:16:33.600 --> 00:16:36.900]   is probably the worst state that you could find yourself in.
[00:16:36.900 --> 00:16:40.420]   And I know that sounds drastic,
[00:16:40.420 --> 00:16:42.940]   but I don't say it lightly either, right?
[00:16:42.940 --> 00:16:45.220]   Because I know amongst us, in this church,
[00:16:45.220 --> 00:16:47.160]   in our city, in our world,
[00:16:47.160 --> 00:16:50.000]   there are people in so many different situations
[00:16:50.000 --> 00:16:51.740]   walking through some terrible things,
[00:16:51.740 --> 00:16:54.040]   walking through pain, trauma,
[00:16:54.040 --> 00:16:55.640]   stuff that you can't even think of,
[00:16:55.640 --> 00:16:59.040]   things you wouldn't wish upon your worst enemy.
[00:16:59.040 --> 00:17:00.560]   These things are tough, and yes,
[00:17:00.560 --> 00:17:02.680]   when we see people walking through these things,
[00:17:02.680 --> 00:17:05.480]   we need to walk alongside them, fight for them,
[00:17:05.480 --> 00:17:07.560]   pray for the healing, bring justice
[00:17:07.560 --> 00:17:09.080]   to those who are suffering.
[00:17:09.080 --> 00:17:13.720]   But I would say this, a person who is suffering,
[00:17:13.720 --> 00:17:18.720]   who is in pain, but who knows and is connected to Jesus
[00:17:18.720 --> 00:17:20.940]   is ultimately in a better place
[00:17:20.940 --> 00:17:23.080]   than someone who is comfortable,
[00:17:23.080 --> 00:17:25.380]   but is living without hope and without God.
[00:17:25.380 --> 00:17:30.180]   To be living in this world without hope and without God
[00:17:30.180 --> 00:17:35.180]   is a true tragedy, and it's as true then as it is today.
[00:17:35.180 --> 00:17:39.420]   But this is the good news.
[00:17:39.420 --> 00:17:41.820]   But now, Paul says, but now,
[00:17:41.820 --> 00:17:43.940]   we don't have to live this way.
[00:17:43.940 --> 00:17:46.260]   We don't have to live a life separated from God.
[00:17:46.260 --> 00:17:48.720]   We don't have to live a life separate from Jesus.
[00:17:48.720 --> 00:17:50.380]   We can enjoy his blessings.
[00:17:50.380 --> 00:17:52.620]   We can live in the calling and the purpose
[00:17:52.620 --> 00:17:54.160]   that he gives to us.
