
[00:00:00.000 --> 00:00:04.000]  你們覺得上帝是否閱立大家的奉獻?
[00:03:25.000 --> 00:03:29.000]  好消息是耶穌就是那個洗滌我們的罪的那位
[00:03:29.000 --> 00:03:35.000]  幫助我們除掉惡行,停止我們繼續犯罪的那個
[00:03:35.000 --> 00:03:37.000]  十七節說
[00:03:37.000 --> 00:03:45.000]  學習行善,尋求公平,幫助受欺壓的,替孤兒伸冤,為寡婦辯護
[00:03:45.000 --> 00:03:49.000]  剛才十六節說的是我們不要作什麼
[00:03:49.000 --> 00:03:53.000]  十七節所說的是我們當應該要作什麼
[00:03:53.000 --> 00:04:02.000]  舊約裡面除了以賽亞,其實其他先知都同樣這樣叫人特別去照顧這些人
[00:04:02.000 --> 00:04:04.000]  我們看看兩節經文
[00:04:04.000 --> 00:04:06.000]  以賽亞書22章那裡說
[00:04:06.000 --> 00:04:08.000]  以西傑書22章那裡說
[00:04:08.000 --> 00:04:12.000]  他說在你當中有欺壓寄居者的
[00:04:12.000 --> 00:04:16.000]  在那裡也有虧負、孤兒、寡婦的
[00:04:16.000 --> 00:04:21.000]  你看到以西傑多麼重視這一類的人
[00:04:21.000 --> 00:04:24.000]  撒加利亞書七章那裡說到
[00:04:24.000 --> 00:04:26.000]  萬君之裔我說,這樣說
[00:04:26.000 --> 00:04:30.000]  你們要按真正的公平來審判
[00:04:30.000 --> 00:04:34.000]  彼此以慈愛、憐憫、相待
[00:04:34.000 --> 00:04:41.000]  不可欺壓寡婦、孤兒、寄居的和貧窮的人
[00:04:41.000 --> 00:04:47.000]  孤兒、寡婦、寄居、貧窮的人
[00:04:47.000 --> 00:04:51.000]  這四類人在一些學者或我們信仰當中
[00:04:51.000 --> 00:04:54.000]  其實稱為The Contact of Vulnerable
[00:04:54.000 --> 00:04:55.000]  第二個slide,麻煩你
[00:04:55.000 --> 00:05:01.000]  The Contact of Vulnerable
[00:05:01.000 --> 00:05:06.000]  在聖經當中經常會特別提到這幾類人
[00:05:06.000 --> 00:05:10.000]  為什麼呢?為什麼聖經不斷要強調這四類人呢?
[00:05:10.000 --> 00:05:13.000]  因為他們正是在社會上最脆弱
[00:05:13.000 --> 00:05:17.000]  最沒有權力、最容易受傷害的人
[00:05:17.000 --> 00:05:19.000]  他們在社會體制之下
[00:05:19.000 --> 00:05:23.000]  是最常見到遭受到不公義對待的人
[00:05:23.000 --> 00:05:26.000]  你看到在新約福音書裡面
[00:05:26.000 --> 00:05:29.000]  耶穌在地上的事供很多時候都是針對
[00:05:29.000 --> 00:05:33.000]  要釋放和要拯救這些
[00:05:33.000 --> 00:05:37.000]  在神的眼中他本身應該要得到同等的尊嚴
[00:05:37.000 --> 00:05:41.000]  卻是在不公義的人為社會體制底下
[00:05:41.000 --> 00:05:44.000]  遭受到欺壓、遭受到剝削
[00:05:44.000 --> 00:05:47.000]  他們被忽視、他們被邊緣化
[00:05:47.000 --> 00:05:50.000]  我們稱這些為Vulnerable Person
[00:05:50.000 --> 00:05:55.000]  上帝要我們去伸張他的公義
[00:05:55.000 --> 00:06:01.000]  特別是為了這些在我們社會當中脆弱、無權
[00:06:01.000 --> 00:06:05.000]  以及容易受傷害的人
[00:06:05.000 --> 00:06:08.000]  之前我們也說過,剛剛出文也有提到
[00:06:08.000 --> 00:06:13.000]  其實我們基督徒是上帝呼召出來的新的族群
[00:06:13.000 --> 00:06:16.000]  為什麼上帝要去建立一個新的族群
[00:06:16.000 --> 00:06:18.000]  一個大族群基督徒
[00:06:18.000 --> 00:06:22.000]  而不是千千萬萬個個人呢?
[00:06:22.000 --> 00:06:30.000]  原因是因為上帝要人在教會當中超越種族的屏障
[00:06:30.000 --> 00:06:34.000]  他要在社會當中團結一切的資源
[00:06:34.000 --> 00:06:38.000]  讓上帝藉著我們眾人能夠參與其中
[00:06:38.000 --> 00:06:40.000]  去彰顯他的公義
[00:06:40.000 --> 00:06:46.000]  去展示他的福音在這個社會、在這個世界上
[00:06:46.000 --> 00:06:49.000]  上帝過去開啟
[00:06:49.000 --> 00:06:52.000]  我們在聖經見到,他開啟了以色列人的眼睛
[00:06:52.000 --> 00:06:55.000]  他讓他們見到不公義
[00:06:55.000 --> 00:06:58.000]  並且命令他們要行神的旨意
[00:06:58.000 --> 00:07:01.000]  他要藉著神的旨意去行事
[00:07:01.000 --> 00:07:03.000]  去看顧有需要的人
[00:07:03.000 --> 00:07:08.000]  上帝今天也開啟了我們葡萄臀教會的眼睛
[00:07:08.000 --> 00:07:13.000]  讓我們在這個社會上見到體制當中的不公義的事情
[00:07:13.000 --> 00:07:17.000]  在這個不公義的體制裡面所受苦的人
[00:07:17.000 --> 00:07:20.000]  所以今天是一個很好的機會
[00:07:20.000 --> 00:07:24.000]  比我們剛才17節的經文裡面所說
[00:07:24.000 --> 00:07:26.000]  我們可以學習行善
[00:07:26.000 --> 00:07:30.000]  我們可以去尋求公平去幫助受抑壓的
[00:07:30.000 --> 00:07:37.000]  受欺壓的替孤兒申冤為寡婦去辯護
[00:07:37.000 --> 00:07:39.000]  不知道大家記不記得上星期我提過
[00:07:39.000 --> 00:07:43.000]  我們聖教有其中一位創始人Tony
[00:07:43.000 --> 00:07:45.000]  他也曾經說過一句話
[00:07:45.000 --> 00:07:57.000]  他說「公義是福音的核心」
[00:07:57.000 --> 00:08:00.000]  「而福音也是公義的核心」
[00:08:00.000 --> 00:08:02.000]  這番話是甚麼意思呢
[00:08:02.000 --> 00:08:04.000]  當我們去講福音的時候
[00:08:04.000 --> 00:08:05.000]  去傳福音的時候
[00:08:05.000 --> 00:08:09.000]  其實必須要將公義在裡面展現出來
[00:08:09.000 --> 00:08:11.000]  當我們行公義的時候
[00:08:11.000 --> 00:08:15.000]  我們是食著福音的驅使
[00:08:15.000 --> 00:08:16.000]  耶穌福音的驅使的時候
[00:08:16.000 --> 00:08:21.000]  福音也很自然會在公義當中呈現
[00:08:21.000 --> 00:08:25.000]  大家領受到這兩句話彼此的關係嗎
[00:08:25.000 --> 00:08:28.000]  上帝建立教會
[00:08:28.000 --> 00:08:30.000]  上帝也建立機構
[00:08:30.000 --> 00:08:33.000]  BOH或其他機構
[00:08:33.000 --> 00:08:35.000]  好事到我們可以同心協力地
[00:08:35.000 --> 00:08:39.000]  讓上帝的公義成就在地上
[00:08:39.000 --> 00:08:41.000]  上星期剛才崔文提過
[00:08:41.000 --> 00:08:45.000]  是灣仔葡萄籃教會的BOH Sunday
[00:08:45.000 --> 00:08:49.000]  今天Bunches of Hope也在我們裡面
[00:08:49.000 --> 00:08:54.000]  與其由我介紹Bunches of Hope是甚麼
[00:08:54.000 --> 00:08:58.000]  不如由Tony他自己去講解
[00:08:58.000 --> 00:09:01.000]  甚麼是BOH的心
[00:09:01.000 --> 00:09:03.000]  我們來看看片段
[00:09:03.000 --> 00:09:05.000]  當我們開始的時候
[00:09:05.000 --> 00:09:08.000]  我們想著我們要做甚麼
[00:09:08.000 --> 00:09:10.000]  我們的想法是很簡單的
[00:09:10.000 --> 00:09:15.000]  當我們開始了解我們要做甚麼
[00:09:15.000 --> 00:09:19.000]  我們需要提供更廣泛的服務
[00:09:19.000 --> 00:09:23.000]  包括金融支援和復興
[00:09:23.000 --> 00:09:25.000]  研究
[00:09:25.000 --> 00:09:27.000]  社會參與
[00:09:27.000 --> 00:09:28.000]  支援
[00:09:28.000 --> 00:09:33.000]  實際上是一系列服務
[00:09:33.000 --> 00:09:36.000]  適合受到限制的社區
[00:09:36.000 --> 00:09:42.000]  社會公義已經是教會的一部分
[00:09:42.000 --> 00:09:44.000]  從一開始
[00:09:44.000 --> 00:09:46.000]  當我們只是一個小社區
[00:09:46.000 --> 00:09:51.000]  在酒店的地下室
[00:09:51.000 --> 00:09:55.000]  星期天只有80-90人
[00:09:55.000 --> 00:09:59.000]  我們很難將這些事實上實踐
[00:09:59.000 --> 00:10:00.000]  但幾年後
[00:10:00.000 --> 00:10:03.000]  當我們搬到自己的地盤
[00:10:03.000 --> 00:10:08.000]  我們發現我們有更好的服務
[00:10:08.000 --> 00:10:13.000]  可以提供我們所說的24/7服務
[00:10:13.000 --> 00:10:17.000]  當時神給了我們一個機會
[00:10:17.000 --> 00:10:18.000]  很神奇
[00:10:18.000 --> 00:10:20.000]  我們收到一封信
[00:10:20.000 --> 00:10:25.000]  是一位被拘捕的教會僱傭
[00:10:25.000 --> 00:10:29.000]  他問我們要不要來探望他
[00:10:29.000 --> 00:10:32.000]  我們覺得這是對的
[00:10:32.000 --> 00:10:34.000]  應該回應他
[00:10:34.000 --> 00:10:36.000]  我們去探望他
[00:10:36.000 --> 00:10:38.000]  我們通過了很多的措施
[00:10:38.000 --> 00:10:41.000]  去了解他如何做到
[00:10:41.000 --> 00:10:43.000]  我們與他建立了關係
[00:10:43.000 --> 00:10:45.000]  經常去探望他
[00:10:45.000 --> 00:10:51.000]  當他和其他人被釋放的時候
[00:10:51.000 --> 00:10:53.000]  他們問我們能不能來教會
[00:10:53.000 --> 00:10:55.000]  我們說當然可以
[00:10:55.000 --> 00:10:57.000]  我們會很高興你來
[00:10:57.000 --> 00:11:04.000]  我們在工作和避難者的關係上
[00:11:04.000 --> 00:11:07.000]  已經成為了路線的一部分
[00:11:07.000 --> 00:11:10.000]  我們也成為了希望的一部分
[00:11:10.000 --> 00:11:18.000]  我們被邀請來參加一場
[00:11:18.000 --> 00:11:22.000]  由另一間NGO製作的
[00:11:22.000 --> 00:11:25.000]  紀錄片演出
[00:11:25.000 --> 00:11:27.000]  這場演出顯示了
[00:11:27.000 --> 00:11:30.000]  世界各地的性虐待問題
[00:11:30.000 --> 00:11:32.000]  和問題
[00:11:32.000 --> 00:11:35.000]  當我們看到這場演出
[00:11:35.000 --> 00:11:38.000]  我們都很驚訝
[00:11:38.000 --> 00:11:40.000]  因為我們對於性虐待的
[00:11:40.000 --> 00:11:43.000]  所做的事情的理解
[00:11:43.000 --> 00:11:46.000]  在那段時間並沒有被理解
[00:11:46.000 --> 00:11:49.000]  我們很快就發現了
[00:11:49.000 --> 00:11:53.000]  那些虐待和傷害
[00:11:53.000 --> 00:11:55.000]  以及那些女孩
[00:11:55.000 --> 00:12:03.000]  被迫要去那裡服務
[00:12:03.000 --> 00:12:06.000]  當我們看了這段片子
[00:12:06.000 --> 00:12:08.000]  我們就問了一個問題
[00:12:08.000 --> 00:12:10.000]  香港發生了什麼事
[00:12:10.000 --> 00:12:12.000]  這和香港發生的事情
[00:12:12.000 --> 00:12:15.000]  有什麼關係
[00:12:15.000 --> 00:12:25.000]  我們在教會中建立了一個小動作
[00:12:25.000 --> 00:12:27.000]  我想是有關於
[00:12:27.000 --> 00:12:32.000]  對於受到虐待和虐待的人
[00:12:32.000 --> 00:12:36.000]  的一些工作
[00:12:36.000 --> 00:12:40.000]  而成為了這個結果
[00:12:40.000 --> 00:12:43.000]  我們建立了一個組織
[00:12:43.000 --> 00:12:46.000]  叫做「停止虐待」
[00:12:46.000 --> 00:12:48.000]  最後我們成為了
[00:12:48.000 --> 00:12:52.000]  希望的一部分
[00:12:52.000 --> 00:12:54.000]  希望的一部分
[00:12:54.000 --> 00:12:57.000]  是維吾爾族的投資
[00:12:57.000 --> 00:12:59.000]  對香港市民的投資
[00:12:59.000 --> 00:13:03.000]  它基本上是我們對教會的真相
[00:13:03.000 --> 00:13:06.000]  和生命的證明
[00:13:06.000 --> 00:13:08.000]  所以我們在這個意義上
[00:13:08.000 --> 00:13:10.000]  要提供一些
[00:13:10.000 --> 00:13:14.000]  我們相信的明顯證據
[00:13:14.000 --> 00:13:16.000]  我認為
[00:13:16.000 --> 00:13:22.000]  我們應該要聽從教會的工作
[00:13:22.000 --> 00:13:27.000]  和今天希望的一部分的經驗
[00:13:27.000 --> 00:13:29.000]  當你考慮到這一點時
[00:13:29.000 --> 00:13:32.000]  請聖靈指導你
[00:13:32.000 --> 00:13:34.000]  並給予你慈悲
[00:13:34.000 --> 00:13:36.000]  讓這件工作可以繼續
[00:13:36.000 --> 00:13:40.000]  希望的一部分得到支持
[00:13:40.000 --> 00:13:42.000]  他們需要的幫助
[00:13:42.000 --> 00:13:45.000]  去做這件重要的工作
[00:13:45.000 --> 00:13:47.000]  希望大家都看到
[00:13:47.000 --> 00:13:49.000]  尊嚴
[00:13:49.000 --> 00:13:50.000]  公義
[00:13:50.000 --> 00:13:51.000]  希望
[00:13:51.000 --> 00:13:54.000]  這三樣東西是BOH一路致力
[00:13:54.000 --> 00:13:57.000]  想去貢獻在這個社會的基督教教會
[00:13:57.000 --> 00:13:59.000]  希望大家可以看到
[00:13:59.000 --> 00:14:01.000]  我們在這個社會
[00:14:01.000 --> 00:14:04.000]  我們是一個信仰的基督教教會
[00:14:04.000 --> 00:14:07.000]  我們是一個信仰的基督教教會
[00:14:07.000 --> 00:14:10.000]  我們是一個信仰的基督教教會
[00:14:10.000 --> 00:14:13.000]  我們是一個信仰的基督教教會
[00:14:13.000 --> 00:14:15.000]  我們是一個信仰的基督教教會
[00:14:15.000 --> 00:14:17.000]  我們是一個信仰的基督教教會
[00:14:17.000 --> 00:14:19.000]  我們是一個信仰的基督教教會
[00:14:19.000 --> 00:14:21.000]  我們是一個信仰的基督教教會
[00:14:21.000 --> 00:14:23.000]  我們是一個信仰的基督教教會
[00:14:23.000 --> 00:14:25.000]  我們是一個信仰的基督教教會
[00:14:25.000 --> 00:14:27.000]  我們是一個信仰的基督教教會
[00:14:27.000 --> 00:14:29.000]  我們是一個信仰的基督教教會
[00:14:29.000 --> 00:14:31.000]  我們是一個信仰的基督教教會
[00:14:31.000 --> 00:14:33.000]  我們是一個信仰的基督教教會
[00:14:33.000 --> 00:14:35.000]  我們是一個信仰的基督教教會
[00:14:35.000 --> 00:14:37.000]  我們是一個信仰的基督教教會
[00:14:37.000 --> 00:14:39.000]  我們是一個信仰的基督教教會
[00:14:39.000 --> 00:14:41.000]  我們是一個信仰的基督教教會
[00:14:41.000 --> 00:14:43.000]  我們是一個信仰的基督教教教會
[00:14:43.000 --> 00:14:45.000]  我們是一個信仰的基督教教教會
[00:14:45.000 --> 00:14:47.000]  我們是一個信仰的基督教教教會
[00:14:47.000 --> 00:14:49.000]  我們是一個信仰的基督教教教會
[00:14:49.000 --> 00:14:51.000]  我們是一個信仰的基督教教教會
[00:14:51.000 --> 00:14:53.000]  我們是一個信仰的基督教教教會
[00:14:53.000 --> 00:14:55.000]  我們是一個信仰的基督教教教
[00:14:55.000 --> 00:14:57.000]  我們是一個信仰的基督教教教
[00:14:57.000 --> 00:14:59.000]  我們是一個信仰的基督教教教
[00:14:59.000 --> 00:15:01.000]  我們是一個信仰的基督教教教
[00:15:01.000 --> 00:15:03.000]  我們是一個信仰的基督教教教
[00:15:03.000 --> 00:15:05.000]  我們是一個信仰的基督教教教
[00:15:05.000 --> 00:15:07.000]  我們是一個信仰的基督教教教教
[00:15:07.000 --> 00:15:09.000]  我們是一個信仰的基督教教教教
[00:15:09.000 --> 00:15:11.000]  歡迎你 謝謝
[00:15:11.000 --> 00:15:14.000]  謝謝你 還有你們的團隊來到我們這裡
[00:15:14.000 --> 00:15:17.000]  去跟我們分享希望支持的工作
[00:15:17.000 --> 00:15:20.000]  不如分享BOH之前
[00:15:20.000 --> 00:15:22.000]  可否向我們介紹一下自己的工作
[00:15:22.000 --> 00:15:24.000]  大家好 我是Veronica
[00:15:24.000 --> 00:15:30.000]  我是STOP停止人口販運項目的助理項目經理
[00:15:30.000 --> 00:15:33.000]  我今年是加入了BOH的第五年
[00:15:33.000 --> 00:15:35.000]  很高興今天有這個機會
[00:15:35.000 --> 00:15:38.000]  可以跟大家介紹一下機構的服務
[00:15:38.000 --> 00:15:40.000]  謝謝你
[00:15:40.000 --> 00:15:42.000]  也可以跟我們分享一下
[00:15:42.000 --> 00:15:44.000]  介紹一下BOH
[00:15:44.000 --> 00:15:46.000]  讓我們大家可以了解多一點
[00:15:46.000 --> 00:15:48.000]  這個機構其實是做什麼工作
[00:15:48.000 --> 00:15:50.000]  正如Tony在影片中提到
[00:15:50.000 --> 00:15:55.000]  希望之志最初是作為葡萄藤教會的公義事公而成立
[00:15:55.000 --> 00:15:58.000]  自我們機構成立12年以來
[00:15:58.000 --> 00:16:03.000]  我們一直秉持著為香港的弱勢和邊緣群體
[00:16:03.000 --> 00:16:06.000]  去重拾尊嚴、公義和希望的使命
[00:16:06.000 --> 00:16:09.000]  我們的願景是為了這些群體
[00:16:09.000 --> 00:16:12.000]  可以平等地獲得資源和機會
[00:16:12.000 --> 00:16:16.000]  去實現他們的夢想和令他們的聲音被聽見
[00:16:16.000 --> 00:16:19.000]  而我們的服務對象主要有兩個群體
[00:16:19.000 --> 00:16:22.000]  第一是難民和尋求庇護者
[00:16:22.000 --> 00:16:27.000]  另外就是正在經歷人口販運和勞動剝削的群體
[00:16:27.000 --> 00:16:32.000]  我們的服務都是透過兩大項目提供支援
[00:16:32.000 --> 00:16:35.000]  有Road 即是難民機會及發展計劃
[00:16:35.000 --> 00:16:40.000]  另外有我所屬的項目叫停止人口販運SOP
[00:16:40.000 --> 00:16:43.000]  我們的服務可以分為三大支柱
[00:16:43.000 --> 00:16:45.000]  第一是關懷
[00:16:45.000 --> 00:16:49.000]  主要是提供群體最基本的生活所需
[00:16:49.000 --> 00:16:51.000]  他們的衣食住行
[00:16:51.000 --> 00:16:53.000]  亦會提供一些轉介服務
[00:16:53.000 --> 00:16:55.000]  例如法律、醫療或輔導
[00:16:55.000 --> 00:16:57.000]  另外是賦權
[00:16:57.000 --> 00:16:59.000]  是第二個支柱
[00:16:59.000 --> 00:17:04.000]  主要是為了裝備群體去面對現在香港的難題
[00:17:04.000 --> 00:17:09.000]  以及為未來的生活做規劃
[00:17:09.000 --> 00:17:11.000]  改善他們的處境
[00:17:11.000 --> 00:17:14.000]  第三就是推動社會進步
[00:17:14.000 --> 00:17:16.000]  希望透過一些教育工作
[00:17:16.000 --> 00:17:20.000]  去加深社會對於這些群體的認識
[00:17:20.000 --> 00:17:21.000]  消除偏見
[00:17:21.000 --> 00:17:24.000]  亦鼓勵大家和我們一起參與倡議
[00:17:24.000 --> 00:17:28.000]  一直都是為了維護這些弱勢社群的權益
[00:17:28.000 --> 00:17:30.000]  令香港更加進步
[00:17:31.000 --> 00:17:32.000]  謝謝Felonica
[00:17:32.000 --> 00:17:34.000]  我發現你也是Theme Color
[00:17:34.000 --> 00:17:36.000]  是的 我是STOP的Theme Color
[00:17:36.000 --> 00:17:38.000]  STOP是用粉紅色作為Theme Color
[00:17:38.000 --> 00:17:40.000]  很有心思
[00:17:40.000 --> 00:17:44.000]  原來我們教會和機構的顏色都是這樣
[00:17:44.000 --> 00:17:46.000]  我的校服
[00:17:46.000 --> 00:17:49.000]  剛才你提到BOH和Divine
[00:17:49.000 --> 00:17:53.000]  一開始時也提到有緊密的關係和連結
[00:17:53.000 --> 00:17:55.000]  可否和我們說多一點
[00:17:55.000 --> 00:17:57.000]  我們當中是怎樣合作的
[00:17:57.000 --> 00:18:00.000]  雖然我們現在是獨立的慈善機構
[00:18:00.000 --> 00:18:02.000]  但其實我們很多受助人
[00:18:02.000 --> 00:18:06.000]  都會把Branches of Hope和Divine視為一體
[00:18:06.000 --> 00:18:10.000]  這個印象除了因為很多人
[00:18:10.000 --> 00:18:12.000]  都是透過參加Arise
[00:18:12.000 --> 00:18:15.000]  即葡萄盾教會的難民團契
[00:18:15.000 --> 00:18:16.000]  而認識我們機構
[00:18:16.000 --> 00:18:19.000]  從而接受我們服務之外
[00:18:19.000 --> 00:18:21.000]  我想更加重要的是
[00:18:21.000 --> 00:18:22.000]  因為Branches of Hope
[00:18:22.000 --> 00:18:23.000]  我們的核心價值
[00:18:23.000 --> 00:18:26.000]  其實都是根植於基督信仰
[00:18:26.000 --> 00:18:30.000]  我們的服務一切都是以愛為出發點
[00:18:30.000 --> 00:18:34.000]  另外我覺得作為教會
[00:18:34.000 --> 00:18:38.000]  公義事公關鍵的一部分
[00:18:38.000 --> 00:18:39.000]  和我們的緊密連結
[00:18:39.000 --> 00:18:42.000]  其實在兩方面可以體現出來
[00:18:42.000 --> 00:18:45.000]  第一就是葡萄盾教會的長老
[00:18:45.000 --> 00:18:47.000]  由以前到現在
[00:18:47.000 --> 00:18:49.000]  其實一直有帶領著我們的機構
[00:18:49.000 --> 00:18:52.000]  去決定我們的發展和定位
[00:18:52.000 --> 00:18:56.000]  第二個很重要的部分
[00:18:56.000 --> 00:18:58.000]  還有你們大家會眾
[00:18:58.000 --> 00:19:00.000]  包括你們的捐款
[00:19:00.000 --> 00:19:02.000]  對教會的奉獻
[00:19:02.000 --> 00:19:03.000]  其實都支持我們機構
[00:19:03.000 --> 00:19:05.000]  大概三分一的營運開支
[00:19:05.000 --> 00:19:09.000]  令到我們可以繼續為群體提供服務
[00:19:09.000 --> 00:19:10.000]  還有你們的人力
[00:19:10.000 --> 00:19:12.000]  其實我們很多義工
[00:19:12.000 --> 00:19:14.000]  我們的企業贊助和合作聯繫
[00:19:14.000 --> 00:19:16.000]  還有我們的同事
[00:19:16.000 --> 00:19:20.000]  都是由葡萄盾教會的會眾介紹
[00:19:20.000 --> 00:19:22.000]  加入我們
[00:19:22.000 --> 00:19:25.000]  好,其實我們都看到
[00:19:25.000 --> 00:19:27.000]  一直以來在Divine灣仔
[00:19:27.000 --> 00:19:30.000]  和希望之子都有很緊密的合作
[00:19:30.000 --> 00:19:32.000]  我希望我們將來元朗
[00:19:32.000 --> 00:19:34.000]  我們的教會群體
[00:19:34.000 --> 00:19:38.000]  都可以和希望之子有更多緊密的合作
[00:19:38.000 --> 00:19:41.000]  我知道在希望之子裏面
[00:19:41.000 --> 00:19:45.000]  有兩個主力的計劃
[00:19:45.000 --> 00:19:48.000]  一個就是Road
[00:19:48.000 --> 00:19:50.000]  另一個就是STOP
[00:19:50.000 --> 00:19:54.000]  可否和我們介紹一下Road
[00:19:54.000 --> 00:19:58.000]  Road是怎樣去關顧哪一類人和怎樣去運作
[00:19:58.000 --> 00:20:02.000]  Road計劃現在的受助人數
[00:20:02.000 --> 00:20:04.000]  大概有六百人
[00:20:04.000 --> 00:20:08.000]  主要都是來自非洲、中東和南亞國家
[00:20:08.000 --> 00:20:10.000]  現在在香港生活的難民
[00:20:10.000 --> 00:20:15.000]  而Road的任務就是為了支援教育和賦權難民
[00:20:15.000 --> 00:20:19.000]  令他們成為我們社區積極貢獻的一份子
[00:20:19.000 --> 00:20:23.000]  簡單說一下甚麼是稱之為難民
[00:20:23.000 --> 00:20:27.000]  難民就是逃離戰爭、暴力、衝突或迫害
[00:20:27.000 --> 00:20:31.000]  跨越國界去到另一個國家尋求安全的人士
[00:20:31.000 --> 00:20:35.000]  直至他們的難民身份在新的國家獲得批准之前
[00:20:35.000 --> 00:20:39.000]  這些人都會被稱之為
[00:20:39.000 --> 00:20:42.000]  免遣犯徵請人或尋求庇護者
[00:20:42.000 --> 00:20:45.000]  說一下香港的狀況
[00:20:45.000 --> 00:20:49.000]  因為香港沒有簽署難民地位公約
[00:20:49.000 --> 00:20:54.000]  即使尋求庇護者在香港獲得難民身份之後
[00:20:54.000 --> 00:20:58.000]  最終都不會留在香港
