
[00:00:00.000 --> 00:00:02.000]   Good morning, everybody.
[00:10:42.360 --> 00:10:44.200]   is for this next section.
[00:10:44.200 --> 00:10:48.560]   The son that repents and turns, what happens to him next?
[00:10:48.560 --> 00:10:52.960]   The story goes that, well, the Father does something crazy,
[00:10:52.960 --> 00:10:55.960]   does something radical, something that is off script
[00:10:55.960 --> 00:10:57.480]   that no one would expect, right?
[00:10:57.480 --> 00:10:59.560]   The Father isn't reckless.
[00:10:59.560 --> 00:11:03.800]   The Father is responding to deep love.
[00:11:03.800 --> 00:11:05.400]   The Father is calculated.
[00:11:05.400 --> 00:11:06.760]   The actions of the Father
[00:11:06.760 --> 00:11:09.960]   are therefore interested in restoring.
[00:11:09.960 --> 00:11:10.800]   The text would say this,
[00:11:10.800 --> 00:11:13.240]   while he was a long way off, speaking of the son,
[00:11:13.240 --> 00:11:16.780]   his father saw him and was filled with compassion.
[00:11:16.780 --> 00:11:20.880]   He ran to his son, threw his arms around him and kissed him.
[00:11:20.880 --> 00:11:22.760]   The son said, "Father, I've sinned against heaven
[00:11:22.760 --> 00:11:23.600]   "and against you.
[00:11:23.600 --> 00:11:27.080]   "I'm no longer worthy to be called your son."
[00:11:27.080 --> 00:11:28.180]   But the father said to his servants,
[00:11:28.180 --> 00:11:31.400]   "Quick, bring the best robe, put it on him.
[00:11:31.400 --> 00:11:33.580]   "Put a ring on his finger and sandals on his feet.
[00:11:33.580 --> 00:11:36.040]   "Bring the fattened calf and kill it.
[00:11:36.040 --> 00:11:37.520]   "Let's have a feast and celebrate,
[00:11:37.520 --> 00:11:39.680]   "for the son of mine was dead and is alive again.
[00:11:39.680 --> 00:11:42.200]   "He was lost and is now found."
[00:11:42.200 --> 00:11:44.400]   So they began to celebrate.
[00:11:44.400 --> 00:11:47.640]   The father is overjoyed to see the son again.
[00:11:47.640 --> 00:11:50.200]   He doesn't wait for the son to make it all the way back.
[00:11:50.200 --> 00:11:52.400]   He says, while he was a long way off,
[00:11:52.400 --> 00:11:54.360]   the father sprints toward him.
[00:11:54.360 --> 00:11:56.120]   The son's not even close to being home yet.
[00:11:56.120 --> 00:11:57.720]   The father doesn't even meet him halfway.
[00:11:57.720 --> 00:11:59.740]   This idea that God's gonna meet us halfway
[00:11:59.740 --> 00:12:01.580]   is not biblical, right?
[00:12:01.580 --> 00:12:02.840]   Like God goes the whole way.
[00:12:02.840 --> 00:12:04.800]   Like the son is all the way over there
[00:12:04.800 --> 00:12:06.640]   and the father sees that he's turned around
[00:12:06.640 --> 00:12:09.040]   and is coming back and he runs towards him
[00:12:09.040 --> 00:12:13.880]   in compassion, overjoyed about this.
[00:12:13.880 --> 00:12:16.200]   And I think it gets me, what gets me is
[00:12:16.200 --> 00:12:18.240]   when I try to visualize how beautiful this is.
[00:12:18.240 --> 00:12:20.600]   I think about my three-year-old son
[00:12:20.600 --> 00:12:23.200]   and how if there was a moment where he's coming to me,
[00:12:23.200 --> 00:12:25.320]   we used to live in Chonquano
[00:12:25.320 --> 00:12:26.980]   and I used to get home from work late
[00:12:26.980 --> 00:12:28.920]   and it'd be around maybe like seven or something
[00:12:28.920 --> 00:12:30.840]   and my wife would leave our estate
[00:12:30.840 --> 00:12:33.240]   and start walking towards us and I'd be walking home.
[00:12:33.240 --> 00:12:35.100]   And the second I saw my son,
[00:12:35.100 --> 00:12:37.280]   I mean, I didn't physically run
[00:12:37.280 --> 00:12:39.200]   because it's hot in Hong Kong, but my heart ran.
[00:12:39.200 --> 00:12:41.880]   I was thrilled, I was so excited.
[00:12:41.880 --> 00:12:43.040]   I could only imagine, you know,
[00:12:43.040 --> 00:12:45.360]   when I've not seen my son for a whole day,
[00:12:45.360 --> 00:12:47.080]   this dude's son has been in a different country.
[00:12:47.080 --> 00:12:50.640]   The condition and the appearance of the son is saddening,
[00:12:50.640 --> 00:12:52.480]   probably breaks his heart.
[00:12:52.480 --> 00:12:55.680]   So it probably pushes him even more into that moment.
[00:12:55.680 --> 00:12:58.660]   But the father runs to him, drops everything
[00:12:58.660 --> 00:13:02.620]   and is filled with compassion to see his boy again.
[00:13:02.620 --> 00:13:09.780]   This is a decisive and aggressive, fervent love.
[00:13:09.780 --> 00:13:11.660]   It's extreme grace.
[00:13:11.660 --> 00:13:13.180]   And it's extreme grace because note this,
[00:13:13.180 --> 00:13:15.300]   the father could have just forgiven him.
[00:13:15.300 --> 00:13:17.620]   This would have been a beautiful parable
[00:13:17.620 --> 00:13:20.140]   if it was about how a son really messed up.
[00:13:20.140 --> 00:13:23.080]   I mean, as bad as it gets and he gets what he deserves.
[00:13:23.080 --> 00:13:25.440]   And when he comes and tries to apologize,
[00:13:25.440 --> 00:13:28.380]   the father says, "Okay, you're forgiven."
[00:13:28.380 --> 00:13:29.260]   And that's the end of the parable.
[00:13:29.260 --> 00:13:30.580]   If that was the story,
[00:13:30.580 --> 00:13:33.020]   that would be a pretty powerful parable.
[00:13:33.020 --> 00:13:36.220]   But it doesn't just stop there.
[00:13:36.220 --> 00:13:39.180]   The father's love is so extreme.
[00:13:39.180 --> 00:13:42.180]   It's so extreme that the son tries to get out his phrase,
[00:13:42.180 --> 00:13:44.580]   "Father, I've sinned against heaven and against you.
[00:13:44.580 --> 00:13:45.500]   I'm no longer worried."
[00:13:45.500 --> 00:13:47.140]   And I imagine the father just putting his hand
[00:13:47.140 --> 00:13:51.320]   to his son's mouth, saying, "Stop, you're my son.
[00:13:51.320 --> 00:13:55.260]   You're here, that's what matters."
[00:13:55.260 --> 00:13:58.100]   And the father doesn't just forgive him.
[00:13:58.100 --> 00:13:59.900]   The father reinstates him.
[00:13:59.900 --> 00:14:01.740]   Rather than saying, "All is forgiven.
[00:14:01.740 --> 00:14:03.380]   Your slate is clean."
[00:14:03.380 --> 00:14:06.700]   The father says, "Go get the best stuff we have.
[00:14:06.700 --> 00:14:09.420]   Get the best robe," he says.
[00:14:09.420 --> 00:14:13.100]   "Get a ring, get a sandal, kill the A5 Wagyu."
[00:14:13.100 --> 00:14:16.660]   Like he wants the good stuff for his son
[00:14:16.660 --> 00:14:19.180]   who has just done all this mess.
[00:14:19.180 --> 00:14:22.640]   He does not just forgive us, he reinstates.
[00:14:23.900 --> 00:14:26.140]   And I think we have to come to the understanding
[00:14:26.140 --> 00:14:27.780]   that this is God's posture.
[00:14:27.780 --> 00:14:31.280]   This is the father's posture to us as well.
[00:14:31.280 --> 00:14:34.560]   Can we talk about how,
[00:14:34.560 --> 00:14:38.340]   if I put myself in the position of the son,
[00:14:38.340 --> 00:14:40.100]   forgiveness would have been great.
[00:14:40.100 --> 00:14:43.100]   But I wonder how he felt when his dad hugged him
[00:14:43.100 --> 00:14:44.420]   in that moment.
[00:14:44.420 --> 00:14:46.740]   I wonder what he felt when he's dirty and stinky
[00:14:46.740 --> 00:14:50.860]   and smelly and tired and exhausted and not worthy,
[00:14:50.860 --> 00:14:53.860]   yet his father throws his arms around him.
[00:14:53.860 --> 00:14:56.780]   Talk about getting more than you deserve.
[00:14:56.780 --> 00:14:58.060]   I feel like that motion probably,
[00:14:58.060 --> 00:15:03.060]   that moment probably flooded him with plenty of emotion
[00:15:03.060 --> 00:15:05.800]   to be received again.
[00:15:05.800 --> 00:15:09.680]   See, the father had no intention
[00:15:09.680 --> 00:15:11.780]   of making a repentant son a slave.
[00:15:11.780 --> 00:15:12.980]   And I think we have to hear that
[00:15:12.980 --> 00:15:14.140]   for what it's really saying.
[00:15:14.140 --> 00:15:16.760]   Our father has no intention
[00:15:16.760 --> 00:15:19.260]   of making a repentant us a slave,
[00:15:19.260 --> 00:15:22.020]   but rather in his great joy,
[00:15:22.020 --> 00:15:25.500]   he restores us back to sonship and daughtership.
[00:15:25.500 --> 00:15:27.020]   It is joy that he does it.
[00:15:27.020 --> 00:15:28.460]   It's not because he has to,
[00:15:28.460 --> 00:15:30.540]   because he's God, because he's obligated.
[00:15:30.540 --> 00:15:31.540]   It's within his joy.
[00:15:31.540 --> 00:15:32.420]   If you don't believe me,
[00:15:32.420 --> 00:15:33.780]   three different times it says it.
[00:15:33.780 --> 00:15:35.620]   In the first parable about the sheep,
[00:15:35.620 --> 00:15:37.820]   it says this, at the very end of it,
[00:15:37.820 --> 00:15:40.480]   he goes, "Rejoice with me, I have found my lost sheep."
[00:15:40.480 --> 00:15:42.900]   When the parable gets to the next part about the coin,
[00:15:42.900 --> 00:15:45.480]   the woman says, "Rejoice with me, I have found my lost coin."
[00:15:45.480 --> 00:15:47.060]   When it gets to the son for the third time,
[00:15:47.060 --> 00:15:49.780]   "Rejoice and celebrate, be glad."
[00:15:49.780 --> 00:15:53.520]   There is joy that God feels about restoring you.
[00:15:53.520 --> 00:15:58.240]   When you come back, it is in his joy to bring you,
[00:15:58.240 --> 00:16:01.860]   not just to forgive you, but to reinstate you,
[00:16:01.860 --> 00:16:05.160]   to bring you into the family of God.
[00:16:05.160 --> 00:16:06.480]   Because in that space,
[00:16:06.480 --> 00:16:08.980]   there is a relationship that is restored.
[00:16:08.980 --> 00:16:10.820]   In that space, there is hope,
