
[00:00:00.000 --> 00:00:05.800]  為你們禱告,也為我禱告,我去年也踢完也散了
[00:04:24.200 --> 00:04:29.200]  這不是一個技術問題,而是一個關係的問題
[00:04:29.200 --> 00:04:33.200]  上星期提到彼得神跡般醫治了
[00:04:33.200 --> 00:04:37.200]  每天坐在聖殿門口行乞的人
[00:04:37.200 --> 00:04:40.200]  他天生就是跛腳
[00:04:40.200 --> 00:04:45.200]  經文說他不單止雙腳是建造起來被醫好了
[00:04:45.200 --> 00:04:50.200]  他還能夠不再被隔絕,能夠去到聖殿裡面
[00:04:50.200 --> 00:04:57.200]  他可以邊走邊跳跟著彼得和約翰進到聖殿裡面
[00:04:57.200 --> 00:05:01.200]  去敬拜、讚美、感謝神
[00:05:01.200 --> 00:05:04.200]  彼得說金銀我都沒有了,我將我有的給你
[00:05:04.200 --> 00:05:11.200]  就是奉拿撒勒人耶穌的名,叫他起來
[00:05:11.200 --> 00:05:16.200]  這個被邊緣化了半世的人,他身心捨靈都得到醫治
[00:05:16.200 --> 00:05:20.200]  我們繼續看這個故事,看聖經的敘事
[00:05:20.200 --> 00:05:25.200]  他怎樣說彼得和約翰離開了聖殿
[00:05:25.200 --> 00:05:29.200]  獻祭完之後,他們出來聖殿外面的情況
[00:05:29.200 --> 00:05:33.200]  我們去到第三章的十一節
[00:05:33.200 --> 00:05:36.200]  那個人,即是被醫好腿的那個人
[00:05:36.200 --> 00:05:41.200]  正是在稱為所羅門的廊下,拉著彼得和約翰
[00:05:41.200 --> 00:05:45.200]  大家都覺得很驚訝,一起跑到他們那裡
[00:05:45.200 --> 00:05:49.200]  彼得看到,就對著那群百姓說:以色列人啊
[00:05:49.200 --> 00:05:53.200]  為什麼因為這件事而驚訝呢?為什麼定睛看著我們呢?
[00:05:53.200 --> 00:06:01.200]  以為我們憑自己的能力和虔誠使得這個人能夠行走呢?
[00:06:01.200 --> 00:06:08.200]  那個重獲新生的人,他離開聖殿之後
[00:06:08.200 --> 00:06:13.200]  他仍然跟著彼得和約翰,他的徹底康復
[00:06:13.200 --> 00:06:19.200]  他的重獲新生,在聖殿外面吸引了一大群人
[00:06:19.200 --> 00:06:23.200]  經文形容他們是一起跑到那裡
[00:06:23.200 --> 00:06:28.200]  他們不是無無聊聊,去吃花生看看什麼
[00:06:28.200 --> 00:06:33.200]  他們是被醫治的神蹟吸引了
[00:06:33.200 --> 00:06:41.200]  在這群人當中,可能他們都有著一份盼望,一份渴望
[00:06:41.200 --> 00:06:44.200]  可能他們一直都渴望著神蹟可以發生
[00:06:44.200 --> 00:06:49.200]  他們渴望著改變,他們渴望著被醫治,被接納
[00:06:49.200 --> 00:06:54.200]  渴望有比他們更大的能力,能夠幫助他們
[00:06:54.200 --> 00:06:59.200]  將他們一直期待著的事情,令它們發生
[00:06:59.200 --> 00:07:03.200]  就好像我們今天一樣
[00:07:03.200 --> 00:07:06.200]  我們生活在很多不同的困難中
[00:07:06.200 --> 00:07:10.200]  相信大家都正在面對,或者面對過不同的困難
[00:07:10.200 --> 00:07:15.200]  我們在生活的重擔下,我們都渴望有突破
[00:07:15.200 --> 00:07:18.200]  我們都渴望有改變,有轉變
[00:07:18.200 --> 00:07:21.200]  我們都渴望生命中有神蹟出現
[00:07:21.200 --> 00:07:27.200]  我們渴望著那些能夠幫我們解決我們面前一切的困難
[00:07:27.200 --> 00:07:31.200]  但就好像第一世紀裡的這群人一樣
[00:07:31.200 --> 00:07:38.200]  有時我們的焦點都會放錯在一個不應該放的地方
[00:07:38.200 --> 00:07:45.200]  我們錯誤地將焦點聚焦在人的身上
[00:07:45.200 --> 00:07:49.200]  這群人注視著彼得和約翰
[00:07:49.200 --> 00:07:54.200]  以為他們會有特殊的能力,有特別的個人之處
[00:07:54.200 --> 00:07:57.200]  因為他們比其他人更加虔誠
[00:07:57.200 --> 00:08:03.200]  所以他們能夠特別地用神蹟去醫治一些人
[00:08:03.200 --> 00:08:06.200]  其實當我們今天都是這樣的時候
[00:08:06.200 --> 00:08:10.200]  我們會發覺原來我們都有一些期望
[00:08:10.200 --> 00:08:15.200]  我們甚至會將一些盼望放在人的身上
[00:08:15.200 --> 00:08:20.200]  我們可能放在牧師身上,我們可能放在一些屬靈領袖的身上
[00:08:20.200 --> 00:08:26.200]  我們可能放在一些在社會上或各層面上比較成功的人身上
[00:08:26.200 --> 00:08:31.200]  我們以為這些人有特別的能力,可以做到一些特別的事
[00:08:31.200 --> 00:08:33.200]  但彼得即時的反應是甚麼?
[00:08:33.200 --> 00:08:37.200]  彼得說:為甚麼定睛看著我們?
[00:08:37.200 --> 00:08:41.200]  以為我們憑自己的能力和虔誠可以做到這些事嗎?
[00:08:41.200 --> 00:08:46.200]  以為我們憑著自己的特別能力可以帶來改變嗎?
[00:08:46.200 --> 00:08:48.200]  為甚麼定睛看著我們?
[00:08:48.200 --> 00:08:53.200]  以為我們特別虔誠,所以可以幫你解決問題嗎?
[00:08:53.200 --> 00:09:00.200]  彼得要這班人將他們的焦點放回正確的地方
[00:09:00.200 --> 00:09:03.200]  我們繼續看
[00:09:03.200 --> 00:09:07.200]  他說:阿伯拉罕的神、以撒的神、雅各的神
[00:09:07.200 --> 00:09:13.200]  就是我們列祖的神,已經榮耀了他的僕人耶穌
[00:09:13.200 --> 00:09:16.200]  這個耶穌就是你們交付給官府那位
[00:09:16.200 --> 00:09:22.200]  比拉多決定要釋放他的時候,你們卻在比拉多面前棄絕了他
[00:09:22.200 --> 00:09:29.200]  你們棄絕了那位聖潔公義者,反而要求釋放那個兇手給你們
[00:09:29.200 --> 00:09:35.200]  你們殺了那個生命的創始者,神卻叫他從死人中復活
[00:09:35.200 --> 00:09:38.200]  我們都是這件事的見證人
[00:09:38.200 --> 00:09:44.200]  因信他的名,使你們所見到所認識的這個人健壯了
[00:09:44.200 --> 00:09:54.200]  正是他所賜予的信心,使這個人在你們眾人面前完全變好了
[00:09:54.200 --> 00:10:02.200]  簡單來說,彼得說這個人不是因為彼得他自己或約翰有個人的能力
[00:10:02.200 --> 00:10:07.200]  或是對猶太教特別虔誠,這個人得到醫治
[00:10:07.200 --> 00:10:12.200]  完全是因為他相信耶穌可以幫助他
[00:10:12.200 --> 00:10:17.200]  如果大家記得有一首詩歌,我們經常唱,今天雖然沒有唱
[00:10:17.200 --> 00:10:22.200]  Chorus裡面其中一句歌詞是「是我的信救了我」
[00:10:22.200 --> 00:10:27.200]  相信大家都記得,「是我的信救了我」
[00:10:27.200 --> 00:10:36.200]  有時我唱這首歌時,我會誇自己,「是我的信救了我」
[00:10:36.200 --> 00:10:41.200]  是我,但當我今天看到這段經文時
[00:10:41.200 --> 00:10:50.200]  彼得說正是耶穌所賜的信心,使這個人在你們眾人面前完全變好了
[00:10:50.200 --> 00:10:58.200]  原來我信耶穌的信心,也是耶穌親自給我們才有
[00:10:58.200 --> 00:11:03.200]  當我看到這段經文時,我下次可以更大聲地唱
[00:11:03.200 --> 00:11:07.200]  「是我的信救了我」,因為耶穌將這份信心賜給了我
[00:11:07.200 --> 00:11:09.200]  Hallelujah
[00:11:09.200 --> 00:11:16.200]  正如保羅所說,如果你要誇口,就指著你的主誇口
[00:11:16.200 --> 00:11:25.200]  當彼得要將焦點放回耶穌身上時,其實一點也不簡單
[00:11:25.200 --> 00:11:32.200]  我們要知道彼得在什麼時候,和在哪裡說剛才那番話
[00:11:32.200 --> 00:11:39.200]  彼得何時說的?彼得在耶穌釘死不久後,在聖殿跟他們說
[00:11:39.200 --> 00:11:45.200]  他在哪裡說?他在聖殿的所羅門廊下的地方
[00:11:45.200 --> 00:11:48.200]  我們看看哪裡是所羅門廊下
[00:11:48.200 --> 00:11:52.200]  這裡是聖殿耶路撒冷,聖殿在這裡
[00:11:52.200 --> 00:11:57.200]  徐徐腿的人可能就在這裡,然後進入到聖殿裡
[00:11:57.200 --> 00:12:02.200]  所羅門廊下就是這個地方
[00:12:02.200 --> 00:12:05.200]  這個地方有什麼特別呢?
[00:12:05.200 --> 00:12:09.200]  在聖經哪裡其他地方有說過這個地方呢?
[00:12:09.200 --> 00:12:15.200]  在約翰福音十章裡,我們可以給大家看一段經文
[00:12:15.200 --> 00:12:21.200]  放心,我不會讀的,這麼長,但我將它簡化了
[00:12:21.200 --> 00:12:24.200]  很快地告訴你,這裡說的是什麼呢?
[00:12:24.200 --> 00:12:26.200]  約翰福音十章二十三到三十九節
[00:12:26.200 --> 00:12:32.200]  當時耶穌在所羅門廊下行走,猶太人圍著祂問耶穌
[00:12:32.200 --> 00:12:36.200]  你搞得我們很猶疑,你是基督就直接跟我們說
[00:12:36.200 --> 00:12:39.200]  耶穌說我已經說了,是你們不相信
[00:12:39.200 --> 00:12:42.200]  我做的神蹟已經證明了我是誰
[00:12:42.200 --> 00:12:45.200]  但你不相信,因為你不是我的羊
[00:12:45.200 --> 00:12:49.200]  我的羊會聽我的聲音,會跟隨我
[00:12:49.200 --> 00:12:52.200]  我會賜永生給他們,沒有人可以搶走他們
[00:12:52.200 --> 00:12:56.200]  然後耶穌說了一句最關鍵的話
[00:12:56.200 --> 00:12:59.200]  我與父,緣為一
[00:12:59.200 --> 00:13:03.200]  當耶穌說了我與父,緣為一,去表明祂的身份的時候
[00:13:03.200 --> 00:13:06.200]  耶穌一聽到,就用石頭打死了他
[00:13:06.200 --> 00:13:10.200]  耶穌問他們,我做了這麼多善事,你們為什麼要打我呢?
[00:13:10.200 --> 00:13:13.200]  猶太人說,我不是因為你做了善事而打你
[00:13:13.200 --> 00:13:17.200]  是因為你竊做了神,你是人,但當自己是神
[00:13:17.200 --> 00:13:20.200]  耶穌就引用舊約去反駁他們說
[00:13:20.200 --> 00:13:25.200]  你們一直看的聖經裡面,都有說到叫人做神
[00:13:25.200 --> 00:13:28.200]  我是負所分別為性,猜離世界的
[00:13:28.200 --> 00:13:31.200]  我說自己是神的兒子,有什麼問題呢?
[00:13:31.200 --> 00:13:35.200]  如果我沒有做負的工作,你們可以不相信我
[00:13:35.200 --> 00:13:40.200]  但如果我做了,你們就算不相信我,也要相信我所做的一切工作
[00:13:40.200 --> 00:13:44.200]  這樣你就會知道,負在我裡面,我在負的裡面
[00:13:44.200 --> 00:13:47.200]  當猶太人聽到的時候,他們又想立刻捉住他
[00:13:47.200 --> 00:13:50.200]  不過耶穌在他們當中逃走了
[00:13:50.200 --> 00:13:54.200]  就是這一段經文,它說到耶穌在所羅門下的時候
[00:13:54.200 --> 00:13:57.200]  他怎樣宣稱自己是神,宣稱自己是神的兒子
[00:13:57.200 --> 00:14:00.200]  但是猶太人怎樣不接受,甚至要打他
[00:14:00.200 --> 00:14:05.200]  要捉他,最終殺死了他
[00:14:05.200 --> 00:14:12.200]  耶穌做了很多神才有能力和神才會做的事
[00:14:12.200 --> 00:14:16.200]  但是猶太人選擇不相信
[00:14:16.200 --> 00:14:21.200]  彼得在同一個地方,也可能對著同一班人
[00:14:21.200 --> 00:14:28.200]  不單止說耶穌是神,他更加去斥責這一班猶太人
[00:14:28.200 --> 00:14:32.200]  彼得說,《司徒行傳》三章十四節
[00:14:32.200 --> 00:14:41.200]  你們棄絕了聖潔的公義者,反而要求釋放一個兇手給你們
[00:14:41.200 --> 00:14:50.200]  這句話是在公開地在聖殿外面譴責這一班自以為虔誠的猶太人
[00:14:50.200 --> 00:14:55.200]  他們要捉他,打他,殺了他,因為他說耶穌你是族神
[00:14:55.200 --> 00:15:00.200]  這是最諷刺的地方,最諷刺的是神本身是聖潔公義的
[00:15:00.200 --> 00:15:01.200]  但是他們選擇了什麼?
[00:15:01.200 --> 00:15:07.200]  他們選擇了一早已經離棄了聖潔公義的神的殺人兇手
[00:15:07.200 --> 00:15:15.200]  而選擇的不是本身聖潔公義的耶穌
[00:15:15.200 --> 00:15:19.200]  很多時候我們都會水過鴨背,看完《英靈經文》就過去
[00:15:19.200 --> 00:15:22.200]  或者很快,很簡單地下一個判決
[00:15:22.200 --> 00:15:28.200]  我們很容易地拿出一個定案,就說那班猶太人很有問題
[00:15:28.200 --> 00:15:30.200]  為什麼會做出這樣的事?
[00:15:30.200 --> 00:15:34.200]  而錯失了一些好好學習的機會
[00:15:34.200 --> 00:15:38.200]  我們今天想跟大家認真再去看一看,看多一點
[00:15:38.200 --> 00:15:42.200]  為什麼猶太人會這樣選擇
[00:15:42.200 --> 00:15:48.200]  我們首先要了解一下當時在第一世紀猶太人的處境
[00:15:48.200 --> 00:15:50.200]  和他們選擇的邏輯
[00:15:50.200 --> 00:15:56.200]  第一世紀的猶太人,他們是長期在羅馬當中被逼壓的一班民族
[00:15:56.200 --> 00:16:00.200]  他們長期處於絕望和憤怒的狀態下
[00:16:00.200 --> 00:16:04.200]  他們在政治上被羅馬帝國管治
[00:16:04.200 --> 00:16:08.200]  他們失去了國家主權已經幾十年
[00:16:08.200 --> 00:16:11.200]  在經濟上他們被重稅壓榨
[00:16:11.200 --> 00:16:17.200]  他們要不斷向羅馬繳交各種稅項
[00:16:17.200 --> 00:16:19.200]  他們生活非常艱苦
[00:16:19.200 --> 00:16:22.200]  在宗教上他們被外邦人管制
[00:16:22.200 --> 00:16:28.200]  他們連聖殿裡的大祭司都要得到羅馬總督的批准
[00:16:28.200 --> 00:16:31.200]  他們在文化上被同化威脅
[00:16:31.200 --> 00:16:37.200]  希臘文化不斷侵蝕著他們的猶太傳統
[00:16:37.200 --> 00:16:41.200]  當這班人在這種他們覺得絕望的處境下
[00:16:41.200 --> 00:16:48.200]  任何代表武力反抗的人都可能成為他們的民族英雄
[00:16:48.200 --> 00:16:50.200]  正因為這樣
[00:16:50.200 --> 00:16:54.200]  猶太人對於尼塞亞有著強烈的渴求
[00:16:54.200 --> 00:16:58.200]  但是他們所渴求的尼塞亞是什麼呢?
[00:16:58.200 --> 00:17:02.200]  他們渴求的是軍事領袖
[00:17:02.200 --> 00:17:04.200]  就像大衛那樣
[00:17:04.200 --> 00:17:06.200]  能夠不斷打勝仗
[00:17:06.200 --> 00:17:08.200]  他們需要政治的解放
[00:17:08.200 --> 00:17:11.200]  他們需要推翻羅馬的統治
[00:17:11.200 --> 00:17:14.200]  去恢復猶太人的獨立
[00:17:14.200 --> 00:17:17.200]  他們需要生活的救助
[00:17:17.200 --> 00:17:22.200]  他們要即時解決他們面前生活上面面臨的所有一切實際的問題
[00:17:22.200 --> 00:17:24.200]  他們需要榮耀的君王
[00:17:24.200 --> 00:17:29.200]  讓猶太人重新為列國之首
[00:17:29.200 --> 00:17:33.200]  但是耶穌呢?
[00:17:33.200 --> 00:17:39.200]  他們曾經將所有期望盼望都放在耶穌那裡
[00:17:39.200 --> 00:17:42.200]  但是耶穌卻令他們很失望
[00:17:42.200 --> 00:17:44.200]  因為當耶穌出現的時候
[00:17:44.200 --> 00:17:47.200]  祂沒有符合他們的期望
[00:17:47.200 --> 00:17:50.200]  耶穌不反抗羅馬
[00:17:50.200 --> 00:17:54.200]  甚至說殺該的物,該給回殺該
[00:17:54.200 --> 00:17:56.200]  祂不建立地上的王國
[00:17:56.200 --> 00:18:00.200]  祂說這個國,我的國不屬於這個世界
[00:18:00.200 --> 00:18:04.200]  祂不使用武力,反而說你要愛你的仇敵
[00:18:04.200 --> 00:18:07.200]  祂不去迎合那些民族情緒
[00:18:07.200 --> 00:18:10.200]  反而去責備他們,責備他們的罪
[00:18:10.200 --> 00:18:13.200]  要他們去悔改
[00:18:13.200 --> 00:18:15.200]  耶穌更多的記載到
[00:18:15.200 --> 00:18:20.200]  他試一些賣國賊的稅利成為朋友
[00:18:20.200 --> 00:18:23.200]  他要去醫治那些羅馬軍官的僕人
[00:18:23.200 --> 00:18:25.200]  去幫助那些敵人
[00:18:25.200 --> 00:18:31.200]  他不斷地說要愛,甚至愛你的仇敵
[00:18:31.200 --> 00:18:34.200]  相反,那個殺人兇手
[00:18:34.200 --> 00:18:37.200]  聖經記載他叫做巴拉巴
[00:18:37.200 --> 00:18:39.200]  他當時是一個很出名的人
[00:18:39.200 --> 00:18:42.200]  在路加福音23章19節記載到
[00:18:42.200 --> 00:18:46.200]  他曾經參與社會暴動並且殺了人
[00:18:46.200 --> 00:18:50.200]  可能在當時猶太人的眼中
[00:18:50.200 --> 00:18:52.200]  會覺得其實他都不是好人
[00:18:52.200 --> 00:18:55.200]  不過起碼他會反抗
[00:18:55.200 --> 00:18:58.200]  起碼他沒有和我們做對抗
[00:18:58.200 --> 00:19:02.200]  起碼他都可能會帶來一些改變
[00:19:02.200 --> 00:19:08.200]  起碼他沒有叫我們去改變
[00:19:08.200 --> 00:19:11.200]  如果我們能夠這樣看多一點
[00:19:11.200 --> 00:19:13.200]  了解多一點
[00:19:13.200 --> 00:19:16.200]  我們就可能不會這麼容易下定斷
[00:19:16.200 --> 00:19:21.200]  那班猶太人荒謬絕倫
[00:19:21.200 --> 00:19:27.200]  因為我們可能會在當中見到我們自己
[00:19:27.200 --> 00:19:30.200]  剛才說到彼得指出人的焦點、錯誤
[00:19:30.200 --> 00:19:33.200]  放在其他人的身上
[00:19:33.200 --> 00:19:36.200]  這裡指出了人的焦點錯誤了
[00:19:36.200 --> 00:19:38.200]  放在自己的身上
[00:19:38.200 --> 00:19:43.200]  錯誤地把焦點聚焦在自己的身上
[00:19:43.200 --> 00:19:48.200]  如果我們能夠誠實地去面對我們自己
[00:19:48.200 --> 00:19:53.200]  其實我們可能和當時的猶太人沒什麼分別
[00:19:53.200 --> 00:20:00.200]  我們可能會選擇了那個殺人犯而不是耶穌
[00:20:00.200 --> 00:20:06.200]  當我們面對嚴重的工作壓力
[00:20:06.200 --> 00:20:08.200]  我們說壓力爆煲
[00:20:08.200 --> 00:20:11.200]  當老闆經常找我們麻煩
[00:20:11.200 --> 00:20:13.200]  當家人都不明白我們
[00:20:13.200 --> 00:20:19.200]  當我們覺得這個社會對我們很不公平的時候
[00:20:19.200 --> 00:20:22.200]  我們可能會選擇了發洩、報復
[00:20:22.200 --> 00:20:26.200]  用盡所有手段和方法去反擊
[00:20:26.200 --> 00:20:33.200]  認為暴力、武力比愛心更重要、更有效
[00:20:33.200 --> 00:20:38.200]  認為操控比服侍更加實際
[00:20:38.200 --> 00:20:42.200]  我們可能會拒絕那個需要忍耐、需要悔改
[00:20:42.200 --> 00:20:45.200]  需要自己首先改變的方式
[00:20:45.200 --> 00:20:49.200]  我們會想為什麼是我改變?
[00:20:49.200 --> 00:20:51.200]  為什麼不是他改變?
[00:20:51.200 --> 00:20:53.200]  我們會想為什麼是我改變?
[00:20:53.200 --> 00:20:58.200]  為什麼不是體制各樣去改變?
[00:20:58.200 --> 00:21:02.200]  當我們期望落空的時候
[00:21:02.200 --> 00:21:04.200]  當我們一直祈禱
[00:21:04.200 --> 00:21:09.200]  你覺得神沒有答應你
[00:21:09.200 --> 00:21:13.200]  你想要的祝福每次都還沒到
[00:21:13.200 --> 00:21:15.200]  你可能就會用自己的方法
[00:21:15.200 --> 00:21:19.200]  因為你覺得你的計劃和神的計劃不同
[00:21:19.200 --> 00:21:21.200]  可能我們會用自己的方法
[00:21:21.200 --> 00:21:24.200]  我們說既然神不幫我,我就自己來吧
[00:21:24.200 --> 00:21:26.200]  我就用我的方法
[00:21:26.200 --> 00:21:32.200]  我用一些更加快捷、更加實際的方法
[00:21:32.200 --> 00:21:38.200]  我們會放棄需要我們信心和等候的道路
[00:21:38.200 --> 00:21:42.200]  當我們的利益受到威脅的時候
[00:21:42.200 --> 00:21:45.200]  當我們覺得說真話會吃虧
[00:21:45.200 --> 00:21:49.200]  當我覺得堅持原則會失去機會
[00:21:49.200 --> 00:21:51.200]  當做一些對的事的時候
[00:21:51.200 --> 00:21:54.200]  原來我要付出代價
[00:21:54.200 --> 00:21:56.200]  我們可能會為了保護自己
[00:21:56.200 --> 00:22:00.200]  而犧牲了道德原則
[00:22:00.200 --> 00:22:03.200]  我們會選擇了對自己有利的事
[00:22:03.200 --> 00:22:06.200]  就算明知是錯的
[00:22:06.200 --> 00:22:09.200]  然後我們就會找很多理由去做藉口
[00:22:09.200 --> 00:22:11.200]  其他人都是這樣
[00:22:11.200 --> 00:22:14.200]  沒辦法,社會就是這樣
[00:22:14.200 --> 00:22:16.200]  我要生存的
[00:22:16.200 --> 00:22:19.200]  是這一次,下次不會了
[00:22:19.200 --> 00:22:22.200]  當我們面對群眾的壓力
[00:22:22.200 --> 00:22:24.200]  當整個社會都是這樣做的時候
[00:22:24.200 --> 00:22:28.200]  當所有人都說這樣是對的
[00:22:28.200 --> 00:22:32.200]  當你身邊和你同行的人都說走同一條路的時候
[00:22:32.200 --> 00:22:39.200]  你很難去堅持自己所相信的真理
[00:22:39.200 --> 00:22:43.200]  那麼多人都是這樣做,應該沒問題的
[00:22:43.200 --> 00:22:45.200]  當社會上的一些領袖
[00:22:45.200 --> 00:22:48.200]  他們都是這樣推動這個方向的時候
[00:22:48.200 --> 00:22:52.200]  我們可能就會好像當時的猶太人那樣
[00:22:52.200 --> 00:22:55.200]  盲目地去跟從
[00:22:55.200 --> 00:23:00.200]  這個就是人性的真相
[00:23:00.200 --> 00:23:04.200]  頂主妹其實我們都可能有這樣的傾向
[00:23:04.200 --> 00:23:08.200]  關係是我們願不願意承認
[00:23:08.200 --> 00:23:12.200]  你願不願意去面對這個真相
[00:23:12.200 --> 00:23:15.200]  因為只有當我們去承認
[00:23:15.200 --> 00:23:17.200]  我們自己都有機會犯錯
[00:23:17.200 --> 00:23:21.200]  有機會做一個錯誤的選擇的時候
[00:23:21.200 --> 00:23:25.200]  只有我們真心地去承認和去悔改
[00:23:25.200 --> 00:23:31.200]  我們才可以經歷那個真正的靈性的復甦
[00:23:31.200 --> 00:23:33.200]  今天的挑戰是
[00:23:33.200 --> 00:23:37.200]  神要問你,你會怎樣選擇呢?
[00:23:37.200 --> 00:23:38.200]  你會怎樣選擇?
[00:23:38.200 --> 00:23:40.200]  不要以為很容易
[00:23:40.200 --> 00:23:45.200]  不要以為你之後一定會選擇對
[00:23:45.200 --> 00:23:48.200]  我們要謙卑我們自己承認我們自己的軟弱
[00:23:48.200 --> 00:23:53.200]  我們要誠實地去求神給我們力量
[00:23:53.200 --> 00:23:54.200]  我們要每一次的選擇
[00:23:54.200 --> 00:23:57.200]  都是選擇那個聖潔公義者
[00:23:57.200 --> 00:24:03.200]  我們要不斷地去跟耶穌建立緊密的關係
[00:24:03.200 --> 00:24:06.200]  當我們錯誤地將焦點放在其他人
[00:24:06.200 --> 00:24:09.200]  或者在自己身上的時候
[00:24:09.200 --> 00:24:11.200]  當我們面對這些困難,這些挑戰
[00:24:11.200 --> 00:24:14.200]  我們會選擇用我們自己的方式
[00:24:14.200 --> 00:24:18.200]  而不是選擇耶穌的方法
[00:24:18.200 --> 00:24:20.200]  當我們明白這個道理
[00:24:20.200 --> 00:24:25.200]  接下來這段經文才會對我們更加有意義
[00:24:25.200 --> 00:24:28.200]  剛才在十四節我們看到彼得說
[00:24:28.200 --> 00:24:30.200]  你們棄絕了那位聖潔公義者
[00:24:30.200 --> 00:24:35.200]  反而要釋放那個兇手給你們
