
[00:00:00.000 --> 00:00:01.500]  大家好,我是June
[00:01:53.500 --> 00:01:55.000]  「不知道這樣做,能做嗎?」
[00:01:55.000 --> 00:01:57.000]  「天父,你回答一下我吧」
[00:01:57.000 --> 00:02:00.500]  一般侍奉來說都很安全
[00:02:00.500 --> 00:02:05.500]  但那時候都遇到一些灰色地帶的事情
[00:02:05.500 --> 00:02:08.500]  我很需要和很想去問神
[00:02:08.500 --> 00:02:10.500]  究竟我應不應該去做
[00:02:10.500 --> 00:02:12.500]  我就祈禱
[00:02:12.500 --> 00:02:16.500]  「天父,你告訴我我可不可以去做」
[00:02:16.500 --> 00:02:20.500]  但天父那時候都沒有直接回答我
[00:02:20.500 --> 00:02:22.500]  我就覺得他再不回答我
[00:02:22.500 --> 00:02:24.500]  我待會就去做了
[00:02:24.500 --> 00:02:28.000]  但天父在那個時候
[00:02:28.000 --> 00:02:30.500]  讓我心裡響起一句說話
[00:02:30.500 --> 00:02:33.500]  他說「我說了你會聽嗎?」
[00:02:33.500 --> 00:02:36.500]  (笑聲)
[00:02:36.500 --> 00:02:38.500]  我的祈禱當中
[00:02:38.500 --> 00:02:40.500]  我很想天父的同在
[00:02:40.500 --> 00:02:41.500]  我很想他告訴我
[00:02:41.500 --> 00:02:43.000]  「你這樣做就對了」
[00:02:43.000 --> 00:02:45.500]  但當他說了一些不是的話的時候
[00:02:45.500 --> 00:02:49.500]  我就好像不太想和他同在
[00:02:49.500 --> 00:02:53.000]  今天我們都是藉著繼續弱勢的故事
[00:02:53.000 --> 00:02:57.500]  去思考究竟我們怎樣去享受
[00:02:57.500 --> 00:03:00.500]  或者和天父一起同在
[00:03:00.500 --> 00:03:04.500]  我們一起繼續看第39章說什麼
[00:03:04.500 --> 00:03:07.000]  在第39章一開始
[00:03:07.000 --> 00:03:10.000]  就說「弱勢被帶下埃及去
[00:03:10.000 --> 00:03:13.000]  有一個人,埃及人波提弗
[00:03:13.000 --> 00:03:15.500]  是法老的官員,是護衛長
[00:03:15.500 --> 00:03:19.000]  他從那些帶弱勢下來的以實瑪利人手中
[00:03:19.000 --> 00:03:21.500]  把弱勢買下去了
[00:03:21.500 --> 00:03:25.000]  弱勢在他埃及主人的家中
[00:03:25.000 --> 00:03:27.000]  耶和華與他同在
[00:03:27.000 --> 00:03:29.000]  他是一個通達的人
[00:03:29.000 --> 00:03:31.000]  他主人見耶和華與他同在
[00:03:31.000 --> 00:03:35.000]  又見耶和華使他手裡所辦的事都順利
[00:03:35.000 --> 00:03:38.000]  弱勢就在主人眼前蒙恩
[00:03:38.000 --> 00:03:41.500]  事後他主人派他管理家務
[00:03:41.500 --> 00:03:44.500]  把一切所有的都交在他手裡
[00:03:44.500 --> 00:03:47.000]  自從主人派弱勢管理家務
[00:03:47.000 --> 00:03:48.500]  和他一切所有的
[00:03:48.500 --> 00:03:51.000]  耶和華就因弱勢的緣故
[00:03:51.000 --> 00:03:53.500]  賜福給那埃及的家
[00:03:53.500 --> 00:03:56.000]  凡家裡和田間一切所有的
[00:03:56.000 --> 00:03:58.000]  都蒙耶和華賜福
[00:03:58.000 --> 00:04:00.500]  波提弗把他一切所有的
[00:04:00.500 --> 00:04:02.500]  都交在弱勢手中
[00:04:02.500 --> 00:04:04.500]  除了自己所吃的食物
[00:04:04.500 --> 00:04:07.000]  其他的事一概不知」
[00:04:07.000 --> 00:04:11.500]  弱勢本身是被爸爸寵愛的一個人
[00:04:11.500 --> 00:04:13.500]  但是他卻經歷到
[00:04:13.500 --> 00:04:15.000]  他被他的弟兄出賣
[00:04:15.000 --> 00:04:17.500]  兄弟出賣成為別人的奴僕
[00:04:17.500 --> 00:04:19.000]  如果是我
[00:04:19.000 --> 00:04:21.500]  我想我都很難面對這個痛苦
[00:04:21.500 --> 00:04:24.500]  在突然之間沒有親人的情況下
[00:04:24.500 --> 00:04:26.500]  作者這樣去形容
[00:04:26.500 --> 00:04:29.500]  耶和華與弱勢同在
[00:04:29.500 --> 00:04:31.500]  在原文裡面他繼續說
[00:04:31.500 --> 00:04:34.500]  這個弱勢是一個通達的人
[00:04:34.500 --> 00:04:37.500]  意思是他是一個得到順利成功的人
[00:04:37.500 --> 00:04:39.500]  可能叫他去看羊
[00:04:39.500 --> 00:04:40.500]  羊就會肥肥白白
[00:04:40.500 --> 00:04:41.500]  叫他去洗廁所
[00:04:41.500 --> 00:04:43.500]  廁所就會很乾淨
[00:04:43.500 --> 00:04:44.500]  一切都沒事
[00:04:44.500 --> 00:04:46.500]  叫他去種菜
[00:04:46.500 --> 00:04:48.500]  都是有一個好的收成
[00:04:48.500 --> 00:04:52.500]  但是要把一些事情做好
[00:04:52.500 --> 00:04:54.500]  除了靠外在的因素之外
[00:04:54.500 --> 00:04:56.500]  那個人都要有智慧
[00:04:56.500 --> 00:05:00.500]  智慧之上還要加上責任心
[00:05:00.500 --> 00:05:03.500]  你覺得我其他的人才會信得過你
[00:05:03.500 --> 00:05:08.500]  但是弱勢怎樣可以在一個痛苦的經歷當中
[00:05:08.500 --> 00:05:10.500]  去回復回來
[00:05:10.500 --> 00:05:12.500]  還要成為一個有智慧
[00:05:12.500 --> 00:05:14.500]  有責任心的人
[00:05:14.500 --> 00:05:18.500]  波提佛就看到這個年輕人不簡單
[00:05:18.500 --> 00:05:20.500]  這個年輕人有點特別
[00:05:20.500 --> 00:05:22.500]  有些事情是不一樣的
[00:05:22.500 --> 00:05:23.500]  讓他能夠跨過
[00:05:23.500 --> 00:05:27.500]  讓他能夠成為一個可依靠的人
[00:05:27.500 --> 00:05:28.500]  結果上帝的同在
[00:05:28.500 --> 00:05:31.500]  不單止扭轉了弱勢的狀況
[00:05:31.500 --> 00:05:35.500]  更加讓天父的同在去祝福波提佛一家
[00:05:35.500 --> 00:05:39.500]  不單止讓波提佛不需要再掛心家裡的事
[00:05:39.500 --> 00:05:42.500]  更加在一個泛神主義的社會裡
[00:05:42.500 --> 00:05:46.500]  埃及信很多很多不同的神的社會中
[00:05:46.500 --> 00:05:49.500]  他認識到耶和華的真實
[00:05:49.500 --> 00:05:52.500]  三十九章再次提起
[00:05:52.500 --> 00:05:57.500]  耶和華與弱勢同在已經是經文的最後
[00:05:57.500 --> 00:06:02.500]  監獄長就把監獄裡所有的囚犯都交在弱勢手下
[00:06:02.500 --> 00:06:05.500]  那裡一切的事都由他處理
[00:06:05.500 --> 00:06:08.500]  任何交在弱勢手中的事
[00:06:08.500 --> 00:06:10.500]  監獄長一概不察
[00:06:10.500 --> 00:06:12.500]  因為耶和華與弱勢同在
[00:06:12.500 --> 00:06:16.500]  耶和華使他所做的都順利
[00:06:16.500 --> 00:06:20.500]  在這裡弱勢已經不再是波提佛的管家
[00:06:20.500 --> 00:06:23.500]  已經由管家變成階下囚
[00:06:23.500 --> 00:06:26.500]  但是你會看到同一個句式的排列
[00:06:26.500 --> 00:06:28.500]  都是耶和華與弱勢同在
[00:06:28.500 --> 00:06:31.500]  使他所做的事都有順利
[00:06:31.500 --> 00:06:36.500]  有趣的是兩個都是很艱難的困境
[00:06:36.500 --> 00:06:37.500]  一個是階下囚
[00:06:37.500 --> 00:06:40.500]  一個是剛剛被人賣了去別人做奴隸
[00:06:40.500 --> 00:06:44.500]  但是無論是奴隸還是囚犯
[00:06:44.500 --> 00:06:46.500]  耶和華都與弱勢同在
[00:06:46.500 --> 00:06:52.500]  是這份同在讓弱勢在困境中的狀況得到扭轉
[00:06:52.500 --> 00:06:56.500]  作者想透過這個一頭一尾的警方
[00:06:56.500 --> 00:06:58.500]  去告訴我們
[00:06:58.500 --> 00:07:00.500]  你被人賣了去做奴隸嗎
[00:07:00.500 --> 00:07:03.500]  我可以使做苦工的你得到提升
[00:07:03.500 --> 00:07:05.500]  你被人誣告嗎
[00:07:05.500 --> 00:07:07.500]  去了監獄嗎
[00:07:07.500 --> 00:07:11.500]  我可以讓你在黑暗中見到光
[00:07:11.500 --> 00:07:13.500]  不單止是你
[00:07:13.500 --> 00:07:15.500]  更加是你的環境
[00:07:15.500 --> 00:07:18.500]  你身邊的人都會因此得到祝福
[00:07:18.500 --> 00:07:21.500]  都會因著你認識到天父
[00:07:21.500 --> 00:07:23.500]  無論弱勢在做什麼
[00:07:23.500 --> 00:07:25.500]  去到哪裡
[00:07:25.500 --> 00:07:27.500]  神對他的同在都沒有改變
[00:07:27.500 --> 00:07:30.500]  因為神就是那位堅定不移的神
[00:07:30.500 --> 00:07:32.500]  因著上帝的同在
[00:07:32.500 --> 00:07:35.500]  連監獄這些最黑暗的地方
[00:07:35.500 --> 00:07:38.500]  都能夠充滿盼望和秩序
[00:07:38.500 --> 00:07:42.500]  我不知道你現在的狀況是怎樣
[00:07:42.500 --> 00:07:44.500]  可能你都有經歷過
[00:07:44.500 --> 00:07:48.500]  與弱勢一樣在一些困難的情況當中
[00:07:48.500 --> 00:07:51.500]  可能你在一些工作上
[00:07:51.500 --> 00:07:53.500]  有迷失的時候
[00:07:53.500 --> 00:07:56.500]  或者不知道怎樣去好的時候
[00:07:56.500 --> 00:07:58.500]  但是今天的故事
[00:07:58.500 --> 00:07:59.500]  就讓我們看到
[00:07:59.500 --> 00:08:01.500]  弱勢在不同的時候
[00:08:01.500 --> 00:08:03.500]  都能夠得到天父的同在
[00:08:03.500 --> 00:08:05.500]  他的處境得到扭轉的狀態
[00:08:05.500 --> 00:08:07.500]  而我們的處境
[00:08:07.500 --> 00:08:09.500]  亦都是帶著耶和華的同在
[00:08:09.500 --> 00:08:12.500]  進入我們的處境當中
[00:08:12.500 --> 00:08:14.500]  大家都知道
[00:08:14.500 --> 00:08:16.500]  當人生在低谷的時候
[00:08:16.500 --> 00:08:18.500]  往往才有空間
[00:08:18.500 --> 00:08:20.500]  讓上帝進入我們的心裡面
[00:08:20.500 --> 00:08:23.500]  進入我們的生命的狀態當中
[00:08:23.500 --> 00:08:25.500]  我也很想在這個時候
[00:08:25.500 --> 00:08:28.500]  跟大家分享一個更新人士的真實故事
[00:08:28.500 --> 00:08:30.500]  我們暫且叫他文仔
[00:08:30.500 --> 00:08:32.500]  文仔在監獄裡順了主
[00:08:32.500 --> 00:08:34.500]  他以為出了監獄之後
[00:08:34.500 --> 00:08:36.500]  他一切都能夠順利
[00:08:36.500 --> 00:08:38.500]  我們一起去看看
[00:08:38.500 --> 00:08:40.500]  他當中發生了什麼狀況
[00:08:40.500 --> 00:08:42.500]  文仔在找工作的時候
[00:08:42.500 --> 00:08:45.500]  在監獄裡順了主
[00:08:45.500 --> 00:08:48.500]  他以為應該繼續找工作
[00:08:48.500 --> 00:08:49.500]  會有順利的
[00:08:49.500 --> 00:08:51.500]  誰知道他經歷過很多歧視
[00:08:51.500 --> 00:08:53.500]  他在連續一個月
[00:08:53.500 --> 00:08:56.500]  每一天都有面試的狀況下
[00:08:56.500 --> 00:08:58.500]  都經歷失敗
[00:08:58.500 --> 00:09:00.500]  當時他很想放棄
[00:09:00.500 --> 00:09:02.500]  覺得社會不給他機會
[00:09:02.500 --> 00:09:06.500]  教會的弟兄介紹他去當工地的雜工
[00:09:06.500 --> 00:09:08.500]  在第一天上班的時候
[00:09:08.500 --> 00:09:10.500]  主管就跟他說
[00:09:10.500 --> 00:09:13.500]  「大家小心自己的工具」
[00:09:13.500 --> 00:09:15.500]  因為他剛剛從監獄裡出來
[00:09:15.500 --> 00:09:17.500]  他有案底
[00:09:17.500 --> 00:09:19.500]  那一刻文仔覺得很難受
[00:09:19.500 --> 00:09:21.500]  因為他記起監獄的時候
[00:09:21.500 --> 00:09:23.500]  牧師所說的話
[00:09:23.500 --> 00:09:25.500]  他說你出來的時候
[00:09:25.500 --> 00:09:27.500]  都會受到歧視
[00:09:27.500 --> 00:09:29.500]  但他仍然繼續說
[00:09:29.500 --> 00:09:33.500]  「但不要緊,神與你同在」
[00:09:33.500 --> 00:09:36.500]  文仔繼續在工地裡工作
[00:09:36.500 --> 00:09:38.500]  他每一天都最早回去
[00:09:38.500 --> 00:09:39.500]  最遲走
[00:09:39.500 --> 00:09:41.500]  別人掉下來的工具
[00:09:41.500 --> 00:09:42.500]  他會幫忙撿
[00:09:42.500 --> 00:09:43.500]  地上有垃圾
[00:09:43.500 --> 00:09:45.500]  他會主動去清理
[00:09:45.500 --> 00:09:50.500]  其他的工友開始覺得有點疑惑
[00:09:50.500 --> 00:09:53.500]  我應該怎樣跟這個人相處好
[00:09:53.500 --> 00:09:55.500]  他跟我認知的
[00:09:55.500 --> 00:09:57.500]  剛從監獄裡出來的人
[00:09:57.500 --> 00:09:59.500]  是有點不一樣的
[00:09:59.500 --> 00:10:02.500]  之後工友慢慢向他改觀
[00:10:02.500 --> 00:10:04.500]  並且向他說話
[00:10:04.500 --> 00:10:06.500]  文仔每一次都說
[00:10:06.500 --> 00:10:07.500]  這不是他的本事
[00:10:07.500 --> 00:10:09.500]  是神教他怎樣愛人
[00:10:09.500 --> 00:10:11.500]  漸漸還有工友問他
[00:10:11.500 --> 00:10:12.500]  關於信仰的事
[00:10:12.500 --> 00:10:15.500]  文仔就帶他們去教會
[00:10:15.500 --> 00:10:20.500]  當文仔分享這個故事的經歷的時候
[00:10:20.500 --> 00:10:22.500]  他甚至成立了一個公司
[00:10:22.500 --> 00:10:24.500]  一個NGO的公司
[00:10:24.500 --> 00:10:28.500]  繼續聘請一些更新的人士
[00:10:28.500 --> 00:10:29.500]  回望這幾年
[00:10:29.500 --> 00:10:31.500]  文仔都覺得不可思議
[00:10:31.500 --> 00:10:33.500]  因為在人生最低谷的時候
[00:10:33.500 --> 00:10:36.500]  他覺得神消失的時候
[00:10:36.500 --> 00:10:37.500]  神讓他明白到
[00:10:37.500 --> 00:10:40.500]  他的經歷是讓他知道
[00:10:40.500 --> 00:10:42.500]  神一直都在
[00:10:42.500 --> 00:10:46.500]  文仔最黑暗的日子在哪裡呢?
[00:10:46.500 --> 00:10:50.500]  有些人說可能是他在監獄的時候
[00:10:50.500 --> 00:10:51.500]  但更多的時候
[00:10:51.500 --> 00:10:56.500]  可能是他在出來找工作的時候
[00:10:56.500 --> 00:10:59.500]  那種不知道怎樣算好的狀態
[00:10:59.500 --> 00:11:02.500]  那些可能會遇見失敗的狀態
[00:11:02.500 --> 00:11:04.500]  但上帝與他同在
[00:11:04.500 --> 00:11:07.500]  讓他一步一步地走上去
[00:11:07.500 --> 00:11:09.500]  原來同在給予人的力量
[00:11:09.500 --> 00:11:12.500]  不單只是事情順利那麼簡單
[00:11:12.500 --> 00:11:15.500]  而是讓我們能夠捱過被困住的狀態
[00:11:15.500 --> 00:11:19.500]  見證到生命在黑暗當中得到改變
[00:11:19.500 --> 00:11:23.500]  究竟我們是否想得到這份同在呢?
[00:11:23.500 --> 00:11:24.500]  去改變我們的處境
[00:11:24.500 --> 00:11:28.500]  去讓身邊的人都因為我們與神同在
[00:11:28.500 --> 00:11:29.500]  他們都得到祝福呢?
[00:11:29.500 --> 00:11:31.500]  當然是想的
[00:11:31.500 --> 00:11:33.500]  沒理由不想的
[00:11:33.500 --> 00:11:36.500]  但就像我剛才一開始所說
[00:11:36.500 --> 00:11:37.500]  當我想做一些
[00:11:37.500 --> 00:11:40.500]  我覺得神不喜悅的事情的時候
[00:11:40.500 --> 00:11:43.500]  當我覺得生命裡有很多困惑
[00:11:43.500 --> 00:11:45.500]  我想靠自己去嘗試的時候
[00:11:45.500 --> 00:11:49.500]  那時候未必是我最想
[00:11:49.500 --> 00:11:53.500]  每一次都得到神的話的時候
[00:11:53.500 --> 00:11:55.500]  我們一起看下去
[00:11:55.500 --> 00:11:58.500]  《創世紀》第39章
[00:11:58.500 --> 00:12:00.500]  因為在第七節至第十節
[00:12:00.500 --> 00:12:04.500]  我們就見到神同約瑟的一個經歷
[00:12:04.500 --> 00:12:06.500]  在這裡約瑟遇到一個很大的試探
[00:12:06.500 --> 00:12:10.500]  這個試探不單只是情慾上的一個試探
[00:12:10.500 --> 00:12:11.500]  在那裡說
[00:12:11.500 --> 00:12:15.500]  「這些事以後,約瑟主人的妻子
[00:12:15.500 --> 00:12:19.500]  以慕淞情給約瑟,說:你跟我同枕吧」
[00:12:19.500 --> 00:12:24.500]  這未必是一個情慾上的試探
[00:12:24.500 --> 00:12:26.500]  其實當我逆地而處的時候
[00:12:26.500 --> 00:12:27.500]  我在想
[00:12:27.500 --> 00:12:32.500]  約瑟剛剛經歷了一個很大的痛苦
[00:12:32.500 --> 00:12:34.500]  他成為了一個管家
[00:12:34.500 --> 00:12:39.500]  但他始終被人賣成為奴隸的一個人
[00:12:39.500 --> 00:12:41.500]  而面對的這個人
[00:12:41.500 --> 00:12:44.500]  無論地位還是勢力都比他大
[00:12:44.500 --> 00:12:47.500]  他向我問這件事的時候
[00:12:47.500 --> 00:12:49.500]  約瑟的試探是
[00:12:49.500 --> 00:12:53.500]  究竟我應該選擇怎樣去回應呢?
[00:12:53.500 --> 00:12:55.500]  我不知道你有沒有經歷過
[00:12:55.500 --> 00:13:01.500]  你怎樣看待自己的狀況
[00:13:01.500 --> 00:13:03.500]  如果我是約瑟
[00:13:03.500 --> 00:13:06.500]  我真的要三思
[00:13:06.500 --> 00:13:08.500]  我不會想做奴隸
[00:13:08.500 --> 00:13:11.500]  我很不容易才做到管家這個位置
[00:13:11.500 --> 00:13:15.500]  我怎能忍受做奴隸的時候的狀況呢?
[00:13:15.500 --> 00:13:18.500]  但如果約瑟看他的升遷
[00:13:18.500 --> 00:13:20.500]  他的順利
[00:13:20.500 --> 00:13:23.500]  是來自於他的主人怎樣看待他
[00:13:23.500 --> 00:13:27.500]  是來自於他跟其他人的關係的時候
[00:13:27.500 --> 00:13:31.500]  他可能就會屈服在波提弗太太之下
[00:13:31.500 --> 00:13:33.500]  去做一些保護自己的工作
[00:13:33.500 --> 00:13:36.500]  以及保護自己地位的事
[00:13:36.500 --> 00:13:37.500]  所以這個試探
[00:13:37.500 --> 00:13:39.500]  可能是情慾的試探
[00:13:39.500 --> 00:13:42.500]  但亦有可能是在權勢面前
[00:13:42.500 --> 00:13:47.500]  約瑟選擇怎樣去做的一個試探
[00:13:47.500 --> 00:13:49.500]  對我們來說
[00:13:49.500 --> 00:13:52.500]  這些勢力可能給你壓力
[00:13:52.500 --> 00:13:55.500]  叫你做一些偽造的報告或紀錄
[00:13:55.500 --> 00:13:57.500]  可能是對一些事隻眼開隻眼閉
[00:13:57.500 --> 00:13:59.500]  其實我們每一個人
[00:13:59.500 --> 00:14:01.500]  無論在工作上
[00:14:01.500 --> 00:14:02.500]  在生活上
[00:14:02.500 --> 00:14:05.500]  都會遇到不同的試探
[00:14:05.500 --> 00:14:07.500]  但約瑟的回應
[00:14:07.500 --> 00:14:09.500]  讓我們看到
[00:14:09.500 --> 00:14:13.500]  他怎樣去看待自己工作上的順利
[00:14:13.500 --> 00:14:14.500]  約瑟這樣說
[00:14:14.500 --> 00:14:17.500]  他說:漢娜,一切家務
[00:14:17.500 --> 00:14:19.500]  我主人一概不知
[00:14:19.500 --> 00:14:22.500]  他把所有的都交在我手裏
[00:14:22.500 --> 00:14:25.500]  在這家裏沒有人比我更大
[00:14:25.500 --> 00:14:26.500]  除你以外
[00:14:26.500 --> 00:14:29.500]  他也沒有留下一樣不交給我
[00:14:29.500 --> 00:14:31.500]  因為你是他的妻子
[00:14:31.500 --> 00:14:34.500]  我怎能行這大的惡德罪神呢?
[00:14:34.500 --> 00:14:36.500]  約瑟一開始
[00:14:36.500 --> 00:14:39.500]  是回應波提弗對他的信任
[00:14:39.500 --> 00:14:40.500]  他提出
[00:14:40.500 --> 00:14:44.500]  這就是我工作上的影響力和責任
[00:14:44.500 --> 00:14:48.500]  但他不去行這大的惡
[00:14:48.500 --> 00:14:52.500]  不是因為波提弗怎樣看待他
[00:14:52.500 --> 00:14:57.500]  不是因為他怎樣去處理這個後果
[00:14:57.500 --> 00:15:00.500]  而是他看重的是他和上帝的關係
[00:15:00.500 --> 00:15:02.500]  他們同在的那種關係
[00:15:02.500 --> 00:15:05.500]  約瑟要面對的不是波提弗
[00:15:05.500 --> 00:15:08.500]  不是工作上對他的後果和影響
[00:15:08.500 --> 00:15:11.500]  他要面對的是罪所帶來的
[00:15:11.500 --> 00:15:15.500]  和神上的那種關係上的決裂
[00:15:15.500 --> 00:15:17.500]  對約瑟來說
[00:15:17.500 --> 00:15:20.500]  他看到他自己工作上的順利
[00:15:20.500 --> 00:15:22.500]  是源自於神
[00:15:22.500 --> 00:15:24.500]  他一切所得的
[00:15:24.500 --> 00:15:25.500]  無論是實質的
[00:15:25.500 --> 00:15:27.500]  或者和人的關係
[00:15:27.500 --> 00:15:30.500]  都是因為與神同在
[00:15:30.500 --> 00:15:32.500]  所以這個試探
[00:15:32.500 --> 00:15:34.500]  他很快就能作出回應
[00:15:34.500 --> 00:15:36.500]  他很快就能轉身離開
[00:15:36.500 --> 00:15:39.500]  因為他知道掌管他前路的是上帝
[00:15:39.500 --> 00:15:43.500]  所以約瑟選擇了用他的忠誠
[00:15:43.500 --> 00:15:46.500]  去回應上帝與他的同在
[00:15:46.500 --> 00:15:49.500]  波提弗的妻子每天都這樣問他
[00:15:49.500 --> 00:15:54.500]  約瑟每一天都要作出這個選擇
[00:15:54.500 --> 00:15:57.500]  但他願意去堅持
[00:15:57.500 --> 00:16:00.500]  因為他珍惜上帝的同在
[00:16:00.500 --> 00:16:02.500]  他願意用他的堅持
[00:16:02.500 --> 00:16:07.500]  他的忠誠去回應神
[00:16:07.500 --> 00:16:08.500]  很可惜
[00:16:08.500 --> 00:16:12.500]  有一次波提弗的妻子再次引誘他
[00:16:12.500 --> 00:16:14.500]  不成功之後
[00:16:14.500 --> 00:16:16.500]  他就拉著約瑟的衣服
[00:16:16.500 --> 00:16:20.500]  約瑟連衣服都不要就走了
[00:16:20.500 --> 00:16:21.500]  路收成路之下
[00:16:21.500 --> 00:16:24.500]  波提弗的妻子就誣告約瑟逃亡鬱鬼
[00:16:24.500 --> 00:16:28.500]  於是約瑟就落在監獄的牢籠裏
[00:16:28.500 --> 00:16:30.500]  又是一件衣服
[00:16:30.500 --> 00:16:32.500]  又是被人拿著一件衣服
[00:16:32.500 --> 00:16:36.500]  而這次這件衣服是約瑟願意留下來
[00:16:36.500 --> 00:16:40.500]  因為他想選擇與上帝的同在
[00:16:40.500 --> 00:16:45.500]  但約瑟不是有神同在嗎?
[00:16:45.500 --> 00:16:48.500]  為何他會落在監獄裏?
[00:16:48.500 --> 00:16:51.500]  當我們選擇跟隨神的時候
[00:16:51.500 --> 00:16:54.500]  不是應該上帝會保守我們一個順利的結果嗎?
[00:16:54.500 --> 00:16:56.500]  為何約瑟讓我們看到
[00:16:56.500 --> 00:16:58.500]  當他選擇神的時候
[00:16:58.500 --> 00:16:59.500]  他會落在監獄裏面
[00:16:59.500 --> 00:17:01.500]  一個被誣告的位置
[00:17:01.500 --> 00:17:06.500]  而這個誣告是會讓他永不翻身的
[00:17:06.500 --> 00:17:11.500]  為何基督徒選擇行對的事的時候
[00:17:11.500 --> 00:17:15.500]  會落在一個更大的困境當中?
[00:17:15.500 --> 00:17:18.500]  而作者在這個時候
[00:17:18.500 --> 00:17:20.500]  他再次去表達
[00:17:20.500 --> 00:17:24.500]  約瑟的主人把他找起來
[00:17:24.500 --> 00:17:26.500]  關在監獄裏
[00:17:26.500 --> 00:17:29.500]  就是黃的囚犯被關的地方
[00:17:29.500 --> 00:17:31.500]  於是約瑟在那裏坐牢
[00:17:31.500 --> 00:17:34.500]  但耶和華與約瑟同在
[00:17:34.500 --> 00:17:37.500]  向他施恩
[00:17:37.500 --> 00:17:39.500]  剛才我也說過
[00:17:39.500 --> 00:17:42.500]  在第一次39章一開始的時候
[00:17:42.500 --> 00:17:43.500]  他說的施恩
[00:17:43.500 --> 00:17:46.500]  是因為耶和華與他同在
[00:17:46.500 --> 00:17:47.500]  廁所洗得好
[00:17:47.500 --> 00:17:49.500]  菜又長得大
[00:17:49.500 --> 00:17:51.500]  羊又長得肥
[00:17:51.500 --> 00:17:53.500]  是一些物質上的同在
[00:17:53.500 --> 00:17:54.500]  一切都很順利
[00:17:54.500 --> 00:17:57.500]  但當約瑟這次落在牢籠裏面
[00:17:57.500 --> 00:17:58.500]  被人誣告當中
[00:17:58.500 --> 00:18:00.500]  耶和華與他同在
[00:18:00.500 --> 00:18:03.500]  這種同在是一種施恩
[00:18:03.500 --> 00:18:06.500]  而這個字是忠誠的義肢
[00:18:06.500 --> 00:18:10.500]  是神信實的愛
[00:18:10.500 --> 00:18:12.500]  神對甚麼信實呢?
[00:18:12.500 --> 00:18:14.500]  就是祂對祂所說的信實
