
[00:00:00.000 --> 00:00:03.800]  在上星期,Pastor Ivan 幫我們總結了
[00:02:15.000 --> 00:02:17.200]  我們講到究竟我們怎樣
[00:02:17.200 --> 00:02:20.000]  可以一起去同心的向前走
[00:02:20.000 --> 00:02:22.800]  大家follow到我了嗎
[00:02:22.800 --> 00:02:25.200]  當我一路去
[00:02:25.200 --> 00:02:26.600]  一路去go through
[00:02:26.600 --> 00:02:27.800]  我們今年上半年
[00:02:27.800 --> 00:02:30.400]  我們神帶領我們去
[00:02:30.400 --> 00:02:31.400]  看過什麼
[00:02:31.400 --> 00:02:32.200]  聽過什麼
[00:02:32.200 --> 00:02:33.600]  我們講過什麼的時候
[00:02:33.600 --> 00:02:35.000]  我們都開始去
[00:02:35.000 --> 00:02:36.800]  在禱告裡面一路去
[00:02:36.800 --> 00:02:37.400]  去求問
[00:02:37.400 --> 00:02:39.200]  究竟在這個season
[00:02:39.200 --> 00:02:40.800]  究竟在這個時間
[00:02:40.800 --> 00:02:42.400]  我們要來到去講什麼
[00:02:42.400 --> 00:02:46.200]  或者天父想跟我們來到去講什麼呢
[00:02:46.200 --> 00:02:47.800]  當我們說我們要成為一個
[00:02:47.800 --> 00:02:49.400]  很團結的一個family
[00:02:49.400 --> 00:02:51.400]  一個在耶穌裡面的家庭
[00:02:51.400 --> 00:02:53.800]  我們一起向前走的時候
[00:02:53.800 --> 00:02:56.000]  我覺得神在我心裡面
[00:02:56.000 --> 00:02:57.600]  放了一樣東西在這裡
[00:02:57.600 --> 00:02:59.800]  我想跟大家去分享
[00:02:59.800 --> 00:03:03.600]  今天我想跟大家分享的都是一些
[00:03:03.600 --> 00:03:06.000]  在我自己生命裡面去經歷
[00:03:06.000 --> 00:03:07.000]  在我心裡面
[00:03:07.000 --> 00:03:09.800]  神放了在這裡都幾久的東西
[00:03:09.800 --> 00:03:10.800]  可以說這個message
[00:03:10.800 --> 00:03:12.600]  其實由差不多20年前
[00:03:12.600 --> 00:03:15.200]  已經開始在我心裡面去醞釀
[00:03:15.200 --> 00:03:17.600]  在我自己生命裡面去經歷
[00:03:17.600 --> 00:03:19.800]  或者過去這差不多20年來
[00:03:19.800 --> 00:03:23.400]  我很努力嘗試去捉實的一樣東西
[00:03:23.400 --> 00:03:25.000]  這一樣東西帶領了我
[00:03:25.000 --> 00:03:27.600]  經歷了人生裡面很多的高和低
[00:03:27.600 --> 00:03:29.800]  塑造了我成為今天這個人
[00:03:29.800 --> 00:03:31.800]  當然我都不是一個完美的人
[00:03:31.800 --> 00:03:33.400]  也是一個很不完美的人
[00:03:33.400 --> 00:03:34.200]  其實
[00:03:34.200 --> 00:03:37.000]  但是在我今天想講的這一樣東西
[00:03:37.000 --> 00:03:38.200]  就是因為這一樣東西
[00:03:38.200 --> 00:03:39.200]  我捉實了這一樣東西
[00:03:39.200 --> 00:03:42.400]  或者我被這一樣東西去捉實了的時候
[00:03:42.400 --> 00:03:44.400]  我走過了過去的這一段的日子
[00:03:44.400 --> 00:03:47.200]  我今天想跟大家去分享
[00:03:47.200 --> 00:03:48.800]  不過在我講之前
[00:03:48.800 --> 00:03:51.000]  我想講一下
[00:03:51.000 --> 00:03:53.200]  這個message是怎樣來的
[00:03:53.200 --> 00:03:57.400]  要講回差不多十幾二十年前之前的事
[00:03:57.400 --> 00:03:59.200]  當時我還是一個小朋友
[00:03:59.200 --> 00:04:01.400]  有一年我去了一個camp
[00:04:01.400 --> 00:04:02.400]  又是去camp
[00:04:02.400 --> 00:04:04.800]  我小時候經常都去很多camp
[00:04:04.800 --> 00:04:06.200]  是時候我們都搞多一些camp了
[00:04:06.200 --> 00:04:07.200]  是不是呢
[00:04:07.200 --> 00:04:09.600]  好像大家現在已經不喜歡去camp了
[00:04:09.600 --> 00:04:12.000]  我十幾年前去了一個camp
[00:04:12.000 --> 00:04:15.800]  那個camp其實是一個教牧童工的退休camp
[00:04:15.800 --> 00:04:18.000]  本來應該與我無關
[00:04:18.000 --> 00:04:19.400]  不過你聽過我的故事的人
[00:04:19.400 --> 00:04:21.400]  會知道我有一段時間是
[00:04:21.400 --> 00:04:24.000]  離開了學校無所事事
[00:04:24.000 --> 00:04:25.800]  於是我的牧者他很好人
[00:04:25.800 --> 00:04:27.400]  他就帶我一起去
[00:04:27.400 --> 00:04:32.000]  帶我去見識一下
[00:04:32.000 --> 00:04:33.000]  或者去感受一下
[00:04:33.000 --> 00:04:34.000]  經歷一下
[00:04:34.000 --> 00:04:37.000]  他好心地帶我一起去
[00:04:37.000 --> 00:04:39.200]  在那裡我其實很多東西都忘記了
[00:04:39.200 --> 00:04:40.200]  十幾年前的camp
[00:04:40.200 --> 00:04:42.200]  不過我記得當時有一個牧師
[00:04:42.200 --> 00:04:45.600]  他講了一個很簡單的訊息
[00:04:45.600 --> 00:04:48.800]  他說在教會裡面是
[00:04:48.800 --> 00:04:51.200]  充滿著幾種不同的人
[00:04:51.200 --> 00:04:52.800]  教會裡面有一些人
[00:04:52.800 --> 00:04:56.400]  他們很想得到神的祝福
[00:04:56.400 --> 00:04:58.200]  他們
[00:04:58.200 --> 00:04:59.600]  對了後面有了
[00:04:59.600 --> 00:05:01.400]  是一些教會裡面有一群
[00:05:01.400 --> 00:05:03.000]  想得到神祝福的人
[00:05:03.000 --> 00:05:04.000]  即是怎樣呢
[00:05:04.000 --> 00:05:05.000]  在我的理解裡面
[00:05:05.000 --> 00:05:06.600]  即是說這些人的關係
[00:05:06.600 --> 00:05:10.800]  建立在神在他們生命的祝福之上
[00:05:10.800 --> 00:05:12.400]  他與神的關係就是因為
[00:05:12.400 --> 00:05:15.400]  他追求著神會給他一些祝福
[00:05:15.400 --> 00:05:17.400]  他來到在神面前去敬拜
[00:05:17.400 --> 00:05:18.400]  他來到去
[00:05:18.400 --> 00:05:20.400]  他與神建立關係
[00:05:20.400 --> 00:05:23.600]  他回教會他來禱告他來敬拜
[00:05:23.600 --> 00:05:26.200]  是因為他知道當他做了這些事的時候
[00:05:26.200 --> 00:05:29.200]  神會來祝福他在他的生命裡面
[00:05:29.200 --> 00:05:31.200]  在教會裡面有
[00:05:31.200 --> 00:05:33.000]  我們會見到有時有這樣的人
[00:05:33.000 --> 00:05:36.200]  他們為著得到神的祝福他們來到
[00:05:36.200 --> 00:05:37.200]  然後這個牧師說
[00:05:37.200 --> 00:05:38.800]  又有一些人他們
[00:05:38.800 --> 00:05:40.600]  他們很想
[00:05:40.600 --> 00:05:42.600]  來到很想被神去使用
[00:05:42.600 --> 00:05:44.200]  是那些很想被神使用的人
[00:05:44.200 --> 00:05:47.000]  這些人他們可能很委身在教會裡面的服事
[00:05:47.000 --> 00:05:49.200]  或者他們會參與各樣的事工
[00:05:49.200 --> 00:05:51.200]  有些甚至可能會決定要去
[00:05:51.200 --> 00:05:52.800]  全職的來到去服事
[00:05:52.800 --> 00:05:55.000]  做傳道人做宣教士
[00:05:55.000 --> 00:05:56.800]  因為被神使用那個
[00:05:56.800 --> 00:05:58.400]  那個的經歷那個的感覺
[00:05:58.400 --> 00:06:00.400]  是真的很奇妙
[00:06:00.400 --> 00:06:02.600]  不一定只是站在台上分享
[00:06:02.600 --> 00:06:03.400]  如果你有
[00:06:03.400 --> 00:06:06.400]  我們知道我們剛剛有幾位姐妹去了
[00:06:06.400 --> 00:06:08.400]  短宣去宣教的時候
[00:06:08.400 --> 00:06:10.400]  你會見到神奇妙的工作
[00:06:10.400 --> 00:06:12.200]  你可能進去服事小朋友
[00:06:12.200 --> 00:06:13.200]  在KFORCE的時候
[00:06:13.200 --> 00:06:14.600]  你都會經歷到神的工作
[00:06:14.600 --> 00:06:16.400]  或者甚至只是你去
[00:06:16.400 --> 00:06:19.800]  你去有時去做不同的崗位裡面服事的時候
[00:06:19.800 --> 00:06:21.000]  你都會有一份的經歷
[00:06:21.000 --> 00:06:22.000]  或者你會覺得
[00:06:22.000 --> 00:06:22.800]  嘩好正
[00:06:22.800 --> 00:06:24.000]  尤其是如果是
[00:06:24.000 --> 00:06:27.600]  你服事的崗位和你的恩賜是非常之吻合的話
[00:06:27.600 --> 00:06:28.800]  你會覺得嘩
[00:06:28.800 --> 00:06:30.000]  我用緊我的恩賜
[00:06:30.000 --> 00:06:32.200]  我可以發揮到我的所長
[00:06:32.200 --> 00:06:35.600]  我裡面真的感覺非常非常之良好
[00:06:35.600 --> 00:06:37.200]  有些人是
[00:06:37.200 --> 00:06:39.200]  他很想被神使用
[00:06:39.200 --> 00:06:41.000]  他覺得他每一個星期
[00:06:41.000 --> 00:06:43.000]  他回到教會裡面去服事的時候
[00:06:43.000 --> 00:06:45.200]  他好像都是有份來去服事
[00:06:45.200 --> 00:06:47.200]  或者在改變這個世界
[00:06:47.200 --> 00:06:48.600]  他有
[00:06:48.600 --> 00:06:52.200]  他做的事情是一個很實質的意義在這裡
[00:06:52.200 --> 00:06:53.600]  所以教會裡面有些人
[00:06:53.600 --> 00:06:56.000]  他們是因為他們很想被神祝福
[00:06:56.000 --> 00:06:57.600]  他們來到這裡
[00:06:57.600 --> 00:06:59.000]  有些人他們很想
[00:06:59.000 --> 00:07:00.000]  被神使用
[00:07:00.000 --> 00:07:01.800]  所以來到這裡
[00:07:01.800 --> 00:07:03.200]  但這個牧者他分享的時候
[00:07:03.200 --> 00:07:04.200]  他說
[00:07:04.200 --> 00:07:07.600]  但我見到在教會裡面還有另一種人
[00:07:07.600 --> 00:07:09.600]  這一種人他們回來
[00:07:09.600 --> 00:07:11.600]  單單是因為他們很想
[00:07:11.600 --> 00:07:13.000]  跟神去同行
[00:07:13.000 --> 00:07:15.000]  他們很想跟神去一起
[00:07:15.000 --> 00:07:17.600]  他們生命裡面只有一件事就是
[00:07:17.600 --> 00:07:20.400]  他們很想成為神的朋友
[00:07:20.400 --> 00:07:23.600]  他們很想好像大衛王那樣
[00:07:23.600 --> 00:07:26.400]  在聖經裡面我們都知道大衛不是一個完美的人
[00:07:26.400 --> 00:07:28.400]  其實大衛是有很多很多
[00:07:28.400 --> 00:07:29.600]  他生命裡面的缺點
[00:07:29.600 --> 00:07:31.600]  他做過很多很錯的事
[00:07:31.600 --> 00:07:34.400]  但是當神去講到大衛這個人的時候
[00:07:34.400 --> 00:07:38.200]  神會說這個人是一個合我心意的人
[00:07:38.200 --> 00:07:42.800]  這個人在中文和合本的翻譯說是合我心意
[00:07:42.800 --> 00:07:45.000]  但是如果我們去看英文的翻譯的時候
[00:07:45.000 --> 00:07:46.400]  英文的翻譯我們會說
[00:07:46.400 --> 00:07:49.000]  This is a man after my own heart
[00:07:49.000 --> 00:07:51.000]  一個會追著神的心
[00:07:51.000 --> 00:07:52.600]  來到他跑的一個人
[00:07:52.600 --> 00:07:54.800]  那個很想去明白神的心
[00:07:54.800 --> 00:07:57.800]  很想他的心可以去了解到神的心
[00:07:57.800 --> 00:07:59.800]  一個這樣的人
[00:07:59.800 --> 00:08:03.400]  我記得在十幾年前去那個營
[00:08:03.400 --> 00:08:06.000]  由那一天我聽到這個信息開始
[00:08:06.000 --> 00:08:08.600]  我的人生有一點不一樣
[00:08:08.600 --> 00:08:11.800]  好像我的生命不同了
[00:08:11.800 --> 00:08:13.800]  我的優先次序不同了
[00:08:13.800 --> 00:08:15.800]  我的priorities不同了
[00:08:15.800 --> 00:08:17.800]  我騎的圖不同了
[00:08:17.800 --> 00:08:20.600]  好像我看的東西都有一點不同了
[00:08:20.600 --> 00:08:22.600]  是因為我的paradigm
[00:08:22.600 --> 00:08:26.600]  我的視覺或者是我的觀念有些東西改變了
[00:08:26.600 --> 00:08:30.600]  而我生命的目標也好像改變了一樣
[00:08:30.600 --> 00:08:33.200]  在我人生裡面經歷
[00:08:33.200 --> 00:08:36.200]  十幾年前經歷這個觀念上的改變
[00:08:36.200 --> 00:08:39.600]  其實也是耶穌在他上十字架之前
[00:08:39.600 --> 00:08:43.200]  他很想他的門徒可以經歷到的
[00:08:43.200 --> 00:08:45.600]  一個心靈上的轉變
[00:08:45.600 --> 00:08:47.200]  為什麼我這樣說呢
[00:08:47.200 --> 00:08:50.200]  在耶穌的生命最後
[00:08:50.200 --> 00:08:52.400]  臨上十字架之前最後的那段時間
[00:08:52.400 --> 00:08:54.200]  如果四卷福音書裡面
[00:08:54.200 --> 00:08:56.000]  有一個人記錄得最詳細的話
[00:08:56.000 --> 00:08:58.200]  可能那個是約翰
[00:08:58.200 --> 00:09:01.400]  司徒約翰在他的福音書裡面總共用了
[00:09:01.400 --> 00:09:03.400]  我們今天會看到五張聖經
[00:09:03.400 --> 00:09:05.400]  五個chapter來記錄下
[00:09:05.400 --> 00:09:08.200]  耶穌臨上十字架之前那一晚
[00:09:08.200 --> 00:09:11.800]  在他被出賣之前那段時間所發生的事
[00:09:11.800 --> 00:09:13.400]  我們知道約翰福音
[00:09:13.400 --> 00:09:15.400]  由第十三章到第十七章
[00:09:15.400 --> 00:09:17.400]  就是完整的講述
[00:09:17.400 --> 00:09:19.400]  耶穌在他上十字架之前
[00:09:19.400 --> 00:09:22.000]  和門徒最後一夜他們所做的事
[00:09:22.000 --> 00:09:24.800]  我們知道耶穌在那裡和門徒吃了一餐飯
[00:09:24.800 --> 00:09:26.800]  我們知道耶穌洗了他們的腳
[00:09:26.800 --> 00:09:29.400]  我們知道耶穌在那裡說了一大番話
[00:09:29.400 --> 00:09:30.800]  教導了他的門徒
[00:09:30.800 --> 00:09:32.800]  然後他們才去到
[00:09:32.800 --> 00:09:34.800]  鑒欖山那裡去禱告
[00:09:34.800 --> 00:09:38.000]  不過如果我們去看一看這本書的話
[00:09:38.000 --> 00:09:40.000]  很多時候這五張聖經
[00:09:40.000 --> 00:09:42.000]  有很多學者會給他一個名字
[00:09:42.000 --> 00:09:44.800]  叫做是耶穌一個離別之前的講論
[00:09:44.800 --> 00:09:46.800]  一個farewell的discourse
[00:09:46.800 --> 00:09:49.200]  耶穌好像有他離開之前
[00:09:49.200 --> 00:09:51.200]  他有些東西要交下來
[00:09:51.200 --> 00:09:53.200]  但約翰他用了一個
[00:09:53.200 --> 00:09:54.800]  在希伯來的文學裡面
[00:09:54.800 --> 00:09:58.000]  都很常用的手段來處理這個
[00:09:58.000 --> 00:09:59.800]  這個離別的講論
[00:09:59.800 --> 00:10:01.000]  在這五張聖經裡面
[00:10:01.000 --> 00:10:03.800]  如果你將這五張聖經拍在一起來看的話
[00:10:03.800 --> 00:10:07.400]  你會發現他用了一種寫作的手法
[00:10:07.400 --> 00:10:09.400]  那種手法在螢光幕上有了
[00:10:09.400 --> 00:10:13.000]  叫做一種交叉對稱的一種結構
[00:10:13.000 --> 00:10:15.400]  我們去看這五張聖經的時候
[00:10:15.400 --> 00:10:18.200]  你會看到螢光幕上就是這樣
[00:10:18.200 --> 00:10:20.600]  我先解釋一下什麼是這個交叉結構
[00:10:20.600 --> 00:10:24.000]  原來在當時猶太文化的寫作裡面
[00:10:24.000 --> 00:10:26.800]  這種交叉結構是非常流行
[00:10:26.800 --> 00:10:29.200]  交叉結構是什麼時候會應用呢
[00:10:29.200 --> 00:10:32.600]  就是當一個作者他有一個重點
[00:10:32.600 --> 00:10:34.400]  他想帶出來的時候
[00:10:34.400 --> 00:10:40.200]  他會將這個重點放在整個信息中間的那一部分
[00:10:40.200 --> 00:10:43.200]  然後你會發現其他的內容
[00:10:43.200 --> 00:10:45.200]  就會對稱或者交叉
[00:10:45.200 --> 00:10:47.200]  好像對著
[00:10:47.200 --> 00:10:49.200]  就好像照鏡對著
[00:10:49.200 --> 00:10:52.600]  在前和在後包圍著中間的信息
[00:10:52.600 --> 00:10:56.200]  用來突出中間那個最重要
[00:10:56.200 --> 00:10:58.000]  最重要想講的教導
[00:10:58.000 --> 00:11:00.400]  那個神學的主題和重點
[00:11:00.400 --> 00:11:02.400]  於是我們會看到的就是
[00:11:02.400 --> 00:11:05.600]  約翰福音第十三章至第十七章的經文
[00:11:05.600 --> 00:11:07.800]  如果我們將它排列出來
[00:11:07.800 --> 00:11:09.400]  看回他們的主題的話
[00:11:09.400 --> 00:11:10.400]  你會發現
[00:11:10.400 --> 00:11:11.600]  我時間關係
[00:11:11.600 --> 00:11:13.000]  你拍一張照也好什麼也好
[00:11:13.000 --> 00:11:14.400]  你回去慢慢看吧
[00:11:14.400 --> 00:11:17.000]  我們如果將它重新排列出來的話
[00:11:17.000 --> 00:11:21.000]  就是按著這個交叉對稱的結構來排列的話
[00:11:21.000 --> 00:11:25.200]  你會發現在整個十三至十七章的正中間
[00:11:25.200 --> 00:11:28.800]  就是第十五章第一至十七節
[00:11:28.800 --> 00:11:31.800]  或者第十五章約翰是頭半章的內容
[00:11:31.800 --> 00:11:35.200]  那裡講了給我們聽一個教導
[00:11:35.200 --> 00:11:37.000]  而我們這間教會的名字
[00:11:37.000 --> 00:11:40.200]  Divine的名字正正就是由那段聖經來到
[00:11:40.200 --> 00:11:42.200]  約翰用這種寫作的手法
[00:11:42.200 --> 00:11:43.800]  是想表達什麼呢
[00:11:43.800 --> 00:11:45.600]  他想表達給我們聽的沒錯
[00:11:45.600 --> 00:11:48.400]  他想讓我們知道耶穌怎樣去洗滿徒的腳
[00:11:48.400 --> 00:11:49.600]  來告訴他們
[00:11:49.600 --> 00:11:52.000]  給一個新的命令他們要彼此相愛
[00:11:52.000 --> 00:11:55.200]  沒錯他在約翰最後的時候
[00:11:55.200 --> 00:11:57.400]  那裡也講到耶穌在鑒林山上的禱告
[00:11:57.400 --> 00:12:00.200]  是講到他想他的教會可以合一
[00:12:00.200 --> 00:12:02.400]  我們之前那個系列有很多的內容
[00:12:02.400 --> 00:12:05.000]  就是那個主題那個根基就是講到
[00:12:05.000 --> 00:12:08.200]  耶穌想我們看到那份的合一是怎樣
[00:12:08.200 --> 00:12:11.200]  分別就是在開頭和結尾的時候
[00:12:11.200 --> 00:12:13.200]  都講到這個合一的主題
[00:12:13.200 --> 00:12:17.200]  沒錯我們知道約翰在這裡提了很多關於聖靈的內容
[00:12:17.200 --> 00:12:18.600]  聖靈是我們的保衛師
[00:12:18.600 --> 00:12:22.000]  他來到的時候會在我們生命裡面的工作是怎樣
[00:12:22.000 --> 00:12:26.000]  但是原來我們看到在最核心
[00:12:26.000 --> 00:12:28.000]  在耶穌臨離別的時候
[00:12:28.000 --> 00:12:31.200]  如果根據約翰這個文學的結構這個排列
[00:12:31.200 --> 00:12:33.400]  用這種寫作的手法他想高亮
[00:12:33.400 --> 00:12:34.800]  他想跟我們說的
[00:12:34.800 --> 00:12:36.800]  原來在第十五章裡面
[00:12:36.800 --> 00:12:38.400]  那個最重要的內容
[00:12:38.400 --> 00:12:41.200]  那個講到耶穌他是葡萄樹
[00:12:41.200 --> 00:12:42.600]  我們是枝子
[00:12:42.600 --> 00:12:45.800]  一樣這樣的故事或者一樣這樣的教導
[00:12:45.800 --> 00:12:48.400]  在這個平衡的結構
[00:12:48.400 --> 00:12:50.000]  這個交叉平衡的結構裡面
[00:12:50.000 --> 00:12:57.600]  我們會看到十五章就是整段耶穌臨離別要講的核心
[00:12:57.600 --> 00:12:59.400]  我們看到一開頭的時候
[00:12:59.400 --> 00:13:01.600]  我們如果你有看過這段聖經
[00:13:01.600 --> 00:13:05.000]  你都會知道一開頭耶穌就是講那個比喻
[00:13:05.000 --> 00:13:07.200]  就是在我們的牆上面這裡都有
[00:13:07.200 --> 00:13:08.200]  他是Divine
[00:13:08.200 --> 00:13:09.400]  我們是Branches
[00:13:09.400 --> 00:13:10.800]  我們是那些的枝子
[00:13:10.800 --> 00:13:13.200]  講到我們離開了他什麼都做不到
[00:13:13.200 --> 00:13:15.400]  所以我們要常在他的裡面
[00:13:15.400 --> 00:13:17.400]  然後他用完這個比喻之後
[00:13:17.400 --> 00:13:20.800]  他再直接這樣說我們要常常的在他裡面
[00:13:20.800 --> 00:13:23.000]  他也都常在我們的裡面
[00:13:23.000 --> 00:13:25.800]  然後講到我們的生命要怎樣多結果子
[00:13:25.800 --> 00:13:28.800]  接下來去到第九至第十七節的時候
[00:13:28.800 --> 00:13:30.400]  下一版那段是這樣說的
[00:13:30.400 --> 00:13:31.200]  我來讀一讀
[00:13:31.200 --> 00:13:35.000]  他說我愛你們正如父愛我一樣
[00:13:35.000 --> 00:13:36.800]  你們要常在我的愛裡面
[00:13:36.800 --> 00:13:38.400]  你們若果遵守我的命令
[00:13:38.400 --> 00:13:40.200]  就會常在我的愛裡面
[00:13:40.200 --> 00:13:42.600]  正如我遵守了父的命令
[00:13:42.600 --> 00:13:44.400]  也都常在他的愛裡面
[00:13:44.400 --> 00:13:46.600]  我已經對你們講了這些東西
[00:13:46.600 --> 00:13:49.400]  是要讓我的喜樂存在你們的心裡面
[00:13:49.400 --> 00:13:51.800]  並且讓你們的喜樂得以滿足
[00:13:51.800 --> 00:13:53.600]  你們要彼此的相愛
[00:13:53.600 --> 00:13:54.800]  好像我愛你們一樣
[00:13:54.800 --> 00:13:56.400]  這個是我的命令
[00:13:56.400 --> 00:13:58.400]  人為朋友捨命
[00:13:58.400 --> 00:14:01.400]  人的愛心不要比這件事更加大
[00:14:01.400 --> 00:14:04.200]  你們若果遵行我所命令的
[00:14:04.200 --> 00:14:05.600]  就是我的朋友
[00:14:05.600 --> 00:14:08.800]  以後我不再稱你們是僕人
[00:14:08.800 --> 00:14:11.800]  因為僕人不知道主人所做的事
[00:14:11.800 --> 00:14:14.200]  但是我稱你們為朋友
[00:14:14.200 --> 00:14:17.200]  因為我從父那裡所聽見的一切
[00:14:17.200 --> 00:14:19.200]  已經被你們知道了
[00:14:19.200 --> 00:14:20.800]  不是你們選了我
[00:14:20.800 --> 00:14:22.200]  是我選了你們
[00:14:22.200 --> 00:14:24.000]  並且派你們去結果子
[00:14:24.000 --> 00:14:27.000]  讓你們的果子可以得以長存
[00:14:27.000 --> 00:14:28.800]  好使到你們奉我的名
[00:14:28.800 --> 00:14:31.000]  無論向父求什麼
[00:14:31.000 --> 00:14:32.800]  他會賜給你們
[00:14:32.800 --> 00:14:34.400]  我這樣命令你們
[00:14:34.400 --> 00:14:37.800]  是要你們彼此相愛
[00:14:37.800 --> 00:14:41.000]  我們看到在整個離別的講論的
[00:14:41.000 --> 00:14:42.200]  最核心的內容
[00:14:42.200 --> 00:14:45.000]  耶穌說到我們和祂的關係
[00:14:45.000 --> 00:14:47.800]  枝子和葡萄樹的關係
[00:14:47.800 --> 00:14:50.600]  然後在這個最核心的部份
[00:14:50.600 --> 00:14:51.800]  臨完結之前
[00:14:51.800 --> 00:14:54.400]  耶穌將一個新的觀念
[00:14:54.400 --> 00:14:56.000]  放在我們裡面
[00:14:56.000 --> 00:14:56.600]  祂說
[00:14:56.600 --> 00:14:57.600]  我從今天開始
[00:14:57.600 --> 00:15:00.600]  我不再稱你們是一個奴僕
[00:15:00.600 --> 00:15:01.400]  從今天開始
[00:15:01.400 --> 00:15:03.800]  我稱你們做我的朋友
[00:15:03.800 --> 00:15:06.200]  約翰很巧妙地將這些經文
[00:15:06.200 --> 00:15:09.200]  放在這段告別信息的中心裡面
[00:15:09.200 --> 00:15:11.600]  這個是祂最想最想我們知道
[00:15:11.600 --> 00:15:13.600]  要帶出的一個重點
[00:15:13.600 --> 00:15:15.400]  我們知道耶穌的洗腳
[00:15:15.400 --> 00:15:16.800]  那個新的命令
