
[00:00:00.000 --> 00:00:02.000]  我信耶稣二十多年
[00:03:48.000 --> 00:03:50.000]  教了他熱心不得了
[00:03:50.000 --> 00:03:54.000]  我有一次和他的同事
[00:03:54.000 --> 00:03:56.000]  和他拍檔的人聊天的時候
[00:03:56.000 --> 00:03:57.000]  一起喝茶
[00:03:57.000 --> 00:04:01.000]  真是難得有這麼好的合夥人
[00:04:01.000 --> 00:04:03.000]  又愛神
[00:04:03.000 --> 00:04:05.000]  做事又好又熱心
[00:04:05.000 --> 00:04:07.000]  積極地看著我
[00:04:07.000 --> 00:04:09.000]  拿一張紙出來給他看
[00:04:09.000 --> 00:04:13.000]  說這封信是他上個禮拜寄給我的
[00:04:13.000 --> 00:04:15.000]  你看看
[00:04:15.000 --> 00:04:16.000]  打開
[00:04:16.000 --> 00:04:18.000]  真是他的簽名
[00:04:18.000 --> 00:04:21.000]  那封信是一封恐嚇信
[00:04:21.000 --> 00:04:24.000]  說如果你再不做這件事
[00:04:24.000 --> 00:04:28.000]  我就要怎樣怎樣對付你
[00:04:28.000 --> 00:04:30.000]  簽名給我
[00:04:30.000 --> 00:04:33.000]  我不相信那封信
[00:04:33.000 --> 00:04:38.000]  出於一個我在教會裡認識的弟兄的手
[00:04:38.000 --> 00:04:40.000]  但我看見他的簽名
[00:04:40.000 --> 00:04:42.000]  我知道他沒有騙我
[00:04:42.000 --> 00:04:45.000]  然後那個人就將他以往一六年來
[00:04:45.000 --> 00:04:47.000]  所做的黑暗事
[00:04:47.000 --> 00:04:49.000]  一樣一樣地數給我聽
[00:04:49.000 --> 00:04:51.000]  那次我坐在茶樓的時候
[00:04:51.000 --> 00:04:54.000]  我自己心裡難過得不得了
[00:04:54.000 --> 00:04:55.000]  我簡直害怕
[00:04:55.000 --> 00:04:56.000]  我打冷顫
[00:04:56.000 --> 00:04:58.000]  我看到有兩個人在那裡
[00:04:58.000 --> 00:05:00.000]  一個在禮拜堂看到
[00:05:00.000 --> 00:05:02.000]  一個在茶樓那個人口裡所說的
[00:05:02.000 --> 00:05:04.000]  是兩個完全不同的人
[00:05:04.000 --> 00:05:07.000]  好像在兩個不同的世界
[00:05:07.000 --> 00:05:08.000]  回到禮拜堂
[00:05:08.000 --> 00:05:09.000]  一下子變了
[00:05:09.000 --> 00:05:11.000]  我們叫做屬靈超人
[00:05:11.000 --> 00:05:13.000]  你認識超人嗎
[00:05:13.000 --> 00:05:15.000]  超人是怎樣的
[00:05:15.000 --> 00:05:16.000]  平日戴著眼鏡
[00:05:16.000 --> 00:05:18.000]  這樣矇矇地
[00:05:18.000 --> 00:05:20.000]  像一條鼠
[00:05:20.000 --> 00:05:21.000]  他出去戲那裡
[00:05:21.000 --> 00:05:22.000]  你見過嗎
[00:05:22.000 --> 00:05:23.000]  有事就進去房間
[00:05:23.000 --> 00:05:25.000]  一轉個彎的時候
[00:05:25.000 --> 00:05:26.000]  一出來
[00:05:26.000 --> 00:05:27.000]  完全不同了
[00:05:27.000 --> 00:05:28.000]  有袍有剩
[00:05:28.000 --> 00:05:29.000]  這樣就去了
[00:05:29.000 --> 00:05:31.000]  很多女人來到禮拜堂門口
[00:05:31.000 --> 00:05:32.000]  一轉個彎
[00:05:32.000 --> 00:05:34.000]  進來就變成超人了
[00:05:34.000 --> 00:05:36.000]  出去就是這樣
[00:05:36.000 --> 00:05:39.000]  我很害怕這類人
[00:05:39.000 --> 00:05:40.000]  到了那個地步
[00:05:40.000 --> 00:05:41.000]  我告訴你
[00:05:41.000 --> 00:05:43.000]  我開始學聰明了
[00:05:43.000 --> 00:05:46.000]  其實那種聰明背後很心酸
[00:05:46.000 --> 00:05:48.000]  我再不敢在那些
[00:05:48.000 --> 00:05:50.000]  我很欣賞的弟兄
[00:05:50.000 --> 00:05:51.000]  他的同事
[00:05:51.000 --> 00:05:54.000]  他的學校的同學
[00:05:54.000 --> 00:05:57.000]  他的工友
[00:05:57.000 --> 00:05:59.000]  他和他一起做工的工友面前
[00:05:59.000 --> 00:06:01.000]  我讚他
[00:06:01.000 --> 00:06:02.000]  我聽得太多了
[00:06:02.000 --> 00:06:04.000]  我不是不知下得台
[00:06:04.000 --> 00:06:06.000]  於是我就試一下
[00:06:06.000 --> 00:06:07.000]  你認識他吧
[00:06:07.000 --> 00:06:09.000]  你覺得他做工好嗎
[00:06:09.000 --> 00:06:10.000]  好
[00:06:10.000 --> 00:06:11.000]  我就噓一聲讚
[00:06:11.000 --> 00:06:12.000]  不出聲嗎
[00:06:12.000 --> 00:06:14.000]  那我就閉嘴了
[00:06:14.000 --> 00:06:15.000]  我好像驚弓箭尾
[00:06:15.000 --> 00:06:17.000]  告訴你我很傷
[00:06:17.000 --> 00:06:19.000]  我不知道你試過沒有
[00:06:19.000 --> 00:06:21.000]  我就試得多了
[00:06:21.000 --> 00:06:22.000]  一次又一次的時候
[00:06:22.000 --> 00:06:23.000]  我心裡真的覺得很難過
[00:06:23.000 --> 00:06:25.000]  為什麼會這樣
[00:06:26.000 --> 00:06:30.000]  這就叫做高層次的精神分裂症
[00:06:30.000 --> 00:06:35.000]  這兩類是我自己心裡
[00:06:35.000 --> 00:06:37.000]  一類是很可憐的
[00:06:37.000 --> 00:06:39.000]  一類我很怕的
[00:06:39.000 --> 00:06:44.000]  為什麼會這樣呢
[00:06:44.000 --> 00:06:47.000]  相信這轉入我們今天思想一下
[00:06:47.000 --> 00:06:50.000]  如何可以像我們主耶穌所要求
[00:06:50.000 --> 00:06:54.000]  我們基督徒做一個入世的聖徒
[00:06:55.000 --> 00:06:57.000]  用這個題目來說你就知道
[00:06:57.000 --> 00:06:59.000]  基督徒是要入世
[00:06:59.000 --> 00:07:02.000]  但是要做聖徒
[00:07:02.000 --> 00:07:03.000]  很不容易
[00:07:03.000 --> 00:07:04.000]  好像耶穌所說
[00:07:04.000 --> 00:07:06.000]  我們要在這個世界裡
[00:07:06.000 --> 00:07:08.000]  我們不離開這個世界
[00:07:08.000 --> 00:07:12.000]  但是我們也不屬於這個世界
[00:07:12.000 --> 00:07:14.000]  說就說得多
[00:07:14.000 --> 00:07:15.000]  做起來不容易
[00:07:15.000 --> 00:07:16.000]  如何才可以做那個
[00:07:16.000 --> 00:07:17.000]  我剛才所說的
[00:07:17.000 --> 00:07:19.000]  也不可憐
[00:07:19.000 --> 00:07:22.000]  也不是可怕的基督徒
[00:07:22.000 --> 00:07:27.000]  我相信我想從一個很基本的事實出發點
[00:07:27.000 --> 00:07:29.000]  這個事實如果我們知道
[00:07:29.000 --> 00:07:30.000]  如果我們了解
[00:07:30.000 --> 00:07:31.000]  我們肯定的時候
[00:07:31.000 --> 00:07:35.000]  就不會有那麼多不必要的幻想
[00:07:35.000 --> 00:07:37.000]  這個事實是什麼呢
[00:07:37.000 --> 00:07:40.000]  這個事實是我們所處這個世界
[00:07:40.000 --> 00:07:43.000]  尤其是我們這個商業的世界
[00:07:43.000 --> 00:07:45.000]  加拿大這個商業世界
[00:07:45.000 --> 00:07:47.000]  或者香港這個很現實
[00:07:47.000 --> 00:07:50.000]  一個很商業化的世界
[00:07:50.000 --> 00:07:52.000]  這個世界的價值
[00:07:52.000 --> 00:07:57.000]  和我們基督徒在信仰裡的價值
[00:07:57.000 --> 00:08:01.000]  是有一定的張力和衝突的
[00:08:01.000 --> 00:08:03.000]  我們不否認這件事
[00:08:03.000 --> 00:08:04.000]  我們不要騙我們自己
[00:08:04.000 --> 00:08:05.000]  說沒事的
[00:08:05.000 --> 00:08:07.000]  我們會做就搞定了
[00:08:07.000 --> 00:08:11.000]  到頭來我們不誠實地面對這個事實
[00:08:11.000 --> 00:08:13.000]  說這個世界對於一些東西的看法
[00:08:13.000 --> 00:08:16.000]  和我們基督教信仰裡對一些東西的看法
[00:08:16.000 --> 00:08:18.000]  是真的不同的
[00:08:18.000 --> 00:08:20.000]  如果我們知道是不同的
[00:08:20.000 --> 00:08:22.000]  有心理準備我們會好一點
[00:08:22.000 --> 00:08:24.000]  有很多頂尖的很多人信耶穌之後
[00:08:24.000 --> 00:08:25.000]  他根本不知道
[00:08:25.000 --> 00:08:26.000]  或者不自覺
[00:08:26.000 --> 00:08:31.000]  或者不想認為這個世界和他的信仰是不同的
[00:08:31.000 --> 00:08:34.000]  於是他就一下子跳進去
[00:08:34.000 --> 00:08:37.000]  結果就粉身碎骨
[00:08:37.000 --> 00:08:43.000]  在約翰一書那裡告訴我們
[00:08:43.000 --> 00:08:45.000]  在第二章那裡說
[00:08:45.000 --> 00:08:49.000]  世界和他所有的罪惡
[00:08:49.000 --> 00:08:52.000]  可以總括成為三句話
[00:08:52.000 --> 00:08:56.000]  是肉體的情慾
[00:08:56.000 --> 00:08:58.000]  眼目的情慾
[00:08:58.000 --> 00:09:00.000]  今生的驕傲
[00:09:00.000 --> 00:09:02.000]  今生的驕傲按照原名的意思
[00:09:02.000 --> 00:09:04.000]  就是你擁有的驕傲
[00:09:04.000 --> 00:09:06.000]  就是說驕傲你所擁有的東西
[00:09:06.000 --> 00:09:08.000]  今天不想和大家慢慢解經
[00:09:08.000 --> 00:09:11.000]  你都知道從這三句話
[00:09:11.000 --> 00:09:14.000]  突出了其實今天這個世界和我們信仰裡
[00:09:14.000 --> 00:09:21.000]  三個很基本價值上的不同範圍
[00:09:21.000 --> 00:09:24.000]  多多少少今天在你和我
[00:09:24.000 --> 00:09:26.000]  我知道大家有很多不同的職業
[00:09:26.000 --> 00:09:27.000]  我也有很多不同的職業
[00:09:27.000 --> 00:09:28.000]  我認識的朋友也有很多不同的職業
[00:09:28.000 --> 00:09:30.000]  我們也不能離開這個世界
[00:09:30.000 --> 00:09:32.000]  今天我們不是每個人都做修道士
[00:09:32.000 --> 00:09:35.000]  我們在這個現實的世界裡
[00:09:35.000 --> 00:09:36.000]  在聖經裡告訴我們
[00:09:36.000 --> 00:09:40.000]  剛才的經文裡大大略略有這三大方面的衝突
[00:09:40.000 --> 00:09:42.000]  第一
[00:09:42.000 --> 00:09:44.000]  是權勢
[00:09:44.000 --> 00:09:46.000]  權力
[00:09:46.000 --> 00:09:47.000]  第二
[00:09:47.000 --> 00:09:49.000]  是財富
[00:09:49.000 --> 00:09:50.000]  錢
[00:09:50.000 --> 00:09:51.000]  第三
[00:09:51.000 --> 00:09:53.000]  是性慾
[00:09:53.000 --> 00:09:54.000]  性
[00:09:54.000 --> 00:09:58.000]  我相信今天在這個世界和我們信仰之間
[00:09:58.000 --> 00:10:02.000]  基本上是這三個大的範圍裡有一種張力
[00:10:02.000 --> 00:10:03.000]  我告訴你
[00:10:03.000 --> 00:10:05.000]  你不用想了
[00:10:05.000 --> 00:10:07.000]  這個張力永遠都在這裡
[00:10:07.000 --> 00:10:10.000]  這個張力是不會消失的
[00:10:10.000 --> 00:10:13.000]  直到耶穌基督再來結束這個世界之前
[00:10:13.000 --> 00:10:18.000]  這個世界不斷和我們信仰裡有這三方面的張力
[00:10:18.000 --> 00:10:19.000]  我們要面對
[00:10:19.000 --> 00:10:20.000]  於是承認這個張力
[00:10:20.000 --> 00:10:22.000]  在權勢上面我也很明白
[00:10:22.000 --> 00:10:24.000]  在這個世界裡
[00:10:24.000 --> 00:10:26.000]  在這個商業的社會裡
[00:10:26.000 --> 00:10:28.000]  權勢是什麼呢
[00:10:28.000 --> 00:10:31.000]  權勢是表示你可以調動多少人
[00:10:31.000 --> 00:10:33.000]  權勢是表示你可以指多少人動
[00:10:33.000 --> 00:10:36.000]  有時候我們去和人聊天的時候
[00:10:36.000 --> 00:10:40.000]  朋友就會說這個人很厲害
[00:10:40.000 --> 00:10:41.000]  一百多人任他指
[00:10:41.000 --> 00:10:43.000]  這個就是很簡單的表示
[00:10:43.000 --> 00:10:46.000]  有權的人就是說有些人要聽他的點
[00:10:46.000 --> 00:10:48.000]  說得俗一點就是這麼簡單
[00:10:48.000 --> 00:10:50.000]  越多人聽他的點
[00:10:50.000 --> 00:10:52.000]  他就越有權勢
[00:10:52.000 --> 00:10:56.000]  但是我們轉去看看我們基督教信仰裡
[00:10:56.000 --> 00:10:58.000]  權勢是什麼意思呢
[00:10:58.000 --> 00:11:00.000]  我們從聖經裡看什麼叫權勢呢
[00:11:00.000 --> 00:11:02.000]  權勢的意義是什麼呢
[00:11:02.000 --> 00:11:04.000]  一個人他有權
[00:11:04.000 --> 00:11:08.000]  絕對不是代表他可以點人
[00:11:08.000 --> 00:11:09.000]  一個人有權
[00:11:09.000 --> 00:11:11.000]  在聖經裡給我們看見
[00:11:11.000 --> 00:11:12.000]  在《肥律比書》第二章
[00:11:12.000 --> 00:11:15.000]  好像耶穌的那個榜樣那樣
[00:11:15.000 --> 00:11:16.000]  一個人有權
[00:11:16.000 --> 00:11:21.000]  就等於他有這個獨特的地位
[00:11:21.000 --> 00:11:24.000]  有這個獨特的能力
[00:11:24.000 --> 00:11:28.000]  可以去幫助更多人
[00:11:28.000 --> 00:11:33.000]  去發揮更多人的恩賜
[00:11:33.000 --> 00:11:35.000]  這就是聖經裡所說的權勢
[00:11:35.000 --> 00:11:38.000]  一個人的權勢不是利益他自己
[00:11:38.000 --> 00:11:41.000]  真正的權勢是利益其他人
[00:11:41.000 --> 00:11:43.000]  他因為有這個位置
[00:11:43.000 --> 00:11:44.000]  他坐上這個位置
[00:11:44.000 --> 00:11:47.000]  所以他可以幫助更多有需要的人
[00:11:47.000 --> 00:11:50.000]  要做到他本來不能幫助的事
[00:11:50.000 --> 00:11:51.000]  聽得明白意思嗎
[00:11:51.000 --> 00:11:53.000]  這個就是權勢
[00:11:53.000 --> 00:11:55.000]  這個在我過去的日子裡
[00:11:55.000 --> 00:11:56.000]  很深深地學習這個東西
[00:11:56.000 --> 00:11:58.000]  聖經的權勢絕對不是給了我
[00:11:58.000 --> 00:12:00.000]  那我威風了
[00:12:00.000 --> 00:12:01.000]  你不要動我
[00:12:01.000 --> 00:12:03.000]  你知道我是誰嗎
[00:12:03.000 --> 00:12:07.000]  我通常在世上就聽到這些話
[00:12:07.000 --> 00:12:09.000]  我們在神裡面不是
[00:12:09.000 --> 00:12:11.000]  我有這個獨特的地位
[00:12:11.000 --> 00:12:13.000]  是代表了我能夠做一些
[00:12:13.000 --> 00:12:17.000]  其他人做不到的事去侍奉神
[00:12:17.000 --> 00:12:19.000]  神給我有兩個學位
[00:12:19.000 --> 00:12:20.000]  讀書多
[00:12:20.000 --> 00:12:22.000]  感謝主
[00:12:22.000 --> 00:12:25.000]  我可以用這個機會向上爬
[00:12:25.000 --> 00:12:26.000]  爬到指很多人
[00:12:26.000 --> 00:12:29.000]  但是我看見聖經裡教我不是這樣
[00:12:29.000 --> 00:12:31.000]  我充分利用我這個學位
[00:12:31.000 --> 00:12:33.000]  我這個地位
[00:12:33.000 --> 00:12:35.000]  我有這個機會可以接觸到那些
[00:12:35.000 --> 00:12:37.000]  一般人未必接得到的人
[00:12:37.000 --> 00:12:39.000]  我向他們傳福音
[00:12:39.000 --> 00:12:41.000]  我有這個接觸
[00:12:41.000 --> 00:12:43.000]  我有這個機會可以能夠
[00:12:43.000 --> 00:12:45.000]  或者有時候是上電視
[00:12:45.000 --> 00:12:47.000]  有些人說很愛上電視
[00:12:47.000 --> 00:12:49.000]  說話的時候很多人聽
[00:12:49.000 --> 00:12:50.000]  受到影響
[00:12:50.000 --> 00:12:52.000]  感謝主
[00:12:52.000 --> 00:12:55.000]  我就能夠給我這個特別的機會的時候
[00:12:55.000 --> 00:12:57.000]  我就上電視當中
[00:12:57.000 --> 00:12:59.000]  我聽到很多教徒想說
[00:12:59.000 --> 00:13:01.000]  但是沒有機會在那裡說的話
[00:13:01.000 --> 00:13:02.000]  我就說
[00:13:02.000 --> 00:13:06.000]  這個是神在權勢的角度
[00:13:06.000 --> 00:13:08.000]  和我身體很不同
[00:13:08.000 --> 00:13:10.000]  就是看我多聰明多威風
[00:13:10.000 --> 00:13:11.000]  每個人聽我怎樣
[00:13:11.000 --> 00:13:12.000]  不是
[00:13:12.000 --> 00:13:14.000]  這個永遠有衝突的
[00:13:14.000 --> 00:13:15.000]  永遠有張力的
[00:13:15.000 --> 00:13:17.000]  這個世界你不斷聽見一個聲音
[00:13:17.000 --> 00:13:19.000]  又不斷在聖經裡聽見另外一個聲音
[00:13:19.000 --> 00:13:21.000]  財富
[00:13:21.000 --> 00:13:23.000]  財富更加明顯
[00:13:23.000 --> 00:13:25.000]  在世界裡
[00:13:25.000 --> 00:13:27.000]  在商業的社會當中
[00:13:27.000 --> 00:13:31.000]  財富是你身份的標準和象徵
[00:13:31.000 --> 00:13:33.000]  我們經常都會見到
[00:13:33.000 --> 00:13:35.000]  在我們周圍的朋友
[00:13:35.000 --> 00:13:36.000]  我們的親戚裡
[00:13:36.000 --> 00:13:37.000]  一說起哪個人
[00:13:37.000 --> 00:13:39.000]  他拿著粉絲的
[00:13:39.000 --> 00:13:41.000]  這個是他的定義
[00:13:41.000 --> 00:13:43.000]  他有錢
[00:13:43.000 --> 00:13:44.000]  他買得起什麼
[00:13:44.000 --> 00:13:46.000]  就表示他有什麼身份
[00:13:46.000 --> 00:13:50.000]  說起某人的時候
[00:13:50.000 --> 00:13:52.000]  說他這份工作厲害
[00:13:52.000 --> 00:13:54.000]  十幾萬一年收入
[00:13:54.000 --> 00:13:56.000]  大家就說
[00:13:56.000 --> 00:13:58.000]  這個人
[00:13:58.000 --> 00:14:00.000]  你怎樣看他
[00:14:00.000 --> 00:14:02.000]  你這麼高看他
[00:14:02.000 --> 00:14:04.000]  就在乎他有多少收入
[00:14:04.000 --> 00:14:08.000]  財富就是定他排到多高的位置
[00:14:08.000 --> 00:14:10.000]  這是世界上
[00:14:10.000 --> 00:14:12.000]  大家接受了的角度
[00:14:12.000 --> 00:14:16.000]  當我們轉向聖經的時候
[00:14:16.000 --> 00:14:18.000]  聖經怎麼洗台詞呢
[00:14:22.000 --> 00:14:24.000]  當我們打開耶穌對財富的說法的時候
[00:14:24.000 --> 00:14:26.000]  你會發覺一個完全不同的角度
[00:14:26.000 --> 00:14:28.000]  像剛才一樣
[00:14:28.000 --> 00:14:30.000]  財富本身不是罪
[00:14:30.000 --> 00:14:34.000]  但是我們也不能否認
[00:14:34.000 --> 00:14:36.000]  聖經裡有很多地方
[00:14:36.000 --> 00:14:38.000]  警告我們
[00:14:38.000 --> 00:14:40.000]  財富是很多時候
[00:14:40.000 --> 00:14:42.000]  會成為我們人
[00:14:42.000 --> 00:14:44.000]  得著救恩或者
[00:14:44.000 --> 00:14:46.000]  屬靈成長的障礙
[00:14:46.000 --> 00:14:48.000]  我想你馬上會想到很多
[00:14:48.000 --> 00:14:50.000]  我不需要引很多經文給你
[00:14:50.000 --> 00:14:52.000]  你不能否認這件事
[00:14:52.000 --> 00:14:54.000]  搞清楚
[00:14:54.000 --> 00:14:56.000]  聖經沒有審判有錢的人
[00:14:56.000 --> 00:14:58.000]  不是好人
[00:14:58.000 --> 00:15:00.000]  不過聖經很清楚說
[00:15:00.000 --> 00:15:02.000]  有錢的人
[00:15:02.000 --> 00:15:04.000]  財富多的人
[00:15:04.000 --> 00:15:06.000]  很多時候會成為他屬靈成長
[00:15:06.000 --> 00:15:08.000]  或者甚至是得到福音
[00:15:08.000 --> 00:15:10.000]  得救的一個障礙
[00:15:10.000 --> 00:15:12.000]  我們不能忘記
[00:15:12.000 --> 00:15:14.000]  這種警告
[00:15:14.000 --> 00:15:16.000]  另外一方面如果你有錢
[00:15:16.000 --> 00:15:18.000]  有更多錢
[00:15:18.000 --> 00:15:20.000]  就等於增加了
[00:15:20.000 --> 00:15:22.000]  我們服務的對象
[00:15:22.000 --> 00:15:24.000]  很多人需要幫助
[00:15:24.000 --> 00:15:26.000]  就因為
[00:15:26.000 --> 00:15:28.000]  他需要錢
[00:15:28.000 --> 00:15:30.000]  錢是他最基本幫助的來源
[00:15:30.000 --> 00:15:32.000]  這個我想大家都明白
[00:15:32.000 --> 00:15:34.000]  你不要說錢沒有用
[00:15:34.000 --> 00:15:36.000]  基督徒不要這麼清高
[00:15:36.000 --> 00:15:38.000]  錢很有用
[00:15:38.000 --> 00:15:40.000]  你沒錢吃什麼
[00:15:40.000 --> 00:15:42.000]  有時候我去到一些
[00:15:42.000 --> 00:15:44.000]  多倫多的
[00:15:44.000 --> 00:15:46.000]  西邊或者一些比較
[00:15:46.000 --> 00:15:48.000]  窮的地方
[00:15:48.000 --> 00:15:50.000]  我坐在那裡
[00:15:50.000 --> 00:15:52.000]  和一些很舊
[00:15:52.000 --> 00:15:54.000]  很燦爛的餐廳
[00:15:54.000 --> 00:15:56.000]  吃個下午的時候
[00:15:56.000 --> 00:15:58.000]  見到很多人
[00:15:58.000 --> 00:16:00.000]  心裡很沉痛
[00:16:00.000 --> 00:16:02.000]  看見他們的衣服
[00:16:02.000 --> 00:16:04.000]  看見他們的面貌
[00:16:04.000 --> 00:16:06.000]  你就知道貧窮是
[00:16:06.000 --> 00:16:08.000]  很痛苦的一件事
[00:16:08.000 --> 00:16:10.000]  一個人一貧窮的時候
[00:16:10.000 --> 00:16:12.000]  什麼都沒有了
[00:16:12.000 --> 00:16:14.000]  連自己的尊心
[00:16:14.000 --> 00:16:16.000]  人責
[00:16:16.000 --> 00:16:18.000]  都可以沒有
[00:16:18.000 --> 00:16:20.000]  錢做什麼呢
[00:16:20.000 --> 00:16:22.000]  如果神給你有錢
[00:16:22.000 --> 00:16:24.000]  基督徒說神給我有錢
[00:16:24.000 --> 00:16:26.000]  就等於給我有更多的機會和責任
[00:16:26.000 --> 00:16:28.000]  去幫那些
[00:16:28.000 --> 00:16:30.000]  只有錢才能幫助的人
[00:16:30.000 --> 00:16:32.000]  這是聖經的角度
[00:16:32.000 --> 00:16:34.000]  所以錢
[00:16:34.000 --> 00:16:36.000]  不是在托高我的地位
[00:16:36.000 --> 00:16:38.000]  看別人這樣看我
[00:16:38.000 --> 00:16:40.000]  這樣看我
[00:16:40.000 --> 00:16:42.000]  這是世界的看法
[00:16:42.000 --> 00:16:44.000]  錢不關乎別人怎樣看我
[00:16:44.000 --> 00:16:46.000]  也不介意別人怎樣看我
[00:16:46.000 --> 00:16:48.000]  錢是等於
[00:16:48.000 --> 00:16:50.000]  看我能拿出多少
[00:16:50.000 --> 00:16:52.000]  給那些有真正需要的人
[00:16:52.000 --> 00:16:54.000]  而依賴我的錢
