
[00:00:00.000 --> 00:00:09.520]  非常之感謝上帝給我在教會70週年的大日子裏
[00:06:29.680 --> 00:06:31.680]  都讀到
[00:06:31.680 --> 00:06:33.680]  天上有一個大布袋
[00:06:33.680 --> 00:06:35.680]  一個大布袋
[00:06:35.680 --> 00:06:37.680]  四個角繩子
[00:06:37.680 --> 00:06:39.680]  綁著
[00:06:39.680 --> 00:06:41.680]  像一個大布幕
[00:06:41.680 --> 00:06:43.680]  裡面有很多猶太人
[00:06:43.680 --> 00:06:45.680]  不准碰不准吃的
[00:06:45.680 --> 00:06:47.680]  所謂的活物
[00:06:47.680 --> 00:06:49.680]  裡面肯定有隻豬在
[00:06:49.680 --> 00:06:51.680]  我猜他們不吃豬
[00:06:51.680 --> 00:06:53.680]  他們不會放羊在
[00:06:53.680 --> 00:06:55.680]  要羊就能吃
[00:06:55.680 --> 00:06:57.680]  所以將那些猶太人
[00:06:57.680 --> 00:06:59.680]  傳統認為不潔淨的東西
[00:06:59.680 --> 00:07:01.680]  放在裡面
[00:07:01.680 --> 00:07:03.680]  然後就叫他們
[00:07:03.680 --> 00:07:05.680]  把羊肉放進湯裡
[00:07:05.680 --> 00:07:09.680]  對於彼得來說
[00:07:09.680 --> 00:07:11.680]  是匪夷所思的事情
[00:07:11.680 --> 00:07:15.680]  我今天講的這篇訊息
[00:07:15.680 --> 00:07:17.680]  我給他的題目
[00:07:17.680 --> 00:07:19.680]  叫福音的照明
[00:07:19.680 --> 00:07:23.680]  第一我們要說的是
[00:07:23.680 --> 00:07:25.680]  上帝很多時候
[00:07:25.680 --> 00:07:27.680]  吩咐我們
[00:07:27.680 --> 00:07:29.680]  一些使命
[00:07:29.680 --> 00:07:31.680]  給我們
[00:07:31.680 --> 00:07:33.680]  要我們尊崇的時候
[00:07:33.680 --> 00:07:35.680]  是超過我們
[00:07:35.680 --> 00:07:37.680]  自己所能夠理解
[00:07:37.680 --> 00:07:39.680]  所能夠尊崇
[00:07:39.680 --> 00:07:41.680]  所能夠接納的
[00:07:41.680 --> 00:07:43.680]  上帝很多時候在我們的教會
[00:07:43.680 --> 00:07:45.680]  在我們的生命裡面所做的事情
[00:07:45.680 --> 00:07:47.680]  不是順著我們的意願去做的
[00:07:47.680 --> 00:07:49.680]  是從上帝
[00:07:49.680 --> 00:07:51.680]  自己的觀點角度來看
[00:07:51.680 --> 00:07:53.680]  叫我們做一些事情
[00:07:53.680 --> 00:07:55.680]  是超乎我們所有
[00:07:55.680 --> 00:07:57.680]  可能想像的東西
[00:07:57.680 --> 00:07:59.680]  但是上帝叫彼得去做
[00:07:59.680 --> 00:08:01.680]  對彼得來說
[00:08:01.680 --> 00:08:03.680]  我從小到大
[00:08:03.680 --> 00:08:05.680]  所受的教育
[00:08:05.680 --> 00:08:07.680]  告訴我這些東西是不行的
[00:08:07.680 --> 00:08:09.680]  吃都不准吃
[00:08:09.680 --> 00:08:11.680]  但是天上來的一個聲音
[00:08:11.680 --> 00:08:13.680]  最權威的聲音
[00:08:13.680 --> 00:08:15.680]  是上帝的聲音
[00:08:15.680 --> 00:08:17.680]  告訴我去吃它
[00:08:17.680 --> 00:08:19.680]  你說我做好不做好
[00:08:19.680 --> 00:08:21.680]  我做好不做好
[00:08:21.680 --> 00:08:23.680]  我做的話
[00:08:23.680 --> 00:08:25.680]  上帝叫我走
[00:08:25.680 --> 00:08:27.680]  如果我不做的話
[00:08:27.680 --> 00:08:29.680]  聲音這麼割鑿
[00:08:29.680 --> 00:08:31.680]  信仰去到一個環境的時候
[00:08:31.680 --> 00:08:33.680]  很衝擊到我們的信仰
[00:08:33.680 --> 00:08:35.680]  衝擊到我們的思維
[00:08:35.680 --> 00:08:37.680]  到底我們做不做呢
[00:08:37.680 --> 00:08:39.680]  做不做呢
[00:08:39.680 --> 00:08:41.680]  這不是說後悔的時候
[00:08:41.680 --> 00:08:43.680]  大聲的那個
[00:08:43.680 --> 00:08:45.680]  我們做
[00:08:45.680 --> 00:08:47.680]  我最認識他的時候
[00:08:47.680 --> 00:08:49.680]  就是以前一見到大型聚會的時候
[00:08:49.680 --> 00:08:51.680]  他的聲音
[00:08:51.680 --> 00:08:53.680]  就如火箭升空一樣
[00:08:53.680 --> 00:08:55.680]  核彈爆炸一樣
[00:08:55.680 --> 00:08:57.680]  飛上來
[00:08:57.680 --> 00:08:59.680]  我說你的聲音
[00:08:59.680 --> 00:09:01.680]  真的可以了
[00:09:01.680 --> 00:09:03.680]  不是聲音大那個
[00:09:03.680 --> 00:09:05.680]  贏了就對的
[00:09:05.680 --> 00:09:07.680]  未必是
[00:09:07.680 --> 00:09:09.680]  很多時候真的不是
[00:09:09.680 --> 00:09:11.680]  反而那個微微小小的聲音
[00:09:11.680 --> 00:09:13.680]  在我們心底裏
[00:09:13.680 --> 00:09:15.680]  繞來繞去
[00:09:15.680 --> 00:09:17.680]  繞來繞去
[00:09:17.680 --> 00:09:19.680]  不做好不安樂
[00:09:19.680 --> 00:09:21.680]  我經常用
[00:09:21.680 --> 00:09:23.680]  這樣的例子
[00:09:23.680 --> 00:09:25.680]  因為最近都進入了這樣的階段
[00:09:25.680 --> 00:09:27.680]  出門後
[00:09:27.680 --> 00:09:29.680]  不覺得
[00:09:29.680 --> 00:09:31.680]  爐頭熄了火了沒有
[00:09:31.680 --> 00:09:33.680]  你說不用到
[00:09:33.680 --> 00:09:35.680]  我這樣的年紀
[00:09:35.680 --> 00:09:37.680]  可能四五十歲都開始有
[00:09:37.680 --> 00:09:39.680]  那種亂亂的感覺
[00:09:39.680 --> 00:09:41.680]  那種亂亂的感覺
[00:09:41.680 --> 00:09:43.680]  很多時候那種亂亂的感覺
[00:09:43.680 --> 00:09:45.680]  在上帝的心裏做
[00:09:45.680 --> 00:09:47.680]  是呢不是呢
[00:09:47.680 --> 00:09:49.680]  做與不做呢
[00:09:49.680 --> 00:09:51.680]  當你真的
[00:09:51.680 --> 00:09:53.680]  最多走回頭
[00:09:53.680 --> 00:09:55.680]  最多搭電梯上樓
[00:09:55.680 --> 00:09:57.680]  最多麻煩一點
[00:09:57.680 --> 00:09:59.680]  熄了火了
[00:09:59.680 --> 00:10:01.680]  那你就走了
[00:10:01.680 --> 00:10:03.680]  那種亂亂的感覺
[00:10:03.680 --> 00:10:05.680]  讓你一定要做完之後
[00:10:05.680 --> 00:10:07.680]  你心裏才安樂的
[00:10:07.680 --> 00:10:09.680]  有時候上帝用這麼微小的聲音
[00:10:09.680 --> 00:10:11.680]  來跟屬於他自己的兒女
[00:10:11.680 --> 00:10:13.680]  說話
[00:10:13.680 --> 00:10:15.680]  讓我們尊重他自己的心意
[00:10:15.680 --> 00:10:17.680]  所以經常在我們的生活裏
[00:10:17.680 --> 00:10:19.680]  要捕捉這樣的聲音
[00:10:19.680 --> 00:10:21.680]  跟著主耶穌說
[00:10:21.680 --> 00:10:23.680]  是不是危險呢 是
[00:10:23.680 --> 00:10:25.680]  是不是必要呢 是
[00:10:25.680 --> 00:10:27.680]  但我們需要在教會裏
[00:10:27.680 --> 00:10:29.680]  需要和我們的目者
[00:10:29.680 --> 00:10:31.680]  需要和我們的傳道
[00:10:31.680 --> 00:10:33.680]  一起來直接禱告
[00:10:33.680 --> 00:10:35.680]  祈求感恩
[00:10:35.680 --> 00:10:37.680]  尋求上帝自己的心意
[00:10:37.680 --> 00:10:39.680]  這是必要的
[00:10:39.680 --> 00:10:41.680]  但我們很多時候只是在會議廳裏面
[00:10:41.680 --> 00:10:43.680]  解決問題
[00:10:43.680 --> 00:10:45.680]  我們在禱告的密室裏面
[00:10:45.680 --> 00:10:47.680]  和我們的傳道
[00:10:47.680 --> 00:10:49.680]  目者
[00:10:49.680 --> 00:10:51.680]  長老 執事
[00:10:51.680 --> 00:10:53.680]  一起來在禱告之中解決問題
[00:10:53.680 --> 00:10:55.680]  今天要說的是什麼呢
[00:10:55.680 --> 00:10:57.680]  當彼得收到這樣的訊息的時候
[00:10:57.680 --> 00:10:59.680]  我到底做好還是不做好呢
[00:10:59.680 --> 00:11:01.680]  我到底做好還是不做好呢
[00:11:01.680 --> 00:11:03.680]  超乎了我所有的思維
[00:11:03.680 --> 00:11:05.680]  超乎了我所有的宗教經驗
[00:11:05.680 --> 00:11:07.680]  超乎了我所有的宗教經驗
[00:11:07.680 --> 00:11:09.680]  我到底做好還是不做好呢
[00:11:09.680 --> 00:11:11.680]  我到底做好還是不做好呢
[00:11:11.680 --> 00:11:13.680]  但在經文裏面
[00:11:13.680 --> 00:11:15.680]  上帝潔淨的
[00:11:15.680 --> 00:11:17.680]  你不可以當作污穢
[00:11:17.680 --> 00:11:19.680]  上帝叫你去做的
[00:11:19.680 --> 00:11:21.680]  你就去做吧
[00:11:21.680 --> 00:11:23.680]  他要在那裏很肯定
[00:11:23.680 --> 00:11:25.680]  他生命裏面的經驗
[00:11:25.680 --> 00:11:27.680]  屬靈裏面的經驗
[00:11:27.680 --> 00:11:29.680]  聖經對他自己的吩咐
[00:11:29.680 --> 00:11:31.680]  聖經對他自己的吩咐
[00:11:31.680 --> 00:11:33.680]  怎樣在碰撞之中
[00:11:33.680 --> 00:11:35.680]  能夠找到一個
[00:11:35.680 --> 00:11:37.680]  一個立足點
[00:11:37.680 --> 00:11:39.680]  我舉幾個例子
[00:11:39.680 --> 00:11:41.680]  我舉幾個例子
[00:11:41.680 --> 00:11:43.680]  大家如果上網的話
[00:11:43.680 --> 00:11:45.680]  看看成基2018年
[00:11:45.680 --> 00:11:47.680]  應該是吧
[00:11:47.680 --> 00:11:49.680]  他post了在教會那裏
[00:11:49.680 --> 00:11:51.680]  講教會遇到一些
[00:11:51.680 --> 00:11:53.680]  因為政府要收地
[00:11:53.680 --> 00:11:55.680]  因為政府要收地
[00:11:55.680 --> 00:11:57.680]  超乎我們想像之外的
[00:11:57.680 --> 00:11:59.680]  超乎我們想像之外的
[00:11:59.680 --> 00:12:01.680]  超乎我們想像之外的
[00:12:01.680 --> 00:12:03.680]  我們都說我們在這裏多少年了
[00:12:03.680 --> 00:12:05.680]  我們都說我們在這裏多少年了
[00:12:05.680 --> 00:12:07.680]  70年了
[00:12:07.680 --> 00:12:09.680]  有個人出世都要出世
[00:12:09.680 --> 00:12:11.680]  到現在都70歲了
[00:12:11.680 --> 00:12:13.680]  小日子每個人都老人家
[00:12:13.680 --> 00:12:15.680]  這間教會都很老了
[00:12:15.680 --> 00:12:17.680]  70歲了
[00:12:17.680 --> 00:12:19.680]  竟然被收回去
[00:12:19.680 --> 00:12:21.680]  收回去還不能補償
[00:12:21.680 --> 00:12:23.680]  是無償地拿了去
[00:12:23.680 --> 00:12:25.680]  為什麼會這樣呢
[00:12:25.680 --> 00:12:27.680]  超乎想像之外
[00:12:27.680 --> 00:12:29.680]  所以成基就寫了
[00:12:29.680 --> 00:12:31.680]  就好像舊時的阿巴拉罕
[00:12:31.680 --> 00:12:33.680]  上帝叫他走
[00:12:33.680 --> 00:12:35.680]  他就走
[00:12:35.680 --> 00:12:37.680]  總之上帝叫他走
[00:12:37.680 --> 00:12:41.680]  我不知道上帝對我們的心意是怎樣
[00:12:41.680 --> 00:12:43.680]  但唯一我知道的
[00:12:43.680 --> 00:12:45.680]  就是走可能是事實
[00:12:45.680 --> 00:12:47.680]  是一個未曾發生的事實
[00:12:47.680 --> 00:12:49.680]  是一個未曾發生的事實
[00:12:49.680 --> 00:12:51.680]  我們只能夠直接禱告
[00:12:51.680 --> 00:12:53.680]  祈求感謝
[00:12:53.680 --> 00:12:55.680]  將我們自己的心意和上帝講
[00:12:55.680 --> 00:12:57.680]  很多人說我們要做這些
[00:12:57.680 --> 00:12:59.680]  我們要做那些
[00:12:59.680 --> 00:13:01.680]  所做的我們都做了
[00:13:01.680 --> 00:13:03.680]  公開答問我們都做了
[00:13:03.680 --> 00:13:05.680]  公開訪問我們都做了
[00:13:05.680 --> 00:13:07.680]  公開訪問我們都做了
[00:13:07.680 --> 00:13:09.680]  無論怎樣都好
[00:13:09.680 --> 00:13:11.680]  有些事情的發生
[00:13:11.680 --> 00:13:13.680]  對我們來說
[00:13:13.680 --> 00:13:15.680]  是超乎我們想像的
[00:13:15.680 --> 00:13:17.680]  我們在這個地方
[00:13:17.680 --> 00:13:19.680]  傳福音不是70年了嗎
[00:13:19.680 --> 00:13:21.680]  我們這裡很多人
[00:13:21.680 --> 00:13:23.680]  信主都在這個地方
[00:13:23.680 --> 00:13:25.680]  藉著加音堂來信主
[00:13:25.680 --> 00:13:27.680]  上帝啊
[00:13:27.680 --> 00:13:29.680]  為什麼你要將這個地方收回
[00:13:29.680 --> 00:13:31.680]  為什麼呢
[00:13:31.680 --> 00:13:33.680]  我們可以問很多問題
[00:13:33.680 --> 00:13:35.680]  和這段經文所見的現象
[00:13:35.680 --> 00:13:37.680]  如出一轍
[00:13:37.680 --> 00:13:39.680]  當日的彼得就說
[00:13:39.680 --> 00:13:41.680]  我不能夠鬥這些事
[00:13:41.680 --> 00:13:43.680]  現在我們的經歷就說
[00:13:43.680 --> 00:13:45.680]  怎能夠有這樣的事
[00:13:45.680 --> 00:13:47.680]  我們已經有70年了
[00:13:47.680 --> 00:13:51.680]  但是在這些
[00:13:51.680 --> 00:13:53.680]  這麼多的未知
[00:13:53.680 --> 00:13:55.680]  在很多的
[00:13:55.680 --> 00:13:59.680]  困難
[00:13:59.680 --> 00:14:01.680]  很多不知道
[00:14:01.680 --> 00:14:03.680]  離開了這些事
[00:14:03.680 --> 00:14:05.680]  我們還要去哪個地方
[00:14:05.680 --> 00:14:07.680]  那個地方又是怎樣的地方
[00:14:07.680 --> 00:14:09.680]  我們要做些什麼工作
[00:14:09.680 --> 00:14:11.680]  我們什麼都不知道
[00:14:11.680 --> 00:14:13.680]  但我們唯一知道的就是
[00:14:13.680 --> 00:14:15.680]  我們的教會
[00:14:15.680 --> 00:14:17.680]  我們的信徒都在上帝自己的恩兆之下
[00:14:17.680 --> 00:14:19.680]  是上帝自己的福音
[00:14:19.680 --> 00:14:21.680]  帶領我們來到這個地方
[00:14:21.680 --> 00:14:23.680]  我們相信上帝自己的福音
[00:14:23.680 --> 00:14:25.680]  會帶領我們去到祂給我們的地方
[00:14:25.680 --> 00:14:27.680]  昔日的阿伯拉罕
[00:14:27.680 --> 00:14:29.680]  當上帝對他說
[00:14:29.680 --> 00:14:31.680]  要將你自己的兒子
[00:14:31.680 --> 00:14:33.680]  就是你獨一的兒子
[00:14:33.680 --> 00:14:35.680]  就是你所愛的兒子
[00:14:35.680 --> 00:14:37.680]  就是以撒
[00:14:37.680 --> 00:14:39.680]  去到摩利亞山見我
[00:14:39.680 --> 00:14:41.680]  阿伯拉罕就一聲都沒有說
[00:14:41.680 --> 00:14:43.680]  沒有問任何事
[00:14:43.680 --> 00:14:45.680]  沒有做任何事
[00:14:45.680 --> 00:14:47.680]  他就走了
[00:14:47.680 --> 00:14:49.680]  我們聖經在這裡
[00:14:49.680 --> 00:14:51.680]  對阿伯拉罕的回應是沉默的
[00:14:51.680 --> 00:14:53.680]  是沉默的
[00:14:53.680 --> 00:14:55.680]  是沒有說話的
[00:14:55.680 --> 00:14:57.680]  我們當初
[00:14:57.680 --> 00:14:59.680]  接受
[00:14:59.680 --> 00:15:01.680]  港獨訓練的時候
[00:15:01.680 --> 00:15:03.680]  聖經說的就說
[00:15:03.680 --> 00:15:05.680]  沒有說的就不說
[00:15:05.680 --> 00:15:07.680]  所以很多時候去到這些環節
[00:15:07.680 --> 00:15:09.680]  我們通常都不說話
[00:15:09.680 --> 00:15:11.680]  只說上帝叫我們去就去
[00:15:11.680 --> 00:15:13.680]  但偏偏有個哲學家
[00:15:13.680 --> 00:15:15.680]  走出來說
[00:15:15.680 --> 00:15:17.680]  你是死人嗎
[00:15:17.680 --> 00:15:19.680]  你死的嗎
[00:15:19.680 --> 00:15:21.680]  我們說不是
[00:15:21.680 --> 00:15:23.680]  我們不是死的
[00:15:23.680 --> 00:15:25.680]  你是活生生的人
[00:15:25.680 --> 00:15:27.680]  有個聲音叫你將你的兒子
[00:15:27.680 --> 00:15:29.680]  拿去祭壇獻為飯祭
[00:15:29.680 --> 00:15:31.680]  你做爸爸會不會出聲
[00:15:31.680 --> 00:15:33.680]  如果你做爸爸
[00:15:33.680 --> 00:15:35.680]  你會不會出聲
[00:15:35.680 --> 00:15:37.680]  你趕快說話
[00:15:37.680 --> 00:15:39.680]  不過你沒有說錯
[00:15:39.680 --> 00:15:41.680]  你的心裡不停想
[00:15:41.680 --> 00:15:43.680]  最正常的就是想
[00:15:43.680 --> 00:15:45.680]  上帝有什麼理由
[00:15:45.680 --> 00:15:47.680]  你說我的子孫像天上的星
[00:15:47.680 --> 00:15:49.680]  海邊的沙那麼多
[00:15:49.680 --> 00:15:51.680]  我等了那麼多年只有多少個
[00:15:51.680 --> 00:15:53.680]  只有一個
[00:15:53.680 --> 00:15:55.680]  從一個子孫
[00:15:55.680 --> 00:15:57.680]  相信上帝會將
[00:15:57.680 --> 00:15:59.680]  子孫像天上的星那麼多
[00:15:59.680 --> 00:16:01.680]  海邊的沙那麼多
[00:16:01.680 --> 00:16:03.680]  的子孫賜給我
[00:16:03.680 --> 00:16:05.680]  成為大國是很難的
[00:16:05.680 --> 00:16:07.680]  這麼多年
[00:16:07.680 --> 00:16:09.680]  只有一個
[00:16:09.680 --> 00:16:11.680]  現在要透過這個
[00:16:11.680 --> 00:16:13.680]  給我有前面的盼望
[00:16:13.680 --> 00:16:15.680]  但現在你要將
