
[00:00:00.000 --> 00:00:01.720]  在我們開始講之前
[00:03:46.400 --> 00:03:48.400]  傷害起來的時候
[00:03:48.400 --> 00:03:51.400]  那些傷痕是可以歷久常新
[00:03:51.400 --> 00:03:55.400]  繼續不斷提醒他們
[00:03:55.400 --> 00:03:57.400]  婆媳關係最難的地方
[00:03:57.400 --> 00:04:01.400]  因為兩個都是女性
[00:04:01.400 --> 00:04:05.400]  兩個都是成年人
[00:04:05.400 --> 00:04:08.400]  從心理學家的分析
[00:04:08.400 --> 00:04:11.400]  兩個都是Bias
[00:04:11.400 --> 00:04:13.400]  什麼叫做Bias呢?
[00:04:13.400 --> 00:04:14.400]  不是Doers
[00:04:14.400 --> 00:04:16.400]  男人是Doers
[00:04:16.400 --> 00:04:20.400]  是靠做的事去確定自己的價值
[00:04:20.400 --> 00:04:26.400]  Bias是要靠關係確定自己的價值
[00:04:26.400 --> 00:04:29.400]  要注重關係的時候
[00:04:29.400 --> 00:04:30.400]  你就要想一想
[00:04:30.400 --> 00:04:35.400]  肯定婆媳與兒子的關係
[00:04:35.400 --> 00:04:38.400]  因為已經那麼長的時間建立
[00:04:38.400 --> 00:04:41.400]  突然間多了一個女人出來
[00:04:41.400 --> 00:04:47.400]  而這個人就好像把自己的兒子的愛拿走了
[00:04:47.400 --> 00:04:49.400]  這是相當難的
[00:04:49.400 --> 00:04:51.400]  第二
[00:04:51.400 --> 00:04:53.400]  男就主外
[00:04:53.400 --> 00:04:55.400]  女就主內
[00:04:55.400 --> 00:04:56.400]  兩個女人
[00:04:56.400 --> 00:05:00.400]  特別是如果兩個都不用上班
[00:05:00.400 --> 00:05:06.400]  你就會發覺很多事情是白熱化
[00:05:06.400 --> 00:05:07.400]  是很難的
[00:05:07.400 --> 00:05:09.400]  第三方面
[00:05:09.400 --> 00:05:13.400]  一般的情形下
[00:05:13.400 --> 00:05:16.400]  女性都是比較重感性一點
[00:05:16.400 --> 00:05:19.400]  感受的東西
[00:05:19.400 --> 00:05:21.400]  就在裡面
[00:05:21.400 --> 00:05:23.400]  但是不會理性去分析
[00:05:23.400 --> 00:05:28.400]  來將個人化的東西拿走
[00:05:28.400 --> 00:05:31.400]  針對事情來分析
[00:05:31.400 --> 00:05:33.400]  而就是在感受上
[00:05:33.400 --> 00:05:35.400]  在這裡的時候又不出聲
[00:05:35.400 --> 00:05:37.400]  然後就鬱悶
[00:05:37.400 --> 00:05:39.400]  壓抑在裡面
[00:05:39.400 --> 00:05:41.400]  到時候就會爆出來
[00:05:41.400 --> 00:05:47.400]  我記得我在阿靈頓美國的那邊的一個會議的時候
[00:05:47.400 --> 00:05:49.400]  有一次
[00:05:49.400 --> 00:05:52.400]  有一個弟兄和他太太來跟我說
[00:05:52.400 --> 00:05:53.400]  很開心
[00:05:53.400 --> 00:05:55.400]  他公公、他婆婆
[00:05:55.400 --> 00:05:56.400]  即是那個姐妹
[00:05:56.400 --> 00:05:58.400]  即是那個媳婦
[00:05:58.400 --> 00:05:59.400]  就告訴我
[00:05:59.400 --> 00:06:00.400]  很開心
[00:06:00.400 --> 00:06:02.400]  他們結了婚之後
[00:06:02.400 --> 00:06:04.400]  有機會聽到他公公
[00:06:04.400 --> 00:06:07.400]  公公和婆婆要去美國那邊
[00:06:07.400 --> 00:06:10.400]  會有三個月的時間
[00:06:10.400 --> 00:06:12.400]  跟他們一起住
[00:06:12.400 --> 00:06:14.400]  他們很想跟他們傳播
[00:06:14.400 --> 00:06:16.400]  很想帶他們順處
[00:06:16.400 --> 00:06:19.400]  所以他叫我為他們禱告
[00:06:19.400 --> 00:06:22.400]  我當時為他們禱告的時候
[00:06:22.400 --> 00:06:24.400]  真的我已經勸了他們
[00:06:24.400 --> 00:06:26.400]  說少一點
[00:06:26.400 --> 00:06:27.400]  做多一點
[00:06:27.400 --> 00:06:28.400]  最重要的那件事
[00:06:28.400 --> 00:06:30.400]  建立關係線
[00:06:30.400 --> 00:06:31.400]  不要太急
[00:06:31.400 --> 00:06:33.400]  他們聽了
[00:06:33.400 --> 00:06:35.400]  一直點頭
[00:06:35.400 --> 00:06:37.400]  一直很有信心
[00:06:37.400 --> 00:06:39.400]  我們會做的了牧師
[00:06:39.400 --> 00:06:41.400]  你放心吧
[00:06:41.400 --> 00:06:45.400]  不夠兩個星期
[00:06:45.400 --> 00:06:50.400]  丈夫打電話給我
[00:06:50.400 --> 00:06:52.400]  跟我說牧師
[00:06:52.400 --> 00:06:55.400]  他現在夾在中間
[00:06:55.400 --> 00:06:57.400]  真的不知道怎麼做
[00:06:57.400 --> 00:07:00.400]  我問他夾在什麼中間
[00:07:00.400 --> 00:07:05.400]  他說夾在媽媽和他太太的中間
[00:07:05.400 --> 00:07:08.400]  最近已經白熱化
[00:07:08.400 --> 00:07:10.400]  吵架吵到出來
[00:07:10.400 --> 00:07:13.400]  在媽媽的眼中
[00:07:13.400 --> 00:07:17.400]  他說這個媳婦是很狠毒
[00:07:17.400 --> 00:07:21.400]  很黑心
[00:07:21.400 --> 00:07:27.400]  那我就問
[00:07:28.400 --> 00:07:30.400]  你知不知道你媽媽為什麼會這樣說?
[00:07:30.400 --> 00:07:35.400]  他說其實很多事情是誤會
[00:07:35.400 --> 00:07:38.400]  他舉了一個例子
[00:07:38.400 --> 00:07:43.400]  這個太太真的完全有冤無路訴
[00:07:43.400 --> 00:07:48.400]  因為婆婆和公公第一頓飯
[00:07:48.400 --> 00:07:51.400]  她就將她自己最拿手的好戲
[00:07:51.400 --> 00:07:52.400]  當然是說
[00:07:52.400 --> 00:07:53.400]  弄出來
[00:07:53.400 --> 00:07:55.400]  弄出來的時候
[00:07:55.400 --> 00:07:57.400]  這個人最喜歡
[00:07:57.400 --> 00:07:59.400]  吃菜的時候
[00:07:59.400 --> 00:08:01.400]  就是沙拉
[00:08:01.400 --> 00:08:02.400]  沙拉
[00:08:02.400 --> 00:08:04.400]  沙拉是什麼呢?
[00:08:04.400 --> 00:08:07.400]  就是因為他們保存到裡面的維他命C
[00:08:07.400 --> 00:08:09.400]  各種的營養
[00:08:09.400 --> 00:08:11.400]  各樣東西都在裡面
[00:08:11.400 --> 00:08:12.400]  因為這樣
[00:08:12.400 --> 00:08:13.400]  他們不想煮的時候
[00:08:13.400 --> 00:08:16.400]  將維他命C全部殺死
[00:08:16.400 --> 00:08:17.400]  然後保存
[00:08:17.400 --> 00:08:20.400]  然後買最好的菜回來
[00:08:20.400 --> 00:08:22.400]  另外
[00:08:22.400 --> 00:08:24.400]  還有魚、牛肉
[00:08:24.400 --> 00:08:26.400]  將他自己最好的放出來
[00:08:26.400 --> 00:08:27.400]  誰知道
[00:08:27.400 --> 00:08:30.400]  一捧那盤菜出來
[00:08:30.400 --> 00:08:31.400]  然後就很熱心
[00:08:31.400 --> 00:08:34.400]  這個媳婦就每人夾一碟
[00:08:34.400 --> 00:08:36.400]  吃完之後
[00:08:36.400 --> 00:08:38.400]  然後就吃飯了
[00:08:38.400 --> 00:08:42.400]  想不到的
[00:08:42.400 --> 00:08:45.400]  就是這個台灣人叫婆婆
[00:08:45.400 --> 00:08:47.400]  其實就是他奶奶
[00:08:47.400 --> 00:08:50.400]  她的心很生氣
[00:08:50.400 --> 00:08:52.400]  第一
[00:08:52.400 --> 00:08:54.400]  她一擺上來
[00:08:54.400 --> 00:08:57.400]  她就覺得這個媳婦真的很黑心
[00:08:57.400 --> 00:09:03.400]  菜都不捨得煮一煮給她吃
[00:09:03.400 --> 00:09:08.400]  要用這些沙拉的東西來害她
[00:09:08.400 --> 00:09:09.400]  來毒她
[00:09:09.400 --> 00:09:14.400]  但是她都沒有出聲
[00:09:14.400 --> 00:09:17.400]  但是因為一開始已經有一個不好的印象
[00:09:17.400 --> 00:09:19.400]  帶來的那頓飯
[00:09:19.400 --> 00:09:20.400]  當然
[00:09:20.400 --> 00:09:22.400]  不管煮得多好
[00:09:22.400 --> 00:09:25.400]  基本上已經完全不懂得欣賞
[00:09:25.400 --> 00:09:28.400]  然後
[00:09:28.400 --> 00:09:32.400]  這個婆婆
[00:09:32.400 --> 00:09:38.400]  很喜歡在廚房裡收拾東西
[00:09:38.400 --> 00:09:40.400]  但收拾完之後
[00:09:40.400 --> 00:09:43.400]  這個媳婦又不太懂得做
[00:09:43.400 --> 00:09:48.400]  就是因為搞亂了她的規矩
[00:09:49.400 --> 00:09:51.400]  她習慣了把東西放在哪裡就放在哪裡
[00:09:51.400 --> 00:09:54.400]  看到婆婆把東西放在別處的時候
[00:09:54.400 --> 00:09:55.400]  就很不開心
[00:09:55.400 --> 00:09:57.400]  但是她都不出聲了
[00:09:57.400 --> 00:10:00.400]  就把婆婆做過的東西從頭到尾都收拾掉
[00:10:00.400 --> 00:10:02.400]  糟糕了
[00:10:02.400 --> 00:10:04.400]  就是因為這一招
[00:10:04.400 --> 00:10:08.400]  婆婆感覺到她根本不歡迎她在這裡
[00:10:08.400 --> 00:10:10.400]  第三件事
[00:10:10.400 --> 00:10:12.400]  這個最要命
[00:10:12.400 --> 00:10:15.400]  這個婆婆一直都不出聲
[00:10:17.400 --> 00:10:20.400]  但是她感覺到這個媳婦這麼毒
[00:10:20.400 --> 00:10:23.400]  到底兒子
[00:10:23.400 --> 00:10:27.400]  會不會有好日子過呢?
[00:10:27.400 --> 00:10:30.400]  她就叫兒子
[00:10:30.400 --> 00:10:32.400]  晚上睡覺不要關門
[00:10:32.400 --> 00:10:34.400]  不要關房門
[00:10:34.400 --> 00:10:39.400]  為什麼她要這樣做?
[00:10:39.400 --> 00:10:43.400]  媽媽要看你有沒有被人掩飾
[00:10:45.400 --> 00:10:48.400]  這個丈夫告訴太太的時候
[00:10:48.400 --> 00:10:51.400]  這個做媳婦的那個
[00:10:51.400 --> 00:10:54.400]  他初期心裡真的很為難
[00:10:54.400 --> 00:10:56.400]  為什麼要這樣的?
[00:10:56.400 --> 00:10:57.400]  婆婆
[00:10:57.400 --> 00:11:02.400]  我們夫婦睡覺都不關房門
[00:11:02.400 --> 00:11:06.400]  那還算是什麼夫妻生活呢?
[00:11:06.400 --> 00:11:08.400]  他反對
[00:11:08.400 --> 00:11:10.400]  但是兒子就勸他
[00:11:10.400 --> 00:11:12.400]  只有兩個多月
[00:11:13.400 --> 00:11:15.400]  你捱一捱吧,不要緊
[00:11:15.400 --> 00:11:19.400]  最後太太都讓了這個丈夫
[00:11:19.400 --> 00:11:22.400]  晚上就不關房門
[00:11:22.400 --> 00:11:24.400]  嘩! 試過兩晚
[00:11:24.400 --> 00:11:26.400]  深夜
[00:11:26.400 --> 00:11:28.400]  睡了覺
[00:11:28.400 --> 00:11:30.400]  突然之間有個黑影出現
[00:11:30.400 --> 00:11:33.400]  嚇得媳婦真的死死的
[00:11:33.400 --> 00:11:38.400]  然後一大清醒的時候
[00:11:38.400 --> 00:11:40.400]  然後婆婆就說
[00:11:40.400 --> 00:11:41.400]  什麼事啊?
[00:11:41.400 --> 00:11:43.400]  我而已
[00:11:43.400 --> 00:11:49.400]  她要看兒子有沒有被人掩飾
[00:11:49.400 --> 00:11:53.400]  這件事出了例子
[00:11:53.400 --> 00:11:54.400]  很可惜的是
[00:11:54.400 --> 00:11:55.400]  這對夫婦
[00:11:55.400 --> 00:12:00.400]  這些事情沒有提早來跟我們說
[00:12:00.400 --> 00:12:03.400]  而跟我們說的時候
[00:12:03.400 --> 00:12:05.400]  已經發覺到吵架
[00:12:05.400 --> 00:12:06.400]  吵到出名
[00:12:06.400 --> 00:12:08.400]  即是出面的時候
[00:12:08.400 --> 00:12:10.400]  所以當我介入的時候
[00:12:10.400 --> 00:12:13.400]  我看到生活習慣
[00:12:13.400 --> 00:12:15.400]  成長的背景
[00:12:15.400 --> 00:12:17.400]  很多方面的事情
[00:12:17.400 --> 00:12:19.400]  都產生問題
[00:12:19.400 --> 00:12:21.400]  不過感恩
[00:12:21.400 --> 00:12:23.400]  這個感恩
[00:12:23.400 --> 00:12:25.400]  我就有機會
[00:12:25.400 --> 00:12:27.400]  跟太太去探望這個婆婆
[00:12:27.400 --> 00:12:29.400]  這個公公
[00:12:29.400 --> 00:12:33.400]  這個悲劇才沒有繼續發展下去
[00:12:33.400 --> 00:12:35.400]  如果不是的時候
[00:12:35.400 --> 00:12:38.400]  就會有好像另一個悲劇
[00:12:38.400 --> 00:12:40.400]  我們在那邊的時候發生
[00:12:40.400 --> 00:12:41.400]  這個悲劇
[00:12:41.400 --> 00:12:45.400]  就是一個公公和婆婆住在兒子和媳婦的家
[00:12:45.400 --> 00:12:47.400]  我跟大家說
[00:12:47.400 --> 00:12:50.400]  因為他們住的地方是兩層高
[00:12:50.400 --> 00:12:54.400]  德州夏天的氣溫是九十度
[00:12:54.400 --> 00:12:56.400]  華氏九十度
[00:12:56.400 --> 00:13:01.400]  樓上隨時是超過九十度
[00:13:01.400 --> 00:13:03.400]  所以
[00:13:03.400 --> 00:13:07.400]  媳婦就刻意調校冷氣
[00:13:07.400 --> 00:13:09.400]  不可以調校得太低
[00:13:09.400 --> 00:13:11.400]  但可惜的是
[00:13:11.400 --> 00:13:14.400]  冷氣的量度表
[00:13:14.400 --> 00:13:16.400]  體溫控制
[00:13:16.400 --> 00:13:17.400]  是在樓下
[00:13:17.400 --> 00:13:19.400]  樓下比較涼一點
[00:13:19.400 --> 00:13:21.400]  因為冷氣是下墜的
[00:13:21.400 --> 00:13:24.400]  所以樓下都要調校到八十度
[00:13:24.400 --> 00:13:27.400]  樓上當然就去到九十多度
[00:13:27.400 --> 00:13:30.400]  為的是要省電
[00:13:30.400 --> 00:13:32.400]  和響應政府
[00:13:32.400 --> 00:13:34.400]  不要浪費電源
[00:13:34.400 --> 00:13:35.400]  但問題是
[00:13:35.400 --> 00:13:37.400]  公公和婆婆住在樓上
[00:13:37.400 --> 00:13:40.400]  試過有幾次
[00:13:40.400 --> 00:13:43.400]  就是因為氣溫調高調低
[00:13:43.400 --> 00:13:45.400]  因為樓上經常都這麼熱
[00:13:45.400 --> 00:13:48.400]  所以婆婆就很喜歡樓下調低一點
[00:13:48.400 --> 00:13:52.400]  但樓下就冷得像冰糕條一樣
[00:13:52.400 --> 00:13:53.400]  所以
[00:13:53.400 --> 00:13:55.400]  媳婦又要調高
[00:13:55.400 --> 00:13:56.400]  調高的時候
[00:13:56.400 --> 00:13:57.400]  結果就吵架了
[00:13:57.400 --> 00:13:59.400]  吵架
[00:13:59.400 --> 00:14:00.400]  突然有一天
[00:14:00.400 --> 00:14:01.400]  我收到一個電話
[00:14:01.400 --> 00:14:03.400]  是兒子哭著打電話給我
[00:14:03.400 --> 00:14:06.400]  其實這個兒子當時已經四十多歲
[00:14:06.400 --> 00:14:08.400]  哭著打電話給我
[00:14:08.400 --> 00:14:09.400]  牧師
[00:14:09.400 --> 00:14:10.400]  你來啊
[00:14:10.400 --> 00:14:13.400]  我控制不了
[00:14:13.400 --> 00:14:15.400]  我沒法勸導他們
[00:14:15.400 --> 00:14:16.400]  你來吧
[00:14:16.400 --> 00:14:18.400]  我就
[00:14:18.400 --> 00:14:20.400]  火急
[00:14:20.400 --> 00:14:21.400]  和太太開車
[00:14:21.400 --> 00:14:23.400]  就去他家
[00:14:23.400 --> 00:14:24.400]  去到家的時間
[00:14:24.400 --> 00:14:26.400]  見到老爺指著媳婦
[00:14:26.400 --> 00:14:27.400]  撈
[00:14:27.400 --> 00:14:31.400]  然後媳婦又指著老爺撈
[00:14:31.400 --> 00:14:32.400]  撈完之後
[00:14:32.400 --> 00:14:34.400]  老爺就坐在沙發上
[00:14:34.400 --> 00:14:35.400]  我去到那個時間
[00:14:35.400 --> 00:14:37.400]  剛剛撈完最後那句
[00:14:37.400 --> 00:14:38.400]  坐在沙發上
[00:14:38.400 --> 00:14:39.400]  突然之間
[00:14:39.400 --> 00:14:40.400]  撲
[00:14:40.400 --> 00:14:41.400]  頭撞低了
[00:14:41.400 --> 00:14:42.400]  嘩
[00:14:42.400 --> 00:14:43.400]  我一看見的時候
[00:14:43.400 --> 00:14:44.400]  我的心很害怕
[00:14:44.400 --> 00:14:46.400]  我馬上叫丈夫報警
[00:14:46.400 --> 00:14:48.400]  你馬上要911
[00:14:48.400 --> 00:14:50.400]  要報
[00:14:50.400 --> 00:14:52.400]  消防車盡快來告訴他們
[00:14:52.400 --> 00:14:54.400]  然後我就
[00:14:54.400 --> 00:14:55.400]  叫家人
[00:14:55.400 --> 00:14:57.400]  將他攤平
[00:14:57.400 --> 00:14:58.400]  在那個地方
[00:14:58.400 --> 00:14:59.400]  因為那個時候
[00:14:59.400 --> 00:15:00.400]  我很擔心
[00:15:00.400 --> 00:15:03.400]  心臟或者中風的問題
[00:15:03.400 --> 00:15:05.400]  然後幫他
[00:15:05.400 --> 00:15:06.400]  去掌上壓
[00:15:06.400 --> 00:15:09.400]  消防員
[00:15:09.400 --> 00:15:10.400]  大概
[00:15:10.400 --> 00:15:12.400]  十分鐘左右才來到
[00:15:12.400 --> 00:15:13.400]  然後來到的時候
[00:15:13.400 --> 00:15:15.400]  已經火急地
[00:15:15.400 --> 00:15:17.400]  將他送到醫院
[00:15:17.400 --> 00:15:19.400]  但是送到醫院的時候
[00:15:19.400 --> 00:15:20.400]  其實已經昏迷
[00:15:20.400 --> 00:15:22.400]  其實我幫他按的時候
[00:15:22.400 --> 00:15:24.400]  都已經昏迷了
[00:15:25.400 --> 00:15:27.400]  昏迷了幾個小時
[00:15:27.400 --> 00:15:29.400]  最後的結局
[00:15:29.400 --> 00:15:31.400]  就是他老爺就這樣死了
[00:15:31.400 --> 00:15:35.400]  是活活氣死
[00:15:35.400 --> 00:15:38.400]  這件事
[00:15:38.400 --> 00:15:40.400]  在我自己的墓會裏面
[00:15:40.400 --> 00:15:43.400]  是最難忘的一個經歷
[00:15:43.400 --> 00:15:45.400]  我也可以告訴大家
[00:15:45.400 --> 00:15:47.400]  是一個很痛苦的經歷
[00:15:47.400 --> 00:15:53.400]  我以為從那個時候開始
[00:15:53.400 --> 00:15:56.400]  都很難叫他奶奶信耶穌
[00:15:56.400 --> 00:15:58.400]  很難
[00:15:58.400 --> 00:16:01.400]  叫弟兄妹妹信耶穌
[00:16:01.400 --> 00:16:04.400]  但是我很感恩
[00:16:04.400 --> 00:16:07.400]  就在整個喪禮過程當中
[00:16:07.400 --> 00:16:10.400]  我和這個家人
[00:16:10.400 --> 00:16:13.400]  建立一個信任的關係
[00:16:13.400 --> 00:16:17.400]  教會對他們各方面支持
[00:16:17.400 --> 00:16:19.400]  看顧
[00:16:19.400 --> 00:16:21.400]  愛護
[00:16:21.400 --> 00:16:22.400]  鼓勵
[00:16:22.400 --> 00:16:26.400]  在整個安息禮的過程當中
[00:16:26.400 --> 00:16:29.400]  我息父也都非常後悔
[00:16:29.400 --> 00:16:31.400]  認錯
[00:16:31.400 --> 00:16:32.400]  認罪
[00:16:32.400 --> 00:16:36.400]  然後我就安慰他們
[00:16:36.400 --> 00:16:38.400]  我初期以為
[00:16:38.400 --> 00:16:40.400]  我會失去這個家庭
[00:16:40.400 --> 00:16:41.400]  但是我和大家說
[00:16:41.400 --> 00:16:43.400]  我回到香港之後
[00:16:43.400 --> 00:16:44.400]  每兩年左右
[00:16:44.400 --> 00:16:46.400]  我會回去一次
[00:16:46.400 --> 00:16:48.400]  我為他們很感恩
[00:16:48.400 --> 00:16:50.400]  弟兄
[00:16:50.400 --> 00:16:54.400]  做了教會的執事
[00:16:54.400 --> 00:16:57.400]  一家人非常熱心
[00:16:57.400 --> 00:16:59.400]  在當中來服侍
[00:16:59.400 --> 00:17:01.400]  另一方面
[00:17:01.400 --> 00:17:03.400]  這個弟兄的妹妹信得住
[00:17:03.400 --> 00:17:05.400]  他的媽媽
[00:17:05.400 --> 00:17:06.400]  也都他的奶奶
[00:17:06.400 --> 00:17:07.400]  都信得住
[00:17:07.400 --> 00:17:10.400]  但是當然
[00:17:10.400 --> 00:17:11.400]  這個悲劇
[00:17:11.400 --> 00:17:13.400]  其實到現在為止
[00:17:13.400 --> 00:17:15.400]  我在港大上來的時候
[00:17:15.400 --> 00:17:18.400]  我的心仍然是難過的
[00:17:19.400 --> 00:17:21.400]  這些關係
[00:17:21.400 --> 00:17:23.400]  我們感覺到
[00:17:23.400 --> 00:17:25.400]  很難處理
[00:17:25.400 --> 00:17:29.400]  但是今天我們就要去看一段聖經
[00:17:29.400 --> 00:17:33.400]  這一段聖經就是針對這種關係
[00:17:33.400 --> 00:17:38.400]  卻是成為萬古傳頌的一個故事
[00:17:38.400 --> 00:17:41.400]  這個關係是一個婆媳的關係
[00:17:41.400 --> 00:17:43.400]  但是這個婆媳的關係
[00:17:43.400 --> 00:17:45.400]  是一個不一樣的婆媳關係
[00:17:46.400 --> 00:17:47.400]  第二部分
[00:17:47.400 --> 00:17:48.400]  這個婆媳的關係
[00:17:48.400 --> 00:17:52.400]  不單止在猶太人當中來傳頌
[00:17:52.400 --> 00:17:53.400]  一直到現在為止
[00:17:53.400 --> 00:17:57.400]  是成為全世界所有讀聖經的人
[00:17:57.400 --> 00:17:59.400]  他們傳頌的一種關係
[00:17:59.400 --> 00:18:01.400]  讀《路德記》三章
[00:18:01.400 --> 00:18:03.400]  最好的方法
[00:18:03.400 --> 00:18:09.400]  就是因為大部分的經文都是對話
[00:18:09.400 --> 00:18:11.400]  所以你讀這段聖經的時候
[00:18:11.400 --> 00:18:12.400]  最好的方法
[00:18:12.400 --> 00:18:17.400]  就是找那段聖經是誰說的
[00:18:17.400 --> 00:18:20.400]  哪一節是誰說的
[00:18:20.400 --> 00:18:24.400]  裡面有三個人物非常重要
[00:18:24.400 --> 00:18:26.400]  第一個人物
[00:18:26.400 --> 00:18:28.400]  拿訛米
[00:18:28.400 --> 00:18:29.400]  第二個人物
[00:18:29.400 --> 00:18:30.400]  路德
[00:18:30.400 --> 00:18:32.400]  第三個人物
[00:18:32.400 --> 00:18:33.400]  波瓦斯
[00:18:33.400 --> 00:18:36.400]  如果你找到這幾個人物的時候
[00:18:36.400 --> 00:18:38.400]  你就在你的經文
[00:18:38.400 --> 00:18:41.400]  凡是拿訛米說的章節
[00:18:41.400 --> 00:18:45.400]  你就用一個符號圈了它
[00:18:45.400 --> 00:18:47.400]  凡是路德說的章節
[00:18:47.400 --> 00:18:48.400]  你又圈了它
[00:18:48.400 --> 00:18:49.400]  用不同的
[00:18:49.400 --> 00:18:50.400]  一個是四方框
[00:18:50.400 --> 00:18:52.400]  一個是三角形
[00:18:52.400 --> 00:18:54.400]  然後凡是波瓦斯說的
[00:18:54.400 --> 00:18:56.400]  你又圈了它
[00:18:56.400 --> 00:18:57.400]  我告訴你
[00:18:57.400 --> 00:18:59.400]  你讀這段聖經
