
[00:00:00.000 --> 00:00:06.400]  上星期我粗略講了一點點當時的背景
[00:08:27.520 --> 00:08:29.520]  Buda和Pest
[00:08:29.520 --> 00:08:31.520]  兩個城市
[00:08:31.520 --> 00:08:33.520]  那時南面的城市沒有
[00:08:33.520 --> 00:08:35.520]  只有Buda這個城市
[00:08:35.520 --> 00:08:37.520]  那時南面的城市沒有
[00:08:37.520 --> 00:08:39.520]  那時南面的城市沒有
[00:08:39.520 --> 00:08:41.520]  那時南面的城市沒有
[00:08:41.520 --> 00:08:43.520]  全部毀壞
[00:08:43.520 --> 00:08:45.520]  全部毀壞
[00:08:45.520 --> 00:08:47.520]  其中有些就留在那裡
[00:08:47.520 --> 00:08:49.520]  其中有些就留在那裡
[00:08:49.520 --> 00:08:51.520]  其中有些就留在那裡
[00:08:51.520 --> 00:08:53.520]  最遠就追到奧地利
[00:08:53.520 --> 00:08:55.520]  最遠就追到奧地利
[00:08:55.520 --> 00:08:57.520]  奧地利
[00:08:57.520 --> 00:08:59.520]  奧地利
[00:08:59.520 --> 00:09:01.520]  奧地利
[00:09:01.520 --> 00:09:03.520]  奧地利
[00:09:03.520 --> 00:09:05.520]  那時那一族的蒙古人
[00:09:05.520 --> 00:09:07.520]  那時那一族的蒙古人
[00:09:07.520 --> 00:09:09.520]  那個王
[00:09:09.520 --> 00:09:11.520]  這個中國歷史也有
[00:09:11.520 --> 00:09:13.520]  這個中國歷史也有
[00:09:13.520 --> 00:09:15.520]  那個王
[00:09:15.520 --> 00:09:17.520]  他就過世
[00:09:17.520 --> 00:09:19.520]  他就過世
[00:09:19.520 --> 00:09:21.520]  在西邊的兩個蒙古族
[00:09:21.520 --> 00:09:23.520]  在西邊的兩個蒙古族
[00:09:23.520 --> 00:09:25.520]  互相爭吵
[00:09:25.520 --> 00:09:27.520]  互相爭吵
[00:09:27.520 --> 00:09:29.520]  因爲爭吵
[00:09:29.520 --> 00:09:31.520]  退兵回來打
[00:09:31.520 --> 00:09:33.520]  自己打自己
[00:09:33.520 --> 00:09:35.520]  那時西邊的國家
[00:09:35.520 --> 00:09:37.520]  那時西邊的國家
[00:09:37.520 --> 00:09:39.520]  一直攻打到奧國
[00:09:39.520 --> 00:09:41.520]  一直攻打到奧國
[00:09:41.520 --> 00:09:43.520]  其實在奧國以東的地方
[00:09:43.520 --> 00:09:45.520]  其實在奧國以東的地方
[00:09:45.520 --> 00:09:47.520]  主要都是東正教範圍
[00:09:47.520 --> 00:09:49.520]  主要都是東正教範圍
[00:09:49.520 --> 00:09:51.520]  匈牙利 波蘭
[00:09:51.520 --> 00:09:53.520]  波蘭主要是羅馬天主教範圍
[00:09:53.520 --> 00:09:55.520]  俄羅斯主要是東正教範圍
[00:09:55.520 --> 00:09:57.520]  一直打到奧國和波蘭
[00:09:57.520 --> 00:09:59.520]  法國 英國
[00:09:59.520 --> 00:10:01.520]  羅馬
[00:10:01.520 --> 00:10:03.520]  施主開始害怕
[00:10:03.520 --> 00:10:05.520]  因爲隨時會殺到
[00:10:05.520 --> 00:10:07.520]  以前不近 現在很近
[00:10:07.520 --> 00:10:09.520]  他們就在商量對策
[00:10:09.520 --> 00:10:11.520]  他們就在商量對策
[00:10:11.520 --> 00:10:13.520]  他們就在商量對策
[00:10:13.520 --> 00:10:15.520]  當時他們要面對兩個局面
[00:10:15.520 --> 00:10:17.520]  一個局面是蒙古人
[00:10:17.520 --> 00:10:19.520]  另一個局面是南邊的阿拉伯人
[00:10:19.520 --> 00:10:21.520]  另一個局面是南邊的阿拉伯人
[00:10:21.520 --> 00:10:23.520]  但最令我們想不到的
[00:10:23.520 --> 00:10:25.520]  但最令我們想不到的
[00:10:25.520 --> 00:10:27.520]  就是阿拉伯人
[00:10:27.520 --> 00:10:29.520]  派一個哲士
[00:10:29.520 --> 00:10:31.520]  派一個哲士
[00:10:31.520 --> 00:10:33.520]  上來和當時的法國皇帝和英國皇帝建議
[00:10:33.520 --> 00:10:35.520]  上來和當時的法國皇帝和英國皇帝建議
[00:10:35.520 --> 00:10:37.520]  說好不好
[00:10:37.520 --> 00:10:39.520]  基督徒
[00:10:39.520 --> 00:10:41.520]  基督教國家和伊斯蘭教國家
[00:10:41.520 --> 00:10:43.520]  基督徒 基督教國家和伊斯蘭教國家
[00:10:43.520 --> 00:10:45.520]  聯合一起共同對抗蒙古人
[00:10:45.520 --> 00:10:47.520]  聯合一起共同對抗蒙古人
[00:10:47.520 --> 00:10:49.520]  因爲蒙古人除了有一批是這樣打
[00:10:49.520 --> 00:10:51.520]  另外一批是在印度方面打過去
[00:10:51.520 --> 00:10:53.520]  另外一批是在印度方面打過去
[00:10:53.520 --> 00:10:55.520]  那些也是回教人
[00:10:55.520 --> 00:10:57.520]  那些也是回教人
[00:10:57.520 --> 00:10:59.520]  那些皇帝的反應又如何呢
[00:10:59.520 --> 00:11:01.520]  那些皇帝的反應又如何呢
[00:11:01.520 --> 00:11:03.520]  他們就不太看好
[00:11:03.520 --> 00:11:05.520]  當時的英國的亨利三世
[00:11:05.520 --> 00:11:07.520]  當時的英國的亨利三世
[00:11:07.520 --> 00:11:09.520]  和大主教談這件事的時候
[00:11:09.520 --> 00:11:11.520]  和大主教談這件事的時候
[00:11:11.520 --> 00:11:13.520]  就覺得那些人
[00:11:13.520 --> 00:11:15.520]  就覺得那些人
[00:11:15.520 --> 00:11:17.520]  讓這些狗互相摧殘完全消滅
[00:11:17.520 --> 00:11:19.520]  讓這些狗互相摧殘完全消滅
[00:11:19.520 --> 00:11:21.520]  讓這些狗互相摧殘完全消滅
[00:11:21.520 --> 00:11:23.520]  他希望伊斯蘭教的人
[00:11:23.520 --> 00:11:25.520]  打蒙古人
[00:11:25.520 --> 00:11:27.520]  不要和他們合作
[00:11:27.520 --> 00:11:29.520]  那時我們將會看到全球的基督徒
[00:11:29.520 --> 00:11:31.520]  將會在他們的廢墟上建立起來
[00:11:31.520 --> 00:11:33.520]  全世界只有一種教會
[00:11:33.520 --> 00:11:35.520]  一個基督
[00:11:35.520 --> 00:11:37.520]  建立基督帝國的熱切心智
[00:11:37.520 --> 00:11:39.520]  建立基督帝國的熱切心智
[00:11:39.520 --> 00:11:41.520]  雖然他們說得這麼誇張
[00:11:41.520 --> 00:11:43.520]  雖然他們說得這麼誇張
[00:11:43.520 --> 00:11:45.520]  你們打到我們建立你
[00:11:45.520 --> 00:11:47.520]  但是在歐洲裏面
[00:11:47.520 --> 00:11:49.520]  有一個普遍的心態
[00:11:49.520 --> 00:11:51.520]  就是怕蒙古人
[00:11:51.520 --> 00:11:53.520]  不知道什麼時候又會殺到來
[00:11:53.520 --> 00:11:55.520]  因為完全沒有徵兆
[00:11:55.520 --> 00:11:57.520]  一來就來了
[00:11:57.520 --> 00:11:59.520]  也發現了一個很有趣的現象
[00:11:59.520 --> 00:12:01.520]  在英格蘭
[00:12:01.520 --> 00:12:03.520]  有些地方的魚
[00:12:03.520 --> 00:12:05.520]  突然過剩
[00:12:05.520 --> 00:12:07.520]  發現原來
[00:12:07.520 --> 00:12:09.520]  歐洲的漁販
[00:12:09.520 --> 00:12:11.520]  怕蒙古人不敢來買魚
[00:12:11.520 --> 00:12:13.520]  害市場很不濟
[00:12:13.520 --> 00:12:15.520]  害市場很不濟
[00:12:15.520 --> 00:12:17.520]  很簡單的事都看得出來
[00:12:17.520 --> 00:12:19.520]  另外就是
[00:12:19.520 --> 00:12:21.520]  歐洲在13世紀中葉
[00:12:21.520 --> 00:12:23.520]  歐洲在13世紀中葉
[00:12:23.520 --> 00:12:25.520]  有很多內部的政治問題
[00:12:25.520 --> 00:12:27.520]  有很多內部的政治問題
[00:12:27.520 --> 00:12:29.520]  羅馬帝國和英國國王
[00:12:29.520 --> 00:12:31.520]  法國的路易博蘭
[00:12:31.520 --> 00:12:33.520]  幾個都在爭權
[00:12:33.520 --> 00:12:35.520]  大家都不想和我夾
[00:12:35.520 --> 00:12:37.520]  大家一起對抗敵人
[00:12:37.520 --> 00:12:39.520]  只希望愛敵人
[00:12:39.520 --> 00:12:41.520]  消滅我的敵人
[00:12:41.520 --> 00:12:43.520]  很多很複雜的政治因素在那裏
[00:12:43.520 --> 00:12:45.520]  同時面對著十字軍東征的問題
[00:12:45.520 --> 00:12:47.520]  同時面對著十字軍東征的問題
[00:12:47.520 --> 00:12:49.520]  讓我們看到
[00:12:49.520 --> 00:12:51.520]  讓我們看到
[00:12:51.520 --> 00:12:53.520]  他們知道有很多人在殺人
[00:12:53.520 --> 00:12:55.520]  他們知道有很多人在殺人
[00:12:55.520 --> 00:12:57.520]  但他們內部亂的緣故
[00:12:57.520 --> 00:12:59.520]  但他們內部亂的緣故
[00:12:59.520 --> 00:13:01.520]  不能同一陣線對付外敵
[00:13:01.520 --> 00:13:03.520]  不能同一陣線對付外敵
[00:13:03.520 --> 00:13:05.520]  加上有阿拉伯的外敵在侵略他們
[00:13:05.520 --> 00:13:07.520]  加上有阿拉伯的外敵在侵略他們
[00:13:07.520 --> 00:13:09.520]  當時我們發現整個俄羅斯已經成為了蒙古的一個省份
[00:13:09.520 --> 00:13:11.520]  當時我們發現整個俄羅斯已經成為了蒙古的一個省份
[00:13:11.520 --> 00:13:13.520]  當時我們發現整個俄羅斯已經成為了蒙古的一個省份
[00:13:13.520 --> 00:13:15.520]  蒙古人一直駐紮在俄羅斯邊境
[00:13:15.520 --> 00:13:17.520]  蒙古人一直駐紮在俄羅斯邊境
[00:13:17.520 --> 00:13:19.520]  蒙古人一直駐紮在俄羅斯邊境
[00:13:19.520 --> 00:13:21.520]  西歐就在這裡
[00:13:21.520 --> 00:13:23.520]  西歐就在這裡
[00:13:23.520 --> 00:13:25.520]  隨時蒙古人可以殺過來
[00:13:25.520 --> 00:13:27.520]  隨時蒙古人可以殺過來
[00:13:27.520 --> 00:13:29.520]  在這個背景下
[00:13:29.520 --> 00:13:31.520]  在這個背景下
[00:13:31.520 --> 00:13:33.520]  在這個背景下
[00:13:33.520 --> 00:13:35.520]  教皇開始
[00:13:35.520 --> 00:13:37.520]  教皇開始
[00:13:37.520 --> 00:13:39.520]  除了有宗教權力外
[00:13:39.520 --> 00:13:41.520]  除了有宗教權力外
[00:13:41.520 --> 00:13:43.520]  教皇和帝國是一個聯盟國
[00:13:43.520 --> 00:13:45.520]  聯盟國有很多國家
[00:13:45.520 --> 00:13:47.520]  例如現在的德國
[00:13:47.520 --> 00:13:49.520]  很多國家都在這個範圍之內
[00:13:49.520 --> 00:13:51.520]  教皇有這個責任
[00:13:51.520 --> 00:13:53.520]  教皇就開始派一個哲士團
[00:13:53.520 --> 00:13:55.520]  教皇就開始派一個哲士團
[00:13:55.520 --> 00:13:57.520]  希望和這些蒙古人談判
[00:13:57.520 --> 00:13:59.520]  希望和這些蒙古人談判
[00:13:59.520 --> 00:14:01.520]  叫這些蒙古人不要殺他們
[00:14:01.520 --> 00:14:03.520]  叫這些蒙古人不要殺他們
[00:14:03.520 --> 00:14:05.520]  還要信耶穌
[00:14:05.520 --> 00:14:07.520]  順服他們的管理
[00:14:07.520 --> 00:14:09.520]  為了達到這個目的
[00:14:09.520 --> 00:14:11.520]  教皇就派了兩個方濟會士
[00:14:11.520 --> 00:14:13.520]  教皇就派了兩個方濟會士
[00:14:13.520 --> 00:14:15.520]  我都說過
[00:14:15.520 --> 00:14:17.520]  一個是John Plano Capini
[00:14:17.520 --> 00:14:19.520]  一個是John Plano Capini
[00:14:19.520 --> 00:14:21.520]  一個是John Plano Capini
[00:14:21.520 --> 00:14:23.520]  另外一個就是西伯普道雅
[00:14:23.520 --> 00:14:25.520]  另外一個就是西伯普道雅
[00:14:25.520 --> 00:14:27.520]  最重要的是
[00:14:27.520 --> 00:14:29.520]  Capini和Francis XIV同期
[00:14:29.520 --> 00:14:31.520]  Capini和Francis XIV同期
[00:14:31.520 --> 00:14:33.520]  是Francis XIV最早期的一個人
[00:14:33.520 --> 00:14:35.520]  當時Francis XIV已經過世
[00:14:35.520 --> 00:14:37.520]  Francis XIV四十多歲就過世
[00:14:37.520 --> 00:14:39.520]  很年輕就過世
[00:14:39.520 --> 00:14:41.520]  而這個人就繼續帶領會務
[00:14:41.520 --> 00:14:43.520]  那個會發展得很快
[00:14:43.520 --> 00:14:45.520]  那個會發展得很快
[00:14:45.520 --> 00:14:47.520]  Francis XIV死的時候已經有幾千個會士
[00:14:47.520 --> 00:14:49.520]  全職宣教士已經有幾千個
[00:14:49.520 --> 00:14:51.520]  之後就更多
[00:14:51.520 --> 00:14:53.520]  之後就更多
[00:14:53.520 --> 00:14:55.520]  那裡就
[00:14:55.520 --> 00:14:57.520]  皇帝就評論
[00:14:57.520 --> 00:14:59.520]  為什麼派這兩個人
[00:14:59.520 --> 00:15:01.520]  因為就說經過多年的證明
[00:15:01.520 --> 00:15:03.520]  他們一貫是遵守
[00:15:03.520 --> 00:15:05.520]  和精通聖經的教導
[00:15:05.520 --> 00:15:09.520]  和他們也是跟隨我們的救主耶穌基督的謙虛精神
[00:15:09.520 --> 00:15:13.520]  所以我相信這兩個人會做得好的
[00:15:13.520 --> 00:15:15.520]  然後就是
[00:15:15.520 --> 00:15:17.520]  這兩個人
[00:15:17.520 --> 00:15:19.520]  就去
[00:15:19.520 --> 00:15:21.520]  去那個
[00:15:21.520 --> 00:15:23.520]  去那個蒙古的地方和講數
