
[00:00:00.000 --> 00:00:05.880]  今天我們活在這個世界裏面
[00:03:07.680 --> 00:03:10.360]  真是以熱兵器去打仗
[00:03:10.360 --> 00:03:11.400]  是很不同的
[00:03:11.400 --> 00:03:13.920]  現在這些打仗已經人的狀態
[00:03:13.920 --> 00:03:15.360]  已經進入了一種
[00:03:15.360 --> 00:03:19.960]  意識型、思想型的一種戰爭
[00:03:19.960 --> 00:03:23.160]  現在戰爭已經不單止是
[00:03:23.160 --> 00:03:25.160]  用坦克車、用刀槍
[00:03:25.160 --> 00:03:27.960]  現在甚至是可以用角色形式
[00:03:27.960 --> 00:03:31.960]  貨幣等等的形式去彼此的攻擊
[00:03:31.960 --> 00:03:35.560]  當我們在這種種的見聞裏面
[00:03:35.560 --> 00:03:39.160]  我就會發現到一個這樣的發展的現象
[00:03:39.160 --> 00:03:43.160]  就是越來越多的新一代
[00:03:43.160 --> 00:03:47.960]  他們對於這個世界開始沒什麼期望
[00:03:47.960 --> 00:03:50.160]  好像上個主日一樣
[00:03:50.160 --> 00:03:53.160]  我們講到我們已經在一個世界裏面
[00:03:53.160 --> 00:03:56.960]  上帝教和我們做一樣的傳道的工作
[00:03:56.960 --> 00:03:59.160]  就是讓人去認罪悔改
[00:03:59.160 --> 00:04:04.560]  似乎是一個根本不可為的一個猜謎
[00:04:04.560 --> 00:04:07.160]  於是乎在新的一代裏面
[00:04:07.160 --> 00:04:09.760]  我們發現到甚至可能在我這一代
[00:04:09.760 --> 00:04:11.560]  也都有這樣的現象
[00:04:11.560 --> 00:04:14.160]  就是根本上對於這個世界
[00:04:14.160 --> 00:04:17.360]  沒什麼前觀或者一種期盼
[00:04:17.360 --> 00:04:19.360]  結局是怎麼樣的?
[00:04:19.360 --> 00:04:23.960]  就進入了另一個很個人主義的一個發展
[00:04:23.960 --> 00:04:27.160]  每個人今時今日賺到錢
[00:04:27.160 --> 00:04:29.760]  特別很多都是中產的
[00:04:29.760 --> 00:04:30.960]  也不是很富裕
[00:04:30.960 --> 00:04:34.160]  不過足夠自己可以去享受的
[00:04:34.160 --> 00:04:36.760]  他們就利用自己賺到的金錢
[00:04:36.760 --> 00:04:39.960]  盡量去令自己去快樂
[00:04:39.960 --> 00:04:43.360]  當我看到這些現象的時候
[00:04:43.360 --> 00:04:45.760]  就讓我想起在神學院的時候
[00:04:45.760 --> 00:04:49.160]  我在讀哲學的課程當中
[00:04:49.160 --> 00:04:52.560]  老師曾經問過我們一條問題
[00:04:52.560 --> 00:04:56.360]  他說在西方的哲學裏面
[00:04:56.360 --> 00:05:01.160]  甚至可能在東方的哲學結構當中
[00:05:01.160 --> 00:05:07.160]  其實人最重要的整個哲學的核心是什麼呢?
[00:05:07.160 --> 00:05:09.360]  很多的提議
[00:05:09.360 --> 00:05:14.560]  但最後竟然在做一個統計裏面
[00:05:14.560 --> 00:05:22.960]  發現到原來人最終所期望的是快樂
[00:05:22.960 --> 00:05:27.560]  自身的快樂英文叫做Happiness
[00:05:27.560 --> 00:05:32.160]  Happiness和Joy是有些本質上的不同的
[00:05:32.160 --> 00:05:37.560]  這些我不想在這裡拋書包去介紹哲學的思想
[00:05:38.160 --> 00:05:41.160]  何謂Happiness快樂呢?
[00:05:41.160 --> 00:05:45.560]  其實就是要讓自己在肉體上
[00:05:45.560 --> 00:05:51.360]  盡量得到認為最舒服最暢慰的享受
[00:05:51.360 --> 00:05:57.360]  從外在的因素希望能夠改變人內在的感覺
[00:05:57.360 --> 00:06:00.760]  所以在西方的哲學裏面
[00:06:00.760 --> 00:06:02.760]  我們發現到有很多不同的
[00:06:02.760 --> 00:06:05.360]  首先神話、宗教
[00:06:05.760 --> 00:06:09.160]  其實最終都是為了謀取一些
[00:06:09.160 --> 00:06:13.160]  個人上在肉體上的一些享受
[00:06:13.160 --> 00:06:15.960]  所以在這種狀態下
[00:06:15.960 --> 00:06:19.560]  我就會留意到今時今日這個年代
[00:06:19.560 --> 00:06:22.360]  我們會發現到無論我們這一代也好
[00:06:22.360 --> 00:06:25.360]  甚至以後我們見到的新的一代也好
[00:06:25.360 --> 00:06:27.360]  雖然他們賺到錢
[00:06:27.360 --> 00:06:30.360]  他們有某程度上的財富
[00:06:30.360 --> 00:06:34.360]  但是他們再沒有像我們以前的上一代
[00:06:34.360 --> 00:06:38.360]  或者我這種屬於老一種的思維
[00:06:38.360 --> 00:06:40.560]  就是希望儲到一些錢
[00:06:40.560 --> 00:06:43.760]  然後成家立室
[00:06:43.760 --> 00:06:47.560]  買一塊有能力的公關層樓
[00:06:47.560 --> 00:06:49.960]  不要大小間也好
[00:06:49.960 --> 00:06:53.560]  足夠兩口子或者一個家庭去住
[00:06:53.560 --> 00:06:57.560]  現在的新的一代沒有這種思維
[00:06:57.560 --> 00:07:00.560]  他們的情況是怎麼樣呢?
[00:07:00.560 --> 00:07:04.160]  我就留意到他們喜歡自己去租地方
[00:07:04.160 --> 00:07:07.560]  租地方的好處是什麼?
[00:07:07.560 --> 00:07:08.960]  我租了給了
[00:07:08.960 --> 00:07:12.560]  我就享受在這個租期裡面的那種快樂
[00:07:12.560 --> 00:07:14.160]  除了給租之外
[00:07:14.160 --> 00:07:16.360]  我其他的時間就讓我用
[00:07:16.360 --> 00:07:19.560]  所有我其餘的金錢就進行享受
[00:07:19.560 --> 00:07:23.960]  享受無礙就只是好像吃喝
[00:07:23.960 --> 00:07:28.160]  今天很多人很喜歡去旅行
[00:07:28.160 --> 00:07:31.960]  去旅行其實無非都是吃喝而已
[00:07:31.960 --> 00:07:33.960]  如果叫你去看風景
[00:07:33.960 --> 00:07:35.760]  人們就會覺得看風景
[00:07:35.760 --> 00:07:37.160]  我不如看YouTube
[00:07:37.160 --> 00:07:38.760]  是不是?YouTube更好
[00:07:38.760 --> 00:07:39.360]  是不是?
[00:07:39.360 --> 00:07:42.760]  弄個8K電視那樣多漂亮
[00:07:42.760 --> 00:07:43.360]  是不是?
[00:07:43.360 --> 00:07:49.160]  人們以為用吃喝這種的心態
[00:07:49.160 --> 00:07:52.760]  去讓自己肉身上面搞一個享受
[00:07:52.760 --> 00:07:55.160]  於是又怎麼樣?去做健身
[00:07:55.160 --> 00:07:59.960]  健到自己認為我的身形很吸引異性
[00:07:59.960 --> 00:08:01.160]  那我就可以
[00:08:01.160 --> 00:08:04.760]  真的可以有很多異性能夠在我身邊
[00:08:04.760 --> 00:08:09.760]  甚至我最近和司務都談過一件事
[00:08:09.760 --> 00:08:13.360]  甚至北美洲的青年一代
[00:08:13.360 --> 00:08:15.960]  以前我們做年輕的
[00:08:15.960 --> 00:08:17.560]  就很希望在北美洲
[00:08:17.560 --> 00:08:18.960]  希望有一輛車
[00:08:18.960 --> 00:08:20.960]  為什麼要有一輛車?
[00:08:20.960 --> 00:08:24.760]  因為有一輛車我就可以開車到北美洲大
[00:08:24.760 --> 00:08:25.760]  這個環境
[00:08:25.760 --> 00:08:28.960]  有一輛車就有一種等同於自由的感覺
[00:08:29.560 --> 00:08:31.760]  但是現在年輕的一代
[00:08:31.760 --> 00:08:34.960]  甚至連車都不想買的
[00:08:34.960 --> 00:08:36.760]  說我不想養車
[00:08:36.760 --> 00:08:38.560]  我要出街的
[00:08:38.560 --> 00:08:40.160]  我要去哪裡的
[00:08:40.160 --> 00:08:43.760]  我就叫那些Uber就行了
[00:08:43.760 --> 00:08:44.160]  是不是?
[00:08:44.160 --> 00:08:46.360]  馬上電召他
[00:08:46.360 --> 00:08:47.760]  他會馬上來的
[00:08:47.760 --> 00:08:50.360]  這種種的思想
[00:08:50.360 --> 00:08:56.160]  其實我稱之為一種叫做中產麻醉的狀態
[00:08:57.360 --> 00:09:02.760]  而這種狀態在今天中產為主的教會裏面
[00:09:02.760 --> 00:09:05.160]  是越來越普遍
[00:09:05.160 --> 00:09:07.560]  那我們就要問
[00:09:07.560 --> 00:09:11.160]  為什麼有這種這麼普遍的狀態?
[00:09:11.160 --> 00:09:15.360]  而不是希望扭轉這個狀態
[00:09:15.360 --> 00:09:19.560]  就等同於我們是做好了我們的福音工作
[00:09:19.560 --> 00:09:21.560]  或者做好了牧羊的工作
[00:09:21.560 --> 00:09:23.560]  其實無非的就是
[00:09:23.560 --> 00:09:26.360]  因為今天的人對於未來
[00:09:26.360 --> 00:09:28.360]  沒有什麼盼望
[00:09:28.360 --> 00:09:30.960]  有一天就過一天
[00:09:30.960 --> 00:09:33.760]  正如傳道書所說
[00:09:33.760 --> 00:09:37.160]  人莫如吃喝
[00:09:37.160 --> 00:09:39.560]  當他們在勞碌當中
[00:09:39.560 --> 00:09:44.560]  去享受他勞碌過後的成果的話
[00:09:44.560 --> 00:09:46.560]  甚至有些信徒說
[00:09:46.560 --> 00:09:48.360]  這個就是上帝的旨意
[00:09:48.360 --> 00:09:51.560]  不過傳道書其實說這些話
[00:09:51.560 --> 00:09:53.960]  其實是反而去告訴我們一些
[00:09:53.960 --> 00:09:55.960]  以為自己信主的人
[00:09:55.960 --> 00:10:01.560]  我們真真正正是否真的在上帝的旨意裏面呢?
[00:10:01.560 --> 00:10:03.560]  因此今天
[00:10:03.560 --> 00:10:07.560]  我發現到很多信徒的思想
[00:10:07.560 --> 00:10:09.960]  或者他們的信仰基礎
[00:10:09.960 --> 00:10:14.560]  其實情況就好像我家裏那幾隻寵物一樣
[00:10:14.560 --> 00:10:16.560]  我家裏有幾隻寵物
[00:10:16.560 --> 00:10:20.560]  這幾隻寵物因為師母很怕動物
[00:10:20.560 --> 00:10:23.560]  我們好像說放牠出來
[00:10:23.560 --> 00:10:26.560]  但是偶爾放牠出來
[00:10:26.560 --> 00:10:28.560]  現在出現了一個現象
[00:10:28.560 --> 00:10:30.560]  所以牠經常在籠裏習慣了
[00:10:30.560 --> 00:10:32.560]  可以吃可以喝
[00:10:32.560 --> 00:10:36.560]  可以伸懶腰在籠裏跑跑
[00:10:36.560 --> 00:10:39.560]  現在放牠出來牠都不出來
[00:10:39.560 --> 00:10:44.560]  我就稱這種叫斯德哥爾摩症候群
[00:10:44.560 --> 00:10:48.560]  今天很多信徒習慣了
[00:10:48.560 --> 00:10:54.560]  一種以為自己已經是得著了的狀態
[00:10:54.560 --> 00:10:58.560]  但是其實根本是不得著
[00:10:58.560 --> 00:11:01.560]  所以保羅在《新約聖經》裏面
[00:11:01.560 --> 00:11:04.560]  也提醒了我們一句話
[00:11:04.560 --> 00:11:07.560]  他雖然是熟讀《聖經》明白主的道理
[00:11:07.560 --> 00:11:11.560]  甚至他親身與主見面
[00:11:11.560 --> 00:11:13.560]  掌過三重天都好
[00:11:14.560 --> 00:11:18.560]  他自己仍然覺得仍然未得著
[00:11:18.560 --> 00:11:21.560]  是需要去努力的
[00:11:21.560 --> 00:11:23.560]  這個就是今天
[00:11:23.560 --> 00:11:26.560]  我希望透過這段《聖經》
[00:11:26.560 --> 00:11:29.560]  馬太福音從第十一章
[00:11:29.560 --> 00:11:32.560]  第二十五至到第三十節裏面
[00:11:32.560 --> 00:11:35.560]  思想一個題目
[00:11:35.560 --> 00:11:38.560]  帶我們去找回一個期望
[00:11:38.560 --> 00:11:40.560]  因為今天我們發覺
[00:11:40.560 --> 00:11:43.560]  這個世界太多的重擔已經放在我們身上
[00:11:43.560 --> 00:11:47.560]  我們覺得這些重擔多到壓到我們呼吸不了
[00:11:47.560 --> 00:11:50.560]  我過到今天已經很好的時候
[00:11:50.560 --> 00:11:53.560]  其實信徒是應該抱一種
[00:11:53.560 --> 00:11:56.560]  那樣的淑寧狀態去面對
[00:11:56.560 --> 00:11:58.560]  過我們現在每一天
[00:11:58.560 --> 00:11:59.560]  所以今天的題目叫做
[00:11:59.560 --> 00:12:03.560]  拋近主所得的輕省
[00:12:03.560 --> 00:12:06.560]  我希望透過這段題目
[00:12:06.560 --> 00:12:08.560]  或者這段經文的分享
[00:12:08.560 --> 00:12:11.560]  能夠幫助大家重新去找回
[00:12:11.560 --> 00:12:15.560]  我們信徒所真正在《聖經》裏面
[00:12:15.560 --> 00:12:19.560]  談及到的盼望是些什麼
[00:12:19.560 --> 00:12:22.560]  希望藉此能夠讓我們再有力量
[00:12:22.560 --> 00:12:25.560]  去繼續走面前的道路
[00:12:25.560 --> 00:12:27.560]  剛才Sandy為我們讀出了
[00:12:27.560 --> 00:12:30.560]  馬太福音第十一章第二十五至三十節
[00:12:30.560 --> 00:12:33.560]  不過我希望再和大家等一會讀多一次
[00:12:33.560 --> 00:12:36.560]  讓我們能夠更加熟悉這段經文
[00:12:36.560 --> 00:12:39.560]  請大家一起打開馬太福音
[00:12:39.560 --> 00:12:43.560]  第十一章第二十五至三十節
[00:12:43.560 --> 00:12:47.560]  讓我們一起再讀這段經文
[00:12:47.560 --> 00:12:50.560]  找到之後我們一起讀
[00:12:50.560 --> 00:12:53.560]  那時耶穌說
[00:12:53.560 --> 00:12:56.560]  父啊天地的主
[00:12:56.560 --> 00:12:57.560]  我感謝你
[00:12:57.560 --> 00:13:00.560]  因為你將這些事
[00:13:00.560 --> 00:13:04.560]  向聰明通達人就藏起來
[00:13:04.560 --> 00:13:07.560]  向鷹孩就顯出來
[00:13:07.560 --> 00:13:09.560]  父啊 子的
[00:13:09.560 --> 00:13:12.560]  因為你的美意本是如此
[00:13:12.560 --> 00:13:14.560]  一切所有的
[00:13:14.560 --> 00:13:17.560]  都是我父交付我的
[00:13:17.560 --> 00:13:20.560]  除了父沒有人知道子
[00:13:20.560 --> 00:13:24.560]  除了子和子所願意指示的
[00:13:24.560 --> 00:13:26.560]  沒有人知道父
[00:13:26.560 --> 00:13:29.560]  凡勞苦擔重擔的人
[00:13:29.560 --> 00:13:31.560]  可以到我這裡來
[00:13:31.560 --> 00:13:34.560]  我就使你們得安息
[00:13:34.560 --> 00:13:36.560]  我心裡柔和謙卑
[00:13:36.560 --> 00:13:39.560]  你們當父我的鴉
[00:13:39.560 --> 00:13:41.560]  學我的樣式
[00:13:41.560 --> 00:13:45.560]  這樣你們心裡就必得享安息
[00:13:45.560 --> 00:13:48.560]  因為我的鴉是容易的
[00:13:48.560 --> 00:13:52.560]  我的擔子是輕散的
[00:13:52.560 --> 00:13:54.560]  這段聖經
[00:13:54.560 --> 00:13:58.560]  在我和大家一起去看之前
[00:13:58.560 --> 00:14:00.560]  我想問大家一個問題
[00:14:00.560 --> 00:14:04.560]  這段聖經究竟是
[00:14:04.560 --> 00:14:07.560]  是不是一段禱告
[00:14:07.560 --> 00:14:13.560]  可以說是吧
[00:14:13.560 --> 00:14:15.560]  很多時候
[00:14:15.560 --> 00:14:18.560]  很多信徒讀到這段聖經
[00:14:18.560 --> 00:14:22.560]  都說這段是一段禱告
[00:14:22.560 --> 00:14:27.560]  我想和大家去介紹清楚
[00:14:27.560 --> 00:14:31.560]  禱告和不是禱告的記載
[00:14:31.560 --> 00:14:33.560]  在聖經裡
[00:14:33.560 --> 00:14:37.560]  如果說明是一個禱告的話
[00:14:37.560 --> 00:14:40.560]  是很清楚將它介紹為
[00:14:40.560 --> 00:14:44.560]  向上帝的一個禱文
[00:14:44.560 --> 00:14:46.560]  會用到一個字眼
[00:14:46.560 --> 00:14:48.560]  祈禱
[00:14:48.560 --> 00:14:50.560]  祈禱和這段經文
[00:14:50.560 --> 00:14:53.560]  最大的分別是什麼呢
[00:14:53.560 --> 00:14:55.560]  我們看回這節的經文
[00:14:55.560 --> 00:14:58.560]  這節經文從25節開始說
[00:14:58.560 --> 00:15:02.560]  那時耶穌說
[00:15:02.560 --> 00:15:07.560]  在聖經中
[00:15:07.560 --> 00:15:12.560]  說和禱告是兩個不同層次
[00:15:12.560 --> 00:15:14.560]  不同狀態的技術
[00:15:14.560 --> 00:15:18.560]  每逢用到說這個字眼
[00:15:18.560 --> 00:15:23.560]  是意指一個直接的交通對話
[00:15:23.560 --> 00:15:25.560]  另一個典型的例子
[00:15:25.560 --> 00:15:28.560]  很多時候被信徒誤會
[00:15:28.560 --> 00:15:30.560]  以為是禱告的
[00:15:30.560 --> 00:15:33.560]  但事實上是在仕途行轉
[00:15:33.560 --> 00:15:37.560]  當司題反被人用石頭打
[00:15:37.560 --> 00:15:40.560]  打到半死的時候
[00:15:40.560 --> 00:15:43.560]  司題反見到耶穌
[00:15:43.560 --> 00:15:46.560]  然後就和耶穌直接的對話
[00:15:46.560 --> 00:15:55.560]  當段經文也都用司題反和耶穌說
[00:15:55.560 --> 00:15:57.560]  而禱告就不同
[00:15:57.560 --> 00:16:01.560]  禱告不是一個現存的對象
[00:16:01.560 --> 00:16:04.560]  在當場和你見面
[00:16:04.560 --> 00:16:06.560]  是一個期盼
[00:16:06.560 --> 00:16:08.560]  而這個陳述
[00:16:08.560 --> 00:16:10.560]  在《馬太福音》中
[00:16:10.560 --> 00:16:13.560]  也有不少例子
[00:16:13.560 --> 00:16:18.560]  譬如耶穌基督在《赫西瑪利元》中
[00:16:18.560 --> 00:16:20.560]  從來我們不會說到
[00:16:20.560 --> 00:16:23.560]  《赫西瑪利元》中是一個對話
[00:16:23.560 --> 00:16:26.560]  而是一個禱告
[00:16:26.560 --> 00:16:27.560]  為什麼呢?
[00:16:27.560 --> 00:16:29.560]  因為那段聖經
[00:16:29.560 --> 00:16:32.560]  耶穌在《赫西瑪利元》中
[00:16:32.560 --> 00:16:37.560]  沒有直接有父神和祂在場對話
[00:16:37.560 --> 00:16:42.560]  所以禱告和對話是不同的
[00:16:42.560 --> 00:16:44.560]  於是乎
[00:16:44.560 --> 00:16:46.560]  在這段經文
[00:16:46.560 --> 00:16:49.560]  我們就有一個很不同的詮釋
[00:16:49.560 --> 00:16:51.560]  那治
[00:16:51.560 --> 00:16:53.560]  這個那治這個陳述
[00:16:53.560 --> 00:16:56.560]  在《馬太福音》在希臘文中
[00:16:56.560 --> 00:16:59.560]  是經常出現的
[00:16:59.560 --> 00:17:02.560]  第一次出現在第七章第22節中
[00:17:02.560 --> 00:17:04.560]  說在那一天
[00:17:04.560 --> 00:17:07.560]  也在第十章第十九節
[00:17:07.560 --> 00:17:08.560]  那裡就說到
[00:17:08.560 --> 00:17:11.560]  在那一刻的時間
[00:17:11.560 --> 00:17:13.560]  都是用同樣的陳述
[00:17:13.560 --> 00:17:15.560]  來到這裡的聖經
[00:17:15.560 --> 00:17:17.560]  也都同樣說到
[00:17:17.560 --> 00:17:19.560]  耶穌在這一刻的時候
[00:17:19.560 --> 00:17:23.560]  馬太是故意提出一個獨特的時間
[00:17:23.560 --> 00:17:28.560]  耶穌和父神直接對話
[00:17:28.560 --> 00:17:32.560]  耶穌和父神這番對話
[00:17:32.560 --> 00:17:35.560]  就告訴我們知道
[00:17:35.560 --> 00:17:38.560]  其實是一個很親密的
[00:17:38.560 --> 00:17:42.560]  聖父和聖子的交通
[00:17:42.560 --> 00:17:45.560]  簡單的來說
[00:17:45.560 --> 00:17:47.560]  用廣東話
[00:17:47.560 --> 00:17:53.560]  就是聖父和聖子在聊密談的時間
[00:17:53.560 --> 00:17:57.560]  大家知不知道什麼叫聊密談
[00:17:57.560 --> 00:17:59.560]  李先生那些一定知道
[00:17:59.560 --> 00:18:01.560]  和李太太拍拖的時候
[00:18:01.560 --> 00:18:03.560]  聊一下密談
[00:18:03.560 --> 00:18:04.560]  Joe也知道
[00:18:04.560 --> 00:18:05.560]  聊密談
[00:18:05.560 --> 00:18:06.560]  密談的時候
[00:18:06.560 --> 00:18:08.560]  你會不會很大聲的
[00:18:08.560 --> 00:18:10.560]  讓別人知道
[00:18:10.560 --> 00:18:12.560]  媽媽在旁邊也不想讓他知道
[00:18:12.560 --> 00:18:13.560]  是不是
[00:18:13.560 --> 00:18:14.560]  爸爸媽媽在旁邊
[00:18:14.560 --> 00:18:16.560]  最好都是小聲的
[00:18:16.560 --> 00:18:17.560]  是不是
[00:18:17.560 --> 00:18:19.560]  所以你想知道子女是不是在拍拖
[00:18:19.560 --> 00:18:20.560]  很簡單的
[00:18:20.560 --> 00:18:22.560]  看看他們說話的時候
[00:18:22.560 --> 00:18:23.560]  是不是不想讓你知道
[00:18:23.560 --> 00:18:24.560]  那你就會知道了
[00:18:24.560 --> 00:18:26.560]  不過
[00:18:26.560 --> 00:18:28.560]  馬太
[00:18:28.560 --> 00:18:31.560]  寫馬太福音的作者
[00:18:31.560 --> 00:18:35.560]  他們就在這一刻
[00:18:35.560 --> 00:18:40.560]  就將上帝和耶穌
[00:18:40.560 --> 00:18:42.560]  聊密談的說話
[00:18:42.560 --> 00:18:44.560]  記錄下來
[00:18:44.560 --> 00:18:47.560]  然後告訴你和我知道
[00:18:47.560 --> 00:18:49.560]  簡單的來說
[00:18:49.560 --> 00:18:52.560]  這段聖經是一個
[00:18:52.560 --> 00:18:55.560]  一篇的情書
[00:18:55.560 --> 00:18:56.560]  差不多
[00:18:56.560 --> 00:19:00.560]  來介紹給我們知道
[00:19:00.560 --> 00:19:04.560]  上帝和聖子在交往的時候
[00:19:04.560 --> 00:19:05.560]  說些什麼
[00:19:05.560 --> 00:19:07.560]  這個也是今天
[00:19:07.560 --> 00:19:10.560]  我和大家一起去看這個經文的主旨
[00:19:10.560 --> 00:19:13.560]  我會分開兩部分和大家一起去看
[00:19:13.560 --> 00:19:19.560]  第一部分是從第25節至第27節裡面
[00:19:19.560 --> 00:19:22.560]  這段聖經裡面我給了一個副題
[00:19:22.560 --> 00:19:27.560]  就是直親近主而更明白父神
[00:19:27.560 --> 00:19:32.560]  Resonance with the Father as with the Lord Jesus
[00:19:32.560 --> 00:19:35.560]  在這段聖經的一開始
[00:19:35.560 --> 00:19:38.560]  其實我們知道的是緊接前文
[00:19:38.560 --> 00:19:46.560]  剛剛談論到耶穌譴責了三個名城
[00:19:46.560 --> 00:19:48.560]  這些名城
[00:19:48.560 --> 00:19:53.560]  可以說是在當時巴勒斯坦地的裡面
[00:19:53.560 --> 00:19:56.560]  很顯赫的城市
[00:19:56.560 --> 00:20:01.560]  有希律的兒子的墳墓
[00:20:01.560 --> 00:20:10.560]  也有羅馬帝國君王女兒的命名的城市
[00:20:10.560 --> 00:20:12.560]  這樣的待遇
[00:20:12.560 --> 00:20:14.560]  但是耶穌說
[00:20:14.560 --> 00:20:19.560]  當時的以色列人他們仍然是屢勸不改
[00:20:19.560 --> 00:20:23.560]  明明看到耶穌基督在他們當中
[00:20:23.560 --> 00:20:27.560]  要顯明他是帶來救恩信息的主的時候
[00:20:27.560 --> 00:20:30.560]  他們仍然拒絕
[00:20:30.560 --> 00:20:35.560]  耶穌已經不知道還要用什麼話
[00:20:35.560 --> 00:20:38.560]  才可以勸服這些人
[00:20:38.560 --> 00:20:43.560]  或者使他們能夠明白上帝的拯救
[00:20:43.560 --> 00:20:45.560]  所以可以這麼說
[00:20:45.560 --> 00:20:48.560]  耶穌處於一種什麼狀態呢
[00:20:48.560 --> 00:20:52.560]  其實對於他所愛的以色列民族
[00:20:52.560 --> 00:20:54.560]  神的選民
[00:20:54.560 --> 00:21:01.560]  其實他已經有一種沒什麼希望的情況
[00:21:01.560 --> 00:21:03.560]  不過上文我們已經說過
[00:21:03.560 --> 00:21:06.560]  縱使沒什麼希望也好
[00:21:06.560 --> 00:21:08.560]  不可為的情況之下
[00:21:08.560 --> 00:21:14.560]  耶穌仍然沒有放棄一個可以做到的一個目標
[00:21:14.560 --> 00:21:18.560]  希望作最後的譴責
[00:21:18.560 --> 00:21:26.560]  希望藉此喚醒當時的這些以色列民的情況
[00:21:26.560 --> 00:21:29.560]  在這樣的情況之下
[00:21:29.560 --> 00:21:33.560]  耶穌怎樣面對呢
[00:21:33.560 --> 00:21:35.560]  當我們作為信徒
[00:21:35.560 --> 00:21:38.560]  如果在我們人生裡看到一些東西
[00:21:38.560 --> 00:21:41.560]  我們已經無能為力的時候
[00:21:41.560 --> 00:21:43.560]  我們怎樣做呢
