
[00:00:00.000 --> 00:00:05.440]  好多謝大家 多謝陳牧師
[00:01:11.680 --> 00:01:13.400]  很多年來
[00:01:13.400 --> 00:01:16.400]  現在算一算都四五年了
[00:01:16.400 --> 00:01:18.800]  竟然有一班義工
[00:01:18.800 --> 00:01:22.360]  我們發起了做一間社下工作
[00:01:22.360 --> 00:01:23.000]  不知道大家知不知道
[00:01:23.000 --> 00:01:24.440]  社下即是家
[00:01:24.440 --> 00:01:26.720]  在這裏走五分鐘就到
[00:01:26.720 --> 00:01:28.520]  在七岩隊一號12樓
[00:01:28.520 --> 00:01:30.040]  你有時間可以來看看
[00:01:30.040 --> 00:01:33.200]  差不多每星期一天都開的
[00:01:33.200 --> 00:01:37.440]  是給各種患癌的人上來的
[00:01:37.440 --> 00:01:38.560]  不收錢的
[00:01:38.560 --> 00:01:39.800]  你打個電話來
[00:01:39.800 --> 00:01:42.320]  就可以告訴你甚麼時間適合你
[00:01:42.320 --> 00:01:46.320]  去參加你同類型的病的小組
[00:01:46.320 --> 00:01:48.800]  也有很多個人分享給你聽
[00:01:48.800 --> 00:01:50.800]  他當時怎樣度過
[00:01:50.800 --> 00:01:53.040]  反過來你是很灰心
[00:01:53.040 --> 00:01:54.600]  很害怕
[00:01:54.600 --> 00:01:56.160]  很患得患失
[00:01:56.160 --> 00:01:58.360]  進來後出了甚麼笑話
[00:01:58.360 --> 00:02:01.440]  我相信唯一的證人就是下面的看家
[00:02:01.440 --> 00:02:04.440]  上12樓的人竟然是這樣
[00:02:04.440 --> 00:02:06.200]  我相信是一個很大的見證
[00:02:06.200 --> 00:02:07.600]  在城市裏
[00:02:07.600 --> 00:02:09.440]  是有班基督徒肯
[00:02:09.440 --> 00:02:10.600]  拿出這麼多時間
[00:02:10.600 --> 00:02:13.520]  在人生裏面分享生命的秘密
[00:02:13.520 --> 00:02:15.400]  我自己都很慚愧
[00:02:15.400 --> 00:02:17.040]  我不懂得幫他們
[00:02:17.040 --> 00:02:20.240]  我只懂得開門
[00:02:20.240 --> 00:02:22.160]  但是我做了另一個工作
[00:02:22.160 --> 00:02:23.880]  我想用這分鐘說一下
[00:02:23.880 --> 00:02:25.880]  希望明年有機會和你分享一下
[00:02:25.880 --> 00:02:29.760]  我看到現在香港人
[00:02:29.760 --> 00:02:33.280]  有150萬個超過60歲的人
[00:02:33.280 --> 00:02:35.440]  這個城市差不多有機會是
[00:02:35.440 --> 00:02:37.440]  五分之一甚至四分之一
[00:02:37.440 --> 00:02:39.280]  我們叫長者
[00:02:39.280 --> 00:02:41.360]  長者最後去的地方
[00:02:41.360 --> 00:02:42.440]  未必是醫院
[00:02:42.440 --> 00:02:44.280]  但多數是老人院
[00:02:44.280 --> 00:02:46.480]  也有些老人院是有病人
[00:02:46.480 --> 00:02:48.480]  有癌症病人的
[00:02:48.480 --> 00:02:51.000]  你想想哪些人是天天和他聊天
[00:02:51.000 --> 00:02:51.960]  哪些人呢
[00:02:51.960 --> 00:02:53.960]  一定不是護士
[00:02:53.960 --> 00:02:56.880]  我想老人院的護士不是很多
[00:02:56.880 --> 00:02:59.520]  一定是一些照顧員
[00:02:59.520 --> 00:03:02.320]  這些照顧員在COVID這三年
[00:03:02.320 --> 00:03:04.120]  其實是很大打擊的
[00:03:04.120 --> 00:03:08.120]  他看到自己有限的醫療能力
[00:03:08.120 --> 00:03:10.720]  但看到很多婆婆阿公去世
[00:03:10.720 --> 00:03:13.520]  甚至家人都叫他不要做這份工作
[00:03:13.520 --> 00:03:16.720]  你無端端幫人自己又染病
[00:03:16.720 --> 00:03:18.360]  這麼高危
[00:03:18.360 --> 00:03:20.200]  所以我聽到很多人說
[00:03:20.200 --> 00:03:22.920]  這是一個很怕做的工作
[00:03:22.920 --> 00:03:24.920]  但反過來這份工作
[00:03:24.920 --> 00:03:26.440]  是最需要人去做的
[00:03:26.440 --> 00:03:28.080]  因為不夠
[00:03:28.080 --> 00:03:30.680]  我上過港印很多地方看過
[00:03:30.680 --> 00:03:32.200]  很多人都說
[00:03:32.200 --> 00:03:33.320]  很容易走
[00:03:33.320 --> 00:03:35.040]  但很難扯進來
[00:03:35.040 --> 00:03:37.240]  於是我有一個感動
[00:03:37.240 --> 00:03:40.520]  我現在開始做照顧員的訓練
[00:03:40.520 --> 00:03:43.640]  因為我在理工學院教職業社會工作
[00:03:43.640 --> 00:03:47.360]  我覺得這個行業可能將來是新興行業
[00:03:47.360 --> 00:03:50.240]  做的人不一定是女士
[00:03:50.240 --> 00:03:52.240]  不一定是中年女士
[00:03:52.240 --> 00:03:54.440]  不排除是年輕人
[00:03:54.440 --> 00:03:57.240]  他們是去做心理照顧
[00:03:57.240 --> 00:03:59.560]  或者叫心靈照顧
[00:03:59.560 --> 00:04:01.000]  在醫院裏面
[00:04:01.000 --> 00:04:02.160]  可能老人
[00:04:02.160 --> 00:04:03.480]  也有病的老人
[00:04:03.480 --> 00:04:05.200]  或者癌症的老人
[00:04:05.200 --> 00:04:06.960]  這班人是白天上班
[00:04:06.960 --> 00:04:08.360]  除了是派藥
[00:04:08.360 --> 00:04:09.360]  洗澡洗頭
[00:04:09.360 --> 00:04:10.200]  吃飯
[00:04:10.200 --> 00:04:11.840]  不是這些普通的事
[00:04:11.840 --> 00:04:13.960]  而是和你講解
[00:04:13.960 --> 00:04:17.560]  一些他們心裏面的心情問題的事
[00:04:17.560 --> 00:04:18.840]  我相信如果做得好
[00:04:18.840 --> 00:04:20.040]  神祝福的工作
[00:04:20.040 --> 00:04:22.600]  可能不排除很多基督徒
[00:04:22.600 --> 00:04:24.120]  有一個好的機會發展
[00:04:24.120 --> 00:04:26.240]  包括你臨退休
[00:04:26.240 --> 00:04:27.600]  或者轉行
[00:04:27.600 --> 00:04:29.120]  或者年輕人
[00:04:29.120 --> 00:04:31.120]  不是做大嬸那些事
[00:04:31.120 --> 00:04:33.480]  最重要是做今天我講的題目
[00:04:33.480 --> 00:04:34.520]  察覺療癒
[00:04:34.520 --> 00:04:37.320]  所以我就將過去這六年
[00:04:37.320 --> 00:04:41.240]  幫忙關懷癌症病的工作
[00:04:41.240 --> 00:04:44.160]  我舉例全部都是這六年找到的事
[00:04:44.160 --> 00:04:45.680]  希望和你分享一下
[00:04:45.680 --> 00:04:47.200]  可能你要原諒一件事
[00:04:47.200 --> 00:04:48.320]  我不是很確實
[00:04:48.320 --> 00:04:49.600]  因為全部都是
[00:04:49.600 --> 00:04:51.400]  舉例是我見到的人
[00:04:51.400 --> 00:04:52.560]  講的東西
[00:04:52.560 --> 00:04:54.640]  可能你也有興趣聽一下
[00:04:54.640 --> 00:04:57.760]  現在的人在癌症病毒分子裏面是怎樣
[00:04:57.760 --> 00:04:59.600]  先講一點
[00:04:59.600 --> 00:05:02.680]  我覺得很多人都問一個問題
[00:05:02.680 --> 00:05:06.320]  癌症是不是等於高危
[00:05:06.320 --> 00:05:08.640]  等死呢
[00:05:08.640 --> 00:05:11.400]  其實最難過的關係
[00:05:11.400 --> 00:05:13.800]  他告訴你
[00:05:13.800 --> 00:05:16.840]  他自己面對一個很消極
[00:05:16.840 --> 00:05:18.240]  其實一個照顧他的人
[00:05:18.240 --> 00:05:20.600]  包括家人當然是
[00:05:20.600 --> 00:05:22.520]  到倒數的時間
[00:05:22.520 --> 00:05:25.240]  最危險就是他很負面
[00:05:25.240 --> 00:05:26.760]  是極度負面
[00:05:26.760 --> 00:05:29.320]  我做社工做了很多年
[00:05:29.320 --> 00:05:30.760]  其實我都是被研究的
[00:05:30.760 --> 00:05:33.120]  以前我是做aftercare social worker
[00:05:33.120 --> 00:05:34.560]  在1988至91年
[00:05:34.560 --> 00:05:38.000]  那三年我和66個精神病
[00:05:38.000 --> 00:05:39.840]  和有自殺紀錄的病人
[00:05:39.840 --> 00:05:41.200]  是度過三年
[00:05:41.200 --> 00:05:43.480]  是一個人照顧66個
[00:05:43.480 --> 00:05:45.320]  政府研究
[00:05:45.320 --> 00:05:47.200]  第一看我有沒有瘋了
[00:05:47.200 --> 00:05:49.240]  第二看我能不能做
[00:05:49.240 --> 00:05:50.600]  講明是不准放假的
[00:05:50.600 --> 00:05:51.840]  包括年初一
[00:05:51.840 --> 00:05:53.080]  和不准辭職的
[00:05:53.080 --> 00:05:55.560]  否則會引起整個研究
[00:05:55.560 --> 00:05:57.520]  甚至直接講
[00:05:57.520 --> 00:05:59.120]  不准穿睡衣的
[00:05:59.120 --> 00:06:00.480]  因為我穿了衣服
[00:06:00.480 --> 00:06:01.400]  一有call
[00:06:01.400 --> 00:06:03.320]  幾點鐘都要在門口出街
[00:06:03.320 --> 00:06:04.480]  多遠都要去
[00:06:04.480 --> 00:06:05.520]  因為他想跳樓
[00:06:05.520 --> 00:06:07.320]  我就要去
[00:06:07.320 --> 00:06:08.480]  這三年裏
[00:06:08.480 --> 00:06:09.480]  最終是成功的
[00:06:09.480 --> 00:06:11.000]  死了一個
[00:06:11.000 --> 00:06:14.200]  但是政府覺得都是行得通
[00:06:14.200 --> 00:06:16.560]  1比66這個方式行得通
[00:06:16.560 --> 00:06:17.880]  後來就現在開始
[00:06:17.880 --> 00:06:20.520]  全部入過精神病院的病人
[00:06:20.520 --> 00:06:21.640]  都有一個
[00:06:21.640 --> 00:06:23.480]  續護服務的社工
[00:06:23.480 --> 00:06:26.000]  因為當年的確是成功的
[00:06:26.000 --> 00:06:27.440]  後來就引起我很有興趣
[00:06:27.440 --> 00:06:28.200]  就是這個世界
[00:06:28.200 --> 00:06:29.840]  很需要一些新的職業
[00:06:29.840 --> 00:06:31.280]  新的職業產生
[00:06:31.280 --> 00:06:32.760]  在這個時代忽略了
[00:06:32.760 --> 00:06:34.360]  例如癌症
[00:06:34.360 --> 00:06:36.160]  所以今天我和你分享一下
[00:06:36.160 --> 00:06:39.720]  其實面對極負面的人
[00:06:39.720 --> 00:06:40.840]  你要小心
[00:06:40.840 --> 00:06:41.400]  第一件事
[00:06:41.400 --> 00:06:42.920]  他一定會令你
[00:06:42.920 --> 00:06:44.200]  捱不了多久
[00:06:44.200 --> 00:06:46.480]  我見到很多人的紀錄就是
[00:06:46.480 --> 00:06:47.960]  談兩天左右
[00:06:47.960 --> 00:06:49.520]  就要休息了
[00:06:49.520 --> 00:06:51.000]  因為他每天都負面的
[00:06:51.000 --> 00:06:54.000]  問你為什麼還沒死
[00:06:54.000 --> 00:06:55.000]  有時候你聽錯了
[00:06:55.000 --> 00:06:59.000]  他問你是不是還沒死
[00:06:59.000 --> 00:07:00.400]  有時候你想一下
[00:07:00.400 --> 00:07:02.160]  如果繼續這樣講下去
[00:07:02.160 --> 00:07:04.080]  好像他聽不到我說什麼
[00:07:04.080 --> 00:07:05.400]  聽不到
[00:07:05.400 --> 00:07:06.120]  大家記住
[00:07:06.120 --> 00:07:07.160]  教小朋友
[00:07:07.160 --> 00:07:09.240]  如果他覺得有趣味
[00:07:09.240 --> 00:07:10.080]  他會聽
[00:07:10.080 --> 00:07:11.560]  但是有病
[00:07:11.560 --> 00:07:13.640]  你要有病的人有趣味
[00:07:13.640 --> 00:07:15.960]  真的是不容易的
[00:07:15.960 --> 00:07:17.720]  還有
[00:07:17.720 --> 00:07:18.560]  最大問題就是
[00:07:18.560 --> 00:07:19.920]  如果你是牧師
[00:07:19.920 --> 00:07:21.440]  或者傳道人
[00:07:21.440 --> 00:07:22.640]  你擔心什麼呢
[00:07:22.640 --> 00:07:27.800]  擔心他如果看不開
[00:07:27.800 --> 00:07:29.000]  他做的事情
[00:07:29.000 --> 00:07:33.040]  會影響他附近的病人
[00:07:33.040 --> 00:07:34.400]  和教友
[00:07:34.400 --> 00:07:35.680]  這個反而可怕
[00:07:35.680 --> 00:07:39.040]  如果學生跳樓
[00:07:39.040 --> 00:07:40.080]  我們會很急
[00:07:40.080 --> 00:07:41.040]  去學校
[00:07:41.040 --> 00:07:42.280]  有剩下的同學
[00:07:42.280 --> 00:07:43.040]  如何安撫
[00:07:43.040 --> 00:07:44.960]  很重要
[00:07:44.960 --> 00:07:45.840]  所以有時候
[00:07:45.840 --> 00:07:47.840]  如果你看到一個極負面的人
[00:07:47.840 --> 00:07:49.200]  講極負面的事情
[00:07:49.200 --> 00:07:51.000]  除了你想有力量
[00:07:51.000 --> 00:07:52.240]  跟他聊天之外
[00:07:52.240 --> 00:07:53.760]  還要留意一下
[00:07:53.760 --> 00:07:56.240]  其實他周圍的人
[00:07:56.240 --> 00:07:57.800]  怎樣看他
[00:07:57.800 --> 00:07:59.040]  變得越來越差
[00:07:59.040 --> 00:07:59.760]  還是怎樣
[00:07:59.760 --> 00:08:00.880]  是看你
[00:08:00.880 --> 00:08:01.800]  所以有很多人說
[00:08:01.800 --> 00:08:04.760]  做義工壓力很大
[00:08:04.760 --> 00:08:06.000]  包醫好
[00:08:06.000 --> 00:08:06.640]  沒可能的
[00:08:06.640 --> 00:08:09.280]  醫生班是輕鬆很多的
[00:08:09.280 --> 00:08:11.240]  醫生講最短的事情
[00:08:11.240 --> 00:08:12.720]  沒什麼錯的
[00:08:12.720 --> 00:08:13.880]  通常最後結果
[00:08:13.880 --> 00:08:15.080]  都是有人跟進
[00:08:15.080 --> 00:08:16.000]  但是我們沒有
[00:08:16.000 --> 00:08:17.640]  還有
[00:08:17.640 --> 00:08:19.120]  你可能覺得擔不起
[00:08:19.120 --> 00:08:20.640]  不僅如此
[00:08:20.640 --> 00:08:23.280]  你自己很容易有內疚感
[00:08:23.280 --> 00:08:25.080]  會不會講錯話呢
[00:08:25.080 --> 00:08:27.240]  所以這種義工
[00:08:27.240 --> 00:08:29.680]  其實有兩個冒險
[00:08:29.680 --> 00:08:30.800]  請他做義工
[00:08:30.800 --> 00:08:32.360]  我覺得很冒險的
[00:08:32.360 --> 00:08:34.760]  望著手亂說話的一個人
[00:08:34.760 --> 00:08:35.440]  是這樣的
[00:08:35.440 --> 00:08:36.960]  很快的
[00:08:36.960 --> 00:08:37.680]  聽完之後
[00:08:37.680 --> 00:08:39.720]  覺得更加想快點去
[00:08:39.720 --> 00:08:40.880]  又怕
[00:08:40.880 --> 00:08:41.360]  老實說
[00:08:41.360 --> 00:08:42.960]  你不可以跟著義工偷聽戲
[00:08:42.960 --> 00:08:44.080]  聽他說什麼的
[00:08:44.080 --> 00:08:46.000]  要很大信任
[00:08:46.000 --> 00:08:47.680]  當然要訓練
[00:08:47.680 --> 00:08:48.480]  第二怕就是
[00:08:48.480 --> 00:08:50.360]  義工自己
[00:08:50.360 --> 00:08:51.960]  可能都有危險的
[00:08:51.960 --> 00:08:54.600]  就是他太投入感情下去
[00:08:54.600 --> 00:08:56.600]  萬一他真的死了
[00:08:56.600 --> 00:08:58.320]  你猜義工的心情
[00:08:58.320 --> 00:09:00.320]  今天怎樣過今天呢
[00:09:00.320 --> 00:09:01.600]  有沒有人
[00:09:01.600 --> 00:09:03.000]  教導他們
[00:09:03.000 --> 00:09:04.160]  如果這樣就這樣做
[00:09:04.160 --> 00:09:06.320]  甚至練習
[00:09:06.320 --> 00:09:07.400]  甚至跟一些高手
[00:09:07.400 --> 00:09:09.720]  一些資歷高的義工練習
[00:09:09.720 --> 00:09:11.800]  原來師兄是這樣的
[00:09:11.800 --> 00:09:13.520]  這樣行的
[00:09:13.520 --> 00:09:14.800]  這個過程
[00:09:14.800 --> 00:09:16.640]  真的不容易
[00:09:16.640 --> 00:09:17.360]  好了
[00:09:17.360 --> 00:09:18.720]  因為這個緣故
[00:09:18.720 --> 00:09:21.200]  我就想參考第一個舉例
[00:09:21.200 --> 00:09:22.560]  這個舉例就是
[00:09:22.560 --> 00:09:23.640]  有一個人跟我說
[00:09:23.640 --> 00:09:25.440]  他說其實
[00:09:25.440 --> 00:09:26.680]  他是基督徒
[00:09:26.680 --> 00:09:27.520]  他說
[00:09:27.520 --> 00:09:32.840]  主宰生命的那個不是我
[00:09:32.840 --> 00:09:35.840]  我沒有責任去包他
[00:09:35.840 --> 00:09:36.640]  活多久的
[00:09:36.640 --> 00:09:37.400]  我沒有責任的
[00:09:37.400 --> 00:09:39.840]  我不是主宰生命的
[00:09:39.840 --> 00:09:42.640]  但如果主願意
[00:09:42.640 --> 00:09:44.040]  他可以有機會
[00:09:44.040 --> 00:09:46.240]  傳譽呢
[00:09:46.240 --> 00:09:47.760]  是可以傳譽的
[00:09:47.760 --> 00:09:48.760]  就是說
[00:09:48.760 --> 00:09:49.640]  不行
[00:09:49.640 --> 00:09:51.520]  但仍然有得的可能
[00:09:51.520 --> 00:09:52.560]  得的可能
[00:09:52.560 --> 00:09:53.600]  就要得的可能
[00:09:53.600 --> 00:09:54.960]  來想下去
[00:09:54.960 --> 00:09:57.040]  然後義工告訴我
[00:09:57.040 --> 00:09:58.960]  奇怪的事情出現了
[00:09:58.960 --> 00:10:00.520]  就是那個
[00:10:00.520 --> 00:10:02.040]  難度很高
[00:10:02.040 --> 00:10:03.720]  未必能治療的病人
[00:10:03.720 --> 00:10:05.480]  竟然在醫院裏面
[00:10:05.480 --> 00:10:07.320]  臨做手術的時候
[00:10:07.320 --> 00:10:09.160]  竟然是病人自己
[00:10:09.160 --> 00:10:12.040]  傳福音給旁邊床的人
[00:10:12.040 --> 00:10:14.440]  你留意一下這個分別
[00:10:14.440 --> 00:10:16.240]  他隨時死的
[00:10:16.240 --> 00:10:18.320]  生命垂危的
[00:10:18.320 --> 00:10:19.520]  但反過來說
[00:10:19.520 --> 00:10:21.640]  他是製造生機的
[00:10:21.640 --> 00:10:23.200]  反過來
[00:10:23.200 --> 00:10:26.080]  他告訴旁邊床的幾個人
[00:10:26.080 --> 00:10:28.080]  他為何今天
[00:10:28.080 --> 00:10:29.560]  不是像你們那樣悲
[00:10:29.560 --> 00:10:31.080]  他還覺得自己
[00:10:31.080 --> 00:10:32.360]  可能能好起來
[00:10:32.360 --> 00:10:33.320]  但好不起來
[00:10:33.320 --> 00:10:34.400]  我會見到上帝的
[00:10:34.400 --> 00:10:35.480]  我很開心
[00:10:35.480 --> 00:10:37.400]  他請客
[00:10:37.400 --> 00:10:38.840]  感覺是這樣的
[00:10:38.840 --> 00:10:40.320]  所以那些人說
[00:10:40.320 --> 00:10:41.720]  可能真的有上帝
[00:10:41.720 --> 00:10:43.400]  但可能是傻的
[00:10:43.400 --> 00:10:44.800]  但見到你那麼開心
[00:10:44.800 --> 00:10:46.080]  不像傻
[00:10:46.080 --> 00:10:47.600]  因為你說的根據
[00:10:47.600 --> 00:10:48.280]  根據就是
[00:10:48.280 --> 00:10:49.840]  你信了很多年
[00:10:49.840 --> 00:10:52.000]  曾經發生的事情
[00:10:52.000 --> 00:10:54.040]  就證明了不是巧合
[00:10:54.040 --> 00:10:55.520]  記住
[00:10:55.520 --> 00:10:57.960]  其實越重的病人
[00:10:57.960 --> 00:11:00.720]  他的傳福音的可信性
[00:11:00.720 --> 00:11:02.560]  最多人聽
[00:11:02.560 --> 00:11:04.000]  他那麼辛苦都說
[00:11:04.000 --> 00:11:04.480]  老實說
[00:11:04.480 --> 00:11:06.560]  辛苦的人不會隨便說話
[00:11:06.560 --> 00:11:07.880]  說來浪費力氣
[00:11:07.880 --> 00:11:09.360]  他只要說
[00:11:09.360 --> 00:11:10.680]  還有力去說
[00:11:10.680 --> 00:11:11.680]  這個難得
[00:11:11.680 --> 00:11:12.960]  這個力從何而來
[00:11:12.960 --> 00:11:14.200]  不可能有力
[00:11:14.200 --> 00:11:15.880]  難道打了針嗎
[00:11:15.880 --> 00:11:17.360]  因為這樣
[00:11:17.360 --> 00:11:18.880]  我們有些相信
[00:11:18.880 --> 00:11:21.240]  其實病
[00:11:21.240 --> 00:11:23.480]  是製造生機的工具
[00:11:23.480 --> 00:11:25.240]  是一個工具
[00:11:25.240 --> 00:11:26.520]  如果沒有這個工具
[00:11:26.520 --> 00:11:27.800]  你如何製造生機
[00:11:27.800 --> 00:11:28.400]  即是說
[00:11:28.400 --> 00:11:29.440]  你不進醫院
[00:11:29.440 --> 00:11:32.200]  又如何跟醫院隔離床聊天
[00:11:32.200 --> 00:11:35.240]  你沒有人好像租病床
[00:11:35.240 --> 00:11:38.560]  有時這是一個工具
[00:11:38.560 --> 00:11:39.440]  你成為一個工具
[00:11:39.440 --> 00:11:41.560]  當這個工具非常神聖
[00:11:41.560 --> 00:11:43.040]  這個工具
[00:11:43.040 --> 00:11:44.840]  病人最喜歡談問題
[00:11:44.840 --> 00:11:47.720]  他說我們做人
[00:11:47.720 --> 00:11:48.960]  怎樣出來的
[00:11:48.960 --> 00:11:50.240]  有父母
[00:11:50.240 --> 00:11:52.240]  父母又怎樣出來的
[00:11:52.240 --> 00:11:53.720]  父母的父母的父母
[00:11:53.720 --> 00:11:54.720]  一直說下去
[00:11:54.720 --> 00:11:56.000]  即是說
[00:11:56.000 --> 00:11:57.840]  一定有創造的
[00:11:57.840 --> 00:11:59.160]  有創造人的
[00:11:59.160 --> 00:12:00.960]  而創造一個一定是甚麼呢
[00:12:00.960 --> 00:12:03.240]  一定是比那個被創造的人厲害
[00:12:03.240 --> 00:12:05.280]  但有很大分別
[00:12:05.280 --> 00:12:07.560]  我可以被創造的
[00:12:07.560 --> 00:12:09.240]  創造得我一個
[00:12:09.240 --> 00:12:11.080]  一定比我厲害
[00:12:11.080 --> 00:12:14.200]  每一個又蠢又懶的人創造我
[00:12:14.200 --> 00:12:16.400]  一定比很多人厲害
[00:12:16.400 --> 00:12:17.240]  而且不止我
[00:12:17.240 --> 00:12:19.440]  還有這麼多被創造的人
[00:12:19.440 --> 00:12:20.600]  他會想這個問題
[00:12:20.600 --> 00:12:21.760]  一想這個問題
[00:12:21.760 --> 00:12:23.520]  他見到一個真人
[00:12:23.520 --> 00:12:25.360]  就是這個有生命的人
[00:12:25.360 --> 00:12:27.840]  其實臨死的生命力
[00:12:27.840 --> 00:12:29.320]  不低的
[00:12:29.320 --> 00:12:31.200]  他還有興趣說話
[00:12:31.200 --> 00:12:32.680]  還積極做人
[00:12:32.680 --> 00:12:34.400]  還想有命
[00:12:34.400 --> 00:12:36.160]  想活久一點做點事
[00:12:36.160 --> 00:12:37.840]  這些積極性
[00:12:37.840 --> 00:12:40.680]  就不是普通積極訓練班可以做到
[00:12:40.680 --> 00:12:42.240]  這些在生命裏面
[00:12:42.240 --> 00:12:43.200]  如果這樣的話
[00:12:43.200 --> 00:12:44.040]  我就想一下
[00:12:44.040 --> 00:12:45.560]  那個擦字怎麼想
[00:12:45.560 --> 00:12:47.320]  擦角的擦字怎麼想
[00:12:47.320 --> 00:12:49.480]  為甚麼不讓角先行呢
[00:12:49.480 --> 00:12:51.400]  很奇怪
[00:12:51.400 --> 00:12:58.080]  人最容易是用感覺來看事物
[00:12:58.080 --> 00:12:59.520]  譬如你今天坐在這裏
[00:12:59.520 --> 00:13:01.400]  看一看附近的人
[00:13:01.400 --> 00:13:03.640]  你感覺他們多好
[00:13:03.640 --> 00:13:05.000]  你覺不覺得
[00:13:05.000 --> 00:13:06.880]  不是迫著
[00:13:06.880 --> 00:13:07.840]  為甚麼呢
[00:13:07.840 --> 00:13:09.680]  你看看門口
[00:13:09.680 --> 00:13:12.640]  聽一個癌症的講座
[00:13:12.640 --> 00:13:14.440]  如果讓尖沙咀的人走過
[00:13:14.440 --> 00:13:16.040]  就說 唉 呸
[00:13:16.040 --> 00:13:18.160]  我聽到這麼多東西
[00:13:18.160 --> 00:13:20.120]  不聽聽這些東西
[00:13:20.120 --> 00:13:21.840]  很奇怪
[00:13:21.840 --> 00:13:22.600]  第二是甚麼呢
[00:13:22.600 --> 00:13:23.520]  第二就是
[00:13:23.520 --> 00:13:25.320]  既然今天有這麼多人
[00:13:25.320 --> 00:13:28.920]  進來聽的心情
[00:13:28.920 --> 00:13:32.360]  我想你們每個人都沒有黑眼睛
[00:13:32.360 --> 00:13:33.520]  不是說我講得好
[00:13:33.520 --> 00:13:38.160]  而是你覺得那些東西是值得聽的
[00:13:38.160 --> 00:13:40.800]  這個世界不是很多東西是值得聽的
[00:13:40.800 --> 00:13:42.280]  遲些看回錄影也沒問題
[00:13:42.280 --> 00:13:44.120]  你看電視劇
[00:13:44.120 --> 00:13:46.000]  幾個月看回也沒問題
[00:13:46.000 --> 00:13:46.840]  但問題是
[00:13:46.840 --> 00:13:48.080]  你值得聽
[00:13:48.080 --> 00:13:50.200]  一定是你的感覺很好
[00:13:50.200 --> 00:13:51.560]  感覺很好
[00:13:51.560 --> 00:13:52.440]  留意我
[00:13:52.440 --> 00:13:55.200]  如果一個人患了癌症
[00:13:55.200 --> 00:13:56.880]  他有四個可能的感覺
[00:13:56.880 --> 00:13:59.520]  這個是我自己去探訪經歷
[00:13:59.520 --> 00:14:04.320]  特別是18、19、20這三年
[00:14:04.320 --> 00:14:06.600]  我去過很多人家裏
[00:14:06.600 --> 00:14:09.040]  單獨跟他們聊天
[00:14:09.040 --> 00:14:10.680]  有些是一個男人
[00:14:10.680 --> 00:14:12.720]  有些是兩夫妻坐在那裏
[00:14:12.720 --> 00:14:15.640]  有些是媽媽坐在旁邊
[00:14:15.640 --> 00:14:17.000]  我發現甚麼事情呢
[00:14:17.000 --> 00:14:23.000]  就是其實性格影響的程度是高過他
[00:14:23.000 --> 00:14:24.240]  擁有甚麼的
[00:14:24.240 --> 00:14:26.240]  例如他擁有學歷
[00:14:26.240 --> 00:14:30.320]  讀很多書不代表這個人不怕病
[00:14:30.320 --> 00:14:32.440]  可能他的失落感更高
[00:14:32.440 --> 00:14:33.920]  很難過
[00:14:33.920 --> 00:14:36.120]  奮鬥了這麼多年
[00:14:36.120 --> 00:14:37.200]  捱到這樣的日子
[00:14:37.200 --> 00:14:41.000]  突然間就快要沒命的感覺
[00:14:41.000 --> 00:14:42.720]  所以真正是性格影響
[00:14:42.720 --> 00:14:45.280]  例如排第一
[00:14:45.280 --> 00:14:48.120]  一個人馬上知道自己心情不好
