
[00:00:00.000 --> 00:00:06.240]  路德基我已經講了有五講了
[00:03:41.760 --> 00:03:43.760]  他從來沒見過以撒
[00:03:43.760 --> 00:03:45.760]  你猜像什麼呢
[00:03:45.760 --> 00:03:47.760]  像我們現在
[00:03:47.760 --> 00:03:50.160]  我們每一個成員
[00:03:50.160 --> 00:03:51.200]  我們基督徒
[00:03:51.200 --> 00:03:53.200]  都是聽聖靈和我們講
[00:03:53.200 --> 00:03:54.880]  有關耶穌基督的事的
[00:03:54.880 --> 00:03:56.880]  透過神的話語
[00:03:56.880 --> 00:03:58.880]  我們見過耶穌基督沒有
[00:03:58.880 --> 00:04:00.880]  我們都沒見過
[00:04:00.880 --> 00:04:02.880]  就是聖靈和我們講耶穌是怎樣
[00:04:02.880 --> 00:04:05.280]  我們就相信我們就接受
[00:04:05.280 --> 00:04:07.280]  像不像這位僕人
[00:04:07.280 --> 00:04:09.280]  將以撒的事告訴利伯加
[00:04:09.280 --> 00:04:11.280]  是一模一樣
[00:04:11.280 --> 00:04:14.880]  其實在創世紀的22章至24章
[00:04:14.880 --> 00:04:16.880]  有很多的預像
[00:04:16.880 --> 00:04:20.400]  阿伯拉罕就是天父的預像
[00:04:20.400 --> 00:04:22.400]  以撒呢?
[00:04:22.400 --> 00:04:25.040]  以撒就是耶穌基督的預像
[00:04:25.040 --> 00:04:27.040]  利伯加呢?
[00:04:27.040 --> 00:04:29.680]  利伯加就是教會的預像
[00:04:29.680 --> 00:04:31.680]  剛才也講了
[00:04:31.680 --> 00:04:33.680]  那個僕人是誰的預像
[00:04:33.680 --> 00:04:35.680]  是聖靈的預像
[00:04:35.680 --> 00:04:39.520]  這個僕人不是一個普通的僕人
[00:04:39.520 --> 00:04:42.960]  在創世紀的15章2節告訴我們
[00:04:42.960 --> 00:04:45.760]  他可以承繼家業
[00:04:45.760 --> 00:04:47.760]  他有權承繼家業
[00:04:47.760 --> 00:04:49.760]  在阿伯拉罕的家庭裏面
[00:04:49.760 --> 00:04:51.760]  是很重要的一個成員
[00:04:51.760 --> 00:04:53.760]  就好像三位一體的神
[00:04:53.760 --> 00:04:55.760]  聖父、聖子、聖靈
[00:04:55.760 --> 00:04:57.760]  都是合為一體
[00:04:57.760 --> 00:05:01.120]  這個僕人能夠承受產業
[00:05:01.120 --> 00:05:04.320]  他的名字叫做「以利以謝」
[00:05:04.320 --> 00:05:07.440]  「以利以謝」的意思翻譯出來
[00:05:07.440 --> 00:05:09.440]  就是幫助者
[00:05:09.440 --> 00:05:12.160]  嘩!你說又有意思了
[00:05:12.160 --> 00:05:15.840]  約翰福音的14章至16章告訴我們
[00:05:15.840 --> 00:05:19.680]  聖靈的名字叫做「保衛師」
[00:05:19.680 --> 00:05:21.680]  保衛師的意思是什麼?
[00:05:21.680 --> 00:05:23.680]  就是幫助者
[00:05:23.680 --> 00:05:26.480]  所以「以利以謝」就是聖靈的預像
[00:05:26.480 --> 00:05:30.800]  是以利以謝帶領利伯加來認識以撒
[00:05:30.800 --> 00:05:34.240]  也是聖靈帶領每一個基督徒
[00:05:34.240 --> 00:05:36.240]  來認識耶穌基督
[00:05:36.240 --> 00:05:38.880]  還有一樣東西很有趣的
[00:05:38.880 --> 00:05:42.880]  在《創世紀》的15章有名字讓我們知道
[00:05:42.880 --> 00:05:45.440]  這位僕人叫做「以利以謝」
[00:05:45.440 --> 00:05:47.440]  但是到了24章
[00:05:47.440 --> 00:05:51.040]  當他為以撒來找新娘的時候
[00:05:51.040 --> 00:05:54.960]  居然整張書沒有提到這個僕人的名字
[00:05:54.960 --> 00:05:57.680]  等一下我們會回來看這一點
[00:05:57.680 --> 00:05:59.360]  其實我可以告訴你
[00:05:59.360 --> 00:06:02.480]  在聖經裡面所有聖靈的預像
[00:06:02.480 --> 00:06:04.480]  都沒有提到他的名字
[00:06:04.480 --> 00:06:05.920]  我們會回來看
[00:06:05.920 --> 00:06:08.480]  有人說我不服牧師
[00:06:08.480 --> 00:06:12.960]  你說這個新娘應該是外邦的女子
[00:06:12.960 --> 00:06:14.960]  好像路德一樣
[00:06:14.960 --> 00:06:17.280]  利伯加是不是外邦的女子?
[00:06:17.280 --> 00:06:21.520]  是呀!是阿伯拉罕家鄉的人
[00:06:21.520 --> 00:06:23.200]  那你說為什麼?
[00:06:23.200 --> 00:06:26.960]  其實這些預像當中都有不同的主角
[00:06:26.960 --> 00:06:32.080]  《創世紀》的22章至24章的主角在以撒身上
[00:06:32.080 --> 00:06:35.440]  而在路德記就在路德身上
[00:06:35.440 --> 00:06:38.000]  所以這位外邦的新婦是很重要
[00:06:38.000 --> 00:06:42.160]  為什麼我說以撒才是主角?
[00:06:42.160 --> 00:06:45.200]  在《創世紀》的22章至24章
[00:06:45.200 --> 00:06:47.680]  不妨我們回頭
[00:06:47.680 --> 00:06:50.640]  從《創世紀》的22章開始看
[00:06:50.640 --> 00:06:53.840]  就是神叫阿伯拉罕獻以撒
[00:06:53.840 --> 00:06:55.840]  在22章二節
[00:06:55.840 --> 00:06:58.400]  神說你帶著你的兒子
[00:06:58.400 --> 00:07:00.000]  就是你的獨生子
[00:07:00.000 --> 00:07:01.760]  你所愛的以撒
[00:07:01.760 --> 00:07:03.920]  去到我指定的山上
[00:07:03.920 --> 00:07:05.920]  將他獻給我
[00:07:05.920 --> 00:07:10.880]  這在聖經裡第一次出現愛這個字
[00:07:10.880 --> 00:07:13.520]  阿伯拉罕很願意獻以撒
[00:07:13.520 --> 00:07:17.040]  這個我在說羅馬書的時候也說過
[00:07:17.040 --> 00:07:19.760]  為什麼他這麼願意獻以撒?
[00:07:19.760 --> 00:07:23.120]  因為他相信就算他獻了以撒
[00:07:23.120 --> 00:07:24.160]  以撒死了
[00:07:24.160 --> 00:07:26.960]  神也會令他從死裡復活
[00:07:26.960 --> 00:07:28.480]  不是我說的
[00:07:28.480 --> 00:07:30.720]  是希伯來書的作者說
[00:07:30.720 --> 00:07:33.440]  希伯來書的十一章十九節說
[00:07:33.440 --> 00:07:37.040]  他以為神還能叫人從死裡復活
[00:07:37.040 --> 00:07:40.800]  他也彷彿從死裡得回他的兒子來
[00:07:40.800 --> 00:07:43.600]  他的兒子好像死而復活
[00:07:43.600 --> 00:07:46.800]  他能夠將這個兒子得回來
[00:07:46.800 --> 00:07:49.040]  是多少日後的事?
[00:07:49.040 --> 00:07:50.240]  他得回這個兒子
[00:07:50.240 --> 00:07:51.680]  是三日後
[00:07:51.680 --> 00:07:55.120]  創世紀的二十二章四節告訴我們
[00:07:55.120 --> 00:07:58.080]  由神叫他獻以撒那一剎那
[00:07:58.080 --> 00:08:01.040]  他已經當他的兒子沒有了
[00:08:01.040 --> 00:08:03.680]  但是三日後他得回這個兒子
[00:08:03.680 --> 00:08:06.000]  這件事像什麼?
[00:08:06.000 --> 00:08:08.720]  耶穌基督為我們釘十字架
[00:08:08.720 --> 00:08:10.000]  三天復活
[00:08:10.000 --> 00:08:11.920]  還有呢?
[00:08:11.920 --> 00:08:16.000]  神叫他去摩利亞山獻以撒
[00:08:16.000 --> 00:08:19.040]  在摩利亞山最高的地方
[00:08:19.040 --> 00:08:21.440]  他去到那裡獻以撒
[00:08:21.440 --> 00:08:24.720]  但是神後來找了一隻山羊代替了
[00:08:24.720 --> 00:08:26.080]  他不需要獻
[00:08:26.080 --> 00:08:29.440]  所以他就叫那個地方做耶和華爾納
[00:08:29.440 --> 00:08:31.680]  就是神必有預備
[00:08:31.680 --> 00:08:33.440]  結果在二千年後
[00:08:33.440 --> 00:08:37.680]  真是這位天父在同一座山
[00:08:37.680 --> 00:08:40.960]  將他的獨生子耶穌基督賜給了我們
[00:08:40.960 --> 00:08:43.120]  所以毫無疑問
[00:08:43.120 --> 00:08:46.160]  真是以撒就是耶穌基督的遇象
[00:08:46.160 --> 00:08:47.360]  還有呢?
[00:08:47.360 --> 00:08:50.480]  我們讀聖經要讀得很清楚
[00:08:50.480 --> 00:08:53.520]  很多時候有很多精彩的經文
[00:08:53.520 --> 00:08:55.600]  我們如果不是讀得小心的話
[00:08:55.600 --> 00:08:56.880]  都會錯過了
[00:08:56.880 --> 00:08:59.920]  例如《創世紀》二十二章三節
[00:08:59.920 --> 00:09:02.400]  看看有多少人上山
[00:09:02.400 --> 00:09:04.960]  阿伯拉罕上山獻以撒的時候
[00:09:04.960 --> 00:09:07.440]  阿伯拉罕清早起來
[00:09:07.440 --> 00:09:08.720]  被上爐
[00:09:08.720 --> 00:09:11.920]  拜著兩個僕人和他的兒子以撒
[00:09:11.920 --> 00:09:14.240]  一劈好鳥繁祭的柴
[00:09:14.240 --> 00:09:18.080]  就起身往神所指示他的地方去
[00:09:18.080 --> 00:09:19.920]  有多少人上山呢?
[00:09:19.920 --> 00:09:22.640]  阿伯拉罕、以撒和兩個僕人
[00:09:22.640 --> 00:09:24.000]  一共四個
[00:09:24.000 --> 00:09:26.000]  有多少人下山呢?
[00:09:26.000 --> 00:09:29.040]  你看看《創世紀》二十二章十九節
[00:09:29.040 --> 00:09:32.720]  「於是阿伯拉罕回到他僕人那裡
[00:09:32.720 --> 00:09:35.920]  他們一同起身往別士巴去
[00:09:35.920 --> 00:09:38.880]  阿伯拉罕就住在別士巴
[00:09:38.880 --> 00:09:41.040]  上山的時候是四個人
[00:09:41.040 --> 00:09:43.920]  下山的時候只提到三個人」
[00:09:43.920 --> 00:09:46.560]  我不是說以撒沒有下山
[00:09:46.560 --> 00:09:50.880]  但是在聖靈寫描述這個預象的時候
[00:09:50.880 --> 00:09:52.320]  是很紛爭的
[00:09:52.320 --> 00:09:55.040]  上山四個人下山三個
[00:09:55.040 --> 00:09:55.840]  為什麼呢?
[00:09:55.840 --> 00:09:59.120]  因為這個象應該是獻給神的
[00:09:59.120 --> 00:10:02.240]  所以聖靈都沒有說他下山
[00:10:02.240 --> 00:10:04.960]  在《創世紀》二十二章七節
[00:10:04.960 --> 00:10:08.000]  以撒說「我和柴都有了
[00:10:08.000 --> 00:10:10.000]  獻祭的羔羊在哪裡?」
[00:10:10.000 --> 00:10:13.760]  於是阿伯拉罕將他放在祭壇裡
[00:10:13.760 --> 00:10:17.280]  二十二章九節就一直沒有提到他
[00:10:17.280 --> 00:10:20.560]  二十三章完全沒有提到以撒
[00:10:20.560 --> 00:10:25.920]  二十四章的四節和十四節有提到以撒的名字
[00:10:25.920 --> 00:10:28.000]  但是沒有說到他的事蹟
[00:10:28.000 --> 00:10:31.920]  只是說阿伯拉罕要為他找妻子
[00:10:31.920 --> 00:10:34.560]  完全沒有提到直到什麼時候
[00:10:34.560 --> 00:10:38.400]  在《創世紀》二十四章六十二至六十七節
[00:10:38.400 --> 00:10:40.880]  他和利伯加見面
[00:10:40.880 --> 00:10:42.000]  娶利伯加
[00:10:42.000 --> 00:10:44.560]  這個預象真是精彩
[00:10:44.560 --> 00:10:46.560]  這個預象真是準確
[00:10:46.560 --> 00:10:49.520]  耶穌基督為我們釘十字架升天
[00:10:49.520 --> 00:10:51.200]  去了哪裡?
[00:10:51.200 --> 00:10:52.880]  去了天父的右手邊
[00:10:52.880 --> 00:10:54.480]  什麼時候祂會回來?
[00:10:54.480 --> 00:10:57.680]  祂是回來迎接祂的新娘
[00:10:57.680 --> 00:10:59.360]  就好像以撒
[00:10:59.360 --> 00:11:03.760]  聖靈的預象說他在獻祭的時候獻給神
[00:11:03.760 --> 00:11:07.280]  然後二十四章六十二至六十七節
[00:11:07.280 --> 00:11:09.760]  祂和利伯加見面
[00:11:09.760 --> 00:11:11.440]  和祂的新娘見面
[00:11:11.440 --> 00:11:15.280]  聖靈的預象真是非常非常精彩
[00:11:15.280 --> 00:11:17.840]  但是要很小心讀經文
[00:11:17.840 --> 00:11:22.400]  我們不妨回到路德記看路德
[00:11:22.400 --> 00:11:27.120]  路德記的主角是一個外邦的新婦
[00:11:27.120 --> 00:11:29.120]  是代表教會
[00:11:29.120 --> 00:11:31.680]  教會是什麼時候誕生的?
[00:11:31.680 --> 00:11:35.120]  是五旬節使徒行傳的第二章
[00:11:35.120 --> 00:11:37.120]  有人說我反對
[00:11:37.120 --> 00:11:39.120]  你暫時不要反對
[00:11:39.120 --> 00:11:42.080]  你聽我說我等一下會解釋
[00:11:42.080 --> 00:11:45.760]  暫時你聽我說是在五旬節誕生
[00:11:45.760 --> 00:11:48.320]  五旬節有什麼重要?
[00:11:48.320 --> 00:11:50.800]  五旬節是收割的日子
[00:11:50.800 --> 00:11:55.440]  就好像現在外邦人的基督徒
[00:11:55.440 --> 00:11:57.440]  不是猶太人的基督徒
[00:11:57.440 --> 00:11:58.960]  我們得救
[00:11:58.960 --> 00:12:01.120]  記不記得耶穌基督說
[00:12:01.120 --> 00:12:04.640]  田裡的莊稼熟了發白
[00:12:04.640 --> 00:12:08.400]  現在收割的日子是外邦人得救的時候
[00:12:08.400 --> 00:12:12.880]  所以是由外邦的新婦路德所代表
[00:12:12.880 --> 00:12:14.480]  很有趣
[00:12:14.480 --> 00:12:17.600]  猶太人很喜歡路德記
[00:12:17.600 --> 00:12:20.560]  將路德記加入五聖卷
[00:12:20.560 --> 00:12:22.560]  或者叫做五小卷
[00:12:22.560 --> 00:12:25.360]  什麼叫做五聖卷或者五小卷?
[00:12:25.360 --> 00:12:28.960]  就是猶太人認為在所有聖經當中
[00:12:28.960 --> 00:12:31.440]  有五部書是最聖潔的
[00:12:31.440 --> 00:12:35.280]  每一個五旬節都要讀路德記
[00:12:35.280 --> 00:12:39.920]  因為路德記的第二章第三章有收割的情形
[00:12:39.920 --> 00:12:42.960]  這個五旬節就是收割的時候
[00:12:42.960 --> 00:12:44.560]  他們不知道
[00:12:44.560 --> 00:12:46.960]  就是因為他們不信神
[00:12:46.960 --> 00:12:48.720]  不接受耶穌基督
[00:12:48.720 --> 00:12:53.200]  以至神每個五旬節都罰他們讀路德記
[00:12:53.200 --> 00:12:55.680]  路德記是有關什麼?
[00:12:55.680 --> 00:12:57.440]  是外邦人得救
[00:12:57.440 --> 00:13:02.160]  講路德的故事就是外邦新婦得救
[00:13:02.160 --> 00:13:04.400]  就是我們這群教會的人得救
[00:13:04.400 --> 00:13:05.680]  很諷刺的
[00:13:05.680 --> 00:13:08.160]  每個五旬節都是罰他們讀
[00:13:08.160 --> 00:13:10.160]  但是他們明白嗎?
[00:13:10.160 --> 00:13:11.920]  讀也不明白
[00:13:11.920 --> 00:13:15.280]  就好像哥林多後書的三章十三節
[00:13:15.280 --> 00:13:17.920]  說他們有柏子蒙住他們的面
[00:13:17.920 --> 00:13:20.560]  他們讀經文都不能夠明白
[00:13:20.560 --> 00:13:23.360]  羅馬書的十一章十一節
[00:13:23.360 --> 00:13:26.560]  尾說救恩便臨到外邦人
[00:13:26.560 --> 00:13:28.240]  要激動他們
[00:13:28.240 --> 00:13:30.160]  這個他們就是猶太人
[00:13:30.320 --> 00:13:31.440]  法粉
[00:13:31.440 --> 00:13:34.400]  法粉這個字原文是妒忌
[00:13:34.400 --> 00:13:36.720]  神是要他們妒忌
[00:13:36.720 --> 00:13:39.200]  就是要他們讀路德記
[00:13:39.200 --> 00:13:40.800]  但是讀也不明白
[00:13:40.800 --> 00:13:42.160]  對牛談琴
[00:13:42.160 --> 00:13:46.400]  剛才我說聖靈的御像
[00:13:46.400 --> 00:13:48.640]  在創世紀的二十四章
[00:13:48.640 --> 00:13:50.640]  突然間沒有了名字
[00:13:50.640 --> 00:13:52.240]  十五章有名字
[00:13:52.240 --> 00:13:54.080]  知道他叫做「以利爾者」
[00:13:54.080 --> 00:13:57.200]  但是去到二十四章沒有提到他的名字
[00:13:57.200 --> 00:13:59.200]  但是你看看路德記的二章
[00:13:59.200 --> 00:14:00.480]  五至六節
[00:14:00.480 --> 00:14:03.680]  是誰將路德介紹給波亞斯的?
[00:14:03.680 --> 00:14:07.920]  是一位叫做監管修葛的人
[00:14:07.920 --> 00:14:10.720]  路德記的二章五至六節
[00:14:10.720 --> 00:14:14.080]  波亞斯問監管修葛的僕人說
[00:14:14.080 --> 00:14:16.080]  那是誰家的女子?
[00:14:16.080 --> 00:14:18.880]  監管修葛的僕人回答說
[00:14:18.880 --> 00:14:20.720]  是那摩訶女子
[00:14:20.720 --> 00:14:24.480]  跟隨那俄米從摩訶地回來的
[00:14:24.480 --> 00:14:28.480]  是誰將路德介紹給波亞斯的?
[00:14:28.480 --> 00:14:30.720]  是這位監管修葛
[00:14:30.720 --> 00:14:32.720]  有沒有提到他的名字?
[00:14:32.720 --> 00:14:35.840]  又是一個無名字的僕人
[00:14:35.840 --> 00:14:37.840]  是一個無名氏
[00:14:37.840 --> 00:14:39.840]  你說為什麼這麼奇怪
[00:14:39.840 --> 00:14:41.440]  每逢在聖經裡
[00:14:41.440 --> 00:14:43.920]  聖靈的御像都是沒有名字的?
[00:14:43.920 --> 00:14:48.160]  你再讀一下約翰福音的十六章十三節
[00:14:48.160 --> 00:14:51.680]  「只等待真理的聖靈來了
[00:14:51.680 --> 00:14:55.040]  祂要引導你們明白一切的真理
[00:14:55.040 --> 00:14:57.520]  因為祂不是憑自己說的
[00:14:57.520 --> 00:15:01.040]  乃是把祂所聽見的都說出來
[00:15:01.040 --> 00:15:04.880]  原文的希臘文不是憑自己說的
[00:15:04.880 --> 00:15:08.720]  可以翻譯做「不講關於自己的事」
[00:15:08.720 --> 00:15:13.280]  聖靈你會看到從來不會講關於自己的事
[00:15:13.280 --> 00:15:16.960]  聖靈永遠是榮耀耶穌基督
[00:15:16.960 --> 00:15:19.440]  永遠是指向耶穌基督
[00:15:19.440 --> 00:15:23.200]  就好像在《述創世紀》的二十四章
[00:15:23.200 --> 00:15:28.320]  是以利以謝帶領利伯加來認識以撒
[00:15:28.320 --> 00:15:28.880]  是嗎?
[00:15:28.880 --> 00:15:31.120]  他是告訴利伯加
[00:15:31.120 --> 00:15:32.480]  以撒是怎樣
[00:15:32.480 --> 00:15:34.480]  就好像聖靈告訴我們
[00:15:34.480 --> 00:15:36.160]  耶穌基督是怎樣
[00:15:36.160 --> 00:15:37.280]  在路德記
[00:15:37.280 --> 00:15:39.200]  監管修葛的人
[00:15:39.200 --> 00:15:41.760]  將路德介紹給波亞斯
[00:15:41.760 --> 00:15:44.000]  這個毫無疑問
[00:15:44.000 --> 00:15:46.000]  就是聖靈的御像
[00:15:46.000 --> 00:15:49.920]  我們說路德就是教會的御像
[00:15:49.920 --> 00:15:51.920]  是一個外邦的新娘
[00:15:51.920 --> 00:15:52.640]  是嗎?
[00:15:52.640 --> 00:15:54.640]  還有一幕是很精彩的
[00:15:54.640 --> 00:15:57.440]  就是在路德記的第三章
[00:15:57.440 --> 00:15:58.400]  打谷
[00:15:58.400 --> 00:16:01.920]  這個打谷的場面是很有意思
[00:16:01.920 --> 00:16:05.440]  喘谷或者是踩谷
[00:16:05.440 --> 00:16:08.000]  在聖經裏面是代表什麼?
[00:16:08.000 --> 00:16:09.760]  是代表審判
[00:16:09.760 --> 00:16:11.120]  很多經文
[00:16:11.120 --> 00:16:12.720]  達爾利書的第二章
[00:16:12.720 --> 00:16:14.400]  以塞亞書的二十一章
[00:16:14.400 --> 00:16:17.120]  耶利米書的五十一章
[00:16:17.120 --> 00:16:19.120]  婆西亞書的十三章
[00:16:19.120 --> 00:16:22.400]  還有新約的《馬太福音》第三章
[00:16:22.400 --> 00:16:25.200]  還有路加福音的第三章
[00:16:25.200 --> 00:16:28.160]  打谷就是代表審判
[00:16:28.160 --> 00:16:28.960]  為什麼?
[00:16:28.960 --> 00:16:31.840]  因為你要將谷和坑分開
[00:16:31.840 --> 00:16:34.640]  你要將人和不義的人分開
[00:16:34.640 --> 00:16:37.520]  就是審判來臨的時候
[00:16:37.520 --> 00:16:39.520]  所會發生的事
[00:16:39.520 --> 00:16:42.240]  在路德記的第三章
[00:16:42.240 --> 00:16:44.240]  打和打谷的時候
[00:16:44.240 --> 00:16:45.600]  路德在哪裡?
[00:16:45.600 --> 00:16:48.160]  在波亞斯的腳旁
[00:16:48.160 --> 00:16:50.880]  被波亞斯的衣襟搭著
[00:16:50.880 --> 00:16:55.680]  我曾經說過衣襟就是代表同一個字
[00:16:55.680 --> 00:16:57.680]  是翅膀的字
[00:16:57.680 --> 00:17:01.120]  路德就躲在波亞斯的翅膀下
[00:17:01.120 --> 00:17:06.000]  所以將來會有七年的大災難在這個世上
[00:17:06.000 --> 00:17:08.000]  我們基督徒會去哪裡?
[00:17:08.000 --> 00:17:11.440]  被耶穌基督提了被提
[00:17:11.440 --> 00:17:14.960]  會被耶穌基督保護
[00:17:14.960 --> 00:17:18.400]  這是非常有意思
[00:17:18.400 --> 00:17:21.680]  如果有這麼多預象
[00:17:21.680 --> 00:17:26.080]  你有沒有想過拿訛米又是誰的預象?
[00:17:26.080 --> 00:17:30.240]  拿訛米可以說是以色列的預象
[00:17:30.240 --> 00:17:31.920]  第一點
[00:17:31.920 --> 00:17:37.840]  路德是從誰的口中知道有神的律法?
[00:17:37.840 --> 00:17:39.840]  是拿訛米
[00:17:39.840 --> 00:17:41.840]  如果不是拿訛米
[00:17:41.840 --> 00:17:45.600]  他不知道原來可以去田裡拾取墨水
[00:17:45.600 --> 00:17:47.600]  如果不是拿訛米
[00:17:47.600 --> 00:17:51.120]  他不會知道原來要潔淨自己
[00:17:51.120 --> 00:17:54.080]  高沒自己穿上新衣
[00:17:54.080 --> 00:17:56.080]  來接近波亞斯
[00:17:56.080 --> 00:17:59.760]  這些全部都是由拿訛米那裡來的
[00:17:59.760 --> 00:18:03.120]  我們在哪裡得到我們的聖經?
[00:18:03.120 --> 00:18:05.120]  以色列
[00:18:05.120 --> 00:18:07.120]  這些話語是神給以色列人的
[00:18:07.120 --> 00:18:09.120]  尤其是舊約
[00:18:09.120 --> 00:18:11.120]  所以都是由以色列人那裡來的
[00:18:11.120 --> 00:18:16.240]  神的話語就像路德在拿訛米那裡聽見神的話語
[00:18:16.240 --> 00:18:18.240]  還有第二點
[00:18:18.240 --> 00:18:21.200]  雖然拿訛米是波亞斯的近親
[00:18:21.200 --> 00:18:25.200]  但反而是路德首先認識波亞斯
[00:18:25.200 --> 00:18:29.040]  以色列人是神揀選的民族
[00:18:29.040 --> 00:18:31.040]  應該是最親近神的
[00:18:31.040 --> 00:18:33.680]  但他們拒絕接受耶穌基督
[00:18:33.680 --> 00:18:37.280]  反而是教會先接受耶穌基督
[00:18:37.280 --> 00:18:40.880]  然後他們經過七年的災難才會接受
[00:18:40.880 --> 00:18:42.400]  這個相不相似?
[00:18:42.400 --> 00:18:44.400]  就是完全一樣
[00:18:44.400 --> 00:18:46.160]  還有第三點
[00:18:46.160 --> 00:18:50.000]  就是拿訛米要被趕出以色列地
[00:18:50.000 --> 00:18:53.600]  然後路德才能來到以色列地
