
[00:00:00.000 --> 00:00:10.680]  今天在這個世界裏面地緣政治不斷改變的過程當中
[00:06:58.840 --> 00:07:02.440]  他一定不會明白到俄巴底亞書
[00:07:02.440 --> 00:07:09.000]  特別最後這幾節從第17至21節裏面所講的內容他解不開的
[00:07:09.000 --> 00:07:11.320]  為什麼
[00:07:11.320 --> 00:07:21.560]  因為很多人認為俄巴底亞書聖卷書其實就是上帝為以色列民去報仇
[00:07:21.560 --> 00:07:29.480]  說行向害他們的以東人來懲罰他們
[00:07:29.480 --> 00:07:37.160]  消滅他們於是就能夠顯出上帝愛猶太人
[00:07:37.160 --> 00:07:38.680]  教會都這樣想的
[00:07:38.680 --> 00:07:42.280]  上帝會將邪惡摧毀他
[00:07:42.280 --> 00:07:45.560]  行惡的人將他殲滅之後
[00:07:45.560 --> 00:07:51.080]  我們就可以重新回歸上帝的大愛裏面
[00:07:51.080 --> 00:07:56.040]  但如果我們仔細去看這段聖經卻不是這樣講的
[00:07:56.040 --> 00:08:03.240]  上帝竟然在俄巴底亞書裏面發展出一個天旋地轉
[00:08:03.240 --> 00:08:12.440]  翻天覆地的一個神國度甚至在實際上地緣政治上的改變
[00:08:12.440 --> 00:08:21.000]  而這個改變是由於神促使人尤其是他的子民認罪悔改
[00:08:21.000 --> 00:08:29.000]  所以今天我想透過最後這部分的經文跟大家一起思想一個很重要的題目
[00:08:29.000 --> 00:08:34.920]  就是拯救者的國度的恢復
[00:08:34.920 --> 00:08:41.240]  上帝怎樣將他的拯救的整個帝國版圖
[00:08:41.240 --> 00:08:50.440]  神國的版圖重新在地上展現給你和我看到
[00:08:50.440 --> 00:08:56.840]  因此我們可以知道如何在這個時代裏面作一個合神心意的信徒
[00:08:56.840 --> 00:08:59.160]  而不是只是一個教徒
[00:08:59.160 --> 00:09:02.520]  我們一起去打開這段聖經讀一下
[00:09:02.520 --> 00:09:05.880]  第十七節至第二十一節
[00:09:05.880 --> 00:09:10.680]  等到之後我們一起以你熟悉的語言
[00:09:10.680 --> 00:09:16.680]  廣東話、普通話、國語以及英語都可以
[00:09:16.680 --> 00:09:22.120]  我比較喜歡用英語 英語翻譯得更準確
[00:09:22.120 --> 00:09:24.200]  讓我們一起讀一次
[00:09:24.200 --> 00:09:26.680]  先熟悉一下這段聖經的經文內容
[00:09:26.680 --> 00:09:32.680]  在石安山必有逃脫的人
[00:09:32.680 --> 00:09:35.400]  那山也必成聖
[00:09:35.400 --> 00:09:39.160]  哪個家必得原有的產業
[00:09:39.160 --> 00:09:42.520]  哪個家必成為大火
[00:09:42.520 --> 00:09:45.320]  若失家必為火焰
[00:09:45.320 --> 00:09:48.360]  已掃家必如碎劫
[00:09:48.360 --> 00:09:52.360]  火必將他燒著吞滅
[00:09:52.360 --> 00:09:56.200]  已掃家必無剩餘的
[00:09:56.200 --> 00:09:58.840]  這是耶華說的
[00:09:58.840 --> 00:10:02.280]  南地的人必得已掃山
[00:10:02.280 --> 00:10:05.640]  高原的人必得菲利士地
[00:10:05.640 --> 00:10:10.280]  也得以法連地和撒瑪利亞地
[00:10:10.280 --> 00:10:13.240]  便雅物人必得激烈
[00:10:13.240 --> 00:10:17.480]  在迦南人中被擄的以色列眾人
[00:10:17.480 --> 00:10:21.160]  必得地直到撒納法
[00:10:21.160 --> 00:10:25.560]  在西伐拉中被擄的耶路撒冷人
[00:10:25.560 --> 00:10:28.440]  必得南地的成邑
[00:10:28.440 --> 00:10:32.120]  必有拯救者上到石安山
[00:10:32.120 --> 00:10:34.200]  審判已掃山
[00:10:34.200 --> 00:10:38.440]  各道就歸耶和華了
[00:10:38.440 --> 00:10:41.320]  上文我們看到的是甚麼呢?
[00:10:41.320 --> 00:10:45.320]  上帝有一個原則在地上辦事
[00:10:45.320 --> 00:10:47.480]  叫做對等回應
[00:10:47.480 --> 00:10:50.920]  英文叫做Matching Principle
[00:10:50.920 --> 00:10:53.400]  一個人曾經做過甚麼
[00:10:53.400 --> 00:10:56.520]  在別人身上的惡事
[00:10:56.520 --> 00:11:00.280]  上帝同樣容許同樣的惡事
[00:11:00.280 --> 00:11:05.400]  做在施行惡事的人身上
[00:11:05.400 --> 00:11:08.040]  目的不是報復
[00:11:08.040 --> 00:11:11.000]  我已經說過不是報復
[00:11:11.000 --> 00:11:18.440]  不是去嘗試為受害者喘一口鬱結氣
[00:11:18.440 --> 00:11:20.200]  不是
[00:11:20.200 --> 00:11:23.880]  其實是最重要讓人能夠在
[00:11:23.880 --> 00:11:28.920]  對應的罪惡的結果裏面
[00:11:28.920 --> 00:11:35.320]  讓他們透過罪惡的可怕和折騰
[00:11:35.320 --> 00:11:39.640]  讓他們明白到罪的不當
[00:11:39.640 --> 00:11:40.920]  從而回轉
[00:11:40.920 --> 00:11:43.240]  所以在前文我們看到
[00:11:43.240 --> 00:11:46.520]  曾經從第十節至十四節裏面
[00:11:46.520 --> 00:11:49.400]  連續說了八次
[00:11:49.400 --> 00:11:51.960]  向以東人
[00:11:51.960 --> 00:11:58.760]  尤其是他們向耶路撒冷的猶大國子民行過的惡事
[00:11:58.760 --> 00:12:01.800]  上帝透過俄巴底亞先知
[00:12:01.800 --> 00:12:05.000]  八次告訴他們做過的事
[00:12:05.000 --> 00:12:06.840]  是不應當做
[00:12:06.840 --> 00:12:08.840]  應該怎樣做呢
[00:12:08.840 --> 00:12:11.160]  亦都告訴他們
[00:12:11.160 --> 00:12:16.120]  目的其實是要讓以東人改變過來
[00:12:16.120 --> 00:12:19.560]  知道罪的可怕
[00:12:19.560 --> 00:12:25.160]  所以通常一個人對於報應的看法
[00:12:25.160 --> 00:12:27.640]  就是一種宣洩
[00:12:27.640 --> 00:12:30.760]  但聖經不是要求這件事
[00:12:30.760 --> 00:12:34.440]  上帝要求的是當你做的惡事
[00:12:34.440 --> 00:12:39.000]  同等份量的結果落到你身上之後
[00:12:39.000 --> 00:12:44.280]  讓你可以體會到罪的可怕而悔改
[00:12:44.280 --> 00:12:46.760]  所以在上個星期我講到的就是
[00:12:46.760 --> 00:12:49.000]  當一個人如果真的犯罪
[00:12:49.000 --> 00:12:51.880]  得罪了人與及神的時候
[00:12:51.880 --> 00:12:55.800]  你真的要趕緊盡快去認罪悔改
[00:12:55.800 --> 00:12:58.360]  如果不是你拖一天
[00:12:58.360 --> 00:13:02.200]  罪就在你生命上痛苦多一天
[00:13:02.200 --> 00:13:06.840]  那種折騰你越拖得久就越嚴重
[00:13:06.840 --> 00:13:10.360]  但如果你能夠盡早去認罪悔改的話
[00:13:10.360 --> 00:13:11.800]  承認自己的罪
[00:13:11.800 --> 00:13:13.880]  甚至能夠有機會
[00:13:13.880 --> 00:13:17.960]  那個你曾經施害過的人去道歉
[00:13:17.960 --> 00:13:21.800]  你那種釋放是截然不同的
[00:13:21.800 --> 00:13:25.880]  很多信徒以為我和神道歉就夠了
[00:13:25.880 --> 00:13:27.080]  我告訴你
[00:13:27.080 --> 00:13:29.480]  上帝讓我們在這個地上
[00:13:29.480 --> 00:13:33.320]  如果能夠不單只向他認罪悔改
[00:13:33.320 --> 00:13:36.680]  而且能夠向我們施過惡的人去
[00:13:36.680 --> 00:13:39.240]  承認自己的罪去道歉的話
[00:13:39.240 --> 00:13:43.560]  那種釋放是非常之大的
[00:13:43.560 --> 00:13:46.840]  我用一個例子告訴大家
[00:13:46.840 --> 00:13:50.840]  曾經有一個信徒和我說
[00:13:50.840 --> 00:13:55.960]  牧師我有些東西想和你分享一下
[00:13:55.960 --> 00:13:57.160]  我很難過
[00:13:57.160 --> 00:13:59.000]  我說你有什麼難過
[00:13:59.000 --> 00:14:02.360]  他說我每次來你教會聽你的講道
[00:14:02.360 --> 00:14:04.360]  我就哭一泡了
[00:14:04.360 --> 00:14:05.800]  我說為什麼呢
[00:14:05.800 --> 00:14:10.520]  他說每次都說人有罪
[00:14:10.520 --> 00:14:12.360]  我說那有什麼問題呢
[00:14:12.360 --> 00:14:15.560]  他說就是因為我知道自己有罪
[00:14:15.560 --> 00:14:17.880]  但我走不出這個罪
[00:14:17.880 --> 00:14:20.360]  我說你怎麼走不出這個罪
[00:14:20.360 --> 00:14:23.480]  他說他有一次在高速公路開車的時候
[00:14:23.480 --> 00:14:26.520]  開著車的音響很大聲
[00:14:26.520 --> 00:14:31.640]  完全聽不到周圍的環境
[00:14:31.640 --> 00:14:35.480]  結果因為他聽不到周圍的環境
[00:14:35.480 --> 00:14:41.880]  他突然間想轉線出這條高速公路的時候
[00:14:41.880 --> 00:14:43.800]  他直接就轉了線了
[00:14:43.800 --> 00:14:45.080]  他又沒有出blind spot
[00:14:45.080 --> 00:14:46.520]  又沒有聽到周圍的聲音
[00:14:46.520 --> 00:14:50.040]  因為那個音響太大在車裡面
[00:14:50.040 --> 00:14:52.920]  當他一轉了線之後
[00:14:52.920 --> 00:14:55.640]  再踩油直行
[00:14:55.640 --> 00:14:59.080]  他就聽見倒後鏡
[00:14:59.080 --> 00:15:02.840]  有輛車剛剛在他旁邊
[00:15:02.840 --> 00:15:06.120]  跌了在中線的路邊
[00:15:06.120 --> 00:15:08.200]  撞了下去
[00:15:08.200 --> 00:15:09.640]  他說我沒有碰到那輛車
[00:15:09.640 --> 00:15:11.880]  不過我走了
[00:15:11.880 --> 00:15:15.800]  這件事纏繞了他十年了
[00:15:15.800 --> 00:15:19.160]  他說我不知道那個人跌在坑裡有沒有死
[00:15:19.160 --> 00:15:23.000]  有沒有傷
[00:15:23.000 --> 00:15:26.840]  李志末拖了十年
[00:15:26.840 --> 00:15:29.400]  他痛苦了十年
[00:15:29.400 --> 00:15:31.720]  我給他一個解決方法
[00:15:31.720 --> 00:15:35.320]  不如你去警察局
[00:15:35.320 --> 00:15:38.040]  問一下在哪年哪月哪日
[00:15:38.040 --> 00:15:40.280]  那裡有沒有交通意外
[00:15:40.280 --> 00:15:43.720]  那件事的結果是怎樣
[00:15:43.720 --> 00:15:46.440]  你跟警方說
[00:15:46.440 --> 00:15:48.440]  至少你說了之後
[00:15:48.440 --> 00:15:51.880]  你肯去承認自己有錯
[00:15:51.880 --> 00:15:53.240]  沒有事當然好
[00:15:53.240 --> 00:15:56.200]  沒有死人大家都想
[00:15:56.200 --> 00:15:58.840]  但如果死了人你都要承認
[00:15:58.840 --> 00:16:00.600]  兄弟姐妹
[00:16:00.600 --> 00:16:05.400]  當一個人能夠脫離罪的困所
[00:16:05.400 --> 00:16:09.000]  因為他沒有機會去認罪悔改的話
[00:16:09.000 --> 00:16:11.000]  他的折騰是非常之可怕
[00:16:11.000 --> 00:16:13.640]  所以在聖經裡面告訴我們
[00:16:13.640 --> 00:16:18.040]  上帝是容許積惑犯過罪的人
[00:16:18.040 --> 00:16:20.600]  仍然可以去經歷悔改
[00:16:20.600 --> 00:16:25.560]  透過讓他們曾經施害的結果的程度
[00:16:25.560 --> 00:16:27.320]  落在他自己身上
[00:16:27.320 --> 00:16:31.640]  希望藉此觸動那個人能夠認罪悔改
[00:16:31.640 --> 00:16:33.960]  而這個在上文我們就說過
[00:16:33.960 --> 00:16:40.840]  就是對應《針研》第25章第22節裡面所說的
[00:16:40.840 --> 00:16:45.960]  你這樣行就是把炭火堆在他的頭上
[00:16:45.960 --> 00:16:48.760]  耶和華也必賞賜你
[00:16:48.760 --> 00:16:50.360]  上帝賞賜的是
[00:16:50.360 --> 00:16:55.320]  那個人能夠幫助其他人看到罪的可怕
[00:16:55.320 --> 00:16:57.800]  請留意這句話是《針研》來的
[00:16:57.800 --> 00:16:59.240]  是說給一個人聽
[00:16:59.240 --> 00:17:03.320]  你怎樣幫助那個人將炭火堆在那個人頭上
[00:17:03.320 --> 00:17:04.840]  這是一個俗語
[00:17:04.840 --> 00:17:08.520]  就是說你讓那個人知道罪的可怕
[00:17:08.520 --> 00:17:09.240]  就是怎麼樣
[00:17:09.240 --> 00:17:13.800]  讓他受回他做的罪的結果的痛苦
[00:17:13.800 --> 00:17:17.800]  從而這件事觸動那個人悔改
[00:17:17.800 --> 00:17:21.080]  上帝要賞賜這個做這件事情的人
[00:17:21.080 --> 00:17:23.480]  而今天我們所看的這段聖經
[00:17:23.480 --> 00:17:29.640]  就是打開了上帝怎樣去拯救這個國度
[00:17:29.640 --> 00:17:34.600]  透過那些曾經認罪悔改的猶大國的子民
[00:17:34.600 --> 00:17:40.680]  來將炭火堆在周邊世界裡面的人
[00:17:40.680 --> 00:17:46.760]  從而觸動起這個認罪悔改的整個的場面
[00:17:46.760 --> 00:17:55.880]  而這個場面正正就是神的拯救國度的重要目的和過程
[00:17:55.880 --> 00:17:57.720]  我們一起去看看
[00:17:57.720 --> 00:18:03.320]  第一部分我們去看的是第十七節至第十八節
[00:18:03.320 --> 00:18:09.480]  在這段聖經裡面我們看見當撥亂反正之後
[00:18:09.480 --> 00:18:13.400]  聽清楚撥亂反正之後
[00:18:13.400 --> 00:18:18.120]  神文的角色 撥亂反正這個字眼
[00:18:18.120 --> 00:18:21.000]  我們近幾年經常聽到
[00:18:21.000 --> 00:18:25.640]  什麼叫亂 什麼叫正
[00:18:25.640 --> 00:18:33.880]  今天的人看亂就是當有些東西威脅到自己的利益就叫亂
[00:18:33.880 --> 00:18:37.800]  正就是他自己的利益
[00:18:37.800 --> 00:18:41.800]  未必是對的東西
[00:18:41.800 --> 00:18:44.360]  這段聖經要告訴他知道的
[00:18:44.360 --> 00:18:48.040]  亂是人的罪
[00:18:48.040 --> 00:18:54.680]  從上帝的標準所界定的罪
[00:18:54.680 --> 00:18:58.120]  上帝將他調教回正確
[00:18:58.120 --> 00:19:00.120]  好像以東人一樣
[00:19:00.120 --> 00:19:06.760]  他們怎樣去害他自己的親民族猶大國的子民
[00:19:06.760 --> 00:19:08.760]  這個是他們的罪
[00:19:08.760 --> 00:19:14.600]  上帝沒有掩飾甚至尋明他們的罪
[00:19:14.600 --> 00:19:18.920]  但是不是懲罰
[00:19:18.920 --> 00:19:20.920]  宣洩完就完結
[00:19:20.920 --> 00:19:30.040]  而是在這件事情上不單止讓以東人有機會去知罪悔改
[00:19:30.040 --> 00:19:32.600]  而且要用以東人
[00:19:32.600 --> 00:19:34.840]  但請不要忘記
[00:19:34.840 --> 00:19:37.560]  何嘗猶大國人不是一樣
[00:19:37.560 --> 00:19:42.040]  猶大國人也有多番犯罪
[00:19:42.040 --> 00:19:46.440]  使得上帝要出動到秘魯這件事
[00:19:46.440 --> 00:19:52.120]  讓他們嘗過他們所帶來的痛苦
[00:19:52.120 --> 00:19:55.320]  但是上帝也讓猶大國的子民
[00:19:55.320 --> 00:20:00.680]  好像但爾里這一類的神國的子民
[00:20:00.680 --> 00:20:07.160]  在猶大國當中能夠帶來拯救和悔改的訊息
[00:20:07.160 --> 00:20:10.120]  去到普世的裏面
[00:20:10.120 --> 00:20:11.800]  巴比倫當中
[00:20:11.800 --> 00:20:17.400]  今天我們看看這段聖經上帝怎樣在聖地上運作
[00:20:17.400 --> 00:20:20.680]  我們看回第十七十八節
[00:20:20.680 --> 00:20:21.880]  十七十八節這樣說
[00:20:21.880 --> 00:20:25.240]  在石安山必有逃脫的人
[00:20:25.240 --> 00:20:27.400]  那山也必成城
[00:20:27.400 --> 00:20:31.160]  那國家必得原有的產業
[00:20:31.160 --> 00:20:34.040]  那國家必成為大火
[00:20:34.040 --> 00:20:37.240]  弱室家必為火焰
[00:20:37.240 --> 00:20:40.440]  耳塑家必如碎結
[00:20:40.440 --> 00:20:43.640]  火必將它燒著吞滅
[00:20:43.640 --> 00:20:46.840]  耳塑家必無餘靜的
[00:20:46.840 --> 00:20:49.400]  這是耶和華說的
[00:20:49.400 --> 00:20:52.600]  這番說話讓我們看到
[00:20:52.600 --> 00:20:58.120]  上帝進行了一連串的行動
[00:20:58.120 --> 00:21:02.200]  這一連串的行動包括的人很多
[00:21:02.200 --> 00:21:06.040]  有猶大國有以東人
[00:21:06.040 --> 00:21:11.960]  不過請留意這段聖經又用了兩個字眼
[00:21:11.960 --> 00:21:16.040]  兩兄弟來取代了這兩個國度
[00:21:16.040 --> 00:21:17.320]  或者國家
[00:21:17.320 --> 00:21:21.880]  那國家和耳塑家
[00:21:21.880 --> 00:21:25.240]  那國家和弱室家歸為同一類
[00:21:25.240 --> 00:21:27.800]  因為是一個承傳
[00:21:27.800 --> 00:21:30.680]  在這個聖經裏面告訴我們
[00:21:30.680 --> 00:21:38.360]  原來上帝讓這兩個的國家
[00:21:38.360 --> 00:21:42.200]  叫親屬國家
[00:21:42.200 --> 00:21:44.760]  兩個都被懲罰
[00:21:44.760 --> 00:21:47.320]  一個就是猶大國
[00:21:47.320 --> 00:21:50.680]  就是雅國和弱室家所遺下來的
[00:21:50.680 --> 00:21:53.720]  他是秘魯
[00:21:53.720 --> 00:21:56.280]  耳東就是耳塑家
[00:21:56.280 --> 00:21:59.080]  他們好像碎卡一樣
[00:21:59.080 --> 00:22:04.840]  被火燒滅吞滅的情況
[00:22:04.840 --> 00:22:11.640]  好像耳塑家無正盡的程度一樣
[00:22:11.640 --> 00:22:15.080]  上帝做這兩樣東西
[00:22:15.080 --> 00:22:22.360]  似乎好像要毀滅這兩個國家
[00:22:22.360 --> 00:22:27.480]  但實質上其實上帝是用火
[00:22:27.480 --> 00:22:29.320]  或者用灶爛
[00:22:29.320 --> 00:22:31.880]  火只是一個形容代名詞
[00:22:31.880 --> 00:22:33.480]  灶爛
[00:22:33.480 --> 00:22:37.720]  來讓他們看到
[00:22:37.720 --> 00:22:41.800]  上帝怎樣扭轉這兩個的家庭
[00:22:41.800 --> 00:22:46.040]  上帝目的是要徹底將這兩個
[00:22:46.040 --> 00:22:52.280]  已經多年為敵的兩兄弟國家收和
[00:22:52.280 --> 00:22:55.640]  如果大家記得在創世紀裏面
[00:22:55.640 --> 00:22:57.880]  我們已經提及過
[00:22:57.880 --> 00:23:02.360]  這兩兄弟耳塑和雅國
[00:23:02.360 --> 00:23:06.200]  兩個因為長子的名分
[00:23:06.200 --> 00:23:10.120]  以及因為長子的祝福
[00:23:10.120 --> 00:23:13.880]  已經抹了臉
[00:23:13.880 --> 00:23:17.400]  他們的仇其實從那一刻開始
[00:23:17.400 --> 00:23:21.240]  已經世世代代地去傳流
[00:23:21.240 --> 00:23:23.480]  所以簡單來說
[00:23:23.480 --> 00:23:29.640]  他們的仇恨是多年代的
[00:23:29.640 --> 00:23:32.200]  很多年了
[00:23:32.200 --> 00:23:37.320]  上帝要來到猶太國秘魯的時間
[00:23:37.320 --> 00:23:40.120]  仍然想用什麼方法
[00:23:40.120 --> 00:23:45.720]  將這個多代的仇恨解決
[00:23:45.720 --> 00:23:51.640]  不只是解決面前燃眉之急的矛盾
[00:23:51.640 --> 00:24:00.360]  而是要徹底將他們重新成為一個好的兩兄弟
[00:24:00.360 --> 00:24:04.840]  所以上帝的拯救不只是拯救猶太人
[00:24:04.840 --> 00:24:08.920]  上帝的拯救是普世的
[00:24:08.920 --> 00:24:13.400]  耳塑雖然都是屬於阿伯拉罕的後裔
[00:24:13.400 --> 00:24:18.360]  但是它是成為普世其他的延伸
[00:24:18.360 --> 00:24:22.200]  所以其實在創世紀裡面老早已經說了
[00:24:22.200 --> 00:24:25.160]  上帝的拯救是一個普及性的拯救
[00:24:25.160 --> 00:24:29.480]  不只是歸入某一個民族的拯救
[00:24:29.480 --> 00:24:32.600]  所以教會的救恩
[00:24:32.600 --> 00:24:35.160]  教會所得到的救恩所傳的救恩
[00:24:35.160 --> 00:24:38.360]  不是在某一間教會才得到的
[00:24:38.360 --> 00:24:39.720]  天主教是這樣想的
[00:24:39.720 --> 00:24:43.720]  你要進入天主教才可以回到上帝裡面
[00:24:43.720 --> 00:24:45.400]  有些基督教是這樣想的
[00:24:45.400 --> 00:24:48.520]  你要進入我這間教會 進入我這間浸信會
[00:24:48.520 --> 00:24:51.720]  進入我這間仙道會 進入我這間聖公會
[00:24:51.720 --> 00:24:53.480]  然後你才可以得救
[00:24:53.480 --> 00:24:55.640]  NO
[00:24:55.640 --> 00:24:59.640]  上帝的拯救不是因為某一個民族或群體
[00:24:59.640 --> 00:25:03.000]  上帝的拯救是普世的
[00:25:03.000 --> 00:25:04.600]  既然你們兩個為仇
[00:25:04.600 --> 00:25:07.320]  上帝要處理的就是你們的罪
[00:25:07.320 --> 00:25:08.760]  你們的矛盾
[00:25:08.760 --> 00:25:13.160]  多年來所積累下來的事情
[00:25:13.160 --> 00:25:18.440]  所以才能徹底用火燒盡
[00:25:18.440 --> 00:25:22.280]  其實 順帶一句
[00:25:22.280 --> 00:25:28.360]  很多人不明白聖經 特別是小仙之書
[00:25:28.360 --> 00:25:33.480]  小仙之書 你們很少聽我講小仙之書
[00:25:33.480 --> 00:25:36.920]  我大部份時間都講十二卷
[00:25:36.920 --> 00:25:40.040]  這十二卷書是連貫一起看的
[00:25:40.040 --> 00:25:41.880]  看什麼呢
[00:25:41.880 --> 00:25:45.400]  當我們看到俄巴底亞書和約爾書的時候
