
[00:00:00.000 --> 00:00:06.800]  我們今天來到論盡是、是成與敗的第二課
[00:04:29.040 --> 00:04:31.040]  打贏是德性的記錄
[00:04:31.040 --> 00:04:33.640]  我們看到在第一到二十一節
[00:04:33.640 --> 00:04:36.440]  我們都看到猶大放膽和德性的記錄
[00:04:36.440 --> 00:04:40.000]  首先就是對耶和華的求問
[00:04:40.000 --> 00:04:42.000]  以致到什麼呢?
[00:04:42.000 --> 00:04:50.000]  以致到耶和華的回答和什麼?
[00:04:50.000 --> 00:04:57.000]  是應許的
[00:04:57.000 --> 00:04:59.000]  他不只是回答了你
[00:04:59.000 --> 00:05:01.000]  他還說你們上去吧
[00:05:01.000 --> 00:05:03.000]  他給他們一個應許
[00:05:03.000 --> 00:05:06.000]  你們上去就能夠得勝
[00:05:06.000 --> 00:05:08.000]  所以猶大就上去
[00:05:08.000 --> 00:05:14.000]  神就把比利西人和迦南人交在他們的手裡
[00:05:14.000 --> 00:05:17.000]  這個交在他們的手裡
[00:05:17.000 --> 00:05:22.000]  可以說是約書亞基和史詩基
[00:05:22.000 --> 00:05:24.000]  事實上出現的一個term
[00:05:24.000 --> 00:05:26.000]  交在他們的手裡
[00:05:26.000 --> 00:05:28.000]  或者不交在他們的手裡
[00:05:28.000 --> 00:05:31.000]  告訴我們這是一件什麼事?
[00:05:31.000 --> 00:05:34.000]  告訴我們這是一件什麼事?
[00:05:34.000 --> 00:05:41.000]  成和敗的決定在哪裡呢?
[00:05:41.000 --> 00:05:43.000]  在神的手裡
[00:05:43.000 --> 00:05:45.000]  在神的手裡
[00:05:45.000 --> 00:05:47.000]  不是在人的手裡
[00:05:47.000 --> 00:05:50.000]  一切的決定是在乎神
[00:05:50.000 --> 00:05:54.000]  在乎神把他們交出來
[00:05:54.000 --> 00:05:56.000]  這個就很重要
[00:05:56.000 --> 00:06:02.000]  這裡說到猶大和他的哥哥西面的配搭
[00:06:02.000 --> 00:06:07.000]  猶大和他的哥哥說請你和我上去
[00:06:07.000 --> 00:06:09.000]  去到一個什麼地方?
[00:06:09.000 --> 00:06:11.000]  黏溝所得之地
[00:06:11.000 --> 00:06:13.000]  一提到黏溝所得之地
[00:06:13.000 --> 00:06:15.000]  這裡我們就要記住約書亞基
[00:06:15.000 --> 00:06:19.000]  約書亞基其中有十二章聖經說什麼?
[00:06:19.000 --> 00:06:20.000]  說分地
[00:06:20.000 --> 00:06:22.000]  怎麼分呢?
[00:06:22.000 --> 00:06:24.000]  抽籤的
[00:06:24.000 --> 00:06:26.000]  抽籤的
[00:06:26.000 --> 00:06:29.000]  沒錯,那塊地大和小就數人數
[00:06:29.000 --> 00:06:32.000]  地點呢?就是抽籤的
[00:06:32.000 --> 00:06:34.000]  所以兩個東西怎麼合作
[00:06:34.000 --> 00:06:36.000]  合在一起呢?大家回想一下
[00:06:36.000 --> 00:06:39.000]  怎麼可以抽籤又可以按人數分呢?
[00:06:39.000 --> 00:06:42.000]  我想了很久都沒想到可以怎麼做
[00:06:42.000 --> 00:06:45.000]  我們讀聖經就這樣讀了
[00:06:45.000 --> 00:06:47.000]  但到我們真的去做的時候
[00:06:47.000 --> 00:06:49.000]  我們真的坐下攝高掌頭想來想去
[00:06:49.000 --> 00:06:50.000]  想不到怎麼做
[00:06:50.000 --> 00:06:52.000]  他們那時候搞定了
[00:06:52.000 --> 00:06:54.000]  他們那時候想好了怎麼分
[00:06:54.000 --> 00:06:56.000]  我們都有個聖經地圖
[00:06:56.000 --> 00:06:58.000]  都已經看到他們怎麼分了
[00:06:58.000 --> 00:07:00.000]  但是那塊地究竟
[00:07:00.000 --> 00:07:02.000]  我抽籤抽到這一塊
[00:07:02.000 --> 00:07:05.000]  那塊地有多大?怎麼劃呢?
[00:07:05.000 --> 00:07:07.000]  很有趣的
[00:07:07.000 --> 00:07:11.000]  其中一個我想到的做法就是
[00:07:11.000 --> 00:07:13.000]  我抽到那一點
[00:07:13.000 --> 00:07:16.000]  就在那裡然後按人數
[00:07:16.000 --> 00:07:18.000]  就設定一個parameter
[00:07:18.000 --> 00:07:20.000]  最有可能就是這樣
[00:07:20.000 --> 00:07:22.000]  但無論如何
[00:07:22.000 --> 00:07:24.000]  你會留意到尤大和他哥哥說
[00:07:24.000 --> 00:07:27.000]  你和我去黏溝所得之地
[00:07:27.000 --> 00:07:29.000]  打什麼?
[00:07:29.000 --> 00:07:31.000]  打誰的那塊地?
[00:07:31.000 --> 00:07:33.000]  打誰的那塊地?
[00:07:33.000 --> 00:07:37.000]  打尤大抽到的地
[00:07:37.000 --> 00:07:42.000]  西面和尤大一起配搭做什麼?
[00:07:42.000 --> 00:07:44.000]  打尤大的地
[00:07:44.000 --> 00:07:46.000]  那西面呢?
[00:07:46.000 --> 00:07:49.000]  其實這是一個很好的配搭
[00:07:49.000 --> 00:07:52.000]  為什麼?因為尤大都會發覺
[00:07:52.000 --> 00:07:54.000]  他孤掌難鳴
[00:07:54.000 --> 00:07:56.000]  可能覺得自己兵力不夠
[00:07:56.000 --> 00:08:00.000]  所以除了知道尤大先上去
[00:08:00.000 --> 00:08:02.000]  我已將地交在他手裡
[00:08:02.000 --> 00:08:04.000]  這就是上帝的應許
[00:08:04.000 --> 00:08:07.000]  尤大就和他哥哥說請你和我一起去
[00:08:07.000 --> 00:08:09.000]  打了
[00:08:09.000 --> 00:08:12.000]  這是一個好的配搭
[00:08:12.000 --> 00:08:14.000]  我們看到兩個支派
[00:08:14.000 --> 00:08:18.000]  尤大可以說是當時最強
[00:08:18.000 --> 00:08:20.000]  最多兵力的支派
[00:08:20.000 --> 00:08:22.000]  就頒給哪一代去呢?
[00:08:22.000 --> 00:08:26.000]  當時來說西面比較小的支派
[00:08:26.000 --> 00:08:28.000]  比較弱的支派
[00:08:28.000 --> 00:08:30.000]  這是一個配搭
[00:08:30.000 --> 00:08:33.000]  大的和小的一起上去攻
[00:08:33.000 --> 00:08:36.000]  我相信將來西面打的地
[00:08:36.000 --> 00:08:38.000]  尤大就派兵去幫他
[00:08:38.000 --> 00:08:40.000]  這是一個好的配搭
[00:08:40.000 --> 00:08:42.000]  尤大就先上去
[00:08:42.000 --> 00:08:45.000]  然後就將加南人和比利時人
[00:08:45.000 --> 00:08:49.000]  交在他們手裡
[00:08:49.000 --> 00:08:53.000]  最強的支派和西面比較弱的支派
[00:08:53.000 --> 00:08:55.000]  來做配搭
[00:08:55.000 --> 00:08:57.000]  尤大就上去
[00:08:57.000 --> 00:09:01.000]  將加南人和比利時人交在他們手裡
[00:09:01.000 --> 00:09:05.000]  交在約書雅基和尤大
[00:09:05.000 --> 00:09:07.000]  這兩卷書合併在一起的時候
[00:09:07.000 --> 00:09:11.000]  這個交字是時常出現的
[00:09:11.000 --> 00:09:13.000]  按照著四字和十字
[00:09:13.000 --> 00:09:15.000]  尤大上去
[00:09:15.000 --> 00:09:17.000]  尤大就將加南人和比利時人交在他們手裡
[00:09:17.000 --> 00:09:19.000]  他們就在比利時殺了一萬人
[00:09:19.000 --> 00:09:21.000]  然後尤大就攻打耶路撒冷
[00:09:21.000 --> 00:09:23.000]  將城攻取
[00:09:23.000 --> 00:09:25.000]  用刀殺了城裡的人等等
[00:09:25.000 --> 00:09:29.000]  然後就一直打下去
[00:09:29.000 --> 00:09:31.000]  然後呢
[00:09:31.000 --> 00:09:39.000]  第十九節就開始出現一些特別的情況
[00:09:39.000 --> 00:09:41.000]  十七節就開始打
[00:09:41.000 --> 00:09:43.000]  西面和他一直打
[00:09:43.000 --> 00:09:47.000]  然後第十七節和第十八節
[00:09:47.000 --> 00:09:51.000]  都是兩兄弟帶兵去打
[00:09:51.000 --> 00:09:53.000]  但是呢
[00:09:53.000 --> 00:09:55.000]  第十九節就
[00:09:55.000 --> 00:09:57.000]  耶和華與尤大同在
[00:09:57.000 --> 00:09:59.000]  尤大就趕出
[00:09:59.000 --> 00:10:03.000]  大家讀聖經就留意到
[00:10:03.000 --> 00:10:05.000]  耶和華與他同在
[00:10:05.000 --> 00:10:07.000]  尤大就趕出
[00:10:07.000 --> 00:10:09.000]  就可以趕出當地的居民
[00:10:09.000 --> 00:10:11.000]  不過呢
[00:10:11.000 --> 00:10:13.000]  慢慢地你會留意到
[00:10:13.000 --> 00:10:15.000]  經常都有一個指示
[00:10:15.000 --> 00:10:17.000]  不是指導的指示
[00:10:17.000 --> 00:10:19.000]  指不過的指示
[00:10:19.000 --> 00:10:21.000]  指示呢
[00:10:21.000 --> 00:10:23.000]  就趕不到平原的居民
[00:10:23.000 --> 00:10:25.000]  因為呢
[00:10:25.000 --> 00:10:27.000]  他們就有鐵車
[00:10:27.000 --> 00:10:29.000]  聽起來這是一個
[00:10:29.000 --> 00:10:31.000]  很合理的情況
[00:10:31.000 --> 00:10:33.000]  原因大家還記不記得
[00:10:33.000 --> 00:10:35.000]  在史詩記的時候
[00:10:35.000 --> 00:10:37.000]  以色列人的武器是什麼
[00:10:37.000 --> 00:10:39.000]  銅器
[00:10:39.000 --> 00:10:43.000]  那時候就是銅器進入設器時代
[00:10:43.000 --> 00:10:45.000]  我們就這樣說
[00:10:45.000 --> 00:10:47.000]  但是我們看史詩記
[00:10:47.000 --> 00:10:49.000]  我們經常看到他們的武器
[00:10:49.000 --> 00:10:51.000]  都是一些棍子
[00:10:51.000 --> 00:10:53.000]  石子
[00:10:53.000 --> 00:10:55.000]  很原始的
[00:10:55.000 --> 00:10:57.000]  很原始的
[00:10:57.000 --> 00:10:59.000]  只是要帶兵那幾個
[00:10:59.000 --> 00:11:01.000]  好像我們後來讀
[00:11:01.000 --> 00:11:03.000]  薩姆爾記約拿丹
[00:11:03.000 --> 00:11:05.000]  還要一個拿武器的人
[00:11:05.000 --> 00:11:07.000]  這樣而已
[00:11:07.000 --> 00:11:09.000]  那時候被人壓制
[00:11:09.000 --> 00:11:11.000]  他們沒有自己的武器
[00:11:11.000 --> 00:11:13.000]  那說起來呢
[00:11:13.000 --> 00:11:15.000]  又很合理
[00:11:15.000 --> 00:11:17.000]  我用石頭
[00:11:17.000 --> 00:11:19.000]  他用坦克
[00:11:19.000 --> 00:11:21.000]  那怎麼打呢
[00:11:21.000 --> 00:11:23.000]  是不是啊
[00:11:23.000 --> 00:11:25.000]  以色列人一方面就照摩西所說
[00:11:25.000 --> 00:11:27.000]  將希伯倫給了加勒
[00:11:27.000 --> 00:11:29.000]  加勒就從那裡趕出阿勒族
[00:11:29.000 --> 00:11:31.000]  這個是一個分支的
[00:11:31.000 --> 00:11:33.000]  分支的故事
[00:11:33.000 --> 00:11:35.000]  就是加勒藉著他的女婿
[00:11:35.000 --> 00:11:37.000]  俄羅斯的德性
[00:11:37.000 --> 00:11:39.000]  因為後來進了加拿大之後
[00:11:39.000 --> 00:11:41.000]  加勒就說我沒有老
[00:11:41.000 --> 00:11:43.000]  真的老
[00:11:43.000 --> 00:11:45.000]  真的老了
[00:11:45.000 --> 00:11:47.000]  那到老的時候
[00:11:47.000 --> 00:11:49.000]  他就要藉著他的女婿
[00:11:49.000 --> 00:11:51.000]  俄羅斯第十一次那裡
[00:11:51.000 --> 00:11:53.000]  這樣說
[00:11:53.000 --> 00:11:55.000]  他們從那裡去攻擊
[00:11:55.000 --> 00:11:57.000]  底壁的居民
[00:11:57.000 --> 00:11:59.000]  底壁從前叫做
[00:11:59.000 --> 00:12:01.000]  基列西忽
[00:12:01.000 --> 00:12:03.000]  那加勒說誰能夠打基列西忽
[00:12:03.000 --> 00:12:05.000]  就奪取我就將我的女兒
[00:12:05.000 --> 00:12:07.000]  殺押給他為妻
[00:12:07.000 --> 00:12:09.000]  加勒兄弟基勒斯的
[00:12:09.000 --> 00:12:11.000]  兒子俄陀列就拿了那個城
[00:12:11.000 --> 00:12:13.000]  加勒就將女兒
[00:12:13.000 --> 00:12:15.000]  嫁了給他
[00:12:15.000 --> 00:12:17.000]  其實這個真的很划算
[00:12:17.000 --> 00:12:19.000]  嫁給他那個城
[00:12:19.000 --> 00:12:21.000]  真是一個很聰明的做法
[00:12:21.000 --> 00:12:23.000]  如果大家有女兒
[00:12:23.000 --> 00:12:25.000]  為什麼有時候生女兒
[00:12:25.000 --> 00:12:27.000]  以前就吃虧了
[00:12:27.000 --> 00:12:29.000]  現在就有好處了
[00:12:29.000 --> 00:12:31.000]  人家的女兒
[00:12:31.000 --> 00:12:33.000]  說白產說
[00:12:33.000 --> 00:12:35.000]  就是這樣
[00:12:35.000 --> 00:12:37.000]  所以我們剛才
[00:12:37.000 --> 00:12:39.000]  第20節的時候又是說
[00:12:39.000 --> 00:12:41.000]  以色列人就照摩西所說
[00:12:41.000 --> 00:12:43.000]  就將希伯倫給了加勒
[00:12:43.000 --> 00:12:45.000]  加勒就在那裡將亞納人的
[00:12:45.000 --> 00:12:47.000]  三個族長趕出來了
[00:12:47.000 --> 00:12:49.000]  這個段落裡面
[00:12:49.000 --> 00:12:51.000]  就是說到
[00:12:51.000 --> 00:12:53.000]  神怎樣來與他們得勝
[00:12:53.000 --> 00:12:55.000]  但是就不停的
[00:12:55.000 --> 00:12:57.000]  出現一種叫做指示
[00:12:57.000 --> 00:12:59.000]  我們要想一個問題
[00:12:59.000 --> 00:13:01.000]  我們要想一個問題
[00:13:01.000 --> 00:13:03.000]  這句話和同一句話在第19節裡面
[00:13:03.000 --> 00:13:07.000]  耶和華與猶大同在
[00:13:07.000 --> 00:13:11.000]  一個片語
[00:13:11.000 --> 00:13:13.000]  猶大就趕出山地的居民
[00:13:13.000 --> 00:13:19.000]  只是不能趕出平原的居民
[00:13:19.000 --> 00:13:21.000]  因為他們有鐵車
[00:13:21.000 --> 00:13:23.000]  這裡有四個短句
[00:13:23.000 --> 00:13:25.000]  四個短句
[00:13:25.000 --> 00:13:27.000]  一個就是他們有鐵車
[00:13:27.000 --> 00:13:29.000]  那又怎樣
[00:13:29.000 --> 00:13:31.000]  平原的那些就趕不出去了
[00:13:31.000 --> 00:13:33.000]  前面就說
[00:13:33.000 --> 00:13:35.000]  耶和華與猶大同在
[00:13:35.000 --> 00:13:39.000]  猶大就趕出山地的居民
[00:13:39.000 --> 00:13:43.000]  這句話
[00:13:43.000 --> 00:13:45.000]  給到我們一些什麼的
[00:13:45.000 --> 00:13:49.000]  看法一些什麼的感受
[00:13:49.000 --> 00:13:53.000]  這裡就沒有說特別山地的居民
[00:13:53.000 --> 00:13:55.000]  是甚麼族人
[00:13:55.000 --> 00:13:57.000]  平原的居民是甚麼族人
[00:13:57.000 --> 00:13:59.000]  可能是同一族人
[00:13:59.000 --> 00:14:01.000]  不過大家也知道同一族人
[00:14:01.000 --> 00:14:03.000]  也可以分居在不同的地方
[00:14:03.000 --> 00:14:07.000]  山地那班就趕走了
[00:14:07.000 --> 00:14:11.000]  平原那班就趕不走
[00:14:11.000 --> 00:14:13.000]  這句話給到我們
[00:14:13.000 --> 00:14:17.000]  一些什麼的想法
[00:14:17.000 --> 00:14:21.000]  如果是耶和華與猶大同在的人
[00:14:21.000 --> 00:14:25.000]  平原那班居民應該也會趕得出
[00:14:25.000 --> 00:14:27.000]  說就說
[00:14:27.000 --> 00:14:29.000]  耶和華與猶大同在
[00:14:29.000 --> 00:14:31.000]  應該平原和山地也趕得出
[00:14:31.000 --> 00:14:33.000]  是不是
[00:14:33.000 --> 00:14:35.000]  題目在哪裏
[00:14:35.000 --> 00:14:37.000]  發生甚麼事
[00:14:37.000 --> 00:14:41.000]  我想人做不到總有原因
[00:14:41.000 --> 00:14:43.000]  做不到總有原因
[00:14:43.000 --> 00:14:45.000]  做不到有原因
[00:14:45.000 --> 00:14:47.000]  他現在給一個原因
[00:14:47.000 --> 00:14:49.000]  因為有鐵車
[00:14:49.000 --> 00:14:51.000]  是不是合理
[00:14:51.000 --> 00:14:53.000]  表面上人就說
[00:14:53.000 --> 00:14:55.000]  人看上去就合理
[00:14:55.000 --> 00:14:57.000]  我覺得可能猶大的人
[00:14:57.000 --> 00:14:59.000]  喜歡平原不想打
[00:14:59.000 --> 00:15:01.000]  這句話很深的
[00:15:01.000 --> 00:15:03.000]  人看上去就合理
[00:15:03.000 --> 00:15:05.000]  從上那裏就應該不合理
[00:15:05.000 --> 00:15:07.000]  這句話很深的
[00:15:07.000 --> 00:15:09.000]  因為在我們日常生活裏
[00:15:09.000 --> 00:15:11.000]  這就是我們日常生活
[00:15:11.000 --> 00:15:13.000]  這就是我們日常生活
[00:15:13.000 --> 00:15:15.000]  這就是我們日常生活
[00:15:15.000 --> 00:15:17.000]  是不是
[00:15:17.000 --> 00:15:19.000]  有些我們可以克服的
[00:15:19.000 --> 00:15:21.000]  感謝主耶和華與我同在
[00:15:21.000 --> 00:15:23.000]  克服不了的
[00:15:23.000 --> 00:15:25.000]  大條理由哪有打
[00:15:25.000 --> 00:15:27.000]  我拿石頭他拿鐵車
[00:15:27.000 --> 00:15:29.000]  是不是
[00:15:29.000 --> 00:15:31.000]  這個我們留在自己的墨上
[00:15:31.000 --> 00:15:33.000]  細微的說話
[00:15:33.000 --> 00:15:35.000]  我覺得其實薩姆爾寫聖經的時候
[00:15:35.000 --> 00:15:37.000]  他在很細微的地方
[00:15:37.000 --> 00:15:39.000]  留了一些痕跡給我們
[00:15:39.000 --> 00:15:41.000]  留了一些痕跡給我們
[00:15:41.000 --> 00:15:43.000]  去學一些
[00:15:43.000 --> 00:15:45.000]  去學一些
[00:15:45.000 --> 00:15:47.000]  很實際的功夫
[00:15:47.000 --> 00:15:49.000]  很實際
[00:15:49.000 --> 00:15:51.000]  面對著鐵車怎麼打
[00:15:51.000 --> 00:15:53.000]  是不是沒得打
[00:15:53.000 --> 00:15:55.000]  看上去大條道理沒得打
[00:15:55.000 --> 00:15:57.000]  是不是
[00:15:57.000 --> 00:15:59.000]  但是不是應該沒得打
[00:15:59.000 --> 00:16:01.000]  在整個城區
[00:16:01.000 --> 00:16:03.000]  純粹同在
[00:16:03.000 --> 00:16:05.000]  平原又打到
[00:16:05.000 --> 00:16:07.000]  山地又打到
[00:16:07.000 --> 00:16:09.000]  從軍事上面來看
[00:16:09.000 --> 00:16:11.000]  山地
[00:16:11.000 --> 00:16:13.000]  當然沒有我們現在的坦克車那麼小
[00:16:13.000 --> 00:16:15.000]  他們的鐵車一定給馬拉
[00:16:15.000 --> 00:16:17.000]  兩個輪子
[00:16:17.000 --> 00:16:19.000]  打山地當然沒那麼
[00:16:19.000 --> 00:16:21.000]  沒那麼揮灑自如
[00:16:21.000 --> 00:16:23.000]  相對來說
[00:16:23.000 --> 00:16:25.000]  山地的居民
[00:16:25.000 --> 00:16:27.000]  和他們的兵力
[00:16:27.000 --> 00:16:29.000]  就比較上
[00:16:29.000 --> 00:16:31.000]  近一些
[00:16:31.000 --> 00:16:33.000]  都可能他們是因為新鐵器時代
[00:16:33.000 --> 00:16:35.000]  那個時候他們都可能有鐵器
[00:16:35.000 --> 00:16:37.000]  但起碼都要用埋身打
[00:16:37.000 --> 00:16:39.000]  劍和棍都還可以打
[00:16:39.000 --> 00:16:41.000]  是不是
[00:16:41.000 --> 00:16:43.000]  鐵車找隻馬撞過來
[00:16:43.000 --> 00:16:45.000]  就真是
[00:16:45.000 --> 00:16:47.000]  距離遠一些
[00:16:47.000 --> 00:16:49.000]  是不是
[00:16:49.000 --> 00:16:51.000]  我再講多一次其實講來講去都是
[00:16:51.000 --> 00:16:53.000]  我們要將我們的失敗
[00:16:53.000 --> 00:16:55.000]  合理化
[00:16:55.000 --> 00:16:57.000]  是不是
[00:16:57.000 --> 00:16:59.000]  我們失敗要合理
[00:16:59.000 --> 00:17:01.000]  失敗都很合理
[00:17:01.000 --> 00:17:03.000]  他們現在是不是
[00:17:03.000 --> 00:17:05.000]  是啊要我們同在就打贏那堆
[00:17:05.000 --> 00:17:07.000]  這個征服不到
[00:17:07.000 --> 00:17:09.000]  在那裡我們看到
[00:17:09.000 --> 00:17:11.000]  在那裡我們看到鐵車電馬
[00:17:11.000 --> 00:17:15.000]  這個就是
[00:17:15.000 --> 00:17:17.000]  所以一開始的時候本來很好
[00:17:17.000 --> 00:17:19.000]  去到那麼上下
[00:17:19.000 --> 00:17:21.000]  有些就趕不出了
[00:17:21.000 --> 00:17:23.000]  有些就趕不出了
[00:17:23.000 --> 00:17:25.000]  所以就算你看
[00:17:25.000 --> 00:17:27.000]  繼九節後來又大人下去
[00:17:27.000 --> 00:17:29.000]  就與住山地南地
[00:17:29.000 --> 00:17:31.000]  高原那些嘉南人
[00:17:31.000 --> 00:17:33.000]  爭戰都是打什麼
[00:17:33.000 --> 00:17:35.000]  打山地打高原
[00:17:35.000 --> 00:17:37.000]  那些可能相對來說
[00:17:37.000 --> 00:17:39.000]  我們看到他們的武器沒那麼精良
[00:17:39.000 --> 00:17:43.000]  但其實我們要記得
[00:17:43.000 --> 00:17:45.000]  當摩西派12個探子
[00:17:45.000 --> 00:17:47.000]  去探嘉南的時候
[00:17:47.000 --> 00:17:51.000]  這個狀況
[00:17:51.000 --> 00:17:53.000]  已經看到
[00:17:53.000 --> 00:17:55.000]  已經看到他們又高大
[00:17:55.000 --> 00:17:57.000]  武器又精良
[00:17:57.000 --> 00:17:59.000]  沒得打的
[00:17:59.000 --> 00:18:01.000]  我再記多一次我上一次都提過
[00:18:01.000 --> 00:18:03.000]  嘉納和約書亞
[00:18:03.000 --> 00:18:05.000]  沒有否定這個事實
