
[00:00:00.000 --> 00:00:02.000]  各位朋友你好
[00:01:24.000 --> 00:01:26.000]  做了
[00:01:26.000 --> 00:01:28.000]  1980年
[00:01:28.000 --> 00:01:30.000]  1980年
[00:01:30.000 --> 00:01:32.000]  開始
[00:01:32.000 --> 00:01:34.000]  正式入行
[00:01:34.000 --> 00:01:36.000]  做教牧童工
[00:01:36.000 --> 00:01:38.000]  1985年
[00:01:38.000 --> 00:01:40.000]  安立做牧師
[00:01:40.000 --> 00:01:42.000]  直到今時今日
[00:01:42.000 --> 00:01:46.000]  我說我是一個相當快樂的傳道人
[00:01:46.000 --> 00:01:48.000]  有些人聽到說
[00:01:48.000 --> 00:01:50.000]  傳道人都快樂的嗎
[00:01:50.000 --> 00:01:52.000]  我就覺得
[00:01:52.000 --> 00:01:54.000]  有少少詭異
[00:01:54.000 --> 00:01:56.000]  當然傳道人有他的快樂
[00:01:56.000 --> 00:01:58.000]  也有他的艱辛
[00:01:58.000 --> 00:02:00.000]  但我本質上是一個
[00:02:00.000 --> 00:02:02.000]  喜歡快樂的人
[00:02:02.000 --> 00:02:04.000]  如果你覺得你本質上
[00:02:04.000 --> 00:02:06.000]  是一個不喜歡快樂的人
[00:02:06.000 --> 00:02:08.000]  你舉手給我看看
[00:02:08.000 --> 00:02:10.000]  你會說我很討厭快樂
[00:02:10.000 --> 00:02:12.000]  我不喜歡開心
[00:02:12.000 --> 00:02:14.000]  我想沒有
[00:02:14.000 --> 00:02:16.000]  其實每一個人
[00:02:16.000 --> 00:02:18.000]  由細細個
[00:02:18.000 --> 00:02:20.000]  到大大個
[00:02:20.000 --> 00:02:22.000]  我們裏面
[00:02:22.000 --> 00:02:24.000]  都有一個細細個
[00:02:24.000 --> 00:02:26.000]  是不是
[00:02:26.000 --> 00:02:28.000]  細細個的弟弟
[00:02:28.000 --> 00:02:30.000]  他就很自動
[00:02:30.000 --> 00:02:32.000]  走走走
[00:02:32.000 --> 00:02:34.000]  會跳跳跳
[00:02:34.000 --> 00:02:36.000]  他看到花朵
[00:02:36.000 --> 00:02:38.000]  他就會睜大眼睛
[00:02:38.000 --> 00:02:40.000]  他看到星星
[00:02:40.000 --> 00:02:42.000]  他就嘩
[00:02:42.000 --> 00:02:44.000]  但可惜有時人
[00:02:44.000 --> 00:02:46.000]  老老的時候
[00:02:46.000 --> 00:02:48.000]  那種快樂
[00:02:48.000 --> 00:02:50.000]  那種好奇心不見了
[00:02:50.000 --> 00:02:52.000]  或者有些大一點的人
[00:02:52.000 --> 00:02:54.000]  包括我們
[00:02:54.000 --> 00:02:56.000]  譬如說
[00:02:56.000 --> 00:02:58.000]  做廚房
[00:02:58.000 --> 00:03:00.000]  做什麼
[00:03:00.000 --> 00:03:02.000]  很多大男人
[00:03:02.000 --> 00:03:04.000]  你知不知道他做什麼
[00:03:04.000 --> 00:03:06.000]  他過大海
[00:03:06.000 --> 00:03:08.000]  他倒
[00:03:08.000 --> 00:03:10.000]  他下場的時候
[00:03:10.000 --> 00:03:12.000]  他倒
[00:03:12.000 --> 00:03:14.000]  或者一個不經意
[00:03:14.000 --> 00:03:16.000]  三兩支幾
[00:03:16.000 --> 00:03:18.000]  大大在飲
[00:03:18.000 --> 00:03:20.000]  飲到醉昏昏
[00:03:20.000 --> 00:03:22.000]  或者再一個不經意
[00:03:22.000 --> 00:03:24.000]  有些人給你
[00:03:24.000 --> 00:03:26.000]  高檔的東西
[00:03:26.000 --> 00:03:28.000]  難拿到的東西
[00:03:28.000 --> 00:03:30.000]  特別是青少年
[00:03:30.000 --> 00:03:32.000]  現在的東西
[00:03:32.000 --> 00:03:34.000]  比較普及
[00:03:34.000 --> 00:03:36.000]  藥房裏面都可以買到
[00:03:36.000 --> 00:03:38.000]  去拍這個拍那個
[00:03:38.000 --> 00:03:40.000]  吃這個草那個草
[00:03:40.000 --> 00:03:42.000]  人來的不就吃草
[00:03:42.000 --> 00:03:44.000]  牛才吃草
[00:03:44.000 --> 00:03:46.000]  為什麼人做這些
[00:03:46.000 --> 00:03:48.000]  或者一些大男人
[00:03:48.000 --> 00:03:50.000]  好好的
[00:03:50.000 --> 00:03:52.000]  有子女
[00:03:52.000 --> 00:03:54.000]  有家庭
[00:03:54.000 --> 00:03:56.000]  有事業
[00:03:56.000 --> 00:03:58.000]  但是他都不長進
[00:03:58.000 --> 00:04:00.000]  有沒有
[00:04:00.000 --> 00:04:02.000]  你不用舉手
[00:04:02.000 --> 00:04:04.000]  即是你今晚可能
[00:04:04.000 --> 00:04:06.000]  被迫來
[00:04:06.000 --> 00:04:08.000]  因為你的太太覺得你很不長進
[00:04:08.000 --> 00:04:10.000]  今晚你就千方百計
[00:04:10.000 --> 00:04:12.000]  出盡全家人的壓力
[00:04:12.000 --> 00:04:14.000]  壓了你來
[00:04:14.000 --> 00:04:16.000]  你不要走
[00:04:16.000 --> 00:04:18.000]  我告訴你我明白你
[00:04:18.000 --> 00:04:20.000]  我來不是罵你
[00:04:20.000 --> 00:04:22.000]  我來不是指責任何人
[00:04:22.000 --> 00:04:24.000]  我來是來肯定一件事
[00:04:24.000 --> 00:04:26.000]  天父上帝
[00:04:26.000 --> 00:04:28.000]  要你快樂
[00:04:28.000 --> 00:04:30.000]  嘩
[00:04:30.000 --> 00:04:32.000]  這樣就行啦
[00:04:32.000 --> 00:04:34.000]  那我做開那些
[00:04:34.000 --> 00:04:36.000]  令我快樂的東西
[00:04:36.000 --> 00:04:38.000]  我繼續做下去就行啦
[00:04:38.000 --> 00:04:40.000]  因為陳牧師說
[00:04:40.000 --> 00:04:42.000]  我做那些就快樂
[00:04:42.000 --> 00:04:44.000]  我說等一下
[00:04:44.000 --> 00:04:46.000]  天父要你的快樂
[00:04:46.000 --> 00:04:48.000]  是那些一路快樂
[00:04:48.000 --> 00:04:50.000]  而且會越來越快樂
[00:04:50.000 --> 00:04:52.000]  而且一路繼續向上升
[00:04:52.000 --> 00:04:54.000]  越來你的
[00:04:54.000 --> 00:04:56.000]  德行越來越好
[00:04:56.000 --> 00:04:58.000]  你的健康越來越好
[00:04:58.000 --> 00:05:00.000]  你的家庭的關係
[00:05:00.000 --> 00:05:02.000]  越來越好
[00:05:02.000 --> 00:05:04.000]  你的身體各方面
[00:05:04.000 --> 00:05:06.000]  人際關係智力啊
[00:05:06.000 --> 00:05:08.000]  靈性啊
[00:05:08.000 --> 00:05:10.000]  這樣的快樂
[00:05:10.000 --> 00:05:12.000]  是創造宇宙萬物的神
[00:05:12.000 --> 00:05:16.000]  要給我們每一個人的快樂
[00:05:16.000 --> 00:05:18.000]  好不好啊
[00:05:18.000 --> 00:05:20.000]  你和旁邊那個笑一笑啊
[00:05:20.000 --> 00:05:24.000]  很真誠的很純潔的笑一笑
[00:05:24.000 --> 00:05:26.000]  神要我們快樂
[00:05:26.000 --> 00:05:28.000]  你看每一個會笑的人
[00:05:28.000 --> 00:05:32.000]  突然間漂亮多了三倍
[00:05:32.000 --> 00:05:35.000]  如果你整天都是快快樂樂的笑
[00:05:35.000 --> 00:05:39.000]  你整個人不用花很多錢去搞化妝品
[00:05:39.000 --> 00:05:41.000]  你都漂亮了很多的
[00:05:41.000 --> 00:05:47.000]  你如果是尋求快樂
[00:05:47.000 --> 00:05:49.000]  不過可惜你那些快樂
[00:05:49.000 --> 00:05:53.000]  令到你不單止不是很快樂
[00:05:53.000 --> 00:05:57.000]  而且還多了幾分的墮落
[00:05:57.000 --> 00:05:59.000]  我很想告訴你
[00:05:59.000 --> 00:06:03.000]  今晚你可以戒掉它
[00:06:03.000 --> 00:06:05.000]  這麼厲害
[00:06:05.000 --> 00:06:09.000]  我賭錢賭得這麼厲害
[00:06:09.000 --> 00:06:11.000]  今晚可以戒掉它
[00:06:11.000 --> 00:06:13.000]  你信不信啊
[00:06:13.000 --> 00:06:17.000]  你說我抽煙啊
[00:06:17.000 --> 00:06:21.000]  一天一包兩包
[00:06:21.000 --> 00:06:25.000]  我答應家人一次戒兩次戒
[00:06:25.000 --> 00:06:27.000]  我其實第一次答應他們
[00:06:27.000 --> 00:06:29.000]  已經是三十年前的事
[00:06:29.000 --> 00:06:31.000]  到今天都還沒戒掉
[00:06:31.000 --> 00:06:33.000]  我想告訴你
[00:06:33.000 --> 00:06:35.000]  你今晚可以戒掉它
[00:06:35.000 --> 00:06:37.000]  嘩這麼厲害
[00:06:37.000 --> 00:06:39.000]  或者我應該補充一句
[00:06:39.000 --> 00:06:43.000]  開始戒掉它
[00:06:43.000 --> 00:06:47.000]  是真正的開始戒掉它
[00:06:47.000 --> 00:06:51.000]  而且是出乎意料這麼快
[00:06:51.000 --> 00:06:53.000]  可以戒掉它
[00:06:53.000 --> 00:06:57.000]  我怎知道在我二十二歲之前
[00:06:57.000 --> 00:07:01.000]  我是一個非常尋求快樂的人
[00:07:01.000 --> 00:07:05.000]  不過我尋求快樂的界限
[00:07:05.000 --> 00:07:07.000]  是沒有人能阻止到我的
[00:07:07.000 --> 00:07:09.000]  我想怎樣就怎樣
[00:07:09.000 --> 00:07:13.000]  結果我差不多將自己的健康
[00:07:13.000 --> 00:07:15.000]  甚至將自己的生命
[00:07:15.000 --> 00:07:17.000]  也將自己的道德
[00:07:17.000 --> 00:07:21.000]  完全丟到鹹水海
[00:07:21.000 --> 00:07:25.000]  有一天我媽媽做了一個夢
[00:07:25.000 --> 00:07:27.000]  她說兒子啊
[00:07:27.000 --> 00:07:29.000]  我做夢那裡有一個
[00:07:29.000 --> 00:07:33.000]  很大很大的黑黑沉沉的海
[00:07:33.000 --> 00:07:37.000]  你不顧一切就跳了進去
[00:07:37.000 --> 00:07:40.000]  當我將你拉回上來的時候
[00:07:40.000 --> 00:07:42.000]  你完全沒有呼吸
[00:07:42.000 --> 00:07:44.000]  全身發黑
[00:07:44.000 --> 00:07:49.000]  但是我和另外一位教會的姐妹
[00:07:49.000 --> 00:07:51.000]  圍著你來祈禱
[00:07:51.000 --> 00:07:55.000]  那時候你才翻山過來
[00:07:55.000 --> 00:07:57.000]  我聽完這個故事
[00:07:57.000 --> 00:07:59.000]  我一呃哭
[00:07:59.000 --> 00:08:02.000]  因為其實做父母的
[00:08:02.000 --> 00:08:07.000]  沒辦法看透兒女在外面做過什麼事
[00:08:07.000 --> 00:08:09.000]  天上的父
[00:08:09.000 --> 00:08:11.000]  我們每一個行動
[00:08:11.000 --> 00:08:13.000]  每一句話
[00:08:13.000 --> 00:08:15.000]  心裡面每一個意念
[00:08:15.000 --> 00:08:17.000]  你以為沒人知道
[00:08:17.000 --> 00:08:19.000]  他都全部知道了
[00:08:19.000 --> 00:08:22.000]  而這一位知道一切的上帝
[00:08:22.000 --> 00:08:25.000]  他沒有將我很醜陋的東西
[00:08:25.000 --> 00:08:28.000]  全部暴露給我的媽媽聽
[00:08:28.000 --> 00:08:30.000]  但是他讓我媽媽
[00:08:30.000 --> 00:08:32.000]  知道他的兒子
[00:08:32.000 --> 00:08:34.000]  在屬靈方面
[00:08:34.000 --> 00:08:36.000]  道德方面
[00:08:36.000 --> 00:08:37.000]  多麼的黑暗
[00:08:37.000 --> 00:08:39.000]  多麼的可怕
[00:08:39.000 --> 00:08:42.000]  但是直到我悔改認罪
[00:08:42.000 --> 00:08:44.000]  我媽媽才將這個故事
[00:08:44.000 --> 00:08:46.000]  告訴我
[00:08:46.000 --> 00:08:48.000]  我想起來
[00:08:48.000 --> 00:08:50.000]  真是一眼看
[00:08:50.000 --> 00:08:54.000]  我可以就這樣死了
[00:08:54.000 --> 00:08:56.000]  我可以就算沒死
[00:08:56.000 --> 00:08:58.000]  活到今時今日
[00:08:58.000 --> 00:09:00.000]  你想像一下
[00:09:00.000 --> 00:09:02.000]  如果我當時
[00:09:02.000 --> 00:09:05.000]  那一種吸毒的傾向
[00:09:05.000 --> 00:09:08.000]  每一天兩包煙的習慣
[00:09:08.000 --> 00:09:10.000]  一開口就出口成章
[00:09:10.000 --> 00:09:12.000]  就是說廣東話
[00:09:12.000 --> 00:09:14.000]  所有的髒話我都會說
[00:09:14.000 --> 00:09:16.000]  而且非常流利
[00:09:16.000 --> 00:09:18.000]  而且出去見到人
[00:09:18.000 --> 00:09:20.000]  就想跟人打架
[00:09:20.000 --> 00:09:22.000]  因為我出街
[00:09:22.000 --> 00:09:24.000]  就很型
[00:09:24.000 --> 00:09:26.000]  因為那時候頭髮長
[00:09:26.000 --> 00:09:28.000]  真是有頭髮的
[00:09:28.000 --> 00:09:30.000]  穿的衣服就古靈精怪
[00:09:30.000 --> 00:09:33.000]  整個西藏人
[00:09:33.000 --> 00:09:36.000]  人多看我兩眼
[00:09:36.000 --> 00:09:38.000]  我就不會覺得他看我
[00:09:38.000 --> 00:09:40.000]  覺得你這麼酷這麼型
[00:09:40.000 --> 00:09:42.000]  我就會問
[00:09:42.000 --> 00:09:44.000]  你看什麼
[00:09:44.000 --> 00:09:46.000]  然後恃著自己
[00:09:46.000 --> 00:09:48.000]  三兩下
[00:09:48.000 --> 00:09:50.000]  三腳貓功夫
[00:09:50.000 --> 00:09:53.000]  就以為自己很能打
[00:09:53.000 --> 00:09:56.000]  想一下如果我從那時候到現在
[00:09:56.000 --> 00:09:58.000]  都是基本上這樣一個人
[00:09:58.000 --> 00:10:00.000]  我會是怎樣
[00:10:00.000 --> 00:10:02.000]  我可能都會快樂
[00:10:02.000 --> 00:10:04.000]  到處撩人
[00:10:04.000 --> 00:10:06.000]  到處撩女孩
[00:10:06.000 --> 00:10:08.000]  到處吸東西
[00:10:08.000 --> 00:10:10.000]  結果會變成怎樣
[00:10:10.000 --> 00:10:12.000]  我有一年去到印度一個古城
[00:10:12.000 --> 00:10:14.000]  叫做Varanasi
[00:10:14.000 --> 00:10:19.000]  我見到我如果在22歲那年沒有改變
[00:10:19.000 --> 00:10:22.000]  沒有接受這位創造宇宙萬物的真神
[00:10:22.000 --> 00:10:24.000]  做我真正的主宰
[00:10:24.000 --> 00:10:26.000]  沒有接受耶穌基督
[00:10:26.000 --> 00:10:28.000]  來到這個人世間
[00:10:28.000 --> 00:10:30.000]  真的降世為人
[00:10:30.000 --> 00:10:32.000]  真的為了我們的罪
[00:10:32.000 --> 00:10:35.000]  被釘死在十字架上
[00:10:35.000 --> 00:10:38.000]  真的替我們贖罪
[00:10:38.000 --> 00:10:42.000]  真的替我們人人嘗了死亡的味道
[00:10:42.000 --> 00:10:44.000]  叫死
[00:10:44.000 --> 00:10:47.000]  再不是我們生命的終結
[00:10:47.000 --> 00:10:50.000]  叫死不能再困住我們
[00:10:50.000 --> 00:10:52.000]  叫恐懼
[00:10:52.000 --> 00:10:53.000]  擔心
[00:10:53.000 --> 00:10:54.000]  罪惡
[00:10:54.000 --> 00:10:55.000]  情慾
[00:10:55.000 --> 00:10:58.000]  不能再做我們的主
[00:10:58.000 --> 00:11:03.000]  叫我們每一個人都恢復原創的尊嚴
[00:11:03.000 --> 00:11:05.000]  上帝的榮耀
[00:11:05.000 --> 00:11:08.000]  被上帝的愛掌握住
[00:11:08.000 --> 00:11:12.000]  被上帝的喜樂充滿住
[00:11:12.000 --> 00:11:15.000]  如果我不是那時候接受了這一切
[00:11:15.000 --> 00:11:16.000]  這麼好的東西
[00:11:16.000 --> 00:11:20.000]  我就會好像我在印度的古城
[00:11:20.000 --> 00:11:22.000]  恆河旁邊
[00:11:22.000 --> 00:11:25.000]  你知道恆河旁邊有很多很高的梯級
[00:11:25.000 --> 00:11:27.000]  有沒有看過那些照片
[00:11:27.000 --> 00:11:30.000]  然後在旁邊有很多印度教的祭司
[00:11:30.000 --> 00:11:32.000]  燒香
[00:11:32.000 --> 00:11:34.000]  拿著火來炫
[00:11:34.000 --> 00:11:36.000]  然後你也看過
[00:11:36.000 --> 00:11:38.000]  一些印度的虎行僧
[00:11:38.000 --> 00:11:41.000]  是塗到滿身灰灰白白
[00:11:41.000 --> 00:11:44.000]  然後拿著這麼長這麼大的針
[00:11:44.000 --> 00:11:46.000]  刺穿了自己兩下
[00:11:46.000 --> 00:11:50.000]  甚至拿著嘴唇來吊著嘴唇
[00:11:50.000 --> 00:11:52.000]  或者是一桶水
[00:11:52.000 --> 00:11:54.000]  或者吊著一塊石頭
[00:11:54.000 --> 00:11:56.000]  他以為那些就是他的神力
[00:11:56.000 --> 00:12:00.000]  以為那些就是通往靈界的出路
[00:12:00.000 --> 00:12:02.000]  以為這樣就是人生的出路
[00:12:02.000 --> 00:12:04.000]  然後我告訴你
[00:12:04.000 --> 00:12:08.000]  在古城旁邊還有一些東西更可怕
[00:12:08.000 --> 00:12:11.000]  是有一些死了的人
[00:12:11.000 --> 00:12:14.000]  堆滿了柴
[00:12:14.000 --> 00:12:16.000]  全部都滿了
[00:12:16.000 --> 00:12:18.000]  然後在那裡燒
[00:12:18.000 --> 00:12:20.000]  燒之前要做什麼呢
[00:12:20.000 --> 00:12:25.000]  要那個家人來擴穿先人的頭頂
[00:12:25.000 --> 00:12:29.000]  以至裡面的靈魂可以出來
[00:12:29.000 --> 00:12:30.000]  親愛的
[00:12:30.000 --> 00:12:32.000]  你想到都會大冷顫
[00:12:32.000 --> 00:12:36.000]  但是如果我沒有接受主耶穌基督
[00:12:36.000 --> 00:12:43.000]  我就希望我會好像那些西方的嬉皮士
[00:12:43.000 --> 00:12:48.000]  就是John Lennon現在常常唱的好行那首歌
[00:12:48.000 --> 00:12:52.000]  Imagine 想像一下
[00:12:52.000 --> 00:12:53.000]  世界大同
[00:12:53.000 --> 00:12:54.000]  沒有天堂
[00:12:54.000 --> 00:12:56.000]  沒有地獄
[00:12:56.000 --> 00:12:57.000]  什麼也沒有
[00:12:57.000 --> 00:12:59.000]  其實在說什麼呢
[00:12:59.000 --> 00:13:02.000]  就是在說東方一個宗教最喜歡說的
[00:13:02.000 --> 00:13:04.000]  涅槃淨植
[00:13:04.000 --> 00:13:06.000]  Nothingness
[00:13:06.000 --> 00:13:10.000]  那你叫做人生就是這樣嗎
[00:13:10.000 --> 00:13:12.000]  如果人生就是這樣的話
[00:13:12.000 --> 00:13:14.000]  我當年一直沒有改變的話
[00:13:14.000 --> 00:13:17.000]  我就會變成在那一次
[00:13:17.000 --> 00:13:19.000]  我去到這個河邊
[00:13:19.000 --> 00:13:26.000]  所見到的一個六十多歲的嬉皮士
[00:13:26.000 --> 00:13:29.000]  我突然間心裡面打了個冷顫
[00:13:29.000 --> 00:13:31.000]  你馬上想像一下
[00:13:31.000 --> 00:13:33.000]  我瘦多20磅
[00:13:33.000 --> 00:13:37.000]  頭髮一直好像很長一樣
[00:13:37.000 --> 00:13:40.000]  然後繼續穿著我的闊袍大袖
[00:13:40.000 --> 00:13:42.000]  插著一套印度教的拖鞋
[00:13:42.000 --> 00:13:44.000]  去行河邊那裡
[00:13:44.000 --> 00:13:47.000]  和一個印度的青年人
[00:13:47.000 --> 00:13:49.000]  拿大麻來吃
[00:13:49.000 --> 00:13:51.000]  淒淒慘慘
[00:13:51.000 --> 00:13:55.000]  那個嬉皮士向我招手
[00:13:55.000 --> 00:13:57.000]  他差不多像喝醉酒一樣
[00:13:57.000 --> 00:14:00.000]  滿臉是血紅的
[00:14:00.000 --> 00:14:02.000]  來招我去
[00:14:02.000 --> 00:14:05.000]  我覺得好像魔鬼在招我一樣
[00:14:05.000 --> 00:14:07.000]  我說No, thank you
[00:14:07.000 --> 00:14:09.000]  I don't need that
[00:14:09.000 --> 00:14:11.000]  我不需要這東西
[00:14:11.000 --> 00:14:15.000]  因為我已經得到上好的福分
[00:14:15.000 --> 00:14:18.000]  我不再吸煙不再吸毒
[00:14:18.000 --> 00:14:20.000]  我不再被我的壞習慣
[00:14:20.000 --> 00:14:22.000]  來成為我的主人
[00:14:22.000 --> 00:14:25.000]  我今天成為一個怎樣的人
[00:14:25.000 --> 00:14:27.000]  你有無共度
[00:14:27.000 --> 00:14:29.000]  OuK?
[00:14:29.000 --> 00:14:31.000]  OuK?
[00:14:31.000 --> 00:14:33.000]  OuK OK的
[00:14:33.000 --> 00:14:35.000]  在這裡我不方便
[00:14:35.000 --> 00:14:37.000]  最近我出去港島
[00:14:37.000 --> 00:14:39.000]  和年輕人港島
[00:14:39.000 --> 00:14:41.000]  特別是星期六下午的時候
[00:14:41.000 --> 00:14:44.000]  你知道我星期六下午其實不是來港島的
[00:14:44.000 --> 00:14:47.000]  通常星期六下午我去達猶道
[00:14:47.000 --> 00:14:50.000]  他說你達了不是散了嗎?
[00:14:50.000 --> 00:14:53.000]  你信不信我打到一個關斗
[00:14:53.000 --> 00:14:56.000]  我立刻拿著咪高峰然後滾了一個關斗
[00:14:56.000 --> 00:14:58.000]  幸好能站起來
[00:14:58.000 --> 00:15:00.000]  他們個個哈哈拍手
[00:15:00.000 --> 00:15:02.000]  其實我想用我的生命
[00:15:02.000 --> 00:15:05.000]  來講一個最基本的真理
[00:15:05.000 --> 00:15:07.000]  然後我想在這裡
[00:15:07.000 --> 00:15:10.000]  無論你今天多不開心多憂鬱
[00:15:10.000 --> 00:15:13.000]  或者你過去的歷史發生過甚麼事都好
[00:15:13.000 --> 00:15:15.000]  我想告訴你
[00:15:15.000 --> 00:15:19.000]  神要將你的哀哭變為跳舞
[00:15:19.000 --> 00:15:22.000]  要將你的麻衣脫去
[00:15:22.000 --> 00:15:24.000]  披上喜樂
[00:15:24.000 --> 00:15:27.000]  你想想哭泣
[00:15:27.000 --> 00:15:31.000]  變成跳舞
[00:15:31.000 --> 00:15:33.000]  麻衣是甚麼?
[00:15:33.000 --> 00:15:35.000]  我們中國人懂的
[00:15:35.000 --> 00:15:39.000]  雖然這裡的麻衣不一定是我們的披麻大校
[00:15:39.000 --> 00:15:41.000]  不過東方的文化
[00:15:41.000 --> 00:15:44.000]  披麻就是淒慘
[00:15:44.000 --> 00:15:47.000]  但是上帝要將這件麻衣脫去
[00:15:47.000 --> 00:15:51.000]  剛才高姐妹跟我們說了
[00:15:51.000 --> 00:15:53.000]  上帝將她的麻衣脫了
[00:15:53.000 --> 00:15:56.000]  你見不見到她有喜樂
[00:15:56.000 --> 00:15:58.000]  六年而已朋友
[00:15:58.000 --> 00:16:04.000]  六年可以將一個人完全摧殘
[00:16:04.000 --> 00:16:06.000]  但是她不告訴你
[00:16:06.000 --> 00:16:08.000]  你真的不知道她的故事
[00:16:08.000 --> 00:16:11.000]  我開始唱歌的時候跟她握手
[00:16:11.000 --> 00:16:16.000]  哦,這個是來幫忙做陪談的一個姐妹
[00:16:16.000 --> 00:16:19.000]  一定是來幫助人,祝福人的
[00:16:19.000 --> 00:16:22.000]  誰知道她將自己的故事告訴我們
[00:16:22.000 --> 00:16:24.000]  就是告訴我們
[00:16:24.000 --> 00:16:26.000]  我們今晚所聽到的
[00:16:26.000 --> 00:16:28.000]  不是就這樣說的
[00:16:28.000 --> 00:16:30.000]  是真的可以得的
[00:16:30.000 --> 00:16:32.000]  其實我一路聽著她說
[00:16:32.000 --> 00:16:36.000]  我想起我一位教會的同事
[00:16:36.000 --> 00:16:39.000]  情況差不多是一式一樣
[00:16:39.000 --> 00:16:41.000]  又是做主
[00:16:41.000 --> 00:16:44.000]  那個丈夫的情況
[00:16:44.000 --> 00:16:46.000]  艱辛
[00:16:46.000 --> 00:16:48.000]  有腦的腫瘤
[00:16:48.000 --> 00:16:50.000]  即是腦的癌症
[00:16:50.000 --> 00:16:52.000]  是捱了好幾年
[00:16:52.000 --> 00:16:54.000]  最後都要放下
[00:16:54.000 --> 00:16:56.000]  兩個一級一級
[00:16:56.000 --> 00:16:59.000]  大概是兩歲四歲
[00:16:59.000 --> 00:17:01.000]  這樣的兩兄弟
[00:17:01.000 --> 00:17:05.000]  今天這兩兄弟已經是一表人才
[00:17:05.000 --> 00:17:08.000]  已經是二三十歲的人
[00:17:08.000 --> 00:17:12.000]  上帝有憐憫有恩典
[00:17:12.000 --> 00:17:14.000]  叫你不要灰心
[00:17:14.000 --> 00:17:17.000]  不要被人生的苦難來打沉你
[00:17:17.000 --> 00:17:20.000]  也不要被自己的過去的失敗
[00:17:20.000 --> 00:17:23.000]  自己的罪咎來捆綁你
[00:17:23.000 --> 00:17:25.000]  上帝今晚要釋放你
[00:17:25.000 --> 00:17:27.000]  要賜福給你
[00:17:27.000 --> 00:17:29.000]  只要信
[00:17:29.000 --> 00:17:30.000]  信是什麼呢?
[00:17:30.000 --> 00:17:33.000]  信就是交出的意思
[00:17:33.000 --> 00:17:35.000]  信就是靠著它這樣
[00:17:35.000 --> 00:17:37.000]  我剛才上來
[00:17:37.000 --> 00:17:39.000]  我一路走到下面
[00:17:39.000 --> 00:17:41.000]  人家說這裡有間禮拜堂
[00:17:41.000 --> 00:17:43.000]  斜斜的路上去
[00:17:43.000 --> 00:17:46.000]  我說不是,那條是通往哥連神閣那裡
[00:17:46.000 --> 00:17:49.000]  那裡一定不是柴灣浸信會
[00:17:49.000 --> 00:17:51.000]  因為我去過那裡
[00:17:51.000 --> 00:17:53.000]  後來他們告訴我
[00:17:53.000 --> 00:17:56.000]  是這裡斜路一路上去
[00:17:56.000 --> 00:17:58.000]  你知道了
[00:17:58.000 --> 00:18:00.000]  初來步到
[00:18:00.000 --> 00:18:01.000]  不懂得訂的人
[00:18:01.000 --> 00:18:04.000]  一定要信可信的人
[00:18:04.000 --> 00:18:07.000]  我看到這裡是環翠
[00:18:07.000 --> 00:18:09.000]  但是信寫著翡翠
[00:18:09.000 --> 00:18:13.000]  原來是環翠和翡翠是合著的
