
[00:00:00.000 --> 00:00:05.200]  各位弟妹 早安
[00:02:52.360 --> 00:02:55.260]  這段聖經其實講了兩件事
[00:02:55.260 --> 00:02:59.160]  一件事就是耶穌呼召一個門徒叫馬太
[00:02:59.160 --> 00:03:03.100]  另外就是由第十節到十七節開始
[00:03:03.100 --> 00:03:06.320]  就是一個很長的討論
[00:03:06.320 --> 00:03:09.660]  這個討論裏面也分了幾部分
[00:03:09.660 --> 00:03:12.500]  第一個部分就是第十節到第十三節
[00:03:12.500 --> 00:03:14.800]  就是有一幫法利賽人
[00:03:14.800 --> 00:03:18.760]  有一幫好像是宗教上的領袖
[00:03:18.760 --> 00:03:21.020]  去問耶穌一個問題
[00:03:21.020 --> 00:03:22.900]  第十節到十三節
[00:03:22.900 --> 00:03:27.040]  然後十四節、十五節是另外一類的人
[00:03:27.040 --> 00:03:30.680]  就是約翰 這裡說的是施洗約翰的門徒
[00:03:30.680 --> 00:03:32.600]  來問耶穌另外一個問題
[00:03:32.600 --> 00:03:34.500]  接著就是十六、十七節
[00:03:34.500 --> 00:03:36.160]  耶穌做一個總結
[00:03:36.160 --> 00:03:38.680]  簡單來說 因為一件事蹟
[00:03:38.680 --> 00:03:42.080]  那件事蹟就是耶穌呼召了一個門徒跟從他
[00:03:42.080 --> 00:03:45.580]  然後引伸的這件事蹟就帶來很多的討論
[00:03:45.580 --> 00:03:50.020]  所以本來這件事蹟是一件好像是核心的事
[00:03:50.020 --> 00:03:52.840]  因為這件事發生了 然後有什麼結果
[00:03:52.840 --> 00:03:54.200]  但是這個記載手法很特別的
[00:03:54.200 --> 00:03:58.520]  你看看那個事蹟本身只有自成競而已
[00:03:58.520 --> 00:04:01.920]  非常非常簡單 簡單到差不多沒得再簡單了
[00:04:01.920 --> 00:04:05.480]  就是說耶穌有一天經過一個稅關
[00:04:05.480 --> 00:04:07.620]  就呼召了一個人叫馬太
[00:04:07.620 --> 00:04:11.840]  馬太的另外一個名稱就是利美
[00:04:11.840 --> 00:04:14.840]  在十二的使徒名單裏面我們可以比對出來
[00:04:14.840 --> 00:04:17.400]  馬太就等於利美這個人
[00:04:17.400 --> 00:04:18.620]  他是一個猶太人
[00:04:18.620 --> 00:04:21.120]  是幫羅馬政府當時收稅的
[00:04:21.120 --> 00:04:22.740]  就在一個稅關上
[00:04:22.740 --> 00:04:25.580]  稅關大概是指一些城門口
[00:04:25.580 --> 00:04:28.920]  一些比較人流密集的地方
[00:04:28.920 --> 00:04:30.960]  然後他坐在那裏來收稅
[00:04:30.960 --> 00:04:34.180]  很可能是稅關上的一個重要的官員
[00:04:34.180 --> 00:04:35.760]  但是當耶穌呼召他的時候
[00:04:35.760 --> 00:04:38.840]  你跟從我來 他竟然撇下他一切
[00:04:38.840 --> 00:04:40.440]  可能是比較好的入息
[00:04:40.440 --> 00:04:43.980]  可能是比較他人生追求很多的理想
[00:04:43.980 --> 00:04:45.660]  但是因為耶穌呼召他
[00:04:45.660 --> 00:04:48.740]  所以撇下了一切 跟從神了
[00:04:48.740 --> 00:04:51.380]  事蹟的簡單到不得了
[00:04:51.380 --> 00:04:53.980]  沒什麼可以再發揮的了
[00:04:53.980 --> 00:04:56.060]  因為為什麼他會跟從神呢?
[00:04:56.060 --> 00:04:57.860]  他以前聽過耶穌什麼事情呢?
[00:04:57.860 --> 00:05:01.540]  他跟從主之後有些什麼後果呢?
[00:05:01.540 --> 00:05:03.320]  撒該也說請耶穌回去吃飯
[00:05:03.320 --> 00:05:05.620]  這裡完全什麼都不提的
[00:05:05.620 --> 00:05:08.380]  只是提了當耶穌呼召他的時候
[00:05:08.380 --> 00:05:09.480]  他就跟從神了
[00:05:09.480 --> 00:05:13.580]  這個好像本來是一件最重要記載的事蹟本身
[00:05:13.580 --> 00:05:17.160]  現在變成了下面討論的引言
[00:05:17.160 --> 00:05:19.360]  現在變成了好像一個指引
[00:05:19.360 --> 00:05:23.180]  因為有一個跟從耶穌的人之後帶來的討論
[00:05:23.180 --> 00:05:26.560]  討論就是第十節 到第十七節
[00:05:26.560 --> 00:05:29.860]  剛才我提過這部分可以分為三部分
[00:05:29.860 --> 00:05:34.020]  第一部分就是法利賽人問耶穌的問題
[00:05:34.020 --> 00:05:36.500]  問的原因就是當馬太
[00:05:36.500 --> 00:05:38.000]  這個做收稅的
[00:05:38.000 --> 00:05:39.380]  她信了耶穌之後
[00:05:39.380 --> 00:05:41.740]  然後很開心地
[00:05:41.740 --> 00:05:47.260]  就叫一幫她的朋友跟耶穌一起吃飯
[00:05:47.260 --> 00:05:50.140]  當然了 馬太本身是一個稅吏
[00:05:50.140 --> 00:05:52.740]  她請的朋友可能很多都是做稅吏的
[00:05:52.740 --> 00:05:57.880]  而稅吏在當時雖然入息相當不錯
[00:05:57.880 --> 00:06:00.940]  但是卻是不受歡迎的一個職位
[00:06:00.940 --> 00:06:03.660]  很簡單 因為是羅馬政府
[00:06:03.660 --> 00:06:09.180]  他們是在羅馬政府的統治之下做收稅工作
[00:06:09.180 --> 00:06:11.220]  不單止是幫敵人
[00:06:11.220 --> 00:06:15.340]  幫一幫不敬惜耶和華神的一幫外國人
[00:06:15.340 --> 00:06:18.920]  收我們一幫自稱為神子民的猶太人的稅
[00:06:18.920 --> 00:06:21.220]  還有一個問題就是當時羅馬政府
[00:06:21.220 --> 00:06:24.740]  很喜歡用金瓶相說叫「承包制」
[00:06:24.740 --> 00:06:25.980]  就是畫了幾個區
[00:06:25.980 --> 00:06:28.460]  一個區裏面就這個稅來收的
[00:06:28.460 --> 00:06:31.120]  你怎樣收法?
[00:06:31.120 --> 00:06:32.280]  什麼時候收?
[00:06:32.280 --> 00:06:34.620]  羅馬政府不是很理的
[00:06:34.620 --> 00:06:37.940]  總之有一個總額要交上來就可以了
[00:06:37.940 --> 00:06:41.260]  在這樣的制度下當然就造成很多貪污的情況
[00:06:41.260 --> 00:06:44.220]  就是說我收多些 多了的就是我的
[00:06:44.220 --> 00:06:45.700]  所以有很多欺詐
[00:06:45.700 --> 00:06:48.580]  很多令當時猶太人很反感的事
[00:06:48.580 --> 00:06:50.740]  你看看這裡怎樣形容呢?
[00:06:50.740 --> 00:06:53.880]  第十節:耶穌在屋內坐直的時候
[00:06:53.880 --> 00:06:56.740]  有好些稅吏和罪人
[00:06:56.740 --> 00:07:01.580]  當時好像一個流行的術語
[00:07:01.580 --> 00:07:04.020]  說真的稅吏是和罪人拉在一起的
[00:07:04.020 --> 00:07:06.060]  聖經裏面出現稅吏這個字的時間
[00:07:06.060 --> 00:07:08.740]  很多時候都和罪人好像一個等號那樣
[00:07:08.740 --> 00:07:11.660]  那幫就是我們很討人厭的犯罪的
[00:07:11.660 --> 00:07:12.820]  又不敬畏上帝
[00:07:12.820 --> 00:07:17.900]  幫一幫外邦人抵擋上帝的國家來做事
[00:07:17.900 --> 00:07:21.260]  並且在生活上、道德上是沒有意義的
[00:07:21.260 --> 00:07:27.340]  是濫收一些斂財的一個官
[00:07:27.340 --> 00:07:29.940]  所以他們叫做罪人
[00:07:29.940 --> 00:07:31.540]  耶穌和他們吃飯
[00:07:31.540 --> 00:07:34.660]  弟兄姊妹 我不知道你們有沒有留意
[00:07:34.660 --> 00:07:36.260]  猶太人的文化
[00:07:36.260 --> 00:07:39.860]  其實和中國人的文化更加接近西方的
[00:07:39.860 --> 00:07:42.060]  這個很明顯的一件事就是
[00:07:42.060 --> 00:07:44.660]  你請人回家吃飯
[00:07:44.660 --> 00:07:48.020]  多數都是一些比較好的關係的人才會這樣做的
[00:07:48.020 --> 00:07:50.020]  今天香港可能你請人出去喝茶
[00:07:50.020 --> 00:07:51.180]  就比較普遍
[00:07:51.180 --> 00:07:53.020]  但是請人回家吃飯
[00:07:53.020 --> 00:07:54.700]  一起坐直吃飯
[00:07:54.700 --> 00:08:00.300]  這個可能就是一個比較關係好的人才會這樣做
[00:08:00.300 --> 00:08:04.860]  現在耶穌竟然去到一幫猶太人
[00:08:04.860 --> 00:08:07.420]  叫做罪人的家裡吃飯
[00:08:07.420 --> 00:08:13.260]  耶穌是當時一個好像傳道的一個宗教人士
[00:08:13.260 --> 00:08:14.620]  所以對於宗教人士來說
[00:08:14.620 --> 00:08:16.540]  你竟然去到罪人的家裡和他一起
[00:08:16.540 --> 00:08:18.580]  好像認同他那樣
[00:08:18.580 --> 00:08:22.300]  所以他們就相當不高興
[00:08:22.300 --> 00:08:24.500]  不過當時他比較禮貌一點
[00:08:24.500 --> 00:08:25.580]  第十一節
[00:08:25.580 --> 00:08:29.100]  「法利塞人看見就對耶穌的門徒說」
[00:08:29.100 --> 00:08:30.500]  大家有沒有留意這個字眼
[00:08:30.500 --> 00:08:31.500]  你看一下下文
[00:08:31.500 --> 00:08:32.700]  第十四節
[00:08:32.700 --> 00:08:35.180]  「那時約翰的門徒來見耶穌」
[00:08:35.180 --> 00:08:37.260]  下文那個是直接和耶穌說的
[00:08:37.260 --> 00:08:38.260]  但是第十四節
[00:08:38.260 --> 00:08:39.860]  這幫法利塞人看到的時候
[00:08:39.860 --> 00:08:42.220]  他比較還有些顧忌
[00:08:42.220 --> 00:08:43.980]  他不是直接和耶穌說
[00:08:43.980 --> 00:08:46.140]  他和耶穌的門徒說
[00:08:46.140 --> 00:08:47.500]  好像隔了一層
[00:08:47.500 --> 00:08:49.500]  或者沒有這麼直接的衝突
[00:08:49.500 --> 00:08:50.580]  「你們的先生」
[00:08:50.580 --> 00:08:51.700]  就是你的老師
[00:08:51.700 --> 00:08:55.140]  「為什麼和稅吏和罪人一同吃飯呢?」
[00:08:55.140 --> 00:08:56.420]  就是剛才的問題了
[00:08:56.420 --> 00:08:57.620]  如果你是宗教人士
[00:08:57.620 --> 00:08:58.460]  你說聖潔生活
[00:08:58.460 --> 00:08:59.380]  你說敬畏上帝
[00:08:59.380 --> 00:09:01.820]  你說公義的一個人生
[00:09:01.820 --> 00:09:06.940]  為什麼你和一幫剛剛相反的人一起吃飯呢?
[00:09:06.940 --> 00:09:07.900]  耶穌知道
[00:09:07.900 --> 00:09:09.380]  耶穌聽見
[00:09:09.380 --> 00:09:10.300]  第十二節
[00:09:10.300 --> 00:09:11.140]  耶穌說
[00:09:11.140 --> 00:09:15.060]  「健康的人 康健的人 用不著醫生
[00:09:15.060 --> 00:09:18.340]  有病的人才用得著」
[00:09:18.340 --> 00:09:20.860]  當然今天我們看醫生不一定是有病的
[00:09:20.860 --> 00:09:22.660]  看醫生可以心理檢查的
[00:09:22.660 --> 00:09:26.260]  但是在以前或者很大部分的時間裡面
[00:09:26.260 --> 00:09:29.100]  都是有病的時候才看醫生
[00:09:29.100 --> 00:09:30.420]  特別這段時間
[00:09:30.420 --> 00:09:31.940]  不知道是流感高峰期還是怎麼樣
[00:09:31.940 --> 00:09:32.620]  很多人都病了
[00:09:32.620 --> 00:09:34.140]  包括我自己在內都是
[00:09:34.140 --> 00:09:35.900]  都會看醫生的
[00:09:35.900 --> 00:09:38.900]  有病的人才看醫生
[00:09:38.900 --> 00:09:40.820]  如果你認為你沒有病
[00:09:40.820 --> 00:09:41.580]  你就不會看醫生
[00:09:41.580 --> 00:09:43.220]  特別是當時的社會
[00:09:43.220 --> 00:09:43.980]  耶穌這樣說
[00:09:43.980 --> 00:09:46.900]  不是說當時的法利塞人
[00:09:46.900 --> 00:09:48.460]  他們沒有病
[00:09:48.460 --> 00:09:48.900]  耶穌說
[00:09:48.900 --> 00:09:51.220]  如果你覺得你沒有病的話
[00:09:51.220 --> 00:09:52.380]  那你不會看醫生
[00:09:52.380 --> 00:09:53.180]  那是什麼意思呢?
[00:09:53.180 --> 00:09:54.620]  就是夏文所說的
[00:09:54.620 --> 00:09:55.900]  他們「自異」
[00:09:55.900 --> 00:09:59.860]  耶穌說我們是要呼召罪人
[00:09:59.860 --> 00:10:02.180]  不是呼召那些異人
[00:10:02.180 --> 00:10:03.100]  當然聖經說
[00:10:03.100 --> 00:10:05.540]  世界上連一個異人都沒有
[00:10:05.540 --> 00:10:07.500]  但是他們覺得他們自異
[00:10:07.500 --> 00:10:08.660]  就不會去看醫生
[00:10:08.660 --> 00:10:11.220]  不會解決的問題
[00:10:11.220 --> 00:10:12.500]  你看到這裡有兩個眼光
[00:10:12.500 --> 00:10:13.860]  同一幫人
[00:10:13.860 --> 00:10:15.580]  一幫「稅吏」
[00:10:15.580 --> 00:10:16.700]  或者他叫罪人
[00:10:16.700 --> 00:10:17.580]  同一幫人
[00:10:17.580 --> 00:10:19.020]  耶穌的心腸就說
[00:10:19.020 --> 00:10:22.460]  「神的心是喜愛連戌不喜愛濟子」
[00:10:22.460 --> 00:10:24.900]  神的心不是計較那些外表的東西
[00:10:24.900 --> 00:10:27.020]  為什麼你和他吃飯
[00:10:27.020 --> 00:10:30.620]  神的心是看人的裡面
[00:10:30.620 --> 00:10:32.940]  有沒有憐憫的心
[00:10:32.940 --> 00:10:35.820]  人的角度是看你做的事和我不同
[00:10:35.820 --> 00:10:39.820]  所以我就不能夠接納你
[00:10:39.820 --> 00:10:43.300]  請問這個會不會對我們今天有很多提醒呢?
[00:10:43.300 --> 00:10:46.540]  今天我們看到社會裡面有很多很多困難
[00:10:46.540 --> 00:10:49.700]  我不知道你見到旺角那些人扔石
[00:10:49.700 --> 00:10:52.060]  你有什麼反應
[00:10:52.060 --> 00:10:54.900]  我不知道你見到在立法會裡面
[00:10:54.900 --> 00:10:57.660]  可以變成一片混亂的戰場
[00:10:57.660 --> 00:10:59.380]  你有什麼反應
[00:10:59.380 --> 00:11:00.980]  我不知道你見到一些可能你覺得
[00:11:00.980 --> 00:11:02.980]  社會上很不義的事
[00:11:02.980 --> 00:11:04.380]  你有什麼反應
[00:11:04.380 --> 00:11:05.740]  你看到我們的官員
[00:11:05.740 --> 00:11:07.580]  可能有些地方做得不好的事
[00:11:07.580 --> 00:11:09.140]  你有什麼反應
[00:11:09.140 --> 00:11:10.260]  很多很多的事
[00:11:10.260 --> 00:11:12.260]  這個世界上的人的看法就是
[00:11:12.260 --> 00:11:13.900]  他們不對
[00:11:13.900 --> 00:11:15.220]  他們不義
[00:11:15.220 --> 00:11:17.260]  他們做得不好
[00:11:17.260 --> 00:11:19.500]  那些指責可能都是對的
[00:11:19.500 --> 00:11:22.220]  耶穌從來沒有為稅吏罪人辯論過
[00:11:22.220 --> 00:11:23.460]  他們不是罪人
[00:11:23.460 --> 00:11:24.940]  耶穌沒有這樣說
[00:11:24.940 --> 00:11:25.980]  耶穌說他們說得對
[00:11:25.980 --> 00:11:26.900]  他們是罪人來的
[00:11:26.900 --> 00:11:27.780]  但是我和他們吃飯
[00:11:27.780 --> 00:11:28.460]  為什麼呢?
[00:11:28.460 --> 00:11:30.020]  因為我有另外一個眼光
[00:11:30.020 --> 00:11:31.980]  我看到他們心靈裡面的需要
[00:11:31.980 --> 00:11:35.580]  他們需要神的憐憫
[00:11:35.580 --> 00:11:36.780]  基督徒在這樣的社會裡面
[00:11:36.780 --> 00:11:38.460]  我們更加發揮這個作用
[00:11:38.460 --> 00:11:40.820]  當很多人見到扔石
[00:11:40.820 --> 00:11:42.420]  扔杯
[00:11:42.420 --> 00:11:44.020]  做事很不義的時間
[00:11:44.020 --> 00:11:45.620]  可能很多的憤怒
[00:11:45.620 --> 00:11:47.700]  很多的指責
[00:11:47.700 --> 00:11:48.660]  那些事都是錯的
[00:11:48.660 --> 00:11:51.060]  都是不好的
[00:11:51.060 --> 00:11:53.820]  不過基督徒應該多一件事
[00:11:53.820 --> 00:11:57.460]  神說我喜愛憐憫
[00:11:57.460 --> 00:11:58.700]  就在一個撕裂的社會裡面
[00:11:58.700 --> 00:12:00.860]  我們更加要顯出這種
[00:12:00.860 --> 00:12:02.820]  對人心靈裡面的心底處
[00:12:02.820 --> 00:12:03.780]  無論是年輕人也好
[00:12:03.780 --> 00:12:04.820]  高官也好
[00:12:04.820 --> 00:12:06.060]  警察也好
[00:12:06.060 --> 00:12:08.260]  抗議示威者也好
[00:12:08.260 --> 00:12:12.180]  其實心靈裡面都需要神的愛
[00:12:12.180 --> 00:12:13.540]  基督徒就在這個環境裡面
[00:12:13.540 --> 00:12:14.660]  在教會的環境裡面
[00:12:14.660 --> 00:12:18.340]  顯出上帝自己的憐憫
[00:12:18.340 --> 00:12:19.540]  你看到這裡
[00:12:19.540 --> 00:12:22.540]  巴黎塞人問耶穌一個問題
[00:12:22.540 --> 00:12:24.540]  他說如果我將他異譯
[00:12:24.540 --> 00:12:25.540]  意思就是
[00:12:25.540 --> 00:12:28.900]  我一向都不會和這些人來往的
[00:12:28.900 --> 00:12:30.820]  耶穌說你作為宗教領袖和我們一樣
[00:12:30.820 --> 00:12:33.700]  為什麼你要和他來往呢?
[00:12:33.700 --> 00:12:35.940]  再將他簡單一點說
[00:12:35.940 --> 00:12:37.300]  我一向都不做的
[00:12:37.300 --> 00:12:39.620]  耶穌說你為什麼要做呢?
[00:12:39.620 --> 00:12:40.860]  你看到嗎?
[00:12:40.860 --> 00:12:43.620]  一個人的成長
[00:12:43.620 --> 00:12:45.620]  難阻他第一個問題就是
[00:12:45.620 --> 00:12:48.620]  我一向都不做的
[00:12:48.620 --> 00:12:50.420]  為什麼耶穌要做呢?
[00:12:50.420 --> 00:12:52.900]  你將他放在我們自己的生命當中
[00:12:52.900 --> 00:12:56.220]  為什麼我們生命很難成長呢?
[00:12:56.220 --> 00:12:59.300]  就是我一向都不做的
[00:12:59.300 --> 00:13:00.460]  現在因為信耶穌
[00:13:00.460 --> 00:13:03.740]  為什麼要我做呢?
[00:13:03.740 --> 00:13:08.020]  你會不會覺得這個也是我們其中一個問題呢?
[00:13:08.020 --> 00:13:10.340]  會不會呢?
[00:13:10.340 --> 00:13:11.900]  我舉個例子
[00:13:11.900 --> 00:13:14.420]  你就會覺得累了
[00:13:14.420 --> 00:13:15.420]  你有沒有說過
[00:13:15.420 --> 00:13:18.620]  我一向都不受一奉獻的
[00:13:18.620 --> 00:13:20.220]  突然間叫我去奉獻
[00:13:20.220 --> 00:13:22.100]  我不知道為什麼受一奉獻這個題目
[00:13:22.100 --> 00:13:25.700]  是基督教裡面其中一個很出名的題目
[00:13:25.700 --> 00:13:27.700]  我幾次坐車
[00:13:27.700 --> 00:13:28.900]  就聽到很大聲說話
[00:13:28.900 --> 00:13:29.900]  其實我不是偷聽別人說話
[00:13:29.900 --> 00:13:30.540]  我沒有那麼八卦
[00:13:30.540 --> 00:13:32.620]  不過就是他說話很大聲
[00:13:32.620 --> 00:13:33.420]  說什麼呢?
[00:13:33.420 --> 00:13:34.700]  兩個太太就說
[00:13:34.700 --> 00:13:37.780]  哎呀 千萬不要讓子女去教會
[00:13:37.780 --> 00:13:38.900]  為什麼呢?
[00:13:38.900 --> 00:13:41.140]  要受一奉獻的
[00:13:41.140 --> 00:13:42.060]  那我給了十一奉獻
[00:13:42.060 --> 00:13:44.540]  就少了一家了
[00:13:44.540 --> 00:13:46.220]  很緊張
[00:13:46.220 --> 00:13:47.500]  基督徒信耶穌之後
[00:13:47.500 --> 00:13:49.500]  我們知道我們整個人生
[00:13:49.500 --> 00:13:50.780]  包括我們所有的東西
[00:13:50.780 --> 00:13:52.980]  包括我們錢都是屬於上帝的
[00:13:52.980 --> 00:13:54.420]  十一奉獻是上帝吩咐我們
[00:13:54.420 --> 00:13:56.820]  應該做的一件事情
[00:13:56.820 --> 00:13:58.700]  所以我不知道你有沒有想過
[00:13:58.700 --> 00:14:00.540]  我一向都不做的
[00:14:00.540 --> 00:14:03.580]  為什麼要我做呢?
[00:14:03.580 --> 00:14:06.220]  教會祈禱會
[00:14:06.220 --> 00:14:09.060]  我不知道你教會有沒有祈禱會呢?
[00:14:09.060 --> 00:14:10.260]  我不知道有多少頂展
[00:14:10.260 --> 00:14:11.940]  我一向都不做的
[00:14:11.940 --> 00:14:13.740]  一向都不做的
[00:14:13.740 --> 00:14:15.380]  只是那些執事
[00:14:15.380 --> 00:14:17.420]  或者那些沒工作的老人家
[00:14:17.420 --> 00:14:18.460]  或者做一下
[00:14:18.460 --> 00:14:19.940]  我一向都不做的
[00:14:19.940 --> 00:14:22.740]  為什麼要我改變呢?
[00:14:22.740 --> 00:14:24.820]  參加團契
[00:14:24.820 --> 00:14:26.500]  也是這樣的原因 是不是?
[00:14:26.500 --> 00:14:27.820]  我哪有時間呢?
[00:14:27.820 --> 00:14:29.220]  一向都不做的
[00:14:29.220 --> 00:14:30.300]  好像與我無關
[00:14:30.300 --> 00:14:32.340]  我星期天回來已經很好了
[00:14:32.340 --> 00:14:33.100]  我星期天回來
[00:14:33.100 --> 00:14:34.020]  不知道有多少同事稱讚我
[00:14:34.020 --> 00:14:36.220]  哇 你真是很勁權基督徒
[00:14:36.220 --> 00:14:38.220]  還叫我去做團契?
[00:14:39.220 --> 00:14:42.900]  我一向都是這樣的性格
[00:14:42.900 --> 00:14:45.220]  我一向都是這樣的處事
[00:14:45.220 --> 00:14:47.380]  因為耶穌領導
[00:14:47.380 --> 00:14:49.780]  祂的心腸與法利初人很不同
[00:14:49.780 --> 00:14:51.060]  法利初人看見就是
[00:14:51.060 --> 00:14:52.020]  他們不對
[00:14:52.020 --> 00:14:53.060]  自己很自然的
[00:14:53.060 --> 00:14:53.980]  我是對的
[00:14:53.980 --> 00:14:55.220]  所以他們錯
[00:14:55.220 --> 00:14:57.300]  但是耶穌說
[00:14:57.300 --> 00:14:58.660]  就是因為這樣的緣故
[00:14:58.660 --> 00:15:00.900]  所以你看不到上帝的憐憫
[00:15:00.900 --> 00:15:02.580]  那些人他知道自己是罪人
[00:15:02.580 --> 00:15:05.060]  所以得到上帝的憐憫
[00:15:05.060 --> 00:15:06.860]  而我們跟從主
[00:15:06.860 --> 00:15:09.460]  要改變的第一個原因
[00:15:09.460 --> 00:15:12.060]  或者第一個要勝過的困難就是
[00:15:12.060 --> 00:15:13.260]  你不要想著
[00:15:13.260 --> 00:15:13.980]  一向都不做
[00:15:13.980 --> 00:15:15.340]  我就不做了
[00:15:15.340 --> 00:15:17.060]  是因為耶穌的緣故
[00:15:17.060 --> 00:15:19.300]  我們開始生命有改變
[00:15:19.300 --> 00:15:22.540]  第二個問題就是14節
[00:15:22.540 --> 00:15:26.340]  這次法利初人可能出於窒道
[00:15:26.340 --> 00:15:28.620]  出於一些不好的動機
[00:15:28.620 --> 00:15:31.700]  他過往一直對耶穌有很多的批判
[00:15:31.700 --> 00:15:33.340]  不過14節這裡說
[00:15:33.340 --> 00:15:34.940]  施洗約翰的門徒
[00:15:34.940 --> 00:15:37.940]  大概出於一些好的良善的動機
[00:15:37.940 --> 00:15:39.220]  不過他不明白
[00:15:39.220 --> 00:15:41.260]  所以他走來直接跟耶穌說
[00:15:41.260 --> 00:15:44.500]  我們跟法利初人上上禁食
[00:15:44.500 --> 00:15:46.420]  你的門徒倒不禁食
[00:15:46.420 --> 00:15:47.820]  且時為甚安呢?
[00:15:47.820 --> 00:15:49.500]  這裡有幾個地方需要解釋一下
[00:15:49.500 --> 00:15:50.980]  第一個地方是禁食
[00:15:50.980 --> 00:15:53.180]  什麼是禁食呢?
[00:15:53.180 --> 00:15:55.700]  禁食是指一個人
