
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹 祝你平安
[00:03:40.000 --> 00:03:42.000]  講甚麼好呢?
[00:03:42.000 --> 00:03:45.000]  還有甚麼好講呢?
[00:03:45.000 --> 00:03:47.000]  已經講完了
[00:03:47.000 --> 00:03:50.000]  我祈禱的時候
[00:03:50.000 --> 00:03:54.000]  我思想如何理解這個題目
[00:03:54.000 --> 00:03:56.000]  其實都重要的
[00:03:56.000 --> 00:04:01.000]  昨晚和公門解釋了甚麼叫做大時代
[00:04:01.000 --> 00:04:08.000]  其實大時代的感受因人而異
[00:04:08.000 --> 00:04:12.000]  昨晚的定義是甚麼呢?
[00:04:12.000 --> 00:04:16.000]  影響一大班人的
[00:04:16.000 --> 00:04:20.000]  引起改變的那個時代叫做大時代
[00:04:20.000 --> 00:04:22.000]  何謂一大班人呢?
[00:04:22.000 --> 00:04:25.000]  我們經常聽到13億人口
[00:04:25.000 --> 00:04:27.000]  你700萬人
[00:04:27.000 --> 00:04:30.000]  你700萬人 我230萬人
[00:04:30.000 --> 00:04:32.000]  不是這樣計算的
[00:04:32.000 --> 00:04:35.000]  一夫當關 大時代
[00:04:35.000 --> 00:04:39.000]  所以如果你說移民呢
[00:04:39.000 --> 00:04:41.000]  坦白講
[00:04:41.000 --> 00:04:46.000]  我79年離開香港去英國讀唇學
[00:04:46.000 --> 00:04:49.000]  那時沒有移民這回事的
[00:04:49.000 --> 00:04:55.000]  那時去找唐餐館坐下吃個炒飯
[00:04:55.000 --> 00:04:58.000]  你們沒有這些經驗
[00:04:58.000 --> 00:05:02.000]  後來餐館的華僑教我
[00:05:02.000 --> 00:05:05.000]  你坐下不要問他拿餐牌
[00:05:05.000 --> 00:05:07.000]  不要問多少錢
[00:05:07.000 --> 00:05:10.000]  你就問他你廚房有甚麼吃的
[00:05:10.000 --> 00:05:12.000]  哦 行了 你懂得吃東西
[00:05:12.000 --> 00:05:16.000]  他就會弄他們吃的東西出來給你吃的
[00:05:16.000 --> 00:05:19.000]  因為你是大家自己人嘛
[00:05:19.000 --> 00:05:21.000]  那我也不憤氣 我問
[00:05:21.000 --> 00:05:23.000]  那他收我多少錢?
[00:05:23.000 --> 00:05:26.000]  他不會收貴你的 自己人嘛
[00:05:26.000 --> 00:05:29.000]  你拿個餐牌出來就照餐牌收
[00:05:29.000 --> 00:05:33.000]  79年去蘇格蘭 去汀堡
[00:05:33.000 --> 00:05:36.000]  是這樣的世界
[00:05:36.000 --> 00:05:43.000]  86年我真的移民了去加拿大 溫哥華
[00:05:43.000 --> 00:05:49.000]  89年我再回去英國讀PhD
[00:05:49.000 --> 00:05:54.000]  05年我又回去多倫多
[00:05:54.000 --> 00:05:57.000]  有7年的時間
[00:05:57.000 --> 00:06:07.000]  所以97移民潮我親眼見過 見證過
[00:06:07.000 --> 00:06:11.000]  在多倫多我很深印象
[00:06:11.000 --> 00:06:15.000]  一對couple坐在他們的客廳
[00:06:15.000 --> 00:06:18.000]  不是兩杯紅茶
[00:06:18.000 --> 00:06:22.000]  告訴我我們為了小朋友而來的
[00:06:22.000 --> 00:06:25.000]  現在他們讀完書了
[00:06:25.000 --> 00:06:28.000]  找工作 黑頭髮
[00:06:28.000 --> 00:06:32.000]  你說英文說得多地道地道地都好
[00:06:32.000 --> 00:06:37.000]  人家請你就派你回上海的了
[00:06:37.000 --> 00:06:41.000]  都走了 剩下我們兩個在多倫多
[00:06:41.000 --> 00:06:44.000]  做甚麼好呀
[00:06:44.000 --> 00:06:49.000]  這是一個cycle 一個循環
[00:06:49.000 --> 00:06:53.000]  去的時候為了下一代
[00:06:53.000 --> 00:06:58.000]  結果下一代沒有留下在北美
[00:06:58.000 --> 00:07:02.000]  每一個時代 每一個時構
[00:07:02.000 --> 00:07:08.000]  其實都有一個很具體的挑戰
[00:07:08.000 --> 00:07:13.000]  我們喜歡聽迪根斯的小說開頭的說話
[00:07:13.000 --> 00:07:18.000]  這是最好的時代 這是最壞的時代
[00:07:18.000 --> 00:07:22.000]  我每次坐巴士都想說這句
[00:07:22.000 --> 00:07:25.000]  說了等於沒說
[00:07:25.000 --> 00:07:28.000]  使命成全
[00:07:28.000 --> 00:07:31.000]  這是一個很大的範圍
[00:07:31.000 --> 00:07:34.000]  說個人 我不是你
[00:07:34.000 --> 00:07:38.000]  我怎樣代你去答 如何承擔
[00:07:38.000 --> 00:07:44.000]  教會都有很多類
[00:07:44.000 --> 00:07:49.000]  昨晚提到家庭教會 小組教會 微教會
[00:07:49.000 --> 00:07:53.000]  不要用這麼闊的界線
[00:07:53.000 --> 00:08:00.000]  香港都有中派教會 非中派教會
[00:08:00.000 --> 00:08:03.000]  我們這些叫free church
[00:08:03.000 --> 00:08:06.000]  沒有禮儀 不是沒有禮貌的教會
[00:08:06.000 --> 00:08:10.000]  有沒有聽過 還有禮儀教會
[00:08:10.000 --> 00:08:14.000]  有分別的 座堂教會
[00:08:14.000 --> 00:08:19.000]  我們很羨慕有些中派 每間教會都是坐在地上
[00:08:19.000 --> 00:08:22.000]  我們這些叫二樓教會
[00:08:22.000 --> 00:08:26.000]  再大 你沒有兩個消防通道走火
[00:08:26.000 --> 00:08:30.000]  就可以關門了 不關宗教迫害事的
[00:08:30.000 --> 00:08:33.000]  你不守法律
[00:08:33.000 --> 00:08:36.000]  神學院
[00:08:36.000 --> 00:08:39.000]  所以我在祈禱的時候
[00:08:39.000 --> 00:08:44.000]  我答應上帝 今天的分享
[00:08:44.000 --> 00:08:48.000]  是我以榮休院長的身份
[00:08:48.000 --> 00:08:51.000]  回顧一間神學院
[00:08:51.000 --> 00:09:00.000]  在過去怎樣承擔 傳承使命
[00:09:00.000 --> 00:09:03.000]  當然這間不是香港神學院
[00:09:03.000 --> 00:09:05.000]  我認識余里珍牧師 我很小的時候
[00:09:05.000 --> 00:09:08.000]  我爸爸跟她很老友 我們一起喝茶
[00:09:08.000 --> 00:09:10.000]  我不認識香港神學院
[00:09:10.000 --> 00:09:14.000]  認識都是因為同工開會
[00:09:14.000 --> 00:09:17.000]  剛才在九龍塘坐的士
[00:09:17.000 --> 00:09:22.000]  經過你們學院門口 來到七咸道的燈位
[00:09:22.000 --> 00:09:25.000]  才失了我四個字 都過不了
[00:09:25.000 --> 00:09:28.000]  結果要下車走過來
[00:09:28.000 --> 00:09:32.000]  今天的分享不是官方的
[00:09:32.000 --> 00:09:36.000]  我現在才發現原來剛才有首詩歌中文翻譯
[00:09:36.000 --> 00:09:38.000]  都要官方認可的
[00:09:38.000 --> 00:09:41.000]  沒有啊 今天沒有官方認可的
[00:09:41.000 --> 00:09:43.000]  雖然院長知道我來
[00:09:43.000 --> 00:09:47.000]  但我沒有給過我的講稿給他批准
[00:09:47.000 --> 00:09:53.000]  是一個個人的回顧
[00:09:53.000 --> 00:09:59.000]  不過謝容寶羅在哥倫多前書第七章40節所說
[00:09:59.000 --> 00:10:03.000]  我想我被聖靈感動了
[00:10:03.000 --> 00:10:07.000]  所以多謝周牧師邀請我來
[00:10:07.000 --> 00:10:14.000]  給我一個機會可以分享一個這樣的反省
[00:10:14.000 --> 00:10:18.000]  傳承使命 講挑戰
[00:10:18.000 --> 00:10:21.000]  我們可以叫很多口號
[00:10:21.000 --> 00:10:28.000]  講承擔 就是個案研習 Case study
[00:10:28.000 --> 00:10:32.000]  真是具體的這樣做 行不行啊 分不分得到啊
[00:10:32.000 --> 00:10:35.000]  所以我沒有帶聖經上來 也不是培靈會
[00:10:35.000 --> 00:10:39.000]  我都說昨晚調轉就好了 昨晚講多少聖經
[00:10:39.000 --> 00:10:42.000]  昨晚已經講了培靈會了
[00:10:42.000 --> 00:10:47.000]  今天是一個討論分享講座
[00:10:47.000 --> 00:10:53.000]  分享的對象 我感謝主對著港神的同工
[00:10:53.000 --> 00:11:00.000]  對著港神的老師 同學 校友 院長
[00:11:00.000 --> 00:11:02.000]  我不知道有沒有董事在這裡
[00:11:02.000 --> 00:11:08.000]  我們在愛丁堡學了一個他們說
[00:11:08.000 --> 00:11:13.000]  講座講到不是好像美國那樣計人數的
[00:11:13.000 --> 00:11:19.000]  多就好 我們要看誰來了 誰坐在這裡聽的
[00:11:19.000 --> 00:11:23.000]  哇 TF Torrance 坐在這裡 認識他嗎
[00:11:23.000 --> 00:11:25.000]  不知道他是誰 我們認識的
[00:11:25.000 --> 00:11:29.000]  大家馬上就很大壓力了 當然了
[00:11:29.000 --> 00:11:33.000]  所以感謝主 今天下午的時間
[00:11:33.000 --> 00:11:36.000]  我想很坦誠的跟你分享一下
[00:11:36.000 --> 00:11:39.000]  中國神學研究院 我們沒有70年
[00:11:39.000 --> 00:11:43.000]  我們是1975年開始的
[00:11:43.000 --> 00:11:48.000]  所以怎樣還計算計算的數字呢
[00:11:48.000 --> 00:11:51.000]  我們是慶祝過40週年
[00:11:51.000 --> 00:12:00.000]  過了45年 我們還在前面等50年的遠慶
[00:12:00.000 --> 00:12:07.000]  不過 忠臣的異象就不是75年才開始的
[00:12:07.000 --> 00:12:15.000]  是1967年1月29日
[00:12:15.000 --> 00:12:26.000]  所以如果我們用10年 60年代 70年代 80年代 90年代 2000年 2010
[00:12:26.000 --> 00:12:31.000]  現在又踏入到20年代 21世紀
[00:12:31.000 --> 00:12:39.000]  後來用聖經的先知的ballpark figure 70年
[00:12:39.000 --> 00:12:44.000]  你怎樣都計算不到由大亡國被擄70年
[00:12:44.000 --> 00:12:49.000]  勉強計算第一聖殿被毀到第二聖殿重建完成
[00:12:49.000 --> 00:12:53.000]  那就是70年 但聖經不是這樣說的
[00:12:53.000 --> 00:12:58.000]  所以這個70年有一點是強硬來的
[00:12:58.000 --> 00:13:02.000]  其實我們很想在每一個時代
[00:13:02.000 --> 00:13:11.000]  我們問怎樣去承擔一個神學院的使命
[00:13:11.000 --> 00:13:16.000]  今天我想和大家很誠實的分享
[00:13:16.000 --> 00:13:21.000]  我知道有錄音 所以我未必可以暢所欲言
[00:13:21.000 --> 00:13:25.000]  但是我講得出來的 我要負責的
[00:13:25.000 --> 00:13:30.000]  雖然不是官方 以前殖民地時期
[00:13:30.000 --> 00:13:34.000]  有很多接近官方人士的吹風會
[00:13:34.000 --> 00:13:39.000]  大家要守規矩 不會說是誰說的
[00:13:39.000 --> 00:13:42.000]  你們也不要說是誰說的
[00:13:42.000 --> 00:13:47.000]  60年代 1967年 為甚麼這麼清楚呢
[00:13:47.000 --> 00:13:55.000]  因為1月29日是中國神學研究院的籌備委員會
[00:13:55.000 --> 00:13:58.000]  正式在美國成立
[00:13:58.000 --> 00:14:06.000]  四個在美國東岸的Westminster神學院
[00:14:06.000 --> 00:14:09.000]  當時沒有M.Div.的
[00:14:09.000 --> 00:14:16.000]  那時是叫做B.D.Bachelor of Divinity的課程
[00:14:16.000 --> 00:14:21.000]  四位華人的神學生
[00:14:21.000 --> 00:14:28.000]  趙天恩牧師 陳濟文牧師 高澤岳牧師
[00:14:28.000 --> 00:14:32.000]  台灣背景的 我一直讀錯了他的名字
[00:14:32.000 --> 00:14:35.000]  讀高澤岳直到我去台北
[00:14:35.000 --> 00:14:40.000]  用普通話來和華神的同工聊天
[00:14:40.000 --> 00:14:44.000]  我說「高子樂」 馬上矯正我
[00:14:44.000 --> 00:14:47.000]  「高子樂」音樂的「樂」
[00:14:47.000 --> 00:14:50.000]  所以高澤岳牧師
[00:14:50.000 --> 00:14:54.000]  最後最年輕的是周永健牧師
[00:14:54.000 --> 00:14:56.000]  當時四個都不是牧師
[00:14:56.000 --> 00:14:58.000]  剛剛在神學院
[00:14:58.000 --> 00:15:03.000]  最早入學的是趙天恩 1962年
[00:15:03.000 --> 00:15:08.000]  最遲入學的是周永健 1966年
[00:15:08.000 --> 00:15:12.000]  周牧師當年畢業 是考第一畢業的
[00:15:12.000 --> 00:15:14.000]  他一直都沒有告訴我們
[00:15:14.000 --> 00:15:19.000]  我們後來才找到這些消息出來
[00:15:19.000 --> 00:15:24.000]  所以67年1月 周牧師25歲
[00:15:24.000 --> 00:15:34.000]  他們四位神學生就成立中國神學研究院
[00:15:34.000 --> 00:15:39.000]  1967年出生的請舉手
[00:15:39.000 --> 00:15:45.000]  不是很多 當年是我五年級六年級
[00:15:45.000 --> 00:15:49.000]  希伯論堂還在東方街
[00:15:49.000 --> 00:15:52.000]  趙素明來了沒有?還沒有
[00:15:52.000 --> 00:15:57.000]  我是住在現在填海了
[00:15:57.000 --> 00:16:04.000]  文慧樓在道船街 走路去土瓜灣上學
[00:16:04.000 --> 00:16:08.000]  家裡很不放心 你知道為什麼嗎?
[00:16:08.000 --> 00:16:13.000]  不知道 土製菠蘿有沒有聽過?
[00:16:13.000 --> 00:16:18.000]  67年香港暴動 為什麼香港會暴動?
[00:16:18.000 --> 00:16:23.000]  反修例?還是佔中?
[00:16:23.000 --> 00:16:29.000]  因為文革 不是渡海小輪家家
[00:16:29.000 --> 00:16:33.000]  渡海小輪家家最多是鬚手中坐在那裡絕食
[00:16:33.000 --> 00:16:40.000]  神父出來幫忙 之所以能夠搞起暴動
[00:16:40.000 --> 00:16:45.000]  是因為左派的力量在國貨公司
[00:16:45.000 --> 00:16:47.000]  如果你當時知道的話
[00:16:47.000 --> 00:16:52.000]  所以那些流血的場面天天在報章出現
[00:16:52.000 --> 00:16:56.000]  然後一個汽油彈燒死了林彬
[00:16:56.000 --> 00:17:00.000]  你不認識誰了?Mirror你認識吧
[00:17:00.000 --> 00:17:06.000]  當時的Mirror 是啊 人人都聽他的
[00:17:06.000 --> 00:17:09.000]  除了你我之外 張牧師有沒有聽?
[00:17:09.000 --> 00:17:11.000]  我們那一代的
[00:17:11.000 --> 00:17:16.000]  67年暴動印象猶新 是因為文革
[00:17:16.000 --> 00:17:21.000]  文革十年 何止拆十字架?
[00:17:21.000 --> 00:17:29.000]  整個內地中國大陸連一間教會都關門
[00:17:29.000 --> 00:17:33.000]  所有的傳道人 別說神學院
[00:17:33.000 --> 00:17:37.000]  全部變成牛鬼蛇神 有沒有聽過這四個字?
[00:17:37.000 --> 00:17:43.000]  革命無罪 造反有理
[00:17:43.000 --> 00:17:46.000]  這是毛澤東和劉少奇鬥爭
[00:17:46.000 --> 00:17:53.000]  禍及全國的一場文革的政治運動
[00:17:53.000 --> 00:18:00.000]  1967年1月 文革方興未艾
[00:18:00.000 --> 00:18:03.000]  認識這四個字吧?不認識
[00:18:03.000 --> 00:18:08.000]  剛剛開始 風頭火勢
[00:18:08.000 --> 00:18:12.000]  你在美國讀神學
[00:18:12.000 --> 00:18:15.000]  你有感動要開一間神學院
[00:18:15.000 --> 00:18:22.000]  第一 在哪裏開?第二叫甚麼名字?
[00:18:22.000 --> 00:18:25.000]  我看回這段歷史的時候
[00:18:25.000 --> 00:18:27.000]  我其實呆了
[00:18:27.000 --> 00:18:30.000]  我說環顧華人教會
[00:18:30.000 --> 00:18:34.000]  每個人開神學院都叫中華神學院
[00:18:34.000 --> 00:18:39.000]  最新那間在台北成立叫中華福音神學院
[00:18:39.000 --> 00:18:44.000]  沒有人罵他 中華主愛甚麼?中華
[00:18:44.000 --> 00:18:48.000]  有沒有聽過主愛中國?沒有
[00:18:48.000 --> 00:18:52.000]  我整個大學時期是主愛中華
[00:18:52.000 --> 00:18:56.000]  中華和中國的分別不解釋了
[00:18:56.000 --> 00:19:02.000]  是錄音嘛 你懂的 你明白的
[00:19:02.000 --> 00:19:07.000]  但是四位的神學生在美國讀完神學
[00:19:07.000 --> 00:19:10.000]  其實他們絕對可以留下
[00:19:10.000 --> 00:19:14.000]  成立一間Wesminster Chinese Seminary
[00:19:14.000 --> 00:19:16.000]  為甚麼不行?
[00:19:16.000 --> 00:19:23.000]  因為他們成立的是中國神學研究院
[00:19:23.000 --> 00:19:28.000]  我相信大膽猜是趙天恩牧師的conviction
[00:19:28.000 --> 00:19:31.000]  因為他後來離開了忠臣
[00:19:31.000 --> 00:19:34.000]  他創立第二間在香港的神學院
[00:19:34.000 --> 00:19:38.000]  你都懂的 哪一間?不懂嗎?
[00:19:38.000 --> 00:19:43.000]  中宣嘛 中宣的全名是甚麼?
[00:19:43.000 --> 00:19:49.000]  中國宣導神學院
[00:19:49.000 --> 00:19:57.000]  奇怪 在60年代承擔神學教育的使命
[00:19:57.000 --> 00:20:02.000]  四位二十多三十歲的弟兄
[00:20:02.000 --> 00:20:08.000]  他們獻身 他們毀身 他們回歸
[00:20:08.000 --> 00:20:14.000]  聰明的 精英 我經常說精英沒有罪的
[00:20:14.000 --> 00:20:18.000]  今天好像很鄙視 我有一次公開說
[00:20:18.000 --> 00:20:22.000]  知識份子甚麼甚麼 旁邊那個立刻矯正
[00:20:22.000 --> 00:20:24.000]  我不是知識份子 我是常識份子
[00:20:24.000 --> 00:20:29.000]  哇 你很厲害 不需要道歉的
[00:20:29.000 --> 00:20:37.000]  你知道陳濟民牧師當年選擇去英國曼徹斯特
[00:20:37.000 --> 00:20:42.000]  去跟F.F.Bruce讀新約
[00:20:42.000 --> 00:20:45.000]  誰是F.F.Bruce?
[00:20:45.000 --> 00:20:56.000]  就是當年在英文世界福音信仰聖經研究最出色的學者
[00:20:56.000 --> 00:21:09.000]  真是年少有為 有志向 不是最好的都不去跟
[00:21:09.000 --> 00:21:12.000]  當然我說第二個你就不懂了
[00:21:12.000 --> 00:21:17.000]  周永健牧師當年去了Brandeis
[00:21:17.000 --> 00:21:22.000]  在波士頓猶太人的大學
[00:21:22.000 --> 00:21:33.000]  他的PhD是跟當年烏加列文的權威 Cyrus Gordon
[00:21:33.000 --> 00:21:36.000]  陳博士應該認識的
[00:21:36.000 --> 00:21:40.000]  所以選擇最好的 目的是甚麼?
[00:21:40.000 --> 00:21:52.000]  是回來為中國設立一間神學院在香港
[00:21:52.000 --> 00:22:03.000]  大時代文革十年 如何履行這個使命
[00:22:03.000 --> 00:22:07.000]  如何承擔這個使命
[00:22:07.000 --> 00:22:11.000]  由我自己開始 不是去批評
[00:22:11.000 --> 00:22:14.000]  華人教會沒有人讀神學的
[00:22:14.000 --> 00:22:18.000]  你罵你可以罵 我們香港人習慣了罵
[00:22:18.000 --> 00:22:22.000]  從黃毓民和鄭經翰開始
[00:22:22.000 --> 00:22:27.000]  早上多過癮 上班時扭開收音機不停罵
[00:22:27.000 --> 00:22:31.000]  可以的 那時沒有人會抓的
[00:22:31.000 --> 00:22:39.000]  他們是否想要一個這樣的香港 教會 神學院
[00:22:39.000 --> 00:22:42.000]  我喜歡突破他的書籤
[00:22:42.000 --> 00:22:46.000]  與其就座黑暗 知不知道說下去
[00:22:46.000 --> 00:22:51.000]  不如燃燒自己
[00:22:51.000 --> 00:22:56.000]  不是叫你去自焚 也不是要你去坐牢 要你去讀書
[00:22:56.000 --> 00:22:59.000]  用心讀好書
[00:22:59.000 --> 00:23:02.000]  所以周牧師當年回來
[00:23:02.000 --> 00:23:11.000]  他是全中國人當中讀聖經研究的老師
[00:23:11.000 --> 00:23:17.000]  通古代近東 幾多種文字
[00:23:17.000 --> 00:23:23.000]  你數一下 阿甲文 蘇默文 阿蘭文
[00:23:23.000 --> 00:23:26.000]  不要說希伯來文 他們都要懂
[00:23:26.000 --> 00:23:32.000]  烏加列文 他退休後沒有人懂
[00:23:32.000 --> 00:23:35.000]  感謝主 今年8月
[00:23:35.000 --> 00:23:41.000]  我們一位校友儲備師資 胡俊聯弟兄回來了
[00:23:41.000 --> 00:23:46.000]  他在Vanderbilt 柱永華牧師畢業的母校
[00:23:46.000 --> 00:23:50.000]  他最後一科成績回來的時候
[00:23:50.000 --> 00:23:55.000]  阿拉伯文 我和他數一下 厲害
[00:23:55.000 --> 00:23:59.000]  感謝主 自從周牧師到今天
[00:23:59.000 --> 00:24:03.000]  我們終於等到有第二位老師
[00:24:03.000 --> 00:24:09.000]  你起碼懂得看文字 文獻
[00:24:09.000 --> 00:24:14.000]  你回到古代以色列的世界
[00:24:14.000 --> 00:24:19.000]  去明白聖經一句很普通的話
[00:24:19.000 --> 00:24:25.000]  你用今天的意識形態去分析
[00:24:25.000 --> 00:24:31.000]  這是60年代 忠臣由當年開始
[00:24:31.000 --> 00:24:37.000]  儲備師資的承擔
[00:24:37.000 --> 00:24:42.000]  到今天我們新任的院長 是我們的校友
[00:24:42.000 --> 00:24:47.000]  是我們的儲備師資 學成回來
[00:24:47.000 --> 00:24:51.000]  承擔是這樣說的 不是喊口號的
[00:24:51.000 --> 00:24:58.000]  承擔也不是開培靈會叫你去承擔的
[00:24:58.000 --> 00:25:02.000]  我很感動 四位弟兄開始
[00:25:02.000 --> 00:25:07.000]  他們祈禱領受這個意象 心中感動
[00:25:07.000 --> 00:25:13.000]  於是大家相約去最好的學校
[00:25:13.000 --> 00:25:21.000]  裝備自己 然後義無反顧回到香港
[00:25:21.000 --> 00:25:29.000]  70年代又是甚麼使命 怎樣去承擔呢
[00:25:29.000 --> 00:25:34.000]  70年代開校了 招生了
[00:25:34.000 --> 00:25:41.000]  很多人來問 其實到今天都說不清楚我們學校的名字
[00:25:41.000 --> 00:25:49.000]  我去港島見得多 主席很賤 今天我們很高興請到李思敬博士
[00:25:49.000 --> 00:25:55.000]  他是中國神學院的 中國研究神學院
[00:25:55.000 --> 00:26:00.000]  我真是想請他不用介紹了 港島
[00:26:00.000 --> 00:26:04.000]  是很難 什麼叫做研究院
[00:26:04.000 --> 00:26:08.000]  所以很多人來問我 你們研究甚麼
[00:26:08.000 --> 00:26:14.000]  這樣問就真的問錯了
[00:26:14.000 --> 00:26:22.000]  研究院其實很簡單 就是收的學生是大學畢業
[00:26:22.000 --> 00:26:24.000]  那就是研究院
[00:26:24.000 --> 00:26:32.000]  神學院在70年代是收中學畢業的 你知道吧
[00:26:32.000 --> 00:26:39.000]  連中學都未畢業的 收不收的 收的 見道神學院開預科的
[00:26:39.000 --> 00:26:45.000]  我父親當年就是這樣入長洲 因為何義思教師養大他的孫教師
[00:26:45.000 --> 00:26:51.000]  劉福群院長請他回來負責見道神學院的預科課程
[00:26:51.000 --> 00:26:55.000]  何教師就拉我父親進去 從伯特利神學院進到見道神學院
[00:26:55.000 --> 00:27:00.000]  於是我三歲半就搬進去長洲讀幼稚園
[00:27:00.000 --> 00:27:08.000]  預科的同學連中學都未畢業 讀多一年
[00:27:08.000 --> 00:27:13.000]  其實是對的 今天我們叫這些成年學生
[00:27:13.000 --> 00:27:20.000]  長賜就很明白了 他在我們學校設了一個紀錄
[00:27:20.000 --> 00:27:30.000]  由Diploma到MCS 到MDiv 逐個program來讀
[00:27:30.000 --> 00:27:40.000]  這個是懷仁教會一直以來神學院中學畢業
[00:27:40.000 --> 00:27:44.000]  所以四年的神學訓練
[00:27:44.000 --> 00:27:56.000]  中神要成立研究院 驕傲 學術 要精英 對不起
[00:27:56.000 --> 00:28:02.000]  回到70年代問為什麼要收大學畢業生
[00:28:02.000 --> 00:28:12.000]  原因是上帝在大學的學生福音工作興起了一個運動
[00:28:12.000 --> 00:28:15.000]  畢業生運動
[00:28:15.000 --> 00:28:21.000]  你大概都聽過的 獻給無名的傳道者 邊雲波弟兄
[00:28:21.000 --> 00:28:27.000]  就是解放前中國的大學生
[00:28:27.000 --> 00:28:34.000]  他們獻身 他們去西北 去中亞洲傳福音
[00:28:34.000 --> 00:28:37.000]  將福音帶回耶路撒冷
[00:28:37.000 --> 00:28:44.000]  所以是自己抵守 甘心放下世上的享受
[00:28:44.000 --> 00:28:49.000]  很出名的詩歌
[00:28:49.000 --> 00:29:02.000]  訓練畢業生是承接40年代開始中國的學生福音工作
[00:29:02.000 --> 00:29:08.000]  60年代來到香港 一位宣教士David Adeny
[00:29:08.000 --> 00:29:14.000]  你沒有聽過 他在大學當中成立團契
[00:29:14.000 --> 00:29:19.000]  陳起謙牧師謙叔和他同工
[00:29:19.000 --> 00:29:25.000]  很多大學生信主奉獻讀神學
[00:29:25.000 --> 00:29:34.000]  這是忠臣在70年代承擔的使命
[00:29:34.000 --> 00:29:41.000]  不要誤會 我絕對沒有意思貶低其他的神學院
[00:29:41.000 --> 00:29:49.000]  我父親當年1948年去重慶神學院讀神學
[00:29:49.000 --> 00:29:57.000]  一年之後來地辨識 來到香港
