
[00:00:00.000 --> 00:00:09.000]  我們在新年都希望萬事如意、萬事勝意
[00:04:47.000 --> 00:04:53.000]  一項認定、一個定數、然後一個變數
[00:04:53.000 --> 00:04:55.000]  這個認定是什麼呢?
[00:04:55.000 --> 00:04:57.000]  就是頭一句
[00:04:57.000 --> 00:05:02.000]  我們曉得萬事都互相效力
[00:05:02.000 --> 00:05:07.000]  曉得就是你要明白、你要理解
[00:05:07.000 --> 00:05:09.000]  你要知道這個真理
[00:05:09.000 --> 00:05:11.000]  而不是只是憑感覺
[00:05:11.000 --> 00:05:15.000]  你要頭腦裡清楚到底它是什麼
[00:05:15.000 --> 00:05:17.000]  這個叫曉得
[00:05:17.000 --> 00:05:18.000]  曉得什麼呢?
[00:05:18.000 --> 00:05:22.000]  曉得萬事都互相效力
[00:05:22.000 --> 00:05:25.000]  這是你要認定的一件事
[00:05:25.000 --> 00:05:27.000]  認定什麼呢?
[00:05:27.000 --> 00:05:32.000]  認定這個世界所有的東西都是互相效力
[00:05:32.000 --> 00:05:40.000]  互相效力這個字其實就是兩個欺民合在一起
[00:05:40.000 --> 00:05:44.000]  是一起工作
[00:05:44.000 --> 00:05:45.000]  第一個字就是一起
[00:05:45.000 --> 00:05:47.000]  第二個字就是工作
[00:05:47.000 --> 00:05:50.000]  一起工作或是相互工作
[00:05:50.000 --> 00:05:52.000]  或是配合去工作
[00:05:52.000 --> 00:05:58.000]  中文翻譯為互相效力翻譯得不錯
[00:05:58.000 --> 00:06:03.000]  這個字叫做Synergy
[00:06:03.000 --> 00:06:08.000]  就是我們英文的Synergy是從這個字出來的
[00:06:08.000 --> 00:06:11.000]  就是一起去效力
[00:06:11.000 --> 00:06:15.000]  這個字在聖經裡面除了出現這裡還有四次
[00:06:15.000 --> 00:06:19.000]  有兩次是很接近這個意思的
[00:06:19.000 --> 00:06:21.000]  主耶穌復活之後
[00:06:21.000 --> 00:06:24.000]  馬克思第十六章第二十節
[00:06:24.000 --> 00:06:28.000]  主耶穌復活之後門徒到處傳福音
[00:06:28.000 --> 00:06:30.000]  主和他們同工
[00:06:30.000 --> 00:06:32.000]  主和他們同工
[00:06:32.000 --> 00:06:34.000]  同工就是這個字
[00:06:34.000 --> 00:06:37.000]  配合來工作
[00:06:37.000 --> 00:06:40.000]  還有一道我覺得更加貼切的
[00:06:40.000 --> 00:06:43.000]  就是雅各書第二章第二十二節
[00:06:43.000 --> 00:06:48.000]  信心和他的行為是並行的
[00:06:48.000 --> 00:06:52.000]  信心行為一起去配合工作
[00:06:52.000 --> 00:06:56.000]  如果你看雅各書那一節經文
[00:06:56.000 --> 00:06:59.000]  和這一節大家可以互相輝映
[00:06:59.000 --> 00:07:02.000]  我問大家一個問題
[00:07:02.000 --> 00:07:06.000]  到底誰是萬事互相效力呢?
[00:07:06.000 --> 00:07:11.000]  這一節聖經如果你看中文翻譯
[00:07:11.000 --> 00:07:15.000]  就是萬事自己互相效力
[00:07:15.000 --> 00:07:17.000]  這是一種翻譯
[00:07:17.000 --> 00:07:21.000]  另一種翻譯就是神使萬事互相效力
[00:07:21.000 --> 00:07:24.000]  到底是神使他們互相效力呢?
[00:07:24.000 --> 00:07:28.000]  還是他們自己互相效力呢?
[00:07:28.000 --> 00:07:31.000]  結果其實差不多
[00:07:31.000 --> 00:07:34.000]  萬事怎麼會自己互相效力呢?
[00:07:34.000 --> 00:07:38.000]  就算你不翻神的字出來
[00:07:38.000 --> 00:07:41.000]  但他背後都有一個動力
[00:07:41.000 --> 00:07:44.000]  讓他們彼此配搭
[00:07:44.000 --> 00:07:46.000]  而在羅馬書第八章
[00:07:46.000 --> 00:07:51.000]  神在背後的作為是不可以抹殺的
[00:07:51.000 --> 00:07:54.000]  所以如果我們不相信
[00:07:54.000 --> 00:07:58.000]  這個世界的東西在神的掌管下
[00:07:58.000 --> 00:08:02.000]  在背後配合下互相效力
[00:08:02.000 --> 00:08:04.000]  就等於什麼呢?
[00:08:04.000 --> 00:08:09.000]  就等於我們中國人聽蔡英文失馬的故事
[00:08:09.000 --> 00:08:12.000]  蔡英文失馬的那句話是什麼呢?
[00:08:12.000 --> 00:08:15.000]  焉知非福
[00:08:15.000 --> 00:08:17.000]  還有一句
[00:08:17.000 --> 00:08:22.000]  蔡英文失馬焉知非禍
[00:08:22.000 --> 00:08:26.000]  有時是禍有時是福
[00:08:26.000 --> 00:08:29.000]  其實說明了一件事
[00:08:29.000 --> 00:08:32.000]  冥冥中有一樣東西注定了
[00:08:32.000 --> 00:08:38.000]  你不能憑它的外表來斷定它到底是怎樣的
[00:08:38.000 --> 00:08:42.000]  所以世間人的智慧是
[00:08:42.000 --> 00:08:49.000]  如果你有你就不要那麼得意
[00:08:49.000 --> 00:08:54.000]  如果你沒有就不要那麼失意
[00:08:54.000 --> 00:08:59.000]  所以總而言之世間事就不要太過懷
[00:08:59.000 --> 00:09:02.000]  因為有時可能會逆轉
[00:09:02.000 --> 00:09:05.000]  逆轉可能是因禍得福
[00:09:05.000 --> 00:09:09.000]  但逆轉也可以是因福得禍
[00:09:09.000 --> 00:09:12.000]  所以大家都不知道是怎樣
[00:09:12.000 --> 00:09:15.000]  如果你沒有神在背後操作
[00:09:15.000 --> 00:09:17.000]  你不是有神的人
[00:09:17.000 --> 00:09:20.000]  你就是聽天由命
[00:09:20.000 --> 00:09:22.000]  沒有辦法控制你的人生
[00:09:22.000 --> 00:09:27.000]  或者說用命運來描述你的人生
[00:09:27.000 --> 00:09:30.000]  所以我們看聖經的時候
[00:09:30.000 --> 00:09:32.000]  要有一個認定
[00:09:32.000 --> 00:09:35.000]  萬事是互相效力的
[00:09:35.000 --> 00:09:37.000]  不單單萬事互相效力
[00:09:37.000 --> 00:09:40.000]  是神在背後使互相效力
[00:09:40.000 --> 00:09:43.000]  我們要問萬事到底是什麼事呢?
[00:09:43.000 --> 00:09:46.000]  萬事是什麼事呢?
[00:09:46.000 --> 00:09:49.000]  有些人說萬事就是萬事
[00:09:49.000 --> 00:09:52.000]  如果我們看上文下理
[00:09:52.000 --> 00:09:54.000]  特別是下文你就知道
[00:09:54.000 --> 00:09:59.000]  保羅說沒有一件事可以使我們與基督的愛隔絕
[00:09:59.000 --> 00:10:01.000]  難道是患難嗎?
[00:10:01.000 --> 00:10:03.000]  是痛苦嗎?
[00:10:03.000 --> 00:10:05.000]  是飢餓嗎?等等
[00:10:05.000 --> 00:10:10.000]  他說這些苦難其實是負面的經歷
[00:10:10.000 --> 00:10:13.000]  不能使我們與基督的愛隔絕
[00:10:13.000 --> 00:10:15.000]  按照文理來說
[00:10:15.000 --> 00:10:20.000]  萬事好像是針對負面的事
[00:10:20.000 --> 00:10:25.000]  但是萬事互相效力
[00:10:25.000 --> 00:10:28.000]  能夠有一種synergy
[00:10:28.000 --> 00:10:33.000]  彼此能夠配搭互相產生美好的果效
[00:10:33.000 --> 00:10:36.000]  這個萬事就真的是萬事
[00:10:36.000 --> 00:10:38.000]  無論是好的不好的
[00:10:38.000 --> 00:10:40.000]  無論是美的醜的
[00:10:40.000 --> 00:10:42.000]  無論是好的壞的
[00:10:42.000 --> 00:10:43.000]  善的惡的
[00:10:43.000 --> 00:10:46.000]  他們合在一起的時候
[00:10:46.000 --> 00:10:51.000]  他們就會產生一種力量
[00:10:51.000 --> 00:10:53.000]  等下我問大家
[00:10:53.000 --> 00:10:56.000]  基督徒會不會遇到倒霉的事呢?
[00:10:56.000 --> 00:10:58.000]  會不會呢?
[00:10:58.000 --> 00:11:03.000]  好像沒有人經歷過倒霉的事
[00:11:03.000 --> 00:11:05.000]  沒有什麼反應
[00:11:05.000 --> 00:11:07.000]  基督徒會不會遇到倒霉的事呢?
[00:11:07.000 --> 00:11:09.000]  會
[00:11:09.000 --> 00:11:13.000]  基督徒會遇到倒霉的事
[00:11:13.000 --> 00:11:15.000]  因為聖經都是這樣說的
[00:11:15.000 --> 00:11:18.000]  就是說敬前道日我們就會受逼迫
[00:11:18.000 --> 00:11:20.000]  而很多信主的人
[00:11:20.000 --> 00:11:25.000]  他們同樣遇到很多患難困迫
[00:11:25.000 --> 00:11:27.000]  好了我問大家
[00:11:27.000 --> 00:11:30.000]  基督徒遇到倒霉的事
[00:11:30.000 --> 00:11:34.000]  是不是他就會變成一個倒霉的人呢?
[00:11:34.000 --> 00:11:41.000]  你們又靜下來了
[00:11:41.000 --> 00:11:42.000]  我再問一下
[00:11:42.000 --> 00:11:44.000]  基督徒遇到倒霉的事
[00:11:44.000 --> 00:11:47.000]  是不是他就會變成一個倒霉的人呢?
[00:11:47.000 --> 00:11:49.000]  不是的
[00:11:49.000 --> 00:11:54.000]  所以其實倒霉的事
[00:11:54.000 --> 00:11:56.000]  有時你遇到
[00:11:56.000 --> 00:11:58.000]  你自己都被倒霉的事拉下水
[00:11:58.000 --> 00:12:00.000]  變成一個倒霉的人
[00:12:00.000 --> 00:12:02.000]  其實不需要的
[00:12:02.000 --> 00:12:04.000]  更何況倒霉的事
[00:12:04.000 --> 00:12:07.000]  有時不一定是倒霉的事
[00:12:07.000 --> 00:12:10.000]  如果你倒霉的事被拉下水
[00:12:10.000 --> 00:12:12.000]  變成倒霉的人
[00:12:12.000 --> 00:12:14.000]  那你就真的很倒霉了
[00:12:14.000 --> 00:12:16.000]  為什麼呢?
[00:12:16.000 --> 00:12:19.000]  因為你不明白在神的安排下
[00:12:19.000 --> 00:12:24.000]  一切都是互相效力的
[00:12:24.000 --> 00:12:28.000]  今天我要和大家說
[00:12:28.000 --> 00:12:33.000]  其實基督徒要有一個叫做整全論
[00:12:33.000 --> 00:12:35.000]  我先說
[00:12:35.000 --> 00:12:37.000]  有一種叫做二元論
[00:12:37.000 --> 00:12:40.000]  在教會經常出現
[00:12:40.000 --> 00:12:42.000]  最少在約伯和拿俄米身上
[00:12:42.000 --> 00:12:46.000]  出現這種叫做二元論的苦難觀
[00:12:46.000 --> 00:12:48.000]  二元論的苦難觀是什麼呢?
[00:12:48.000 --> 00:12:51.000]  如果大家知道約伯的故事
[00:12:51.000 --> 00:12:54.000]  約伯在幾天內失去了他的財產
[00:12:54.000 --> 00:12:56.000]  失去了他的兒女
[00:12:56.000 --> 00:12:58.000]  然後失去了他的健康
[00:12:58.000 --> 00:13:00.000]  是不是?
[00:13:00.000 --> 00:13:04.000]  而他失去這些東西的時候
[00:13:04.000 --> 00:13:06.000]  他向神發出一個宣告
[00:13:06.000 --> 00:13:10.000]  他說我赤身出於母胎也必赤身歸回
[00:13:10.000 --> 00:13:12.000]  賞賜的是耶和華
[00:13:12.000 --> 00:13:14.000]  收取的是耶和華
[00:13:14.000 --> 00:13:16.000]  耶和華的命是應當稱重
[00:13:16.000 --> 00:13:22.000]  這個回應高不高超?
[00:13:22.000 --> 00:13:24.000]  非常高超
[00:13:24.000 --> 00:13:26.000]  你說我也行
[00:13:26.000 --> 00:13:28.000]  你現在沒有遇到
[00:13:28.000 --> 00:13:30.000]  當然你說你也行
[00:13:30.000 --> 00:13:32.000]  當你遇到的時候
[00:13:32.000 --> 00:13:34.000]  那時候行不行你自己知道了
[00:13:34.000 --> 00:13:40.000]  當他真的遇到這些絕境的遭遇的時候
[00:13:40.000 --> 00:13:42.000]  他能夠這樣宣告
[00:13:42.000 --> 00:13:46.000]  是非常罕有的
[00:13:46.000 --> 00:13:50.000]  然後他太太
[00:13:50.000 --> 00:13:52.000]  大家知道了
[00:13:52.000 --> 00:13:54.000]  我不知道為什麼
[00:13:54.000 --> 00:13:56.000]  原來我這樣說
[00:13:56.000 --> 00:13:58.000]  神將他的兒女拿走了
[00:13:58.000 --> 00:14:00.000]  神將他的財富拿走了
[00:14:00.000 --> 00:14:02.000]  神將他的健康拿走了
[00:14:02.000 --> 00:14:08.000]  但是神唯一沒有將他拿走的就是他的太太
[00:14:08.000 --> 00:14:12.000]  沒有拿走的就成為了他的另一種試探
[00:14:12.000 --> 00:14:14.000]  或者試煉
[00:14:14.000 --> 00:14:16.000]  大家同不同意嗎?
[00:14:16.000 --> 00:14:18.000]  因為他太太說
[00:14:18.000 --> 00:14:22.000]  你不如利欺神
[00:14:22.000 --> 00:14:24.000]  死了吧
[00:14:24.000 --> 00:14:26.000]  你覺不覺得
[00:14:26.000 --> 00:14:30.000]  約伯和他太太的關係應該也有些問題
[00:14:30.000 --> 00:14:36.000]  不知道是誰出現的問題
[00:14:36.000 --> 00:14:42.000]  所以留在這裡的都成為了約伯的一個很大的試煉
[00:14:42.000 --> 00:14:44.000]  約伯怎樣回應呢?
[00:14:44.000 --> 00:14:46.000]  約伯說
[00:14:46.000 --> 00:14:48.000]  你說話像如環的婦人
[00:14:48.000 --> 00:14:52.000]  難道我們從神手裡得福
[00:14:52.000 --> 00:14:54.000]  不也受禍嗎?
[00:14:54.000 --> 00:14:58.000]  約伯是以言論的
[00:14:58.000 --> 00:15:00.000]  他看東西
[00:15:00.000 --> 00:15:02.000]  這些是倒楣的
[00:15:02.000 --> 00:15:04.000]  這些是神的恩典
[00:15:04.000 --> 00:15:06.000]  這個是禍
[00:15:06.000 --> 00:15:08.000]  這個是福
[00:15:08.000 --> 00:15:10.000]  所以他看東西分得很清楚
[00:15:10.000 --> 00:15:12.000]  黑與白
[00:15:12.000 --> 00:15:14.000]  禍與福
[00:15:14.000 --> 00:15:16.000]  是很明顯的
[00:15:16.000 --> 00:15:18.000]  弟兄姊妹在舊約
[00:15:18.000 --> 00:15:20.000]  那訛米都是一樣的
[00:15:20.000 --> 00:15:24.000]  神使我滿滿的出去
[00:15:24.000 --> 00:15:26.000]  但是空空的回來
[00:15:26.000 --> 00:15:28.000]  以後不要再叫我那訛米了
[00:15:28.000 --> 00:15:30.000]  叫我做什麼?
[00:15:30.000 --> 00:15:32.000]  叫我做馬拉
[00:15:32.000 --> 00:15:34.000]  不要叫我甜
[00:15:34.000 --> 00:15:36.000]  叫我苦
[00:15:36.000 --> 00:15:38.000]  叫我做苦婆婆
[00:15:38.000 --> 00:15:42.000]  那訛米也是有一個意言論的苦難觀
[00:15:42.000 --> 00:15:44.000]  但是到了新約
[00:15:44.000 --> 00:15:48.000]  我們發現保羅將神學的觀念改變了
[00:15:48.000 --> 00:15:50.000]  改變了什麼呢?
[00:15:50.000 --> 00:15:52.000]  就是倒楣的東西
[00:15:52.000 --> 00:15:54.000]  就是不如意的東西
[00:15:54.000 --> 00:15:56.000]  就是壞事
[00:15:56.000 --> 00:15:58.000]  所有的東西合在一起
[00:15:58.000 --> 00:16:08.000]  其實都可以在神的配合和處理下成為好事
[00:16:08.000 --> 00:16:12.000]  這個我覺得是在新約的聖經裏面
[00:16:12.000 --> 00:16:16.000]  讓我們看見的漸進啟示
[00:16:16.000 --> 00:16:20.000]  我覺得我們今天需要用保羅的觀點
[00:16:20.000 --> 00:16:22.000]  這個觀點叫做整全的苦難觀
[00:16:22.000 --> 00:16:28.000]  沒有說不好的東西
[00:16:28.000 --> 00:16:30.000]  沒有說倒楣的東西
[00:16:30.000 --> 00:16:32.000]  在神的角度裏面
[00:16:32.000 --> 00:16:34.000]  所有基督徒所遇到的
[00:16:34.000 --> 00:16:40.000]  都會帶我們去到一個目標
[00:16:40.000 --> 00:16:44.000]  這個目標就是叫我們突逆處
[00:16:44.000 --> 00:16:46.000]  我們現在來看一下這個定數
[00:16:46.000 --> 00:16:54.000]  我們看一下這個定數
[00:16:54.000 --> 00:16:56.000]  萬事都互相效力
[00:16:56.000 --> 00:16:58.000]  叫人突逆處
[00:16:58.000 --> 00:17:00.000]  我要和大家說
[00:17:00.000 --> 00:17:04.000]  數學上有些叫constant
[00:17:04.000 --> 00:17:06.000]  然後有些叫variable
[00:17:06.000 --> 00:17:10.000]  就是說如果一個定了的數
[00:17:10.000 --> 00:17:14.000]  它不會變的
[00:17:14.000 --> 00:17:17.000]  但是如果你加一個變數進去
[00:17:17.000 --> 00:17:19.000]  那個結果會怎樣
[00:17:19.000 --> 00:17:21.000]  會不會變
[00:17:21.000 --> 00:17:22.000]  會變
[00:17:22.000 --> 00:17:24.000]  所以那個定數
[00:17:24.000 --> 00:17:26.000]  其實在那個方程式裏面
[00:17:26.000 --> 00:17:29.000]  不是最終的結果
[00:17:29.000 --> 00:17:33.000]  最終的結果就是有個變數會影響它
[00:17:33.000 --> 00:17:35.000]  那個變數影響它的時候
[00:17:35.000 --> 00:17:41.000]  到最後那個結果是因為那個變數而影響
[00:17:41.000 --> 00:17:46.000]  我們先說定數
[00:17:46.000 --> 00:17:52.000]  定數就是萬事都互相效力
[00:17:52.000 --> 00:17:54.000]  叫人突逆處
[00:17:54.000 --> 00:18:00.000]  這個突逆處是一個定數
[00:18:00.000 --> 00:18:05.000]  就是說萬事互相效力是會產生逆處的
[00:18:05.000 --> 00:18:07.000]  是會使人得到逆處的
[00:18:07.000 --> 00:18:12.000]  萬事當然是為人來效力
[00:18:12.000 --> 00:18:17.000]  不是他自己本身在那裏運轉
[00:18:17.000 --> 00:18:20.000]  萬事其實是為人來效力
[00:18:20.000 --> 00:18:28.000]  今天我們要存什麼態度來面對這些困境
[00:18:28.000 --> 00:18:31.000]  其實在保羅的時代有兩種學派
[00:18:31.000 --> 00:18:35.000]  一種學派叫斯多瓦派
[00:18:35.000 --> 00:18:41.000]  斯多瓦派的看法就是禁慾
[00:18:41.000 --> 00:18:45.000]  他們的態度就是當你遇到困難
[00:18:45.000 --> 00:18:46.000]  遇到逆境的時候
[00:18:46.000 --> 00:18:49.000]  你咬緊牙關接受天命
[00:18:49.000 --> 00:18:54.000]  斯多瓦派的人他們是理性
[00:18:54.000 --> 00:18:56.000]  主張理性
[00:18:56.000 --> 00:19:00.000]  理性就成為我們感情的主人
[00:19:00.000 --> 00:19:03.000]  不要用感情來抬頭主導人生
[00:19:03.000 --> 00:19:06.000]  所以我們今天說一個人很stoic
[00:19:06.000 --> 00:19:11.000]  就是沒有表達感情的人
[00:19:11.000 --> 00:19:17.000]  第二種人叫做epicurus
[00:19:17.000 --> 00:19:19.000]  以彼古羅派
[00:19:19.000 --> 00:19:23.000]  在史唐人傳第十七章都有出現這兩種派
[00:19:23.000 --> 00:19:29.000]  這兩派的人是相反哲學的主張
[00:19:29.000 --> 00:19:36.000]  以彼古羅派他們是覺得人生是需要享樂的
[00:19:36.000 --> 00:19:38.000]  要盡情享樂
[00:19:38.000 --> 00:19:41.000]  就是讓你的慾望能夠得到滿足
[00:19:41.000 --> 00:19:45.000]  就好像哥林多人說吃吃喝喝
[00:19:45.000 --> 00:19:49.000]  因為明天就要死了
[00:19:49.000 --> 00:19:53.000]  到底是遇到困境的時候
[00:19:53.000 --> 00:19:59.000]  或者是遊戲人間
[00:19:59.000 --> 00:20:01.000]  或者是落天
[00:20:01.000 --> 00:20:03.000]  或者是禁慾
[00:20:03.000 --> 00:20:07.000]  或者是咬緊牙關去承認接受天命
[00:20:07.000 --> 00:20:11.000]  其實保羅他有另外一種看法
[00:20:11.000 --> 00:20:15.000]  保羅他不受希臘哲學影響
[00:20:15.000 --> 00:20:19.000]  他自己體會到一件事
[00:20:19.000 --> 00:20:23.000]  萬事互相效力叫愛神的人得益處
[00:20:23.000 --> 00:20:31.000]  萬事互相效力使我們得益處
[00:20:31.000 --> 00:20:33.000]  弟兄姊妹你要認定這件事
[00:20:33.000 --> 00:20:36.000]  這個定數一定會出現
[00:20:36.000 --> 00:20:39.000]  如果你掌握到這個變數
[00:20:39.000 --> 00:20:42.000]  一會兒我會和大家說這個變數是什麼
[00:20:42.000 --> 00:20:44.000]  這個定數一定會出現
[00:20:44.000 --> 00:20:46.000]  我們先說這個定數
[00:20:46.000 --> 00:20:50.000]  萬事互相效力是叫人得益處
[00:20:50.000 --> 00:20:54.000]  這個益處是什麼呢
[00:20:54.000 --> 00:20:56.000]  我們要問了
[00:20:56.000 --> 00:20:58.000]  大家覺得益處是什麼呢
[00:20:58.000 --> 00:21:03.000]  益處是否你不需要受到痛苦傷害呢
[00:21:03.000 --> 00:21:05.000]  是不是
[00:21:05.000 --> 00:21:07.000]  不是
[00:21:07.000 --> 00:21:11.000]  益處是否你的錢包裡一直有大疊銀紙呢
[00:21:11.000 --> 00:21:15.000]  不過現在的人不需要錢包裡有大疊銀紙
[00:21:15.000 --> 00:21:17.000]  都可以很有錢的
[00:21:17.000 --> 00:21:21.000]  或者銀行存款裡有很多個零呢
[00:21:21.000 --> 00:21:24.000]  或者住高級的住宅區
[00:21:24.000 --> 00:21:27.000]  可以享受奢華的生活
[00:21:27.000 --> 00:21:31.000]  穿著名牌經常可以遊戲人間
[00:21:31.000 --> 00:21:34.000]  不需要掛心你用了多少錢
[00:21:34.000 --> 00:21:39.000]  是不是這些就是你所謂的益處呢
[00:21:39.000 --> 00:21:47.000]  我們要明白這個定數得益處到底是什麼
[00:21:47.000 --> 00:21:50.000]  其實這些不是外表
[00:21:50.000 --> 00:21:54.000]  因為我們剛才說我們會遇到災難
[00:21:54.000 --> 00:21:56.000]  我們會遇到困苦
[00:21:56.000 --> 00:21:58.000]  我們會遇到逼迫
[00:21:58.000 --> 00:22:00.000]  我們會遇到傷害
[00:22:00.000 --> 00:22:03.000]  而如果你看這些不是益處的話
[00:22:03.000 --> 00:22:06.000]  你的人生就是注定灰暗
[00:22:06.000 --> 00:22:09.000]  我們明白神在背後掌管一切
[00:22:09.000 --> 00:22:13.000]  萬事都要互相效力
[00:22:13.000 --> 00:22:16.000]  然後叫人得益處
[00:22:16.000 --> 00:22:20.000]  我們現在說變數
[00:22:20.000 --> 00:22:23.000]  這個變數是什麼呢
[00:22:23.000 --> 00:22:29.000]  我先說有個長老在加州
[00:22:29.000 --> 00:22:32.000]  他有一次上我課
[00:22:32.000 --> 00:22:35.000]  他跟我分享他的一個經歷
[00:22:35.000 --> 00:22:40.000]  他說他在一間公司裡做IT
[00:22:40.000 --> 00:22:42.000]  他們有一個團隊
[00:22:42.000 --> 00:22:46.000]  有一次他跟一個團隊裡的員工
[00:22:46.000 --> 00:22:51.000]  其實就是一個team worker
[00:22:51.000 --> 00:22:54.000]  有些事情他們爭執
[00:22:54.000 --> 00:22:57.000]  大家不是很贊成對方的意見
[00:22:57.000 --> 00:23:01.000]  一直在爭論
[00:23:01.000 --> 00:23:03.000]  而說話就越來越大聲
[00:23:03.000 --> 00:23:07.000]  大家都知道他們在爭論
[00:23:07.000 --> 00:23:10.000]  最後要吃中午飯
[00:23:10.000 --> 00:23:14.000]  大家就離開了
[00:23:14.000 --> 00:23:17.000]  暫時不再討論了
[00:23:17.000 --> 00:23:19.000]  因為要去吃飯
