
[00:00:00.000 --> 00:00:01.560]  見了謝牧師這麼多年
[00:02:05.840 --> 00:02:08.600]  因為聖經才是今晚我們的主角
[00:02:08.600 --> 00:02:10.000]  我只是講的
[00:02:10.000 --> 00:02:11.680]  我講聖經裡面的東西
[00:02:11.680 --> 00:02:15.040]  但是真正的信息就在聖經裡面
[00:02:15.040 --> 00:02:16.560]  羅馬書第八章
[00:02:16.560 --> 00:02:18.640]  如果你沒有帶聖經的
[00:02:18.640 --> 00:02:21.680]  你有那些什麼
[00:02:21.680 --> 00:02:22.760]  三星那些
[00:02:22.760 --> 00:02:25.120]  有iPhone那些
[00:02:25.120 --> 00:02:26.720]  拿出來也不怕的
[00:02:26.720 --> 00:02:27.880]  不過關掉聲音
[00:02:27.880 --> 00:02:30.240]  不要又收WhatsApp
[00:02:30.240 --> 00:02:31.560]  又發WhatsApp
[00:02:31.560 --> 00:02:32.080]  好不好
[00:02:32.080 --> 00:02:33.960]  我們專心看聖經
[00:02:33.960 --> 00:02:35.160]  和旁邊看也好
[00:02:35.160 --> 00:02:35.520]  好不好
[00:02:35.520 --> 00:02:38.240]  我真的希望大家看著聖經
[00:02:38.240 --> 00:02:41.640]  因為很多句的聖經是很重要的
[00:02:41.640 --> 00:02:44.480]  和大家一起思想的
[00:02:44.480 --> 00:02:45.000]  好
[00:02:45.000 --> 00:02:48.680]  找到了
[00:02:48.680 --> 00:02:49.240]  找到聖經
[00:02:49.240 --> 00:02:50.680]  我們不如先祈禱
[00:02:50.680 --> 00:02:52.480]  我們再求主幫助我們
[00:02:54.600 --> 00:02:55.400]  我們主我們的神
[00:02:55.400 --> 00:02:58.400]  我們知道你將我們帶在這個時代
[00:02:58.400 --> 00:02:59.880]  面對這些挑戰
[00:02:59.880 --> 00:03:01.240]  都不是偶然的
[00:03:01.240 --> 00:03:03.400]  都是在你的計劃當中
[00:03:03.400 --> 00:03:05.360]  主我不知道為什麼你這麼看得起我們
[00:03:05.360 --> 00:03:06.880]  在這麼困難的時代裡面
[00:03:06.880 --> 00:03:08.560]  仍然讓我們認識你
[00:03:08.560 --> 00:03:10.920]  並且我們可以成為你的兒女
[00:03:10.920 --> 00:03:13.280]  但我們心裡面特別是多掙扎
[00:03:13.280 --> 00:03:14.760]  也多困惑
[00:03:14.760 --> 00:03:16.960]  主因為在這段日子當中
[00:03:16.960 --> 00:03:19.040]  我們見到周圍這個世界
[00:03:19.040 --> 00:03:20.800]  甚至我們身邊所發生的事
[00:03:20.800 --> 00:03:22.520]  越來越令我們失望
[00:03:22.520 --> 00:03:24.560]  也越來越令我們困惑
[00:03:24.560 --> 00:03:26.680]  主今晚我們就是帶著這些
[00:03:26.680 --> 00:03:27.920]  我們的心境
[00:03:27.920 --> 00:03:30.200]  我們的掙扎來到你的面前
[00:03:30.200 --> 00:03:33.680]  主我們求你用你自己的說話來教導我們
[00:03:33.680 --> 00:03:37.680]  求你用你的說話來帶我們去一個新的方向
[00:03:37.680 --> 00:03:40.000]  以至我們離開這個時候
[00:03:40.000 --> 00:03:41.840]  主因為我們看到你的說話
[00:03:41.840 --> 00:03:43.880]  因為我們有你自己的真理
[00:03:43.880 --> 00:03:45.560]  因為有你自己與我們同在
[00:03:45.560 --> 00:03:49.440]  和你自己性命的帶領和感動
[00:03:49.440 --> 00:03:51.000]  主讓我們不再一樣
[00:03:51.000 --> 00:03:53.360]  我們帶著不同的心情離開這裡
[00:03:53.360 --> 00:03:55.680]  不同的體會來離開這裡
[00:03:55.680 --> 00:03:58.440]  主讓我們帶著這種期待
[00:03:58.440 --> 00:03:59.440]  到你面前來
[00:03:59.440 --> 00:04:01.520]  希望在接下來的這一個小時
[00:04:01.520 --> 00:04:03.480]  主讓你真的幫助我們
[00:04:03.480 --> 00:04:04.840]  憐憫我們
[00:04:04.840 --> 00:04:06.480]  加倍的恩待我們
[00:04:06.480 --> 00:04:09.000]  聽我們的禱告奉耶穌基督的名求
[00:04:09.000 --> 00:04:10.640]  Amen
[00:04:10.640 --> 00:04:11.440]  好
[00:04:11.440 --> 00:04:13.120]  那我想
[00:04:13.120 --> 00:04:16.640]  我也不和大家說一些
[00:04:16.640 --> 00:04:18.280]  開場白了
[00:04:18.280 --> 00:04:20.920]  動蕩的世代就不需要我可以
[00:04:20.920 --> 00:04:24.080]  還要用很多具體的例子告訴你
[00:04:24.080 --> 00:04:25.200]  究竟怎麼動蕩化
[00:04:25.200 --> 00:04:26.800]  或者我相信你和我
[00:04:26.800 --> 00:04:28.920]  雖然我不是在澳洲
[00:04:28.920 --> 00:04:31.560]  但是大家在悉尼的
[00:04:31.560 --> 00:04:33.200]  我在多倫多的
[00:04:33.200 --> 00:04:34.160]  在香港的
[00:04:34.160 --> 00:04:35.640]  在中國的裡面
[00:04:35.640 --> 00:04:39.080]  到處我們尤其是每天打開
[00:04:39.080 --> 00:04:41.520]  電視打開我們的網頁
[00:04:41.520 --> 00:04:42.760]  看到一些新聞
[00:04:42.760 --> 00:04:44.840]  我們心裡面都很沈重
[00:04:44.840 --> 00:04:46.200]  有近的有遠的
[00:04:46.200 --> 00:04:47.480]  所發生的事
[00:04:47.480 --> 00:04:49.200]  一件接著一件
[00:04:49.200 --> 00:04:50.920]  從政治的
[00:04:50.920 --> 00:04:52.080]  從殺戮的
[00:04:52.080 --> 00:04:54.280]  鬥爭的
[00:04:54.280 --> 00:04:56.200]  健康的
[00:04:56.200 --> 00:04:57.840]  傳染的
[00:04:57.840 --> 00:04:59.600]  經濟的
[00:04:59.600 --> 00:05:02.160]  真的沒有一個範圍
[00:05:02.160 --> 00:05:05.000]  我們看到的新聞都是好消息
[00:05:05.000 --> 00:05:06.080]  很罕有
[00:05:06.080 --> 00:05:08.800]  多數一件接著一件令我們很失望
[00:05:08.800 --> 00:05:12.240]  這個我不需要和大家再舉很多實際的例子
[00:05:12.240 --> 00:05:14.040]  因為你和我都知道
[00:05:14.040 --> 00:05:16.120]  或者我們先開始來到
[00:05:16.120 --> 00:05:17.800]  先問為什麼會搞成這樣
[00:05:17.800 --> 00:05:19.840]  今天我不會和大家做一個
[00:05:19.840 --> 00:05:22.400]  政治社會文化的分析
[00:05:22.400 --> 00:05:25.080]  但是我覺得都需要交代幾句
[00:05:25.080 --> 00:05:26.960]  然後我們才進入去
[00:05:26.960 --> 00:05:29.000]  看看神自己的說話怎麼回答
[00:05:29.000 --> 00:05:30.160]  好不好
[00:05:30.160 --> 00:05:31.360]  就
[00:05:31.360 --> 00:05:33.360]  今天這種動蕩
[00:05:33.360 --> 00:05:35.000]  和我們這種完全
[00:05:35.000 --> 00:05:37.120]  不知道為什麼會發生這種事
[00:05:37.120 --> 00:05:38.720]  又令我們這麼詫異
[00:05:38.720 --> 00:05:42.280]  完全是出乎意料之外的震撼的
[00:05:42.280 --> 00:05:45.000]  心境和這個世界
[00:05:45.000 --> 00:05:46.600]  啊
[00:05:46.600 --> 00:05:52.080]  早在80年代已經有一些社會學家提出
[00:05:52.080 --> 00:05:53.480]  這個警告的了
[00:05:53.480 --> 00:05:56.600]  不過那時候大家都沒有聽
[00:05:56.600 --> 00:06:01.200]  或者都不覺得他太過緊張
[00:06:01.200 --> 00:06:04.320]  再早一些其實哲學家數學家都提出來的
[00:06:04.320 --> 00:06:06.080]  就叫做chaos theory
[00:06:06.080 --> 00:06:07.800]  就叫做混沌理論
[00:06:07.800 --> 00:06:10.840]  他就說如果北美的蝴蝶拍翼
[00:06:10.840 --> 00:06:13.760]  如果整個世界連起上來的時候
[00:06:13.760 --> 00:06:16.360]  蝴蝶拍翼有什麼事
[00:06:16.360 --> 00:06:20.280]  拍翼可能會引起南美洲的風暴
[00:06:20.280 --> 00:06:22.080]  你怎麼這麼說
[00:06:22.080 --> 00:06:24.200]  數學上是可以算的
[00:06:24.200 --> 00:06:27.080]  我想我們當中都有很多高手在這裡
[00:06:27.080 --> 00:06:29.240]  科技的高手都明白
[00:06:29.240 --> 00:06:30.920]  什麼叫混沌理論
[00:06:30.920 --> 00:06:33.040]  蝴蝶效應
[00:06:33.040 --> 00:06:35.760]  但是當時只不過是一種這樣的
[00:06:35.760 --> 00:06:39.400]  可以說是人家認為是噱頭的說法
[00:06:39.400 --> 00:06:42.920]  到了80年代就另外一個社會學家
[00:06:42.920 --> 00:06:45.920]  德國的社會學家叫做Uribeck
[00:06:45.920 --> 00:06:47.400]  他就寫了一本書
[00:06:47.400 --> 00:06:49.160]  到現在都越來越出名了
[00:06:49.160 --> 00:06:51.560]  那時候都開始震撼的
[00:06:51.560 --> 00:06:54.560]  他起了一個相當警告性的題目
[00:06:54.560 --> 00:06:56.360]  就叫做risk society
[00:06:56.360 --> 00:06:58.560]  就叫做風險社會
[00:06:58.560 --> 00:07:00.960]  這個風險社會是什麼意思呢
[00:07:00.960 --> 00:07:02.040]  他說
[00:07:02.040 --> 00:07:04.680]  因為80年代開始我們見到世界一個趨勢
[00:07:04.680 --> 00:07:06.160]  就是全球化
[00:07:06.160 --> 00:07:08.080]  那時候都還不是全球化
[00:07:08.080 --> 00:07:11.160]  全球化就是全世界所有東西都連起上來
[00:07:11.160 --> 00:07:13.000]  就是說你又認識我,我又認識你
[00:07:13.000 --> 00:07:14.360]  我去你那裡比較容易
[00:07:14.360 --> 00:07:16.560]  你又去另一個國家
[00:07:16.560 --> 00:07:18.480]  都沒有那麼分散的了
[00:07:18.480 --> 00:07:21.320]  當時來說都還沒到現在這個地步
[00:07:21.320 --> 00:07:22.160]  但無論如何
[00:07:22.160 --> 00:07:24.720]  當時這個社會學家已經前瞻
[00:07:24.720 --> 00:07:27.520]  如果這個世界連在一起的時候
[00:07:27.520 --> 00:07:28.840]  其實
[00:07:28.840 --> 00:07:30.520]  災難性
[00:07:30.520 --> 00:07:32.200]  或者叫做風險
[00:07:32.200 --> 00:07:36.280]  是大過它的好處的
[00:07:36.280 --> 00:07:38.360]  當時也沒有人喜歡聽這件事
[00:07:38.360 --> 00:07:41.280]  就是大家都覺得這個世界最好大家一起
[00:07:41.280 --> 00:07:43.440]  你又幫我,我又幫你,不就多好呢
[00:07:43.440 --> 00:07:44.200]  是吧
[00:07:44.200 --> 00:07:45.800]  你來我那裡,我又來你那裡
[00:07:45.800 --> 00:07:46.720]  那就好了
[00:07:46.720 --> 00:07:48.560]  全球化globalization
[00:07:48.560 --> 00:07:50.320]  永遠都是覺得是一個
[00:07:50.320 --> 00:07:51.280]  非常之
[00:07:51.280 --> 00:07:54.480]  人類一個夢想的前瞻來的
[00:07:54.480 --> 00:07:55.480]  當時來說
[00:07:55.480 --> 00:07:57.600]  所以這個作家他寫了這本
[00:07:57.600 --> 00:07:59.480]  這個社會學家寫了這本書的時候
[00:07:59.480 --> 00:08:01.240]  說將來是因為
[00:08:01.240 --> 00:08:04.480]  如果會產生這樣的情況是很大的風險的
[00:08:04.480 --> 00:08:06.600]  很危險的會產生很多我們
[00:08:06.600 --> 00:08:08.200]  預計不到的問題
[00:08:08.200 --> 00:08:11.160]  當時來說很多人都不太理他
[00:08:11.160 --> 00:08:13.240]  到了90年代開始真的出現了
[00:08:13.240 --> 00:08:14.080]  大家知道
[00:08:14.080 --> 00:08:15.960]  我們這幫人我們坐在這裡的
[00:08:15.960 --> 00:08:18.280]  全部都是經歷過這些日子
[00:08:18.280 --> 00:08:21.640]  90年代最大的分別是什麼呢
[00:08:21.640 --> 00:08:24.760]  90年代整個世界就是有互聯網的出現
[00:08:24.760 --> 00:08:25.840]  WiFi web
[00:08:25.840 --> 00:08:27.160]  WWW
[00:08:27.160 --> 00:08:28.040]  當時來說
[00:08:28.040 --> 00:08:30.120]  90年代初都好像很陌生
[00:08:30.120 --> 00:08:32.600]  什麼叫WWW
[00:08:32.600 --> 00:08:33.920]  現在就不用說了
[00:08:33.920 --> 00:08:36.600]  大家每天都沒有它都不行了
[00:08:36.600 --> 00:08:37.720]  我來
[00:08:37.720 --> 00:08:40.440]  澳洲之前我家裡的
[00:08:40.440 --> 00:08:43.920]  iPhone壞了WhatsApp
[00:08:43.920 --> 00:08:46.000]  那兩天都不知道怎麼做人
[00:08:46.000 --> 00:08:48.760]  後來真的用盡各種方法
[00:08:48.760 --> 00:08:49.800]  我說我不行
[00:08:49.800 --> 00:08:52.800]  我來澳洲之前一定要搞定它
[00:08:52.800 --> 00:08:55.360]  最後差不多要換一部機器
[00:08:55.360 --> 00:08:57.440]  搞定之後
[00:08:57.440 --> 00:08:58.560]  一天半而已
[00:08:58.560 --> 00:09:00.560]  64個WhatsApp
[00:09:00.560 --> 00:09:03.560]  看到我快要想死了
[00:09:03.560 --> 00:09:05.560]  現在都不知道為什麼
[00:09:05.560 --> 00:09:07.840]  以前沒有這些東西是可以的
[00:09:07.840 --> 00:09:10.040]  很多東西有了之後沒有了就不行了
[00:09:10.040 --> 00:09:11.640]  現在沒有手機
[00:09:11.640 --> 00:09:14.600]  沒有流動電話就找不到人了
[00:09:14.600 --> 00:09:16.360]  已經約不到人了
[00:09:16.360 --> 00:09:19.320]  都忘記以前怎麼可以約在旗桿頂
[00:09:19.320 --> 00:09:20.240]  旗桿底
[00:09:20.240 --> 00:09:22.080]  在旁邊
[00:09:22.080 --> 00:09:23.880]  在哪裡等
[00:09:23.880 --> 00:09:25.560]  現在沒有了
[00:09:25.560 --> 00:09:26.360]  好
[00:09:26.360 --> 00:09:31.440]  這個科技在90年代最大的突破就是
[00:09:31.440 --> 00:09:33.640]  有了互聯網的出現
[00:09:33.640 --> 00:09:36.720]  有了互聯網的出現真的全球化
[00:09:36.720 --> 00:09:38.680]  就成為一個事實了
[00:09:38.680 --> 00:09:41.720]  因為電腦的聯繫
[00:09:41.720 --> 00:09:45.400]  當然再加上過去這二十多年大家都知道
[00:09:45.400 --> 00:09:48.720]  在電話、通訊這些各方面
[00:09:48.720 --> 00:09:50.760]  差不多爆炸性的發展
[00:09:50.760 --> 00:09:54.960]  很快真的整個世界就成為連起一個世界
[00:09:54.960 --> 00:09:58.720]  我們即時的能夠從任何世界的角落
[00:09:58.720 --> 00:10:00.200]  來溝通
[00:10:00.200 --> 00:10:06.080]  我們的資訊也成為我們立即可以得到的一個消息
[00:10:06.080 --> 00:10:07.680]  這個其實是很好的
[00:10:07.680 --> 00:10:08.280]  是不是呢
[00:10:08.280 --> 00:10:12.680]  如果不是我昨晚怎麼會坐在南半球的
[00:10:12.680 --> 00:10:15.840]  雪梨的酒店裡面
[00:10:15.840 --> 00:10:17.400]  對著那個
[00:10:17.400 --> 00:10:20.200]  和我太太她在多倫多冷得死死的
[00:10:20.200 --> 00:10:21.400]  一路聊天
[00:10:21.400 --> 00:10:23.560]  她照著雪給我看
[00:10:23.560 --> 00:10:25.840]  我就弄了些樹木給她看
[00:10:25.840 --> 00:10:28.840]  這個真的好像天方夜譚
[00:10:28.840 --> 00:10:29.800]  但是成為事實
[00:10:29.800 --> 00:10:32.000]  這是很快樂的事
[00:10:32.000 --> 00:10:33.440]  但是
[00:10:33.440 --> 00:10:36.000]  九十年代更多的社會學家
[00:10:36.000 --> 00:10:38.760]  警告說這個全球一體化
[00:10:38.760 --> 00:10:42.400]  會產生相當失控的情況
[00:10:42.400 --> 00:10:46.200]  用一個英國的社會學家叫Antony Giddens
[00:10:46.200 --> 00:10:49.160]  他提出一個字眼叫Argonaut
[00:10:49.160 --> 00:10:51.960]  Argonaut其實就是那種
[00:10:51.960 --> 00:10:56.280]  印度教他們其中一個禮儀式
[00:10:56.280 --> 00:10:59.160]  在節日的時候推車上山
[00:10:59.160 --> 00:11:00.920]  然後讓它滑下去
[00:11:00.920 --> 00:11:02.560]  人們在它前面走
[00:11:02.560 --> 00:11:04.440]  可能你也聽過這種情況
[00:11:04.440 --> 00:11:06.360]  於是車子就衝過去
[00:11:06.360 --> 00:11:08.640]  誰走得慢就被剪掉
[00:11:08.640 --> 00:11:11.560]  可能就沒命可能斷腳
[00:11:11.560 --> 00:11:17.440]  這樣的瘋狂的節日活動
[00:11:17.440 --> 00:11:19.120]  這個Argonaut的活動
[00:11:19.120 --> 00:11:21.200]  就是這個社會學家拿了來
[00:11:21.200 --> 00:11:24.280]  他說將來或者現在就要發現
[00:11:24.280 --> 00:11:25.640]  我們整個世界就是這樣
[00:11:25.640 --> 00:11:26.920]  一輛車子不停地衝下去
[00:11:26.920 --> 00:11:28.200]  停不了
[00:11:28.200 --> 00:11:29.480]  你不是想它不停
[00:11:29.480 --> 00:11:31.400]  你想它停但它停不了
[00:11:31.400 --> 00:11:32.560]  你唯有走
[00:11:32.560 --> 00:11:35.680]  又想有些人有勇氣想去推著它
[00:11:35.680 --> 00:11:37.160]  於是它就犧牲了
[00:11:37.160 --> 00:11:38.200]  因為整個世界就這樣衝
[00:11:38.200 --> 00:11:39.440]  但是衝到哪裡去
[00:11:39.440 --> 00:11:40.480]  我們已經不知道
[00:11:40.480 --> 00:11:43.360]  這個就是當時他說出一個這樣的
[00:11:43.360 --> 00:11:44.720]  好像很悲觀的言論
[00:11:44.720 --> 00:11:51.160]  這個是一個相當權威的英國的社會學家
[00:11:51.160 --> 00:11:53.040]  開始看出
[00:11:53.040 --> 00:11:55.280]  究竟問題在哪裡呢
[00:11:55.280 --> 00:11:57.560]  全世界一體化有什麼問題呢
[00:11:57.560 --> 00:12:01.400]  這個問題就是後來大家開始發現了
[00:12:01.400 --> 00:12:03.640]  第一經濟上一體化
[00:12:03.640 --> 00:12:05.880]  全世界的經濟大家都知道了
[00:12:05.880 --> 00:12:08.840]  我們根本已經沒有所謂的日頭夜晚了
[00:12:08.840 --> 00:12:13.560]  如果你用那些賣外匯的
[00:12:13.560 --> 00:12:14.400]  你就更加知道
[00:12:14.400 --> 00:12:16.680]  半夜叮你起床就要看了
[00:12:16.680 --> 00:12:19.120]  因為在倫敦那邊
[00:12:19.120 --> 00:12:21.200]  接著就不知道又發生了什麼事
[00:12:21.200 --> 00:12:23.120]  一會兒在紐約那邊又發生了什麼事
[00:12:23.120 --> 00:12:25.360]  整個世界連起來
[00:12:25.360 --> 00:12:27.600]  還有整個世界根本分不開
[00:12:27.600 --> 00:12:30.200]  因為所發生的每一件大小的事情
[00:12:30.200 --> 00:12:31.760]  不單只是經濟
[00:12:31.760 --> 00:12:33.040]  政治上
[00:12:33.040 --> 00:12:37.400]  全部都息息相關
[00:12:37.400 --> 00:12:39.320]  我相信歷史上告訴我們
[00:12:39.320 --> 00:12:42.320]  第一個警號就是97年的金融風暴
[00:12:42.320 --> 00:12:43.440]  大家知道了
[00:12:43.440 --> 00:12:45.360]  到現在好像很久以前
[00:12:45.360 --> 00:12:47.280]  其實真的第一次
[00:12:47.280 --> 00:12:49.120]  突然發現金融風暴
[00:12:49.120 --> 00:12:50.680]  最初開始在亞洲
[00:12:50.680 --> 00:12:53.000]  最初開始在泰國
[00:12:53.000 --> 00:12:55.560]  突然間不知道有什麼亞洲死小龍
[00:12:55.560 --> 00:12:57.360]  那時候講得很威風
[00:12:57.360 --> 00:12:59.840]  亞洲經濟是很快就會倒下的
[00:12:59.840 --> 00:13:02.280]  突然間泰國的貴籍一跌
[00:13:02.280 --> 00:13:03.640]  泰銖一跌
[00:13:03.640 --> 00:13:05.320]  就全部倒下
[00:13:05.320 --> 00:13:08.200]  倒下之後美國華爾街就在笑了
[00:13:08.200 --> 00:13:11.840]  你看看你這些亞洲都是虛火
[00:13:11.840 --> 00:13:14.080]  空買空賣
[00:13:14.080 --> 00:13:15.360]  所以就搞成這樣
[00:13:15.360 --> 00:13:17.360]  話還沒說完菲律賓就跌了
[00:13:17.360 --> 00:13:20.000]  話還沒說完華爾街自己也跌
[00:13:20.000 --> 00:13:21.880]  全部都跌倒
[00:13:21.880 --> 00:13:24.480]  突然發現原來這個世界是互相牽連的
[00:13:24.480 --> 00:13:25.920]  所以互相連累的
[00:13:25.920 --> 00:13:27.440]  你都不知道誰先開始
[00:13:27.440 --> 00:13:28.080]  有什麼事
[00:13:28.080 --> 00:13:29.200]  以前我們泰國
[00:13:29.200 --> 00:13:31.080]  泰銖一跌關我們什麼事
[00:13:31.080 --> 00:13:33.400]  吃掉木瓜就算了
[00:13:33.400 --> 00:13:34.320]  但現在不是的
[00:13:34.320 --> 00:13:37.560]  泰銖一跌我們沒得不碰
[00:13:37.560 --> 00:13:39.840]  好像現在這樣我們經常看著希臘
[00:13:39.840 --> 00:13:41.320]  希臘關我們什麼事
[00:13:41.320 --> 00:13:43.480]  他在街邊喝咖啡又沒錢喝
[00:13:43.480 --> 00:13:44.320]  不關我事
[00:13:44.320 --> 00:13:47.000]  但是如果希臘他沒咖啡喝呢
[00:13:47.000 --> 00:13:48.560]  你和我都不行
[00:13:48.560 --> 00:13:50.640]  因為突然間他退出歐元區
[00:13:50.640 --> 00:13:53.120]  整個世界就不行了
[00:13:53.120 --> 00:13:56.080]  究竟恐懼在哪裡呢
[00:13:56.080 --> 00:14:00.320]  作者Antony Giddens提出一個很嚴重的說法
[00:14:00.320 --> 00:14:01.840]  他說到一個地步
[00:14:01.840 --> 00:14:06.600]  我們連那種叫做本體性的安全感都沒了
[00:14:06.600 --> 00:14:08.800]  叫做Ontological Security
[00:14:08.800 --> 00:14:10.720]  什麼叫本體性的安全感呢
[00:14:10.720 --> 00:14:12.160]  他說其實我們人類
[00:14:12.160 --> 00:14:13.760]  一直以來的社會
[00:14:13.760 --> 00:14:18.040]  不多不少都給我們有一種這樣的安慰
[00:14:18.040 --> 00:14:21.040]  這個世界縱然有很難預料的事
[00:14:21.040 --> 00:14:23.680]  不過只要我們努努力力
[00:14:23.680 --> 00:14:25.680]  小小心心
[00:14:25.680 --> 00:14:28.440]  然後我們始終都會搞定的
[00:14:28.440 --> 00:14:29.520]  他說這個安全感
[00:14:29.520 --> 00:14:32.000]  最早是來自我們BB仔的時候
[00:14:32.000 --> 00:14:33.520]  小朋友很小的時候
[00:14:33.520 --> 00:14:36.800]  突然間有時候我們半夜發惡夢
[00:14:36.800 --> 00:14:37.760]  哭醒
[00:14:37.760 --> 00:14:38.560]  一哭醒的時候
[00:14:38.560 --> 00:14:39.280]  哎呀
[00:14:39.280 --> 00:14:39.920]  好害怕
[00:14:39.920 --> 00:14:43.040]  於是媽媽就走過來抱著
[00:14:43.040 --> 00:14:43.800]  沒事的
[00:14:43.800 --> 00:14:45.400]  It's OK
[00:14:45.400 --> 00:14:47.160]  這種這樣的
[00:14:47.160 --> 00:14:49.160]  由小到大的一種信念就是
[00:14:49.160 --> 00:14:49.760]  It's OK
[00:14:49.760 --> 00:14:50.840]  這個世界永遠
[00:14:50.840 --> 00:14:52.120]  最後都有辦法的
[00:14:52.120 --> 00:14:53.000]  就算我搞不定
[00:14:53.000 --> 00:14:54.520]  也有些人能搞定的
[00:14:54.520 --> 00:14:57.640]  這樣的叫做本體性的安全感
[00:14:57.640 --> 00:14:59.240]  但是這個Antony Giddens說
[00:14:59.240 --> 00:15:01.840]  現在我們慢慢進入那種本體性的安全感
[00:15:01.840 --> 00:15:03.360]  都沒了已經
[00:15:03.360 --> 00:15:05.560]  因為我們真的搞不定的
[00:15:05.560 --> 00:15:07.200]  要麼就不發生事
[00:15:07.200 --> 00:15:08.720]  一髮生事的時候
[00:15:08.720 --> 00:15:10.240]  那些情況會是
[00:15:10.240 --> 00:15:13.240]  嚴重到沒有任何人能搞定的
[00:15:13.240 --> 00:15:15.800]  不是那些財團不想搞
[00:15:15.800 --> 00:15:16.800]  是大家你搞不定
[00:15:16.800 --> 00:15:17.560]  我又搞不定
[00:15:17.560 --> 00:15:19.360]  大家合作都搞不定
[00:15:19.360 --> 00:15:21.680]  而且更加恐怖的就是
[00:15:21.680 --> 00:15:24.120]  我們不知道那些事是怎麼來的
[00:15:24.120 --> 00:15:25.760]  都不知道什麼時候來
[00:15:25.760 --> 00:15:26.920]  因為任何一個地方
[00:15:26.920 --> 00:15:29.240]  就像剛才說的蝴蝶拍翼
[00:15:29.240 --> 00:15:31.280]  你管得了多少蝴蝶拍翼呢
