
[00:00:00.000 --> 00:00:03.440]  歡迎大家來
[00:08:11.880 --> 00:08:14.200]  但是我怎麼說服你呢
[00:08:14.200 --> 00:08:16.920]  我一定要說我看的書
[00:08:16.920 --> 00:08:19.200]  撮要了一個最基本的原因
[00:08:19.200 --> 00:08:20.960]  一定要有原因
[00:08:20.960 --> 00:08:24.160]  你知道男士和女士最大的不同就是
[00:08:24.160 --> 00:08:27.360]  女士是一個中心的核心點
[00:08:27.360 --> 00:08:30.600]  比如我在大學教了五年社工
[00:08:30.600 --> 00:08:35.840]  所有社工學生都是同理心的訓練
[00:08:35.840 --> 00:08:37.320]  什麼叫同理心呢
[00:08:37.320 --> 00:08:42.160]  就是我觀察 我明白 我想幫你
[00:08:42.160 --> 00:08:44.080]  這個過程
[00:08:44.080 --> 00:08:46.640]  有同理心的人經常都留意人的
[00:08:46.640 --> 00:08:48.440]  比如哪個人坐在那裏
[00:08:48.440 --> 00:08:51.320]  咦 有一點震動
[00:08:51.320 --> 00:08:53.800]  冷氣很冷 可能對他來說
[00:08:53.800 --> 00:08:56.200]  就問他你要不要披肩
[00:08:56.200 --> 00:08:57.720]  你觀察
[00:08:57.720 --> 00:08:59.640]  但是你留意完之後
[00:08:59.640 --> 00:09:05.240]  你明白 哎呀 可能他比較身體弱一點
[00:09:05.240 --> 00:09:06.360]  年紀大一點
[00:09:06.360 --> 00:09:09.280]  其他的很壯 穿短袖也可以的
[00:09:09.280 --> 00:09:10.480]  我明白了
[00:09:10.480 --> 00:09:12.360]  可能對他來說
[00:09:12.360 --> 00:09:16.200]  他的年紀在這麼冷的禮堂裏面是辛苦一點
[00:09:16.200 --> 00:09:17.520]  不過接著呢
[00:09:17.520 --> 00:09:20.000]  我想幫 我到處去看一下
[00:09:20.000 --> 00:09:21.240]  有沒有一些東西可以暖一點
[00:09:21.240 --> 00:09:23.480]  或者哪個位置是暖一點的
[00:09:23.480 --> 00:09:26.160]  那你就是有同理心
[00:09:26.160 --> 00:09:27.640]  但是你坐很久
[00:09:27.640 --> 00:09:30.600]  隔壁的那個震動 整張椅子都在動
[00:09:30.600 --> 00:09:33.080]  你突然間不覺 這樣
[00:09:33.080 --> 00:09:34.800]  你沒有什麼同理心
[00:09:34.800 --> 00:09:37.080]  你發現你看漏了
[00:09:37.080 --> 00:09:38.680]  所以你沒有幫
[00:09:38.680 --> 00:09:39.640]  沒有明白
[00:09:39.640 --> 00:09:42.040]  因為你連觀察都沒有做過
[00:09:42.040 --> 00:09:44.160]  但是我又要叫你原諒
[00:09:44.160 --> 00:09:45.360]  你說 你說中了
[00:09:45.360 --> 00:09:47.120]  我老公什麼都不知道
[00:09:47.120 --> 00:09:48.120]  是的
[00:09:48.120 --> 00:09:50.760]  原因就是他沒有什麼同理心
[00:09:50.760 --> 00:09:55.000]  因為同理心的傾向是屬於女人的
[00:09:55.000 --> 00:09:56.920]  男人是可以有的
[00:09:56.920 --> 00:09:58.920]  不過要訓練
[00:09:58.920 --> 00:10:00.880]  女人呢 就不訓練都有
[00:10:00.880 --> 00:10:02.360]  就是這個分別了
[00:10:02.360 --> 00:10:04.720]  所以女人做社工是很划算的
[00:10:04.720 --> 00:10:06.400]  但是男人都可以訓練的
[00:10:06.400 --> 00:10:07.400]  甚至做得好
[00:10:07.400 --> 00:10:10.040]  好像我一樣第一屆優秀社工 多厲害
[00:10:10.040 --> 00:10:12.880]  就是男人 是可以的
[00:10:12.880 --> 00:10:14.280]  不過講明了
[00:10:14.280 --> 00:10:17.360]  訓練的過程很艱苦
[00:10:17.360 --> 00:10:19.640]  因為那些事情我們不做過
[00:10:19.640 --> 00:10:22.280]  甚至是不同意的
[00:10:22.280 --> 00:10:23.360]  有時候逼逼的
[00:10:23.360 --> 00:10:25.680]  做完之後發展得多好才接受的
[00:10:25.680 --> 00:10:27.000]  是沒有女性那麼容易的
[00:10:27.000 --> 00:10:28.600]  女性一幫完別人
[00:10:28.600 --> 00:10:30.240]  已經開心開沸的了
[00:10:30.240 --> 00:10:32.480]  見到別人說 麻煩你了
[00:10:32.480 --> 00:10:34.240]  甜到入心的了
[00:10:34.240 --> 00:10:35.760]  但是男人就不是
[00:10:35.760 --> 00:10:38.280]  男人會留意到他做的事情
[00:10:38.280 --> 00:10:40.320]  這些很皮毛而已
[00:10:40.320 --> 00:10:41.640]  算什麼
[00:10:41.640 --> 00:10:42.560]  甚至會說
[00:10:42.560 --> 00:10:44.560]  我都不覺得那些事情有什麼好
[00:10:44.560 --> 00:10:45.680]  舉手之勞而已
[00:10:45.680 --> 00:10:48.400]  他不是那麼容易自我滿足的
[00:10:48.400 --> 00:10:49.840]  因為男人很複雜
[00:10:49.840 --> 00:10:50.840]  男人複雜是什麼呢
[00:10:50.840 --> 00:10:53.680]  就是他喜歡將那件事情
[00:10:53.680 --> 00:10:56.520]  看為是一個系統來的
[00:10:56.520 --> 00:10:58.800]  這個系統包括了很多東西的
[00:10:58.800 --> 00:11:01.920]  要講完的東西才叫講完的
[00:11:01.920 --> 00:11:03.360]  有一個漏洞位
[00:11:03.360 --> 00:11:05.120]  他覺得不太滿意
[00:11:05.120 --> 00:11:07.000]  還是沒有聽完的
[00:11:07.000 --> 00:11:09.680]  所以他不滿意說直覺
[00:11:09.680 --> 00:11:12.240]  感覺多好 沒什麼興趣
[00:11:12.240 --> 00:11:14.360]  所以你會問你的老公
[00:11:14.360 --> 00:11:15.840]  他一定不理你
[00:11:15.840 --> 00:11:18.360]  你感覺肩胛怎麼樣
[00:11:18.360 --> 00:11:19.640]  他回答不了你的
[00:11:19.640 --> 00:11:21.520]  但是你說你認為肩胛怎麼樣
[00:11:21.520 --> 00:11:22.800]  他回答得到你的
[00:11:22.800 --> 00:11:24.200]  因為認為的時候
[00:11:24.200 --> 00:11:25.160]  他就會說到
[00:11:25.160 --> 00:11:27.920]  由他自己決定由哪件事情先說
[00:11:27.920 --> 00:11:29.920]  到多少再補充下去
[00:11:29.920 --> 00:11:31.920]  說多少就有認為
[00:11:31.920 --> 00:11:33.320]  但是感覺就不是
[00:11:33.320 --> 00:11:35.600]  感覺是你一進來
[00:11:35.600 --> 00:11:37.000]  你感覺怎麼樣
[00:11:37.000 --> 00:11:38.720]  他就是說沒什麼
[00:11:38.720 --> 00:11:39.640]  因為對他來說
[00:11:39.640 --> 00:11:42.000]  他還沒有開動到直覺
[00:11:42.000 --> 00:11:44.080]  有時候到一年後都想不到的
[00:11:44.080 --> 00:11:45.560]  好了 我現在講一下
[00:11:45.560 --> 00:11:47.160]  三至十歲
[00:11:47.160 --> 00:11:49.040]  我相信大家結了婚
[00:11:49.040 --> 00:11:52.080]  你喜歡你的丈夫
[00:11:52.080 --> 00:11:54.320]  通常都有一個原因
[00:11:54.320 --> 00:11:58.800]  其中一個原因是這八個裡面其中一些的
[00:11:58.800 --> 00:12:00.120]  你嫁了他之後
[00:12:00.120 --> 00:12:02.320]  就發現這八個裡面其中一些
[00:12:02.320 --> 00:12:03.720]  你是漏了看
[00:12:03.720 --> 00:12:05.840]  所以那時候給他這麼高分
[00:12:05.840 --> 00:12:07.840]  現在發現有很長時間要扣
[00:12:07.840 --> 00:12:09.960]  扣到渣都沒有
[00:12:09.960 --> 00:12:11.560]  這個很可憐 因為你不全知道
[00:12:11.560 --> 00:12:13.360]  一會兒你全知道你就知道了
[00:12:13.360 --> 00:12:15.800]  其實沒有人可以全拿的
[00:12:15.800 --> 00:12:18.120]  沒有丈夫是完美的
[00:12:18.120 --> 00:12:19.520]  沒有的
[00:12:19.520 --> 00:12:23.080]  還有 如果是可以的話
[00:12:23.080 --> 00:12:25.480]  有一點點天分的需要
[00:12:25.480 --> 00:12:27.480]  也有後天的訓練
[00:12:27.480 --> 00:12:28.760]  所以你怎麼逼呢
[00:12:28.760 --> 00:12:30.560]  他都改不了多少
[00:12:30.560 --> 00:12:32.560]  甚至說根本上沒有改過
[00:12:32.560 --> 00:12:34.480]  你問你爺爺
[00:12:34.480 --> 00:12:35.600]  問你奶奶
[00:12:35.600 --> 00:12:37.000]  你奶奶一定說
[00:12:37.000 --> 00:12:39.880]  你從小到大這麼老都是這麼麻煩的
[00:12:39.880 --> 00:12:41.320]  你改很少的
[00:12:41.320 --> 00:12:43.600]  但是你講完之後
[00:12:43.600 --> 00:12:44.760]  變了
[00:12:44.760 --> 00:12:47.920]  生了子女的男人
[00:12:47.920 --> 00:12:50.840]  他因為子女改了很多
[00:12:50.840 --> 00:12:52.600]  因為突然間有一種力量
[00:12:52.600 --> 00:12:56.160]  就是我不想連累了我的子女
[00:12:56.160 --> 00:12:58.280]  學我不好的東西
[00:12:58.280 --> 00:12:59.880]  所以很多人會說
[00:12:59.880 --> 00:13:02.200]  其實男人一生了子女
[00:13:02.200 --> 00:13:03.920]  那個改變機會會很大的
[00:13:03.920 --> 00:13:05.120]  大到怎麼樣呢
[00:13:05.120 --> 00:13:06.960]  大到有個統計這麼說
[00:13:06.960 --> 00:13:09.800]  他說如果你帶十分仔回來教會
[00:13:09.800 --> 00:13:13.840]  好像前面第一行的十分仔這樣
[00:13:13.840 --> 00:13:19.600]  到大約十三、四歲左右
[00:13:19.600 --> 00:13:22.280]  如果你的丈夫不回來見到浸信會
[00:13:22.280 --> 00:13:24.840]  只有你帶他回來
[00:13:24.840 --> 00:13:28.160]  只有七分一的機會他繼續回來
[00:13:28.160 --> 00:13:30.400]  15%左右
[00:13:30.400 --> 00:13:32.960]  不高的
[00:13:32.960 --> 00:13:35.680]  就是一個女人帶子女回教會
[00:13:35.680 --> 00:13:37.600]  而男人不回來
[00:13:37.600 --> 00:13:40.480]  你發現到回到十三、四歲
[00:13:40.480 --> 00:13:45.160]  七個女人只有一個女人的孩子在那裏
[00:13:45.160 --> 00:13:46.400]  接著有些沒有回來
[00:13:46.400 --> 00:13:48.880]  子女沒有回來 女人還回來
[00:13:48.880 --> 00:13:52.600]  但是如果老公老婆兩個都回來
[00:13:52.600 --> 00:13:54.080]  從小帶他們回來
[00:13:54.080 --> 00:13:56.640]  有75%的機會
[00:13:56.640 --> 00:13:59.280]  這個孩子在十三歲後還回來
[00:13:59.280 --> 00:14:00.880]  就是高五倍機會
[00:14:00.880 --> 00:14:02.640]  五倍
[00:14:02.640 --> 00:14:04.080]  你明白為什麼嗎
[00:14:04.080 --> 00:14:08.680]  就是子女看到爸爸都不回來
[00:14:08.680 --> 00:14:10.840]  到十三、四歲的時候
[00:14:10.840 --> 00:14:12.680]  他就有一個很大的理由
[00:14:12.680 --> 00:14:14.280]  理由就是爸爸都不去
[00:14:14.280 --> 00:14:16.680]  他就不去了
[00:14:16.680 --> 00:14:18.200]  如果你從這個角度看
[00:14:18.200 --> 00:14:23.120]  你就知道子女很影響了在爸爸看到的東西
[00:14:23.120 --> 00:14:25.520]  影響他的反應
[00:14:25.520 --> 00:14:28.400]  你說媽媽不回來 爸爸回來
[00:14:28.400 --> 00:14:30.920]  有沒有研究證明影響很大
[00:14:30.920 --> 00:14:34.000]  不明顯
[00:14:34.000 --> 00:14:36.120]  就是說子女回來不回來
[00:14:36.120 --> 00:14:38.280]  是看爸爸 不是看媽媽
[00:14:38.280 --> 00:14:40.080]  那你爸爸這麼厲害嗎
[00:14:40.080 --> 00:14:41.400]  爸爸真的很厲害
[00:14:41.400 --> 00:14:44.000]  我數給你聽 第一件事
[00:14:44.000 --> 00:14:46.920]  三歲的時候
[00:14:46.920 --> 00:14:49.320]  三歲學什麼呢
[00:14:49.320 --> 00:14:53.840]  我想你聽完之後你一決定馬上轉幼稚園
[00:14:53.840 --> 00:15:00.080]  三歲的人生是學謙虛的
[00:15:00.080 --> 00:15:02.200]  如果不是呢
[00:15:02.200 --> 00:15:05.200]  三歲之後沒有教會謙虛
[00:15:05.200 --> 00:15:08.400]  他一輩子都是死撐的
[00:15:08.400 --> 00:15:14.280]  男人第一個交叉就是死撐
[00:15:14.280 --> 00:15:18.680]  所以很多時候男人很怕去女人的外家吃飯
[00:15:18.680 --> 00:15:21.280]  因為有時候她說了我是工程師
[00:15:21.280 --> 00:15:24.360]  原來不是 原來在地盤做工人
[00:15:24.360 --> 00:15:27.880]  她又要撐工程師 又要換西裝來很辛苦
[00:15:27.880 --> 00:15:29.720]  所以她就不去了
[00:15:29.720 --> 00:15:31.840]  就是說說了一些東西
[00:15:31.840 --> 00:15:35.000]  是被人看得起 就要捱下去
[00:15:35.000 --> 00:15:37.520]  很難掉下來 很難
[00:15:37.520 --> 00:15:38.960]  謙虛就不會的
[00:15:38.960 --> 00:15:44.160]  謙虛就說我現在沒那麼好際遇了
[00:15:44.160 --> 00:15:46.720]  我學歷 這個社會淘汰了我
[00:15:46.720 --> 00:15:49.480]  我不夠學歷 我現在降了級了
[00:15:49.480 --> 00:15:53.400]  現在做前線 做工人
[00:15:53.400 --> 00:15:55.160]  他會承認的
[00:15:55.160 --> 00:15:59.760]  謙虛的人面對一些比一些人差
[00:15:59.760 --> 00:16:01.640]  他肯說這些我不是很好
[00:16:01.640 --> 00:16:03.080]  但是他會說什麼呢
[00:16:03.080 --> 00:16:05.440]  不過這樣說
[00:16:05.440 --> 00:16:09.800]  如果你問我一些技能的東西
[00:16:09.800 --> 00:16:11.240]  我都做了很多年
[00:16:11.240 --> 00:16:12.720]  這些就是我唯一最熟悉的
[00:16:12.720 --> 00:16:15.800]  你叫我上螺絲 弄一些什麼機器
[00:16:15.800 --> 00:16:17.280]  那些我可以的
[00:16:17.280 --> 00:16:21.080]  但是很專業的那種知識我就不夠了
[00:16:21.080 --> 00:16:22.840]  這就是謙虛的人了
[00:16:22.840 --> 00:16:24.200]  他還是有自信的
[00:16:24.200 --> 00:16:25.880]  因為他說他可以的東西
[00:16:25.880 --> 00:16:27.880]  又承認不可以的東西
[00:16:27.880 --> 00:16:29.560]  自大 勇敢就不是了
[00:16:29.560 --> 00:16:31.560]  自大就是說可以的東西
[00:16:31.560 --> 00:16:33.920]  又收起不可以的東西不讓人知道
[00:16:33.920 --> 00:16:36.520]  這就叫做自大 變成了死撐
[00:16:36.520 --> 00:16:40.240]  所以子女就看爸爸了
[00:16:40.240 --> 00:16:43.720]  如果爸爸是死撐
[00:16:43.720 --> 00:16:45.840]  子女的心情怎麼樣呢
[00:16:45.840 --> 00:16:49.240]  就覺得 哎呀 爸爸都這樣
[00:16:49.240 --> 00:16:51.600]  我都要為父報仇
[00:16:51.600 --> 00:16:55.600]  學回爸爸多少 繼續發揚下去
[00:16:55.600 --> 00:16:58.120]  有時候你的子女都不肯
[00:16:58.120 --> 00:17:01.280]  將成績表不合格那邊給人看的
[00:17:01.280 --> 00:17:03.280]  甚至補習先生問她
[00:17:03.280 --> 00:17:04.800]  她什麼都說懂的
[00:17:04.800 --> 00:17:06.800]  因為她學了死撐
[00:17:06.800 --> 00:17:08.960]  所以你要救回一個男人
[00:17:08.960 --> 00:17:11.920]  離開他童年沒有學過的謙虛
[00:17:11.920 --> 00:17:16.600]  怎麼救他呢 就是建立他自尊心
[00:17:16.600 --> 00:17:18.000]  自尊心怎麼建立呢
[00:17:18.000 --> 00:17:20.280]  很容易的 上次我示範過了
[00:17:20.280 --> 00:17:22.760]  所以女性是一個好的治療師
[00:17:22.760 --> 00:17:26.440]  自尊心就是整天說回你的老公
[00:17:26.440 --> 00:17:28.360]  認識他以前
[00:17:28.360 --> 00:17:31.760]  有些什麼你覺得他引起你很光榮的
[00:17:31.760 --> 00:17:33.880]  比如說 他很高大的
[00:17:33.880 --> 00:17:36.440]  拿東西都不用爬高
[00:17:36.440 --> 00:17:38.880]  單手就拿了 坐飛機很好的
[00:17:38.880 --> 00:17:40.600]  拿行李叫他這樣
[00:17:40.600 --> 00:17:41.800]  接著又說什麼呢
[00:17:41.800 --> 00:17:43.920]  就是他很好的 我爸爸很喜歡他
[00:17:43.920 --> 00:17:45.560]  他跟我爸爸打乒乓球
[00:17:45.560 --> 00:17:47.360]  他會遷就我爸爸
