
[00:00:00.000 --> 00:00:05.000]  首先代表中神
[00:07:21.000 --> 00:07:24.000]  有很多香港人移民到加拿大
[00:07:24.000 --> 00:07:26.000]  因為他們曾經盼望
[00:07:26.000 --> 00:07:29.000]  有一個更加民主的香港
[00:07:29.000 --> 00:07:31.000]  發覺沒有了
[00:07:31.000 --> 00:07:32.000]  這個盼望破滅了
[00:07:32.000 --> 00:07:34.000]  所以他們覺得很難
[00:07:34.000 --> 00:07:36.000]  怎樣說呢
[00:07:36.000 --> 00:07:37.000]  人滅依舊
[00:07:37.000 --> 00:07:40.000]  但整個社會變了
[00:07:40.000 --> 00:07:42.000]  桃花依舊
[00:07:42.000 --> 00:07:44.000]  整個社會變了
[00:07:44.000 --> 00:07:47.000]  所以本來的盼望失去了
[00:07:47.000 --> 00:07:51.000]  所以他們要選擇離開這個傷心地
[00:07:51.000 --> 00:07:53.000]  當然來到加拿大
[00:07:53.000 --> 00:07:55.000]  如果有選擇來到加拿大
[00:07:55.000 --> 00:07:58.000]  又會發現盼望很困難
[00:07:58.000 --> 00:08:00.000]  移民到加拿大的
[00:08:00.000 --> 00:08:02.000]  本來盼望AB stream
[00:08:02.000 --> 00:08:04.000]  快點搞定它
[00:08:04.000 --> 00:08:07.000]  現在發覺加拿大政府拖著你
[00:08:07.000 --> 00:08:09.000]  它又不是說取消
[00:08:09.000 --> 00:08:12.000]  總之拖你十年八年
[00:08:12.000 --> 00:08:13.000]  英國政府好一點
[00:08:13.000 --> 00:08:14.000]  五年就五年
[00:08:14.000 --> 00:08:16.000]  講得清楚一點
[00:08:16.000 --> 00:08:18.000]  所以你來到加拿大
[00:08:18.000 --> 00:08:20.000]  你離開這個失去盼望的香港
[00:08:20.000 --> 00:08:21.000]  來到加拿大
[00:08:21.000 --> 00:08:23.000]  繼續沒有盼望
[00:08:23.000 --> 00:08:25.000]  當然去到英國是另一個問題
[00:08:25.000 --> 00:08:27.000]  生計有很多問題
[00:08:27.000 --> 00:08:28.000]  總之人生
[00:08:28.000 --> 00:08:29.000]  私人知道
[00:08:29.000 --> 00:08:34.000]  如果你的盼望是在世界上的事情
[00:08:34.000 --> 00:08:36.000]  是世界經常叫你失望的
[00:08:36.000 --> 00:08:38.000]  你以為會得到的
[00:08:38.000 --> 00:08:39.000]  結果得不到
[00:08:39.000 --> 00:08:41.000]  私人很明白
[00:08:41.000 --> 00:08:43.000]  其實順帶提一句
[00:08:43.000 --> 00:08:44.000]  其實如果
[00:08:44.000 --> 00:08:47.000]  我不知道是不是安慰這些新移民
[00:08:47.000 --> 00:08:49.000]  如果你活在加拿大
[00:08:49.000 --> 00:08:52.000]  覺得不是很多盼望的話
[00:08:52.000 --> 00:08:54.000]  其實不止你
[00:08:54.000 --> 00:08:57.000]  連這裡加拿大土生土長的人
[00:08:57.000 --> 00:09:01.000]  年輕人原來也不是很多盼望
[00:09:01.000 --> 00:09:04.000]  我看過一個很有趣的研究
[00:09:04.000 --> 00:09:05.000]  我看過一則新聞
[00:09:05.000 --> 00:09:06.000]  有人
[00:09:06.000 --> 00:09:09.000]  你知道西方世界經常都喜歡做研究
[00:09:09.000 --> 00:09:11.000]  當然有一個人做一些研究
[00:09:11.000 --> 00:09:13.000]  有人做過一個研究
[00:09:13.000 --> 00:09:14.000]  你知道上一陣子
[00:09:14.000 --> 00:09:15.000]  Donald Trump
[00:09:15.000 --> 00:09:20.000]  嘴大到無倫的美國總統
[00:09:20.000 --> 00:09:23.000]  曾經說加拿大成為美國其中一個州
[00:09:23.000 --> 00:09:25.000]  對加拿大好
[00:09:25.000 --> 00:09:28.000]  當然加拿大人很愛國
[00:09:28.000 --> 00:09:29.000]  以前也不懂愛國
[00:09:29.000 --> 00:09:31.000]  多謝Donald Trump一句
[00:09:31.000 --> 00:09:33.000]  大家都很愛國
[00:09:33.000 --> 00:09:34.000]  有人做過研究
[00:09:34.000 --> 00:09:36.000]  問一些人
[00:09:36.000 --> 00:09:40.000]  你覺得如果加拿大成為美國的一部分好不好
[00:09:40.000 --> 00:09:41.000]  根據這個研究
[00:09:41.000 --> 00:09:43.000]  80%的人都反對
[00:09:43.000 --> 00:09:44.000]  不可以的
[00:09:44.000 --> 00:09:46.000]  加拿大不可以成為美國的一部分
[00:09:46.000 --> 00:09:48.000]  不過還有20%
[00:09:48.000 --> 00:09:49.000]  那些人怎麼想都不知道
[00:09:49.000 --> 00:09:52.000]  但是研究最有趣的是
[00:09:52.000 --> 00:10:00.000]  在那些35歲以下的青年人之中
[00:10:00.000 --> 00:10:09.000]  40%的青年人表示都不錯
[00:10:09.000 --> 00:10:11.000]  如果加拿大成為美國一部分
[00:10:11.000 --> 00:10:17.000]  只要我們能夠取得美國公民完全一樣的權利的話
[00:10:17.000 --> 00:10:19.000]  加拿大成為美國一部分
[00:10:19.000 --> 00:10:21.000]  他們接受得了嗎
[00:10:21.000 --> 00:10:27.000]  為什麼年輕人容易接受到
[00:10:27.000 --> 00:10:29.000]  加拿大成為美國的一部分呢
[00:10:29.000 --> 00:10:31.000]  雖然都是少數民族
[00:10:31.000 --> 00:10:34.000]  但是40%都是重要的少數民族
[00:10:34.000 --> 00:10:37.000]  這個反映很多加拿大的年輕人
[00:10:37.000 --> 00:10:39.000]  土生土長的年輕人
[00:10:39.000 --> 00:10:42.000]  其實對前途都覺得沒什麼盼望
[00:10:42.000 --> 00:10:46.000]  所以覺得加拿大成為美國一部分
[00:10:46.000 --> 00:10:48.000]  經濟會好一點
[00:10:48.000 --> 00:10:50.000]  或者會有更多的機會
[00:10:50.000 --> 00:10:52.000]  進去都不太差的
[00:10:52.000 --> 00:10:54.000]  當然寫這篇文章的那句話
[00:10:54.000 --> 00:10:56.000]  就是加拿大都很糟糕
[00:10:56.000 --> 00:10:58.000]  年輕一代這樣想
[00:10:58.000 --> 00:11:01.000]  無論如何 回到言歸正傳
[00:11:01.000 --> 00:11:05.000]  私人知道我們的盼望不應該是世界的東西
[00:11:05.000 --> 00:11:09.000]  應該是神的身上
[00:11:09.000 --> 00:11:11.000]  不過私人始終都體會一件事
[00:11:11.000 --> 00:11:13.000]  就算他知道
[00:11:13.000 --> 00:11:17.000]  他應該盼望在乎神
[00:11:17.000 --> 00:11:19.000]  但實際生活中
[00:11:19.000 --> 00:11:22.000]  很多時候他覺得神不在場
[00:11:22.000 --> 00:11:24.000]  用現在的說法
[00:11:24.000 --> 00:11:26.000]  他覺得神是absence
[00:11:26.000 --> 00:11:28.000]  上主在他的生命之中不在場
[00:11:28.000 --> 00:11:31.000]  因為上主在他的生命之中不在場
[00:11:31.000 --> 00:11:34.000]  第二節 我的心渴想神
[00:11:34.000 --> 00:11:36.000]  我何時能夠朝見神
[00:11:36.000 --> 00:11:41.000]  第三節 我晝夜以眼淚當食物
[00:11:41.000 --> 00:11:47.000]  他不感覺到神在他生命之中
[00:11:47.000 --> 00:11:49.000]  當然有一個實際的場景
[00:11:49.000 --> 00:11:52.000]  就是他以前可以去耶路撒冷朝拜
[00:11:52.000 --> 00:11:54.000]  現在做不到
[00:11:54.000 --> 00:11:57.000]  但這個實際的場景
[00:11:57.000 --> 00:12:01.000]  只是一種引發不在場的感受
[00:12:01.000 --> 00:12:03.000]  因為私人其實都知道
[00:12:03.000 --> 00:12:05.000]  神是無所不在的
[00:12:05.000 --> 00:12:10.000]  他頭腦上知道神是無所不在的
[00:12:10.000 --> 00:12:13.000]  所以第六節說
[00:12:13.000 --> 00:12:15.000]  我要從約旦地
[00:12:15.000 --> 00:12:18.000]  即是今天類似的約旦
[00:12:18.000 --> 00:12:19.000]  從黑門領
[00:12:19.000 --> 00:12:21.000]  黑門領就是今天的敘利亞
[00:12:21.000 --> 00:12:23.000]  在今天的敘利亞裡
[00:12:23.000 --> 00:12:25.000]  和米薩山
[00:12:25.000 --> 00:12:26.000]  哪裡都好
[00:12:26.000 --> 00:12:28.000]  總之私人就說
[00:12:28.000 --> 00:12:30.000]  他在頭腦上知道
[00:12:30.000 --> 00:12:33.000]  其實他在一些所謂愛邦人的地方
[00:12:33.000 --> 00:12:35.000]  約旦地 黑門山
[00:12:35.000 --> 00:12:36.000]  那裡都可以
[00:12:36.000 --> 00:12:38.000]  其實神都在那裡
[00:12:38.000 --> 00:12:40.000]  他在那裡都可以紀念神的
[00:12:40.000 --> 00:12:42.000]  其實在瀑布之中
[00:12:42.000 --> 00:12:43.000]  在深淵之中
[00:12:43.000 --> 00:12:44.000]  神都在那裡
[00:12:44.000 --> 00:12:47.000]  他理性上知道
[00:12:47.000 --> 00:12:50.000]  其實神不是走在耶路撒冷的地方
[00:12:50.000 --> 00:12:52.000]  不過心靈上
[00:12:52.000 --> 00:12:54.000]  他真的不覺得神的存在
[00:12:54.000 --> 00:12:55.000]  他覺得
[00:12:55.000 --> 00:12:59.000]  教會傳統有一個說法
[00:12:59.000 --> 00:13:01.000]  叫做Dark night of the soul
[00:13:01.000 --> 00:13:03.000]  他覺得他跌在黑暗之中
[00:13:03.000 --> 00:13:04.000]  他見不到上主
[00:13:04.000 --> 00:13:06.000]  見不到神的亮光
[00:13:06.000 --> 00:13:11.000]  私人為什麼見不到上主的亮光呢?
[00:13:11.000 --> 00:13:16.000]  為什麼他覺得很沒有盼望呢?
[00:13:16.000 --> 00:13:18.000]  為什麼會受煩呢?
[00:13:18.000 --> 00:13:20.000]  私人的禱告
[00:13:20.000 --> 00:13:23.000]  我想反映了他面對幾樣的情況
[00:13:23.000 --> 00:13:25.000]  第三節那裡說
[00:13:25.000 --> 00:13:27.000]  我晝夜以眼淚當成文
[00:13:27.000 --> 00:13:29.000]  人不住地對我說
[00:13:29.000 --> 00:13:32.000]  你的神在哪裡呢?
[00:13:32.000 --> 00:13:33.000]  我想第一樣東西
[00:13:33.000 --> 00:13:35.000]  很影響私人的心情
[00:13:35.000 --> 00:13:39.000]  除了他人真的回不了耶路撒冷
[00:13:39.000 --> 00:13:41.000]  另外一樣很影響他
[00:13:41.000 --> 00:13:45.000]  就是他很受他周圍的人影響
[00:13:45.000 --> 00:13:49.000]  他周圍的人說很多負面的話
[00:13:49.000 --> 00:13:50.000]  那些人為什麼會這樣說
[00:13:50.000 --> 00:13:51.000]  不知道
[00:13:51.000 --> 00:13:53.000]  可能是一些外邦人
[00:13:53.000 --> 00:13:56.000]  我們想像可能其中一個案例
[00:13:56.000 --> 00:13:58.000]  因為現在以色列亡國了
[00:13:58.000 --> 00:14:00.000]  他被擄到去巴比倫的地方
[00:14:00.000 --> 00:14:02.000]  他繼續想敬拜耶和華
[00:14:02.000 --> 00:14:04.000]  可能巴比倫人就跟你說
[00:14:04.000 --> 00:14:06.000]  你為什麼還要拜耶和華
[00:14:06.000 --> 00:14:08.000]  你的耶和華那麼差
[00:14:08.000 --> 00:14:09.000]  你的國都亡了
[00:14:09.000 --> 00:14:11.000]  你都輸了
[00:14:11.000 --> 00:14:14.000]  你拜那個神令你的國家都輸了
[00:14:14.000 --> 00:14:15.000]  你還拜他?
[00:14:15.000 --> 00:14:16.000]  拜什麼鬼呢?
[00:14:16.000 --> 00:14:18.000]  你的神在哪裡呢?
[00:14:18.000 --> 00:14:19.000]  如果你的耶和華真的真的
[00:14:19.000 --> 00:14:21.000]  怎麼會不保守你的國家
[00:14:21.000 --> 00:14:23.000]  怎麼會令你亡國呢?
[00:14:23.000 --> 00:14:27.000]  可能給很多負面挑戰的話
[00:14:27.000 --> 00:14:29.000]  這些負面挑戰的話
[00:14:29.000 --> 00:14:32.000]  令他覺得很沒人性
[00:14:32.000 --> 00:14:33.000]  他不知道怎麼回答
[00:14:33.000 --> 00:14:37.000]  他覺得當別人這樣挑戰的時候
[00:14:37.000 --> 00:14:38.000]  會覺得神啊
[00:14:38.000 --> 00:14:40.000]  為什麼你不出手呢?
[00:14:40.000 --> 00:14:41.000]  為什麼你不做點事呢?
[00:14:41.000 --> 00:14:43.000]  他們這樣說負面的話
[00:14:43.000 --> 00:14:45.000]  世界沒有改變
[00:14:45.000 --> 00:14:47.000]  依然都那麼負面
[00:14:47.000 --> 00:14:49.000]  我想在人生裡面
[00:14:49.000 --> 00:14:51.000]  實際的場景很多時候都是
[00:14:51.000 --> 00:14:53.000]  為什麼我們很多時候覺得
[00:14:53.000 --> 00:14:55.000]  人生沒有盼望呢?
[00:14:55.000 --> 00:15:00.000]  因為我們看到周圍很多負面的話
[00:15:00.000 --> 00:15:03.000]  當然又說回香港人
[00:15:03.000 --> 00:15:05.000]  香港人現在都覺得
[00:15:05.000 --> 00:15:09.000]  如果你看一些survey都知道
[00:15:09.000 --> 00:15:10.000]  香港一般人都覺得
[00:15:10.000 --> 00:15:13.000]  對香港的程度都很負面
[00:15:13.000 --> 00:15:15.000]  為什麼那麼負面呢?
[00:15:15.000 --> 00:15:17.000]  不要理客觀情況
[00:15:17.000 --> 00:15:19.000]  當然有時候真的被政府
[00:15:19.000 --> 00:15:21.000]  不只說一分鐘政治
[00:15:21.000 --> 00:15:22.000]  被政府氣死
[00:15:22.000 --> 00:15:24.000]  香港政府整天說
[00:15:24.000 --> 00:15:26.000]  要說好香港的故事
[00:15:26.000 --> 00:15:28.000]  我一聽這些就好像說
[00:15:28.000 --> 00:15:30.000]  此地無銀三百兩
[00:15:30.000 --> 00:15:32.000]  說好香港故事
[00:15:32.000 --> 00:15:34.000]  就是叫我們每個人都要說
[00:15:34.000 --> 00:15:36.000]  香港真的很好
[00:15:36.000 --> 00:15:38.000]  不過不要理了
[00:15:38.000 --> 00:15:40.000]  除了香港政府
[00:15:40.000 --> 00:15:43.000]  整天叫我們說好香港故事之外
[00:15:43.000 --> 00:15:45.000]  其實如果你在香港
[00:15:45.000 --> 00:15:47.000]  可能你WhatsApp的群組
[00:15:47.000 --> 00:15:50.000]  經常都會收到一些很晦氣的話
[00:15:50.000 --> 00:15:54.000]  特別這次剛才領事都提到
[00:15:54.000 --> 00:15:57.000]  剛才大埔發生火災
[00:15:57.000 --> 00:16:00.000]  除了為死傷的人
[00:16:00.000 --> 00:16:02.000]  或者他們的家人哀悼之外
[00:16:02.000 --> 00:16:04.000]  其實當中WhatsApp群組裏
[00:16:04.000 --> 00:16:07.000]  可能也會傳很多負面的話
[00:16:07.000 --> 00:16:09.000]  香港淪落到這個地步
[00:16:09.000 --> 00:16:11.000]  為什麼會這樣的
[00:16:11.000 --> 00:16:14.000]  明顯是官商勾結
[00:16:14.000 --> 00:16:16.000]  為什麼弄了那麼多發佈膠
[00:16:16.000 --> 00:16:18.000]  為什麼搞到這樣
[00:16:18.000 --> 00:16:20.000]  三億元明顯是貪污
[00:16:20.000 --> 00:16:23.000]  所以這間公司拿到三億元的工程
[00:16:23.000 --> 00:16:27.000]  除了為哀悼的人去禱告之外
[00:16:27.000 --> 00:16:30.000]  同時也有很多指責
[00:16:30.000 --> 00:16:32.000]  負面的話流傳
[00:16:32.000 --> 00:16:35.000]  再加上除了WhatsApp群組之外
[00:16:35.000 --> 00:16:39.000]  你知道現在網上有很多KOL
[00:16:39.000 --> 00:16:45.000]  很多名嘴
[00:16:45.000 --> 00:16:46.000]  不知道中文怎麼說
[00:16:46.000 --> 00:16:48.000]  名嘴或者英文就是KOL
[00:16:48.000 --> 00:16:51.000]  會跟你說很多conspiracy theory
[00:16:51.000 --> 00:16:54.000]  很多陰謀論
[00:16:54.000 --> 00:16:57.000]  為什麼三億元
[00:16:57.000 --> 00:16:59.000]  因為立法局議員
[00:16:59.000 --> 00:17:01.000]  或是其他人搭路
[00:17:01.000 --> 00:17:04.000]  分明是前業主法團
[00:17:04.000 --> 00:17:06.000]  和立法局議員勾結
[00:17:06.000 --> 00:17:08.000]  這些理論可能是真的
[00:17:08.000 --> 00:17:09.000]  可能是假的
[00:17:09.000 --> 00:17:12.000]  KOL說的話不是完全是假的
[00:17:12.000 --> 00:17:17.000]  問題是我們去看這些言論
[00:17:17.000 --> 00:17:19.000]  有什麼城寨新聞
[00:17:19.000 --> 00:17:21.000]  網上有很多這樣的人
[00:17:21.000 --> 00:17:24.000]  有時越看越令自己生氣
[00:17:24.000 --> 00:17:27.000]  這個世界真的很邪惡
[00:17:27.000 --> 00:17:29.000]  每個人都勾結我
[00:17:29.000 --> 00:17:30.000]  又勾結你
[00:17:30.000 --> 00:17:32.000]  背後真的很慘
[00:17:32.000 --> 00:17:34.000]  這個世界哪裡還有公義
[00:17:34.000 --> 00:17:36.000]  聽得多看得多
[00:17:36.000 --> 00:17:39.000]  人會越來越變得複裂
[00:17:39.000 --> 00:17:41.000]  越來越有質問
[00:17:41.000 --> 00:17:43.000]  神在哪裡
[00:17:43.000 --> 00:17:47.000]  為什麼這個世界這麼多不公義的事情都發生
[00:17:47.000 --> 00:17:50.000]  為什麼這個世界這麼壞
[00:17:50.000 --> 00:17:53.000]  當我們看很多不同的言論
[00:17:53.000 --> 00:17:56.000]  無論是一些負面的發洩
[00:17:56.000 --> 00:17:58.000]  或者很多陰謀論
[00:17:58.000 --> 00:18:00.000]  這些言論的時候
[00:18:00.000 --> 00:18:04.000]  我們人的注意力被這些東西拿走了
[00:18:04.000 --> 00:18:08.000]  於是我們跌落一個牛掃的mood裏面
[00:18:08.000 --> 00:18:10.000]  覺得上主你不在
[00:18:10.000 --> 00:18:11.000]  如果你在的話
[00:18:11.000 --> 00:18:13.000]  為什麼這個世界這麼不公平
[00:18:13.000 --> 00:18:17.000]  施人到了這裏的時候提醒自己
[00:18:17.000 --> 00:18:18.000]  第五節
[00:18:18.000 --> 00:18:20.000]  我的心啊你為何憂悶
[00:18:20.000 --> 00:18:22.000]  為何在我裏面煩躁
[00:18:22.000 --> 00:18:23.000]  應當仰望神
