
[00:00:00.000 --> 00:00:05.700]  路德記解讀李思敬博士主講
[00:02:54.860 --> 00:02:59.260]  出名好多 以斯帖皇后
[00:02:59.260 --> 00:03:04.860]  路德呢 佢係一個摩訶嘅女仔
[00:03:04.860 --> 00:03:08.460]  我哋唔係好熟悉摩訶呢個地方
[00:03:08.460 --> 00:03:11.900]  所以如果你從香港嚟呢
[00:03:11.900 --> 00:03:15.500]  或者我話尖沙咀Suzi
[00:03:15.500 --> 00:03:18.060]  咁你就會知道係咩意思
[00:03:18.060 --> 00:03:21.500]  摩訶唔係一個好地方
[00:03:21.500 --> 00:03:29.420]  摩訶嘅祖宗係淫亂所產生嘅
[00:03:29.420 --> 00:03:34.380]  呢一個地方唔係一個上帝祝福嘅地方
[00:03:34.380 --> 00:03:40.780]  路德嘅背景你可以講有少少問題
[00:03:40.780 --> 00:03:45.420]  但係呢一卷書放喺聖經裏面
[00:03:45.420 --> 00:03:48.220]  又好有意思
[00:03:48.220 --> 00:03:52.140]  聖經講一件事情
[00:03:52.140 --> 00:03:57.180]  佢有兩個重點我哋需要知道
[00:03:57.180 --> 00:04:04.460]  聖經所記載嘅事情係歷史事實
[00:04:04.460 --> 00:04:06.460]  唔係作故仔
[00:04:06.460 --> 00:04:08.460]  歷史事實係乜嘢呢
[00:04:08.460 --> 00:04:11.980]  就等於我哋好多時候喺禮拜堂喺教會
[00:04:11.980 --> 00:04:15.260]  我哋搵弟兄姊妹做見證
[00:04:15.260 --> 00:04:16.860]  有冇搵過你呀
[00:04:16.860 --> 00:04:18.620]  有時都會㗎喎
[00:04:18.620 --> 00:04:20.860]  某某姊妹某某弟兄
[00:04:20.860 --> 00:04:24.220]  目者心聲想嚟訪問你喎
[00:04:24.220 --> 00:04:26.460]  第一句反應係點樣呀
[00:04:26.460 --> 00:04:28.700]  好呀等咗你好耐㗎啦
[00:04:28.700 --> 00:04:31.100]  我一世人曲折離奇
[00:04:31.100 --> 00:04:33.660]  樣樣嘢都非常之戲劇性
[00:04:33.660 --> 00:04:34.700]  係咪咁嘅反應
[00:04:34.700 --> 00:04:36.700]  通常都唔係㗎
[00:04:36.700 --> 00:04:39.500]  通常問親呢第一個反應就話
[00:04:39.500 --> 00:04:41.340]  我冇乜嘢好講㗎喎
[00:04:41.340 --> 00:04:43.100]  係咪呀你係咪預備咁講
[00:04:43.100 --> 00:04:45.100]  我冇乜嘢好講㗎喎搵佢啦咁
[00:04:45.100 --> 00:04:46.700]  同我有乜嘢好講呀咁
[00:04:46.700 --> 00:04:49.260]  我一生好平淡㗎咋喎
[00:04:49.260 --> 00:04:52.700]  我日日就係咁樣刷牙洗面起身咁
[00:04:52.700 --> 00:04:54.300]  買餸煮飯瞓覺咁
[00:04:54.300 --> 00:04:55.900]  係咁多嘢㗎咋喎
[00:04:55.900 --> 00:04:57.180]  嗱
[00:04:57.180 --> 00:05:00.780]  因為你唔係拍緊荷里活電影㗎嘛
[00:05:00.780 --> 00:05:01.420]  係咪呀
[00:05:01.420 --> 00:05:03.820]  如果畀個劇本你咁就唔同囉
[00:05:03.820 --> 00:05:05.180]  唔係
[00:05:05.180 --> 00:05:07.020]  我只不過係一個
[00:05:07.020 --> 00:05:09.420]  普通不過嘅普通人
[00:05:09.420 --> 00:05:11.980]  但我每日所經歷嘅
[00:05:11.980 --> 00:05:14.700]  冇得生安白做㗎喎
[00:05:14.700 --> 00:05:15.580]  係咪呀
[00:05:15.580 --> 00:05:17.580]  你唔可以因為講見證
[00:05:17.580 --> 00:05:19.420]  咁就加鹽加醋係咪呀
[00:05:19.420 --> 00:05:21.260]  明明冇事嘅平平安安
[00:05:21.260 --> 00:05:22.780]  個個禮拜黎主日崇拜嘅
[00:05:22.780 --> 00:05:24.140]  我又話又撞車呀
[00:05:24.140 --> 00:05:25.340]  又地震呀
[00:05:25.340 --> 00:05:27.340]  又遇到人kidnap我
[00:05:27.340 --> 00:05:28.140]  唔得嘅
[00:05:28.140 --> 00:05:32.220]  你唔可以咁樣作嘢落去㗎
[00:05:32.220 --> 00:05:33.980]  生活
[00:05:33.980 --> 00:05:36.620]  就係一個普通
[00:05:36.620 --> 00:05:37.820]  平淡
[00:05:37.820 --> 00:05:39.660]  或者用我哋中國人講
[00:05:39.660 --> 00:05:43.340]  生老病死嘅過程
[00:05:43.340 --> 00:05:46.860]  呢個係聖經嘅記載
[00:05:46.860 --> 00:05:49.180]  因為佢唔係作故仔
[00:05:49.180 --> 00:05:51.180]  佢唔係寫劇本
[00:05:51.180 --> 00:05:52.700]  佢唔可以將
[00:05:52.700 --> 00:05:56.300]  好多人人鍾意睇嘅情節
[00:05:56.300 --> 00:05:57.500]  擺曬落去
[00:05:57.500 --> 00:05:59.500]  咁就吸引你讀聖經
[00:05:59.500 --> 00:06:01.500]  咁就零修武咁沉悶
[00:06:01.500 --> 00:06:03.020]  咁你不如開電視
[00:06:03.020 --> 00:06:04.300]  零修武咁嬲啦
[00:06:04.300 --> 00:06:06.860]  睇唐心風暴走好睇過啦
[00:06:06.860 --> 00:06:07.420]  唔係
[00:06:07.420 --> 00:06:10.220]  我哋唔係睇緊劇集
[00:06:10.220 --> 00:06:14.220]  個個重點唔在個情節
[00:06:14.220 --> 00:06:17.660]  正如你同埋我嘅生活
[00:06:17.660 --> 00:06:20.140]  我哋所經歷嘅日子
[00:06:20.140 --> 00:06:21.660]  講返轉頭
[00:06:21.660 --> 00:06:26.780]  其實都唔係好曲折離奇嘅啫
[00:06:26.780 --> 00:06:28.060]  不過
[00:06:28.060 --> 00:06:29.740]  係真實㗎
[00:06:29.740 --> 00:06:34.140]  而喺呢個真實嘅經歷當中
[00:06:34.140 --> 00:06:37.340]  係真實嘅人文
[00:06:37.340 --> 00:06:41.660]  喺嗰處生活緊
[00:06:41.660 --> 00:06:43.980]  你唔係作出嚟㗎
[00:06:43.980 --> 00:06:45.820]  作出嚟嘅劇情
[00:06:45.820 --> 00:06:47.580]  去到傷心嘅時候
[00:06:47.580 --> 00:06:50.140]  背景梗有嗰首音樂㗎
[00:06:50.140 --> 00:06:52.380]  (唱)
[00:06:52.380 --> 00:06:53.420]  嗰首嘅嘛
[00:06:53.420 --> 00:06:53.980]  係咪
[00:06:53.980 --> 00:06:55.260]  粵語長片又係佢
[00:06:55.260 --> 00:06:57.580]  西片又係佢
[00:06:57.580 --> 00:06:59.340]  一到緊張嘅時候
[00:06:59.340 --> 00:07:01.020]  又有啲緊張嘅音樂㗎
[00:07:01.020 --> 00:07:04.220]  而家連嗰啲寫埋出嚟嗰啲subtitles
[00:07:04.220 --> 00:07:07.020]  都話有咩squidky music咁
[00:07:07.020 --> 00:07:08.700]  話埋畀你聽嘅
[00:07:08.700 --> 00:07:10.380]  但係現實生活當中
[00:07:10.380 --> 00:07:11.900]  你好想有音樂喎
[00:07:11.900 --> 00:07:14.460]  但係就算你開咗個cd
[00:07:14.460 --> 00:07:15.980]  你係你
[00:07:15.980 --> 00:07:18.060]  音樂係音樂
[00:07:18.060 --> 00:07:19.580]  你明我講緊乜嘢嗎
[00:07:19.580 --> 00:07:23.660]  你係一個活生生真實嘅人
[00:07:23.660 --> 00:07:30.540]  呢個係聖經最有興趣所記載嘅
[00:07:30.540 --> 00:07:34.060]  每一個人係真嘅
[00:07:34.060 --> 00:07:38.220]  佢所經歷過嘅係真嘅
[00:07:38.220 --> 00:07:41.260]  你又係咁樣每日生活
[00:07:41.260 --> 00:07:45.260]  拿訛米、路德呢啲人物
[00:07:45.260 --> 00:07:47.660]  一樣係咁樣生活
[00:07:47.660 --> 00:07:51.740]  所以你讀聖經呢啲故事嘅時候
[00:07:51.740 --> 00:07:55.340]  你唔能夠話咁悶嘅
[00:07:55.340 --> 00:07:58.540]  你個期望錯咗啦
[00:07:58.540 --> 00:08:01.100]  正如你交朋友去探佢
[00:08:01.100 --> 00:08:03.260]  探完佢食完餐飯出嚟
[00:08:03.260 --> 00:08:05.260]  講啲嘢咁悶嘅
[00:08:05.260 --> 00:08:06.700]  唔得咁樣㗎
[00:08:06.700 --> 00:08:08.860]  你要認識佢呢個人
[00:08:08.860 --> 00:08:11.100]  你要同佢做朋友
[00:08:11.100 --> 00:08:13.020]  佢係真嘅你又係真嘅
[00:08:13.020 --> 00:08:14.620]  你唔可以當睇小說咁
[00:08:14.620 --> 00:08:16.060]  郭靖黃蓉就好睇
[00:08:16.060 --> 00:08:18.300]  咁第二個就唔好唔得咁樣嘅
[00:08:18.300 --> 00:08:20.220]  你睇個人物
[00:08:20.220 --> 00:08:25.020]  聖經係點樣將呢啲人物介紹畀我哋認識嘅呢
[00:08:25.020 --> 00:08:30.060]  其實同我哋今日交朋友一樣
[00:08:30.060 --> 00:08:32.620]  新朋友嚟到我哋教會當中
[00:08:32.620 --> 00:08:35.420]  握手歡迎留步留步
[00:08:35.420 --> 00:08:37.580]  完咗之後唔好即刻走
[00:08:37.580 --> 00:08:38.860]  做乜嘢呀
[00:08:38.860 --> 00:08:41.740]  企喺度咁點閱呀
[00:08:41.740 --> 00:08:45.020]  唔係 做乜嘢
[00:08:45.020 --> 00:08:47.820]  傾計
[00:08:47.820 --> 00:08:51.180]  認識一個人就係靠傾計
[00:08:51.180 --> 00:08:53.580]  你唔可以行埋佢唔出聲咁望住佢
[00:08:53.580 --> 00:08:55.020]  由頭望到頭鏡
[00:08:55.020 --> 00:08:56.700]  由腳又望一上頭
[00:08:56.700 --> 00:08:58.540]  後面又望一望
[00:08:58.540 --> 00:08:59.820]  前面又望一望
[00:08:59.820 --> 00:09:01.260]  咁好冇禮貌嘅
[00:09:01.260 --> 00:09:03.980]  而家咁樣係唔認識到人㗎
[00:09:03.980 --> 00:09:06.300]  認識人一定要介紹自己啦
[00:09:06.300 --> 00:09:07.820]  我係Steven
[00:09:07.820 --> 00:09:09.660]  你哋嚟咗幾耐呀
[00:09:09.660 --> 00:09:11.020]  老華僑啦
[00:09:11.020 --> 00:09:11.980]  大家咁話啦
[00:09:11.980 --> 00:09:13.180]  喺度傾計
[00:09:13.180 --> 00:09:15.980]  傾計就係幫助我哋
[00:09:15.980 --> 00:09:17.980]  去認識一個陌生人
[00:09:17.980 --> 00:09:19.580]  聖經又係一樣㗎喎
[00:09:19.580 --> 00:09:21.900]  你有冇留意到剛才
[00:09:21.900 --> 00:09:24.300]  大部分嘅時間
[00:09:24.300 --> 00:09:27.660]  呢啲人物喺度講緊說話㗎
[00:09:27.660 --> 00:09:30.380]  有冇留意到呢件事呀
[00:09:30.380 --> 00:09:35.980]  聖經畀我哋好似同佢哋直接對話
[00:09:35.980 --> 00:09:37.740]  行埋去握手
[00:09:37.740 --> 00:09:40.060]  或者話冇我咁古老嘅時間
[00:09:40.060 --> 00:09:41.660]  我哋點會可以行得埋去
[00:09:41.660 --> 00:09:46.140]  你好似在場聽到
[00:09:46.140 --> 00:09:50.940]  佢哋之間講說話一樣
[00:09:50.940 --> 00:09:52.220]  偷聽
[00:09:52.220 --> 00:09:54.060]  都幾好玩㗎喎
[00:09:54.060 --> 00:09:55.900]  有時你唔係特登想偷聽㗎
[00:09:55.900 --> 00:09:57.500]  不過你揸住杯茶企喺度飲
[00:09:57.500 --> 00:10:00.060]  咦 隔離講緊啲咁大件事
[00:10:00.060 --> 00:10:01.260]  咁我都唔知
[00:10:01.260 --> 00:10:03.420]  咁你聽落去好有興趣
[00:10:03.420 --> 00:10:04.300]  你又唔好意思
[00:10:04.300 --> 00:10:06.060]  咁你又待佢行開兩步
[00:10:06.060 --> 00:10:07.820]  但係你耳仔仲聽緊㗎啦
[00:10:07.820 --> 00:10:10.700]  聽人講說話
[00:10:10.700 --> 00:10:15.820]  就係你可以認識呢個人
[00:10:15.820 --> 00:10:20.060]  所以你要學點樣聽喎
[00:10:20.060 --> 00:10:21.420]  你識一個人
[00:10:21.420 --> 00:10:23.180]  慢慢你識聽佢講嘢
[00:10:23.180 --> 00:10:24.780]  初初見佢唔笑嘅
[00:10:24.780 --> 00:10:26.860]  唔笑以為佢好嚴肅嘅
[00:10:26.860 --> 00:10:29.500]  點知佢講兩句笑話畀你聽咁
[00:10:29.500 --> 00:10:32.780]  原來都可以有得傾偈嘅
[00:10:32.780 --> 00:10:34.620]  聽聽下你又識聽喎
[00:10:34.620 --> 00:10:36.540]  結咗婚幾十年喎
[00:10:36.540 --> 00:10:38.460]  嗰句說話唔係真嘅喎
[00:10:38.460 --> 00:10:39.740]  你當真嘅去做個
[00:10:39.740 --> 00:10:40.860]  講笑㗎咋喎
[00:10:40.860 --> 00:10:41.980]  咁激死你㗎喎
[00:10:41.980 --> 00:10:43.820]  你要識聽先喎
[00:10:43.820 --> 00:10:47.420]  講說話有時候有語氣
[00:10:47.420 --> 00:10:50.220]  有埋表情就好啦
[00:10:50.220 --> 00:10:54.300]  如果最弊就係得啲文字喺度
[00:10:54.300 --> 00:10:56.380]  咁你讀聖經呢
[00:10:56.380 --> 00:10:58.700]  就要學下返去唔單止用普通話
[00:10:58.700 --> 00:10:59.980]  閂埋門讀呀
[00:10:59.980 --> 00:11:03.260]  仲要有啲表情咁讀呀
[00:11:03.260 --> 00:11:06.060]  即係當真係做話劇咁樣
[00:11:06.060 --> 00:11:07.500]  投入入去
[00:11:07.500 --> 00:11:09.340]  嗰句說話究竟講嘅時候
[00:11:09.340 --> 00:11:12.780]  係好悲慘嘅呢
[00:11:12.780 --> 00:11:16.380]  係講到一筆成星嘅呢
[00:11:16.380 --> 00:11:18.460]  定係好似我哋主日崇拜咁樣
[00:11:18.460 --> 00:11:20.860]  念口往咁樣就念曬出嚟嘅呢
[00:11:20.860 --> 00:11:22.380]  好唔同㗎喎
[00:11:22.380 --> 00:11:22.940]  係咪呀
[00:11:22.940 --> 00:11:26.140]  當你喺一個真實嘅場合裏面
[00:11:26.140 --> 00:11:28.700]  你識得聽人講說話
[00:11:28.700 --> 00:11:32.380]  你就聽到佢背後嘅意思
[00:11:32.380 --> 00:11:33.740]  原來係咁樣
[00:11:33.740 --> 00:11:36.060]  有時你會估錯㗎
[00:11:36.060 --> 00:11:37.100]  啱唔啱呀
[00:11:37.100 --> 00:11:39.660]  其實好多時候你會聽錯嘅
[00:11:39.660 --> 00:11:42.540]  所以最好有機會可以問多兩句
[00:11:42.540 --> 00:11:43.500]  你畀人問多兩句
[00:11:43.500 --> 00:11:45.180]  又唔好即刻懵整喎
[00:11:45.180 --> 00:11:46.860]  你冇機會解釋
[00:11:46.860 --> 00:11:51.500]  人哋真係唔知你心底裏面諗緊乜嘢㗎嘛
[00:11:51.500 --> 00:11:53.900]  所以大家有機會咁樣傾
[00:11:53.900 --> 00:11:56.860]  或者聽多幾句
[00:11:56.860 --> 00:11:57.500]  你就知道
[00:11:57.500 --> 00:12:02.220]  原來你以前講嗰句說話係咁嘅意思
[00:12:02.220 --> 00:12:04.300]  從佢嘅說話
[00:12:04.300 --> 00:12:09.660]  你就可以進入佢嘅生命裏面
[00:12:09.660 --> 00:12:11.340]  去明白佢
[00:12:11.340 --> 00:12:12.540]  去了解佢
[00:12:12.540 --> 00:12:16.620]  聖經係咁樣記載呢啲嘅人物
[00:12:16.620 --> 00:12:19.420]  呢啲嘅故事
[00:12:19.420 --> 00:12:22.380]  路德記一開始嘅時候
[00:12:22.380 --> 00:12:25.100]  記載一個家庭
[00:12:25.100 --> 00:12:27.980]  A family of four
[00:12:27.980 --> 00:12:30.140]  嚟到教會裏面介紹
[00:12:30.140 --> 00:12:33.180]  今日我哋歡迎一家人
[00:12:33.180 --> 00:12:35.420]  先生個名
[00:12:35.420 --> 00:12:37.180]  譯音冇乜意思
[00:12:37.180 --> 00:12:38.620]  有時讀錯音
[00:12:38.620 --> 00:12:40.060]  有時我哋啲希伯來名
[00:12:40.060 --> 00:12:42.460]  呢個先生個名好有意思
[00:12:42.460 --> 00:12:44.700]  呢個先生個名嘅意思就係
[00:12:44.700 --> 00:12:47.500]  我嘅神作王
[00:12:47.500 --> 00:12:48.700]  幾有信心
[00:12:48.700 --> 00:12:53.020]  你有冇唱過一首聖詩叫做My God Rains
[00:12:53.020 --> 00:12:56.700]  我成日細個時候聽錯咗以為係落雨
[00:12:56.700 --> 00:13:00.860]  Rains 管治統治
[00:13:00.860 --> 00:13:02.860]  我嘅神作王
[00:13:02.860 --> 00:13:04.860]  洪水泛濫嘅時候
[00:13:04.860 --> 00:13:07.020]  耶和華坐著為王
[00:13:07.020 --> 00:13:08.780]  好有信心
[00:13:08.780 --> 00:13:10.860]  任何嘅事情臨到
[00:13:10.860 --> 00:13:14.940]  我都相信我嘅上帝掌管呢一切
[00:13:14.940 --> 00:13:17.500]  以利米勒
[00:13:17.500 --> 00:13:20.460]  以利就係我的神
[00:13:20.460 --> 00:13:23.260]  米勒就係作王
[00:13:23.260 --> 00:13:26.300]  我的神作王
[00:13:26.300 --> 00:13:30.700]  不過佢個人同佢個名就爭咗決
[00:13:30.700 --> 00:13:33.500]  一有饑荒嘅時候
[00:13:33.500 --> 00:13:35.500]  佢就搬屋
[00:13:35.500 --> 00:13:38.060]  初初話落去寄居嘅啫
[00:13:38.060 --> 00:13:39.420]  住Motel嘅啫
[00:13:39.420 --> 00:13:43.100]  落到去發覺有幾好就留低咗喺度
[00:13:43.100 --> 00:13:46.060]  樓樓下就住埋喺度
[00:13:46.060 --> 00:13:47.660]  十幾年添啦
[00:13:47.660 --> 00:13:49.900]  有冇睇到嗰個過程呀
[00:13:49.900 --> 00:13:51.820]  所以呢個人個名
[00:13:51.820 --> 00:13:53.740]  同佢嘅行動呢
[00:13:53.740 --> 00:13:56.540]  有少少距離
[00:13:56.540 --> 00:14:00.620]  太太叫做小甜甜
[00:14:00.620 --> 00:14:01.340]  真係呀
[00:14:01.340 --> 00:14:03.420]  拿我米個名嘅意思
[00:14:03.420 --> 00:14:04.940]  有冇睇到呀後來話
[00:14:04.940 --> 00:14:07.660]  唔好再叫我小甜甜啦
[00:14:07.660 --> 00:14:09.580]  叫我乜嘢話
[00:14:09.580 --> 00:14:11.180]  你識佢音咋馬拉
[00:14:11.180 --> 00:14:14.060]  唔係叫我苦瓜乾
[00:14:14.060 --> 00:14:16.300]  你分到個分別啦
[00:14:16.300 --> 00:14:18.780]  我經歷嘅痛苦呀
[00:14:18.780 --> 00:14:20.620]  今日我返到嚟
[00:14:20.620 --> 00:14:25.660]  我唔再係以前你哋所認識嘅小甜甜
[00:14:25.660 --> 00:14:27.660]  佢成塊面都轉晒
[00:14:27.660 --> 00:14:30.300]  嗰句說話用乜嘢語氣講出嚟㗎
[00:14:30.300 --> 00:14:35.420]  你識唔識聽兩句背後嘅苦澀呀
[00:14:35.420 --> 00:14:37.980]  但係呢個時候佢哋好幸福㗎喎
[00:14:37.980 --> 00:14:40.540]  因為佢哋有兩個呆
[00:14:40.540 --> 00:14:44.620]  有個大仔有個細仔
[00:14:44.620 --> 00:14:46.540]  有子萬事足
[00:14:46.540 --> 00:14:51.580]  所以有馬倫基年
[00:14:51.580 --> 00:14:53.740]  一家四口
[00:14:53.740 --> 00:14:57.500]  生活喺伯利恆
[00:14:57.500 --> 00:15:03.900]  但係因為饑荒落到去埃及
[00:15:03.900 --> 00:15:07.500]  邊個係最重要嘅主角呀
[00:15:07.500 --> 00:15:08.700]  唔使諗
[00:15:08.700 --> 00:15:11.740]  梗係男人嘅天下啦
[00:15:11.740 --> 00:15:13.900]  三個大男人
[00:15:13.900 --> 00:15:17.020]  太太阿媽服侍佢哋妻娘
[00:15:17.020 --> 00:15:18.300]  由朝到晚
[00:15:18.300 --> 00:15:20.860]  煮三餐咁又要洗衫又要煮飯
[00:15:20.860 --> 00:15:23.100]  又要掃地
[00:15:23.100 --> 00:15:25.180]  但係你睇下好快趣
[00:15:25.180 --> 00:15:31.340]  第二段就剩返娜娜米
[00:15:31.340 --> 00:15:34.140]  佢個丈夫死咗
[00:15:34.140 --> 00:15:39.260]  兩個仔娶咗妻以為好好環境
[00:15:39.260 --> 00:15:42.060]  結果都死埋
[00:15:42.060 --> 00:15:45.660]  剩返呢一個女人
[00:15:45.660 --> 00:15:48.220]  冇咗兩個仔
[00:15:48.220 --> 00:15:52.060]  亦都冇咗佢嘅丈夫
[00:15:52.060 --> 00:15:55.100]  剩返三個女人
[00:15:55.100 --> 00:15:57.100]  呢一個故事
[00:15:57.100 --> 00:15:59.180]  呢一個嘅家庭
[00:15:59.180 --> 00:16:05.580]  經歷咗一個好大嘅改變
[00:16:05.580 --> 00:16:08.140]  好特別咩又唔係好特別喎
[00:16:08.140 --> 00:16:09.020]  其實
[00:16:09.020 --> 00:16:09.580]  係咪呀
[00:16:09.580 --> 00:16:11.740]  來不來你又會識得有啲人
[00:16:11.740 --> 00:16:14.460]  佢真係會遇到一啲咁樣嘅
[00:16:14.460 --> 00:16:17.580]  好悲慘嘅事情
[00:16:17.580 --> 00:16:22.380]  娜娜米唔係一個向命運低頭嘅人
[00:16:22.380 --> 00:16:23.980]  佢咬實牙關
[00:16:23.980 --> 00:16:28.060]  呢啲有時真係女性比男性更加堅強
[00:16:28.060 --> 00:16:31.100]  男人牙痛就已經不大係件事
[00:16:31.100 --> 00:16:33.660]  女人話你都未試過生細蚊仔
[00:16:33.660 --> 00:16:35.980]  咁而家我哋有句可以講返轉頭
[00:16:35.980 --> 00:16:37.580]  你有得麻醉㗎嘛
[00:16:37.580 --> 00:16:40.140]  牙痛都有得麻醉㗎
[00:16:40.140 --> 00:16:41.260]  落嗰下有囉
[00:16:41.260 --> 00:16:43.180]  痛嗰下冇㗎嘛
[00:16:43.180 --> 00:16:44.940]  喺痛苦當中
[00:16:44.940 --> 00:16:46.700]  你有冇留意到
[00:16:46.700 --> 00:16:49.260]  娜娜米
[00:16:49.260 --> 00:16:53.500]  佢決定要返返去佢嘅故鄉
[00:16:53.500 --> 00:16:55.180]  呢件事情
[00:16:55.180 --> 00:16:58.220]  就係咁樣交代咗個背景
[00:16:58.220 --> 00:17:01.660]  咁就到呢幾個女人講嘢囉
[00:17:01.660 --> 00:17:02.780]  係咪呀
[00:17:02.780 --> 00:17:05.340]  你就好似喺路上面
[00:17:05.340 --> 00:17:06.780]  你又行路
[00:17:06.780 --> 00:17:08.460]  又見到有三個女人
[00:17:08.460 --> 00:17:10.060]  拉住兩個皮喼
[00:17:10.060 --> 00:17:11.340]  咁又喺度行路
[00:17:11.340 --> 00:17:13.660]  然後就大家坐埋喺個艇嗰處
[00:17:13.660 --> 00:17:14.620]  你飲水
[00:17:14.620 --> 00:17:15.900]  佢又飲水
[00:17:15.900 --> 00:17:19.900]  咁跟住呢個老人家就開聲
[00:17:19.900 --> 00:17:21.340]  走啦
[00:17:21.340 --> 00:17:22.940]  返去啦
[00:17:22.940 --> 00:17:24.860]  你跟住我都冇用㗎啦
[00:17:24.860 --> 00:17:25.740]  係咪呀
[00:17:25.740 --> 00:17:33.340]  呢個係娜娜米同兩個媳婦講嘅說話
[00:17:33.340 --> 00:17:35.340]  真心㗎喎
[00:17:35.340 --> 00:17:40.620]  跟住娜娜米有乜嘢嘅前途呀
[00:17:40.620 --> 00:17:41.980]  真係冇前途㗎喎
[00:17:41.980 --> 00:17:44.940]  三個寡婦
[00:17:44.940 --> 00:17:46.940]  你哋仲後生
[00:17:46.940 --> 00:17:48.940]  返返去自己屋企
[00:17:48.940 --> 00:17:50.620]  仲有機會
[00:17:50.620 --> 00:17:53.180]  仲可以過新嘅生活
[00:17:53.180 --> 00:17:55.180]  你跟住我
[00:17:55.180 --> 00:17:56.460]  跟住我返到去
[00:17:56.460 --> 00:18:02.060]  娜娜米咪講咗一個假設嘅情況嘅
[00:18:02.060 --> 00:18:05.980]  佢講呢句說話其實都好淒涼㗎
[00:18:05.980 --> 00:18:11.660]  佢話就算我今日結婚
[00:18:11.660 --> 00:18:14.460]  你諗下呢句說話出自娜娜米嘅口
[00:18:14.460 --> 00:18:19.100]  就算我今晚有丈夫可以洞房
[00:18:19.100 --> 00:18:23.100]  我又即刻可以生到仔
[00:18:23.100 --> 00:18:27.020]  唔通你哋可以等到佢哋長大咩
[00:18:27.020 --> 00:18:29.180]  你跟住我係冇前途㗎
[00:18:29.180 --> 00:18:31.660]  返去啦
[00:18:31.660 --> 00:18:33.660]  講咗幾多次返去呀
[00:18:33.660 --> 00:18:34.780]  有冇睇到呀
[00:18:34.780 --> 00:18:37.100]  每一次講返去都講
[00:18:37.100 --> 00:18:39.980]  我嘅女兒呀
[00:18:39.980 --> 00:18:41.980]  又係好親切
[00:18:41.980 --> 00:18:47.100]  但係又係趕佢哋走㗎
[00:18:47.100 --> 00:18:50.460]  鵝耳巴其中一個媳婦
[00:18:50.460 --> 00:18:52.540]  磅後大喊
[00:18:52.540 --> 00:18:57.500]  不過就決定返去啦
[00:18:57.500 --> 00:18:59.900]  你唔好咁快去拎頭
[00:18:59.900 --> 00:19:02.460]  話乜咁絕情㗎
