
[00:00:00.000 --> 00:00:07.000]  「因怨情仇论旧约」李思敬博士主讲
[00:05:55.800 --> 00:05:57.800]  心里就好像火烧一样
[00:05:57.800 --> 00:05:59.800]  这个上帝的发言人
[00:05:59.800 --> 00:06:01.800]  他没有选择的权利
[00:06:01.800 --> 00:06:05.800]  他讲的是上帝吩咐他讲的
[00:06:05.800 --> 00:06:10.800]  所以我们看回这些书卷的内容
[00:06:10.800 --> 00:06:13.800]  我们发觉预言与否
[00:06:13.800 --> 00:06:18.800]  不是最重要的关键所在
[00:06:18.800 --> 00:06:20.800]  作者的问题
[00:06:20.800 --> 00:06:24.800]  很多时候我们有一个印象
[00:06:24.800 --> 00:06:26.800]  都叫做以赛亚书
[00:06:26.800 --> 00:06:29.800]  还不是以赛亚写的
[00:06:29.800 --> 00:06:34.800]  我们将一些现代的版权观念
[00:06:34.800 --> 00:06:37.800]  搬回古代
[00:06:37.800 --> 00:06:42.800]  所以偶然有些初信或未信的朋友
[00:06:42.800 --> 00:06:47.800]  读到以赛亚书36789
[00:06:47.800 --> 00:06:49.800]  那四张圣经
[00:06:49.800 --> 00:06:51.800]  不知道你记不记得了
[00:06:51.800 --> 00:06:52.800]  可能你都没那么熟
[00:06:52.800 --> 00:06:53.800]  你都没读过
[00:06:53.800 --> 00:06:54.800]  他偶然掀到
[00:06:54.800 --> 00:06:57.800]  列王几下
[00:06:57.800 --> 00:06:59.800]  我没记错
[00:06:59.800 --> 00:07:01.800]  应该是十八章开始
[00:07:01.800 --> 00:07:03.800]  你回去检查一下
[00:07:03.800 --> 00:07:05.800]  关于西那基勒
[00:07:05.800 --> 00:07:09.800]  亚述帝国兵临耶路撒冷城下
[00:07:09.800 --> 00:07:13.800]  然后希西加将战书
[00:07:13.800 --> 00:07:16.800]  带到圣殿祈祷
[00:07:16.800 --> 00:07:19.800]  以赛亚向希西加宣布
[00:07:19.800 --> 00:07:21.800]  请救的信息
[00:07:21.800 --> 00:07:26.800]  神迹地亚述大军一夜之间退去
[00:07:26.800 --> 00:07:28.800]  后来希西加病
[00:07:28.800 --> 00:07:30.800]  很出名的神迹
[00:07:30.800 --> 00:07:35.800]  叫日规向后倒退十度
[00:07:35.800 --> 00:07:37.800]  这一轮的记载
[00:07:37.800 --> 00:07:40.800]  出现在以赛亚书36到39章
[00:07:40.800 --> 00:07:44.800]  又一字不漏地出现在列王几下
[00:07:44.800 --> 00:07:46.800]  我的确曾经被人问过
[00:07:46.800 --> 00:07:50.800]  是谁抄谁
[00:07:50.800 --> 00:07:52.800]  这个问题本身
[00:07:52.800 --> 00:07:54.800]  怎么回答都错了
[00:07:54.800 --> 00:07:56.800]  问题是谁抄谁
[00:07:56.800 --> 00:08:00.800]  抄袭是今天很严重的罪行
[00:08:00.800 --> 00:08:04.800]  如果在大学里抄袭别人的作品
[00:08:04.800 --> 00:08:06.800]  无论你是学生还是教授
[00:08:06.800 --> 00:08:10.800]  这是很严重的学术罪行
[00:08:10.800 --> 00:08:13.800]  今天说知识版权
[00:08:13.800 --> 00:08:17.800]  所以中美贸易战牵扯到版权的问题
[00:08:17.800 --> 00:08:23.800]  抄袭是一个受到唾弃的做法
[00:08:23.800 --> 00:08:26.800]  如果圣经里有抄袭的情况出现
[00:08:26.800 --> 00:08:27.800]  不得了啊
[00:08:27.800 --> 00:08:29.800]  圣经不是圣洁的书卷吗
[00:08:29.800 --> 00:08:32.800]  怎么会出现这些罪行呢
[00:08:32.800 --> 00:08:35.800]  用英文说就很anachronistic
[00:08:35.800 --> 00:08:37.800]  用中文来说
[00:08:37.800 --> 00:08:40.800]  将今天的标准读回头
[00:08:40.800 --> 00:08:43.800]  其实不需要去到以色列
[00:08:43.800 --> 00:08:44.800]  不需要去到圣经
[00:08:44.800 --> 00:08:46.800]  不需要去到古代近东那么遥远
[00:08:46.800 --> 00:08:53.800]  就拿回中国在辛亥革命之前
[00:08:53.800 --> 00:08:57.800]  清朝还是科举制度的时候
[00:08:57.800 --> 00:09:00.800]  那时候不是考中学会考
[00:09:00.800 --> 00:09:02.800]  不是考大学入学试
[00:09:02.800 --> 00:09:04.800]  不是考什么O level A level
[00:09:04.800 --> 00:09:06.800]  那时候是考状元
[00:09:06.800 --> 00:09:09.800]  现在你在电视剧里大概还能看到
[00:09:09.800 --> 00:09:11.800]  三日三夜的躲在一个房间里
[00:09:11.800 --> 00:09:12.800]  很窄的
[00:09:12.800 --> 00:09:13.800]  很小的
[00:09:13.800 --> 00:09:15.800]  坐得下的人就几乎站不起来
[00:09:15.800 --> 00:09:18.800]  考状元的试题
[00:09:18.800 --> 00:09:20.800]  由头到尾不要求
[00:09:20.800 --> 00:09:25.800]  也不准许你发表你个人的意见
[00:09:25.800 --> 00:09:31.800]  如果你用今天西方研究学术的态度
[00:09:31.800 --> 00:09:36.800]  让我坐下来写篇研究孔子翻案的
[00:09:36.800 --> 00:09:40.800]  非常有独特独到的创建的文章
[00:09:40.800 --> 00:09:45.800]  你肥噶 广东话肥噶就是不合格
[00:09:45.800 --> 00:09:51.800]  昔日考科举你是为圣人立言
[00:09:51.800 --> 00:09:56.800]  就是你将你读过的先圣先贤的说话
[00:09:56.800 --> 00:09:58.800]  抄在一大堆
[00:09:58.800 --> 00:10:00.800]  放在你的文章里
[00:10:00.800 --> 00:10:04.800]  抄得最多最好的那个就是状元
[00:10:04.800 --> 00:10:06.800]  没有所谓版权
[00:10:06.800 --> 00:10:09.800]  没有所谓作者的问题
[00:10:09.800 --> 00:10:13.800]  你不抄你作反而不合格
[00:10:13.800 --> 00:10:16.800]  这个是观念的倒转
[00:10:16.800 --> 00:10:20.800]  在一个传统集体的社会里
[00:10:20.800 --> 00:10:25.800]  没有个人独创的空间
[00:10:25.800 --> 00:10:28.800]  在一个很个人的社会里
[00:10:28.800 --> 00:10:34.800]  以个人达出的表现作为衡量成败的准则
[00:10:34.800 --> 00:10:36.800]  是两个完全不同的世界
[00:10:36.800 --> 00:10:39.800]  我们很多时候有意无意之间
[00:10:39.800 --> 00:10:42.800]  是用了今天的标准
[00:10:42.800 --> 00:10:45.800]  来读入古代的社会里
[00:10:45.800 --> 00:10:49.800]  早几堂我们讲过历史的观念
[00:10:49.800 --> 00:10:52.800]  今天的历史真相
[00:10:52.800 --> 00:10:55.800]  这个观念是很重要的
[00:10:55.800 --> 00:10:59.800]  你的摄影机放在什么角度拍摄那件事情
[00:10:59.800 --> 00:11:01.800]  那件事情是没有剪接
[00:11:01.800 --> 00:11:03.800]  就直接播出的
[00:11:03.800 --> 00:11:05.800]  这个是历史真相
[00:11:05.800 --> 00:11:08.800]  古代社会不紧张这件事
[00:11:08.800 --> 00:11:10.800]  紧张的是历史的教训
[00:11:10.800 --> 00:11:12.800]  历史的意义
[00:11:12.800 --> 00:11:14.800]  今天我们讲作者的问题
[00:11:14.800 --> 00:11:17.800]  古代的社会不紧张是谁作的
[00:11:17.800 --> 00:11:23.800]  所以旧约圣经的书卷大部分是匿名的
[00:11:23.800 --> 00:11:26.800]  谁知道创世纪是谁写的
[00:11:26.800 --> 00:11:30.800]  呼音书有说过耶稣说摩西的荆棘篇
[00:11:30.800 --> 00:11:32.800]  是出埃及记来的
[00:11:32.800 --> 00:11:36.800]  上帝在荆棘向摩西显现
[00:11:36.800 --> 00:11:40.800]  从来没有任何地方告诉我们
[00:11:40.800 --> 00:11:43.800]  创世纪作者摩西
[00:11:43.800 --> 00:11:51.800]  大部分的旧约经卷是很满意于
[00:11:51.800 --> 00:11:53.800]  你不知道是谁作的
[00:11:53.800 --> 00:11:55.800]  他没有兴趣告诉你是谁作的
[00:11:55.800 --> 00:11:58.800]  传统很紧张讲这件事
[00:11:58.800 --> 00:12:00.800]  包括教会的传统
[00:12:00.800 --> 00:12:02.800]  包括犹太人的传统
[00:12:02.800 --> 00:12:04.800]  其实教会的传统来自犹太人
[00:12:04.800 --> 00:12:06.800]  拉比很紧张讲这件事
[00:12:06.800 --> 00:12:11.800]  他们的紧张需要当时
[00:12:11.800 --> 00:12:15.800]  或者在他们中间的规矩了解
[00:12:15.800 --> 00:12:17.800]  所谓紧张的意思
[00:12:17.800 --> 00:12:19.800]  不是说要根根计较
[00:12:19.800 --> 00:12:23.800]  考察研究出真相到底是谁
[00:12:23.800 --> 00:12:28.800]  拉比讨论这些过去的事件
[00:12:28.800 --> 00:12:31.800]  他们很宽松
[00:12:31.800 --> 00:12:35.800]  他们有时候的创作和事实是混在一起的
[00:12:35.800 --> 00:12:40.800]  他们对于道德伦理的教训很重视
[00:12:40.800 --> 00:12:42.800]  很小心很谨慎
[00:12:42.800 --> 00:12:44.800]  打烂沙盘问道读
[00:12:44.800 --> 00:12:47.800]  但对于事件的敍述
[00:12:47.800 --> 00:12:49.800]  故事的重复
[00:12:49.800 --> 00:12:52.800]  他们有很多个版本
[00:12:52.800 --> 00:12:54.800]  他们会很有创意地
[00:12:54.800 --> 00:13:00.800]  说一些大家都知道是搞笑的性质的话
[00:13:00.800 --> 00:13:03.800]  在当中的尺度是很不同的
[00:13:03.800 --> 00:13:07.800]  不是用今天的历史真相的尺度
[00:13:07.800 --> 00:13:10.800]  来讨论作者的问题
[00:13:10.800 --> 00:13:14.800]  当然我们今天拿起这本圣经的时候
[00:13:14.800 --> 00:13:16.800]  我们有权问这些问题
[00:13:16.800 --> 00:13:18.800]  谁作的 什么时候作的
[00:13:18.800 --> 00:13:20.800]  事实上这些问题都很重要
[00:13:20.800 --> 00:13:22.800]  一会儿我们讨论以上下书的时候
[00:13:22.800 --> 00:13:25.800]  我们都不能够避免这些问题
[00:13:25.800 --> 00:13:26.800]  不过我们要记得
[00:13:26.800 --> 00:13:30.800]  我们手头上的资料很有限
[00:13:30.800 --> 00:13:35.800]  我们从经文本身去推测
[00:13:35.800 --> 00:13:38.800]  写作的过程
[00:13:38.800 --> 00:13:42.800]  有时候可以差得很远
[00:13:42.800 --> 00:13:45.800]  特别如果作者还在生的话
[00:13:45.800 --> 00:13:48.800]  有时候会闹大笑话
[00:13:48.800 --> 00:13:51.800]  但我们没有其他的选择
[00:13:51.800 --> 00:13:55.800]  我们都需要尝试去推敲一下
[00:13:55.800 --> 00:14:00.800]  书卷写成的过程究竟是怎么样
[00:14:00.800 --> 00:14:02.800]  但是做这些功夫的时候
[00:14:02.800 --> 00:14:03.800]  我们必须要记得
[00:14:03.800 --> 00:14:08.800]  我们不可以用今天的社会背景
[00:14:08.800 --> 00:14:12.800]  摆在昔日的社会背景里
[00:14:12.800 --> 00:14:16.800]  这个无论在观念上 主观 客观
[00:14:16.800 --> 00:14:19.800]  都有很大的距离
[00:14:19.800 --> 00:14:26.800]  所以以作者来衡量一个人的信仰
[00:14:26.800 --> 00:14:30.800]  有时候就有点小题大做
[00:14:30.800 --> 00:14:32.800]  当然我们刚才解释过
[00:14:32.800 --> 00:14:33.800]  这个不是作者的问题
[00:14:33.800 --> 00:14:37.800]  这个是信不信得过上帝会讲预言的问题
[00:14:37.800 --> 00:14:39.800]  那焦点就搞错了
[00:14:39.800 --> 00:14:41.800]  不是上帝会不会讲
[00:14:41.800 --> 00:14:43.800]  而是上帝究竟有没有讲过
[00:14:43.800 --> 00:14:45.800]  一个是教义的问题
[00:14:45.800 --> 00:14:48.800]  另外一个是历史事实的问题
[00:14:48.800 --> 00:14:51.800]  这个历史事实很容易去决定
[00:14:51.800 --> 00:14:53.800]  打开圣经读就可以了
[00:14:53.800 --> 00:14:55.800]  在经文里面我们可以确定
[00:14:55.800 --> 00:14:57.800]  有多少是预言讲将来
[00:14:57.800 --> 00:14:58.800]  有多少是讲过去
[00:14:58.800 --> 00:15:00.800]  有多少是讲现在
[00:15:00.800 --> 00:15:02.800]  所以关于作者的问题
[00:15:02.800 --> 00:15:05.800]  我们稍微加以澄清
[00:15:05.800 --> 00:15:10.800]  我们发觉不是一个很简单的问题
[00:15:10.800 --> 00:15:14.800]  不简单的原因其实很清楚
[00:15:14.800 --> 00:15:21.800]  古代的社会写作不是很流行的事
[00:15:21.800 --> 00:15:24.800]  写作不流行有两个因素
[00:15:24.800 --> 00:15:30.800]  客观的因素就是印刷术未曾普及
[00:15:30.800 --> 00:15:36.800]  所以没有三毫子本的小说在街上卖
[00:15:36.800 --> 00:15:41.800]  书籍如果你说以前在中国是竹简
[00:15:41.800 --> 00:15:45.800]  搬两栋书已经可以气喘气喘
[00:15:45.800 --> 00:15:47.800]  因为很厚很重
[00:15:47.800 --> 00:15:49.800]  不方便的
[00:15:49.800 --> 00:15:53.800]  你看孔子的电视剧集片头
[00:15:53.800 --> 00:15:55.800]  他坐在柴房里
[00:15:55.800 --> 00:15:57.800]  那些不是柴是书
[00:15:57.800 --> 00:15:59.800]  一卷卷的竹简
[00:15:59.800 --> 00:16:01.800]  看上去好像柴一样
[00:16:01.800 --> 00:16:06.800]  你以为他坐在冷气地毡的computer前面吗
[00:16:06.800 --> 00:16:09.800]  你又将今日时光倒流了很久
[00:16:09.800 --> 00:16:13.800]  那些书不是在图书馆的图书架上
[00:16:13.800 --> 00:16:16.800]  印刷术普及之后
[00:16:16.800 --> 00:16:19.800]  写作就普及了
[00:16:19.800 --> 00:16:22.800]  因为你写了有人印才有人看
[00:16:22.800 --> 00:16:25.800]  如果你写的是一本
[00:16:25.800 --> 00:16:26.800]  你的首抄本
[00:16:26.800 --> 00:16:28.800]  当然你出了名之后就很值钱
[00:16:28.800 --> 00:16:30.800]  你没出名以前一点值钱都没有
[00:16:30.800 --> 00:16:31.800]  你的日记而已
[00:16:31.800 --> 00:16:32.800]  你自己看吧
[00:16:32.800 --> 00:16:34.800]  一点都不普及
[00:16:34.800 --> 00:16:37.800]  所以你要传递一个信息
[00:16:37.800 --> 00:16:39.800]  印刷术未普及之前
[00:16:39.800 --> 00:16:41.800]  就不是靠写作
[00:16:41.800 --> 00:16:45.800]  今日就是马克思先生
[00:16:45.800 --> 00:16:48.800]  在他穷愁老倒的时候
[00:16:48.800 --> 00:16:50.800]  卖头写资本论
[00:16:50.800 --> 00:16:51.800]  印刷了出来
[00:16:51.800 --> 00:16:52.800]  一纸奉行
[00:16:52.800 --> 00:16:56.800]  于是立刻成为了影响二十世纪的一个意识形态
[00:16:56.800 --> 00:16:58.800]  但昔日呢
[00:16:58.800 --> 00:17:01.800]  你不是这样去宣传一个思想的
[00:17:01.800 --> 00:17:02.800]  你要宣传吗
[00:17:02.800 --> 00:17:04.800]  就好像在英国海德公园
[00:17:04.800 --> 00:17:07.800]  拿个木箱站起来
[00:17:07.800 --> 00:17:08.800]  不要那么远了
[00:17:08.800 --> 00:17:09.800]  港庙街
[00:17:09.800 --> 00:17:10.800]  香港
[00:17:10.800 --> 00:17:11.800]  站起来
[00:17:11.800 --> 00:17:13.800]  有群人围着你们说
[00:17:13.800 --> 00:17:14.800]  靠嘴巴
[00:17:14.800 --> 00:17:15.800]  靠嘴巴
[00:17:15.800 --> 00:17:18.800]  不是靠文字
[00:17:18.800 --> 00:17:20.800]  当然还有一个主观的原因
[00:17:20.800 --> 00:17:21.800]  除了客观的印刷术之外
[00:17:21.800 --> 00:17:24.800]  主观的就是读书写字
[00:17:24.800 --> 00:17:27.800]  在教育未普及之前
[00:17:27.800 --> 00:17:29.800]  是很奢侈的事
[00:17:29.800 --> 00:17:31.800]  读书写字是赚不到钱的
[00:17:31.800 --> 00:17:34.800]  它不是生财的工具
[00:17:34.800 --> 00:17:37.800]  它只不过是资讯的工具
[00:17:37.800 --> 00:17:39.800]  所以以前的农业社会
[00:17:39.800 --> 00:17:41.800]  财富就是田产
[00:17:41.800 --> 00:17:43.800]  就是动物
[00:17:43.800 --> 00:17:44.800]  养个儿子
[00:17:44.800 --> 00:17:45.800]  养大他
[00:17:45.800 --> 00:17:46.800]  懂得耕田
[00:17:46.800 --> 00:17:47.800]  懂得看养
[00:17:47.800 --> 00:17:48.800]  他就赚到钱了
[00:17:48.800 --> 00:17:50.800]  懂得写字是没用的
[00:17:50.800 --> 00:17:52.800]  工业革命之后呢
[00:17:52.800 --> 00:17:54.800]  叫他去工厂做做工
[00:17:54.800 --> 00:17:57.800]  他能够由一个小工人
[00:17:57.800 --> 00:17:59.800]  一路升级升到做厂长
[00:17:59.800 --> 00:18:01.800]  集资本
[00:18:01.800 --> 00:18:03.800]  拥有机器
[00:18:03.800 --> 00:18:05.800]  他在制造财富
[00:18:05.800 --> 00:18:06.800]  是到今天
[00:18:06.800 --> 00:18:08.800]  二十世纪
[00:18:08.800 --> 00:18:11.800]  资讯革命之后
[00:18:11.800 --> 00:18:13.800]  懂得写字才那么重要
[00:18:13.800 --> 00:18:15.800]  今天就不是懂得写字
[00:18:15.800 --> 00:18:17.800]  懂得玩电脑
[00:18:17.800 --> 00:18:19.800]  在国际网络上
[00:18:19.800 --> 00:18:21.800]  懂得去找资料
[00:18:21.800 --> 00:18:22.800]  这个值钱
[00:18:22.800 --> 00:18:24.800]  你卖你的身家
[00:18:24.800 --> 00:18:26.800]  用你的资讯
[00:18:26.800 --> 00:18:29.800]  去出卖你的价值
[00:18:29.800 --> 00:18:32.800]  这个是很近代的事
[00:18:32.800 --> 00:18:34.800]  以前的社会
[00:18:34.800 --> 00:18:36.800]  不需要懂得写字
[00:18:36.800 --> 00:18:38.800]  不需要懂得写字
[00:18:38.800 --> 00:18:40.800]  最近一本回忆录
[00:18:40.800 --> 00:18:45.800]  是蒋介石夫人的一个秘书
[00:18:45.800 --> 00:18:47.800]  叫张子觉先生
[00:18:47.800 --> 00:18:49.800]  他写了一本回忆录
[00:18:49.800 --> 00:18:52.800]  叫我在送你零身边的日子
[00:18:52.800 --> 00:18:53.800]  我不是说他
[00:18:53.800 --> 00:18:54.800]  我是说他爸爸
[00:18:54.800 --> 00:18:56.800]  在回忆录开始的时候
[00:18:56.800 --> 00:18:57.800]  说他爸爸
[00:18:57.800 --> 00:18:58.800]  他爸爸是一个字都不懂的
[00:18:58.800 --> 00:19:01.800]  小时候跟一个帐房先生
[00:19:01.800 --> 00:19:03.800]  做针茶递水
[00:19:03.800 --> 00:19:05.800]  是一个大钱庄的帐房先生
[00:19:05.800 --> 00:19:06.800]  是一个大钱庄的帐房先生
[00:19:06.800 --> 00:19:07.800]  是一个大钱庄的帐房先生
[00:19:07.800 --> 00:19:08.800]  有一天这个帐房先生
[00:19:08.800 --> 00:19:10.800]  突然暴毙
[00:19:10.800 --> 00:19:12.800]  于是老板来查数
[00:19:12.800 --> 00:19:13.800]  一查发现
[00:19:13.800 --> 00:19:15.800]  数捕上的全部都是
[00:19:15.800 --> 00:19:17.800]  芝麻绿豆的帐
[00:19:17.800 --> 00:19:19.800]  没理由这么大间钱庄
[00:19:19.800 --> 00:19:21.800]  大生意都是芝麻绿豆
[00:19:21.800 --> 00:19:22.800]  一问之下
[00:19:22.800 --> 00:19:23.800]  发现原来帐房先生
[00:19:23.800 --> 00:19:25.800]  靠记忆的
[00:19:25.800 --> 00:19:27.800]  大数不写下的
[00:19:27.800 --> 00:19:28.800]  全部在这里
[00:19:28.800 --> 00:19:30.800]  死了你怎么追债
[00:19:30.800 --> 00:19:32.800]  钱庄就是金融银行
[00:19:32.800 --> 00:19:34.800]  全部和客户的借贷
[00:19:34.800 --> 00:19:37.800]  全部是帐房的经理人
[00:19:37.800 --> 00:19:39.800]  在脑子里
[00:19:39.800 --> 00:19:41.800]  认得他就肯还
[00:19:41.800 --> 00:19:43.800]  不认得他连张纸都没有
[00:19:43.800 --> 00:19:46.800]  张先生的父亲
[00:19:46.800 --> 00:19:48.800]  针茶递水
[00:19:48.800 --> 00:19:50.800]  在他身边
[00:19:50.800 --> 00:19:52.800]  他说他可以写出来
[00:19:52.800 --> 00:19:54.800]  他的记忆力一样惊人
[00:19:54.800 --> 00:19:56.800]  于是这个老板就
[00:19:56.800 --> 00:19:57.800]  好你写得出
[00:19:57.800 --> 00:19:58.800]  我给你做帐房先生
[00:19:58.800 --> 00:20:00.800]  三日三夜关上门
[00:20:00.800 --> 00:20:01.800]  写出来
[00:20:01.800 --> 00:20:03.800]  拿着那些记录
[00:20:03.800 --> 00:20:04.800]  去找债主
[00:20:04.800 --> 00:20:05.800]  个个都噏头
[00:20:05.800 --> 00:20:06.800]  没错的确是
[00:20:06.800 --> 00:20:08.800]  没记错数
[00:20:08.800 --> 00:20:10.800]  所以那个写字
[00:20:10.800 --> 00:20:12.800]  不是那么重要
[00:20:12.800 --> 00:20:14.800]  记性很重要
[00:20:14.800 --> 00:20:16.800]  所以我们以前古人说
