
[00:00:00.000 --> 00:00:07.100]  在聆聽主導儀師我們一起同心低頭禱告先
[00:07:11.000 --> 00:07:16.000]  將很多完全未認識上帝的人
[00:07:16.000 --> 00:07:21.000]  透過這樣的機會逐步引戰這些人進到上帝的面前
[00:07:21.000 --> 00:07:23.000]  讓這些人重新去認識上主
[00:07:23.000 --> 00:07:31.000]  這也是我們基督徒應有的所謂報道的緣由
[00:07:31.000 --> 00:07:33.000]  是讓人認識上帝
[00:07:33.000 --> 00:07:39.000]  不是讓人認識我或是讓人認識哪一間教會
[00:07:39.000 --> 00:07:45.000]  順帶一句對於一些弟兄姊妹參加崇拜
[00:07:45.000 --> 00:07:53.000]  千萬不要說哪一位的牧者不在場
[00:07:53.000 --> 00:07:55.000]  那天不是他講道
[00:07:55.000 --> 00:07:58.000]  那你就可以不出現
[00:07:58.000 --> 00:08:04.000]  如果是這樣我們的思想其實和很多其他信徒
[00:08:04.000 --> 00:08:07.000]  只是追求明星這種看法是錯誤的
[00:08:07.000 --> 00:08:11.000]  真正去看見上帝的啟示和工作
[00:08:11.000 --> 00:08:15.000]  是讓我們每一個人去到上帝的面前
[00:08:15.000 --> 00:08:17.000]  而不是去到某一個人的身上
[00:08:17.000 --> 00:08:19.000]  讓我們一起去看看
[00:08:19.000 --> 00:08:27.000]  但以你如何在一個完全超出控制的場合環境狀態之下
[00:08:27.000 --> 00:08:33.000]  仍然一步一步帶領人走到上帝智慧的根源當中
[00:08:33.000 --> 00:08:36.000]  我還建議大家一起打開書第二章
[00:08:36.000 --> 00:08:39.000]  第24至第28節的上半節
[00:08:39.000 --> 00:08:43.000]  我可能會和大家的畫本的分段有分別
[00:08:43.000 --> 00:08:47.000]  因為我是跟隨希伯來文聖經的分段
[00:08:47.000 --> 00:08:51.000]  所以可能和大家有些不同
[00:08:51.000 --> 00:08:54.000]  但從內容來算也很清楚
[00:08:54.000 --> 00:08:57.000]  因為進入第28至第29節
[00:08:57.000 --> 00:09:00.000]  就是講到異象的內容是甚麼
[00:09:00.000 --> 00:09:03.000]  讓我們一起打開書後讀讀
[00:09:03.000 --> 00:09:06.000]  熟悉一下這段聖經是講甚麼
[00:09:06.000 --> 00:09:11.000]  但以你書第二章第24至第28節上
[00:09:11.000 --> 00:09:12.000]  一起讀
[00:09:12.000 --> 00:09:16.000]  於是但以你進去見阿良
[00:09:16.000 --> 00:09:21.000]  就是王所被派滅絕巴比倫節時的
[00:09:21.000 --> 00:09:26.000]  對他說不要滅絕巴比倫的節時
[00:09:26.000 --> 00:09:29.000]  求你領我到王面前
[00:09:29.000 --> 00:09:33.000]  我要將夢的講解告訴我
[00:09:33.000 --> 00:09:38.000]  阿良就急忙將但以你領到王面前
[00:09:38.000 --> 00:09:43.000]  對王說我在秘魯的猶太人中遇見一人
[00:09:43.000 --> 00:09:47.000]  他能將夢的講解告訴我
[00:09:47.000 --> 00:09:52.000]  王問稱為巴提薩薩的但以你說
[00:09:52.000 --> 00:09:57.000]  你能將我所做的夢和夢的講解告訴我嗎?
[00:09:57.000 --> 00:10:00.000]  但以你在王面前回答說
[00:10:00.000 --> 00:10:03.000]  王所問的那奧秘事
[00:10:03.000 --> 00:10:11.000]  之事用法術的術士官少的都不能告訴王
[00:10:11.000 --> 00:10:16.000]  只有一位在天上的神能顯明奧秘的事
[00:10:16.000 --> 00:10:23.000]  將日後必有的事指示彌布甲彌撒王
[00:10:23.000 --> 00:10:25.000]  讀到這裏就可以了
[00:10:25.000 --> 00:10:29.000]  在上文裏我們說過了什麼呢?
[00:10:29.000 --> 00:10:32.000]  可能過了兩個星期就忘記了
[00:10:32.000 --> 00:10:35.000]  但以你就和他三個的同伴
[00:10:35.000 --> 00:10:39.000]  進入了一個很大的屬靈風險裏面
[00:10:39.000 --> 00:10:40.000]  什麼風險呢?
[00:10:40.000 --> 00:10:47.000]  就是原來當時的君王彌布甲彌撒王有一個夢
[00:10:47.000 --> 00:10:56.000]  這個夢邀請了巴比倫國的所有哲士
[00:10:56.000 --> 00:11:01.000]  包括一連串的類別
[00:11:01.000 --> 00:11:08.000]  有法術的、術士的、官少的
[00:11:08.000 --> 00:11:15.000]  都嘗試去為巴比倫的王彌布甲彌撒王解釋
[00:11:15.000 --> 00:11:23.000]  上文裏也說到彌布甲彌撒王很善用這些時間和機會
[00:11:23.000 --> 00:11:26.000]  什麼機會呢?
[00:11:26.000 --> 00:11:37.000]  原來在背後彌布甲彌撒王選了一些秘魯的猶太人的年青人
[00:11:37.000 --> 00:11:39.000]  皇室成員
[00:11:39.000 --> 00:11:44.000]  預備好將來日後幫助他治理巴比倫國
[00:11:44.000 --> 00:11:48.000]  在這個過程當中
[00:11:48.000 --> 00:11:52.000]  第一章裏面記載了有四個特別的人
[00:11:52.000 --> 00:11:54.000]  叫做但爾裏
[00:11:54.000 --> 00:11:56.000]  以及他三個的同伴
[00:11:56.000 --> 00:12:01.000]  名稱全部記載在第一章第十九節
[00:12:01.000 --> 00:12:05.000]  包括哈拿尼亞、米沙尼和阿薩尼亞
[00:12:05.000 --> 00:12:08.000]  總共四個年青人
[00:12:08.000 --> 00:12:12.000]  但爾裏書記載的內容
[00:12:12.000 --> 00:12:16.000]  不是跟時態順線性去講
[00:12:16.000 --> 00:12:18.000]  什麼叫順線性呢?
[00:12:18.000 --> 00:12:22.000]  原來他在第一章講完的時候
[00:12:22.000 --> 00:12:26.000]  在第二章插入了一件事件
[00:12:26.000 --> 00:12:28.000]  在什麼時候插入了這件事件呢?
[00:12:28.000 --> 00:12:30.000]  上文裏說過
[00:12:30.000 --> 00:12:34.000]  這個夢要求被解釋
[00:12:34.000 --> 00:12:41.000]  而利布加布尼沙王找了他國家所有最有智慧的人
[00:12:41.000 --> 00:12:44.000]  這班人在退堂
[00:12:44.000 --> 00:12:47.000]  利布加布尼沙王一早看穿了這班人
[00:12:47.000 --> 00:12:49.000]  在拖延謀生
[00:12:49.000 --> 00:12:52.000]  在巴比倫國的國度裏面
[00:12:52.000 --> 00:12:55.000]  有糧出但不用怎麼工作
[00:12:55.000 --> 00:13:02.000]  其實他們是否真的能夠通曉和上天了解異象呢?
[00:13:02.000 --> 00:13:04.000]  原來是沒有可能的
[00:13:04.000 --> 00:13:08.000]  為什麼利布加布尼沙王有這個舉措
[00:13:08.000 --> 00:13:11.000]  去做這個要求
[00:13:11.000 --> 00:13:13.000]  就是因為我們之前所說
[00:13:13.000 --> 00:13:16.000]  原來他已經有四個特別
[00:13:16.000 --> 00:13:17.000]  尤其是但爾裏
[00:13:17.000 --> 00:13:22.000]  可以有超乎他們其他通國的哲士的能力
[00:13:22.000 --> 00:13:24.000]  前面我們說過
[00:13:24.000 --> 00:13:25.000]  十倍之多
[00:13:25.000 --> 00:13:27.000]  十倍不是解釋十個
[00:13:27.000 --> 00:13:29.000]  而是完滿地可以解釋得到
[00:13:29.000 --> 00:13:31.000]  這班人是沒有實力的
[00:13:31.000 --> 00:13:35.000]  但爾裏和她三個朋友有這個能力
[00:13:35.000 --> 00:13:37.000]  在這個大前提之下
[00:13:37.000 --> 00:13:42.000]  利布加布尼沙王於是就立了一個命令
[00:13:42.000 --> 00:13:45.000]  要將所有的哲士全部殺死
[00:13:45.000 --> 00:13:47.000]  因為他們做不到事
[00:13:47.000 --> 00:13:50.000]  全部都是在混蛋
[00:13:50.000 --> 00:13:54.000]  各位姐妹
[00:13:54.000 --> 00:13:56.000]  故事就是這樣介紹
[00:13:56.000 --> 00:13:57.000]  有這樣的背景
[00:13:57.000 --> 00:14:00.000]  現在就在這個背景之下
[00:14:00.000 --> 00:14:03.000]  介紹一個詳情給我們知道
[00:14:03.000 --> 00:14:06.000]  當這個命令一落的時候
[00:14:06.000 --> 00:14:09.000]  落了給一個什麼人呢?
[00:14:09.000 --> 00:14:10.000]  這裡我們所知道
[00:14:10.000 --> 00:14:11.000]  有一個這樣的人物
[00:14:11.000 --> 00:14:15.000]  這個人物就叫做阿略
[00:14:15.000 --> 00:14:18.000]  阿略是被委派成為
[00:14:18.000 --> 00:14:23.000]  去準備去廝殺這些做不到事的
[00:14:23.000 --> 00:14:26.000]  哲士、術士和觀天像的人
[00:14:26.000 --> 00:14:29.000]  因為這班人是在騙飯吃
[00:14:29.000 --> 00:14:33.000]  簡單來說
[00:14:33.000 --> 00:14:36.000]  在教會裏面
[00:14:36.000 --> 00:14:39.000]  竟然有人發現
[00:14:39.000 --> 00:14:42.000]  那些傳道人、牧師全部是沒有實力的
[00:14:42.000 --> 00:14:45.000]  現在準備怎樣呢?
[00:14:45.000 --> 00:14:47.000]  全部解僱
[00:14:47.000 --> 00:14:51.000]  解僱就沒得做了
[00:14:51.000 --> 00:14:53.000]  但這裡更嚴重
[00:14:53.000 --> 00:14:54.000]  要殺了他們
[00:14:54.000 --> 00:14:56.000]  要做這樣的工作
[00:14:56.000 --> 00:14:59.000]  執行這件事
[00:14:59.000 --> 00:15:01.000]  不是一件容易的事
[00:15:01.000 --> 00:15:03.000]  用廣東話說
[00:15:03.000 --> 00:15:05.000]  這叫做「醜人」
[00:15:05.000 --> 00:15:08.000]  或者叫做「劊子手」
[00:15:08.000 --> 00:15:12.000]  在教會裏面有很多這樣的人
[00:15:12.000 --> 00:15:13.000]  專業的
[00:15:13.000 --> 00:15:16.000]  叫做「Restructuring Manager」
[00:15:16.000 --> 00:15:18.000]  有什麼事就請他來
[00:15:18.000 --> 00:15:19.000]  從外面請他來
[00:15:19.000 --> 00:15:20.000]  殺光
[00:15:20.000 --> 00:15:21.000]  精簡架構
[00:15:21.000 --> 00:15:23.000]  做不到的事全部刪除
[00:15:23.000 --> 00:15:25.000]  然後可以重新
[00:15:25.000 --> 00:15:27.000]  使公司運作
[00:15:27.000 --> 00:15:28.000]  減輕重擔
[00:15:28.000 --> 00:15:30.000]  然後做到事的
[00:15:30.000 --> 00:15:32.000]  當然是否真是可行呢?
[00:15:32.000 --> 00:15:34.000]  這套法當然不一定
[00:15:34.000 --> 00:15:38.000]  但這份工作是永遠不好做的工作
[00:15:38.000 --> 00:15:41.000]  這位阿略就做了這件事
[00:15:41.000 --> 00:15:43.000]  上文我們說到
[00:15:43.000 --> 00:15:46.000]  這位阿略被要求做這份工作的時候
[00:15:46.000 --> 00:15:51.000]  竟然遇到一個人物
[00:15:51.000 --> 00:15:53.000]  叫做「但爾里」
[00:15:53.000 --> 00:15:55.000]  在第24節
[00:15:55.000 --> 00:15:58.000]  在這裏一開始就介紹了給我們知道
[00:15:58.000 --> 00:16:02.000]  但爾里主動進去見阿略
[00:16:02.000 --> 00:16:05.000]  為什麼有這樣的場景呢?
[00:16:05.000 --> 00:16:07.000]  我們就要了解了
[00:16:07.000 --> 00:16:10.000]  我們說過其實這段時間
[00:16:10.000 --> 00:16:13.000]  但爾里和他三個朋友
[00:16:13.000 --> 00:16:17.000]  正是處於最後一個階段的訓練時間
[00:16:17.000 --> 00:16:19.000]  相信尼泊爾三合王
[00:16:19.000 --> 00:16:21.000]  亦都已經掌握到
[00:16:21.000 --> 00:16:24.000]  這四個人將來一定可以
[00:16:24.000 --> 00:16:26.000]  被委派去
[00:16:26.000 --> 00:16:28.000]  事立在王的面前
[00:16:28.000 --> 00:16:32.000]  一同去管治以色列國
[00:16:32.000 --> 00:16:38.000]  但是在這個轉變的過程當中
[00:16:38.000 --> 00:16:40.000]  就讓我們看到
[00:16:40.000 --> 00:16:45.000]  這個阿略仍然有一個矛盾
[00:16:45.000 --> 00:16:48.000]  就是在這個過程裏
[00:16:48.000 --> 00:16:52.000]  究竟怎樣去處理
[00:16:52.000 --> 00:16:54.000]  是否真的要殺光所有的哲士呢?
[00:16:54.000 --> 00:16:58.000]  還是但爾里可以幫到忙呢?
[00:16:58.000 --> 00:17:01.000]  因為在這個轉變的過程中
[00:17:01.000 --> 00:17:04.000]  但爾里常常會在王的當中接受訓練
[00:17:04.000 --> 00:17:07.000]  而這個阿略也是王委派去
[00:17:07.000 --> 00:17:12.000]  進行殺戮這些哲士的官員
[00:17:12.000 --> 00:17:17.000]  兩者考慮在宮廷當中
[00:17:17.000 --> 00:17:21.000]  因此他們有機會接觸
[00:17:21.000 --> 00:17:24.000]  就是在我們今天所看的第二章
[00:17:24.000 --> 00:17:27.000]  第24節裏面
[00:17:27.000 --> 00:17:30.000]  而但爾里亦善用於
[00:17:30.000 --> 00:17:34.000]  他當時處身在王宮裏的特殊身份
[00:17:34.000 --> 00:17:37.000]  雖然他還不是官員
[00:17:37.000 --> 00:17:39.000]  只是受訓者
[00:17:39.000 --> 00:17:41.000]  但尼泊爾三合王
[00:17:41.000 --> 00:17:43.000]  亦都已經賞識他
[00:17:43.000 --> 00:17:46.000]  而這個風聲已經廣傳在其他人裏
[00:17:46.000 --> 00:17:48.000]  如果不是前文這些哲士
[00:17:48.000 --> 00:17:51.000]  為何要一起去被殺之前
[00:17:51.000 --> 00:17:54.000]  都要去殺死但爾里與其他朋友呢?
[00:17:54.000 --> 00:17:56.000]  因為他們已經收到
[00:17:56.000 --> 00:17:58.000]  這個尼泊爾三合王的信報
[00:17:58.000 --> 00:18:00.000]  因為有一個更大的靠山
[00:18:00.000 --> 00:18:02.000]  可以靠來
[00:18:02.000 --> 00:18:06.000]  於是在這個轉折間
[00:18:06.000 --> 00:18:09.000]  上帝就用了但爾里
[00:18:09.000 --> 00:18:12.000]  在這個時候去做一個
[00:18:12.000 --> 00:18:16.000]  合適的侍奉的工作
[00:18:16.000 --> 00:18:18.000]  所以侍奉呢
[00:18:18.000 --> 00:18:20.000]  我再重申多一次
[00:18:20.000 --> 00:18:22.000]  為何在爾瑪萊裏
[00:18:22.000 --> 00:18:26.000]  做很少所謂的侍奉呢?
[00:18:26.000 --> 00:18:28.000]  而是說侍奉呢?
[00:18:28.000 --> 00:18:30.000]  因為侍奉往往是信徒
[00:18:30.000 --> 00:18:33.000]  在上帝適當的時間裏
[00:18:33.000 --> 00:18:36.000]  上帝給你的能力可以做的事
[00:18:36.000 --> 00:18:39.000]  你就在這個時候去發揮就行了
[00:18:39.000 --> 00:18:40.000]  侍奉就很不同
[00:18:40.000 --> 00:18:42.000]  特別是教會的侍奉
[00:18:42.000 --> 00:18:44.000]  教會很多的侍奉只是做出來
[00:18:44.000 --> 00:18:47.000]  滿足教會要有一件這樣的活動
[00:18:47.000 --> 00:18:50.000]  做給教會的人看
[00:18:50.000 --> 00:18:53.000]  教會是在做神功的工作
[00:18:53.000 --> 00:18:55.000]  究竟那些人有沒有這樣的能力
[00:18:55.000 --> 00:18:56.000]  有沒有這樣的智慧
[00:18:56.000 --> 00:18:57.000]  有沒有這樣的啟示
[00:18:57.000 --> 00:18:58.000]  甚至是否上帝的心意
[00:18:58.000 --> 00:19:01.000]  他們一概不需要去理會
[00:19:01.000 --> 00:19:05.000]  但爾里於是乎
[00:19:05.000 --> 00:19:07.000]  趁自己又在皇宮受訓的時間
[00:19:07.000 --> 00:19:10.000]  皇上又搶色他的時候
[00:19:10.000 --> 00:19:15.000]  他就主動去接觸這位阿略
[00:19:15.000 --> 00:19:18.000]  所以看回聖經第24節
[00:19:18.000 --> 00:19:19.000]  第一節他說
[00:19:19.000 --> 00:19:23.000]  但爾里進去見阿略
[00:19:23.000 --> 00:19:28.000]  換言之但爾里都很清楚
[00:19:28.000 --> 00:19:33.000]  在宮廷裏面的運作是怎樣的
[00:19:33.000 --> 00:19:35.000]  難怪在前文第一章說到
[00:19:35.000 --> 00:19:38.000]  他們的智慧比其他人高很多
[00:19:38.000 --> 00:19:43.000]  他們不只是做一個運運
[00:19:43.000 --> 00:19:48.000]  在宮廷裏面渾水摸魚
[00:19:48.000 --> 00:19:53.000]  他們真的有這樣的智慧
[00:19:53.000 --> 00:19:55.000]  在這樣的背景下
[00:19:55.000 --> 00:19:57.000]  上文我們說到
[00:19:57.000 --> 00:20:00.000]  他們幾個朋友見到這件事
[00:20:00.000 --> 00:20:02.000]  既然皇上那麼大怒
[00:20:02.000 --> 00:20:04.000]  要去殺死這班人的時候
[00:20:04.000 --> 00:20:07.000]  其實本身與他們無關
[00:20:07.000 --> 00:20:09.000]  他們可以置身於道外
[00:20:09.000 --> 00:20:11.000]  與他們無關
[00:20:11.000 --> 00:20:12.000]  殺人就是殺我
[00:20:12.000 --> 00:20:13.000]  但這班人找我晦氣
[00:20:13.000 --> 00:20:16.000]  因為他們知道皇上已經看準了我們
[00:20:16.000 --> 00:20:19.000]  可以取代這班人
[00:20:19.000 --> 00:20:22.000]  但爾里在這樣的情況下
[00:20:22.000 --> 00:20:24.000]  與幾個朋友怎樣呢
[00:20:24.000 --> 00:20:27.000]  不是離開 不是逃避
[00:20:27.000 --> 00:20:29.000]  不是任由這班人死
[00:20:29.000 --> 00:20:32.000]  反而是將他們放在同一班人身上
[00:20:32.000 --> 00:20:36.000]  朱雪芙有今天這一段
[00:20:36.000 --> 00:20:37.000]  第24節所說
[00:20:37.000 --> 00:20:39.000]  他主動去見亞略
[00:20:39.000 --> 00:20:40.000]  做什麼呢
[00:20:40.000 --> 00:20:45.000]  他說就是皇上毀滅巴比倫的節事
[00:20:45.000 --> 00:20:47.000]  那一位對他說
[00:20:47.000 --> 00:20:53.000]  不要滅絕巴比倫的節事
[00:20:53.000 --> 00:20:57.000]  求你領我到皇面前
[00:20:57.000 --> 00:21:04.000]  我要將夢的講解告訴王子
[00:21:04.000 --> 00:21:09.000]  單從這一節聖經裡
[00:21:09.000 --> 00:21:11.000]  我們看到一個侍奉主的人
[00:21:11.000 --> 00:21:13.000]  第一個特點
[00:21:13.000 --> 00:21:16.000]  你和我應該有的
[00:21:16.000 --> 00:21:20.000]  就是我們要懂得尊重別人
[00:21:20.000 --> 00:21:25.000]  和其身份的侍奉
[00:21:25.000 --> 00:21:31.000]  我們要懂得尊重別人的侍奉
[00:21:31.000 --> 00:21:35.000]  不是侍奉的人大
[00:21:35.000 --> 00:21:36.000]  不是做牧師的人大
[00:21:36.000 --> 00:21:38.000]  不是做傳道的人大
[00:21:38.000 --> 00:21:40.000]  我說的話你要聽
[00:21:40.000 --> 00:21:42.000]  不是教皇
[00:21:42.000 --> 00:21:44.000]  他說一句你就要聽
[00:21:44.000 --> 00:21:46.000]  他對就好
[00:21:46.000 --> 00:21:48.000]  他不對怎麼辦
[00:21:48.000 --> 00:21:50.000]  不是做錯事
[00:21:51.000 --> 00:21:53.000]  我們作為一個信徒
[00:21:53.000 --> 00:21:55.000]  要清楚看見
[00:21:55.000 --> 00:21:58.000]  如何合宜地去侍奉
[00:21:58.000 --> 00:22:00.000]  當時我們看見的
[00:22:00.000 --> 00:22:03.000]  但爾利仍然受訓期間
[00:22:03.000 --> 00:22:05.000]  但有官
[00:22:05.000 --> 00:22:11.000]  他是做王處事的官
[00:22:11.000 --> 00:22:16.000]  所以但爾利去進見他
[00:22:16.000 --> 00:22:19.000]  進見是一個主動
[00:22:19.000 --> 00:22:25.000]  而且是對一個官員的尊重
[00:22:25.000 --> 00:22:30.000]  不是我喜歡怎樣做
[00:22:30.000 --> 00:22:34.000]  我現在用一句世俗的說話說
[00:22:34.000 --> 00:22:38.000]  不是因為我最近紅
[00:22:38.000 --> 00:22:40.000]  所以我喜歡怎樣做就怎樣做
[00:22:40.000 --> 00:22:44.000]  皇上看我了
[00:22:44.000 --> 00:22:46.000]  我喜歡怎樣做就怎樣做
[00:22:46.000 --> 00:22:51.000]  記不記得武俠小說
[00:22:51.000 --> 00:22:53.000]  以前說的
[00:22:53.000 --> 00:22:54.000]  全部怎樣
[00:22:54.000 --> 00:23:00.000]  例如偉小寶的故事
[00:23:00.000 --> 00:23:02.000]  因為他得到皇上的寵愛
[00:23:02.000 --> 00:23:04.000]  他喜歡怎樣做就怎樣做
[00:23:04.000 --> 00:23:06.000]  是不是這樣
[00:23:06.000 --> 00:23:08.000]  但爾利沒有這樣做
[00:23:08.000 --> 00:23:09.000]  沒有
[00:23:09.000 --> 00:23:12.000]  他尊重這個官員
[00:23:12.000 --> 00:23:19.000]  是皇上委派來執行皇上的密令的官員
[00:23:19.000 --> 00:23:22.000]  主動來進見他
[00:23:22.000 --> 00:23:25.000]  和他參考
[00:23:25.000 --> 00:23:32.000]  對他說不要滅絕巴比倫的哲士
[00:23:32.000 --> 00:23:35.000]  他求了一件事
[00:23:35.000 --> 00:23:39.000]  不要滅絕巴比倫的哲士
[00:23:39.000 --> 00:23:46.000]  這句說話本身已經是危險的工作
[00:23:46.000 --> 00:23:51.000]  你意思是教唆這位皇上身邊
[00:23:51.000 --> 00:23:57.000]  要執行皇密令的亞略來反皇嗎?
[00:23:57.000 --> 00:24:01.000]  你們有沒有看見這一點
[00:24:01.000 --> 00:24:10.000]  他是不是要求亞略來反利布加維尼沙皇
[00:24:10.000 --> 00:24:11.000]  還不是
[00:24:11.000 --> 00:24:13.000]  不要殺巴比倫的哲士
[00:24:13.000 --> 00:24:15.000]  皇上要殺這班哲士
[00:24:15.000 --> 00:24:17.000]  你又說不要殺這班哲士
[00:24:17.000 --> 00:24:20.000]  如果你是亞略
[00:24:20.000 --> 00:24:22.000]  你聽見這番說話會怎樣
[00:24:22.000 --> 00:24:23.000]  先打個突
[00:24:23.000 --> 00:24:25.000]  你教我半邊
[00:24:25.000 --> 00:24:28.000]  再看下一句
[00:24:28.000 --> 00:24:33.000]  求你領我到皇面前
[00:24:33.000 --> 00:24:39.000]  你就會問第二條問題
[00:24:39.000 --> 00:24:41.000]  這期我紅
[00:24:41.000 --> 00:24:42.000]  但以你
[00:24:42.000 --> 00:24:45.000]  我懂得解夢
[00:24:45.000 --> 00:24:47.000]  皇知道
[00:24:47.000 --> 00:24:49.000]  我們為何會說知道
[00:24:49.000 --> 00:24:52.000]  因為前文第一章已經說了給他聽
[00:24:52.000 --> 00:24:57.000]  他可以給其他人解十倍之多的異象
[00:24:57.000 --> 00:25:01.000]  我喜歡跟皇上說甚麼
[00:25:01.000 --> 00:25:04.000]  用甚麼跟亞略來
[00:25:04.000 --> 00:25:07.000]  沒有
[00:25:07.000 --> 00:25:09.000]  反而是怎樣
