
[00:00:00.000 --> 00:00:07.600]  如果大家還記得我們去看馬太福音的時候
[00:08:01.600 --> 00:08:03.600]  當一個人
[00:08:03.600 --> 00:08:05.600]  原本的心思
[00:08:05.600 --> 00:08:07.600]  是很好的
[00:08:07.600 --> 00:08:09.600]  從小以為是做藥的
[00:08:09.600 --> 00:08:11.600]  但卻因為
[00:08:11.600 --> 00:08:13.600]  做越大的生意
[00:08:13.600 --> 00:08:15.600]  趕不上那麼多
[00:08:15.600 --> 00:08:17.600]  好貨給人
[00:08:17.600 --> 00:08:19.600]  於是就摻一些其他的
[00:08:19.600 --> 00:08:21.600]  自製貨進去
[00:08:21.600 --> 00:08:23.600]  這些貨能不能吃壞人呢?
[00:08:23.600 --> 00:08:25.600]  你不要問我
[00:08:25.600 --> 00:08:27.600]  我沒有研究過
[00:08:27.600 --> 00:08:29.600]  不過你要問我會不會買來
[00:08:29.600 --> 00:08:31.600]  那些去煮呢?我就一定不會了
[00:08:31.600 --> 00:08:33.600]  因為不是原裝
[00:08:33.600 --> 00:08:35.600]  為什麼我講這個例子
[00:08:35.600 --> 00:08:37.600]  給大家聽呢?
[00:08:37.600 --> 00:08:39.600]  清心這件事
[00:08:39.600 --> 00:08:41.600]  在聖經裏面
[00:08:41.600 --> 00:08:43.600]  原來是和
[00:08:43.600 --> 00:08:45.600]  見到神是有直接關係的
[00:08:45.600 --> 00:08:47.600]  如果一個人的心
[00:08:47.600 --> 00:08:49.600]  是沒有清心的時候
[00:08:49.600 --> 00:08:51.600]  很容易
[00:08:51.600 --> 00:08:53.600]  他的心
[00:08:53.600 --> 00:08:55.600]  隨著其他東西走
[00:08:55.600 --> 00:08:57.600]  當一個人有清心的時候
[00:08:57.600 --> 00:08:59.600]  他看到神的時候
[00:08:59.600 --> 00:09:01.600]  他就有一種對上帝的敬畏
[00:09:01.600 --> 00:09:03.600]  不會亂來
[00:09:03.600 --> 00:09:05.600]  而這個人
[00:09:05.600 --> 00:09:07.600]  也能夠將上帝
[00:09:07.600 --> 00:09:09.600]  交給他原本要做的這件事
[00:09:09.600 --> 00:09:11.600]  一直藏在
[00:09:11.600 --> 00:09:13.600]  他的行事為人的原則當中
[00:09:13.600 --> 00:09:15.600]  而這個
[00:09:15.600 --> 00:09:17.600]  也是今天
[00:09:17.600 --> 00:09:19.600]  我想和大家一起去看這段經文
[00:09:19.600 --> 00:09:21.600]  耶穌基督在
[00:09:21.600 --> 00:09:23.600]  來到馬太福音第十二章
[00:09:23.600 --> 00:09:25.600]  第十五節
[00:09:25.600 --> 00:09:27.600]  至第二十一節裏面
[00:09:27.600 --> 00:09:29.600]  去介紹給我們知道
[00:09:29.600 --> 00:09:31.600]  一個神的人
[00:09:31.600 --> 00:09:33.600]  屬神的子民
[00:09:33.600 --> 00:09:35.600]  是應該
[00:09:35.600 --> 00:09:37.600]  怎樣去侍奉
[00:09:37.600 --> 00:09:39.600]  怎樣走這條人生路
[00:09:39.600 --> 00:09:41.600]  而這條人生路裏面
[00:09:41.600 --> 00:09:43.600]  其實有很多的試探
[00:09:43.600 --> 00:09:45.600]  引誘很多其他的原因
[00:09:45.600 --> 00:09:47.600]  可能使得我們原本的優良動機
[00:09:47.600 --> 00:09:49.600]  變成一個扭曲了的
[00:09:49.600 --> 00:09:51.600]  一個扭曲了的
[00:09:51.600 --> 00:09:53.600]  意向
[00:09:53.600 --> 00:09:55.600]  而這個意向結局
[00:09:55.600 --> 00:09:59.600]  反而讓我們漸漸離開了上帝
[00:09:59.600 --> 00:10:01.600]  所以耶穌在這段經文裏面的教導
[00:10:01.600 --> 00:10:03.600]  其實不是讓
[00:10:03.600 --> 00:10:05.600]  他自己
[00:10:05.600 --> 00:10:07.600]  去學習怎樣做神的子民
[00:10:07.600 --> 00:10:09.600]  不是讓他自己怎樣去
[00:10:09.600 --> 00:10:11.600]  印證他是神的兒子
[00:10:11.600 --> 00:10:13.600]  而是讓當時一班的門徒
[00:10:13.600 --> 00:10:15.600]  他們去學習
[00:10:15.600 --> 00:10:17.600]  怎樣去做一個
[00:10:17.600 --> 00:10:19.600]  好的屬神的子民
[00:10:19.600 --> 00:10:21.600]  這就是我今天這段聖經
[00:10:21.600 --> 00:10:23.600]  所希望達到的目的
[00:10:23.600 --> 00:10:25.600]  所以今天我給了這個講題
[00:10:25.600 --> 00:10:27.600]  叫做保持清心
[00:10:27.600 --> 00:10:29.600]  專注系主的啟示
[00:10:29.600 --> 00:10:31.600]  我會分開
[00:10:31.600 --> 00:10:33.600]  兩個大部分
[00:10:33.600 --> 00:10:35.600]  跟大家一起去看
[00:10:35.600 --> 00:10:37.600]  那個分段也在
[00:10:37.600 --> 00:10:39.600]  大家的程序表裏面寫了
[00:10:39.600 --> 00:10:41.600]  第一個部分是十二章
[00:10:41.600 --> 00:10:43.600]  第十五節
[00:10:43.600 --> 00:10:45.600]  第一個題目叫不因外在的因素而失足
[00:10:45.600 --> 00:10:47.600]  然後第二個部分
[00:10:47.600 --> 00:10:49.600]  就是從第十六節開始
[00:10:49.600 --> 00:10:51.600]  我想經節上
[00:10:51.600 --> 00:10:53.600]  可能有些錯漏
[00:10:53.600 --> 00:10:55.600]  是從第十六節
[00:10:55.600 --> 00:10:57.600]  去到第二十一節
[00:10:57.600 --> 00:10:59.600]  那個副題
[00:10:59.600 --> 00:11:01.600]  是叫做成全先知的啟示
[00:11:01.600 --> 00:11:03.600]  好了
[00:11:03.600 --> 00:11:05.600]  我們在未看經文之前
[00:11:05.600 --> 00:11:07.600]  我們看回前文
[00:11:07.600 --> 00:11:09.600]  究竟發生了什麼事
[00:11:09.600 --> 00:11:11.600]  如果大家還記得
[00:11:11.600 --> 00:11:13.600]  在上個星期的講道裏面
[00:11:13.600 --> 00:11:15.600]  我們已經說過
[00:11:15.600 --> 00:11:17.600]  耶穌已經經過了很多
[00:11:17.600 --> 00:11:19.600]  法尼塞人民
[00:11:19.600 --> 00:11:21.600]  在挑剔
[00:11:21.600 --> 00:11:23.600]  甚至挑戰
[00:11:23.600 --> 00:11:25.600]  說得好聽一點
[00:11:25.600 --> 00:11:27.600]  而後來發展到
[00:11:27.600 --> 00:11:29.600]  在第十二章
[00:11:29.600 --> 00:11:31.600]  第十四節當中
[00:11:31.600 --> 00:11:33.600]  法尼塞人甚至要出去商議
[00:11:33.600 --> 00:11:35.600]  怎樣去除滅耶穌
[00:11:35.600 --> 00:11:37.600]  那些人
[00:11:37.600 --> 00:11:39.600]  除滅耶穌
[00:11:39.600 --> 00:11:41.600]  上個星期我們已經說過
[00:11:41.600 --> 00:11:43.600]  除滅不一定是馬上要殺死的
[00:11:43.600 --> 00:11:45.600]  這個可能是最後
[00:11:45.600 --> 00:11:47.600]  他們的心態的發展
[00:11:47.600 --> 00:11:49.600]  但這個除滅
[00:11:49.600 --> 00:11:51.600]  可以解釋為
[00:11:51.600 --> 00:11:53.600]  他們想將耶穌踐踏
[00:11:53.600 --> 00:11:55.600]  到一個地步
[00:11:55.600 --> 00:11:57.600]  是不能再存在
[00:11:57.600 --> 00:11:59.600]  這個很視乎於
[00:11:59.600 --> 00:12:01.600]  在當時這個榮辱社會觀
[00:12:01.600 --> 00:12:03.600]  Honor and Shame Society
[00:12:03.600 --> 00:12:05.600]  的一個人脈之間的關係
[00:12:05.600 --> 00:12:07.600]  因為這群法尼塞人
[00:12:07.600 --> 00:12:09.600]  要將耶穌踐踏到一前不值
[00:12:09.600 --> 00:12:11.600]  人們就不會跟從他
[00:12:11.600 --> 00:12:13.600]  這一連串的衝擊
[00:12:13.600 --> 00:12:15.600]  我相信耶穌他明白到
[00:12:15.600 --> 00:12:17.600]  對他
[00:12:17.600 --> 00:12:19.600]  是一個清楚不過
[00:12:19.600 --> 00:12:21.600]  應該怎樣處理的狀況
[00:12:21.600 --> 00:12:23.600]  但對於他身邊這群門徒
[00:12:23.600 --> 00:12:25.600]  就是一個很大的挑戰
[00:12:25.600 --> 00:12:27.600]  如果當耶穌猜他們
[00:12:27.600 --> 00:12:29.600]  出去傳道的時候
[00:12:29.600 --> 00:12:31.600]  這群人面對
[00:12:31.600 --> 00:12:33.600]  又是這群的民事
[00:12:33.600 --> 00:12:35.600]  威逼利誘
[00:12:35.600 --> 00:12:37.600]  我們看到後來有個利誘了
[00:12:37.600 --> 00:12:39.600]  加雷人猶大就利誘了
[00:12:39.600 --> 00:12:41.600]  那個威逼的
[00:12:41.600 --> 00:12:43.600]  我們看到的
[00:12:43.600 --> 00:12:45.600]  彼得就是一個典型例子
[00:12:45.600 --> 00:12:47.600]  彼得很容易被人嚇到
[00:12:47.600 --> 00:12:49.600]  咦 你就是
[00:12:49.600 --> 00:12:51.600]  與他一夥的人就行了
[00:12:51.600 --> 00:12:53.600]  所以
[00:12:53.600 --> 00:12:55.600]  耶穌其實在這裡
[00:12:55.600 --> 00:12:57.600]  不是要為自己去說話
[00:12:57.600 --> 00:12:59.600]  而是要去教導
[00:12:59.600 --> 00:13:01.600]  這群門徒
[00:13:01.600 --> 00:13:03.600]  當他們出去傳道的時候
[00:13:03.600 --> 00:13:05.600]  你會面對在前文12章
[00:13:05.600 --> 00:13:07.600]  從第1至14節裏
[00:13:07.600 --> 00:13:09.600]  不斷受到
[00:13:09.600 --> 00:13:11.600]  這些民事祭司甚至後來
[00:13:11.600 --> 00:13:13.600]  花利 塞印和大祭司
[00:13:13.600 --> 00:13:15.600]  或者統稱
[00:13:15.600 --> 00:13:17.600]  猶太人公會的人
[00:13:17.600 --> 00:13:19.600]  一起來攻擊
[00:13:19.600 --> 00:13:21.600]  怎樣處理好呢
[00:13:21.600 --> 00:13:23.600]  跟他們互相挑釁呢
[00:13:23.600 --> 00:13:25.600]  我們就來看看
[00:13:25.600 --> 00:13:27.600]  是不是跟他們互相挑釁
[00:13:27.600 --> 00:13:29.600]  我們看到第12章
[00:13:29.600 --> 00:13:31.600]  第15節
[00:13:31.600 --> 00:13:33.600]  我們一起讀一次
[00:13:33.600 --> 00:13:35.600]  這節經文不是很長
[00:13:35.600 --> 00:13:37.600]  耶穌知道了
[00:13:37.600 --> 00:13:39.600]  就離開那裡
[00:13:39.600 --> 00:13:41.600]  有許多人跟著他
[00:13:41.600 --> 00:13:43.600]  他把其中有命的人都自有了
[00:13:43.600 --> 00:13:45.600]  他把其中有命的人都自有了
[00:13:45.600 --> 00:13:47.600]  他把其中有命的人都自有了
[00:13:47.600 --> 00:13:49.600]  很漂亮的一節經文
[00:13:49.600 --> 00:13:53.600]  往往
[00:13:53.600 --> 00:13:55.600]  一個人失去焦點
[00:13:55.600 --> 00:13:57.600]  是因為
[00:13:57.600 --> 00:13:59.600]  那個人成功了
[00:13:59.600 --> 00:14:01.600]  成功其實是一件很大的試探
[00:14:01.600 --> 00:14:03.600]  成功其實是一件很大的試探
[00:14:03.600 --> 00:14:05.600]  成功其實是一件很大的試探
[00:14:05.600 --> 00:14:07.600]  央人原本的動機
[00:14:07.600 --> 00:14:09.600]  央人原本的動機
[00:14:09.600 --> 00:14:11.600]  越順亮的動機
[00:14:11.600 --> 00:14:13.600]  可能會扭曲
[00:14:13.600 --> 00:14:15.600]  好像我剛才所說
[00:14:15.600 --> 00:14:17.600]  做北企的行家
[00:14:17.600 --> 00:14:19.600]  就是因為做著做著生意越大
[00:14:19.600 --> 00:14:21.600]  就交不到這麼多貨
[00:14:21.600 --> 00:14:23.600]  就弄一些這樣的
[00:14:23.600 --> 00:14:25.600]  我不敢說是假的
[00:14:25.600 --> 00:14:27.600]  次等北企
[00:14:27.600 --> 00:14:29.600]  出來賺錢
[00:14:29.600 --> 00:14:31.600]  理由很多
[00:14:31.600 --> 00:14:33.600]  可以把自己包裝成
[00:14:33.600 --> 00:14:35.600]  都是賺錢
[00:14:35.600 --> 00:14:37.600]  吃它不壞
[00:14:37.600 --> 00:14:39.600]  也有些藥效
[00:14:39.600 --> 00:14:41.600]  不過不是這麼強
[00:14:41.600 --> 00:14:43.600]  可能是這些理由
[00:14:43.600 --> 00:14:45.600]  聽起來很合理
[00:14:45.600 --> 00:14:47.600]  我們在這個世界上
[00:14:47.600 --> 00:14:49.600]  很多時候因為成功的時候
[00:14:49.600 --> 00:14:51.600]  我們就有很多理由去
[00:14:51.600 --> 00:14:53.600]  鼓勵我們
[00:14:53.600 --> 00:14:55.600]  去妥協
[00:14:55.600 --> 00:14:57.600]  當我們有這些妥協的情況的時候
[00:14:57.600 --> 00:14:59.600]  當我們有這些妥協的情況的時候
[00:14:59.600 --> 00:15:01.600]  作為信徒是不是就妥協下去呢
[00:15:01.600 --> 00:15:03.600]  這個正正耶穌
[00:15:03.600 --> 00:15:05.600]  去明白到的
[00:15:05.600 --> 00:15:07.600]  剛才我說到他們一直被
[00:15:07.600 --> 00:15:09.600]  民事祭司在迫害
[00:15:09.600 --> 00:15:11.600]  從農田迫到
[00:15:11.600 --> 00:15:13.600]  到會堂
[00:15:13.600 --> 00:15:15.600]  現在他們還要出手
[00:15:15.600 --> 00:15:17.600]  一起去想踐踏耶穌
[00:15:17.600 --> 00:15:19.600]  一起去想踐踏耶穌
[00:15:19.600 --> 00:15:21.600]  毀滅耶穌
[00:15:21.600 --> 00:15:23.600]  除掉耶穌
[00:15:23.600 --> 00:15:25.600]  耶穌全部都知道
[00:15:25.600 --> 00:15:27.600]  耶穌全部都知道
[00:15:27.600 --> 00:15:29.600]  耶穌知道了
[00:15:29.600 --> 00:15:31.600]  耶穌不是不知道
[00:15:31.600 --> 00:15:33.600]  耶穌是清楚知道他們怎麼想
[00:15:33.600 --> 00:15:35.600]  耶穌是清楚知道他們怎麼想
[00:15:35.600 --> 00:15:37.600]  其實耶穌從頭到尾都知道他們怎麼想
[00:15:37.600 --> 00:15:39.600]  你留意一下耶穌經常都說
[00:15:39.600 --> 00:15:41.600]  知道他們怎麼想的
[00:15:41.600 --> 00:15:43.600]  去到最後
[00:15:43.600 --> 00:15:45.600]  其實耶穌揭露他們的真相的時候
[00:15:45.600 --> 00:15:47.600]  他們最憎恨耶穌
[00:15:47.600 --> 00:15:49.600]  你可以偷看一下
[00:15:49.600 --> 00:15:51.600]  馬太福音第22章第18節
[00:15:51.600 --> 00:15:53.600]  22章第18節
[00:15:53.600 --> 00:15:55.600]  Matthew 22:18
[00:15:55.600 --> 00:15:57.600]  耶穌在那裡
[00:15:57.600 --> 00:15:59.600]  又同樣說了一句
[00:15:59.600 --> 00:16:01.600]  說話就很激動
[00:16:01.600 --> 00:16:03.600]  這群人
[00:16:03.600 --> 00:16:05.600]  耶穌怎樣?在聖經記載說
[00:16:05.600 --> 00:16:07.600]  按照馬太的記載
[00:16:07.600 --> 00:16:09.600]  耶穌看出他們的
[00:16:09.600 --> 00:16:11.600]  惡意
[00:16:11.600 --> 00:16:13.600]  就說假冒
[00:16:13.600 --> 00:16:15.600]  為善的人
[00:16:15.600 --> 00:16:17.600]  為什麼試探我呢?
[00:16:17.600 --> 00:16:19.600]  馬太福音22章第18節
[00:16:19.600 --> 00:16:21.600]  耶穌其實從頭到尾都知道人的心是怎麼想的
[00:16:21.600 --> 00:16:23.600]  耶穌其實從頭到尾都知道人的心是怎麼想的
[00:16:23.600 --> 00:16:25.600]  耶穌其實從頭到尾都知道人的心是怎麼想的
[00:16:25.600 --> 00:16:27.600]  因為他是上帝
[00:16:27.600 --> 00:16:29.600]  他是神的一份子
[00:16:29.600 --> 00:16:31.600]  他是神
[00:16:31.600 --> 00:16:33.600]  三位一體的其中一位
[00:16:33.600 --> 00:16:35.600]  他沒理由不知道
[00:16:35.600 --> 00:16:37.600]  他沒理由不知道
[00:16:37.600 --> 00:16:39.600]  知道怎樣處理呢?
[00:16:39.600 --> 00:16:41.600]  學習吧
[00:16:41.600 --> 00:16:43.600]  這就是我們基督徒
[00:16:43.600 --> 00:16:45.600]  學怎樣去學校處的工作
[00:16:45.600 --> 00:16:47.600]  在我們侍奉當中
[00:16:47.600 --> 00:16:49.600]  我想強調一點
[00:16:49.600 --> 00:16:51.600]  耶穌不是出來侍奉
[00:16:51.600 --> 00:16:53.600]  耶穌是來作供
[00:16:53.600 --> 00:16:55.600]  耶穌經常說
[00:16:55.600 --> 00:16:57.600]  我輔作是道員
[00:16:57.600 --> 00:16:59.600]  我也是一樣
[00:16:59.600 --> 00:17:01.600]  耶穌是作供
[00:17:01.600 --> 00:17:03.600]  我們就是侍奉主
[00:17:03.600 --> 00:17:05.600]  我們學校是怎樣侍奉的
[00:17:05.600 --> 00:17:07.600]  耶穌在這個時候怎樣做呢?
[00:17:07.600 --> 00:17:09.600]  就離開那裡
[00:17:09.600 --> 00:17:11.600]  就離開那裡
[00:17:11.600 --> 00:17:13.600]  就離開那裡
[00:17:13.600 --> 00:17:15.600]  很輕的一句
[00:17:15.600 --> 00:17:17.600]  在希臘文裡面
[00:17:17.600 --> 00:17:19.600]  其實整句聖經第十五節
