
[00:00:00.000 --> 00:00:02.000]  好,多謝大家
[00:04:59.000 --> 00:05:01.000]  彎了
[00:05:01.000 --> 00:05:03.000]  少了
[00:05:03.000 --> 00:05:05.000]  我只差一個女兒
[00:05:05.000 --> 00:05:07.000]  生了九個兒子
[00:05:07.000 --> 00:05:09.000]  少了不能夠足數
[00:05:09.000 --> 00:05:11.000]  是這樣的
[00:05:11.000 --> 00:05:14.000]  第一章一開門敬山跟你說
[00:05:14.000 --> 00:05:16.000]  是這麼多的
[00:05:16.000 --> 00:05:18.000]  你要接受是這麼多的
[00:05:18.000 --> 00:05:21.000]  所以最後第十二章
[00:05:21.000 --> 00:05:24.000]  總歸就是敬畏神
[00:05:24.000 --> 00:05:26.000]  這是人
[00:05:26.000 --> 00:05:28.000]  應該盡的本份
[00:05:28.000 --> 00:05:30.000]  就是說你一頭一尾
[00:05:30.000 --> 00:05:32.000]  就是這麼多的
[00:05:32.000 --> 00:05:34.000]  你要服的
[00:05:34.000 --> 00:05:36.000]  說到最後都是這麼多的
[00:05:36.000 --> 00:05:38.000]  中間說什麼呢
[00:05:38.000 --> 00:05:40.000]  第二章說鎖了門
[00:05:40.000 --> 00:05:43.000]  他就找了幾個辦法
[00:05:43.000 --> 00:05:45.000]  又建房子
[00:05:45.000 --> 00:05:47.000]  又請工人
[00:05:47.000 --> 00:05:49.000]  又存很多錢
[00:05:49.000 --> 00:05:51.000]  但最後他說很空虛
[00:05:51.000 --> 00:05:53.000]  為什麼空虛呢
[00:05:53.000 --> 00:05:55.000]  他說他發現
[00:05:55.000 --> 00:05:57.000]  爆燈這麼聰明
[00:05:57.000 --> 00:05:59.000]  和弱智沒什麼分別
[00:05:59.000 --> 00:06:01.000]  都是死路一條
[00:06:01.000 --> 00:06:04.000]  就是說你聰明也是死路一條
[00:06:04.000 --> 00:06:06.000]  你多蠢也是死路一條
[00:06:06.000 --> 00:06:08.000]  大家最後都是死路一條
[00:06:08.000 --> 00:06:10.000]  所以他說我看到了
[00:06:10.000 --> 00:06:12.000]  還有他說
[00:06:12.000 --> 00:06:14.000]  存了這麼多錢
[00:06:14.000 --> 00:06:16.000]  如果今天有錢就怕了
[00:06:16.000 --> 00:06:18.000]  他說留下這個兒子
[00:06:18.000 --> 00:06:20.000]  他沒熬過的
[00:06:20.000 --> 00:06:22.000]  是大患來的
[00:06:22.000 --> 00:06:24.000]  富二代真是大患
[00:06:24.000 --> 00:06:26.000]  你留錢給下一代
[00:06:26.000 --> 00:06:28.000]  他沒熬過
[00:06:28.000 --> 00:06:30.000]  沒勞碌過是大患
[00:06:30.000 --> 00:06:32.000]  因為他都不知道艱難
[00:06:32.000 --> 00:06:34.000]  洗也洗 搖也搖
[00:06:34.000 --> 00:06:36.000]  所以我去美國 人們呱呱叫
[00:06:36.000 --> 00:06:38.000]  大陸的人炒到房子很貴
[00:06:38.000 --> 00:06:40.000]  這個大患不止他有大患
[00:06:40.000 --> 00:06:42.000]  他隔壁的房子的人全部都有大患
[00:06:42.000 --> 00:06:44.000]  那就是說你想想
[00:06:44.000 --> 00:06:46.000]  原來真的是
[00:06:46.000 --> 00:06:48.000]  原來一輩子這麼辛苦
[00:06:48.000 --> 00:06:50.000]  做完工作 動都沒動過
[00:06:50.000 --> 00:06:52.000]  一張嘴就吃光了
[00:06:52.000 --> 00:06:54.000]  真是羞恥你
[00:06:54.000 --> 00:06:56.000]  所以你說你服不服呢
[00:06:56.000 --> 00:06:58.000]  第三章說
[00:06:58.000 --> 00:07:00.000]  人有限
[00:07:00.000 --> 00:07:02.000]  限什麼呢
[00:07:02.000 --> 00:07:04.000]  原來所有勞碌的東西
[00:07:04.000 --> 00:07:06.000]  到最後
[00:07:06.000 --> 00:07:08.000]  都是這麼多
[00:07:08.000 --> 00:07:10.000]  生有時死有時 全部都是一個時間
[00:07:10.000 --> 00:07:12.000]  要那時候
[00:07:12.000 --> 00:07:14.000]  沒就沒了
[00:07:14.000 --> 00:07:16.000]  那就是說隨時完場
[00:07:16.000 --> 00:07:18.000]  隨時完場就要小心了
[00:07:18.000 --> 00:07:20.000]  隨時完場就要小心了
[00:07:20.000 --> 00:07:22.000]  你熬這麼久的東西
[00:07:22.000 --> 00:07:24.000]  可能一會兒就沒了
[00:07:24.000 --> 00:07:26.000]  最好是什麼呢
[00:07:26.000 --> 00:07:28.000]  最好就是珍惜你有的東西
[00:07:28.000 --> 00:07:30.000]  其實數字是算不到的
[00:07:30.000 --> 00:07:32.000]  其實算不到是很好的
[00:07:32.000 --> 00:07:34.000]  不知道你知不知道 算不到是很好的
[00:07:34.000 --> 00:07:36.000]  我太太臨死之前兩分鐘
[00:07:36.000 --> 00:07:38.000]  都不知道自己死的
[00:07:38.000 --> 00:07:40.000]  還約定我
[00:07:40.000 --> 00:07:42.000]  一會兒上養和樓上
[00:07:42.000 --> 00:07:44.000]  幫人做一個調針的port
[00:07:44.000 --> 00:07:46.000]  我太太是護士
[00:07:46.000 --> 00:07:48.000]  她是很幸福的人
[00:07:48.000 --> 00:07:50.000]  在電梯上
[00:07:50.000 --> 00:07:52.000]  我們醫生和我太太
[00:07:52.000 --> 00:07:54.000]  一起去說笑
[00:07:54.000 --> 00:07:56.000]  說一會兒怎樣
[00:07:56.000 --> 00:07:58.000]  但推著進去手術室
[00:07:58.000 --> 00:08:00.000]  醫生走出來 她斷氣了
[00:08:00.000 --> 00:08:02.000]  醫生說想不到這麼快
[00:08:02.000 --> 00:08:06.000]  想不到這麼快
[00:08:06.000 --> 00:08:08.000]  她死了之後
[00:08:08.000 --> 00:08:10.000]  我明天上星期課
[00:08:10.000 --> 00:08:12.000]  每個教友走來
[00:08:12.000 --> 00:08:14.000]  說一句一樣的東西
[00:08:14.000 --> 00:08:16.000]  年輕人這樣說 中年這樣說
[00:08:16.000 --> 00:08:18.000]  老人這樣說
[00:08:18.000 --> 00:08:20.000]  每個都說我想將來像你太太那樣死
[00:08:24.000 --> 00:08:26.000]  為什麼這樣說
[00:08:26.000 --> 00:08:28.000]  是真的
[00:08:28.000 --> 00:08:30.000]  一個人最快樂就是不知道一會兒死了
[00:08:30.000 --> 00:08:32.000]  最不快樂就是
[00:08:32.000 --> 00:08:34.000]  說了給你聽
[00:08:34.000 --> 00:08:36.000]  2月4日下午3點半
[00:08:36.000 --> 00:08:38.000]  哇 真是
[00:08:38.000 --> 00:08:40.000]  你猜是覆診嗎
[00:08:40.000 --> 00:08:42.000]  由現在嚇到2月3日
[00:08:42.000 --> 00:08:44.000]  每天一個小時這樣嚇
[00:08:44.000 --> 00:08:46.000]  不死就死吧
[00:08:46.000 --> 00:08:50.000]  所以你會說不知道是最快樂的
[00:08:50.000 --> 00:08:52.000]  在人生裏面
[00:08:52.000 --> 00:08:54.000]  不知道
[00:08:54.000 --> 00:08:56.000]  我媽媽是最幸福的人
[00:08:56.000 --> 00:08:58.000]  我媽媽在我太太患胰臟癌之前一個月
[00:08:58.000 --> 00:09:00.000]  患了腦退化症
[00:09:00.000 --> 00:09:02.000]  完全忘記了
[00:09:02.000 --> 00:09:04.000]  所以到現在都跟我說
[00:09:04.000 --> 00:09:06.000]  你知不知道你媳婦在哪裏
[00:09:06.000 --> 00:09:08.000]  她在上海
[00:09:08.000 --> 00:09:10.000]  他跟我說的 騙你嗎
[00:09:10.000 --> 00:09:12.000]  所以她很快樂
[00:09:12.000 --> 00:09:14.000]  我爸爸死了的時候我找我媽
[00:09:14.000 --> 00:09:16.000]  我媽很開心跟我聊天
[00:09:16.000 --> 00:09:18.000]  為什麼你知道我住這裏
[00:09:18.000 --> 00:09:20.000]  我說當然知道
[00:09:20.000 --> 00:09:22.000]  她忘記了她老公
[00:09:22.000 --> 00:09:24.000]  所以她是世界上最快樂的女人
[00:09:24.000 --> 00:09:26.000]  死了媳婦
[00:09:26.000 --> 00:09:28.000]  三年後
[00:09:28.000 --> 00:09:30.000]  死了老公 但她是很快樂的
[00:09:30.000 --> 00:09:32.000]  所以你說
[00:09:32.000 --> 00:09:34.000]  不知道是很快樂的
[00:09:34.000 --> 00:09:36.000]  不知道是很快樂的
[00:09:36.000 --> 00:09:38.000]  所以第四章說到
[00:09:38.000 --> 00:09:40.000]  你的手 你的左手
[00:09:40.000 --> 00:09:42.000]  右手滿了一把
[00:09:42.000 --> 00:09:44.000]  即是整個手滿了
[00:09:44.000 --> 00:09:46.000]  拿了所有東西
[00:09:46.000 --> 00:09:48.000]  但如果這隻手還拿著東西
[00:09:48.000 --> 00:09:50.000]  你就是
[00:09:50.000 --> 00:09:52.000]  虛空
[00:09:52.000 --> 00:09:54.000]  一把滿了
[00:09:54.000 --> 00:09:56.000]  另一把是空的
[00:09:56.000 --> 00:09:58.000]  留著還有空位的
[00:09:58.000 --> 00:10:00.000]  那些人最快樂
[00:10:00.000 --> 00:10:02.000]  因為可以安靜
[00:10:02.000 --> 00:10:04.000]  這個就是香港人
[00:10:04.000 --> 00:10:06.000]  不懂第四章六節
[00:10:06.000 --> 00:10:08.000]  滿了一把
[00:10:08.000 --> 00:10:10.000]  得向安靜
[00:10:10.000 --> 00:10:12.000]  強如滿了兩把 牢籠暴風
[00:10:12.000 --> 00:10:14.000]  人最貴的東西
[00:10:14.000 --> 00:10:16.000]  就是
[00:10:16.000 --> 00:10:18.000]  有時間
[00:10:18.000 --> 00:10:20.000]  如果你告訴別人
[00:10:20.000 --> 00:10:22.000]  你行不行 沒時間
[00:10:22.000 --> 00:10:24.000]  沒時間即是可能 即是死了的意思
[00:10:24.000 --> 00:10:26.000]  什麼叫沒時間
[00:10:26.000 --> 00:10:28.000]  No time 即是死了的意思
[00:10:28.000 --> 00:10:30.000]  如果別人跟你說
[00:10:30.000 --> 00:10:32.000]  什麼時候找茶 喝茶
[00:10:32.000 --> 00:10:34.000]  一天一天都可以
[00:10:34.000 --> 00:10:36.000]  你真厲害 你真豪華
[00:10:36.000 --> 00:10:38.000]  早五晚都可以
[00:10:38.000 --> 00:10:40.000]  那個是什麼人 不是香港人
[00:10:40.000 --> 00:10:42.000]  但這些人很快樂
[00:10:42.000 --> 00:10:44.000]  因為他還有一個位置
[00:10:44.000 --> 00:10:46.000]  去享受
[00:10:46.000 --> 00:10:48.000]  比他有的更好的東西
[00:10:48.000 --> 00:10:50.000]  如果不是
[00:10:50.000 --> 00:10:52.000]  你有的東西已經綁起
[00:10:52.000 --> 00:10:54.000]  你兩隻手
[00:10:54.000 --> 00:10:56.000]  不可以再拿任何東西
[00:10:56.000 --> 00:10:58.000]  所以你說人最聰明的人生
[00:10:58.000 --> 00:11:00.000]  就是留有空位
[00:11:00.000 --> 00:11:02.000]  去等好的東西出現
[00:11:02.000 --> 00:11:04.000]  如果不是 你綁手綁腳
[00:11:04.000 --> 00:11:06.000]  好了 到第五章
[00:11:06.000 --> 00:11:08.000]  今天講這個主題
[00:11:08.000 --> 00:11:10.000]  第六章
[00:11:10.000 --> 00:11:12.000]  第六章講什麼呢 按食
[00:11:12.000 --> 00:11:14.000]  有些人一千年
[00:11:14.000 --> 00:11:16.000]  才死 但得不到安息
[00:11:16.000 --> 00:11:18.000]  其實
[00:11:18.000 --> 00:11:20.000]  一點都不是幸福
[00:11:20.000 --> 00:11:22.000]  只是捱了一千年
[00:11:22.000 --> 00:11:24.000]  人最矜貴就是rest
[00:11:24.000 --> 00:11:26.000]  即是能夠休息 能夠休息
[00:11:26.000 --> 00:11:28.000]  休息得很安靜
[00:11:28.000 --> 00:11:30.000]  你不信你想想
[00:11:30.000 --> 00:11:32.000]  你以為香港人
[00:11:32.000 --> 00:11:34.000]  真的每個旅行團去玩嗎
[00:11:34.000 --> 00:11:36.000]  每個都是去休息
[00:11:36.000 --> 00:11:38.000]  你以為真的去玩嗎
[00:11:38.000 --> 00:11:40.000]  去的地方沒有電話
[00:11:40.000 --> 00:11:42.000]  現在沒有了
[00:11:42.000 --> 00:11:44.000]  怎樣捉到你天涯海角
[00:11:44.000 --> 00:11:46.000]  其實人人想休息
[00:11:46.000 --> 00:11:48.000]  你說搬家
[00:11:48.000 --> 00:11:50.000]  大定好嗎
[00:11:50.000 --> 00:11:52.000]  不是 只要靜
[00:11:52.000 --> 00:11:54.000]  找個房子給你 很吵
[00:11:54.000 --> 00:11:56.000]  給我住 拿命
[00:11:56.000 --> 00:11:58.000]  原來人世間拿來拿去
[00:11:58.000 --> 00:12:00.000]  最靚的東西
[00:12:00.000 --> 00:12:02.000]  就是靜
[00:12:02.000 --> 00:12:04.000]  休息
[00:12:04.000 --> 00:12:06.000]  所以安息不是咒你死
[00:12:06.000 --> 00:12:08.000]  安息是最高境界
[00:12:08.000 --> 00:12:10.000]  所以
[00:12:10.000 --> 00:12:12.000]  你看完傳道書
[00:12:12.000 --> 00:12:14.000]  好像相反
[00:12:14.000 --> 00:12:16.000]  人應該多姿多彩
[00:12:16.000 --> 00:12:18.000]  其實很快就有人知道
[00:12:18.000 --> 00:12:20.000]  醫生就常常跟你說
[00:12:20.000 --> 00:12:22.000]  休息多一點
[00:12:22.000 --> 00:12:24.000]  我做精神科的時候
[00:12:24.000 --> 00:12:26.000]  我那個拍檔
[00:12:26.000 --> 00:12:28.000]  醫生每次收錢前
[00:12:28.000 --> 00:12:30.000]  就教最後一句說話
[00:12:30.000 --> 00:12:32.000]  睡多一點
[00:12:32.000 --> 00:12:34.000]  你騙錢啊 這樣就六百元
[00:12:34.000 --> 00:12:36.000]  他不說這些說什麼
[00:12:36.000 --> 00:12:38.000]  你就明白
[00:12:38.000 --> 00:12:40.000]  休息多一點
[00:12:40.000 --> 00:12:42.000]  這句說話是真的
[00:12:42.000 --> 00:12:44.000]  第七章
[00:12:44.000 --> 00:12:46.000]  說到死
[00:12:46.000 --> 00:12:48.000]  喪家 最好去哪裏呢
[00:12:48.000 --> 00:12:50.000]  最好就是殯儀館
[00:12:50.000 --> 00:12:52.000]  不是吧 殯儀館也好去
[00:12:52.000 --> 00:12:54.000]  殯儀館裏面
[00:12:54.000 --> 00:12:56.000]  你得到智慧
[00:12:56.000 --> 00:12:58.000]  為什麼呢
[00:12:58.000 --> 00:13:00.000]  因為在那個地方裏面
[00:13:00.000 --> 00:13:02.000]  你才完全靜下來想
[00:13:02.000 --> 00:13:04.000]  究竟我活下去為了什麼
[00:13:04.000 --> 00:13:06.000]  到那裏都想不到這些東西
[00:13:06.000 --> 00:13:08.000]  在那裏想到了
[00:13:08.000 --> 00:13:10.000]  死呢 令人心智敏銳
[00:13:10.000 --> 00:13:12.000]  是聰明了
[00:13:12.000 --> 00:13:14.000]  真的令人聰明了
[00:13:14.000 --> 00:13:18.000]  我常常都去這些地方
[00:13:18.000 --> 00:13:20.000]  因為很多人安息禮拜請我
[00:13:20.000 --> 00:13:22.000]  說一些東西
[00:13:22.000 --> 00:13:24.000]  但我覺得很真
[00:13:24.000 --> 00:13:26.000]  在殯儀館說話
[00:13:26.000 --> 00:13:28.000]  你們也算是很安靜
[00:13:28.000 --> 00:13:30.000]  不過我想有些人
[00:13:30.000 --> 00:13:32.000]  都會有一點心散
[00:13:32.000 --> 00:13:34.000]  很少人心散
[00:13:34.000 --> 00:13:36.000]  每個人都怕棺材動
[00:13:36.000 --> 00:13:38.000]  每個人都很留心
[00:13:38.000 --> 00:13:40.000]  看著前面 沒事
[00:13:40.000 --> 00:13:42.000]  是靜很多
[00:13:42.000 --> 00:13:44.000]  所以你會說
[00:13:44.000 --> 00:13:46.000]  死令人聰明了
[00:13:46.000 --> 00:13:48.000]  我知道我還欠什麼
[00:13:48.000 --> 00:13:50.000]  那個警覺力
[00:13:50.000 --> 00:13:52.000]  真的出現了
[00:13:52.000 --> 00:13:54.000]  我最喜歡一句經文
[00:13:54.000 --> 00:13:56.000]  在七章十四節
[00:13:56.000 --> 00:13:58.000]  亨通你要快樂 患難你要思想
[00:13:58.000 --> 00:14:00.000]  這個講盡了
[00:14:00.000 --> 00:14:02.000]  最聰明的人的行為
[00:14:02.000 --> 00:14:04.000]  如果你那天很順利
[00:14:04.000 --> 00:14:06.000]  坐車很順 又上到車
[00:14:06.000 --> 00:14:08.000]  回家那麼快進到電梯
[00:14:08.000 --> 00:14:10.000]  回家 哇 兒子那麼好
[00:14:10.000 --> 00:14:12.000]  還在做功課 你快點笑
[00:14:12.000 --> 00:14:14.000]  亨通
[00:14:14.000 --> 00:14:16.000]  你要快樂 因為快沒有了
[00:14:16.000 --> 00:14:18.000]  快點笑
[00:14:18.000 --> 00:14:20.000]  如果你說 那不算
[00:14:20.000 --> 00:14:22.000]  那更慘 你兒子接著就打機
[00:14:22.000 --> 00:14:24.000]  亨通
[00:14:24.000 --> 00:14:26.000]  你要快樂 即是你及時
[00:14:26.000 --> 00:14:28.000]  你得到有恩典的時候
[00:14:28.000 --> 00:14:30.000]  你要快點感恩 很開心
[00:14:30.000 --> 00:14:32.000]  患難是什麼
[00:14:32.000 --> 00:14:34.000]  患難就是思想
[00:14:34.000 --> 00:14:36.000]  你想想我留下了什麼
[00:14:36.000 --> 00:14:38.000]  這個經驗很少有
[00:14:38.000 --> 00:14:40.000]  可能我就是少了學
[00:14:40.000 --> 00:14:42.000]  這件事 下次我知道了
[00:14:42.000 --> 00:14:44.000]  不要這樣了
[00:14:44.000 --> 00:14:46.000]  所以神令亨通和患難
[00:14:46.000 --> 00:14:48.000]  兩者並列
[00:14:48.000 --> 00:14:50.000]  是人想不到 接著發生什麼事
[00:14:50.000 --> 00:14:52.000]  證明什麼
[00:14:52.000 --> 00:14:54.000]  證明神是什麼
[00:14:54.000 --> 00:14:56.000]  神是你猜不到的
[00:14:56.000 --> 00:14:58.000]  你星期一 星期二
[00:14:58.000 --> 00:15:00.000]  分別遇到亨通
[00:15:00.000 --> 00:15:02.000]  還是患難 你沒辦法知道
[00:15:02.000 --> 00:15:04.000]  是祂知道
[00:15:04.000 --> 00:15:06.000]  因為這樣你才知道祂是神
[00:15:06.000 --> 00:15:08.000]  如果你說我知道
[00:15:08.000 --> 00:15:10.000]  逢初一我死 初五就翻生
[00:15:10.000 --> 00:15:12.000]  這樣 你就是神
[00:15:12.000 --> 00:15:14.000]  你過日就入股票
[00:15:14.000 --> 00:15:16.000]  但你沒辦法知道
[00:15:16.000 --> 00:15:18.000]  所以有時候你說
[00:15:18.000 --> 00:15:20.000]  人最幸福也因為這樣
[00:15:20.000 --> 00:15:22.000]  知道自己是人
[00:15:22.000 --> 00:15:24.000]  如果不是你搞錯了
[00:15:24.000 --> 00:15:26.000]  以為自己是神仙
[00:15:26.000 --> 00:15:28.000]  然後在遠東15樓飛下去
[00:15:28.000 --> 00:15:30.000]  原來會死的
[00:15:30.000 --> 00:15:32.000]  你以為自己是神仙飛上去
[00:15:32.000 --> 00:15:34.000]  就不可以了 知道自己限制
[00:15:34.000 --> 00:15:36.000]  是一個很聰明的人
[00:15:36.000 --> 00:15:38.000]  所以這是第七章 第八章
[00:15:38.000 --> 00:15:40.000]  就說到
[00:15:40.000 --> 00:15:42.000]  什麼叫聰明
[00:15:42.000 --> 00:15:44.000]  有兩個英文字證明一個聰明和不聰明
[00:15:44.000 --> 00:15:46.000]  你知道How
[00:15:46.000 --> 00:15:48.000]  和When
[00:15:48.000 --> 00:15:50.000]  就是說
[00:15:50.000 --> 00:15:52.000]  你知道一件事
[00:15:52.000 --> 00:15:54.000]  你知何時做和何時做
[00:15:54.000 --> 00:15:56.000]  我們做錯的事
[00:15:56.000 --> 00:15:58.000]  都是在錯的時間做
[00:15:58.000 --> 00:16:00.000]  和用錯方式做
[00:16:00.000 --> 00:16:02.000]  How和When
[00:16:02.000 --> 00:16:04.000]  這句話已經說了
[00:16:04.000 --> 00:16:06.000]  但知的人很少
[00:16:06.000 --> 00:16:08.000]  能夠有這種知識的人很少
[00:16:08.000 --> 00:16:10.000]  甚至是沒有
[00:16:10.000 --> 00:16:12.000]  所以人有另一個考驗
[00:16:12.000 --> 00:16:14.000]  就是人最應該問
[00:16:14.000 --> 00:16:16.000]  上帝的事就是
[00:16:16.000 --> 00:16:18.000]  我不知道何時
[00:16:18.000 --> 00:16:20.000]  我不知道如何做 你教我吧
[00:16:20.000 --> 00:16:22.000]  人最蠢的就是
[00:16:22.000 --> 00:16:24.000]  我知道何時 我知道如何做
[00:16:24.000 --> 00:16:26.000]  就糟糕了
[00:16:26.000 --> 00:16:28.000]  所以你明天回公司檢討會
[00:16:28.000 --> 00:16:30.000]  永遠都是說 搞錯時間
[00:16:30.000 --> 00:16:32.000]  做錯方式 聰明
[00:16:32.000 --> 00:16:34.000]  好了 第九章
[00:16:34.000 --> 00:16:36.000]  人生最好做什麼呢
