
[00:00:00.000 --> 00:00:03.640]  (主席發言)
[00:07:13.000 --> 00:07:15.000]  他的嘴唇不提別臣的名字
[00:07:15.000 --> 00:07:16.600]  代表他心靈裡面
[00:07:16.600 --> 00:07:18.200]  不可以他內心裡面
[00:07:18.200 --> 00:07:22.400]  有任何一切的東西佔據了上帝的位置
[00:07:22.400 --> 00:07:25.600]  所以這段經文告訴我們
[00:07:25.600 --> 00:07:30.400]  我們如果斗膽將別臣代替耶和華
[00:07:30.400 --> 00:07:33.600]  包括你將別臣拜高過上帝以上
[00:07:33.600 --> 00:07:36.200]  包括你提別臣的名字
[00:07:36.200 --> 00:07:39.200]  不斷提反映內心緊張的程度
[00:07:39.200 --> 00:07:40.600]  如果你這樣做
[00:07:40.600 --> 00:07:42.400]  其實就會有一個效果
[00:07:42.400 --> 00:07:46.000]  那個效果就是你的仇恨就必然加增
[00:07:46.000 --> 00:07:50.800]  而那個「必」是在說一定
[00:07:50.800 --> 00:07:52.400]  就不是或者
[00:07:52.400 --> 00:07:53.800]  不要等運到
[00:07:53.800 --> 00:07:56.800]  或者我拜別臣是高過上帝
[00:07:56.800 --> 00:07:58.000]  都不會加增的
[00:07:58.000 --> 00:07:59.200]  千萬不要這樣想
[00:07:59.200 --> 00:08:03.400]  這段經文說一定會加增
[00:08:03.400 --> 00:08:06.400]  有一次有位牧師做一個見證
[00:08:06.400 --> 00:08:10.000]  他說每逢崇拜完結之後
[00:08:10.000 --> 00:08:14.400]  這位牧師都很喜歡去洗手間
[00:08:14.400 --> 00:08:16.000]  當然他是男性
[00:08:16.000 --> 00:08:18.000]  就一定去洗手間
[00:08:18.000 --> 00:08:19.600]  崇拜完結之後
[00:08:19.600 --> 00:08:23.200]  大家都明白洗手間是點擊率最高的地方
[00:08:23.200 --> 00:08:26.600]  所以每個弟兄都走到去洗手間那裡
[00:08:26.600 --> 00:08:28.400]  那為什麼這位牧師完結崇拜後
[00:08:28.400 --> 00:08:30.400]  那麼喜歡去洗手間呢?
[00:08:30.400 --> 00:08:33.600]  原因就是他很想去洗手間那裡
[00:08:33.600 --> 00:08:39.600]  聽聽那些弟兄怎樣讚美他那邊的港獨
[00:08:39.600 --> 00:08:43.000]  他每逢講完都走去洗手間
[00:08:43.000 --> 00:08:44.400]  後來聖靈就提醒他
[00:08:44.400 --> 00:08:45.400]  叫他悔改
[00:08:45.400 --> 00:08:47.800]  原來他發現
[00:08:47.800 --> 00:08:50.400]  別人對他的肯定和欣賞
[00:08:50.400 --> 00:08:52.600]  這個好處本身是忠誠
[00:08:52.600 --> 00:08:54.400]  你肯定別人
[00:08:54.400 --> 00:08:55.400]  你讚賞別人
[00:08:55.400 --> 00:08:58.200]  其實彼此都是好事
[00:08:58.200 --> 00:08:59.200]  我個人覺得
[00:08:59.200 --> 00:09:03.000]  但如果你人生過份地追求這件事
[00:09:03.000 --> 00:09:04.600]  甚至將這件事
[00:09:04.600 --> 00:09:07.800]  這個好處擺高過上帝以上的話
[00:09:07.800 --> 00:09:10.400]  其實你就以別臣代替耶和華
[00:09:10.400 --> 00:09:11.800]  受苦就必加珍
[00:09:11.800 --> 00:09:12.800]  為什麼會受苦?
[00:09:12.800 --> 00:09:16.000]  因為萬一發現講完一次到
[00:09:16.000 --> 00:09:17.800]  沒有人讚你的時候
[00:09:17.800 --> 00:09:20.000]  你就會僅僅於懷
[00:09:20.000 --> 00:09:22.400]  就很受苦了
[00:09:22.400 --> 00:09:23.800]  說真的
[00:09:23.800 --> 00:09:25.200]  很多時候
[00:09:25.200 --> 00:09:27.400]  弟兄姊妹有領受都是放在心裡
[00:09:27.400 --> 00:09:28.600]  不會經常說
[00:09:28.600 --> 00:09:29.600]  走去讚牧師
[00:09:29.600 --> 00:09:31.200]  牧師你真的講得很有魅力
[00:09:31.200 --> 00:09:31.800]  很有好好
[00:09:31.800 --> 00:09:33.200]  不會這樣
[00:09:33.200 --> 00:09:34.800]  相信上帝改變了
[00:09:34.800 --> 00:09:36.600]  其實就達到目的
[00:09:36.600 --> 00:09:40.800]  但是過份追求Like的數字
[00:09:40.800 --> 00:09:44.400]  過份追求Instagram心心的數目
[00:09:44.400 --> 00:09:48.000]  我們就會發現我們的仇富就必然加珍
[00:09:48.000 --> 00:09:49.800]  有個調查顯示
[00:09:49.800 --> 00:09:51.400]  原來玩多些Facebook
[00:09:51.400 --> 00:09:54.800]  會自我形象低一點
[00:09:54.800 --> 00:09:58.000]  知道為什麼嗎?
[00:09:58.000 --> 00:09:59.600]  有沒有玩?
[00:09:59.600 --> 00:10:00.000]  不玩了
[00:10:00.000 --> 00:10:02.600]  現在流行Instagram
[00:10:02.600 --> 00:10:04.000]  原因是什麼呢?
[00:10:04.000 --> 00:10:06.000]  原因大家用腦想想
[00:10:06.000 --> 00:10:08.200]  就是通常人們放上Facebook
[00:10:08.200 --> 00:10:11.600]  都是那個人的美麗那一面才放上去
[00:10:11.600 --> 00:10:13.200]  通常你不好的東西
[00:10:13.200 --> 00:10:16.000]  都是藏起來不讓人知道
[00:10:16.000 --> 00:10:18.800]  所以如果看得多Facebook
[00:10:18.800 --> 00:10:21.000]  你就會覺得全世界都在天堂當中
[00:10:21.000 --> 00:10:23.600]  而你只有你一個在地獄當中
[00:10:23.600 --> 00:10:28.600]  你就會覺得自我形象非常之低
[00:10:28.600 --> 00:10:31.400]  誰不知人家又是看你的Facebook
[00:10:31.400 --> 00:10:32.600]  就覺得你在天堂
[00:10:32.600 --> 00:10:34.200]  人家在地獄當中
[00:10:34.200 --> 00:10:35.000]  女生是這樣
[00:10:35.000 --> 00:10:36.200]  你就會發現
[00:10:36.200 --> 00:10:39.400]  我們會被Like的數字牽動我們的情緒
[00:10:39.400 --> 00:10:41.200]  譬如隔壁那個是50個Like
[00:10:41.200 --> 00:10:42.600]  你又只有20個Like
[00:10:42.600 --> 00:10:44.000]  就會想很多東西
[00:10:44.000 --> 00:10:46.000]  那些是虛幻幻想
[00:10:46.000 --> 00:10:48.800]  是不是有人杯葛我呢?
[00:10:48.800 --> 00:10:51.600]  是不是那些人喜歡他不喜歡我呢?
[00:10:51.600 --> 00:10:53.400]  這些是幻覺而已
[00:10:53.400 --> 00:10:54.800]  其實未必是真的
[00:10:54.800 --> 00:10:57.600]  但是我們就很緊張這些事情
[00:10:57.600 --> 00:11:01.800]  以致我們就會受苦就加增
[00:11:01.800 --> 00:11:03.000]  由今天起
[00:11:03.000 --> 00:11:06.400]  將你人生最重要的位置留給上帝
[00:11:06.400 --> 00:11:08.200]  其實這是第一點
[00:11:08.200 --> 00:11:09.800]  以祂成為你的喜樂
[00:11:09.800 --> 00:11:12.800]  認定你生命當中一切的好處
[00:11:12.800 --> 00:11:15.000]  都不能夠拜高過祂以上
[00:11:15.000 --> 00:11:16.400]  當我們的生活順境
[00:11:16.400 --> 00:11:18.800]  一切的好處都似乎有或然
[00:11:18.800 --> 00:11:21.200]  當生命活在眾多的好處
[00:11:21.200 --> 00:11:25.200]  我們的心一次又一次被上帝測驗
[00:11:25.200 --> 00:11:28.000]  看看自己是否有某些好處
[00:11:28.000 --> 00:11:30.800]  重視的程度高過上帝本身
[00:11:30.800 --> 00:11:34.200]  也看看有沒有一些不能夠放手的
[00:11:34.200 --> 00:11:35.800]  抓得很緊的好處
[00:11:35.800 --> 00:11:38.400]  漸漸取代了上帝的位置
[00:11:38.400 --> 00:11:39.200]  如果有
[00:11:39.200 --> 00:11:42.000]  我們再次用一到四節宣認
[00:11:42.000 --> 00:11:44.000]  只有神成為我們的主
[00:11:44.000 --> 00:11:47.200]  沒有任何的好處拜高過上帝以上
[00:11:47.200 --> 00:11:48.800]  這是第一點
[00:11:48.800 --> 00:11:50.600]  第二
[00:11:50.600 --> 00:11:56.600]  認定宣認耶和華所賜的份是美好
[00:11:56.600 --> 00:11:58.800]  這是第五到第六節
[00:11:58.800 --> 00:12:00.600]  當我們看這段經文
[00:12:00.600 --> 00:12:01.800]  我們會發現
[00:12:01.800 --> 00:12:07.200]  祂就用耶和華是我的產業作為開始
[00:12:07.200 --> 00:12:10.800]  和用我的產業實在美好作為結束
[00:12:10.800 --> 00:12:13.400]  所以我們就會發現一個首尾呼應
[00:12:13.400 --> 00:12:15.400]  就是用我的產業作為開始
[00:12:15.400 --> 00:12:17.000]  用我的產業作為結束
[00:12:17.000 --> 00:12:18.400]  成為首尾呼應
[00:12:18.400 --> 00:12:22.600]  以至整段經文的重點就是我的產業
[00:12:22.600 --> 00:12:26.000]  我的產業主要有兩個特徵
[00:12:26.000 --> 00:12:28.400]  第一個特徵就是
[00:12:28.400 --> 00:12:31.600]  我的產業既是耶和華本身
[00:12:31.600 --> 00:12:35.000]  又是上帝給我的地界
[00:12:35.000 --> 00:12:38.400]  代表一個人視上帝本身為自己的產業
[00:12:38.400 --> 00:12:41.800]  也都視自己所擁有的一切
[00:12:41.800 --> 00:12:44.000]  都是上帝賜予給你的
[00:12:44.000 --> 00:12:45.400]  上帝賜予給你的
[00:12:45.400 --> 00:12:47.000]  所以我們可以說
[00:12:47.000 --> 00:12:47.800]  第一點
[00:12:47.800 --> 00:12:50.800]  我的產業是有禮物的思維
[00:12:50.800 --> 00:12:52.200]  是一份禮物
[00:12:52.200 --> 00:12:56.600]  禮物和私有物是不同的兩個概念
[00:12:56.600 --> 00:12:59.400]  私有物代表一個人視自己的產業
[00:12:59.400 --> 00:13:03.600]  擁有的一切為自己能力智慧所獲取的東西
[00:13:03.600 --> 00:13:05.000]  是自己的功勞
[00:13:05.000 --> 00:13:06.200]  是自己的成就
[00:13:06.200 --> 00:13:07.400]  是自己的功德
[00:13:07.400 --> 00:13:09.600]  當這個人擁有的東西更多
[00:13:09.600 --> 00:13:11.400]  他的驕傲就會更多
[00:13:11.400 --> 00:13:14.400]  而禮物的思維是完全不同
[00:13:14.400 --> 00:13:17.600]  禮物代表一個人坐在受恩者的地步
[00:13:17.600 --> 00:13:20.400]  看一切所有的東西都是恩典
[00:13:20.400 --> 00:13:22.800]  而這個人擁有的東西更多
[00:13:22.800 --> 00:13:25.800]  就體會受的恩典更多
[00:13:25.800 --> 00:13:27.000]  他的謙卑
[00:13:27.000 --> 00:13:28.200]  他的敬畏
[00:13:28.200 --> 00:13:29.800]  就因此去到增加
[00:13:29.800 --> 00:13:30.800]  這是第一點
[00:13:30.800 --> 00:13:33.400]  我的產業是禮物的思維
[00:13:33.400 --> 00:13:34.600]  第二點
[00:13:34.600 --> 00:13:38.200]  我的產業是上帝給你的那一份
[00:13:38.200 --> 00:13:42.600]  我所得的你為我持守
[00:13:42.600 --> 00:13:45.200]  用誠量給我的地界
[00:13:45.200 --> 00:13:47.800]  當我們發現和諧本這樣的翻譯
[00:13:47.800 --> 00:13:49.200]  我們翻查原文
[00:13:49.200 --> 00:13:52.600]  我們發現原文是沒有誠字的
[00:13:52.600 --> 00:13:56.600]  而那個量字不是應該譯作量的
[00:13:56.600 --> 00:13:59.600]  而是應該譯作跌下來的意思
[00:13:59.600 --> 00:14:01.200]  代表什麼呢?
[00:14:01.200 --> 00:14:04.600]  代表上帝跌一個地界給你
[00:14:04.600 --> 00:14:05.600]  這樣的翻譯
[00:14:05.600 --> 00:14:07.400]  上帝跌一個地界給你
[00:14:07.400 --> 00:14:09.200]  而這個跌字
[00:14:09.200 --> 00:14:14.800]  也有時候古代的污齡和土鳴的抽籤
[00:14:14.800 --> 00:14:17.400]  都是用跌下來的抽籤
[00:14:17.400 --> 00:14:19.200]  所以跌下來
[00:14:19.200 --> 00:14:23.200]  有很多時候都是一種抽籤的感覺
[00:14:23.200 --> 00:14:26.800]  就代表人生上帝給你什麼地界
[00:14:26.800 --> 00:14:27.800]  給你什麼份
[00:14:27.800 --> 00:14:30.000]  是你好像抽籤一樣
[00:14:30.000 --> 00:14:31.200]  你是沒有選擇的
[00:14:31.200 --> 00:14:34.000]  是上帝跌過來給你的
[00:14:34.000 --> 00:14:36.000]  不知道大家同不同意
[00:14:36.000 --> 00:14:37.600]  你是男生還是女生
[00:14:37.600 --> 00:14:41.800]  你爸爸是李嘉誠還是你爸爸
[00:14:41.800 --> 00:14:43.800]  都是沒有選擇的
[00:14:43.800 --> 00:14:45.800]  都是沒有選擇的
[00:14:45.800 --> 00:14:47.400]  你是
[00:14:47.400 --> 00:14:49.800]  甚至你的頭髮是什麼顏色
[00:14:49.800 --> 00:14:51.800]  之後都可以選擇的
[00:14:51.800 --> 00:14:55.800]  不過你是西人還是香港人還是中國人
[00:14:55.800 --> 00:14:56.800]  你生在哪裡
[00:14:56.800 --> 00:14:58.400]  你的護照是什麼國籍
[00:14:58.400 --> 00:15:00.200]  有很多時候都沒有選擇的
[00:15:00.200 --> 00:15:01.600]  完全沒有選擇的
[00:15:01.600 --> 00:15:06.000]  認真一點 人生有選擇的元素是極少的
[00:15:06.000 --> 00:15:07.200]  真的極少
[00:15:07.200 --> 00:15:08.800]  你小學讀哪一間
[00:15:08.800 --> 00:15:09.600]  中學讀哪一間
[00:15:09.600 --> 00:15:11.200]  你爸爸你媽媽都幫你選擇了
[00:15:11.200 --> 00:15:13.400]  連你姓什麼的都沒有選擇
[00:15:13.400 --> 00:15:16.400]  你的名字怎麼叫都沒有選擇
[00:15:16.400 --> 00:15:19.600]  很多時候我們就會覺得
[00:15:19.600 --> 00:15:20.800]  什麼叫做地界
[00:15:20.800 --> 00:15:25.400]  地界其實就是用約書亞當時的年代去理解
[00:15:25.400 --> 00:15:27.200]  十二支派分地
[00:15:27.200 --> 00:15:28.800]  那個支派分到什麼地
[00:15:28.800 --> 00:15:31.200]  是完全抽籤去決定的
[00:15:31.200 --> 00:15:32.800]  有些支派分到山地
[00:15:32.800 --> 00:15:34.400]  有些支派分到平原
[00:15:34.400 --> 00:15:36.400]  有些支派分到海邊
[00:15:36.400 --> 00:15:39.000]  有些支派分到河邊
[00:15:39.000 --> 00:15:41.600]  不同的支派分的不同的地
[00:15:41.600 --> 00:15:43.400]  有好也有不好
[00:15:43.400 --> 00:15:45.000]  山地有山地的好
[00:15:45.000 --> 00:15:46.600]  也有它的不好
[00:15:46.600 --> 00:15:48.000]  平原有平原的好
[00:15:48.000 --> 00:15:49.600]  也有平原的不好
[00:15:49.600 --> 00:15:51.400]  海邊有海邊的好
[00:15:51.400 --> 00:15:54.000]  因為有東南風 冬暖夏涼
[00:15:54.000 --> 00:15:55.200]  但是有海邊的不好
[00:15:55.200 --> 00:15:57.200]  因為要抽十幾
[00:15:57.200 --> 00:15:58.200]  類似這樣
[00:15:58.200 --> 00:16:00.600]  我們總是會有一份是好
[00:16:00.600 --> 00:16:03.200]  也有一個不好的元素
[00:16:03.200 --> 00:16:04.800]  我還記得
[00:16:04.800 --> 00:16:09.800]  我有一次看皮膚科醫生
[00:16:09.800 --> 00:16:11.200]  每年都要覆診
[00:16:11.200 --> 00:16:12.600]  因為我有點敏感
[00:16:12.600 --> 00:16:14.400]  覆診的時候
[00:16:14.400 --> 00:16:16.400]  他就看一看我的額頭
[00:16:16.400 --> 00:16:18.400]  就問我
[00:16:18.400 --> 00:16:20.600]  高先生你打算弄弄你的額頭嗎?
[00:16:20.600 --> 00:16:25.000]  其實我發現向上的情況是非常之嚴重
[00:16:25.000 --> 00:16:27.200]  他就給了我一幅圖
[00:16:27.200 --> 00:16:30.400]  由第一階段到第十階段
[00:16:30.400 --> 00:16:32.400]  第一階段是濃密的發線
[00:16:32.400 --> 00:16:33.800]  第十階段是光曬
[00:16:33.800 --> 00:16:35.600]  只有兩束在那裏
[00:16:35.600 --> 00:16:39.000]  他就說我是屬於第二階段A
[00:16:39.000 --> 00:16:41.000]  問我弄不弄
[00:16:41.000 --> 00:16:45.800]  我最緊張就問他那個問題
[00:16:45.800 --> 00:16:47.800]  就是多少錢
[00:16:47.800 --> 00:16:49.000]  他回答了那個問題之後
[00:16:49.000 --> 00:16:51.000]  原來是天文數字
[00:16:51.000 --> 00:16:54.000]  我就悠悠愁愁地離開了
[00:16:54.000 --> 00:16:55.400]  回去問我老婆
[00:16:55.400 --> 00:16:57.600]  老婆弄不弄好啊
[00:16:57.600 --> 00:16:59.800]  老婆說你都娶了老婆了
[00:16:59.800 --> 00:17:01.800]  那不用弄了
[00:17:01.800 --> 00:17:05.800]  我問我另外一個老闆
