
[00:00:00.000 --> 00:00:08.000]  今天和大家一起看的經文是加拉太書的第一章
[00:05:42.000 --> 00:05:46.000]  雖然看起來好像一個很簡單的文案裏
[00:05:46.000 --> 00:05:50.000]  但其實他和第一和第二節那種不平凡
[00:05:50.000 --> 00:05:55.000]  是可以說是相得益彰 相映成趣的
[00:05:55.000 --> 00:05:57.000]  因為在第三和第四節裏面
[00:05:57.000 --> 00:06:01.000]  是揭示了一個拯救的時代的開始
[00:06:01.000 --> 00:06:03.000]  亦都可以這樣說
[00:06:03.000 --> 00:06:09.000]  這個拯救的時代是源自於父神和耶穌基督
[00:06:09.000 --> 00:06:11.000]  其實如果我們仔細去看一下
[00:06:11.000 --> 00:06:16.000]  無論在第一和第二節裏面所介紹的
[00:06:16.000 --> 00:06:21.000]  原來父神和耶穌基督是緊密地一起行動
[00:06:21.000 --> 00:06:25.000]  父神是幕後整個總設計師
[00:06:25.000 --> 00:06:28.000]  而耶穌基督是執行者
[00:06:28.000 --> 00:06:30.000]  在上次我們已經說過了
[00:06:30.000 --> 00:06:34.000]  一個主帥和一個將軍的關係
[00:06:34.000 --> 00:06:36.000]  只要大家一起去打勝仗
[00:06:36.000 --> 00:06:39.000]  其實大家都可以分享那份喜悅
[00:06:39.000 --> 00:06:43.000]  但這裏亦都不是說究竟關於三位一體這個神學
[00:06:43.000 --> 00:06:46.000]  而的而且確從經文裏面告訴我們
[00:06:46.000 --> 00:06:52.000]  耶穌基督其實他的行動是有父神的直接參與和設計
[00:06:52.000 --> 00:06:56.000]  而這個介紹來到第三和第四節
[00:06:56.000 --> 00:07:01.000]  沒有停頓不止 而且再次地去強調和引申
[00:07:01.000 --> 00:07:03.000]  所以當我們讀到第三節的時候
[00:07:03.000 --> 00:07:13.000]  我們同樣看見 願因爲平安從父上帝與我們主耶穌基督那裏歸於你們
[00:07:13.000 --> 00:07:17.000]  這個片語這個組合
[00:07:17.000 --> 00:07:21.000]  父神和耶穌基督這個同工的組合
[00:07:21.000 --> 00:07:24.000]  是仍然是保羅所強調的
[00:07:24.000 --> 00:07:28.000]  不過我們會留意到來到第三節的時候
[00:07:28.000 --> 00:07:31.000]  那個結構原來倒轉了過來
[00:07:31.000 --> 00:07:35.000]  在先前第一和第二節裏面我們講到
[00:07:35.000 --> 00:07:44.000]  原來這個保羅的仕途的身份是借助耶穌基督和父神而帶來的
[00:07:44.000 --> 00:07:50.000]  只不過在那裏再將父神的角色作引申
[00:07:50.000 --> 00:07:54.000]  什麼引申呢?原來是父神叫耶穌基督
[00:07:54.000 --> 00:07:58.000]  或者父神使耶穌基督從死裏復活
[00:07:58.000 --> 00:08:02.000]  換句話來說 父神是第一層的源頭
[00:08:02.000 --> 00:08:07.000]  耶穌基督執行 然後父神在過程當中參與
[00:08:07.000 --> 00:08:11.000]  而來到這裏我們看的第三和第四節
[00:08:11.000 --> 00:08:14.000]  我們看到原來那個次序有些改變
[00:08:14.000 --> 00:08:23.000]  他這裏說 願因爲平安是先從父神與主耶穌基督歸於你們
[00:08:23.000 --> 00:08:26.000]  為什麼你會覺得這麼特別呢?
[00:08:26.000 --> 00:08:33.000]  這其實一方面是從一個傳統上的猶太人寫作手法
[00:08:33.000 --> 00:08:38.000]  我們稱之為Inclusio 或者一個叫做摺疊式的
[00:08:38.000 --> 00:08:41.000]  或者有些學者叫做散形的一個說法
[00:08:41.000 --> 00:08:46.000]  從A B 然後講Bπ Aπ這個組合
[00:08:46.000 --> 00:08:50.000]  A當然是指耶穌 B講到是父神
[00:08:50.000 --> 00:08:56.000]  而來到這一節就再把它反過來 講到是耶穌然後再是父神
[00:08:56.000 --> 00:09:00.000]  其實從這個結構上我們會發現
[00:09:00.000 --> 00:09:06.000]  作者其實有一個延展性的介紹告訴我們
[00:09:06.000 --> 00:09:08.000]  延展性是什麼呢?
[00:09:08.000 --> 00:09:13.000]  原來上頭才講完耶穌基督的使徒身份
[00:09:13.000 --> 00:09:19.000]  是藉著由耶穌基督與父神而帶來的
[00:09:19.000 --> 00:09:21.000]  但是來到這裡就告訴我們
[00:09:21.000 --> 00:09:25.000]  原來因為平安這個拯救
[00:09:25.000 --> 00:09:30.000]  那個塑造者原來是主耶穌基督為主
[00:09:30.000 --> 00:09:33.000]  所以在這裡就作了一個隱身的介紹
[00:09:33.000 --> 00:09:36.000]  就在第四節那裡介紹給我們知道
[00:09:36.000 --> 00:09:37.000]  是什麼呢?
[00:09:37.000 --> 00:09:41.000]  是耶穌基督照著我們父神的旨意
[00:09:41.000 --> 00:09:43.000]  為我們的罪寫記
[00:09:43.000 --> 00:09:48.000]  要救我們脫離罪惡的世代
[00:09:48.000 --> 00:09:55.000]  這個摺疊式或者我們稱為inclusive的寫作手法
[00:09:55.000 --> 00:09:59.000]  從一個使徒的身份開始
[00:09:59.000 --> 00:10:03.000]  到現在講到一個新時代的創立
[00:10:03.000 --> 00:10:07.000]  前者由父神成就耶穌基督
[00:10:07.000 --> 00:10:10.000]  然後使到保羅有了使徒身份
[00:10:10.000 --> 00:10:14.000]  當使徒的身份這些人被訂定下來的時候
[00:10:14.000 --> 00:10:17.000]  他們去傳福音傳主的道理
[00:10:17.000 --> 00:10:20.000]  傳的時候那個道理是什麼呢?
[00:10:20.000 --> 00:10:24.000]  在這裡就馬上在第三和第四節馬上介紹給我們知道
[00:10:24.000 --> 00:10:27.000]  告訴我們知道的是
[00:10:27.000 --> 00:10:33.000]  原來福音的核心內容不是其他的東西
[00:10:33.000 --> 00:10:38.000]  不是你創立什麼或者解決了什麼問題
[00:10:38.000 --> 00:10:41.000]  你病了然後你突然間康復了
[00:10:41.000 --> 00:10:44.000]  不是有些神蹟突然在你身上發生
[00:10:44.000 --> 00:10:47.000]  不是 福音不是指這些東西
[00:10:47.000 --> 00:10:49.000]  福音是指什麼東西
[00:10:49.000 --> 00:10:52.000]  這裡非常清楚介紹給我們知道
[00:10:52.000 --> 00:10:57.000]  是基督為我們的罪寫記
[00:10:57.000 --> 00:11:01.000]  他的做法是怎麼樣呢?
[00:11:01.000 --> 00:11:03.000]  是為了有個目的的
[00:11:03.000 --> 00:11:07.000]  是救我們脫離罪惡的世代
[00:11:07.000 --> 00:11:11.000]  世代這個字眼在和合本現在非常準確
[00:11:11.000 --> 00:11:16.000]  在原文聖經裡面這個字眼的意思就是Aeon
[00:11:16.000 --> 00:11:19.000]  Aeon這個字眼就是一個時代
[00:11:19.000 --> 00:11:23.000]  一個新的時代的開始
[00:11:23.000 --> 00:11:30.000]  原來耶穌基督的寫生為誰?為罪
[00:11:30.000 --> 00:11:34.000]  我們的罪寫生他自己
[00:11:34.000 --> 00:11:37.000]  使我們不再被這些罪的捆綁
[00:11:37.000 --> 00:11:41.000]  讓我們脫離罪惡這個時代
[00:11:41.000 --> 00:11:44.000]  進入一個新的時代裡面
[00:11:44.000 --> 00:11:48.000]  這個時代我們稱之為救贖的時代
[00:11:48.000 --> 00:11:51.000]  或者救恩的時代
[00:11:51.000 --> 00:11:55.000]  或者用一些比較顯淺的神學字眼
[00:11:55.000 --> 00:11:58.000]  就是恩典的時代
[00:11:58.000 --> 00:12:01.000]  一個原本你不配得的一個待遇
[00:12:01.000 --> 00:12:05.000]  上帝都對了我們 做了給我們
[00:12:05.000 --> 00:12:09.000]  就是他的兒子死在十字架上
[00:12:09.000 --> 00:12:13.000]  為我們的罪能夠使我們開脫
[00:12:13.000 --> 00:12:16.000]  不用再被罪所捆綁
[00:12:16.000 --> 00:12:21.000]  弟兄姊妹從這個介紹裡面
[00:12:21.000 --> 00:12:28.000]  告訴我們知道原來耶穌基督整個的行動
[00:12:28.000 --> 00:12:32.000]  是為了你和我的好處而做
[00:12:32.000 --> 00:12:34.000]  我們重複看一看
[00:12:34.000 --> 00:12:37.000]  使徒的身份是從父神
[00:12:37.000 --> 00:12:42.000]  藉著耶穌基督帶到一些保羅的人身上
[00:12:42.000 --> 00:12:45.000]  這樣才算是使徒
[00:12:45.000 --> 00:12:47.000]  而救恩是怎樣呢?
[00:12:47.000 --> 00:12:52.000]  原來是由耶穌基督造成在十字架上的時候
[00:12:52.000 --> 00:12:56.000]  為我們而帶來救恩的盼望
[00:12:56.000 --> 00:13:00.000]  得到從罪而釋放出來的結果
[00:13:00.000 --> 00:13:03.000]  這種連帶式的延伸
[00:13:03.000 --> 00:13:09.000]  讓我們看到保羅為何強調在《迦拉太書》裡
[00:13:09.000 --> 00:13:13.000]  因為保羅知道當我們要傳福音的時候
[00:13:13.000 --> 00:13:15.000]  傳的就是這個內容
[00:13:15.000 --> 00:13:18.000]  不是其他的內容
[00:13:18.000 --> 00:13:27.000]  因為只有這個內容才能夠為我們帶來恩惠和平安
[00:13:27.000 --> 00:13:30.000]  如果我們不是傳這個福音的話
[00:13:30.000 --> 00:13:34.000]  即是說那些東西是稱之為一個福音
[00:13:34.000 --> 00:13:36.000]  其實它都不是一個福音
[00:13:36.000 --> 00:13:39.000]  今天很多人傳其他別樣的福音
[00:13:39.000 --> 00:13:41.000]  我一會兒會再詳細說
[00:13:41.000 --> 00:13:43.000]  不過我們先集中去看
[00:13:43.000 --> 00:13:46.000]  這個福音這個拯救
[00:13:46.000 --> 00:13:51.000]  是為我們帶來恩惠和平安
[00:13:51.000 --> 00:14:00.000]  大家近年已經經歷過全球性的非典型肺炎的疫症
[00:14:00.000 --> 00:14:07.000]  到現在我們看到這個疫症仍然沒有一個根本的趨勢
[00:14:07.000 --> 00:14:10.000]  我們應該開始更加能夠明白到
[00:14:10.000 --> 00:14:13.000]  我們今天在這個世界上
[00:14:13.000 --> 00:14:17.000]  其實我們本身真的很脆弱不堪一擊
[00:14:17.000 --> 00:14:23.000]  但很可惜 即是說這些事情還沒發生之前
[00:14:23.000 --> 00:14:25.000]  人是不是這樣想呢?
[00:14:25.000 --> 00:14:28.000]  人是否看到自己很脆弱呢?
[00:14:28.000 --> 00:14:32.000]  人反而很多時候表現出自己是不可一世
[00:14:32.000 --> 00:14:37.000]  認為自己是可以不斷炫耀人的力量有多大
[00:14:37.000 --> 00:14:42.000]  但很可惜的就是經過這個疫情之後
[00:14:42.000 --> 00:14:44.000]  我們才能夠發現到
[00:14:44.000 --> 00:14:49.000]  即是說連肉眼都看不到的這麼微小的病毒
[00:14:49.000 --> 00:14:52.000]  原來它的殺傷力都是這麼大的
[00:14:52.000 --> 00:14:56.000]  又或者現在我們聽見更加多的
[00:14:56.000 --> 00:14:59.000]  就是很小的一些叫做蝗蟲
[00:14:59.000 --> 00:15:06.000]  現在已經在攻陷很多不同的非洲和印度等等這些國家
[00:15:06.000 --> 00:15:11.000]  就快要飛到亞洲整個地區裡面
[00:15:11.000 --> 00:15:13.000]  這麼小的事情
[00:15:13.000 --> 00:15:16.000]  我們發現原來它的傷害能力其實很大
[00:15:16.000 --> 00:15:18.000]  不要說什麼 說下雨
[00:15:18.000 --> 00:15:20.000]  雨水這麼小的一滴
[00:15:20.000 --> 00:15:22.000]  所造成的摧毀
[00:15:22.000 --> 00:15:26.000]  現在我們看見不論是中國國內或者去日本也好
[00:15:26.000 --> 00:15:29.000]  因為下大雨的緣故
[00:15:29.000 --> 00:15:32.000]  我們看看那種摧毀的能力有多大
[00:15:32.000 --> 00:15:36.000]  很多事情今天我們看見很微小的
[00:15:36.000 --> 00:15:41.000]  原來我們人都不能夠大雨
[00:15:41.000 --> 00:15:45.000]  其實很多時候都自詡自己的力量有多大
[00:15:45.000 --> 00:15:50.000]  但其實我們本身是不是真的這麼有力量呢?
[00:15:50.000 --> 00:15:55.000]  其實我們所一直吹噓的自己很有能力的事情
[00:15:55.000 --> 00:15:59.000]  其實可以真的片刻蕩然無存
[00:15:59.000 --> 00:16:06.000]  靈姐妹 我們怎樣才能得到一個真正的平安和恩惠呢?
[00:16:06.000 --> 00:16:10.000]  只可以在耶穌基督的救恩裡
[00:16:10.000 --> 00:16:14.000]  我們才能真正找到平安和恩惠
[00:16:14.000 --> 00:16:16.000]  如果不是的話
[00:16:16.000 --> 00:16:20.000]  即是說我們找到很多我們稱之為福音的事情
[00:16:20.000 --> 00:16:25.000]  而它不是說到關乎於耶穌基督死在十字架上
[00:16:25.000 --> 00:16:30.000]  為我們脫離罪惡的這個捆綁的話
[00:16:30.000 --> 00:16:34.000]  即使它怎樣稱自己為福音
[00:16:34.000 --> 00:16:37.000]  其實它都是一些虛假的福音
[00:16:37.000 --> 00:16:39.000]  什麼叫虛假的福音呢?
[00:16:39.000 --> 00:16:43.000]  今時今日最多的虛假的福音就是告訴你
[00:16:43.000 --> 00:16:46.000]  信耶穌可以幫助你解決問題
[00:16:46.000 --> 00:16:49.000]  信耶穌可以使你更加豐盛
[00:16:49.000 --> 00:16:52.000]  當我們聽見這些福音的時候
[00:16:52.000 --> 00:16:54.000]  聽起來是很容易接受的
[00:16:54.000 --> 00:16:57.000]  因為這些福音實在是很悅耳
[00:16:57.000 --> 00:17:00.000]  因為聽起來能夠使人覺得
[00:17:00.000 --> 00:17:02.000]  咦!這樣就有好處了
[00:17:02.000 --> 00:17:04.000]  為什麼我不相信呢?
[00:17:04.000 --> 00:17:08.000]  大英姐妹 如果這些福音是真的福音的話
[00:17:08.000 --> 00:17:12.000]  他們所解決的都是一個短暫的問題
[00:17:12.000 --> 00:17:14.000]  但是我們看看
[00:17:14.000 --> 00:17:16.000]  我們從這段聖經當中
[00:17:16.000 --> 00:17:19.000]  發現到所謂真正的福音
[00:17:19.000 --> 00:17:26.000]  其實是藉著耶穌基督將我們從罪裡面釋放出來
[00:17:26.000 --> 00:17:31.000]  所以如果人如果希望用其他的途徑
[00:17:31.000 --> 00:17:34.000]  去獲得所謂的恩惠和平安的話
[00:17:34.000 --> 00:17:38.000]  而又不想離開罪惡的世界
[00:17:38.000 --> 00:17:41.000]  保羅在這裡非常清楚地告訴我們
[00:17:41.000 --> 00:17:44.000]  沒有這首歌就在這
[00:17:44.000 --> 00:17:48.000]  因為按照我們父神的意願而成立
[00:17:48.000 --> 00:17:50.000]  就是這樣的福音
[00:17:50.000 --> 00:17:52.000]  不是我說的 是從這段聖經所說
[00:17:52.000 --> 00:17:56.000]  是按照我們父神的旨意而設計的
[00:17:56.000 --> 00:17:58.000]  這個福音
[00:17:58.000 --> 00:18:01.000]  換句話來說 我們需要很清楚明白
[00:18:01.000 --> 00:18:04.000]  整個福音 什麼叫做福音
[00:18:04.000 --> 00:18:08.000]  那個設計的主是誰
[00:18:08.000 --> 00:18:10.000]  那個就是父神
[00:18:10.000 --> 00:18:12.000]  不是你 不是我
[00:18:12.000 --> 00:18:15.000]  我們要清楚誰是莊 誰是閒
[00:18:15.000 --> 00:18:17.000]  莊是上帝
[00:18:17.000 --> 00:18:19.000]  他要設計這個救恩
[00:18:19.000 --> 00:18:21.000]  讓我們能夠走出來
[00:18:21.000 --> 00:18:22.000]  是他的設計
[00:18:22.000 --> 00:18:25.000]  我不可以將這個上帝的設計的福音
[00:18:25.000 --> 00:18:28.000]  將它扭轉 甚至扭歪 甚至扔掉
[00:18:28.000 --> 00:18:30.000]  設計一個新的
[00:18:30.000 --> 00:18:32.000]  為什麼保羅要說這番話呢
[00:18:32.000 --> 00:18:36.000]  就和保羅寫加拉太書的背景有關
[00:18:36.000 --> 00:18:38.000]  因為加拉太書寫作的時候
[00:18:38.000 --> 00:18:43.000]  保羅發現到在加拉太地區裡的信徒
[00:18:43.000 --> 00:18:46.000]  他們開始有些人傳別樣的福音
[00:18:46.000 --> 00:18:49.000]  我們去到第1章第6節就會看到
[00:18:49.000 --> 00:18:51.000]  他們傳別樣的福音
[00:18:51.000 --> 00:18:52.000]  他們所說的福音
[00:18:52.000 --> 00:18:55.000]  不是出自於耶穌基督的救恩裡
[00:18:55.000 --> 00:18:57.000]  不是他死在十字架上
[00:18:57.000 --> 00:18:59.000]  而是可能 第一
[00:18:59.000 --> 00:19:01.000]  我們上次已經說過
[00:19:01.000 --> 00:19:05.000]  可能是一個回到守猶太教律法的做法
[00:19:05.000 --> 00:19:08.000]  我們叫猶太化的基督教
[00:19:08.000 --> 00:19:10.000]  又或者我們可以看到一些
[00:19:10.000 --> 00:19:13.000]  我根本完全不需要守律法
[00:19:13.000 --> 00:19:15.000]  我們有自己另外一套的
[00:19:15.000 --> 00:19:16.000]  我們是自由的
[00:19:16.000 --> 00:19:19.000]  我們不是守律法而去信耶穌的
[00:19:19.000 --> 00:19:22.000]  在這樣的狀態之下
[00:19:22.000 --> 00:19:25.000]  又有些人是衍生了另一套的神學
[00:19:25.000 --> 00:19:28.000]  另一套的福音出來
[00:19:28.000 --> 00:19:32.000]  這些全部都是人所創造出來的福音
[00:19:32.000 --> 00:19:37.000]  而不是原本耶和華上帝父神
[00:19:37.000 --> 00:19:39.000]  所設計出來的福音
[00:19:39.000 --> 00:19:44.000]  而當我們要離開原本上帝設計的福音
[00:19:44.000 --> 00:19:47.000]  而這個福音是可以帶我們去到
[00:19:47.000 --> 00:19:49.000]  恩惠和平安的時候
[00:19:49.000 --> 00:19:52.000]  你說我不要上帝這個設計
[00:19:52.000 --> 00:19:54.000]  簡單地來講
[00:19:54.000 --> 00:19:58.000]  你就是要一個不是上帝設計的福音
[00:19:58.000 --> 00:20:01.000]  就會帶你去誤會到
[00:20:01.000 --> 00:20:06.000]  上帝原本所設計福音的恩惠和平安
[00:20:06.000 --> 00:20:09.000]  所以兄弟姐妹
[00:20:09.000 --> 00:20:11.000]  從這段聖經裏面
[00:20:11.000 --> 00:20:14.000]  保羅在一個問安語裏面
[00:20:14.000 --> 00:20:16.000]  充分地勾畫出
[00:20:16.000 --> 00:20:18.000]  由父神到耶穌基督
[00:20:18.000 --> 00:20:22.000]  而帶來這個福音的重要性
[00:20:22.000 --> 00:20:28.000]  只要出了這個福音原本的設計計劃
[00:20:28.000 --> 00:20:33.000]  所有其他的福音都稱之為異類的福音
[00:20:33.000 --> 00:20:38.000]  而這些福音在今天是很容易被人去接受
[00:20:38.000 --> 00:20:40.000]  後來我們會再看
[00:20:40.000 --> 00:20:41.000]  為什麼這麼容易接受
[00:20:41.000 --> 00:20:43.000]  因為信人的意思
[00:20:43.000 --> 00:20:47.000]  而這些福音最終帶來不是恩惠和平安
[00:20:47.000 --> 00:20:51.000]  而是帶我們去到一個不是恩惠和平安的境況
[00:20:51.000 --> 00:20:53.000]  究竟是什麼境況我們遲些會去看
[00:20:53.000 --> 00:20:56.000]  因此我們從這裏可以看見
[00:20:56.000 --> 00:20:59.000]  聖經所講的恩惠和平安
[00:20:59.000 --> 00:21:02.000]  不是一個只是日常的問安語
[00:21:02.000 --> 00:21:08.000]  而是一個充滿救恩連繫的狀態
[00:21:08.000 --> 00:21:11.000]  是一個屬靈生命的狀態
[00:21:11.000 --> 00:21:12.000]  所以弟兄姐妹
[00:21:12.000 --> 00:21:16.000]  如果我們否定了
[00:21:16.000 --> 00:21:18.000]  由父神直著耶穌基督
[00:21:18.000 --> 00:21:20.000]  而帶來這個恩惠平安的福音的話
[00:21:20.000 --> 00:21:22.000]  簡單來說
[00:21:22.000 --> 00:21:29.000]  你就離開了上帝原本要帶我們進入救恩的時代的開始
[00:21:29.000 --> 00:21:30.000]  因此
[00:21:30.000 --> 00:21:36.000]  保羅在這裏開始要介紹給所有皆太教會的信徒知道
[00:21:36.000 --> 00:21:40.000]  今天同樣這番說話都是向你和我去講
[00:21:40.000 --> 00:21:41.000]  告訴我們知道
[00:21:41.000 --> 00:21:42.000]  我們信了福音
[00:21:42.000 --> 00:21:45.000]  不是只是說我信耶穌可以做個好人
[00:21:45.000 --> 00:21:46.000]  我信耶穌
[00:21:46.000 --> 00:21:52.000]  我可以做一個乖乖的人去擁護的人
[00:21:52.000 --> 00:21:53.000]  不是的
[00:21:53.000 --> 00:21:55.000]  其實後來我們還會看見
[00:21:55.000 --> 00:21:58.000]  原來去依照這個福音而活的
[00:21:58.000 --> 00:22:00.000]  可能會有很大的麻煩
[00:22:00.000 --> 00:22:03.000]  但是從這段聖經裏面
[00:22:03.000 --> 00:22:04.000]  首先
[00:22:04.000 --> 00:22:06.000]  如果你要定定清楚
[00:22:06.000 --> 00:22:07.000]  你傳的道
[00:22:07.000 --> 00:22:09.000]  作為師徒
[00:22:09.000 --> 00:22:10.000]  要傳的道
[00:22:10.000 --> 00:22:11.000]  就只有這個福音
[00:22:11.000 --> 00:22:12.000]  如果其他的人
[00:22:12.000 --> 00:22:14.000]  即是說他稱為師徒
[00:22:14.000 --> 00:22:16.000]  或者傳別樣的福音
[00:22:16.000 --> 00:22:18.000]  出於這個設計的話
[00:22:18.000 --> 00:22:21.000]  那些都不是真的福音
[00:22:21.000 --> 00:22:24.000]  而另一件事
[00:22:24.000 --> 00:22:25.000]  保羅在這段聖經裏面
[00:22:25.000 --> 00:22:27.000]  不只是簡單介紹
[00:22:27.000 --> 00:22:30.000]  要清楚知道什麼叫福音
[00:22:30.000 --> 00:22:32.000]  甚至要將這個福音
[00:22:32.000 --> 00:22:33.000]  這個時代
[00:22:33.000 --> 00:22:35.000]  有一個他最重要的特性
[00:22:35.000 --> 00:22:38.000]  就是永恆性要帶來給我們知道
[00:22:38.000 --> 00:22:41.000]  在第五節裏面
[00:22:41.000 --> 00:22:42.000]  我們看回第五節
[00:22:42.000 --> 00:22:44.000]  第五節裏面這樣說
[00:22:44.000 --> 00:22:47.000]  但願榮耀歸於上帝
[00:22:47.000 --> 00:22:49.000]  直到永遠
[00:22:49.000 --> 00:22:50.000]  阿們
[00:22:50.000 --> 00:22:52.000]  To home be glory
[00:22:52.000 --> 00:22:55.000]  Forever and ever
[00:22:55.000 --> 00:22:56.000]  阿們
[00:22:56.000 --> 00:22:58.000]  在第五節裏面
[00:22:58.000 --> 00:23:00.000]  我們看見保羅
[00:23:00.000 --> 00:23:02.000]  向宗教會
[00:23:02.000 --> 00:23:03.000]  特別是加拉太教會
[00:23:03.000 --> 00:23:05.000]  作出一個邀請
[00:23:05.000 --> 00:23:07.000]  他希望大家一起
