
[00:00:00.000 --> 00:00:06.400]  大兄姐妹 我們今天一起去看的經文
[00:01:53.840 --> 00:01:57.400]  這個就是今天我想和大家一起去思選這段經文
[00:01:57.400 --> 00:02:00.840]  並且就整段登山寶物裡面
[00:02:00.840 --> 00:02:03.000]  耶穌一直都強調的一點
[00:02:03.000 --> 00:02:05.920]  就是神的子民
[00:02:05.920 --> 00:02:07.680]  或者神國的子民
[00:02:07.680 --> 00:02:10.200]  他們應該有一個什麼樣式
[00:02:10.200 --> 00:02:13.360]  怎樣和上帝一起的生活
[00:02:13.360 --> 00:02:16.600]  而如果我們不在這個基礎裡面去解釋
[00:02:16.600 --> 00:02:19.480]  就很容易我們解錯這段聖經
[00:02:19.480 --> 00:02:21.880]  就變成一些很好聽
[00:02:21.880 --> 00:02:25.520]  但是卻是離經背道的陳述
[00:02:25.520 --> 00:02:27.640]  也都藉著這段經文
[00:02:27.640 --> 00:02:30.360]  我希望順帶
[00:02:30.360 --> 00:02:35.000]  就去幫助我們去清楚明辨
[00:02:35.000 --> 00:02:38.200]  究竟以後當我們再聽這段聖經的時候
[00:02:38.200 --> 00:02:40.880]  哪些傳道人其實他根本就以
[00:02:40.880 --> 00:02:43.560]  對這段聖經是一知半解
[00:02:43.560 --> 00:02:47.120]  甚至信口說就當被給這樣去處理
[00:02:47.120 --> 00:02:50.120]  究竟這段聖經是什麼意思呢?
[00:02:51.320 --> 00:02:54.880]  我們就逐部份去小心去看一看
[00:02:54.880 --> 00:02:59.000]  我們今天會去分開兩個大部份
[00:02:59.000 --> 00:03:01.400]  一起去看一看這段經文
[00:03:01.400 --> 00:03:04.000]  這兩個大部份分別就是從第七節
[00:03:04.000 --> 00:03:05.640]  到第九節上半節
[00:03:05.640 --> 00:03:09.760]  還有第七章第九節的下半節
[00:03:09.760 --> 00:03:10.960]  到第十二節
[00:03:10.960 --> 00:03:13.640]  我們去分開兩個部份去看
[00:03:13.640 --> 00:03:15.480]  不如我們再次打開這段聖經
[00:03:15.480 --> 00:03:16.960]  我們讀一下
[00:03:16.960 --> 00:03:21.200]  讓我們先了解一下這段經文說什麼
[00:03:21.200 --> 00:03:22.520]  因為不是很長
[00:03:22.520 --> 00:03:24.320]  我們一起去讀一下
[00:03:24.320 --> 00:03:28.000]  我們打開之後一起再讀一次
[00:03:28.000 --> 00:03:33.240]  你們祈求就給你們
[00:03:33.240 --> 00:03:35.680]  尋找就尋見
[00:03:35.680 --> 00:03:38.800]  叩門就給你們開門
[00:03:38.800 --> 00:03:42.440]  因為凡祈求的就得著
[00:03:42.440 --> 00:03:45.200]  尋找的就尋見
[00:03:45.200 --> 00:03:48.880]  叩門的就給他們開門
[00:03:48.880 --> 00:03:52.720]  你們中間誰有兒子求餅
[00:03:52.720 --> 00:03:55.080]  反給他石頭呢?
[00:03:55.080 --> 00:03:58.480]  求魚反給他蛇呢?
[00:03:58.480 --> 00:04:00.800]  你們雖然不好
[00:04:00.800 --> 00:04:04.640]  尚且知道拿好東西給兒女
[00:04:04.640 --> 00:04:07.840]  何況你們在天上的貨
[00:04:07.840 --> 00:04:11.160]  豈不更把好東西
[00:04:11.160 --> 00:04:13.800]  給求他的人嗎?
[00:04:13.800 --> 00:04:17.640]  在這方面我們會一起去看兩部份
[00:04:17.640 --> 00:04:23.320]  第一部份我們會去看第七節至九節的上半部份
[00:04:23.320 --> 00:04:28.120]  這部份我們看到耶穌向著當時的門徒
[00:04:28.120 --> 00:04:31.080]  說了三件信徒
[00:04:31.080 --> 00:04:36.920]  到世的時候必須有的行動
[00:04:36.920 --> 00:04:38.680]  這三樣行動是什麼呢?
[00:04:38.680 --> 00:04:41.960]  我們就看回第七節
[00:04:41.960 --> 00:04:45.440]  第七節一開始說了三個動詞
[00:04:45.440 --> 00:04:50.800]  是什麼呢? 耶穌給了一個指示給當時的門徒知道
[00:04:50.800 --> 00:04:52.960]  你們要怎樣 你們要怎樣 你們要怎樣
[00:04:52.960 --> 00:04:56.960]  不過和合本的翻譯就為了不想太過重複
[00:04:56.960 --> 00:04:58.880]  就將你們那個字
[00:04:58.880 --> 00:05:02.160]  將它在後來刪掉了
[00:05:02.160 --> 00:05:03.920]  但其實在原文聖經裡面
[00:05:03.920 --> 00:05:06.120]  這三個的主要動詞就包括
[00:05:06.120 --> 00:05:09.160]  你們要祈求
[00:05:09.160 --> 00:05:11.640]  第二個行動就是你們
[00:05:11.640 --> 00:05:14.400]  怎樣? 尋找
[00:05:14.400 --> 00:05:18.680]  第三個的動詞就是你們要求
[00:05:18.680 --> 00:05:20.000]  求什麼呢?
[00:05:20.000 --> 00:05:22.480]  原文裡面是沒有個門字的
[00:05:22.480 --> 00:05:24.680]  原文是沒有多
[00:05:24.680 --> 00:05:30.560]  這個門字只不過是為了方便大家去了解
[00:05:30.560 --> 00:05:33.160]  而去加了進去
[00:05:33.160 --> 00:05:36.120]  如果你去看回英語的聖經的時候
[00:05:36.120 --> 00:05:37.880]  譬如我們常用的
[00:05:37.880 --> 00:05:41.160]  譬如我自己個人因為在神學研究裡面
[00:05:41.160 --> 00:05:44.960]  我多數用這個New Revised Standard Version
[00:05:44.960 --> 00:05:47.160]  它都是這樣 Knock
[00:05:47.160 --> 00:05:49.000]  沒有說叩門的
[00:05:49.000 --> 00:05:50.280]  叩門而已
[00:05:50.280 --> 00:05:52.560]  而我們通常譬如我做識經的時候
[00:05:52.560 --> 00:05:54.760]  我很多時候都會喜歡用的
[00:05:54.760 --> 00:05:56.120]  日本NET
[00:05:56.120 --> 00:05:58.560]  也都同樣它的翻譯也是
[00:05:58.560 --> 00:06:00.040]  叩
[00:06:00.040 --> 00:06:01.640]  就是叩
[00:06:01.640 --> 00:06:03.200]  一個行為
[00:06:03.200 --> 00:06:07.240]  這三個的行動在聖經裡面
[00:06:07.240 --> 00:06:09.920]  其實很清楚在一開始
[00:06:09.920 --> 00:06:15.920]  耶穌向著當時這群坐在祂面前的門徒說
[00:06:15.920 --> 00:06:20.240]  你一生在做這個門徒的過程當中
[00:06:20.240 --> 00:06:25.880]  都有這三樣的行動必須持續地在你的裡面
[00:06:25.880 --> 00:06:29.920]  在這裡一直這樣運作著
[00:06:29.920 --> 00:06:32.520]  那究竟
[00:06:32.520 --> 00:06:34.200]  所說的祈求
[00:06:34.200 --> 00:06:36.640]  祈求什麼呢?
[00:06:36.640 --> 00:06:40.080]  說到尋找尋找什麼呢?
[00:06:40.080 --> 00:06:41.640]  叩又叩什麼呢?
[00:06:41.640 --> 00:06:43.800]  如果沒有個門字
[00:06:43.800 --> 00:06:45.720]  其實
[00:06:45.720 --> 00:06:48.840]  在識經學的上面來算
[00:06:48.840 --> 00:06:51.120]  當聖經有一些東西
[00:06:51.120 --> 00:06:53.000]  它沒有直接說
[00:06:53.000 --> 00:06:57.680]  那個行動針對那個的目標
[00:06:57.680 --> 00:06:59.960]  是什麼的時候
[00:06:59.960 --> 00:07:01.480]  我們就切忌
[00:07:01.480 --> 00:07:05.960]  不要隨便自己加插一些東西下去
[00:07:05.960 --> 00:07:08.400]  所以如果從這段聖經裡面
[00:07:08.400 --> 00:07:11.880]  當耶穌說你要祈求
[00:07:11.880 --> 00:07:13.040]  你要尋找
[00:07:13.040 --> 00:07:14.440]  你要叩
[00:07:14.440 --> 00:07:19.200]  我們就不是隨意喜歡插些什麼進去就是些什麼
[00:07:19.200 --> 00:07:21.440]  不過很可惜的就是
[00:07:21.440 --> 00:07:26.240]  很多的傳道人甚至基督徒的聖經讀者
[00:07:26.240 --> 00:07:29.080]  當看到這一類的經文的時候
[00:07:29.080 --> 00:07:32.440]  就認為大好機會了
[00:07:32.440 --> 00:07:37.280]  讓我可以無限地發揮我自己的喜好
[00:07:37.280 --> 00:07:40.400]  喜歡插些什麼進去都可以了
[00:07:40.400 --> 00:07:41.520]  所以於是乎
[00:07:41.520 --> 00:07:43.680]  我們在過去這麼多年
[00:07:43.680 --> 00:07:47.160]  聽很多目者講解這段聖經的時候
[00:07:47.160 --> 00:07:48.600]  說到祈求
[00:07:48.600 --> 00:07:49.960]  尋找
[00:07:49.960 --> 00:07:50.840]  叩
[00:07:50.840 --> 00:07:53.360]  他們就很大
[00:07:53.360 --> 00:07:54.680]  篇幅地去
[00:07:54.680 --> 00:07:55.400]  引述到
[00:07:55.400 --> 00:07:57.360]  哦 祈求些什麼呢?
[00:07:57.360 --> 00:08:01.320]  你可以祈求你工作的問題
[00:08:01.320 --> 00:08:03.000]  你可以祈求健康的問題
[00:08:03.000 --> 00:08:06.120]  現在我們最喜歡關心的健康的問題
[00:08:06.120 --> 00:08:07.840]  心理的問題
[00:08:07.840 --> 00:08:10.600]  你自己慾望的問題等等
[00:08:10.600 --> 00:08:12.440]  這些東西不重要的
[00:08:12.440 --> 00:08:15.000]  最重要是你求
[00:08:15.000 --> 00:08:17.240]  求的結局是怎麼樣?
[00:08:17.240 --> 00:08:18.800]  就給你們
[00:08:18.800 --> 00:08:21.720]  這種陳述講法
[00:08:21.720 --> 00:08:25.880]  其實是一種很可怕的解經方式
[00:08:25.880 --> 00:08:29.320]  因為你如果認為沒有寫的時候
[00:08:29.320 --> 00:08:32.920]  就可以任你喜歡怎麼解呢?
[00:08:32.920 --> 00:08:35.920]  我有一種陳述的
[00:08:35.920 --> 00:08:38.560]  這種解經叫做任劍輝
[00:08:38.560 --> 00:08:42.320]  有個粵劇名叫做任劍輝
[00:08:42.320 --> 00:08:45.440]  你喜歡怎麼沒有都可以了
[00:08:45.440 --> 00:08:49.920]  將上帝的話任你扭曲都可以
[00:08:49.920 --> 00:08:54.080]  但是如果一個認真讀經的人
[00:08:54.080 --> 00:08:58.200]  當發現這些經文存在的時候
[00:08:58.200 --> 00:09:02.760]  我們就要回來第一件事問這條題目
[00:09:02.760 --> 00:09:06.160]  就是這裡所談論到的祈求
[00:09:06.160 --> 00:09:08.400]  說到尋找
[00:09:08.400 --> 00:09:09.880]  說到求
[00:09:09.880 --> 00:09:12.560]  這三個的動詞
[00:09:12.560 --> 00:09:16.680]  其實在耶穌說到這段經文的時候
[00:09:16.680 --> 00:09:21.640]  耶穌有些什麼背後的原因
[00:09:21.640 --> 00:09:24.360]  是要用到這三樣東西呢?
[00:09:24.360 --> 00:09:27.120]  如果我們不去問的時候
[00:09:27.120 --> 00:09:29.560]  就以為耶穌是隨意
[00:09:29.560 --> 00:09:32.800]  英文說randomly
[00:09:32.800 --> 00:09:36.280]  隨機性地選了這三樣行為出來
[00:09:36.280 --> 00:09:37.680]  叫你去做
[00:09:37.680 --> 00:09:38.800]  不是的
[00:09:38.800 --> 00:09:41.600]  當我們仔細去讀經的時候
[00:09:41.600 --> 00:09:43.920]  我們就會發現
[00:09:43.920 --> 00:09:46.240]  原來這三個動詞
[00:09:46.240 --> 00:09:48.760]  有其中兩個動詞
[00:09:48.760 --> 00:09:52.760]  早在之前這段經文已經談論過的
[00:09:52.760 --> 00:09:56.240]  這個我們要去做一點點的釋經
[00:09:56.240 --> 00:09:58.520]  如果你有筆記的就請記下
[00:09:58.520 --> 00:10:01.840]  因為這些就是你應該讀經的時候
[00:10:01.840 --> 00:10:04.720]  預備到的一個功課
[00:10:04.720 --> 00:10:07.400]  我們先看看第一個行動
[00:10:07.400 --> 00:10:09.640]  第一個行動 耶穌說到
[00:10:09.640 --> 00:10:12.400]  你們祈求
[00:10:12.400 --> 00:10:14.720]  祈求這個字眼
[00:10:14.720 --> 00:10:16.040]  atel
[00:10:16.040 --> 00:10:18.080]  原文的意思是說到
[00:10:18.080 --> 00:10:21.400]  有些作出一種要求
[00:10:21.400 --> 00:10:24.240]  或者是一種呈請
[00:10:24.240 --> 00:10:28.280]  或者是一種期盼
[00:10:28.280 --> 00:10:29.680]  你想 你沒有的
[00:10:29.680 --> 00:10:31.400]  你自己沒有能力的
[00:10:31.400 --> 00:10:33.440]  現在可能你是處在一個
[00:10:33.440 --> 00:10:37.200]  很不利的狀態
[00:10:37.200 --> 00:10:39.560]  英文叫做很inferior的condition
[00:10:39.560 --> 00:10:40.680]  你沒有的
[00:10:40.680 --> 00:10:41.800]  得不到的
[00:10:41.800 --> 00:10:43.000]  在這樣的情況之下
[00:10:43.000 --> 00:10:44.760]  你很想得到的
[00:10:44.760 --> 00:10:46.240]  這個技術
[00:10:46.240 --> 00:10:49.120]  其實不是第一次在這裡第七章
[00:10:49.120 --> 00:10:51.960]  第七節有記載的
[00:10:51.960 --> 00:10:55.800]  原來早在馬太福音的第五章
[00:10:55.800 --> 00:10:59.360]  第四十二節的經文裡面
[00:10:59.360 --> 00:11:03.840]  早已經用過這個祈求這個字眼的了
[00:11:03.840 --> 00:11:04.880]  大家還記不記得
[00:11:04.880 --> 00:11:08.680]  第五章第四十二節是說些什麼
[00:11:08.680 --> 00:11:10.800]  我們就回去看看
[00:11:10.800 --> 00:11:14.120]  馬太福音第五章第四十二節
[00:11:14.120 --> 00:11:15.840]  我們回到前面一點
[00:11:15.840 --> 00:11:20.040]  也是屬於登山補訓的一部分
[00:11:20.040 --> 00:11:24.360]  講道你也要聽牧師講上文下理
[00:11:24.360 --> 00:11:27.480]  耶穌說你祈求什麼
[00:11:27.480 --> 00:11:31.200]  那上文耶穌說過什麼有關於祈求的東西
[00:11:31.200 --> 00:11:32.760]  五章四十二節
[00:11:32.760 --> 00:11:34.480]  我們一起打開之後
[00:11:34.480 --> 00:11:36.600]  就一起讀一次
[00:11:36.600 --> 00:11:38.040]  好不好
[00:11:38.040 --> 00:11:38.920]  找到了嗎
[00:11:38.920 --> 00:11:40.080]  找到之後我們一起讀
[00:11:40.080 --> 00:11:42.640]  馬太福音第五章四十節
[00:11:42.640 --> 00:11:46.960]  有求你的就給他
[00:11:46.960 --> 00:11:53.520]  有向你借貸的不可推辭
[00:11:53.520 --> 00:11:57.920]  這裡所強調有求你的就給他
[00:11:57.920 --> 00:11:59.600]  如果大家還記得的
[00:11:59.600 --> 00:12:01.000]  這個有求你
[00:12:01.000 --> 00:12:03.040]  這個有求其實是同一個字眼
[00:12:03.040 --> 00:12:04.520]  I tell
[00:12:04.520 --> 00:12:08.840]  這個字眼在五章第四十二節裡面
[00:12:08.840 --> 00:12:11.080]  所說的背景是
[00:12:11.080 --> 00:12:13.560]  原來耶穌基督
[00:12:13.560 --> 00:12:17.520]  談論到在你的弟兄之間
[00:12:17.520 --> 00:12:22.040]  如果他們是有需要的
[00:12:22.040 --> 00:12:26.360]  他會來找你去幫他的
[00:12:26.360 --> 00:12:28.400]  耶穌的指出是
[00:12:28.400 --> 00:12:29.280]  你就怎麼樣
[00:12:29.280 --> 00:12:32.480]  就給他
[00:12:32.480 --> 00:12:36.800]  耶穌在這裡是談論一個信仰的群體
[00:12:36.800 --> 00:12:39.240]  屬神的子民
[00:12:39.240 --> 00:12:42.640]  我們應當如何活在一個
[00:12:42.640 --> 00:12:47.800]  彼此守望的群體裡面
[00:12:47.800 --> 00:12:50.800]  所以耶穌當他來到這段經文的時候
[00:12:50.800 --> 00:12:52.560]  說到祈求的時候
[00:12:52.560 --> 00:12:56.480]  仍然沒有離開這個屬靈的群體
[00:12:56.480 --> 00:12:58.040]  或者簡單點來說
[00:12:58.040 --> 00:12:59.800]  屬神的子民
[00:12:59.800 --> 00:13:02.640]  當他彼此有需要的時候
[00:13:02.640 --> 00:13:05.840]  你要去伸出援手
[00:13:05.840 --> 00:13:09.600]  而且甚至他問你借貸的時候
[00:13:09.600 --> 00:13:11.160]  你不要左推右推
[00:13:11.160 --> 00:13:12.720]  有什麼意思
[00:13:12.720 --> 00:13:14.160]  有什麼東西
[00:13:14.160 --> 00:13:16.600]  去到希望拒絕他
[00:13:16.600 --> 00:13:20.120]  推他向一個更大的難關裡面
[00:13:20.120 --> 00:13:22.080]  假若你自己有能力
[00:13:22.080 --> 00:13:23.680]  為什麼你不幫他
[00:13:23.680 --> 00:13:26.760]  耶穌在前文所說到祈求的
[00:13:26.760 --> 00:13:29.880]  是有這個意思
[00:13:29.880 --> 00:13:32.040]  而同樣這個祈求這個字
[00:13:32.040 --> 00:13:33.520]  I tell
[00:13:33.520 --> 00:13:37.520]  原來在六章第八節裡面
[00:13:37.520 --> 00:13:39.840]  當耶穌談論到
[00:13:39.840 --> 00:13:42.440]  有關於我們經常說的
[00:13:42.440 --> 00:13:45.880]  主禱文的禱告的事宜裡面
[00:13:45.880 --> 00:13:48.840]  耶穌也都很刻意地告訴我們
[00:13:48.840 --> 00:13:50.480]  第六章第八節
[00:13:50.480 --> 00:13:52.120]  我們的禱告
[00:13:52.120 --> 00:13:58.200]  切記不要像那些假冒偽善的人
[00:13:58.200 --> 00:14:00.080]  他們作出的禱告
[00:14:00.080 --> 00:14:01.760]  假冒偽善的人
[00:14:01.760 --> 00:14:04.160]  他們的禱告是什麼
[00:14:04.160 --> 00:14:08.040]  表面好像很驚奇
[00:14:08.040 --> 00:14:12.840]  底裡其實根本就有私心
[00:14:12.840 --> 00:14:14.640]  我們解釋主禱文的時候
[00:14:14.640 --> 00:14:15.560]  第六章第八節
[00:14:15.560 --> 00:14:17.160]  我曾經去引述過
[00:14:17.160 --> 00:14:20.080]  當時在第一世紀的時候
[00:14:20.080 --> 00:14:22.760]  有很多猶太人的領袖
[00:14:22.760 --> 00:14:28.080]  很喜歡在一些街的轉角口的地方去禱告
[00:14:28.080 --> 00:14:29.600]  為什麼
[00:14:29.600 --> 00:14:33.080]  他是要表現出他自己比其他的人
[00:14:33.080 --> 00:14:37.640]  都是有一個敬虔更高的層次
[00:14:37.640 --> 00:14:39.360]  可能在這樣的過程當中
[00:14:39.360 --> 00:14:43.680]  他只是塑造一個對自己有利的形象
[00:14:43.680 --> 00:14:45.480]  使人覺得你很敬虔
[00:14:45.480 --> 00:14:52.480]  這一點在這裡讓我落一點點注腳
[00:14:52.480 --> 00:14:54.160]  有很多信徒
[00:14:54.160 --> 00:14:56.720]  我記得我自己做牧者這麼多年
[00:14:56.720 --> 00:14:58.960]  當我去探訪的時候
[00:14:58.960 --> 00:14:59.960]  大英姐妹們說
[00:14:59.960 --> 00:15:01.440]  我真的很想知道你有什麼需要
[00:15:01.440 --> 00:15:04.280]  為你代禱
[00:15:04.280 --> 00:15:06.320]  跟著她代禱完之後
[00:15:06.320 --> 00:15:07.000]  他們就說
[00:15:07.000 --> 00:15:09.720]  哎呀 牧師跟你祈完禱之後
[00:15:09.720 --> 00:15:13.120]  真的很舒服 很有信心
[00:15:13.120 --> 00:15:15.320]  似乎好像跟牧師祈完禱之後
[00:15:15.320 --> 00:15:17.960]  牧師祈禱好像作過福一樣
[00:15:17.960 --> 00:15:21.840]  好像神力特別強 是不是
[00:15:21.840 --> 00:15:23.480]  不是啊 大英姐妹
[00:15:23.480 --> 00:15:30.800]  這是個人的一種投射
[00:15:30.800 --> 00:15:32.000]  接著有些信徒說
[00:15:32.000 --> 00:15:35.480]  哎呀 牧師你的禱告很有力量
[00:15:35.480 --> 00:15:37.680]  我知道一定上帝會應問的
[00:15:37.680 --> 00:15:40.040]  適合他的心思
[00:15:40.040 --> 00:15:41.320]  但是大英姐妹
[00:15:41.320 --> 00:15:43.000]  如果你認識我的時候
[00:15:43.000 --> 00:15:43.880]  你都會知道
[00:15:43.880 --> 00:15:45.720]  其實我在禱告裡面
[00:15:45.720 --> 00:15:46.880]  跟你一起禱告
[00:15:46.880 --> 00:15:48.000]  我和你的禱告
[00:15:48.000 --> 00:15:51.320]  其實同樣只是將我們的心思
[00:15:51.320 --> 00:15:52.120]  我們的祈盼
[00:15:52.120 --> 00:15:53.600]  希望上帝不斷糾正
[00:15:53.600 --> 00:15:57.040]  希望我們按照上帝的心意而行事
[00:15:57.040 --> 00:16:00.360]  這個其實反而是這段聖經的核心
[00:16:00.360 --> 00:16:06.040]  耶穌談論到每一個信徒去祈求的時候
[00:16:06.040 --> 00:16:08.800]  不是為你自己私心而去祈求
[00:16:08.800 --> 00:16:10.040]  然後就會給你
[00:16:10.040 --> 00:16:11.880]  好像這段聖經所說
[00:16:11.880 --> 00:16:13.880]  你們祈求就給你們
[00:16:13.880 --> 00:16:15.640]  好像很多傳道人的解釋
[00:16:15.640 --> 00:16:16.960]  祈了就一定行
[00:16:16.960 --> 00:16:20.640]  No 不是的
[00:16:20.640 --> 00:16:24.000]  其實祈禱最重要的目的
[00:16:24.000 --> 00:16:26.720]  是讓祈禱的人
[00:16:26.720 --> 00:16:31.400]  明白尋求上帝的心思
[00:16:31.400 --> 00:16:36.000]  當我的祈禱搬到上帝面前的時候
[00:16:36.000 --> 00:16:38.720]  我這些祈禱的內容
[00:16:38.720 --> 00:16:41.320]  上帝其實是不是真的會喜悅呢
[00:16:41.320 --> 00:16:44.120]  在這個過程祈禱的當中
[00:16:44.120 --> 00:16:46.520]  其實是對祈禱者的一個
[00:16:46.520 --> 00:16:52.640]  祈求渴望的時候的一種糾正
[00:16:52.640 --> 00:16:54.360]  所以耶穌這裡談論到
[00:16:54.360 --> 00:16:58.080]  你們祈求就給你們
[00:16:58.080 --> 00:17:01.440]  其實不是純粹說求什麼就必有
[00:17:01.440 --> 00:17:02.640]  不是
[00:17:02.640 --> 00:17:04.160]  其實祈禱的時候
[00:17:04.160 --> 00:17:06.840]  你的心思開始去改變
[00:17:06.840 --> 00:17:08.400]  改變成怎麼樣
[00:17:08.400 --> 00:17:11.800]  越來越看著上帝的行事標準
[00:17:11.800 --> 00:17:14.720]  就好像當弟兄有需要的時候
[00:17:14.720 --> 00:17:17.720]  你同樣會向祂施出援手
[00:17:17.720 --> 00:17:23.600]  而這個行為就好像上帝一樣對他的指紋
[00:17:23.600 --> 00:17:27.320]  所以千萬不要拿禱告來
[00:17:27.320 --> 00:17:32.120]  就在這裡作為一種謀取
[00:17:32.120 --> 00:17:38.880]  屬靈上希望上帝履行你心思的一種手段
[00:17:38.880 --> 00:17:41.400]  更嚴重的說法是
[00:17:41.400 --> 00:17:48.480]  你不要用虔誠來勒索上帝
[00:17:48.480 --> 00:17:53.280]  這段聖經第一個說祈求的背景
[00:17:53.280 --> 00:17:55.880]  我一會再詳細整句去解釋
[00:17:55.880 --> 00:17:58.360]  第二 說到尋找
[00:17:58.360 --> 00:17:59.960]  尋找這個字眼
[00:17:59.960 --> 00:18:03.240]  在原文聖經叫做Sateo
[00:18:03.240 --> 00:18:04.600]  Sateo這個字眼
[00:18:04.600 --> 00:18:07.400]  原來在《馬太福音》裡面
[00:18:07.400 --> 00:18:10.680]  也都在之前用過的
[00:18:10.680 --> 00:18:13.760]  《馬太福音》在記載的時候
[00:18:13.760 --> 00:18:16.440]  去到第二章第十三節
[00:18:16.440 --> 00:18:19.680]  和第二章第二十節裡面
[00:18:19.680 --> 00:18:25.080]  都用到Sateo這個動詞 尋找
[00:18:25.080 --> 00:18:29.920]  不過當用到尋找的時候這個動詞
[00:18:29.920 --> 00:18:34.160]  用法就是一種負面的尋找
[00:18:34.160 --> 00:18:35.720]  如果你看回剛才所說的
[00:18:35.720 --> 00:18:38.000]  《馬太福音》第二章第十三節
[00:18:38.000 --> 00:18:41.360]  和第二章第二十節裡面的時候
[00:18:41.360 --> 00:18:44.640]  原來是分別談論到當時
[00:18:44.640 --> 00:18:48.120]  希律王要去尋索
[00:18:48.120 --> 00:18:54.720]  孩童耶穌的命的時候那個動詞
[00:18:54.720 --> 00:18:55.840]  換句話來說
[00:18:55.840 --> 00:18:57.400]  其實尋找這個字眼
[00:18:57.400 --> 00:19:00.760]  或者用回在二章十三和二十節裡面的
[00:19:00.760 --> 00:19:04.080]  尋索這個翻譯的時候
[00:19:04.080 --> 00:19:06.040]  其實都是帶著一種
[00:19:06.040 --> 00:19:11.360]  有一種個人私心想謀求利益的時候
[00:19:11.360 --> 00:19:15.680]  的一種動態
[00:19:15.680 --> 00:19:17.960]  換句話來說 你要找
[00:19:17.960 --> 00:19:18.840]  要找的時候
[00:19:18.840 --> 00:19:23.080]  原來是想達至自己的目的
[00:19:23.080 --> 00:19:27.640]  耶穌在這裡也都再次提醒這幫人
[00:19:27.640 --> 00:19:30.800]  尋找 要尋找 怎麼尋找呢?
[00:19:30.800 --> 00:19:32.440]  尋找些什麼呢?
[00:19:32.440 --> 00:19:33.120]  沒有的
[00:19:33.120 --> 00:19:36.280]  不過前文說到原來有些人是
[00:19:36.280 --> 00:19:38.560]  原來叫做希律
[00:19:38.560 --> 00:19:44.400]  他的尋找是希望謀殺耶穌
[00:19:44.400 --> 00:19:48.840]  而去到最後 第三個的動態就叫做透
[00:19:48.840 --> 00:19:51.680]  透呢 就是Koreo
[00:19:51.680 --> 00:19:53.720]  Koreo這個動詞
[00:19:53.720 --> 00:19:56.200]  其實在《馬太福音》裡面
[00:19:56.200 --> 00:20:00.000]  來到第七章都從來沒用過的
[00:20:00.000 --> 00:20:04.040]  這個就是一個很大的特點了
[00:20:04.040 --> 00:20:09.080]  但如果當我們去查考整卷的《馬太福音》的時候
[00:20:09.080 --> 00:20:15.440]  雖然在第七章第七至第八節之前從未用過
[00:20:15.440 --> 00:20:18.840]  但是如果我們仔細一查的時候
[00:20:18.840 --> 00:20:21.560]  這個透這個動詞
[00:20:21.560 --> 00:20:26.840]  就用了在最後尾《馬太福音》第25章
[00:20:26.840 --> 00:20:32.120]  第十至第十一節的基文當中
[00:20:32.120 --> 00:20:33.680]  那你就會問
[00:20:33.680 --> 00:20:38.160]  咦 為什麼《馬太福音》要去到這麼後期
