
[00:00:00.000 --> 00:00:14.000]  在今天復活節的早晨,我想世界上每一個教會都在慶祝主耶穌基督的復活。
[00:05:01.000 --> 00:05:07.000]  我們每一個人都可以向我們的困惑宣戰說,你不是那麼厲害的,
[00:05:07.000 --> 00:05:14.000]  你能夠比耶穌復活嗎?
[00:05:14.000 --> 00:05:23.000]  你能夠折磨我的身體,但是耶穌基督不在十字架上,你能夠比祂復活嗎?
[00:05:23.000 --> 00:05:29.000]  你還可以在這次考試裡砌低我,但是祂已經復活了,
[00:05:29.000 --> 00:05:33.000]  讓我有無窮的力量,有無窮的盼望,
[00:05:33.000 --> 00:05:40.000]  讓我從你的角度看,我的人生,我的前路,不是由一次考試來決定的,
[00:05:40.000 --> 00:05:50.000]  你在失戀裡嗎?不要緊,不要忘記上帝在你最失智的時候,永遠沒有離開過你,
[00:05:50.000 --> 00:05:58.000]  祂讓你仍然感到有人為你,有人關懷你,因為祂已經復活了,
[00:05:59.000 --> 00:06:09.000]  你在經濟裡的困惑裡,大不了終有一天,你會經歷到上帝在你生命裡的工作,
[00:06:09.000 --> 00:06:14.000]  很多老人家在這裏,你想到你自己的兒孫,
[00:06:14.000 --> 00:06:18.000]  願意他們每一個都相信耶穌基督,
[00:06:18.000 --> 00:06:24.000]  因為那位復活的主給你有盼望,不單是今生的盼望,來生的盼望,
[00:06:24.000 --> 00:06:29.000]  也不單單是來生的盼望,是今世的盼望,
[00:06:29.000 --> 00:06:38.000]  保羅這種驚惶的話,你的權勢在哪裡?你的獨勾在哪裡?
[00:06:38.000 --> 00:06:46.000]  每當復活節的時候,我們都會想到復活蛋,當然它有象徵意義的,
[00:06:46.000 --> 00:06:51.000]  現在我們復活節的清晨,我們很少去撿雞蛋,
[00:06:51.000 --> 00:07:00.000]  可能我們的主學裡,還會在青草的草地裡收一些籽,找到籽回來拿隻雞蛋,
[00:07:00.000 --> 00:07:09.000]  它都有象徵意義的,但是每逢復活節的時候,我們想的是什麼東西呢?
[00:07:09.000 --> 00:07:12.000]  我們應該想,我們的上帝是怎樣的上帝?
[00:07:12.000 --> 00:07:18.000]  我們應該想到的是,上帝怎樣在我們的生命裡工作?
[00:07:19.000 --> 00:07:24.000]  復活節讓我們想到,上帝是怎樣的上帝呢?
[00:07:24.000 --> 00:07:28.000]  祂是讓耶穌基督可以從寫字裡復活的上帝,
[00:07:28.000 --> 00:07:32.000]  可以讓人經歷生死的上帝,
[00:07:32.000 --> 00:07:41.000]  牧師在安息禮拜的時候,你叫我們相信祂已經活了,
[00:07:42.000 --> 00:07:50.000]  在今天我們復活節的主日裡,我怎樣經歷上帝復活的大能呢?
[00:07:50.000 --> 00:07:57.000]  如果你在一個思維的困局裡,
[00:07:57.000 --> 00:08:02.000]  你會感覺到你需要上帝在你的生命裡,
[00:08:02.000 --> 00:08:07.000]  將你對生的盼望再將它燃點起來,
[00:08:08.000 --> 00:08:18.000]  對生命的盼望,對前景的盼望,對愛的盼望,對努力的盼望,再將它燃點起來。
[00:08:18.000 --> 00:08:28.000]  在中世紀一直打下來的時候,有一位很出名的人物,
[00:08:28.000 --> 00:08:33.000]  他研究了,他寫了人生命裡有七宗的罪,
[00:08:36.000 --> 00:08:43.000]  那些都是生活裡的細節,是生活裡的細節失去平衡,
[00:08:43.000 --> 00:08:46.000]  而引申出來可能更大的罪惡,
[00:08:46.000 --> 00:08:53.000]  其中有一樣叫做Sloth,S-L-O-T-H,桌墮,
[00:08:53.000 --> 00:08:58.000]  初時我開始揣摩,桌墮是什麼意思呢?
[00:08:58.000 --> 00:09:04.000]  桌墮就是懶惰,我想,就好像你叫你兒子做功課那樣,
[00:09:04.000 --> 00:09:08.000]  打完這次再說,打完這次再說,打完這次再說,
[00:09:08.000 --> 00:09:13.000]  我們說,你怎麼這麼懶惰的,有功課不做,整天顧著打遊戲機,
[00:09:13.000 --> 00:09:22.000]  但是再細心想想,桌墮是比懶惰再深一點的症狀,
[00:09:22.000 --> 00:09:32.000]  那個桌墮是對人生裡所有的事物都是未竟的,
[00:09:33.000 --> 00:09:38.000]  我們看未竟的藉口就是,是這樣的了,
[00:09:38.000 --> 00:09:46.000]  是這樣的了,你無需努力的,是這樣的了,
[00:09:46.000 --> 00:09:49.000]  不需試的,是這樣的了,
[00:09:49.000 --> 00:09:54.000]  用什麼這麼努力呢?是這樣的了,
[00:09:54.000 --> 00:09:58.000]  有就有,沒有就沒有,是這樣的了,
[00:09:58.000 --> 00:10:04.000]  我們對人生裡很多的事物都是產生了桌墮,
[00:10:04.000 --> 00:10:09.000]  什麼都不起勁,什麼也不起勁,
[00:10:09.000 --> 00:10:13.000]  你有沒有發覺你有時候在這樣的環境裡,
[00:10:13.000 --> 00:10:18.000]  如果你不是的話,你應該為這件事感謝上帝,
[00:10:18.000 --> 00:10:24.000]  如果是的話,我真的需要上帝在我們的生命裡,
[00:10:24.000 --> 00:10:33.000]  將生的力量,將生的意志,對生命的那種嚮往,
[00:10:33.000 --> 00:10:43.000]  將它再點燃起來,有些人對感情是絕對的失望的,
[00:10:43.000 --> 00:10:51.000]  在西片裡,曾經聽過一次這樣的對白,
[00:10:52.000 --> 00:10:56.000]  有一個丈夫,清隔壁睡著的太太,
[00:10:56.000 --> 00:11:04.000]  是親密的陌生人,
[00:11:04.000 --> 00:11:08.000]  是你跟他睡在同一張床上,
[00:11:08.000 --> 00:11:13.000]  但是兩個人的心相離千百萬里,
[00:11:13.000 --> 00:11:18.000]  兩個人的愛情相距千百萬里,
[00:11:19.000 --> 00:11:22.000]  有什麼將他們兩個人仍然放在那裡呢?
[00:11:22.000 --> 00:11:32.000]  因為他們仍然是夫妻,將愛點燃起來,
[00:11:32.000 --> 00:11:40.000]  將愛點燃起來,他不再是一個親密的陌生人,
[00:11:41.000 --> 00:11:53.000]  因為你曾經一次在上帝面前說,我願意一生一世賜死幫助的那一位,
[00:11:53.000 --> 00:11:58.000]  但是二十年過去,三十年過去,
[00:11:58.000 --> 00:12:04.000]  他竟然成為你生命裡雖然離得這麼近,
[00:12:05.000 --> 00:12:11.000]  但愛卻相離這麼遠的親密陌生人,
[00:12:11.000 --> 00:12:15.000]  有些人讀書可能不是很厲害,
[00:12:15.000 --> 00:12:19.000]  考試更加不厲害,所以讀了很多書,
[00:12:19.000 --> 00:12:26.000]  考試都不是很成功,因此對勤力讀書就是這樣了,
[00:12:28.000 --> 00:12:38.000]  願上帝再點燃你對學習的心,
[00:12:38.000 --> 00:12:45.000]  對生命裡求生的心,
[00:12:45.000 --> 00:12:52.000]  對愛再將它點燃起來,不要再讓世界旁邊很多的聲音,
[00:12:52.000 --> 00:12:56.000]  對你自己的那個寄望說,就是這樣了,
[00:12:57.000 --> 00:13:01.000]  不用努力,無論多努力都是這樣了,
[00:13:01.000 --> 00:13:08.000]  因為他已經復活了,讓我們的生命有另一個全新的經歷,
[00:13:08.000 --> 00:13:15.000]  他復活讓這一切都變成可能,
[00:13:15.000 --> 00:13:18.000]  有很多人被自己的罪惡所困擾,
[00:13:18.000 --> 00:13:25.000]  有很多人被那些沒有關係的關係所困擾,
[00:13:25.000 --> 00:13:29.000]  什麼叫沒有關係的關係呢?
[00:13:29.000 --> 00:13:34.000]  很多人喜歡上網,很多人上網上癮,
[00:13:34.000 --> 00:13:37.000]  如果你真的上癮,上網上癮的話,
[00:13:37.000 --> 00:13:43.000]  你要找突破機構幫你做多一點輔導才行,
[00:13:43.000 --> 00:13:51.000]  有些人不知道原來他以為自己透過網絡可以和整個世界在這裡溝通,
[00:13:52.000 --> 00:13:59.000]  但是溝通的,直接這個電腦的世界,虛擬網絡的世界,
[00:13:59.000 --> 00:14:06.000]  你不用整天和別人說話,所有的東西都在你的腦海裡轉動,
[00:14:06.000 --> 00:14:11.000]  久而久之,久而久之,你發覺到你不是很會和別人說話的了,
[00:14:11.000 --> 00:14:16.000]  你所會的就是這兩個手指活動得很勤快,
[00:14:16.000 --> 00:14:21.000]  你那個滑鼠動得非常勤快,你打中文的速度快很多,
[00:14:21.000 --> 00:14:28.000]  I get you law,那些law非常勤快,I see you now,你也看得很勤快,
[00:14:28.000 --> 00:14:35.000]  但是你看到真人,看到新人,看到真人的時候,
[00:14:35.000 --> 00:14:40.000]  你是啞口無言,你不懂得和別人說話,
[00:14:40.000 --> 00:14:47.000]  就算面對著你最愛的人,你只是透過網絡可以和他說話,
[00:14:48.000 --> 00:14:51.000]  有了這個關係,實際上你用得毫無關係,
[00:14:51.000 --> 00:14:57.000]  我們那時候寫信要拿起一支筆寫的,
[00:14:57.000 --> 00:15:02.000]  現在你拿起一支筆,你發覺到你自己不懂得寫東西的,
[00:15:02.000 --> 00:15:08.000]  你不懂得寫東西了,整天寫錯字,改不了錯字,
[00:15:08.000 --> 00:15:13.000]  想來想去都不知道那個字怎麼寫,但是打字又不同,
[00:15:15.000 --> 00:15:19.000]  有促成幫你解決,點兩點,他就給你選擇,
[00:15:19.000 --> 00:15:23.000]  你不懂得寫整個字的,你懂得點兩點就行了,
[00:15:23.000 --> 00:15:29.000]  我們人變成怎樣,人都幾乎不能成人,
[00:15:29.000 --> 00:15:38.000]  感情破碎到不得了,將所有的東西都變成fragmented,
[00:15:38.000 --> 00:15:44.000]  一截一截的,以為得行都可以是斬件的,
[00:15:45.000 --> 00:15:49.000]  我星期天回來聚會,就好了,沒有十一奉獻,
[00:15:49.000 --> 00:15:55.000]  有什麼重要的,分開它,我回來參加唱詩班的,
[00:15:55.000 --> 00:16:01.000]  我回來參加聚會的,我回來祈禱會和主學的,
[00:16:01.000 --> 00:16:10.000]  十樣我回來兩樣,我都很愛上帝的,沒什麼信心,
[00:16:11.000 --> 00:16:20.000]  數,我都幾聽牧師話的,回去和媽媽聊兩句,數啊!
[00:16:20.000 --> 00:16:29.000]  不可聚會,不可停止聚會,不是不可聚會,
[00:16:29.000 --> 00:16:37.000]  不可停止聚會,今天很忙,明天考試,
[00:16:40.000 --> 00:16:47.000]  我們經常將聖經對我們生命的要求斬件,
[00:16:47.000 --> 00:16:53.000]  而我們斬件都很安樂,以為信徒的生活乃是如此,
[00:16:53.000 --> 00:16:58.000]  我們真的需要十次加上,
[00:16:58.000 --> 00:17:01.000]  那位為我們釘死以復活的主耶穌基督,
[00:17:01.000 --> 00:17:07.000]  再次將我們生命裡的不足,將祂驅除,
[00:17:08.000 --> 00:17:13.000]  向生命裡的力量,向德性的意志,
[00:17:13.000 --> 00:17:22.000]  對祂的愛,對祂的信心,對祂的追求,再將祂點燃起來,
[00:17:22.000 --> 00:17:32.000]  所以耶穌基督復活不單單是涉及到我們的將來,
[00:17:33.000 --> 00:17:39.000]  更涉及到我們的現在,How do you want to live your life?
[00:17:39.000 --> 00:17:42.000]  你要怎樣過你的生活?
[00:17:42.000 --> 00:17:46.000]  自從第一世紀主耶穌基督復活那一刻開始,
[00:17:46.000 --> 00:17:49.000]  生活應該有一個完全的改寫,
[00:17:49.000 --> 00:17:53.000]  二千年來很多人走在我們前面,
[00:17:53.000 --> 00:17:55.000]  今天又有很多人和我們一起動,
[00:17:55.000 --> 00:17:58.000]  他就要印證那個復活的耶穌基督,
[00:17:58.000 --> 00:18:02.000]  在我們的生命裡給我們一個怎樣生活的模式,
[00:18:02.000 --> 00:18:04.000]  How to live?
[00:18:04.000 --> 00:18:09.000]  怎樣為上帝而活?
[00:18:09.000 --> 00:18:13.000]  生命裡有很多這樣的例子,
[00:18:13.000 --> 00:18:16.000]  我舉幾個例子,
[00:18:16.000 --> 00:18:24.000]  當保羅,以前叫做塑羅裡面聖經的人物,
[00:18:24.000 --> 00:18:31.000]  他的生命裡是以迫害基督徒為他生命裡一個很重要的目標,
[00:18:32.000 --> 00:18:34.000]  但直到他在大馬塞路上遇到主耶穌基督,
[00:18:34.000 --> 00:18:39.000]  大光照著他,讓他的生命有一個全新的改變,
[00:18:39.000 --> 00:18:42.000]  他問主啊,你是誰?
[00:18:42.000 --> 00:18:46.000]  然後跟著問我當作什麼?
[00:18:46.000 --> 00:18:57.000]  我們需要思想的,How do you want to live your life?
[00:18:57.000 --> 00:19:00.000]  你要怎樣過你的生活呢?
[00:19:00.000 --> 00:19:05.000]  你不能再這樣回到家裡整晚,
[00:19:05.000 --> 00:19:09.000]  你不能回到公司整天,
[00:19:09.000 --> 00:19:15.000]  上帝這位道成肉身,又為我們死在十字架上,
[00:19:15.000 --> 00:19:17.000]  又為我們復活的主耶穌基督,
[00:19:17.000 --> 00:19:22.000]  在我們的生命裡到底對我們產生什麼影響?
[00:19:26.000 --> 00:19:30.000]  當保羅說我當作什麼的時候,
[00:19:30.000 --> 00:19:36.000]  這個問題二千年來感召了千千萬萬的人,
[00:19:36.000 --> 00:19:40.000]  第一世紀的信徒,他們同樣問這個問題,
[00:19:40.000 --> 00:19:45.000]  當信仰賊,信到埋身的時候,
[00:19:45.000 --> 00:19:48.000]  人家就會迫害他們,
[00:19:48.000 --> 00:19:53.000]  不為什麼,只是因為他們是一位信了耶穌的基督徒,
[00:19:54.000 --> 00:19:57.000]  我們今天不需要,當天他們為什麼被迫害呢?
[00:19:57.000 --> 00:20:01.000]  原因就是因為他們信了那位耶穌,
[00:20:01.000 --> 00:20:06.000]  羅馬的法例就規定,任何事情要定罪的話,
[00:20:06.000 --> 00:20:09.000]  你一定要問他三次,你肯不肯放棄?
[00:20:09.000 --> 00:20:11.000]  肯不肯放棄?肯不肯放棄?
[00:20:11.000 --> 00:20:13.000]  問了三次他都說我不肯放棄的話,
[00:20:13.000 --> 00:20:17.000]  你就可以假裝他,千百萬的信徒,
[00:20:17.000 --> 00:20:23.000]  去到那些關口裡面說,我不能夠放棄,我不能放棄,
[00:20:23.000 --> 00:20:28.000]  很出名的有一位教父,
[00:20:28.000 --> 00:20:32.000]  九十多歲了,你去問他,
[00:20:32.000 --> 00:20:36.000]  你願不願意為你的信仰犧牲呢?老人家,
[00:20:36.000 --> 00:20:39.000]  八十多九十歲了,好心地說一句,
[00:20:39.000 --> 00:20:44.000]  我願意放棄,就完了,你又完了,我又完了,
[00:20:44.000 --> 00:20:48.000]  大家相安無事,麻煩你了,願不願意放棄?NO!
[00:20:48.000 --> 00:20:51.000]  我再問你,願不願意放棄?NO!
[00:20:52.000 --> 00:20:55.000]  我再問你一次,願不願意放棄?老人家說,
[00:20:55.000 --> 00:21:00.000]  我服侍他這麼多年,幾十年來,他從來都沒有辜負過我,
[00:21:00.000 --> 00:21:05.000]  為什麼要在這一刻我要放棄那位為我死而復活的耶穌,
[00:21:05.000 --> 00:21:10.000]  被燒在十字架上,
[00:21:10.000 --> 00:21:16.000]  有另外一位被帶入鬥獸場,被獅子先烈,
[00:21:17.000 --> 00:21:22.000]  他帶著從容的心,進入獅子群中,被獅子先烈的時候,
[00:21:22.000 --> 00:21:27.000]  他說,願我成為一粒麥子,一粒麥子若不落在地裡死了,
[00:21:27.000 --> 00:21:31.000]  仍舊是一粒,願意我成為一粒麥子,
[00:21:31.000 --> 00:21:35.000]  藉著獅子鋒利的牙齒磨成為麵粉,
[00:21:35.000 --> 00:21:38.000]  造成上帝手足聖潔的麵包,
[00:21:38.000 --> 00:21:44.000]  是一群這樣的人,為信仰是這樣的,
[00:21:45.000 --> 00:21:47.000]  我的主會成這樣,
[00:21:47.000 --> 00:21:54.000]  有位母親有七個弟弟,因為不肯放棄信仰,
[00:21:54.000 --> 00:22:00.000]  逐個逐個在她面前被殺死,用不同的方法殺死她,
[00:22:00.000 --> 00:22:08.000]  難怪這群人的信仰從一個問題出發,
[00:22:09.000 --> 00:22:15.000]  我當作什麼,在主佑三百年裡,
[00:22:15.000 --> 00:22:23.000]  主耶穌的福音在巴勒斯坦這塊小小的地方,
[00:22:23.000 --> 00:22:27.000]  傳到整個羅馬帝國短短三百年,
[00:22:27.000 --> 00:22:33.000]  整個羅馬帝國,福音去到整個羅馬征服的地方,
[00:22:35.000 --> 00:22:42.000]  就有這群人,馬丁奧德一五一七年宗教改革,
[00:22:42.000 --> 00:22:49.000]  有研究學者說馬丁奧德是中世紀良心最敏感的人,
[00:22:49.000 --> 00:22:53.000]  他不斷在問我的罪得不得到赦免,
[00:22:53.000 --> 00:22:56.000]  他認罪認來認去,認來認去,
[00:22:56.000 --> 00:23:00.000]  認到心裡不得安樂,最終他領悟到一個道理,
[00:23:00.000 --> 00:23:04.000]  原來是二人必因,順得心,
[00:23:04.000 --> 00:23:08.000]  我全部是因為相信上帝的緣故,
[00:23:08.000 --> 00:23:11.000]  不是我做了什麼東西,
[00:23:11.000 --> 00:23:18.000]  是因為我相信祂的緣故,讓我的生命有一個完全的歸屬,
[00:23:18.000 --> 00:23:21.000]  生命有一個極大的改變,
[00:23:21.000 --> 00:23:26.000]  本來是羅馬的教善,不結婚的,
[00:23:26.000 --> 00:23:28.000]  他走去和一個修女結婚,
[00:23:28.000 --> 00:23:32.000]  馬丁奧德真的是一個奇人,
[00:23:32.000 --> 00:23:36.000]  是一個很奇特的人,
[00:23:36.000 --> 00:23:43.000]  當人質疑他的信仰,整個主教團體質疑他的信仰,
[00:23:43.000 --> 00:23:48.000]  你所信的上帝和我們教會千五年信的都好像不一樣,
[00:23:48.000 --> 00:23:51.000]  我們是這樣信,為什麼你會這樣信呢?
[00:23:51.000 --> 00:23:55.000]  如果你再這樣信,相信恩信正義的話,
[00:23:55.000 --> 00:23:57.000]  不需要教會的傳統,
[00:23:58.000 --> 00:24:03.000]  我會將你驅逐出教,驅逐出教就驅逐出教,
[00:24:03.000 --> 00:24:06.000]  在今天的教會不去這一間就去第二間,
[00:24:06.000 --> 00:24:14.000]  隔壁街有另外一間,同一個樓梯上去都有兩三間,
[00:24:14.000 --> 00:24:17.000]  你趕我去這一間我就去那一間,
[00:24:17.000 --> 00:24:21.000]  但是對當日馬丁奧德的信仰來說,
[00:24:21.000 --> 00:24:24.000]  驅逐出教就是將你交付給魔鬼,
[00:24:25.000 --> 00:24:29.000]  你能保持嗎?沒有了,在教會外面是沒有救恩的,
[00:24:29.000 --> 00:24:33.000]  將你的救恩褫奪,將你趕出教會,
[00:24:33.000 --> 00:24:39.000]  他能不能為了信仰,這個那麼純正的信仰站得穩呢?
[00:24:39.000 --> 00:24:44.000]  他說我站在這裡,我不能改變,
[00:24:44.000 --> 00:24:48.000]  Here I stand, but I cannot change.
[00:24:54.000 --> 00:24:58.000]  嘉義文,爸爸想我做律師,訓練他做律師,
[00:24:58.000 --> 00:25:03.000]  他是法國人,去瑞士旅行,
[00:25:03.000 --> 00:25:07.000]  去一個小小的城市,在那裡住,講道,分享,
[00:25:07.000 --> 00:25:10.000]  講完之後別人就問他,你可不可以留下來做我們的牧師?
[00:25:10.000 --> 00:25:22.000]  生命裡給他點燃了一個願意完全服侍的希望,
[00:25:22.000 --> 00:25:29.000]  你想怎樣用你的生命?
[00:25:29.000 --> 00:25:35.000]  How do you want to live your life?
[00:25:35.000 --> 00:25:42.000]  復活的主在十字架上,釘在十字架上,向我們感召,
[00:25:42.000 --> 00:25:48.000]  復活的主坐在天上,同樣向我們感召,
[00:25:50.000 --> 00:25:55.000]  How do you want to live your life?
[00:25:55.000 --> 00:26:01.000]  你想怎樣過你的生活?應該不一樣的,
[00:26:01.000 --> 00:26:07.000]  因為主耶穌已經復活了我們的生活,我們的生命,
[00:26:07.000 --> 00:26:12.000]  應該不一樣的,我們不應該再說,是這樣的了,
[00:26:12.000 --> 00:26:18.000]  你要努力,將你努力的心點燃起來,
[00:26:19.000 --> 00:26:24.000]  你不能夠事事失望,你將充滿盼望的心點燃出來,
[00:26:24.000 --> 00:26:29.000]  你不能夠再對人失望,將愛人的心點燃起來,
[00:26:29.000 --> 00:26:37.000]  對愛教會的心,愛父母的心,愛學習的心,
[00:26:37.000 --> 00:26:41.000]  投入在你自己對上帝的愛裡,
[00:26:41.000 --> 00:26:47.000]  對你的兒孫有更大的期盼,
[00:26:48.000 --> 00:26:52.000]  不單單是期盼,每個月給你一些零用錢,
[00:26:52.000 --> 00:26:55.000]  每個月請你喝一頓茶,
[00:26:55.000 --> 00:27:03.000]  對你的兒孫有更大的期望,讓他們也認識那復活的主,
[00:27:03.000 --> 00:27:11.000]  你可以為他們做的,你可以在你的生活裡造成那些的,
[00:27:12.000 --> 00:27:17.000]  不可以再說,是這樣的了,我都老了,我可以為他們做些什麼呢?
[00:27:17.000 --> 00:27:21.000]  你可以為他們祈禱,你可以帶你的兒孫回來教會,
[00:27:21.000 --> 00:27:25.000]  你不懂傳福音不要緊,讓牧師傳道給他們傳,
[00:27:25.000 --> 00:27:29.000]  將他們帶到上帝的面前,
[00:27:29.000 --> 00:27:38.000]  讓你的信仰,讓你的信仰,令他們羨慕,
[00:27:40.000 --> 00:27:42.000]  因為我們有位復活的主耶穌,
[00:27:42.000 --> 00:27:49.000]  讓我們的上帝透過我們,被人羨慕,
[00:27:49.000 --> 00:27:54.000]  你真是好,你信得真是好,
[00:27:54.000 --> 00:28:02.000]  在你的家裡,讓你成為你父母誇讚的對象,
[00:28:05.000 --> 00:28:12.000]  在學校裡,讓老師誇讚你,在工作裡,讓你的上司欣賞你,
[00:28:12.000 --> 00:28:17.000]  因為耶穌基督已經復活你了。
[00:28:17.000 --> 00:28:23.000]  我用兩個小故事來做一個結束,
[00:28:23.000 --> 00:28:31.000]  都是說你想怎樣過你的生活呢?
[00:28:31.000 --> 00:28:40.000]  很多人都不知道,我的奉獻,
[00:28:40.000 --> 00:28:47.000]  將我的奉獻,是一個很奇特的感召,
[00:28:47.000 --> 00:28:51.000]  我媽媽有12個小孩,
[00:28:56.000 --> 00:29:02.000]  對於處家來說,12是一個很痛苦的數字,
[00:29:02.000 --> 00:29:12.000]  因為在我上面11個,沒有一個養得大的,
[00:29:12.000 --> 00:29:21.000]  這是第12個,是唯一12個裡面養得大的其中一個,
[00:29:22.000 --> 00:29:26.000]  最大這個,最小這個,只有一個,11個都去了。
[00:29:26.000 --> 00:29:32.000]  我媽媽是一個不識字的女人,
[00:29:32.000 --> 00:29:43.000]  簽紙打大交加,蓋手指模,現在應該見不到這樣的阿婆了。
[00:29:51.000 --> 00:29:53.000]  後來她信了耶穌,
[00:29:53.000 --> 00:30:01.000]  我在上海出生,到香港信了耶穌,
[00:30:01.000 --> 00:30:07.000]  生命有一個很大的改變,第一,她戒掉了吸煙,
[00:30:07.000 --> 00:30:13.000]  因為我媽媽在上海有一間日本人的煙仔廠,在煙仔廠工作,
[00:30:13.000 --> 00:30:19.000]  在煙仔廠工作,最免費的就是免費吸煙,
[00:30:19.000 --> 00:30:24.000]  所以吸了整鍋煙,她信了耶穌,
[00:30:24.000 --> 00:30:32.000]  戒煙用了多久時間呢?一天,說你都不信,一天,滾掉,
[00:30:32.000 --> 00:30:40.000]  真是奇特,那時我小時候,媽媽經常叫我買包煙回來,
[00:30:40.000 --> 00:30:44.000]  我經常跟她頂嘴,買煙來幹什麼呢?
[00:30:48.000 --> 00:30:56.000]  浪費了錢,給我喝汽水更好,吸了,吐了,吸了,吐了,都沒了,
[00:30:56.000 --> 00:31:05.000]  吃波板糖口才甜一點,吃紅色的波板糖舌頭都是紅色的,
[00:31:05.000 --> 00:31:13.000]  沒東西買,經常跟媽媽頂嘴,突然她信了耶穌,
[00:31:14.000 --> 00:31:21.000]  第二天就戒了煙,我一聞到煙就想吐,真是神奇,
