
[00:00:00.000 --> 00:00:07.080]  天父我們感謝你 使我們有機會再次研讀你的話語
[00:03:23.360 --> 00:03:25.960]  第二我們認識他的事供
[00:03:25.960 --> 00:03:30.800]  第三我們會看一下他的結局或者他的下場
[00:03:30.800 --> 00:03:34.920]  我用到下場就是不是那麼好的
[00:03:34.920 --> 00:03:37.240]  他失去了很多東西
[00:03:37.240 --> 00:03:40.160]  一會兒我們會來看
[00:03:40.160 --> 00:03:46.360]  然後我們在他身上學習到一些什麼功課
[00:03:46.360 --> 00:03:48.200]  一會兒我們一邊講的時候
[00:03:48.200 --> 00:03:51.120]  大家可以一邊思想
[00:03:51.120 --> 00:03:55.560]  到底施洗約翰的一生是成功還是失敗呢?
[00:03:55.560 --> 00:03:59.120]  如果一會兒當我們查到他的結局的時候
[00:03:59.120 --> 00:04:04.400]  我們會覺得好像他做了很少事情
[00:04:04.400 --> 00:04:07.720]  他出來傳道大概一年左右
[00:04:07.720 --> 00:04:12.320]  後來他就在監獄裡喪失了生命
[00:04:12.320 --> 00:04:16.680]  施洗約翰算不算是一個成功的人生呢?
[00:04:16.680 --> 00:04:20.920]  我們現在才開始查 一會兒我們才會講
[00:04:20.920 --> 00:04:25.480]  首先我們可以去到NOOCS那裡去看A
[00:04:25.480 --> 00:04:29.920]  這個施洗約翰是一個很特別的人
[00:04:29.920 --> 00:04:33.040]  第六節 或者我還沒開始之前
[00:04:33.040 --> 00:04:38.200]  我要讀一讀今晚我們在第一章那裡有關於
[00:04:38.200 --> 00:04:41.520]  施洗約翰的經文
[00:04:41.520 --> 00:04:46.560]  第六節有一個人是從神那裡差來的
[00:04:46.560 --> 00:04:48.560]  名叫約翰
[00:04:48.560 --> 00:04:51.160]  這人來為要作見證
[00:04:51.160 --> 00:04:53.920]  就是為光作見證
[00:04:53.920 --> 00:04:56.840]  叫眾人因他可以信
[00:04:56.840 --> 00:04:58.680]  他不是那光
[00:04:58.680 --> 00:05:02.200]  乃是要為光作見證
[00:05:02.200 --> 00:05:08.240]  為什麼約翰會在第六節就開始講施洗約翰呢?
[00:05:08.240 --> 00:05:12.960]  很明顯的就是約翰開頭告訴我們耶穌是誰呢?
[00:05:12.960 --> 00:05:17.320]  他現在就用施洗約翰來做人證
[00:05:17.320 --> 00:05:21.160]  好像在法庭上做完證供之後
[00:05:21.160 --> 00:05:23.160]  你傳召證人
[00:05:23.160 --> 00:05:27.400]  證人講的證供可能是非常重要的
[00:05:27.400 --> 00:05:29.400]  我們跳到第十五節
[00:05:29.400 --> 00:05:33.120]  約翰為他作見證 喊著說
[00:05:33.120 --> 00:05:35.120]  這就是我曾說
[00:05:35.120 --> 00:05:37.120]  那在我以後來的
[00:05:37.120 --> 00:05:40.280]  反成了在我以前的
[00:05:40.280 --> 00:05:43.280]  因他本來在我以前
[00:05:43.280 --> 00:05:45.680]  這是見證約翰所說的
[00:05:45.680 --> 00:05:47.680]  太初有道
[00:05:47.680 --> 00:05:50.240]  耶穌是自有永有的
[00:05:50.240 --> 00:05:52.240]  我們跳到第十九節
[00:05:52.240 --> 00:05:56.160]  他說約翰所作的見證記在下面
[00:05:56.160 --> 00:06:00.760]  猶太人從耶路撒冷猜祭司和利美人到約翰那裡
[00:06:00.760 --> 00:06:02.760]  問他說你是誰
[00:06:02.760 --> 00:06:06.080]  他就明說並不隱瞞
[00:06:06.080 --> 00:06:09.080]  明說我不是基督
[00:06:09.080 --> 00:06:11.080]  他們又問他說
[00:06:11.080 --> 00:06:14.080]  你是誰呢?是以利亞嗎?
[00:06:14.080 --> 00:06:16.080]  他說我不是
[00:06:16.080 --> 00:06:18.080]  是那先知嗎?
[00:06:18.080 --> 00:06:20.080]  他回答說不是
[00:06:20.080 --> 00:06:24.080]  其實約翰是最後一個先知
[00:06:24.080 --> 00:06:26.080]  是舊約最後一個先知
[00:06:26.080 --> 00:06:29.080]  也在馬拉基書
[00:06:29.080 --> 00:06:31.080]  一會兒我們會看
[00:06:31.080 --> 00:06:34.080]  馬拉基書說到用以利亞來形容
[00:06:34.080 --> 00:06:36.080]  將來要來的先知
[00:06:36.080 --> 00:06:38.080]  耶穌的先鋒
[00:06:38.080 --> 00:06:40.080]  所以如果史實約翰要認
[00:06:40.080 --> 00:06:43.080]  我就好像舊約
[00:06:43.080 --> 00:06:46.080]  以前你們最尊崇的先知以利亞
[00:06:46.080 --> 00:06:48.080]  都不為過的
[00:06:48.080 --> 00:06:50.080]  但是一會兒我們會看
[00:06:50.080 --> 00:06:52.080]  約翰是一個非常謙卑的人
[00:06:52.080 --> 00:06:54.080]  他說我不是基督 我不是先知
[00:06:54.080 --> 00:06:56.080]  我更加不是以利亞
[00:06:56.080 --> 00:06:58.080]  22節
[00:06:58.080 --> 00:07:01.080]  於是他們說你到底是誰?
[00:07:01.080 --> 00:07:05.080]  叫我們好回覆猜我們來的人
[00:07:05.080 --> 00:07:07.080]  你自己說你是誰?
[00:07:07.080 --> 00:07:09.080]  約翰說
[00:07:09.080 --> 00:07:13.080]  我就是那在曠野有人聲喊著說
[00:07:13.080 --> 00:07:15.080]  修籍主的道路
[00:07:15.080 --> 00:07:18.080]  正如先知以塞亞所說的
[00:07:18.080 --> 00:07:21.080]  那些人是法利塞人猜來的
[00:07:21.080 --> 00:07:23.080]  他們就問他說
[00:07:23.080 --> 00:07:26.080]  你既不是基督也不是以利亞
[00:07:26.080 --> 00:07:28.080]  也不是那先知
[00:07:28.080 --> 00:07:30.080]  為什麼是?
[00:07:30.080 --> 00:07:32.080]  約翰沒有直接回答他們
[00:07:32.080 --> 00:07:34.080]  約翰回答說
[00:07:34.080 --> 00:07:36.080]  我是用水施洗
[00:07:36.080 --> 00:07:38.080]  但有一位站在你們中間
[00:07:38.080 --> 00:07:40.080]  是你們不認識的
[00:07:40.080 --> 00:07:42.080]  就是那在我以後來的
[00:07:42.080 --> 00:07:46.080]  我給他解鞋帶也不配
[00:07:46.080 --> 00:07:48.080]  28節
[00:07:48.080 --> 00:07:51.080]  這是在約旦河外伯大尼
[00:07:51.080 --> 00:07:55.080]  約翰施洗的地方作的見證
[00:07:55.080 --> 00:07:58.080]  此日約翰看見耶穌來到他那裡
[00:07:58.080 --> 00:08:01.080]  就說看那神的羔羊
[00:08:01.080 --> 00:08:03.080]  隨去世人罪孽的
[00:08:03.080 --> 00:08:06.080]  這就是我曾說
[00:08:06.080 --> 00:08:08.080]  有一位在我以後來
[00:08:08.080 --> 00:08:10.080]  反成了在我以前的
[00:08:10.080 --> 00:08:13.080]  因他本來在我以前
[00:08:13.080 --> 00:08:15.080]  我先前不認識他
[00:08:15.080 --> 00:08:18.080]  如今我來用水施洗
[00:08:18.080 --> 00:08:21.080]  為要叫他顯明給以色列人
[00:08:21.080 --> 00:08:23.080]  約翰又作見證說
[00:08:23.080 --> 00:08:25.080]  我曾看見聖靈
[00:08:25.080 --> 00:08:28.080]  這就是他幫耶穌施洗的時候
[00:08:28.080 --> 00:08:30.080]  彷彿甲子從天降下
[00:08:30.080 --> 00:08:32.080]  住在他的身上
[00:08:32.080 --> 00:08:34.080]  我先前不認識他
[00:08:34.080 --> 00:08:37.080]  說了兩次我先前不認識他
[00:08:37.080 --> 00:08:39.080]  大家記住他們其實是親戚
[00:08:39.080 --> 00:08:41.080]  為什麼他們不認識呢?
[00:08:41.080 --> 00:08:45.080]  此時那差我來用水施洗的
[00:08:45.080 --> 00:08:47.080]  對我說
[00:08:47.080 --> 00:08:50.080]  我看見聖靈降下來住在誰的身上
[00:08:50.080 --> 00:08:52.080]  誰就是用聖靈施洗的
[00:08:52.080 --> 00:08:54.080]  我看見了
[00:08:54.080 --> 00:08:57.080]  這證明這是神的言子
[00:08:57.080 --> 00:08:58.080]  三節
[00:08:58.080 --> 00:09:01.080]  再此日約翰和兩個門徒站在那裡
[00:09:01.080 --> 00:09:03.080]  他見耶穌行走就說
[00:09:03.080 --> 00:09:06.080]  看那這是神的羔羊
[00:09:06.080 --> 00:09:10.080]  兩個門徒聽見他的話就跟隨了耶穌
[00:09:10.080 --> 00:09:13.080]  聽見約翰又說跟隨耶穌的兩個人
[00:09:13.080 --> 00:09:16.080]  一個是西門彼得的兄弟安德烈
[00:09:16.080 --> 00:09:20.080]  他先抓住自己的哥哥西門對他說
[00:09:20.080 --> 00:09:23.080]  我們遇見彌賽亞了
[00:09:23.080 --> 00:09:28.080]  這是約翰福音第一章那裡開始說到施洗約翰
[00:09:28.080 --> 00:09:34.080]  但今晚我們因為想深入地來看施洗約翰
[00:09:34.080 --> 00:09:37.080]  我一會兒的經文大家看到筆記上的經文
[00:09:37.080 --> 00:09:40.080]  不止在約翰福音這裡
[00:09:40.080 --> 00:09:43.080]  我們會四福音和其他書信
[00:09:43.080 --> 00:09:48.080]  讓我們很清楚地認識施洗約翰
[00:09:48.080 --> 00:09:51.080]  我們回到筆記上
[00:09:51.080 --> 00:09:54.080]  為甚麼我說他是一個很特別的人呢?
[00:09:54.080 --> 00:09:57.080]  因為舊約有預言他的出現
[00:09:57.080 --> 00:10:00.080]  大家想想有多少人在新約
[00:10:00.080 --> 00:10:03.080]  是舊約有預言他會出現呢?
[00:10:03.080 --> 00:10:05.080]  當然是耶穌基督啦
[00:10:05.080 --> 00:10:07.080]  除了耶穌之外
[00:10:07.080 --> 00:10:09.080]  除了施洗約翰之外
[00:10:09.080 --> 00:10:16.080]  我想不到有其他人是舊約的先知有預言他將來的出現
[00:10:16.080 --> 00:10:23.080]  在舊約那裡有兩個先知是很清楚地預言
[00:10:23.080 --> 00:10:25.080]  將來彌賽亞來之前
[00:10:25.080 --> 00:10:28.080]  是有一位先鋒出現來為他開路的
[00:10:28.080 --> 00:10:32.080]  以賽亞書第40章第3至第5節
[00:10:32.080 --> 00:10:35.080]  這裡說有人聲喊著說
[00:10:35.080 --> 00:10:38.080]  在曠野預備耶和華的路
[00:10:38.080 --> 00:10:42.080]  在沙漠修平我們神的道
[00:10:42.080 --> 00:10:44.080]  一切山窪都要填滿
[00:10:44.080 --> 00:10:47.080]  大小山崗都要削平
[00:10:47.080 --> 00:10:50.080]  高高低低的就要改為平坦
[00:10:50.080 --> 00:10:54.080]  崎崎嶇嶇的必成為平原
[00:10:54.080 --> 00:10:57.080]  耶和華的榮耀必然顯現
[00:10:57.080 --> 00:11:00.080]  凡有血氣的必一同看見
[00:11:00.080 --> 00:11:03.080]  因為這是耶和華親口說的
[00:11:03.080 --> 00:11:07.080]  這裡很清楚將會有先鋒的出現
[00:11:07.080 --> 00:11:12.080]  在他前面來預備耶和華的路
[00:11:12.080 --> 00:11:17.080]  耶和華這裡是指彌賽亞
[00:11:17.080 --> 00:11:19.080]  指將要來的基督
[00:11:19.080 --> 00:11:24.080]  這裡其實耶和華是指向耶穌的
[00:11:24.080 --> 00:11:26.080]  馬拉基書大家都知道
[00:11:26.080 --> 00:11:29.080]  馬拉基書是舊約最後一本書
[00:11:29.080 --> 00:11:31.080]  是主前400年
[00:11:31.080 --> 00:11:34.080]  馬拉基先知寫完之後
[00:11:34.080 --> 00:11:37.080]  神再沒有透過先知發聲
[00:11:37.080 --> 00:11:39.080]  400年之久
[00:11:39.080 --> 00:11:44.080]  萬君之耶和華說我要差遣我的使者
[00:11:44.080 --> 00:11:46.080]  在我面前預備道路
[00:11:46.080 --> 00:11:51.080]  第一身萬君之耶和華用第一身來說這句話
[00:11:51.080 --> 00:11:54.080]  你所尋求的主必忽然進入他的殿
[00:11:54.080 --> 00:12:00.080]  納約的使者就是你們所仰慕的快要來到
[00:12:00.080 --> 00:12:05.080]  是神親自差遣使者在他的面前
[00:12:05.080 --> 00:12:09.080]  在耶穌基督的面前來預備道路
[00:12:09.080 --> 00:12:13.080]  康納耶和華大而可畏之日未到以前
[00:12:13.080 --> 00:12:19.080]  我必差遣先知以利亞到你們那裡去
[00:12:19.080 --> 00:12:27.080]  我剛才說是舊約馬拉基用以利亞來形容耶穌的先鋒
[00:12:27.080 --> 00:12:28.080]  即是使者約翰
[00:12:28.080 --> 00:12:34.080]  所以使者約翰如果說我就是舊約寓言那位
[00:12:34.080 --> 00:12:37.080]  好像以利亞那樣
[00:12:37.080 --> 00:12:40.080]  也不可以怪他
[00:12:40.080 --> 00:12:42.080]  但他沒有這樣做
[00:12:42.080 --> 00:12:46.080]  他必使父親的心轉向兒女
[00:12:46.080 --> 00:12:49.080]  兒女的心轉向父親
[00:12:49.080 --> 00:12:52.080]  免得我來就坐遍地
[00:12:52.080 --> 00:12:56.080]  你再從裡面改變人
[00:12:56.080 --> 00:12:57.080]  大家記住這兩句話
[00:12:57.080 --> 00:13:01.080]  因為這兩句話在新約也會出現
[00:13:01.080 --> 00:13:07.080]  我們去到馬太馬可勞加約翰以外的福音書
[00:13:07.080 --> 00:13:14.080]  都宣告了使者約翰應驗了這兩段的寓言
[00:13:14.080 --> 00:13:18.080]  即是以賽亞和馬拉基的寓言
[00:13:18.080 --> 00:13:21.080]  馬太福音第三章第一至第五節
[00:13:21.080 --> 00:13:26.080]  他說那時有使者約翰出來在猶太的曠野傳道說
[00:13:26.080 --> 00:13:29.080]  天國近了你們應當悔改
[00:13:29.080 --> 00:13:34.080]  他說:這人就是先知以賽亞所說的
[00:13:34.080 --> 00:13:37.080]  所以剛才我們看到
[00:13:37.080 --> 00:13:41.080]  使者約翰自己告訴別人
[00:13:41.080 --> 00:13:44.080]  他就是應驗以賽亞所說的
[00:13:44.080 --> 00:13:48.080]  這裡是馬太聖靈感動他
[00:13:48.080 --> 00:13:52.080]  說這個人就是先知以賽亞所說的
[00:13:52.080 --> 00:13:57.080]  他必有以利亞的心智和能力
[00:13:57.080 --> 00:14:02.080]  行在主的面前叫為父的心轉向兒女
[00:14:02.080 --> 00:14:06.080]  叫搬逸的人轉從二人的智慧
[00:14:06.080 --> 00:14:09.080]  又為主預備合用的百姓
[00:14:09.080 --> 00:14:14.080]  這裡和馬拉基第四章第五第六節很接近
[00:14:14.080 --> 00:14:18.080]  他是來改變人的心
[00:14:18.080 --> 00:14:20.080]  路加福音第七章第27節
[00:14:20.080 --> 00:14:25.080]  耶穌親自引用馬拉基書的語言來形容使者約翰
[00:14:25.080 --> 00:14:28.080]  他說:經上記著說
[00:14:28.080 --> 00:14:33.080]  我要差遣我的使者在你面前預備道路
[00:14:33.080 --> 00:14:35.080]  所說的就是這個人
[00:14:35.080 --> 00:14:43.080]  耶穌說我要差遣我的使者在你前面預備道路
[00:14:43.080 --> 00:14:47.080]  那就是馬拉基書第三章第一節
[00:14:47.080 --> 00:14:49.080]  耶穌是引用那裡
[00:14:49.080 --> 00:14:51.080]  所以毫無疑問
[00:14:51.080 --> 00:14:56.080]  以賽亞書、馬拉基書這兩段的語言
[00:14:56.080 --> 00:14:59.080]  是直接指向使者約翰
[00:14:59.080 --> 00:15:02.080]  所以他和耶穌是唯一身若兩個人
[00:15:02.080 --> 00:15:05.080]  是舊約的語言有很清楚的記載
[00:15:05.080 --> 00:15:08.080]  我們來到《Nooks》的第一頁
[00:15:08.080 --> 00:15:10.080]  最下面D那裡
[00:15:10.080 --> 00:15:16.080]  除了是主前七百年和主前四百年
[00:15:16.080 --> 00:15:19.080]  有語言之外
[00:15:19.080 --> 00:15:24.080]  聖經當中對他的出生有很詳細的記載
[00:15:24.080 --> 00:15:26.080]  這是路加福音第一章
[00:15:26.080 --> 00:15:28.080]  大家可以讀這段
[00:15:28.080 --> 00:15:30.080]  很長我就不讀了
[00:15:30.080 --> 00:15:34.080]  但你會看到他的父親叫撒加利亞是個祭司
[00:15:34.080 --> 00:15:36.080]  母親叫伊麗莎白
[00:15:36.080 --> 00:15:40.080]  兩個在神面前都是二人
[00:15:40.080 --> 00:15:45.080]  但是他們年紀大都沒有生育
[00:15:45.080 --> 00:15:53.080]  於是天使加伯列就來到見撒加利亞
[00:15:53.080 --> 00:15:56.080]  跟他說撒加利亞不要害怕
[00:15:56.080 --> 00:15:58.080]  因為你的祈禱已經被聽見
[00:15:58.080 --> 00:16:02.080]  你的妻子伊麗莎白要給你生一個兒子
[00:16:02.080 --> 00:16:05.080]  你要給他起名叫約翰
[00:16:05.080 --> 00:16:07.080]  你必歡喜快樂
[00:16:07.080 --> 00:16:10.080]  有許多人因他出世也必喜樂
[00:16:10.080 --> 00:16:14.080]  他要在主面前將要為大
[00:16:14.080 --> 00:16:16.080]  在主面前為大
[00:16:16.080 --> 00:16:18.080]  不是在人面前為大
[00:16:18.080 --> 00:16:20.080]  淡酒濃酒都不渴
[00:16:20.080 --> 00:16:24.080]  從無福裡就被聖靈充滿了
[00:16:24.080 --> 00:16:27.080]  他要使許多以色列人迴轉
[00:16:27.080 --> 00:16:30.080]  歸於主他們的上
[00:16:30.080 --> 00:16:34.080]  他必有以利亞的心智能力
[00:16:34.080 --> 00:16:36.080]  這裡又再提
[00:16:36.080 --> 00:16:38.080]  因為偉大的先知以利亞
[00:16:38.080 --> 00:16:43.080]  用他來跟施洗約翰連在一起
[00:16:43.080 --> 00:16:46.080]  行在主的面前
[00:16:46.080 --> 00:16:50.080]  叫為父的心轉向兒女
[00:16:50.080 --> 00:16:55.080]  天使在這裡也引用馬拉記書所說
[00:16:55.080 --> 00:16:58.080]  叫搬逸的人轉從二人的智慧
[00:16:58.080 --> 00:17:01.080]  又為主預備合用的百姓
[00:17:01.080 --> 00:17:03.080]  撒加利亞跟天使說
[00:17:03.080 --> 00:17:06.080]  憑著甚麼可以知道這件事呢
[00:17:06.080 --> 00:17:08.080]  我已經老了
[00:17:08.080 --> 00:17:10.080]  妻子也老了
[00:17:10.080 --> 00:17:11.080]  天使回答說
[00:17:11.080 --> 00:17:14.080]  你是站在神面前的加伯列
[00:17:14.080 --> 00:17:17.080]  使風而來對你說話
[00:17:17.080 --> 00:17:20.080]  將這好信息報給你
[00:17:20.080 --> 00:17:21.080]  到了時候
[00:17:21.080 --> 00:17:24.080]  這話必然應驗
[00:17:24.080 --> 00:17:27.080]  我們就讀到這裡
[00:17:27.080 --> 00:17:30.080]  我剛才說
[00:17:30.080 --> 00:17:34.080]  施洗約翰極可能跟耶穌有親戚關係
[00:17:34.080 --> 00:17:39.080]  伊麗莎白很可能是馬利亞的堂姐
[00:17:39.080 --> 00:17:41.080]  他們之間那時是不奇怪的
[00:17:41.080 --> 00:17:45.080]  那時大家家庭之間
[00:17:45.080 --> 00:17:47.080]  互相有些親戚關係
[00:17:47.080 --> 00:17:49.080]  是一點也不奇怪的
[00:17:49.080 --> 00:17:54.080]  但似乎施洗約翰和耶穌
[00:17:54.080 --> 00:17:57.080]  長大的時候是未見過的
[00:17:57.080 --> 00:17:58.080]  所以施洗約翰兩次說
[00:17:58.080 --> 00:18:01.080]  我先前不認識他
[00:18:01.080 --> 00:18:04.080]  直到耶穌出現在約旦航外
[00:18:04.080 --> 00:18:08.080]  請求施洗約翰和他的施洗
[00:18:08.080 --> 00:18:10.080]  大家才見面的
[00:18:10.080 --> 00:18:12.080]  為何會這樣呢?聖經沒有說
[00:18:12.080 --> 00:18:16.080]  但我想約翰很小已經出了去
[00:18:16.080 --> 00:18:20.080]  在曠野生活
[00:18:20.080 --> 00:18:22.080]  不是在他家鄉生活
[00:18:22.080 --> 00:18:26.080]  所以可能他們是未見過的
[00:18:26.080 --> 00:18:28.080]  他被耶穌早出來
[00:18:28.080 --> 00:18:30.080]  大概六個月左右
[00:18:30.080 --> 00:18:34.080]  耶穌出來傳道的時候
[00:18:34.080 --> 00:18:37.080]  施洗約翰已經傳道了
[00:18:37.080 --> 00:18:39.080]  大概六個月了
[00:18:39.080 --> 00:18:42.080]  有一節經文看到
[00:18:42.080 --> 00:18:46.080]  這六個月的時間是相當短的
[00:18:46.080 --> 00:18:52.080]  這是路加第一章
[00:18:52.080 --> 00:18:58.080]  六個月後天使告訴瑪利亞
[00:18:58.080 --> 00:19:02.080]  剛才讀的那段是跟撒加利亞說
[00:19:02.080 --> 00:19:04.080]  但接著路加第一章
[00:19:04.080 --> 00:19:07.080]  是加帕列跟瑪利亞說
[00:19:07.080 --> 00:19:12.080]  他將要從聖靈感人
[00:19:12.080 --> 00:19:15.080]  那兩個時間相差了六個月
[00:19:15.080 --> 00:19:18.080]  所以他應該是比耶穌大六個月
[00:19:18.080 --> 00:19:20.080]  而比耶穌早出來傳道
[00:19:20.080 --> 00:19:22.080]  是差不多六個月的
[00:19:22.080 --> 00:19:26.080]  約翰福音第一章七節八節說
[00:19:26.080 --> 00:19:29.080]  「這人來為要作見證」
[00:19:29.080 --> 00:19:31.080]  大家留意這三個字
[00:19:31.080 --> 00:19:39.080]  這三個字就是施洗約翰的工作
[00:19:39.080 --> 00:19:41.080]  他是耶穌基督的先鋒
[00:19:41.080 --> 00:19:43.080]  他為耶穌作見證
[00:19:43.080 --> 00:19:45.080]  他說「為光作見證」
[00:19:45.080 --> 00:19:47.080]  然後他說「為光作見證」
[00:19:47.080 --> 00:19:51.080]  所以第七第八節作見證出現了三次
[00:19:51.080 --> 00:19:54.080]  第十五節也說為他作見證
[00:19:54.080 --> 00:19:58.080]  十九節他所作的見證記在下面
[00:19:58.080 --> 00:20:03.080]  二十八節施洗約翰的地方作的見證
[00:20:03.080 --> 00:20:06.080]  第三十二節又作見證說
[00:20:06.080 --> 00:20:10.080]  我曾看見聖靈彷彿甲子從天降下
[00:20:10.080 --> 00:20:12.080]  住在他的身上
[00:20:12.080 --> 00:20:15.080]  三十四節我看見了
[00:20:15.080 --> 00:20:20.080]  這證明這是神的兒子
[00:20:20.080 --> 00:20:23.080]  即是施洗約翰一生的事工
[00:20:23.080 --> 00:20:25.080]  只做一件事
[00:20:25.080 --> 00:20:30.080]  第一就是為耶穌作見證
[00:20:30.080 --> 00:20:34.080]  我們要看看施洗約翰的事工
[00:20:34.080 --> 00:20:37.080]  施洗約翰出來傳道
[00:20:37.080 --> 00:20:41.080]  他的道我叫他做悔改的道
[00:20:41.080 --> 00:20:45.080]  他是預備人的心叫人知罪
[00:20:45.080 --> 00:20:48.080]  信主的第一步就是我們知罪
[00:20:48.080 --> 00:20:50.080]  知道我們是罪人
[00:20:50.080 --> 00:20:52.080]  我們不能夠救自己
[00:20:52.080 --> 00:20:54.080]  我們需要耶穌基督來救我們
[00:20:54.080 --> 00:20:58.080]  這是悔改的第一步知罪
[00:20:58.080 --> 00:21:00.080]  所以他預備人的心
[00:21:00.080 --> 00:21:04.080]  《馬太福音》第三章說施洗約翰出來
[00:21:04.080 --> 00:21:07.080]  在猶太的曠野傳道
[00:21:07.080 --> 00:21:11.080]  這裡猶太的曠野是在今天的約旦那邊
[00:21:11.080 --> 00:21:14.080]  施洗約翰幫人施洗的地方
[00:21:14.080 --> 00:21:17.080]  也在約旦河的東邊
[00:21:17.080 --> 00:21:19.080]  即是今天的約旦
[00:21:19.080 --> 00:21:21.080]  我也去過那裡很多次
[00:21:21.080 --> 00:21:25.080]  但今天我們紀念耶穌基督受洗
[00:21:25.080 --> 00:21:27.080]  我們就不在約旦
[00:21:27.080 --> 00:21:29.080]  耶穌當時受洗的地點
[00:21:29.080 --> 00:21:32.080]  因為那裡的水比較污糟
[00:21:32.080 --> 00:21:34.080]  和設備比較簡陋
[00:21:34.080 --> 00:21:37.080]  我們是過來以色列這邊紀念
[00:21:37.080 --> 00:21:39.080]  也是在約旦河
[00:21:39.080 --> 00:21:43.080]  但不是真正耶穌受洗的地點
[00:21:43.080 --> 00:21:45.080]  施洗約翰:天國近了
[00:21:45.080 --> 00:21:47.080]  你們應當悔改
[00:21:47.080 --> 00:21:51.080]  然後這裡說:這人就是先知以利亞所說的
[00:21:51.080 --> 00:21:56.080]  就引用以塞亞書第40章那裡
[00:21:56.080 --> 00:21:58.080]  然後他說:
[00:21:58.080 --> 00:22:02.080]  這約翰身穿駱駝毛的衣服
[00:22:02.080 --> 00:22:06.080]  腰束皮帶吃的是蝗蟲野物
[00:22:06.080 --> 00:22:08.080]  然後他說:我用水為你們施洗
[00:22:08.080 --> 00:22:10.080]  叫你們悔改
