
[00:00:00.000 --> 00:00:06.920]  各位舊人孫的家長,你好,我是余德淳博士
[00:02:00.200 --> 00:02:06.300]  不過很容易,如果有挫折,例如買了油
[00:02:06.300 --> 00:02:10.500]  不夠用,慘了,晚上沒地方買
[00:02:10.500 --> 00:02:14.000]  這個衝力很強的家庭突然有種挫折感
[00:02:14.000 --> 00:02:17.080]  要等明天,大家沒有心情
[00:02:17.080 --> 00:02:19.880]  所以他們的脾氣都大一點的
[00:02:19.880 --> 00:02:23.580]  雖然做得起就很開心,做不起就特別不開心
[00:02:23.580 --> 00:02:29.260]  所以那種小朋友在順利的時候是會發揮得很好
[00:02:29.260 --> 00:02:31.840]  但是不順利就差很遠的
[00:02:31.840 --> 00:02:37.580]  所以你看到他的學業成績有時候一年是很高的
[00:02:37.580 --> 00:02:39.380]  或者上學期很高
[00:02:39.380 --> 00:02:43.900]  但學期可能他的好朋友去了外國讀書
[00:02:43.900 --> 00:02:48.900]  或者他聚石,甚至是一隻寵物,一隻貓死了
[00:02:48.900 --> 00:02:51.560]  那個人就沒心情,落了孽
[00:02:51.560 --> 00:02:54.100]  我見到最多就是一些弟弟
[00:02:54.100 --> 00:02:57.600]  哥哥去了外國讀書,很失落的感覺
[00:02:57.600 --> 00:03:01.560]  那個小朋友讀書的成績就一落千丈了
[00:03:01.560 --> 00:03:03.760]  所以這些是衝力很高的家庭
[00:03:03.760 --> 00:03:06.740]  一定要滿足到你為止
[00:03:06.740 --> 00:03:08.900]  另一種就是親和的家庭
[00:03:08.900 --> 00:03:12.300]  親和的家庭經常都說今天很開心
[00:03:12.300 --> 00:03:14.860]  什麼時候放假就去哪裡玩
[00:03:14.860 --> 00:03:20.300]  他們差不多三句,加上兩句都是說玩的、說吃的
[00:03:20.300 --> 00:03:24.780]  一群人都在笑,很喜歡吃火鍋、燒烤
[00:03:24.780 --> 00:03:27.820]  是特別大陣仗的,吃飯都比別人長
[00:03:27.820 --> 00:03:29.900]  那些是親和家庭
[00:03:29.900 --> 00:03:33.800]  他們正能量全部都是有伴就做得好
[00:03:33.800 --> 00:03:36.120]  所以就算有個兒子、女兒
[00:03:36.120 --> 00:03:40.200]  他經常說媽媽你今天不要出門,陪我一起讀書
[00:03:40.200 --> 00:03:42.700]  媽媽就說你讀書,又不是我讀的
[00:03:42.700 --> 00:03:45.000]  但是她說你在這裡我用心很多的
[00:03:45.000 --> 00:03:46.600]  這些叫親和力
[00:03:46.600 --> 00:03:49.100]  所以如果有喜歡的人一起
[00:03:49.100 --> 00:03:50.960]  他們是做得很好的
[00:03:50.960 --> 00:03:54.020]  也可以說他們很怕一個人
[00:03:54.020 --> 00:03:55.780]  所以他們不捨得出門
[00:03:55.780 --> 00:03:58.500]  一出門就一家人一起出門了
[00:03:58.500 --> 00:04:00.880]  第三種就是平靜的家庭
[00:04:00.880 --> 00:04:05.580]  平靜的,他們經常都覺得要夠睡
[00:04:05.580 --> 00:04:09.220]  有時候就不要用太多體能
[00:04:09.220 --> 00:04:12.940]  多點休息,聽聽音樂,聽音樂最重要
[00:04:12.940 --> 00:04:16.280]  一家人就養養神,閉上眼睛
[00:04:16.280 --> 00:04:19.500]  有時候你都不知道家裡坐了四個人在這裡,很靜
[00:04:19.500 --> 00:04:24.060]  但是他們的家庭就是很享受和氣
[00:04:24.060 --> 00:04:25.540]  很少吵架
[00:04:25.540 --> 00:04:28.920]  因為大家都不想很想激氣的東西,不喜歡的
[00:04:28.920 --> 00:04:30.620]  避免這些東西
[00:04:30.620 --> 00:04:33.080]  但是他們的正能量很少出來的
[00:04:33.080 --> 00:04:37.200]  他們很少做一些事情是覺得有挑戰
[00:04:37.200 --> 00:04:39.460]  甚至有冒險,他們不做
[00:04:39.460 --> 00:04:44.840]  所以那種學生喜歡讀書都是中庸之道
[00:04:44.840 --> 00:04:48.180]  就是合格高一點,很滿足的
[00:04:48.180 --> 00:04:51.200]  你叫他勤力一點拼命,他媽媽都不主張
[00:04:51.200 --> 00:04:54.540]  喜歡平靜,沒什麼風險
[00:04:54.540 --> 00:04:57.120]  讀完中學,喜歡就讀下去
[00:04:57.120 --> 00:05:00.000]  喜歡就找一份他條的工作
[00:05:00.000 --> 00:05:01.580]  沒什麼壓力的
[00:05:01.580 --> 00:05:06.740]  所以他們的能量不是付出很多去奮鬥的
[00:05:06.740 --> 00:05:09.300]  最後那種就是規矩家庭
[00:05:09.300 --> 00:05:13.080]  規矩家庭就是他們定了目標一起努力
[00:05:13.080 --> 00:05:15.300]  一個價值觀的堅持
[00:05:15.300 --> 00:05:20.480]  比如他們說我們家裡每個人都起碼讀完大學的
[00:05:20.480 --> 00:05:24.920]  每個人都有一種專門的才能是學到的
[00:05:24.920 --> 00:05:28.600]  就會發揮得很好,一輩子很有前途
[00:05:28.600 --> 00:05:30.900]  於是他們很重要時間表
[00:05:30.900 --> 00:05:36.340]  每個星期幾一定是一家人吃完飯就看書
[00:05:36.340 --> 00:05:39.380]  課外書,多久去一次旅行
[00:05:39.380 --> 00:05:44.940]  但其他時間差不多放學後到臨睡都是做功課的
[00:05:44.940 --> 00:05:48.560]  他們沒什麼埋怨的,因為他們習慣了這種規矩
[00:05:48.560 --> 00:05:52.060]  所以那種學生成績很穩定
[00:05:52.060 --> 00:05:55.680]  中上甚至是入大學的機會都很高
[00:05:55.680 --> 00:06:00.280]  不過這種規矩的形式他們是少一點彈性的
[00:06:00.280 --> 00:06:04.480]  所以有時候你看到他們現在停課
[00:06:04.480 --> 00:06:09.200]  學校不用上學,但是都要在網上學習
[00:06:09.200 --> 00:06:11.700]  他們突然間要改時間表
[00:06:11.700 --> 00:06:13.920]  有一點點適應的問題
[00:06:13.920 --> 00:06:18.160]  甚至有時候他們覺得沒機會去圖書館看書
[00:06:18.160 --> 00:06:21.700]  突然間節目少了,有一點不習慣
[00:06:21.700 --> 00:06:25.040]  剛才我說的都是能量付出的方式
[00:06:25.040 --> 00:06:29.440]  就是用速度快的那種速度快的
[00:06:29.440 --> 00:06:32.860]  親和的那種就是有本事才發揮到自己
[00:06:32.860 --> 00:06:36.740]  平靜的那種就盡量不要過分刺激
[00:06:36.740 --> 00:06:40.200]  規矩的那種就是按時間表辦事
[00:06:40.200 --> 00:06:44.760]  其實能量是什麼呢?科學家看人的體能
[00:06:44.760 --> 00:06:47.840]  能量最高是6度
[00:06:47.840 --> 00:06:53.120]  6度是沒有人有的,差不多5.5度就很厲害了
[00:06:53.120 --> 00:06:56.520]  誰知道在童年的時候
[00:06:56.520 --> 00:06:59.440]  讀幼稚園的學生都不用睡覺的
[00:06:59.440 --> 00:07:00.940]  很精神的
[00:07:00.940 --> 00:07:04.020]  晚上回媽媽看電視就12點
[00:07:04.020 --> 00:07:07.420]  第二天早上又7點起床,又早上上學
[00:07:07.420 --> 00:07:10.880]  沒事的,這種小孩子自小就看到
[00:07:10.880 --> 00:07:13.240]  能量很高的小孩子
[00:07:13.240 --> 00:07:15.820]  所以你見到他出來工作
[00:07:15.820 --> 00:07:22.200]  他可以上班,晚上還讀兼讀大學的課程
[00:07:22.200 --> 00:07:26.600]  一輩子差不多都是半工讀的,又工作又讀書
[00:07:26.600 --> 00:07:31.560]  因為他能量、體能、魄力特別高的人
[00:07:31.560 --> 00:07:34.280]  當然這些是例外一些的
[00:07:34.280 --> 00:07:39.020]  另外一些就是中等的,中等的就是去放學
[00:07:39.020 --> 00:07:42.640]  用足精神上完課已經很累了
[00:07:42.640 --> 00:07:45.060]  回家就小小休息一下
[00:07:45.060 --> 00:07:48.900]  睡個短的覺,譬如30分鐘
[00:07:48.900 --> 00:07:52.780]  然後工作到10點鐘,正式睡覺
[00:07:52.780 --> 00:07:54.660]  第二天又很精神上學
[00:07:54.660 --> 00:07:59.800]  那些是一般我們叫做三至四度能量的那些
[00:07:59.800 --> 00:08:01.420]  有些真的很低的
[00:08:01.420 --> 00:08:07.400]  有些我見過讀小學、中學上課都睡覺
[00:08:07.400 --> 00:08:11.760]  不是先生悶,而是他的體能支撐不了
[00:08:11.760 --> 00:08:13.340]  比較瘦弱
[00:08:13.340 --> 00:08:15.840]  就算他體型好也好
[00:08:15.840 --> 00:08:19.060]  他的集中力很快就消失了
[00:08:19.060 --> 00:08:21.060]  因為很快就說累了
[00:08:21.060 --> 00:08:24.180]  有時你看到他最辛苦的時候
[00:08:24.180 --> 00:08:28.520]  放完暑假、聖誕假,一大假過了之後
[00:08:28.520 --> 00:08:30.160]  他適應學校很辛苦的
[00:08:30.160 --> 00:08:33.020]  因為他說在家裡睡得太多
[00:08:33.020 --> 00:08:35.180]  回到學校他不習慣
[00:08:35.180 --> 00:08:39.200]  所以他能量很快就沒有了
[00:08:39.200 --> 00:08:41.520]  所以正能量是甚麼呢?正能量就是
[00:08:41.520 --> 00:08:44.560]  那些人能夠找到一個支撐他
[00:08:44.560 --> 00:08:46.560]  繼續用這種能量
[00:08:46.560 --> 00:08:50.400]  譬如目的、意義、有本
[00:08:50.400 --> 00:08:56.760]  結果是很吸引、好奇、有懸疑性
[00:08:56.760 --> 00:08:58.060]  去看看後來會怎樣
[00:08:58.060 --> 00:09:01.260]  這些全部都是增加能量的方法
[00:09:01.260 --> 00:09:05.380]  所以有時你看到他們撐到超水準
[00:09:05.380 --> 00:09:07.900]  譬如以前是十一點睡覺
[00:09:07.900 --> 00:09:09.000]  現在是十二點都可以
[00:09:09.000 --> 00:09:11.320]  因為那件事的目的很鮮明
[00:09:11.320 --> 00:09:13.600]  所以這些是正能量的東西
[00:09:13.600 --> 00:09:15.140]  有負能量的
[00:09:15.140 --> 00:09:18.120]  負能量就是那些東西用了很多你的情緒
[00:09:18.120 --> 00:09:21.660]  譬如緊張,緊張是有負能量的
[00:09:21.660 --> 00:09:23.460]  譬如你上一堂書
[00:09:23.460 --> 00:09:26.020]  或者去一間學校,學校就是你看
[00:09:26.020 --> 00:09:28.140]  中一的學生
[00:09:28.140 --> 00:09:32.540]  他在小學轉過來讀中學
[00:09:32.540 --> 00:09:35.360]  突然間發現上課很吸引
[00:09:35.360 --> 00:09:37.600]  但是很多東西不明白
[00:09:37.600 --> 00:09:41.880]  或者他小學的基礎語文不是太好
[00:09:41.880 --> 00:09:44.880]  所以聽一個用英語授課的一堂
[00:09:44.880 --> 00:09:48.200]  他很累,因為他很怕聽漏
[00:09:48.200 --> 00:09:50.680]  所以你發現他上完第一堂
[00:09:50.680 --> 00:09:52.480]  哇,累得不得了
[00:09:52.480 --> 00:09:55.060]  第二堂已經是寫不了筆記了
[00:09:55.060 --> 00:09:57.080]  回家就跟媽媽說
[00:09:57.080 --> 00:10:00.020]  去找個補習先生給我,我追不上了
[00:10:00.020 --> 00:10:03.680]  其實是什麼原因呢?就是他太緊張
[00:10:03.680 --> 00:10:08.440]  反而跟他同校小學成績一樣的程度
[00:10:08.440 --> 00:10:10.220]  另一個是沒事的
[00:10:10.220 --> 00:10:12.080]  他進去中一
[00:10:12.080 --> 00:10:13.920]  他看到科目不同
[00:10:13.920 --> 00:10:15.680]  老師用英語講
[00:10:15.680 --> 00:10:17.280]  有時候又舉例
[00:10:17.280 --> 00:10:20.720]  講一些很詳盡的,充滿興趣
[00:10:20.720 --> 00:10:23.960]  反而他又沒有累,因為他不緊張
[00:10:23.960 --> 00:10:26.760]  他用興趣、很有心機來聽
[00:10:26.760 --> 00:10:30.320]  所以他沒事,這個就是受情緒影響了
[00:10:30.320 --> 00:10:32.440]  讀了半年之後
[00:10:32.440 --> 00:10:33.880]  休愁了
[00:10:33.880 --> 00:10:37.360]  見到成績,哇,真的不合格,多過合格
[00:10:37.360 --> 00:10:40.040]  很容易對自己失望
[00:10:40.040 --> 00:10:42.960]  很悲觀,這些就是負能量了
[00:10:42.960 --> 00:10:44.560]  所以一做什麼都說
[00:10:44.560 --> 00:10:46.320]  我想我真的不懂
[00:10:46.320 --> 00:10:48.400]  我想很多老師都鼓勵學生
[00:10:48.400 --> 00:10:50.480]  你試一下回答,試一下回答
[00:10:50.480 --> 00:10:52.520]  很多同學都零頭
[00:10:52.520 --> 00:10:55.000]  他都還沒聽,那條題目是什麼
[00:10:55.000 --> 00:10:58.320]  他就說我不懂,因為太悲觀了
[00:10:58.320 --> 00:11:00.080]  那是負能量來的
[00:11:00.080 --> 00:11:02.240]  他本來的精神是夠的
[00:11:02.240 --> 00:11:04.440]  但是很快,幾分鐘後
[00:11:04.440 --> 00:11:06.880]  他第一覺得很累,不想讀書
[00:11:06.880 --> 00:11:09.800]  所以在家裏,你經常聽到兒女說
[00:11:09.800 --> 00:11:12.960]  媽媽,我今晚要早睡了
[00:11:12.960 --> 00:11:15.360]  你沒做過,為什麼要早睡
[00:11:15.360 --> 00:11:16.960]  就因為這個悲觀的情緒
[00:11:16.960 --> 00:11:19.920]  他懷疑做與不做都是做錯的
[00:11:19.920 --> 00:11:21.520]  那不如不要做了
[00:11:21.520 --> 00:11:23.640]  所以今天我想和你探討一下
[00:11:23.640 --> 00:11:26.000]  這個其實是很好的題目
[00:11:26.000 --> 00:11:29.360]  就是如何輕鬆、有效培育呢
[00:11:29.360 --> 00:11:31.200]  我很喜歡這個詞「輕鬆」
[00:11:31.200 --> 00:11:33.920]  因為如果利用一個嚴格
[00:11:33.920 --> 00:11:36.360]  而且做得很認真
[00:11:36.360 --> 00:11:39.600]  甚至是令他很害怕的樣子
[00:11:39.600 --> 00:11:43.480]  我肯定正能量不僅是不能培育
[00:11:43.480 --> 00:11:47.120]  反過來好像洩氣、漏電那樣
[00:11:47.120 --> 00:11:48.400]  人是會散的
[00:11:48.400 --> 00:11:51.560]  因為遇到一個這麼兇的媽媽、爸爸這樣說話
[00:11:51.560 --> 00:11:53.760]  你不行,你不行,把我的錢都散了
[00:11:53.760 --> 00:11:56.480]  每天這樣說其實是沒什麼用的
[00:11:56.480 --> 00:11:59.600]  很容易他還沒做已經是沒心機了
[00:11:59.600 --> 00:12:02.000]  但是輕鬆之餘,就要有效
[00:12:02.000 --> 00:12:03.480]  我喜歡這個詞
[00:12:03.480 --> 00:12:04.760]  有些很輕鬆的
[00:12:04.760 --> 00:12:07.040]  你喜歡讀書,不喜歡早點睡覺
[00:12:07.040 --> 00:12:08.240]  那些是沒用的
[00:12:08.240 --> 00:12:10.280]  那些最後結果就是我選睡覺
[00:12:10.280 --> 00:12:11.920]  那樣又做不到有效
[00:12:11.920 --> 00:12:15.560]  所以待會這兩個字眼要小心處理了
[00:12:15.560 --> 00:12:18.480]  輕鬆但是做到有效
[00:12:18.480 --> 00:12:21.520]  可能大家覺得都很有興趣的題目
[00:12:21.520 --> 00:12:24.040]  中學生是很值得思考的
[00:12:24.040 --> 00:12:27.560]  因為他們其實有不少
[00:12:27.560 --> 00:12:31.160]  以前在小學裡面是不好的習慣
[00:12:31.160 --> 00:12:37.760]  小學有些同學是靠老師每天要去交東西
[00:12:37.760 --> 00:12:40.600]  每天都要做好功課拿回去考
[00:12:40.600 --> 00:12:41.920]  上去中學不是
[00:12:41.920 --> 00:12:45.400]  中學的老師就是一個星期後要交
[00:12:45.400 --> 00:12:48.080]  有些甚至是一個月後考這些
[00:12:48.080 --> 00:12:50.240]  可能你自己因時間這個月就
[00:12:50.240 --> 00:12:52.240]  這個星期你自己
[00:12:52.240 --> 00:12:54.480]  總之星期五交給我
[00:12:54.480 --> 00:12:56.640]  這個小學生不習慣
[00:12:56.640 --> 00:12:58.280]  星期一你這麼說
[00:12:58.280 --> 00:13:01.680]  星期二、三、四做定先
[00:13:01.680 --> 00:13:04.120]  美國人做每個人都不同的
[00:13:04.120 --> 00:13:07.040]  所以你看到責任這麼不高的小學生
[00:13:07.040 --> 00:13:10.040]  一升中學頭兩年讀得很辛苦
[00:13:10.040 --> 00:13:12.720]  因為他不習慣管自己
[00:13:12.720 --> 00:13:14.960]  習慣了在小學的時候被老師
[00:13:14.960 --> 00:13:18.800]  每天拆開每樣東西讓他逐項交
[00:13:18.800 --> 00:13:20.280]  反而他交得很好
[00:13:20.280 --> 00:13:22.360]  所以我經常覺得跟別人說
[00:13:22.360 --> 00:13:25.440]  小學讀得好不等於中學讀得好
[00:13:25.440 --> 00:13:28.600]  有些小學裡面他很守規則
[00:13:28.600 --> 00:13:30.800]  很跟時間表很跟進度
[00:13:30.800 --> 00:13:33.880]  雖然他是落後一點點
[00:13:33.880 --> 00:13:37.440]  但是中學因為他的規矩習慣非常好
[00:13:37.440 --> 00:13:40.040]  所以很快就富裕即上了
[00:13:40.040 --> 00:13:42.600]  所以正能量怎麼提高呢?
[00:13:42.600 --> 00:13:46.480]  留意一件事就是要提高興趣
[00:13:46.480 --> 00:13:49.160]  然後提高決心
[00:13:49.160 --> 00:13:51.680]  很多時候我聽到很多中學生說
[00:13:51.680 --> 00:13:54.320]  我的同學看不起我
[00:13:54.320 --> 00:13:58.520]  一看我的樣子就知道我不合格
[00:13:58.520 --> 00:14:01.080]  問你就浪費力氣了
[00:14:01.080 --> 00:14:03.160]  你的答案錯了
[00:14:03.160 --> 00:14:05.480]  我跟那些中學生說
[00:14:05.480 --> 00:14:07.480]  那你怎麼反應呢?
[00:14:07.480 --> 00:14:08.560]  他說 那就錯下去了
[00:14:08.560 --> 00:14:10.400]  我說這樣很不值得
[00:14:10.400 --> 00:14:12.200]  你被人覺得你一定錯了
[00:14:12.200 --> 00:14:14.400]  為什麼你不證明呢?
[00:14:14.400 --> 00:14:17.320]  你會做得對給他看呢?
[00:14:17.320 --> 00:14:19.400]  有些學生說 是啊
[00:14:19.400 --> 00:14:21.000]  我證明他說錯了
[00:14:21.000 --> 00:14:22.720]  我說 你厲害
[00:14:22.720 --> 00:14:24.280]  我見過一些學生
[00:14:24.280 --> 00:14:26.560]  就是因為想證明
[00:14:26.560 --> 00:14:29.120]  不想別人說中他
[00:14:29.120 --> 00:14:30.640]  是質素差
[00:14:30.640 --> 00:14:31.680]  不想說中他
[00:14:31.680 --> 00:14:33.160]  你的水準是特別差
[00:14:33.160 --> 00:14:34.680]  他不肯接受這句話
[00:14:34.680 --> 00:14:36.640]  所以他就一語心肝
[00:14:36.640 --> 00:14:38.280]  做得很好了
[00:14:38.280 --> 00:14:39.200]  另一些是什麼呢?
[00:14:39.200 --> 00:14:42.560]  另一些就是他喜歡親和的那些
[00:14:42.560 --> 00:14:45.720]  如果他有兩三個同學跟他好好談
[00:14:45.720 --> 00:14:47.440]  他的進步來自什麼呢?
[00:14:47.440 --> 00:14:50.280]  就是因為跟他好好談的那幾個
[00:14:50.280 --> 00:14:52.480]  都是挺認真讀書的
[00:14:52.480 --> 00:14:56.440]  所以他不想跟這幾個距離太遠
[00:14:56.440 --> 00:15:00.000]  免得以後別人不親自談一份
[00:15:00.000 --> 00:15:02.520]  所以他真的交了功課
[00:15:02.520 --> 00:15:03.840]  親和的那些
[00:15:03.840 --> 00:15:07.040]  就是他看看屬於哪個群體
[00:15:07.040 --> 00:15:10.560]  所以心理學叫做參考團體
[00:15:10.560 --> 00:15:14.560]  他們每個人都跟一些他認為應該屬於的團體
[00:15:14.560 --> 00:15:16.920]  就跟那個文化 比如說話
[00:15:16.920 --> 00:15:19.000]  那個團體是不粗魯的
[00:15:19.000 --> 00:15:20.760]  他就不粗魯了
[00:15:20.760 --> 00:15:23.480]  那個團體全部都喜歡我們做的事情
[00:15:23.480 --> 00:15:25.880]  特別安樂樂地去玩
[00:15:25.880 --> 00:15:27.040]  他就跟這個方法
[00:15:27.040 --> 00:15:29.120]  安樂樂地做一些事情去玩
[00:15:29.120 --> 00:15:32.040]  就是說有時候這個就是那個興趣
[00:15:32.040 --> 00:15:35.280]  令他做到他可以做到的事情
[00:15:35.280 --> 00:15:37.280]  所以我有時候覺得鼓勵他
[00:15:37.280 --> 00:15:39.160]  就是證明你能夠做到
[00:15:39.160 --> 00:15:40.400]  這些是挺有利的
[00:15:40.400 --> 00:15:43.960]  特別十幾歲是很不值得
[00:15:43.960 --> 00:15:45.960]  人家看不起的感覺
[00:15:45.960 --> 00:15:47.280]  不過很容易挫敗
[00:15:47.280 --> 00:15:50.360]  原因就是他勤力
[00:15:50.360 --> 00:15:53.280]  然後呢 其實也沒什麼用
[00:15:53.280 --> 00:15:54.880]  一樣挫那麼多枝
[00:15:54.880 --> 00:15:57.280]  於是他說 也沒有回報的
[00:15:57.280 --> 00:15:59.760]  特別是計算學
[00:15:59.760 --> 00:16:03.280]  計算就不是計算得很久的時間
[00:16:03.280 --> 00:16:05.880]  有時候一條數計算一個小時都算不完
[00:16:05.880 --> 00:16:06.880]  都不奇怪
[00:16:06.880 --> 00:16:09.400]  另一個隔離一個一分鐘就算起來了
[00:16:09.400 --> 00:16:10.880]  有時候跟念書不同
[00:16:10.880 --> 00:16:13.600]  念書差不多你是按著用多少時間
[00:16:13.600 --> 00:16:16.680]  就差不多念到或者記到多少個字
[00:16:16.680 --> 00:16:18.840]  有些科目是用很多時間
[00:16:18.840 --> 00:16:21.520]  不代表做很多事情 不代表的
[00:16:21.520 --> 00:16:23.520]  那我要教他了
[00:16:23.520 --> 00:16:26.040]  怎樣令他有效、輕鬆呢?
[00:16:26.040 --> 00:16:27.800]  就告訴他
[00:16:27.800 --> 00:16:31.120]  報答你 導引書有些回報
[00:16:31.120 --> 00:16:34.800]  其實是分開幾個不同的層次的
[00:16:34.800 --> 00:16:36.800]  有些不是馬上報答你的
[00:16:36.800 --> 00:16:39.520]  你勤力做了四個小時
[00:16:39.520 --> 00:16:40.720]  其實是剛剛好幾條
[00:16:40.720 --> 00:16:42.280]  其他的你都忘記了
[00:16:42.280 --> 00:16:45.000]  但是有些東西報答了你
[00:16:45.000 --> 00:16:47.000]  就是你有一個基礎
[00:16:47.000 --> 00:16:48.480]  因為你做了很久之後
[00:16:48.480 --> 00:16:51.640]  你很深印象對那條題目
[00:16:51.640 --> 00:16:54.360]  最初錯了幾個步驟
[00:16:54.360 --> 00:16:56.120]  你死都記得那幾個步驟
[00:16:56.120 --> 00:16:57.920]  不要再做了
[00:16:57.920 --> 00:17:00.840]  表面上看就好像很冤枉的
[00:17:00.840 --> 00:17:03.000]  用這麼多時間做這麼少事情
[00:17:03.000 --> 00:17:06.400]  但其實那個回報是下一次才看到的
[00:17:06.400 --> 00:17:08.240]  就是因為你有經驗做這件事
[00:17:08.240 --> 00:17:09.440]  你甚至教人
[00:17:09.440 --> 00:17:11.200]  你說你遇到這些
[00:17:11.200 --> 00:17:13.000]  你不要想著這麼容易
[00:17:13.000 --> 00:17:14.400]  我就是最初以為
[00:17:14.400 --> 00:17:16.240]  以為小學那時候這樣教
[00:17:16.240 --> 00:17:17.320]  其實不是的
[00:17:17.320 --> 00:17:19.160]  有幾個步驟是現在不同了的
[00:17:19.160 --> 00:17:20.680]  複雜了的
[00:17:20.680 --> 00:17:22.840]  這些層次很多時候在中學生裡面
[00:17:22.840 --> 00:17:25.760]  要看的就是有些人長期
[00:17:25.760 --> 00:17:27.600]  才看到報答的
[00:17:27.600 --> 00:17:29.440]  例如你閱讀
[00:17:29.440 --> 00:17:31.440]  你看課外書
[00:17:31.440 --> 00:17:33.600]  看過課外書你真的看不出
[00:17:33.600 --> 00:17:35.480]  你有什麼成就的
[00:17:35.480 --> 00:17:37.600]  你寫了一些小說的撮要
[00:17:37.600 --> 00:17:39.080]  人家差不多都是這樣
[00:17:39.080 --> 00:17:42.880]  不過你認得很多第一次看的字
[00:17:42.880 --> 00:17:44.240]  英文字
[00:17:44.240 --> 00:17:47.440]  而且英文字既然跟你一樣厲害
[00:17:47.440 --> 00:17:50.320]  厲害到不太知道這個字的意思
[00:17:50.320 --> 00:17:53.160]  但是憑著看了整句
[00:17:53.160 --> 00:17:54.640]  前前後後的字
[00:17:54.640 --> 00:17:57.440]  猜到多少這個字是類似怎樣的
[00:17:57.440 --> 00:17:59.120]  我不知道你有沒有試過這個經驗
[00:17:59.120 --> 00:18:01.120]  你的子女試過這個經驗
[00:18:01.120 --> 00:18:03.280]  有些語文很厲害的學生
[00:18:03.280 --> 00:18:07.960]  不等於整本英文書都懂得怎麼解釋的
[00:18:07.960 --> 00:18:11.680]  反過來他們憑著一些推敲
[00:18:11.680 --> 00:18:14.600]  去猜到文章的意思
[00:18:14.600 --> 00:18:16.800]  這個字大約是什麼字
[00:18:16.800 --> 00:18:20.160]  例如這個字是很開心的解釋
[00:18:20.160 --> 00:18:22.880]  是給人覺得很鼓勵的
[00:18:22.880 --> 00:18:24.920]  一定不是罵人
[00:18:24.920 --> 00:18:27.920]  或者說一些很不幸很不祥的結果
[00:18:27.920 --> 00:18:29.280]  一定不是
[00:18:29.280 --> 00:18:30.480]  你後來查了一下
[00:18:30.480 --> 00:18:32.880]  果然是說開心
[00:18:32.880 --> 00:18:35.400]  這些是一些很好的收穫
[00:18:35.400 --> 00:18:37.280]  就是你開始發現到
[00:18:37.280 --> 00:18:41.600]  你的預測準確程度高了
[00:18:41.600 --> 00:18:44.280]  這個是一個好的正能量
[00:18:44.280 --> 00:18:46.920]  就是說你的自信高了
[00:18:46.920 --> 00:18:50.440]  還有一些學生是看了很多書
[00:18:50.440 --> 00:18:51.880]  他自己計算一下
[00:18:51.880 --> 00:18:55.440]  這些10頁紙有一個小時
[00:18:55.440 --> 00:18:59.560]  這本書有8頁紙有10個小時
[00:18:59.560 --> 00:19:02.440]  是不是真的呢?其實不是
[00:19:02.440 --> 00:19:05.920]  他想起來是頭頭來的
[00:19:05.920 --> 00:19:09.480]  慢慢習慣這個作者寫東西的風格
[00:19:09.480 --> 00:19:12.920]  知道有些東西他是特別很詳細舉例的
[00:19:12.920 --> 00:19:15.160]  那些舉例的必要性不是很高
[00:19:15.160 --> 00:19:16.960]  要看得到每個字的
[00:19:16.960 --> 00:19:19.880]  大約他都是跟上舉例再引證
