
[00:00:00.000 --> 00:00:07.000]  多謝教會今次的講道是分開五堂創出利民生
[00:02:38.000 --> 00:02:40.000]  為的是要人與神保持好的關係
[00:02:40.000 --> 00:02:44.000]  以至能夠承擔神給人的使命
[00:02:44.000 --> 00:02:45.000]  我再說一次
[00:02:45.000 --> 00:02:47.000]  這些祭這些節期
[00:02:47.000 --> 00:02:48.000]  是要提醒人
[00:02:48.000 --> 00:02:50.000]  我們要與神保持好的關係
[00:02:50.000 --> 00:02:53.000]  以至能夠承擔神給人的使命
[00:02:53.000 --> 00:02:55.000]  人需要以罪為罪
[00:02:55.000 --> 00:02:56.000]  以人為人
[00:02:56.000 --> 00:02:58.000]  以神為神
[00:02:58.000 --> 00:02:59.000]  《創世紀》提到
[00:02:59.000 --> 00:03:00.000]  人是神所做的
[00:03:00.000 --> 00:03:02.000]  人是神所屬的
[00:03:02.000 --> 00:03:04.000]  人要遵神而行
[00:03:04.000 --> 00:03:05.000]  《出來及記》提到
[00:03:05.000 --> 00:03:06.000]  人要侍奉神
[00:03:06.000 --> 00:03:08.000]  要離開舊的生活
[00:03:08.000 --> 00:03:09.000]  開始新的生活
[00:03:09.000 --> 00:03:10.000]  與神同行
[00:03:10.000 --> 00:03:12.000]  神就與人同在
[00:03:12.000 --> 00:03:14.000]  人亦都可以被神所用
[00:03:14.000 --> 00:03:15.000]  《理美記》提到的是
[00:03:15.000 --> 00:03:17.000]  人如何利罪成性
[00:03:17.000 --> 00:03:18.000]  提到牽制
[00:03:18.000 --> 00:03:19.000]  提到守節
[00:03:19.000 --> 00:03:21.000]  提醒人要以罪為罪
[00:03:21.000 --> 00:03:22.000]  以人為人
[00:03:22.000 --> 00:03:23.000]  以神為神
[00:03:23.000 --> 00:03:24.000]  遵神而行
[00:03:24.000 --> 00:03:26.000]  被神所用
[00:03:26.000 --> 00:03:27.000]  蒙神所愛
[00:03:27.000 --> 00:03:28.000]  人要侍奉
[00:03:28.000 --> 00:03:30.000]  人要聖潔
[00:03:30.000 --> 00:03:31.000]  《理美記》的特色
[00:03:31.000 --> 00:03:32.000]  第一件事
[00:03:32.000 --> 00:03:33.000]  一至五章告訴我們
[00:03:33.000 --> 00:03:35.000]  有牽制的要求
[00:03:35.000 --> 00:03:36.000]  其實所有的制
[00:03:36.000 --> 00:03:37.000]  有不同的作用
[00:03:37.000 --> 00:03:38.000]  有不同的意思
[00:03:38.000 --> 00:03:40.000]  基本上聖經里提到制
[00:03:40.000 --> 00:03:41.000]  有五個作用
[00:03:41.000 --> 00:03:43.000]  第一是贖罪
[00:03:43.000 --> 00:03:44.000]  第二是感恩
[00:03:44.000 --> 00:03:46.000]  第三是納約
[00:03:46.000 --> 00:03:47.000]  第四是還原
[00:03:47.000 --> 00:03:49.000]  第五是敬拜
[00:03:49.000 --> 00:03:50.000]  五個作用
[00:03:50.000 --> 00:03:53.000]  贖罪 感恩 納約 還原 敬拜
[00:03:53.000 --> 00:03:55.000]  當你回去讀《理美記》
[00:03:55.000 --> 00:03:56.000]  很多人告訴我
[00:03:56.000 --> 00:03:58.000]  創世紀沒有問題
[00:03:58.000 --> 00:04:01.000]  出埃及 頭盤放在家裡
[00:04:01.000 --> 00:04:03.000]  入礦就不行了
[00:04:03.000 --> 00:04:05.000]  去到《理美記》更加不用說
[00:04:05.000 --> 00:04:07.000]  不如將我獻制算了
[00:04:07.000 --> 00:04:09.000]  要我讀《理美記》
[00:04:09.000 --> 00:04:11.000]  不如將我獻制就算了
[00:04:11.000 --> 00:04:12.000]  真的搞不定
[00:04:12.000 --> 00:04:13.000]  很多制當我讀的時候
[00:04:13.000 --> 00:04:15.000]  我真的很有耐性
[00:04:15.000 --> 00:04:17.000]  我要準備說
[00:04:17.000 --> 00:04:19.000]  一定要逐個字讀完
[00:04:19.000 --> 00:04:20.000]  讀完之後
[00:04:20.000 --> 00:04:21.000]  我告訴你
[00:04:21.000 --> 00:04:23.000]  真的不容易
[00:04:23.000 --> 00:04:24.000]  不容易
[00:04:24.000 --> 00:04:25.000]  一至三章提到
[00:04:25.000 --> 00:04:29.000]  若有乜 若以乜 若用乜
[00:04:29.000 --> 00:04:32.000]  就要點 必用點 必在點
[00:04:32.000 --> 00:04:35.000]  乜和點是很重要的
[00:04:35.000 --> 00:04:37.000]  你若有乜 若以乜 若用乜
[00:04:37.000 --> 00:04:39.000]  你就要點 必用點 必在點
[00:04:39.000 --> 00:04:41.000]  原來神叫我們獻制
[00:04:41.000 --> 00:04:43.000]  守節很多的東西
[00:04:43.000 --> 00:04:44.000]  是有規有矩的
[00:04:44.000 --> 00:04:46.000]  你要用什麼來獻
[00:04:46.000 --> 00:04:47.000]  如何獻 獻在哪裡
[00:04:47.000 --> 00:04:49.000]  說得清清楚楚
[00:04:49.000 --> 00:04:51.000]  原來服侍神
[00:04:51.000 --> 00:04:53.000]  不是說服侍大曬的
[00:04:53.000 --> 00:04:55.000]  不是隨心所欲的
[00:04:55.000 --> 00:04:57.000]  我來服侍還這麼多要求
[00:04:57.000 --> 00:04:58.000]  有要求沒問題
[00:04:58.000 --> 00:05:00.000]  有時沒要求才出問題
[00:05:00.000 --> 00:05:02.000]  教會不要太多規矩
[00:05:02.000 --> 00:05:04.000]  但教會不要沒有規矩
[00:05:04.000 --> 00:05:05.000]  所以《理美記》你看得到
[00:05:05.000 --> 00:05:06.000]  當我讀的時候
[00:05:06.000 --> 00:05:08.000]  我印象很深
[00:05:08.000 --> 00:05:11.000]  他連分量各樣都說得很清楚
[00:05:11.000 --> 00:05:12.000]  我說為什麼那麼清楚
[00:05:12.000 --> 00:05:13.000]  他告訴你
[00:05:13.000 --> 00:05:16.000]  你要記住不是隨心所欲
[00:05:16.000 --> 00:05:18.000]  而是有規有矩
[00:05:18.000 --> 00:05:21.000]  我覺得教會當中是需要這樣
[00:05:21.000 --> 00:05:23.000]  第四章第五章
[00:05:23.000 --> 00:05:26.000]  告訴我們有兩章說的東西有些不同
[00:05:26.000 --> 00:05:28.000]  他說你知道就要點
[00:05:28.000 --> 00:05:31.000]  你不知道你都有罪
[00:05:31.000 --> 00:05:33.000]  他提到在第四章
[00:05:33.000 --> 00:05:35.000]  所犯的罪自己知道
[00:05:35.000 --> 00:05:38.000]  就要拿一隻沒殘疾的公山羊為祭物
[00:05:38.000 --> 00:05:40.000]  第五章十七節說
[00:05:40.000 --> 00:05:43.000]  他雖然不知道還是有罪
[00:05:43.000 --> 00:05:45.000]  就要擔當他的罪
[00:05:45.000 --> 00:05:46.000]  我常提醒弟兄姐妹
[00:05:46.000 --> 00:05:48.000]  不知道又不是大曬
[00:05:48.000 --> 00:05:49.000]  為什麼我說那麼多大曬
[00:05:49.000 --> 00:05:52.000]  原來不知道都不是大曬
[00:05:52.000 --> 00:05:53.000]  明知故犯
[00:05:53.000 --> 00:05:54.000]  無論是明知故犯
[00:05:54.000 --> 00:05:56.000]  或者無知錯犯
[00:05:56.000 --> 00:05:57.000]  都是錯的
[00:05:57.000 --> 00:05:58.000]  都有後果
[00:05:58.000 --> 00:05:59.000]  都應該避免
[00:05:59.000 --> 00:06:01.000]  都應該處理
[00:06:01.000 --> 00:06:02.000]  我今早提過
[00:06:02.000 --> 00:06:03.000]  被一塊石頭打到
[00:06:03.000 --> 00:06:05.000]  我們可以說是意外
[00:06:05.000 --> 00:06:08.000]  你走下去被同一個石頭打到
[00:06:08.000 --> 00:06:10.000]  這個就是有問題
[00:06:10.000 --> 00:06:12.000]  人可以有意外
[00:06:12.000 --> 00:06:15.000]  但是不要讓這個意外重復發生
[00:06:15.000 --> 00:06:17.000]  尊敬和敬畏神
[00:06:17.000 --> 00:06:19.000]  尊重神敬畏神
[00:06:19.000 --> 00:06:21.000]  是神對人的要求
[00:06:21.000 --> 00:06:23.000]  撒慕爾記上有句話很清楚
[00:06:23.000 --> 00:06:24.000]  尊重我
[00:06:24.000 --> 00:06:26.000]  我必寵看他
[00:06:26.000 --> 00:06:27.000]  藐視我
[00:06:27.000 --> 00:06:29.000]  他必被輕視
[00:06:29.000 --> 00:06:32.000]  人要尊重神的吩咐
[00:06:32.000 --> 00:06:35.000]  我自己在教會很多年
[00:06:35.000 --> 00:06:37.000]  服事當中遇到很多不同的同工
[00:06:37.000 --> 00:06:39.000]  遇到很多不同的弟兄姐妹
[00:06:39.000 --> 00:06:41.000]  他們都有參與侍奉
[00:06:41.000 --> 00:06:43.000]  我自己常常對我觀察裡面
[00:06:43.000 --> 00:06:45.000]  有兩樣東西我自己覺得是
[00:06:45.000 --> 00:06:47.000]  我敬重什麼人呢
[00:06:47.000 --> 00:06:50.000]  我敬重尊重神的人
[00:06:50.000 --> 00:06:52.000]  再有才華
[00:06:52.000 --> 00:06:53.000]  再有才幹
[00:06:53.000 --> 00:06:55.000]  對神沒有尊重
[00:06:55.000 --> 00:06:56.000]  對不起
[00:06:56.000 --> 00:06:58.000]  我不敬重這樣的人
[00:06:58.000 --> 00:07:00.000]  我看重敬畏神的人
[00:07:00.000 --> 00:07:02.000]  你再有本事
[00:07:02.000 --> 00:07:03.000]  再有財富
[00:07:03.000 --> 00:07:05.000]  但是你不敬畏神
[00:07:05.000 --> 00:07:06.000]  對不起
[00:07:06.000 --> 00:07:08.000]  我不看重這樣的人
[00:07:08.000 --> 00:07:10.000]  人要尊重神
[00:07:10.000 --> 00:07:11.000]  人要尊重神的吩咐
[00:07:11.000 --> 00:07:13.000]  我覺得這個基督徒是很基本的
[00:07:13.000 --> 00:07:15.000]  我們來到神的教會
[00:07:15.000 --> 00:07:16.000]  這是神的殿
[00:07:16.000 --> 00:07:18.000]  我們要尊重神的教會
[00:07:18.000 --> 00:07:19.000]  尊重神的殿
[00:07:19.000 --> 00:07:21.000]  第六章至第十章
[00:07:21.000 --> 00:07:22.000]  祭司的本分
[00:07:22.000 --> 00:07:24.000]  這裡分享我有三部分
[00:07:24.000 --> 00:07:26.000]  六至七章
[00:07:26.000 --> 00:07:27.000]  提到祭司的責任
[00:07:27.000 --> 00:07:29.000]  按鎖定的條例來服事
[00:07:29.000 --> 00:07:31.000]  第八章提到祭司的成性
[00:07:31.000 --> 00:07:34.000]  按所有的身份來服事
[00:07:34.000 --> 00:07:35.000]  提到物件的成性
[00:07:35.000 --> 00:07:37.000]  提到祭司的成性
[00:07:37.000 --> 00:07:39.000]  九至十章提到祭司的服事
[00:07:39.000 --> 00:07:42.000]  按所有的結果來服事
[00:07:42.000 --> 00:07:43.000]  意思是什麼呢
[00:07:43.000 --> 00:07:45.000]  你要達到這樣的果效
[00:07:45.000 --> 00:07:47.000]  你要達到這樣的結果
[00:07:47.000 --> 00:07:49.000]  原來服事神有目的有原因的
[00:07:49.000 --> 00:07:51.000]  不只是做
[00:07:51.000 --> 00:07:54.000]  原來做是希望有所得有所獲的
[00:07:54.000 --> 00:07:56.000]  所以下面我特別提一提
[00:07:56.000 --> 00:07:58.000]  第九至十章祭司的服事
[00:07:58.000 --> 00:08:00.000]  阿倫提到向百姓獻祭
[00:08:00.000 --> 00:08:05.000]  後來提到有火從耶和華面前出來
[00:08:05.000 --> 00:08:07.000]  到第十章
[00:08:07.000 --> 00:08:09.000]  同一句話
[00:08:09.000 --> 00:08:11.000]  有火從耶和華面前出來
[00:08:11.000 --> 00:08:13.000]  大量的後果不同
[00:08:13.000 --> 00:08:14.000]  一個說什麼呢
[00:08:14.000 --> 00:08:18.000]  他說一見到的時候就都歡呼
[00:08:18.000 --> 00:08:19.000]  前面說什麼呢
[00:08:19.000 --> 00:08:22.000]  耶和華的榮光向眾民顯現
[00:08:22.000 --> 00:08:24.000]  為什麼一個有榮光
[00:08:24.000 --> 00:08:25.000]  第二個說什麼呢
[00:08:25.000 --> 00:08:27.000]  這些火出來將他們消滅
[00:08:27.000 --> 00:08:29.000]  兩個都是耶和華的火
[00:08:29.000 --> 00:08:31.000]  一個是顯出神的榮耀
[00:08:31.000 --> 00:08:33.000]  一個顯出神的審判
[00:08:33.000 --> 00:08:35.000]  原來司封神前面有提到
[00:08:35.000 --> 00:08:39.000]  祭司的服事按所有的結果來服事神
[00:08:39.000 --> 00:08:41.000]  要達到這個榮耀神
[00:08:41.000 --> 00:08:43.000]  不要達到神的審判
[00:08:43.000 --> 00:08:45.000]  讓神審判我們
[00:08:45.000 --> 00:08:47.000]  剛才有提到大令敬拜弟兄
[00:08:47.000 --> 00:08:52.000]  有提到今年是改革的五百週年
[00:08:52.000 --> 00:08:55.000]  其中有提到全民皆祭司
[00:08:55.000 --> 00:08:57.000]  意思就是你和我都要服事神
[00:08:57.000 --> 00:08:58.000]  服事神的時候
[00:08:58.000 --> 00:09:01.000]  我們需要按照神的心意來服事
[00:09:01.000 --> 00:09:03.000]  人要按所得的恩賜
[00:09:03.000 --> 00:09:06.000]  人要按神的心意來服事神
[00:09:06.000 --> 00:09:08.000]  下面有提到羅馬書
[00:09:08.000 --> 00:09:10.000]  林前和以弗所書
[00:09:10.000 --> 00:09:13.000]  有提到我們的所有的恩賜
[00:09:13.000 --> 00:09:14.000]  你有什麼恩賜
[00:09:14.000 --> 00:09:15.000]  你用什麼恩賜
[00:09:15.000 --> 00:09:17.000]  林前說我們服事神
[00:09:17.000 --> 00:09:18.000]  是要叫人得益處
[00:09:18.000 --> 00:09:21.000]  以弗所書說要建立基督的身體
[00:09:21.000 --> 00:09:24.000]  彼得全書說要叫神得榮耀
[00:09:24.000 --> 00:09:28.000]  一方面提到前面說人要尊重神
[00:09:28.000 --> 00:09:31.000]  後面說人要自重人的本分
[00:09:31.000 --> 00:09:36.000]  十一章到十五章提到潔正和不潔正
[00:09:36.000 --> 00:09:38.000]  他提到要分辨
[00:09:38.000 --> 00:09:40.000]  然後提到要處理
[00:09:40.000 --> 00:09:42.000]  原來我們在神的侍奉當中
[00:09:42.000 --> 00:09:44.000]  在神的聖言當中
[00:09:44.000 --> 00:09:46.000]  需要分辨潔與不潔
[00:09:46.000 --> 00:09:48.000]  而且要處理這些東西
[00:09:48.000 --> 00:09:49.000]  所以說要分辨當中
[00:09:49.000 --> 00:09:53.000]  不要以為你分辨就是論斷
[00:09:53.000 --> 00:09:54.000]  不是的
[00:09:54.000 --> 00:09:57.000]  論斷和判斷是不同的
[00:09:57.000 --> 00:10:00.000]  要處理不是表示我們不包容
[00:10:00.000 --> 00:10:02.000]  要處理反而是縱容
[00:10:02.000 --> 00:10:04.000]  不對就是不對
[00:10:04.000 --> 00:10:06.000]  有句話我不知道大家有沒有聽過
[00:10:06.000 --> 00:10:09.000]  我記得我們在電台聽過
[00:10:09.000 --> 00:10:11.000]  講的人大家很熟悉
[00:10:11.000 --> 00:10:13.000]  姓李名嘉誠
[00:10:13.000 --> 00:10:15.000]  知不知道是誰
[00:10:15.000 --> 00:10:17.000]  嘉誠哥
[00:10:17.000 --> 00:10:19.000]  李嘉誠說
[00:10:19.000 --> 00:10:22.000]  他說金無足尺人無完人
[00:10:22.000 --> 00:10:24.000]  有沒有聽過這句話
[00:10:24.000 --> 00:10:25.000]  沒有聽過
[00:10:25.000 --> 00:10:27.000]  金無足尺人無完人
[00:10:27.000 --> 00:10:29.000]  沒有金無足金
[00:10:29.000 --> 00:10:31.000]  所謂沒有一尺
[00:10:31.000 --> 00:10:32.000]  是999的尺
[00:10:32.000 --> 00:10:34.000]  人無完全的人
[00:10:34.000 --> 00:10:36.000]  有時我們要記得有些東西
[00:10:36.000 --> 00:10:38.000]  提到是侍奉神的人
[00:10:38.000 --> 00:10:40.000]  要處理我們自己潔與不潔
[00:10:40.000 --> 00:10:41.000]  不對的東西我們要處理
[00:10:41.000 --> 00:10:43.000]  有時我問既然人無完人的時候
[00:10:43.000 --> 00:10:46.000]  要問一問有沒有人提我們呢
[00:10:46.000 --> 00:10:49.000]  我們問一問我們有沒有提人呢
[00:10:49.000 --> 00:10:51.000]  既然我不完全的時候
[00:10:51.000 --> 00:10:53.000]  我需要人提我
[00:10:53.000 --> 00:10:54.000]  既然人完全的時候
[00:10:54.000 --> 00:10:55.000]  我需要提人
[00:10:55.000 --> 00:10:57.000]  提人不是叫你指手畫腳
[00:10:57.000 --> 00:10:59.000]  公開的來到亂說話
[00:10:59.000 --> 00:11:01.000]  但人需要關心人
[00:11:01.000 --> 00:11:03.000]  需要彼此提醒
[00:11:03.000 --> 00:11:05.000]  我有時內不中都會問下人
[00:11:05.000 --> 00:11:07.000]  我都會問
[00:11:07.000 --> 00:11:09.000]  我問的時候不是說自己有沒有對自己有信心
[00:11:09.000 --> 00:11:11.000]  而是我相信人會給我
[00:11:11.000 --> 00:11:13.000]  有一定需要聽的意見
[00:11:13.000 --> 00:11:15.000]  曾元書28章告訴我們
[00:11:15.000 --> 00:11:17.000]  遮掩自己罪過必不亨通
[00:11:17.000 --> 00:11:20.000]  承認離棄罪過的必蒙連戳
[00:11:20.000 --> 00:11:23.000]  人要慎重自己的生活
[00:11:23.000 --> 00:11:25.000]  我不知你記不記得三個重
[00:11:25.000 --> 00:11:26.000]  一個是尊重
[00:11:26.000 --> 00:11:27.000]  一個是自重
[00:11:27.000 --> 00:11:29.000]  一個是慎重
[00:11:29.000 --> 00:11:30.000]  第四點就是提到
[00:11:30.000 --> 00:11:32.000]  侍奉和生活
[00:11:32.000 --> 00:11:33.000]  為你們贖罪
[00:11:33.000 --> 00:11:35.000]  使你們潔正
[00:11:35.000 --> 00:11:37.000]  原來我們侍奉神的時候
[00:11:37.000 --> 00:11:38.000]  侍奉要好
[00:11:38.000 --> 00:11:39.000]  生活要對
[00:11:39.000 --> 00:11:41.000]  下面講到有四樣東西
[00:11:41.000 --> 00:11:43.000]  就是我們需要知道
[00:11:43.000 --> 00:11:44.000]  我是耶和華你們的神
[00:11:44.000 --> 00:11:46.000]  曾經領你們從埃及地出來
[00:11:46.000 --> 00:11:49.000]  為要將迦南地賜給你們
[00:11:49.000 --> 00:11:51.000]  要作你們的神
[00:11:51.000 --> 00:11:54.000]  你記不記得25章38節
[00:11:54.000 --> 00:11:59.000]  講到第四16-27節
[00:11:59.000 --> 00:12:01.000]  侍奉和生活
[00:12:01.000 --> 00:12:03.000]  提到就是說
[00:12:03.000 --> 00:12:04.000]  這裡講得很重要
[00:12:04.000 --> 00:12:05.000]  這裡我覺得很重要的一樣的題
[00:12:05.000 --> 00:12:07.000]  就是當他提到
[00:12:07.000 --> 00:12:08.000]  為你們贖罪
[00:12:08.000 --> 00:12:09.000]  使你們潔正
[00:12:09.000 --> 00:12:10.000]  歸神為聖
[00:12:10.000 --> 00:12:11.000]  他一路有講
[00:12:11.000 --> 00:12:13.000]  有句說話常常出現23-27章
[00:12:13.000 --> 00:12:15.000]  7節講什麼呢
[00:12:15.000 --> 00:12:17.000]  我是耶和華你們的神
[00:12:17.000 --> 00:12:18.000]  我是耶和華你們的神
[00:12:18.000 --> 00:12:20.000]  19章提了5次
[00:12:20.000 --> 00:12:22.000]  你看下面的經文特意列出來
[00:12:22.000 --> 00:12:24.000]  我耶和華你們的神
[00:12:24.000 --> 00:12:26.000]  領你們從埃及地出來
[00:12:26.000 --> 00:12:28.000]  以色列人都是我的僕人
[00:12:28.000 --> 00:12:30.000]  是從我從埃及地領出來
[00:12:30.000 --> 00:12:31.000]  我耶和華你們的神
[00:12:31.000 --> 00:12:32.000]  我耶和華你們的神
[00:12:32.000 --> 00:12:34.000]  曾經將你們從埃及地領出來
[00:12:34.000 --> 00:12:35.000]  從埃及地領出來
[00:12:35.000 --> 00:12:36.000]  作他們的神
[00:12:36.000 --> 00:12:38.000]  我是耶和華
[00:12:38.000 --> 00:12:40.000]  我是耶和華
[00:12:40.000 --> 00:12:41.000]  這裡提醒我
[00:12:41.000 --> 00:12:42.000]  當我讀的時候
[00:12:42.000 --> 00:12:43.000]  我經常在思考
[00:12:43.000 --> 00:12:45.000]  為什麼神在講這些
[00:12:45.000 --> 00:12:46.000]  提醒我們
[00:12:46.000 --> 00:12:48.000]  我領你出埃及
[00:12:48.000 --> 00:12:49.000]  我發現很多時候
[00:12:49.000 --> 00:12:51.000]  我剛剛說
[00:12:51.000 --> 00:12:52.000]  信了之後就不信
[00:12:52.000 --> 00:12:54.000]  碰了之後就不碰
[00:12:54.000 --> 00:12:55.000]  不要這樣做
[00:12:55.000 --> 00:12:56.000]  他提醒我們
[00:12:56.000 --> 00:12:57.000]  我們的身份
[00:12:57.000 --> 00:12:59.000]  提醒我們與神的關係
[00:12:59.000 --> 00:13:01.000]  告訴我們是蒙恩的人
[00:13:01.000 --> 00:13:03.000]  神救了我們出來
[00:13:03.000 --> 00:13:05.000]  我們與神和好
[00:13:05.000 --> 00:13:06.000]  不要忘記
[00:13:06.000 --> 00:13:07.000]  不要不珍惜
[00:13:07.000 --> 00:13:09.000]  神給我們的恩典
[00:13:09.000 --> 00:13:11.000]  我們要看重神的恩典
[00:13:11.000 --> 00:13:13.000]  神救了我們
[00:13:13.000 --> 00:13:15.000]  你不要搞禍他
[00:13:15.000 --> 00:13:17.000]  有沒有試過得罪老婆
[00:13:17.000 --> 00:13:20.000]  我看來他好像不懂得罪老婆
[00:13:20.000 --> 00:13:23.000]  你應該說你開玩笑
[00:13:23.000 --> 00:13:25.000]  師母不在
[00:13:25.000 --> 00:13:28.000]  有沒有試過得罪老婆
[00:13:28.000 --> 00:13:29.000]  得罪老婆的時候
[00:13:29.000 --> 00:13:30.000]  真的很辛苦
[00:13:30.000 --> 00:13:31.000]  你知不知道
[00:13:31.000 --> 00:13:32.000]  因為他不是一個閒人
[00:13:32.000 --> 00:13:33.000]  他不是一個外人
[00:13:33.000 --> 00:13:35.000]  他是你身邊人
[00:13:35.000 --> 00:13:36.000]  很難的
[00:13:36.000 --> 00:13:37.000]  那時候得罪
[00:13:37.000 --> 00:13:38.000]  一刻失敗了
[00:13:38.000 --> 00:13:39.000]  一天又收不回
[00:13:39.000 --> 00:13:40.000]  做錯了
[00:13:40.000 --> 00:13:41.000]  搞不定
[00:13:41.000 --> 00:13:42.000]  搞禍了
[00:13:42.000 --> 00:13:44.000]  有時候就想盡辦法去哄他
[00:13:44.000 --> 00:13:46.000]  走過去又撞他
[00:13:46.000 --> 00:13:48.000]  走過去又找個頭頂他
[00:13:48.000 --> 00:13:49.000]  不是撞他的頭
[00:13:49.000 --> 00:13:50.000]  就是撞他
[00:13:50.000 --> 00:13:51.000]  撞他
[00:13:51.000 --> 00:13:53.000]  就像貓那樣
[00:13:53.000 --> 00:13:54.000]  希望他回心轉意
[00:13:54.000 --> 00:13:56.000]  又扮貓又扮狗
[00:13:56.000 --> 00:13:57.000]  什麼都做了
[00:13:57.000 --> 00:13:58.000]  他又不理我
[00:13:58.000 --> 00:14:00.000]  跟他說sorry
[00:14:00.000 --> 00:14:01.000]  下次不敢
[00:14:01.000 --> 00:14:02.000]  有時候寫張紙跟他說
[00:14:02.000 --> 00:14:03.000]  不要生氣
[00:14:03.000 --> 00:14:04.000]  你生氣很肉酸
[00:14:04.000 --> 00:14:05.000]  會老的
[00:14:05.000 --> 00:14:06.000]  有皺紋
[00:14:06.000 --> 00:14:07.000]  說了一大堆他都不理
