
[00:00:00.000 --> 00:00:02.000]  早晨 聽者會平安
[00:07:32.040 --> 00:07:36.040]  而且主耶穌預備早餐給門徒吃
[00:07:36.040 --> 00:07:39.040]  然後跟他們聊天
[00:07:39.040 --> 00:07:44.040]  主耶穌用40天這麼久向他們演說
[00:07:44.040 --> 00:07:48.040]  就是說這個證據是重要到不得了
[00:07:48.040 --> 00:07:51.040]  以至這一班見過主耶穌
[00:07:51.040 --> 00:07:53.040]  跟他一起來往的人
[00:07:53.040 --> 00:07:58.040]  他們連犧牲性命都在所不惜
[00:07:58.040 --> 00:08:01.040]  然後將這個活的主
[00:08:01.040 --> 00:08:04.040]  來到普天下人宣講
[00:08:04.040 --> 00:08:06.040]  好像我們剛才詩歌說
[00:08:06.040 --> 00:08:10.040]  要宣講到世界每一個角落
[00:08:10.040 --> 00:08:15.040]  今天你會坐在永生中學這個禮堂裡
[00:08:15.040 --> 00:08:16.040]  這個小禮堂裡
[00:08:16.040 --> 00:08:19.040]  來敬拜是一件神奇的事
[00:08:19.040 --> 00:08:21.040]  有科學家說
[00:08:21.040 --> 00:08:24.040]  如果有神學家很厲害
[00:08:24.040 --> 00:08:30.040]  讀什麼分子還是量子物理學博士
[00:08:30.040 --> 00:08:32.040]  後來成為神學家的牛津的人說
[00:08:32.040 --> 00:08:35.040]  如果你要講證據
[00:08:35.040 --> 00:08:37.040]  講神存在的證據
[00:08:37.040 --> 00:08:40.040]  就是看教會的存在就行了
[00:08:40.040 --> 00:08:42.040]  因為如果沒有神
[00:08:42.040 --> 00:08:44.040]  也沒有耶穌復活
[00:08:44.040 --> 00:08:46.040]  就不會有教會
[00:08:46.040 --> 00:08:47.040]  今天有教會
[00:08:47.040 --> 00:08:49.040]  全世界都有教會
[00:08:49.040 --> 00:08:50.040]  而且全世界的教會
[00:08:50.040 --> 00:08:52.040]  是死也死不去的
[00:08:52.040 --> 00:08:54.040]  逢生要弄死教會
[00:08:54.040 --> 00:08:55.040]  結果自己死了
[00:08:55.040 --> 00:08:58.040]  然後教會繼續蓬勃
[00:08:58.040 --> 00:08:59.040]  教會雖死
[00:08:59.040 --> 00:09:01.040]  但是仍然復活
[00:09:01.040 --> 00:09:02.040]  為什麼
[00:09:02.040 --> 00:09:04.040]  因為我們復活的主
[00:09:04.040 --> 00:09:07.040]  仍然照顧他自己的教會
[00:09:07.040 --> 00:09:10.040]  然後宣告復活主基督
[00:09:10.040 --> 00:09:13.040]  都是帶著復活的大能
[00:09:13.040 --> 00:09:15.040]  來扭轉人的生命
[00:09:15.040 --> 00:09:16.040]  親愛的弟兄姊妹
[00:09:16.040 --> 00:09:19.040]  願你的生命繼續恩著復活主
[00:09:19.040 --> 00:09:23.040]  經驗生命的改變
[00:09:23.040 --> 00:09:25.040]  在《仕途行傳》說
[00:09:25.040 --> 00:09:29.040]  到了五旬節
[00:09:29.040 --> 00:09:32.040]  讓我們站起來講道
[00:09:32.040 --> 00:09:34.040]  站起來講道是說什麼呢
[00:09:34.040 --> 00:09:38.040]  就是講了詩篇
[00:09:38.040 --> 00:09:41.040]  《仕途行傳》第二章第十四至三十六節
[00:09:41.040 --> 00:09:44.040]  我只抽其中一段來講
[00:09:44.040 --> 00:09:46.040]  彼得在那裏
[00:09:46.040 --> 00:09:48.040]  很有架勢地講
[00:09:48.040 --> 00:09:49.040]  很有能力地講
[00:09:49.040 --> 00:09:51.040]  你們要聽我說
[00:09:51.040 --> 00:09:54.040]  神積著那剎勒人耶穌
[00:09:54.040 --> 00:09:56.040]  在你們中間施行異能
[00:09:56.040 --> 00:09:58.040]  祈示神積
[00:09:58.040 --> 00:10:00.040]  將祂證明出來
[00:10:00.040 --> 00:10:02.040]  證明這位主
[00:10:02.040 --> 00:10:03.040]  證明這位神
[00:10:03.040 --> 00:10:05.040]  以色列的神是活的
[00:10:05.040 --> 00:10:08.040]  祂所差演的耶穌是真實的
[00:10:08.040 --> 00:10:10.040]  這是你們自己知道的
[00:10:10.040 --> 00:10:13.040]  當時祂和那些三年多
[00:10:13.040 --> 00:10:15.040]  看著耶穌在加利利
[00:10:15.040 --> 00:10:16.040]  在猶太
[00:10:16.040 --> 00:10:21.040]  在耶路撒冷所做的事
[00:10:21.040 --> 00:10:22.040]  那些人
[00:10:22.040 --> 00:10:23.040]  我今天和你說話
[00:10:23.040 --> 00:10:26.040]  原來我們整個星期都在一起
[00:10:26.040 --> 00:10:28.040]  你知道我說的話是真是假
[00:10:28.040 --> 00:10:30.040]  彼得就說了
[00:10:30.040 --> 00:10:32.040]  彼得就說
[00:10:32.040 --> 00:10:35.040]  你們就將祂釘死在十字架上
[00:10:35.040 --> 00:10:40.040]  不過神卻將死的痛苦剝走了
[00:10:40.040 --> 00:10:42.040]  叫祂復活
[00:10:42.040 --> 00:10:46.040]  因為祂願不能被死拘禁
[00:10:46.040 --> 00:10:49.040]  這就顯明這位耶穌基督
[00:10:49.040 --> 00:10:50.040]  祂的真身
[00:10:50.040 --> 00:10:53.040]  祂的真正身份是什麼
[00:10:53.040 --> 00:10:56.040]  大衛指著他說
[00:10:56.040 --> 00:10:58.040]  我常見主在我眼前
[00:10:58.040 --> 00:11:00.040]  祂在我右邊
[00:11:00.040 --> 00:11:02.040]  叫我不知搖動
[00:11:02.040 --> 00:11:05.040]  心歡喜我靈快樂
[00:11:05.040 --> 00:11:10.040]  我的肉身要安居在盼望裏面
[00:11:10.040 --> 00:11:12.040]  你必不將我的靈魂
[00:11:12.040 --> 00:11:13.040]  撇在陰間
[00:11:13.040 --> 00:11:17.040]  也都不叫你的聖者見冷壞
[00:11:17.040 --> 00:11:20.040]  你已經將生命的道路指示我
[00:11:20.040 --> 00:11:23.040]  必叫我因見你的面
[00:11:23.040 --> 00:11:26.040]  就得著滿足的快樂
[00:11:26.040 --> 00:11:29.040]  在你的面前有滿足的快樂
[00:11:29.040 --> 00:11:31.040]  在你的面前有永遠的福樂
[00:11:31.040 --> 00:11:35.040]  這就是我們讀的詩篇十六篇
[00:11:35.040 --> 00:11:39.040]  彼得真是很厲害
[00:11:39.040 --> 00:11:41.040]  他不是拿著講章
[00:11:41.040 --> 00:11:42.040]  不是拿著書來講
[00:11:42.040 --> 00:11:48.040]  他直接是唸在五旬節的群眾面前
[00:11:48.040 --> 00:11:50.040]  別人質問他
[00:11:50.040 --> 00:11:52.040]  神早就喝醉了
[00:11:52.040 --> 00:11:54.040]  那麼早我們沒有喝
[00:11:54.040 --> 00:11:56.040]  那麼早我們很清醒
[00:11:56.040 --> 00:11:58.040]  現在我們就是這件事的見證
[00:11:58.040 --> 00:12:01.040]  他就將詩篇十六篇
[00:12:01.040 --> 00:12:04.040]  大半篇差不多原汁原味
[00:12:04.040 --> 00:12:06.040]  一字不譯的
[00:12:06.040 --> 00:12:07.040]  全部講出來
[00:12:07.040 --> 00:12:08.040]  講什麼呢
[00:12:08.040 --> 00:12:10.040]  再聽一次
[00:12:10.040 --> 00:12:12.040]  再聽一次
[00:12:12.040 --> 00:12:15.040]  我心歡喜我靈快樂
[00:12:15.040 --> 00:12:18.040]  肉身安居在指望中
[00:12:18.040 --> 00:12:20.040]  靈魂不撇在陰間
[00:12:20.040 --> 00:12:22.040]  聖者必不見扭壞
[00:12:22.040 --> 00:12:24.040]  生命道路在前面
[00:12:24.040 --> 00:12:26.040]  見你的面
[00:12:26.040 --> 00:12:28.040]  過得著滿足的喜樂
[00:12:28.040 --> 00:12:30.040]  親愛的兄姊妹
[00:12:30.040 --> 00:12:32.040]  興不興奮呢
[00:12:32.040 --> 00:12:34.040]  你猜彼得當時講的時候
[00:12:34.040 --> 00:12:38.040]  會不會真的好像有超級的能力
[00:12:38.040 --> 00:12:40.040]  從他的口中一直掃過去
[00:12:40.040 --> 00:12:43.040]  因為人看著彼得是曾經
[00:12:43.040 --> 00:12:47.040]  因為怕一個小女孩連主都不認
[00:12:47.040 --> 00:12:51.040]  因為門徒怕猶太人
[00:12:51.040 --> 00:12:53.040]  連門都關上
[00:12:53.040 --> 00:12:55.040]  鎖上了門
[00:12:55.040 --> 00:12:57.040]  很怕被人抓
[00:12:57.040 --> 00:12:58.040]  很怕
[00:12:58.040 --> 00:13:00.040]  但是現在門都開了
[00:13:00.040 --> 00:13:01.040]  不怕了
[00:13:01.040 --> 00:13:04.040]  走出來大庭廣眾
[00:13:04.040 --> 00:13:06.040]  這樣來宣講
[00:13:06.040 --> 00:13:10.040]  這個詩篇就是奇妙的經文
[00:13:10.040 --> 00:13:15.040]  就是來證明了這個奇妙的事情
[00:13:15.040 --> 00:13:20.040]  幾千年前的這個詩篇
[00:13:20.040 --> 00:13:22.040]  在千多年後
[00:13:22.040 --> 00:13:26.040]  這樣來應驗具體的
[00:13:26.040 --> 00:13:30.040]  按著字面在耶穌基督身上應驗了
[00:13:30.040 --> 00:13:32.040]  這個就是我們的信仰
[00:13:32.040 --> 00:13:36.040]  是一定反駁不了的
[00:13:36.040 --> 00:13:38.040]  我不信了
[00:13:38.040 --> 00:13:40.040]  你不信
[00:13:40.040 --> 00:13:42.040]  你憑什麼不信才行
[00:13:42.040 --> 00:13:43.040]  我就是不信
[00:13:43.040 --> 00:13:45.040]  那沒有人可以跟你說話
[00:13:45.040 --> 00:13:47.040]  這個世界上
[00:13:47.040 --> 00:13:49.040]  你在法庭審訊
[00:13:49.040 --> 00:13:52.040]  那件發生的案子已經發生了
[00:13:52.040 --> 00:13:54.040]  那接著要審的是什麼呢
[00:13:54.040 --> 00:13:56.040]  口供
[00:13:56.040 --> 00:13:58.040]  每個見證人
[00:13:58.040 --> 00:13:59.040]  那法官做什麼呢
[00:13:59.040 --> 00:14:01.040]  法官做的其實是
[00:14:01.040 --> 00:14:03.040]  他沒有去現場看完所有的東西
[00:14:03.040 --> 00:14:05.040]  他不是身歷其境
[00:14:05.040 --> 00:14:06.040]  所有的東西他都知道
[00:14:06.040 --> 00:14:08.040]  他就問這個問這個問這個
[00:14:08.040 --> 00:14:12.040]  那有一個法律專家
[00:14:12.040 --> 00:14:16.040]  他說耶穌基督復活的見證
[00:14:16.040 --> 00:14:20.040]  放在任何人世間的法庭裏面
[00:14:20.040 --> 00:14:23.040]  都被證實為
[00:14:23.040 --> 00:14:27.040]  必定可信納的證供
[00:14:27.040 --> 00:14:29.040]  法律的權威這樣說
[00:14:29.040 --> 00:14:32.040]  那如果你說我就是不信的
[00:14:32.040 --> 00:14:33.040]  那就很可惜了
[00:14:33.040 --> 00:14:36.040]  因為你的智慧真的高過這些
[00:14:36.040 --> 00:14:38.040]  這麼有學識的人
[00:14:38.040 --> 00:14:43.040]  要不然我們是一個還敢不信的心
[00:14:43.040 --> 00:14:45.040]  所以親愛的
[00:14:45.040 --> 00:14:48.040]  讓我們這些已經信了的人
[00:14:48.040 --> 00:14:52.040]  我們因著重溫彼得所說的
[00:14:52.040 --> 00:14:54.040]  每聽一次彼得
[00:14:54.040 --> 00:14:56.040]  我的信心再堅固一次
[00:14:56.040 --> 00:14:57.040]  行不行
[00:14:57.040 --> 00:14:59.040]  每讀一次詩篇十六篇
[00:14:59.040 --> 00:15:01.040]  我的信心又再堅固一次
[00:15:01.040 --> 00:15:04.040]  是神活潑上傳的道
[00:15:04.040 --> 00:15:07.040]  叫我們得著重生彼得說的
[00:15:07.040 --> 00:15:09.040]  我們因信者福音
[00:15:09.040 --> 00:15:10.040]  就與這位活的主
[00:15:10.040 --> 00:15:13.040]  是有這個生命的那種契合
[00:15:13.040 --> 00:15:15.040]  你說我今天怎樣經驗主
[00:15:15.040 --> 00:15:17.040]  親愛的弟兄姊妹
[00:15:17.040 --> 00:15:20.040]  耶穌不是歷史過去的人物
[00:15:20.040 --> 00:15:25.040]  耶穌也不是只是將來天堂的人物
[00:15:25.040 --> 00:15:29.040]  耶穌是今天在劉永生中學
[00:15:29.040 --> 00:15:30.040]  這個禮堂裏面
[00:15:30.040 --> 00:15:32.040]  與我們同在的
[00:15:32.040 --> 00:15:34.040]  復活的主
[00:15:34.040 --> 00:15:35.040]  如果祂不是復活
[00:15:35.040 --> 00:15:38.040]  我們剛才唱的歌都沒什麼意思了
[00:15:38.040 --> 00:15:39.040]  我們向著誰唱
[00:15:39.040 --> 00:15:41.040]  向著祂唱
[00:15:41.040 --> 00:15:43.040]  祂聽
[00:15:43.040 --> 00:15:45.040]  我們怎樣與祂交往
[00:15:45.040 --> 00:15:47.040]  就是與祂聊天
[00:15:47.040 --> 00:15:49.040]  有一個科學院的院長
[00:15:49.040 --> 00:15:50.040]  人家問他
[00:15:50.040 --> 00:15:53.040]  院長你是信主的
[00:15:53.040 --> 00:15:56.040]  那你怎樣與你的學生傳福音
[00:15:56.040 --> 00:15:58.040]  他說我是科學人
[00:15:58.040 --> 00:16:00.040]  科學人就做實驗
[00:16:00.040 --> 00:16:03.040]  叫他們與耶穌聊天
[00:16:03.040 --> 00:16:05.040]  去祈禱
[00:16:05.040 --> 00:16:07.040]  看耶穌怎樣應祂
[00:16:07.040 --> 00:16:08.040]  親愛的弟兄姊妹
[00:16:08.040 --> 00:16:10.040]  我們每個人生命的開始
[00:16:10.040 --> 00:16:12.040]  都是主救我
[00:16:12.040 --> 00:16:14.040]  主可憐我
[00:16:14.040 --> 00:16:17.040]  你的生命今天奄奄一息
[00:16:17.040 --> 00:16:19.040]  垂死掙扎
[00:16:19.040 --> 00:16:21.040]  因為你不繼續用信心
[00:16:21.040 --> 00:16:23.040]  來親近你的主
[00:16:23.040 --> 00:16:25.040]  不去與祂說
[00:16:25.040 --> 00:16:26.040]  如果不是有主
[00:16:26.040 --> 00:16:29.040]  我真的又墮落又衰敗
[00:16:29.040 --> 00:16:30.040]  是失敗了
[00:16:30.040 --> 00:16:32.040]  但是因為有主
[00:16:32.040 --> 00:16:33.040]  我有什麼事
[00:16:33.040 --> 00:16:34.040]  我兒子說
[00:16:34.040 --> 00:16:36.040]  為什麼你只求救我
[00:16:36.040 --> 00:16:37.040]  因為有一次我開電單車
[00:16:37.040 --> 00:16:38.040]  車子倒了
[00:16:38.040 --> 00:16:40.040]  我兒子坐在後面
[00:16:40.040 --> 00:16:41.040]  車子倒的時候
[00:16:41.040 --> 00:16:42.040]  我就祈禱
[00:16:42.040 --> 00:16:43.040]  主啊救我
[00:16:43.040 --> 00:16:44.040]  我兒子多生氣
[00:16:44.040 --> 00:16:46.040]  他說為什麼你只求救
[00:16:46.040 --> 00:16:47.040]  我危急的時候
[00:16:47.040 --> 00:16:49.040]  當然是說救我
[00:16:49.040 --> 00:16:51.040]  就救他那些傻子
[00:16:51.040 --> 00:16:53.040]  我們就是這樣祈禱
[00:16:53.040 --> 00:16:55.040]  時時刻刻祈禱
[00:16:55.040 --> 00:16:58.040]  因為我們的主活著
[00:16:58.040 --> 00:17:01.040]  不是心理上的活著
[00:17:01.040 --> 00:17:03.040]  而是實際上活著
[00:17:03.040 --> 00:17:05.040]  而祂因為已經勝過死亡
[00:17:05.040 --> 00:17:06.040]  復活了
[00:17:06.040 --> 00:17:08.040]  今天祂直著
[00:17:08.040 --> 00:17:10.040]  復活主的靈
[00:17:10.040 --> 00:17:12.040]  是超越所有時空的限制
[00:17:12.040 --> 00:17:15.040]  與信的人同在
[00:17:15.040 --> 00:17:16.040]  行不行
[00:17:16.040 --> 00:17:18.040]  我們求主真的讓我們
[00:17:18.040 --> 00:17:20.040]  對這位復活的主
[00:17:20.040 --> 00:17:21.040]  越來越多的信任
[00:17:21.040 --> 00:17:23.040]  越來越多的體驗
[00:17:23.040 --> 00:17:26.040]  大衛幾時才能讓我們說
[00:17:26.040 --> 00:17:29.040]  由曉德神向他起誓
[00:17:29.040 --> 00:17:30.040]  要在他後裔中
[00:17:30.040 --> 00:17:32.040]  立一位坐在他的寶座上
[00:17:32.040 --> 00:17:35.040]  就預先看明這事
[00:17:35.040 --> 00:17:37.040]  論基督復活說
[00:17:37.040 --> 00:17:39.040]  他的靈魂不偏在陰間
[00:17:39.040 --> 00:17:41.040]  他的肉身也不見扭壞
[00:17:41.040 --> 00:17:42.040]  這耶穌
[00:17:42.040 --> 00:17:44.040]  神已經叫他復活了
[00:17:44.040 --> 00:17:47.040]  我們都為這事作見證
[00:17:47.040 --> 00:17:50.040]  然後他既被神又手高舉
[00:17:50.040 --> 00:17:52.040]  又從父領受了
[00:17:52.040 --> 00:17:53.040]  所應許的聖靈
[00:17:53.040 --> 00:17:55.040]  就把你們所看見
[00:17:55.040 --> 00:17:56.040]  所聽見的
[00:17:56.040 --> 00:17:58.040]  澆灌下來
[00:17:58.040 --> 00:18:00.040]  大衛自己沒有升到天上
[00:18:00.040 --> 00:18:02.040]  但是他自己說
[00:18:02.040 --> 00:18:06.040]  我看見主的仇敵成為他的腳
[00:18:06.040 --> 00:18:07.040]  腳椅
[00:18:07.040 --> 00:18:10.040]  踩下所有的仇敵
[00:18:10.040 --> 00:18:12.040]  彼得這句話
