
[00:00:00.000 --> 00:00:08.320]  我们先做个祈祷预备我们的心
[00:05:05.760 --> 00:05:06.520]  对不对
[00:05:06.520 --> 00:05:08.400]  保罗去大马骰
[00:05:08.400 --> 00:05:09.680]  想迫害信徒
[00:05:09.680 --> 00:05:11.640]  拿着文书
[00:05:11.640 --> 00:05:12.920]  拿着大写真文
[00:05:12.920 --> 00:05:14.040]  要去抓送徒
[00:05:14.040 --> 00:05:15.920]  要将他们放在监里面
[00:05:16.160 --> 00:05:17.440]  但是在路上
[00:05:17.440 --> 00:05:18.880]  没到之前
[00:05:18.880 --> 00:05:20.360]  他见到异象
[00:05:20.360 --> 00:05:22.320]  他生命有了突破
[00:05:22.320 --> 00:05:24.440]  他使命有所承担
[00:05:24.440 --> 00:05:26.520]  我们看刚刚读的那段圣经
[00:05:26.520 --> 00:05:27.280]  第十章
[00:05:27.280 --> 00:05:28.600]  第一至二十三节
[00:05:28.600 --> 00:05:32.360]  里面所谓的细节
[00:05:32.360 --> 00:05:34.680]  都很像上一段经文
[00:05:34.680 --> 00:05:35.480]  第十章
[00:05:35.480 --> 00:05:37.120]  第九章那段经文
[00:05:37.120 --> 00:05:39.000]  里面提到什么呢
[00:05:39.000 --> 00:05:39.920]  彼得
[00:05:39.920 --> 00:05:41.320]  戈利刘两个人
[00:05:41.320 --> 00:05:42.680]  都见异象
[00:05:42.680 --> 00:05:44.480]  这个异象有个目的
[00:05:44.480 --> 00:05:46.000]  是因为有一个使命
[00:05:46.080 --> 00:05:48.880]  就是要开外邦人福音的门
[00:05:48.880 --> 00:05:49.800]  对不对
[00:05:49.800 --> 00:05:51.480]  而同时这个使命
[00:05:51.480 --> 00:05:53.400]  是需要一个很大的突破
[00:05:53.400 --> 00:05:57.480]  就是彼得肯去接受
[00:05:57.480 --> 00:05:59.600]  进入外邦人当中
[00:05:59.600 --> 00:06:01.360]  所以你发现
[00:06:01.360 --> 00:06:03.240]  从扫罗到保罗
[00:06:03.240 --> 00:06:04.760]  一个很大的转变
[00:06:04.760 --> 00:06:06.920]  整个人
[00:06:06.920 --> 00:06:08.920]  是翻天覆地
[00:06:08.920 --> 00:06:09.920]  换了一个人
[00:06:09.920 --> 00:06:11.960]  从逼白人
[00:06:11.960 --> 00:06:13.360]  变成了受逼白的人
[00:06:13.360 --> 00:06:15.440]  从反对耶稣的
[00:06:15.440 --> 00:06:16.920]  变成了传扬耶稣的人
[00:06:16.920 --> 00:06:18.800]  保罗经历这个异象
[00:06:18.800 --> 00:06:19.840]  有了这个突破
[00:06:19.840 --> 00:06:21.640]  承担了一个新的使命
[00:06:21.640 --> 00:06:23.320]  今天第十章一至二十三节
[00:06:23.320 --> 00:06:23.920]  一样
[00:06:23.920 --> 00:06:25.080]  彼得同样
[00:06:25.080 --> 00:06:27.320]  彼得是一个很冲动的人
[00:06:27.320 --> 00:06:30.320]  不容易改变这个人
[00:06:30.320 --> 00:06:32.560]  三番四次
[00:06:32.560 --> 00:06:34.600]  都是很冲动
[00:06:34.600 --> 00:06:36.840]  神要他突破不容易
[00:06:36.840 --> 00:06:38.680]  同样神给他异象
[00:06:38.680 --> 00:06:39.960]  给他有使命
[00:06:39.960 --> 00:06:41.440]  要求他突破
[00:06:41.440 --> 00:06:44.680]  开外邦人福音的门
[00:06:45.440 --> 00:06:46.560]  题目是什么呢
[00:06:46.560 --> 00:06:47.360]  是异象
[00:06:47.360 --> 00:06:48.760]  跟着外邦人福音的门
[00:06:48.760 --> 00:06:50.080]  应该加一个字就是
[00:06:50.080 --> 00:06:52.240]  开外邦人福音的门
[00:06:52.240 --> 00:06:54.400]  这个门之所以能够打开
[00:06:54.400 --> 00:06:55.720]  是基于
[00:06:55.720 --> 00:06:57.520]  是来自一个异象
[00:06:57.520 --> 00:06:58.760]  基于一个使命
[00:06:58.760 --> 00:07:00.440]  是由于一个突破
[00:07:00.440 --> 00:07:04.760]  以致能够完成了这个改变
[00:07:04.760 --> 00:07:06.920]  从扫罗到保罗
[00:07:06.920 --> 00:07:09.720]  这个改变是记载在第九章一至三十节
[00:07:09.720 --> 00:07:12.520]  下一个礼拜
[00:07:12.520 --> 00:07:14.080]  傅牧师会来讲
[00:07:14.080 --> 00:07:15.080]  另一堂道
[00:07:15.080 --> 00:07:16.040]  就是
[00:07:16.040 --> 00:07:19.760]  「戈利留受圣灵晓冠的外邦人」
[00:07:19.760 --> 00:07:22.040]  刚才不知道大家知不知道
[00:07:22.040 --> 00:07:24.200]  其实今天是五旬节
[00:07:24.200 --> 00:07:26.760]  刚刚是耶稣复活之后五十天
[00:07:26.760 --> 00:07:28.600]  其实如果下一个礼拜
[00:07:28.600 --> 00:07:30.280]  如果这个礼拜讲
[00:07:30.280 --> 00:07:31.680]  那一堂就可能更加好
[00:07:31.680 --> 00:07:32.600]  不过时间
[00:07:32.600 --> 00:07:34.000]  不是很配合得到
[00:07:34.000 --> 00:07:35.520]  下个礼拜傅牧师会讲
[00:07:35.520 --> 00:07:37.880]  「戈利留受圣灵晓冠的外邦人」
[00:07:37.880 --> 00:07:39.920]  是第十章二十四至四十八节
[00:07:39.920 --> 00:07:42.720]  而今天我要讲的是第十章一至二十三节
[00:07:42.960 --> 00:07:44.800]  当我看回那个讲道排列表
[00:07:44.800 --> 00:07:45.480]  我发现
[00:07:45.480 --> 00:07:48.120]  少了第九章三十一至四十三节
[00:07:48.120 --> 00:07:49.280]  是不是?
[00:07:49.280 --> 00:07:50.040]  上个礼拜
[00:07:50.040 --> 00:07:51.400]  应该是沈牧师没有讲这段
[00:07:51.400 --> 00:07:52.520]  对不对?
[00:07:52.520 --> 00:07:54.040]  只是讲保罗的改变而已
[00:07:54.040 --> 00:07:59.680]  没有讲第九章三十一节至四十三节这段圣经
[00:07:59.680 --> 00:08:01.640]  如果大家手上有圣经
[00:08:01.640 --> 00:08:03.960]  你打开《四道行传》第九章
[00:08:03.960 --> 00:08:05.520]  那里我们看
[00:08:05.520 --> 00:08:07.000]  我就希望和大家看一看
[00:08:07.000 --> 00:08:08.040]  由第九章三十一节
[00:08:08.040 --> 00:08:10.040]  看到第十章二十三节
[00:08:11.160 --> 00:08:13.960]  第九章三十一节到四十三节
[00:08:13.960 --> 00:08:15.960]  就在第十章一至二十三节之前
[00:08:15.960 --> 00:08:18.160]  当我预备这次讲道
[00:08:18.160 --> 00:08:19.160]  我就在想一想
[00:08:19.160 --> 00:08:21.680]  到底这一段插下去有什么意思呢?
[00:08:21.680 --> 00:08:23.720]  因为上一段讲保罗的改变
[00:08:23.720 --> 00:08:25.440]  下一段讲彼得的改变
[00:08:25.440 --> 00:08:27.440]  中间就插了这一段
[00:08:27.440 --> 00:08:29.520]  当我看回里面的内容
[00:08:29.520 --> 00:08:30.200]  很简单
[00:08:30.200 --> 00:08:32.720]  我们第一大点要讲的就是
[00:08:32.720 --> 00:08:36.640]  神的使命要承担
[00:08:36.640 --> 00:08:39.320]  你看回第九章三十一至四十三节
[00:08:39.320 --> 00:08:40.520]  单单看三十一节
[00:08:41.040 --> 00:08:42.080]  沙子那里怎么说呢?
[00:08:42.080 --> 00:08:42.800]  他说哪时
[00:08:42.800 --> 00:08:46.840]  犹太、加利利、撒玛利亚各处的教会
[00:08:46.840 --> 00:08:48.320]  都得平安
[00:08:48.320 --> 00:08:49.440]  被建立
[00:08:49.440 --> 00:08:51.120]  凡是敬畏主
[00:08:51.120 --> 00:08:52.680]  蒙圣灵的安慰
[00:08:52.680 --> 00:08:54.680]  人数就增加了
[00:08:54.680 --> 00:08:55.600]  对不对?
[00:08:55.600 --> 00:08:58.440]  如果你看回前面第八章那里
[00:08:58.440 --> 00:09:02.200]  神穆斯也有讲到那段经文
[00:09:02.200 --> 00:09:04.320]  讲到从这日起
[00:09:04.320 --> 00:09:06.120]  就是使堤反被害的那一日
[00:09:06.120 --> 00:09:09.000]  耶路撒冷的教会大遭逼迫
[00:09:09.000 --> 00:09:10.520]  除了使徒之外
[00:09:10.520 --> 00:09:14.520]  门徒也分散在犹太和撒玛利亚各处
[00:09:14.520 --> 00:09:15.560]  对不对?
[00:09:15.560 --> 00:09:17.160]  耶路撒冷的教会受迫迫
[00:09:17.160 --> 00:09:19.240]  信徒被迫离开耶路撒冷
[00:09:19.240 --> 00:09:22.760]  去到犹太和撒玛利亚各个地方
[00:09:22.760 --> 00:09:25.720]  你回到第九章看的时候
[00:09:25.720 --> 00:09:29.240]  也有提到犹太、加利利、撒玛利亚
[00:09:29.240 --> 00:09:30.600]  什么意思呢?
[00:09:30.600 --> 00:09:32.480]  如果你回看圣经地图
[00:09:32.480 --> 00:09:33.720]  你回到后面看的时候
[00:09:33.720 --> 00:09:36.080]  其实讲到犹太就在南边
[00:09:36.080 --> 00:09:38.960]  然后撒玛利亚才去到加利利
[00:09:39.240 --> 00:09:41.840]  意思就是由南至北的地方
[00:09:41.840 --> 00:09:44.720]  各处的教会都被建立
[00:09:44.720 --> 00:09:46.000]  都得平安
[00:09:46.000 --> 00:09:48.400]  凡是信徒敬畏主
[00:09:48.400 --> 00:09:50.200]  又有圣灵的安慰
[00:09:50.200 --> 00:09:52.120]  又有圣灵的同在
[00:09:52.120 --> 00:09:53.120]  人数如何?
[00:09:53.120 --> 00:09:53.880]  增加
[00:09:53.880 --> 00:09:55.280]  换句话说来说
[00:09:55.280 --> 00:09:59.600]  当你看回经过了逼迫之后
[00:09:59.600 --> 00:10:01.840]  信徒四散建立教会
[00:10:01.840 --> 00:10:04.080]  苏罗遇见耶稣
[00:10:04.080 --> 00:10:05.200]  变为保罗
[00:10:05.200 --> 00:10:07.280]  承担了他的使命
[00:10:07.640 --> 00:10:09.400]  然后到第31节说到
[00:10:09.400 --> 00:10:11.120]  犹太、加利利、撒玛利亚
[00:10:11.120 --> 00:10:13.480]  各处的教会都有发展
[00:10:13.480 --> 00:10:17.720]  可以说当时的教会算是多么稳定
[00:10:17.720 --> 00:10:18.960]  多么成功
[00:10:18.960 --> 00:10:20.440]  接着看下去
[00:10:20.440 --> 00:10:22.480]  32节到43节
[00:10:22.480 --> 00:10:23.800]  说到彼得
[00:10:23.800 --> 00:10:26.600]  有神与他同在能够行神迹
[00:10:26.600 --> 00:10:29.680]  医治了尔利亚
[00:10:29.680 --> 00:10:32.320]  又医治又使多加复活
[00:10:32.320 --> 00:10:35.520]  所以当时教会可以说是相当轻黄
[00:10:35.520 --> 00:10:36.320]  是不是?
[00:10:36.520 --> 00:10:37.840]  信徒被建立
[00:10:37.840 --> 00:10:38.920]  教会被建立
[00:10:38.920 --> 00:10:40.200]  他们又敬畏神
[00:10:40.200 --> 00:10:41.520]  人数又增加
[00:10:41.520 --> 00:10:43.040]  彼得又有神的同在
[00:10:43.040 --> 00:10:44.080]  能够行神迹
[00:10:44.080 --> 00:10:45.720]  甚至使死人复活
[00:10:45.720 --> 00:10:48.000]  所以说教会是很成功的
[00:10:48.000 --> 00:10:49.240]  是很成功的
[00:10:49.240 --> 00:10:50.880]  接着到第十章
[00:10:50.880 --> 00:10:53.440]  前面说到有难处
[00:10:53.440 --> 00:10:55.520]  这个难处令信徒四散
[00:10:55.520 --> 00:10:58.360]  四散之后他们得平安被建立
[00:10:58.360 --> 00:11:00.360]  接着有很多人信主
[00:11:00.360 --> 00:11:02.480]  又有神迹启示随着他们
[00:11:02.480 --> 00:11:06.080]  可以说都是挺好的一个转变
[00:11:06.480 --> 00:11:08.680]  接着到第十章第一节开始说
[00:11:08.680 --> 00:11:10.480]  就提到一个人叫哥利留
[00:11:10.480 --> 00:11:13.600]  这个哥利留是意大利刑
[00:11:13.600 --> 00:11:15.440]  意大利刑的白夫长
[00:11:15.440 --> 00:11:16.760]  是个罗马官
[00:11:16.760 --> 00:11:18.960]  就说到这个人的出现
[00:11:18.960 --> 00:11:20.440]  说到他见到异象
[00:11:20.440 --> 00:11:24.240]  为什么在第九章31到43节说完之后
[00:11:24.240 --> 00:11:26.000]  插了这一段下去
[00:11:26.000 --> 00:11:27.160]  或者甚至应该问
[00:11:27.160 --> 00:11:29.800]  为什么在第九章和第十章中间
[00:11:29.800 --> 00:11:32.360]  插了31到43节里面呢?
[00:11:32.360 --> 00:11:34.640]  这里提醒我们一件事就是
[00:11:34.960 --> 00:11:36.040]  哥利留的出现
[00:11:36.040 --> 00:11:37.200]  告诉我们
[00:11:37.200 --> 00:11:39.200]  虽然教会平安
[00:11:39.200 --> 00:11:40.280]  被建立
[00:11:40.280 --> 00:11:41.680]  安定成长
[00:11:41.680 --> 00:11:44.120]  但不要忘记神的使命
[00:11:44.120 --> 00:11:45.400]  还没成功
[00:11:45.400 --> 00:11:48.120]  很多时候我发现很多时候有些人
[00:11:48.120 --> 00:11:50.320]  他觉得自己不错的时候
[00:11:50.320 --> 00:11:51.520]  他就会停止追求
[00:11:51.520 --> 00:11:53.400]  他就会停止改变
[00:11:53.400 --> 00:11:55.000]  他就会停止突破
[00:11:55.000 --> 00:11:58.040]  所以当时当信徒很稳定的时候
[00:11:58.040 --> 00:12:00.120]  神再介入一件事
[00:12:00.120 --> 00:12:01.880]  再有个异象出现
[00:12:01.880 --> 00:12:02.760]  让他们看见
[00:12:03.080 --> 00:12:04.360]  哥利留的需要
[00:12:04.360 --> 00:12:05.640]  或者外邦人的需要
[00:12:05.640 --> 00:12:07.840]  叫彼得踏出这一步
[00:12:07.840 --> 00:12:10.440]  打开外邦人福音的门
[00:12:10.440 --> 00:12:12.080]  很多时候人
[00:12:12.080 --> 00:12:14.560]  刚才我说人喜欢安定舒服
[00:12:14.560 --> 00:12:15.760]  好好地
[00:12:15.760 --> 00:12:17.200]  不要搞了
[00:12:17.200 --> 00:12:18.200]  是不是啊
[00:12:18.200 --> 00:12:19.960]  有时候我们都说起家里
[00:12:19.960 --> 00:12:22.480]  突然之间我儿子最近说
[00:12:22.480 --> 00:12:24.080]  不如整一下房子
[00:12:24.080 --> 00:12:24.800]  我老婆说
[00:12:24.800 --> 00:12:26.040]  不要搞了
[00:12:26.040 --> 00:12:27.840]  住了12年搞什么呢
[00:12:27.840 --> 00:12:28.920]  我儿子说
[00:12:28.920 --> 00:12:30.080]  我不是搞
[00:12:30.080 --> 00:12:31.520]  我不是disturb
[00:12:31.520 --> 00:12:32.760]  我是improve
[00:12:33.760 --> 00:12:34.320]  是不是啊
[00:12:34.320 --> 00:12:36.040]  我是改善房子
[00:12:36.040 --> 00:12:38.240]  我不是搞烂房子
[00:12:38.240 --> 00:12:40.960]  因为搞烂才可以改进
[00:12:40.960 --> 00:12:43.280]  终于我老婆也听了我儿子的话
[00:12:43.280 --> 00:12:43.800]  也肯
[00:12:43.800 --> 00:12:45.000]  整完之后
[00:12:45.000 --> 00:12:45.640]  我老婆说
[00:12:45.640 --> 00:12:47.160]  真的不错
[00:12:47.160 --> 00:12:49.600]  因为我们的房子二十多年了
[00:12:49.600 --> 00:12:52.280]  那些咖啡色的墙纸
[00:12:52.280 --> 00:12:54.360]  大花
[00:12:54.360 --> 00:12:55.720]  啡色墙纸
[00:12:55.720 --> 00:12:57.680]  进去有时候都头晕的
[00:12:57.680 --> 00:12:59.480]  但是习惯了
[00:12:59.480 --> 00:13:00.600]  习惯了就不想动了
[00:13:00.600 --> 00:13:01.760]  人不想动
[00:13:01.920 --> 00:13:03.640]  想改进不想改变
[00:13:03.640 --> 00:13:04.960]  怎么会可以改进呢
[00:13:04.960 --> 00:13:06.400]  所以我儿子真的
[00:13:06.400 --> 00:13:08.360]  他不可以说虎口婆心
[00:13:08.360 --> 00:13:09.760]  虎口仔心
[00:13:09.760 --> 00:13:11.600]  就和我们说说
[00:13:11.600 --> 00:13:12.760]  终于就改变了
[00:13:12.760 --> 00:13:15.200]  你发现这群基督徒
[00:13:15.200 --> 00:13:18.760]  在犹太、加利利、撒玛利亚
[00:13:18.760 --> 00:13:20.080]  已经很稳定了
[00:13:20.080 --> 00:13:21.400]  教会又成长了
[00:13:21.400 --> 00:13:22.400]  又敬畏神
[00:13:22.400 --> 00:13:23.440]  又有人信主
[00:13:23.440 --> 00:13:25.360]  不断发展多好啊
[00:13:25.360 --> 00:13:26.720]  但是神说不行
[00:13:26.720 --> 00:13:27.920]  你要去哥利林
[00:13:27.920 --> 00:13:30.080]  你要去他的家
[00:13:30.280 --> 00:13:31.160]  和他传道
[00:13:31.160 --> 00:13:32.200]  让他认识耶稣
[00:13:32.200 --> 00:13:34.160]  要打开外邦人的门
[00:13:34.160 --> 00:13:36.080]  有个问题我也想问一问
[00:13:36.080 --> 00:13:36.880]  其实你觉得
[00:13:36.880 --> 00:13:38.200]  奥成教会怎么样
[00:13:38.200 --> 00:13:40.040]  奥成教会有多少年了
[00:13:40.040 --> 00:13:41.520]  有多少人第一年就在这里了
[00:13:41.520 --> 00:13:42.360]  有没有啊
[00:13:42.360 --> 00:13:44.040]  有啊
[00:13:44.040 --> 00:13:45.520]  多少年了
[00:13:45.520 --> 00:13:46.560]  记不记得多少年了
[00:13:46.560 --> 00:13:48.760]  差不多八年了
[00:13:48.760 --> 00:13:50.440]  是不是啊
[00:13:50.440 --> 00:13:52.760]  其实奥成还有很多未得之地
[00:13:52.760 --> 00:13:54.560]  有很多未得之民
[00:13:54.560 --> 00:13:58.200]  其实相信大家在这里都很努力做很多很多的事
[00:13:59.600 --> 00:14:01.440]  我相信现在我也听到了
[00:14:01.440 --> 00:14:02.680]  如果我没听错
[00:14:02.680 --> 00:14:04.160]  想找另一个地方
[00:14:04.160 --> 00:14:05.680]  对不对
[00:14:05.680 --> 00:14:07.400]  希望可以更好发展
[00:14:07.400 --> 00:14:08.560]  甚至改去早上
[00:14:08.560 --> 00:14:10.800]  我是听闻而已
[00:14:10.800 --> 00:14:12.480]  如有说错
[00:14:12.480 --> 00:14:13.800]  纯属意外
[00:14:13.800 --> 00:14:14.640]  OK
[00:14:14.640 --> 00:14:15.760]  意思是什么呢
[00:14:15.760 --> 00:14:17.400]  我们希望教会可以好一点
[00:14:17.400 --> 00:14:20.040]  我们希望可以发展好一点
[00:14:20.040 --> 00:14:21.880]  希望有一个更好的场地
[00:14:21.880 --> 00:14:23.080]  或者更好的时间
[00:14:23.080 --> 00:14:24.640]  以至教会有更好的发展
[00:14:24.640 --> 00:14:26.480]  想有更好的发展是没错
[00:14:26.480 --> 00:14:28.760]  但是不要有了更好的发展
[00:14:28.920 --> 00:14:30.200]  我们就停止发展
[00:14:30.200 --> 00:14:31.520]  我再说一遍
[00:14:31.520 --> 00:14:33.680]  想有更好的发展是没错
[00:14:33.680 --> 00:14:36.560]  不要有了更好的发展就停止发展
[00:14:36.560 --> 00:14:38.440]  这就是人的本性
[00:14:38.440 --> 00:14:40.440]  就是当你安定之后
[00:14:40.440 --> 00:14:41.480]  就最好不要动了
