
[00:00:00.000 --> 00:00:03.880]  好 鄧小妹讓我們聽神的話 以先同心地禱告
[00:03:23.600 --> 00:03:26.760]  很多人去禱告、去起誓的時候
[00:03:26.760 --> 00:03:29.320]  就是很多人在談論的時候
[00:03:29.320 --> 00:03:30.840]  在禱告、在起誓的時候
[00:03:30.840 --> 00:03:33.960]  根本就沒有想過是要去履行的
[00:03:33.960 --> 00:03:35.800]  沒有想過要去履行
[00:03:35.800 --> 00:03:38.720]  這個是這段聖經所講的前設
[00:03:38.720 --> 00:03:40.720]  這就是這段聖經所講的前設
[00:03:40.720 --> 00:03:42.560]  而人去發誓呢?
[00:03:42.560 --> 00:03:43.840]  人要去發誓呢?
[00:03:43.840 --> 00:03:48.040]  很多時候只不過借上帝的方法而已
[00:03:48.040 --> 00:03:51.040]  就是借上帝的名這麼說
[00:03:51.040 --> 00:03:53.040]  或者簡單點來說
[00:03:53.040 --> 00:03:57.120]  是利用上帝來增強自己講的話的說服力
[00:03:57.120 --> 00:04:00.120]  就是利用上帝來增加自己說話的說服力
[00:04:00.120 --> 00:04:02.120]  而達到自己個人目標而已
[00:04:02.120 --> 00:04:04.120]  而達到自己個人的目標
[00:04:04.120 --> 00:04:05.640]  手他就沒有想過了
[00:04:05.640 --> 00:04:06.840]  他有沒有手他沒有想過
[00:04:06.840 --> 00:04:07.440]  不過
[00:04:07.440 --> 00:04:07.960]  不過
[00:04:07.960 --> 00:04:11.520]  這樣講的時候人家沒法去推諉或者去拒絕
[00:04:11.520 --> 00:04:12.840]  就當他這麼說的時候
[00:04:12.840 --> 00:04:14.640]  別人沒法推諉或拒絕
[00:04:14.640 --> 00:04:15.720]  所以換句話來說
[00:04:15.720 --> 00:04:17.480]  耶穌講這句話呢?
[00:04:17.480 --> 00:04:19.200]  換句話來說耶穌講這句話呢?
[00:04:19.200 --> 00:04:21.000]  其實就是說叫我們
[00:04:21.000 --> 00:04:23.360]  起得勢你就好好做
[00:04:23.360 --> 00:04:25.200]  就是耶穌的意思是說
[00:04:25.200 --> 00:04:27.480]  你能起得勢就要好好的去做
[00:04:27.480 --> 00:04:28.720]  既然你都會做了
[00:04:28.720 --> 00:04:30.400]  就何必還要去起勢呢?
[00:04:30.400 --> 00:04:31.920]  如果你既然都會去做
[00:04:31.920 --> 00:04:33.160]  為什麼要起勢呢?
[00:04:33.160 --> 00:04:34.280]  並不代表我們
[00:04:34.280 --> 00:04:36.960]  如果人家要以一種禮儀的儀式
[00:04:36.960 --> 00:04:37.840]  要我們發誓
[00:04:37.840 --> 00:04:42.320]  我們去承認我們所做的事情是真實的
[00:04:42.320 --> 00:04:43.520]  我們可以不做
[00:04:43.520 --> 00:04:44.600]  不是這樣的意思
[00:04:44.600 --> 00:04:47.000]  就是這個意義上需要我們起勢
[00:04:47.000 --> 00:04:49.440]  就是說表明我們自己會去履行的話
[00:04:49.440 --> 00:04:50.760]  並不是這個意思
[00:04:50.760 --> 00:04:54.120]  是強調做的事
[00:04:54.120 --> 00:04:55.920]  立誓的人
[00:04:55.920 --> 00:04:57.880]  立了一定去做的意思
[00:04:57.880 --> 00:04:59.480]  就是說是強調
[00:04:59.480 --> 00:05:00.680]  發誓的人
[00:05:00.680 --> 00:05:03.120]  如果他一旦發誓就應該去做
[00:05:03.120 --> 00:05:05.240]  如果立了你不做的話
[00:05:05.240 --> 00:05:07.000]  如果立誓而不做的話
[00:05:07.000 --> 00:05:08.200]  那立了也是多餘
[00:05:08.200 --> 00:05:10.200]  那發誓是不是多餘?
[00:05:10.200 --> 00:05:12.080]  另一個層次
[00:05:12.080 --> 00:05:13.280]  另外一個層次
[00:05:13.280 --> 00:05:15.000]  另外一個更重要的層次
[00:05:15.000 --> 00:05:16.480]  更重要的層次
[00:05:16.480 --> 00:05:18.840]  就是耶穌這樣的講話
[00:05:18.840 --> 00:05:19.880]  耶穌這樣的講話
[00:05:19.880 --> 00:05:22.440]  是免得你和我得罪上帝
[00:05:22.440 --> 00:05:27.440]  拉上帝下水的意思
[00:05:27.440 --> 00:05:30.880]  就是說把上帝綁在一起
[00:05:30.880 --> 00:05:32.360]  換句話來說
[00:05:32.360 --> 00:05:35.160]  如果我們壞
[00:05:35.160 --> 00:05:36.520]  你就自己壞好了
[00:05:36.520 --> 00:05:37.560]  你自己壞好了
[00:05:37.560 --> 00:05:39.440]  不要牽連上帝
[00:05:39.440 --> 00:05:40.520]  不要牽連上帝
[00:05:40.520 --> 00:05:42.160]  你牽連上帝的話
[00:05:42.160 --> 00:05:43.200]  你牽連上帝的話
[00:05:43.200 --> 00:05:45.800]  上帝就不下手處理你
[00:05:45.800 --> 00:05:48.560]  上帝出手處理不行
[00:05:48.560 --> 00:05:50.040]  司徒華主義第23章
[00:05:50.040 --> 00:05:53.120]  我們從第12節已經看到
[00:05:53.120 --> 00:05:54.520]  第12節我們看到
[00:05:54.520 --> 00:05:57.280]  有一批四十多個猶太人
[00:05:57.280 --> 00:05:58.880]  有四十多個猶太人
[00:05:58.880 --> 00:06:02.240]  他們立心就一定要整死保羅
[00:06:02.240 --> 00:06:04.160]  他們立心要整死保羅
[00:06:04.160 --> 00:06:05.640]  無論怎樣都好
[00:06:05.640 --> 00:06:06.600]  他無論怎樣都好
[00:06:06.600 --> 00:06:08.240]  他一定要害死保羅
[00:06:08.240 --> 00:06:09.360]  他一定要害死保羅
[00:06:09.360 --> 00:06:10.840]  於是乎他們立誓
[00:06:10.840 --> 00:06:12.360]  於是他們立誓
[00:06:12.360 --> 00:06:13.800]  立誓的意思是什麼?
[00:06:13.800 --> 00:06:17.640]  想拉上帝下水
[00:06:17.640 --> 00:06:19.040]  將自己所做的
[00:06:19.040 --> 00:06:21.520]  縱然是一些不合上帝心意的事
[00:06:21.520 --> 00:06:24.720]  都希望上帝在這個過程當中參與其中
[00:06:24.720 --> 00:06:30.160]  既然你這樣做
[00:06:30.160 --> 00:06:35.400]  上帝就不能夠不參與
[00:06:35.400 --> 00:06:37.920]  上帝怎麼參與就不是你決定
[00:06:37.920 --> 00:06:40.160]  上帝怎麼參與不是由你所決定的
[00:06:40.160 --> 00:06:41.760]  上帝參與的方式
[00:06:41.760 --> 00:06:43.680]  就是用他決定的方式
[00:06:43.680 --> 00:06:46.120]  上帝參與的方式是由他所決定的
[00:06:46.120 --> 00:06:47.080]  所以鄧英前輩
[00:06:47.080 --> 00:06:48.520]  當我們讀這段聖經的時候
[00:06:48.520 --> 00:06:50.240]  當我們讀這段聖經的時候
[00:06:50.240 --> 00:06:53.560]  其實我們再重新檢視一下今天的信
[00:06:53.560 --> 00:06:56.000]  這樣我們可以直接解讀今天的信
[00:06:56.000 --> 00:06:59.400]  我們的信是不是真的源自於上帝而來的呢?
[00:06:59.400 --> 00:07:01.240]  我們的信是不是源自於上帝呢?
[00:07:01.240 --> 00:07:02.440]  如果是源自上帝的
[00:07:02.440 --> 00:07:06.720]  一定是和上帝所說的東西有連結
[00:07:06.720 --> 00:07:08.560]  能夠是我們英文叫做
[00:07:08.560 --> 00:07:10.080]  有聯繫的
[00:07:10.080 --> 00:07:12.400]  能夠連起來有對應的
[00:07:12.400 --> 00:07:14.400]  我們如果說
[00:07:14.400 --> 00:07:17.080]  這些和上帝連接起來
[00:07:17.080 --> 00:07:19.080]  是有相應的對應的
[00:07:19.080 --> 00:07:20.440]  但是如果你做的事情
[00:07:20.440 --> 00:07:23.080]  不和上帝說的事情有對應的話
[00:07:23.080 --> 00:07:26.680]  如果你所做的和上帝所說的不對應的話
[00:07:26.680 --> 00:07:28.280]  上帝做事的時候
[00:07:28.280 --> 00:07:29.600]  上帝做事的時候
[00:07:29.600 --> 00:07:30.920]  使你出其不意
[00:07:30.920 --> 00:07:31.720]  你都猜不到
[00:07:31.720 --> 00:07:33.600]  人就會出其不意
[00:07:33.600 --> 00:07:35.000]  人猜想不到
[00:07:35.000 --> 00:07:36.800]  這40個人立完誓之後
[00:07:36.800 --> 00:07:38.600]  在這個立了誓之後
[00:07:38.600 --> 00:07:40.440]  他們不知道原來這件事
[00:07:40.440 --> 00:07:43.120]  竟然是被保羅的外甥聽到
[00:07:43.120 --> 00:07:44.440]  他們在立這個誓的時候
[00:07:44.440 --> 00:07:46.840]  居然不知道被保羅的外甥聽到
[00:07:46.840 --> 00:07:49.720]  他們想用上帝的名去殺人
[00:07:49.720 --> 00:07:51.760]  他們想用上帝的名去殺人
[00:07:51.760 --> 00:07:55.480]  於是乎各個外甥就把這件事轉達給保羅知道
[00:07:55.480 --> 00:07:56.760]  然後有時候
[00:07:56.760 --> 00:08:00.600]  保羅的外甥將這件事轉達給保羅知道
[00:08:00.600 --> 00:08:02.800]  上星期上一堂課我已經說過了
[00:08:02.800 --> 00:08:04.000]  上一堂課已經講過了
[00:08:04.000 --> 00:08:05.200]  有信的人
[00:08:05.200 --> 00:08:06.120]  有信的人
[00:08:06.120 --> 00:08:07.840]  有從上帝而來的信的人
[00:08:07.840 --> 00:08:09.280]  有從上帝而來的信的人
[00:08:09.280 --> 00:08:10.680]  像這裡說的保羅
[00:08:10.680 --> 00:08:13.000]  保羅在這一刻怎麼處理呢?
[00:08:13.000 --> 00:08:14.280]  在這一刻他怎麼處理呢?
[00:08:14.280 --> 00:08:15.600]  是不是用自己的方法呢?
[00:08:15.600 --> 00:08:17.600]  是不是用自己的方法呢?
[00:08:17.600 --> 00:08:20.400]  一般人今天就會這樣了
[00:08:20.400 --> 00:08:22.200]  今天一般人都會這樣
[00:08:22.200 --> 00:08:24.160]  這些事情不需要上帝搞了吧
[00:08:24.160 --> 00:08:25.080]  等我來
[00:08:25.080 --> 00:08:26.480]  這件事情不需要上帝搞的話
[00:08:26.480 --> 00:08:28.400]  我自己會搞好
[00:08:28.400 --> 00:08:30.200]  既然我外甥知道的話
[00:08:30.200 --> 00:08:31.680]  既然我外甥知道的話
[00:08:31.680 --> 00:08:33.360]  保羅在這個狀態
[00:08:33.360 --> 00:08:34.840]  保羅在這個狀態
[00:08:34.840 --> 00:08:35.840]  怎麼處理好呢?
[00:08:35.840 --> 00:08:36.840]  怎麼處理好呢?
[00:08:36.840 --> 00:08:38.880]  如果一般的人今天就會說
[00:08:38.880 --> 00:08:40.080]  不如這樣吧外甥
[00:08:40.080 --> 00:08:41.320]  不如這樣吧外甥
[00:08:41.320 --> 00:08:42.640]  你給我安排一下
[00:08:42.640 --> 00:08:43.640]  你給我安排一下
[00:08:43.640 --> 00:08:44.640]  雖然他們想殺我
[00:08:44.640 --> 00:08:45.640]  他們想殺我
[00:08:45.640 --> 00:08:47.720]  我們就設計一個營救我的行動
[00:08:47.720 --> 00:08:50.280]  我們就設計一個營救我的行動
[00:08:50.280 --> 00:08:52.920]  然後趁著我被押送的時候
[00:08:52.920 --> 00:08:53.920]  趁著我被押送的時候
[00:08:53.920 --> 00:08:55.640]  還沒被劫的時候
[00:08:55.640 --> 00:08:56.200]  求生費
[00:08:56.200 --> 00:08:58.000]  先進行一個獄獄的過程
[00:08:58.000 --> 00:08:59.320]  先進行一個獄獄的過程
[00:08:59.320 --> 00:09:00.480]  或者逃跑的過程
[00:09:00.480 --> 00:09:01.480]  或者逃跑的過程
[00:09:01.480 --> 00:09:02.880]  一般人可能會這樣想的
[00:09:02.880 --> 00:09:04.360]  一般人可能會這麼想
[00:09:04.360 --> 00:09:05.720]  但保羅有沒有這麼做?
[00:09:05.720 --> 00:09:06.440]  保羅有沒有這麼做?
[00:09:06.440 --> 00:09:10.200]  《世紀》裡面記載的是零
[00:09:10.200 --> 00:09:10.240]  《世紀》裡面記載的是零
[00:09:10.240 --> 00:09:10.240]  《世紀》裡面記載的是零
[00:09:10.240 --> 00:09:14.160]  但是人家記載的就是零
[00:09:14.160 --> 00:09:16.400]  保羅任何的計劃都沒有
[00:09:16.400 --> 00:09:16.440]  保羅任何的計劃都沒有
[00:09:16.440 --> 00:09:16.440]  保羅任何的計劃都沒有
[00:09:16.440 --> 00:09:18.360]  保羅沒有任何的計劃
[00:09:18.360 --> 00:09:20.920]  今天有人說我真的傻了
[00:09:20.920 --> 00:09:24.640]  但是保羅沒有設計過這些事情去逃走
[00:09:24.640 --> 00:09:27.320]  保羅沒有設計任何的事情去逃走
[00:09:27.320 --> 00:09:28.800]  保羅只是做了一件事
[00:09:28.800 --> 00:09:28.800]  保羅只是做了一件事
[00:09:28.800 --> 00:09:28.800]  保羅只是做了一件事
[00:09:28.800 --> 00:09:30.120]  保羅只是做了一件事
[00:09:30.120 --> 00:09:32.800]  叫外甥去轉達這件事給前副長知道
[00:09:32.800 --> 00:09:32.840]  叫外甥去轉達這件事給前副長知道
[00:09:32.840 --> 00:09:36.080]  叫外甥去轉達這件事給前副長知道
[00:09:36.080 --> 00:09:36.080]  詳細記錄了這件事
[00:09:36.080 --> 00:09:37.480]  詳細記錄了這件事
[00:09:37.480 --> 00:09:37.520]  詳細記錄了這件事
[00:09:37.520 --> 00:09:38.800]  詳細記錄了這件事
[00:09:38.800 --> 00:09:38.800]  前副長的安排是怎樣?
[00:09:38.800 --> 00:09:43.280]  前副長的安排是怎樣?
[00:09:43.280 --> 00:09:43.320]  前副長的安排是怎樣?
[00:09:43.320 --> 00:09:44.400]  前副長的安排是怎樣?
[00:09:44.400 --> 00:09:44.400]  我們從經文裡面有些微妙看到前副長在這個時候怎樣對待保羅
[00:09:44.400 --> 00:09:49.840]  我們從經文裡面有些微妙看到前副長在這個時候怎樣對待保羅
[00:09:49.840 --> 00:09:49.880]  從微妙的地方可以看到前副長是怎樣對待保羅
[00:09:49.880 --> 00:09:53.880]  從微妙的地方可以看到前副長是怎樣對待保羅
[00:09:53.880 --> 00:09:53.880]  保羅在營樓裡面
[00:09:53.880 --> 00:09:57.400]  保羅在營樓裡面
[00:09:57.400 --> 00:09:57.400]  似乎前副長並沒有監禁他
[00:09:57.400 --> 00:10:03.880]  似乎前副長並沒有監禁他
[00:10:03.880 --> 00:10:03.880]  前副長只不過是一種庇護的過程
[00:10:03.880 --> 00:10:07.800]  前副長只不過是一種庇護的過程
[00:10:07.800 --> 00:10:07.800]  前副長只是讓他有個庇護的過程
[00:10:07.800 --> 00:10:10.480]  前副長只是讓他有個庇護的過程
[00:10:10.480 --> 00:10:12.760]  希望保羅不會受到傷害
[00:10:12.760 --> 00:10:12.800]  希望保羅不會受到傷害
[00:10:12.800 --> 00:10:14.520]  希望保羅不會受到傷害
[00:10:14.520 --> 00:10:14.520]  於是怎麼樣呢?
[00:10:14.520 --> 00:10:16.640]  於是怎麼樣呢?
[00:10:16.640 --> 00:10:16.640]  就靜靜地拆走了保羅的外甥
[00:10:16.640 --> 00:10:23.040]  就靜靜地拆走了保羅的外甥
[00:10:23.040 --> 00:10:26.040]  他就是讓保羅的外甥走了
[00:10:26.040 --> 00:10:31.040]  叫他不要跟其他人報告這件事給我知道
[00:10:31.040 --> 00:10:31.080]  叫他不要跟其他人報告這件事給我知道
[00:10:31.080 --> 00:10:32.720]  不要讓別人知道
[00:10:32.720 --> 00:10:32.720]  他報告了這件事給我知道
[00:10:32.720 --> 00:10:34.560]  他報告了這件事給我知道
[00:10:34.560 --> 00:10:34.560]  然後就是今天我們看的《經文第23節》
[00:10:34.560 --> 00:10:37.040]  然後就是今天我們看的《經文第23節》
[00:10:37.040 --> 00:10:37.040]  我們今天收看的《經文第23節》
[00:10:37.040 --> 00:10:40.160]  我們今天收看的《經文第23節》
[00:10:40.160 --> 00:10:40.160]  前副長就叫了他兩個白副長來
[00:10:40.160 --> 00:10:44.320]  前副長就叫了他兩個白副長來
[00:10:44.320 --> 00:10:44.320]  前副長叫了兩個白副長
[00:10:44.320 --> 00:10:46.400]  前副長叫了兩個白副長
[00:10:46.400 --> 00:10:46.400]  剛才我們阿偉東跟他讀的時候呢
[00:10:46.400 --> 00:10:49.160]  剛才我們阿偉東跟他讀的時候呢
[00:10:49.160 --> 00:10:55.800]  讀到從第23節到第25節裡面
[00:10:55.800 --> 00:10:55.840]  讀到從第23節到第25節裡面
[00:10:55.840 --> 00:10:57.240]  讀到從第23節到第25節裡面
[00:10:57.240 --> 00:10:57.240]  或者是24節呢
[00:10:57.240 --> 00:10:58.520]  或者是24節呢
[00:10:58.520 --> 00:11:01.240]  就說了前副長怎樣叫這兩個白副長
[00:11:01.240 --> 00:11:01.240]  為保羅安排一些事情
[00:11:01.240 --> 00:11:03.120]  為保羅安排一些事情
[00:11:03.120 --> 00:11:06.240]  就是前副長叫這兩個白副長
[00:11:06.240 --> 00:11:06.240]  怎麼為保羅安排一些事情
[00:11:06.240 --> 00:11:09.120]  怎麼為保羅安排一些事情
[00:11:09.120 --> 00:11:09.120]  在保羅的角度來看
[00:11:09.120 --> 00:11:10.560]  在保羅的角度來看
[00:11:10.560 --> 00:11:11.640]  保羅根本就不知道
[00:11:11.640 --> 00:11:11.640]  接著前副長會有什麼安排
[00:11:11.640 --> 00:11:14.160]  接著前副長會有什麼安排
[00:11:14.160 --> 00:11:14.160]  因為保羅根本不知道
[00:11:14.160 --> 00:11:15.640]  因為保羅根本就不知道
[00:11:15.640 --> 00:11:15.640]  前副長會有什麼安排
[00:11:15.640 --> 00:11:17.160]  前副長會有什麼安排
[00:11:17.160 --> 00:11:19.400]  但是前副長卻在這個時候
[00:11:19.400 --> 00:11:23.160]  被上帝參與在其中的時候
[00:11:23.160 --> 00:11:25.160]  有一些特別的工作開始做
[00:11:25.160 --> 00:11:27.560]  因為前副長在上帝參與的過程中
[00:11:27.560 --> 00:11:27.560]  有一些事情要做
[00:11:27.560 --> 00:11:28.840]  有一些事情要做
[00:11:28.840 --> 00:11:30.040]  兩個白副長來到
[00:11:30.040 --> 00:11:30.040]  前副長跟他說
[00:11:30.040 --> 00:11:31.240]  前副長跟他說
[00:11:31.240 --> 00:11:32.240]  兩個白副長來到
[00:11:32.240 --> 00:11:32.840]  前副長說
[00:11:32.840 --> 00:11:35.040]  你現在先預備步兵200
[00:11:35.040 --> 00:11:35.080]  你現在先預備步兵200
[00:11:35.080 --> 00:11:36.240]  預備步兵200
[00:11:36.240 --> 00:11:37.440]  馬兵70
[00:11:37.440 --> 00:11:37.480]  馬兵70
[00:11:37.480 --> 00:11:38.440]  馬兵70
[00:11:38.440 --> 00:11:38.440]  長槍手200
[00:11:38.440 --> 00:11:39.920]  長槍手200
[00:11:39.920 --> 00:11:40.920]  長槍手200
[00:11:40.920 --> 00:11:42.720]  今夜害初
[00:11:42.720 --> 00:11:42.760]  今夜害初
[00:11:42.760 --> 00:11:44.000]  今夜害初
[00:11:44.000 --> 00:11:46.160]  往撒...
[00:11:46.160 --> 00:11:46.200]  往撒...
[00:11:46.200 --> 00:11:46.200]  往撒...
[00:11:46.200 --> 00:11:47.680]  往撒...
[00:11:47.680 --> 00:11:47.680]  往凱撒利亞去
[00:11:47.680 --> 00:11:49.040]  往凱撒利亞去
[00:11:49.040 --> 00:11:50.600]  然後要預備牲口叫保羅騎上
[00:11:50.600 --> 00:11:54.560]  然後要預備牲口叫保羅騎上
[00:11:54.560 --> 00:11:54.600]  然後要預備牲口叫保羅騎上
[00:11:54.600 --> 00:11:56.600]  然後要預備牲口叫保羅騎上
[00:11:56.600 --> 00:11:57.240]  留意!
[00:11:57.240 --> 00:11:57.240]  護送到巡撫菲利斯那裡去
[00:11:57.240 --> 00:12:01.120]  護送到巡撫菲利斯那裡去
[00:12:01.120 --> 00:12:01.160]  護送到巡撫菲利斯那裡去
[00:12:01.160 --> 00:12:05.720]  護送到巡撫菲利斯那裡去
[00:12:05.720 --> 00:12:05.720]  在這裡我們知道
[00:12:05.720 --> 00:12:07.360]  在這裡我們知道
[00:12:07.360 --> 00:12:07.360]  前副長被上帝所使用之前已經請求過保羅一次了
[00:12:07.360 --> 00:12:12.960]  前副長被上帝所使用之前已經請求過保羅一次了
[00:12:12.960 --> 00:12:17.680]  我們知道前副長被上帝所使用之前已經請求過保羅一次了
[00:12:17.680 --> 00:12:21.200]  現在巡撫隊再進行第二次請求
[00:12:21.200 --> 00:12:21.200]  前副長在進行第二次請求
[00:12:21.200 --> 00:12:23.920]  前副長在進行第二次請求
[00:12:23.920 --> 00:12:23.920]  大家留意陣容很龐大的
[00:12:23.920 --> 00:12:26.960]  大家留意陣容很龐大的
[00:12:26.960 --> 00:12:28.960]  陣容非常龐大
[00:12:28.960 --> 00:12:30.640]  步兵200
[00:12:30.640 --> 00:12:30.680]  步兵200
[00:12:30.680 --> 00:12:31.600]  步兵200
[00:12:31.600 --> 00:12:32.480]  馬兵70
[00:12:32.480 --> 00:12:32.520]  馬兵70
[00:12:32.520 --> 00:12:33.240]  馬兵70
[00:12:33.240 --> 00:12:34.600]  長槍手200
[00:12:34.600 --> 00:12:34.640]  長槍手200
[00:12:34.640 --> 00:12:35.600]  長槍手200
[00:12:35.600 --> 00:12:35.600]  今天凱撒利亞幾點?
[00:12:35.600 --> 00:12:37.360]  今天凱撒利亞幾點?
[00:12:37.360 --> 00:12:37.400]  今天凱撒利亞幾點?
[00:12:37.400 --> 00:12:37.400]  今天凱撒利亞幾點?
[00:12:37.400 --> 00:12:37.520]  今天凱撒利亞幾點?
[00:12:37.520 --> 00:12:41.200]  今天凱撒利亞幾點?
[00:12:41.200 --> 00:12:41.200]  晚上九點出發
[00:12:41.200 --> 00:12:41.200]  晚上九點出發
[00:12:41.200 --> 00:12:46.720]  晚上九點出發
[00:12:46.720 --> 00:12:46.720]  出發的時候怎樣?
[00:12:46.720 --> 00:12:48.440]  出發的時候怎樣?
[00:12:48.440 --> 00:12:48.480]  出發的時候怎樣?
[00:12:48.480 --> 00:12:49.160]  出發的時候怎樣?
[00:12:49.160 --> 00:12:49.160]  預備一隻山口給保羅騎上
[00:12:49.160 --> 00:12:52.000]  預備一隻山口給保羅騎上
[00:12:52.000 --> 00:12:52.040]  預備山口讓保羅騎上
[00:12:52.040 --> 00:12:53.640]  預備山口讓保羅騎上
[00:12:53.640 --> 00:12:53.640]  然後護送他去到菲力斯
[00:12:53.640 --> 00:12:56.440]  然後護送他去到菲力斯
[00:12:56.440 --> 00:12:56.480]  護送他去到菲力斯
[00:12:56.480 --> 00:12:56.480]  護送他去到菲力斯
[00:12:56.480 --> 00:12:57.680]  護送他去到菲力斯
[00:12:57.680 --> 00:12:57.680]  菲力斯在哪裏?
[00:12:57.680 --> 00:12:58.600]  菲力斯在哪裏?
[00:12:58.600 --> 00:12:58.680]  原來當時是駐守在凱撒利亞的當時的巡撫
[00:12:58.680 --> 00:13:05.440]  原來當時是駐守在凱撒利亞的當時的巡撫
[00:13:05.440 --> 00:13:05.480]  駐守在凱撒利亞的巡撫
[00:13:05.480 --> 00:13:08.200]  駐守在凱撒利亞的巡撫
[00:13:08.200 --> 00:13:08.200]  巡撫是高級的天賦長
[00:13:08.200 --> 00:13:10.200]  巡撫是高級的天賦長
