
[00:00:00.000 --> 00:00:08.000]  我們今天繼續看詩篇139篇
[00:05:15.560 --> 00:05:20.560]  有些聖經學者說這首是一首自慰詩
[00:05:20.560 --> 00:05:25.560]  意思是詩人在思想某一個事實
[00:05:25.560 --> 00:05:28.560]  與他的生命的關係
[00:05:28.560 --> 00:05:31.560]  這個事實就是神是認識我的
[00:05:31.560 --> 00:05:33.560]  神是監察了我的
[00:05:33.560 --> 00:05:35.560]  整首詩就在想
[00:05:35.560 --> 00:05:38.560]  既然神已經知道我的一切
[00:05:38.560 --> 00:05:41.560]  那怎麼辦呢?
[00:05:41.560 --> 00:05:42.560]  在未回答之前
[00:05:42.560 --> 00:05:47.560]  他有些詩句去形容神對我們的認識
[00:05:47.560 --> 00:05:49.560]  譬如我坐下、我起來
[00:05:49.560 --> 00:05:50.560]  你都會知道
[00:05:50.560 --> 00:05:53.560]  無論我做什麼的意思就是這樣
[00:05:53.560 --> 00:05:55.560]  坐下、起來,我做什麼你都知道的
[00:05:55.560 --> 00:05:58.560]  你從遠處知道我的意念
[00:05:58.560 --> 00:06:01.560]  距離不能阻止神知道我們
[00:06:01.560 --> 00:06:06.560]  不知道你想到神認識你的時候
[00:06:06.560 --> 00:06:08.560]  你有什麼感受呢?
[00:06:08.560 --> 00:06:11.560]  我在第一篇詩篇的時候
[00:06:11.560 --> 00:06:15.560]  第一篇也提過認識這個字很有意思
[00:06:15.560 --> 00:06:18.560]  不過大概大家都可能忘記了
[00:06:18.560 --> 00:06:21.560]  第一篇詩篇說到
[00:06:21.560 --> 00:06:26.560]  神是認識二人的道路
[00:06:26.560 --> 00:06:28.560]  認識這個字「日丹」
[00:06:28.560 --> 00:06:31.560]  其實這個字我提過很有意思的
[00:06:31.560 --> 00:06:36.560]  這種認識不是指一些資訊上的認知
[00:06:36.560 --> 00:06:38.560]  當然可以包括這些東西
[00:06:38.560 --> 00:06:41.560]  也就是說認識我的意思
[00:06:41.560 --> 00:06:45.560]  不是單單知道我有多高、多重、多大歲數
[00:06:45.560 --> 00:06:47.560]  雖然這些東西他全部都知道
[00:06:47.560 --> 00:06:49.560]  不過重點不是在這些東西身上
[00:06:49.560 --> 00:06:55.560]  這種認識是指一個很親密的人與人之間的結緣
[00:06:55.560 --> 00:06:57.560]  我提過在《創世紀》
[00:06:57.560 --> 00:07:01.560]  當阿江、夏娃被趕出伊甸園之後
[00:07:01.560 --> 00:07:04.560]  經文就說阿江與夏娃同房
[00:07:04.560 --> 00:07:07.560]  就生了該人他們的父親兩個男兒
[00:07:07.560 --> 00:07:11.560]  其實原文同房這兩個字就是認識
[00:07:11.560 --> 00:07:13.560]  就是阿江認識了夏娃
[00:07:13.560 --> 00:07:15.560]  生了兩個男孩出來
[00:07:15.560 --> 00:07:17.560]  我認識了我老婆
[00:07:17.560 --> 00:07:19.560]  那時候已經生了三個女兒
[00:07:19.560 --> 00:07:21.560]  是一件很嚴重的事情
[00:07:21.560 --> 00:07:26.560]  這個認識是一種很深度的交流
[00:07:26.560 --> 00:07:28.560]  斯人對他來說
[00:07:28.560 --> 00:07:30.560]  這是一個很寶貴的
[00:07:30.560 --> 00:07:32.560]  神可以這樣去認識他
[00:07:32.560 --> 00:07:35.560]  他繼續說
[00:07:35.560 --> 00:07:36.560]  我無論做什麼
[00:07:36.560 --> 00:07:38.560]  第三節就強調我做什麼
[00:07:38.560 --> 00:07:41.560]  我就算走路、躺臥、都世察
[00:07:41.560 --> 00:07:43.560]  心知我一切所行的
[00:07:43.560 --> 00:07:44.560]  我的行動
[00:07:44.560 --> 00:07:46.560]  神樣樣都知道
[00:07:46.560 --> 00:07:48.560]  第四節就繼續說
[00:07:48.560 --> 00:07:51.560]  我的言語思想他都知道
[00:07:51.560 --> 00:07:54.560]  耶和華我舌頭上的每一句話
[00:07:54.560 --> 00:07:57.560]  你沒有一句不知道的
[00:07:57.560 --> 00:08:03.560]  大家不知道有沒有想到
[00:08:03.560 --> 00:08:08.560]  當你知道耶和華這樣知道你的時候
[00:08:08.560 --> 00:08:12.560]  你的感受是什麼
[00:08:12.560 --> 00:08:15.560]  其實對斯人來說
[00:08:15.560 --> 00:08:17.560]  這是很奇妙的
[00:08:17.560 --> 00:08:19.560]  我們看下一節他也說了
[00:08:19.560 --> 00:08:21.560]  這樣的知識奇妙
[00:08:21.560 --> 00:08:23.560]  是不能測的
[00:08:23.560 --> 00:08:25.560]  至高是我不能及的
[00:08:25.560 --> 00:08:28.560]  斯人覺得很奇妙
[00:08:28.560 --> 00:08:30.560]  如果你想一下
[00:08:30.560 --> 00:08:31.560]  平時想一下
[00:08:31.560 --> 00:08:33.560]  真的都很妙
[00:08:33.560 --> 00:08:36.560]  我們可以被另一個人
[00:08:36.560 --> 00:08:38.560]  或者被神這樣去認識
[00:08:38.560 --> 00:08:40.560]  你想一下
[00:08:40.560 --> 00:08:43.560]  我和家裡四位女士一起住
[00:08:43.560 --> 00:08:45.560]  我經常覺得神設計
[00:08:45.560 --> 00:08:48.560]  女性對男性永遠都是一個迷局
[00:08:48.560 --> 00:08:52.560]  為什麼老婆會這樣想呢?
[00:08:52.560 --> 00:08:54.560]  為什麼有些事情她這麼緊張
[00:08:54.560 --> 00:08:56.560]  有些事情她這麼不緊張呢?
[00:08:56.560 --> 00:08:58.560]  好像我老婆
[00:08:58.560 --> 00:08:59.560]  我飛去英國
[00:08:59.560 --> 00:09:00.560]  她飛去英國
[00:09:00.560 --> 00:09:01.560]  我飛去美國
[00:09:01.560 --> 00:09:02.560]  美國、香港
[00:09:02.560 --> 00:09:06.560]  香港第一站進會她就跟著我來
[00:09:06.560 --> 00:09:07.560]  沒有所謂的
[00:09:07.560 --> 00:09:09.560]  一點都不緊張
[00:09:09.560 --> 00:09:11.560]  老公怎樣就怎樣
[00:09:11.560 --> 00:09:14.560]  在家裡的碟子洗得乾不乾淨
[00:09:14.560 --> 00:09:15.560]  非常緊張
[00:09:15.560 --> 00:09:19.560]  對我來說這是很迷惘的一件事
[00:09:19.560 --> 00:09:21.560]  為什麼我覺得很不重要的事情
[00:09:21.560 --> 00:09:22.560]  她覺得很重要
[00:09:22.560 --> 00:09:23.560]  很重要的事情
[00:09:23.560 --> 00:09:26.560]  她又可以跟著我呢?
[00:09:26.560 --> 00:09:27.560]  這是迷離的
[00:09:27.560 --> 00:09:30.560]  除了老婆之外還有三個女兒
[00:09:30.560 --> 00:09:31.560]  整個家裡都是女人
[00:09:31.560 --> 00:09:33.560]  所以整個家裡都是迷離的
[00:09:33.560 --> 00:09:35.560]  經常和迷妖一起居住
[00:09:35.560 --> 00:09:38.560]  但是神了解我們
[00:09:38.560 --> 00:09:40.560]  勝過人了解的能力
[00:09:40.560 --> 00:09:44.560]  祂可以完全知道我們是怎樣想事情的
[00:09:44.560 --> 00:09:45.560]  不知道
[00:09:45.560 --> 00:09:48.560]  意念的問題是知道我們為什麼會這樣想
[00:09:48.560 --> 00:09:53.560]  徹底認識我們動機有什麼可以推動我們去做事
[00:09:53.560 --> 00:09:55.560]  到底我們的身體裡
[00:09:55.560 --> 00:09:58.560]  就算我們都不明白自己的
[00:09:58.560 --> 00:10:00.560]  有時候我都問老婆
[00:10:00.560 --> 00:10:02.560]  為什麼你會這樣做呢?
[00:10:02.560 --> 00:10:03.560]  說這些事情
[00:10:03.560 --> 00:10:05.560]  我老婆有時候都不知道
[00:10:05.560 --> 00:10:07.560]  做了就做了
[00:10:07.560 --> 00:10:08.560]  都解不開的
[00:10:08.560 --> 00:10:10.560]  不過神都能夠解開
[00:10:10.560 --> 00:10:15.560]  神可以徹底了解我們為什麼會做每一件事
[00:10:15.560 --> 00:10:17.560]  為什麼會說每一句話
[00:10:17.560 --> 00:10:21.560]  對私人來說這是很寶貴的
[00:10:21.560 --> 00:10:25.560]  我想我們今天會在21世紀
[00:10:25.560 --> 00:10:29.560]  這個競爭激烈的香港社會
[00:10:29.560 --> 00:10:33.560]  或許我們能夠特別體會私人的感受
[00:10:33.560 --> 00:10:37.560]  我們很多時候會在繁忙的商業社會裡
[00:10:37.560 --> 00:10:39.560]  我們周圍都是人
[00:10:39.560 --> 00:10:43.560]  但我們的感覺是人越多就越沒有人了解我們
[00:10:43.560 --> 00:10:45.560]  有時候很慘的
[00:10:45.560 --> 00:10:53.560]  我不知道你有沒有試過去探訪非洲或者美國中部
[00:10:53.560 --> 00:10:55.560]  總之去到偏遠的地方
[00:10:55.560 --> 00:10:57.560]  遇到一個中國人
[00:10:57.560 --> 00:10:59.560]  大家很開心的
[00:10:59.560 --> 00:11:03.560]  他鄉而故知
[00:11:03.560 --> 00:11:05.560]  很開心的
[00:11:05.560 --> 00:11:06.560]  香港是相反的
[00:11:06.560 --> 00:11:08.560]  周圍都是人
[00:11:08.560 --> 00:11:11.560]  所以就要整些方法避開那些人
[00:11:11.560 --> 00:11:13.560]  我旁邊正在蓋一間豪宅
[00:11:13.560 --> 00:11:16.560]  那間豪宅一層只有兩個單位
[00:11:16.560 --> 00:11:18.560]  但是有三個電梯
[00:11:18.560 --> 00:11:21.560]  每個單位一個電梯
[00:11:21.560 --> 00:11:26.560]  然後再有一個電梯是專門給那些姊姊與狗出入
[00:11:26.560 --> 00:11:29.560]  所以有三個電梯兩個單位
[00:11:29.560 --> 00:11:33.560]  越多人反而我們越避開那些人
[00:11:33.560 --> 00:11:35.560]  因為我們覺得沒有人了解我們
[00:11:35.560 --> 00:11:38.560]  越多人的地方越孤獨
[00:11:38.560 --> 00:11:40.560]  還有這個社會
[00:11:40.560 --> 00:11:42.560]  為什麼會越多人越孤獨
[00:11:42.560 --> 00:11:44.560]  我們覺得這個社會
[00:11:44.560 --> 00:11:48.560]  人們看我們都想在這裡比較
[00:11:48.560 --> 00:11:50.560]  一說話
[00:11:50.560 --> 00:11:52.560]  你在哪裡住的
[00:11:52.560 --> 00:11:55.560]  當然不會直接問你薪水多少
[00:11:55.560 --> 00:11:57.560]  不過你覺得跟人聊天
[00:11:57.560 --> 00:12:02.560]  那個人昨天上個月又去了美國旅行
[00:12:02.560 --> 00:12:05.560]  我跟女兒說過
[00:12:05.560 --> 00:12:08.560]  她有些同學去日本美國旅行
[00:12:08.560 --> 00:12:10.560]  到了一個地步覺得悶
[00:12:10.560 --> 00:12:12.560]  很厲害
[00:12:12.560 --> 00:12:14.560]  去歐美旅行去到悶
[00:12:14.560 --> 00:12:16.560]  這個家庭都不簡單
[00:12:16.560 --> 00:12:18.560]  無論如何
[00:12:18.560 --> 00:12:21.560]  我們言談之間有很多東西可以比較
[00:12:21.560 --> 00:12:25.560]  如果你的兒子女兒考試很厲害
[00:12:25.560 --> 00:12:26.560]  你會很高興
[00:12:26.560 --> 00:12:27.560]  跟父母說
[00:12:27.560 --> 00:12:29.560]  我的兒子拿了一個offer
[00:12:29.560 --> 00:12:32.560]  港大醫學院已經有offer了
[00:12:32.560 --> 00:12:34.560]  拔尖斑拔了他
[00:12:34.560 --> 00:12:36.560]  很高興地說
[00:12:36.560 --> 00:12:39.560]  你的兒女如果每間大學都不收
[00:12:39.560 --> 00:12:41.560]  好像不太想跟人說
[00:12:41.560 --> 00:12:43.560]  我的女兒沒有人收
[00:12:43.560 --> 00:12:45.560]  說不出口
[00:12:45.560 --> 00:12:48.560]  你發覺在香港這個社會裡
[00:12:48.560 --> 00:12:52.560]  經常你都是被人和其他人比較
[00:12:52.560 --> 00:12:55.560]  社會很多時候量度你
[00:12:55.560 --> 00:12:57.560]  看你有沒有功能
[00:12:57.560 --> 00:12:58.560]  你做到東西
[00:12:58.560 --> 00:12:59.560]  你的老闆很讚賞你
[00:12:59.560 --> 00:13:01.560]  交了工資沒問題
[00:13:01.560 --> 00:13:02.560]  你做到東西
[00:13:02.560 --> 00:13:03.560]  你做不到東西
[00:13:03.560 --> 00:13:04.560]  對不起
[00:13:04.560 --> 00:13:07.560]  早上一批收了一個大信封
[00:13:07.560 --> 00:13:10.560]  你知道現在特別是趕人走很厲害
[00:13:10.560 --> 00:13:12.560]  特別是專業人士
[00:13:12.560 --> 00:13:14.560]  他怕你破壞公司的東西
[00:13:14.560 --> 00:13:16.560]  所以給你一個大信封
[00:13:16.560 --> 00:13:18.560]  然後立刻有個守衛跟著你
[00:13:18.560 --> 00:13:21.560]  15分鐘收拾好東西請你出去
[00:13:21.560 --> 00:13:22.560]  你會忽然間發覺
[00:13:22.560 --> 00:13:24.560]  你可能做了10年的公司
[00:13:24.560 --> 00:13:26.560]  原來要走的時候
[00:13:26.560 --> 00:13:28.560]  比垃圾還慘
[00:13:28.560 --> 00:13:30.560]  要立刻趕你走
[00:13:30.560 --> 00:13:32.560]  立刻扔你進垃圾桶
[00:13:32.560 --> 00:13:34.560]  社會就是這樣
[00:13:34.560 --> 00:13:36.560]  其實你不是你
[00:13:36.560 --> 00:13:38.560]  你只是一顆螺絲
[00:13:38.560 --> 00:13:41.560]  你只是負責在這個社會負擔某一種功能
[00:13:41.560 --> 00:13:43.560]  或者你只是要表現
[00:13:43.560 --> 00:13:45.560]  你要做到某一樣東西
[00:13:45.560 --> 00:13:46.560]  你就有價值
[00:13:46.560 --> 00:13:48.560]  你做不到那樣東西
[00:13:48.560 --> 00:13:49.560]  對不起,走開一點
[00:13:49.560 --> 00:13:50.560]  不要阻礙地球轉
[00:13:50.560 --> 00:13:52.560]  但詩人說不是
[00:13:52.560 --> 00:13:54.560]  神對我們的認識
[00:13:54.560 --> 00:13:57.560]  神為什麼要周圍圍繞我呢?
[00:13:57.560 --> 00:13:59.560]  不是因為我做到什麼
[00:13:59.560 --> 00:14:02.560]  不是因為我有能力或者沒有能力
[00:14:02.560 --> 00:14:03.560]  因為我是我
[00:14:03.560 --> 00:14:06.560]  神是完全的了解我
[00:14:06.560 --> 00:14:08.560]  完全的接納我
[00:14:08.560 --> 00:14:09.560]  我是我
[00:14:09.560 --> 00:14:12.560]  所以神就要來愛我
[00:14:12.560 --> 00:14:13.560]  來到我的身邊
[00:14:13.560 --> 00:14:15.560]  來圍繞我
[00:14:15.560 --> 00:14:17.560]  詩人對他來說
[00:14:17.560 --> 00:14:20.560]  覺得這是一種無比的安慰
[00:14:20.560 --> 00:14:22.560]  我想人生有些時候
[00:14:22.560 --> 00:14:24.560]  我們都會走到一些地方
[00:14:24.560 --> 00:14:27.560]  覺得沒有人可以了解我
[00:14:27.560 --> 00:14:29.560]  我這樣的光景
[00:14:29.560 --> 00:14:31.560]  怎麼會有人明白呢?
[00:14:31.560 --> 00:14:35.560]  為什麼我說和最近的時事有關係呢?
[00:14:35.560 --> 00:14:38.560]  大家都知道最近年輕人和學生之間
[00:14:38.560 --> 00:14:41.560]  很多發生自盡的事情
[00:14:41.560 --> 00:14:44.560]  為什麼人們會走到這樣的窮途末路呢?
[00:14:44.560 --> 00:14:47.560]  其中一個重要的因素
[00:14:47.560 --> 00:14:50.560]  我想可能是那些人覺得自己沒有人了解我
[00:14:50.560 --> 00:14:53.560]  我和你人說有什麼用呢?
[00:14:53.560 --> 00:14:56.560]  誰明白我的心境呢?
[00:14:56.560 --> 00:14:57.560]  說來也沒有用
[00:14:57.560 --> 00:14:58.560]  死了算了
[00:14:58.560 --> 00:15:00.560]  詩人對他來說
[00:15:00.560 --> 00:15:03.560]  他覺得一個無比的安慰就是
[00:15:03.560 --> 00:15:04.560]  OK
[00:15:04.560 --> 00:15:07.560]  就算全世界的人都不了解他
[00:15:07.560 --> 00:15:11.560]  都說不出自己到底心中所經歷的是什麼
[00:15:11.560 --> 00:15:14.560]  自己都搞不清自己為什麼這麼憤怒自己
[00:15:14.560 --> 00:15:16.560]  就算是這樣也好
[00:15:16.560 --> 00:15:17.560]  神了解
[00:15:17.560 --> 00:15:18.560]  神知道
[00:15:18.560 --> 00:15:19.560]  神明白
[00:15:19.560 --> 00:15:21.560]  所以對詩人來說
[00:15:21.560 --> 00:15:23.560]  這種知識是奇妙的
[00:15:23.560 --> 00:15:24.560]  我不能夠猜度
[00:15:24.560 --> 00:15:25.560]  我都不明白自己的時候
[00:15:25.560 --> 00:15:27.560]  沒有人明白我的時候
[00:15:27.560 --> 00:15:29.560]  神明白我
[00:15:29.560 --> 00:15:32.560]  當詩人讚完之後
[00:15:32.560 --> 00:15:34.560]  不過接著就開始說
[00:15:34.560 --> 00:15:37.560]  我提到第二節就在說一些陰影的事情
[00:15:37.560 --> 00:15:39.560]  為什麼他要逃跑呢?
[00:15:39.560 --> 00:15:40.560]  神這麼好
[00:15:40.560 --> 00:15:42.560]  什麼都要明白他
[00:15:42.560 --> 00:15:44.560]  但他想逃跑
[00:15:44.560 --> 00:15:47.560]  我往哪裡去逃避你的靈呢?
[00:15:47.560 --> 00:15:49.560]  他不想見這麼愛他
[00:15:49.560 --> 00:15:51.560]  這麼關心他的神
[00:15:51.560 --> 00:15:52.560]  為什麼呢?
[00:15:52.560 --> 00:15:55.560]  第八節開始有些線索
[00:15:55.560 --> 00:15:56.560]  我又升到天上
[00:15:56.560 --> 00:15:57.560]  你在哪裡?
[00:15:57.560 --> 00:15:59.560]  升到天上沒問題
[00:15:59.560 --> 00:16:01.560]  耶和華根本就是天上
[00:16:01.560 --> 00:16:02.560]  不過他說
[00:16:02.560 --> 00:16:04.560]  我又陰間下拍
[00:16:04.560 --> 00:16:06.560]  你又下到哪裡?
[00:16:06.560 --> 00:16:07.560]  你也在哪裡?
[00:16:07.560 --> 00:16:09.560]  為什麼是陰間呢?
[00:16:09.560 --> 00:16:10.560]  陰間這個字
[00:16:10.560 --> 00:16:12.560]  中文都讓你知道了
[00:16:12.560 --> 00:16:14.560]  一個人死了
[00:16:14.560 --> 00:16:17.560]  袁文的希伯來文都是這麼shallow
[00:16:17.560 --> 00:16:22.560]  在希伯來舊約早期的經文裡面
[00:16:22.560 --> 00:16:24.560]  沒有談到死人復活
[00:16:24.560 --> 00:16:26.560]  要後期一點
[00:16:26.560 --> 00:16:30.560]  秘魯歸還之後才談復活
[00:16:30.560 --> 00:16:33.560]  之前的經文提到人死了之後
[00:16:33.560 --> 00:16:35.560]  都是說去了shallow
[00:16:35.560 --> 00:16:36.560]  去了陰間
[00:16:36.560 --> 00:16:37.560]  留在那裡
[00:16:37.560 --> 00:16:39.560]  人就變得無力
[00:16:39.560 --> 00:16:41.560]  無力的
[00:16:41.560 --> 00:16:43.560]  人就變得無力
[00:16:43.560 --> 00:16:45.560]  在《爾賽亞書》提到
[00:16:45.560 --> 00:16:49.560]  為什麼私人說要提到陰間呢?
[00:16:49.560 --> 00:16:53.560]  要走到陰間躲避耶和華呢?
[00:16:53.560 --> 00:16:54.560]  好像說到
[00:16:54.560 --> 00:16:55.560]  就算我死了
[00:16:55.560 --> 00:16:57.560]  你也在那裡
[00:16:57.560 --> 00:16:59.560]  死也不能逃開你
[00:16:59.560 --> 00:17:01.560]  第九節
[00:17:01.560 --> 00:17:03.560]  我若展開清晨的翅膀
[00:17:03.560 --> 00:17:05.560]  飛到海極居主
[00:17:05.560 --> 00:17:07.560]  在那裡你的手都引導我
[00:17:07.560 --> 00:17:11.560]  這個其實是一個比喻
[00:17:11.560 --> 00:17:13.560]  清晨的翅膀
[00:17:13.560 --> 00:17:16.560]  重點不是說幾點開始飛
[00:17:16.560 --> 00:17:18.560]  你其實覺得有一點怪
[00:17:18.560 --> 00:17:21.560]  為什麼要提清晨的翅膀呢?
[00:17:21.560 --> 00:17:25.560]  其實清晨的意思就是早上
[00:17:25.560 --> 00:17:28.560]  早上就是太陽升起的時候
[00:17:28.560 --> 00:17:31.560]  太陽升起就是在東邊升起
[00:17:31.560 --> 00:17:33.560]  所以這裡其實是說
[00:17:33.560 --> 00:17:36.560]  就算我由極東飛到海極
[00:17:36.560 --> 00:17:38.560]  這裡去海極
[00:17:38.560 --> 00:17:39.560]  有趣的
[00:17:39.560 --> 00:17:40.560]  不是地極
[00:17:40.560 --> 00:17:41.560]  為什麼是海極呢?
[00:17:41.560 --> 00:17:44.560]  因為以色列人的地理
[00:17:44.560 --> 00:17:47.560]  海是在以色列的西邊
[00:17:47.560 --> 00:17:49.560]  地中海是在以色列的西邊
[00:17:49.560 --> 00:17:50.560]  其實意思就是說
[00:17:50.560 --> 00:17:52.560]  我由最東跑到最西
[00:17:52.560 --> 00:17:54.560]  所謂走遍整個地球
[00:17:54.560 --> 00:17:56.560]  你也在那裡
[00:17:56.560 --> 00:17:58.560]  我逃不開你那裡
[00:17:58.560 --> 00:18:00.560]  十二節
[00:18:00.560 --> 00:18:04.560]  黑暗必要遮蔽我
[00:18:04.560 --> 00:18:07.560]  最好有些黑暗能夠遮住我
[00:18:07.560 --> 00:18:10.560]  我周圍的亮光必成為黑暗
[00:18:10.560 --> 00:18:12.560]  我熄滅所有的燈
[00:18:12.560 --> 00:18:14.560]  我生命中再沒有亮光了
[00:18:14.560 --> 00:18:17.560]  但是這樣也不能夠遮蓋我
[00:18:17.560 --> 00:18:19.560]  黑夜而白晝發光
[00:18:19.560 --> 00:18:23.560]  黑夜和光明在你看都是一樣
[00:18:23.560 --> 00:18:27.560]  原來就算在生命中的黑暗之中
[00:18:27.560 --> 00:18:29.560]  神也在那裡
[00:18:29.560 --> 00:18:30.560]  我去到陰間
[00:18:30.560 --> 00:18:32.560]  我覺得我走了去陰間
[00:18:32.560 --> 00:18:33.560]  神也在那裡
[00:18:33.560 --> 00:18:35.560]  原來斯人就說
[00:18:35.560 --> 00:18:37.560]  其實人有時候覺得
[00:18:37.560 --> 00:18:39.560]  會去到一個光景
[00:18:39.560 --> 00:18:42.560]  覺得自己很失敗、很沒用
[00:18:42.560 --> 00:18:45.560]  這樣的時候被人知道
[00:18:45.560 --> 00:18:47.560]  好像很沒面子、很差
[00:18:47.560 --> 00:18:50.560]  如果我是一個學生
[00:18:50.560 --> 00:18:53.560]  我考新高中
[00:18:53.560 --> 00:18:54.560]  我達到一大堆星
[00:18:54.560 --> 00:18:56.560]  有多少顆星呢?
[00:18:56.560 --> 00:18:59.560]  好像有十顆星
[00:18:59.560 --> 00:19:00.560]  不要管了
