
[00:00:00.000 --> 00:00:08.380]  八小時多一點 而講中華三教簡直是妄想
[00:01:31.780 --> 00:01:36.780]  不過 據我大膽或者皮毛的知識
[00:01:36.780 --> 00:01:38.780]  其實一會兒我們說
[00:01:38.780 --> 00:01:40.780]  剛剛派了我的心經
[00:01:40.780 --> 00:01:43.780]  當然心經只是佛教兩大門派
[00:01:43.780 --> 00:01:46.780]  是兩大門類 空中和有中
[00:01:46.780 --> 00:01:49.780]  代表空中的一個總結
[00:01:49.780 --> 00:01:53.780]  大波夜經 將來會說的
[00:01:53.780 --> 00:01:55.780]  濃縮就是心經
[00:01:55.780 --> 00:01:57.780]  至於心經 一般人以為
[00:01:57.780 --> 00:01:59.780]  當然是說心 佛教是說心
[00:01:59.780 --> 00:02:03.780]  不過據我所知 心是核心的意思
[00:02:03.780 --> 00:02:06.780]  當然整個佛教的道理
[00:02:06.780 --> 00:02:09.780]  基本上都是說心的一種感覺
[00:02:09.780 --> 00:02:13.780]  你說心經是說心的作用
[00:02:13.780 --> 00:02:16.780]  也不錯 但是心經其實就是
[00:02:16.780 --> 00:02:18.780]  大波夜經的一個核心
[00:02:18.780 --> 00:02:23.780]  有時開玩笑說實在不是這個道理
[00:02:23.780 --> 00:02:26.780]  心經只是和心理一樣的意思
[00:02:26.780 --> 00:02:31.780]  就是佛教總道理的總道理
[00:02:31.780 --> 00:02:32.780]  如果嚴格來說
[00:02:32.780 --> 00:02:34.780]  我們這堂課未必能夠說得完
[00:02:34.780 --> 00:02:35.780]  也只是提一提
[00:02:35.780 --> 00:02:40.780]  因為我那本矯正本
[00:02:40.780 --> 00:02:42.780]  三教御基督福音
[00:02:42.780 --> 00:02:45.780]  有加進去 但是最初版沒有
[00:02:45.780 --> 00:02:50.780]  其實只差五個字
[00:02:50.780 --> 00:02:53.780]  召見五蘊皆空 道一切苦
[00:02:53.780 --> 00:02:55.780]  道一切苦只是說結果
[00:02:55.780 --> 00:02:58.780]  觀自在菩薩行心波夜波羅不多事
[00:02:58.780 --> 00:03:01.780]  召見五蘊皆空 道一切苦
[00:03:01.780 --> 00:03:03.780]  實際上就是五蘊皆空四個字
[00:03:03.780 --> 00:03:05.780]  所以有時你問我將它簡單化
[00:03:05.780 --> 00:03:07.780]  事實上是如此
[00:03:07.780 --> 00:03:10.780]  佛教的最核心道理就是所謂五蘊皆空
[00:03:10.780 --> 00:03:13.780]  而五蘊皆空最核心就是一個空字
[00:03:13.780 --> 00:03:15.780]  空字絕對不是空的
[00:03:15.780 --> 00:03:17.780]  空字即是無可原說
[00:03:17.780 --> 00:03:20.780]  無實質內容只是一種感受
[00:03:20.780 --> 00:03:22.780]  你覺得怎樣就怎樣
[00:03:22.780 --> 00:03:24.780]  而且根本說出來一說便做
[00:03:24.780 --> 00:03:26.780]  為了保道眾生
[00:03:26.780 --> 00:03:28.780]  所以我沒有說不說
[00:03:28.780 --> 00:03:30.780]  你千萬不要以為我說的是真的
[00:03:30.780 --> 00:03:32.780]  說的都是接近真
[00:03:32.780 --> 00:03:34.780]  但不是真是真
[00:03:34.780 --> 00:03:36.780]  真是真是不能說的
[00:03:36.780 --> 00:03:38.780]  我都不知道自己說什麼
[00:03:38.780 --> 00:03:40.780]  我經常借用
[00:03:40.780 --> 00:03:42.780]  我們孤中之時
[00:03:42.780 --> 00:03:44.780]  讀過一點點微積分
[00:03:44.780 --> 00:03:47.780]  掃你法也最早給先生的
[00:03:47.780 --> 00:03:49.780]  語言文字終生有用
[00:03:49.780 --> 00:03:51.780]  不妨一知
[00:03:51.780 --> 00:03:54.780]  等於Limit X tends to 0
[00:03:54.780 --> 00:03:56.780]  趨近於零但不是零
[00:03:56.780 --> 00:03:58.780]  這樣就為之空
[00:03:58.780 --> 00:04:00.780]  越說越錯
[00:04:00.780 --> 00:04:02.780]  先說回這裡
[00:04:02.780 --> 00:04:04.780]  如道佛三家
[00:04:04.780 --> 00:04:06.780]  差不多有時間
[00:04:06.780 --> 00:04:09.780]  釋迦牟尼還年長過孔子
[00:04:09.780 --> 00:04:11.780]  當然正如我上一堂
[00:04:11.780 --> 00:04:14.780]  講過和大家半開半笑
[00:04:14.780 --> 00:04:17.780]  故意半語不驚人死不休
[00:04:17.780 --> 00:04:19.780]  但事實上有道理
[00:04:19.780 --> 00:04:21.780]  是不是先有孔子孟子
[00:04:21.780 --> 00:04:23.780]  然後有儒家
[00:04:23.780 --> 00:04:25.780]  是不是先有釋迦牟尼然後有佛家
[00:04:25.780 --> 00:04:27.780]  當然是了
[00:04:27.780 --> 00:04:29.780]  不用說嗎
[00:04:29.780 --> 00:04:31.780]  不一定的
[00:04:31.780 --> 00:04:35.780]  如果先有孔子孟子
[00:04:35.780 --> 00:04:37.780]  孔子孟子的國悟是從哪裡來的
[00:04:37.780 --> 00:04:39.780]  他生出來有
[00:04:39.780 --> 00:04:41.780]  誰生他
[00:04:41.780 --> 00:04:43.780]  對不對
[00:04:43.780 --> 00:04:45.780]  如果我故意說
[00:04:45.780 --> 00:04:47.780]  其實未有孔子孟子
[00:04:47.780 --> 00:04:49.780]  就算沒有孔子孟子
[00:04:49.780 --> 00:04:51.780]  也有儒家
[00:04:51.780 --> 00:04:53.780]  就算沒有釋迦牟尼也有佛家
[00:04:53.780 --> 00:04:55.780]  你覺得荒謬
[00:04:55.780 --> 00:04:57.780]  沒有他有其他
[00:04:57.780 --> 00:04:59.780]  如果不是有道理在我們人的心處
[00:04:59.780 --> 00:05:01.780]  又怎會有孔子孟子的國悟
[00:05:01.780 --> 00:05:03.780]  是不是
[00:05:03.780 --> 00:05:05.780]  當年孔子出世的人
[00:05:05.780 --> 00:05:07.780]  大概很多
[00:05:07.780 --> 00:05:09.780]  身體特別好
[00:05:09.780 --> 00:05:11.780]  他爸爸就
[00:05:11.780 --> 00:05:13.780]  帶著大兵
[00:05:13.780 --> 00:05:15.780]  中了一個奧城的計
[00:05:15.780 --> 00:05:17.780]  他一手托著鐵門
[00:05:17.780 --> 00:05:19.780]  一手拿著矛擊
[00:05:19.780 --> 00:05:21.780]  然後看到弟兄全部撤退
[00:05:21.780 --> 00:05:23.780]  一流勇將
[00:05:23.780 --> 00:05:25.780]  當時他不是16歲
[00:05:25.780 --> 00:05:27.780]  是60歲了
[00:05:27.780 --> 00:05:29.780]  然後他太太就出世了
[00:05:29.780 --> 00:05:31.780]  他只有一個大兒子
[00:05:31.780 --> 00:05:33.780]  大兒子的腳不是很好
[00:05:33.780 --> 00:05:35.780]  生了很多女兒
[00:05:35.780 --> 00:05:37.780]  又說是重男輕女
[00:05:37.780 --> 00:05:39.780]  不是的 以前的宗族社會
[00:05:39.780 --> 00:05:41.780]  希望繼後相登
[00:05:41.780 --> 00:05:43.780]  於是去顏家求婚
[00:05:43.780 --> 00:05:45.780]  他大姐說
[00:05:45.780 --> 00:05:47.780]  我現在不是煲湯
[00:05:47.780 --> 00:05:49.780]  用不著幫我這麼老
[00:05:49.780 --> 00:05:51.780]  他二姐說
[00:05:51.780 --> 00:05:53.780]  難道我又不嫁
[00:05:53.780 --> 00:05:55.780]  三妹通常有些反叛性
[00:05:55.780 --> 00:05:57.780]  尤其是說題外話
[00:05:57.780 --> 00:05:59.780]  所以你看民間故事
[00:05:59.780 --> 00:06:01.780]  西洋的童話
[00:06:01.780 --> 00:06:03.780]  最小的妹妹
[00:06:03.780 --> 00:06:05.780]  一定是最漂亮
[00:06:05.780 --> 00:06:07.780]  一定是最後的後果很好
[00:06:07.780 --> 00:06:09.780]  一定是嫁給老公最乖
[00:06:09.780 --> 00:06:11.780]  於是他就可以安然入睡
[00:06:11.780 --> 00:06:13.780]  民間童話
[00:06:13.780 --> 00:06:15.780]  哄頑皮女入睡
[00:06:15.780 --> 00:06:17.780]  結果
[00:06:17.780 --> 00:06:19.780]  二姐不懂補
[00:06:19.780 --> 00:06:21.780]  我嫁
[00:06:21.780 --> 00:06:23.780]  我不是聽錯
[00:06:23.780 --> 00:06:25.780]  60多歲的人還有一個
[00:06:25.780 --> 00:06:27.780]  未夠20歲的人肯嫁她
[00:06:27.780 --> 00:06:29.780]  就算古代
[00:06:29.780 --> 00:06:31.780]  和楊振寧大科學家
[00:06:31.780 --> 00:06:33.780]  都會給我特別禮物
[00:06:33.780 --> 00:06:35.780]  如果82歲娶28歲
[00:06:35.780 --> 00:06:37.780]  都會給我特別禮物
[00:06:37.780 --> 00:06:39.780]  如果91歲娶19歲
[00:06:39.780 --> 00:06:41.780]  不知道什麼禮物
[00:06:41.780 --> 00:06:43.780]  不要再推下去
[00:06:43.780 --> 00:06:45.780]  不然100多歲娶幾個月
[00:06:45.780 --> 00:06:47.780]  養大雷奶粉錢
[00:06:47.780 --> 00:06:49.780]  不要說這些廢話
[00:06:49.780 --> 00:06:51.780]  說到這件事
[00:06:51.780 --> 00:06:53.780]  孔子登天生易辦
[00:06:53.780 --> 00:06:55.780]  但後天很聰明
[00:06:55.780 --> 00:06:57.780]  因為他身世特殊
[00:06:57.780 --> 00:06:59.780]  家庭一大就很吵
[00:06:59.780 --> 00:07:01.780]  於是他媽媽
[00:07:01.780 --> 00:07:03.780]  當他爸爸死後
[00:07:03.780 --> 00:07:05.780]  他媽媽帶他離開
[00:07:05.780 --> 00:07:07.780]  貧窮長大
[00:07:07.780 --> 00:07:09.780]  他就學他們恩傷人的後裔
[00:07:09.780 --> 00:07:11.780]  主要學做司儀
[00:07:11.780 --> 00:07:13.780]  學做司儀
[00:07:13.780 --> 00:07:15.780]  學人家做一鞠躬再鞠躬
[00:07:15.780 --> 00:07:17.780]  家屬謝禮
[00:07:17.780 --> 00:07:19.780]  但結果都是這樣做
[00:07:19.780 --> 00:07:21.780]  一鞠躬三鞠躬
[00:07:21.780 --> 00:07:23.780]  謝禮
[00:07:23.780 --> 00:07:25.780]  唯獨他想為什麼要謝禮
[00:07:25.780 --> 00:07:27.780]  這些禮儀
[00:07:27.780 --> 00:07:29.780]  為什麼要這樣做
[00:07:29.780 --> 00:07:31.780]  論語一句說話很出名
[00:07:31.780 --> 00:07:33.780]  幾乎類似主耶穌基督
[00:07:33.780 --> 00:07:35.780]  年輕時與法師
[00:07:35.780 --> 00:07:37.780]  坐在那邊辯論的故事
[00:07:37.780 --> 00:07:39.780]  指入太廟
[00:07:39.780 --> 00:07:41.780]  每時文論語記載
[00:07:41.780 --> 00:07:43.780]  孔子進入太廟
[00:07:43.780 --> 00:07:45.780]  為什麼有個太廟
[00:07:45.780 --> 00:07:47.780]  因為魯國文化程度
[00:07:47.780 --> 00:07:49.780]  禮制地位
[00:07:49.780 --> 00:07:51.780]  僅次於周王室
[00:07:51.780 --> 00:07:53.780]  周公之後
[00:07:53.780 --> 00:07:55.780]  他可以立太廟
[00:07:55.780 --> 00:07:57.780]  但地理問題
[00:07:57.780 --> 00:07:59.780]  周在當時的極西
[00:07:59.780 --> 00:08:01.780]  即是現在的咸陽
[00:08:01.780 --> 00:08:03.780]  所以要困陷
[00:08:03.780 --> 00:08:05.780]  很多人沒有問這個問題
[00:08:05.780 --> 00:08:07.780]  為什麼當初
[00:08:07.780 --> 00:08:09.780]  最大功勞的屯聖之後
[00:08:09.780 --> 00:08:11.780]  魯即周公
[00:08:11.780 --> 00:08:13.780]  和齊即太公
[00:08:13.780 --> 00:08:15.780]  要封到最東的地方
[00:08:15.780 --> 00:08:17.780]  為什麼
[00:08:17.780 --> 00:08:19.780]  其實剛才我講了
[00:08:19.780 --> 00:08:21.780]  為什麼
[00:08:21.780 --> 00:08:23.780]  讓你做政治家
[00:08:23.780 --> 00:08:25.780]  做政治家的助手
[00:08:25.780 --> 00:08:27.780]  都會這樣做
[00:08:27.780 --> 00:08:29.780]  為什麼
[00:08:29.780 --> 00:08:31.780]  如果沒有人答
[00:08:31.780 --> 00:08:33.780]  即證明在座
[00:08:33.780 --> 00:08:35.780]  沒有一個可以做周天子
[00:08:35.780 --> 00:08:37.780]  我做民選
[00:08:37.780 --> 00:08:39.780]  民選你只賺被人DQ
[00:08:39.780 --> 00:08:41.780]  為什麼
[00:08:41.780 --> 00:08:43.780]  就是平衡
[00:08:43.780 --> 00:08:45.780]  就是這麼淺
[00:08:45.780 --> 00:08:47.780]  周在極西
[00:08:47.780 --> 00:08:49.780]  所以封得最得力的一定是極東
[00:08:49.780 --> 00:08:51.780]  極北
[00:08:51.780 --> 00:08:53.780]  比蘇武去
[00:08:53.780 --> 00:08:55.780]  希望他生什麼
[00:08:55.780 --> 00:08:57.780]  極南
[00:08:57.780 --> 00:08:59.780]  當時香港還未開埠
[00:08:59.780 --> 00:09:01.780]  極南做什麼
[00:09:01.780 --> 00:09:03.780]  一定是極東極西
[00:09:03.780 --> 00:09:05.780]  還有一個問題
[00:09:05.780 --> 00:09:07.780]  我自己想
[00:09:07.780 --> 00:09:09.780]  單是齊老兩國
[00:09:09.780 --> 00:09:11.780]  讀歷史就是這樣讀
[00:09:11.780 --> 00:09:13.780]  推理歷史地理也是
[00:09:13.780 --> 00:09:15.780]  千萬不要以為歷史是紀念代
[00:09:15.780 --> 00:09:17.780]  地理是機密
[00:09:17.780 --> 00:09:19.780]  你不幸碰不到稍為好一點的先生
[00:09:19.780 --> 00:09:21.780]  更不幸就是你爸爸生你
[00:09:21.780 --> 00:09:23.780]  竟然不肯自己去看教科書
[00:09:23.780 --> 00:09:25.780]  只罵先生
[00:09:25.780 --> 00:09:27.780]  是不是
[00:09:27.780 --> 00:09:29.780]  凡事
[00:09:29.780 --> 00:09:31.780]  大家知道我們半洋化
[00:09:31.780 --> 00:09:33.780]  什麼都說W
[00:09:33.780 --> 00:09:35.780]  最重要的W就是Y
[00:09:35.780 --> 00:09:37.780]  梅艷芳小姐都不會唱
[00:09:37.780 --> 00:09:39.780]  學問就是從Tell me why開始
[00:09:39.780 --> 00:09:41.780]  When, where, how 是事實
[00:09:41.780 --> 00:09:43.780]  How 都更深一點
[00:09:43.780 --> 00:09:45.780]  How 要怎樣去做
[00:09:45.780 --> 00:09:47.780]  Why 是最重要
[00:09:47.780 --> 00:09:49.780]  為什麼要這樣做
[00:09:49.780 --> 00:09:51.780]  能夠想到為什麼
[00:09:51.780 --> 00:09:53.780]  那個就是人
[00:09:53.780 --> 00:09:55.780]  唯一會問為什麼
[00:09:55.780 --> 00:09:57.780]  當然我們未知
[00:09:57.780 --> 00:09:59.780]  等電腦將來進步一點
[00:09:59.780 --> 00:10:01.780]  我們猜到貓仔狗仔的腦裏面
[00:10:01.780 --> 00:10:03.780]  人間都不知樂事
[00:10:03.780 --> 00:10:05.780]  你知道貓仔原來這麼複雜的思想
[00:10:05.780 --> 00:10:07.780]  知不知道
[00:10:07.780 --> 00:10:09.780]  好了
[00:10:09.780 --> 00:10:11.780]  為什麼如此
[00:10:11.780 --> 00:10:13.780]  為什麼如此到最後
[00:10:13.780 --> 00:10:15.780]  人的智慧就是哲學
[00:10:15.780 --> 00:10:17.780]  哲學用人的智慧解不了的
[00:10:17.780 --> 00:10:19.780]  就是宗教
[00:10:19.780 --> 00:10:21.780]  宗教和哲學是一切文化的核心
[00:10:21.780 --> 00:10:23.780]  怎樣都解不了
[00:10:23.780 --> 00:10:25.780]  20世紀初期人們都以為
[00:10:25.780 --> 00:10:27.780]  在科學的時代
[00:10:27.780 --> 00:10:29.780]  20世紀末時
[00:10:29.780 --> 00:10:31.780]  什麼教什麼教就放進博物館
[00:10:31.780 --> 00:10:33.780]  誰知
[00:10:33.780 --> 00:10:35.780]  80年代90年代之前
[00:10:35.780 --> 00:10:37.780]  很多傳統的宗教都復興
[00:10:37.780 --> 00:10:41.780]  20多年前
[00:10:41.780 --> 00:10:43.780]  我們都看到
[00:10:43.780 --> 00:10:45.780]  都研究為什麼宗教有永遠的生命力
[00:10:45.780 --> 00:10:47.780]  和幾大宗教的
[00:10:47.780 --> 00:10:49.780]  是非得失
[00:10:49.780 --> 00:10:51.780]  是什麼地方
[00:10:51.780 --> 00:10:53.780]  科學當然解答很多問題
[00:10:53.780 --> 00:10:55.780]  神奇到極
[00:10:55.780 --> 00:10:57.780]  我們的手機都有科學
[00:10:57.780 --> 00:10:59.780]  但問題是背後的道理在哪裡
[00:10:59.780 --> 00:11:01.780]  為什麼會有這些東西
[00:11:01.780 --> 00:11:03.780]  好了我們剛才說了
[00:11:03.780 --> 00:11:05.780]  如果人心不是有種好奇心
[00:11:05.780 --> 00:11:07.780]  有種找尋結果的心
[00:11:07.780 --> 00:11:09.780]  根本就
[00:11:09.780 --> 00:11:11.780]  混混惡惡與草木同腐
[00:11:11.780 --> 00:11:13.780]  根本就什麼教都不會有
[00:11:13.780 --> 00:11:15.780]  更加不會說
[00:11:15.780 --> 00:11:17.780]  行運種種因素構成
[00:11:17.780 --> 00:11:19.780]  結果就產生一些很有思想
[00:11:19.780 --> 00:11:21.780]  本身生命力要很強
[00:11:21.780 --> 00:11:23.780]  做大哲學家一定要長命
[00:11:23.780 --> 00:11:27.780]  做音樂家
[00:11:27.780 --> 00:11:29.780]  做藝術家當然越長越好
[00:11:29.780 --> 00:11:31.780]  但是青年的天才
[00:11:31.780 --> 00:11:33.780]  都有的事
[00:11:33.780 --> 00:11:35.780]  但如果你不是看透很多人生
[00:11:35.780 --> 00:11:37.780]  就算真的有徹底思想都無法發展下去
[00:11:37.780 --> 00:11:39.780]  所以那幾位都是
[00:11:39.780 --> 00:11:41.780]  智慧特高
[00:11:41.780 --> 00:11:43.780]  生命力又很強
[00:11:43.780 --> 00:11:45.780]  又對眾生充滿一個同情
[00:11:45.780 --> 00:11:47.780]  同情什麼
[00:11:47.780 --> 00:11:49.780]  他和我們當時一樣
[00:11:49.780 --> 00:11:51.780]  都是很無知但又想知
[00:11:51.780 --> 00:11:53.780]  所以前陣子
[00:11:53.780 --> 00:11:55.780]  有個康恩訪問我
[00:11:55.780 --> 00:11:57.780]  我不知道他問起
[00:11:57.780 --> 00:11:59.780]  難停罪的
[00:11:59.780 --> 00:12:01.780]  難停罪之所以是
[00:12:01.780 --> 00:12:03.780]  凡識中文的人我都希望你讀一下
[00:12:03.780 --> 00:12:05.780]  因為我們自己是中文老師就不停強調自己的科學
[00:12:05.780 --> 00:12:07.780]  還要買花贊
[00:12:07.780 --> 00:12:09.780]  你讀電腦也好
[00:12:09.780 --> 00:12:11.780]  讀機械也好
[00:12:11.780 --> 00:12:13.780]  讀什麼也好
[00:12:13.780 --> 00:12:15.780]  等於西方那些人
[00:12:15.780 --> 00:12:17.780]  讀什麼也有
[00:12:17.780 --> 00:12:19.780]  但他一樣會彈琴、拉小提琴
[00:12:19.780 --> 00:12:21.780]  會說一些東西
[00:12:21.780 --> 00:12:23.780]  這是一種生命的樂趣
[00:12:23.780 --> 00:12:25.780]  和上天給人的一種恩賜
[00:12:25.780 --> 00:12:27.780]  他好奇
[00:12:27.780 --> 00:12:29.780]  那篇文章當然王羲之是中國的書聖
[00:12:29.780 --> 00:12:31.780]  他當時和一班人聚會
[00:12:31.780 --> 00:12:33.780]  然後覺得興盡悲來
[00:12:33.780 --> 00:12:35.780]  那種空虛的感覺
[00:12:35.780 --> 00:12:37.780]  揮之不去
[00:12:37.780 --> 00:12:39.780]  於是他就
[00:12:39.780 --> 00:12:41.780]  當然喝了兩杯
[00:12:41.780 --> 00:12:43.780]  書法上也很妙
[00:12:43.780 --> 00:12:45.780]  當然現代有個好事
[00:12:45.780 --> 00:12:47.780]  擦鞋的高手
[00:12:47.780 --> 00:12:49.780]  說那篇好文章後半段是假的
[00:12:49.780 --> 00:12:51.780]  那篇文章最好就是後半段
[00:12:51.780 --> 00:12:53.780]  他說我沒聽過這篇
[00:12:53.780 --> 00:12:55.780]  你隨便找來看就看得到
[00:12:55.780 --> 00:12:57.780]  當然我以前寫古文金讀也有印
[00:12:57.780 --> 00:12:59.780]  什麼古文的書都會有難停罪
[00:12:59.780 --> 00:13:01.780]  是中國歷代
[00:13:01.780 --> 00:13:03.780]  最好的文章之一
[00:13:03.780 --> 00:13:05.780]  你沒聽過文言文就怕
[00:13:05.780 --> 00:13:07.780]  其實文言文也很容易讀
[00:13:07.780 --> 00:13:09.780]  胡適之說文言文是死文字
[00:13:09.780 --> 00:13:11.780]  白話文是活文字
[00:13:11.780 --> 00:13:13.780]  胡適之很偉大
[00:13:13.780 --> 00:13:15.780]  很多東西都說得很對
[00:13:15.780 --> 00:13:17.780]  但不包括那一句
[00:13:17.780 --> 00:13:19.780]  文言文是死文字
[00:13:19.780 --> 00:13:21.780]  白話文是活文字
[00:13:21.780 --> 00:13:23.780]  這句話本身就不合邏輯
[00:13:23.780 --> 00:13:25.780]  叫做文學
[00:13:25.780 --> 00:13:27.780]  或者叫做所謂文字文字代表文學
[00:13:27.780 --> 00:13:29.780]  他就不會死
[00:13:29.780 --> 00:13:31.780]  無論他是廣東人還是廣東人
[00:13:31.780 --> 00:13:33.780]  他就不會死
[00:13:33.780 --> 00:13:35.780]  無論他是廣東話文言文
[00:13:35.780 --> 00:13:37.780]  都不會死
[00:13:37.780 --> 00:13:39.780]  如果他沒有了文學的要素
[00:13:39.780 --> 00:13:41.780]  就算用淺白的字
[00:13:41.780 --> 00:13:43.780]  用優美的書法寫出來
[00:13:43.780 --> 00:13:45.780]  都是死的
[00:13:45.780 --> 00:13:47.780]  還有文言白話不是
[00:13:47.780 --> 00:13:49.780]  自然有界限的
[00:13:49.780 --> 00:13:51.780]  我聽書聽到都快暈倒了
[00:13:51.780 --> 00:13:53.780]  幾乎就已經幾文言了
[00:13:53.780 --> 00:13:55.780]  你不要以為幾乎很淺
[00:13:55.780 --> 00:13:57.780]  幾字就接近
[00:13:57.780 --> 00:13:59.780]  就好像我剛才說的班門弄虎
[00:13:59.780 --> 00:14:01.780]  那些微積分的符號
[00:14:01.780 --> 00:14:03.780]  Limit x 趨近於零
[00:14:03.780 --> 00:14:05.780]  那個幾乎就趨近
[00:14:05.780 --> 00:14:07.780]  幾就接近
[00:14:07.780 --> 00:14:09.780]  乎就是語助詞
[00:14:09.780 --> 00:14:11.780]  知乎者也還不文言
[00:14:11.780 --> 00:14:13.780]  你打倒文言文
[00:14:13.780 --> 00:14:15.780]  首先打倒自己
[00:14:15.780 --> 00:14:17.780]  因為你剛才說了幾乎
[00:14:17.780 --> 00:14:19.780]  所以用一下上帝給我們的腦
[00:14:19.780 --> 00:14:21.780]  千萬不要說
[00:14:21.780 --> 00:14:23.780]  雖然我們憑信心接受
[00:14:23.780 --> 00:14:25.780]  但知識令人驕傲
[00:14:25.780 --> 00:14:27.780]  南庸知識以知識為主
[00:14:27.780 --> 00:14:29.780]  南庸知識以知識為榮
[00:14:29.780 --> 00:14:31.780]  以學位為名
[00:14:31.780 --> 00:14:33.780]  我們聽過一個
[00:14:33.780 --> 00:14:35.780]  不要說那些人
[00:14:35.780 --> 00:14:37.780]  身為人員還敬而輕視別人沒有學位
[00:14:37.780 --> 00:14:39.780]  什麼什麼
[00:14:39.780 --> 00:14:41.780]  常人都不應該這麼狂妄
[00:14:41.780 --> 00:14:43.780]  不要說是
[00:14:43.780 --> 00:14:45.780]  負有神聖職責的人
[00:14:45.780 --> 00:14:47.780]  學位代表什麼
[00:14:47.780 --> 00:14:49.780]  多少偉大的人物小學都沒讀過
[00:14:49.780 --> 00:14:51.780]  上帝給他的恩典他自己繼續努力
[00:14:51.780 --> 00:14:53.780]  說回那個
[00:14:53.780 --> 00:14:55.780]  尤其是我們說粵語的人
[00:14:55.780 --> 00:14:57.780]  粵語本身包含文言營養最多
[00:14:57.780 --> 00:14:59.780]  而又混連一體
[00:14:59.780 --> 00:15:01.780]  當然我們不一定每個人都學到
[00:15:01.780 --> 00:15:03.780]  以前寫專欄的專家
[00:15:03.780 --> 00:15:05.780]  三蘇先生
[00:15:05.780 --> 00:15:07.780]  高雄先生
[00:15:07.780 --> 00:15:09.780]  他本身文言白話廣東話
[00:15:09.780 --> 00:15:11.780]  最重要是用得好好
[00:15:11.780 --> 00:15:13.780]  用得不好就被老師不明白
[00:15:13.780 --> 00:15:15.780]  又說文白雜雜
[00:15:15.780 --> 00:15:17.780]  又說什麼什麼
[00:15:17.780 --> 00:15:19.780]  怎樣才用得好
[00:15:19.780 --> 00:15:21.780]  多讀好作品
[00:15:21.780 --> 00:15:23.780]  以前的時代不是提過提過
[00:15:23.780 --> 00:15:25.780]  余光中有篇文章
[00:15:25.780 --> 00:15:27.780]  余光中當然厲害
[00:15:27.780 --> 00:15:29.780]  有一篇很多人未必留意
[00:15:29.780 --> 00:15:31.780]  他紀念自己
[00:15:31.780 --> 00:15:33.780]  中學時在四川
[00:15:33.780 --> 00:15:35.780]  跟著體育老師
[00:15:35.780 --> 00:15:37.780]  每天上課之前跑圈
[00:15:37.780 --> 00:15:39.780]  一路跑圈一路唸古文
[00:15:39.780 --> 00:15:41.780]  那些古文是以前
[00:15:41.780 --> 00:15:43.780]  古文官子
[00:15:43.780 --> 00:15:45.780]  古文急讀
[00:15:45.780 --> 00:15:47.780]  多數是七百字上下
[00:15:47.780 --> 00:15:49.780]  多數是議論的
[00:15:51.780 --> 00:15:53.780]  那些鍛鍊的人
[00:15:53.780 --> 00:15:55.780]  習慣上下文章
[00:15:55.780 --> 00:15:57.780]  起承轉合
[00:15:57.780 --> 00:15:59.780]  主要講理論
[00:15:59.780 --> 00:16:01.780]  之類
[00:16:01.780 --> 00:16:03.780]  多講有什麼
[00:16:03.780 --> 00:16:05.780]  一路跑圈唸戲真的好
[00:16:05.780 --> 00:16:07.780]  一方面擴充肺活量
[00:16:07.780 --> 00:16:09.780]  一路跑圈一路唸古文
[00:16:09.780 --> 00:16:11.780]  肺活量確實挺有益
[00:16:11.780 --> 00:16:13.780]  然後唸得多
[00:16:13.780 --> 00:16:15.780]  走圈走圈
[00:16:15.780 --> 00:16:17.780]  於是那幾百篇極好的文章
[00:16:17.780 --> 00:16:19.780]  就入腦了
