
[00:00:00.000 --> 00:00:04.800]  羅馬書第二講
[00:06:26.720 --> 00:06:28.240]  藉著耶穌基督
[00:06:28.240 --> 00:06:30.320]  所以羅馬書說
[00:06:30.320 --> 00:06:33.440]  是神的福音一章一節
[00:06:33.440 --> 00:06:34.880]  是從神而來
[00:06:34.880 --> 00:06:36.480]  不是出於人的福音
[00:06:36.480 --> 00:06:39.200]  在羅馬書的一章十六節
[00:06:39.200 --> 00:06:41.600]  保羅說是基督的福音
[00:06:41.600 --> 00:06:45.120]  他說我不以基督的福音為恥
[00:06:45.120 --> 00:06:47.120]  羅馬書的一章九節
[00:06:47.120 --> 00:06:49.120]  說是神兒子的福音
[00:06:49.120 --> 00:06:50.560]  綜合以上
[00:06:50.560 --> 00:06:53.920]  其實保羅在告訴我們什麼訊息?
[00:06:53.920 --> 00:06:56.240]  耶穌基督就是神
[00:06:56.240 --> 00:06:58.000]  為什麼?
[00:06:58.000 --> 00:07:00.320]  因為是神的福音
[00:07:00.320 --> 00:07:02.080]  也是基督的福音
[00:07:02.080 --> 00:07:03.840]  我和大家說過
[00:07:03.840 --> 00:07:06.480]  在聖經裡有很多數學
[00:07:06.480 --> 00:07:08.880]  如果A=C
[00:07:08.880 --> 00:07:10.560]  B=C
[00:07:10.560 --> 00:07:12.560]  A=B
[00:07:12.560 --> 00:07:14.800]  所以基督就是神
[00:07:14.800 --> 00:07:17.200]  在羅馬書的二章十六
[00:07:17.200 --> 00:07:19.600]  和十六章的二十五節
[00:07:19.600 --> 00:07:21.600]  保羅又叫這個福音
[00:07:21.600 --> 00:07:23.440]  做我所傳的福音
[00:07:23.440 --> 00:07:26.160]  他將這個福音個人化了
[00:07:26.160 --> 00:07:28.720]  這個福音傳給了保羅
[00:07:28.720 --> 00:07:30.320]  他得到神的恩惠
[00:07:30.320 --> 00:07:32.960]  他又將這個福音再傳開去
[00:07:32.960 --> 00:07:34.720]  他得到權柄之後
[00:07:34.720 --> 00:07:37.040]  又將這個福音傳開去
[00:07:37.040 --> 00:07:41.840]  這個福音在羅馬書的一章二節
[00:07:41.840 --> 00:07:42.960]  告訴我們
[00:07:42.960 --> 00:07:48.560]  是神從前直眾先知在聖經上所應許
[00:07:48.560 --> 00:07:52.080]  我在說聖經可信媽系列的時候
[00:07:52.080 --> 00:07:53.600]  都和大家說過
[00:07:53.600 --> 00:07:56.480]  福音不僅是新約才有
[00:07:56.480 --> 00:08:00.400]  早在舊約已經告訴我們有福音
[00:08:00.400 --> 00:08:02.720]  神直著眾先知
[00:08:02.720 --> 00:08:05.440]  舊約的眾先知已經告訴我們
[00:08:05.440 --> 00:08:09.040]  當人犯罪早在創世記的第三章
[00:08:09.040 --> 00:08:12.560]  經文已經告訴我們有女人的後裔
[00:08:12.560 --> 00:08:14.400]  來救贖我們
[00:08:14.400 --> 00:08:16.480]  女人的後裔是什麼?
[00:08:16.480 --> 00:08:19.360]  你要生孩子要經過男人
[00:08:19.360 --> 00:08:21.920]  不經男人生出來的是什麼?
[00:08:21.920 --> 00:08:24.960]  就是同女懷孕
[00:08:24.960 --> 00:08:26.720]  已經告訴我們
[00:08:26.720 --> 00:08:30.880]  是有耶穌基督直著同女懷孕來到世上
[00:08:30.880 --> 00:08:32.320]  來救贖我們
[00:08:32.320 --> 00:08:34.480]  在創世記的二十二章
[00:08:34.480 --> 00:08:36.320]  阿伯拉罕獻耳撒
[00:08:36.320 --> 00:08:38.240]  神叫阿伯拉罕獻耳撒
[00:08:38.240 --> 00:08:42.000]  但最後神為他預備了一隻公綿羊
[00:08:42.000 --> 00:08:44.320]  沒有要他獻耳撒
[00:08:44.320 --> 00:08:46.560]  所以阿伯拉罕很感恩
[00:08:46.560 --> 00:08:50.160]  就叫那座山做耶和華爾納
[00:08:50.160 --> 00:08:51.440]  什麼意思?
[00:08:51.440 --> 00:08:54.000]  耶和華必有預備
[00:08:54.000 --> 00:08:56.560]  結果真的二千年後
[00:08:56.560 --> 00:08:58.640]  在同一座山上
[00:08:58.640 --> 00:09:00.720]  就是摩尼亞山上
[00:09:00.720 --> 00:09:03.280]  耶穌基督為我們釘十字架
[00:09:03.280 --> 00:09:05.040]  在同一座山上
[00:09:05.040 --> 00:09:08.080]  這就應驗了阿伯拉罕所說
[00:09:08.080 --> 00:09:10.640]  神必為我們有預備
[00:09:10.640 --> 00:09:14.000]  耶穌基督就是我們的憲制
[00:09:14.000 --> 00:09:15.760]  從神而來
[00:09:15.760 --> 00:09:17.760]  出埃及記
[00:09:17.760 --> 00:09:19.600]  記不記得有十災
[00:09:19.600 --> 00:09:22.160]  最後一災擊殺長子
[00:09:22.160 --> 00:09:24.080]  任何人將羔羊的血
[00:09:24.080 --> 00:09:25.360]  流在門框上
[00:09:25.360 --> 00:09:28.560]  他們的長子都能得到倖免
[00:09:28.560 --> 00:09:32.240]  就算埃及人將羔羊的血
[00:09:32.240 --> 00:09:33.280]  流在門框
[00:09:33.280 --> 00:09:36.240]  他們的長子都會倖免
[00:09:36.240 --> 00:09:38.240]  擊殺長子的使者
[00:09:38.240 --> 00:09:40.080]  只是認血不認人
[00:09:40.080 --> 00:09:43.120]  羔羊的血代表什麼?
[00:09:43.120 --> 00:09:45.200]  代表耶穌基督的血
[00:09:45.200 --> 00:09:48.800]  耶穌基督正是在逾越節
[00:09:48.800 --> 00:09:50.320]  為我們釘十字架
[00:09:50.320 --> 00:09:51.680]  真的很有趣
[00:09:51.680 --> 00:09:52.960]  就是在那天
[00:09:52.960 --> 00:09:55.440]  他就是我們逾越節的羔羊
[00:09:55.440 --> 00:09:58.000]  還有文素記的二十一章
[00:09:58.000 --> 00:10:01.200]  新近我們讀主要學才讀過
[00:10:01.200 --> 00:10:03.760]  當以色列人犯罪
[00:10:03.760 --> 00:10:06.240]  神就派火蛇去咬他們
[00:10:06.240 --> 00:10:08.560]  當以色列人向神
[00:10:08.560 --> 00:10:10.480]  呼求神就跟摩西說
[00:10:10.480 --> 00:10:12.640]  你立銅蛇的記號
[00:10:12.640 --> 00:10:15.440]  所有人向銅蛇這個像
[00:10:15.440 --> 00:10:17.280]  來仰望的話
[00:10:17.280 --> 00:10:19.280]  就能得到醫治
[00:10:19.280 --> 00:10:20.480]  就能得救
[00:10:20.480 --> 00:10:23.440]  你找遍全部舊約
[00:10:23.440 --> 00:10:24.560]  你都很難明白
[00:10:24.560 --> 00:10:27.040]  為什麼一條銅蛇的像
[00:10:27.040 --> 00:10:28.080]  你向它仰望
[00:10:28.080 --> 00:10:29.440]  就能得到醫治
[00:10:29.440 --> 00:10:31.040]  沒有解釋
[00:10:31.040 --> 00:10:32.480]  但是到了新約
[00:10:32.480 --> 00:10:34.560]  約翰福音的三章十四節
[00:10:34.560 --> 00:10:36.000]  耶穌基督自己說
[00:10:36.000 --> 00:10:38.880]  摩西在曠野怎樣舉蛇
[00:10:38.880 --> 00:10:41.440]  人子也照樣被舉起來
[00:10:41.440 --> 00:10:43.760]  原來這條銅蛇
[00:10:43.760 --> 00:10:46.640]  就是耶穌基督釘十字架的御像
[00:10:46.640 --> 00:10:47.920]  有人說
[00:10:47.920 --> 00:10:48.640]  且慢
[00:10:48.640 --> 00:10:51.120]  耶穌基督是無罪的
[00:10:51.120 --> 00:10:52.720]  在舊約
[00:10:52.720 --> 00:10:54.320]  銅蛇代表什麼?
[00:10:54.320 --> 00:10:56.240]  銅代表審判
[00:10:56.240 --> 00:10:57.360]  所以我們看到
[00:10:57.360 --> 00:10:59.840]  憲制的壇是用銅來做的
[00:10:59.840 --> 00:11:02.080]  蛇是罪
[00:11:02.080 --> 00:11:04.720]  你說怎麼可能無罪的
[00:11:04.720 --> 00:11:06.880]  耶穌基督變成銅蛇
[00:11:06.880 --> 00:11:08.400]  你說沒有道理
[00:11:08.400 --> 00:11:10.240]  但是你有沒有讀過
[00:11:10.240 --> 00:11:13.600]  哥倫多後書的五章二十一節
[00:11:13.600 --> 00:11:17.680]  神使那無罪的替我們成為罪
[00:11:17.680 --> 00:11:21.760]  好使我們在他裡面成為神的兒
[00:11:21.760 --> 00:11:25.280]  耶穌基督是把我們的罪全都濫上身
[00:11:25.280 --> 00:11:27.040]  是約他釘在十字架上
[00:11:27.040 --> 00:11:28.560]  就是審判罪
[00:11:28.560 --> 00:11:30.240]  就是那條銅蛇
[00:11:30.240 --> 00:11:33.120]  聖經是非常非常清楚
[00:11:33.120 --> 00:11:36.560]  到了舊約最後一部書
[00:11:36.560 --> 00:11:38.880]  馬拉基書的四章二節
[00:11:38.880 --> 00:11:42.080]  「但向你們敬畏我名的人
[00:11:42.080 --> 00:11:44.480]  必有公義的白日出現
[00:11:44.480 --> 00:11:47.360]  其光線有醫治千年」
[00:11:47.360 --> 00:11:49.120]  我剛才說過
[00:11:49.120 --> 00:11:52.800]  神使到耶穌基督無罪的變成罪
[00:11:52.800 --> 00:11:55.120]  好叫我們成為神的兒
[00:11:55.120 --> 00:11:57.280]  每一個接受耶穌基督的人
[00:11:57.280 --> 00:11:58.560]  都有公義
[00:11:58.560 --> 00:12:02.080]  都有耶穌基督的兒在他們的身上
[00:12:02.080 --> 00:12:04.400]  還能夠得到醫治
[00:12:04.400 --> 00:12:07.200]  不單是靈裡面的醫治
[00:12:07.200 --> 00:12:09.120]  也是身體的醫治
[00:12:09.120 --> 00:12:11.280]  到我們基督徒死了之後
[00:12:11.280 --> 00:12:13.520]  當耶穌基督再次回來
[00:12:13.520 --> 00:12:16.080]  所有的基督徒就算你還沒死
[00:12:16.080 --> 00:12:18.800]  我們都會有復活的身體
[00:12:18.800 --> 00:12:21.120]  都會有榮耀的身體
[00:12:21.120 --> 00:12:23.600]  和我們現在這個會衰敗的身體
[00:12:23.600 --> 00:12:24.800]  是完全不同的
[00:12:24.800 --> 00:12:29.360]  全部聖經都是有關耶穌基督的救贖
[00:12:29.360 --> 00:12:33.520]  所以新舊約的福音信息都是一致的
[00:12:33.520 --> 00:12:35.200]  也是因為這樣
[00:12:35.200 --> 00:12:36.880]  你會看到有很多的經文
[00:12:36.880 --> 00:12:40.080]  例如希伯來書的一章一至二節
[00:12:40.080 --> 00:12:45.280]  「神在古時藉著眾先知多次多方
[00:12:45.280 --> 00:12:48.720]  曉遇列祖就在這末世
[00:12:48.720 --> 00:12:51.600]  藉著他兒子曉遇我們」
[00:12:51.600 --> 00:12:55.760]  有沒有看到在舊約是曉遇眾先知
[00:12:55.760 --> 00:12:56.880]  到了新約
[00:12:56.880 --> 00:13:00.320]  耶穌基督道成肉身來曉遇我們
[00:13:00.320 --> 00:13:03.120]  還有希伯來書的十章七節
[00:13:03.120 --> 00:13:04.720]  耶穌說我來了
[00:13:04.720 --> 00:13:06.960]  為要照你的旨意行
[00:13:06.960 --> 00:13:11.200]  我的事在哪裡已經記載
[00:13:11.200 --> 00:13:14.400]  在經卷上已經記載了
[00:13:14.400 --> 00:13:16.240]  是吧 一模一樣
[00:13:16.240 --> 00:13:20.000]  還有約翰福音的五章三十九節
[00:13:20.000 --> 00:13:22.960]  耶穌基督說你們查考聖經
[00:13:22.960 --> 00:13:25.920]  或者你們應當查考聖經
[00:13:25.920 --> 00:13:28.880]  因你們以為內中有永生
[00:13:28.880 --> 00:13:32.800]  給我作見證的就是這經
[00:13:32.800 --> 00:13:33.840]  有沒有看到
[00:13:33.840 --> 00:13:36.160]  這裡所說的就是舊約的經文
[00:13:36.160 --> 00:13:40.000]  一切都是有關耶穌基督的救贖
[00:13:40.000 --> 00:13:43.200]  說完了保羅對福音的介紹
[00:13:43.200 --> 00:13:46.880]  第二點就是保羅自己的介紹
[00:13:46.880 --> 00:13:50.320]  古代的人寫書信
[00:13:50.320 --> 00:13:54.800]  都會將自己的名字放在開始的地方
[00:13:54.800 --> 00:13:58.640]  但是有很多人叫做保羅
[00:13:58.640 --> 00:14:01.760]  所以保羅需要進一步介紹自己
[00:14:01.760 --> 00:14:04.960]  也因為他從來沒有去過羅馬
[00:14:04.960 --> 00:14:07.840]  所以他更加要讓讀者知道
[00:14:07.840 --> 00:14:12.240]  他有權柄將好消息傳給他們
[00:14:12.240 --> 00:14:15.360]  他有權柄教導他們
[00:14:15.360 --> 00:14:19.040]  他說出自己有三個不同的身份
[00:14:19.040 --> 00:14:24.160]  與他的事公和神的關係都有關
[00:14:24.160 --> 00:14:27.520]  第一 他是基督的僕人
[00:14:27.520 --> 00:14:30.560]  第二 他是基督的使徒
[00:14:30.560 --> 00:14:34.720]  第三 他是那位被分別為聖
[00:14:34.720 --> 00:14:37.520]  我們先看基督的僕人
[00:14:37.520 --> 00:14:40.320]  保羅說自己是基督的僕人
[00:14:40.320 --> 00:14:44.960]  僕人這個字對當時的羅馬人不會陌生
[00:14:44.960 --> 00:14:50.000]  估計當時在羅馬城有六十萬的奴隸
[00:14:50.000 --> 00:14:57.440]  經文原文希臘文的奴隸就是bulos
[00:14:57.440 --> 00:15:02.560]  這些奴隸都被視為屬於主人的財產
[00:15:02.560 --> 00:15:04.480]  而不是當人來看
[00:15:04.480 --> 00:15:08.080]  保羅說自己是耶穌基督的僕人
[00:15:08.080 --> 00:15:11.040]  說他自己一心一意來服從神
[00:15:11.040 --> 00:15:13.440]  遵行神的旨意
[00:15:13.440 --> 00:15:16.960]  如果我們記得舊約的記載
[00:15:16.960 --> 00:15:19.920]  在《出埃及記》的二十一章
[00:15:19.920 --> 00:15:27.280]  律法規定主人要在第七年將他們的僕人釋放
[00:15:27.280 --> 00:15:31.520]  但因為有很多主人都很恩待他們的僕人
[00:15:31.520 --> 00:15:36.560]  所以在第七年釋放他們的僕人時
[00:15:36.560 --> 00:15:41.120]  很多僕人都願意繼續侍奉他們的主人
[00:15:41.120 --> 00:15:43.200]  如果是這樣的話
[00:15:43.200 --> 00:15:48.640]  就要跟著《出埃及記》的二十一章五至六節所做
[00:15:48.640 --> 00:15:54.640]  經文說:主人要帶他到審判官那裡
[00:15:54.640 --> 00:15:58.640]  又要帶他到門前靠近門框
[00:15:58.640 --> 00:16:01.200]  用錐子穿過他的耳朵
[00:16:01.200 --> 00:16:03.760]  他就永遠服侍主人
[00:16:03.760 --> 00:16:07.840]  就是說如果這個僕人願意七年之後
[00:16:07.840 --> 00:16:10.160]  繼續服侍這個主人
[00:16:10.160 --> 00:16:13.680]  就要帶他去見審判官來作證
[00:16:13.680 --> 00:16:19.360]  還要去到門前找錐子穿過他的耳朵做記號
[00:16:19.360 --> 00:16:23.120]  這個僕人就永遠侍奉這個主人
[00:16:23.120 --> 00:16:27.760]  保羅在《加拉太書》的六章十七節說
[00:16:27.760 --> 00:16:30.800]  從今以後人都不要搞擾我
[00:16:30.800 --> 00:16:33.920]  因為我身上帶著耶穌的印記
[00:16:33.920 --> 00:16:39.920]  很多學者都認為這個印記就是奴僕的印記
[00:16:39.920 --> 00:16:44.720]  保羅願意終身成為耶穌基督的僕人
[00:16:44.720 --> 00:16:48.880]  保羅願意全心全意侍奉神
[00:16:48.880 --> 00:16:51.040]  不單止他是敬畏神
[00:16:51.040 --> 00:16:53.360]  最重要的是他愛神
[00:16:53.360 --> 00:16:56.400]  我時時都說除非我們是愛神
[00:16:56.400 --> 00:16:59.440]  我們不能成為一個很好的基督徒
[00:16:59.440 --> 00:17:04.320]  在聖經裏面有很多人都被稱為神的僕人
[00:17:04.320 --> 00:17:06.560]  有很多屬靈的人
[00:17:06.560 --> 00:17:11.600]  例如阿伯拉罕、摩西、約書亞、大衛
[00:17:11.600 --> 00:17:13.840]  還有以賽亞先知
[00:17:13.840 --> 00:17:17.920]  有一位最出名的僕人是哪一位?
[00:17:17.920 --> 00:17:20.640]  在以賽亞書的五十三章
[00:17:20.640 --> 00:17:23.920]  說尼賽亞當他來臨的時候
[00:17:23.920 --> 00:17:27.520]  他將會以僕人的身份來到世上
[00:17:27.520 --> 00:17:29.680]  這位就是耶穌基督
[00:17:29.680 --> 00:17:34.480]  為什麼耶穌要以僕人的身份來到世上?
[00:17:34.480 --> 00:17:36.720]  我稍後會有解釋
[00:17:36.720 --> 00:17:39.600]  在加拉太書的一章十節
[00:17:39.600 --> 00:17:43.840]  保羅說:我現在要得人的心呢?
[00:17:43.840 --> 00:17:46.400]  還是要得神的心呢?
[00:17:46.400 --> 00:17:49.200]  我豈是土人的喜歡?
[00:17:49.600 --> 00:17:51.760]  若營救土人的喜歡
[00:17:51.760 --> 00:17:54.000]  我就不是基督的僕人了
[00:17:54.000 --> 00:17:56.960]  保羅說我現在是基督的僕人
[00:17:56.960 --> 00:17:59.440]  如果我仍然去討人的歡心
[00:17:59.440 --> 00:18:01.040]  我就是人的僕人
[00:18:01.040 --> 00:18:02.640]  我不是基督的僕人
[00:18:02.640 --> 00:18:05.120]  所以我們每一個侍奉神
[00:18:05.120 --> 00:18:06.960]  每一個神的兒女
[00:18:06.960 --> 00:18:09.040]  我們都要討神的喜悅
[00:18:09.040 --> 00:18:13.680]  保羅真是一位很特別的神的僕人
[00:18:13.680 --> 00:18:15.520]  真是很奇怪的
[00:18:15.520 --> 00:18:16.240]  你看他
[00:18:16.240 --> 00:18:18.720]  我們剛剛說完使徒行傳
[00:18:18.720 --> 00:18:21.040]  他在使徒行傳裡面
[00:18:21.040 --> 00:18:22.240]  你記不記得
[00:18:22.240 --> 00:18:24.800]  他是滿有神跡騎士的能力
[00:18:24.800 --> 00:18:28.960]  但是到他自己身上有一根刺的時候
[00:18:28.960 --> 00:18:31.920]  他沒有辦法將這根刺拿開
[00:18:31.920 --> 00:18:35.200]  他三次禱告神都不拿開
[00:18:35.200 --> 00:18:37.920]  在《說過林多後書》的十二章
[00:18:37.920 --> 00:18:41.200]  神說我的恩典是夠你使用
[00:18:41.200 --> 00:18:44.560]  這就是神給他的恩典
[00:18:44.560 --> 00:18:46.240]  在我自己的身上都是一樣
[00:18:46.240 --> 00:18:48.160]  如果我是一帆風順的話
[00:18:48.160 --> 00:18:49.760]  我早就忘記了神
[00:18:49.760 --> 00:18:52.880]  有很多時候神是容許這些事
[00:18:52.880 --> 00:18:54.160]  淋到我們的身上
[00:18:54.160 --> 00:18:56.480]  你不要以為是一件不好的事
[00:18:56.480 --> 00:18:58.960]  使得我們更加親近他
[00:18:58.960 --> 00:18:59.760]  還有
[00:18:59.760 --> 00:19:01.600]  我說使徒行傳裡面
[00:19:01.600 --> 00:19:04.160]  保羅是充滿神跡騎士的能力
[00:19:04.160 --> 00:19:07.360]  其中一樣就在使徒行傳的十六章
[00:19:07.360 --> 00:19:11.680]  記不記得他是被監禁在菲勒比的監獄
[00:19:11.680 --> 00:19:13.200]  透過他的禱告
[00:19:13.200 --> 00:19:14.400]  他的讚美神
[00:19:14.400 --> 00:19:15.840]  結果怎麼樣?
[00:19:15.840 --> 00:19:17.680]  監獄的門都打開了
[00:19:17.680 --> 00:19:19.520]  他的鎖鏈都脫落了
[00:19:19.520 --> 00:19:26.000]  但是保羅曾經最後兩次在羅馬入獄
[00:19:26.000 --> 00:19:28.320]  都不能夠被打救出來
[00:19:28.320 --> 00:19:33.040]  最後甚至是死在羅馬城被斬首
[00:19:33.040 --> 00:19:39.440]  這位保羅真是充滿神跡騎士在他的身上
[00:19:39.440 --> 00:19:43.040]  他就是一位傳達神話語的僕人
[00:19:43.040 --> 00:19:46.000]  今時今日每一個傳道人
[00:19:46.000 --> 00:19:49.200]  都是用保羅的寫作
[00:19:49.200 --> 00:19:52.160]  作為我們傳福音的材料
[00:19:52.160 --> 00:19:56.240]  保羅寫了新約十三部的書信
[00:19:56.240 --> 00:20:00.080]  這十三部的書信都是得到聖靈的密使
[00:20:00.080 --> 00:20:03.040]  而傳下來給我們的寶藏
[00:20:03.040 --> 00:20:07.520]  除了保羅是基督的僕人
[00:20:07.520 --> 00:20:09.440]  他也是基督的使徒
[00:20:09.440 --> 00:20:14.480]  使徒這個字在路加福音的六章十三節
[00:20:14.480 --> 00:20:18.320]  耶穌基督首次稱門徒為使徒
